com	med	com	med	ADP	ADP
tradução	oversettelsen	tradução	oversettelse	N;FEM;SG	N;DEF;MASC;SG
federação	føderasjonen	federação	føderasjon	N;FEM;SG	N;DEF;MASC;SG
federação	federation	federação	federation	N;FEM;SG	N;INDF;MASC;SG
federação	føderasjon	federação	føderasjon	N;FEM;SG	N;INDF;MASC;SG
administrador	admin	administrador	admin	N;MASC;SG	N;INDF;NEUT;SG
administrador	administrator	administrador	administrator	N;MASC;SG	N;INDF;MASC;SG
administrador	administrator	administrador	administrator	N;MASC;SG	N;INDF;MASC;SG
permite	tillater	permitir	tillate	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
banco	banco	banco	banco	N;MASC;SG	N;INDF;MASC;SG
banco	bank	banco	bank	N;MASC;SG	N;INDF;MASC;SG
banco	benk	banco	benk	N;MASC;SG	N;INDF;MASC;SG
banco	benken	banco	benk	N;MASC;SG	N;DEF;MASC;SG
rosa	pink	rosa	pink	N;FEM;SG	N;INDF;NEUT;SG
rosa	rosa	rosa	ros	N;FEM;SG	N;DEF;FEM;SG
rosa	rose	rosa	rose	N;FEM;SG	N;INDF;FEM;SG
rosa	rosa	rosa	ros	N;FEM;SG	N;DEF;FEM;SG
antonio	antonio	antonio	antonio	N;MASC;SG	N;INDF;MASC;SG
irmã	sister	irmã	sister	N;FEM;SG	N;INDF;MASC;SG
irmã	søster	irmã	søster	N;FEM;SG	N;INDF;FEM;SG
irmã	syster	irmã	syster	N;FEM;SG	N;INDF;FEM;SG
irmã	søsteren	irmã	søster	N;FEM;SG	N;DEF;MASC;SG
irmã	søstera	irmã	søstere	N;FEM;SG	N;DEF;FEM;SG
longa	lenge	longo	lenge	ADJ;FEM;SG	ADJ
longa	lang	longo	lang	ADJ;FEM;SG	ADJ;INDF;SG
mudança	forandring	mudança	forandring	N;FEM;SG	N;INDF;FEM;SG
mudança	endring	mudança	endring	N;FEM;SG	N;INDF;FEM;SG
regional	regional	regional	regional	N;MASC;SG	N;INDF;MASC;SG
crescimento	vekst	crescimento	vekst	N;MASC;SG	N;INDF;MASC;SG
metade	halvparten	metade	halvpart	N;FEM;SG	N;DEF;MASC;SG
metade	half	metade	half	N;FEM;SG	N
religião	religion	religião	religion	N;FEM;SG	N;INDF;MASC;SG
religião	religionen	religião	religion	N;FEM;SG	N;DEF;MASC;SG
trabalhou	virka	trabalhar	virke	V;IND;SG;3;PST;FIN	V;IND;PST;FIN
trabalhou	fungerte	trabalhar	fungere	V;IND;SG;3;PST;FIN	V;IND;PST;FIN
paraná	paraná	paraná	paraná	N;MASC;SG	N;INDF;MASC;SG
cristo	kristus	cristo	kristus	N;MASC;SG	N;INDF;MASC;SG
cristo	christ	cristo	christ	N;MASC;SG	N
cristo	cristo	cristo	cristo	N;MASC;SG	N;INDF;MASC;SG
jornalista	journalist	jornalista	journalist	N;MASC;SG	N;INDF;MASC;SG
análise	analytics	análise	analytics	N;FEM;SG	N;INDF;NEUT;SG
análise	analyse	análise	analyse	N;FEM;SG	N;INDF;MASC;SG
análise	analyse	análise	analyse	N;FEM;SG	N;INDF;MASC;SG
editores	redaktører	editor	redaktør	N;MASC;PL	N;INDF;MASC;PL
mensagem	melding	mensagem	melding	N;FEM;SG	N;INDF;FEM;SG
mensagem	budskap	mensagem	budskap	N;FEM;SG	N;INDF;MASC;SG
mensagem	beskjed	mensagem	beskjed	N;FEM;SG	N;INDF;FEM;SG
festa	parti	festa	parti	N;FEM;SG	N;INDF;NEUT;SG
festa	fest	festa	fest	N;FEM;SG	N;INDF;MASC;SG
festa	feste	festa	feste	N;FEM;SG	N;INDF;NEUT;SG
festa	party	festa	party	N;FEM;SG	N;INDF;NEUT;SG
festa	festmåltid	festa	festmåltid	N;FEM;SG	N;INDF;FEM;SG
cena	cena	cena	cene	N;FEM;SG	N;INDF;SG
cena	scene	cena	scene	N;FEM;SG	N;INDF;FEM;SG
capela	kapell	capela	kapell	N;FEM;SG	N;INDF;MASC;SG
médico	lege	médico	lege	N;MASC;SG	N;INDF;MASC;SG
médico	doktor	médico	doktor	N;MASC;SG	N;INDF;FEM;SG
médico	doktoren	médico	doktor	N;MASC;SG	N;DEF;MASC;SG
médico	lege	médico	lege	N;MASC;SG	N;INDF;MASC;SG
médico	doctor	médico	doctor	N;MASC;SG	N
ligação	forbindelse	ligação	forbindelse	N;FEM;SG	N;INDF;MASC;SG
ligação	tilkobling	ligação	tilkobling	N;FEM;SG	N;INDF;FEM;SG
ligação	link	ligação	link	N;FEM;SG	N;INDF;MASC;SG
ligação	kobling	ligação	kobling	N;FEM;SG	N;INDF;FEM;SG
ligação	lenke	ligação	lenke	N;FEM;SG	N;INDF;MASC;SG
resposta	svar	resposta	svar	N;FEM;SG	N;INDF;NEUT;SG
resposta	svar	resposta	svar	N;FEM;SG	N;INDF;NEUT;SG
resposta	respons	resposta	respons	N;FEM;SG	N;INDF;MASC;SG
comandante	kommandant	comandante	kommandant	N;MASC;SG	N;INDF;MASC;SG
comandante	kommandanten	comandante	kommandant	N;MASC;SG	N;DEF;MASC;SG
comandante	kommandør	comandante	kommandør	N;MASC;SG	N;INDF;MASC;SG
comandante	kommandørkaptein	comandante	kommandørkaptein	N;MASC;SG	N;INDF;MASC;SG
categorias	kategoriene	categoria	kategorie	N;FEM;PL	N;DEF;FEM;PL
categorias	kategorier	categoria	kategorie	N;FEM;PL	N;INDF;FEM;PL
edifício	bygningen	edifício	bygning	N;MASC;SG	N;DEF;MASC;SG
edifício	building	edifício	building	N;MASC;SG	N;INDF;FEM;SG
edifício	bygge	edifício	bygge	N;MASC;SG	N;INDF;NEUT;SG
edifício	bygning	edifício	bygning	N;MASC;SG	N;INDF;MASC;SG
pedra	pedra	pedra	pedre	N;FEM;SG	N;INDF;MASC;SG
pedra	bergart	pedra	bergar	N;FEM;SG	N;INDF;MASC;SG
pedra	stein	pedra	stein	N;FEM;SG	N;INDF;MASC;SG
pedra	rock	pedra	rock	N;FEM;SG	N;INDF;MASC;SG
planeta	planet	planeta	plan	N;MASC;SG	N;DEF;NEUT;SG
comprimento	lengden	comprimento	lengd	N;MASC;SG	N;DEF;MASC;SG
comprimento	lengde	comprimento	lengje	N;MASC;SG	N;INDF;FEM;SG
índia	indianer	índia	indianer	N;FEM;SG	N;INDF;MASC;SG
índia	inder	índia	inder	N;FEM;SG	N;INDF;MASC;SG
índia	indisk	índia	indisk	N;FEM;SG	N;INDF;MASC;SG
índia	india	índia	india	N;FEM;SG	N;INDF;NEUT;SG
leão	løven	leão	løv	N;MASC;SG	N;DEF;MASC;SG
leão	lion	leão	lion	N;MASC;SG	N;INDF;MASC;SG
leão	løve	leão	løve	N;MASC;SG	N;INDF;FEM;SG
leão	leo	leão	leo	N;MASC;SG	N;INDF;MASC;SG
projetos	prosjekter	projeto	prosjekt	N;MASC;PL	N;INDF;FEM;PL
projetos	prosjektene	projeto	prosjekt	N;MASC;PL	N;DEF;FEM;PL
disc	disc	disc	disc	N;MASC;SG	N;INDF;MASC;SG
nordeste	northeastern	nordeste	northeastern	N;MASC;SG	N;INDF;NEUT;SG
nordeste	nordøst	nordeste	nordøs	N;MASC;SG	N;INDF;NEUT;SG
independência	uavhengighet	independência	uavhengighet	N;FEM;SG	N;INDF;FEM;SG
independência	independence	independência	independence	N;FEM;SG	N;INDF;MASC;SG
operação	operasjon	operação	operasjon	N;FEM;SG	N;INDF;MASC;SG
operação	operation	operação	operation	N;FEM;SG	N;INDF;MASC;SG
tentativa	forsøk	tentativa	forsøk	N;FEM;SG	N;INDF;NEUT;SG
sei	vet	saber	vet	V;IND;SG;1;PRS;FIN	V;IND;PRS;FIN
sei	kjenner	saber	kjenne	V;IND;SG;1;PRS;FIN	V;IND;PRS;FIN
certo	riktig	certo	riktig	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
certo	rett	certo	rett	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
avenida	boulevard	avenida	boulevard	N;FEM;SG	N;INDF;MASC;SG
avenida	avenida	avenida	avenide	N;FEM;SG	N;DEF;FEM;SG
avenida	avenue	avenida	avenue	N;FEM;SG	N;INDF;MASC;SG
augusto	augusto	augusto	augusto	N;MASC;SG	N;INDF;MASC;SG
augusto	august	augusto	august	N;MASC;SG	N;INDF;MASC;SG
augusto	augustus	augusto	augustus	N;MASC;SG	N;INDF;MASC;SG
russo	russo	russo	russo	N;MASC;SG	N;INDF;MASC;SG
liberdade	frihet	liberdade	frih	N;FEM;SG	N;INDF;MASC;SG
liberdade	liberty	liberdade	liberty	N;FEM;SG	N;INDF;MASC;SG
conceito	konsept	conceito	konsept	N;MASC;SG	N;INDF;NEUT;SG
conceito	konseptet	conceito	konsept	N;MASC;SG	N;DEF;NEUT;SG
anteriores	forrige	anterior	forrige	ADJ;MASC;PL	ADJ;PL
torre	tårn	torre	tårn	N;FEM;SG	N;INDF;NEUT;SG
torre	tower	torre	towe	N;FEM;SG	N;INDF;NEUT;SG
torre	tårnet	torre	tårne	N;FEM;SG	N;DEF;NEUT;SG
dela	hennes	dela	hennes	N;MASC;SG	N;INDF;MASC;SG
dela	hennes	dela	hennes	N;MASC;SG	N;INDF;MASC;SG
localização	beliggenhet	localização	beliggenhet	N;FEM;SG	N;DEF;MASC;SG
localização	lokalisering	localização	lokalisering	N;FEM;SG	N;INDF;FEM;SG
localização	lokasjon	localização	lokasjon	N;FEM;SG	N;INDF;MASC;SG
localização	posisjon	localização	posisjon	N;FEM;SG	N;INDF;MASC;SG
localização	plassering	localização	plassering	N;FEM;SG	N;INDF;FEM;SG
pós	post	pós	post	N;MASC;SG	N;INDF;MASC;SG
pós	innlegget	pós	innlegg	N;MASC;SG	N;DEF;NEUT;SG
alexandre	alexandre	alexandre	alexandre	N;MASC;SG	N
alexandre	aleksander	alexandre	aleksande	N;MASC;SG	N;INDF;MASC;SG
alexandre	alexander	alexandre	alexander	N;MASC;SG	N;INDF;MASC;SG
musicais	musical	musical	musical	N;MASC;PL	N
feira	fair	feira	fair	N;FEM;SG	N;INDF;MASC;SG
rodada	runde	rodada	runde	N;FEM;SG	N;INDF;MASC;SG
rodada	runden	rodada	runde	N;FEM;SG	N;DEF;MASC;SG
rodada	round	rodada	round	N;FEM;SG	N;INDF;SG
times	lagene	time	lage	N;MASC;PL	N;DEF;FEM;PL
times	tidspunkter	time	tidspunkt	N;MASC;PL	N;INDF;FEM;PL
times	tider	time	tid	N;MASC;PL	N;INDF;FEM;PL
times	tidene	time	tid	N;MASC;PL	N;DEF;FEM;PL
times	ganger	time	gange	N;MASC;PL	N;INDF;MASC;PL
marinha	navy	marinho	navy	N;FEM;SG	N;INDF;MASC;SG
marinha	marine	marinho	marin	N;FEM;SG	N;INDF;MASC;SG
marinha	marinen	marinho	marin	N;FEM;SG	N;DEF;MASC;SG
marinha	marinesoldat	marinho	marinesoldat	N;FEM;SG	N;INDF;MASC;SG
marinha	marine	marinho	marin	N;FEM;SG	N;INDF;MASC;SG
princesa	prinsesse	princesa	prinsesse	N;FEM;SG	N;INDF;FEM;SG
princesa	princess	princesa	princess	N;FEM;SG	N
princesa	prinsessa	princesa	prinsesse	N;FEM;SG	N;DEF;FEM;SG
açores	asorene	açor	asore	N;MASC;PL	N;DEF;FEM;PL
açores	azorene	açor	azore	N;MASC;PL	N;DEF;FEM;PL
partidas	fyrstikkene	partida	fyrstikke	N;FEM;PL	N;DEF;FEM;PL
partidas	kamper	partida	kamp	N;FEM;PL	N;INDF;FEM;PL
ribeiro	ribeiro	ribeiro	ribeiro	N;MASC;SG	N;INDF;MASC;SG
ribeiro	brook	ribeiro	brook	N;MASC;SG	N;INDF;MASC;SG
hospital	hospital	hospital	hospital	N;MASC;SG	N;INDF;MASC;SG
hospital	sjukehus	hospital	sjukehus	N;MASC;SG	N;INDF;NEUT;SG
hospital	sykehus	hospital	sykehus	N;MASC;SG	N;INDF;NEUT;SG
nações	nasjoner	nação	nasjon	N;FEM;PL	N;INDF;MASC;PL
histórias	historier	história	historie	N;FEM;PL	N;INDF;FEM;PL
histórias	hendingar	história	hending	N;FEM;PL	N;INDF;FEM;PL
histórias	fortellinger	história	fortellinger	N;FEM;PL	N;INDF;FEM;PL
mão	hånd	mão	hånd	N;FEM;SG	N;INDF;SG
mão	hand	mão	hand	N;FEM;SG	N;INDF;FEM;SG
filosofia	filosofi	filosofia	filosofi	N;FEM;SG	N;INDF;MASC;SG
efeito	virkning	efeito	virkning	N;MASC;SG	N;INDF;FEM;SG
efeito	effekt	efeito	effekt	N;MASC;SG	N;INDF;MASC;SG
viagem	reise	viagem	reise	N;FEM;SG	N;INDF;FEM;SG
viagem	reise	viagem	reise	N;FEM;SG	N;INDF;FEM;SG
viagem	reisen	viagem	reis	N;FEM;SG	N;DEF;MASC;SG
viagem	tur	viagem	tur	N;FEM;SG	N;INDF;MASC;SG
viagem	turen	viagem	tur	N;FEM;SG	N;DEF;MASC;SG
sousa	sousa	sousa	sous	N;FEM;SG	N;DEF;FEM;SG
esquerda	venstresiden	esquerda	venstreside	N;FEM;SG	N;DEF;MASC;SG
esquerda	venstre	esquerda	venstre	N;FEM;SG	N;NEUT
esquerda	left	esquerda	left	N;FEM;SG	N;INDF;NEUT;SG
leandro	leandro	leandro	leandro	N;MASC;SG	N;INDF;MASC;SG
martin	martin	martin	martin	N;MASC;SG	N;INDF;MASC;SG
peças	fliser	peça	flise	N;FEM;PL	N;INDF;FEM;PL
peças	delene	peça	del	N;FEM;PL	N;DEF;FEM;PL
peças	deler	peça	del	N;FEM;PL	N;INDF;MASC;PL
castro	castro	castro	castro	N;MASC;SG	N;INDF;MASC;SG
seção	seksjonen	seção	seksjon	N;FEM;SG	N;DEF;MASC;SG
seção	seksjon	seção	seksjon	N;FEM;SG	N;INDF;MASC;SG
seção	delen	seção	del	N;FEM;SG	N;DEF;MASC;SG
europeia	european	europeu	european	N;FEM;SG	N;INDF;MASC;SG
coração	heart	coração	hear	N;MASC;SG	N
coração	hjerte	coração	hjerte	N;MASC;SG	N;INDF;NEUT;SG
coração	hjertet	coração	hjerte	N;MASC;SG	N;DEF;NEUT;SG
golos	målene	golo	mål	N;MASC;PL	N;DEF;FEM;PL
ricardo	rikard	ricardo	rikard	N;MASC;SG	N;INDF;MASC;SG
ricardo	richard	ricardo	richard	N;MASC;SG	N;INDF;MASC;SG
ricardo	ricardo	ricardo	ricardo	N;MASC;SG	N;INDF;MASC;SG
tradicional	tradisjonelt	tradicional	tradisjonell	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
tradicional	tradisjonell	tradicional	tradisjonell	ADJ;MASC;SG	ADJ;INDF;SG
american	american	american	american	N;MASC;SG	N
colégio	college	colégio	colleg	N;MASC;SG	N;INDF;NEUT;SG
colégio	høgskole	colégio	høgskole	N;MASC;SG	N;INDF;MASC;SG
colégio	høyskole	colégio	høyskole	N;MASC;SG	N;INDF;MASC;SG
guarda	vakt	guarda	vakt	N;FEM;SG	N;INDF;FEM;SG
guarda	guarda	guarda	guard	N;FEM;SG	N;INDF;MASC;SG
motor	motor	motor	motor	N;MASC;SG	N;INDF;MASC;SG
motor	motor	motor	motor	N;MASC;SG	N;INDF;MASC;SG
desempenho	opptreden	desempenho	opptred	N;MASC;SG	N;DEF;MASC;SG
desempenho	forestilling	desempenho	forestilling	N;MASC;SG	N;INDF;FEM;SG
desempenho	performance	desempenho	performance	N;MASC;SG	N
desempenho	ytelse	desempenho	ytelse	N;MASC;SG	N;INDF;MASC;SG
colspan	colspan	colspan	colspan	N;MASC;SG	N;INDF;MASC;SG
visão	visjon	visão	visjon	N;FEM;SG	N;INDF;MASC;SG
visão	syn	visão	syn	N;FEM;SG	N;INDF;NEUT;SG
especiais	spesielle	especial	spesiell	ADJ;MASC;PL	ADJ;PL
cores	farger	cor	farger	N;FEM;PL	N;INDF;MASC;PL
cores	farger	cor	farger	N;FEM;PL	N;INDF;MASC;PL
guilherme	william	guilherme	william	N;MASC;SG	N;INDF;MASC;SG
guilherme	wilhelm	guilherme	wilhelm	N;MASC;SG	N;INDF;MASC;SG
guilherme	guilherme	guilherme	guilherme	N;MASC;SG	N;INDF;MASC;SG
ajudar	hjelper	ajudar	hjelpe	V;NFIN	V;IND;PRS;FIN
humano	menneskelig	humano	menneskelig	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
sítio	spisested	sítio	spisested	N;MASC;SG	N;INDF;MASC;SG
sítio	place	sítio	place	N;MASC;SG	N
sítio	nettsted	sítio	nettsted	N;MASC;SG	N;INDF;NEUT;SG
sítio	nettstedet	sítio	nettsted	N;MASC;SG	N;DEF;NEUT;SG
sítio	site	sítio	sitje	N;MASC;SG	N;INDF;MASC;SG
conflito	konflikt	conflito	konflikt	N;MASC;SG	N;INDF;MASC;SG
dinheiro	money	dinheiro	money	N;MASC;SG	N;INDF;NEUT;SG
dinheiro	penger	dinheiro	penge	N;MASC;SG	N;INDF;MASC;SG
dinheiro	cash	dinheiro	cash	N;MASC;SG	N;INDF;MASC;SG
dinheiro	kontanter	dinheiro	kontanter	N;MASC;SG	N;INDF;NEUT;SG
imprensa	trykk	imprensa	trykk	N;FEM;SG	N;INDF;NEUT;SG
imprensa	press	imprensa	press	N;FEM;SG	N;INDF;NEUT;SG
dvd	dvd	dvd	dvd	N;MASC;SG	N;INDF;MASC;SG
tour	omvisning	tour	omvisning	N;MASC;SG	N;INDF;FEM;SG
tour	tour	tour	tour	N;MASC;SG	N;INDF;SG
tour	turné	tour	turné	N;MASC;SG	N;INDF;MASC;SG
fundado	grunnla	fundar	grunnle	V;MASC;SG;V.PTCP	V;IND;PST;FIN
porta	dørs	porta	dørs	N;FEM;SG	N;INDF;MASC;SG
porta	dør	porta	dør	N;FEM;SG	N;INDF;FEM;SG
porta	døra	porta	dør	N;FEM;SG	N;DEF;FEM;SG
lugares	stader	lugar	stad	N;MASC;PL	N;INDF;MASC;PL
lugares	steder	lugar	stede	N;MASC;PL	N;INDF;MASC;PL
lugares	plasser	lugar	plasse	N;MASC;PL	N;INDF;FEM;PL
marco	marco	marco	marco	N;MASC;SG	N;INDF;MASC;SG
leva	tar	levar	ta	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
superfície	overflate	superfície	overflate	N;FEM;SG	N;INDF;FEM;SG
superfície	overflaten	superfície	overflate	N;FEM;SG	N;DEF;MASC;SG
ações	delinger	ação	delinger	N;FEM;PL	N;INDF;FEM;PL
ações	andeler	ação	andel	N;FEM;PL	N;INDF;FEM;PL
ações	deler	ação	del	N;FEM;PL	N;INDF;MASC;PL
ações	handlingene	ação	handling	N;FEM;PL	N;DEF;FEM;PL
ações	handlinger	ação	handling	N;FEM;PL	N;INDF;FEM;PL
comentário	kommentar	comentário	kommentar	N;MASC;SG	N;INDF;MASC;SG
medida	måles	medida	måle	N;FEM;SG	N;INDF;MASC;SG
medida	måle	medida	måle	N;FEM;SG	N;INDF;NEUT;SG
branca	hvit	branco	hvit	N;FEM;SG	N;INDF;MASC;SG
branca	white	branco	white	N;FEM;SG	N;INDF
branca	hvitt	branco	hvi	N;FEM;SG	N;INDF;NEUT;SG
branca	hvite	branco	hvite	N;FEM;SG	N;INDF;NEUT;SG
branca	branca	branco	branca	N;FEM;SG	N
jack	jack	jack	jack	N;MASC;SG	N;INDF;MASC;SG
national	national	national	national	N;MASC;SG	N;INDF;MASC;SG
oriental	orientalsk	oriental	orientalsk	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
constituição	grunnlov	constituição	grunnlov	N;FEM;SG	N;INDF;FEM;SG
constituição	forfatning	constituição	forfatning	N;FEM;SG	N;INDF;FEM;SG
constituição	konstitusjon	constituição	konstitusjon	N;FEM;SG	N;INDF;MASC;SG
auto	auto	auto	auto	N;MASC;SG	N;INDF;MASC;SG
auto	self	auto	selfef	N;MASC;SG	N;INDF;NEUT;SG
memória	erindring	memória	erindring	N;FEM;SG	N;INDF;FEM;SG
memória	minnet	memória	minne	N;FEM;SG	N;DEF;NEUT;SG
memória	hukommelse	memória	hukommelse	N;FEM;SG	N;INDF;MASC;SG
memória	minne	memória	minne	N;FEM;SG	N;INDF;NEUT;SG
memória	memory	memória	memory	N;FEM;SG	N
biblioteca	bibliotek	biblioteca	bibliotek	N;FEM;SG	N;INDF;NEUT;SG
biblioteca	biblioteket	biblioteca	bibliotek	N;FEM;SG	N;DEF;NEUT;SG
medicina	medisin	medicina	medisin	N;FEM;SG	N;INDF;MASC;SG
precisa	treng	precisar	trenge	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
precisa	trenger	precisar	trenger	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
peça	bit	peça	bit	N;FEM;SG	N;INDF;MASC;SG
peça	stykke	peça	stykke	N;FEM;SG	N;INDF;NEUT;SG
semanas	ukene	semana	ukene	N;FEM;PL	N;DEF;FEM;PL
semanas	weeks	semana	weeks	N;FEM;PL	N
propriedade	eies	propriedade	eins	N;FEM;SG	N;INDF;NEUT;SG
propriedade	eid	propriedade	eid	N;FEM;SG	N;INDF;MASC;SG
propriedade	eiet	propriedade	ei	N;FEM;SG	N;INDF;NEUT;SG
propriedade	eiendom	propriedade	eiendom	N;FEM;SG	N;INDF;MASC;SG
propriedade	eierskapet	propriedade	eierskap	N;FEM;SG	N;DEF;NEUT;SG
propriedade	eierskap	propriedade	eierskap	N;FEM;SG	N;INDF;MASC;SG
fundador	grunnlegger	fundador	grunnlegg	N;MASC;SG	N;INDF;MASC;SG
fundador	grunnleggeren	fundador	grunnlegger	N;MASC;SG	N;DEF;MASC;SG
regra	regelen	regra	regel	N;FEM;SG	N;DEF;MASC;SG
regra	regel	regra	regel	N;FEM;SG	N;INDF;MASC;SG
tratamento	behandling	tratamento	behandling	N;MASC;SG	N;INDF;FEM;SG
europeu	european	europeu	european	N;MASC;SG	N;INDF;MASC;SG
google	google	google	goog	N;MASC;SG	N;INDF;NEUT;SG
temas	temaer	tema	tema	N;MASC;PL	N;INDF;MASC;PL
temas	temaer	tema	tema	N;MASC;PL	N;INDF;MASC;PL
temas	emner	tema	emner	N;MASC;PL	N;INDF;MASC;PL
passando	passerer	passar	passere	V;V.MSDR	V;IND;PRS;FIN
rodrigues	rodrigues	rodrigues	rodrigues	N;MASC;SG	N;INDF;MASC;SG
passagem	passasje	passagem	passasje	N;FEM;SG	N;INDF;MASC;SG
novela	roman	novela	roman	N;FEM;SG	N;INDF;MASC;SG
novela	novella	novela	novelle	N;FEM;SG	N;DEF;FEM;SG
falar	snakke	falar	snakke	V;NFIN	V;NFIN
carta	brev	carta	brev	N;FEM;SG	N;INDF;NEUT;SG
carta	bokstav	carta	bokstav	N;FEM;SG	N;INDF;MASC;SG
notas	merknader	nota	merknad	N;FEM;PL	N;INDF;MASC;PL
dando	gir	dar	gi	V;V.MSDR	V;IND;PRS;FIN
proteção	beskyttende	proteção	beskyttende	N;FEM;SG	N;INDF;FEM;SG
alemã	tysk	alemã	tysk	N;FEM;SG	N;INDF;MASC;SG
carro	bil	carro	bil	N;MASC;SG	N;INDF;MASC;SG
max	max	max	max	N;MASC;SG	N;INDF;MASC;SG
max	maks	max	maks	N;MASC;SG	N;INDF;NEUT;SG
geração	generasjon	geração	generasjon	N;FEM;SG	N;INDF;MASC;SG
necessidade	need	necessidade	need	N;FEM;SG	N
necessidade	behov	necessidade	behov	N;FEM;SG	N;INDF;NEUT;SG
necessidade	nød	necessidade	nød	N;FEM;SG	N;INDF;MASC;SG
necessidade	nødvendighet	necessidade	nødvendighet	N;FEM;SG	N;INDF;FEM;SG
fortaleza	fortaleza	fortaleza	fortalez	N;FEM;SG	N;INDF;MASC;SG
fortaleza	festning	fortaleza	festning	N;FEM;SG	N;INDF;FEM;SG
solicitação	forespørselen	solicitação	forespørsel	N;FEM;SG	N;DEF;MASC;SG
solicitação	forespørsel	solicitação	forespørsel	N;FEM;SG	N;INDF;FEM;SG
solicitação	anmodning	solicitação	anmodning	N;FEM;SG	N;INDF;FEM;SG
taça	skåla	taça	skåle	N;FEM;SG	N;DEF;FEM;SG
taça	bolle	taça	bolle	N;FEM;SG	N;INDF;MASC;SG
taça	bowl	taça	bowl	N;FEM;SG	N;INDF;NEUT;SG
taça	taça	taça	tare	N;FEM;SG	N;DEF;NEUT;SG
taça	cupen	taça	cup	N;FEM;SG	N;DEF;MASC;SG
taça	kopp	taça	kopp	N;FEM;SG	N;INDF;MASC;SG
taça	beger	taça	bege	N;FEM;SG	N;INDF;NEUT;SG
taça	cup	taça	cup	N;FEM;SG	N;INDF;NEUT;SG
internacionais	internasjonale	internacional	internasjonal	ADJ;MASC;PL	ADJ;PL
bronze	brass	bronze	brass	N;MASC;SG	N;INDF;MASC;SG
bronze	messing	bronze	messing	N;MASC;SG	N;INDF;FEM;SG
bronze	bronse	bronze	bronse	N;MASC;SG	N;INDF;MASC;SG
romana	roman	romano	roman	N;FEM;SG	N;INDF;MASC;SG
romana	romana	romano	roman	N;FEM;SG	N;INDF;MASC;SG
áustria	østerriksk	áustria	østerriksk	N;FEM;SG	N;INDF;MASC;SG
áustria	østerrike	áustria	østerrik	N;FEM;SG	N;INDF;NEUT;SG
incluem	inkluderer	incluir	inkludere	V;IND;PL;3;PRS;FIN	V;IND;PRS;FIN
incluem	inkludere	incluir	inkludere	V;IND;PL;3;PRS;FIN	V;NFIN
descoberta	oppdaget	descoberta	oppdag	N;FEM;SG	N;DEF;NEUT;SG
descoberta	oppdagelse	descoberta	oppdagelse	N;FEM;SG	N;INDF;MASC;SG
descoberta	discovery	descoberta	discovery	N;FEM;SG	N;INDF;MASC;SG
rowspan	rowspan	rowspan	rowspan	N;MASC;SG	N;INDF;MASC;SG
satélite	satellitt	satélite	satellitt	N;MASC;SG	N;INDF;MASC;SG
svg	svg	svg	svg	N;MASC;SG	N
participar	deltar	participar	delta	V;NFIN	V;IND;PRS;FIN
participar	delta	participar	delta	V;NFIN	V;NFIN
botânico	botaniker	botânico	botaniker	N;MASC;SG	N;INDF;MASC;SG
mata	kill	matar	kill	N;FEM;SG	N;INDF;MASC;SG
imperial	imperial	imperial	imperial	N;MASC;SG	N;INDF;MASC;SG
negro	svart	negro	svart	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
gestão	management	gestão	management	N;FEM;SG	N;INDF;NEUT;SG
gestão	ledelse	gestão	ledelse	N;FEM;SG	N;INDF;MASC;SG
trilha	track	trilha	track	N;FEM;SG	N;INDF;MASC;SG
trilha	spore	trilha	spore	N;FEM;SG	N;INDF;MASC;SG
trilha	trail	trilha	trail	N;FEM;SG	N;INDF;SG
trilha	sti	trilha	sti	N;FEM;SG	N;INDF;MASC;SG
marcos	milepæler	marco	milepæle	N;MASC;PL	N;INDF;FEM;PL
luis	luis	lui	luis	N;MASC;SG	N;INDF;MASC;SG
luis	louis	lui	louis	N;MASC;SG	N;INDF;MASC;SG
lago	lago	lago	lage	N;MASC;SG	N;INDF;MASC;SG
lago	innsjø	lago	innsjø	N;MASC;SG	N;INDF;MASC;SG
lago	sjø	lago	sjø	N;MASC;SG	N;INDF;MASC;SG
lago	lake	lago	lake	N;MASC;SG	N;INDF;NEUT;SG
dupla	dobbeltgjenger	dupla	dobbeltgjenge	N;FEM;SG	N;INDF;MASC;SG
dupla	dobbel	dupla	dobbel	N;FEM;SG	N;INDF;MASC;SG
dupla	dual	dupla	dual	N;FEM;SG	N
arena	arena	arena	arena	N;FEM;SG	N;INDF;MASC;SG
comédia	komedie	comédia	komedie	N;FEM;SG	N;INDF;MASC;SG
relevante	relevant	relevante	relevant	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
pequenas	små	pequeno	liten	ADJ;FEM;PL	ADJ;PL
sala	sala	sala	sal	N;FEM;SG	N;DEF;FEM;SG
sala	rommet	sala	rom	N;FEM;SG	N;DEF;NEUT;SG
