структурні	estructurales	структурний	estructural	ADJ;NOM;PL	ADJ;PL
ютери	maquinas	ютер	maquina	N;INAN;NOM;MASC;PL	N;FEM;PL
мільярдів	billones	мільярд	billón	N;INAN;GEN;MASC;PL	N;MASC;PL
протести	protestas	протест	protesta	N;INAN;NOM;MASC;PL	N;FEM;PL
шеф	chef	шеф	chef	N;ANIM;NOM;MASC;SG	N;MASC;SG
шеф	cocinero	шеф	cocinero	N;ANIM;NOM;MASC;SG	N;MASC;SG
шеф	jefa	шеф	jefa	N;ANIM;NOM;MASC;SG	N;FEM;SG
шеф	jefe	шеф	jefe	N;ANIM;NOM;MASC;SG	N;MASC;SG
обряд	rito	обряд	rito	N;INAN;NOM;MASC;SG	N;MASC;SG
боксери	boxeadores	боксер	boxeador	N;INAN;NOM;MASC;PL	N;MASC;PL
зупинка	parada	зупинка	parada	N;INAN;NOM;FEM;SG	N;FEM;SG
допомагати	ayudando	допомагати	ayudar	V;IPFV;NFIN	V;V.MSDR
допомагати	ayudar	допомагати	ayudar	V;IPFV;NFIN	V;NFIN
дзвін	campana	дзвін	campana	N;INAN;NOM;MASC;SG	N;FEM;SG
дзвін	timbre	дзвін	timbre	N;INAN;NOM;MASC;SG	N;MASC;SG
дзвін	bell	дзвін	bell	N;INAN;NOM;MASC;SG	N;SG
проміжок	intervalo	проміжок	intervalo	N;INAN;NOM;MASC;SG	N;MASC;SG
удари	grifos	удар	grifo	N;INAN;NOM;MASC;PL	N;MASC;PL
удари	golpes	удар	golpe	N;INAN;NOM;MASC;PL	N;MASC;PL
удари	puños	удар	puño	N;INAN;NOM;MASC;PL	N;MASC;PL
удари	puñetazos	удар	puñetazo	N;INAN;NOM;MASC;PL	N;MASC;PL
епізоди	episodios	епізод	episodio	N;INAN;NOM;MASC;PL	N;MASC;PL
відпочинок	esparcimiento	відпочинок	esparcimiento	N;INAN;NOM;MASC;SG	N;MASC;SG
відпочинок	ocio	відпочинок	ocio	N;INAN;NOM;MASC;SG	N;MASC;SG
відпочинок	recreo	відпочинок	recreo	N;INAN;NOM;MASC;SG	N;MASC;SG
відпочинок	recreación	відпочинок	recreación	N;INAN;NOM;MASC;SG	N;FEM;SG
відпочинок	resto	відпочинок	resto	N;INAN;NOM;MASC;SG	N;MASC;SG
відпочинок	descanso	відпочинок	descanso	N;INAN;NOM;MASC;SG	N;MASC;SG
автомат	máquina	автомат	máquina	N;INAN;NOM;MASC;SG	N;FEM;SG
автомат	maquina	автомат	maquina	N;INAN;NOM;MASC;SG	N;FEM;SG
автомат	autómata	автомат	autómata	N;INAN;NOM;MASC;SG	N;MASC;SG
апостол	apóstol	апостол	apóstol	N;ANIM;NOM;MASC;SG	N;MASC;SG
липа	lipa	липа	lipa	N;INAN;NOM;FEM;SG	N;MASC;SG
липа	tilia	липа	tilia	N;INAN;NOM;FEM;SG	N;SG
калію	potasio	калія	potasio	N;INAN;ACC;FEM;SG	N;MASC;SG
кінцівок	extremidades	кінцівка	extremidad	N;INAN;GEN;FEM;PL	N;FEM;PL
цифр	dígitos	цифра	dígito	N;INAN;GEN;FEM;PL	N;MASC;PL
змінився	cambió	змінитися	cambiar	V;PFV;MASC;IND;SG;PST;FIN	V;IND;SG;3;PST;FIN
спираючись	confiando	спиратися	confiar	V;IPFV;PRS;V.CVB	V;V.MSDR
подвійний	doble	подвійний	doble	ADJ;NOM;MASC;SG	ADJ;SG
товариш	camarada	товариш	camarada	N;ANIM;NOM;MASC;SG	N;SG
вирішують	resolver	вирішувати	resolver	V;IPFV;IND;PL;3;PRS;FIN	V;NFIN
сортування	ordenamiento	сортування	ordenamiento	N;INAN;NOM;NEUT;SG	N;MASC;SG
сортування	clasificación	сортування	clasificación	N;INAN;NOM;NEUT;SG	N;FEM;SG
розробок	desarrollos	розробка	desarrollo	N;INAN;GEN;FEM;PL	N;MASC;PL
розробок	acontecimientos	розробка	acontecimiento	N;INAN;GEN;FEM;PL	N;MASC;PL
організми	organismos	організм	organismo	N;INAN;NOM;MASC;PL	N;MASC;PL
десант	agresión	десант	agresión	N;INAN;NOM;MASC;SG	N;FEM;SG
десант	asalto	десант	asalto	N;INAN;NOM;MASC;SG	N;MASC;SG
місій	misiones	місія	misión	N;INAN;GEN;FEM;PL	N;FEM;PL
путін	putin	путін	putin	N;INAN;NOM;MASC;SG	N;MASC;SG
юридичні	legales	юридичний	legal	ADJ;NOM;PL	ADJ;PL
юридичні	jurídicas	юридичний	jurídico	ADJ;NOM;PL	ADJ;FEM;PL
пишеться	deletrear	писатися	deletrear	V;IPFV;IND;SG;3;PRS;FIN	V;NFIN
барбара	barbara	барбар	barbar	N;ANIM;NOM;FEM;SG	N;FEM;SG
барбара	bárbara	барбар	bárbara	N;ANIM;NOM;FEM;SG	N;FEM;SG
законодавчих	legislativas	законодавчий	legislativo	ADJ;GEN;PL	ADJ;FEM;PL
знижує	disminuye	знижувати	disminuir	V;IPFV;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
сосни	pines	сосна	pin	N;INAN;NOM;FEM;PL	N;MASC;PL
сосни	pinos	сосна	pino	N;INAN;NOM;FEM;PL	N;MASC;PL
павільйон	pabellón	павільйний	pabellón	N;INAN;NOM;MASC;SG	N;MASC;SG
копіювання	copia	копіювання	copia	N;INAN;NOM;NEUT;SG	N;FEM;SG
копіювання	copia	копіювання	copia	N;INAN;NOM;NEUT;SG	N;FEM;SG
подарунок	obsequio	подарунок	obsequio	N;INAN;NOM;MASC;SG	N;MASC;SG
подарунок	regalo	подарунок	regalo	N;INAN;NOM;MASC;SG	N;MASC;SG
польова	arvense	польова	arvense	ADJ;NOM;FEM;SG	ADJ;SG
блиск	shine	блиска	shine	N;INAN;NOM;MASC;SG	N
блиск	brillo	блиска	brillo	N;INAN;NOM;MASC;SG	N;MASC;SG
продати	venda	продати	vender	V;PFV;NFIN	V;SBJV;SG;3;PRS;FIN
продати	vender	продати	vender	V;PFV;NFIN	V;NFIN
продати	vendo	продати	ver	V;PFV;NFIN	V;FIN
продати	vende	продати	vender	V;PFV;NFIN	V;IND;SG;3;PRS;FIN
помічника	asistente	помічник	asistente	N;ANIM;ACC;MASC;SG	N;SG
помічника	ayudante	помічник	ayudante	N;ANIM;ACC;MASC;SG	N;SG
рівність	igualdad	рівність	igualdad	N;INAN;NOM;FEM;SG	N;FEM;SG
іноземців	extranjeros	іноземець	extranjero	N;ANIM;ACC;MASC;PL	N;MASC;PL
фаза	etapa	фаза	etapa	N;INAN;NOM;FEM;SG	N;FEM;SG
фаза	fase	фаза	fase	N;INAN;NOM;FEM;SG	N;FEM;SG
прочитати	lea	прочитати	leer	V;PFV;NFIN	V;IMP;SG;3;FIN
прочитати	leer	прочитати	leer	V;PFV;NFIN	V;NFIN
існуючі	existentes	існуюча	existente	ADJ;IPFV;NOM;PL;PRS;V.PTCP;ACT	ADJ;PL
електроніка	electronic	електроніка	electronic	N;INAN;NOM;FEM;SG	N;MASC;SG
координації	coordinación	координація	coordinación	N;INAN;GEN;FEM;SG	N;FEM;SG
перетворити	convertir	перетворити	convertir	V;PFV;NFIN	V;NFIN
перетворити	convierta	перетворити	convertir	V;PFV;NFIN	V;SBJV;SG;3;PRS;FIN
перетворити	transformarse	перетворити	transformar	V;PFV;NFIN	V;SBJV;SG;3;PRS;FIN
перетворити	transformar	перетворити	transformar	V;PFV;NFIN	V;NFIN
перетворити	transforma	перетворити	transformar	V;PFV;NFIN	V;IND;SG;3;PRS;FIN
зварювання	soldadura	зварювання	soldadura	N;INAN;NOM;NEUT;SG	N;FEM;SG
дизайнер	diseñadora	дизайнер	diseñador	N;ANIM;NOM;MASC;SG	N;FEM;SG
дизайнер	diseñador	дизайнер	diseñador	N;ANIM;NOM;MASC;SG	N;MASC;SG
цинку	cinc	цинка	cinc	N;INAN;ACC;FEM;SG	N;MASC;SG
цинку	zinc	цинка	zinc	N;INAN;ACC;FEM;SG	N;MASC;SG
узагальнення	generalización	узагальнення	generalización	N;INAN;NOM;NEUT;SG	N;FEM;SG
комуністи	comunistas	комуніст	comunista	N;ANIM;NOM;MASC;PL	N;PL
ленін	lenin	ленін	lenin	N;INAN;NOM;MASC;SG	N;MASC;SG
болгарський	búlgara	болгарський	búlgaro	ADJ;NOM;MASC;SG	ADJ;FEM;SG
говорили	hablando	говорити	hablar	V;IPFV;IND;PL;PST;FIN	V;V.MSDR
говорили	hablaron	говорити	hablar	V;IPFV;IND;PL;PST;FIN	V;IND;PL;3;PST;FIN
говорили	hablaron	говорити	hablar	V;IPFV;IND;PL;PST;FIN	V;IND;PL;3;PST;FIN
фрукти	frutos	фрукт	fruto	N;INAN;NOM;MASC;PL	N;MASC;PL
фрукти	frutas	фрукт	fruta	N;INAN;NOM;MASC;PL	N;FEM;PL
фрукти	frutas	фрукт	fruta	N;INAN;NOM;MASC;PL	N;FEM;PL
фрукти	frutos	фрукт	fruto	N;INAN;NOM;MASC;PL	N;MASC;PL
міф	mito	міф.	mito	N;INAN;NOM;MASC;SG	N;MASC;SG
здавалося	pareció	здаватися	parecer	V;IPFV;NEUT;IND;SG;PST;FIN	V;IND;SG;3;PST;FIN
промені	vigas	промений	viga	N;INAN;NOM;MASC;PL	N;FEM;PL
промені	rayos	промений	rayo	N;INAN;NOM;MASC;PL	N;MASC;PL
партнер	compañero	партнер	compañero	N;ANIM;NOM;MASC;SG	N;MASC;SG
партнер	pareja	партнер	pareja	N;ANIM;NOM;MASC;SG	N;FEM;SG
партнер	socio	партнер	socio	N;ANIM;NOM;MASC;SG	N;MASC;SG
партнер	partner	партнер	partner	N;ANIM;NOM;MASC;SG	N;MASC;SG
партнер	socia	партнер	socia	N;ANIM;NOM;MASC;SG	N;FEM;SG
чудовий	maravilloso	чудовий	maravilloso	ADJ;NOM;MASC;SG	ADJ;MASC;SG
чудовий	maravillosa	чудовий	maravilloso	ADJ;NOM;MASC;SG	ADJ;FEM;SG
налаштування	configuración	налаштування	configuración	N;INAN;NOM;NEUT;SG	N;FEM;SG
налаштування	configuración	налаштування	configuración	N;INAN;NOM;NEUT;SG	N;FEM;SG
налаштування	configuración	налаштування	configuración	N;INAN;NOM;NEUT;SG	N;FEM;SG
рушій	motor	рушія	motor	N;INAN;NOM;MASC;SG	N;MASC;SG
старші	mayores	старший	mayor	ADJ;NOM;RL;PL	ADJ;PL
навички	habilidades	навичка	habilidad	N;INAN;NOM;FEM;PL	N;FEM;PL
навички	destrezas	навичка	destreza	N;INAN;NOM;FEM;PL	N;FEM;PL
навички	competencias	навичка	competencia	N;INAN;NOM;FEM;PL	N;FEM;PL
зустрічей	citas	зустріч	cita	N;INAN;GEN;FEM;PL	N;FEM;PL
зустрічей	designaciones	зустріч	designación	N;INAN;GEN;FEM;PL	N;FEM;PL
зустрічей	nombramientos	зустріч	nombramiento	N;INAN;GEN;FEM;PL	N;MASC;PL
зустрічей	reuniones	зустріч	reunión	N;INAN;GEN;FEM;PL	N;FEM;PL
зустрічей	encuentros	зустріч	encuentro	N;INAN;GEN;FEM;PL	N;MASC;PL
діалог	consulta	діалог	consulta	N;INAN;NOM;MASC;SG	N;FEM;SG
діалог	diálogo	діалог	diálogo	N;INAN;NOM;MASC;SG	N;MASC;SG
діалог	dialogo	діалог	dialogo	N;INAN;NOM;MASC;SG	N;MASC;SG
діалог	diálogo	діалог	diálogo	N;INAN;NOM;MASC;SG	N;MASC;SG
купити	adquirir	купити	adquirir	V;PFV;NFIN	V;NFIN
купити	comprar	купити	comprar	V;PFV;NFIN	V;NFIN
купити	compre	купити	comprar	V;PFV;NFIN	V;IMP;SG;3;FIN
купити	compro	купити	compro	V;PFV;NFIN	V;IND;SG;2;PRS;FIN
купити	comprar	купити	comprar	V;PFV;NFIN	V;NFIN
геральдика	heráldica	геральдик	heráldica	N;INAN;NOM;FEM;SG	N;FEM;SG
цивільний	civil	цивільний	civil	ADJ;NOM;MASC;SG	ADJ;SG
цивільний	civil	цивільний	civil	ADJ;NOM;MASC;SG	ADJ;SG
потяги	trenes	потяг	tren	N;INAN;NOM;MASC;PL	N;MASC;PL
принцеси	princesas	принцес	princesa	N;ANIM;NOM;FEM;PL	N;FEM;PL
доставки	envíos	доставка	envío	N;INAN;NOM;FEM;PL	N;MASC;PL
підводного	subacuático	підводний	subacuático	ADJ;GEN;MASC;SG	ADJ;MASC;SG
практичне	práctico	практичний	práctico	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
практичне	practico	практичний	practico	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
завершується	finaliza	завершуватися	finalizar	V;IPFV;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
завершується	termina	завершуватися	terminar	V;IPFV;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
завершується	terminando	завершуватися	terminar	V;IPFV;IND;SG;3;PRS;FIN	V;V.MSDR
редакторів	redactores	редактор	redactor	N;ANIM;ACC;MASC;PL	N;MASC;PL
редакторів	editores	редактор	editor	N;ANIM;ACC;MASC;PL	N;MASC;PL
організаціях	ongs	організація	ong	N;INAN;ESS;FEM;PL	N;FEM;PL
шини	neumáticos	шина	neumático	N;INAN;NOM;FEM;PL	N;MASC;PL
шини	llantas	шина	llanta	N;INAN;NOM;FEM;PL	N;FEM;PL
шини	gomas	шина	goma	N;INAN;NOM;FEM;PL	N;FEM;PL
шини	autobuses	шина	autobús	N;INAN;NOM;FEM;PL	N;MASC;PL
шини	ómnibus	шина	ómnibus	N;INAN;NOM;FEM;PL	N;MASC
продовжили	huir	продовжити	huir	V;PFV;IND;PL;PST;FIN	V;NFIN
передумови	requisitos	передумова	requisito	N;INAN;NOM;FEM;PL	N;MASC;PL
захисники	protectores	захисник	protector	N;ANIM;NOM;MASC;PL	N;MASC;PL
переробка	reciclaje	переробка	reciclaje	N;INAN;NOM;FEM;SG	N;MASC;SG
житель	ciudadana	житель	ciudadana	N;ANIM;NOM;MASC;SG	N;FEM;SG
житель	ciudadano	житель	ciudadano	N;ANIM;NOM;MASC;SG	N;MASC;SG
брокгауза	efron	брокгауза	efron	N;INAN;NOM;MASC;SG	N;MASC;SG
демократичний	democrática	демократичний	democrático	ADJ;NOM;MASC;SG	ADJ;FEM;SG
демократичний	demócrata	демократичний	demócrata	ADJ;NOM;MASC;SG	ADJ;SG
демократичний	democrático	демократичний	democrático	ADJ;NOM;MASC;SG	ADJ;MASC;SG
демократичний	demócrata	демократичний	demócrata	ADJ;NOM;MASC;SG	ADJ;SG
протистояти	enfrentarse	протистояти	enfrentar	V;PFV;NFIN	V;SBJV;SG;3;IPFV;FIN
протистояти	afrontar	протистояти	afrontar	V;PFV;NFIN	V;NFIN
протистояти	enfrentar	протистояти	enfrentar	V;PFV;NFIN	V;NFIN
протистояти	confrontar	протистояти	confrontar	V;PFV;NFIN	V;NFIN
погіршення	empeoramiento	погіршення	empeoramiento	N;INAN;NOM;NEUT;SG	N;MASC;SG
ситуаціях	situaciones	ситуація	situación	N;INAN;ESS;FEM;PL	N;FEM;PL
захисників	defensores	захисник	defensor	N;ANIM;ACC;MASC;PL	N;MASC;PL
фірмі	bufete	фірма	bufete	N;INAN;DAT;FEM;SG	N;MASC;SG
лід	plomo	лід	plomo	N;INAN;NOM;MASC;SG	N;MASC;SG
лід	hielo	лід	hielo	N;INAN;NOM;MASC;SG	N;MASC;SG
соціалістів	socialistas	соціаліст	socialista	N;ANIM;ACC;MASC;PL	N;PL
прибрати	limpiar	прибрати	limpiar	V;PFV;NFIN	V;NFIN
прибрати	quita	прибрати	quitar	V;PFV;NFIN	V;IND;SG;3;PRS;FIN
прибрати	eliminar	прибрати	eliminar	V;PFV;NFIN	V;NFIN
прибрати	quitar	прибрати	quitar	V;PFV;NFIN	V;NFIN
прибрати	desinstalar	прибрати	desinstalar	V;PFV;NFIN	V;NFIN
палаті	pabellón	палата	pabellón	N;INAN;DAT;FEM;SG	N;MASC;SG
темний	oscuro	темний	oscuro	ADJ;NOM;MASC;SG	ADJ;MASC;SG
темний	oscura	темний	oscuro	ADJ;NOM;MASC;SG	ADJ;FEM;SG
мусульмани	musulmanes	мусульман	musulmán	N;ANIM;NOM;MASC;PL	N;MASC;PL
мусульмани	musulmanes	мусульман	musulmán	N;ANIM;NOM;MASC;PL	N;MASC;PL
видобування	extracción	видобування	extracción	N;INAN;NOM;NEUT;SG	N;FEM;SG
видобування	destripador	видобування	destripador	N;INAN;NOM;NEUT;SG	N;MASC;SG
облога	asedio	облогий	asedio	N;INAN;NOM;FEM;SG	N;MASC;SG
облога	sitio	облогий	sitio	N;INAN;NOM;FEM;SG	N;MASC;SG
ходів	movimientos	хід	movimiento	N;INAN;GEN;MASC;PL	N;MASC;PL
ходів	mudanzas	хід	mudanza	N;INAN;GEN;MASC;PL	N;FEM;PL
брами	puertas	брама	puerta	N;INAN;NOM;FEM;PL	N;FEM;PL
додаткова	suplementario	додатковий	suplementario	ADJ;NOM;FEM;SG	ADJ;MASC;SG
додаткова	complementario	додатковий	complementario	ADJ;NOM;FEM;SG	ADJ;MASC;SG
додаткова	suplementaria	додатковий	suplementario	ADJ;NOM;FEM;SG	ADJ;FEM;SG
додаткова	suplementario	додатковий	suplementario	ADJ;NOM;FEM;SG	ADJ;MASC;SG
геологічних	geológicas	геологічний	geológico	ADJ;GEN;PL	ADJ;FEM;PL
геологічних	geológicos	геологічний	geológico	ADJ;GEN;PL	ADJ;MASC;PL
перекласти	traducir	перекласти	traducir	V;PFV;NFIN	V;NFIN
перекласти	traduzca	перекласти	traducir	V;PFV;NFIN	V;SBJV;SG;3;PRS;FIN
перекласти	traduce	перекласти	traducir	V;PFV;NFIN	V;IND;SG;3;PRS;FIN
перемагає	ganar	перемагати	ganar	V;IPFV;IND;SG;3;PRS;FIN	V;NFIN
перемагає	ganando	перемагати	ganar	V;IPFV;IND;SG;3;PRS;FIN	V;V.MSDR
чекати	espere	чекати	esperar	V;IPFV;NFIN	V;IMP;SG;3;FIN
чекати	esperar	чекати	esperar	V;IPFV;NFIN	V;NFIN
чекати	espera	чекати	esperar	V;IPFV;NFIN	V;IND;SG;3;PRS;FIN
чекати	esperen	чекати	esperar	V;IPFV;NFIN	V;IMP;PL;3;FIN
птаха	pajaro	птах	pajaro	N;ANIM;ACC;MASC;SG	N;MASC;SG
птаха	pájaro	птах	pájaro	N;ANIM;ACC;MASC;SG	N;MASC;SG
птаха	ave	птах	ave	N;ANIM;ACC;MASC;SG	N;FEM;SG
стадія	etapa	стадія	etapa	N;INAN;NOM;FEM;SG	N;FEM;SG
стадія	escenario	стадія	escenario	N;INAN;NOM;FEM;SG	N;MASC;SG
стадія	stage	стадія	stage	N;INAN;NOM;FEM;SG	N
ззовні	externamente	ззовні	externamente	ADV	ADV
ззовні	fuera	ззовні	fuera	ADV	ADV
рейд	raid	рейд	raid	N;INAN;NOM;MASC;SG	N;SG
рейд	redada	рейд	redada	N;INAN;NOM;MASC;SG	N;FEM;SG
рейд	incursión	рейд	incursión	N;INAN;NOM;MASC;SG	N;FEM;SG
пояснив	explicó	пояснити	explicar	V;PFV;MASC;IND;SG;PST;FIN	V;IND;SG;3;PST;FIN
автоматична	automática	автоматичний	automático	ADJ;NOM;FEM;SG	ADJ;FEM;SG
автоматична	automático	автоматичний	automático	ADJ;NOM;FEM;SG	ADJ;MASC;SG
партизани	guerrillas	партизаний	guerrilla	N;ANIM;NOM;MASC;PL	N;FEM;PL
партизани	guerrilleros	партизаний	guerrillero	N;ANIM;NOM;MASC;PL	N;MASC;PL
партизани	guerrillas	партизаний	guerrilla	N;ANIM;NOM;MASC;PL	N;FEM;PL
партизани	guerrilleros	партизаний	guerrillero	N;ANIM;NOM;MASC;PL	N;MASC;PL
партизани	partisanos	партизаний	partisano	N;ANIM;NOM;MASC;PL	N;MASC;PL
отвори	huecos	отвір	hueco	N;INAN;NOM;MASC;PL	N;MASC;PL
отвори	agujeros	отвір	agujero	N;INAN;NOM;MASC;PL	N;MASC;PL
отвори	hoyos	отвір	hoyo	N;INAN;NOM;MASC;PL	N;MASC;PL
сухі	secos	сухий	seco	ADJ;NOM;PL	ADJ;MASC;PL
поповнення	tropa	поповнення	tropa	N;INAN;NOM;NEUT;SG	N;FEM;SG
розіграш	sorteo	розіграш	sorteo	N;INAN;NOM;MASC;SG	N;MASC;SG
розіграш	rifa	розіграш	rifa	N;INAN;NOM;MASC;SG	N;FEM;SG
розіграш	sorteo	розіграш	sorteo	N;INAN;NOM;MASC;SG	N;MASC;SG
жива	vivo	живий	vivo	ADJ;NOM;FEM;SG	ADJ;MASC;SG
фізично	físicamente	фізично	físicamente	ADV	ADV
дивитися	mirar	дивитися	mirar	V;IPFV;NFIN	V;NFIN
дивитися	mira	дивитися	mirar	V;IPFV;NFIN	V;IMP;SG;2;FIN
дивитися	mirando	дивитися	mirar	V;IPFV;NFIN	V;V.MSDR
дивитися	viendo	дивитися	ver	V;IPFV;NFIN	V;V.MSDR
дивитися	observando	дивитися	observar	V;IPFV;NFIN	V;V.MSDR
таємниця	misterio	таємниця	misterio	N;INAN;NOM;FEM;SG	N;MASC;SG
таємниця	secret	таємниця	secret	N;INAN;NOM;FEM;SG	N
таємниця	secreto	таємниця	secreto	N;INAN;NOM;FEM;SG	N;MASC;SG
таємниця	sigilo	таємниця	sigilo	N;INAN;NOM;FEM;SG	N;MASC;SG
таємниця	secreto	таємниця	secreto	N;INAN;NOM;FEM;SG	N;MASC;SG
таємниця	secretismo	таємниця	secretismo	N;INAN;NOM;FEM;SG	N;MASC;SG
творців	creadores	творець	creador	N;ANIM;ACC;MASC;PL	N;MASC;PL
застосувати	aplicar	застосувати	aplicar	V;PFV;NFIN	V;NFIN
застосувати	aplica	застосувати	aplicar	V;PFV;NFIN	V;IND;SG;3;PRS;FIN
застосувати	aplique	застосувати	aplicar	V;PFV;NFIN	V;SBJV;SG;3;FIN
печер	cavernas	печер	caverna	N;INAN;GEN;FEM;PL	N;FEM;PL
печер	cuevas	печер	cueva	N;INAN;GEN;FEM;PL	N;FEM;PL
прогнозування	previsión	прогнозування	previsión	N;INAN;NOM;NEUT;SG	N;FEM;SG
істини	verdades	істина	verdad	N;INAN;NOM;FEM;PL	N;FEM;PL
коротко	brevemente	коротко	brevemente	ADV	ADV
вагон	vagón	вагон	vagón	N;INAN;NOM;MASC;SG	N;MASC;SG
вагон	carreta	вагон	carreta	N;INAN;NOM;MASC;SG	N;FEM;SG
вагон	carro	вагон	carro	N;INAN;NOM;MASC;SG	N;MASC;SG
нагляду	supervisión	нагляд	supervisión	N;INAN;GEN;MASC;SG	N;FEM;SG
ректора	rectora	ректор	rectora	N;ANIM;ACC;MASC;SG	N;FEM;SG
ректора	rector	ректор	rector	N;ANIM;ACC;MASC;SG	N;MASC;SG
описи	descripciones	опис	descripción	N;INAN;NOM;MASC;PL	N;FEM;PL
універсальний	unificado	універсальний	unificado	ADJ;NOM;MASC;SG	ADJ;MASC;SG;V.PTCP
універсальний	unificada	універсальний	unificar	ADJ;NOM;MASC;SG	ADJ;FEM;SG;V.PTCP
універсальний	universal	універсальний	universal	ADJ;NOM;MASC;SG	ADJ;SG
подивитися	véase	подивитися	véase	V;PFV;NFIN	V;SBJV;SG;3;PRS;FIN
подивитися	ver	подивитися	ver	V;PFV;NFIN	V;NFIN
подивитися	vea	подивитися	ver	V;PFV;NFIN	V;IMP;SG;3;FIN
подивитися	mirar	подивитися	mirar	V;PFV;NFIN	V;NFIN
подивитися	mira	подивитися	mirar	V;PFV;NFIN	V;IMP;SG;2;FIN
подивитися	mire	подивитися	mirar	V;PFV;NFIN	V;IMP;SG;3;FIN
подивитися	miren	подивитися	mirar	V;PFV;NFIN	V;IMP;PL;3;FIN
подивитися	mira	подивитися	mirar	V;PFV;NFIN	V;IMP;SG;2;FIN
процесори	procesadores	процесор	procesador	N;INAN;NOM;MASC;PL	N;MASC;PL
очікується	esperando	очікуватися	esperar	V;IPFV;IND;SG;3;PRS;FIN	V;V.MSDR
членство	membresía	членство	membresía	N;INAN;NOM;NEUT;SG	N;FEM;SG
членство	pertenencia	членство	pertenencia	N;INAN;NOM;NEUT;SG	N;FEM;SG
членство	afiliación	членство	afiliación	N;INAN;NOM;NEUT;SG	N;FEM;SG
оригінальне	original	оригінальний	original	ADJ;NOM;NEUT;SG	ADJ;SG
звернутися	consultar	звернутися	consultar	V;PFV;NFIN	V;NFIN
звернутися	consulte	звернутися	consultar	V;PFV;NFIN	V;IMP;SG;3;FIN
повітряна	aéreo	повітряний	aéreo	ADJ;NOM;FEM;SG	ADJ;MASC;SG
повітряна	aérea	повітряний	aéreo	ADJ;NOM;FEM;SG	ADJ;FEM;SG
гомер	homer	гомер	homer	N;ANIM;NOM;MASC;SG	N;MASC;SG
гомер	homero	гомер	homero	N;ANIM;NOM;MASC;SG	N;MASC;SG
орда	horda	орда	horda	N;INAN;NOM;FEM;SG	N;FEM;SG
степ	estepa	степ	estepa	N;INAN;NOM;MASC;SG	N;FEM;SG
пострілів	tomas	постріл	toma	N;INAN;GEN;MASC;PL	N;FEM;PL
пострілів	disparos	постріл	disparo	N;INAN;GEN;MASC;PL	N;MASC;PL
пострілів	tiros	постріл	tiro	N;INAN;GEN;MASC;PL	N;MASC;PL
пострілів	chupitos	постріл	chupito	N;INAN;GEN;MASC;PL	N;MASC;PL
тінь	sombra	тінь	sombra	N;INAN;NOM;FEM;SG	N;FEM;SG
тінь	shadow	тінь	shadow	N;INAN;NOM;FEM;SG	N
переглянути	navegar	переглянути	navegar	V;PFV;NFIN	V;NFIN
переглянути	navega	переглянути	navegar	V;PFV;NFIN	V;IND;SG;3;PRS;FIN
переглянути	explorar	переглянути	explorar	V;PFV;NFIN	V;NFIN
переглянути	revisar	переглянути	revisar	V;PFV;NFIN	V;NFIN
переглянути	véase	переглянути	véase	V;PFV;NFIN	V;SBJV;SG;3;PRS;FIN
переглянути	ver	переглянути	ver	V;PFV;NFIN	V;NFIN
переглянути	vea	переглянути	ver	V;PFV;NFIN	V;IMP;SG;3;FIN
переглянути	ver	переглянути	ver	V;PFV;NFIN	V;NFIN
антологія	antología	антологія	antología	N;INAN;NOM;FEM;SG	N;FEM;SG
започаткував	instituyó	започаткувати	instituir	V;PFV;MASC;IND;SG;PST;FIN	V;IND;SG;3;PST;FIN
інтенсивність	intensidad	інтенсивність	intensidad	N;INAN;NOM;FEM;SG	N;FEM;SG
інтенсивність	fortaleza	інтенсивність	fortaleza	N;INAN;NOM;FEM;SG	N;FEM;SG
інтенсивність	fuerza	інтенсивність	fuerza	N;INAN;NOM;FEM;SG	N;FEM;SG
християни	cristianos	християнин	cristiano	N;ANIM;NOM;MASC;PL	N;MASC;PL
християни	cristianos	християнин	cristiano	N;ANIM;NOM;MASC;PL	N;MASC;PL
паша	pasha	паш	pasha	N;ANIM;NOM;MASC;SG	N;SG
викрадення	secuestro	викрадення	secuestro	N;INAN;NOM;NEUT;SG	N;MASC;SG
викрадення	rapto	викрадення	rapto	N;INAN;NOM;NEUT;SG	N;MASC;SG
