категория	kategori	категория	kategori	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
принято	taget	принять	tage	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;INDF;SG;PST;V.PTCP
принято	accepteret	принять	acceptere	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;INDF;SG;PST;V.PTCP
принято	godtaget	принять	godtage	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;INDF;SG;PST;V.PTCP
принято	vedtaget	принять	vedtage	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;INDF;SG;PST;V.PTCP
принято	adopteret	принять	adoptere	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;INDF;SG;PST;V.PTCP
газеты	dagblade	газета	dagblad	N;INAN;NOM;FEM;PL	N;INDF;NEUT;PL
газеты	aviser	газета	avis	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
переулок	gyde	переулок	gyde	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
переулок	bane	переулок	bane	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
переулок	gyde	переулок	gyde	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
переулок	gyden	переулок	gyde	N;INAN;NOM;MASC;SG	N;DEF;MASC+FEM;SG
написано	skrevet	писать	skrive	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;INDF;SG;PST;V.PTCP
немного	lidt	немного	lidt	ADV	ADV
начали	begyndte	начать	begynde	V;PFV;IND;PL;PST;FIN;ACT	V;IND;PST;FIN;ACT
начали	startede	начать	starte	V;PFV;IND;PL;PST;FIN;ACT	V;IND;PST;FIN;ACT
форме	formen	форма	formen	N;INAN;DAT;FEM;SG	N;DEF;MASC+FEM;SG
форме	form	форма	form	N;INAN;DAT;FEM;SG	N;INDF;MASC+FEM;SG
форме	formular	форма	formular	N;INAN;DAT;FEM;SG	N;INDF;MASC+FEM;SG
форме	blanket	форма	blanke	N;INAN;DAT;FEM;SG	N;INDF;NEUT;SG
форме	form	форма	form	N;INAN;DAT;FEM;SG	N;INDF;MASC+FEM;SG
форме	formen	форма	formen	N;INAN;DAT;FEM;SG	N;DEF;MASC+FEM;SG
точно	præcis	точно	præcis	ADV	ADV
чемпионы	mestre	чемпион	mester	N;ANIM;NOM;MASC;PL	N;INDF;MASC+FEM;PL
чемпионы	vindere	чемпион	vinder	N;ANIM;NOM;MASC;PL	N;INDF;MASC+FEM;PL
собор	katedral	собор	katedral	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
собор	katedralen	собор	katedral	N;INAN;NOM;MASC;SG	N;DEF;MASC+FEM;SG
факт	fakta	факт	fakta	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
факт	faktum	факт	faktum	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
карьеры	karrierer	карьера	karriere	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
константин	constantin	константин	constantin	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
константин	konstantin	константин	konstantin	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
константин	constantine	константин	constantin	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
константин	konstantin	константин	konstantin	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
суд	domstolen	суд	domstol	N;INAN;NOM;MASC;SG	N;DEF;MASC+FEM;SG
суд	retten	суд	ret	N;INAN;NOM;MASC;SG	N;DEF;MASC+FEM;SG
суд	domstol	суд	domstol	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
восток	vostok	восток	vostok	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
восток	east	восток	east	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
восток	øst	восток	øst	N;INAN;NOM;MASC;SG	N;INDF
срок	frist	срок	frist	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
срок	deadline	срок	deadline	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
срок	tidsfrist	срок	tidsfrist	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
помощь	assistance	помощь	assistance	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
помощь	bistand	помощь	bistand	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
помощь	hjælp	помощь	hjælp	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
постоянно	kontinuerligt	постоянно	kontinuerligt	ADV	ADV
постоянно	uafbrudt	постоянно	uafbrudt	ADV	ADV
издания	udgaver	издание	udgave	N;INAN;NOM;NEUT;PL	N;INDF;MASC+FEM;PL
позиция	position	позиция	position	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
позиция	stilling	позиция	stilling	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
позиция	holdning	позиция	holdning	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
позиция	indstilling	позиция	indstilling	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
позиция	holdning	позиция	holdning	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
позиция	attitude	позиция	attitude	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
стороне	side	сторона	side	N;INAN;DAT;FEM;SG	N;INDF;MASC+FEM;SG
передачи	overførsler	передача	overførsel	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
зависимости	afhængigheder	зависимость	afhængighed	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
закон	jura	закон	jura	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
закон	lovgivning	закон	lovgivning	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
закон	lov	закон	lov	N;INAN;NOM;MASC;SG	N
сми	medier	смотреть	medie	N;INAN;NOM;NEUT;PL	N;INDF;NEUT;PL
сми	medierne	смотреть	medie	N;INAN;NOM;NEUT;PL	N;DEF;NEUT;PL
радио	radioen	радио	radio	N;INAN;NOM;NEUT;SG	N;DEF;MASC+FEM;SG
радио	radio	радио	radio	N;INAN;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
кантон	canton	кантон	canton	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
ответ	svar	ответ	svar	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
ответ	svaret	ответ	svar	N;INAN;NOM;MASC;SG	N;DEF;NEUT;SG
ответ	svar	ответ	svar	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
ответ	besvarelse	ответ	besvarelse	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
ответ	reaktion	ответ	reaktion	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
ответ	svar	ответ	svar	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
ответ	respons	ответ	respons	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
цвет	farve	цвет	farve	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
цвет	farve	цвет	farve	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
списки	lister	список	liste	N;INAN;NOM;MASC;PL	N;INDF;MASC+FEM;PL
списки	fortegnelser	список	fortegnelse	N;INAN;NOM;MASC;PL	N;INDF;MASC+FEM;PL
систем	systemerne	система	system	N;INAN;GEN;FEM;PL	N;DEF;NEUT;PL
систем	systemer	система	system	N;INAN;GEN;FEM;PL	N;INDF;NEUT;PL
комитет	komiteen	комитет	komite	N;INAN;NOM;MASC;SG	N;DEF;MASC+FEM;SG
комитет	udvalg	комитет	udvalg	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
комитет	udvalget	комитет	udvalg	N;INAN;NOM;MASC;SG	N;DEF;NEUT;SG
наличие	tilgængelighed	наличие	tilgængelighed	N;INAN;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
футболисты	fodboldspillere	футболист	fodboldspiller	N;ANIM;NOM;MASC;PL	N;INDF;MASC+FEM;PL
функции	funktionerne	функция	funktion	N;INAN;NOM;FEM;PL	N;DEF;MASC+FEM;PL
функции	funktioner	функция	funktion	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
функции	egenskaber	функция	egenskab	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
функции	særtræk	функция	særtræk	N;INAN;NOM;FEM;PL	N;INDF;NEUT;PL
функции	funktioner	функция	funktion	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
состояние	status	состояние	status	N;INAN;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
состояние	statussen	состояние	statusse	N;INAN;NOM;NEUT;SG	N;DEF;MASC+FEM;SG
состояние	stat	состояние	stat	N;INAN;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
состояние	delstat	состояние	delstat	N;INAN;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
состояние	tilstand	состояние	tilstand	N;INAN;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
состояние	tilstand	состояние	tilstand	N;INAN;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
состояние	betingelse	состояние	betingelse	N;INAN;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
состояние	stand	состояние	stand	N;INAN;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
означает	betyder	означать	betyde	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
общая	fælles	общий	fælles	ADJ;NOM;FEM;SG	ADJ
общая	almindelig	общий	almindelig	ADJ;NOM;FEM;SG	ADJ;INDF;MASC+FEM;SG
муниципалитет	kommune	муниципалитет	kommune	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
муниципалитет	kommunen	муниципалитет	kommune	N;INAN;NOM;MASC;SG	N;DEF;MASC+FEM;SG
представителей	repræsentanter	представитель	repræsentant	N;ANIM;ACC;MASC;PL	N;INDF;MASC+FEM;PL
представителей	repræsentanterne	представитель	repræsentant	N;ANIM;ACC;MASC;PL	N;DEF;MASC+FEM;PL
модели	modeller	модель	model	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
модели	modellerne	модель	model	N;INAN;NOM;FEM;PL	N;DEF;NEUT;PL
климат	klimaet	климат	klima	N;INAN;NOM;MASC;SG	N;DEF;NEUT;SG
климат	klima	климат	klima	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
минут	minutter	минута	minut	N;INAN;GEN;FEM;PL	N;INDF;NEUT;PL
создать	opretter	создать	oprette	V;PFV;NFIN;ACT	V;IND;PRS;FIN;ACT
создать	oprette	создать	oprette	V;PFV;NFIN;ACT	V;NFIN;ACT
создать	opret	создать	opre	V;PFV;NFIN;ACT	V;IMP
красный	rødt	красный	rød	ADJ;NOM;MASC;SG	ADJ;INDF;NEUT;SG
красный	rød	красный	rød	ADJ;NOM;MASC;SG	ADJ;INDF;MASC+FEM;SG
конец	slutning	конец	slutning	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
конец	afslutning	конец	afslutning	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
конец	slut	конец	slut	N;INAN;NOM;MASC;SG	N
конец	ende	конец	ende	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
конец	ophør	конец	ophør	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
конец	slutning	конец	slutning	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
действие	aktion	действие	aktion	N;INAN;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
действие	action	действие	action	N;INAN;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
действие	handling	действие	handling	N;INAN;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
действие	indsats	действие	indsats	N;INAN;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
турнир	turnering	турнир	turnering	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
турнир	turneringen	турнир	turnering	N;INAN;NOM;MASC;SG	N;DEF;MASC+FEM;SG
проблема	problem	проблема	problem	N;INAN;NOM;FEM;SG	N;INDF;NEUT;SG
проблема	problemet	проблема	problem	N;INAN;NOM;FEM;SG	N;DEF;NEUT;SG
проблема	udstedelse	проблема	udstedelse	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
мужчины	hannerne	мужчина	hanne	N;ANIM;NOM;MASC;PL	N;DEF;MASC+FEM;PL
мужчины	hanner	мужчина	hanne	N;ANIM;NOM;MASC;PL	N;INDF;MASC+FEM;PL
мужчины	mænd	мужчина	mand	N;ANIM;NOM;MASC;PL	N;INDF;MASC+FEM;PL
мужчины	mændene	мужчина	mand	N;ANIM;NOM;MASC;PL	N;DEF;MASC+FEM;PL
мужчины	mænd	мужчина	mand	N;ANIM;NOM;MASC;PL	N;INDF;MASC+FEM;PL
слов	ord	слово	ord	N;INAN;GEN;NEUT;PL	N;INDF;NEUT;PL
бой	slag	бой	slag	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
бой	kamp	бой	kamp	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
бой	slaget	бой	slag	N;INAN;NOM;MASC;SG	N;DEF;NEUT;SG
бой	kamp	бой	kamp	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
бой	kamp	бой	kamp	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
бой	slåskamp	бой	slåskamp	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
написать	skrive	писать	skrive	V;PFV;NFIN;ACT	V;NFIN;ACT
написать	skriv	писать	skrive	V;PFV;NFIN;ACT	V;IMP
написать	skriver	писать	skrive	V;PFV;NFIN;ACT	V;IND;PRS;FIN;ACT
внутри	indvendigt	внутри	indvendig	ADV	ADV
внутри	indenfor	внутри	indenfor	ADV	ADV
внутри	inde	внутри	inde	ADV	ADV
победу	sejr	победа	sejr	N;INAN;ACC;FEM;SG	N;INDF;MASC+FEM;SG
победу	sejren	победа	sejr	N;INAN;ACC;FEM;SG	N;DEF;MASC+FEM;SG
роберт	robert	роберт	robert	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
департамент	afdeling	департамент	afdeling	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
департамент	departement	департамент	departement	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
департамент	afdelingen	департамент	afdeling	N;INAN;NOM;MASC;SG	N;DEF;MASC+FEM;SG
отсутствие	mangel	отсутствие	mangel	N;INAN;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
отсутствие	fravær	отсутствие	fravær	N;INAN;NOM;NEUT;SG	N;INDF;NEUT;SG
отсутствие	mangel	отсутствие	mangel	N;INAN;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
император	kejseren	император	kejser	N;ANIM;NOM;MASC;SG	N;DEF;MASC+FEM;SG
император	kejser	император	kejse	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
статистика	statistik	статистика	statistik	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
статистика	indblik	статистика	indblik	N;INAN;NOM;FEM;SG	N;INDF;NEUT;SG
предложение	forslaget	предложение	forslag	N;INAN;NOM;NEUT;SG	N;DEF;NEUT;SG
предложение	punktum	предложение	punktum	N;INAN;NOM;NEUT;SG	N;INDF;NEUT;SG
предложение	sætning	предложение	sætning	N;INAN;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
предложение	straf	предложение	straf	N;INAN;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
предложение	tilbuddet	предложение	tilbud	N;INAN;NOM;NEUT;SG	N;DEF;NEUT;SG
представители	repræsentanter	представитель	repræsentant	N;ANIM;NOM;MASC;PL	N;INDF;MASC+FEM;PL
представители	repræsentanterne	представитель	repræsentant	N;ANIM;NOM;MASC;PL	N;DEF;MASC+FEM;PL
дела	sager	дело	sag	N;INAN;NOM;NEUT;PL	N;INDF;MASC+FEM;PL
модель	model	модель	model	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
мэр	borgmester	мэр	borgmester	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
мэр	borgmesteren	мэр	borgmester	N;ANIM;NOM;MASC;SG	N;DEF;MASC+FEM;SG
получить	få	получить	få	V;PFV;NFIN;ACT	V;NFIN;ACT
преимущественно	hovedsageligt	преимущественно	hovedsageligt	ADV	ADV
предлагаю	tilbyder	предлагать	tilbyde	V;IPFV;IND;SG;1;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
предлагаю	tilbyde	предлагать	tilbyde	V;IPFV;IND;SG;1;PRS;FIN;ACT	V;NFIN;ACT
книгу	bogen	книга	bog	N;INAN;ACC;FEM;SG	N;DEF;MASC+FEM;SG
книгу	bog	книга	bog	N;INAN;ACC;FEM;SG	N;INDF;MASC+FEM;SG
культура	kulturen	культура	kultur	N;INAN;NOM;FEM;SG	N;DEF;MASC+FEM;SG
культура	kultur	культура	kultur	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
забил	scorede	забить	score	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;IND;PST;FIN;ACT
забил	scoret	забить	scor	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;INDF;SG;PST;V.PTCP
фото	foto	фото	foto	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
фото	billede	фото	billede	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
округе	county	округ	county	N;INAN;ESS;MASC;SG	N;INDF;MASC+FEM;SG
округе	amtet	округ	amt	N;INAN;ESS;MASC;SG	N;DEF;NEUT;SG
округе	amt	округ	amt	N;INAN;ESS;MASC;SG	N;INDF;NEUT;SG
округе	amtskommune	округ	amtskommun	N;INAN;ESS;MASC;SG	N;INDF;MASC+FEM;SG
индии	indianer	индия	indiane	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
индии	indisk	индия	indisk	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
индии	indian	индия	indian	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
золотая	gyldent	золотой	gylden	ADJ;NOM;FEM;SG	ADJ;INDF;NEUT;SG
точка	prik	точка	prik	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
точка	punkt	точка	punkt	N;INAN;NOM;FEM;SG	N;INDF;NEUT;SG
точка	point	точка	point	N;INAN;NOM;FEM;SG	N;INDF;NEUT;SG
районы	distrikterne	район	distrikt	N;INAN;NOM;MASC;PL	N;DEF;NEUT;PL
районы	kvarterer	район	kvarter	N;INAN;NOM;MASC;PL	N;INDF;NEUT;PL
районы	distrikter	район	distrikt	N;INAN;NOM;MASC;PL	N;INDF;NEUT;PL
районы	områder	район	område	N;INAN;NOM;MASC;PL	N;INDF;NEUT;PL
районы	arealer	район	areal	N;INAN;NOM;MASC;PL	N;INDF;NEUT;PL
иметь	har	иметь	have	V;IPFV;NFIN;ACT	V;IND;PRS;FIN;ACT
иметь	have	иметь	have	V;IPFV;NFIN;ACT	V;NFIN;ACT
газета	avispapir	газета	avispapir	N;INAN;NOM;FEM;SG	N;INDF;NEUT;SG
газета	avisen	газета	avis	N;INAN;NOM;FEM;SG	N;DEF;MASC+FEM;SG
газета	avis	газета	avis	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
газета	dagbladet	газета	dagblad	N;INAN;NOM;FEM;SG	N;DEF;NEUT;SG
силу	kraft	сила	kraft	N;INAN;ACC;FEM;SG	N;INDF;MASC+FEM;SG
артист	entertainer	артист	entertaine	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
артист	kunstner	артист	kunstner	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
артист	artist	артист	artist	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
семья	familien	семья	familie	N;INAN;NOM;FEM;SG	N;DEF;MASC+FEM;SG
семья	familie	семья	familie	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
озера	søerne	озеро	sø	N;INAN;NOM;NEUT;PL	N;DEF;MASC+FEM;PL
озера	søer	озеро	søe	N;INAN;NOM;NEUT;PL	N;INDF;MASC+FEM;PL
северная	nordlig	северный	nordlig	ADJ;NOM;FEM;SG	ADJ;INDF;MASC+FEM;SG
крупных	store	крупный	stor	ADJ;GEN;PL	ADJ;PL
народов	folkeslag	народ	folkeslag	N;INAN;GEN;MASC;PL	N;INDF;NEUT;PL
народов	befolkninger	народ	befolkning	N;INAN;GEN;MASC;PL	N;INDF;MASC+FEM;PL
сообщение	meddelelse	сообщение	meddelelse	N;INAN;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
сообщение	budskab	сообщение	budskab	N;INAN;NOM;NEUT;SG	N;INDF;NEUT;SG
сообщение	besked	сообщение	besked	N;INAN;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
связь	meddelelse	связь	meddelelse	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
связь	kommunikation	связь	kommunikation	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
связь	kommunikation	связь	kommunikation	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
связь	forbindelse	связь	forbindelse	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
связь	tilslutning	связь	tilslutning	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
связь	tilknytning	связь	tilknytning	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
связь	telekommunikation	связь	telekommunikation	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
изначально	oprindeligt	изначально	oprindeligt	ADV	ADV
изначально	oprindelig	изначально	oprindelig	ADV	ADV
изначально	oprindeligt	изначально	oprindeligt	ADV	ADV
изначально	oprindelig	изначально	oprindelig	ADV	ADV
родилась	født	рождаться	føde	V;PFV;FEM;IND;SG;PST;FIN;MID	V;INDF;SG;PST;V.PTCP
принять	tage	принять	tage	V;PFV;NFIN;ACT	V;NFIN;ACT
принять	tag	принять	tage	V;PFV;NFIN;ACT	V;IMP
принять	acceptere	принять	acceptere	V;PFV;NFIN;ACT	V;NFIN;ACT
принять	accepterer	принять	acceptere	V;PFV;NFIN;ACT	V;IND;PRS;FIN;ACT
лица	ansigterne	лицо	ansigt	N;INAN;NOM;NEUT;PL	N;DEF;NEUT;PL
лица	ansigter	лицо	ansigt	N;INAN;NOM;NEUT;PL	N;INDF;NEUT;PL
словарь	ordbog	словарь	ordbog	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
председателя	formand	председатель	formand	N;ANIM;ACC;MASC;SG	N;INDF;MASC+FEM;SG
председателя	bestyrelsesformand	председатель	bestyrelsesformand	N;ANIM;ACC;MASC;SG	N;INDF;MASC+FEM;SG
крупные	store	крупный	stor	ADJ;NOM;PL	ADJ;PL
художники	malere	художник	male	N;ANIM;NOM;MASC;PL	N;INDF;MASC+FEM;PL
художники	artister	художник	artist	N;ANIM;NOM;MASC;PL	N;INDF;MASC+FEM;PL
художники	kunstnere	художник	kunstner	N;ANIM;NOM;MASC;PL	N;INDF;MASC+FEM;PL
художники	kunstnerne	художник	kunstner	N;ANIM;NOM;MASC;PL	N;DEF;MASC+FEM;PL
мост	bro	мост	bro	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
мост	bridge	мост	bridge	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
мост	broen	мост	bro	N;INAN;NOM;MASC;SG	N;DEF;MASC+FEM;SG
большие	store	большой	stor	ADJ;NOM;PL	ADJ;PL
большие	store	большой	stor	ADJ;NOM;PL	ADJ;PL
страниц	sider	страница	side	N;INAN;GEN;FEM;PL	N;INDF;MASC+FEM;PL
историк	historiker	историк	historike	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
проблем	problemer	проблема	problem	N;INAN;GEN;FEM;PL	N;INDF;NEUT;PL
сообщества	fællesskaber	сообщество	fællesskab	N;INAN;NOM;NEUT;PL	N;INDF;NEUT;PL
бригады	brigader	бригада	brigade	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
групп	grupper	группа	gruppe	N;INAN;GEN;FEM;PL	N;INDF;MASC+FEM;PL
групп	grupperne	группа	gruppe	N;INAN;GEN;FEM;PL	N;DEF;MASC+FEM;PL
отдельных	diskrete	отдельный	diskret	ADJ;GEN;PL	ADJ;PL
отдельных	individuelle	отдельный	individuel	ADJ;GEN;PL	ADJ;PL
частей	reservedele	часть	reservedel	N;INAN;GEN;FEM;PL	N;INDF;MASC+FEM;PL
частей	dele	часть	del	N;INAN;GEN;FEM;PL	N;INDF;MASC+FEM;PL
жители	indbyggerne	житель	indbygger	N;ANIM;NOM;MASC;PL	N;DEF;MASC+FEM;PL
