team	ομαδα	teama	ομαδα	N;NOM;MASC;SG	N;NOM;FEM;SG
datum	ραντεβού	datum	ραντεβός	N;NOM;MASC;SG	N;NOM;NEUT;SG
datum	ημερομηνια	datum	ημερομηνία	N;NOM;MASC;SG	N;NOM;FEM;SG
mestne	αστικές	mesten	αστικός	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;PL
odstopil	παραιτήθηκε	odstopiti	παραιτούμαι	V;PFV;MASC;SG;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
spadajo	ανήκουν	spadati	ανήκω	V;IPFV;IND;PL;3;PRS;FIN	V;IPFV;IND;PL;3;PRS;FIN;ACT
številka	αριθμός	številka	αριθμός	N;NOM;FEM;SG	N;NOM;MASC;SG
številka	νούμερο	številka	νούμερος	N;NOM;FEM;SG	N
osi	άξονας	osi	άξονας	N;NOM;MASC;SG	N;NOM;MASC;SG
finale	φινάλε	finale	φινάλλω	N;NOM;MASC;SG	N;NOM;NEUT;SG
finale	τελικο	finale	τελικο	N;NOM;MASC;SG	N;NOM;NEUT;SG
prestol	θρόνος	prestol	θρόνος	N;NOM;MASC;SG	N;NOM;MASC;SG
bull	ταύρος	bull	ταύρος	N;NOM;MASC;SG	N;NOM;MASC;SG
promet	μεταφορά	promet	μεταφορά	N;NOM;MASC;SG	N;NOM;FEM;SG
metode	μέθοδοι	metoda	μέθοδος	N;NOM;FEM;PL	N;NOM;FEM;PL
metode	μεθόδους	metoda	μέθοδος	N;NOM;FEM;PL	N;NOM;FEM;PL
schmidt	σμιντ	schmidt	σμιντ	N;NOM;MASC;SG	N
kariera	σταδιοδρομία	kariera	σταδιοδρομία	N;NOM;FEM;SG	N;NOM;FEM;SG
kariera	σταδιοδρομία	kariera	σταδιοδρομία	N;NOM;FEM;SG	N;NOM;FEM;SG
severna	βόρειος	severen	βόρειος	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
severna	βόρειο	severen	βόρειο	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
načrt	πλάνο	načrt	πλάνο	N;NOM;MASC;SG	N;NOM;NEUT;SG
načrt	σχέδιο	načrt	σχέδιο	N;NOM;MASC;SG	N;NOM;NEUT;SG
funkcijo	συνάρτηση	funkcija	συνάρτηση	N;ACC;FEM;SG	N;ACC;FEM;SG
funkcijo	λειτουργία	funkcija	λειτουργία	N;ACC;FEM;SG	N;ACC;FEM;SG
kraja	κλοπή	kraj	κλοπή	N;NOM;MASC;SG	N;NOM;FEM;SG
kraja	κλεψιά	kraj	κλεψιά	N;NOM;MASC;SG	N;NOM;FEM;SG
kraja	κλοπή	kraj	κλοπή	N;NOM;MASC;SG	N;NOM;FEM;SG
kraja	κλέψιμο	kraj	κλέψιμο	N;NOM;MASC;SG	N;NOM;NEUT;SG
noč	νυχτα	noč	νυχτα	N;NOM;FEM;SG	N;NOM;FEM;SG
izgubil	χάθηκε	izgubiti	χάνω	V;PFV;MASC;SG;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
izgubil	χαμένος	izgubiti	χαμένος	V;PFV;MASC;SG;V.PTCP	V;PFV;NOM;MASC;SG;V.PTCP;PASS
izgubil	χαμένη	izgubiti	χαμένος	V;PFV;MASC;SG;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
izgubil	χάσει	izgubiti	χάνω	V;PFV;MASC;SG;V.PTCP	V;PFV;NFIN;ACT
različni	διάφορες	različen	διάφορος	ADJ;NOM;MASC;PL	ADJ;NOM;FEM;PL
natančno	ακριβή	natančno	ακριβός	ADV	ADV
natančno	ακριβές	natančno	ακριβής	ADV	ADV
natančno	ακριβές	natančno	ακριβής	ADV	ADV
motnje	διαταραχές	motnja	διαταραχή	N;NOM;FEM;PL	N;NOM;FEM;PL
motnje	παρεμβολές	motnja	παρεμβολή	N;NOM;FEM;PL	N;NOM;FEM;PL
motnje	ταραχές	motnja	ταραχή	N;NOM;FEM;PL	N;NOM;FEM;PL
motnje	διαταραχές	motnja	διαταραχή	N;NOM;FEM;PL	N;NOM;FEM;PL
primeri	θήκες	primer	θήκη	N;NOM;MASC;PL	N;NOM;FEM;PL
primeri	περιπτώσεις	primer	περίπτωση	N;NOM;MASC;PL	N;NOM;FEM;PL
primeri	υποθέσεις	primer	υπόθεση	N;NOM;MASC;PL	N;NOM;FEM;PL
primeri	παραδείγματα	primer	παράδειγμα	N;NOM;MASC;PL	N;NOM;NEUT;PL
žrtev	θύμα	žrtev	θύμα	N;NOM;FEM;SG	N;NOM;NEUT;SG
pomagal	βοήθησα	pomagati	βοηθώ	V;MASC;SG;V.PTCP	V;PFV;IND;SG;1;PST;FIN;ACT
pomagal	βοήθησε	pomagati	βοηθώ	V;MASC;SG;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
angel	άγγελος	angel	άγγελος	N;NOM;MASC;SG	N;NOM;MASC;SG
angel	αγγελος	angel	αγγελος	N;NOM;MASC;SG	N;NOM;MASC;SG
nadškof	αρχιεπίσκοπος	nadškof	αρχιεπίσκοπος	N;NOM;MASC;SG	N;NOM;MASC;SG
dober	καλή	dober	καλός	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG
dober	καλό	dober	καλός	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;NEUT;SG
zunanji	εξωτερική	zunanji	εξωτερικός	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;FEM;SG
zunanji	εξωτερικός	zunanji	εξωτερικός	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;MASC;SG
medalje	μετάλλια	medalja	μετάλλια	N;NOM;FEM;PL	N;NOM;NEUT;PL
medalje	παράσημα	medalja	παράσημα	N;NOM;FEM;PL	N;NOM;NEUT;PL
povezava	σύνδεση	povezava	σύνδεση	N;NOM;FEM;SG	N;NOM;FEM;SG
povezava	σύνδεσμος	povezava	σύνδεσμος	N;NOM;FEM;SG	N;NOM;MASC;SG
povezava	λινκ	povezava	λινκ	N;NOM;FEM;SG	N;NOM;NEUT;SG
povezava	δεσμός	povezava	δεσμός	N;NOM;FEM;SG	N;NOM;MASC;SG
povezava	σύνδεση	povezava	σύνδεση	N;NOM;FEM;SG	N;NOM;FEM;SG
zrak	αέρας	zrak	αέρας	N;NOM;MASC;SG	N;NOM;MASC;SG
literatura	φιλολογία	literatura	φιλολογία	N;NOM;FEM;SG	N;NOM;FEM;SG
literatura	λογοτεχνία	literatura	λογοτεχνία	N;NOM;FEM;SG	N;NOM;FEM;SG
pevka	τραγουδιστής	pevek	τραγουδιστής	N;NOM;FEM;SG	N;NOM;MASC;SG
pevka	τραγουδίστρια	pevek	τραγουδίστρια	N;NOM;FEM;SG	N;NOM;FEM;SG
uspel	πέτυχε	uspeti	πετυχαίνω	V;PFV;MASC;SG;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
letno	ετησίως	letno	ετήσιως	ADV	ADV
kratek	κοντή	kratek	κοντός	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG
kratek	κοντός	kratek	κοντός	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;MASC;SG
stavbe	κτήρια	stavba	κτήριος	N;NOM;FEM;PL	N;NOM;NEUT;PL
stavbe	κτίρια	stavba	κτίριο	N;NOM;FEM;PL	N;NOM;NEUT;PL
dejanje	δραση	dejanje	δραση	N;NOM;NEUT;SG	N;NOM;FEM;SG
dejanje	δράση	dejanje	δράση	N;NOM;NEUT;SG	N;NOM;FEM;SG
sposobnosti	δεξιότητες	sposobnost	δεξιότητα	N;NOM;FEM;PL	N;NOM;FEM;PL
sposobnosti	ικανότητες	sposobnost	ικανότητα	N;NOM;FEM;PL	N;NOM;FEM;PL
sposobnosti	ικανότητες	sposobnost	ικανότητα	N;NOM;FEM;PL	N;NOM;FEM;PL
študija	μελέτη	študij	μελέτη	N;NOM;FEM;SG	N;NOM;FEM;SG
leksikon	λεξικό	leksikon	λεξικός	N;NOM;MASC;SG	N;NOM;NEUT;SG
festival	φεστιβάλ	festival	φεστιβάλ	N;NOM;MASC;SG	N;NOM;NEUT;SG
serija	σειρα	serija	σειρα	N;NOM;FEM;SG	N;NOM;FEM;SG
serija	παρτίδα	serija	παρτίδα	N;NOM;FEM;SG	N;NOM;FEM;SG
imperij	αυτοκρατορία	imperij	αυτοκρατορία	N;NOM;MASC;SG	N;NOM;FEM;SG
imperij	εμπάιρ	imperij	εμπάιρ	N;NOM;MASC;SG	N
preživel	επιβίωσε	preživeti	επιβιώνω	V;PFV;MASC;SG;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
preživel	επέζησε	preživeti	επιζώ	V;PFV;MASC;SG;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
zapisal	έγραψε	zapisati	γράφω	V;PFV;MASC;SG;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
prevajalec	διερμηνέας	prevajalec	διερμηνέας	N;NOM;MASC;SG	N;NOM;MASC;SG
prevajalec	μεταφραστής	prevajalec	μεταφραστής	N;NOM;MASC;SG	N;NOM;MASC;SG
prehod	πύλη	prehod	πύλη	N;NOM;MASC;SG	N;NOM;FEM;SG
prehod	πέρασμα	prehod	πέρασμα	N;NOM;MASC;SG	N;NOM;NEUT;SG
višji	ανώτερος	visok	άνω	ADJ;NOM;DEF;CMPR;MASC;SG	ADJ;NOM;MASC;SG
višji	ψηλότερο	visok	ψηλός	ADJ;NOM;DEF;CMPR;MASC;SG	ADJ;NOM;CMPR;NEUT;SG
višji	ψηλότερος	visok	ψηλός	ADJ;NOM;DEF;CMPR;MASC;SG	ADJ;NOM;CMPR;MASC;SG
višji	ψηλότερη	visok	ψηλός	ADJ;NOM;DEF;CMPR;MASC;SG	ADJ;NOM;CMPR;FEM;SG
višji	υψηλότερη	visok	ψηλός	ADJ;NOM;DEF;CMPR;MASC;SG	ADJ;NOM;CMPR;FEM;SG
višji	υψηλότερο	visok	ψηλός	ADJ;NOM;DEF;CMPR;MASC;SG	ADJ;NOM;CMPR;NEUT;SG
domači	οικιακή	domač	οικιακός	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;FEM;SG
domači	σπιτική	domač	σπιτικός	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;FEM;SG
strukture	δομές	struktura	δομή	N;NOM;FEM;PL	N;NOM;FEM;PL
strukture	κατασκευές	struktura	κατασκευή	N;NOM;FEM;PL	N;NOM;FEM;PL
strukture	διαρθρώσεις	struktura	διάρθρωση	N;NOM;FEM;PL	N;NOM;FEM;PL
delavec	εργαζόμενος	delavec	εργαζόμενος	N;NOM;MASC;SG	N;NOM;MASC;SG
delavec	εργαζόμενος	delavec	εργαζόμενος	N;NOM;MASC;SG	N;NOM;MASC;SG
delavec	εργάτη	delavec	εργάτος	N;NOM;MASC;SG	N;NOM;MASC;SG
delavec	εργάτης	delavec	εργάτης	N;NOM;MASC;SG	N;NOM;MASC;SG
letališče	αεροδρόμιο	letališče	αεροδρόμιο	N;NOM;NEUT;SG	N;NOM;NEUT;SG
kapela	παρεκκλήσι	kapelo	παρεκκλήσι	N;NOM;FEM;SG	N;NOM;NEUT;SG
kapela	εκκλησάκι	kapelo	εκκλησάκι	N;NOM;FEM;SG	N;NOM;NEUT;SG
krogi	κύκλοι	krog	κύκλος	N;NOM;MASC;PL	N;NOM;MASC;PL
vprašanja	θέματα	vprašanje	θέμα	N;NOM;NEUT;PL	N;NOM;NEUT;PL
vprašanja	θεματα	vprašanje	θέμα	N;NOM;NEUT;PL	N;NOM;NEUT;PL
vprašanja	ερωτήματα	vprašanje	έρωτημα	N;NOM;NEUT;PL	N;NOM;NEUT;PL
vprašanja	ερωτήσεις	vprašanje	ερώτηση	N;NOM;NEUT;PL	N;NOM;FEM;PL
vprašanja	απορίες	vprašanje	απορία	N;NOM;NEUT;PL	N;NOM;FEM;PL
minut	λεπτα	minuta	λέπτα	N;GEN;FEM;PL	N
ustanovitev	ίδρυση	ustanovitev	ίδρυση	N;NOM;FEM;SG	N;NOM;FEM;SG
kraljevina	βασίλειο	kraljevina	βασίλειο	N;NOM;FEM;SG	N;NOM;NEUT;SG
metoda	τροπος	metoda	τροπος	N;NOM;FEM;SG	N;NOM;MASC;SG
metoda	μέθοδος	metoda	μέθοδος	N;NOM;FEM;SG	N;NOM;FEM;SG
priznanje	ομολογία	priznanje	ομολογία	N;NOM;NEUT;SG	N;NOM;FEM;SG
razvila	εξελίχθηκε	razviti	εκελίχνω	V;PFV;FEM;SG;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
razvila	εξελιχθεί	razviti	εξελίχομαι	V;PFV;FEM;SG;V.PTCP	V;PFV;NFIN;PASS
kulturni	πολιτιστικός	kulturen	πολιτιστικός	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;MASC;SG
kulturni	πολιτιστικό	kulturen	πολιτιστικός	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;NEUT;SG
kulturni	πολιτιστική	kulturen	πολιτιστικός	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;FEM;SG
dolg	μακρύς	dolg	μακρύς	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;MASC;SG
hči	θυγατέρα	hči	θυγατέρα	N;NOM;FEM;SG	N;NOM;FEM;SG
hči	κόρη	hči	κόρη	N;NOM;FEM;SG	N;NOM;FEM;SG
napisala	έγραψε	napisati	γράφω	V;PFV;FEM;SG;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
pismo	γράμμα	pismo	γράμμα	N;NOM;NEUT;SG	N;NOM;NEUT;SG
pismo	γραμμα	pismo	γραμμα	N;NOM;NEUT;SG	N;NOM;NEUT;SG
samostojno	ανεξάρτητα	samostojen	ανεξάρτητα	ADV	ADV
samostojno	αυτόνομα	samostojen	αυτόνομα	ADV	ADV
dolino	κοιλάδα	dolina	κοιλάδα	N;ACC;FEM;SG	N;ACC;FEM;SG
znanja	γνώσεις	znanje	γνώση	N;NOM;NEUT;PL	N;NOM;FEM;PL
lepo	ωραία	lep	ωραίος	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
lepo	ωραίο	lep	ωραίος	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
bolje	καλύτερα	dobro	καλά	ADV;CMPR	ADV;CMPR
bolje	καλυτερα	dobro	καλυτερα	ADV;CMPR	ADV
motorja	κινητήρας	motor	κινητήρας	N;NOM;MASC;SG	N;NOM;MASC;SG
motorja	μηχανή	motor	μηχανή	N;NOM;MASC;SG	N;NOM;FEM;SG
avstrijska	αυστριακός	avstrijski	αυστριακός	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
avstrijska	αυστριακό	avstrijski	αυστριακός	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
avstrijska	αυστριακή	avstrijski	αυστριακός	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
pomaga	βοηθάει	pomagati	βοηθώ	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
pomaga	βοηθά	pomagati	βοηθός	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
vsebine	περιεχόμενα	vsebina	περιεχόμενο	N;NOM;FEM;PL	N;NOM;NEUT;PL
razlikuje	διακρίνει	razlikovati	διακρίνω	V;IPFV;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
fotografije	φωτογραφιες	fotografija	φωτογραφιά	N;NOM;FEM;PL	N;NOM;FEM;PL
fotografije	φωτογραφίες	fotografija	φωτογραφία	N;NOM;FEM;PL	N;NOM;FEM;PL
fotografije	φωτογραφιες	fotografija	φωτογραφιά	N;NOM;FEM;PL	N;NOM;FEM;PL
fotografije	φωτογραφίες	fotografija	φωτογραφία	N;NOM;FEM;PL	N;NOM;FEM;PL
redko	σπανίως	redko	σπανίως	ADV	ADV
redko	σπάνια	redko	σπάνια	ADV	ADV
redko	σπάνια	redko	σπάνια	ADV	ADV
občasno	περιστασιακά	občasno	περιστασιακός	ADV	ADV
občasno	περιστασιακά	občasno	περιστασιακός	ADV	ADV
province	επαρχίες	provinec	επαρχία	N;NOM;FEM;PL	N;NOM;FEM;PL
oblikovanje	σχέδιο	oblikovanje	σχέδιο	N;NOM;NEUT;SG	N;NOM;NEUT;SG
oblikovanje	σχεδιασμός	oblikovanje	σχεδιασμός	N;NOM;NEUT;SG	N;NOM;MASC;SG
oblikovanje	χύτευση	oblikovanje	χύτευση	N;NOM;NEUT;SG	N;NOM;FEM;SG
stopnja	πτυχίο	stopnja	πτυχίο	N;NOM;FEM;SG	N;NOM;NEUT;SG
stopnja	βαθμός	stopnja	βαθμός	N;NOM;FEM;SG	N;NOM;MASC;SG
stopnja	επίπεδο	stopnja	επίπεδο	N;NOM;FEM;SG	N;NOM;NEUT;SG
stopnja	βαθμός	stopnja	βαθμός	N;NOM;FEM;SG	N;NOM;MASC;SG
stopnja	ρυθμός	stopnja	ρυθμός	N;NOM;FEM;SG	N;NOM;MASC;SG
stopnja	ποσοστό	stopnja	ποσοστό	N;NOM;FEM;SG	N;NOM;NEUT;SG
stopnja	συντελεστής	stopnja	συντελεστής	N;NOM;FEM;SG	N;NOM;MASC;SG
skladbe	ίχνη	skladba	ίχνος	N;NOM;FEM;PL	N;NOM;NEUT;PL
skladbe	ράγες	skladba	ράγη	N;NOM;FEM;PL	N;NOM;FEM;PL
poveljstvo	αρχηγείο	poveljstvo	αρχηγείο	N;NOM;NEUT;SG	N;NOM;NEUT;SG
poveljstvo	έδρα	poveljstvo	έδρα	N;NOM;NEUT;SG	N;NOM;FEM;SG
razlika	διαφορά	razlika	διαφορά	N;NOM;FEM;SG	N;NOM;FEM;SG
razlika	διαφορα	razlika	διαφορά	N;NOM;FEM;SG	N;NOM;FEM;SG
razlike	διαφορές	razlika	διαφορά	N;NOM;FEM;PL	N;NOM;FEM;PL
predmet	αντικείμενο	predmet	αντικείμενο	N;NOM;MASC;SG	N;NOM;NEUT;SG
predmet	υποκείμενο	predmet	υποκείμενο	N;NOM;MASC;SG	N;NOM;NEUT;SG
predmet	θέμα	predmet	θέμα	N;NOM;MASC;SG	N;NOM;NEUT;SG
ameriško	αμερικανική	ameriški	αμερικάνικος	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
ameriško	αμερικανός	ameriški	Αμερικανός	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
ameriško	αμερικάνος	ameriški	αμερικάνος	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
ameriško	αμερικάνικο	ameriški	Αμερικάνικος	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
ekipa	ομαδα	ekipa	ομαδα	N;NOM;FEM;SG	N;NOM;FEM;SG
skrbi	ανησυχεί	skrbeti	ανησυχώ	V;IPFV;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
izid	αποτελεσμα	izid	αποτελεσμα	N;NOM;MASC;SG	N;NOM;NEUT;SG
izid	αποτελεσμα	izid	αποτελεσμα	N;NOM;MASC;SG	N;NOM;NEUT;SG
lik	χαρακτήρας	lika	χαρακτήρας	N;NOM;MASC;SG	N;NOM;MASC;SG
povezani	σχετικές	povezan	σχετικός	ADJ;NOM;MASC;PL;V.PTCP	ADJ;NOM;FEM;PL
pojem	έννοια	pojem	έννοια	N;NOM;MASC;SG	N;NOM;FEM;SG
pojem	τραγούδι	pojem	τραγούδι	N;NOM;MASC;SG	N;NOM;NEUT;SG
pas	μέση	pas	μέσο	N;NOM;MASC;SG	N;NOM;FEM;SG
pas	ζώνη	pas	ζώνη	N;NOM;MASC;SG	N;NOM;FEM;SG
pas	ζωνη	pas	ζωνη	N;NOM;MASC;SG	N;NOM;FEM;SG
zvezda	αστέρας	zvezda	αστέρα	N;NOM;FEM;SG	N;NOM;MASC;SG
zvezda	αστέρι	zvezda	αστέρι	N;NOM;FEM;SG	N;NOM;NEUT;SG
princ	πρίγκηπας	princ	πρίγκηπας	N;NOM;MASC;SG	N;NOM;MASC;SG
princ	πρίγκιπας	princ	πρίγκιπας	N;NOM;MASC;SG	N;NOM;MASC;SG
nosi	φοράει	nositi	φορώ	V;IPFV;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
znova	πάλι	znova	πάλι	ADV	ADV
znova	ξανά	znova	ξανά	ADV	ADV
znova	παλι	znova	παλι	ADV	ADV
zgradbe	κτήρια	zgradba	κτήριος	N;NOM;FEM;PL	N;NOM;NEUT;PL
zgradbe	κτίρια	zgradba	κτίριο	N;NOM;FEM;PL	N;NOM;NEUT;PL
dirko	αγώνα	dirka	αγώνας	N;ACC;FEM;SG	N;ACC;MASC;SG
energija	ενέργεια	energija	ενέργεια	N;NOM;FEM;SG	N;NOM;FEM;SG
zdravje	υγεία	zdravje	υγεία	N;NOM;NEUT;SG	N;NOM;FEM;SG
zvezek	όγκος	zvezek	όγκος	N;NOM;MASC;SG	N;NOM;MASC;SG
zvezek	τόμος	zvezek	τόμος	N;NOM;MASC;SG	N;NOM;MASC;SG
zvezek	τετράδιο	zvezek	τετράδιο	N;NOM;MASC;SG	N;NOM;NEUT;SG
zvezek	σημειωματάριο	zvezek	σημειωματάριο	N;NOM;MASC;SG	N;NOM;NEUT;SG
zgodovinsko	ιστορική	zgodovinski	ιστορικός	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
zgodovinsko	ιστορικός	zgodovinski	ιστορικός	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
zgodovinsko	ιστορική	zgodovinski	ιστορικός	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
zgodovinsko	ιστορικός	zgodovinski	ιστορικός	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
količina	ποσό	količina	ποσό	N;NOM;FEM;SG	N;NOM;NEUT;SG
količina	ποσότητα	količina	ποσότητα	N;NOM;FEM;SG	N;NOM;FEM;SG
val	κύμα	val	κύμα	N;NOM;MASC;SG	N;NOM;NEUT;SG
imeti	έχοντας	imeti	έχω	V;IPFV;NFIN	V;IPFV;V.CVB;ACT
zgoraj	απάνω	zgoraj	απάνω	ADV	ADV
zgoraj	πάνω	zgoraj	πάνω	ADV	ADV
zgoraj	επάνω	zgoraj	επάνω	ADV	ADV
zgoraj	ανωτέρω	zgoraj	ανωτέρω	ADV	ADV
zgoraj	παραπάνω	zgoraj	παραπάνω	ADV	ADV
tempelj	ναός	tempelj	ναός	N;NOM;MASC;SG	N;NOM;MASC;SG
sveto	ιερός	svet	ιερός	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
sveto	ιερή	svet	ιερός	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
drago	ακριβά	drag	ακριβά	ADV	ADV
drago	ακριβή	drag	ακριβός	ADV	ADV
umrla	πέθανε	umreti	πεθαίνω	V;PFV;FEM;SG;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
umrla	πεθανε	umreti	πεθαίνω	V;PFV;FEM;SG;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
nacionalno	εθνικός	nacionalen	εθνικός	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
nacionalno	εθνικό	nacionalen	εθνικός	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
nacionalno	εθνικη	nacionalen	εθνικη	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
nacionalno	εθνική	nacionalen	εθνικός	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
kamen	πέτρα	kamen	πέτρο	N;NOM;MASC;SG	N;NOM;FEM;SG
kamen	πέτρα	kamen	πέτρο	N;NOM;MASC;SG	N;NOM;FEM;SG
kamen	βράχος	kamen	βράχος	N;NOM;MASC;SG	N;NOM;MASC;SG
odnos	στάση	odnos	στάση	N;NOM;MASC;SG	N;NOM;FEM;SG
sever	βορεια	sever	βορεια	N;NOM;MASC;SG	N;NOM;FEM;SG
sever	βορράς	sever	βορράς	N;NOM;MASC;SG	N;NOM;MASC;SG
table	σανίδες	tabel	σανίδα	N;NOM;FEM;PL	N;NOM;FEM;PL
srbski	σερβικό	srbski	σερβικός	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;NEUT;SG
srbski	σερβική	srbski	σερβικός	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;FEM;SG
struktura	δομή	struktura	δομή	N;NOM;FEM;SG	N;NOM;FEM;SG
tekmovanja	διαγωνισμοί	tekmovanje	διαγωνισμός	N;NOM;NEUT;PL	N;NOM;MASC;PL
tekmovanja	διαγωνισμοί	tekmovanje	διαγωνισμός	N;NOM;NEUT;PL	N;NOM;MASC;PL
aktivnosti	δραστηριότητες	aktivnost	δραστηριότητα	N;NOM;FEM;PL	N;NOM;FEM;PL
gradnja	κατασκευή	gradnja	κατασκευή	N;NOM;FEM;SG	N;NOM;FEM;SG
major	ταγματάρχης	major	ταγματάρχης	N;NOM;MASC;SG	N;NOM;MASC;SG
nasledil	κληρονόμησε	naslediti	κληρονομώ	V;PFV;MASC;SG;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
kultura	κουλτούρα	kultura	κουλτούρα	N;NOM;FEM;SG	N;NOM;FEM;SG
kultura	πολιτισμός	kultura	πολιτισμός	N;NOM;FEM;SG	N;NOM;MASC;SG
kultura	καλλιέργεια	kultura	καλλιέργεια	N;NOM;FEM;SG	N;NOM;FEM;SG
besedo	λέξη	beseda	λέξη	N;ACC;FEM;SG	N;ACC;FEM;SG
vlado	βλάντο	vlada	βλάντος	N;ACC;FEM;SG	N
vlado	κυβερνηση	vlada	κυβερνηση	N;ACC;FEM;SG	N;ACC;FEM;SG
župan	δήμαρχος	župan	δήμαρχος	N;NOM;MASC;SG	N;NOM;MASC;SG
rimska	ρωμαϊκό	rimski	ρωμαϊκός	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
rimska	ρωμαϊκή	rimski	ρωμαϊκός	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
jug	νοτια	jug	νοτίος	N;NOM;MASC;SG	N;NOM;FEM;SG
jug	νότος	jug	νότος	N;NOM;MASC;SG	N;NOM;MASC;SG
bistveno	ουσιώδες	bistveno	ουσιώδης	ADV	ADV
pokrajine	επαρχίες	pokrajina	επαρχία	N;NOM;FEM;PL	N;NOM;FEM;PL
pokrajine	τοπία	pokrajina	τοπία	N;NOM;FEM;PL	N;NOM;NEUT;PL
jedro	πυρήνας	jedro	πυρήνας	N;NOM;NEUT;SG	N;NOM;MASC;SG
jedro	πυρήνας	jedro	πυρήνας	N;NOM;NEUT;SG	N;NOM;MASC;SG
jedro	πυρήνας	jedro	πυρήνας	N;NOM;NEUT;SG	N;NOM;MASC;SG
zavod	ινστιτούτο	zavod	ινστιτούτο	N;NOM;MASC;SG	N;NOM;NEUT;SG
zavod	ίδρυμα	zavod	ίδρυμα	N;NOM;MASC;SG	N;NOM;NEUT;SG
zavod	φορέας	zavod	φορέας	N;NOM;MASC;SG	N;NOM;MASC;SG
zavod	θεσμός	zavod	θεσμός	N;NOM;MASC;SG	N;NOM;MASC;SG
lestvice	κλίμακες	lestvica	κλίμαι	N;NOM;FEM;PL	N;NOM;FEM;PL
iskanje	αναζήτηση	iskanje	αναζήτηση	N;NOM;NEUT;SG	N;NOM;FEM;SG
iskanje	αναζήτηση	iskanje	αναζήτηση	N;NOM;NEUT;SG	N;NOM;FEM;SG
zahodna	δυτική	zahoden	δυτικός	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
zahodna	δυτική	zahoden	δυτικός	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
mesec	φεγγάρι	mesec	φεγγάρι	N;NOM;MASC;SG	N;NOM;NEUT;SG
