befintliga	existentes	befintlig	existente	ADJ;NOM;PL	ADJ;PL
personlighet	personalidad	personlighet	personalidad	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
planerad	programado	planera	programado	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
planerad	planeado	planera	planeado	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
planerad	planificado	planera	planificado	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
planerad	previsto	planera	previsto	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
planerad	planificada	planera	planificado	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
avsett	pretendido	avse	pretender	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
protester	protestas	protest	protesta	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
protester	protestas	protest	protesta	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
betyg	grado	betyg	grado	N;NOM;INDF;NEUT;SG	N;MASC;SG
betyg	clasificación	betyg	clasificación	N;NOM;INDF;NEUT;SG	N;FEM;SG
betyg	habilitación	betyg	habilitación	N;NOM;INDF;NEUT;SG	N;FEM;SG
betyg	calificación	betyg	calificación	N;NOM;INDF;NEUT;SG	N;FEM;SG
betyg	rating	betyg	rating	N;NOM;INDF;NEUT;SG	N;SG
hänvisning	referencia	hänvisning	referencia	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
spara	ahorrar	spara	ahorrar	V;IMP;FIN;ACT	V;NFIN
spara	guardar	spara	guardar	V;IMP;FIN;ACT	V;NFIN
spara	salvar	spara	salvar	V;IMP;FIN;ACT	V;NFIN
spara	ahorrar	spara	ahorrar	V;IMP;FIN;ACT	V;NFIN
spara	guardando	spara	guardar	V;IMP;FIN;ACT	V;V.MSDR
spara	ahorrando	spara	ahorrar	V;IMP;FIN;ACT	V;V.MSDR
iata	iata	iata	iata	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
gäster	huéspedes	gästa	huésped	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
gäster	invitados	gästa	invitado	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
minut	minuto	minut	minuto	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
specifik	específica	specifik	específico	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;FEM;SG
specifik	especifico	specifik	especifico	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;MASC;SG
specifik	específico	specifik	específico	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;MASC;SG
medveten	consciente	medveten	consciente	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;SG
medveten	consciente	medveten	consciente	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;SG
medveten	conciente	medveten	conciente	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;SG
akademi	academy	akademi	academy	N;NOM;INDF;MASC+FEM;SG	N
akademi	academia	akademi	academia	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
ljudet	sonido	ljud	sonido	N;NOM;DEF;NEUT;SG	N;MASC;SG
ljudet	sound	ljud	sound	N;NOM;DEF;NEUT;SG	N
lineata	lineata	lineat	lineata	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
barndom	niñez	barndom	niñez	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
barndom	infancia	barndom	infancia	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
gradvis	progresivamente	gradvis	progresivamente	ADV	ADV
gradvis	gradualmente	gradvis	gradualmente	ADV	ADV
utgåvor	lanzamientos	utgåva	lanzamiento	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
utgåvor	liberaciones	utgåva	liberación	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
utgåvor	ediciones	utgåva	edición	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
slutat	parado	sluta	parado	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
brunner	brunner	brunna	brunner	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
fortsättning	continuación	fortsättning	continuación	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
fortsättning	continuación	fortsättning	continuación	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
restaurering	restablecimiento	restaurering	restablecimiento	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
restaurering	restauración	restaurering	restauración	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
planerat	planeado	planera	planeado	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
planerat	planificado	planera	planificado	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
planerat	previsto	planera	previsto	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
planerat	planificada	planera	planificado	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
underhåll	responsable	underhåll	responsable	N;NOM;INDF;NEUT;SG	N;SG
underhåll	mantenedor	underhåll	mantenedor	N;NOM;INDF;NEUT;SG	N;MASC;SG
underhåll	manutención	underhåll	manutención	N;NOM;INDF;NEUT;SG	N;FEM;SG
underhåll	mantenimiento	underhåll	mantenimiento	N;NOM;INDF;NEUT;SG	N;MASC;SG
bakterier	bacterias	bakterie	bacteria	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
bakterier	gérmenes	bakterie	germen	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
dalen	valle	dal	valle	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
fasad	fachada	fasad	fachada	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
fasad	fachada	fasad	fachada	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
discolor	discolor	discola	discolor	N;NOM;INDF;MASC+FEM;PL	N
utöka	extender	utöka	extender	V;IMP;FIN;ACT	V;NFIN
utöka	ampliando	utöka	ampliar	V;IMP;FIN;ACT	V;V.MSDR
utöka	expandiendo	utöka	expander	V;IMP;FIN;ACT	V;V.MSDR
utöka	ampliar	utöka	ampliar	V;IMP;FIN;ACT	V;NFIN
utöka	expandir	utöka	expandir	V;IMP;FIN;ACT	V;NFIN
anläggning	planta	anläggning	planta	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
anläggning	instalación	anläggning	instalación	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
anläggning	montaje	anläggning	montaje	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
anläggning	establecimiento	anläggning	establecimiento	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
detalj	detalle	detalj	detalle	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
jobba	trabajar	jobba	trabajar	V;IMP;FIN;ACT	V;NFIN
prunus	prunus	prunus	prunus	N;NOM;INDF;NEUT;SG	N;MASC
justice	justicia	justice	justicia	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
justice	justice	justice	justice	N;NOM;INDF;MASC+FEM;SG	N;SG
summa	sum	summa	sum	N;NOM;INDF;MASC+FEM;SG	N
summa	suma	summa	suma	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
signal	señal	signal	señal	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
britton	britton	britton	britton	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
nederlag	derrota	nederlag	derrota	N;NOM;INDF;NEUT;SG	N;FEM;SG
eye	ojo	eye	ojo	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
fördelar	ventajas	fördel	ventaja	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
fördelar	prestaciones	fördel	prestación	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
fördelar	beneficios	fördel	beneficio	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
fördelar	ventajas	fördel	ventaja	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
flodmynning	estuario	flodmynning	estuario	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
calamagrostis	calamagrostis	calamagrostis	calamagrostis	N;NOM;INDF;MASC+FEM;SG	N
högkvarter	sede	högkvart	sede	N;NOM;INDF;NEUT;SG	N;FEM;SG
högkvarter	cuartel	högkvart	cuartel	N;NOM;INDF;NEUT;SG	N;MASC;SG
marinen	marina	marin	marina	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
förmögenhet	fortuna	förmögenhet	fortuna	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
förmögenhet	fortune	förmögenhet	fortune	N;NOM;INDF;MASC+FEM;SG	N;SG
förmögenhet	riqueza	förmögenhet	riqueza	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
muhammad	muhammad	muhammad	muhammad	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
muhammad	mahoma	muhammad	mahomo	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
bonus	bonus	bonus	bonu	N;NOM;INDF;MASC+FEM;SG	N
bonus	bono	bonus	bono	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
bonus	bonificación	bonus	bonificación	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
meddelande	comunicacion	meddelande	comunicacion	N;NOM;INDF;NEUT;SG	N;FEM;SG
meddelande	comunicación	meddelande	comunicación	N;NOM;INDF;NEUT;SG	N;FEM;SG
meddelande	mensaje	meddelande	mensaje	N;NOM;INDF;NEUT;SG	N;MASC;SG
meddelande	anuncio	meddelande	anuncio	N;NOM;INDF;NEUT;SG	N;MASC;SG
komplexa	complejas	komplex	complejo	ADJ;NOM;PL	ADJ;FEM;PL
paula	paula	paula	paula	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
rincón	rincón	rinca	rincón	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
utökade	extendidas	utöka	extendido	ADJ;NOM;PL;PST;V.PTCP	ADJ;FEM;PL;V.PTCP
generationer	generaciones	generation	generación	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
tjäna	gane	tjäna	ganar	V;IMP;FIN;ACT	V;IMP;SG;3;FIN
tjäna	servir	tjäna	servir	V;IMP;FIN;ACT	V;NFIN
tjäna	ganando	tjäna	ganar	V;IMP;FIN;ACT	V;V.MSDR
volymer	volúmenes	volym	volumen	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
sammanhängande	coherentes	sammanhängande	coherente	ADJ;NOM;PRS;V.PTCP	ADJ;PL
sammanhängande	coherente	sammanhängande	coherente	ADJ;NOM;PRS;V.PTCP	ADJ;SG
sammanhängande	coherente	sammanhängande	coherente	ADJ;NOM;PRS;V.PTCP	ADJ;SG
sammanhängande	contiguos	sammanhängande	contiguo	ADJ;NOM;PRS;V.PTCP	ADJ;MASC;PL
bestämmelser	normas	bestämmelse	norma	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
bestämmelser	reglas	bestämmelse	regla	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
bestämmelser	disposiciones	bestämmelse	disposición	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
bestämmelser	provisiones	bestämmelse	provisión	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
nature	naturaleza	nature	naturaleza	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
nature	nature	nature	nature	N;NOM;INDF;MASC+FEM;SG	N
återställa	restablecer	återställa	restablecer	V;IMP;NFIN;ACT	V;NFIN
återställa	reiniciar	återställa	reiniciar	V;IMP;NFIN;ACT	V;NFIN
återställa	restablecer	återställa	restablecer	V;IMP;NFIN;ACT	V;NFIN
återställa	restaurar	återställa	restaurar	V;IMP;NFIN;ACT	V;NFIN
återställa	restablecer	återställa	restablecer	V;IMP;NFIN;ACT	V;NFIN
återställa	restaurando	återställa	restaurar	V;IMP;NFIN;ACT	V;V.MSDR
återställa	restaurar	återställa	restaurar	V;IMP;NFIN;ACT	V;NFIN
teman	temas	teman	tema	N;NOM;INDF;NEUT;PL	N;MASC;PL
livsmedel	alimentación	livsmedel	alimentación	N;NOM;INDF;NEUT;SG	N;FEM;SG
livsmedel	alimento	livsmedel	alimento	N;NOM;INDF;NEUT;SG	N;MASC;SG
livsmedel	comida	livsmedel	comida	N;NOM;INDF;NEUT;SG	N;FEM;SG
varvet	astillero	varv	astillero	N;NOM;DEF;NEUT;SG	N;MASC;SG
värmdö	sunderland	värmdö	sunderland	N;NOM;INDF;MASC+FEM;SG	N;SG
fördelade	distribuidas	fördela	distribuido	ADJ;NOM;PL;PST;V.PTCP	ADJ;FEM;PL;V.PTCP
captain	capitana	captain	capitana	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
captain	capitán	captain	capitán	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
captain	capitan	captain	capitar	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
myspace	myspace	myspace	myspace	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
underhuset	commons	underhus	commons	N;NOM;DEF;NEUT;SG	N;FEM;SG
ensamma	solos	ensam	solo	ADJ;NOM;PL	ADJ;MASC;PL
ensamma	solitarios	ensam	solitario	ADJ;NOM;PL	ADJ;MASC;PL
mollis	mollis	mollis	mollis	N;NOM;INDF;MASC+FEM;SG	N
ricardo	ricardo	ricardo	ricardo	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
inledning	introducción	inledning	introducción	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
inledning	preámbulo	inledning	preámbulo	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
institution	institución	institution	institución	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
väder	clima	väder	clima	N;NOM;INDF;NEUT;SG	N;MASC;SG
väder	tiempo	väder	tiempo	N;NOM;INDF;NEUT;SG	N;MASC;SG
väder	meteorología	väder	meteorología	N;NOM;INDF;NEUT;SG	N;FEM;SG
alliansen	alliance	allians	alliance	N;NOM;DEF;MASC+FEM;SG	N;SG
alliansen	alianza	allians	alianza	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
harriet	harriet	harri	harriet	N;NOM;DEF;NEUT;SG	N;FEM;SG
räkning	factura	räkning	factura	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
räkning	enumeración	räkning	enumeración	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
akademisk	académico	akademisk	académico	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;MASC;SG
akademisk	académica	akademisk	académico	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;FEM;SG
bedömning	tasación	bedömning	tasación	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
bedömning	evaluación	bedömning	evaluación	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
bedömning	valoración	bedömning	valoración	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
bedömning	evaluación	bedömning	evaluación	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
desert	desierto	desera	desierto	N;NOM;INDF;NEUT;SG	N;MASC;SG
campus	campus	campus	campus	N;NOM;INDF;NEUT;SG	N;MASC
industrin	industria	industri	industria	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
cola	coque	cola	coque	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
cola	coca	cola	coca	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
cola	cola	cola	cola	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
case	case	case	case	N;NOM;INDF;MASC+FEM;SG	N
case	caso	case	caso	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
case	estuche	case	estuche	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
primära	primarios	primär	primario	ADJ;NOM;PL	ADJ;MASC;PL
medborgarskap	nacionalidad	medborgarskap	nacionalidad	N;NOM;INDF;NEUT;SG	N;FEM;SG
medborgarskap	ciudadanía	medborgarskap	ciudadanía	N;NOM;INDF;NEUT;SG	N;FEM;SG
medborgarskap	nacionalidad	medborgarskap	nacionalidad	N;NOM;INDF;NEUT;SG	N;FEM;SG
rosea	rosea	rose	rosea	N;NOM;INDF;MASC+FEM;SG	N;SG
bröd	pan	bröd	pan	N;NOM;INDF;NEUT;SG	N;MASC;SG
fas	etapa	fas	etapa	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
fas	fase	fas	fase	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
markera	marcar	markera	marcar	V;IMP;FIN;ACT	V;NFIN
markera	destacar	markera	destacar	V;IMP;FIN;ACT	V;NFIN
markera	resaltar	markera	resaltar	V;IMP;FIN;ACT	V;NFIN
markera	seleccione	markera	seleccionar	V;IMP;FIN;ACT	V;IMP;SG;3;FIN
markera	seleccionar	markera	seleccionar	V;IMP;FIN;ACT	V;NFIN
noterade	citó	notera	citar	V;IND;PST;V.PTCP;ACT	V;IND;SG;3;PST;FIN
noterade	observó	notera	observar	V;IND;PST;V.PTCP;ACT	V;IND;SG;3;PST;FIN
noterade	señalado	notera	señalar	V;IND;PST;V.PTCP;ACT	V;MASC;SG;PST;V.PTCP
fragment	fragmentos	fragment	fragmento	N;NOM;INDF;NEUT;PL	N;MASC;PL
stand	stand	stand	stand	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
kurser	cursos	kurs	curso	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
ovanlig	insólito	ovanlig	insólito	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;MASC;SG
ovanlig	inusual	ovanlig	inusual	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;SG
aristolochia	aristolochia	aristolochia	aristolochia	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
verbascum	verbascum	verbascum	verbascum	N;NOM;INDF;MASC+FEM;SG	N;FEM
härkomst	descenso	härkomst	descenso	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
härkomst	ascendencia	härkomst	ascendencia	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
härkomst	descendencia	härkomst	descendencia	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
härkomst	procedencia	härkomst	procedencia	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
lanserade	lanzó	lansera	lanzar	V;PST;V.PTCP;ACT	V;IND;SG;3;PST;FIN
negativt	negativa	negativ	negativo	ADJ;NOM;INDF;NEUT;SG	ADJ;FEM;SG
negativt	negativo	negativ	negativo	ADJ;NOM;INDF;NEUT;SG	ADJ;MASC;SG
släkting	pariente	släkting	pariente	N;NOM;INDF;MASC+FEM;SG	N;SG
läsaren	reader	läsare	reader	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
läsaren	lector	läsare	lector	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
allians	alliance	allians	alliance	N;NOM;INDF;MASC+FEM;SG	N;SG
allians	alianza	allians	alianza	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
utmärkelse	laudo	utmärkelse	laudo	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
utmärkelse	adjudicación	utmärkelse	adjudicación	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
utmärkelse	premio	utmärkelse	premio	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
utmärkelse	galardón	utmärkelse	galardón	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
etablerat	establecido	etablera	establecido	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
etablerat	establecida	etablera	establecido	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
synpunkter	comentarios	synpunkt	comentario	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
synpunkter	observaciones	synpunkt	observación	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
synpunkter	comentarios	synpunkt	comentario	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
flyg	fly	flyg	fly	N;NOM;INDF;NEUT;SG	N
flyg	mosca	flyg	mosca	N;NOM;INDF;NEUT;SG	N;FEM;SG
flyg	vuelo	flyg	vuelo	N;NOM;INDF;NEUT;SG	N;MASC;SG
stärka	reforzar	stärka	reforzar	V;NFIN;ACT	V;NFIN
stärka	fortalecer	stärka	fortalecer	V;NFIN;ACT	V;NFIN
stärka	fortaleciendo	stärka	fortalecer	V;NFIN;ACT	V;V.MSDR
styrde	gobernó	styra	gobernar	V;IND;PST;FIN;ACT	V;IND;SG;3;PST;FIN
enorma	enormes	enorm	enorme	ADJ;NOM;PL	ADJ;PL
enorma	enormes	enorm	enorme	ADJ;NOM;PL	ADJ;PL
enorma	inmensos	enorm	inmenso	ADJ;NOM;PL	ADJ;MASC;PL
enorma	inmensas	enorm	inmenso	ADJ;NOM;PL	ADJ;FEM;PL
gang	pandilla	gang	pandilla	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
gang	banda	gang	banda	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
gang	gang	gang	gang	N;NOM;INDF;MASC+FEM;SG	N
begravningsplats	cementerio	begravningsplats	cementerio	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
begravningsplats	cementerio	begravningsplats	cementerio	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
giftermål	casamiento	giftermål	casamiento	N;NOM;INDF;NEUT;SG	N;MASC;SG
giftermål	matrimonio	giftermål	matrimonio	N;NOM;INDF;NEUT;SG	N;MASC;SG
anopheles	anopheles	anophel	anophel	N;NOM;INDF;MASC+FEM;SG	N
eden	edén	eden	edén	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
eden	eden	eden	eden	N;NOM;INDF;MASC+FEM;SG	N;MASC
robotar	misiles	robota	misil	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
robotar	robots	robota	robot	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
finansiella	financieros	finansiell	financiero	ADJ;NOM;PL	ADJ;MASC;PL
magna	magna	magen	magna	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
regerade	reinó	regera	reinar	V;IND;PST;V.PTCP;ACT	V;IND;SG;3;PST;FIN
regerade	gobernó	regera	gobernar	V;IND;PST;V.PTCP;ACT	V;IND;SG;3;PST;FIN
oncidium	oncidium	oncidium	oncidium	N;NOM;INDF;MASC+FEM;SG	N
croix	croix	croix	croix	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
bitar	bits	bit	bit	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
bitar	trozos	bit	trozo	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
bitar	piezas	bit	pieza	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
bitar	pedazos	bit	pedazos	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
gros	gros	gros	gro	N;NOM;INDF;NEUT;SG	N;MASC
electric	electrico	electric	electrico	N;NOM;INDF;NEUT;SG	N;MASC;SG
electric	electrica	electric	electrica	N;NOM;INDF;NEUT;SG	N;FEM;SG
electric	electricidad	electric	electricidad	N;NOM;INDF;NEUT;SG	N;FEM;SG
diskuteras	discute	diskutera	discutir	V;IND;PRS;FIN;PASS	V;IND;SG;3;PRS;FIN
vitryska	bielorruso	vitrysk	bielorruso	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
vitryska	belarús	vitrysk	belarus	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
vitryska	bielorrusia	vitrysk	bielorrusia	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
väntar	esperándote	vänta	esperándote	V;IND;PRS;FIN;ACT	V;IND;SG;1;PRS;FIN
väntar	esperando	vänta	esperar	V;IND;PRS;FIN;ACT	V;V.MSDR
väntar	esperar	vänta	esperar	V;IND;PRS;FIN;ACT	V;NFIN
knapp	botón	knapp	botón	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
knapp	button	knapp	button	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
knapp	boton	knapp	boton	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
republik	republic	republik	republic	N;NOM;INDF;MASC+FEM;SG	N
republik	republica	republik	republica	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
republik	república	republik	república	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
madame	señora	madam	señora	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
madame	madame	madam	madame	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
handbollsspelare	balonmanista	handbollsspelare	balonmanista	N;NOM;INDF;MASC+FEM;SG	N;SG
presentation	presentación	presentation	presentación	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
presentation	ponencia	presentation	ponencia	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
presentation	presentacion	presentation	presentacion	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
utgivning	publicación	utgivning	publicación	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
utgivning	editorial	utgivning	editorial	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
förstöra	destruyan	förstöra	destruir	V;NFIN;ACT	V;IMP;PL;3;FIN
förstöra	destruye	förstöra	destruir	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
förstöra	destruyen	förstöra	destruir	V;NFIN;ACT	V;IND;PL;3;PRS;FIN
förstöra	destruir	förstöra	destruir	V;NFIN;ACT	V;NFIN
förstöra	arruinar	förstöra	arruinar	V;NFIN;ACT	V;NFIN
förstöra	estropear	förstöra	estropear	V;NFIN;ACT	V;NFIN
syre	oxigeno	syre	oxigeno	N;NOM;INDF;NEUT;SG	N;MASC;SG
syre	oxígeno	syre	oxígeno	N;NOM;INDF;NEUT;SG	N;MASC;SG
lycka	felicidad	lycka	felicidad	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
kulturer	cultivos	kultur	cultivo	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
kulturer	culturas	kultur	cultura	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
hawk	halcón	hawk	halcón	N;NOM;INDF;NEUT;SG	N;MASC;SG
hawk	hawk	hawk	hawk	N;NOM;INDF;NEUT;SG	N;SG
opus	opus	opus	opus	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
tristis	tristis	tristis	tristis	N;NOM;INDF;MASC+FEM;SG	N
befattning	función	befattning	función	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
befattning	posicion	befattning	posicion	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
befattning	posición	befattning	posición	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
systrar	hermanas	syster	hermana	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
innehar	sostiene	inneha	sostener	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
rättegången	juicio	rättegång	juicio	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
rättegången	ensayo	rättegång	ensayo	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
datorn	computadora	dator	computador	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
datorn	ordenador	dator	ordenador	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
datorn	informática	dator	informática	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
manga	manga	manga	manga	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
kommersiellt	comercial	kommersiell	comercial	ADJ;NOM;INDF;NEUT;SG	ADJ;SG
accepterade	aceptadas	acceptera	aceptado	ADJ;NOM;PL;PST;V.PTCP	ADJ;FEM;PL;V.PTCP
accepterade	aceptados	acceptera	aceptar	ADJ;NOM;PL;PST;V.PTCP	ADJ;MASC;PL;V.PTCP
