una	egy	uno	egy	DET;INDF;FEM;SG	DET;INDF
generación	nemzedék	generación	nemzedék	N;FEM;SG	N;NOM;SG
generación	generáció	generación	generáció	N;FEM;SG	N;NOM;SG
tabla	táblázat	tabla	táblázat	N;FEM;SG	N;NOM;SG
tabla	tábla	tabla	tábla	N;FEM;SG	N;NOM;SG
tabla	asztal	tabla	asz	N;FEM;SG	N;NOM;SG
tabla	deszka	tabla	deszka	N;FEM;SG	N;NOM;SG
tabla	fedélzeten	tabla	fedélzet	N;FEM;SG	N;ON+ESS;SG
tabla	tábla	tabla	tábla	N;FEM;SG	N;NOM;SG
vio	látta	ver	lát	V;IND;SG;3;PST;FIN	V;DEF;IND;SG;3;PST;FIN;ACT
pareja	társ	pareja	társ	N;FEM;SG	N;NOM;SG
pareja	partner	pareja	partner	N;FEM;SG	N;NOM;SG
pareja	társa	pareja	társ	N;FEM;SG	N;NOM;SG
pareja	társam	pareja	társ	N;FEM;SG	N;NOM;SG
producto	termék	producto	termék	N;MASC;SG	N;NOM;SG
producto	bevétel	producto	bevétel	N;MASC;SG	N;NOM;SG
territorios	területek	territorio	terület	N;MASC;PL	N;NOM;PL
gol	gól	gol	gól	N;MASC;SG	N;NOM;SG
gol	cél	gol	cél	N;MASC;SG	N;NOM;SG
institución	intézmény	institución	intézmény	N;FEM;SG	N;NOM;SG
ingeniero	mérnök	ingeniero	mérnök	N;MASC;SG	N;NOM;SG
luna	holdat	luna	holdat	N;FEM;SG	N;ACC;SG
reconocimiento	elismerés	reconocimiento	elismerés	N;MASC;SG	N;NOM;SG
reconocimiento	felderítés	reconocimiento	felderítés	N;MASC;SG	N;NOM;SG
reconocimiento	felderítés	reconocimiento	felderítés	N;MASC;SG	N;NOM;SG
reconocimiento	megjelenítés	reconocimiento	megjelenítés	N;MASC;SG	N;NOM;SG
reconocimiento	elismerés	reconocimiento	elismerés	N;MASC;SG	N;NOM;SG
reconocimiento	felismerés	reconocimiento	felismerés	N;MASC;SG	N;NOM;SG
península	félsziget	península	félszig	N;FEM;SG	N;NOM;SG
escrita	írásbeli	escrito	írásbeli	ADJ;FEM;SG;V.PTCP	ADJ;NOM;SG
organizaciones	szervezetek	organización	szervezet	N;FEM;PL	N;NOM;PL
organizaciones	szervezetek	organización	szervezet	N;FEM;PL	N;NOM;PL
llevar	vinni	llevar	vin	V;NFIN	V;NFIN;ACT
bahía	öböl	bahía	öböl	N;FEM;SG	N;NOM;SG
asamblea	közgyűlés	asamblea	közgyűlés	N;FEM;SG	N;NOM;SG
asamblea	gyűlés	asamblea	gyűlés	N;FEM;SG	N;NOM;SG
asamblea	szerelvény	asamblea	szerelvény	N;FEM;SG	N;NOM;SG
cerro	dombon	cerro	dombon	N;MASC;SG	N;ON+ESS;SG
cerro	domb	cerro	domb	N;MASC;SG	N;NOM;SG
cerro	hegy	cerro	hegy	N;MASC;SG	N;NOM;SG
cerro	dombra	cerro	dombra	N;MASC;SG	N;ON+ALL;SG
cerro	hegyen	cerro	hegy	N;MASC;SG	N;ON+ESS;SG
enlace	kapcsolattartás	enlace	kapcsolattartás	N;MASC;SG	N;NOM;SG
enlace	hivatkozás	enlace	hivatkozás	N;MASC;SG	N;NOM;SG
enlace	kapcsolat	enlace	kapcsolat	N;MASC;SG	N;NOM;SG
enlace	hivatkozást	enlace	hivatkozás	N;MASC;SG	N;ACC;SG
traducción	fordítás	traducción	fordítás	N;FEM;SG	N;NOM;SG
traducción	fordítás	traducción	fordítás	N;FEM;SG	N;NOM;SG
estrellas	csillagok	estrella	csillag	N;PL	N;NOM;PL
estrellas	sztárok	estrella	sztár	N;PL	N;NOM;PL
sangre	vér	sangre	vér	N;FEM;SG	N;NOM;SG
resistencia	kitartás	resistencia	kitartás	N;FEM;SG	N;NOM;SG
resistencia	kitartás	resistencia	kitartás	N;FEM;SG	N;NOM;SG
resistencia	kitartást	resistencia	kitartás	N;FEM;SG	N;ACC;SG
resistencia	rezisztencia	resistencia	rezisztencia	N;FEM;SG	N;NOM;SG
resistencia	ellenállás	resistencia	ellenállás	N;FEM;SG	N;NOM;SG
resistencia	rugalmasság	resistencia	rugalmasság	N;FEM;SG	N;NOM;SG
resistencia	rugalmasságát	resistencia	rugalmasság	N;FEM;SG	N;ACC;SG
continuación	folytatás	continuación	folytatás	N;FEM;SG	N;NOM;SG
continuación	folytatása	continuación	folytatás	N;FEM;SG	N;NOM;SG
continuación	folytatása	continuación	folytatás	N;FEM;SG	N;NOM;SG
continuación	folytatás	continuación	folytatás	N;FEM;SG	N;NOM;SG
conflicto	konfliktus	conflicto	konfliktus	N;MASC;SG	N;NOM;SG
conflicto	ütközés	conflicto	ütközés	N;MASC;SG	N;NOM;SG
conflicto	konfliktus	conflicto	konfliktus	N;MASC;SG	N;NOM;SG
software	szoftver	software	szoftver	N;MASC;SG	N;NOM;SG
volumen	kötet	volumen	kötet	N;MASC;SG	N;NOM;SG
volumen	térfogat	volumen	térfog	N;MASC;SG	N;NOM;SG
volumen	mennyiség	volumen	mennyiség	N;MASC;SG	N;NOM;SG
técnico	technikus	técnico	technikus	N;MASC;SG	N;NOM;SG
técnico	műszaki	técnico	műszaki	N;MASC;SG	N;NOM;SG
técnico	technikus	técnico	technikus	N;MASC;SG	N;NOM;SG
consecuencia	következmény	consecuencia	következmény	N;FEM;SG	N;NOM;SG
consecuencia	következménye	consecuencia	következmény	N;FEM;SG	N;NOM;SG
colaboración	együttműködés	colaboración	együttműködés	N;FEM;SG	N;NOM;SG
colores	színek	color	szín	N;MASC;PL	N;NOM;PL
colores	színek	color	szín	N;MASC;PL	N;NOM;PL
materiales	anyagok	material	anyag	N;MASC;PL	N;NOM;PL
materiales	alapanyagok	material	alapanyag	N;MASC;PL	N;NOM;PL
materiales	anyagok	material	anyag	N;MASC;PL	N;NOM;PL
carta	charta	carta	char	N;FEM;SG	N;NOM;SG
carta	levélben	carta	levél	N;FEM;SG	N;IN+ESS;SG
carta	betű	carta	betű	N;FEM;SG	N;NOM;SG
carta	levél	carta	levél	N;FEM;SG	N;NOM;SG
carta	levelet	carta	levél	N;FEM;SG	N;ACC;SG
carta	levele	carta	levél	N;FEM;SG	N;NOM;SG
centros	központok	centro	központ	N;MASC;PL	N;NOM;PL
centros	központok	centro	központ	N;MASC;PL	N;NOM;PL
categorías	kategóriák	categoría	kategória	N;FEM;PL	N;NOM;PL
fiestas	bulik	fiesta	bulik	N;FEM;PL	N;NOM;PL
fiestas	pártok	fiesta	párt	N;FEM;PL	N;NOM;PL
fiestas	felek	fiesta	fél	N;FEM;PL	N;NOM;PL
fiestas	partik	fiesta	partik	N;FEM;PL	N;NOM;PL
fiestas	fesztiválok	fiesta	fesztivál	N;FEM;PL	N;NOM;PL
fiestas	ünnepek	fiesta	ünnep	N;FEM;PL	N;NOM;PL
simplemente	csak	simplemente	csak	ADV	ADV
opinión	véleményt	opinión	vélemény	N;FEM;SG	N;ACC;SG
franco	feri	franco	feri		
franco	frank	franco	frank		
franco	franco	franco	franco		
franco	franc	franco	franc		
temperatura	hőmérséklet	temperatura	hőmérséklet	N;FEM;SG	N;NOM;SG
propuesta	pályázat	propuesta	pályázat	N;FEM;SG	N;NOM;SG
propuesta	javaslat	propuesta	javaslat	N;FEM;SG	N;NOM;SG
decisión	döntés	decisión	döntés	N;FEM;SG	N;NOM;SG
decisión	határozat	decisión	határozat	N;FEM;SG	N;NOM;SG
concepción	dizájn	concepción	dizájn	N;FEM;SG	N;NOM;SG
concepción	tervezés	concepción	tervezés	N;FEM;SG	N;NOM;SG
concepción	fogantatás	concepción	fogantatás	N;FEM;SG	N;NOM;SG
cara	arcát	cara	arca	N;FEM;SG	N;ACC;SG
cara	arc	cara	arc	N;FEM;SG	N;NOM;SG
cara	arca	cara	az	N;FEM;SG	N;NOM;SG
botánica	botanika	botánica	botanika	N;FEM;SG	N;NOM;SG
botánica	botanikus	botánica	botanikus	N;FEM;SG	N;NOM;SG
botánica	botanikus	botánica	botanikus	N;FEM;SG	N;NOM;SG
maria	mary	mario	mary		
maria	mária	mario	mária		
maria	mária	mario	mária		
maria	maria	mario	maria		
editor	kiadó	editor	kiadó	N;MASC;SG	N;NOM;SG
editor	szerkesztője	editor	szerkesztő	N;MASC;SG	N;NOM;SG
editor	szerkesztő	editor	szerkesztő	N;MASC;SG	N;NOM;SG
hogar	háztartás	hogar	háztartás	N;MASC;SG	N;NOM;SG
hogar	háztartásban	hogar	háztartás	N;MASC;SG	N;IN+ESS;SG
hogar	háztartási	hogar	háztartási	N;MASC;SG	N;NOM;SG
experiencia	szakértelem	experiencia	szakértelem	N;FEM;SG	N;NOM;SG
experiencia	szakértelemmel	experiencia	szakértelem	N;FEM;SG	N;INS;SG
experiencia	élmény	experiencia	élmény	N;FEM;SG	N;NOM;SG
experiencia	tapasztalat	experiencia	tapasztalat	N;FEM;SG	N;NOM;SG
experiencia	tapasztalattal	experiencia	tapasztalat	N;FEM;SG	N;INS;SG
noroeste	északnyugati	noroeste	északnyugati	N;SG	N;NOM;SG
noroeste	északnyugat	noroeste	északnyug	N;SG	N;NOM;SG
participantes	résztvevőknek	participante	résztvevő	N;PL	N;DAT;PL
participantes	résztvevők	participante	résztvevő	N;PL	N;NOM;PL
instituciones	intézmények	institución	intézmény	N;FEM;PL	N;NOM;PL
monasterio	kolostorban	monasterio	kolostor	N;MASC;SG	N;IN+ESS;SG
monasterio	kolostor	monasterio	kolostor	N;MASC;SG	N;NOM;SG
suecia	svédország	suecia	svédország	N;FEM;SG	N;NOM;SG
suecia	svédország	suecia	svédország	N;FEM;SG	N;NOM;SG
nota	megjegyzés	nota	megjegyzés	N;FEM;SG	N;NOM;SG
nota	jegyzet	nota	jegyzet	N;FEM;SG	N;NOM;SG
concurso	versengés	concurso	versengés	N;MASC;SG	N;NOM;SG
concurso	konkurencia	concurso	konkurencia	N;MASC;SG	N;NOM;SG
concurso	verseny	concurso	verseny	N;MASC;SG	N;NOM;SG
concurso	pályázat	concurso	pályázat	N;MASC;SG	N;NOM;SG
concurso	verseny	concurso	verseny	N;MASC;SG	N;NOM;SG
seguir	követni	seguir	követ	V;NFIN	V;NFIN;ACT
seguir	kövesd	seguir	kövesd	V;NFIN	V;DEF;IMP;PL;1;PRS;FIN;ACT
altitud	emelkedés	altitud	emelkedés	N;FEM;SG	N;NOM;SG
actuación	előadás	actuación	előadás	N;FEM;SG	N;NOM;SG
actuación	teljesítmény	actuación	teljesítmény	N;FEM;SG	N;NOM;SG
peces	halak	pez	hal	N;MASC;PL	N;NOM;PL
ascenso	kinevezés	ascenso	kinevezés	N;MASC;SG	N;NOM;SG
ascenso	előléptetés	ascenso	előléptetés	N;MASC;SG	N;NOM;SG
ascenso	előmozdítása	ascenso	előmozdítás	N;MASC;SG	N;NOM;SG
ascenso	kiemelés	ascenso	kiemelés	N;MASC;SG	N;NOM;SG
ascenso	emelkedést	ascenso	emelkedés	N;MASC;SG	N;ACC;SG
planeta	bolygónak	planeta	bolygó	N;MASC;SG	N;GEN;SG
planeta	bolygónk	planeta	bolygónk	N;MASC;SG	N;NOM;SG
planeta	bolygó	planeta	bolygó	N;MASC;SG	N;NOM;SG
monumento	megemlékezés	monumento	megemlékezés	N;MASC;SG	N;NOM;SG
monumento	memorial	monumento	memorial	N;MASC;SG	N;NOM;SG
monumento	emlékmű	monumento	emlékmű	N;MASC;SG	N;NOM;SG
monumento	emlékmű	monumento	emlékmű	N;MASC;SG	N;NOM;SG
marcha	március	marcha	március	N;FEM;SG	N;NOM;SG
representación	képviselet	representación	képviselet	N;FEM;SG	N;NOM;SG
representación	képviselete	representación	képviselet	N;FEM;SG	N;NOM;SG
turismo	turizmus	turismo	turizmus	N;MASC;SG	N;NOM;SG
turismo	idegenforgalom	turismo	idegenforgalom	N;MASC;SG	N;NOM;SG
turismo	turista	turismo	turista	N;MASC;SG	N;NOM;SG
turismo	városnézés	turismo	városnézés	N;MASC;SG	N;NOM;SG
publicaciones	bejegyzések	publicación	bejegyzés	N;FEM;PL	N;NOM;PL
publicaciones	hozzászólások	publicación	hozzászólás	N;FEM;PL	N;NOM;PL
publicaciones	kiadványok	publicación	kiadvány	N;FEM;PL	N;NOM;PL
ingeniería	mérnöki	ingeniería	mérnöki	N;FEM;SG	N;NOM;SG
frecuencia	frekvencia	frecuencia	frekvencia	N;FEM;SG	N;NOM;SG
frecuencia	gyakoriság	frecuencia	gyakoriság	N;FEM;SG	N;NOM;SG
frecuencia	gyakorisága	frecuencia	gyakoriság	N;FEM;SG	N;NOM;SG
semanas	hetekig	semana	het	N;FEM;PL	N;PL
olímpico	olimpiai	olímpico	olimpiai	ADJ;MASC;SG	ADJ;NOM;SG
utilizar	használni	utilizar	használ	V;NFIN	V;NFIN;ACT
piezas	alkatrészek	pieza	alkatrész	N;FEM;PL	N;NOM;PL
piezas	részek	pieza	rész	N;FEM;PL	N;NOM;PL
piezas	darabok	pieza	darab	N;FEM;PL	N;NOM;PL
piezas	darabjai	pieza	darab	N;FEM;PL	N;NOM;PL
piezas	darabokban	pieza	darab	N;FEM;PL	N;IN+ESS;PL
poner	rakd	poner	rakd	V;NFIN	V;DEF;IMP;SG;1;PRS;FIN;ACT
poner	tedd	poner	tedd	V;NFIN	V;DEF;IMP;SG;2;PRS;FIN;ACT
corea	korea	corear	korea	N;SG	N;NOM;SG
corea	koreából	corear	korea	N;SG	N;IN+ABL;SG
religión	vallás	religión	vallás	N;FEM;SG	N;NOM;SG
técnicas	technikák	técnica	technika	N;FEM;PL	N;NOM;PL
estaciones	évszakok	estación	évszak	N;FEM;PL	N;NOM;PL
estaciones	állomások	estación	állomás	N;FEM;PL	N;NOM;PL
escuelas	iskolákban	escuela	iskola	N;FEM;PL	N;IN+ESS;PL
escuelas	iskolák	escuela	iskolák	N;FEM;PL	N;NOM;PL
elección	döntés	elección	döntés	N;FEM;SG	N;NOM;SG
clases	órák	clase	óra	N;FEM;PL	N;NOM;PL
clases	osztályok	clase	osztály	N;FEM;PL	N;NOM;PL
vuelo	repülés	vuelo	repülés	N;MASC;SG	N;NOM;SG
vuelo	repülőút	vuelo	repülőú	N;MASC;SG	N;NOM;SG
vuelo	repülés	vuelo	repülés	N;MASC;SG	N;NOM;SG
vuelo	járat	vuelo	járat	N;MASC;SG	N;NOM;SG
xiii	xiii	xiii	xiii	N	N;NOM;SG
parlamento	parlament	parlamento	parlament	N;MASC;SG	N;NOM;SG
titular	főcím	titular	főcím	N;MASC;SG	N;NOM;SG
titular	jogosultja	titular	jogosult	N;MASC;SG	N;NOM;SG
florida	floridában	florida	florida	N;FEM;SG	N;IN+ESS;SG
florida	floridába	florida	florida	N;FEM;SG	N;IN+ALL;SG
económico	közgazdasági	económico	közgazdasági	ADJ;MASC;SG	ADJ;NOM;SG
económico	gazdasági	económico	gazdasági	ADJ;MASC;SG	ADJ;NOM;SG
league	liga	league	liga	N;FEM;SG	N;NOM;SG
nave	hajóval	nave	hajó	N;FEM;SG	N;INS;SG
nave	hajó	nave	hajó	N;FEM;SG	N;NOM;SG
posibilidad	lehetőség	posibilidad	lehetőség	N;FEM;SG	N;NOM;SG
destaca	kiemeli	destacar	kiemeli	V;IND;SG;3;PRS;FIN	V;DEF;IND;SG;3;PRS;FIN;ACT
html	html	html	html	N;MASC;SG	N;NOM;SG
directo	közvetlenül	directo	közvetlen	ADJ;MASC;SG	ADJ;FRML;SG
sucesor	utódja	sucesor	utód	N;MASC;SG	N;NOM;SG
presidencia	elnökség	presidencia	elnökség	N;FEM;SG	N;NOM;SG
presidencia	elnöksége	presidencia	elnökség	N;FEM;SG	N;NOM;SG
presidencia	elnökség	presidencia	elnökség	N;FEM;SG	N;NOM;SG
andalucía	andalúzia	andalucía	andalúzia	N;FEM;SG	N;NOM;SG
autoridades	hatóságok	autoridad	hatóság	N;FEM;PL	N;NOM;PL
pista	pálya	pista	pálya	N;FEM;SG	N;NOM;SG
pista	vágány	pista	vágány	N;FEM;SG	N;NOM;SG
pista	kifutón	pista	kifutón	N;FEM;SG	N;ON+ESS;SG
pista	futópálya	pista	futópály	N;FEM;SG	N;NOM;SG
pista	tipp	pista	tipp	N;FEM;SG	N;NOM;SG
botánico	botanikus	botánico	botanikus	N;MASC;SG	N;NOM;SG
botánico	botanikus	botánico	botanikus	N;MASC;SG	N;NOM;SG
iglesias	templomok	iglesia	templom	N;FEM;PL	N;NOM;PL
composición	összetétel	composición	összetétel	N;FEM;SG	N;NOM;SG
composición	összetétele	composición	összetétele	N;FEM;SG	N;NOM;SG
método	módszer	método	módszer	N;MASC;SG	N;NOM;SG
concierto	koncert	concierto	koncer	N;MASC;SG	N;NOM;SG
concierto	koncerten	concierto	koncert	N;MASC;SG	N;ON+ESS;SG
agricultura	mezőgazdaság	agricultura	mezőgazdaság	N;FEM;SG	N;NOM;SG
agricultura	gazdálkodás	agricultura	gazdálkodás	N;FEM;SG	N;NOM;SG
agricultura	tenyésztés	agricultura	tenyésztés	N;FEM;SG	N;NOM;SG
agricultura	mezőgazdaság	agricultura	mezőgazdaság	N;FEM;SG	N;NOM;SG
par	nyomaték	par	nyomaték	N;MASC;SG	N;NOM;SG
tratamiento	kezelés	tratamiento	kezelés	N;MASC;SG	N;NOM;SG
tratamiento	kezelésre	tratamiento	kezelés	N;MASC;SG	N;ON+ALL;SG
tratamiento	kezelése	tratamiento	kezelés	N;MASC;SG	N;NOM;SG
bosque	erdőben	bosque	erdő	N;MASC;SG	N;IN+ESS;SG
carga	terhelés	carga	terhelés	N;FEM;SG	N;NOM;SG
carga	rakomány	carga	rakomány	N;FEM;SG	N;NOM;SG
carga	szállítmány	carga	szállítmány	N;FEM;SG	N;NOM;SG
carga	terhelés	carga	terhelés	N;FEM;SG	N;NOM;SG
carga	betöltése	carga	betöltés	N;FEM;SG	N;NOM;SG
carga	feltöltés	carga	feltöltés	N;FEM;SG	N;NOM;SG
carga	feltöltése	carga	feltöltés	N;FEM;SG	N;NOM;SG
carga	töltés	carga	töltés	N;FEM;SG	N;NOM;SG
quiere	akarja	querer	akar	V;IND;SG;3;PRS;FIN	V;DEF;IND;SG;3;PRS;FIN;ACT
quiere	akar	querer	akar	V;IND;SG;3;PRS;FIN	V;INDF;IND;SG;3;PRS;FIN;ACT
letra	szöveget	letra	szöveg	N;FEM;SG	N;ACC;SG
letra	szöveg	letra	szöveg	N;FEM;SG	N;NOM;SG
letra	levélben	letra	levél	N;FEM;SG	N;IN+ESS;SG
letra	betű	letra	betű	N;FEM;SG	N;NOM;SG
letra	levél	letra	levél	N;FEM;SG	N;NOM;SG
letra	levelet	letra	levél	N;FEM;SG	N;ACC;SG
letra	levele	letra	levél	N;FEM;SG	N;NOM;SG
letra	kézírása	letra	kézírás	N;FEM;SG	N;NOM;SG
letra	kézírás	letra	kézírás	N;FEM;SG	N;NOM;SG
necesidad	szükséglet	necesidad	szükséglet	N;FEM;SG	N;NOM;SG
diócesis	egyházmegye	diócesis	egyházmegy	N;FEM	N;NOM;SG
registro	nyilvántartás	registro	nyilvántartás	N;MASC;SG	N;NOM;SG
registro	regisztráció	registro	regisztráció	N;MASC;SG	N;NOM;SG
registro	lemez	registro	lemez	N;MASC;SG	N;NOM;SG
registro	nyilvántartásba	registro	nyilvántartás	N;MASC;SG	N;IN+ALL;SG
registro	regisztráció	registro	regisztráció	N;MASC;SG	N;NOM;SG
regreso	visszatérés	regreso	visszatérés	N;MASC;SG	N;NOM;SG
regreso	visszatérés	regreso	visszatérés	N;MASC;SG	N;NOM;SG
duración	időtartam	duración	időtartam	N;FEM;SG	N;NOM;SG
duración	időtartama	duración	időtartam	N;FEM;SG	N;NOM;SG
acto	aktus	acto	aktus	N;MASC;SG	N;NOM;SG
acto	felvonás	acto	felvonás	N;MASC;SG	N;NOM;SG
life	élet	life	élet	N	N;NOM;SG
life	életem	life	élet	N	N;NOM;SG
indica	jelzi	indicar	jelz	V;IND;SG;3;PRS;FIN	V;DEF;IND;SG;3;PRS;FIN;ACT
fundó	alapított	fundar	alapított	V;IND;SG;3;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
fundó	alapította	fundar	alapít	V;IND;SG;3;PST;FIN	V;DEF;IND;SG;3;PST;FIN;ACT
fundó	megalapozott	fundar	megalapozott	V;IND;SG;3;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
bandas	bandák	banda	banda	N;FEM;PL	N;NOM;PL
bandas	bandák	banda	banda	N;FEM;PL	N;NOM;PL
voto	szavazás	voto	szavazás	N;MASC;SG	N;NOM;SG
nicolás	nicholas	nicolás	nicholas	N;MASC;SG	N;NOM;SG
arquitecto	építész	arquitecto	építész	N;MASC;SG	N;NOM;SG
solar	napenergia	solar	napenergia	N;MASC;SG	N;NOM;SG
perdió	vesztett	perder	veszt	V;IND;SG;3;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
perdió	elveszett	perder	elveszett	V;IND;SG;3;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
playa	tengerpart	playa	tengerpart	N;FEM;SG	N;NOM;SG
playa	tengerparton	playa	tengerpart	N;FEM;SG	N;ON+ESS;SG
playa	strand	playa	strand	N;FEM;SG	N;NOM;SG
playa	tengerpart	playa	tengerpart	N;FEM;SG	N;NOM;SG
rango	tartomány	rango	tartomány	N;MASC;SG	N;NOM;SG
rango	távolság	rango	távolság	N;MASC;SG	N;NOM;SG
rango	rang	rango	rang	N;MASC;SG	N;NOM;SG
rango	rangja	rango	rang	N;MASC;SG	N;NOM;SG
cantantes	énekesek	cantante	énekes	N;PL	N;NOM;PL
femenino	nőies	femenino	nőies	ADJ;MASC;SG	ADJ;NOM;SG
regresó	visszatért	regresar	visszatért	V;IND;SG;3;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
instalaciones	telepítések	instalación	telepítés	N;FEM;PL	N;NOM;PL
instalaciones	létesítmények	instalación	létesítmény	N;FEM;PL	N;NOM;PL
instalaciones	berendezések	instalación	berendezés	N;FEM;PL	N;NOM;PL
instalaciones	létesítmények	instalación	létesítmény	N;FEM;PL	N;NOM;PL
vive	élni	vivir	él	V;IND;SG;3;PRS;FIN	V;NFIN;ACT
vive	él	vivir	él	V;IND;SG;3;PRS;FIN	V;INDF;IND;SG;3;PRS;FIN;ACT
cosa	dolog	cosa	dolog	N;FEM;SG	N;NOM;SG
derrota	vereség	derrota	vereség	N;FEM;SG	N;NOM;SG
vii	vii	vii	vii		
urbano	városi	urbano	városi	ADJ;MASC;SG	ADJ;NOM;SG
international	nemzetközi	international	nemzetközi	ADJ;SG	ADJ;NOM;SG
oriente	keletre	oriente	keletr	N;MASC;SG	N;ON+ALL;SG
campeones	bajnokok	campeón	bajnok	N;MASC;PL	N;NOM;PL
campeones	bajnokok	campeón	bajnok	N;MASC;PL	N;NOM;PL
leyes	jogszabályok	ley	jogszabály	N;FEM;PL	N;NOM;PL
leyes	jogszabályok	ley	jogszabály	N;FEM;PL	N;NOM;PL
leyes	törvényeket	ley	törvény	N;FEM;PL	N;ACC;PL
leyes	törvények	ley	törvény	N;FEM;PL	N;NOM;PL
estructuras	struktúrák	estructura	struktúra	N;FEM;PL	N;NOM;PL
estructuras	szerkezetek	estructura	szerkezet	N;FEM;PL	N;NOM;PL
entrevista	interjú	entrevista	interjú	N;FEM;SG	N;NOM;SG
niveles	szintek	nivel	szint	N;MASC;PL	N;NOM;PL
arco	arc	arco	arc	N;MASC;SG	N;NOM;SG
arco	ív	arco	ív	N;MASC;SG	N;NOM;SG
arco	ív	arco	ív	N;MASC;SG	N;NOM;SG
arco	íj	arco	íj	N;MASC;SG	N;NOM;SG
ficción	kitaláció	ficción	kitaláció	N;FEM;SG	N;NOM;SG
ficción	fikció	ficción	fikció	N;FEM;SG	N;NOM;SG
administrativa	igazgatási	administrativo	igazgatási	ADJ;FEM;SG	ADJ;NOM;SG
difícil	trükkös	difícil	trükkös	ADJ;SG	ADJ;NOM;SG
novelas	regényeket	novela	regény	N;FEM;PL	N;ACC;PL
super	super	super	super		
super	szuper	super	szuper		
discos	lemezek	disco	lemez	N;MASC;PL	N;NOM;PL
discos	feljegyzések	disco	feljegyzés	N;MASC;PL	N;NOM;PL
discos	nyilvántartások	disco	nyilvántartás	N;MASC;PL	N;NOM;PL
discos	lemezek	disco	lemez	N;MASC;PL	N;NOM;PL
simple	egyszerű	simple	egyszerű	ADJ;SG	ADJ;NOM;SG
listas	listák	lista	lista	N;FEM;PL	N;NOM;PL
listas	listákat	lista	lista	N;FEM;PL	N;ACC;PL
histórica	történelmi	histórico	történelmi	ADJ;FEM;SG	ADJ;NOM;SG
histórica	történelmi	histórico	történelmi	ADJ;FEM;SG	ADJ;NOM;SG
diputado	képviselő	diputado	képviselő	N;MASC;SG	N;NOM;SG
ideas	eszmék	idea	eszmék	N;FEM;PL	N;NOM;PL
ideas	ötletek	idea	ötlet	N;FEM;PL	N;NOM;PL
ojos	szemek	ojo	szem	N;MASC;PL	N;NOM;PL
continuó	folytatta	continuar	folytat	V;IND;SG;3;PST;FIN	V;DEF;IND;SG;3;PST;FIN;ACT
continuó	folytatódott	continuar	folytatódik	V;IND;SG;3;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
músico	zenész	músico	zenész	N;MASC;SG	N;NOM;SG
números	számok	número	szám	N;MASC;PL	N;NOM;PL
destino	cél	destino	cél	N;MASC;SG	N;NOM;SG
destino	végzet	destino	végzet	N;MASC;SG	N;NOM;SG
destino	sors	destino	sors	N;MASC;SG	N;NOM;SG
destino	végzet	destino	végzet	N;MASC;SG	N;NOM;SG
destino	sors	destino	sors	N;MASC;SG	N;NOM;SG
comarca	régió	comarca	régió	N;FEM;SG	N;NOM;SG
contacto	kapcsolatfelvétel	contacto	kapcsolatfelvétel	N;MASC;SG	N;NOM;SG
contacto	kapcsolattartó	contacto	kapcsolattartó	N;MASC;SG	N;NOM;SG
contacto	érintkezés	contacto	érintkezés	N;MASC;SG	N;NOM;SG
contacto	kapcsolat	contacto	kapcsolat	N;MASC;SG	N;NOM;SG
contacto	kapcsolatba	contacto	kapcsolat	N;MASC;SG	N;IN+ALL;SG
reforma	reformáció	reforma	reformáció	N;FEM;SG	N;NOM;SG
teniendo	szed	tener	szed	V;V.MSDR	V;INDF;IND;SG;3;PRS;FIN;ACT
carreras	versenyek	carrera	verseny	N;FEM;PL	N;NOM;PL
single	szingli	single	szingli	N;MASC;SG	N;NOM;SG
expedición	expedíció	expedición	expedíció	N;FEM;SG	N;NOM;SG
invierno	tél	invierno	tél	N;MASC;SG	N;NOM;SG
llegaron	megérkeztek	llegar	meg+érkezik	V;IND;PL;3;PST;FIN	V;INDF;IND;PL;3;PST;FIN;ACT
diferente	eltérő	diferente	eltérő	ADJ;SG	ADJ;NOM;SG
romana	római	romano	római	ADJ;FEM;SG	ADJ;NOM;SG
barrios	nyomornegyedek	barrio	nyomornegyed	N;MASC;PL	N;NOM;PL
barrios	körzetek	barrio	körzet	N;MASC;PL	N;NOM;PL
ofrece	kínál	ofrecer	kínál	V;IND;SG;3;PRS;FIN	V;INDF;IND;SG;3;PRS;FIN;ACT
lanzó	elindított	lanzar	elindított	V;IND;SG;3;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
lanzó	indított	lanzar	indít	V;IND;SG;3;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
relevancia	jelentősége	relevancia	jelentőség	N;FEM;SG	N;NOM;SG
ancho	szélessége	ancho	szélesség	N;MASC;SG	N;NOM;SG
ancho	szélesség	ancho	szélesség	N;MASC;SG	N;NOM;SG
ancho	széles	ancho	széles	N;MASC;SG	N;NOM;SG
grabación	felvétel	grabación	felvétel	N;FEM;SG	N;NOM;SG
grabación	rögzítés	grabación	rögzítés	N;FEM;SG	N;NOM;SG
