con	med	con	med	ADP	ADP
fiestas	parter	fiesta	part	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
fiestas	partier	fiesta	parti	N;FEM;PL	N;NOM;INDF;NEUT;PL
fiestas	parterna	fiesta	part	N;FEM;PL	N;NOM;DEF;MASC+FEM;PL
fiestas	festivaler	fiesta	festival	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
fiestas	högtider	fiesta	högtid	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
fiestas	helgdagar	fiesta	helgdag	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
fiestas	helger	fiesta	helg	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
simplemente	bara	simplemente	bara	ADV	ADV
japonés	japanska	japonés	japansk	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
opinión	yttrande	opinión	yttra	N;FEM;SG	N;NOM;INDF;NEUT;SG
opinión	yttrandet	opinión	yttrande	N;FEM;SG	N;NOM;DEF;NEUT;SG
opinión	opinion	opinión	opinion	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
temperatura	temperatur	temperatura	temperatur	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
propuesta	proposition	propuesta	proposition	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
decreto	dekret	decreto	dekr	N;MASC;SG	N;NOM;INDF;NEUT;SG
decisión	beslutet	decisión	beslut	N;FEM;SG	N;NOM;DEF;NEUT;SG
decisión	beslut	decisión	beslut	N;FEM;SG	N;NOM;INDF;NEUT;SG
concepción	utformning	concepción	utformning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
concepción	konstruktion	concepción	konstruktion	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
concepción	design	concepción	desig	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
concepción	uppfattning	concepción	uppfattning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
concepción	befruktning	concepción	befruktning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
concepción	concepción	concepción	concepción	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
cara	ansikte	cara	ansikte	N;FEM;SG	N;NOM;INDF;NEUT;SG
cara	ansiktet	cara	ansikt	N;FEM;SG	N;NOM;DEF;NEUT;SG
cara	face	cara	face	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
carolina	carolina	carolina	carolin	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
botánica	botanik	botánica	botanik	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
botánica	botanic	botánica	botanic	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
editor	förlag	editor	förlag	N;MASC;SG	N;NOM;INDF;NEUT;SG
editor	redaktör	editor	redaktör	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
editor	editor	editor	editor	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
hogar	hushålls	hogar	hushålla	N;MASC;SG	N;NOM;INDF;NEUT;SG
hogar	hushåll	hogar	hushåll	N;MASC;SG	N;NOM;INDF;NEUT;SG
hogar	hushållet	hogar	hushåll	N;MASC;SG	N;NOM;DEF;NEUT;SG
hogar	hem	hogar	hem	N;MASC;SG	N;NOM;INDF;NEUT;SG
hogar	hemmet	hogar	hem	N;MASC;SG	N;NOM;DEF;NEUT;SG
hogar	home	hogar	home	N;MASC;SG	N;NOM;INDF;NEUT;SG
experiencia	expertis	experiencia	expertis	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
experiencia	sakkunskap	experiencia	sakkunskap	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
experiencia	upplevelse	experiencia	upplevelse	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
experiencia	erfarenhet	experiencia	erfarenhet	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
abierto	öppen	abierto	öppen	ADJ;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG
noroeste	northwestern	noroeste	north-West	N;SG	N;NOM;DEF;MASC+FEM;SG
participantes	deltagare	participante	deltagare	N;PL	N;NOM;INDF;MASC+FEM;PL
participantes	deltagarna	participante	deltagare	N;PL	N;NOM;DEF;MASC+FEM;PL
participantes	deltagare	participante	deltagare	N;PL	N;NOM;INDF;MASC+FEM;PL
instituciones	institutioner	institución	institution	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
instituciones	institutionerna	institución	institution	N;FEM;PL	N;NOM;DEF;MASC+FEM;PL
monasterio	klostret	monasterio	klostret	N;MASC;SG	N;NOM;DEF;NEUT;SG
suecia	svensk	suecia	svensk	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
suecia	sweden	suecia	söede	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
inicialmente	initialt	inicialmente	initial	ADV	ADV
inicialmente	ursprungligen	inicialmente	ursprungligen	ADV	ADV
nota	not	nota	not	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
nota	obs	nota	obs	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
nota	anteckning	nota	anteckning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
nota	anmärkning	nota	anmärkning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
concurso	tävling	concurso	tävling	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
concurso	konkurrens	concurso	konkurrens	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
concurso	tävling	concurso	tävling	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
seguir	följa	seguir	följa	V;NFIN	V;IMP;FIN;ACT
seguir	följer	seguir	följa	V;NFIN	V;IND;PRS;FIN;ACT
seguir	följ	seguir	följ	V;NFIN	V;IMP;FIN;ACT
marqués	markisen	marqués	markis	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
marqués	markis	marqués	markis	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
altitud	förhöjning	altitud	förhöjning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
dólares	dollar	dólar	dolla	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
actuación	föreställning	actuación	föreställning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
actuación	performance	actuación	performance	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
actuación	resultat	actuación	resultat	N;FEM;SG	N;NOM;INDF;NEUT;SG
actuación	prestanda	actuación	prestanda	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
actuación	skådespeleri	actuación	skådespeleri	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
peces	fiskar	pez	fisk	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
peces	fiskar	pez	fisk	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
ascenso	främjande	ascenso	främja	N;MASC;SG	N;NOM;INDF;NEUT;SG
ascenso	befordran	ascenso	befordran	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
ascenso	marknadsföring	ascenso	marknadsföring	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
ascenso	kampanj	ascenso	kampanj	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
ascenso	bestigning	ascenso	bestigning	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
ascenso	uppstigning	ascenso	uppstigning	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
planeta	planet	planeta	plan	N;MASC;SG	N;NOM;DEF;NEUT;SG
planeta	planeten	planeta	plan	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
monumento	memorial	monumento	memorial	N;MASC;SG	N;NOM;INDF;NEUT;SG
monumento	monument	monumento	monument	N;MASC;SG	N;NOM;INDF;NEUT;SG
monumento	monument	monumento	monument	N;MASC;SG	N;NOM;INDF;NEUT;SG
marcha	marsch	marcha	marsch	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
marcha	march	marcha	march	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
marcha	demonstrationståg	marcha	demonstrationståg	N;FEM;SG	N;NOM;INDF;NEUT;SG
marcha	mars	marcha	mars	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
representación	representation	representación	representation	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
representación	representationen	representación	representation	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
turismo	turism	turismo	turism	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
turismo	turist	turismo	turist	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
publicaciones	stolpar	publicación	stolpe	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
publicaciones	publikationer	publicación	publikation	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
ingeniería	engineering	ingeniería	engineering	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
ingeniería	maskin	ingeniería	maskin	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
frecuencia	frekvensen	frecuencia	frekvens	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
frecuencia	frekvens	frecuencia	frekvens	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
semanas	veckor	semana	vecka	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
semanas	veckorna	semana	vecka	N;FEM;PL	N;NOM;DEF;MASC+FEM;PL
basado	baserad	basado	basera	ADJ;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
basado	baserat	basado	basera	ADJ;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
saber	vet	saber	veta	V;NFIN	V;IND;PRS;FIN;ACT
saber	veta	saber	veta	V;NFIN	V;IMP;FIN;ACT
utilizar	använda	utilizar	använda	V;NFIN	V;IMP;FIN;ACT
utilizar	använd	utilizar	använda	V;NFIN	V;IMP;FIN;ACT
piezas	delar	pieza	del	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
piezas	bitar	pieza	bit	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
participar	deltaga	participar	delta	V;NFIN	V;IMP;FIN;ACT
participar	delta	participar	delta	V;NFIN	V;IMP;FIN;ACT
poner	lägger	poner	lägga	V;NFIN	V;IND;PRS;FIN;ACT
poner	lägga	poner	lägga	V;NFIN	V;IMP;FIN;ACT
poner	sätta	poner	sätta	V;NFIN	V;IMP;NFIN;ACT
poner	lägg	poner	lägg	V;NFIN	V;IMP;FIN;ACT
corea	koreanska	corear	koreansk	N;SG	N;NOM;INDF;MASC+FEM;SG
borrado	borttagen	borrado	borttag	ADJ;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
borrado	raderat	borrado	radera	ADJ;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
borrado	raderat	borrado	radera	ADJ;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
carmen	carmel	carmen	carmel	N;MASC;SG	N;NOM;INDF;NEUT;SG
creada	skapad	creado	skapa	ADJ;FEM;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
creada	skapat	creado	skapa	ADJ;FEM;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
religión	religion	religión	religion	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
técnicas	tekniker	técnica	teknik	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
estaciones	årstider	estación	årstid	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
estaciones	säsonger	estación	säsong	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
estaciones	stationer	estación	station	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
estaciones	stationerna	estación	station	N;FEM;PL	N;NOM;DEF;MASC+FEM;PL
escuelas	skolor	escuela	skola	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
escuelas	skolorna	escuela	skola	N;FEM;PL	N;NOM;DEF;MASC+FEM;PL
elección	val	elección	val	N;FEM;SG	N;NOM;INDF;NEUT;SG
elección	val	elección	val	N;FEM;SG	N;NOM;INDF;NEUT;SG
elección	choice	elección	choice	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
clases	lärdomar	clase	lärdom	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
clases	lektioner	clase	lektion	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
clases	klasser	clase	klass	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
clases	klasserna	clase	klass	N;FEM;PL	N;NOM;DEF;MASC+FEM;PL
clases	lektioner	clase	lektion	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
completamente	fullt	completamente	full	ADV	ADV
completamente	helt	completamente	helt	ADV	ADV
completamente	fullständigt	completamente	fullständig	ADV	ADV
vuelo	flygning	vuelo	flygning	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
vuelo	flight	vuelo	flight	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
vuelo	flyg	vuelo	flyg	N;MASC;SG	N;NOM;INDF;NEUT;SG
vuelo	flygning	vuelo	flygning	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
parlamento	parlamentet	parlamento	parlamente	N;MASC;SG	N;NOM;DEF;NEUT;SG
parlamento	riksdagen	parlamento	riksdag	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
parlamento	riksdag	parlamento	riksdag	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
parlamento	parlament	parlamento	parlament	N;MASC;SG	N;NOM;INDF;NEUT;SG
titular	rubriken	titular	rubrik	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
titular	rubrik	titular	rubrik	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
titular	innehavaren	titular	innehavare	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
económico	ekonomiskt	económico	ekonomisk	ADJ;MASC;SG	ADJ;NOM;INDF;NEUT;SG
económico	ekonomisk	económico	ekonomisk	ADJ;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
descrito	beskrivet	descrito	beskriva	ADJ;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
rápidamente	snabbt	rápidamente	snabb	ADV	ADV
sabe	vet	saber	veta	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
league	ligan	league	ligan	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
league	league	league	league	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
league	förbundet	league	förbund	N;FEM;SG	N;NOM;DEF;NEUT;SG
league	liga	league	lig	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
nave	fartyg	nave	fartyg	N;FEM;SG	N;NOM;INDF;NEUT;SG
nave	fartygets	nave	fartyg	N;FEM;SG	N;GEN;DEF;NEUT;SG
nave	skepp	nave	skepp	N;FEM;SG	N;NOM;INDF;NEUT;SG
isleños	öbor	isleño	öba	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
posibilidad	möjlighet	posibilidad	möjlighet	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
destaca	belyser	destacar	belysa	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
html	html	html	html	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
directo	rak	directo	rak	ADJ;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
usado	begagnad	usado	begagnad	ADJ;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
sucesor	efterträdare	sucesor	efterträdare	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
presidencia	ordförandeskap	presidencia	ordförandeskap	N;FEM;SG	N;NOM;INDF;NEUT;SG
presidencia	presidentens	presidencia	president	N;FEM;SG	N;GEN;DEF;MASC+FEM;SG
presidencia	ordförandeskapet	presidencia	ordförandeskap	N;FEM;SG	N;NOM;DEF;NEUT;SG
presidencia	ordförandeskap	presidencia	ordförandeskap	N;FEM;SG	N;NOM;INDF;NEUT;SG
contrario	motsatt	contrario	motsatt	ADJ;MASC;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
totalmente	fullt	totalmente	full	ADV	ADV
totalmente	helt	totalmente	helt	ADV	ADV
totalmente	fullständigt	totalmente	fullständig	ADV	ADV
totalmente	helt	totalmente	helt	ADV	ADV
andalucía	andalusien	andalucía	andalusien	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
andalucía	andalusien	andalucía	andalusien	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
volver	backa	volver	backa	V;NFIN	V;IMP;FIN;ACT
autoridades	myndigheter	autoridad	myndighet	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
autoridades	myndigheterna	autoridad	myndighet	N;FEM;PL	N;NOM;DEF;MASC+FEM;PL
pista	track	pista	track	N;FEM;SG	N;NOM;MASC+FEM;SG
pista	landningsbana	pista	landningsbana	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
pista	bana	pista	bana	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
pista	ledtråd	pista	ledtråd	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
pista	ledtråd	pista	ledtråd	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
pista	tips	pista	tips	N;FEM;SG	N;NOM;INDF;NEUT;SG
pista	vink	pista	vinka	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
pista	antydan	pista	antydan	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
botánico	botanic	botánico	botanic	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
iglesias	kyrkor	iglesia	kyrka	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
composición	sammansättningen	composición	sammansättning	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
composición	sammansättning	composición	sammansättning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
método	metoden	método	metod	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
método	metod	método	metod	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
concierto	konsert	concierto	konsert	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
cuarta	fjärde	cuarto	fyra	ADJ;FEM;SG	ADJ;NOM
agricultura	odling	agricultura	odling	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
agricultura	jordbruk	agricultura	jordbruk	N;FEM;SG	N;NOM;INDF;NEUT;SG
agricultura	lantbruk	agricultura	lantbruk	N;FEM;SG	N;NOM;INDF;NEUT;SG
agricultura	jordbruket	agricultura	jordbruk	N;FEM;SG	N;NOM;DEF;NEUT;SG
agricultura	jordbruk	agricultura	jordbruk	N;FEM;SG	N;NOM;INDF;NEUT;SG
agricultura	lantbruk	agricultura	lantbruk	N;FEM;SG	N;NOM;INDF;NEUT;SG
par	par	par	par	N;MASC;SG	N;NOM;INDF;NEUT;SG
par	vridmoment	par	vridmoment	N;MASC;SG	N;NOM;INDF;NEUT;SG
capaz	kapabel	capaz	kapabel	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
capaz	duglig	capaz	duglig	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
viejo	gammal	viejo	gammal	ADJ;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
viejo	gammalt	viejo	gammal	ADJ;MASC;SG	ADJ;NOM;INDF;NEUT;SG
tratamiento	behandling	tratamiento	behandling	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
tratamiento	behandlingen	tratamiento	behandling	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
palomar	palomar	palomar	palom	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
especiales	särskilda	especial	särskild	ADJ;PL	ADJ;NOM;PL;PST;V.PTCP
especiales	speciella	especial	speciell	ADJ;PL	ADJ;NOM;PL
nueve	nio	nueve	nio	NUM;PL	NUM;NOM
bosque	skog	bosque	skog	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
bosque	woods	bosque	woods	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
bosque	skogen	bosque	skog	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
bosque	skog	bosque	skog	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
bosque	skogs	bosque	skoga	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
bosque	skogen	bosque	skog	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
bosque	forest	bosque	forest	N;MASC;SG	N;NOM;INDF;NEUT;SG
bosque	skog	bosque	skog	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
ganado	förtjänat	ganado	förtjäna	ADJ;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
ganado	tjänat	ganado	tjäna	ADJ;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
carga	last	carga	last	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
carga	belastning	carga	belastning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
carga	frakt	carga	frakt	N;FEM;SG	N;NOM;INDF;NEUT;SG
carga	last	carga	last	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
carga	gods	carga	god	N;FEM;SG	N;NOM;INDF;NEUT;SG
carga	lastning	carga	lastning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
carga	laddning	carga	laddning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
carga	uppladdning	carga	uppladdning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
carga	uppladdningen	carga	uppladdning	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
carga	laddning	carga	laddning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
quiere	vill	querer	vilja	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
letra	brev	letra	brev	N;FEM;SG	N;NOM;INDF;NEUT;SG
letra	bokstav	letra	bokstav	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
letra	skrivelse	letra	skrivelse	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
letra	handstil	letra	handstil	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
debutó	debuterade	debutar	debutera	V;IND;SG;3;PST;FIN	V;IND;PST;V.PTCP;ACT
necesidad	behov	necesidad	behov	N;FEM;SG	N;NOM;INDF;NEUT;SG
necesidad	nödvändighet	necesidad	nödvändighet	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
necesidad	nöden	necesidad	nöden	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
diócesis	stift	diócesis	stift	N;FEM	N;NOM;INDF;MASC+FEM;SG
dejar	lämna	dejar	lämna	V;NFIN	V;IMP;FIN;ACT
consiste	består	consistir	bestå	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
registro	register	registro	regist	N;MASC;SG	N;NOM;INDF;NEUT;SG
registro	registret	registro	registre	N;MASC;SG	N;NOM;DEF;NEUT;SG
registro	rekord	registro	rekord	N;MASC;SG	N;NOM;INDF;NEUT;SG
registro	record	registro	record	N;MASC;SG	N;NOM;INDF;NEUT;SG
registro	register	registro	regist	N;MASC;SG	N;NOM;INDF;NEUT;SG
registro	kansliet	registro	kansli	N;MASC;SG	N;NOM;DEF;NEUT;SG
registro	registrering	registro	registrering	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
registro	inskrivning	registro	inskrivning	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
registro	registreringen	registro	registrering	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
regreso	comeback	regreso	comeback	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
regreso	återkomst	regreso	återkomst	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
regreso	avkastning	regreso	avkastning	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
regreso	rygg	regreso	rygg	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
duración	löptid	duración	löptid	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
duración	längd	duración	längd	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
duración	varaktighet	duración	varaktighet	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
duración	hållbarhet	duración	hållbarhet	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
duración	beständighet	duración	beständighet	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
duración	varaktighet	duración	varaktighet	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
complejo	komplext	complejo	komplext	ADJ;MASC;SG	ADJ;NOM;INDF;NEUT;SG
complejo	komplicerad	complejo	komplicerad	ADJ;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
complejo	komplex	complejo	komplex	ADJ;MASC;SG	ADJ;NOM;INDF;NEUT;SG
complejo	komplicerat	complejo	komplicerad	ADJ;MASC;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
acto	act	acto	act	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
acto	akt	acto	akt	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
life	life	life	life	N	N;NOM;INDF;MASC+FEM;SG
life	livet	life	liv	N	N;NOM;DEF;NEUT;SG
life	livstid	life	livstid	N	N;NOM;INDF;MASC+FEM;SG
life	liv	life	liv	N	N;NOM;INDF;NEUT;SG
indica	anger	indicar	ange	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
indica	indikerar	indicar	indikera	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
fundó	grundats	fundar	grunda	V;IND;SG;3;PST;FIN	V;V.CVB;PASS
fundó	grundades	fundar	grunda	V;IND;SG;3;PST;FIN	V;IND;PST;FIN;PASS
voto	omröstning	voto	omröstning	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
voto	röstning	voto	röstning	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
arquitecto	arkitekt	arquitecto	arkitekt	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
convierte	konverterar	convertir	konvertera	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
solar	sol	solar	sol	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
solar	solenergi	solar	solenergi	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
playa	stranden	playa	strand	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
playa	beach	playa	beach	N;FEM;SG	N;NOM;INDF;NEUT;SG
playa	strand	playa	strand	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
playa	playa	playa	playa	N;FEM;SG	N;NOM;INDF;NEUT;SG
rango	avstånd	rango	avstånd	N;MASC;SG	N;NOM;INDF;NEUT;SG
rango	range	rango	range	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
rango	intervall	rango	intervall	N;MASC;SG	N;NOM;INDF;NEUT;SG
rango	rang	rango	rang	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
rango	grad	rango	grad	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
rango	rank	rango	rank	N;MASC;SG	N;NOM;INDF;NEUT;SG
arriba	överst	arriba	överst	ADV	ADV;RL
arriba	ovan	arriba	ovan	ADV	ADV
arriba	ovanför	arriba	ovanför	ADV	ADV
conseguir	hämta	conseguir	hämta	V;NFIN	V;IMP;FIN;ACT
conseguir	skaffa	conseguir	skaffa	V;NFIN	V;IMP;FIN;ACT
femenino	kvinnlig	femenino	kvinnlig	ADJ;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
femenino	kvinnligt	femenino	kvinnlig	ADJ;MASC;SG	ADJ;NOM;INDF;NEUT;SG
femenino	kvinnligt	femenino	kvinnlig	ADJ;MASC;SG	ADJ;NOM;INDF;NEUT;SG
regresó	återvänt	regresar	återvänd	V;IND;SG;3;PST;FIN	V;V.CVB;ACT
