kategória	類別	kategória	類別	N;NOM;FEM;SG	N
straty	傷亡	strata	傷亡	N;NOM;FEM;PL	N
pes	犬	pes	犬	N;ANIM;NOM;MASC;SG	N
pes	狗	pes	狗	N;ANIM;NOM;MASC;SG	N
american	美式	american	美式	N;NOM;FEM;SG	N
minister	大臣	minister	大臣	N;ANIM;NOM;MASC;SG	N
minister	部長	minister	部長	N;ANIM;NOM;MASC;SG	N
predchodca	前身	predchodca	前身	N;ANIM;NOM;MASC;SG	N
mori	大海	more	大海	N;NOM;NEUT;SG	N
mori	海上	more	海上	N;NOM;NEUT;SG	N
mori	海	more	海	N;NOM;NEUT;SG	N
domy	房屋	dom	房屋	N;INAN;NOM;MASC;PL	N
domy	房子	dom	房子	N;INAN;NOM;MASC;PL	N
domy	住家	dom	住家	N;INAN;NOM;MASC;PL	N
polovica	半數	polovica	半數	N;NOM;FEM;SG	N
techniky	技術	technika	技術	N;NOM;FEM;PL	N
sopka	火山	sopka	火山	N;NOM;FEM;SG	N
kariéru	職業	kariéra	職業	N;ACC;FEM;SG	N
karty	紙牌	karta	紙牌	N;NOM;FEM;PL	N
karty	卡片	karta	卡片	N;NOM;FEM;PL	N
karty	牌	karta	牌	N;NOM;FEM;PL	N
karty	名片	karta	名片	N;NOM;FEM;PL	N
karty	紙牌	karta	紙牌	N;NOM;FEM;PL	N
karty	卡片	karta	卡片	N;NOM;FEM;PL	N
študentov	學生	študent	學生	N;ANIM;ACC;MASC;PL	N
pomenovanie	任期	pomenovanie	任期	N;NOM;NEUT;SG	N
pomenovanie	術語	pomenovanie	術語	N;NOM;NEUT;SG	N
pomenovanie	學期	pomenovanie	學期	N;NOM;NEUT;SG	N
metódy	方法	metóda	方法	N;NOM;FEM;PL	N
útočník	前鋒	útočník	前鋒	N;ANIM;NOM;MASC;SG	N
podniky	企業	podnik	企業	N;INAN;NOM;MASC;PL	N
podniky	企業	podnik	企業	N;INAN;NOM;MASC;PL	N
základ	基準	základ	基準	N;INAN;NOM;MASC;SG	N
základ	基線	základ	基線	N;INAN;NOM;MASC;SG	N
základ	基金	základ	基金	N;INAN;NOM;MASC;SG	N
základ	基礎	základ	基礎	N;INAN;NOM;MASC;SG	N
základ	基地	základ	基地	N;INAN;NOM;MASC;SG	N
základ	基礎	základ	基礎	N;INAN;NOM;MASC;SG	N
základ	基數	základ	基數	N;INAN;NOM;MASC;SG	N
obyčajne	通常	obyčajne	通常	ADV	ADV
nástroj	儀器	nástroj	儀器	N;INAN;NOM;MASC;SG	N
nástroj	樂器	nástroj	樂器	N;INAN;NOM;MASC;SG	N
nástroj	文書	nástroj	文書	N;INAN;NOM;MASC;SG	N
nástroj	工具	nástroj	工具	N;INAN;NOM;MASC;SG	N
bibliografia	書目	bibliografia	書目	N;NOM;FEM;SG	N
radio	電台	radio	電台	N;NOM;NEUT;SG	N
radio	廣播	radio	廣播	N;NOM;NEUT;SG	N
radio	廣播	radio	廣播	N;NOM;NEUT;SG	N
jazera	湖泊	jazero	湖泊	N;NOM;NEUT;PL	N
jazera	湖	jazero	湖	N;NOM;NEUT;PL	N
výstup	出口	výstup	出口	N;INAN;NOM;MASC;SG	N
výstup	輸出	výstup	輸出	N;INAN;NOM;MASC;SG	N
vozidiel	車輛	vozidlieť	車輛	N;GEN;NEUT;PL	N
slová	詞語	slovo	詞語	N;NOM;NEUT;PL	N
slová	字	slovo	字	N;NOM;NEUT;PL	N
slová	詞	slovo	詞	N;NOM;NEUT;PL	N
vesmíre	宇宙	vesmír	宇宙	N;INAN;DAT;MASC;SG	N
maximálna	最多	maximálny	最多	ADJ;NOM;FEM;SG	ADJ
maximálna	最大	maximálny	最大	ADJ;NOM;FEM;SG	ADJ
maximálna	最大	maximálny	最大	ADJ;NOM;FEM;SG	ADJ
maximálna	最大	maximálny	最大	ADJ;NOM;FEM;SG	ADJ
teploty	氣溫	teplota	氣溫	N;INAN;NOM;MASC;PL	N
teploty	溫度	teplota	溫度	N;INAN;NOM;MASC;PL	N
teploty	氣溫	teplota	氣溫	N;INAN;NOM;MASC;PL	N
teploty	溫度	teplota	溫度	N;INAN;NOM;MASC;PL	N
teploty	體溫	teplota	體溫	N;INAN;NOM;MASC;PL	N
dostať	獲取	dostať	獲取	V;PFV;POS;NFIN	V
dostať	獲得	dostať	獲得	V;PFV;POS;NFIN	V
dostať	得到	dostať	得到	V;PFV;POS;NFIN	V
pravda	真理	pravda	真理	N;NOM;FEM;SG	N
pravda	事實	pravda	事實	N;NOM;FEM;SG	N
pravda	真相	pravda	真相	N;NOM;FEM;SG	N
pracovník	工人	pracovník	工人	N;ANIM;NOM;MASC;SG	N
príležitosti	機遇	príležitosť	機遇	N;NOM;FEM;PL	N
príležitosti	機會	príležitosť	機會	N;NOM;FEM;PL	N
príležitosti	機遇	príležitosť	機遇	N;NOM;FEM;PL	N
príležitosti	機會	príležitosť	機會	N;NOM;FEM;PL	N
príležitosti	場合	príležitosť	場合	N;NOM;FEM;PL	N
rozdelenie	組織	rozdelenie	組織	N;NOM;NEUT;SG	N
rozdelenie	分裂	rozdelenie	分裂	N;NOM;NEUT;SG	N
rozdelenie	分銷	rozdelenie	分銷	N;NOM;NEUT;SG	N
metóda	方法	metóda	方法	N;NOM;FEM;SG	N
metóda	辦法	metóda	辦法	N;NOM;FEM;SG	N
metóda	方式	metóda	方式	N;NOM;FEM;SG	N
cieľ	目標	cieľ	目標	N;INAN;NOM;MASC;SG	N
cieľ	目	cieľ	目	N;INAN;NOM;MASC;SG	N
cieľ	目標	cieľ	目標	N;INAN;NOM;MASC;SG	N
cieľ	目標	cieľ	目標	N;INAN;NOM;MASC;SG	N
auto	車	auto	車	N;NOM;NEUT;SG	N
auto	汽車	auto	汽車	N;NOM;NEUT;SG	N
auto	貨車	auto	貨車	N;NOM;NEUT;SG	N
auto	卡車	auto	卡車	N;NOM;NEUT;SG	N
auto	自動	auto	自動	N;NOM;NEUT;SG	N
fáza	階段	fáza	階段	N;NOM;FEM;SG	N
fáza	舞台	fáza	舞台	N;NOM;FEM;SG	N
fáza	階段	fáza	階段	N;NOM;FEM;SG	N
vrstvy	層層	vrstva	層層	N;NOM;FEM;PL	N
vrstvy	層	vrstva	層	N;NOM;FEM;PL	N
vrstvy	各層	vrstva	各層	N;NOM;FEM;PL	N
vrstvy	層次	vrstva	層次	N;NOM;FEM;PL	N
obsahu	內容	obsah	內容	N;INAN;GEN;MASC;SG	N
známych	熟人	známy	熟人	N;ANIM;GEN;MASC;PL	N
tlaku	壓力	tlak	壓力	N;INAN;GEN;MASC;SG	N
tlaku	氣壓	tlak	氣壓	N;INAN;GEN;MASC;SG	N
politiky	政策	politika	政策	N;NOM;FEM;PL	N
politiky	政治	politika	政治	N;NOM;FEM;PL	N
politiky	政治	politika	政治	N;NOM;FEM;PL	N
politiky	政策	politika	政策	N;NOM;FEM;PL	N
generácie	世代	generácia	世代	N;NOM;FEM;PL	N
generácie	世代	generácia	世代	N;NOM;FEM;PL	N
zbor	合唱	zbor	合唱	N;INAN;NOM;MASC;SG	N
strely	導彈	strela	導彈	N;NOM;FEM;PL	N
strely	鏡頭	strela	鏡頭	N;NOM;FEM;PL	N
pomer	比率	pomer	比率	N;INAN;NOM;MASC;SG	N
pomer	比值	pomer	比值	N;INAN;NOM;MASC;SG	N
pomer	比例	pomer	比例	N;INAN;NOM;MASC;SG	N
poslanec	會員	poslanec	會員	N;ANIM;NOM;MASC;SG	N
poslanec	成員	poslanec	成員	N;ANIM;NOM;MASC;SG	N
kapitán	機長	kapitán	機長	N;ANIM;NOM;MASC;SG	N
kapitán	隊長	kapitán	隊長	N;ANIM;NOM;MASC;SG	N
desať	十	desať	十	NUM;NOM;NEUT;SG	NUM
desať	十	desať	十	NUM;NOM;NEUT;SG	NUM
revolúcie	革命	revolúcia	革命	N;NOM;FEM;PL	N
revolúcie	革命	revolúcia	革命	N;NOM;FEM;PL	N
ocenenie	獎勵	ocenenie	獎勵	N;NOM;NEUT;SG	N
ocenenie	獎	ocenenie	獎	N;NOM;NEUT;SG	N
ocenenie	估價	ocenenie	估價	N;NOM;NEUT;SG	N
ocenenie	獎	ocenenie	獎	N;NOM;NEUT;SG	N
league	聯盟	leaga	聯盟	N;INAN;NOM;MASC;SG	N
league	同盟	leaga	同盟	N;INAN;NOM;MASC;SG	N
league	聯賽	leaga	聯賽	N;INAN;NOM;MASC;SG	N
scenárista	編劇	scenárista	編劇	N;ANIM;NOM;MASC;SG	N
množstva	數量	množstvo	數量	N;NOM;NEUT;PL	N
množstva	量	množstvo	量	N;NOM;NEUT;PL	N
knižnica	圖書	knižnica	圖書	N;NOM;FEM;SG	N
úspechy	成績	úspech	成績	N;INAN;NOM;MASC;PL	N
úspechy	成績	úspech	成績	N;INAN;NOM;MASC;PL	N
bus	公車	bus	公車	N;INAN;NOM;MASC;SG	N
bus	巴士	bus	巴士	N;INAN;NOM;MASC;SG	N
tvare	形狀	tvar	形狀	N;INAN;NOM;MASC;SG	N
výšku	身高	výška	身高	N;ACC;FEM;SG	N
výšku	高度	výška	高度	N;ACC;FEM;SG	N
prvok	部件	prvok	部件	N;INAN;NOM;MASC;SG	N
prvok	功能	prvok	功能	N;INAN;NOM;MASC;SG	N
prvok	特色	prvok	特色	N;INAN;NOM;MASC;SG	N
prvok	特徵	prvok	特徵	N;INAN;NOM;MASC;SG	N
prvok	元素	prvok	元素	N;INAN;NOM;MASC;SG	N
prvok	元件	prvok	元件	N;INAN;NOM;MASC;SG	N
prvok	要件	prvok	要件	N;INAN;NOM;MASC;SG	N
rovnaký	相同	rovnaký	相同	ADJ;ANIM;NOM;MASC;SG	ADJ
dolné	更低	dolný	更低	ADJ;NOM;NEUT;SG	ADJ
dolné	較低	dolný	較低	ADJ;NOM;NEUT;SG	ADJ
mieru	和平	mier	和平	N;ACC;FEM;SG	N
koncert	音樂	koncert	音樂	N;INAN;NOM;MASC;SG	N
poslanci	成員	poslanec	成員	N;ANIM;NOM;MASC;PL	N
krídla	翅膀	krídlo	翅膀	N;NOM;NEUT;PL	N
krídla	翼	krídlo	翼	N;NOM;NEUT;PL	N
iní	其他	iný	其他	DET;ANIM;NOM;MASC;PL	DET
pomoci	援助	pomoc	援助	N;GEN;FEM;SG	N
produkcia	輸出	produkcia	輸出	N;NOM;FEM;SG	N
produkcia	產量	produkcia	產量	N;NOM;FEM;SG	N
predsedu	主席	predsedu	主席	N;ANIM;ACC;MASC;SG	N
predsedu	主席	predsedu	主席	N;ANIM;ACC;MASC;SG	N
obchod	購物	obchod	購物	N;INAN;NOM;MASC;SG	N
obchod	店鋪	obchod	店鋪	N;INAN;NOM;MASC;SG	N
obchod	店	obchod	店	N;INAN;NOM;MASC;SG	N
obchod	商店	obchod	商店	N;INAN;NOM;MASC;SG	N
obchod	商務	obchod	商務	N;INAN;NOM;MASC;SG	N
obchod	商業	obchod	商業	N;INAN;NOM;MASC;SG	N
obchod	貿易	obchod	貿易	N;INAN;NOM;MASC;SG	N
obchod	店	obchod	店	N;INAN;NOM;MASC;SG	N
obchod	商店	obchod	商店	N;INAN;NOM;MASC;SG	N
fyzika	物理	fyzika	物理	N;NOM;FEM;SG	N
fyzika	物理	fyzika	物理	N;NOM;FEM;SG	N
písmeno	信	písmeno	信	N;NOM;NEUT;SG	N
písmeno	字母	písmeno	字母	N;NOM;NEUT;SG	N
písmeno	信函	písmeno	信函	N;NOM;NEUT;SG	N
písmeno	信件	písmeno	信件	N;NOM;NEUT;SG	N
boje	格鬥	boj	格鬥	N;INAN;NOM;MASC;PL	N
boje	打架	boj	打架	N;INAN;NOM;MASC;PL	N
boje	戰鬥	boj	戰鬥	N;INAN;NOM;MASC;PL	N
boje	戰役	boj	戰役	N;INAN;NOM;MASC;PL	N
slobody	自由	sloboda	自由	N;NOM;FEM;PL	N
slobody	自由	sloboda	自由	N;NOM;FEM;PL	N
okolia	鄰里	okolie	鄰里	N;NOM;NEUT;PL	N
listy	樹葉	list	樹葉	N;INAN;NOM;MASC;PL	N
listy	葉子	list	葉子	N;INAN;NOM;MASC;PL	N
listy	信	list	信	N;INAN;NOM;MASC;PL	N
listy	字母	list	字母	N;INAN;NOM;MASC;PL	N
listy	信件	list	信件	N;INAN;NOM;MASC;PL	N
listy	床單	list	床單	N;INAN;NOM;MASC;PL	N
lásky	戀愛	láska	戀愛	N;NOM;FEM;PL	N
lásky	愛情	láska	愛情	N;NOM;FEM;PL	N
využitie	用法	využitie	用法	N;NOM;NEUT;SG	N
využitie	用量	využitie	用量	N;NOM;NEUT;SG	N
hráčom	玩家	hráč	玩家	N;ANIM;INS;MASC;PL	N
albumov	相簿	album	相簿	N;INAN;GEN;MASC;PL	N
albumov	專輯	album	專輯	N;INAN;GEN;MASC;PL	N
banky	銀行	banka	銀行	N;NOM;FEM;PL	N
banky	銀行	banka	銀行	N;NOM;FEM;PL	N
energia	能量	energia	能量	N;NOM;FEM;SG	N
energia	能源	energia	能源	N;NOM;FEM;SG	N
umelcov	藝術	umelec	藝術	N;ANIM;ACC;MASC;PL	N
umelcov	藝人	umelec	藝人	N;ANIM;ACC;MASC;PL	N
náboženstvo	宗教	náboženstvo	宗教	N;NOM;NEUT;SG	N
náboženstvo	宗教	náboženstvo	宗教	N;NOM;NEUT;SG	N
lesy	樹林	les	樹林	N;INAN;NOM;MASC;PL	N
lesy	森林	les	森林	N;INAN;NOM;MASC;PL	N
úrovne	關卡	úroveň	關卡	N;NOM;FEM;PL	N
úrovne	層次	úroveň	層次	N;NOM;FEM;PL	N
úrovne	級別	úroveň	級別	N;NOM;FEM;PL	N
úrovne	等級	úroveň	等級	N;NOM;FEM;PL	N
úrovne	關卡	úroveň	關卡	N;NOM;FEM;PL	N
automobily	車	automobiť	車	N;NOM;FEM;PL	N
automobily	汽車	automobiť	汽車	N;NOM;FEM;PL	N
kríž	十字	kríž	十字	N;INAN;NOM;MASC;SG	N
kríž	十字	kríž	十字	N;INAN;NOM;MASC;SG	N
kríž	交叉	kríž	交叉	N;INAN;NOM;MASC;SG	N
pápeža	教皇	pápež	教皇	N;ANIM;ACC;MASC;SG	N
pápeža	教宗	pápež	教宗	N;ANIM;ACC;MASC;SG	N
peniaze	金錢	peniaz	金錢	N;INAN;NOM;MASC;PL	N
peniaze	錢	peniaz	錢	N;INAN;NOM;MASC;PL	N
dolný	更低	dolný	更低	ADJ;INAN;NOM;MASC;SG	ADJ
dolný	較低	dolný	較低	ADJ;INAN;NOM;MASC;SG	ADJ
otázky	問題	otázka	問題	N;NOM;FEM;PL	N
otázky	查詢	otázka	查詢	N;NOM;FEM;PL	N
dráha	跑道	dráha	跑道	N;NOM;FEM;SG	N
predstaviteľ	代表	predstaviteľ	代表	N;ANIM;NOM;MASC;SG	N
majetok	產業	majetok	產業	N;INAN;NOM;MASC;SG	N
majetok	邨	majetok	邨	N;INAN;NOM;MASC;SG	N
majetok	地產	majetok	地產	N;INAN;NOM;MASC;SG	N
majetok	屬性	majetok	屬性	N;INAN;NOM;MASC;SG	N
majetok	財產	majetok	財產	N;INAN;NOM;MASC;SG	N
majetok	物業	majetok	物業	N;INAN;NOM;MASC;SG	N
majetok	資產	majetok	資產	N;INAN;NOM;MASC;SG	N
zbraní	軍	zbraňiť	軍	N;GEN;FEM;PL	N
encyklopédia	百科	encyklopédiť	百科	N;NOM;NEUT;PL	N
basketbal	籃球	basketbať	籃球	N;NOM;FEM;SG	N
rodičia	父母	rodič	父母	N;ANIM;NOM;MASC;PL	N
rodičia	父母	rodič	父母	N;ANIM;NOM;MASC;PL	N
rodičia	家長	rodič	家長	N;ANIM;NOM;MASC;PL	N
ciele	目標	cieľ	目標	N;INAN;NOM;MASC;PL	N
ciele	目標	cieľ	目標	N;INAN;NOM;MASC;PL	N
ciele	目標	cieľ	目標	N;INAN;NOM;MASC;PL	N
povstanie	起義	povstanie	起義	N;NOM;NEUT;SG	N
povstanie	叛亂	povstanie	叛亂	N;NOM;NEUT;SG	N
povstanie	叛亂	povstanie	叛亂	N;NOM;NEUT;SG	N
povstanie	叛逆	povstanie	叛逆	N;NOM;NEUT;SG	N
vzťahov	關係	vzťah	關係	N;INAN;GEN;MASC;PL	N
schopnosti	能力	schopný	能力	N;NOM;FEM;PL	N
schopnosti	能力	schopný	能力	N;NOM;FEM;PL	N
zahraničí	國外	zahraničie	國外	N;NOM;NEUT;SG	N
stretol	遇見	stretnúť	遇見	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V
sobota	星期	sobota	星期	N;NOM;FEM;SG	N
sobota	週六	sobota	週六	N;NOM;FEM;SG	N
rovnaké	相同	rovnaký	相同	ADJ;NOM;NEUT;SG	ADJ
areál	校區	areál	校區	N;INAN;NOM;MASC;SG	N
areál	校園	areál	校園	N;INAN;NOM;MASC;SG	N
dance	舞蹈	daňca	舞蹈	N;INAN;NOM;MASC;SG	N
dance	跳舞	daňca	跳舞	N;INAN;NOM;MASC;SG	N
dance	舞	daňca	舞	N;INAN;NOM;MASC;SG	N
sezónu	季	sezón	季	N;ACC;FEM;SG	N
sezónu	季節	sezón	季節	N;ACC;FEM;SG	N
návrhu	動議	návrh	動議	N;INAN;GEN;MASC;SG	N
návrhu	運動	návrh	運動	N;INAN;GEN;MASC;SG	N
premiéra	首映	premiéra	首映	N;NOM;FEM;SG	N
internet	網路	internet	網路	N;INAN;NOM;MASC;SG	N
internet	網際	internet	網際	N;INAN;NOM;MASC;SG	N
matematika	數學	matematika	數學	N;NOM;FEM;SG	N
matematika	數學	matematika	數學	N;NOM;FEM;SG	N
verziu	版	verzia	版	N;ACC;FEM;SG	N
verziu	版本	verzia	版本	N;ACC;FEM;SG	N
vojaci	士兵	vojaci	士兵	N;ANIM;NOM;MASC;PL	N
vojaci	部隊	vojaci	部隊	N;ANIM;NOM;MASC;PL	N
mladá	年輕	mladý	年輕	ADJ;NOM;FEM;SG	ADJ
priemysel	工業	priemysel	工業	N;INAN;NOM;MASC;SG	N
priemysel	產業	priemysel	產業	N;INAN;NOM;MASC;SG	N
priemysel	行業	priemysel	行業	N;INAN;NOM;MASC;SG	N
priemysel	業界	priemysel	業界	N;INAN;NOM;MASC;SG	N
hranica	邊緣	hranica	邊緣	N;NOM;FEM;SG	N
hranica	邊疆	hranica	邊疆	N;NOM;FEM;SG	N
hranica	前	hranica	前	N;NOM;FEM;SG	N
hranica	邊境	hranica	邊境	N;NOM;FEM;SG	N
hranica	邊界	hranica	邊界	N;NOM;FEM;SG	N
hranica	邊界	hranica	邊界	N;NOM;FEM;SG	N
hranica	邊框	hranica	邊框	N;NOM;FEM;SG	N
hranica	邊境	hranica	邊境	N;NOM;FEM;SG	N
pevnosť	力氣	pevnosť	力氣	N;NOM;FEM;SG	N
pevnosť	強度	pevnosť	強度	N;NOM;FEM;SG	N
pevnosť	實力	pevnosť	實力	N;NOM;FEM;SG	N
pevnosť	力量	pevnosť	力量	N;NOM;FEM;SG	N
pevnosť	體力	pevnosť	體力	N;NOM;FEM;SG	N
pevnosť	堡	pevnosť	堡	N;NOM;FEM;SG	N
odpor	阻力	odpor	阻力	N;INAN;NOM;MASC;SG	N
odpor	電阻	odpor	電阻	N;INAN;NOM;MASC;SG	N
palube	董事	paluba	董事	N;NOM;FEM;SG	N
palube	甲板	paluba	甲板	N;NOM;FEM;SG	N
podpísal	署名	podpísať	署名	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V
podpísal	簽署	podpísať	簽署	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V
pojmy	術語	pojem	術語	N;INAN;NOM;MASC;PL	N
pojmy	條款	pojem	條款	N;INAN;NOM;MASC;PL	N
pojmy	概念	pojem	概念	N;INAN;NOM;MASC;PL	N
pojmy	理念	pojem	理念	N;INAN;NOM;MASC;PL	N
šiestich	六	šesť	六	NUM;GEN;MASC;PL	NUM
šiestich	六	šesť	六	NUM;GEN;MASC;PL	NUM
zoznamu	名單	zoznam	名單	N;INAN;GEN;MASC;SG	N
zoznamu	清單	zoznam	清單	N;INAN;GEN;MASC;SG	N
klavír	鋼琴	klavír	鋼琴	N;INAN;NOM;MASC;SG	N
zboru	合唱	zbor	合唱	N;INAN;GEN;MASC;SG	N
predstavitelia	代表	predstaviteľ	代表	N;ANIM;NOM;MASC;PL	N
vyrába	製成	vyrábať	製成	V;IPFV;IND;SG;3;POS;PRS;FIN	V
skúsenosti	經驗	skúsenosť	經驗	N;NOM;FEM;PL	N
skúsenosti	體驗	skúsenosť	體驗	N;NOM;FEM;PL	N
skúsenosti	體驗	skúsenosť	體驗	N;NOM;FEM;PL	N
skúsenosti	經驗	skúsenosť	經驗	N;NOM;FEM;PL	N
tma	黑暗	tma	黑暗	N;NOM;FEM;SG	N
žiarenie	輻射	žiarenie	輻射	N;NOM;NEUT;SG	N
častíc	顆	častica	顆	N;GEN;FEM;PL	N
častíc	粒子	častica	粒子	N;GEN;FEM;PL	N
častíc	微粒	častica	微粒	N;GEN;FEM;PL	N
častíc	顆	častica	顆	N;GEN;FEM;PL	N
častíc	粒子	častica	粒子	N;GEN;FEM;PL	N
častíc	微粒	častica	微粒	N;GEN;FEM;PL	N
noc	夜晚	noc	夜晚	N;NOM;FEM;SG	N
noc	晚上	noc	晚上	N;NOM;FEM;SG	N
noc	夜	noc	夜	N;NOM;FEM;SG	N
lodi	船	lodi	船	N;DAT;FEM;SG	N
lodi	船隻	lodi	船隻	N;DAT;FEM;SG	N
lodi	艇	lodi	艇	N;DAT;FEM;SG	N
zlato	黃金	zlato	黃金	N;NOM;NEUT;SG	N
zlato	金色	zlato	金色	N;NOM;NEUT;SG	N
váha	重量	váha	重量	N;NOM;FEM;SG	N
váha	體重	váha	體重	N;NOM;FEM;SG	N
váha	份量	váha	份量	N;NOM;FEM;SG	N
týždeň	星期	týždeň	星期	N;INAN;ACC;MASC;SG	N
týždeň	週	týždeň	週	N;INAN;ACC;MASC;SG	N
port	埠	port	埠	N;INAN;NOM;MASC;SG	N
port	港口	port	港口	N;INAN;NOM;MASC;SG	N
absolventi	校友	absolvent	校友	N;ANIM;NOM;MASC;PL	N
ton	噸	ton	噸	N;INAN;NOM;MASC;SG	N
ton	公噸	ton	公噸	N;INAN;NOM;MASC;SG	N
ton	噸	ton	噸	N;INAN;NOM;MASC;SG	N
ton	噸	ton	噸	N;INAN;NOM;MASC;SG	N
kláštora	寺院	kláštor	寺院	N;INAN;GEN;MASC;SG	N
postavili	建	postaviť	建	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V
rozsahu	比例尺	rozsah	比例尺	N;INAN;GEN;MASC;SG	N
rozsahu	規模	rozsah	規模	N;INAN;GEN;MASC;SG	N
rozsahu	山脈	rozsah	山脈	N;INAN;GEN;MASC;SG	N
rozsahu	範圍	rozsah	範圍	N;INAN;GEN;MASC;SG	N
rozsahu	射程	rozsah	射程	N;INAN;GEN;MASC;SG	N
staroveku	古物	starovek	古物	N;INAN;GEN;MASC;SG	N
krátke	簡短	krátky	簡短	ADJ;NOM;NEUT;SG	ADJ
krátke	簡短	krátky	簡短	ADJ;NOM;NEUT;SG	ADJ
našli	找到	nájsť	找到	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V
našli	發現	nájsť	發現	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V
gól	目標	gól	目標	N;INAN;NOM;MASC;SG	N
steny	壁	stena	壁	N;NOM;FEM;PL	N
steny	牆壁	stena	牆壁	N;NOM;FEM;PL	N
steny	圍牆	stena	圍牆	N;NOM;FEM;PL	N
steny	牆	stena	牆	N;NOM;FEM;PL	N
steny	牆壁	stena	牆壁	N;NOM;FEM;PL	N
steny	城牆	stena	城牆	N;NOM;FEM;PL	N
steny	牆	stena	牆	N;NOM;FEM;PL	N
fyziky	物理	fyzika	物理	N;NOM;FEM;PL	N
fyziky	物理	fyzika	物理	N;NOM;FEM;PL	N
okamžite	即時	okamžite	即時	ADV	ADV
okamžite	即時	okamžite	即時	ADV	ADV
koní	馬	konieň	馬	N;GEN;MASC;SG	N
koní	馬匹	konieň	馬匹	N;GEN;MASC;SG	N
koní	馬力	konieň	馬力	N;GEN;MASC;SG	N
každé	每個	každý	每個	DET;NOM;NEUT;SG	DET
sochy	雕塑	socha	雕塑	N;NOM;FEM;PL	N
sochy	雕像	socha	雕像	N;NOM;FEM;PL	N
sochy	塑像	socha	塑像	N;NOM;FEM;PL	N
sochy	雕塑	socha	雕塑	N;NOM;FEM;PL	N
jaskyňa	山洞	jaskyňa	山洞	N;NOM;FEM;SG	N
jaskyňa	洞穴	jaskyňa	洞穴	N;NOM;FEM;SG	N
jaskyňa	洞穴	jaskyňa	洞穴	N;NOM;FEM;SG	N
jaskyňa	山洞	jaskyňa	山洞	N;NOM;FEM;SG	N
podnik	企業	podnik	企業	N;INAN;NOM;MASC;SG	N
oddelenie	部門	oddelenie	部門	N;NOM;NEUT;SG	N
oddelenie	隔間	oddelenie	隔間	N;NOM;NEUT;SG	N
oddelenie	車廂	oddelenie	車廂	N;NOM;NEUT;SG	N
oddelenie	包廂	oddelenie	包廂	N;NOM;NEUT;SG	N
technika	技師	technika	技師	N;NOM;FEM;SG	N
technika	技工	technika	技工	N;NOM;FEM;SG	N
technika	技術	technika	技術	N;NOM;FEM;SG	N
technika	技巧	technika	技巧	N;NOM;FEM;SG	N
technika	技術	technika	技術	N;NOM;FEM;SG	N
technika	科技	technika	科技	N;NOM;FEM;SG	N
literatúru	文獻	literatúra	文獻	N;ACC;FEM;SG	N
literatúru	文學	literatúra	文學	N;ACC;FEM;SG	N
energiu	能量	energia	能量	N;ACC;FEM;SG	N
energiu	能源	energia	能源	N;ACC;FEM;SG	N
zvierat	動物	zviera	動物	N;GEN;NEUT;PL	N
zvierat	動物	zviera	動物	N;GEN;NEUT;PL	N
galaxie	星系	galaxí	星系	N;NOM;FEM;PL	N
galaxie	星系	galaxí	星系	N;NOM;FEM;PL	N
akcie	動作	akcia	動作	N;NOM;FEM;PL	N
akcie	行動	akcia	行動	N;NOM;FEM;PL	N
akcie	股份	akcia	股份	N;NOM;FEM;PL	N
akcie	行動	akcia	行動	N;NOM;FEM;PL	N
základy	基地	základ	基地	N;INAN;NOM;MASC;PL	N
základy	地基	základ	地基	N;INAN;NOM;MASC;PL	N
základy	基金	základ	基金	N;INAN;NOM;MASC;PL	N
erupcia	火山	erupcia	火山	N;NOM;FEM;SG	N
motorom	引擎	motor	引擎	N;INAN;INS;MASC;SG	N
bežne	通常	bežne	通常	ADV	ADV
zväčša	大多	zväčša	大多	ADV	ADV
typov	類型	typ	類型	N;INAN;GEN;MASC;PL	N
regiónu	區域	región	區域	N;INAN;GEN;MASC;SG	N
prechod	梯度	prechod	梯度	N;INAN;NOM;MASC;SG	N
prípad	案例	prípad	案例	N;INAN;NOM;MASC;SG	N
prípad	個案	prípad	個案	N;INAN;NOM;MASC;SG	N
prípad	案件	prípad	案件	N;INAN;NOM;MASC;SG	N
komisie	委員	komisť	委員	N;NOM;FEM;PL	N
priestory	房舍	priestor	房舍	N;INAN;NOM;MASC;PL	N
priestory	房地	priestor	房地	N;INAN;NOM;MASC;PL	N
priestory	空格	priestor	空格	N;INAN;NOM;MASC;PL	N
priestory	空間	priestor	空間	N;INAN;NOM;MASC;PL	N
priestory	太空	priestor	太空	N;INAN;NOM;MASC;PL	N
priestory	空間	priestor	空間	N;INAN;NOM;MASC;PL	N
veta	句子	veto	句子	N;NOM;FEM;SG	N
veta	刑期	veto	刑期	N;NOM;FEM;SG	N
veta	定理	veto	定理	N;NOM;FEM;SG	N
veta	片語	veto	片語	N;NOM;FEM;SG	N
skutočnosť	現實	skutočnosť	現實	N;NOM;FEM;SG	N
paliva	燃料	paliva	燃料	N;NOM;FEM;SG	N
