lui	his	el	he	PRO;3	PRO;MASC;SG;3
nave	vessels	navă	vessel	N;INDF;FEM;PL	N;PL
legat	bound	lega	bound	ADJ;INDF;MASC;SG	ADJ
durata	duration	durată	duration	N;DEF;FEM;SG	N;SG
durata	duration	durată	duration	N;DEF;FEM;SG	N;SG
lucruri	things	lucru	thing	N;INDF;FEM;PL	N;PL
austriac	austrian	austriac	austrian	ADJ;INDF;MASC;SG	ADJ
japonez	japanese	japonez	japanese	ADJ;INDF;MASC;SG	ADJ
masini	cars	masină	car	N;INDF;FEM;PL	N;PL
masini	machines	masină	machine	N;INDF;FEM;PL	N;PL
masini	cars	masină	car	N;INDF;FEM;PL	N;PL
masini	machines	masină	machine	N;INDF;FEM;PL	N;PL
masini	cars	masină	car	N;INDF;FEM;PL	N;PL
liste	lists	listă	list	N;INDF;FEM;PL	N;PL
campion	champion	campion	champion	N;INDF;MASC;SG	N;SG
putine	few	putea	few	ADJ;INDF;FEM;PL	ADJ
campionilor	champions	campion	champion	N;DEF;MASC;PL	N;PL
relatia	relationship	relatie	relationship	N;DEF;FEM;SG	N;SG
minim	minimum	minim	minimum	N;INDF;MASC;SG	N;SG
fratii	siblings	frate	sibling	N;DEF;MASC;PL	N;PL
fratii	brothers	frate	brother	N;DEF;MASC;PL	N;PL
fratii	brothers	frate	brother	N;DEF;MASC;PL	N;PL
intrare	entrance	intrare	entrance	N;INDF;FEM;SG	N;SG
intrare	input	intrare	input	N;INDF;FEM;SG	N;SG
intrare	entry	intrare	entry	N;INDF;FEM;SG	N;SG
straine	foreign	strain	foreign	ADJ;INDF;FEM;PL	ADJ
frumos	beautiful	frumos	beautiful	ADJ;INDF;MASC;SG	ADJ
frumos	nice	frumos	nice	ADJ;INDF;MASC;SG	ADJ
episoade	episodes	episod	episode	N;INDF;FEM;PL	N;PL
mereu	always	mereu	always	ADV	ADV
limita	limit	limită	limit	N;DEF;FEM;SG	N;SG
limita	limit	limită	limit	N;DEF;FEM;SG	N;SG
implicat	involved	implicat	involved	ADJ;INDF;MASC;SG	ADJ
districte	districts	district	district	N;INDF;FEM;PL	N;PL
lot	batch	lot	batch	N;INDF;MASC;SG	N;SG
lot	lot	lot	lot	N;INDF;MASC;SG	N;SG
ordinea	order	ordine	order	N;DEF;FEM;SG	N;SG
denumire	name	denumire	name	N;INDF;FEM;SG	N;SG
romanii	romanians	roman	romanian	N;DEF;MASC;PL	N;PL
comisia	commission	comisie	commission	N;DEF;FEM;SG	N;SG
adevar	truth	adevar	truth	N;INDF;MASC;SG	N;SG
adevar	truth	adevar	truth	N;INDF;MASC;SG	N;SG
trupe	bands	trupă	band	N;INDF;FEM;PL	N;PL
trupe	troops	trupă	troops	N;INDF;FEM;PL	N;PL
stiintific	scientific	stiintific	scientific	ADJ;INDF;MASC;SG	ADJ
stiintific	scientific	stiintific	scientific	ADJ;INDF;MASC;SG	ADJ
capacitatea	capacity	capacitate	capacity	N;DEF;FEM;SG	N;SG
capacitatea	ability	capacitate	ability	N;DEF;FEM;SG	N;SG
economie	economy	economie	economy	N;INDF;FEM;SG	N;SG
temperatura	temperature	temperatură	temperature	N;DEF;FEM;SG	N;SG
temperatura	temperature	temperatură	temperature	N;DEF;FEM;SG	N;SG
profil	profile	profil	profile	N;INDF;MASC;SG	N;SG
software	software	software	software	N;INDF;MASC;SG	N;SG
sotul	spouse	sot	spouse	N;DEF;MASC;SG	N;SG
sotul	husband	sot	husband	N;DEF;MASC;SG	N;SG
sotul	husband	sot	husband	N;DEF;MASC;SG	N;SG
corect	right	corect	right	ADV	ADV
dincolo	beyond	dincolo	beyond	ADV	ADV
dans	dance	dans	dance	N;INDF;MASC;SG	N;SG
dans	dancing	dans	dancing	N;INDF;MASC;SG	N;SG
independenta	independence	independent	independence	N;DEF;FEM;SG	N;SG
independenta	independence	independent	independence	N;DEF;FEM;SG	N;SG
independenta	independence	independent	independence	N;DEF;FEM;SG	N;SG
val	wave	val	wave	N;INDF;MASC;SG	N;SG
val	headscarf	val	headscarf	N;INDF;MASC;SG	N;SG
val	veil	val	veil	N;INDF;MASC;SG	N;SG
tour	tour	tour	tour	N;INDF;MASC;SG	N;SG
rolurile	roles	rol	role	N;DEF;FEM;PL	N;PL
apararea	defence	aparare	defence	N;DEF;FEM;SG	N;SG
apararea	defense	aparare	defense	N;DEF;FEM;SG	N;SG
apararea	defence	aparare	defence	N;DEF;FEM;SG	N;SG
comandantul	commander	comandant	commander	N;DEF;MASC;SG	N;SG
retea	network	retea	network	N;DEF;FEM;SG	N;SG
retea	network	retea	network	N;DEF;FEM;SG	N;SG
utilizatori	users	utilizator	user	N;INDF;MASC;PL	N;PL
spring	spring	springe	spring	N;INDF;MASC;SG	N;SG
voturi	votes	vot	vote	N;INDF;FEM;PL	N;PL
documentar	documentary	documentar	documentary	N;INDF;MASC;SG	N;SG
teritoriale	territorial	teritorial	territorial	ADJ;INDF;FEM;PL	ADJ
toamna	fall	toamnă	fall	N;DEF;FEM;SG	N;SG
situatie	situation	situatie	situation	N;INDF;FEM;SG	N;SG
situatie	situation	situatie	situation	N;INDF;FEM;SG	N;SG
valori	values	valoare	value	N;INDF;FEM;PL	N;PL
evenimentele	events	eveniment	event	N;DEF;FEM;PL	N;PL
sectorul	sector	sector	sector	N;DEF;MASC;SG	N;SG
scazut	low	scazut	low	ADJ;INDF;MASC;SG	ADJ
independente	independent	independent	independent	ADJ;INDF;FEM;PL	ADJ
tone	tonnes	tonă	tonne	N;INDF;FEM;PL	N;PL
tone	tons	tonă	ton	N;INDF;FEM;PL	N;PL
football	football	football	football	N;INDF;MASC;SG	N;SG
similar	similar	similar	similar	ADJ;INDF;MASC;SG	ADJ
green	green	green	green	N;INDF;MASC;SG	N;SG
tehnice	technical	tehnic	technical	ADJ;INDF;FEM;PL	ADJ
serviciu	service	serviciu	service	N;INDF;MASC;SG	N;SG
casatoria	marriage	casatorie	marriage	N;DEF;FEM;SG	N;SG
casatoria	marriage	casatorie	marriage	N;DEF;FEM;SG	N;SG
gol	goal	gol	goal	N;INDF;MASC;SG	N;SG
rar	rarely	rar	rarely	ADV	ADV
moare	dies	muri	die	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
decizia	decision	decizie	decision	N;DEF;FEM;SG	N;SG
lansarea	launching	lansare	launching	N;DEF;FEM;SG	N;SG
eroilor	heroes	erou	heroes	N;DEF;MASC;PL	N;PL
calatorie	travel	calatorie	travel	N;INDF;FEM;SG	N;SG
calatorie	journey	calatorie	journey	N;INDF;FEM;SG	N;SG
calatorie	trip	calatorie	trip	N;INDF;FEM;SG	N;SG
calatorie	journey	calatorie	journey	N;INDF;FEM;SG	N;SG
management	management	management	management	N;INDF;MASC;SG	N;SG
formatie	band	formatie	band	N;INDF;FEM;SG	N;SG
formatie	formation	formatie	formation	N;INDF;FEM;SG	N;SG
formatie	band	formatie	band	N;INDF;FEM;SG	N;SG
comitetul	committee	comitet	committee	N;DEF;MASC;SG	N;SG
cont	account	cont	account	N;INDF;MASC;SG	N;SG
banca	bank	bancă	bank	N;DEF;FEM;SG	N;SG
banca	bank	bancă	bank	N;DEF;FEM;SG	N;SG
banca	bench	bancă	bench	N;DEF;FEM;SG	N;SG
speciala	special	special	special	ADJ;DEF;FEM;SG	ADJ
speciala	special	special	special	ADJ;DEF;FEM;SG	ADJ
con	cone	con	cone	N;INDF;MASC;SG	N;SG
intoarce	returns	intoarce	return	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
simbol	symbol	simbol	symbol	N;INDF;MASC;SG	N;SG
vin	coming	veni	come	V;IND;PL;3;PRS;FIN	V;V.MSDR
rezistenta	resistance	rezistentă	resistance	N;DEF;FEM;SG	N;SG
rezistenta	resistance	rezistentă	resistance	N;DEF;FEM;SG	N;SG
rezistenta	stamina	rezistentă	stamina	N;DEF;FEM;SG	N;SG
rezistenta	resistance	rezistentă	resistance	N;DEF;FEM;SG	N;SG
comisiei	commission	comisie	commission	N;DEF;FEM;SG	N;SG
albastru	blue	albastru	blue	ADJ;INDF;MASC;SG	ADJ
regula	rule	regulă	rule	N;DEF;FEM;SG	N;SG
regula	rule	regulă	rule	N;DEF;FEM;SG	N;SG
contributii	contributions	contribut	contribution	N;INDF;FEM;PL	N;PL
regimul	regime	regim	regime	N;DEF;MASC;SG	N;SG
editare	edit	editare	edit	N;INDF;FEM;SG	N;SG
editare	editing	editare	editing	N;INDF;FEM;SG	N;SG
zbor	flight	zbor	flight	N;INDF;MASC;SG	N;SG
avion	airplane	avion	airplane	N;INDF;MASC;SG	N;SG
avion	plane	avion	plane	N;INDF;MASC;SG	N;SG
vas	vessel	vas	vessel	N;INDF;MASC;SG	N;SG
nava	ship	navă	ship	N;DEF;FEM;SG	N;SG
nava	vessel	navă	vessel	N;DEF;FEM;SG	N;SG
nava	ship	navă	ship	N;DEF;FEM;SG	N;SG
agricole	agricultural	agricol	agricultural	ADJ;INDF;FEM;PL	ADJ
evident	obviously	evident	obviously	ADV	ADV
cautare	search	cautare	search	N;INDF;FEM;SG	N;SG
cautare	search	cautare	search	N;INDF;FEM;SG	N;SG
autoritatea	authority	autoritate	authority	N;DEF;FEM;SG	N;SG
lider	leader	lider	leader	N;INDF;MASC;SG	N;SG
cruce	cross	cruce	cross	N;INDF;FEM;SG	N;SG
vocal	vocal	vocal	vocal	ADJ;INDF;MASC;SG	ADJ
pilot	pilot	pilot	pilot	N;INDF;MASC;SG	N;SG
realitate	reality	realitate	reality	N;INDF;FEM;SG	N;SG
spaniol	spanish	spaniol	spanish	ADJ;INDF;MASC;SG	ADJ
similare	similar	similar	similar	ADJ;INDF;FEM;PL	ADJ
includ	include	include	include	V;IND;PL;3;PRS;FIN	V;IND;PRS;FIN
directorul	directory	director	directory	N;DEF;MASC;SG	N;SG
metode	methods	metodă	method	N;INDF;FEM;PL	N;PL
crucea	cross	cruce	cross	N;DEF;FEM;SG	N;SG
participarea	participation	participare	participation	N;DEF;FEM;SG	N;SG
dublu	double	dublu	double	ADJ;INDF;MASC;SG	ADJ
magazin	shop	magazin	shop	N;INDF;MASC;SG	N;SG
magazin	store	magazin	store	N;INDF;MASC;SG	N;SG
stergere	deletion	stergere	deletion	N;INDF;FEM;SG	N;SG
germanii	germans	german	german	N;DEF;MASC;PL	N;PL
promovarea	promotion	promovare	promotion	N;DEF;FEM;SG	N;SG
promovarea	promoting	promovare	promote	N;DEF;FEM;SG	N;SG
fundatia	foundation	fundatie	foundation	N;DEF;FEM;SG	N;SG
fundatia	foundation	fundatie	foundation	N;DEF;FEM;SG	N;SG
fundatia	foundation	fundatie	foundation	N;DEF;FEM;SG	N;SG
patrimoniului	heritage	patrimoniu	heritage	N;DEF;MASC;SG	N;SG
bazin	basin	bazin	basin	N;INDF;MASC;SG	N;SG
turneu	tour	turneu	tour	N;INDF;MASC;SG	N;SG
turneu	tournament	turneu	tournament	N;INDF;MASC;SG	N;SG
sex	gender	sex	gender	N;INDF;MASC;SG	N;SG
sex	sex	sex	sex	N;INDF;MASC;SG	N;SG
exclusiv	exclusively	exclusiv	exclusively	ADV	ADV
statistica	statistic	statistică	statistic	N;DEF;FEM;SG	N;SG
statistica	statistic	statistică	statistic	N;DEF;FEM;SG	N;SG
texte	texts	text	text	N;INDF;FEM;PL	N;PL
teme	themes	temă	theme	N;INDF;FEM;PL	N;PL
fete	girls	fată	girl	N;INDF;FEM;PL	N;PL
fete	faces	fată	face	N;INDF;FEM;PL	N;PL
separat	separate	separat	separate	ADJ;INDF;MASC;SG	ADJ
artilerie	artillery	artilerie	artillery	N;INDF;FEM;SG	N;SG
pasari	birds	pasar	bird	N;INDF;MASC;PL	N;PL
pasari	birds	pasar	bird	N;INDF;MASC;PL	N;PL
prieten	friend	prieten	friend	N;INDF;MASC;SG	N;SG
marina	navy	marină	navy	N;DEF;FEM;SG	N;SG
marina	navy	marină	navy	N;DEF;FEM;SG	N;SG
marina	marine	marină	marine	N;DEF;FEM;SG	N;SG
imperial	imperial	imperial	imperial	ADJ;INDF;MASC;SG	ADJ
organizatii	organizations	organizat	organization	N;INDF;FEM;PL	N;PL
organizatii	organisations	organizat	organisation	N;INDF;FEM;PL	N;PL
organizatii	organizations	organizat	organization	N;INDF;FEM;PL	N;PL
profile	profiles	profă	profile	N;INDF;FEM;PL	N;PL
spate	rear	spate	rear	N;INDF;MASC;SG	N;SG
schimbarea	changing	schimbare	changing	N;DEF;FEM;SG	N;SG
schimbarea	change	schimbare	change	N;DEF;FEM;SG	N;SG
universal	universal	universal	universal	ADJ;INDF;MASC;SG	ADJ
indiferent	regardless	indiferent	regardless	ADV	ADV
financiare	financial	financiar	financial	ADJ;INDF;FEM;PL	ADJ
villa	villa	villa	villa	N;DEF;FEM;SG	N;SG
song	song	song	song	N;INDF;MASC;SG	N;SG
bazele	bases	bază	basis	N;DEF;FEM;PL	N;PL
cursuri	courses	curs	course	N;INDF;FEM;PL	N;PL
cursuri	classes	curs	class	N;INDF;FEM;PL	N;PL
teritorii	territories	teritoriu	territory	N;INDF;FEM;PL	N;PL
paduri	woods	pad	wood	N;INDF;FEM;PL	N;PL
paduri	forests	pad	forest	N;INDF;FEM;PL	N;PL
paduri	woods	pad	wood	N;INDF;FEM;PL	N;PL
paduri	forests	pad	forest	N;INDF;FEM;PL	N;PL
turn	tower	turn	tower	N;INDF;MASC;SG	N;SG
proprie	own	propriu	own	ADJ;INDF;FEM;SG	ADJ
cucerirea	conquest	cucerire	conquest	N;DEF;FEM;SG	N;SG
continut	content	continut	content	N;INDF;MASC;SG	N;SG
continut	content	continut	content	N;INDF;MASC;SG	N;SG
pod	attic	pod	attic	N;INDF;MASC;SG	N;SG
pod	bridge	pod	bridge	N;INDF;MASC;SG	N;SG
deseori	often	deseori	often	ADV	ADV
dinastie	dynasty	dinastie	dynasty	N;INDF;FEM;SG	N;SG
museum	museum	museum	museum	N;INDF;MASC;SG	N;SG
preotul	priest	preot	priest	N;DEF;MASC;SG	N;SG
usa	door	usa	door	N;DEF;FEM;SG	N;SG
usa	door	usa	door	N;DEF;FEM;SG	N;SG
usa	door	usa	door	N;DEF;FEM;SG	N;SG
usa	door	usa	door	N;DEF;FEM;SG	N;SG
conformitate	compliance	conformitate	compliance	N;INDF;FEM;SG	N;SG
conformitate	conformity	conformitate	conformity	N;INDF;FEM;SG	N;SG
scurte	short	scurt	short	ADJ;INDF;FEM;PL	ADJ
perioade	periods	perioadă	period	N;INDF;FEM;PL	N;PL
caracteristici	characteristics	caracteristică	characteristic	N;INDF;FEM;PL	N;PL
caracteristici	features	caracteristică	feature	N;INDF;FEM;PL	N;PL
ansamblu	ensemble	ansamblu	ensemble	N;INDF;MASC;SG	N;SG
semn	sign	semn	sign	N;INDF;MASC;SG	N;SG
completa	complete	completa	complete	ADJ;DEF;FEM;SG	ADJ
completa	complete	completa	complete	ADJ;DEF;FEM;SG	ADJ
multumesc	thank	multumi	thank	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
kilometri	miles	kilometru	mile	N;INDF;MASC;PL	N;PL
kilometri	kilometers	kilometru	kilometer	N;INDF;MASC;PL	N;PL
vorbeste	speaks	vorbi	speak	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
idei	ideas	idee	idea	N;INDF;FEM;PL	N;PL
anterioare	previous	anterior	previous	ADJ;INDF;FEM;PL	ADJ
dorinta	desire	dorintă	desire	N;DEF;FEM;SG	N;SG
dorinta	desire	dorintă	desire	N;DEF;FEM;SG	N;SG
dorinta	desire	dorintă	desire	N;DEF;FEM;SG	N;SG
simple	simple	simplu	simple	ADJ;INDF;FEM;PL	ADJ
umana	human	umană	human	ADJ;DEF;FEM;SG	ADJ
tema	theme	temă	theme	N;DEF;FEM;SG	N;SG
tema	theme	temă	theme	N;DEF;FEM;SG	N;SG
organizate	organized	organizat	organized	ADJ;INDF;FEM;PL	ADJ
organizate	organised	organizat	organised	ADJ;INDF;FEM;PL	ADJ
greutate	weight	greutate	weight	N;INDF;FEM;SG	N;SG
organizatia	organization	organizatie	organization	N;DEF;FEM;SG	N;SG
organizatia	organisation	organizatie	organisation	N;DEF;FEM;SG	N;SG
electrice	electrical	electric	electrical	ADJ;INDF;FEM;PL	ADJ
electrice	electric	electric	electric	ADJ;INDF;FEM;PL	ADJ
primavara	spring	primavară	spring	N;DEF;FEM;SG	N;SG
primavara	spring	primavară	spring	N;DEF;FEM;SG	N;SG
primavara	spring	primavară	spring	N;DEF;FEM;SG	N;SG
primavara	springtime	primavară	springtime	N;DEF;FEM;SG	N;SG
programe	programmes	program	programme	N;INDF;FEM;PL	N;PL
programe	programs	program	program	N;INDF;FEM;PL	N;PL
turneul	tournament	turneu	tournament	N;DEF;MASC;SG	N;SG
puteri	powers	putere	power	N;INDF;FEM;PL	N;PL
proprietatea	property	proprietate	property	N;DEF;FEM;SG	N;SG
proprietatea	ownership	proprietate	ownership	N;DEF;FEM;SG	N;SG
scara	ladder	scară	ladder	N;DEF;FEM;SG	N;SG
scara	scale	scară	scale	N;DEF;FEM;SG	N;SG
scara	ladder	scară	ladder	N;DEF;FEM;SG	N;SG
grele	heavy	greu	heavy	ADJ;INDF;FEM;PL	ADJ
permanent	permanently	permanent	permanently	ADV	ADV
gara	station	gară	station	N;DEF;FEM;SG	N;SG
gara	station	gară	station	N;DEF;FEM;SG	N;SG
manastire	monastery	manastire	monastery	N;INDF;FEM;SG	N;SG
manastire	convent	manastire	convent	N;INDF;FEM;SG	N;SG
manastire	monastery	manastire	monastery	N;INDF;FEM;SG	N;SG
manastire	convent	manastire	convent	N;INDF;FEM;SG	N;SG
manastire	monastery	manastire	monastery	N;INDF;FEM;SG	N;SG
economia	economy	economie	economy	N;DEF;FEM;SG	N;SG
aspecte	aspects	aspect	aspect	N;INDF;FEM;PL	N;PL
aspecte	issues	aspect	issue	N;INDF;FEM;PL	N;PL
introducerea	introduction	introducere	introduction	N;DEF;FEM;SG	N;SG
introducerea	introducing	introducere	introduce	N;DEF;FEM;SG	N;SG
efect	effect	efect	effect	N;INDF;MASC;SG	N;SG
marime	size	marim	size	N;INDF;FEM;SG	N;SG
marime	size	marim	size	N;INDF;FEM;SG	N;SG
melodia	melody	melodie	melody	N;DEF;FEM;SG	N;SG
rapida	rapid	rapida	rapid	ADJ;DEF;FEM;SG	ADJ
rapida	fast	rapida	fast	ADJ;DEF;FEM;SG	ADJ
relatie	relationship	relatie	relationship	N;INDF;FEM;SG	N;SG
relatie	relationship	relatie	relationship	N;INDF;FEM;SG	N;SG
interpretare	interpretation	interpretare	interpretation	N;INDF;FEM;SG	N;SG
ducesa	duchess	ducesa	duchess	N;DEF;FEM;SG	N;SG
ducesa	duchess	ducesa	duchess	N;DEF;FEM;SG	N;SG
boli	diseases	boală	disease	N;INDF;FEM;PL	N;PL
simpla	simple	simplu	simple	ADJ;DEF;FEM;SG	ADJ
matematician	mathematician	matematician	mathematician	N;INDF;MASC;SG	N;SG
font	font	font	font	N;INDF;MASC;SG	N;SG
traditia	tradition	traditie	tradition	N;DEF;FEM;SG	N;SG
traditia	tradition	traditie	tradition	N;DEF;FEM;SG	N;SG
biografie	bio	biografie	bio	N;INDF;FEM;SG	N;SG
biografie	biography	biografie	biography	N;INDF;FEM;SG	N;SG
impartit	divided	imparti	divide	V;MASC;SG;V.PTCP	V;PST;V.PTCP
impartit	split	imparti	split	V;MASC;SG;V.PTCP	V;V.PTCP
artistic	artistic	artistic	artistic	ADJ;INDF;MASC;SG	ADJ
adunarea	assembly	adunare	assembly	N;DEF;FEM;SG	N;SG
organizata	organised	organizat	organised	ADJ;DEF;FEM;SG	ADJ
organizata	organized	organizat	organized	ADJ;DEF;FEM;SG	ADJ
saptamana	week	saptamană	week	N;DEF;FEM;SG	N;SG
saptamana	week	saptamană	week	N;DEF;FEM;SG	N;SG
saptamana	week	saptamană	week	N;DEF;FEM;SG	N;SG
conducere	driving	conducere	driving	N;INDF;FEM;SG	N;SG
conducere	leadership	conducere	leadership	N;INDF;FEM;SG	N;SG
culoarea	color	culoare	color	N;DEF;FEM;SG	N;SG
culoarea	colour	culoare	colour	N;DEF;FEM;SG	N;SG
filosofie	philosophy	filosofie	philosophy	N;INDF;FEM;SG	N;SG
handbal	handball	handbal	handball	N;INDF;MASC;SG	N;SG
traducerea	translation	traducere	translation	N;DEF;FEM;SG	N;SG
contele	count	conte	count	N;DEF;MASC;SG	N;SG
alegerea	choosing	alegere	choose	N;DEF;FEM;SG	N;SG
alegerea	choice	alegere	choice	N;DEF;FEM;SG	N;SG
libertatea	freedom	libertate	freedom	N;DEF;FEM;SG	N;SG
energia	energy	energie	energy	N;DEF;FEM;SG	N;SG
capitolul	chapter	capitol	chapter	N;DEF;MASC;SG	N;SG
inferior	inferior	inferior	inferior	ADJ;INDF;MASC;SG	ADJ
reviste	magazines	revistă	magazine	N;INDF;FEM;PL	N;PL
solo	solo	solo	solo	N;INDF;MASC;SG	N;SG
specific	specific	specific	specific	ADJ;INDF;MASC;SG	ADJ
comunitate	community	comunitate	community	N;INDF;FEM;SG	N;SG
majoritate	majority	majoritate	majority	N;INDF;FEM;SG	N;SG
industriale	industrial	industrial	industrial	ADJ;INDF;FEM;PL	ADJ
soare	sunshine	soare	sunshine	N;INDF;MASC;SG	N;SG
batalie	battle	batalie	battle	N;INDF;FEM;SG	N;SG
poveste	story	poveste	story	N;INDF;FEM;SG	N;SG
fotografii	photos	fotografie	photo	N;INDF;FEM;PL	N;PL
fabrica	factory	fabrică	factory	N;DEF;FEM;SG	N;SG
fabrica	factory	fabrică	factory	N;DEF;FEM;SG	N;SG
masuri	measures	mas	measure	N;INDF;FEM;PL	N;PL
masuri	measures	mas	measure	N;INDF;FEM;PL	N;PL
premiile	awards	premiu	award	N;DEF;FEM;PL	N;PL
premiile	prizes	premiu	prize	N;DEF;FEM;PL	N;PL
financiar	financially	financiar	financially	ADV	ADV
cantaret	singer	cantaret	singer	N;INDF;MASC;SG	N;SG
metoda	method	metodă	method	N;DEF;FEM;SG	N;SG
metoda	method	metodă	method	N;DEF;FEM;SG	N;SG
araneus	araneus	araneus	araneus	N;INDF;FEM;SG	N;SG
comuniste	communist	comunist	communist	ADJ;INDF;FEM;PL	ADJ
audio	audio	audio	audio	N;INDF;MASC;SG	N;SG
continutul	content	continut	content	N;DEF;MASC;SG	N;SG
pierde	loses	pierde	lose	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
fizician	physicist	fizician	physicist	N;INDF;MASC;SG	N;SG
listele	lists	listă	list	N;DEF;FEM;PL	N;PL
treptat	gradually	treptat	gradually	ADV	ADV
comerciala	commercial	comercial	commercial	ADJ;DEF;FEM;SG	ADJ
originale	original	original	original	ADJ;INDF;FEM;PL	ADJ
record	record	record	record	N;INDF;MASC;SG	N;SG
medalii	medals	medalie	medal	N;INDF;FEM;PL	N;PL
organizatie	organization	organizatie	organization	N;INDF;FEM;SG	N;SG
organizatie	organisation	organizatie	organisation	N;INDF;FEM;SG	N;SG
masculin	masculine	masculin	masculine	ADJ;INDF;MASC;SG	ADJ
sursele	sources	sursă	source	N;DEF;FEM;PL	N;PL
artistice	artistic	artistic	artistic	ADJ;INDF;FEM;PL	ADJ
indian	indian	indian	indian	ADJ;INDF;MASC;SG	ADJ
referinta	reference	referint	reference	N;DEF;FEM;SG	N;SG
referinta	reference	referint	reference	N;DEF;FEM;SG	N;SG
instrument	instrument	instrument	instrument	N;INDF;MASC;SG	N;SG
instrument	tool	instrument	tool	N;INDF;MASC;SG	N;SG
corespunde	corresponds	corespunde	correspond	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
uscat	dry	uscat	dry	ADJ;INDF;MASC;SG	ADJ
posibila	possible	posibil	possible	ADJ;DEF;FEM;SG	ADJ
posibila	possible	posibil	possible	ADJ;DEF;FEM;SG	ADJ
francezi	french	francez	french	ADJ;INDF;MASC;PL	ADJ
realizari	achievements	realizar	achievement	N;INDF;FEM;PL	N;PL
realizari	accomplishments	realizar	accomplishment	N;INDF;FEM;PL	N;PL
realizari	achievements	realizar	achievement	N;INDF;FEM;PL	N;PL
realizari	accomplishments	realizar	accomplishment	N;INDF;FEM;PL	N;PL
journal	journal	journal	journal	N;INDF;MASC;SG	N;SG
uman	human	uman	human	ADJ;INDF;MASC;SG	ADJ
siguranta	safety	sigurantă	safety	N;DEF;FEM;SG	N;SG
siguranta	safety	sigurantă	safety	N;DEF;FEM;SG	N;SG
siguranta	safety	sigurantă	safety	N;DEF;FEM;SG	N;SG
iucn	iucn	iucn	iucn	N	N;SG
debutul	debut	debut	debut	N;DEF;MASC;SG	N;SG
liderul	leader	lider	leader	N;DEF;MASC;SG	N;SG
usoara	mild	usoara	mild	ADJ;DEF;FEM;SG	ADJ
usoara	slight	usoara	slight	ADJ;DEF;FEM;SG	ADJ
legi	laws	lege	law	N;INDF;FEM;PL	N;PL
lotul	batch	lot	batch	N;DEF;MASC;SG	N;SG
grade	degrees	grad	degree	N;INDF;FEM;PL	N;PL
tehnic	technical	tehnic	technical	ADJ;INDF;MASC;SG	ADJ
colectie	collection	colectie	collection	N;INDF;FEM;SG	N;SG
colectie	collection	colectie	collection	N;INDF;FEM;SG	N;SG
colectie	collection	colectie	collection	N;INDF;FEM;SG	N;SG
campul	field	camp	field	N;DEF;MASC;SG	N;SG
prezentare	presentation	prezentare	presentation	N;INDF;FEM;SG	N;SG
tur	tour	tur	tour	N;INDF;MASC;SG	N;SG
dinastiei	dynasty	dinastie	dynasty	N;DEF;FEM;SG	N;SG
portul	port	port	port	N;DEF;MASC;SG	N;SG
vocea	voice	voce	voice	N;DEF;FEM;SG	N;SG
accesul	access	acces	access	N;DEF;MASC;SG	N;SG
balti	puddles	balt	puddle	N;INDF;FEM;PL	N;PL
ochii	eyes	ochi	eye	N;DEF;MASC;PL	N;PL
poezia	poetry	poezie	poetry	N;DEF;FEM;SG	N;SG
chimice	chemical	chimic	chemical	ADJ;INDF;FEM;PL	ADJ
muzeu	museum	muzeu	museum	N;INDF;MASC;SG	N;SG
cererea	request	cerere	request	N;DEF;FEM;SG	N;SG
cererea	demand	cerere	demand	N;DEF;FEM;SG	N;SG
institutie	institution	institutie	institution	N;INDF;FEM;SG	N;SG
institutie	institution	institutie	institution	N;INDF;FEM;SG	N;SG
spitalul	hospital	spital	hospital	N;DEF;MASC;SG	N;SG
utilizare	usage	utilizare	usage	N;INDF;FEM;SG	N;SG
cifra	digit	cifră	digit	N;DEF;FEM;SG	N;SG
cifra	digit	cifră	digit	N;DEF;FEM;SG	N;SG
sanatate	health	sanata	health	N;INDF;FEM;SG	N;SG
sanatate	health	sanata	health	N;INDF;FEM;SG	N;SG
orchestra	orchestra	orchestră	orchestra	N;DEF;FEM;SG	N;SG
orchestra	orchestra	orchestră	orchestra	N;DEF;FEM;SG	N;SG
locotenent	lieutenant	locotenent	lieutenant	N;INDF;MASC;SG	N;SG
flori	flowers	floare	flower	N;INDF;FEM;PL	N;PL
experienta	experience	experient	experience	N;DEF;FEM;SG	N;SG
experienta	experience	experient	experience	N;DEF;FEM;SG	N;SG
experienta	experience	experient	experience	N;DEF;FEM;SG	N;SG
legata	bound	legată	bound	ADJ;DEF;FEM;SG	ADJ
picioare	feet	picior	foot	N;INDF;FEM;PL	N;PL
picioare	legs	picior	leg	N;INDF;FEM;PL	N;PL
femeilor	women	femeie	woman	N;DEF;FEM;PL	N;PL
chimie	chemistry	chimie	chemistry	N;INDF;FEM;SG	N;SG
propunerea	proposal	propunere	proposal	N;DEF;FEM;SG	N;SG
scrisoare	letter	scrisoare	letter	N;INDF;FEM;SG	N;SG
clasica	classical	clasică	classical	ADJ;DEF;FEM;SG	ADJ
clasica	classic	clasică	classic	ADJ;DEF;FEM;SG	ADJ
