категория	類別	категория	類別	N;INDF;FEM;SG	N
автомобили	車	автомобил	車	N;INDF;MASC;PL	N
автомобили	汽車	автомобил	汽車	N;INDF;MASC;PL	N
автомобили	車輛	автомобил	車輛	N;INDF;MASC;PL	N
чичо	舅舅	чичо	舅舅	N;INDF;MASC;SG	N
чичо	伯父	чичо	伯父	N;INDF;MASC;SG	N
чичо	叔叔	чичо	叔叔	N;INDF;MASC;SG	N
историци	歷史	историк	歷史	N;INDF;MASC;PL	N
болница	醫院	болница	醫院	N;INDF;FEM;SG	N
гориво	燃料	гориво	燃料	N;INDF;NEUT;SG	N
гориво	燃油	гориво	燃油	N;INDF;NEUT;SG	N
задачи	任務	задача	任務	N;INDF;FEM;PL	N
публикуван	出版	публикувам	出版	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V
публикуван	發表	публикувам	發表	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V
нощ	夜晚	нощ	夜晚	N;INDF;FEM;SG	N
нощ	晚上	нощ	晚上	N;INDF;FEM;SG	N
нощ	夜	нощ	夜	N;INDF;FEM;SG	N
временно	暫時	временно	暫時	ADV	ADV
млад	年輕	млад	年輕	ADJ;INDF;MASC;SG	ADJ
преподаватели	教師	преподавател	教師	N;INDF;MASC;PL	N
огън	消防	огън	消防	N;INDF;MASC;SG	N
огън	火	огън	火	N;INDF;MASC;SG	N
огън	火災	огън	火災	N;INDF;MASC;SG	N
избор	甄選	избор	甄選	N;INDF;MASC;SG	N
камъни	岩	камък	岩	N;INDF;MASC;PL	N
камъни	岩石	камък	岩石	N;INDF;MASC;PL	N
конституцията	憲法	конституция	憲法	N;DEF;FEM;SG	N
обиколка	游	обиколка	游	N;INDF;FEM;SG	N
обиколка	導覽	обиколка	導覽	N;INDF;FEM;SG	N
обиколка	旅遊	обиколка	旅遊	N;INDF;FEM;SG	N
победител	勝者	победител	勝者	N;INDF;MASC;SG	N
победител	贏家	победител	贏家	N;INDF;MASC;SG	N
силна	強壯	силен	強壯	ADJ;INDF;FEM;SG	ADJ
силна	強烈	силен	強烈	ADJ;INDF;FEM;SG	ADJ
силна	堅強	силен	堅強	ADJ;INDF;FEM;SG	ADJ
примери	例子	пример	例子	N;INDF;MASC;PL	N
примери	範例	пример	範例	N;INDF;MASC;PL	N
студенти	學生	студент	學生	N;INDF;MASC;PL	N
свойства	屬性	свойство	屬性	N;INDF;NEUT;PL	N
заглавие	頭條	заглавие	頭條	N;INDF;NEUT;SG	N
заглавие	標題	заглавие	標題	N;INDF;NEUT;SG	N
заглавие	標題	заглавие	標題	N;INDF;NEUT;SG	N
предмети	物體	предмет	物體	N;INDF;MASC;PL	N
предмети	天體	предмет	天體	N;INDF;MASC;PL	N
предмети	物件	предмет	物件	N;INDF;MASC;PL	N
предмети	項目	предмет	項目	N;INDF;MASC;PL	N
изследва	探索	изследвам	探索	V;IPFV;IND;SG;3;PRS;FIN;ACT	V
писателка	作家	писателка	作家	N;INDF;FEM;SG	N
писателка	作者	писателка	作者	N;INDF;FEM;SG	N
писателка	編劇	писателка	編劇	N;INDF;FEM;SG	N
произведен	製造	произведа	製造	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V
императора	皇帝	император	皇帝	N;DEF;MASC;SG	N
императора	天皇	император	天皇	N;DEF;MASC;SG	N
копия	拷貝	копие	拷貝	N;INDF;NEUT;PL	N
цветове	顏色	цвят	顏色	N;INDF;MASC;PL	N
цветове	色彩	цвят	色彩	N;INDF;MASC;PL	N
цветове	色	цвят	色	N;INDF;MASC;PL	N
цветове	彩色	цвят	彩色	N;INDF;MASC;PL	N
цветове	顏色	цвят	顏色	N;INDF;MASC;PL	N
цветове	色彩	цвят	色彩	N;INDF;MASC;PL	N
цветове	顏色	цвят	顏色	N;INDF;MASC;PL	N
цветове	色彩	цвят	色彩	N;INDF;MASC;PL	N
цветове	彩色	цвят	彩色	N;INDF;MASC;PL	N
цветове	顏色	цвят	顏色	N;INDF;MASC;PL	N
цветове	色彩	цвят	色彩	N;INDF;MASC;PL	N
водите	水域	вода	水域	N;DEF;FEM;PL	N
концерти	音樂	концерт	音樂	N;INDF;MASC;PL	N
сценарист	作家	сценарист	作家	N;INDF;MASC;SG	N
сценарист	作者	сценарист	作者	N;INDF;MASC;SG	N
сценарист	編劇	сценарист	編劇	N;INDF;MASC;SG	N
сценарист	編劇	сценарист	編劇	N;INDF;MASC;SG	N
особености	功能	особеност	功能	N;INDF;FEM;PL	N
особености	特色	особеност	特色	N;INDF;FEM;PL	N
особености	特徵	особеност	特徵	N;INDF;FEM;PL	N
особености	特點	особеност	特點	N;INDF;FEM;PL	N
оценка	估價	оценка	估價	N;INDF;FEM;SG	N
правило	細則	правило	細則	N;INDF;NEUT;SG	N
очите	眼神	око	眼神	N;DEF;NEUT;PL	N
очите	眼睛	око	眼睛	N;DEF;NEUT;PL	N
очите	眼	око	眼	N;DEF;NEUT;PL	N
кучета	犬	куче	犬	N;INDF;NEUT;PL	N
кучета	狗	куче	狗	N;INDF;NEUT;PL	N
ски	滑雪	ска	滑雪	N;INDF;NEUT;PL	N
ски	滑雪	ска	滑雪	N;INDF;NEUT;PL	N
ски	滑雪	ска	滑雪	N;INDF;NEUT;PL	N
написана	書寫	напиша	書寫	V;PFV;INDF;FEM;SG;V.PTCP;PASS	V
написана	撰寫	напиша	撰寫	V;PFV;INDF;FEM;SG;V.PTCP;PASS	V
монети	硬幣	монета	硬幣	N;INDF;MASC;PL	N
монети	錢幣	монета	錢幣	N;INDF;MASC;PL	N
монети	硬幣	монета	硬幣	N;INDF;MASC;PL	N
монети	錢幣	монета	錢幣	N;INDF;MASC;PL	N
куба	立方	кубо	立方	N;INDF;FEM;SG	N
куба	方塊	кубо	方塊	N;INDF;FEM;SG	N
куба	立方	кубо	立方	N;INDF;FEM;SG	N
очи	眼神	око	眼神	N;INDF;NEUT;PL	N
очи	眼睛	око	眼睛	N;INDF;NEUT;PL	N
очи	眼	око	眼	N;INDF;NEUT;PL	N
храброст	英勇	храброст	英勇	N;INDF;FEM;SG	N
индустрия	工業	индустрия	工業	N;INDF;FEM;SG	N
индустрия	產業	индустрия	產業	N;INDF;FEM;SG	N
индустрия	行業	индустрия	行業	N;INDF;FEM;SG	N
индустрия	業界	индустрия	業界	N;INDF;FEM;SG	N
стихове	詩	стих	詩	N;INDF;MASC;PL	N
стихове	詩歌	стих	詩歌	N;INDF;MASC;PL	N
стихове	經文	стих	經文	N;INDF;MASC;PL	N
стихове	詩句	стих	詩句	N;INDF;MASC;PL	N
стихове	詩句	стих	詩句	N;INDF;MASC;PL	N
стихове	詩	стих	詩	N;INDF;MASC;PL	N
стихове	詩歌	стих	詩歌	N;INDF;MASC;PL	N
баня	浴室	баня	浴室	N;INDF;FEM;SG	N
баня	浴	баня	浴	N;INDF;FEM;SG	N
възможности	可能	възможност	可能	N;INDF;FEM;PL	N
възможности	選項	възможност	選項	N;INDF;FEM;PL	N
възможности	機遇	възможност	機遇	N;INDF;FEM;PL	N
възможности	機會	възможност	機會	N;INDF;FEM;PL	N
батальон	營	батальон	營	N;INDF;MASC;SG	N
съпротива	阻力	съпротива	阻力	N;INDF;FEM;SG	N
съпротива	電阻	съпротива	電阻	N;INDF;FEM;SG	N
заболявания	病	заболяване	病	N;INDF;NEUT;PL	N
заболявания	疾病	заболяване	疾病	N;INDF;NEUT;PL	N
заболявания	疾病	заболяване	疾病	N;INDF;NEUT;PL	N
заболявания	病	заболяване	病	N;INDF;NEUT;PL	N
заболявания	疾病	заболяване	疾病	N;INDF;NEUT;PL	N
екип	團隊	екип	團隊	N;INDF;MASC;SG	N
екип	球隊	екип	球隊	N;INDF;MASC;SG	N
екип	隊伍	екип	隊伍	N;INDF;MASC;SG	N
появата	外觀	поява	外觀	N;DEF;FEM;SG	N
появата	外表	поява	外表	N;DEF;FEM;SG	N
появата	外貌	поява	外貌	N;DEF;FEM;SG	N
ракети	導彈	ракета	導彈	N;INDF;FEM;PL	N
ракети	火箭	ракета	火箭	N;INDF;FEM;PL	N
мъжете	男性	мъж	男性	N;DEF;MASC;PL	N
мъжете	男人	мъж	男人	N;DEF;MASC;PL	N
мъжете	男子	мъж	男子	N;DEF;MASC;PL	N
апарат	儀器	апарат	儀器	N;INDF;MASC;SG	N
апарат	器械	апарат	器械	N;INDF;MASC;SG	N
бул	牛	бул	牛	N;INDF;MASC;SG	N
бул	公牛	бул	公牛	N;INDF;MASC;SG	N
леко	容易	леко	容易	ADV	ADV
включен	包括	включа-(се)	包括	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V
творчеството	創意	творчество	創意	N;DEF;NEUT;SG	N
академията	學院	академия	學院	N;DEF;FEM;SG	N
дървета	樹	дърво	樹	N;INDF;NEUT;PL	N
дървета	樹木	дърво	樹木	N;INDF;NEUT;PL	N
нива	關卡	ниво	關卡	N;INDF;NEUT;PL	N
критика	批判	критика	批判	N;INDF;FEM;SG	N
критика	批判	критика	批判	N;INDF;FEM;SG	N
представителите	代表	представител	代表	N;DEF;MASC;PL	N
успехи	成功	успех	成功	N;INDF;MASC;PL	N
построени	建	построя-(се)	建	V;PFV;INDF;PL;V.PTCP;PASS	V
нападател	前鋒	нападател	前鋒	N;INDF;MASC;SG	N
длъжност	功能	длъжност	功能	N;INDF;FEM;SG	N
длъжност	職能	длъжност	職能	N;INDF;FEM;SG	N
длъжност	函數	длъжност	函數	N;INDF;FEM;SG	N
длъжност	職位	длъжност	職位	N;INDF;FEM;SG	N
длъжност	位置	длъжност	位置	N;INDF;FEM;SG	N
длъжност	立場	длъжност	立場	N;INDF;FEM;SG	N
академик	學術	академик	學術	N;INDF;MASC;SG	N
адрес	網址	адрес	網址	N;INDF;MASC;SG	N
адрес	地址	адрес	地址	N;INDF;MASC;SG	N
адрес	住址	адрес	住址	N;INDF;MASC;SG	N
бюджет	預算	бюджет	預算	N;INDF;MASC;SG	N
календар	日曆	календар	日曆	N;INDF;MASC;SG	N
календар	曆	календар	曆	N;INDF;MASC;SG	N
стои	站立	стоя	站立	V;IPFV;IND;SG;3;PRS;FIN;ACT	V
центрове	樞紐	център	樞紐	N;INDF;MASC;PL	N
центрове	中	център	中	N;INDF;MASC;PL	N
центрове	中心	център	中心	N;INDF;MASC;PL	N
срок	任期	срок	任期	N;INDF;MASC;SG	N
срок	術語	срок	術語	N;INDF;MASC;SG	N
срок	學期	срок	學期	N;INDF;MASC;SG	N
седалище	總部	седалище	總部	N;INDF;NEUT;SG	N
факти	事實	факт	事實	N;INDF;MASC;PL	N
равнина	平原	равнина	平原	N;INDF;FEM;SG	N
равнина	平面	равнина	平面	N;INDF;FEM;SG	N
равнина	飛機	равнина	飛機	N;INDF;FEM;SG	N
скала	比例尺	скала	比例尺	N;INDF;FEM;SG	N
скала	規模	скала	規模	N;INDF;FEM;SG	N
скала	懸崖	скала	懸崖	N;INDF;FEM;SG	N
скала	崖	скала	崖	N;INDF;FEM;SG	N
скала	岩	скала	岩	N;INDF;FEM;SG	N
скала	岩石	скала	岩石	N;INDF;FEM;SG	N
скала	石頭	скала	石頭	N;INDF;FEM;SG	N
скала	搖滾	скала	搖滾	N;INDF;FEM;SG	N
кинг	國王	кинг	國王	N;INDF;MASC;SG	N
символи	符號	символя	符號	N;INDF;MASC;PL	N
символи	字元	символя	字元	N;INDF;MASC;PL	N
символи	角色	символя	角色	N;INDF;MASC;PL	N
пътят	公路	път	公路	N;DEF;MASC;SG	N
пътят	道路	път	道路	N;DEF;MASC;SG	N
пътят	路	път	路	N;DEF;MASC;SG	N
стоки	商品	стока	商品	N;INDF;FEM;PL	N
стоки	商品	стока	商品	N;INDF;FEM;PL	N
стоки	貨物	стока	貨物	N;INDF;FEM;PL	N
крило	翼	крило	翼	N;INDF;NEUT;SG	N
флота	艦隊	флот	艦隊	N;DEF;MASC;SG	N
флота	船隊	флот	船隊	N;DEF;MASC;SG	N
флота	車隊	флот	車隊	N;DEF;MASC;SG	N
замъка	城堡	замъкам	城堡	N;DEF;MASC;SG	N
замъка	城	замъкам	城	N;DEF;MASC;SG	N
дати	日期	датя	日期	N;INDF;FEM;PL	N
фигури	數字	фигура	數字	N;INDF;FEM;PL	N
налягане	壓力	налягане	壓力	N;INDF;NEUT;SG	N
налягане	氣壓	налягане	氣壓	N;INDF;NEUT;SG	N
фонд	基金	фонд	基金	N;INDF;MASC;SG	N
силни	強壯	силен	強壯	ADJ;INDF;PL	ADJ
силни	強烈	силен	強烈	ADJ;INDF;PL	ADJ
силни	堅強	силен	堅強	ADJ;INDF;PL	ADJ
приходи	收入	приход	收入	N;INDF;MASC;PL	N
приходи	收入	приход	收入	N;INDF;MASC;PL	N
приходи	收益	приход	收益	N;INDF;MASC;PL	N
приходи	收入	приход	收入	N;INDF;MASC;PL	N
приходи	收益	приход	收益	N;INDF;MASC;PL	N
приходи	稅	приход	稅	N;INDF;MASC;PL	N
приходи	收入	приход	收入	N;INDF;MASC;PL	N
секунди	秒	секунда	秒	N;INDF;FEM;PL	N
секунди	秒數	секунда	秒數	N;INDF;FEM;PL	N
наименование	名字	наименование	名字	N;INDF;NEUT;SG	N
наименование	名稱	наименование	名稱	N;INDF;NEUT;SG	N
наименование	姓名	наименование	姓名	N;INDF;NEUT;SG	N
президентът	總統	президент	總統	N;DEF;MASC;SG	N
президентът	主席	президент	主席	N;DEF;MASC;SG	N
фирма	事務	фирма	事務	N;INDF;FEM;SG	N
фирма	公司	фирма	公司	N;INDF;FEM;SG	N
многобройни	多	многоброен	多	ADJ;INDF;PL	ADJ
стените	牆壁	стена	牆壁	N;DEF;FEM;PL	N
стените	城牆	стена	城牆	N;DEF;FEM;PL	N
стените	牆	стена	牆	N;DEF;FEM;PL	N
язовир	壩	язовир	壩	N;INDF;MASC;SG	N
язовир	水電	язовир	水電	N;INDF;MASC;SG	N
язовир	水庫	язовир	水庫	N;INDF;MASC;SG	N
язовир	大壩	язовир	大壩	N;INDF;MASC;SG	N
язовир	水壩	язовир	水壩	N;INDF;MASC;SG	N
намери	找到	намеря-(се)	找到	V;PFV;IND;SG;3;PST;FIN;ACT	V
намери	尋找	намеря-(се)	尋找	V;PFV;IND;SG;3;PST;FIN;ACT	V
шампиони	冠軍	шампион	冠軍	N;INDF;MASC;PL	N
растение	廠	растение	廠	N;INDF;NEUT;SG	N
растение	植物	растение	植物	N;INDF;NEUT;SG	N
растение	工廠	растение	工廠	N;INDF;NEUT;SG	N
пряко	直接	пряко	直接	ADV	ADV
пряко	直接	пряко	直接	ADV	ADV
девет	九	девет	九	NUM;INDF;PL	NUM
консулство	領事	консулство	領事	N;INDF;NEUT;SG	N
срещата	會議	среща	會議	N;DEF;FEM;SG	N
сърцето	心	сърце	心	N;DEF;NEUT;SG	N
сърцето	心臟	сърце	心臟	N;DEF;NEUT;SG	N
цикъл	週期	цикъл	週期	N;INDF;MASC;SG	N
цикъл	迴圈	цикъл	迴圈	N;INDF;MASC;SG	N
собственик	業	собственик	業	N;INDF;MASC;SG	N
ролите	作用	рола	作用	N;DEF;FEM;PL	N
ролите	角色	рола	角色	N;DEF;FEM;PL	N
животните	動物	животно	動物	N;DEF;NEUT;PL	N
лен	亞麻	лен	亞麻	N;INDF;MASC;SG	N
направление	目	направление	目	N;INDF;NEUT;SG	N
напрежение	懸念	напрежение	懸念	N;INDF;NEUT;SG	N
напрежение	電壓	напрежение	電壓	N;INDF;NEUT;SG	N
напрежение	壓力	напрежение	壓力	N;INDF;NEUT;SG	N
напрежение	氣壓	напрежение	氣壓	N;INDF;NEUT;SG	N
фолк	民謠	фолк	民謠	N;INDF;MASC;SG	N
фолк	民間	фолк	民間	N;INDF;MASC;SG	N
фолк	民俗	фолк	民俗	N;INDF;MASC;SG	N
портрет	畫像	портрет	畫像	N;INDF;MASC;SG	N
портрет	肖像	портрет	肖像	N;INDF;MASC;SG	N
реакция	反應	реакция	反應	N;INDF;FEM;SG	N
математика	數學	математика	數學	N;INDF;FEM;SG	N
математика	數學	математика	數學	N;INDF;FEM;SG	N
математика	數學	математика	數學	N;INDF;FEM;SG	N
ъгъл	角落	ъгъл	角落	N;INDF;MASC;SG	N
ъгъл	轉角	ъгъл	轉角	N;INDF;MASC;SG	N
ъгъл	角	ъгъл	角	N;INDF;MASC;SG	N
ъгъл	角度	ъгъл	角度	N;INDF;MASC;SG	N
ъгъл	角	ъгъл	角	N;INDF;MASC;SG	N
площад	平方	площад	平方	N;INDF;MASC;SG	N
площад	方塊	площад	方塊	N;INDF;MASC;SG	N
площад	方形	площад	方形	N;INDF;MASC;SG	N
площад	廣場	площад	廣場	N;INDF;MASC;SG	N
рекорд	唱片	рекорд	唱片	N;INDF;MASC;SG	N
рекорд	紀錄	рекорд	紀錄	N;INDF;MASC;SG	N
слой	層	слой	層	N;INDF;MASC;SG	N
експлоатация	剝削	експлоатация	剝削	N;INDF;FEM;SG	N
експлоатация	手術	експлоатация	手術	N;INDF;FEM;SG	N
експлоатация	行動	експлоатация	行動	N;INDF;FEM;SG	N
коалиция	聯盟	коалиция	聯盟	N;INDF;FEM;SG	N
коалиция	聯軍	коалиция	聯軍	N;INDF;FEM;SG	N
двореца	皇宮	дворец	皇宮	N;DEF;MASC;SG	N
двореца	宮殿	дворец	宮殿	N;DEF;MASC;SG	N
двореца	王宮	дворец	王宮	N;DEF;MASC;SG	N
двореца	宮廷	дворец	宮廷	N;DEF;MASC;SG	N
двореца	宮	дворец	宮	N;DEF;MASC;SG	N
вълна	羊毛	вълна	羊毛	N;INDF;FEM;SG	N
вълна	浪潮	вълна	浪潮	N;INDF;FEM;SG	N
вълна	波	вълна	波	N;INDF;FEM;SG	N
вълна	波浪	вълна	波浪	N;INDF;FEM;SG	N
доброволци	義工	доброволец	義工	N;INDF;MASC;PL	N
частни	私人	частен	私人	ADJ;INDF;PL	ADJ
подробности	細節	подробност	細節	N;INDF;FEM;PL	N
подробности	詳情	подробност	詳情	N;INDF;FEM;PL	N
печелят	掙	печеля	掙	V;IPFV;IND;PL;3;PRS;FIN;ACT	V
печелят	賺取	печеля	賺取	V;IPFV;IND;PL;3;PRS;FIN;ACT	V
печелят	賺	печеля	賺	V;IPFV;IND;PL;3;PRS;FIN;ACT	V
изображения	影像	изображение	影像	N;INDF;NEUT;PL	N
изображения	圖片	изображение	圖片	N;INDF;NEUT;PL	N
верига	迴路	верига	迴路	N;INDF;FEM;SG	N
верига	電路	верига	電路	N;INDF;FEM;SG	N
верига	鏈	верига	鏈	N;INDF;FEM;SG	N
верига	連鎖	верига	連鎖	N;INDF;FEM;SG	N
верига	鏈	верига	鏈	N;INDF;FEM;SG	N
секс	性別	секс	性別	N;INDF;MASC;SG	N
секс	性	секс	性	N;INDF;MASC;SG	N
секс	性	секс	性	N;INDF;MASC;SG	N
секс	性	секс	性	N;INDF;MASC;SG	N
