táborů	obozach	tábor	obóz	N;INAN;GEN;MASC;PL;POS	N;GEN;MASC;PL
odměnu	nagrodę	odměna	nagroda	N;ACC;FEM;SG;POS	N;ACC;FEM;SG
oslavy	obchody	oslava	obchód	N;NOM;FEM;PL;POS	N;NOM;MASC;PL
zrychlení	przyspieszenie	zrychlení	przyspieszenie	N;NOM;NEUT;SG;POS	N;NOM;NEUT;SG
zrychlení	przyspieszenia	zrychlení	przyspieść	N;NOM;NEUT;SG;POS	N;NOM;NEUT;SG
útočiště	schronienie	útočiště	schronienie	N;NOM;NEUT;SG;POS	N;NOM;NEUT;SG
útočiště	schronienie	útočiště	schronienie	N;NOM;NEUT;SG;POS	N;NOM;NEUT;SG
čekat	czeka	čekat	czekać	V;IPFV;POS;NFIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
čekat	czekamy	čekat	czekać	V;IPFV;POS;NFIN	V;IPFV;IND;PL;1;PRS;FIN;ACT
čekat	czekam	čekat	czekać	V;IPFV;POS;NFIN	V;IPFV;IND;SG;1;PRS;FIN;ACT
váže	wiąże	vázat	wiązać	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
začleňování	włączenie	začleňování	włączyć	N;NOM;NEUT;SG;POS	N;PFV;NOM;NEUT;SG;POS;V.MSDR
začleňování	integracja	začleňování	integracja	N;NOM;NEUT;SG;POS	N;NOM;FEM;SG
vadí	niepokoi	vadit	niepokoić	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
mor	plaga	mor	plaga	N;INAN;NOM;MASC;SG;POS	N;NOM;FEM;SG
mor	zaraza	mor	zarazać	N;INAN;NOM;MASC;SG;POS	N;NOM;FEM;SG
mor	zaraza	mor	zarazać	N;INAN;NOM;MASC;SG;POS	N;NOM;FEM;SG
saxofonista	saksofonista	saxofonista	saksofonista	N;ANIM;NOM;MASC;SG;POS	N;NOM;MASC;SG
přírodovědec	przyrodnik	přírodovědec	przyrodnik	N;ANIM;NOM;MASC;SG;POS	N;NOM;MASC;SG
obrat	obrót	obrat	obrót	N;INAN;NOM;MASC;SG;POS	N;NOM;MASC;SG
doklady	dokumenty	doklad	dokument	N;INAN;NOM;MASC;PL;POS	N;NOM;MASC;PL
doklady	papiery	doklad	papier	N;INAN;NOM;MASC;PL;POS	N;NOM;MASC;PL
césar	caesar	césar	caesar	N;ANIM;NOM;MASC;SG;POS	N;NOM;MASC;SG
zásahy	interwencje	zásah	interwencja	N;INAN;NOM;MASC;PL;POS	N;NOM;FEM;PL
zásahy	interwencje	zásah	interwencja	N;INAN;NOM;MASC;PL;POS	N;NOM;FEM;PL
sestavy	zestawy	sestava	zestaw	N;NOM;FEM;PL;POS	N;NOM;MASC;PL
sestavy	zespoły	sestava	zespół	N;NOM;FEM;PL;POS	N;NOM;MASC;PL
podvozku	wózka	podvozek	wózek	N;INAN;GEN;MASC;SG;POS	N;GEN;MASC;SG
nejdéle	najdłużej	dlouho	dobłuż	ADV;RL;POS	ADV;RL
kantonů	kantonów	kanton	kanton	N;INAN;GEN;MASC;PL;POS	N;GEN;MASC;PL
profilu	profilu	profil	profil	N;INAN;GEN;MASC;SG;POS	N;GEN;MASC;SG
kanadská	kanadyjski	kanadský	kanadyjski	ADJ;NOM;FEM;SG;POS	ADJ;NOM;MASC;SG
partner	partner	partner	partner	N;ANIM;NOM;MASC;SG;POS	N;NOM;MASC;SG
partner	partnerka	partner	partnerka	N;ANIM;NOM;MASC;SG;POS	N;NOM;FEM;SG
partner	wspólnik	partner	wspólnik	N;ANIM;NOM;MASC;SG;POS	N;NOM;MASC;SG
etnicky	etnicznie	etnicky	etnicznie	ADV;POS	ADV
konkurenční	konkurencyjna	konkurenční	konkurencyjny	ADJ;NOM;MASC;SG;POS	ADJ;NOM;FEM;SG
konkurenční	konkurencyjne	konkurenční	konkurencyjny	ADJ;NOM;MASC;SG;POS	ADJ;NOM;NEUT;SG
konkurenční	konkurencyjny	konkurenční	konkurencyjny	ADJ;NOM;MASC;SG;POS	ADJ;NOM;MASC;SG
konkurenční	konkurencyjne	konkurenční	konkurencyjny	ADJ;NOM;MASC;SG;POS	ADJ;NOM;NEUT;SG
transformace	przemiana	transformace	przemiać	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
transformace	transformacja	transformace	transformacja	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
transformace	przekształcenie	transformace	przekształcenie	N;NOM;FEM;SG;POS	N;NOM;NEUT;SG
transformace	przekształcenia	transformace	przekształcenie	N;NOM;FEM;SG;POS	N;NOM;NEUT;SG
odpověděl	odpowiedział	odpovědět	odpowiedzieć	V;MASC;SG;POS;PST;V.PTCP;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
odpověděl	odpowiedział	odpovědět	odpowiedzieć	V;MASC;SG;POS;PST;V.PTCP;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
odpověděl	odpowiedział	odpovědět	odpowiedzieć	V;MASC;SG;POS;PST;V.PTCP;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
odpověděl	odpowiedziało	odpovědět	odpowiedzieć	V;MASC;SG;POS;PST;V.PTCP;ACT	V;PFV;NEUT;IND;SG;PST;FIN;ACT
zpravodaj	biuletyn	zpravodaj	biuletyn	N;ANIM;NOM;MASC;SG;POS	N;NOM;MASC;SG
zpravodaj	biuletyn	zpravodaj	biuletyn	N;ANIM;NOM;MASC;SG;POS	N;NOM;MASC;SG
zpravodaj	sprawozdawcy	zpravodaj	sprawozdawca	N;ANIM;NOM;MASC;SG;POS	N;NOM;MASC;SG
zpravodaj	sprawozdawca	zpravodaj	sprawozdawca	N;ANIM;NOM;MASC;SG;POS	N;NOM;MASC;SG
přeložen	przeniesiony	přeložený	przenieść	ADJ;MASC;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
přeložen	przeniesiona	přeložený	przenieść	ADJ;MASC;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
přeložen	przeniesione	přeložený	przenieść	ADJ;MASC;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
sdělení	komunikat	sdělení	komunikat	N;NOM;NEUT;SG;POS	N;NOM;MASC;SG
sdělení	komunikacja	sdělení	komunikacja	N;NOM;NEUT;SG;POS	N;NOM;FEM;SG
sdělení	komunikacja	sdělení	komunikacja	N;NOM;NEUT;SG;POS	N;NOM;FEM;SG
sdělení	łączność	sdělení	łączność	N;NOM;NEUT;SG;POS	N;NOM;FEM;SG
piloti	piloci	pilot	pilot	N;ANIM;NOM;MASC;PL;POS	N;NOM;MASC;PL
muhammad	muhammad	muhammad	muhammad	N;ANIM;NOM;MASC;SG;POS	N;NOM;MASC;SG
superpohár	supercup	superpohár	supercup	N;INAN;NOM;MASC;SG;POS	N;NOM;MASC;SG
konfederace	konfederacja	konfederace	konfederacja	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
náboženský	religijny	náboženský	religijny	ADJ;INAN;NOM;MASC;SG;POS	ADJ;NOM;MASC;SG
náboženský	religijna	náboženský	religijny	ADJ;INAN;NOM;MASC;SG;POS	ADJ;NOM;FEM;SG
náboženský	religijne	náboženský	religijny	ADJ;INAN;NOM;MASC;SG;POS	ADJ;NOM;NEUT;SG
hluboký	głęboka	hluboký	głęboki	ADJ;INAN;NOM;MASC;SG;POS	ADJ;NOM;FEM;SG
hluboký	głęboki	hluboký	głęboki	ADJ;INAN;NOM;MASC;SG;POS	ADJ;NOM;MASC;SG
hluboký	głębokie	hluboký	głęboki	ADJ;INAN;NOM;MASC;SG;POS	ADJ;NOM;NEUT;SG
synovec	siostrzeniec	synovec	siostrzeniec	N;ANIM;NOM;MASC;SG;POS	N;NOM;MASC;SG
synovec	bratanek	synovec	bratanek	N;ANIM;NOM;MASC;SG;POS	N;NOM;MASC;SG
nesmysl	nonsens	nesmysl	nonsens	N;INAN;NOM;MASC;SG;POS	N;NOM;MASC;SG
marketing	obrót	marketing	obrót	N;INAN;NOM;MASC;SG;POS	N;NOM;MASC;SG
hymna	hymn	hymna	hymn	N;NOM;FEM;SG;POS	N;NOM;MASC;SG
rozšířená	rozszerzone	rozšířený	rozszerzyć	ADJ;NOM;FEM;SG;POS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
rozšířená	rozszerzona	rozšířený	rozszerzyć	ADJ;NOM;FEM;SG;POS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
rozšířená	rozszerzony	rozšířený	rozszerzyć	ADJ;NOM;FEM;SG;POS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
rozšířená	przedłużony	rozšířený	przedłużyć	ADJ;NOM;FEM;SG;POS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
rozšířená	rozszerzone	rozšířený	rozszerzyć	ADJ;NOM;FEM;SG;POS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
rozšířená	rozszerzony	rozšířený	rozszerzyć	ADJ;NOM;FEM;SG;POS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
rozšířená	rozszerzona	rozšířený	rozszerzyć	ADJ;NOM;FEM;SG;POS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
potrubí	rura	potrubí	rura	N;NOM;NEUT;SG;POS	N;NOM;FEM;SG
potrubí	hydraulika	potrubí	hydraulika	N;NOM;NEUT;SG;POS	N;NOM;FEM;SG
zatčení	areszt	zatčení	areszt	N;NOM;NEUT;SG;POS	N;NOM;MASC;SG
zatčení	aresztowanie	zatčení	aresztowanie	N;NOM;NEUT;SG;POS	N;NOM;NEUT;SG
nutná	niezbędny	nutný	niezbędny	ADJ;NOM;FEM;SG;POS	ADJ;NOM;MASC;SG
nutná	konieczny	nutný	konieczny	ADJ;NOM;FEM;SG;POS	ADJ;NOM;MASC;SG
nutná	konieczna	nutný	konieczny	ADJ;NOM;FEM;SG;POS	ADJ;NOM;FEM;SG
nutná	niezbędne	nutný	niezbędny	ADJ;NOM;FEM;SG;POS	ADJ;NOM;NEUT;SG
nutná	konieczne	nutný	konieczny	ADJ;NOM;FEM;SG;POS	ADJ;NOM;NEUT;SG
zpětně	wstecznie	zpětně	wstecznie	ADV;POS	ADV
opuštění	porzucenie	opuštění	porzucić	N;NOM;NEUT;SG;POS	N;PFV;NOM;NEUT;SG;POS;V.MSDR
odborníci	zawodowcy	odborník	zawodowiec	N;ANIM;NOM;MASC;PL;POS	N;NOM;MASC;PL
odborníci	eksperci	odborník	ekspert	N;ANIM;NOM;MASC;PL;POS	N;NOM;MASC;PL
portugalské	portugalski	portugalský	portugalski	ADJ;NOM;NEUT;SG;POS	ADJ;NOM;MASC;SG
portugalské	portugalska	portugalský	portugalski	ADJ;NOM;NEUT;SG;POS	ADJ;NOM;FEM;SG
portugalské	portugalskie	portugalský	portugalski	ADJ;NOM;NEUT;SG;POS	ADJ;NOM;NEUT;SG
kancléř	kanclerz	kancléř	kanclerz	N;ANIM;NOM;MASC;SG;POS	N;NOM;MASC;SG
mozek	mózg	mozek	mózg	N;INAN;NOM;MASC;SG;POS	N;NOM;MASC;SG
mozek	umysł	mozek	umysł	N;INAN;NOM;MASC;SG;POS	N;NOM;MASC;SG
mozek	mózg	mozek	mózg	N;INAN;NOM;MASC;SG;POS	N;NOM;MASC;SG
zločin	przestępstwo	zločin	przestępstwo	N;INAN;NOM;MASC;SG;POS	N;NOM;NEUT;SG
zločin	przestępstwo	zločin	przestępstwo	N;INAN;NOM;MASC;SG;POS	N;NOM;NEUT;SG
zločin	przestępczość	zločin	przestępczość	N;INAN;NOM;MASC;SG;POS	N;NOM;FEM;SG
zločin	przestępstwa	zločin	przestępstwo	N;INAN;NOM;MASC;SG;POS	N;NOM;NEUT;SG
zločin	zbrodnie	zločin	zbrodnie	N;INAN;NOM;MASC;SG;POS	N;NOM;FEM;SG
zločin	zbrodnia	zločin	zbrodnia	N;INAN;NOM;MASC;SG;POS	N;NOM;FEM;SG
převod	przenoszenie	převod	przenosić	N;INAN;NOM;MASC;SG;POS	N;NOM;NEUT;SG;POS;V.MSDR
převod	transfer	převod	transfer	N;INAN;NOM;MASC;SG;POS	N;NOM;MASC;SG
převod	przeniesienie	převod	przeniesienie	N;INAN;NOM;MASC;SG;POS	N;PFV;NOM;NEUT;SG;POS;V.MSDR
převod	przekazanie	převod	przekazać	N;INAN;NOM;MASC;SG;POS	N;PFV;NOM;NEUT;SG;POS;V.MSDR
kanálů	kanałów	kanál	kanał	N;INAN;GEN;MASC;PL;POS	N;GEN;MASC;PL
ničení	zniszczenia	ničení	zniszczyć	N;NOM;NEUT;SG;POS	N;NOM;NEUT;SG
ničení	zniszczenie	ničení	zniszczyć	N;NOM;NEUT;SG;POS	N;PFV;NOM;NEUT;SG;POS;V.MSDR
ničení	niszczenie	ničení	niszczenie	N;NOM;NEUT;SG;POS	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
zveřejnil	opublikowano	zveřejnit	opublikować	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT	V;PFV;IND;0;PST;FIN;ACT
zveřejnil	opublikował	zveřejnit	opublikować	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
návštěvníky	gości	návštěvník	gość	N;ANIM;ACC;MASC;PL;POS	N;ACC;MASC;PL
dosáhli	osiągnięto	dosáhnout	osiągnąć	V;ANIM;MASC;PL;POS;PST;V.PTCP;ACT	V;PFV;IND;0;PST;FIN;ACT
balet	balet	balet	balet	N;INAN;NOM;MASC;SG;POS	N;NOM;MASC;SG
systematicky	systematycznie	systematicky	systematycznie	ADV;POS	ADV
systematicky	systematycznie	systematicky	systematycznie	ADV;POS	ADV
normálně	normalnie	normálně	normalnie	ADV;POS	ADV
pozemek	kraina	pozemek	kraina	N;INAN;NOM;MASC;SG;POS	N;NOM;FEM;SG
pozemek	ląd	pozemek	ląd	N;INAN;NOM;MASC;SG;POS	N;NOM;MASC;SG
pozemek	ziemia	pozemek	ziemia	N;INAN;NOM;MASC;SG;POS	N;NOM;FEM;SG
uplatnit	zastosować	uplatnit	zastosować	V;POS;NFIN	V;PFV;NFIN;ACT
uplatnit	stosować	uplatnit	stosować	V;POS;NFIN	V;IPFV;NFIN;ACT
uplatnit	odkupić	uplatnit	odkupić	V;POS;NFIN	V;PFV;NFIN;ACT
kazatel	kaznodzieja	kazatel	kaznodziej	N;ANIM;NOM;MASC;SG;POS	N;NOM;MASC;SG
připraven	gotowy	připravený	gotowy	ADJ;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;MASC;SG
připraven	gotowe	připravený	gotowy	ADJ;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;NEUT;SG
zeměpisné	geograficzne	zeměpisný	geograficzny	ADJ;NOM;NEUT;SG;POS	ADJ;NOM;NEUT;SG
zeměpisné	geograficzna	zeměpisný	geograficzny	ADJ;NOM;NEUT;SG;POS	ADJ;NOM;FEM;SG
zeměpisné	geograficzny	zeměpisný	geograficzny	ADJ;NOM;NEUT;SG;POS	ADJ;NOM;MASC;SG
zeměpisné	geograficzne	zeměpisný	geograficzny	ADJ;NOM;NEUT;SG;POS	ADJ;NOM;NEUT;SG
zeměpisné	geograficzna	zeměpisný	geograficzny	ADJ;NOM;NEUT;SG;POS	ADJ;NOM;FEM;SG
zeměpisné	geograficzny	zeměpisný	geograficzny	ADJ;NOM;NEUT;SG;POS	ADJ;NOM;MASC;SG
drak	smok	drak	smok	N;ANIM;NOM;MASC;SG;POS	N;NOM;MASC;SG
dosah	zasięg	dosah	zasięg	N;INAN;NOM;MASC;SG;POS	N;NOM;MASC;SG
dosah	zakres	dosah	zakres	N;INAN;NOM;MASC;SG;POS	N;NOM;MASC;SG
dosah	przedział	dosah	przedział	N;INAN;NOM;MASC;SG;POS	N;NOM;MASC;SG
dosah	zasięg	dosah	zasięg	N;INAN;NOM;MASC;SG;POS	N;NOM;MASC;SG
překvapivě	zadziwiająco	překvapivě	zadziwiająco	ADV;POS	ADV
překvapivě	niespodziewanie	překvapivě	niespodziewanie	ADV;POS	ADV
překvapivě	zaskakująco	překvapivě	zaskakująco	ADV;POS	ADV
chemický	chemiczne	chemický	chemiczny	ADJ;INAN;NOM;MASC;SG;POS	ADJ;NOM;NEUT;SG
sud	beczka	sud	beczka	N;INAN;NOM;MASC;SG;POS	N;NOM;FEM;SG
sud	beczka	sud	beczka	N;INAN;NOM;MASC;SG;POS	N;NOM;FEM;SG
sud	beczka	sud	beczka	N;INAN;NOM;MASC;SG;POS	N;NOM;FEM;SG
přirozený	naturalne	přirozený	naturalny	ADJ;INAN;NOM;MASC;SG;POS	ADJ;NOM;NEUT;SG
přirozený	naturalny	přirozený	naturalny	ADJ;INAN;NOM;MASC;SG;POS	ADJ;NOM;MASC;SG
přirozený	naturalna	přirozený	naturalny	ADJ;INAN;NOM;MASC;SG;POS	ADJ;NOM;FEM;SG
dělník	robotnik	dělník	robotnik	N;ANIM;NOM;MASC;SG;POS	N;NOM;MASC;SG
dělník	robotnik	dělník	robotnik	N;ANIM;NOM;MASC;SG;POS	N;NOM;MASC;SG
dělník	robotnik	dělník	robotnik	N;ANIM;NOM;MASC;SG;POS	N;NOM;MASC;SG
dělník	pracownik	dělník	pracownik	N;ANIM;NOM;MASC;SG;POS	N;NOM;MASC;SG
potkal	spotkał	potkat	spotkać	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
ramena	ramiona	rameno	ramię	N;NOM;NEUT;PL;POS	N;NOM;NEUT;PL
ramena	barki	rameno	bark	N;NOM;NEUT;PL;POS	N;NOM;FEM;PL
zvuky	dźwięki	zvuk	dźwięk	N;INAN;NOM;MASC;PL;POS	N;NOM;MASC;PL
zvuky	hałasy	zvuk	hałas	N;INAN;NOM;MASC;PL;POS	N;NOM;MASC;PL
bibli	biblię	bible	biblia	N;ACC;FEM;SG;POS	N;ACC;FEM;SG
výpočetní	obliczeniowe	výpočetní	obliczeniowy	ADJ;NOM;FEM;SG;POS	ADJ;NOM;NEUT;SG
prezidentských	prezydenckich	prezidentský	prezydencki	ADJ;GEN;MASC;PL;POS	ADJ;GEN;MASC;PL
bankovní	bankowy	bankovní	bankowy	ADJ;NOM;MASC;SG;POS	ADJ;NOM;MASC;SG
bankovní	bankowe	bankovní	bankowy	ADJ;NOM;MASC;SG;POS	ADJ;NOM;NEUT;SG
bankovní	bankowe	bankovní	bankowy	ADJ;NOM;MASC;SG;POS	ADJ;NOM;NEUT;SG
duši	duszę	duše	dusza	N;ACC;FEM;SG;POS	N;ACC;FEM;SG
zveřejnění	ujawnienie	zveřejnění	ujawnić	N;NOM;NEUT;SG;POS	N;PFV;NOM;NEUT;SG;POS;V.MSDR
zveřejnění	ujawnianie	zveřejnění	ujawniać	N;NOM;NEUT;SG;POS	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
zveřejnění	publikacja	zveřejnění	publikacja	N;NOM;NEUT;SG;POS	N;NOM;FEM;SG
zveřejnění	publikowanie	zveřejnění	publikowanie	N;NOM;NEUT;SG;POS	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
zveřejnění	wydawnictwo	zveřejnění	wydawnictwo	N;NOM;NEUT;SG;POS	N;NOM;NEUT;SG
zveřejnění	publikacja	zveřejnění	publikacja	N;NOM;NEUT;SG;POS	N;NOM;FEM;SG
zveřejnění	wydawnictwa	zveřejnění	wydawnictwo	N;NOM;NEUT;SG;POS	N;NOM;NEUT;SG
zveřejnění	publikowanie	zveřejnění	publikowanie	N;NOM;NEUT;SG;POS	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
dřív	prędzej	brzy	prędko	ADV;CMPR;POS	ADV;CMPR
hitlera	hitlera	hitler	hitler	N;ANIM;ACC;MASC;SG;POS	N;ACC;MASC;SG
porazit	pokonać	porazit	pokonać	V;PFV;POS;NFIN	V;PFV;NFIN;ACT
porazit	pokonać	porazit	pokonać	V;PFV;POS;NFIN	V;PFV;NFIN;ACT
ukázky	demonstracje	ukázka	demonstracja	N;NOM;FEM;PL;POS	N;NOM;FEM;PL
porucha	usterka	porucha	usterka	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
porucha	awaria	porucha	awariać	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
porucha	zaburzenie	porucha	zaburzyć	N;NOM;FEM;SG;POS	N;NOM;NEUT;SG
schválen	zatwierdzony	schválený	zatwierdzić	ADJ;MASC;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
schválen	zatwierdzona	schválený	zatwierdzić	ADJ;MASC;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
schválen	zatwierdzone	schválený	zatwierdzić	ADJ;MASC;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
léky	lekarstwa	lék	lekarstwo	N;INAN;NOM;MASC;PL;POS	N;NOM;NEUT;PL
léky	prochy	lék	prochy	N;INAN;NOM;MASC;PL;POS	N;NOM;MASC;PL
léky	narkotyki	lék	narkotyk	N;INAN;NOM;MASC;PL;POS	N;NOM;MASC;PL
léky	leki	lék	lek	N;INAN;NOM;MASC;PL;POS	N;NOM;MASC;PL
léky	lekarstwa	lék	lekarstwo	N;INAN;NOM;MASC;PL;POS	N;NOM;NEUT;PL
léky	lekarstwa	lék	lekarstwo	N;INAN;NOM;MASC;PL;POS	N;NOM;NEUT;PL
léky	leki	lék	lek	N;INAN;NOM;MASC;PL;POS	N;NOM;MASC;PL
drobná	drobna	drobný	drobny	ADJ;NOM;FEM;SG;POS	ADJ;NOM;FEM;SG
metr	licznik	metr	licznik	N;INAN;NOM;MASC;SG;POS	N;NOM;MASC;SG
metr	miernik	metr	miernik	N;INAN;NOM;MASC;SG;POS	N;NOM;MASC;SG
basketbal	koszykówka	basketbal	koszykówka	N;INAN;NOM;MASC;SG;POS	N;NOM;FEM;SG
zima	chłód	zima	chłód	N;NOM;FEM;SG;POS	N;NOM;MASC;SG
zima	zima	zima	zima	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
hnědý	brązowa	hnědý	brązowy	ADJ;INAN;NOM;MASC;SG;POS	ADJ;NOM;FEM;SG
hnědý	brązowe	hnědý	brązowy	ADJ;INAN;NOM;MASC;SG;POS	ADJ;NOM;NEUT;SG
hnědý	brązowy	hnědý	brązowy	ADJ;INAN;NOM;MASC;SG;POS	ADJ;NOM;MASC;SG
nepochybně	niewątpliwie	nepochybně	niewątpliwie	ADV;POS	ADV
sporné	wątpliwe	sporný	wątpliwy	ADJ;NOM;NEUT;SG;POS	ADJ;NOM;NEUT;SG
sporné	kwestionowane	sporný	kwestionować	ADJ;NOM;NEUT;SG;POS	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
extrémní	ekstremalne	extrémní	ekstremalny	ADJ;NOM;MASC;SG;POS	ADJ;NOM;NEUT;SG
vyvinutý	rozwijane	vyvinutý	rozwijać	ADJ;INAN;NOM;MASC;SG;POS	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
vyvinutý	opracowane	vyvinutý	opracować	ADJ;INAN;NOM;MASC;SG;POS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
vyvinutý	rozwinięte	vyvinutý	rozwinąć	ADJ;INAN;NOM;MASC;SG;POS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
vyvinutý	opracowany	vyvinutý	opracować	ADJ;INAN;NOM;MASC;SG;POS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
éra	epoka	éra	epoka	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
signály	sygnały	signál	sygnał	N;INAN;NOM;MASC;PL;POS	N;NOM;MASC;PL
dokládá	ilustruje	dokládat	ilustrować	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
odhad	oszacowanie	odhad	oszacować	N;INAN;NOM;MASC;SG;POS	N;NOM;NEUT;SG
odhad	oszacowanie	odhad	oszacować	N;INAN;NOM;MASC;SG;POS	N;NOM;NEUT;SG
pacienta	pacjenta	pacient	pacjent	N;ANIM;ACC;MASC;SG;POS	N;ACC;MASC;SG
irské	irlandzkie	irský	irlandzki	ADJ;NOM;NEUT;SG;POS	ADJ;NOM;NEUT;SG
irské	irlandzki	irský	irlandzka	ADJ;NOM;NEUT;SG;POS	ADJ;NOM;MASC;SG
irské	irlandzka	irský	irlandzka	ADJ;NOM;NEUT;SG;POS	ADJ;NOM;FEM;SG
kázání	kazania	kázání	kazanie	N;NOM;NEUT;SG;POS	N;NOM;NEUT;SG
kázání	kazanie	kázání	kazanie	N;NOM;NEUT;SG;POS	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
kázání	kazania	kázání	kazanie	N;NOM;NEUT;SG;POS	N;NOM;NEUT;SG
kázání	kazania	kázání	kazanie	N;NOM;NEUT;SG;POS	N;NOM;NEUT;SG
prázdná	pusta	prázdný	pusty	ADJ;NOM;FEM;SG;POS	ADJ;NOM;FEM;SG
prázdná	pusty	prázdný	pusty	ADJ;NOM;FEM;SG;POS	ADJ;NOM;MASC;SG
dvojí	podwójne	dvojí	podwójny	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
převodovka	przesyłanie	převodovka	przesyłać	N;NOM;FEM;SG;POS	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
převodovka	transmisja	převodovka	transmisja	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
převodovka	przekazanie	převodovka	przekazać	N;NOM;FEM;SG;POS	N;PFV;NOM;NEUT;SG;POS;V.MSDR
chybějící	brakujące	chybějící	brakować	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;ACT
pohřebiště	cmentarz	pohřebiště	cmentarz	N;NOM;NEUT;SG;POS	N;NOM;MASC;SG
strop	sufit	strop	sufit	N;INAN;NOM;MASC;SG;POS	N;NOM;MASC;SG
strop	pułap	strop	pułap	N;INAN;NOM;MASC;SG;POS	N;NOM;MASC;SG
zemře	umiera	zemřít	umierać	V;IND;SG;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
portugalská	portugalski	portugalský	portugalski	ADJ;NOM;FEM;SG;POS	ADJ;NOM;MASC;SG
portugalská	portugalska	portugalský	portugalski	ADJ;NOM;FEM;SG;POS	ADJ;NOM;FEM;SG
portugalská	portugalskie	portugalský	portugalski	ADJ;NOM;FEM;SG;POS	ADJ;NOM;NEUT;SG
rozcestí	skrzyżowania	rozcestí	skrzyżowanie	N;NOM;NEUT;SG;POS	N;NOM;NEUT;SG
výdělek	zysk	výdělek	zysk	N;INAN;NOM;MASC;SG;POS	N;NOM;MASC;SG
porozumění	zrozumienie	porozumění	zrozumienie	N;NOM;NEUT;SG;POS	N;NOM;NEUT;SG
porozumění	rozumienie	porozumění	rozumienie	N;NOM;NEUT;SG;POS	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
biblické	biblijne	biblický	biblijny	ADJ;NOM;NEUT;SG;POS	ADJ;NOM;NEUT;SG
nabídka	przetarg	nabídka	przetarg	N;NOM;FEM;SG;POS	N;NOM;MASC;SG
nabídka	oferta	nabídka	oferty	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
nabídka	oferta	nabídka	oferty	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
