من	від	مِن	від	ADP	ADP;GEN
تقديم	підкорення	تَقدِيم	підкорення	N;NOM;INDF;SG	N;INAN;NOM;NEUT;SG
تقديم	відправка	تَقدِيم	відправка	N;NOM;INDF;SG	N;INAN;NOM;FEM;SG
البطولة	героїзм	بُطُولَة	героїзм	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
البطولة	турнір	بُطُولَة	турнір	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
البطولة	чемпіонат	بُطُولَة	чемпіонат	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
محطة	термінала	مَحَطَّة	термінал	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
محطة	термінал	مَحَطَّة	термінал	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
محطة	станція	مَحَطَّة	станція	N;NOM;INDF;SG	N;INAN;NOM;FEM;SG
محطة	вокзал	مَحَطَّة	вокзал	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
تعرف	знати	عَرَف	знати	V;IPFV;FEM;IND;SG;3;FIN;PASS	V;IPFV;NFIN
المجال	домен	مَجَال	домний	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
المجال	сфера	مَجَال	сфера	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
المجال	куля	مَجَال	куля	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
الوصول	прихід	وُصُول	прихід	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الوصول	приїзд	وُصُول	приїзд	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الوصول	прибуття	وُصُول	прибуття	N;NOM;DEF;SG	N;INAN;NOM;NEUT;SG
الوصول	охоплення	وُصُول	охоплення	N;NOM;DEF;SG	N;INAN;NOM;NEUT;SG
الوصول	доступ	وُصُول	доступ	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الجائزة	премія	جَائِزَة	премія	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
الجائزة	нагорода	جَائِزَة	нагорода	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
وزراء	міністри	وَزِير	міністр	N;NOM;INDF;PL	N;ANIM;NOM;MASC;PL
خاص	приватна	خَاصّ	приватний	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG
خاص	особисте	خَاصّ	особистий	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;NEUT;SG
خاص	приватний	خَاصّ	приватний	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;MASC;SG
خاص	особливий	خَاصّ	особливий	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;MASC;SG
خاص	спеціальний	خَاصّ	спеціальний	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;MASC;SG
خاص	особливе	خَاصّ	особливий	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;NEUT;SG
خاص	особлива	خَاصّ	особливий	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG
اللاعب	програвач	لَاعِب	програвач	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
اللاعب	гравець	لَاعِب	гравець	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG
الطبيعية	натуральний	طَبِيعِيّ	натуральний	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;MASC;SG
الطبيعية	натуральна	طَبِيعِيّ	натуральний	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;FEM;SG
الطبيعية	природний	طَبِيعِيّ	природний	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;MASC;SG
عصر	епоха	عَصر	епоха	N;NOM;INDF;SG	N;INAN;NOM;FEM;SG
سابق	попереднє	سَابِق	попередній	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;NEUT;SG
سابق	попередній	سَابِق	попередній	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;MASC;SG
سابق	попередня	سَابِق	попередній	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG
سابق	колишній	سَابِق	колишній	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;MASC;SG
يحدث	відбувається	حَدَث	відбуватися	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
الوطن	дім	وَطَن	дім	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الوطن	домівка	وَطَن	домівка	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
العلاج	терапія	عِلَاج	терапія	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
العلاج	лікування	عِلَاج	лікування	N;NOM;DEF;SG	N;INAN;NOM;NEUT;SG
باب	вивіз	بَاب	вивіз	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
البريطاني	англієць	برِيطَانِيّ	англієць	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG
العدد	кількість	عَدَد	кількість	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
العدد	відлік	عَدَد	відлік	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
العدد	число	عَدَد	число	N;NOM;DEF;SG	N;INAN;NOM;NEUT;SG
العدد	кількість	عَدَد	кількість	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
العدد	номер	عَدَد	номер	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
علاقة	взаємовідношення	عَلَاقَة	взаємовідношення	N;NOM;INDF;SG	N;INAN;NOM;NEUT;SG
كامل	повна	كَامِل	повний	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG
كامل	повний	كَامِل	повний	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;MASC;SG
كامل	повне	كَامِل	повний	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;NEUT;SG
كامل	завершене	كَامِل	завершений	ADJ;NOM;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;V.PTCP;PASS
كامل	повний	كَامِل	повний	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;MASC;SG
كامل	завершений	كَامِل	завершений	ADJ;NOM;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
معسكر	табір	مُعَسكَر	табір	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
مهمة	місія	مَهَمَّة	місія	N;NOM;INDF;SG	N;INAN;NOM;FEM;SG
رسالة	повідомлення	رِسَالَة	повідомлення	N;NOM;INDF;SG	N;INAN;NOM;NEUT;SG
رسالة	лист	رِسَالَة	лист	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
رسالة	літера	رِسَالَة	літера	N;NOM;INDF;SG	N;INAN;NOM;FEM;SG
الملعب	стадіон	مَلعَب	стадіон	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الملعب	стедіум	مَلعَب	стедія	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الدينية	релігійна	دِينِيّ	релігійний	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;FEM;SG
التالي	наступний	تَالِي	наступний	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;MASC;SG
التالي	наступна	تَالِي	наступний	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;FEM;SG
التالي	наступне	تَالِي	наступний	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;NEUT;SG
السينما	кінематограф	سِينَمَا	кінематограф	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
السينما	кіно	سِينَمَا	кіно	N;NOM;DEF;SG	N;INAN;NOM;NEUT;SG
العسكري	військовий	عَسكَرِيّ	військовий	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;MASC;SG
كنيسة	церква	كَنِيسَة	церква	N;NOM;INDF;SG	N;INAN;NOM;FEM;SG
كنيسة	костел	كَنِيسَة	костел	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
اليد	кисть	يَد	кисть	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
اليد	правиця	يَد	правиця	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
اليد	рука	يَد	рука	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
المحيط	периметр	مُحِيط	периметр	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
المحيط	океан	مُحِيط	океан	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
النهائي	остаточний	نِهَائِيّ	остаточний	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;MASC;SG
نقاط	крапки	نُقطَة	крапка	N;NOM;INDF;PL	N;INAN;NOM;FEM;PL
نقاط	подяки	نُقطَة	подяка	N;NOM;INDF;PL	N;INAN;NOM;FEM;PL
نقاط	точки	نُقطَة	точка	N;NOM;INDF;PL	N;INAN;NOM;FEM;PL
نقاط	очки	نُقطَة	очка	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL
نقاط	пункти	نُقطَة	пункт	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL
القوى	здібності	قُوَّة	здібність	N;NOM;DEF;PL	N;INAN;NOM;FEM;PL
الغرب	захід	غَرب	захід	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
العهد	угода	عَهد	угода	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
العهد	заповіт	عَهد	заповіт	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
مدى	асортимент	مَدَى	асортимент	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
مدى	діапазон	مَدَى	діапазон	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
مدى	хребет	مَدَى	хребет	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
جريدة	газета	جَرِيدَة	газета	N;NOM;INDF;SG	N;INAN;NOM;FEM;SG
معهد	інститут	مَعهَد	інститут	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
الصور	фотографії	الصور	фотографія	N;NOM;DEF;PL	N;INAN;NOM;FEM;PL
الصور	світлини	الصور	світлина	N;NOM;DEF;PL	N;INAN;NOM;FEM;PL
الصور	картинки	الصور	картинка	N;NOM;DEF;PL	N;INAN;NOM;FEM;PL
عاد	повернулася	عَاد	повернутися	V;PFV;MASC;SG;3;ACT	V;PFV;FEM;IND;SG;PST;FIN
عاد	повернувся	عَاد	повернутися	V;PFV;MASC;SG;3;ACT	V;PFV;MASC;IND;SG;PST;FIN
عاد	повернулася	عَاد	повернутися	V;PFV;MASC;SG;3;ACT	V;PFV;FEM;IND;SG;PST;FIN
وصل	прибуло	وَصَل	прибути	V;PFV;MASC;SG;3;ACT	V;PFV;NEUT;IND;SG;PST;FIN
وصل	приїхав	وَصَل	приїхати	V;PFV;MASC;SG;3;ACT	V;PFV;MASC;IND;SG;PST;FIN
الخدمة	служба	خِدمَة	служба	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
الخدمة	послуга	خِدمَة	послуга	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
الخدمة	сервіс	خِدمَة	сервес	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
روابط	лінки	روابط	лінка	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL
روابط	посилання	روابط	посилання	N;NOM;INDF;PL	N;INAN;NOM;NEUT;PL
حدود	межі	حَدّ	межа	N;NOM;INDF;PL	N;INAN;NOM;FEM;PL
حدود	кордони	حَدّ	кордон	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL
حدود	межі	حَدّ	межа	N;NOM;INDF;PL	N;INAN;NOM;FEM;PL
حدود	кордони	حَدّ	кордон	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL
حدود	рамки	حَدّ	рамка	N;NOM;INDF;PL	N;INAN;NOM;FEM;PL
حدود	границі	حَدّ	границя	N;NOM;INDF;PL	N;INAN;NOM;FEM;PL
حدود	межі	حَدّ	межа	N;NOM;INDF;PL	N;INAN;NOM;FEM;PL
المعهد	інститут	مَعهَد	інститут	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
فصيلة	чота	فَصِيلَة	чота	N;NOM;INDF;SG	N;INAN;NOM;FEM;SG
فصيلة	взвод	فَصِيلَة	взвод	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
قيمة	значення	قِيمَة	значення	N;NOM;INDF;SG	N;INAN;NOM;NEUT;SG
قيمة	вартість	قِيمَة	вартість	N;NOM;INDF;SG	N;INAN;NOM;FEM;SG
مجموعات	колекції	مَجمُوعَة	колекція	N;NOM;INDF;PL	N;INAN;NOM;FEM;PL
مجموعات	збірки	مَجمُوعَة	збірка	N;NOM;INDF;PL	N;INAN;NOM;FEM;PL
مجموعات	групи	مَجمُوعَة	група	N;NOM;INDF;PL	N;INAN;NOM;FEM;PL
مجموعات	спільноти	مَجمُوعَة	спільнота	N;NOM;INDF;PL	N;INAN;NOM;FEM;PL
طائرات	літаки	طَائِرَة	літаки	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL
السابقة	попереднє	سَابِق	попередній	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;NEUT;SG
السابقة	попередній	سَابِق	попередній	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;MASC;SG
السابقة	попередня	سَابِق	попередній	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;FEM;SG
وصف	описати	وَصَف	описати	V;PFV;MASC;SG;3;ACT	V;PFV;NFIN
قلعة	замок	قلعة	замка	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
قلعة	фортеця	قلعة	фортеця	N;NOM;INDF;SG	N;INAN;NOM;FEM;SG
المعروف	відома	مَعرُوف	відомий	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;FEM;SG
المعروف	відоме	مَعرُوف	відомий	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;NEUT;SG
سياسي	політичний	سِيَاسِيّ	політичний	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;MASC;SG
سياسي	політичне	سِيَاسِيّ	політичний	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;NEUT;SG
سياسي	політична	سِيَاسِيّ	політичний	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG
ظهور	вигляд	ظُهُور	вигляд	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
المحلات	крамниці	مَحَلّ	крамниця	N;NOM;DEF;PL	N;INAN;NOM;FEM;PL
المحلات	магазини	مَحَلّ	магазин	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL
الطبية	медичний	طِبِّيّ	медичний	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;MASC;SG
الطبية	медична	طِبِّيّ	медичний	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;FEM;SG
المهنة	кар	مُهَنِّئ	кар.	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
المهنة	професія	مُهَنِّئ	професія	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
المهنة	окупація	مُهَنِّئ	окупація	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
فكرة	ідея	فِكرَة	ідея	N;NOM;INDF;SG	N;INAN;NOM;FEM;SG
لعبة	гра	لُعبَة	гра	N;NOM;INDF;SG	N;INAN;NOM;FEM;SG
مصرية	єгипетський	مِصرِيّ	єгипетський	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;MASC;SG
مصرية	єгипетська	مِصرِيّ	єгипетський	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;SG
مصري	єгипетський	مِصرِيّ	єгипетський	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;MASC;SG
مصري	єгипетська	مِصرِيّ	єгипетський	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG
لون	колір	لَون	колір	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
لون	колір	لَون	колір	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
المشروع	проект	مَشرُوع	проект	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الموسيقى	музика	الموسيقى	музика	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
مكة	мекка	مَكَّة	мекко	N;NOM;INDF;SG	N;INAN;NOM;FEM;SG
مرات	часи	مَرَّة	час	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL
ثقافة	культура	ثَقَافَة	культура	N;NOM;INDF;SG	N;INAN;NOM;FEM;SG
مدير	режисер	مُدِير	режисер	N;NOM;INDF;SG	N;ANIM;NOM;MASC;SG
مدير	директор	مُدِير	директор	N;NOM;INDF;SG	N;ANIM;NOM;MASC;SG
مدير	керівник	مُدِير	керівник	N;NOM;INDF;SG	N;ANIM;NOM;MASC;SG
مدير	менеджер	مُدِير	менеджер	N;NOM;INDF;SG	N;ANIM;NOM;MASC;SG
السابع	сьомий	سَابِع	сьомий	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;MASC;SG
السابع	сьома	سَابِع	сьома	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;FEM;SG
المصادر	джерела	مَصدَر	джерело	N;NOM;DEF;PL	N;INAN;NOM;NEUT;PL
حالات	випадки	حَالَة	випадок	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL
حالات	статуси	حَالَة	статус	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL
القائمة	меню	قَائِمَة	меню	N;NOM;DEF;SG	N;INAN;NOM;NEUT;SG
القائمة	перелік	قَائِمَة	перелік	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
القائمة	список	قَائِمَة	список	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
مادة	матеріал	مَادَّة	матеріал	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
مادة	речовина	مَادَّة	речовина	N;NOM;INDF;SG	N;INAN;NOM;FEM;SG
المتوسط	середній	مُتَوَسِّط	середній	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;MASC;SG
المتوسط	середнє	مُتَوَسِّط	середній	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;NEUT;SG
المتوسط	середня	مُتَوَسِّط	середній	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;FEM;SG
المتوسط	середній	مُتَوَسِّط	середній	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;MASC;SG
المتوسط	середня	مُتَوَسِّط	середній	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;FEM;SG
التحرير	правка	تَحرِير	правка	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
التحرير	визволення	تَحرِير	визволення	N;NOM;DEF;SG	N;INAN;NOM;NEUT;SG
التحرير	звільнення	تَحرِير	звільнення	N;NOM;DEF;SG	N;INAN;NOM;NEUT;SG
التحرير	редагування	تَحرِير	редагування	N;NOM;DEF;SG	N;INAN;NOM;NEUT;SG
التحرير	монтаж	تَحرِير	монтаж	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
تحويلات	конверсії	تَحوِيل	конверсія	N;NOM;INDF;PL	N;INAN;NOM;FEM;PL
تحويلات	передачі	تَحوِيل	передача	N;NOM;INDF;PL	N;INAN;NOM;FEM;PL
مصطلح	термін	مُصطَلَح	термін	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
الهواء	повітря	هَوَاء	повітря	N;NOM;DEF;SG	N;INAN;NOM;NEUT;SG
الطريقة	метод	طَرِيقَة	метод	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الطريقة	спосіб	طَرِيقَة	спосіб	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الطريقة	шлях	طَرِيقَة	шлях	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
العراقية	іракський	عِرَاقِيّ	іракський	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;MASC;SG
تشمل	включати	شَمِل	включати	V;IPFV;FEM;IND;SG;3;FIN;ACT	V;IPFV;NFIN
تشمل	входить	شَمِل	входити	V;IPFV;FEM;IND;SG;3;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
تشمل	включає	شَمِل	включати	V;IPFV;FEM;IND;SG;3;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
العصور	віки	عَصر	вік	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL
مدة	тривалість	مُدَّة	тривалість	N;NOM;INDF;SG	N;INAN;NOM;FEM;SG
علوم	науки	عِلم	наука	N;NOM;INDF;PL	N;INAN;NOM;FEM;PL
الفضاء	пробіл	فَضَاء	пробіл	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الفضاء	простір	فَضَاء	простір	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
اليونان	греція	يُونَان	греція	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
جيش	армія	جَيش	армія	N;NOM;INDF;SG	N;INAN;NOM;FEM;SG
جيش	військо	جَيش	військо	N;NOM;INDF;SG	N;INAN;NOM;NEUT;SG
مهرجان	фестиваль	مَهرَجَان	фестиваль	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
ساعة	година	سَاعَة	година	N;NOM;INDF;SG	N;INAN;NOM;FEM;SG
ساعة	годинник	سَاعَة	годинник	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
كاتب	письменник	كَاتِب	письменник	N;NOM;INDF;SG	N;ANIM;NOM;MASC;SG
كاتب	автор	كَاتِب	автор	N;NOM;INDF;SG	N;ANIM;NOM;MASC;SG
كاتب	автора	كَاتِب	автор	N;NOM;INDF;SG	N;ANIM;NOM;MASC;SG
جوائز	нагороди	جَائِزَة	нагорода	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL
القوة	міцність	قُوَّة	міцність	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
القوة	інтенсивність	قُوَّة	інтенсивність	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
القوة	сила	قُوَّة	сила	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
القوة	сила	قُوَّة	сила	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
القوة	влада	قُوَّة	влада	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
القوة	живлення	قُوَّة	живлення	N;NOM;DEF;SG	N;INAN;NOM;NEUT;SG
القوة	сила	قُوَّة	сила	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
المشاركة	обмін	مُشَارَكَة	обмін	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
المشاركة	поширення	مُشَارَكَة	поширення	N;NOM;DEF;SG	N;INAN;NOM;NEUT;SG
المشاركة	акція	مُشَارَكَة	акція	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
المشاركة	поширення	مُشَارَكَة	поширення	N;NOM;DEF;SG	N;INAN;NOM;NEUT;SG
الجوائز	нагороди	جَائِزَة	нагорода	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL
تصميم	проектування	تَصمِيم	проектування	N;NOM;INDF;SG	N;INAN;NOM;NEUT;SG
تصميم	дизайн	تَصمِيم	дизайн	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
تصميم	розробка	تَصمِيم	розробка	N;NOM;INDF;SG	N;INAN;NOM;FEM;SG
تصميم	розробка	تَصمِيم	розробка	N;NOM;INDF;SG	N;INAN;NOM;FEM;SG
النقل	трансфер	نَقل	трансфер	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
النقل	перенесення	نَقل	перенесення	N;NOM;DEF;SG	N;INAN;NOM;NEUT;SG
النقل	транспорт	نَقل	транспорт	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
النقل	транспортування	نَقل	транспортування	N;NOM;DEF;SG	N;INAN;NOM;NEUT;SG
النقل	перевезення	نَقل	перевезення	N;NOM;DEF;SG	N;INAN;NOM;NEUT;SG
النقل	транспорт	نَقل	транспорт	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
النقل	пересилання	نَقل	пересилання	N;NOM;DEF;SG	N;INAN;NOM;NEUT;SG
الواقع	реальність	وَاقِع	реальність	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
الواقع	реаліті	وَاقِع	реаліт	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
المسلحة	озброєний	مُسَلَّح	озброєний	ADJ;NOM;DEF;FEM;SG	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
