また	또한	また	또한	CONJ	CONJ
お	돈이	お	돈+이	N	N
農地	농지	農地	농지	N	N
条項	조항	条項	조항	N	N
食べ物	음식	食べ物	음식	N	N
食べ物	식량	食べ物	식량	N	N
食べ物	식품	食べ物	식품	N	N
ログイン	로그인	ログイン	로그인	N	N
習慣	습관	習慣	습관	N	N
習慣	습관	習慣	습관	N	N
ズーム	축소	ズーム	축소	N	N
ズーム	확대	ズーム	확대	N	N
プラント	식물	プラント	식물	N	N
プラント	식물학	プラント	식물학	N	N
煙突	굴뚝	煙突	굴뚝	N	N
煙突	굴뚝	煙突	굴뚝	N	N
サミット	정상회담	サミット	정상회담	N	N
サミット	회담	サミット	회담	N	N
サミット	정상회의	サミット	정상회+의	N	N
決闘	결투	決闘	결투	N	N
バグ	곤충	バグ	곤충	N	N
スケジュール	일정	スケジュール	일정	N	N
スケジュール	예약	スケジュール	예약	N	N
フレーズ	구문	フレーズ	구문	N	N
フレーズ	문구	フレーズ	문구	N	N
弱点	약점	弱点	약점	N	N
メガネ	안경	メガネ	안경	N	N
メガネ	안경	メガネ	안경	N	N
貸切	헌장	貸切	헌장	N	N
貸切	전세	貸切	전세	N	N
斜面	경사	斜面	경사	N	N
慢性	만성	慢性	만성	N	N
インパクト	영향	インパクト	영향	N	N
量子	양자	量子	양자	N	N
豪雨	폭우	豪雨	폭우	N	N
ヒューマン	인간	ヒューマン	인간	N	N
ヒューマン	인체	ヒューマン	인체	N	N
レスラー	레슬링	レスラー	레슬링	N	N
オーダー	순서	オーダー	순서	N	N
オーダー	주문	オーダー	주문	N	N
オーダー	주문	オーダー	주문	N	N
ツリー	나무	ツリー	나무	N	N
小銃	소총	小銃	소총	N	N
小銃	소총	小銃	소총	N	N
貯金	저축	貯金	저축	N	N
プロトコル	프로토콜	プロトコル	프로토콜	N	N
プロトコル	프로토콜	プロトコル	프로토콜	N	N
プロトコル	의정서	プロトコル	의정서	N	N
家畜	가축	家畜	가축	N	N
応答	응답하라	応答	응답+하+라	V	V
振る	흔들리기	振る	흔들리+기	V	V
固体	고체	固体	고체	N	N
コンサルタント	컨설턴트	コンサルタント	컨설턴트	N	N
コンサルタント	컨설턴트	コンサルタント	컨설턴트	N	N
コンサルタント	컨설턴트	コンサルタント	컨설턴트	N	N
シャッター	셔터	シャッター	셔터	N	N
美容	미녀	美容	미녀	N	N
美容	미용	美容	미용	N	N
美容	미모	美容	미모	N	N
カレンダー	달력	カレンダー	달력	N	N
カレンダー	달력	カレンダー	달력	N	N
遅い	늦게	遅い	늦+게	ADJ	ADJ
遅い	느린	遅い	느리+ㄴ	ADJ	ADJ
遅い	느리게	遅い	느리+게	ADJ	ADJ
テクニック	기법	テクニック	기법	N	N
テクニック	테크닉	テクニック	테크닉	N	N
テクニック	기법	テクニック	기법	N	N
続行	계속하기	続行	계속+하+기	V	V
続行	진행하기	続行	진행+하+기	V	V
中毒	중독	中毒	중독	N	N
ハット	모자	ハット	모자	N	N
エンジニアリング	공학	エンジニアリング	공학	N	N
カメラマン	사진관	カメラマン	사진관	N	N
カメラマン	사진작가	カメラマン	사진작가	N	N
半導体	반도체	半導体	반도체	N	N
互換性	호환성	互換性	호환성	N	N
プラグ	플러그	プラグ	플러그	N	N
拡散	확산	拡散	확산	N	N
拡散	확산	拡散	확산	N	N
メモ	메모	メモ	메모	N	N
モダン	현대	モダン	현대	N	N
モダン	근대	モダン	근대	N	N
お	알림	お	알리+ㅁ	N	N
お	알림	お	알리+ㅁ	N	N
お	발표	お	발표	N	N
お	공지	お	공지	N	N
お	공지사항	お	공지+사항	N	N
お	알림	お	알리+ㅁ	N	N
木星	목성	木星	목성	N	N
木星	목성의	木星	목성+의	N	N
椅子	의자	椅子	의자	N	N
リール	소식	リール	소식	N	N
ダスト	먼지	ダスト	먼지	N	N
歌曲	노래	歌曲	노래	N	N
ストレス	스트레스	ストレス	스트레스	N	N
ストレス	스트레스	ストレス	스트레스	N	N
褐色	갈색	褐色	갈색	N	N
巫女	미코	巫女	미코		
店長	관리자	店長	관리자	N	N
創始	설립자	創始	설립자	N	N
ティッシュ	조직	ティッシュ	조직	N	N
カセット	카세트	カセット	카세트	N	N
相互	상호작용	相互	상호+작용	N	N
相互	교류	相互	교류	N	N
相互	반응	相互	반응	N	N
相互	상호작용	相互	상호+작용	N	N
ペーパー	용지	ペーパー	용지	N	N
狩猟	사냥	狩猟	사냥	N	N
家具	가구	家具	가구	N	N
チャック	투척	チャック	투척	N	N
セメント	시멘트	セメント	시멘트	N	N
クラスメイト	동창	クラスメイト	동창	N	N
ウサギ	토끼	ウサギ	토끼	N	N
ウサギ	토끼	ウサギ	토끼	N	N
クリップ	클립	クリップ	클립	N	N
クリップ	클립	クリップ	클립	N	N
娯楽	엔터테인먼트	娯楽	엔터테인먼트		
素晴らしい	놀라운	素晴らしい	놀랍+ㄴ	ADJ	ADJ
素晴らしい	멋진	素晴らしい	멋지+ㄴ	ADJ	ADJ
砂糖	설탕	砂糖	설탕	N	N
センス	감각	センス	감각	N	N
魚類	물고기	魚類	물고기	N	N
フォース	강제	フォース	강제	N	N
知能	지능	知能	지능	N	N
知能	지능형	知能	지능형	N	N
弾丸	총알	弾丸	총알	N	N
弾丸	총알	弾丸	총알	N	N
弾丸	탄환	弾丸	탄환	N	N
クロック	시계	クロック	시계	N	N
クロック	클럭	クロック	클럭	N	N
サンプル	표본	サンプル	표본	N	N
サンプル	샘플링	サンプル	샘플링	N	N
サンプル	샘플	サンプル	샘플	N	N
サンプル	샘플	サンプル	샘플	N	N
樹木	나무들	樹木	나무+들	N	N
樹木	나무	樹木	나무	N	N
シカ	사슴	シカ	사슴	N	N
旅客	항공기	旅客	항공기	N	N
サブタイトル	자막	サブタイトル	자막	N	N
サブタイトル	부제	サブタイトル	부제	N	N
特権	특권	特権	특권	N	N
オファー	쿠폰	オファー	쿠폰	N	N
トランス	트랜스포머	トランス	트랜스포머	N	N
線形	선형	線形	선형	N	N
高額	비싼	高額	비싸+ㄴ	ADJ	ADJ
非	비공개	非	비공개	N	N
非	비공개	非	비공개	N	N
非	비공개	非	비공개	N	N
埠頭	선착장	埠頭	선착장	N	N
水族館	수족관	水族館	수족관+의		
水族館	아쿠아리움	水族館	아쿠아리움		
水族館	수족관	水族館	수족관+의		
ロスト	분실	ロスト	분실	N	N
フライング	비행	フライング	비행	N	N
うさぎ	토끼	うさぎ	토끼	N	N
うさぎ	토끼	うさぎ	토끼	N	N
特色	특성	特色	특성	N	N
特色	특징	特色	특징	N	N
牛乳	우유	牛乳	우유	N	N
プラズマ	플라스마	プラズマ	플라스마	N	N
ダイジェスト	소화	ダイジェスト	소화	N	N
十字軍	십자군	十字軍	십자군	N	N
十字軍	십자군	十字軍	십자군	N	N
去る	떠나기	去る	떠나+기	V	V
独身	학사	独身	학사	N	N
ラベル	레이블	ラベル	레이블	N	N
ラベル	라벨	ラベル	라벨	N	N
ラベル	레이블	ラベル	레이블	N	N
ラベル	라벨	ラベル	라벨	N	N
ファンド	기금	ファンド	기금	N	N
ファンド	펀드	ファンド	펀드	N	N
スピーカー	스피커	スピーカー	스피커	N	N
スピーカー	스피커	スピーカー	스피커	N	N
スピーカー	스피커	スピーカー	스피커	N	N
ディフェンス	방위	ディフェンス	방위	N	N
ディフェンス	국방	ディフェンス	국방	N	N
ディフェンス	디펜스	ディフェンス	디펜스	N	N
ディフェンス	방위	ディフェンス	방위	N	N
ディフェンス	국방	ディフェンス	국방	N	N
ディフェンス	디펜스	ディフェンス	디펜스	N	N
かおる	카오루	かおる	카오루		
軍	경사	軍	경사	N	N
軍	상사	軍	상사	N	N
ドラッグ	끌기	ドラッグ	끌+기	V	V
欲望	욕구	欲望	욕구	N	N
欲望	욕구	欲望	욕구	N	N
ホルモン	호르몬	ホルモン	호르몬	N	N
ホルモン	호르몬	ホルモン	호르몬	N	N
敗者	패자	敗者	패자	N	N
敗者	패자	敗者	패자	N	N
ノイズ	소음	ノイズ	소음	N	N
生理学	생리학	生理学	생리학	N	N
スケッチ	스케치	スケッチ	스케치	N	N
スケッチ	스케치	スケッチ	스케치	N	N
スケッチ	스케치	スケッチ	스케치	N	N
コマーシャル	상용	コマーシャル	상용	N	N
コマーシャル	상업용	コマーシャル	상업용	N	N
コマーシャル	상업	コマーシャル	상업	N	N
速い	빠르다	速い	빠르+다	ADJ	ADJ
行進	행진	行進	행진	N	N
行進	행렬	行進	행렬	N	N
落ちる	떨어지지	落ちる	떨어지+지	V	V
落ちる	떨어지는	落ちる	떨어지+는	V	V
ワルツ	왈츠	ワルツ	왈츠	N	N
コンソール	콘솔	コンソール	콘솔	N	N
コンソール	콘솔	コンソール	콘솔	N	N
反	반역죄	反	반역죄	N	N
反	반역	反	반역	N	N
裏切り	배신	裏切り	배신	N	N
裏切り	배신	裏切り	배신	N	N
部数	복사	部数	복사	N	N
部数	복사본	部数	복사본	N	N
部数	사본	部数	사본	N	N
部署	부서	部署	부서	N	N
家庭	가정교사	家庭	가정교사	N	N
同性	동성애	同性	동성애	N	N
トレイ	쟁반	トレイ	쟁반	N	N
アクティブ	활성화	アクティブ	활성화	N	N
アクティブ	활동	アクティブ	활동	N	N
アクティブ	활성	アクティブ	활성	N	N
アクティブ	활성화	アクティブ	활성화	N	N
怖い	무서운	怖い	무섭+ㄴ	ADJ	ADJ
行進	행진	行進	행진	N	N
罰金	벌금	罰金	벌금	N	N
軽い	가벼운	軽い	가볍+ㄴ	ADJ	ADJ
ストリーム	스트림	ストリーム	스트림	N	N
ストリーム	스트림	ストリーム	스트림	N	N
馬鹿	멍청이	馬鹿	멍청이		
馬鹿	바보	馬鹿	바보		
近所	이웃들	近所	이웃+들	N	N
近所	이웃	近所	이웃	N	N
近所	이웃	近所	이웃	N	N
近所	이웃집	近所	이웃집	N	N
ティーン	십대	ティーン	십대	N	N
コイ	잉어	コイ	잉어	N	N
彫刻家	조각가	彫刻家	조각+가	N	N
彫刻家	조각가자리	彫刻家	조각가리리	N	N
楽しみ	쾌락	楽しみ	쾌락	N	N
フィルター	필터링	フィルター	필터링	N	N
フィルター	필터	フィルター	필터	N	N
フィルター	필터	フィルター	필터	N	N
ヘクタール	헥타르	ヘクタール	헥타르	N	N
給与	급여	給与	급+여	N	N
給与	월급	給与	월급	N	N
十字	십자가	十字	십자가	N	N
アトラクション	관광지	アトラクション	관광지	N	N
アトラクション	명소	アトラクション	명소	N	N
クリーン	청소	クリーン	청소	N	N
ナース	간호사	ナース	간호사	N	N
ナース	간호	ナース	간호	N	N
真空	진공	真空	진공	N	N
デュアル	듀얼	デュアル	듀+얼	N	N
賃貸	임대	賃貸	임대	N	N
変態	변신	変態	변신	N	N
塩基	기지	塩基	기지	N	N
シャフト	샤프트	シャフト	샤프트	N	N
モーション	모션	モーション	모션	N	N
コンサルティング	컨설팅	コンサルティング	컨설팅	N	N
マウンテン	산악	マウンテン	산악	N	N
ストーム	폭풍	ストーム	폭풍	N	N
たば	담배	たば	담배	N	N
クモ	거미	クモ	거미	N	N
離れる	떠나기	離れる	떠나+기	V	V
アドバイザー	충고	アドバイザー	충+고		
原点	출처	原点	출처	N	N
断片	단편	断片	단편	N	N
利点	혜택	利点	혜택	N	N
指針	지침	指針	지침	N	N
破棄	취소됨	破棄	취소+되+ㄴ	V	V
破棄	버리기	破棄	버리+기	V	V
おじさん	삼촌	おじさん	삼촌	N	N
おじさん	아저씨	おじさん	아저씨	N	N
スワン	백조	スワン	백조	N	N
囚人	포로	囚人	포로	N	N
囚人	죄수	囚人	죄수	N	N
道徳	도덕성	道徳	도덕성	N	N
道徳	도덕	道徳	도덕	N	N
頭痛	두통	頭痛	두통	N	N
頭痛	두통	頭痛	두통	N	N
並列	평행	並列	평행	N	N
並列	병렬	並列	병렬	N	N
ゴミ	쓰레기	ゴミ	쓰레+기	N	N
事柄	물질	事柄	물질	N	N
計算機	계산기	計算機	계산기	N	N
インク	잉크	インク	잉크	N	N
ミサ	미사	ミサ	미사	N	N
ミサ	질량	ミサ	질량	N	N
薬学	약국	薬学	약국	N	N
薬学	약학	薬学	약학	N	N
食材	식품	食材	식품	N	N
食材	재료	食材	재료	N	N
食材	성분	食材	성분	N	N
食材	식료품	食材	식료품	N	N
食材	재료	食材	재료	N	N
暗い	어둡게	暗い	어둡+게	ADJ	ADJ
暗い	어두운	暗い	어둡+ㄴ	ADJ	ADJ
熱い	뜨거운	熱い	뜨겁+ㄴ	ADJ	ADJ
風呂	욕실	風呂	욕실	N	N
風呂	화장실	風呂	화장실	N	N
風呂	목욕탕	風呂	목욕탕	N	N
風呂	목욕	風呂	목욕	N	N
痛み	통증	痛み	통증	N	N
痛み	통증이	痛み	통증+이	N	N
痛み	고통	痛み	고통	N	N
プロフェッショナル	전문	プロフェッショナル	전문	N	N
パンツ	바지	パンツ	바지	N	N
エラー	오류	エラー	오류	N	N
エラー	오류	エラー	오류	N	N
シリンダー	실린더	シリンダー	실린더	N	N
ノード	노드	ノード	노드	N	N
ノード	노드	ノード	노드	N	N
呪文	철자	呪文	철자	N	N
不具合	곤충	不具合	곤충	N	N
クーペ	쿠페	クーペ	쿠페	N	N
男	소년	男	소년	N	N
男	남자아이	男	남자아+이	N	N
男	소년	男	소년	N	N
男	소년들	男	소년+들	N	N
男	보이즈	男	보이즈	N	N
おおよそ	대략	おおよそ	대략		
パケット	패킷	パケット	패킷	N	N
パケット	패킷	パケット	패킷	N	N
保護者	부모님	保護者	부모님	N	N
指輪	반지	指輪	반지	N	N
指輪	소환	指輪	소환	N	N
指輪	반지	指輪	반지	N	N
証明	인증서	証明	인증서	N	N
証明	인증서	証明	인증서	N	N
証明	증명서	証明	증명서	N	N
競泳	수영	競泳	수영	N	N
競泳	수영	競泳	수영	N	N
経理	회계	経理	회계	N	N
経理	회계학	経理	회계학	N	N
預金	저축	預金	저축	N	N
預金	보증금	預金	보증금	N	N
預金	예금	預金	예금	N	N
預金	예금	預金	예금	N	N
ヘルメット	헬멧	ヘルメット	헬멧	N	N
ヘルメット	헬멧	ヘルメット	헬멧	N	N
発作	발작	発作	발작	N	N
抽象	추상화	抽象	추상화	N	N
抽象	추상	抽象	추상	N	N
資本主義	자본주의	資本主義	자본주의	N	N
意匠	설계	意匠	설계	N	N
ベット	베팅	ベット	베팅	N	N
ベット	베팅	ベット	베팅	N	N
ソープ	비누	ソープ	비누	N	N
スチール	강철	スチール	강철	N	N
スチール	스틸	スチール	스틸	N	N
コスプレ	코스프레	コスプレ	코스프레	N	N
茶色	갈색	茶色	갈색	N	N
解像	해상도	解像	해상+도	N	N
解像	결의	解像	결의	N	N
初	데뷔	初	데뷔	N	N
支配	관리자	支配	관리자	N	N
キッチン	부엌	キッチン	부엌	N	N
キッチン	주방	キッチン	주방	N	N
レイプ	강간	レイプ	강간	N	N
チャリティー	자선단체	チャリティー	자선+단체	N	N
チャリティー	자선	チャリティー	자선	N	N
職場	직장	職場	직장	N	N
隕石	운석	隕石	운석	N	N
投げる	던지기	投げる	던지기	V	V
親戚	상대	親戚	상대	N	N
親戚	상대적	親戚	상대+적	N	N
親戚	친척	親戚	친척	N	N
親戚	친척	親戚	친척	N	N
羽根	깃털	羽根	깃털	N	N
アンサンブル	앙상블	アンサンブル	앙상블	N	N
孤児	고립	孤児	고립	N	N
書記官	사무원	書記官	사무원	N	N
絞り	조리개	絞り	조리개	N	N
拷問	고문	拷問	고문	N	N
拷問	고문의	拷問	고문+의	N	N
吸血	흡혈귀	吸血	흡혈귀	N	N
排水	배수	排水	배수	N	N
ウリ	멜론	ウリ	멜론		
ウリ	멜론	ウリ	멜론		
湿地	습지	湿地	습지	N	N
湿地	습지	湿地	습지	N	N
時刻	시간표	時刻	시간표	N	N
ポーズ	포즈	ポーズ	포즈	N	N
ポーズ	포즈	ポーズ	포즈	N	N
ルック	표정	ルック	표정	N	N
カルシウム	칼슘	カルシウム	칼슘	N	N
波長	파장	波長	파장	N	N
ボウリング	볼링	ボウリング	볼링	N	N
おもちゃ	장난감	おもちゃ	장난감	N	N
おもちゃ	장난감이	おもちゃ	장난감+이	N	N
おもちゃ	장난감	おもちゃ	장난감	N	N
毎時	시간별	毎時	시간별	N	N
鋼鉄	강철	鋼鉄	강철	N	N
鋼鉄	스틸	鋼鉄	스틸	N	N
パンフレット	소책자	パンフレット	소책자	N	N
パンフレット	팜플렛	パンフレット	팜플렛	N	N
パンフレット	소책자	パンフレット	소책자	N	N
パンフレット	소책자	パンフレット	소책자	N	N
パンフレット	팜플렛	パンフレット	팜플렛	N	N
体積	볼륨	体積	볼륨	N	N
体積	볼륨	体積	볼륨	N	N
基底	기초	基底	기초	N	N
基底	근거	基底	근거	N	N
基底	기저	基底	기저	N	N
造園	조경	造園	조경	N	N
インテリア	내부	インテリア	내부	N	N
公使	장관	公使	장관	N	N
キリスト教徒	기독교	キリスト教徒	기독교	N	N
キリスト教徒	기독교인	キリスト教徒	기독교인	N	N
スコープ	범위	スコープ	범위	N	N
スコープ	범위	スコープ	범위	N	N
カメ	거북	カメ	거북	N	N
カメ	거북	カメ	거북	N	N
憲章	헌장	憲章	헌장	N	N
憲章	전세	憲章	전세	N	N
スキャンダル	스캔들	スキャンダル	스캔들	N	N
マインド	마음	マインド	마음	N	N
チューナー	튜너	チューナー	튜너	N	N
銘柄	브랜드	銘柄	브랜드	N	N
肺	폐렴	肺	폐렴	N	N
クジラ	고래	クジラ	고래	N	N
クジラ	고래	クジラ	고래	N	N
遂に	마침내	遂にる	마침내	ADV	ADV
遂に	드디어	遂にる	드디어	ADV	ADV
ムード	분위기	ムード	분위기		
ムード	기분	ムード	기분		
パブリッシング	게시	パブリッシング	게시	N	N
パブリッシング	출판	パブリッシング	출판	N	N
薬局	약국	薬局	약국	N	N
薬局	약국	薬局	약국	N	N
薬局	약학	薬局	약학	N	N
下町	시내	下町	시내	N	N
伯父	삼촌	伯父	삼촌	N	N
伯父	아저씨	伯父	아저씨	N	N
騒音	소음	騒音	소음	N	N
流派	학교	流派	학교	N	N
ノーマル	보통	ノーマル	보통	N	N
ナチュラル	자연	ナチュラル	자연	N	N
ナチュラル	천연	ナチュラル	천연	N	N
ディフェンダー	수비수	ディフェンダー	수비수	N	N
代理人	대표자	代理人	대표자	N	N
代理人	요원	代理人	요원	N	N
代理人	대리인	代理人	대리+이+ㄴ	N	N
売春	성매매	売春	성매매	N	N
ドリル	훈련	ドリル	훈련	N	N
製造	제조	製造	제조	N	N
製造	제조업	製造	제조업	N	N
製造	제조	製造	제조	N	N
製造	제조업	製造	제조업	N	N
マフィア	마피아	マフィア	마피아	N	N
金髪	금발	金髪	금발	N	N
金髪	금발	金髪	금발	N	N
金髪	금발	金髪	금발	N	N
溶接	용접	溶接	용접	N	N
近似	근사	近似	근사	N	N
手動	수동	手動	수동	N	N
手動	설명서	手動	설명서	N	N
手動	매뉴얼	手動	매뉴얼	N	N
パルス	맥박	パルス	맥박	N	N
パルス	펄스	パルス	펄스	N	N
マネージメント	경영	マネージメント	경영	N	N
マネージメント	관리	マネージメント	관리	N	N
カーネル	커널	カーネル	커널	N	N
カーネル	커널	カーネル	커널	N	N
電線	케이블	電線	케이블	N	N
モーター	모터스포츠	モーター	모터스포츠	N	N
モーター	모터스포츠	モーター	모터스포츠	N	N
機密	기밀	機密	기밀	N	N
未遂	시도	未遂	시도		
ウシ	가축	ウシ	가축	N	N
穀物	곡식	穀物	곡식	N	N
鉱石	광석	鉱石	광석	N	N
シンポジウム	심포지엄	シンポジウム	심포지엄	N	N
下線	밑줄	下線	밑줄	N	N
下線	밑줄	下線	밑줄	N	N
下線	밑줄	下線	밑줄	N	N
迫撃	박격포	迫撃	박격포	N	N
補助	보조금	補助	보조금	N	N
シェフ	주방장	シェフ	주방장	N	N
シェフ	셰프	シェフ	셰프	N	N
スクープ	숟가락	スクープ	숟가락	N	N
歯車	톱니바퀴	歯車	톱니+바퀴	N	N
パスワード	비밀번호	パスワード	비밀+번호	N	N
パスワード	암호	パスワード	암호	N	N
パスワード	비밀번호	パスワード	비밀+번호	N	N
パスワード	암호	パスワード	암호	N	N
赤ちゃん	영아	赤ちゃん	영아	N	N
セクター	부문	セクター	부문	N	N
濃い	강한	濃い	강하+ㄴ	ADJ	ADJ
減らす	줄이기	減らす	줄이+기	V	V
ストライキ	파업	ストライキ	파업	N	N
レター	편지	レター	편지	N	N
プレゼン	발표	プレゼン	발표	N	N
テロリスト	테러리스트	テロリスト	테러리스트	N	N
テロリスト	테러리스트	テロリスト	테러리스트	N	N
管理人	관리자	管理人	관리자	N	N
管理人	관리자	管理人	관리자	N	N
管理人	관리자	管理人	관리자	N	N
管理人	관리자	管理人	관리자	N	N
コスチューム	의상	コスチューム	의상	N	N
波動	파동	波動	파동	N	N
スペック	사양	スペック	사양	N	N
スペック	사양	スペック	사양	N	N
チキン	닭고기	チキン	닭고기	N	N
コールド	감기	コールド	감기	N	N
コールド	추위	コールド	추위	N	N
プライス	가격	プライス	가격	N	N
待遇	시술	待遇	시술	N	N
待遇	치료	待遇	치료	N	N
フレンチ	프랑스인	フレンチ	프랑스인	N	N
すごい	놀라운	すごい	놀랍+ㄴ	ADJ	ADJ
ジュース	주스	ジュース	주스	N	N
ジュース	쥬스	ジュース	쥬스	N	N
ジュース	주스	ジュース	주스	N	N
ジュース	쥬스	ジュース	쥬스	N	N
従兄弟	사촌	従兄弟	사촌	N	N
従兄弟	사촌동생	従兄弟	사촌+동생	N	N
ギルド	길드	ギルド	길드	N	N
ギルド	길드	ギルド	길드	N	N
ステッカー	스티커	ステッカー	스티커	N	N
ステッカー	스티커	ステッカー	스티커	N	N
故人	사망	故人	사망	N	N
エッグ	달걀	エッグ	달걀	N	N
エッグ	달걀	エッグ	달걀	N	N
スキン	피부	スキン	피부	N	N
ヌード	누드	ヌード	누드	N	N
公害	오염	公害	오염	N	N
インフルエンザ	감기	インフルエンザ	감기	N	N
インフルエンザ	독감	インフルエンザ	독감	N	N
関税	관세	関税	관세	N	N
毒性	독성	毒性	독성	N	N
毒性	독성	毒性	독성	N	N
メカニズム	메커니즘	メカニズム	메커니즘	N	N
メカニズム	메커니즘	メカニズム	메커니즘	N	N
やさしい	쉬운	やさしい	쉽+ㄴ	ADJ	ADJ
やさしい	쉬워	やさしい	쉽+어	ADJ	ADJ
やさしい	아쉬운	やさしい	아쉽+ㄴ	ADJ	ADJ
体質	헌법	体質	헌법	N	N
厚い	두껍게	厚い	두껍+게	ADJ	ADJ
厚い	두꺼운	厚い	두껍+ㄴ	ADJ	ADJ
終着	종착	終着	종착	N	N
証人	증인	証人	증인	N	N
証人	목격자	証人	목격자	N	N
証人	목격자	証人	목격자	N	N
証人	증인	証人	증인	N	N
証人	증언	証人	증언	N	N
シリアル	직렬	シリアル	직렬	N	N
シリアル	곡물	シリアル	곡물	N	N
シリアル	곡물	シリアル	곡물	N	N
聴く	듣기	聴く	듣+기	V	V
決済	송금	決済	송금	N	N
決済	결제	決済	결제	N	N
決済	송금	決済	송금	N	N
決済	결제	決済	결제	N	N
ディスコ	디스코	ディスコ	디스코	N	N
尾翼	꼬리	尾翼	꼬리	N	N
悪意	악성	悪意	악성	N	N
悪意	악의	悪意	악+의	N	N
受け取る	받기	受け取る	받+기	V	V
ステンレス	스테인리스	ステンレス	스테인리스	N	N
壁画	벽화	壁画	벽화	N	N
壁画	벽화	壁画	벽화	N	N
ピクセル	픽셀	ピクセル	픽셀	N	N
ピクセル	픽셀	ピクセル	픽셀	N	N
コントローラ	컨트롤러	コントローラ	컨트+시러	N	N
コントローラ	컨트롤러	コントローラ	컨트+시러	N	N
たま	가끔	たま	가끔	ADV	ADV
たま	때때로	たま	때때로	ADV	ADV
外科	외과의사	外科	외과+의사	N	N
外科	외과의	外科	외과+의	N	N
気体	가스	気体	가스	N	N
気体	가스	気体	가스	N	N
キャンセル	취소됨	キャンセル	취소+되+ㄴ	V	V
キャンセル	취소됨	キャンセル	취소+되+ㄴ	V	V
悪	악몽	悪	악몽	N	N
悪	악몽	悪	악몽	N	N
演目	프로그램	演目	프로그램	N	N
標準化	표준화	標準化	표준화	N	N
濡れ	젖은	濡れる	젖+ㄴ	V	V
濡れ	젖어	濡れる	젖+어	V	V
キックボクシング	킥복싱	キックボクシング	킥복싱	N	N
諮問	협의	諮問	협의	N	N
諮問	상담	諮問	상담	N	N
火事	화재	火事	화재	N	N
火事	불화	火事	불화	N	N
内訳	분석	内訳	분석	N	N
銃弾	총알	銃弾	총알	N	N
銃弾	탄환	銃弾	탄환	N	N
抗体	항체	抗体	항체	N	N
抗体	항체	抗体	항체	N	N
風船	풍선	風船	풍선	N	N
風船	풍선	風船	풍선	N	N
リターン	반납	リターン	반납	N	N
リターン	반환	リターン	반환	N	N
リターン	귀환	リターン	귀환	N	N
リターン	복귀	リターン	복귀	N	N
安定	안정성	安定	안정성	N	N
コメディアン	코미디언	コメディアン	코미디언	N	N
コメディアン	희극	コメディアン	희극	N	N
エレクトロニクス	일렉트로닉스	エレクトロニクス	일렉트로닉스	N	N
エレクトロニクス	전자제품	エレクトロニクス	전자제품	N	N
エレクトロニクス	전자공학	エレクトロニクス	전자공학	N	N
パトロール	순찰	パトロール	순찰	N	N
チャット	채팅	チャット	채팅	N	N
糖尿病	당뇨	糖尿病	당뇨	N	N
糖尿病	당뇨병	糖尿病	당뇨병	N	N
カリウム	칼륨	カリウム	칼륨	N	N
サバイバル	생존	サバイバル	생존	N	N
スピリット	정신	スピリット	정신	N	N
民兵	민병대	民兵	민병대	N	N
コンボ	콤보	コンボ	콤보	N	N
正午	정오	正午	정오	N	N
口座	계좌	口座	계좌	N	N
口座	계정	口座	계정	N	N
チャネル	채널	チャネル	채널	N	N
チャネル	채널	チャネル	채널	N	N
オークション	경매	オークション	경매	N	N
オークション	옥션	オークション	옥션	N	N
オークション	경매	オークション	경매	N	N
ポータブル	포터블	ポータブル	포터블	N	N
ポータブル	휴대	ポータブル	휴대	N	N
ポータブル	휴대용	ポータブル	휴대용	N	N
トラップ	함정	トラップ	함정	N	N
ポット	화분	ポット	화분	N	N
カルト	숭배	カルト	숭배	N	N
消える	사라져	消える	사라지+어	V	V
テンション	긴장감	テンション	긴장감	N	N
テンション	긴장	テンション	긴장	N	N
フォーカス	집중	フォーカス	집중	N	N
フォーカス	포커스	フォーカス	포커스	N	N
ウエスタン	서양	ウエスタン	서양	N	N
スタンプ	우표	スタンプ	우표	N	N
スタンプ	스티커	スタンプ	스티커	N	N
スタンプ	스티커	スタンプ	스티커	N	N
マナー	예의	マナー	예의	N	N
マナー	예의	マナー	예의	N	N
太陽光	햇빛	太陽光	햇빛	N	N
レジスタ	레지스터	レジスタ	레지스터	N	N
レジスタ	레지스터	レジスタ	레지스터	N	N
レジスタ	등록	レジスタ	등록	N	N
ピュア	순수	ピュア	순수	N	N
蒸留	증류	蒸留	증류	N	N
蒸留	증류	蒸留	증류	N	N
ブーツ	부트	ブーツ	부트	N	N
ブーツ	부츠	ブーツ	부츠	N	N
ブーツ	부팅	ブーツ	부팅	N	N
ブーツ	장화	ブーツ	장화	N	N
ブーツ	부츠	ブーツ	부츠	N	N
出版物	출판물	出版物	출판물	N	N
出版物	출판물	出版物	출판물	N	N
出版物	출판	出版物	출판	N	N
連帯	연대	連帯	연대	N	N
エフェクト	영향	エフェクト	영향	N	N
エフェクト	효과	エフェクト	효과	N	N
エフェクト	영향	エフェクト	영향	N	N
エフェクト	효과	エフェクト	효과	N	N
教職員	학부	教職員	학부	N	N
教職員	교수	教職員	교수	N	N
結核	결핵	結核	결핵	N	N
起業	기업인	起業	기업인	V	V
欠陥	결함	欠陥	결함	N	N
欠陥	결함	欠陥	결함	N	N
脂肪	지방	脂肪	지방	N	N
手数	위원회	手数	위원회	N	N
手数	요금	手数	요금	N	N
手数	수수료	手数	수수료	N	N
