показания	zeznania	показание	zeznanie	N;INAN;NOM;NEUT;PL	N;NOM;NEUT;PL
черный	czarne	черный	czarny	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
черный	czarny	черный	czarny	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
иностранный	zagraniczny	иностранный	zagraniczny	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
иностранный	zagraniczna	иностранный	zagraniczny	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
иностранный	zagraniczne	иностранный	zagraniczny	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
шансы	szanse	шанс	szansa	N;INAN;NOM;MASC;PL	N;NOM;FEM;PL
шансы	szanse	шанс	szansa	N;INAN;NOM;MASC;PL	N;NOM;FEM;PL
раса	wyścig	раса	wyścig	N;INAN;NOM;FEM;SG	N;NOM;MASC;SG
раса	rasa	раса	rasa	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
решительно	stanowczo	решительно	stanowczo	ADV	ADV
решительно	silnie	решительно	silnie	ADV	ADV
непрерывно	stale	непрерывно	stale	ADV	ADV
непрерывно	nieustannie	непрерывно	nieustannie	ADV	ADV
непрерывно	nieprzerwanie	непрерывно	nieprzerwanie	ADV	ADV
опасных	niebezpiecznych	опасный	niebezpieczny	ADJ;GEN;PL	ADJ;GEN;MASC;PL
недопустимо	niedopuszczalne	недопустимый	niedopuszczalny	ADJ;NEUT;SG	ADJ;NOM;NEUT;SG
недопустимо	niedopuszczalne	недопустимый	niedopuszczalny	ADJ;NEUT;SG	ADJ;NOM;NEUT;SG
недопустимо	niedopuszczalny	недопустимый	niedopuszczalny	ADJ;NEUT;SG	ADJ;NOM;MASC;SG
пятое	piąty	пятый	piąty	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
шеф	kucharz	шеф	kucharz	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
шеф	szef	шеф	szef	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
исчезает	znika	исчезать	znikać	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
исчезает	znikać	исчезать	znikać	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;NFIN;ACT
исчезает	znika	исчезать	znikać	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
физически	fizycznie	физически	fizycznie	ADV	ADV
пособия	podręczniki	пособие	podręcznik	N;INAN;NOM;NEUT;PL	N;NOM;MASC;PL
пособия	zasiłki	пособие	zasiłek	N;INAN;NOM;NEUT;PL	N;NOM;MASC;PL
новость	historia	новость	historia	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
новость	opowieść	новость	opowieść	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
новость	zdarzenie	новость	zdarzenie	N;INAN;NOM;FEM;SG	N;NOM;NEUT;SG
новость	opowiadanie	новость	opowiadać	N;INAN;NOM;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
вводит	wprowadza	вводить	wprowadzać	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
вилла	willa	вилла	willa	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
тень	odcień	тень	odcień	N;INAN;NOM;FEM;SG	N;NOM;MASC;SG
предоставление	przyznawanie	предоставление	przyznawać	N;INAN;NOM;NEUT;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
предоставление	przyznanie	предоставление	przyznać	N;INAN;NOM;NEUT;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
предоставление	udzielanie	предоставление	udzielać	N;INAN;NOM;NEUT;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
терминал	terminal	терминал	terminal	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
упор	podkreślenie	упор	podkreślenie	N;INAN;NOM;MASC;SG	N;NOM;NEUT;SG
упор	nacisk	упор	nacisk	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
активистов	działaczy	активист	działaczyć	N;ANIM;GEN;MASC;PL	N;GEN;MASC;PL
традиционная	tradycyjne	традиционный	tradycyjny	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
традиционная	tradycyjna	традиционный	tradycyjny	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
традиционная	tradycyjny	традиционный	tradycyjny	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
купол	kopuła	купол	kopuć	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
конкуренции	konkurencji	конкуренция	konkurencja	N;INAN;GEN;FEM;SG	N;GEN;FEM;SG
смита	smitha	смита	smith	N;ANIM;ACC;MASC;SG	N;ACC;MASC;SG
маска	maska	маска	maska	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
увеличивает	zwiększa	увеличивать	zwiększać	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
ионов	jonów	ион	jon	N;INAN;GEN;MASC;PL	N;GEN;MASC;PL
референдум	referendum	референдум	referendum	N;INAN;NOM;MASC;SG	N;NOM;NEUT;SG
пейзаж	krajobraz	пейзаж	krajobraz	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
принимая	biorąc	принимать	brać	V;IPFV;PRS;V.CVB;ACT	V;IPFV;PRS;V.CVB;ACT
платить	płacić	платить	płacić	V;IPFV;NFIN;ACT	V;IPFV;NFIN;ACT
платить	płaci	платить	płacić	V;IPFV;NFIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
враги	wrogowie	враг	wróg	N;ANIM;NOM;MASC;PL	N;NOM;MASC;PL
враги	wrogowie	враг	wróg	N;ANIM;NOM;MASC;PL	N;NOM;MASC;PL
мексиканский	meksykańskie	мексиканский	meksykański	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
мексиканский	meksykański	мексиканский	meksykański	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
мексиканский	meksykańska	мексиканский	meksykański	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
кошки	koty	кошка	kot	N;ANIM;NOM;FEM;PL	N;NOM;MASC;PL
исход	exodus	исход	exodus	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
протесты	protesty	протест	protest	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
протесты	protesty	протест	protest	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
строка	wiersz	строка	wiersz	N;INAN;NOM;FEM;SG	N;NOM;MASC;SG
строка	linia	строка	linia	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
строка	sznur	строка	sznur	N;INAN;NOM;FEM;SG	N;NOM;MASC;SG
строка	łańcuch	строка	łańcuch	N;INAN;NOM;FEM;SG	N;NOM;MASC;SG
строка	sznurek	строка	sznurek	N;INAN;NOM;FEM;SG	N;NOM;MASC;SG
строка	rząd	строка	rząd	N;INAN;NOM;FEM;SG	N;NOM;MASC;SG
строка	wiersz	строка	wiersz	N;INAN;NOM;FEM;SG	N;NOM;MASC;SG
соломон	solomon	соломон	solomon	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
сторонник	kibic	сторонник	kibic	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
мягко	miękko	мягко	miękko	ADV	ADV
мягко	łagodnie	мягко	łagodnie	ADV	ADV
мягко	łagodnie	мягко	łagodnie	ADV	ADV
мягко	delikatnie	мягко	delikatnie	ADV	ADV
публикует	publikuje	публиковать	publikować	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
миров	światów	мир	świat	N;INAN;GEN;MASC;PL	N;GEN;MASC;PL
помогло	pomogło	помочь	pomóc	V;PFV;NEUT;IND;SG;PST;FIN;ACT	V;PFV;NEUT;IND;SG;PST;FIN;ACT
помогло	pomógł	помочь	pomóc	V;PFV;NEUT;IND;SG;PST;FIN;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
молдова	mołdawia	молдов	mołdawiać	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
листов	arkuszy	лист	arkusza	N;INAN;GEN;MASC;PL	N;GEN;MASC;PL
оксана	oksana	оксан	oksać	N;ANIM;NOM;FEM;SG	N;NOM;FEM;SG
спасителя	zbawiciela	спаситель	zbawiciel	N;ANIM;ACC;MASC;SG	N;ACC;MASC;SG
спасителя	odkupiciela	спаситель	odkupiciel	N;ANIM;ACC;MASC;SG	N;ACC;MASC;SG
сохраняет	oszczędza	сохранять	oszczędzać	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
сохраняет	ratuje	сохранять	ratować	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
сохраняет	zapisuje	сохранять	zapisywać	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
призрак	duch	призрак	duch	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
акцент	podkreślenie	акцент	podkreślenie	N;INAN;NOM;MASC;SG	N;NOM;NEUT;SG
акцент	nacisk	акцент	nacisk	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
акцент	akcent	акцент	akcent	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
текущее	bieżące	текущий	bieżący	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
текущее	aktualne	текущий	aktualny	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
текущее	bieżący	текущий	bieżący	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
текущее	aktualny	текущий	aktualny	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
ожидания	oczekiwania	ожидание	oczekiwanie	N;INAN;NOM;NEUT;PL	N;NOM;NEUT;PL
ожидания	oczekiwania	ожидание	oczekiwanie	N;INAN;NOM;NEUT;PL	N;NOM;NEUT;PL
пациента	pacjenta	пациент	pacjent	N;ANIM;ACC;MASC;SG	N;ACC;MASC;SG
восприятие	postrzeganie	восприятие	postrzeganie	N;INAN;NOM;NEUT;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
восприятие	postrzeganie	восприятие	postrzeganie	N;INAN;NOM;NEUT;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
помогли	pomogły	помочь	pomóc	V;PFV;IND;PL;PST;FIN;ACT	V;PFV;FEM;IND;PL;PST;FIN;ACT
самец	samiec	самец	samiec	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
самец	mężczyzna	самец	mężczyzna	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
симптомы	symptomy	симптом	symptom	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
симптомы	objawy	симптом	objaw	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
лошадь	koń	лошадь	koń	N;ANIM;NOM;FEM;SG	N;NOM;MASC;SG
ника	nick	ник	nick	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
солнечный	słoneczna	солнечный	słoneczny	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
солнечный	słoneczny	солнечный	słoneczny	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
солнечный	słoneczne	солнечный	słoneczny	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
диана	diana	диан	diana	N;ANIM;NOM;FEM;SG	N;NOM;FEM;SG
миллиардов	miliardów	миллиард	miliard	N;INAN;GEN;MASC;PL	N;GEN;MASC;PL
завершение	wypełnianie	завершение	wypełniać	N;INAN;NOM;NEUT;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
завершение	zakończenie	завершение	zakończyć	N;INAN;NOM;NEUT;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
завершение	wypełnienie	завершение	wypełnić	N;INAN;NOM;NEUT;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
завершение	ukończenie	завершение	ukończyć	N;INAN;NOM;NEUT;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
испанцы	hiszpanie	испанец	hiszpan	N;ANIM;NOM;MASC;PL	N;NOM;MASC;PL
