رده	klasy	رده	klasa	N;SG	N;GEN;FEM;SG
قابلیت	umiejętność	قابلیت	umiejętność	N;SG	N;NOM;FEM;SG
قابلیت	zdolności	قابلیت	zdolność	N;SG	N;ACC;FEM;SG
صلح	pokoju	صلح	pokój	N;SG	N;GEN;MASC;SG
صلح	pokój	صلح	pokój	N;SG	N;NOM;MASC;SG
سلسله	dynastia	سلسله	dynastia	N;SG	N;NOM;FEM;SG
نیازمند	potrzebujących	نیازمند	potrzebować	ADJ	ADJ;IPFV;ACC;MASC;PL;POS;V.PTCP;ACT
نیازمند	potrzebna	نیازمند	potrzebny	ADJ	ADJ;NOM;FEM;SG
نیازمند	potrzebny	نیازمند	potrzebny	ADJ	ADJ;NOM;MASC;SG
اعداد	numery	اعداد	numer	N;PL	N;NOM;MASC;PL
توانایی	zdolność	توانایی	zdolność	N;SG	N;NOM;FEM;SG
توانایی	umiejętność	توانایی	umiejętność	N;SG	N;NOM;FEM;SG
نصب	instalacji	نصب	instalacja	N;SG	N;GEN;FEM;SG
نصب	instalacja	نصب	instalacja	N;SG	N;NOM;FEM;SG
نصب	instalowanie	نصب	instalować	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
نصب	instalacja	نصب	instalacja	N;SG	N;NOM;FEM;SG
نصب	instalacji	نصب	instalacja	N;SG	N;GEN;FEM;SG
نصب	instalacja	نصب	instalacja	N;SG	N;NOM;FEM;SG
هندی	indianin	هندی	indianin	N;SG	N;NOM;MASC;SG
موج	fala	موج	fala	N;SG	N;NOM;FEM;SG
موج	fali	موج	fala	N;SG	N;GEN;FEM;SG
نوشت	pisać	نوشت#نویس	pisać	V;SG;3;PST	V;IPFV;NFIN;ACT
نوشت	napisać	نوشت#نویس	napisać	V;SG;3;PST	V;PFV;NFIN;ACT
قلمرو	terytorium	قلمرو	terytorium	N;SG	N;ACC;NEUT;SG
کشیده	ciągnął	کشید#کش	ciągnąć	V;SG;3;V.PTCP	V;IPFV;MASC;IND;SG;PST;FIN;ACT
کشیده	zaciągnął	کشید#کش	zaciągnąć	V;SG;3;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN;ACT
آبشار	wodospadu	آبشار	wodospad	N;SG	N;GEN;MASC;SG
آبشار	wodospad	آبشار	wodospad	N;SG	N;NOM;MASC;SG
آبشار	falls	آبشار	falls	N;SG	N;NOM;MASC;SG
آبشار	wodospad	آبشار	wodospad	N;SG	N;NOM;MASC;SG
ویسکانسین	wisconsin	ویسکانسین	wisconsin	N;SG	N;NOM;MASC;SG
تالار	komnata	تالار	komnata	N;SG	N;NOM;FEM;SG
تالار	komora	تالار	komora	N;SG	N;NOM;FEM;SG
تالار	izbie	تالار	izba	N;SG	N;DAT;FEM;SG
تالار	izba	تالار	izba	N;SG	N;NOM;FEM;SG
تالار	sala	تالار	sala	N;SG	N;NOM;FEM;SG
تالار	holu	تالار	hol	N;SG	N;GEN;MASC;SG
مذهب	religii	مذهب	religia	N;SG	N;GEN;FEM;SG
مذهب	wyznanie	مذهب	wyznanie	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
مذهب	religia	مذهب	religia	N;SG	N;NOM;FEM;SG
نظارت	monitoring	نظارت	monitoring	N;SG	N;NOM;MASC;SG
نظارت	monitorowanie	نظارت	monitorowanie	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
نظارت	monitorowania	نظارت	monitorować	N;SG	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
نظارت	monitor	نظارت	monitor	N;SG	N;NOM;MASC;SG
نظارت	monitorowanie	نظارت	monitorowanie	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
نظارت	nadzór	نظارت	nadzór	N;SG	N;NOM;MASC;SG
نظارت	nadzoru	نظارت	nadzór	N;SG	N;GEN;MASC;SG
نظارت	obserwacja	نظارت	obserwacja	N;SG	N;NOM;FEM;SG
نظارت	nadzór	نظارت	nadzór	N;SG	N;NOM;MASC;SG
نظارت	nadzoru	نظارت	nadzór	N;SG	N;GEN;MASC;SG
آسیب	zniszczenia	آسیب	zniszczyć	N;SG	N;NOM;NEUT;SG
آسیب	uszkodzenie	آسیب	uszkodzić	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
آسیب	uszkodzenia	آسیب	uszkodzenie	N;SG	N;NOM;NEUT;SG
احتمالاً	prawdopodobnie	احتمالاً	prawdopodobnie	ADV	ADV
دقیق	precyzyjnie	دقیق	precyzyjnie	ADV	ADV
لرستان	brązu	لرستان	brąz	N;SG	N;GEN;MASC;SG
نواحی	dzielnice	ناحیه	dzielnica	N;PL	N;NOM;FEM;PL
نواحی	okręgi	ناحیه	okręga	N;PL	N;NOM;MASC;PL
نواحی	okręgów	ناحیه	okręg	N;PL	N;GEN;MASC;PL
نواحی	tereny	ناحیه	teren	N;PL	N;NOM;MASC;PL
نواحی	obszary	ناحیه	obszar	N;PL	N;NOM;MASC;PL
نواحی	obszarach	ناحیه	obszary	N;PL	N;GEN;MASC;PL
نواحی	powierzchnie	ناحیه	powierzchnie	N;PL	N;NOM;FEM;PL
عناصر	elementy	عنصر	element	N;PL	N;NOM;MASC;PL
عناصر	pierwiastki	عنصر	pierwiastek	N;PL	N;NOM;MASC;PL
موفقیت	sukces	موفقیت	sukces	N;SG	N;NOM;MASC;SG
موفقیت	sukcesu	موفقیت	sukces	N;SG	N;GEN;MASC;SG
موفقیت	powodzenie	موفقیت	powodzenie	N;SG	N;NOM;NEUT;SG
قالب	formatu	قالب	format	N;SG	N;GEN;MASC;SG
قالب	formacie	قالب	format	N;SG	N;DAT;MASC;SG
قالب	format	قالب	format	N;SG	N;NOM;MASC;SG
امضا	podpisania	None	podpisać	N;SG	N;PFV;GEN;NEUT;SG;POS;V.MSDR
امضا	podpisanie	None	podpisać	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
امضا	znak	None	znak	N;SG	N;NOM;MASC;SG
امضا	podpis	None	podpis	N;SG	N;ACC;MASC;SG
دعوت	zaproszenie	دعوت	zaprosić	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
دعوت	zaproszenie	دعوت	zaprosić	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
دعوت	zaproszenia	دعوت	zaprosić	N;SG	N;NOM;NEUT;SG
دعوت	zaproszenia	دعوت	zaprosić	N;SG	N;NOM;NEUT;SG
لقب	przezwisko	لقب	przezwisko	N;SG	N;NOM;NEUT;SG
لقب	pseudonim	لقب	pseudonić	N;SG	N;NOM;MASC;SG
فرار	ucieczka	فرار	ucieczka	N;SG	N;NOM;FEM;SG
فرار	ucieczki	فرار	ucieczka	N;SG	N;ACC;FEM;SG
صفحات	strony	None	strona	N;PL	N;NOM;FEM;PL
آوردن	sprowadzenie	آوردن	sprowadzenie	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
سود	zysku	None	zysk	N;SG	N;GEN;MASC;SG
سود	zysk	None	zysk	N;SG	N;NOM;MASC;SG
سود	korzyść	None	korzyść	N;SG	N;NOM;FEM;SG
سود	świadczenie	None	świadczenie	N;SG	N;NOM;NEUT;SG
سود	korzyści	None	korzyść	N;SG	N;ACC;FEM;SG
سود	zysk	None	zysk	N;SG	N;NOM;MASC;SG
باد	pączek	باد	pączek	N;SG	N;NOM;MASC;SG
باد	buda	باد	budy	N;SG	N;NOM;FEM;SG
باد	wiatru	باد	wiatr	N;SG	N;GEN;MASC;SG
باد	wiatr	باد	wiatr	N;SG	N;NOM;MASC;SG
باد	wietrze	باد	wiatr	N;SG	N;INS;MASC;SG
سقوط	katastrofa	سقوط	katastrofa	N;SG	N;NOM;FEM;SG
سقوط	zderzak	سقوط	zderzak	N;SG	N;NOM;MASC;SG
سقوط	upadek	سقوط	upadek	N;SG	N;NOM;MASC;SG
اوراق	obligacje	ورق	obligacja	N;PL	N;NOM;FEM;PL
اصطلاح	idiom	None	idiom	N;SG	N;NOM;MASC;SG
اصطلاح	termin	None	termin	N;SG	N;NOM;MASC;SG
اصطلاح	kadencja	None	kadencja	N;SG	N;NOM;FEM;SG
اصطلاح	określenie	None	określenie	N;SG	N;NOM;NEUT;SG
الگوریتم	algorytm	الگوریتم	algoryt	N;SG	N;ACC;MASC;SG
الگوریتم	algorytmu	الگوریتم	algorytm	N;SG	N;GEN;MASC;SG
طبیعت	charakter	طبیعت	charakter	N;SG	N;NOM;MASC;SG
طبیعت	przyroda	طبیعت	przyroda	N;SG	N;NOM;FEM;SG
گشت	patrol	گشت#گرد	patrol	N;SG	N;NOM;MASC;SG
نوازندگان	muzyków	None	muzyk	N;PL	N;ACC;MASC;PL
نوازندگان	muzycy	None	muzyk	N;PL	N;NOM;MASC;PL
حقیقت	prawda	حقیقت	prawda	N;SG	N;NOM;FEM;SG
تجهیزات	zapasy	تجهیزات	zapas	N;PL	N;NOM;MASC;PL
خطر	ryzyko	خطر	ryzyko	N;SG	N;NOM;NEUT;SG
خطر	niebezpieczeństwie	خطر	niebezpieczeństwo	N;SG	N;DAT;NEUT;SG
خطر	zagrożenie	خطر	zagrożenie	N;SG	N;NOM;NEUT;SG
خطر	niebezpieczeństwo	خطر	niebezpieczeństwo	N;SG	N;NOM;NEUT;SG
فرض	założenie	فرض	założenie	N;SG	N;NOM;NEUT;SG
فرض	założeniu	فرض	założyć	N;SG	N;DAT;NEUT;SG
فرض	założenia	فرض	założenie	N;SG	N;NOM;NEUT;SG
هواپیما	samolotem	هواپیما	samolot	N;SG	N;INS;MASC;SG
هواپیما	samolot	هواپیما	samolot	N;SG	N;NOM;MASC;SG
هواپیما	płaszczyzna	هواپیما	płaszczyzna	N;SG	N;NOM;FEM;SG
معاون	zastępca	معاون	zastępca	N;SG	N;NOM;MASC;SG
فرمان	dowództwo	فرمان	dowództwo	N;SG	N;NOM;NEUT;SG
فرمان	polecenie	فرمان	polecenie	N;SG	N;NOM;NEUT;SG
فرمان	polecenia	فرمان	polecenie	N;SG	N;NOM;NEUT;SG
فرمان	porządek	فرمان	porządek	N;SG	N;NOM;MASC;SG
فرمان	zamówienie	فرمان	zamówienie	N;SG	N;NOM;NEUT;SG
فرمان	kolejność	فرمان	kolejność	N;SG	N;NOM;FEM;SG
فرمان	zamówienia	فرمان	zamówienie	N;SG	N;NOM;NEUT;SG
فدراسیون	federacji	فدراسیون	federacja	N;SG	N;GEN;FEM;SG
فدراسیون	federacja	فدراسیون	federacja	N;SG	N;NOM;FEM;SG
تجربه	doświadczenia	تجربه	doświadczenie	N;SG	N;NOM;NEUT;SG
تجربه	przeżycia	تجربه	przeżycie	N;SG	N;NOM;NEUT;SG
تجربه	doświadczenia	تجربه	doświadczenie	N;SG	N;NOM;NEUT;SG
تجربه	doświadczenie	تجربه	doświadczenie	N;SG	N;NOM;NEUT;SG
آزمایش	test	آزمایش	test	N;SG	N;NOM;MASC;SG
آزمایش	badanie	آزمایش	badanie	N;SG	N;NOM;NEUT;SG
آزمایش	próba	آزمایش	próba	N;SG	N;NOM;FEM;SG
آزمایش	eksperyment	آزمایش	eksperyment	N;SG	N;ACC;MASC;SG
آزمایش	badanie	آزمایش	badanie	N;SG	N;NOM;NEUT;SG
آزمایش	testowanie	آزمایش	testować	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
آزمایش	próba	آزمایش	próba	N;SG	N;NOM;FEM;SG
مسیحی	chrześcijanin	مسیحی	chrześcijanin	N;SG	N;NOM;MASC;SG
مسیحی	christian	مسیحی	christianin	N;SG	N;NOM;MASC;SG
متصل	podłączone	متصل	podłączyć	ADJ	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
متصل	powiązane	متصل	powiązać	ADJ	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
متصل	połączony	متصل	połączyć	ADJ	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
متصل	połączone	متصل	połączyć	ADJ	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
متصل	związane	متصل	związany	ADJ	ADJ;NOM;NEUT;SG
غذایی	żywności	غذا	żywność	N;SG	N;GEN;FEM;SG
غذایی	pokarm	غذا	pokarm	N;SG	N;NOM;MASC;SG
غذایی	żywność	غذا	żywność	N;SG	N;NOM;FEM;SG
غذایی	jedzenie	غذا	jedzenie	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
غذایی	danie	غذا	danie	N;SG	N;NOM;NEUT;SG
غذایی	posiłek	غذا	posiłek	N;SG	N;ACC;MASC;SG
غذایی	mączka	غذا	mączka	N;SG	N;NOM;FEM;SG
غذایی	mączki	غذا	mączka	N;SG	N;ACC;FEM;SG
امید	oczekiwanie	امید	oczekiwać	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
امید	nadzieja	امید	nadzieja	N;SG	N;NOM;FEM;SG
کالج	uczelnia	None	uczelniać	N;SG	N;NOM;FEM;SG
کالج	college	None	collega	N;SG	N;NOM;MASC;SG
کالج	kolegium	None	kolegium	N;SG	N;NOM;NEUT;SG
ساحل	brzegu	ساحل	brzeg	N;SG	N;GEN;MASC;SG
ساحل	brzeg	ساحل	brzeg	N;SG	N;NOM;MASC;SG
کنگره	kongres	کنگره	kongres	N;SG	N;NOM;MASC;SG
کنگره	kongresie	کنگره	kongres	N;SG	N;DAT;MASC;SG
کنگره	kongresu	کنگره	kongres	N;SG	N;GEN;MASC;SG
عزیز	kochany	عزیز	kochany	ADJ	ADJ;NOM;MASC;SG
عزیز	kochana	عزیز	kochać	ADJ	ADJ;NOM;FEM;SG
بلغارستان	bułgaria	بلغارستان	bułgarium	N;SG	N;NOM;FEM;SG
بلغارستان	bułgarii	بلغارستان	bułgaria	N;SG	N;GEN;FEM;SG
مطلب	artykułu	مطلب	artykuł	N;SG	N;GEN;MASC;SG
مطلب	artykul	مطلب	artykul	N;SG	N;ACC;MASC;SG
مطلب	artykuł	مطلب	artykuł	N;SG	N;NOM;MASC;SG
تجارت	handlu	تجارت	handel	N;SG	N;GEN;MASC;SG
تجارت	handel	تجارت	handel	N;SG	N;NOM;MASC;SG
تجارت	obrotu	تجارت	obrót	N;SG	N;GEN;MASC;SG
تجارت	handel	تجارت	handel	N;SG	N;NOM;MASC;SG
تجارت	biznes	تجارت	biznes	N;SG	N;NOM;MASC;SG
تجارت	interes	تجارت	interes	N;SG	N;NOM;MASC;SG
تجارت	handlu	تجارت	handel	N;SG	N;GEN;MASC;SG
تجارت	handel	تجارت	handel	N;SG	N;NOM;MASC;SG
ذخیره	składowanie	ذخیره	składowanie	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
ذخیره	magazyn	ذخیره	magazyn	N;SG	N;NOM;MASC;SG
ذخیره	przechowywanie	ذخیره	przechowywać	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
ذخیره	magazynowanie	ذخیره	magazynowanie	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
ذخیره	uratowanie	ذخیره	uratować	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
ذخیره	oszczędność	ذخیره	oszczędność	N;SG	N;NOM;FEM;SG
ذخیره	ratowanie	ذخیره	ratować	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
ذخیره	zapisywanie	ذخیره	zapisywać	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
ذخیره	oszczędzania	ذخیره	oszczędzanie	N;SG	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
ذخیره	sklepie	ذخیره	sklep	N;SG	N;DAT;MASC;SG
ذخیره	sklep	ذخیره	sklep	N;SG	N;NOM;MASC;SG
ذخیره	rezerwa	ذخیره	rezerwa	N;SG	N;NOM;FEM;SG
ذخیره	rezerwat	ذخیره	rezerwat	N;SG	N;NOM;MASC;SG
ذخیره	rezerwę	ذخیره	rezerwa	N;SG	N;ACC;FEM;SG
دودمان	dynastia	دودم	dynastia	N;SG	N;NOM;FEM;SG
پوست	skóry	پوست	skóra	N;SG	N;GEN;FEM;SG
پوست	skórki	پوست	skórka	N;SG	N;ACC;FEM;SG
پوست	skóry	پوست	skóra	N;SG	N;GEN;FEM;SG
پوست	skórę	پوست	skóra	N;SG	N;ACC;FEM;SG
پوست	skóra	پوست	skóra	N;SG	N;NOM;FEM;SG
برچسب	tag	برچسب	tag		
کلرادو	colorado	کلرادو	colorado	N;SG	N;NOM;MASC;SG
رقص	taniec	رقص	taniec	N;SG	N;NOM;MASC;SG
رقص	taniec	رقص	taniec	N;SG	N;NOM;MASC;SG
فی	faye	فی	fay		
فی	fi	فی	fiekf		
فی	phi	فی	phić		
فی	fay	فی	fa		
فی	fei	فی	fei		
قادر	zdolne	قادر	zdolny	ADJ	ADJ;NOM;NEUT;SG
قادر	zdolna	قادر	zdolny	ADJ	ADJ;NOM;FEM;SG
قادر	zdolny	قادر	zdolny	ADJ	ADJ;NOM;MASC;SG
قادر	zdolne	قادر	zdolny	ADJ	ADJ;NOM;NEUT;SG
قادر	zdolna	قادر	zdolny	ADJ	ADJ;NOM;FEM;SG
قادر	zdolny	قادر	zdolny	ADJ	ADJ;NOM;MASC;SG
دانشگاهی	uczelnia	دانشگاهی	uczelniać	N;SG	N;NOM;FEM;SG
دانشگاهی	college	دانشگاهی	collega	N;SG	N;NOM;MASC;SG
دانشگاهی	kolegium	دانشگاهی	kolegium	N;SG	N;NOM;NEUT;SG
روسی	rosjanin	روسی	rosjanin	N;SG	N;NOM;MASC;SG
علاقه	interesie	علاقه	interes	N;SG	N;ACC;MASC;SG
علاقه	odsetek	علاقه	odsetka	N;SG	N;ACC;MASC;SG
علاقه	zainteresowanie	علاقه	zainteresowanie	N;SG	N;NOM;NEUT;SG
فنلاند	finlandia	None	finlandia	N;SG	N;NOM;FEM;SG
جلو	front	جلو	front	N;SG	N;NOM;MASC;SG
جلو	przodu	جلو	przód	N;SG	N;GEN;MASC;SG
عضویت	członkostwa	عضویت	członkostwa	N;SG	N;GEN;NEUT;SG
عضویت	członkostwo	عضویت	członkostwo	N;SG	N;NOM;NEUT;SG
عضویت	przynależność	عضویت	przynależność	N;SG	N;NOM;FEM;SG
جبهه	front	جبهه	front	N;SG	N;NOM;MASC;SG
جبهه	przodu	جبهه	przód	N;SG	N;GEN;MASC;SG
مدرک	dowód	مدرک	dowód	N;SG	N;ACC;MASC;SG
مدرک	dowód	مدرک	dowód	N;SG	N;ACC;MASC;SG
نفوذ	wpływ	نفوذ	wpływ	N;SG	N;NOM;MASC;SG
نفوذ	penetracji	نفوذ	penetracja	N;SG	N;GEN;FEM;SG
نفوذ	infiltracji	نفوذ	infiltracja	N;SG	N;GEN;FEM;SG
سرباز	żołnierz	سرباز	żołnierz	N;SG	N;NOM;MASC;SG
سرباز	żołnierzu	سرباز	żołnierz	N;SG	N;DAT;MASC;SG
خشک	suchy	خشک	suchy	ADJ	ADJ;NOM;MASC;SG
تاثیر	wpływ	None	wpływ	N;SG	N;NOM;MASC;SG
احساس	uczucie	احساس	uczucie	N;SG	N;NOM;NEUT;SG
ادوارد	edwarda	ادوارد	edwardy	N;SG	N;ACC;MASC;SG
ادوارد	edwardzie	ادوارد	edward	N;SG	N;VOC;MASC;SG
برنز	poparzenia	برنز	poparzyć	N;SG	N;NOM;NEUT;SG
برنز	brązu	برنز	brąz	N;SG	N;GEN;MASC;SG
خرید	sklep	خرید	sklep	N;SG	N;NOM;MASC;SG
خرید	zakup	خرید	zakup	N;SG	N;NOM;MASC;SG
خرید	zakupu	خرید	zakup	N;SG	N;GEN;MASC;SG
خرید	kupno	خرید	kupno	N;SG	N;NOM;NEUT;SG
خرید	kupowanie	خرید	kupować	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
خرید	kupno	خرید	kupno	N;SG	N;NOM;NEUT;SG
قاره	kontynent	None	kontynent	N;SG	N;NOM;MASC;SG
هشتم	ósmy	هشتم	ósmy	ADJ	ADJ;NOM;MASC;SG
شاخه	gałąź	شاخه	gałąź	N;SG	N;ACC;FEM;SG
شاخه	oddział	شاخه	oddział	N;SG	N;NOM;MASC;SG
قطعه	kawałek	قطعه	kawałek	N;SG	N;ACC;MASC;SG
قطعه	kawałku	قطعه	kawałek	N;SG	N;GEN;MASC;SG
قطعه	segmentu	قطعه	segment	N;SG	N;GEN;MASC;SG
قطعه	odcinek	قطعه	odcinek	N;SG	N;NOM;MASC;SG
قطعه	segment	قطعه	segment	N;SG	N;NOM;MASC;SG
دیوار	ściana	دیوار	ściana	N;SG	N;NOM;FEM;SG
دیوار	mur	دیوار	mur	N;SG	N;NOM;MASC;SG
دیوار	ścianie	دیوار	ściana	N;SG	N;DAT;FEM;SG
دیوار	tablica	دیوار	tablica	N;SG	N;NOM;FEM;SG
روایت	narracji	روایت	narracja	N;SG	N;GEN;FEM;SG
اعدام	realizacja	None	realizacja	N;SG	N;NOM;FEM;SG
اعدام	egzekucja	None	egzekucja	N;SG	N;NOM;FEM;SG
اعدام	wykonanie	None	wykonać	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
اعدام	egzekucji	None	egzekucja	N;SG	N;GEN;FEM;SG
روح	duchu	روح	duch	N;SG	N;ACC;MASC;SG
روح	duch	روح	duch	N;SG	N;NOM;MASC;SG
روح	duchu	روح	duch	N;SG	N;ACC;MASC;SG
روح	duch	روح	duch	N;SG	N;NOM;MASC;SG
درگاه	portu	درگاه	port	N;SG	N;GEN;MASC;SG
امتیاز	wynik	امتیاز	wynik	N;SG	N;NOM;MASC;SG
پیشرفت	postępu	پیشرفت	postęp	N;SG	N;GEN;MASC;SG
پیشرفت	postęp	پیشرفت	postęp	N;SG	N;NOM;MASC;SG
منفی	negatywne	منفی	negatywny	ADJ	ADJ;NOM;NEUT;SG
منفی	negatywny	منفی	negatywny	ADJ	ADJ;NOM;MASC;SG
تام	tomek	تام	tomek	N;SG	N;NOM;MASC;SG
نکته	notatka	نکته	notatka	N;SG	N;NOM;FEM;SG
نکته	cynk	نکته	cynk	N;SG	N;NOM;MASC;SG
نکته	wskazówka	نکته	wskazówka	N;SG	N;NOM;FEM;SG
نکته	punkt	نکته	punkt	N;SG	N;NOM;MASC;SG
گیاهی	roślina	گیاهی	roślina	N;SG	N;NOM;FEM;SG
سهام	akcje	سهم	akcja	N;PL	N;NOM;FEM;PL
سهام	zapasy	سهم	zapas	N;PL	N;NOM;MASC;PL
سهام	zapasów	سهم	zapas	N;PL	N;GEN;MASC;PL
سهام	akcje	سهم	akcja	N;PL	N;NOM;FEM;PL
سهام	udziały	سهم	udział	N;PL	N;NOM;MASC;PL
سهام	zasoby	سهم	zasóba	N;PL	N;NOM;MASC;PL
سهام	zapasy	سهم	zapas	N;PL	N;NOM;MASC;PL
سهام	zapasów	سهم	zapas	N;PL	N;GEN;MASC;PL
سهام	akcje	سهم	akcja	N;PL	N;NOM;FEM;PL
پرنده	ptaka	پرنده	ptak	N;SG	N;ACC;MASC;SG
پرنده	ptak	پرنده	ptak	N;SG	N;NOM;MASC;SG
پرنده	ptaszek	پرنده	ptaszek	N;SG	N;NOM;MASC;SG
تفسیر	komentarz	تفسیر	komentarz	N;SG	N;NOM;MASC;SG
تفسیر	interpretacja	تفسیر	interpretacja	N;SG	N;NOM;FEM;SG
تفسیر	interpretację	تفسیر	interpretacja	N;SG	N;ACC;FEM;SG
تفسیر	interpretacji	تفسیر	interpretacja	N;SG	N;GEN;FEM;SG
درود	błogosławieństwa	درود	błogosławieństwo	N;SG	N;GEN;NEUT;SG
درود	błogosławieństwo	درود	błogosławieństwo	N;SG	N;NOM;NEUT;SG
درود	powitanie	درود	powitanie	N;SG	N;NOM;NEUT;SG
درود	pozdrowienia	درود	pozdrowienie	N;SG	N;NOM;NEUT;SG
کانال	kanał	None	kanał	N;SG	N;ACC;MASC;SG
کانال	kanału	None	kanał	N;SG	N;GEN;MASC;SG
کانال	kanał	None	kanał	N;SG	N;ACC;MASC;SG
اسناد	papiery	سند	papier	N;PL	N;NOM;MASC;PL
اسناد	gazety	سند	gazeta	N;PL	N;ACC;FEM;PL
اسناد	dokumenty	سند	dokument	N;PL	N;NOM;MASC;PL
اسناد	dokumentów	سند	dokument	N;PL	N;GEN;MASC;PL
توضیحات	komentarzy	توضیح	komentarz	N;PL	N;GEN;MASC;PL
توضیحات	komentarze	توضیح	komentarz	N;PL	N;NOM;MASC;PL
دقت	rozdzielczość	دقت	rozdzielczość	N;SG	N;ACC;FEM;SG
دقت	rezolucja	دقت	rezolucja	N;SG	N;NOM;FEM;SG
دقت	rozdzielczości	دقت	rozdzielczość	N;SG	N;GEN;FEM;SG
دقت	rezolucji	دقت	rezolucja	N;SG	N;GEN;FEM;SG
دقت	precyzji	دقت	precyzja	N;SG	N;GEN;FEM;SG
دقت	dokładność	دقت	dokładność	N;SG	N;NOM;FEM;SG
دقت	precyzja	دقت	precyzja	N;SG	N;NOM;FEM;SG
دقت	dokładność	دقت	dokładność	N;SG	N;NOM;FEM;SG
دقت	dokładności	دقت	dokładność	N;SG	N;GEN;FEM;SG
روزهای	dni	روز	dzień	N;PL	N;ACC;MASC;PL
دامنه	zakres	None	zakres	N;SG	N;NOM;MASC;SG
دامنه	domena	None	domen	N;SG	N;NOM;FEM;SG
دامنه	dziedzina	None	dziedzina	N;SG	N;NOM;FEM;SG
دامنه	amplitudy	None	amplituda	N;SG	N;ACC;FEM;SG
نجات	uratowanie	نجات	uratować	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
نجات	oszczędność	نجات	oszczędność	N;SG	N;NOM;FEM;SG
نجات	ratowanie	نجات	ratować	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
نجات	zapisywanie	نجات	zapisywać	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
نجات	oszczędzania	نجات	oszczędzanie	N;SG	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
نجات	ratowanie	نجات	ratować	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
نجات	ratunek	نجات	ratunek	N;SG	N;NOM;MASC;SG
مفید	korzystne	مفید	korzystny	ADJ	ADJ;NOM;NEUT;SG
مفید	korzystna	مفید	korzystny	ADJ	ADJ;NOM;FEM;SG
مفید	korzystny	مفید	korzystny	ADJ	ADJ;NOM;MASC;SG
مفید	użyteczny	مفید	użyteczny	ADJ	ADJ;NOM;MASC;SG;POS;V.PTCP;PASS
مفید	przydatne	مفید	przydatny	ADJ	ADJ;NOM;NEUT;SG
مفید	użyteczne	مفید	użyteczny	ADJ	ADJ;NOM;NEUT;SG
مفید	przydatny	مفید	przydatny	ADJ	ADJ;NOM;MASC;SG
مفید	przydatna	مفید	przydatny	ADJ	ADJ;NOM;FEM;SG
مفید	przydatna	مفید	przydatny	ADJ	ADJ;NOM;FEM;SG
مفید	pomocny	مفید	pomocny	ADJ	ADJ;NOM;MASC;SG
مفید	pomocna	مفید	pomocny	ADJ	ADJ;NOM;FEM;SG
مفید	pomocne	مفید	pomocny	ADJ	ADJ;NOM;NEUT;SG
مهاجم	napastnik	None	napastnik	N;SG	N;NOM;MASC;SG
رباتیک	robotyki	رباتیک	robotyka	N;SG	N;ACC;FEM;SG
نماد	symbolika	نماد	symbolik	N;SG	N;NOM;FEM;SG
نماد	symbol	نماد	symbol	N;SG	N;NOM;MASC;SG
نماد	symbolu	نماد	symbol	N;SG	N;GEN;MASC;SG
نماد	notacji	نماد	notacja	N;SG	N;GEN;FEM;SG
نماد	ikonę	نماد	ikona	N;SG	N;ACC;FEM;SG
تکمیل	zakończenia	تکمیل	zakończyć	N;SG	N;PFV;GEN;NEUT;SG;POS;V.MSDR
تکمیل	wypełnianie	تکمیل	wypełniać	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
