και	そして	και	そして	CONJ	CONJ
επιγραφή	碑文	επιγραφή	碑文	N;NOM;FEM;SG	N
εκδηλώσεις	イベント	εκδήλωση	イベント	N;NOM;FEM;PL	N
εκδηλώσεις	行事	εκδήλωση	行事	N;NOM;FEM;PL	N
ποικιλία	バラエティ	ποικιλία	バラエティ	N;NOM;FEM;SG	N
ποικιλία	変種	ποικιλία	変種	N;NOM;FEM;SG	N
δολοφονία	殺人	δολοφονία	殺人	N;NOM;FEM;SG	N
αθλητής	アスリート	αθλητής	アスリート	N;NOM;MASC;SG	N
παρασκευή	金曜日	παρασκευή	金曜日	N;FEM	N
καθήκοντα	タスク	καθήκον	タスク	N;NOM;NEUT;PL	N
καθήκοντα	義務	καθήκον	義務	N;NOM;NEUT;PL	N
καθήκοντα	職務	καθήκον	職務	N;NOM;NEUT;PL	N
απώλειες	損失	απώλεια	損失	N;NOM;FEM;PL	N
απώλειες	損失	απώλεια	損失	N;NOM;FEM;PL	N
αποφοίτησε	卒業	αποφοιτώ	卒業	V;PFV;IND;SG;3;PST;FIN;ACT	V
εκπομπή	ブロード	εκπομπή	ブロード	N;ACC;FEM;SG	N
κινητήρα	エンジン	κινητήρας	エンジン	N;ACC;MASC;SG	N
κινητήρα	モーター	κινητήρας	モーター	N;ACC;MASC;SG	N
απλό	シンプル	απλός	シンプル	ADJ;NOM;NEUT;SG	ADJ
απλό	簡単	απλός	簡単	ADJ;NOM;NEUT;SG	ADJ
απλό	単純	απλός	単純	ADJ;NOM;NEUT;SG	ADJ
εβδομάδα	週間	εβδομάδα	週間	N;ACC;FEM;SG	N
έρχεται	来る	έρχομαι	来る	V;IPFV;IND;SG;3;PRS;FIN;PASS	V
επιστήμες	サイエンス	επιστήμα	サイエンス	N;NOM;FEM;PL	N
επιστήμες	科学	επιστήμα	科学	N;NOM;FEM;PL	N
αυλή	中庭	αυλός	中庭	N;ACC;FEM;SG	N
αυλή	ヤード	αυλός	ヤード	N;ACC;FEM;SG	N
αυλή	裏庭	αυλός	裏庭	N;ACC;FEM;SG	N
φήμη	評判	φήμη	評判	N;ACC;FEM;SG	N
φήμη	名声	φήμη	名声	N;ACC;FEM;SG	N
κόλπο	トリック	κόλπος	トリック	N;ACC;MASC;SG	N
τύμπανα	ドラム	τύμπανο	ドラム	N;NOM;NEUT;PL	N
τύμπανα	太鼓	τύμπανο	太鼓	N;NOM;NEUT;PL	N
τύμπανα	ドラム	τύμπανο	ドラム	N;NOM;NEUT;PL	N
τύμπανα	太鼓	τύμπανο	太鼓	N;NOM;NEUT;PL	N
ιδρυτής	創始	ιδρυτός	創始	N;NOM;MASC;SG	N
ιδρυτής	開祖	ιδρυτός	開祖	N;NOM;MASC;SG	N
διαφορές	差分	διαφορά	差分	N;NOM;FEM;PL	N
διαφορές	紛争	διαφορά	紛争	N;NOM;FEM;PL	N
κινήσεις	動き	κίνηση	動き	N;NOM;FEM;PL	N
πυρήνα	コア	πυρήνας	コア	N;ACC;MASC;SG	N
πυρήνα	カーネル	πυρήνας	カーネル	N;ACC;MASC;SG	N
νόμπελ	ノーベル	νόμπελ	ノーベル	N;NOM;NEUT;SG	N
κανονική	普通	κανονικός	普通	ADJ;NOM;FEM;SG	ADJ
αδελφή	姉妹	αδελφή	姉妹	N;NOM;FEM;SG	N
άγαλμα	彫像	άγαλμα	彫像	N;NOM;NEUT;SG	N
δύσκολο	難しい	δύσκολος	難しい	ADJ;NOM;NEUT;SG	ADJ
δύσκολο	難しい	δύσκολος	難しい	ADJ;NOM;NEUT;SG	ADJ
αριθμούς	数字	αριθμός	数字	N;ACC;MASC;PL	N
αριθμούς	数値	αριθμός	数値	N;ACC;MASC;PL	N
στρατόπεδο	キャンプ	στρατόπεδο	キャンプ	N;NOM;NEUT;SG	N
αλήθεια	トゥルー	αλήθεια	トゥルー	N;NOM;FEM;SG	N
αλήθεια	本当	αλήθεια	本当	N;NOM;FEM;SG	N
αλήθεια	真理	αλήθεια	真理	N;NOM;FEM;SG	N
ποσότητα	数量	ποσότητα	数量	N;NOM;FEM;SG	N
δισκογραφία	作品	δισκογραφία	作品	N;ACC;FEM;SG	N
δισκογραφία	ディスコグラフィ	δισκογραφία	ディスコグラフィ	N;ACC;FEM;SG	N
διαδρομή	経路	διαδρομή	経路	N;ACC;FEM;SG	N
διαδρομή	パス	διαδρομή	パス	N;ACC;FEM;SG	N
υπολογιστή	コンピューター	υπολογιστής	コンピューター	N;ACC;MASC;SG	N
υπολογιστή	コンピュータ	υπολογιστής	コンピュータ	N;ACC;MASC;SG	N
προσφορά	オファー	προσφορά	オファー	N;ACC;FEM;SG	N
προσφορά	クーポン	προσφορά	クーポン	N;ACC;FEM;SG	N
φρούριο	要塞	φρούριο	要塞	N;NOM;NEUT;SG	N
φρούριο	要塞	φρούριο	要塞	N;NOM;NEUT;SG	N
παρατηρήσεις	備考	παρατήρηση	備考	N;NOM;FEM;PL	N
παρατηρήσεις	コメント	παρατήρηση	コメント	N;NOM;FEM;PL	N
δίκη	公判	δίκη	公判	N;NOM;FEM;SG	N
δίκη	トライアル	δίκη	トライアル	N;NOM;FEM;SG	N
δίκη	審判	δίκη	審判	N;NOM;FEM;SG	N
σχόλια	コメント	σχόλιο	コメント	N;NOM;NEUT;PL	N
γράμμα	手紙	γράμμα	手紙	N;NOM;NEUT;SG	N
γράμμα	レター	γράμμα	レター	N;NOM;NEUT;SG	N
υποψηφιότητα	立候補	υποψηφιότητα	立候補	N;ACC;FEM;SG	N
πνεύμα	精神	πνεύμα	精神	N;NOM;NEUT;SG	N
πνεύμα	スピリット	πνεύμα	スピリット	N;NOM;NEUT;SG	N
βουνά	山地	βουνό	山地	N;NOM;NEUT;PL	N
βουνά	山脈	βουνό	山脈	N;NOM;NEUT;PL	N
παλιό	古い	παλιός	古い	ADJ;NOM;NEUT;SG	ADJ
τομείς	セクター	τομέας	セクター	N;NOM;MASC;PL	N
έκδοσης	発行	έκδοση	発行	N;GEN;FEM;SG	N
γενιά	世代	γενιά	世代	N;NOM;FEM;SG	N
κατανομή	内訳	κατανομή	内訳	N;NOM;FEM;SG	N
κατανομή	配当	κατανομή	配当	N;NOM;FEM;SG	N
στίχους	歌詞	στίχος	歌詞	N;ACC;MASC;PL	N
στίχους	作詞	στίχος	作詞	N;ACC;MASC;PL	N
αυτοκίνητο	自動車	αυτοκίνητο	自動車	N;NOM;NEUT;SG	N
αυτοκίνητο	クルマ	αυτοκίνητο	クルマ	N;NOM;NEUT;SG	N
αυτοκίνητο	自動車	αυτοκίνητο	自動車	N;NOM;NEUT;SG	N
κατάταξη	ランキング	κατάταξη	ランキング	N;ACC;FEM;SG	N
κατάταξη	ランキング	κατάταξη	ランキング	N;ACC;FEM;SG	N
δικαιοσύνης	正義	δικαιοσύνη	正義	N;GEN;FEM;SG	N
φυσικός	自然	φυσικός	自然	ADJ;NOM;MASC;SG	ADJ
τουρνουά	トーナメント	τουρνο	トーナメント	N;NOM;NEUT;SG	N
αντίτυπα	部数	αντίτυπο	部数	N;NOM;NEUT;PL	N
ημερολόγιο	カレンダー	ημερολόγιο	カレンダー	N;NOM;NEUT;SG	N
ημερολόγιο	日記	ημερολόγιο	日記	N;NOM;NEUT;SG	N
ημερολόγιο	ジャーナル	ημερολόγιο	ジャーナル	N;NOM;NEUT;SG	N
ημερολόγιο	日記	ημερολόγιο	日記	N;NOM;NEUT;SG	N
στυλ	スタイル	στυλ	スタイル	N;NOM;NEUT;SG	N
στυλ	スタイル	στυλ	スタイル	N;NOM;NEUT;SG	N
ήλιο	ヘリウム	ήλιο	ヘリウム	N;ACC;MASC;SG	N
τοπικές	ローカル	τοπικός	ローカル	ADJ;NOM;FEM;PL	ADJ
βοηθός	助手	βοηθός	助手	N;NOM;MASC;SG	N
βοηθός	アシスタント	βοηθός	アシスタント	N;NOM;MASC;SG	N
βοηθός	ヘルパー	βοηθός	ヘルパー	N;NOM;MASC;SG	N
αναζήτηση	クエスト	αναζήτηση	クエスト	N;NOM;FEM;SG	N
βιομηχανία	業界	βιομηχανία	業界	N;NOM;FEM;SG	N
βιομηχανία	産業	βιομηχανία	産業	N;NOM;FEM;SG	N
τεύχος	発行	τεύχος	発行	N;NOM;NEUT;SG	N
τεύχος	争点	τεύχος	争点	N;NOM;NEUT;SG	N
τεύχος	問題	τεύχος	問題	N;NOM;NEUT;SG	N
κοιλάδα	バレー	κοιλάδα	バレー	N;ACC;FEM;SG	N
προϊόν	製品	προϊόν	製品	N;NOM;NEUT;SG	N
προϊόν	プロダクト	προϊόν	プロダクト	N;NOM;NEUT;SG	N
παλάτι	宮殿	παλάτι	宮殿	N;NOM;NEUT;SG	N
συγχώνευση	マージ	συγχώνευση	マージ	N;NOM;FEM;SG	N
συγχώνευση	マージ	συγχώνευση	マージ	N;NOM;FEM;SG	N
εμπειρία	エクスペリエンス	εμπειρία	エクスペリエンス	N;ACC;FEM;SG	N
σκηνές	シーン	σκηνός	シーン	N;NOM;FEM;PL	N
σκηνές	場面	σκηνός	場面	N;NOM;FEM;PL	N
σκηνές	テント	σκηνός	テント	N;NOM;FEM;PL	N
χρυσός	ゴールデン	χρυσός	ゴールデン	N;NOM;MASC;SG	N
χρυσός	黄金	χρυσός	黄金	N;NOM;MASC;SG	N
χρυσός	ゴールド	χρυσός	ゴールド	N;NOM;MASC;SG	N
φίλος	友人	φίλος	友人	N;NOM;MASC;SG	N
φίλος	友だち	φίλος	友だち	N;NOM;MASC;SG	N
φίλος	友達	φίλος	友達	N;NOM;MASC;SG	N
περιφέρειες	リージョン	περιφέρεια	リージョン	N;NOM;FEM;PL	N
περιφέρειες	地域	περιφέρεια	地域	N;NOM;FEM;PL	N
δώδεκα	十二	δώδεκα	十二	NUM;NOM;MASC;PL	NUM
δικηγόρος	弁護士	δικηγόρος	弁護士	N;NOM;MASC;SG	N
πρίγκιπας	プリンス	πρίγκιπας	プリンス	N;NOM;MASC;SG	N
οδηγός	運転	οδηγός	運転	N;NOM;MASC;SG	N
οδηγός	ドライバ	οδηγός	ドライバ	N;NOM;MASC;SG	N
οδηγός	ドライバー	οδηγός	ドライバー	N;NOM;MASC;SG	N
οδηγός	ガイド	οδηγός	ガイド	N;NOM;MASC;SG	N
δρόμος	ストリート	δρόμος	ストリート	N;NOM;MASC;SG	N
δρόμος	通り	δρόμος	通り	N;NOM;MASC;SG	N
δρόμος	道路	δρόμος	道路	N;NOM;MASC;SG	N
δήμους	市町村	δήμος	市町村	N;ACC;MASC;PL	N
δήμους	自治体	δήμος	自治体	N;ACC;MASC;PL	N
πίστη	信仰	πίστα	信仰	N;NOM;FEM;SG	N
πίστη	信念	πίστα	信念	N;NOM;FEM;SG	N
πίστη	フェイス	πίστα	フェイス	N;NOM;FEM;SG	N
προέλευση	原点	προέλευση	原点	N;ACC;FEM;SG	N
προέλευση	語源	προέλευση	語源	N;ACC;FEM;SG	N
προέλευση	由来	προέλευση	由来	N;ACC;FEM;SG	N
προέλευση	起源	προέλευση	起源	N;ACC;FEM;SG	N
προέλευση	起源	προέλευση	起源	N;ACC;FEM;SG	N
ισχυρή	パワフル	ισχυρός	パワフル	ADJ;NOM;FEM;SG	ADJ
διαχείριση	マネジメント	διαχείριση	マネジメント	N;NOM;FEM;SG	N
διαχείριση	マネージメント	διαχείριση	マネージメント	N;NOM;FEM;SG	N
σταδιοδρομία	経歴	σταδιοδρομία	経歴	N;NOM;FEM;SG	N
σταδιοδρομία	キャリア	σταδιοδρομία	キャリア	N;NOM;FEM;SG	N
σταδιοδρομία	キャリア	σταδιοδρομία	キャリア	N;NOM;FEM;SG	N
σταδιοδρομία	求人	σταδιοδρομία	求人	N;NOM;FEM;SG	N
παρουσίασε	提示	παρουσιάζω	提示	V;PFV;IND;SG;3;PST;FIN;ACT	V
συναυλίες	コンサート	συναυλία	コンサート	N;NOM;FEM;PL	N
αίμα	血液	αίμα	血液	N;NOM;NEUT;SG	N
κτήριο	建物	κτήριο	建物	N;NOM;NEUT;SG	N
αστυνομία	警察官	αστυνομία	警察官	N;NOM;FEM;SG	N
αστυνομία	警察	αστυνομία	警察	N;NOM;FEM;SG	N
πτήση	フライト	πτήση	フライト	N;NOM;FEM;SG	N
πτήση	飛行	πτήση	飛行	N;NOM;FEM;SG	N
στίχοι	歌詞	στίχος	歌詞	N;NOM;MASC;PL	N
στίχοι	作詞	στίχος	作詞	N;NOM;MASC;PL	N
απευθείας	直接	απευθείας	直接	ADV	ADV
σύμβολα	シンボル	σύμβολα	シンボル	N;NOM;NEUT;PL	N
σύμβολα	記号	σύμβολα	記号	N;NOM;NEUT;PL	N
πρίγκιπα	プリンス	πρίγκιπας	プリンス	N;ACC;MASC;SG	N
φυλή	部族	φυλή	部族	N;NOM;FEM;SG	N
φυλή	人種	φυλή	人種	N;NOM;FEM;SG	N
φυλή	競走	φυλή	競走	N;NOM;FEM;SG	N
φυλή	レース	φυλή	レース	N;NOM;FEM;SG	N
χαρακτήρας	文字	χαρακτήρας	文字	N;NOM;MASC;SG	N
χαρακτήρας	性格	χαρακτήρας	性格	N;NOM;MASC;SG	N
χαρακτήρας	キャラクター	χαρακτήρας	キャラクター	N;NOM;MASC;SG	N
κόστος	費用	κόστος	費用	N;NOM;NEUT;SG	N
κόστος	原価	κόστος	原価	N;NOM;NEUT;SG	N
κόστος	コスト	κόστος	コスト	N;NOM;NEUT;SG	N
κόστος	費用	κόστος	費用	N;NOM;NEUT;SG	N
κόστος	コスト	κόστος	コスト	N;NOM;NEUT;SG	N
τύποι	種類	τύπος	種類	N;NOM;MASC;PL	N
σύζυγο	主人	σύζυγος	主人	N;ACC;FEM;SG	N
δυνατή	強い	δυνατός	強い	ADJ;NOM;FEM;SG	ADJ
δυνατή	濃い	δυνατός	濃い	ADJ;NOM;FEM;SG	ADJ
κλασική	クラシカル	κλασικός	クラシカル	ADJ;NOM;FEM;SG	ADJ
πιάνο	ピアノ	πιάνος	ピアノ	N;NOM;NEUT;SG	N
διπλό	二	διπλός	二	NUM;NOM;NEUT;SG	NUM
απώλεια	損失	απώλεια	損失	N;ACC;FEM;SG	N
αποστολές	ミッション	αποστολή	ミッション	N;NOM;FEM;PL	N
κυριακή	日曜日	κυριακή	日曜日	N;ACC;FEM;SG	N
βουνό	マウンテン	βουνό	マウンテン	N;NOM;NEUT;SG	N
πωλήσεις	売り上げ	πώληση	売り上げ	N;NOM;FEM;PL	N
πωλήσεις	セールス	πώληση	セールス	N;NOM;FEM;PL	N
πωλήσεις	売上	πώληση	売上	N;NOM;FEM;PL	N
γεωμετρία	ジオメトリ	γεωμετρία	ジオメトリ	N;NOM;FEM;SG	N
γεωμετρία	図形	γεωμετρία	図形	N;NOM;FEM;SG	N
άνοιξε	開館	ανοίγω	開館	V;PFV;IND;SG;3;PST;FIN;ACT	V
άνοιξε	開く	ανοίγω	開く	V;PFV;IND;SG;3;PST;FIN;ACT	V
τρόπους	マナー	τρόπος	マナー	N;ACC;MASC;PL	N
κάποτε	一度	κάποτε	一度	ADV	ADV
νικήτρια	勝者	νικήτριος	勝者	N;NOM;FEM;SG	N
συμπτώματα	症状	σύμπτωμα	症状	N;NOM;NEUT;PL	N
συμπτώματα	徴候	σύμπτωμα	徴候	N;NOM;NEUT;PL	N
κερδίζει	勝利	κερδίζω	勝利	V;IPFV;IND;SG;3;PRS;FIN;ACT	V
υδρογόνου	水素	υδρογόνος	水素	N;GEN;NEUT;SG	N
άγνωστο	不明	άγνωστος	不明	ADJ;NOM;NEUT;SG	ADJ
κύτταρα	セル	κύτταρα	セル	N;NOM;NEUT;PL	N
συνέντευξη	面接	συνέντευξη	面接	N;ACC;FEM;SG	N
συνέντευξη	インタビュー	συνέντευξη	インタビュー	N;ACC;FEM;SG	N
συνάντηση	ミーティング	συνάντηση	ミーティング	N;ACC;FEM;SG	N
συνάντηση	会議	συνάντηση	会議	N;ACC;FEM;SG	N
λογισμικό	ソフトウエア	λογισμικός	ソフトウエア	N;NOM;NEUT;SG	N
λογισμικό	ソフトウェア	λογισμικός	ソフトウェア	N;NOM;NEUT;SG	N
ενέργειες	アクション	ενέργεια	アクション	N;NOM;FEM;PL	N
αεροπορία	航空	αεροπορία	航空	N;NOM;FEM;SG	N
σωματείο	ユニオン	σωματείο	ユニオン	N;NOM;NEUT;SG	N
παρόν	現在	παρόν	現在	N;NOM;NEUT;SG	N
παρόν	プレゼント	παρόν	プレゼント	N;NOM;NEUT;SG	N
νομίσματα	硬貨	νόμισμα	硬貨	N;NOM;NEUT;PL	N
νομίσματα	コイン	νόμισμα	コイン	N;NOM;NEUT;PL	N
νομίσματα	通貨	νόμισμα	通貨	N;NOM;NEUT;PL	N
σημαντικός	重要	σημαντικός	重要	ADJ;NOM;MASC;SG	ADJ
ενεργό	アクティブ	ενεργός	アクティブ	N;NOM;NEUT;SG	N
προβολή	ディスプレイ	προβολή	ディスプレイ	N;NOM;FEM;SG	N
ρυθμό	ペース	ρυθμός	ペース	N;ACC;MASC;SG	N
ρυθμό	テンポ	ρυθμός	テンポ	N;ACC;MASC;SG	N
ρυθμό	リズム	ρυθμός	リズム	N;ACC;MASC;SG	N
συνελήφθη	逮捕	συνελήφος	逮捕	V;PFV;IND;SG;3;PST;FIN;PASS	V
καλλιτέχνης	芸術家	καλλιτέχνος	芸術家	N;NOM;MASC;SG	N
καλλιτέχνης	アーティスト	καλλιτέχνος	アーティスト	N;NOM;MASC;SG	N
μαύρη	黒い	μαύρος	黒い	ADJ;NOM;FEM;SG	ADJ
στήλη	カラム	στήλλω	カラム	N;ACC;FEM;SG	N
νόμισμα	通貨	νόμισμα	通貨	N;NOM;NEUT;SG	N
νόμισμα	硬貨	νόμισμα	硬貨	N;NOM;NEUT;SG	N
νόμισμα	コイン	νόμισμα	コイン	N;NOM;NEUT;SG	N
συλλογές	コレクション	συλλογή	コレクション	N;NOM;FEM;PL	N
στόλου	艦隊	στόλος	艦隊	N;GEN;MASC;SG	N
καταστράφηκε	破壊	καταστρέφω	破壊	V;PFV;IND;SG;3;PST;FIN;PASS	V
βιογραφία	伝記	βιογραφία	伝記	N;NOM;FEM;SG	N
καθηγητή	教授	καθηγητής	教授	N;ACC;MASC;SG	N
καρδιά	心臓	καρδιός	心臓	N;NOM;FEM;SG	N
καρδιά	ハート	καρδιός	ハート	N;NOM;FEM;SG	N
στάδια	舞台	στάδιο	舞台	N;NOM;NEUT;PL	N
στάδια	ステージ	στάδιο	ステージ	N;NOM;NEUT;PL	N
στάδια	歩数	στάδιο	歩数	N;NOM;NEUT;PL	N
στάδια	手順	στάδιο	手順	N;NOM;NEUT;PL	N
στάδια	ステップ	στάδιο	ステップ	N;NOM;NEUT;PL	N
αντίπαλο	相手	αντίπαλο	相手	N;ACC;MASC;SG	N
αντίπαλο	相手	αντίπαλο	相手	N;ACC;MASC;SG	N
ολοκλήρωση	竣工	ολοκλήρωση	竣工	N;ACC;FEM;SG	N
ολοκλήρωση	インテグレーション	ολοκλήρωση	インテグレーション	N;ACC;FEM;SG	N
ολοκλήρωση	コンプリート	ολοκλήρωση	コンプリート	N;ACC;FEM;SG	N
παρουσιάστηκε	提示	παρουσιάζω	提示	V;PFV;IND;SG;3;PST;FIN;PASS	V
θεωρίες	理論	θεωρία	理論	N;NOM;FEM;PL	N
ανεξάρτητη	独立	ανεξάρτητος	独立	ADJ;NOM;FEM;SG	ADJ
εργαστήριο	研究室	εργαστήριο	研究室	N;NOM;NEUT;SG	N
εργαστήριο	ワークショップ	εργαστήριο	ワークショップ	N;NOM;NEUT;SG	N
εργαστήριο	作業	εργαστήριο	作業	N;NOM;NEUT;SG	N
εργαστήριο	研究室	εργαστήριο	研究室	N;NOM;NEUT;SG	N
εργαστήριο	ラボ	εργαστήριο	ラボ	N;NOM;NEUT;SG	N
δείγμα	サンプリング	δείγμα	サンプリング	N;NOM;NEUT;SG	N
δείγμα	サンプル	δείγμα	サンプル	N;NOM;NEUT;SG	N
δείγμα	標本	δείγμα	標本	N;NOM;NEUT;SG	N
δείγμα	見本	δείγμα	見本	N;NOM;NEUT;SG	N
δημιουργήθηκαν	作成	δημιουργώ	作成	V;PFV;IND;PL;3;PST;FIN;PASS	V
πληροφορία	情報	πληροφορία	情報	N;ACC;FEM;SG	N
ονομασίες	名前	ονομασία	名前	N;NOM;FEM;PL	N
ονομασίες	名称	ονομασία	名称	N;NOM;FEM;PL	N
παραμονή	ステイ	παραμονή	ステイ	N;ACC;FEM;SG	N
διαχειριστής	管理	διαχειριστής	管理	N;NOM;MASC;SG	N
διαχειριστής	管理人	διαχειριστής	管理人	N;NOM;MASC;SG	N
διαχειριστής	店長	διαχειριστής	店長	N;NOM;MASC;SG	N
διαχειριστής	支配	διαχειριστής	支配	N;NOM;MASC;SG	N
διαχειριστής	マネージャー	διαχειριστής	マネージャー	N;NOM;MASC;SG	N
διαχειριστής	マネージャ	διαχειριστής	マネージャ	N;NOM;MASC;SG	N
διαχειριστής	管理	διαχειριστής	管理	N;NOM;MASC;SG	N
διαχειριστής	管理人	διαχειριστής	管理人	N;NOM;MASC;SG	N
πολεμικό	軍艦	πολεμικός	軍艦	N;NOM;NEUT;SG	N
ακρίβεια	精度	ακρίβεια	精度	N;ACC;FEM;SG	N
ακρίβεια	正確	ακρίβεια	正確	N;ACC;FEM;SG	N
ακρίβεια	精度	ακρίβεια	精度	N;ACC;FEM;SG	N
πολέμους	戦争	πόλεμος	戦争	N;ACC;MASC;PL	N
θεώρημα	定理	θεώρημα	定理	N;NOM;NEUT;SG	N
αναγέννηση	ルネッサンス	αναγέννηση	ルネッサンス	N;ACC;FEM;SG	N
αναγέννηση	リバース	αναγέννηση	リバース	N;ACC;FEM;SG	N
μέσος	平均	μέσος	平均	N;NOM;MASC;SG	N
