mai	bolj	mai	bolj	ADV	ADV;CMPR
crăciun	božič	crăciun	božič	N;INDF;MASC;SG	N;NOM;MASC;SG
larg	široko	larg	široko	ADV	ADV
poezii	pesmi	poezie	pesem	N;INDF;FEM;PL	N;NOM;FEM;PL
poezii	poezije	poezie	poezija	N;INDF;FEM;PL	N;NOM;FEM;PL
ofițer	častnik	ofițer	častnik	N;INDF;MASC;SG	N;NOM;MASC;SG
ofițer	policist	ofițer	policist	N;INDF;MASC;SG	N;NOM;MASC;SG
link	link	link	linka	N;INDF;MASC;SG	N;NOM;MASC;SG
link	povezava	link	povezava	N;INDF;MASC;SG	N;NOM;FEM;SG
ruși	rusov	rus	rus	N;INDF;MASC;PL	N;GEN;MASC;PL
ruși	rusi	rus	rus	N;INDF;MASC;PL	N;NOM;MASC;PL
ruși	ruse	rus	rus	N;INDF;MASC;PL	N;ACC;MASC;PL
frecvent	pogosto	frecvent	pogosto	ADV	ADV
administrator	skrbnik	administrator	skrbnik	N;INDF;MASC;SG	N;NOM;MASC;SG
administrator	skrbnika	administrator	skrbnik	N;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
administrator	administrator	administrator	administrator	N;INDF;MASC;SG	N;NOM;MASC;SG
administrator	upravitelj	administrator	upravitelj	N;INDF;MASC;SG	N;NOM;MASC;SG
administrator	administratorja	administrator	administrator	N;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
civile	civilne	civil	civilen	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;PL
catolic	katoliško	catolic	katoliški	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
catolic	katoliški	catolic	katoliški	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
catolic	katoliška	catolic	katoliški	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
polonez	poljsko	polonez	poljski	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
polonez	poljskega	polonez	poljski	ADJ;INDF;MASC;SG	ADJ;GEN;NEUT;SG
petrecut	porabljen	petrece	porabljen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
imperiu	imperij	imperiu	imperij	N;INDF;MASC;SG	N;NOM;MASC;SG
imperiu	cesarstvo	imperiu	cesarstvo	N;INDF;MASC;SG	N;NOM;NEUT;SG
secret	skrivnost	secret	skrivnost	N;INDF;MASC;SG	N;NOM;FEM;SG
curând	kmalu	curând	kmalu	ADV	ADV
închis	zaprto	închis	zaprt	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
închis	zaprt	închis	zaprt	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
închis	zaprta	închis	zaprt	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
element	postavka	element	postavka	N;INDF;MASC;SG	N;NOM;FEM;SG
element	element	element	element	N;INDF;MASC;SG	N;NOM;MASC;SG
funcționează	deluje	funcționa	delovati	V;IND;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN
contact	kontakt	contact	kontakt	N;INDF;MASC;SG	N;NOM;MASC;SG
contact	stik	contact	stik	N;INDF;MASC;SG	N;NOM;MASC;SG
contact	stika	contact	stik	N;INDF;MASC;SG	N;GEN;MASC;SG
ordin	red	ordin	red	N;INDF;MASC;SG	N;NOM;MASC;SG
ordin	naročilo	ordin	naročiti	N;INDF;MASC;SG	N;NOM;NEUT;SG
arme	topovi	armă	top	N;INDF;FEM;PL	N;NOM;MASC;PL
arme	puške	armă	puška	N;INDF;FEM;PL	N;NOM;FEM;PL
arme	pištole	armă	pištola	N;INDF;FEM;PL	N;NOM;FEM;PL
stele	zvezde	stea	zvezda	N;INDF;FEM;PL	N;NOM;FEM;PL
stele	zvezdice	stea	zvezdica	N;INDF;FEM;PL	N;NOM;FEM;PL
stele	zvezd	stea	zvezda	N;INDF;FEM;PL	N;GEN;FEM;PL
napoleon	napoleon	napoleon	napoleon	N;INDF;MASC;SG	N;NOM;MASC;SG
instituții	institucije	instituție	institucija	N;INDF;FEM;PL	N;NOM;FEM;PL
instituții	nosilci	instituție	nosilec	N;INDF;FEM;PL	N;NOM;MASC;PL
instituții	ustanove	instituție	ustanova	N;INDF;FEM;PL	N;NOM;FEM;PL
cântece	pesmi	cântec	pesem	N;INDF;FEM;PL	N;NOM;FEM;PL
adoptat	sprejeta	adopta	sprejet	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
adoptat	sprejet	adopta	sprejet	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
adoptat	sprejeto	adopta	sprejet	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
istat	istat	ista	istati	N;INDF;MASC;SG	N;NOM;MASC;SG
comercial	komercialni	comercial	komercialen	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
comercial	komercialna	comercial	komercialen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
crește	rasti	crește	rasti	V;IND;SG;3;PRS;FIN	V;IPFV;NFIN
crește	gojil	crește	gojiti	V;IND;SG;3;PRS;FIN	V;IPFV;MASC;SG;V.PTCP
crește	zrasti	crește	zrasti	V;IND;SG;3;PRS;FIN	V;PFV;NFIN
rss	rss	rss	rss	N;INDF;MASC;SG	N;NOM;MASC;SG
jucători	igralci	jucător	igralec	N;INDF;MASC;PL	N;NOM;MASC;PL
jucători	igralce	jucător	igralec	N;INDF;MASC;PL	N;ACC;MASC;PL
jucători	akterji	jucător	akter	N;INDF;MASC;PL	N;NOM;MASC;PL
contract	pogodba	contract	pogodba	N;INDF;MASC;SG	N;NOM;FEM;SG
contract	pogodbo	contract	pogodba	N;INDF;MASC;SG	N;ACC;FEM;SG
contract	naročilo	contract	naročiti	N;INDF;MASC;SG	N;NOM;NEUT;SG
repede	hitro	repede	hitro	ADV	ADV
repede	hitro	repede	hitro	ADV	ADV
repede	hitro	repede	hitro	ADV	ADV
mary	marija	mary	marija	N;INDF;MASC;SG	N;NOM;FEM;SG
condamnat	obsojena	condamna	obsojen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
condamnat	obsojen	condamna	obsojen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
condamnat	obsojena	condamna	obsojen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
condamnat	obsojen	condamna	obsojen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
rău	hudo	rău	hudo	ADV	ADV
rău	slabo	rău	slabo	ADV	ADV
descris	opisano	descris	opisan	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
descris	opisan	descris	opisan	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
descris	opisana	descris	opisan	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
mîkolaiiv	mykolaiv	mîkolaiiv	mykolaiv	N;INDF;MASC;SG	N;NOM;MASC;SG
lucian	lucian	lucian	lucian	N;INDF;MASC;SG	N;NOM;MASC;SG
electric	električno	electric	električen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
electric	električni	electric	električen	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
electric	električno	electric	električen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
electric	električna	electric	električen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
electric	električni	electric	električen	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
recent	nedavno	recent	nedavno	ADV	ADV
recent	nedavno	recent	nedavno	ADV	ADV
înapoi	nazaj	înapoi	nazaj	ADV	ADV
concert	koncert	concert	koncert	N;INDF;MASC;SG	N;NOM;MASC;SG
motor	motorja	motor	motor	N;INDF;MASC;SG	N;NOM;MASC;SG
motor	motor	motor	motor	N;INDF;MASC;SG	N;NOM;MASC;SG
motor	motor	motor	motor	N;INDF;MASC;SG	N;NOM;MASC;SG
redactor	urednik	redactor	urednik	N;INDF;MASC;SG	N;NOM;MASC;SG
redactor	urejevalnik	redactor	urejevalnik	N;INDF;MASC;SG	N;NOM;MASC;SG
proiecte	projekte	proiect	projekt	N;INDF;FEM;PL	N;ACC;MASC;PL
proiecte	projektov	proiect	projekt	N;INDF;FEM;PL	N;GEN;MASC;PL
proiecte	projekti	proiect	projekt	N;INDF;FEM;PL	N;NOM;MASC;PL
obiect	predmet	obiect	predmet	N;INDF;MASC;SG	N;NOM;MASC;SG
obiect	objekt	obiect	objekt	N;INDF;MASC;SG	N;NOM;MASC;SG
companii	podjetja	companie	podjetje	N;INDF;FEM;PL	N;NOM;NEUT;PL
companii	družbe	companie	družba	N;INDF;FEM;PL	N;NOM;FEM;PL
cartier	soseska	cartier	sosesk	N;INDF;MASC;SG	N;NOM;FEM;SG
cartier	cartier	cartier	cartier	N;INDF;MASC;SG	N;NOM;MASC;SG
cartier	soseska	cartier	sosesk	N;INDF;MASC;SG	N;NOM;FEM;SG
aspect	videz	aspect	videz	N;INDF;MASC;SG	N;NOM;MASC;SG
aspect	vidik	aspect	vidik	N;INDF;MASC;SG	N;NOM;MASC;SG
determinat	odločna	determina	odločen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
determinat	odločena	determina	odločen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
determinat	odločen	determina	odločen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
guvernator	guverner	guvernator	guverner	N;INDF;MASC;SG	N;NOM;MASC;SG
episod	epizodo	episod	epizoda	N;INDF;MASC;SG	N;ACC;FEM;SG
episod	epizoda	episod	epizod	N;INDF;MASC;SG	N;NOM;FEM;SG
centre	središča	centru	središče	N;INDF;FEM;PL	N;NOM;NEUT;PL
centre	centrov	centru	center	N;INDF;FEM;PL	N;GEN;MASC;PL
centre	centri	centru	center	N;INDF;FEM;PL	N;NOM;MASC;PL
centre	centre	centru	center	N;INDF;FEM;PL	N;NOM;FEM;PL
centre	središča	centru	središče	N;INDF;FEM;PL	N;NOM;NEUT;PL
centre	centri	centru	center	N;INDF;FEM;PL	N;NOM;MASC;PL
centre	centre	centru	center	N;INDF;FEM;PL	N;NOM;FEM;PL
acceptat	sprejeta	acceptat	sprejet	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
acceptat	sprejet	acceptat	sprejet	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
acceptat	sprejeto	acceptat	sprejet	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
debut	prvenec	debut	prvenec	N;INDF;MASC;SG	N;NOM;MASC;SG
ține	obdrži	ține	obdržiti	V;IND;SG;3;PRS;FIN	V;PFV;IND;SG;3;PRS;FIN
ține	ohrani	ține	ohran	V;IND;SG;3;PRS;FIN	V;PFV;IND;SG;3;PRS;FIN
artiști	umetniki	artist	umetnik	N;INDF;MASC;PL	N;NOM;MASC;PL
regional	regionalno	regional	regionalen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
regional	regionalna	regional	regionalen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
regional	regionalni	regional	regionalen	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
ceaușescu	ceauşescu	ceaușescu	ceaudesce	N;INDF;MASC;SG	N;DAT;MASC;SG
înscris	vpisan	înscrie	vpisan	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
utc	utc	utc	utc	N	N;NOM;MASC;SG
net	neto	net	neto	N;INDF;MASC;SG	N;NOM;MASC;SG
net	net	net	net	N;INDF;MASC;SG	N;NOM;MASC;SG
câmp	field	câmp	field	N;INDF;MASC;SG	N;NOM;MASC;SG
câmp	polje	câmp	polje	N;INDF;MASC;SG	N;NOM;NEUT;SG
atacat	napaden	ataca	napaden	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG
atacat	napadena	ataca	napaden	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
domenii	področja	domeniu	področje	N;INDF;FEM;PL	N;NOM;NEUT;PL
domenii	polji	domeniu	polje	N;INDF;FEM;PL	N;NOM;NEUT;PL
domenii	polja	domeniu	polje	N;INDF;FEM;PL	N;NOM;NEUT;PL
domenii	območja	domeniu	območje	N;INDF;FEM;PL	N;NOM;NEUT;PL
domenii	področja	domeniu	področje	N;INDF;FEM;PL	N;NOM;NEUT;PL
domenii	površine	domeniu	površina	N;INDF;FEM;PL	N;NOM;FEM;PL
fondator	ustanovitelj	fondator	ustanovitelj	N;INDF;MASC;SG	N;NOM;MASC;SG
asemănătoare	podobni	asemănător	podoben	ADJ;INDF;FEM	ADJ;NOM;MASC;PL
asemănătoare	podoben	asemănător	podoben	ADJ;INDF;FEM	ADJ;NOM;INDF;MASC;SG
asemănătoare	podobna	asemănător	podoben	ADJ;INDF;FEM	ADJ;NOM;FEM;SG
asemănătoare	podobne	asemănător	podoben	ADJ;INDF;FEM	ADJ;NOM;FEM;PL
asemănătoare	podobnih	asemănător	podoben	ADJ;INDF;FEM	ADJ;GEN;MASC;PL
asemănătoare	podobno	asemănător	podoben	ADJ;INDF;FEM	ADJ;NOM;NEUT;SG
document	dokumenta	document	dokument	N;INDF;MASC;SG	N;NOM;MASC;SG
document	dokument	document	dokument	N;INDF;MASC;SG	N;NOM;MASC;SG
concurs	konkurenca	concurs	konkurenca	N;INDF;MASC;SG	N;NOM;FEM;SG
concurs	tekmovanje	concurs	tekmovanje	N;INDF;MASC;SG	N;NOM;NEUT;SG
concurs	natečaj	concurs	natečaj	N;INDF;MASC;SG	N;NOM;MASC;SG
concurs	tekmovanje	concurs	tekmovanje	N;INDF;MASC;SG	N;NOM;NEUT;SG
concurs	natečaj	concurs	natečaj	N;INDF;MASC;SG	N;NOM;MASC;SG
concurs	natečaja	concurs	natečaj	N;INDF;MASC;SG	N;NOM;MASC;SG
sol	zemlja	sol	zemlja	N;INDF;MASC;SG	N;NOM;FEM;SG
sol	umazanija	sol	umazanija	N;INDF;MASC;SG	N;NOM;FEM;SG
sol	sol	sol	sol	N;INDF;MASC;SG	N;NOM;MASC;SG
proprii	lastne	propriu	lasten	ADJ;INDF;PL	ADJ;NOM;FEM;PL
proprii	lastni	propriu	lasten	ADJ;INDF;PL	ADJ;NOM;MASC;PL
statut	status	statut	status	N;INDF;MASC;SG	N;NOM;MASC;SG
statut	stanje	statut	stanje	N;INDF;MASC;SG	N;NOM;NEUT;SG
nave	ladje	navă	ladja	N;INDF;FEM;PL	N;NOM;FEM;PL
nave	posode	navă	posoda	N;INDF;FEM;PL	N;NOM;FEM;PL
nave	plovil	navă	plovilo	N;INDF;FEM;PL	N;GEN;NEUT;PL
nave	plovila	navă	plovilo	N;INDF;FEM;PL	N;NOM;NEUT;PL
cat	mačji	cat	mačja		
legat	vezan	lega	vezan	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
legat	izenačeno	lega	izenačen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
legat	zvezan	lega	zvezan	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
legat	vezano	lega	vezan	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
mijloc	sredina	mijloc	sredina	N;INDF;MASC;SG	N;NOM;FEM;SG
lucruri	stvari	lucru	stvar	N;INDF;FEM;PL	N;NOM;FEM;PL
lucruri	stvari	lucru	stvar	N;INDF;FEM;PL	N;NOM;FEM;PL
austriac	avstrijska	austriac	avstrijski	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
austriac	avstrijsko	austriac	avstrijski	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
locuit	naseljen	locui	naseljen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
japonez	japonsko	japonez	japonski	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
japonez	japonska	japonez	japonski	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
înconjurătoare	okoliških	înconjurător	okoliški	ADJ;INDF;FEM	ADJ;GEN;MASC;PL
mașini	avte	mașină	avto	N;INDF;FEM;PL	N;ACC;MASC;PL
mașini	avtomobili	mașină	avtomobil	N;INDF;FEM;PL	N;NOM;MASC;PL
mașini	avti	mașină	avto	N;INDF;FEM;PL	N;NOM;MASC;PL
mașini	avtomobile	mașină	avtomobil	N;INDF;FEM;PL	N;ACC;MASC;PL
mașini	stroji	mașină	stroj	N;INDF;FEM;PL	N;NOM;MASC;PL
liste	seznami	listă	seznam	N;INDF;FEM;PL	N;NOM;MASC;PL
liste	sezname	listă	seznam	N;INDF;FEM;PL	N;ACC;MASC;PL
constantinopol	konstantinopel	constantinopol	konstantinopel	N;INDF;MASC;SG	N;NOM;MASC;SG
campion	šampion	campion	šampion	N;INDF;MASC;SG	N;NOM;MASC;SG
campion	prvak	campion	prvak	N;INDF;MASC;SG	N;NOM;MASC;SG
vândut	prodano	vinde	prodan	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
vândut	prodana	vinde	prodan	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
vândut	prodan	vinde	prodan	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
dedicat	namenski	dedica	namenski	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
dedicat	posvečena	dedica	posvečen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
dedicat	predan	dedica	predan	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG
dedicat	posvečeno	dedica	posvečen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
vede	zagleda	vedea	zagledati	V;IND;SG;3;PRS;FIN	V;PFV;IND;SG;3;PRS;FIN
vede	vidi	vedea	videti	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
incluse	vključeni	inclus	vključen	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;PL;V.PTCP
incluse	vključene	inclus	vključen	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;PL;V.PTCP
străine	tuje	străin	tuj	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;PL
străine	tuji	străin	tuj	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;PL
frumos	čudovita	frumos	čudovit	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
frumos	lepa	frumos	lep	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
frumos	lep	frumos	lep	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG
frumos	prijetno	frumos	prijeten	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
frumos	lepo	frumos	lep	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
întotdeauna	vedno	întotdeauna	vedno	ADV	ADV
întotdeauna	zmeraj	întotdeauna	zmeraj	ADV	ADV
episoade	epizode	episod	epizoda	N;INDF;FEM;PL	N;NOM;FEM;PL
episoade	epizod	episod	epizod	N;INDF;FEM;PL	N;GEN;FEM;PL
remarcat	zabeležena	remarca	zabeležen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
remarcat	zabeleženo	remarca	zabeležen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
mereu	vedno	mereu	vedno	ADV	ADV
mereu	zmeraj	mereu	zmeraj	ADV	ADV
implicat	vpletena	implicat	vpleten	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
implicat	vpleten	implicat	vpleten	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
implicat	vključen	implicat	vključen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
implicat	vpletena	implicat	vpleten	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
implicat	vpleten	implicat	vpleten	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
districte	okrožij	district	okrožje	N;INDF;FEM;PL	N;GEN;NEUT;PL
lot	serija	lot	serija	N;INDF;MASC;SG	N;NOM;FEM;SG
papă	pope	papă	popedati	N;INDF;MASC;SG	N;NOM;MASC;SG
papă	papež	papă	papež	N;INDF;MASC;SG	N;NOM;MASC;SG
jet	jet	jet	jet	N;INDF;MASC;SG	N;NOM;MASC;SG
utilizate	uporabljene	utilizat	uporabljen	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;PL;V.PTCP
utilizate	uporabljeni	utilizat	uporabljen	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;PL;V.PTCP
regal	kraljevsko	regal	kraljevski	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
regal	kraljevo	regal	kraljev	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
adevăr	resnico	adevăr	resnica	N;INDF;MASC;SG	N;ACC;FEM;SG
adevăr	resnica	adevăr	resnica	N;INDF;MASC;SG	N;NOM;FEM;SG
trupe	trakovi	trupă	trak	N;INDF;FEM;PL	N;NOM;MASC;PL
trupe	čete	trupă	četa	N;INDF;FEM;PL	N;NOM;FEM;PL
hotărât	odločeno	hotărî	odločen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
banat	banat	banat	banat	N;INDF;MASC;SG	N;NOM;MASC;SG
modificări	spremembe	modificare	sprememba	N;INDF;FEM;PL	N;NOM;FEM;PL
modificări	spremembe	modificare	sprememba	N;INDF;FEM;PL	N;NOM;FEM;PL
modificări	spremembe	modificare	sprememba	N;INDF;FEM;PL	N;NOM;FEM;PL
profil	profil	profil	profiti	N;INDF;MASC;SG	N;NOM;MASC;SG
corect	desno	corect	desno	ADV	ADV
corect	pravilno	corect	pravilno	ADV	ADV
corect	pošteno	corect	pošteno	ADV	ADV
dans	dance	dans	danca	N;INDF;MASC;SG	N;NOM;MASC;SG
dans	pleši	dans	plešiti	N;INDF;MASC;SG	N;NOM;MASC;SG
dans	ples	dans	ples	N;INDF;MASC;SG	N;NOM;MASC;SG
dans	ples	dans	ples	N;INDF;MASC;SG	N;NOM;MASC;SG
dans	plesa	dans	ples	N;INDF;MASC;SG	N;NOM;MASC;SG
val	val	val	val	N;INDF;MASC;SG	N;NOM;MASC;SG
val	valovanje	val	valovanje	N;INDF;MASC;SG	N;NOM;NEUT;SG
val	val	val	val	N;INDF;MASC;SG	N;NOM;MASC;SG
angajat	zaposlena	angaja	zaposlen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
angajat	zaposlen	angaja	zaposlen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
angajat	najeta	angaja	najet	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
tour	ogled	tour	ogled	N;INDF;MASC;SG	N;NOM;MASC;SG
tour	turneja	tour	turnej	N;INDF;MASC;SG	N;NOM;FEM;SG
rhin	alzacija	rhin	alzacija	N;INDF;MASC;SG	N;NOM;FEM;SG
leopold	leopold	leopold	leopold	N;INDF;MASC;SG	N;NOM;MASC;SG
utilizatori	uporabniki	utilizator	uporabnik	N;INDF;MASC;PL	N;NOM;MASC;PL
spring	pomlad	springe	pomlad	N;INDF;MASC;SG	N;NOM;FEM;SG
spring	izvir	springe	izvir	N;INDF;MASC;SG	N;NOM;MASC;SG
spring	pomladi	springe	pomlad	N;INDF;MASC;SG	N;NOM;FEM;SG
voturi	glasov	vot	glas	N;INDF;FEM;PL	N;GEN;MASC;PL
voturi	glasovi	vot	glas	N;INDF;FEM;PL	N;NOM;MASC;PL
documentar	dokumentarec	documentar	dokumentarec	N;INDF;MASC;SG	N;NOM;MASC;SG
teritoriale	teritorialne	teritorial	teritorialen	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;PL
silver	silver	silver	silver	N;INDF;MASC;SG	N;NOM;MASC;SG
valori	vrednosti	valoare	vrednost	N;INDF;FEM;PL	N;NOM;FEM;PL
valori	vrednote	valoare	vrednota	N;INDF;FEM;PL	N;NOM;FEM;PL
distrus	uničena	distruge	uničen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
distrus	uničen	distruge	uničen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
distrus	uničeno	distruge	uničen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
grande	grande	grandă	granda	N;INDF;MASC;SG	N;NOM;MASC;SG
may	maj	may	maj		
back	zadaj	back	zadaj		
scăzut	nizki	scăzut	nizek	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
scăzut	nizka	scăzut	nizek	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
scăzut	nizek	scăzut	nizek	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG
independente	neodvisni	independent	neodvisen	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;PL
normal	običajno	normal	običajno	ADV	ADV
create	ustvarjene	crea	ustvarjen	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;PL;V.PTCP
football	football	football	football	N;INDF;MASC;SG	N;NOM;MASC;SG
football	nogomet	football	nogomet	N;INDF;MASC;SG	N;NOM;MASC;SG
football	fuzbal	football	fuzbal	N;INDF;MASC;SG	N;NOM;MASC;SG
similar	podoben	similar	podoben	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG
similar	podobna	similar	podoben	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
similar	podobno	similar	podoben	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
similar	podobno	similar	podoben	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
nostru	naše	meu	naš	DET;MASC;SG;1	DET;NOM;NEUT;SG;1
nostru	naš	meu	naš	DET;MASC;SG;1	DET;NOM;MASC;SG;1
nostru	naša	meu	naš	DET;MASC;SG;1	DET;NOM;FEM;SG;1
serviciu	storitev	serviciu	storitev	N;INDF;MASC;SG	N;NOM;FEM;SG
serviciu	servis	serviciu	servis	N;INDF;MASC;SG	N;NOM;MASC;SG
romani	rimljani	roman	rimljan	N;INDF;MASC;PL	N;NOM;MASC;PL
râu	reka	râu	reka	N;INDF;MASC;SG	N;NOM;FEM;SG
râu	reki	râu	reka	N;INDF;MASC;SG	N;DAT;FEM;SG
gol	nag	gol	nag	N;INDF;MASC;SG	N;NOM;MASC;SG
gol	gol	gol	gol	N;INDF;MASC;SG	N;NOM;MASC;SG
gol	cilj	gol	cilj	N;INDF;MASC;SG	N;NOM;MASC;SG
rar	redko	rar	redko	ADV	ADV
rar	redko	rar	redko	ADV	ADV
moare	umre	muri	umra	V;IND;SG;3;PRS;FIN	V;PFV;IND;SG;3;PRS;FIN
#aaa	#aaa	gata	#aaa		
management	upravljanje	management	upravljanje	N;INDF;MASC;SG	N;NOM;NEUT;SG
management	obvladovanje	management	obvladovanje	N;INDF;MASC;SG	N;NOM;NEUT;SG
cont	račun	cont	račun	N;INDF;MASC;SG	N;NOM;MASC;SG
dragoste	ljubezni	dragoste	ljubezen	N;INDF;MASC	N;GEN;FEM;SG
dragoste	love	dragoste	lova	N;INDF;MASC	N;NOM;MASC;SG
dragoste	ljubezen	dragoste	ljubezen	N;INDF;MASC	N;NOM;FEM;SG
con	stožec	con	stožec	N;INDF;MASC;SG	N;NOM;MASC;SG
con	con	con	cona	N;INDF;MASC;SG	N;NOM;MASC;SG
