اتھاہ	עמוק	اتھاہ	עמוק		
آگے	לשעבר	آگے	לשעבר	ADV;NOM;MASC;SG;3	ADV
آگے	הלאה	آگے	הלאה	ADV;NOM;MASC;SG;3	ADV
آگے	לשעבר	آگے	לשעבר	ADV;NOM;MASC;SG;3	ADV
آلا	רטובות	آلا	רטוב		
آلا	רטובה	آلا	רטוב		
آلا	לח	آلا	לח		
آلات	מכשירים	آلہ	הכשיר	N;NOM;MASC;PL;3	N;MASC;PL
آلات	כלים	آلہ	כלי	N;NOM;MASC;PL;3	N;MASC;PL
آلات	כלים	آلہ	כלי	N;NOM;MASC;PL;3	N;MASC;PL
آلات	מכשירים	آلہ	הכשיר	N;NOM;MASC;PL;3	N;MASC;PL
آلات	התקנים	آلہ	התקן	N;NOM;MASC;PL;3	N;MASC;PL
آلات	אביזרים	آلہ	אביזר	N;NOM;MASC;PL;3	N;MASC;PL
آلام	צער	آلام	צער		
آلام	סבל	آلام	סבל		
آلن	קש	آلن	קש		
آلودہ	מלוכלך	آلودہ	מלוכלך	ADJ	ADJ;MASC;SG
آلہ	נשק	آلہ	נשק	N;NOM;MASC;SG;3	N;MASC;SG
آلہ	כלי	آلہ	כלי	N;NOM;MASC;SG;3	N;MASC;SG
آلہ	נשק	آلہ	נשק	N;NOM;MASC;SG;3	N;MASC;SG
آلہ	כלי	آلہ	כלי	N;NOM;MASC;SG;3	N;MASC;SG
آمادگی	הנטייה	آمادگی	הנטייה	N;NOM;MASC;SG;3	N
آمادگی	נטייה	آمادگی	נטייה	N;NOM;MASC;SG;3	N;FEM;SG
آمادگی	הנטייה	آمادگی	הנטייה	N;NOM;MASC;SG;3	N
آمادگی	נטייה	آمادگی	נטייה	N;NOM;MASC;SG;3	N;FEM;SG
آمادہ	זמין	آمادہ	זמין	ADJ	ADJ;MASC;SG
آمادہ	זמינים	آمادہ	זמין	ADJ	ADJ;MASC;PL
آمادہ	מוכן	آمادہ	מוכן	ADJ	ADJ;MASC;SG
آمادہ	מוכנים	آمادہ	מוכן	ADJ	ADJ;MASC;PL
آمادہ	מוכנה	آمادہ	מוכן	ADJ	ADJ;FEM;SG
آمادہ	זמין	آمادہ	זמין	ADJ	ADJ;MASC;SG
آمادہ	זמינים	آمادہ	זמין	ADJ	ADJ;MASC;PL
آمد	הגעה	آمد	הגעה	N;NOM;MASC;SG;3	N;FEM;SG
آمد	ההגעה	آمد	ההגעה	N;NOM;MASC;SG;3	N;FEM;SG
آمد	הכנסה	آمد	הכנסה	N;NOM;MASC;SG;3	N;FEM;SG
آمد	גישה	آمد	גישה	N;NOM;MASC;SG;3	N;FEM;SG
آمد	גישה	آمد	גישה	N;NOM;MASC;SG;3	N;FEM;SG
آمد	ספונטניות	آمد	ספונטניות	N;NOM;MASC;SG;3	N;FEM;SG
آمد	כניסה	آمد	כניסה	N;NOM;MASC;SG;3	N;FEM;SG
آمد	רשומה	آمد	רשומה	N;NOM;MASC;SG;3	N;FEM;SG
آمد	השראה	آمد	השראה	N;NOM;MASC;SG;3	N;FEM;SG
آمد	הגעה	آمد	הגעה	N;NOM;MASC;SG;3	N;FEM;SG
آمد	ההגעה	آمد	ההגעה	N;NOM;MASC;SG;3	N;FEM;SG
آمد	הכנסה	آمد	הכנסה	N;NOM;MASC;SG;3	N;FEM;SG
آمد	גישה	آمد	גישה	N;NOM;MASC;SG;3	N;FEM;SG
آمد	גישה	آمد	גישה	N;NOM;MASC;SG;3	N;FEM;SG
آمد	ספונטניות	آمد	ספונטניות	N;NOM;MASC;SG;3	N;FEM;SG
آمد	כניסה	آمد	כניסה	N;NOM;MASC;SG;3	N;FEM;SG
آمد	רשומה	آمد	רשומה	N;NOM;MASC;SG;3	N;FEM;SG
آمد	הכנסה	آمد	הכנסה	N;NOM;MASC;SG;3	N;FEM;SG
آمد	השראה	آمد	השראה	N;NOM;MASC;SG;3	N;FEM;SG
آمدن	הגעה	آمدن	הגעה	N;NOM;MASC;SG;3	N;FEM;SG
آمدن	ההגעה	آمدن	ההגעה	N;NOM;MASC;SG;3	N;FEM;SG
آمدن	באה	آمدن	בא	N;NOM;MASC;SG;3	N;FEM;SG
آمدن	הכנסה	آمدن	הכנסה	N;NOM;MASC;SG;3	N;FEM;SG
آمدنی	הכנסה	آمدنی	הכנסה	N;NOM;FEM;SG;3	N;FEM;SG
آمدنی	הכנסה	آمدنی	הכנסה	N;NOM;FEM;SG;3	N;FEM;SG
آمدنی	הכנסה	آمدنی	הכנסה	N;NOM;FEM;SG;3	N;FEM;SG
آمِرانہ	דיקטטורי	آمِرانہ	דיקטטורי	ADJ	ADJ;MASC;SG
آملیٹ	חביתה	آملیٹ	חביתה	N;NOM;MASC;SG;3	N;FEM;SG
آمیختہ	מעורב	آمیختہ	מעורב	ADJ	ADJ;MASC;SG
آمیختہ	מעורבים	آمیختہ	מעורב	ADJ	ADJ;MASC;PL
آمیختہ	מעורבב	آمیختہ	מעורבב	ADJ	ADJ;MASC;SG
آمیز	מעורב	آمیز	מעורב	ADJ	ADJ;MASC;SG
آمیز	מעורבים	آمیز	מעורב	ADJ	ADJ;MASC;PL
آمیز	מעורבב	آمیز	מעורבב	ADJ	ADJ;MASC;SG
آمیزش	תערובת	آمیزش	תערובת	N;NOM;MASC;SG;3	N;FEM;SG
آمیزش	מזג	آمیزش	מזג	N;NOM;MASC;SG;3	N;MASC;SG
آمیزش	קונספירציה	آمیزش	קונספירציה	N;NOM;MASC;SG;3	N;FEM;SG
آمیزش	קנוניה	آمیزش	קנוניה	N;NOM;MASC;SG;3	N;FEM;SG
آمیزش	ערבוב	آمیزش	ערבוב	N;NOM;MASC;SG;3	N;MASC;SG
آنا	לגדול	آ	גדל	V;MASC;SG;NFIN;ACT	V;NFIN;ACT
آنا	תגדל	آ	גדל	V;MASC;SG;NFIN;ACT	V;FEM;SG;3;FUT
آنا	התקדם	آ	התקדם	V;MASC;SG;NFIN;ACT	V;MASC;SG;3;PST
آنا	להגדיל	آ	הגדיל	V;MASC;SG;NFIN;ACT	V;NFIN;ACT
آنا	לגדול	آ	גדל	V;MASC;SG;NFIN;ACT	V;NFIN;ACT
آنا	תגדל	آ	גדל	V;MASC;SG;NFIN;ACT	V;FEM;SG;3;FUT
آنا	התקדם	آ	התקדם	V;MASC;SG;NFIN;ACT	V;MASC;SG;3;PST
آنا	להגדיל	آ	הגדיל	V;MASC;SG;NFIN;ACT	V;NFIN;ACT
آنچ	משפט	آنچ	משפט	N;NOM;MASC;SG;3	N;MASC;SG
آنچ	קושי	آنچ	קושי	N;NOM;MASC;SG;3	N;MASC;SG
آنچ	להבה	آنچ	להבה	N;NOM;MASC;SG;3	N;FEM;SG
آنچ	להט	آنچ	להט	N;NOM;MASC;SG;3	N;MASC;SG
آنچ	תשוקה	آنچ	תשוקה	N;NOM;MASC;SG;3	N;FEM;SG
آنچ	אש	آنچ	אש	N;NOM;MASC;SG;3	N;FEM;SG
آنچ	שריפה	آنچ	שריף	N;NOM;MASC;SG;3	N;FEM;SG
آنچ	חמימות	آنچ	חמימות	N;NOM;MASC;SG;3	N;FEM;SG
آنچ	חיבה	آنچ	חיבה	N;NOM;MASC;SG;3	N;FEM;SG
آند	חשכה	آند	חשך		
آند	חשיכה	آند	חשיכה		
آندھی	ציקלון	آندھی	ציקלון	N;NOM;MASC;SG;3	N;MASC;SG
آندھی	ציקלון	آندھی	ציקלון	N;NOM;MASC;SG;3	N;MASC;SG
آندھی	סערה	آندھی	סערה	N;NOM;MASC;SG;3	N;FEM;SG
آنک	קרס	آنک	קרס		
آنک	הוק	آنک	הוק		
آنکھ	דעת	آنکھ	דעה	N;NOM;MASC;SG;3	N;FEM;SG
آنکھ	דיעה	آنکھ	דעה	N;NOM;MASC;SG;3	N;FEM;SG
آنکھ	דעה	آنکھ	דעה	N;NOM;MASC;SG;3	N;FEM;SG
آنکھ	כבוד	آنکھ	כבוד	N;NOM;MASC;SG;3	N;MASC;SG
آنکھ	מחווה	آنکھ	מחווה	N;NOM;MASC;SG;3	N;FEM;SG
آنکھ	ציפייה	آنکھ	ציפייה	N;NOM;MASC;SG;3	N;FEM;SG
آنکھ	הציפייה	آنکھ	הציפייה	N;NOM;MASC;SG;3	N;FEM;SG
آنکھ	התקווה	آنکھ	התקווה	N;NOM;MASC;SG;3	N
آنکھ	תקווה	آنکھ	תקווה	N;NOM;MASC;SG;3	N;FEM;SG
آنگن	חצר	آنگن	חצר	N;NOM;MASC;SG;3	N;FEM;SG
آنگن	חצר	آنگن	חצר	N;NOM;MASC;SG;3	N;FEM;SG
آنی	קצר	آنی	קצר	ADJ	ADJ;MASC;SG
آوارگی	שוטטות	آوارگی	שוטט	N;NOM;MASC;SG;3	N;FEM;SG
آواز	שפה	آواز	שפה	N;NOM;FEM;SG;3	N;FEM;SG
آواز	טון	آواز	טון	N;NOM;FEM;SG;3	N;MASC;SG
آواز	צעקה	آواز	צעקה	N;NOM;FEM;SG;3	N;FEM;SG
آواز	שיחה	آواز	שיחה	N;NOM;FEM;SG;3	N;FEM;SG
آواز	הכרזה	آواز	הכרזה	N;NOM;FEM;SG;3	N;FEM;SG
آواز	ההכרזה	آواز	ההכרזה	N;NOM;FEM;SG;3	N;FEM;SG
آواز	הודעה	آواز	הודעה	N;NOM;FEM;SG;3	N;FEM;SG
آواز	שפה	آواز	שפה	N;NOM;FEM;SG;3	N;FEM;SG
آواز	טון	آواز	טון	N;NOM;FEM;SG;3	N;MASC;SG
آواز	צעקה	آواز	צעקה	N;NOM;FEM;SG;3	N;FEM;SG
آواز	רעש	آواز	רעש	N;NOM;FEM;SG;3	N;MASC;SG
آواز	שיחה	آواز	שיחה	N;NOM;FEM;SG;3	N;FEM;SG
آواز	צליל	آواز	צליל	N;NOM;FEM;SG;3	N;MASC;SG
آواز	הכרזה	آواز	הכרזה	N;NOM;FEM;SG;3	N;FEM;SG
آواز	ההכרזה	آواز	ההכרזה	N;NOM;FEM;SG;3	N;FEM;SG
آواز	הודעה	آواز	הודעה	N;NOM;FEM;SG;3	N;FEM;SG
آون	בא	آون	בא	V;SG;ACT	V;MASC;SG;3;PST;ACT
آون	מגיע	آون	הגיע	V;SG;ACT	V;MASC;SG;V.PTCP;ACT
آویزش	עימות	آویزش	עימות	N;NOM;MASC;SG;3	N;FEM;SG
آویزش	סכסוך	آویزش	סכסוך	N;NOM;MASC;SG;3	N;MASC;SG
آہار	הדבק	آہار	הדבק		
آہِستگی	עדינות	آہِستگی	עדינות	N;NOM;MASC;SG;3	N;FEM;SG
آہِستگی	רגישות	آہِستگی	רגישות	N;NOM;MASC;SG;3	N;FEM;SG
آہستہ	בסודיות	آہستہ	בסודי	N;NOM;MASC;SG;3	N;FEM;SG
آہستہ	בסודיות	آہستہ	בסודי	N;NOM;MASC;SG;3	N;FEM;SG
آہم	אהמ	آہم	אהמ		
آہم	אהם	آہم	הוא		
آہنگ	מטרה	آہنگ	מטרה	N;NOM;MASC;SG;3	N;FEM;SG
آہنگ	תכלית	آہنگ	תכלית	N;NOM;MASC;SG;3	N;FEM;SG
آہنگ	מוסיקה	آہنگ	מוזיקה	N;NOM;MASC;SG;3	N;FEM;SG
آہنگ	מוזיקה	آہنگ	הוזיק	N;NOM;MASC;SG;3	N;FEM;SG
آہنگ	צליל	آہنگ	צליל	N;NOM;MASC;SG;3	N;MASC;SG
آہنگ	כוונה	آہنگ	כוונה	N;NOM;MASC;SG;3	N;FEM;SG
آہنگ	סימטריה	آہنگ	סימטריה	N;NOM;MASC;SG;3	N;FEM;SG
آہنگ	שיטה	آہنگ	שיטה	N;NOM;MASC;SG;3	N;FEM;SG
آہنگ	מנגינה	آہنگ	מנגין	N;NOM;MASC;SG;3	N;FEM;SG
آہنگ	מטרה	آہنگ	מטרה	N;NOM;MASC;SG;3	N;FEM;SG
آہنگ	תכלית	آہنگ	תכלית	N;NOM;MASC;SG;3	N;FEM;SG
آہنگ	מוסיקה	آہنگ	מוזיקה	N;NOM;MASC;SG;3	N;FEM;SG
آہنگ	מוזיקה	آہنگ	הוזיק	N;NOM;MASC;SG;3	N;FEM;SG
آہنگ	צליל	آہنگ	צליל	N;NOM;MASC;SG;3	N;MASC;SG
آہنگ	כוונה	آہنگ	כוונה	N;NOM;MASC;SG;3	N;FEM;SG
آہنگ	סימטריה	آہنگ	סימטריה	N;NOM;MASC;SG;3	N;FEM;SG
آہنگ	הרמוניה	آہنگ	הרמוניה	N;NOM;MASC;SG;3	N;FEM;SG
آہنگ	המנגינה	آہنگ	המנגינה	N;NOM;MASC;SG;3	N;FEM;SG
آہنگ	מנגינה	آہنگ	מנגין	N;NOM;MASC;SG;3	N;FEM;SG
آہنگ	שיטה	آہنگ	שיטה	N;NOM;MASC;SG;3	N;FEM;SG
آہنگ	מנגינה	آہنگ	מנגין	N;NOM;MASC;SG;3	N;FEM;SG
آہنی	חזקים	آہنی	חזק	ADJ	ADJ;MASC;PL
آہنی	חזקה	آہنی	חזק	ADJ	ADJ;FEM;SG
آہنی	חזק	آہنی	חזק	ADJ	ADJ;MASC;SG
آہنی	חזקות	آہنی	חזק	ADJ	ADJ;FEM;PL
آئل	שמן	آئل	שמן	N;NOM;MASC;SG;3	N;MASC;SG
آئل	נפט	آئل	נפט	N;NOM;MASC;SG;3	N;MASC;SG
آئندہ	עתידי	آئندہ	עתידי	ADJ	ADJ;MASC;SG
آئنہ	ראי	آئنہ	ראי		
آئی	בא	آ	בא	V;PFV;FEM;SG;V.PTCP;ACT	V;MASC;SG;3;PST;ACT
آئی	מגיע	آ	הגיע	V;PFV;FEM;SG;V.PTCP;ACT	V;MASC;SG;V.PTCP;ACT
آئی	התקבלה	آ	התקבל	V;PFV;FEM;SG;V.PTCP;ACT	V;FEM;SG;3;PST
آئی	התקבל	آ	התקבל	V;PFV;FEM;SG;V.PTCP;ACT	V;MASC;SG;3;PST
آئی	קיבל	آ	קיבל	V;PFV;FEM;SG;V.PTCP;ACT	V;MASC;SG;3;PST;ACT
آئے	באו	آ	בא	V;PFV;V.PTCP;ACT	V;PL;3;PST;ACT
آئے	הגיע	آ	הגיע	V;PFV;V.PTCP;ACT	V;MASC;SG;3;PST;ACT
آئین	שיטה	آئین	שיטה	N;NOM;MASC;SG;3	N;FEM;SG
آئین	שימוש	آئین	שימוש	N;NOM;MASC;SG;3	N;MASC;SG
آئین	חוק	آئین	חוק	N;NOM;MASC;SG;3	N;MASC;SG
آئین	צופן	آئین	צפן	N;NOM;MASC;SG;3	N;MASC;SG
آئینہ	ההשתקפות	آئینہ	ההשתקפות	N;NOM;MASC;SG;3	N;FEM;SG
آئینہ	השתקפות	آئینہ	השתקפות	N;NOM;MASC;SG;3	N;FEM;SG
آئینہ	מראה	آئینہ	מראה	N;NOM;MASC;SG;3	N;MASC;SG
آئینہ	ההשתקפות	آئینہ	ההשתקפות	N;NOM;MASC;SG;3	N;FEM;SG
آئینہ	השתקפות	آئینہ	השתקפות	N;NOM;MASC;SG;3	N;FEM;SG
آیا	הגיע	آ	הגיע	V;PFV;MASC;SG;V.PTCP;ACT	V;MASC;SG;3;PST;ACT
آیا	הגיעה	آ	הגיע	V;PFV;MASC;SG;V.PTCP;ACT	V;FEM;SG;3;PST;ACT
آیا	הגיע	آ	הגיע	V;PFV;MASC;SG;V.PTCP;ACT	V;MASC;SG;3;PST;ACT
آیا	הגיע	آ	הגיע	V;PFV;MASC;SG;V.PTCP;ACT	V;MASC;SG;3;PST;ACT
آیا	הגיעה	آ	הגיע	V;PFV;MASC;SG;V.PTCP;ACT	V;FEM;SG;3;PST;ACT
آیا	הגיע	آ	הגיע	V;PFV;MASC;SG;V.PTCP;ACT	V;MASC;SG;3;PST;ACT
آیُو	life	آیُو	life		
بخوبی	לגמרי	بخوبی	לגמרי	ADV	ADV
بخوبی	לחלוטין	بخوبی	לחלוטין	ADV	ADV
بخوبی	ובכן	بخوبی	ובכן	ADV	ADV
بدولت	דרך	بدولت	דרך		
بسہولت	בנוחות	بسہولت	בנוחה		
بسہولت	בקלות	بسہولت	בקלה		
بضد	ההפך	بضد	ההפך		
بطرف	כלפי	بطرف	כלפי	ADP	ADP
بطرف	לקראת	بطرف	לקראת	ADP	ADP
بطَور	כמו	بطَور	כמו	ADP	ADP
بظاہر	כביכול	بظاہر	כביכול		
بواسطہ	דרך	بواسطہ	דרך		
بالمثل	דומים	بالمثل	דומה	N	N;MASC;PL
بااثر	אפקטיבי	بااثر	אפקטיבי	ADJ	ADJ;MASC;SG
بااثر	יעיל	بااثر	יעיל	ADJ	ADJ;MASC;SG
بااثر	יעילה	بااثر	יעיל	ADJ	ADJ;FEM;SG
بااختیار	עוצמה	بااختیار	עוצמה	N;NOM;MASC;SG;3	N;FEM;SG
باادب	בכבוד	باادب	בכבוד		
بابرکت	מבורך	بابرکت	מבורך		
باتدبیر	חכמה	باتدبیر	חכמה	N;NOM;MASC;SG;3	N;FEM;SG
باخبر	אינטליגנציה	باخبر	אינטליגנציה	N;NOM;MASC;SG;3	N;FEM;SG
باخبر	כוננות	باخبر	כוננות	N;NOM;MASC;SG;3	N;FEM;SG
باخبر	התראה	باخبر	התראה	N;NOM;MASC;SG;3	N;FEM;SG
باخبر	אינטליגנציה	باخبر	אינטליגנציה	N;NOM;MASC;SG;3	N;FEM;SG
باصفا	טהור	باصفا	טהור		
باصفا	נקיה	باصفا	נקיה		
باصفا	נקה	باصفا	נקה		
باصفا	כנה	باصفا	כן		
باصفا	כנות	باصفا	כנות		
باصواب	נאות	باصواب	None		
باصواب	יאה	باصواب	יאה		
باقاعدہ	רגילה	باقاعدہ	רגיל	ADJ	ADJ;FEM;SG
باقاعدہ	רגיל	باقاعدہ	רגיל	ADJ	ADJ;MASC;SG
باقاعدہ	קבוע	باقاعدہ	קבוע	ADJ	ADJ;MASC;SG
باقاعدہ	רשמי	باقاعدہ	רשמי	ADJ	ADJ;MASC;SG
باقاعدہ	פורמלי	باقاعدہ	פורמאלי	ADJ	ADJ;MASC;SG
باوفا	כנה	باوفا	כן		
باوفا	כנות	باوفا	כנות		
باب	נקודה	باب	נקודה	N;NOM;MASC;SG;3	N;FEM;SG
باب	נקודת	باب	נקודה	N;NOM;MASC;SG;3	N;FEM;SG
باب	שער	باب	שער	N;NOM;MASC;SG;3	N;MASC;SG
باب	כבוד	باب	כבוד	N;NOM;MASC;SG;3	N;MASC;SG
باب	נושא	باب	נושא	N;NOM;MASC;SG;3	N;MASC;SG
باب	משנה	باب	משנה	N;NOM;MASC;SG;3	N;MASC;SG
باب	דלת	باب	דלת	N;NOM;MASC;SG;3	N;FEM;SG
باب	נושא	باب	נושא	N;NOM;MASC;SG;3	N;MASC;SG
باب	סעיף	باب	סעיף	N;NOM;MASC;SG;3	N;MASC;SG
باب	מחלקה	باب	מחלקה	N;NOM;MASC;SG;3	N;FEM;SG
باب	פרק	باب	פרק	N;NOM;MASC;SG;3	N;MASC;SG
باب	מס	باب	מס	N;NOM;MASC;SG;3	N;MASC;SG
بابت	חשבון	بابت	חשבון	N;NOM;MASC;SG;3	N;MASC;SG
بابت	ראש	بابت	ראש	N;NOM;MASC;SG;3	N;MASC;SG
بابت	כבוד	بابت	כבוד	N;NOM;MASC;SG;3	N;MASC;SG
بابت	דאגה	بابت	דאגה	N;NOM;MASC;SG;3	N;FEM;SG
بابت	הדאגה	بابت	הדאגה	N;NOM;MASC;SG;3	N;FEM;SG
بابت	עסק	بابت	עסק	N;NOM;MASC;SG;3	N;MASC;SG
بابت	משנה	بابت	משנה	N;NOM;MASC;SG;3	N;MASC;SG
بابت	פריט	بابت	פריט	N;NOM;MASC;SG;3	N;MASC;SG
بابت	כתבה	بابت	כתבה	N;NOM;MASC;SG;3	N;FEM;SG
بابت	מאמר	بابت	מאמר	N;NOM;MASC;SG;3	N;MASC;SG
باپ	אב	باپ	אב	N;NOM;MASC;SG;3	N;MASC;SG
باپ	עליונות	باپ	עליונות	N;NOM;MASC;SG;3	N;FEM;SG
باپ	חונך	باپ	חונך	N;NOM;MASC;SG;3	N;MASC;SG
باپ	אפוטרופוס	باپ	אפוטרופוס	N;NOM;MASC;SG;3	N;MASC;SG
بات	נקודה	بات	נקודה	N;NOM;FEM;SG;3	N;FEM;SG
بات	נקודת	بات	נקודה	N;NOM;FEM;SG;3	N;FEM;SG
بات	ראיה	بات	ראייה	N;NOM;FEM;SG;3	N;FEM;SG
بات	ראייה	بات	ראייה	N;NOM;FEM;SG;3	N;FEM;SG
بات	מצב	بات	מצב	N;NOM;FEM;SG;3	N;MASC;SG
بات	תשוקה	بات	תשוקה	N;NOM;FEM;SG;3	N;FEM;SG
بات	רצון	بات	רצון	N;NOM;FEM;SG;3	N;MASC;SG
بات	רכילות	بات	רכילות	N;NOM;FEM;SG;3	N;FEM;SG
بات	תלונה	بات	תלונה	N;NOM;FEM;SG;3	N;FEM;SG
بات	סיבה	بات	סיבה	N;NOM;FEM;SG;3	N;FEM;SG
بات	ערעור	بات	ערעור	N;NOM;FEM;SG;3	N;MASC;SG
بات	הוכחה	بات	הוכחה	N;NOM;FEM;SG;3	N;FEM;SG
بات	עקשנות	بات	עקשנות	N;NOM;FEM;SG;3	N;FEM;SG
بات	הבחנה	بات	הבחנה	N;NOM;FEM;SG;3	N;FEM;SG
بات	ההבחנה	بات	ההבחנה	N;NOM;FEM;SG;3	N;FEM;SG
بات	תעלומה	بات	תעלומה	N;NOM;FEM;SG;3	N;FEM;SG
بات	מסתורין	بات	מסתורין	N;NOM;FEM;SG;3	N;MASC;SG
بات	סודיות	بات	סודיות	N;NOM;FEM;SG;3	N;FEM;SG
بات	סודי	بات	סודי	N;NOM;FEM;SG;3	N;MASC;SG
بات	הצטיינות	بات	הצטיינות	N;NOM;FEM;SG;3	N;FEM;SG
بات	הצעה	بات	הצעה	N;NOM;FEM;SG;3	N;FEM;SG
بات	משנה	بات	משנה	N;NOM;FEM;SG;3	N;MASC;SG
بات	סיפור	بات	סיפור	N;NOM;FEM;SG;3	N;MASC;SG
بات	מלה	بات	מילה	N;NOM;FEM;SG;3	N;FEM;SG
بات	מילה	بات	מילה	N;NOM;FEM;SG;3	N;FEM;SG
بات	מעשייה	بات	העשייה	N;NOM;FEM;SG;3	N;FEM;SG
بات	הבקשה	بات	הבקשה	N;NOM;FEM;SG;3	N;FEM;SG
بات	בקשה	بات	בקשה	N;NOM;FEM;SG;3	N;FEM;SG
بات	בקשת	بات	בקשה	N;NOM;FEM;SG;3	N;FEM;SG
بات	דרגה	بات	דרגה	N;NOM;FEM;SG;3	N;FEM;SG
بات	סיבה	بات	סיבה	N;NOM;FEM;SG;3	N;FEM;SG
بات	רעיון	بات	רעיון	N;NOM;FEM;SG;3	N;MASC;SG
بات	מושג	بات	מושג	N;NOM;FEM;SG;3	N;MASC;SG
بات	אימון	بات	אימון	N;NOM;FEM;SG;3	N;MASC;SG
بات	תרגול	بات	תרגול	N;NOM;FEM;SG;3	N;MASC;SG
بات	משרד	بات	משרד	N;NOM;FEM;SG;3	N;MASC;SG
بات	מצוינות	بات	מצוין	N;NOM;FEM;SG;3	N;FEM;SG
بات	הצטיינות	بات	הצטיינות	N;NOM;FEM;SG;3	N;FEM;SG
بات	הצהרה	بات	הצהרה	N;NOM;FEM;SG;3	N;FEM;SG
بات	ההצהרה	بات	ההצהרה	N;NOM;FEM;SG;3	N;FEM;SG
بات	איכות	بات	איכות	N;NOM;FEM;SG;3	N;FEM;SG
بات	מעורבות	بات	מעורבות	N;NOM;FEM;SG;3	N;FEM;SG
بات	מטרה	بات	מטרה	N;NOM;FEM;SG;3	N;FEM;SG
بات	תכלית	بات	תכלית	N;NOM;FEM;SG;3	N;FEM;SG
بات	מחשבה	بات	מחשבה	N;NOM;FEM;SG;3	N;FEM;SG
بات	חשב	بات	חשב	N;NOM;FEM;SG;3	N;MASC;SG
بات	נאום	بات	נאום	N;NOM;FEM;SG;3	N;MASC;SG
بات	דיבור	بات	דיבור	N;NOM;FEM;SG;3	N;MASC;SG
بات	מצב	بات	מצב	N;NOM;FEM;SG;3	N;MASC;SG
بات	צורך	بات	צורך	N;NOM;FEM;SG;3	N;MASC;SG
بات	חומר	بات	חומר	N;NOM;FEM;SG;3	N;MASC;SG
بات	הבטחה	بات	הבטחה	N;NOM;FEM;SG;3	N;FEM;SG
بات	נושא	بات	נושא	N;NOM;FEM;SG;3	N;MASC;SG
بات	שאלה	بات	שאלה	N;NOM;FEM;SG;3	N;FEM;SG
بات	שמועה	بات	שמועה	N;NOM;FEM;SG;3	N;FEM;SG
بات	דבר	بات	דבר	N;NOM;FEM;SG;3	N;MASC;SG
بات	נושא	بات	נושא	N;NOM;FEM;SG;3	N;MASC;SG
بات	סוגיה	بات	סוגיה	N;NOM;FEM;SG;3	N;FEM;SG
بات	נקודה	بات	נקודה	N;NOM;FEM;SG;3	N;FEM;SG
بات	נקודת	بات	נקודה	N;NOM;FEM;SG;3	N;FEM;SG
بات	ראיה	بات	ראייה	N;NOM;FEM;SG;3	N;FEM;SG
بات	ראייה	بات	ראייה	N;NOM;FEM;SG;3	N;FEM;SG
بات	מצב	بات	מצב	N;NOM;FEM;SG;3	N;MASC;SG
بات	תשוקה	بات	תשוקה	N;NOM;FEM;SG;3	N;FEM;SG
بات	רצון	بات	רצון	N;NOM;FEM;SG;3	N;MASC;SG
بات	רכילות	بات	רכילות	N;NOM;FEM;SG;3	N;FEM;SG
بات	תלונה	بات	תלונה	N;NOM;FEM;SG;3	N;FEM;SG
بات	סיבה	بات	סיבה	N;NOM;FEM;SG;3	N;FEM;SG
بات	ערעור	بات	ערעור	N;NOM;FEM;SG;3	N;MASC;SG
بات	הוכחה	بات	הוכחה	N;NOM;FEM;SG;3	N;FEM;SG
بات	עקשנות	بات	עקשנות	N;NOM;FEM;SG;3	N;FEM;SG
بات	הבחנה	بات	הבחנה	N;NOM;FEM;SG;3	N;FEM;SG
بات	ההבחנה	بات	ההבחנה	N;NOM;FEM;SG;3	N;FEM;SG
بات	תעלומה	بات	תעלומה	N;NOM;FEM;SG;3	N;FEM;SG
بات	מסתורין	بات	מסתורין	N;NOM;FEM;SG;3	N;MASC;SG
بات	סודיות	بات	סודיות	N;NOM;FEM;SG;3	N;FEM;SG
بات	סודי	بات	סודי	N;NOM;FEM;SG;3	N;MASC;SG
بات	הצטיינות	بات	הצטיינות	N;NOM;FEM;SG;3	N;FEM;SG
بات	הצעה	بات	הצעה	N;NOM;FEM;SG;3	N;FEM;SG
بات	משנה	بات	משנה	N;NOM;FEM;SG;3	N;MASC;SG
بات	סיפור	بات	סיפור	N;NOM;FEM;SG;3	N;MASC;SG
بات	מלה	بات	מילה	N;NOM;FEM;SG;3	N;FEM;SG
بات	מילה	بات	מילה	N;NOM;FEM;SG;3	N;FEM;SG
بات	מעשייה	بات	העשייה	N;NOM;FEM;SG;3	N;FEM;SG
بات	הבקשה	بات	הבקשה	N;NOM;FEM;SG;3	N;FEM;SG
بات	בקשה	بات	בקשה	N;NOM;FEM;SG;3	N;FEM;SG
بات	בקשת	بات	בקשה	N;NOM;FEM;SG;3	N;FEM;SG
بات	דרגה	بات	דרגה	N;NOM;FEM;SG;3	N;FEM;SG
بات	סיבה	بات	סיבה	N;NOM;FEM;SG;3	N;FEM;SG
بات	רעיון	بات	רעיון	N;NOM;FEM;SG;3	N;MASC;SG
بات	מושג	بات	מושג	N;NOM;FEM;SG;3	N;MASC;SG
بات	אימון	بات	אימון	N;NOM;FEM;SG;3	N;MASC;SG
بات	תרגול	بات	תרגול	N;NOM;FEM;SG;3	N;MASC;SG
بات	משרד	بات	משרד	N;NOM;FEM;SG;3	N;MASC;SG
بات	מצוינות	بات	מצוין	N;NOM;FEM;SG;3	N;FEM;SG
بات	הצטיינות	بات	הצטיינות	N;NOM;FEM;SG;3	N;FEM;SG
