for	pre	for	pre	ADP	ADP;ACC
vokser	rásť	vokse	rásť	V;IND;PRS;FIN;ACT	V;IPFV;POS;NFIN
vokser	rastú	vokse	rastý	V;IND;PRS;FIN;ACT	V;IPFV;IND;PL;3;POS;PRS;FIN
vokser	pestovať	vokse	pestovať	V;IND;PRS;FIN;ACT	V;IPFV;POS;NFIN
grader	stupňov	grad	stupeň	N;INDF;MASC+FEM;PL	N;INAN;GEN;MASC;PL
grader	stupne	grad	stupeň	N;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
talrige	početných	talrig	početný	ADJ;PL	ADJ;GEN;MASC;PL
mad	jedlo	mad	jedlo	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
medier	médií	medie	médieť	N;INDF;NEUT;PL	N;GEN;FEM;PL
medier	médiá	medie	médiať	N;INDF;NEUT;PL	N;NOM;NEUT;PL
medier	média	medie	média	N;INDF;NEUT;PL	N;NOM;NEUT;PL
industri	priemysel	industri	priemysel	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
lav	vyrobiť	lav	vyrobiť	V;IMP	V;PFV;POS;NFIN
lav	urobiť	lav	urobiť	V;IMP	V;PFV;POS;NFIN
kysten	brehu	kyste	breh	N;DEF;MASC+FEM;SG	N;INAN;GEN;MASC;SG
kysten	pobrežie	kyste	pobrežie	N;DEF;MASC+FEM;SG	N;NOM;NEUT;SG
kysten	breh	kyste	breh	N;DEF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
skoler	škôl	skole	škola	N;INDF;MASC+FEM;PL	N;GEN;FEM;PL
skoler	školy	skole	škola	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
deltager	zúčastniť	deltage	zúčastniť	V;IND;PRS;FIN;ACT	V;PFV;POS;NFIN
frit	slobodne	frit	slobodne	ADV	ADV
frit	voľne	frit	voľne	ADV	ADV
sæsoner	sezón	sæson	sezón	N;INDF;MASC+FEM;PL	N;GEN;FEM;PL
overflade	povrch	overflad	povrch	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
overflade	povrchu	overflad	povrch	N;INDF;MASC+FEM;SG	N;INAN;GEN;MASC;SG
repræsenteret	zastupoval	repræsentere	zastupovať	V;INDF;SG;PST;V.PTCP	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
repræsenteret	predstavoval	repræsentere	predstavovať	V;INDF;SG;PST;V.PTCP	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
tabt	stratil	tabe	stratiť	V;INDF;SG;PST;V.PTCP	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
sygdom	choroba	sygdom	choroba	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
sygdom	ochorenie	sygdom	ochorenie	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
sygdom	choroba	sygdom	choroba	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
sygdom	ochorenie	sygdom	ochorenie	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
sygdom	choroba	sygdom	choroba	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
sygdom	ochorenie	sygdom	ochorenie	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
brigade	brigáda	brigade	brigáda	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
procent	percentá	procent	percentý	N;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
procent	percentá	procent	percentý	N;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
base	základ	base	základ	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
base	základňa	base	základňa	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
læse	čítajte	læse	čítať	V;NFIN;ACT	V;IPFV;IMP;PL;2;POS;FIN
læse	čítať	læse	čítať	V;NFIN;ACT	V;IPFV;POS;NFIN
læse	čítam	læse	čítať	V;NFIN;ACT	V;IPFV;IND;SG;1;POS;PRS;FIN
lag	vrstvu	lag	vrstva	N;INDF;NEUT;SG	N;ACC;FEM;SG
lag	vrstva	lag	vrstvo	N;INDF;NEUT;SG	N;NOM;FEM;SG
henviser	odvoláva	henvise	odvolávať	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
henviser	odkazuje	henvise	odkazovať	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
fjerne	odstrániť	fjerne	odstrániť	V;NFIN;ACT	V;PFV;POS;NFIN
fjerne	odobrať	fjerne	odobrať	V;NFIN;ACT	V;PFV;POS;NFIN
klassisk	klasický	klassisk	klasický	ADJ;INDF;SG	ADJ;ANIM;NOM;MASC;SG
klassisk	klasická	klassisk	klasický	ADJ;INDF;SG	ADJ;NOM;FEM;SG
klassisk	klasické	klassisk	klasický	ADJ;INDF;SG	ADJ;NOM;NEUT;SG
klassisk	klasická	klassisk	klasický	ADJ;INDF;SG	ADJ;NOM;FEM;SG
klassisk	klasický	klassisk	klasický	ADJ;INDF;SG	ADJ;ANIM;NOM;MASC;SG
klassisk	klasické	klassisk	klasický	ADJ;INDF;SG	ADJ;NOM;NEUT;SG
ligaen	ligu	liga	liga	N;DEF;MASC+FEM;SG	N;ACC;FEM;SG
ligaen	league	liga	leaga	N;DEF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
ligaen	liga	liga	liga	N;DEF;MASC+FEM;SG	N;NOM;FEM;SG
serier	série	serie	séria	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
pave	pápeža	pave	pápež	N;INDF;MASC+FEM;SG	N;ANIM;ACC;MASC;SG
pave	pápež	pave	pápež	N;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
afstand	vzdialenosť	afstand	vzdialenosť	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
afstand	rozsah	afstand	rozsah	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
afstand	rozpätie	afstand	rozpätie	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
afstand	rozsahu	afstand	rozsah	N;INDF;MASC+FEM;SG	N;INAN;GEN;MASC;SG
instrument	nástroja	instrument	nástroj	N;INDF;NEUT;SG	N;INAN;GEN;MASC;SG
instrument	nástroj	instrument	nástroj	N;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
fort	pevnosť	fort	pevnosť	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
fort	pevnosť	fort	pevnosť	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
ægtefælle	manželka	ægtefælle	manželka	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
tilsyneladende	zjavne	tilsyneladende	zjavne	ADV	ADV
tilsyneladende	očividne	tilsyneladende	očividne	ADV	ADV
tilsyneladende	zdanlivo	tilsyneladende	zdanlivo	ADV	ADV
ferdinand	ferdinand	ferdinand	ferdinand	N;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
windows	windows	windows	windows	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
udgivelse	vydávanie	udgivelse	vydávanie	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
udgivelse	publikovanie	udgivelse	publikovanie	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
udgivelse	zverejnenie	udgivelse	zverejnenie	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
udgivelse	uverejňovanie	udgivelse	uverejňovanie	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
udgivelse	vydavateľstvo	udgivelse	vydavateľstvo	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
udgivelse	uverejnenie	udgivelse	uverejnenie	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
udgivelse	uverejňovanie	udgivelse	uverejňovanie	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
udgivelse	publikácia	udgivelse	publikácia	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
udgivelse	zverejnenie	udgivelse	zverejnenie	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
udgivelse	zverejňovanie	udgivelse	zverejňovanie	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
mindste	najmenšia	lille	malý	ADJ;DEF;RL	ADJ;NOM;RL;FEM;SG
mindste	najmenšiu	lille	malý	ADJ;DEF;RL	ADJ;ACC;RL;FEM;SG
mindste	najmenší	lille	malý	ADJ;DEF;RL	ADJ;ANIM;NOM;RL;MASC;SG
organisationen	organizáciu	organisation	organizácia	N;DEF;MASC+FEM;SG	N;ACC;FEM;SG
organisationen	organizácia	organisation	organizácia	N;DEF;MASC+FEM;SG	N;NOM;FEM;SG
organisationen	organizáciu	organisation	organizácia	N;DEF;MASC+FEM;SG	N;ACC;FEM;SG
organisationen	organizácia	organisation	organizácia	N;DEF;MASC+FEM;SG	N;NOM;FEM;SG
bil	auto	bil	auto	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
bil	autom	bil	auto	N;INDF;MASC+FEM;SG	N;INS;NEUT;SG
bil	automobil	bil	automobiť	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
bil	automobile	bil	automobiť	N;INDF;MASC+FEM;SG	N;INAN;ESS;MASC;SG
forholdet	vztah	forhold	vztah	N;DEF;NEUT;SG	N;INAN;NOM;MASC;SG
forholdet	vzťahu	forhold	vzťah	N;DEF;NEUT;SG	N;INAN;DAT;MASC;SG
forholdet	vzťah	forhold	vzťah	N;DEF;NEUT;SG	N;INAN;NOM;MASC;SG
rettigheder	nároky	rettighed	nárok	N;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
rettigheder	nárokov	rettighed	nárok	N;INDF;MASC+FEM;PL	N;INAN;GEN;MASC;PL
rettigheder	oprávnenia	rettighed	oprávnenie	N;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
rettigheder	práva	rettighed	právo	N;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
rettigheder	práv	rettighed	právo	N;INDF;MASC+FEM;PL	N;GEN;NEUT;PL
ordre	poradie	ordre	poradie	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
ordre	objednávka	ordre	objednávka	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
ordre	poriadok	ordre	poriadok	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
opmærksomhed	pozornosť	opmærksomhed	pozornosť	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
republikken	republike	republik	republika	N;DEF;MASC+FEM;SG	N;DAT;FEM;SG
republikken	republika	republik	republika	N;DEF;MASC+FEM;SG	N;NOM;FEM;SG
transport	preprava	transport	preprava	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
transport	koč	transport	koč	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
transport	prepravu	transport	preprav	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
transport	preprava	transport	preprava	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
transport	prevoz	transport	prevoz	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
transport	doprava	transport	doprava	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
transport	preprava	transport	preprava	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
transport	transport	transport	transport	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
transport	doprava	transport	doprava	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
gade	ulici	gade	ulica	N;INDF;MASC+FEM;SG	N;DAT;FEM;SG
gade	ulicu	gade	ulica	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
gade	ulica	gade	ulica	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
sætter	nastaví	sætte	nastaviť	V;IND;PRS;FIN;ACT	V;PFV;IND;SG;3;POS;PRS;FIN
sætter	stanovuje	sætte	stanovovať	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
sætter	nastavuje	sætte	nastavovať	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
vælge	vybrať	vælge	vybrať	V;NFIN;ACT	V;PFV;POS;NFIN
vælge	zvoľte	vælge	zvoľiť	V;NFIN;ACT	V;PFV;IMP;PL;2;POS;FIN
vælge	vyberte	vælge	vybrať	V;NFIN;ACT	V;PFV;IMP;PL;2;POS;FIN
vælge	vybrať	vælge	vybrať	V;NFIN;ACT	V;PFV;POS;NFIN
vælge	zvoľte	vælge	zvoľiť	V;NFIN;ACT	V;PFV;IMP;PL;2;POS;FIN
køre	jazdiť	køre	jazdiť	V;NFIN;ACT	V;IPFV;POS;NFIN
musikken	music	musik	musica	N;DEF;MASC+FEM;SG	N;NOM;MASC;SG
musikken	hudba	musik	hudba	N;DEF;MASC+FEM;SG	N;NOM;FEM;SG
musikken	hudbu	musik	hudba	N;DEF;MASC+FEM;SG	N;ACC;FEM;SG
væsentlig	podstatný	væsentlig	podstatný	ADJ;INDF;MASC+FEM;SG	ADJ;INAN;NOM;MASC;SG
væsentlig	podstatná	væsentlig	podstatný	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
væsentlig	podstatné	væsentlig	podstatný	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
væsentlig	nevyhnutná	væsentlig	nevyhnutný	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
væsentlig	základné	væsentlig	základný	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
væsentlig	nevyhnutné	væsentlig	nevyhnutný	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
væsentlig	výrazné	væsentlig	výrazný	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
væsentlig	významné	væsentlig	významný	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
væsentlig	výrazný	væsentlig	výrazný	ADJ;INDF;MASC+FEM;SG	ADJ;INAN;NOM;MASC;SG
væsentlig	významná	væsentlig	významný	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
væsentlig	významný	væsentlig	významný	ADJ;INDF;MASC+FEM;SG	ADJ;ANIM;NOM;MASC;SG
gaden	ulici	gade	ulica	N;DEF;MASC+FEM;SG	N;DAT;FEM;SG
gaden	ulicu	gade	ulica	N;DEF;MASC+FEM;SG	N;ACC;FEM;SG
gaden	ulica	gade	ulica	N;DEF;MASC+FEM;SG	N;NOM;FEM;SG
gymnasium	gymnázium	gymnasium	gymnázium	N;INDF;NEUT;SG	N;NOM;NEUT;SG
premiere	premiéra	premiere	premiéra	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
premiere	premiéru	premiere	premiéra	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
forskel	rozdiel	forskel	rozdiel	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
forskel	rozdielu	forskel	rozdiel	N;INDF;MASC+FEM;SG	N;INAN;GEN;MASC;SG
koncert	vystúpenie	koncert	vystúpenie	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
koncert	koncerte	koncert	koncert	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
koncert	koncert	koncert	koncert	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
parlamentet	parlament	parlament	parlament	N;DEF;NEUT;SG	N;INAN;NOM;MASC;SG
parlamentet	parlamentu	parlament	parlament	N;DEF;NEUT;SG	N;INAN;GEN;MASC;SG
svar	odpoved	svar	odpoved	N;INDF;NEUT;SG	N;NOM;FEM;SG
svar	odpoveď	svar	odpoveď	N;INDF;NEUT;SG	N;NOM;FEM;SG
svar	odpovedz	svar	odpovedz	N;INDF;NEUT;SG	N;NOM;FEM;SG
svar	odpoveď	svar	odpoveď	N;INDF;NEUT;SG	N;NOM;FEM;SG
svar	odpoveď	svar	odpoveď	N;INDF;NEUT;SG	N;NOM;FEM;SG
svar	odozva	svar	odozva	N;INDF;NEUT;SG	N;NOM;FEM;SG
svar	reakcia	svar	reakcia	N;INDF;NEUT;SG	N;NOM;FEM;SG
rigtig	reálne	rigtig	reálne	ADV	ADV
ejet	vlastnil	eje	vlastniť	V;INDF;SG;PST;V.PTCP	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
gård	farma	gård	farma	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
gård	farme	gård	farm	N;INDF;MASC+FEM;SG	N;DAT;FEM;SG
gård	farmu	gård	farm	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
publikum	publikum	publikum	publikum	N;INDF;NEUT;SG	N;NOM;NEUT;SG
publikum	obecenstvo	publikum	obecenstvo	N;INDF;NEUT;SG	N;NOM;NEUT;SG
publikum	dav	publikum	dav	N;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
publikum	zástup	publikum	zástup	N;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
publikum	davu	publikum	dav	N;INDF;NEUT;SG	N;INAN;GEN;MASC;SG
hav	morom	hav	mor	N;INDF;NEUT;SG	N;INS;NEUT;SG
hav	more	hav	more	N;INDF;NEUT;SG	N;NOM;NEUT;SG
hav	mori	hav	more	N;INDF;NEUT;SG	N;NOM;NEUT;SG
hav	mora	hav	mora	N;INDF;NEUT;SG	N;NOM;FEM;SG
hav	oceánu	hav	oceán	N;INDF;NEUT;SG	N;INAN;GEN;MASC;SG
hav	oceán	hav	oceán	N;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
effekt	účinnosť	effekt	účinnosť	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
effekt	efekt	effekt	efekt	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
effekt	účinok	effekt	účinok	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
effekt	vplyv	effekt	vplyv	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
effekt	moc	effekt	moc	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
effekt	napájanie	effekt	napájanie	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
effekt	výkon	effekt	výkon	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
effekt	power	effekt	power	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
kanalen	kanála	kanal	kanál	N;DEF;MASC+FEM;SG	N;INAN;GEN;MASC;SG
kanalen	kanál	kanal	kanál	N;DEF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
kanalen	kanála	kanal	kanál	N;DEF;MASC+FEM;SG	N;INAN;GEN;MASC;SG
tilhørende	súvisiace	tilhørende	súvisiaci	ADJ	ADJ;NOM;NEUT;PL;POS;V.PTCP;ACT
tilhørende	pridružené	tilhørende	pridružený	ADJ	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
kæmpe	obrovský	kæmpe	obrovský	ADJ	ADJ;ANIM;NOM;MASC;SG
kæmpe	obrovská	kæmpe	obrovský	ADJ	ADJ;NOM;FEM;SG
kæmpe	obrovské	kæmpe	obrovský	ADJ	ADJ;NOM;NEUT;SG
kæmpe	obrovský	kæmpe	obrovský	ADJ	ADJ;ANIM;NOM;MASC;SG
lejlighed	byt	lejlighed	byt	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
lejlighed	byte	lejlighed	byt	N;INDF;MASC+FEM;SG	N;INAN;ESS;MASC;SG
lejlighed	byt	lejlighed	byt	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
lejlighed	bytom	lejlighed	byt	N;INDF;MASC+FEM;SG	N;INAN;INS;MASC;SG
lejlighed	bytu	lejlighed	byt	N;INDF;MASC+FEM;SG	N;INAN;GEN;MASC;SG
lejlighed	apartmán	lejlighed	apartmán	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
nødvendigt	potrebná	nødvendig	potrebný	ADJ;INDF;NEUT;SG	ADJ;NOM;FEM;SG
nødvendigt	nevyhnutná	nødvendig	nevyhnutný	ADJ;INDF;NEUT;SG	ADJ;NOM;FEM;SG
nødvendigt	nutné	nødvendig	nutný	ADJ;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
nødvendigt	nevyhnutné	nødvendig	nevyhnutný	ADJ;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
nødvendigt	potrebné	nødvendig	potrebný	ADJ;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
nødvendigt	nutná	nødvendig	nutný	ADJ;INDF;NEUT;SG	ADJ;NOM;FEM;SG
bragte	priniesli	bringe	priniesť	V;IND;PST;FIN;ACT	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP
bragte	priniesla	bringe	priniesť	V;IND;PST;FIN;ACT	V;PFV;FEM;SG;POS;PST;V.PTCP
bragte	priniesol	bringe	priniesť	V;IND;PST;FIN;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
bragte	doniesli	bringe	doniesť	V;IND;PST;FIN;ACT	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP
bragte	prinieslo	bringe	priniesť	V;IND;PST;FIN;ACT	V;PFV;NEUT;SG;POS;PST;V.PTCP
julius	julius	julius	julius	N;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
jernbane	železnica	jernbane	železnica	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
jernbane	koľaj	jernbane	koľať	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
jernbane	železnica	jernbane	železnica	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
retten	dvor	ret	dvor	N;DEF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
retten	súd	ret	súd	N;DEF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
stoffer	lieky	stof	liek	N;INDF;NEUT;PL	N;INAN;NOM;MASC;PL
stoffer	drogy	stof	droga	N;INDF;NEUT;PL	N;NOM;FEM;PL
stoffer	látky	stof	látka	N;INDF;NEUT;PL	N;NOM;FEM;PL
stoffer	látok	stof	látok	N;INDF;NEUT;PL	N;GEN;FEM;PL
menneske	človek	menneske	človek	N;INDF;NEUT;SG	N;ANIM;NOM;MASC;SG
blomster	kvety	blomst	kvety	N;INDF;NEUT;PL	N;INAN;NOM;MASC;PL
blomster	kvetov	blomst	kvet	N;INDF;NEUT;PL	N;INAN;GEN;MASC;PL
blomster	kvietky	blomst	kvietok	N;INDF;NEUT;PL	N;INAN;NOM;MASC;PL
blomster	kvetiny	blomst	kvetina	N;INDF;NEUT;PL	N;NOM;FEM;PL
digter	básnik	digte	básnik	N;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
lader	púšťa	lade	púšťa	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
lader	nechá	lade	chý	V;IND;PRS;FIN;ACT	V;PFV;IND;SG;3;POS;PRS;FIN
elektrisk	elektrická	elektrisk	elektrický	ADJ;INDF;SG	ADJ;NOM;FEM;SG
elektrisk	elektrický	elektrisk	elektrický	ADJ;INDF;SG	ADJ;INAN;NOM;MASC;SG
elektrisk	elektrické	elektrisk	elektrický	ADJ;INDF;SG	ADJ;NOM;NEUT;SG
elektrisk	elektrický	elektrisk	elektrický	ADJ;INDF;SG	ADJ;INAN;NOM;MASC;SG
elektrisk	elektrická	elektrisk	elektrický	ADJ;INDF;SG	ADJ;NOM;FEM;SG
elektrisk	elektrické	elektrisk	elektrický	ADJ;INDF;SG	ADJ;NOM;NEUT;SG
bronze	bronz	bronze	bronz	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
statistik	štatistiku	statistik	štatistika	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
statistik	štatistika	statistik	štatistika	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
christopher	christopher	christopher	christopher	N;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
kategorier	kategórie	kategori	kategória	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
kategorier	kategórií	kategori	kategória	N;INDF;MASC+FEM;PL	N;GEN;FEM;PL
anerkendt	uznal	anerkende	uznať	V;INDF;SG;PST;V.PTCP	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
anerkendt	uznala	anerkende	uznať	V;INDF;SG;PST;V.PTCP	V;PFV;FEM;SG;POS;PST;V.PTCP
anerkendt	spoznal	anerkende	spoznať	V;INDF;SG;PST;V.PTCP	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
bladet	časopis	blad	časopis	N;DEF;NEUT;SG	N;INAN;NOM;MASC;SG
bladet	magazín	blad	magazina	N;DEF;NEUT;SG	N;INAN;NOM;MASC;SG
bladet	časopisu	blad	časopis	N;DEF;NEUT;SG	N;INAN;GEN;MASC;SG
fjord	fjord	fjord	fjord	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
påvirket	ovplyvnil	påvirke	ovplyvniť	V;INDF;SG;PST;V.PTCP	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
tradition	tradíciu	tradition	tradícia	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
tradition	tradícia	tradition	tradícia	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
opnået	získala	opnå	získať	V;INDF;SG;PST;V.PTCP	V;PFV;FEM;SG;POS;PST;V.PTCP
opnået	dosiahlo	opnå	dosiahnuť	V;INDF;SG;PST;V.PTCP	V;PFV;NEUT;SG;POS;PST;V.PTCP
ring	volať	ring	volať	V;IMP	V;IPFV;POS;NFIN
ring	zavolať	ring	zavolať	V;IMP	V;PFV;POS;NFIN
ring	volajte	ring	volať	V;IMP	V;IPFV;IMP;PL;2;POS;FIN
modeller	vzory	model	vzor	N;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
modeller	modely	model	model	N;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
modeller	modelky	model	modelka	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
modeller	modelov	model	model	N;INDF;MASC+FEM;PL	N;INAN;GEN;MASC;PL
åben	otvorené	åben	otvorený	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
åben	otvorená	åben	otvorený	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
virkede	vyzeral	virke	vyzerať	V;IND;PST;FIN;ACT	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
stjerner	hviezd	stjerne	hviezda	N;INDF;MASC+FEM;PL	N;GEN;FEM;PL
stjerner	hviezdy	stjerne	hviezda	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
stjerner	hviezdičky	stjerne	hviezdička	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
dør	zomrieť	dø	zomrieť	V;IND;PRS;FIN;ACT	V;PFV;POS;NFIN
dør	umrieť	dø	umrieť	V;IND;PRS;FIN;ACT	V;PFV;POS;NFIN
dør	umiera	dø	umierať	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
dør	zomrie	dø	zomrieť	V;IND;PRS;FIN;ACT	V;PFV;IND;SG;3;POS;PRS;FIN
dør	umrie	dø	umrieť	V;IND;PRS;FIN;ACT	V;PFV;IND;SG;3;POS;PRS;FIN
dømt	posudzoval	dømme	posudzovať	V;INDF;SG;PST;V.PTCP	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
kørte	bežal	køre	bežať	V;IND;PST;FIN;ACT	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
kørte	bežala	køre	bežať	V;IND;PST;FIN;ACT	V;IPFV;FEM;SG;POS;PST;V.PTCP
kørte	riadil	køre	riadiť	V;IND;PST;FIN;ACT	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
kørte	jazdil	køre	jazdiť	V;IND;PST;FIN;ACT	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
