من	از	مِن	از	ADP	ADP
طاقة	انرژی	طَاقَة	انرژی	N;NOM;INDF;SG	N;SG
طاقة	قدرت	طَاقَة	قدرت	N;NOM;INDF;SG	N;SG
طاقة	پاور	طَاقَة	پاور	N;NOM;INDF;SG	N;SG
طاقة	توان	طَاقَة	توان	N;NOM;INDF;SG	N;SG
طاقة	power	طَاقَة	power	N;NOM;INDF;SG	N;SG
طاقة	قدرتش	طَاقَة	قدرتش	N;NOM;INDF;SG	N;SG
النار	آتشسوزی	نَار	آتشسوزی	N;NOM;DEF;SG	N;SG
النار	آتش	نَار	آتش	N;NOM;DEF;SG	N;SG
النار	آتیش	نَار	آتیش	N;NOM;DEF;SG	N;SG
دليل	برهان	دَلِيل	برهان	N;NOM;INDF;SG	N;SG
دليل	اثبات	دَلِيل	اثبات	N;NOM;INDF;SG	N;SG
دليل	مدرک	دَلِيل	مدرک	N;NOM;INDF;SG	N;SG
دليل	دستی	دَلِيل	دست	N;NOM;INDF;SG	N;SG
دليل	راهنما	دَلِيل	None	N;NOM;INDF;SG	N;SG
دليل	راهنما	دَلِيل	None	N;NOM;INDF;SG	N;SG
دليل	هدایت	دَلِيل	هدایت	N;NOM;INDF;SG	N;SG
دليل	راهبر	دَلِيل	راهبر	N;NOM;INDF;SG	N;SG
دليل	مدرک	دَلِيل	مدرک	N;NOM;INDF;SG	N;SG
محاولة	تلاش	مُحَاوَلَة	تلاش	N;NOM;INDF;SG	N;SG
حماية	محافظت	حِمَايَة	محافظت	N;NOM;INDF;SG	N;SG
حماية	حفاظت	حِمَايَة	حفاظت	N;NOM;INDF;SG	N;SG
حماية	پناه	حِمَايَة	None	N;NOM;INDF;SG	N;SG
حماية	محافظت	حِمَايَة	محافظت	N;NOM;INDF;SG	N;SG
دعم	پشتیبان	دَعم	پشتیب	N;NOM;INDF;SG	N;SG
دعم	پشتیبانی	دَعم	پشتیبانی	N;NOM;INDF;SG	N;SG
دعم	حمایت	دَعم	حمایت	N;NOM;INDF;SG	N;SG
دعم	پشتیبان	دَعم	پشتیب	N;NOM;INDF;SG	N;SG
دعم	پشتیبانی	دَعم	پشتیبانی	N;NOM;INDF;SG	N;SG
رمضان	رمضان	رَمَضَان	None	N;NOM;INDF;SG	N;SG
خدمة	خدمت	خِدمَة	خدمت	N;NOM;INDF;SG	N;SG
خدمة	سرویس	خِدمَة	سرویس	N;NOM;INDF;SG	N;SG
حرارة	گرما	حَرَارَة	None	N;NOM;INDF;SG	N;SG
حرارة	حرارت	حَرَارَة	حرارت	N;NOM;INDF;SG	N;SG
حرارة	گرمای	حَرَارَة	None	N;NOM;INDF;SG	N;SG
سرعة	سرعت	سُرعَة	سرعت	N;NOM;INDF;SG	N;SG
هندسة	هندسه	هَندَسَة	هندسه	N;NOM;INDF;SG	N;SG
هندسة	مهندسی	هَندَسَة	مهندسی	N;NOM;INDF;SG	N;SG
قرار	تصمیم	قَرَار	تصمیم	N;NOM;INDF;SG	N;SG
قرار	فیصله	قَرَار	فیصله	N;NOM;INDF;SG	N;SG
قرار	دقت	قَرَار	دقت	N;NOM;INDF;SG	N;SG
قرار	وضوح	قَرَار	وضوح	N;NOM;INDF;SG	N;SG
ملوك	پادشاهان	ملوك	پادشاه	N;NOM;INDF;PL	N;PL
ملوك	سلاطین	ملوك	سلاطین	N;NOM;INDF;PL	N;PL
ملوك	شاهان	ملوك	None	N;NOM;INDF;PL	N;PL
ستة	شش	سِتَّة	شش	NUM;NOM;INDF;MASC	NUM
ستة	شیش	سِتَّة	شیش	NUM;NOM;INDF;MASC	NUM
القبائل	قبایل	قُبؤُل	None	N;NOM;DEF;PL	N;PL
القبائل	قبایلی	قُبؤُل	قبایلی	N;NOM;DEF;PL	N;PL
التهاب	التهاب	اِلتِهَاب	التهاب	N;NOM;INDF;SG	N;SG
خمس	پنج	خَمسَة	پنج	NUM;NOM;INDF;FEM	NUM
ضغط	فشار	ضَغط	فشار	N;NOM;INDF;SG	N;SG
ضغط	فشاری	ضَغط	فشاری	N;NOM;INDF;SG	N;SG
المكان	محل	مَكَان	محل	N;NOM;DEF;SG	N;SG
المكان	مکانی	مَكَان	مکان	N;NOM;DEF;SG	N;SG
المكان	مکان	مَكَان	مکان	N;NOM;DEF;SG	N;SG
المكان	جای	مَكَان	جا	N;NOM;DEF;SG	N;SG
المكان	جایی	مَكَان	جا	N;NOM;DEF;SG	N;SG
المكان	محل	مَكَان	محل	N;NOM;DEF;SG	N;SG
المكان	مکان	مَكَان	مکان	N;NOM;DEF;SG	N;SG
مؤتمر	کنفرانس	مُؤتَمَر	کنفرانس	N;NOM;INDF;SG	N;SG
مؤتمر	همایش	مُؤتَمَر	همایش	N;NOM;INDF;SG	N;SG
طيران	هوانوردی	طَيَرَان	هوانوردی	N;NOM;INDF;SG	N;SG
طيران	هواپیمایی	طَيَرَان	هواپیمایی	N;NOM;INDF;SG	N;SG
طيران	پروازی	طَيَرَان	پروازی	N;NOM;INDF;SG	N;SG
طيران	پرواز	طَيَرَان	پرواز	N;NOM;INDF;SG	N;SG
طيران	پروازی	طَيَرَان	پروازی	N;NOM;INDF;SG	N;SG
طيران	پرواز	طَيَرَان	پرواز	N;NOM;INDF;SG	N;SG
الرابعة	چهارم	رَابِع	چهارم	ADJ;NOM;DEF;FEM;SG	ADJ
السبب	دلیلی	سَبَب	دلیل	N;NOM;DEF;SG	N;SG
السبب	علت	سَبَب	علت	N;NOM;DEF;SG	N;SG
السبب	دلیل	سَبَب	دلیل	N;NOM;DEF;SG	N;SG
السبب	علت	سَبَب	علت	N;NOM;DEF;SG	N;SG
السبب	دلیل	سَبَب	دلیل	N;NOM;DEF;SG	N;SG
السبب	cause	سَبَب	cause	N;NOM;DEF;SG	N;SG
الملكي	رویال	مَلَكِيّ	رویال	N;NOM;DEF;SG	N;SG
الملكي	سلطنتی	مَلَكِيّ	سلطنت	N;NOM;DEF;SG	N;SG
الملكي	شاهانه	مَلَكِيّ	شاهانه	N;NOM;DEF;SG	N;SG
الطفل	کودک	طِفل	کودک	N;NOM;DEF;SG	N;SG
الطفل	فرزند	طِفل	فرزند	N;NOM;DEF;SG	N;SG
الطفل	بچه	طِفل	بچه	N;NOM;DEF;SG	N;SG
البناء	ساختن	بِنَاء	ساختن	N;NOM;DEF;SG	N;SG
البناء	ساختمانی	بِنَاء	ساختمان	N;NOM;DEF;SG	N;SG
البناء	ساختمان	بِنَاء	ساختمان	N;NOM;DEF;SG	N;SG
البناء	ساخت	بِنَاء	ساخت	N;NOM;DEF;SG	N;SG
البناء	سازندگی	بِنَاء	سازندگی	N;NOM;DEF;SG	N;SG
البناء	ساختمان	بِنَاء	ساختمان	N;NOM;DEF;SG	N;SG
السوق	بازار	سُوق	بازار	N;NOM;DEF;SG	N;SG
السوق	مارکت	سُوق	مارکت	N;NOM;DEF;SG	N;SG
السوق	بازار	سُوق	بازار	N;NOM;DEF;SG	N;SG
السوق	مارکیت	سُوق	مارکیت	N;NOM;DEF;SG	N;SG
السوق	بازاری	سُوق	بازاری	N;NOM;DEF;SG	N;SG
البرلمان	مجلس	بَرلَمَان	مجلس	N;NOM;DEF;SG	N;SG
البرلمان	پارلمان	بَرلَمَان	پارلمان	N;NOM;DEF;SG	N;SG
الوسط	وسطی	وَسط	وسطی	N;NOM;DEF;SG	N;SG
الوسط	میدل	وَسط	میدل	N;NOM;DEF;SG	N;SG
الوسط	میانی	وَسط	None	N;NOM;DEF;SG	N;SG
الوسط	میانه	وَسط	میانه	N;NOM;DEF;SG	N;SG
الوسط	سنتر	وَسط	سنتر	N;NOM;DEF;SG	N;SG
الوسط	مرکزش	وَسط	مرکزش	N;NOM;DEF;SG	N;SG
الوسط	مرکز	وَسط	مرکز	N;NOM;DEF;SG	N;SG
ريال	رئال	رِيَال	رئال	N;NOM;INDF;SG	N;SG
ريال	حقیقی	رِيَال	حقیقی	N;NOM;INDF;SG	N;SG
ريال	ریال	رِيَال	ریال	N;NOM;INDF;SG	N;SG
ريال	sar	رِيَال	sar	N;NOM;INDF;SG	N;SG
ريال	سر	رِيَال	سر	N;NOM;INDF;SG	N;SG
معرفة	اشنا	مَعرِفَة	آشنا	N;NOM;INDF;SG	N;SG
معرفة	دانش	مَعرِفَة	دانش	N;NOM;INDF;SG	N;SG
معرفة	آگاهی	مَعرِفَة	آگاهی	N;NOM;INDF;SG	N;SG
معرفة	علم	مَعرِفَة	علم	N;NOM;INDF;SG	N;SG
معرفة	معرفت	مَعرِفَة	معرفت	N;NOM;INDF;SG	N;SG
الوضع	وضعیت	وَضع	وضعیت	N;NOM;DEF;SG	N;SG
الوضع	وضعیت	وَضع	وضعیت	N;NOM;DEF;SG	N;SG
الوضع	موقعیت	وَضع	موقعیت	N;NOM;DEF;SG	N;SG
الوضع	حالت	وَضع	حالت	N;NOM;DEF;SG	N;SG
النيل	نیل	نِيل	نیل	N;NOM;DEF;SG	N;SG
تسمية	نامگذاری	تَسمِيَة	نامگذاری	N;NOM;INDF;SG	N;SG
الظهور	ظاهر	ظُهُور	ظاهر	N;NOM;DEF;SG	N;SG
الزراعة	کشاورزی	زِرَاعَة	کشاورزی	N;NOM;DEF;SG	N;SG
الزراعة	زراعت	زِرَاعَة	زراعت	N;NOM;DEF;SG	N;SG
الزراعة	کشاورزی	زِرَاعَة	کشاورزی	N;NOM;DEF;SG	N;SG
المعروفة	معلوم	مَعرُوف	معلوم	ADJ;NOM;DEF;FEM;SG	ADJ
الزمن	زمان	زَمَن	زمان	N;NOM;DEF;SG	N;SG
الزمن	تایم	زَمَن	تایم	N;NOM;DEF;SG	N;SG
مواد	مواد	مَادَّة	ماده	N;NOM;INDF;PL	N;PL
مواد	مصالح	مَادَّة	مصالح	N;NOM;INDF;PL	N;PL
مواد	مواد	مَادَّة	ماده	N;NOM;INDF;PL	N;PL
مواد	مصالح	مَادَّة	مصالح	N;NOM;INDF;PL	N;PL
الكتابة	نوشتن	كِتَابَة	نوشتن	N;NOM;DEF;SG	N;SG
الكتابة	تحریر	كِتَابَة	تحریر	N;NOM;DEF;SG	N;SG
الكتابة	تایپ	كِتَابَة	تایپ	N;NOM;DEF;SG	N;SG
الكتابة	نویسندگی	كِتَابَة	نویسندگی	N;NOM;DEF;SG	N;SG
الكتابة	نوشتن	كِتَابَة	نوشتن	N;NOM;DEF;SG	N;SG
الفنون	هنرهای	فَنّ	هنر	N;NOM;DEF;PL	N;PL
اختيار	گزینش	اِختِيَار	گزینش	N;NOM;INDF;SG	N;SG
اختيار	انتخاب	اِختِيَار	انتخاب	N;NOM;INDF;SG	N;SG
اختيار	انتخاب	اِختِيَار	انتخاب	N;NOM;INDF;SG	N;SG
معروف	معلوم	مَعرُوف	معلوم	ADJ;NOM;INDF;MASC;SG	ADJ
القصة	داستان	قِصَّة	داستان	N;NOM;DEF;SG	N;SG
القصة	داستانی	قِصَّة	داستان	N;NOM;DEF;SG	N;SG
القصة	قصه	قِصَّة	None	N;NOM;DEF;SG	N;SG
الجانب	پهلو	جَانِب	پهلو	N;NOM;DEF;SG	N;SG
الجانب	طرف	جَانِب	طرف	N;NOM;DEF;SG	N;SG
الجانب	جنبه	جَانِب	جنبه	N;NOM;DEF;SG	N;SG
حروب	جنگها	حَرب	جنگ	N;NOM;INDF;PL	N;PL
الفنان	هنرمند	فَنَّان	هنرمند	N;NOM;DEF;SG	N;SG
الفنان	artist	فَنَّان	None	N;NOM;DEF;SG	N;SG
الفنان	هنرمندی	فَنَّان	هنرمند	N;NOM;DEF;SG	N;SG
خدمات	خدمات	خِدمَة	خدمت	N;NOM;INDF;PL	N;PL
القناة	کانال	قَنَاة	None	N;NOM;DEF;SG	N;SG
القناة	مجرا	قَنَاة	None	N;NOM;DEF;SG	N;SG
القناة	مجرای	قَنَاة	None	N;NOM;DEF;SG	N;SG
القناة	کانال	قَنَاة	None	N;NOM;DEF;SG	N;SG
القناة	مجرا	قَنَاة	None	N;NOM;DEF;SG	N;SG
القناة	مجرای	قَنَاة	None	N;NOM;DEF;SG	N;SG
القناة	چنل	قَنَاة	چنل	N;NOM;DEF;SG	N;SG
القناة	channel	قَنَاة	channel	N;NOM;DEF;SG	N;SG
درس	درس	دَرس	درس	N;NOM;INDF;SG	N;SG
درس	درسی	دَرس	درسی	N;NOM;INDF;SG	N;SG
رفع	لیفت	رَفع	لیفت	N;NOM;INDF;SG	N;SG
تنفيذ	اجرا	تَنفِيذ	اجرا	N;NOM;INDF;SG	N;SG
سيدات	بانوان	سَيِّدَة	None	N;NOM;INDF;PL	N;PL
سيدات	خانمها	سَيِّدَة	خانم	N;NOM;INDF;PL	N;PL
الحاكم	حاکم	حَاكِم	حاکم	N;NOM;DEF;SG	N;SG
الحاكم	فرماندار	حَاكِم	فرماندار	N;NOM;DEF;SG	N;SG
المسرح	theater	مَسرَح	theater	N;NOM;DEF;SG	N;SG
المسرح	مرحله	مَسرَح	مرحله	N;NOM;DEF;SG	N;SG
المسرح	صحنه	مَسرَح	صحنه	N;NOM;DEF;SG	N;SG
المسرح	استیج	مَسرَح	استیج	N;NOM;DEF;SG	N;SG
رتبة	رتبه	رِتبَة	None	N;NOM;INDF;SG	N;SG
رتبة	درجه	رِتبَة	درجه	N;NOM;INDF;SG	N;SG
المعركة	رزم	مَعرَكَة	رزم	N;NOM;DEF;SG	N;SG
المعركة	کارزار	مَعرَكَة	کارزار	N;NOM;DEF;SG	N;SG
المعركة	بتل	مَعرَكَة	بتل	N;NOM;DEF;SG	N;SG
المعركة	نبرد	مَعرَكَة	None	N;NOM;DEF;SG	N;SG
التربية	شکوفا	تَربِيَة	شکوفا	N;NOM;DEF;SG	N;SG
التربية	پرورش	تَربِيَة	پرورش	N;NOM;DEF;SG	N;SG
التربية	آموزش	تَربِيَة	آموزش	N;NOM;DEF;SG	N;SG
نموذج	model	نَمُوذَج	model	N;NOM;INDF;SG	N;SG
نموذج	مدل	نَمُوذَج	مدل	N;NOM;INDF;SG	N;SG
عيد	عید	عِيد	عید	N;NOM;INDF;SG	N;SG
التقليدية	متعارف	تَقلِيدِيّ	متعارف	ADJ;NOM;DEF;FEM;SG	ADJ
تحليل	تحلیل	تَحلِيل	تحلیل	N;NOM;INDF;SG	N;SG
تحليل	آنالیز	تَحلِيل	آنالیز	N;NOM;INDF;SG	N;SG
نتائج	نتایج	نَتِيجَة	نتیجه	N;NOM;INDF;PL	N;PL
نتائج	نتایجی	نَتِيجَة	None	N;NOM;INDF;PL	N;PL
رحلة	سفر	رِحلَة	سفر	N;NOM;INDF;SG	N;SG
رحلة	سفری	رِحلَة	سفر	N;NOM;INDF;SG	N;SG
رحلة	مسافرت	رِحلَة	مسافرت	N;NOM;INDF;SG	N;SG
رحلة	سفر	رِحلَة	سفر	N;NOM;INDF;SG	N;SG
النجوم	ستارگان	نَجم	None	N;NOM;DEF;PL	N;PL
اللعبة	بازی	لَعبَة	بازی	N;NOM;DEF;SG	N;SG
اللعبة	گیم	لَعبَة	گیم	N;NOM;DEF;SG	N;SG
علاج	علاج	عِلَاج	علاج	N;NOM;INDF;SG	N;SG
علاج	درمانی	عِلَاج	درمان	N;NOM;INDF;SG	N;SG
علاج	معالجه	عِلَاج	معالجه	N;NOM;INDF;SG	N;SG
علاج	درمان	عِلَاج	درمان	N;NOM;INDF;SG	N;SG
علاج	معالجه	عِلَاج	معالجه	N;NOM;INDF;SG	N;SG
علاج	درمان	عِلَاج	درمان	N;NOM;INDF;SG	N;SG
المواقع	مواضع	مَوقِع	موضع	N;NOM;DEF;PL	N;PL
المواقع	موقعیتهای	مَوقِع	موقعیت	N;NOM;DEF;PL	N;PL
المواقع	مکانهای	مَوقِع	مکان	N;NOM;DEF;PL	N;PL
المواقع	مکانها	مَوقِع	مکان	N;NOM;DEF;PL	N;PL
المواقع	محلهای	مَوقِع	محل	N;NOM;DEF;PL	N;PL
التعاون	همکاری	تَعَاوُن	همکاری	N;NOM;DEF;SG	N;SG
التعاون	همکاری	تَعَاوُن	همکاری	N;NOM;DEF;SG	N;SG
خطوط	خطوط	خَطّ	خط	N;NOM;INDF;PL	N;PL
كمية	کمیت	كَمِّيَّة	کمیت	N;NOM;INDF;SG	N;SG
السيطرة	مهار	سَيطَرَة	مهار	N;NOM;DEF;SG	N;SG
السيطرة	کنترل	سَيطَرَة	کنترل	N;NOM;DEF;SG	N;SG
السيطرة	کنترول	سَيطَرَة	کنترول	N;NOM;DEF;SG	N;SG
زمن	زمان	زَمَن	زمان	N;NOM;INDF;SG	N;SG
زمن	تایم	زَمَن	تایم	N;NOM;INDF;SG	N;SG
يهود	یهودیان	يَهُودِيّ	یهودی	N;NOM;INDF;PL	N;PL
قطاع	بخش	قِطَاع	بخش	N;NOM;INDF;SG	N;SG
قطاع	سکتور	قِطَاع	سکتور	N;NOM;INDF;SG	N;SG
النهاية	پایان	نِهَايَة	پایان	N;NOM;DEF;SG	N;SG
تقنية	فنی	تَقنِيَّة	فنی	N;NOM;INDF;SG	N;SG
تقنية	تکنیکی	تَقنِيَّة	تکنیکی	N;NOM;INDF;SG	N;SG
تقنية	فناوری	تَقنِيَّة	فناوری	N;NOM;INDF;SG	N;SG
تقنية	تکنولوژی	تَقنِيَّة	None	N;NOM;INDF;SG	N;SG
تقنية	تکنیک	تَقنِيَّة	تکنیک	N;NOM;INDF;SG	N;SG
تقنية	فناوری	تَقنِيَّة	فناوری	N;NOM;INDF;SG	N;SG
تقنية	تکنولوژی	تَقنِيَّة	None	N;NOM;INDF;SG	N;SG
وسام	مدال	وَسِيمَة	مدال	N;NOM;INDF;SG	N;SG
الهجوم	حمله	هُجُوم	حمله	N;NOM;DEF;SG	N;SG
الهجوم	تهاجم	هُجُوم	تهاجم	N;NOM;DEF;SG	N;SG
الهجوم	حمله	هُجُوم	حمله	N;NOM;DEF;SG	N;SG
الهجوم	تجاوز	هُجُوم	None	N;NOM;DEF;SG	N;SG
الهجوم	یورش	هُجُوم	یورش	N;NOM;DEF;SG	N;SG
وراء	پشت	وَرَاءَ	پشت	ADP;ACC	ADP
مسرح	theater	مَسرَح	theater	N;NOM;INDF;SG	N;SG
اقتصاد	اقتصاد	اِقتِصَاد	اقتصاد	N;NOM;INDF;SG	N;SG
اقتصاد	اقتصاد	اِقتِصَاد	اقتصاد	N;NOM;INDF;SG	N;SG
الناتج	خروجی	نَاتِج	خروجی	N;NOM;DEF;SG	N;SG
وحدات	واحدها	وَحدَة	واحد	N;NOM;INDF;PL	N;PL
العمر	عمری	عُمر	عمر	N;NOM;DEF;SG	N;SG
العمر	عمره	عُمر	عمره	N;NOM;DEF;SG	N;SG
العمر	عصر	عُمر	عصر	N;NOM;DEF;SG	N;SG
العمر	سنی	عُمر	سنی	N;NOM;DEF;SG	N;SG
العمر	سن	عُمر	سن	N;NOM;DEF;SG	N;SG
حلقة	قسمت	حَلقَة	قسمت	N;NOM;INDF;SG	N;SG
حلقة	اپیزود	حَلقَة	اپیزود	N;NOM;INDF;SG	N;SG
حلقة	حلقه	حَلقَة	حلقه	N;NOM;INDF;SG	N;SG
بحر	دریا	بَحر	دریا	N;NOM;INDF;SG	N;SG
بحر	دریای	بَحر	دریا	N;NOM;INDF;SG	N;SG
مستشفى	بیمارستان	مُستَشفَى	بیمارستان	N;NOM;INDF;SG	N;SG
مستشفى	بیمارستانی	مُستَشفَى	بیمارستان	N;NOM;INDF;SG	N;SG
الرابطة	انجمن	رَابِطَة	انجمن	N;NOM;DEF;SG	N;SG
ترتيب	نظم	تَرتِيب	نظم	N;NOM;INDF;SG	N;SG
ترتيب	فرمان	تَرتِيب	فرمان	N;NOM;INDF;SG	N;SG
ترتيب	دستور	تَرتِيب	دستور	N;NOM;INDF;SG	N;SG
ترتيب	سفارش	تَرتِيب	None	N;NOM;INDF;SG	N;SG
ترتيب	ترتیب	تَرتِيب	ترتیب	N;NOM;INDF;SG	N;SG
ترتيب	توافق	تَرتِيب	توافق	N;NOM;INDF;SG	N;SG
مجتمع	اجتماع	مُجتَمَع	None	N;NOM;INDF;SG	N;SG
مجتمع	جامعه	مُجتَمَع	جامعه	N;NOM;INDF;SG	N;SG
مجتمع	انجمن	مُجتَمَع	انجمن	N;NOM;INDF;SG	N;SG
مجتمع	اجتماع	مُجتَمَع	None	N;NOM;INDF;SG	N;SG
مجتمع	ملتی	مُجتَمَع	ملت	N;NOM;INDF;SG	N;SG
مجتمع	جامعه	مُجتَمَع	جامعه	N;NOM;INDF;SG	N;SG
مجتمع	انجمن	مُجتَمَع	انجمن	N;NOM;INDF;SG	N;SG
مجتمع	امت	مُجتَمَع	امت	N;NOM;INDF;SG	N;SG
العلاقة	رابطه	عَلَاقَة	رابطه	N;NOM;DEF;SG	N;SG
طب	دارو	طِبّ	دارو	N;NOM;INDF;SG	N;SG
طب	طب	طِبّ	طب	N;NOM;INDF;SG	N;SG
طب	پزشکی	طِبّ	پزشکی	N;NOM;INDF;SG	N;SG
الطبقة	رده	طَبَقَة	رده	N;NOM;DEF;SG	N;SG
الطبقة	ردۀ	طَبَقَة	ردۀ	N;NOM;DEF;SG	N;SG
الطبقة	کلاس	طَبَقَة	کلاس	N;NOM;DEF;SG	N;SG
الطبقة	class	طَبَقَة	class	N;NOM;DEF;SG	N;SG
الطبقة	کلاسی	طَبَقَة	کلاسی	N;NOM;DEF;SG	N;SG
حساب	حساب	حِسَاب	حساب	N;NOM;INDF;SG	N;SG
حساب	محاسبه	حِسَاب	None	N;NOM;INDF;SG	N;SG
حساب	محاسبه	حِسَاب	None	N;NOM;INDF;SG	N;SG
حساب	محاسبه	حِسَاب	None	N;NOM;INDF;SG	N;SG
الفرقة	بند	فِرقَة	بند	N;NOM;DEF;SG	N;SG
الفرقة	گروه	فِرقَة	گروه	N;NOM;DEF;SG	N;SG
الفرقة	جوخه	فِرقَة	جوخه	N;NOM;DEF;SG	N;SG
قضاء	صرف	قَضَاء	صرف	N;NOM;INDF;SG	N;SG
المصدر	مبدأ	مَصدَر	None	N;NOM;DEF;SG	N;SG
المصدر	متن	مَصدَر	متن	N;NOM;DEF;SG	N;SG
المصدر	منبع	مَصدَر	منبع	N;NOM;DEF;SG	N;SG
دراسات	مطالعات	دِرَاسَة	مطالعه	N;NOM;INDF;PL	N;PL
الفيديو	ویدیویی	الفيديو	ویدیویی	N;NOM;DEF;SG	N;SG
الفيديو	ویدئویی	الفيديو	ویدئویی	N;NOM;DEF;SG	N;SG
الفيديو	ویدیوی	الفيديو	ویدیو	N;NOM;DEF;SG	N;SG
الفيديو	ویدئو	الفيديو	ویدئو	N;NOM;DEF;SG	N;SG
الفيديو	ویدیو	الفيديو	ویدیو	N;NOM;DEF;SG	N;SG
الفيديو	ویدئوی	الفيديو	ویدئوی	N;NOM;DEF;SG	N;SG
قادة	فرماندهان	قَائِد	فرمانده	N;NOM;INDF;PL	N;PL
قادة	رهبران	قَائِد	رهبر	N;NOM;INDF;PL	N;PL
فئة	مقوله	فِئَة	مقوله	N;NOM;INDF;SG	N;SG
فئة	دسته	فِئَة	دسته	N;NOM;INDF;SG	N;SG
سلة	سبد	سَلَّة	سبد	N;NOM;INDF;SG	N;SG
المعرفة	دانش	مَعرِفَة	دانش	N;NOM;DEF;SG	N;SG
المعرفة	آگاهی	مَعرِفَة	آگاهی	N;NOM;DEF;SG	N;SG
المعرفة	علم	مَعرِفَة	علم	N;NOM;DEF;SG	N;SG
المعرفة	معرفت	مَعرِفَة	معرفت	N;NOM;DEF;SG	N;SG
مدارس	مدارس	مَدرَسَة	None	N;NOM;INDF;PL	N;PL
المريض	بیمار	مَرِيض	بیمار	N;NOM;DEF;SG	N;SG
المريض	صبور	مَرِيض	None	N;NOM;DEF;SG	N;SG
المريض	صبر	مَرِيض	None	N;NOM;DEF;SG	N;SG
المريض	استقامت	مَرِيض	None	N;NOM;DEF;SG	N;SG
الحب	دوست	حُبّ	دوست	N;NOM;DEF;SG	N;SG
الحب	عشق	حُبّ	عشق	N;NOM;DEF;SG	N;SG
الحب	عشقی	حُبّ	None	N;NOM;DEF;SG	N;SG
الحب	عاشق	حُبّ	عاشق	N;NOM;DEF;SG	N;SG
غزة	غزه	غَزَّة	غزه	N;NOM;INDF;SG	N;SG
الكون	کیهان	كَون	کیهان	N;NOM;DEF;SG	N;SG
الكون	گیتی	كَون	گیت#گیر	N;NOM;DEF;SG	N;SG
الكون	کیهان	كَون	کیهان	N;NOM;DEF;SG	N;SG
الكون	گیتی	كَون	گیت#گیر	N;NOM;DEF;SG	N;SG
تشكيل	پیکربندی	تَشكِيل	پیکربندی	N;NOM;INDF;SG	N;SG
تشكيل	تشکیل	تَشكِيل	تشکیل	N;NOM;INDF;SG	N;SG
تشكيل	انشاء	تَشكِيل	انشاء	N;NOM;INDF;SG	N;SG
تشكيل	ترکیب	تَشكِيل	ترکیب	N;NOM;INDF;SG	N;SG
التنمية	توسعه	تَنمِيَة	توسعه	N;NOM;DEF;SG	N;SG
الطبيعة	سرشت	طَبِيعَة	None	N;NOM;DEF;SG	N;SG
الطبيعة	طبیعت	طَبِيعَة	طبیعت	N;NOM;DEF;SG	N;SG
تطبيق	کاربردی	تَطبِيق	کاربردی	N;NOM;INDF;SG	N;SG
تطبيق	کاربرد	تَطبِيق	کاربرد	N;NOM;INDF;SG	N;SG
تطبيق	اپ	تَطبِيق	اپ	N;NOM;INDF;SG	N;SG
تطبيق	برنامه	تَطبِيق	برنامه	N;NOM;INDF;SG	N;SG
حملة	لشکرکشی	حَملَة	لشکرکشی	N;NOM;INDF;SG	N;SG
حملة	کمپین	حَملَة	کمپین	N;NOM;INDF;SG	N;SG
العناصر	موارد	عُنصُر	مورد	N;NOM;DEF;PL	N;PL
العناصر	عناصری	عُنصُر	عناصر	N;NOM;DEF;PL	N;PL
العناصر	عناصر	عُنصُر	عنصر	N;NOM;DEF;PL	N;PL
العناصر	قطعات	عُنصُر	قطعه	N;NOM;DEF;PL	N;PL
العناصر	اجزای	عُنصُر	اجزا	N;NOM;DEF;PL	N;PL
برج	تاور	بُرج	تاور	N;NOM;INDF;SG	N;SG
برج	برج	بُرج	برج	N;NOM;INDF;SG	N;SG
القصر	کاخ	قَصر	کاخ	N;NOM;DEF;SG	N;SG
القصر	قصر	قَصر	None	N;NOM;DEF;SG	N;SG
توزيع	توزیع	تَوزِيع	توزیع	N;NOM;INDF;SG	N;SG
توزيع	توزیع	تَوزِيع	توزیع	N;NOM;INDF;SG	N;SG
المحكمة	دادگاه	مَحكَمَة	دادگاه	N;NOM;DEF;SG	N;SG
المحكمة	دادگاه	مَحكَمَة	دادگاه	N;NOM;DEF;SG	N;SG
المحكمة	دربار	مَحكَمَة	دربار	N;NOM;DEF;SG	N;SG
مبنى	ساختن	مَبنَى	ساختن	N;NOM;INDF;SG	N;SG
مبنى	ساختمانی	مَبنَى	ساختمان	N;NOM;INDF;SG	N;SG
مبنى	ساختمان	مَبنَى	ساختمان	N;NOM;INDF;SG	N;SG
الحد	حد	حَدّ	حد	N;NOM;DEF;SG	N;SG
الحد	محدودیت	حَدّ	محدودیت	N;NOM;DEF;SG	N;SG
المال	پول	مَال	پول	N;NOM;DEF;SG	N;SG
المال	پولی	مَال	پولی	N;NOM;DEF;SG	N;SG
القاعدة	پایه	قَاعِدَة	پایه	N;NOM;DEF;SG	N;SG
القاعدة	مبنا	قَاعِدَة	مبنا	N;NOM;DEF;SG	N;SG
القاعدة	پایگاه	قَاعِدَة	None	N;NOM;DEF;SG	N;SG
