egy	eine	egy	ein	DET;INDF	DET;NOM;INDF;FEM;SG
idősebb	älteren	idős	alt	ADJ;NOM;CMPR;SG	ADJ
idősebb	älter	idős	alt	ADJ;NOM;CMPR;SG	ADJ
idősebb	älteres	idős	alt	ADJ;NOM;CMPR;SG	ADJ;NOM;NEUT;SG
idősebb	älterer	idős	alt	ADJ;NOM;CMPR;SG	ADJ
anyagok	stoffe	anyag	stoffen	N;NOM;PL	N;NOM;PL
báró	freiherr	báró	freiherr		
módszer	methodologie	módszer	methodologie	N;NOM;SG	N;NOM;FEM;SG
módszer	methodik	módszer	methodik	N;NOM;SG	N;SG
haute	haute	haute	hauten		
férfiak	männer	férfi	männer	N;NOM;PL	N;NOM;MASC;PL
férfiak	herren	férfi	herr	N;NOM;PL	N;NOM;PL
okozott	verursachte	okoz	verursachen	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
okozott	hervorgerufen	okoz	hervorrufen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
okozott	verursacht	okoz	verursachen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
korszak	epoche	korsz	epoch	N;NOM;SG	N;SG
korszak	ära	korsz	ära	N;NOM;SG	N;NOM;FEM;SG
dolgozik	arbeiten	dolgozik	arbeiten	V;INDF;IND;SG;3;PRS;FIN;ACT	V;NFIN
különös	neugier	különös	neugieren		
különös	strange	különös	strangen		
bejelentette	kündigte	be+jelent	kündigen	V;DEF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
bejelentette	verkündet	be+jelent	verkünden	V;DEF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
bejelentette	bekanntgegeben	be+jelent	bekanntgeben	V;DEF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
bejelentette	angekündigt	be+jelent	ankündigen	V;DEF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
gif	gifs	gif	gefen	N;NOM;PL	N;NOM;MASC;PL
törökök	türken	török	türken	N;NOM;PL	N;PL
kapcsolat	kontakt	kapcsolat	kontakt	N;NOM;SG	N;NOM;SG
kapcsolat	link	kapcsolat	link	N;NOM;SG	N;SG
kapcsolat	verknüpfung	kapcsolat	verknüpfang	N;NOM;SG	N;SG
kapcsolat	beziehung	kapcsolat	Beziehung	N;NOM;SG	N;SG
utazott	gereist	utazik	reisen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
utazott	reiste	utazik	reisen	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
utazott	gereist	utazik	reisen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
utazott	reiste	utazik	reisen	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
utazott	verreist	utazik	verreisen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
státusz	status	státusz	status	N;NOM;SG	N
szervezetek	organisationen	szervezet	organisation	N;NOM;PL	N;NOM;FEM;PL
szervezetek	organismen	szervezet	organismen	N;NOM;PL	N;PL
szervezetek	organisationen	szervezet	organisation	N;NOM;PL	N;NOM;FEM;PL
szervezetek	einheiten	szervezet	einheit	N;NOM;PL	N;PL
visszavonult	ausgemustert	visszavonult	ausmustern	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
visszavonult	zurückgezogen	visszavonult	zurückziehen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
krisztus	christus	krisztus	christus		
világos	klar	világos	klar	ADJ;NOM;SG	ADJ
világos	deutlich	világos	deutlich	ADJ;NOM;SG	ADJ
lemondott	zurückgetreten	lemond	zurücktreten	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
lemondott	gekündigt	lemond	kündigen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
lemondott	trat	lemond	treten	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
elérte	erreicht	el+ér	erreichen	V;DEF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
elérte	erreichte	el+ér	erreichen	V;DEF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
egri	eger	egri	eger		
óriási	gewaltig	óriási	gewaltig	ADJ;NOM;SG	ADJ
óriási	riesig	óriási	riesig	ADJ;NOM;SG	ADJ
óriási	riesigen	óriási	riesig	ADJ;NOM;SG	ADJ
olvasható	lesbar	olvasható	lesbar	ADJ;NOM;SG	ADJ
olvasható	lesbar	olvasható	lesbar	ADJ;NOM;SG	ADJ
hozták	gebracht	hoz	bringen	V;DEF;IND;PL;3;PST;FIN;ACT	V;V.PTCP
hozták	brachten	hoz	bringen	V;DEF;IND;PL;3;PST;FIN;ACT	V;IND;PL;3;PST;FIN
hozták	mitgebracht	hoz	mitbringen	V;DEF;IND;PL;3;PST;FIN;ACT	V;V.PTCP
tűnt	geschaut	tűnt	schauen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
tűnt	schaute	tűnt	schauen	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
iszlám	islam	iszlám	islam		
küldött	verschickt	küld	verschicken	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
küldött	geschickt	küld	schicken	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
küldött	versendet	küld	versenden	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
küldött	gesendet	küld	senden	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
küldött	versandt	küld	versandt	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
száraz	dry	száraz	dry		
cél	ziel	cél	ziel	N;NOM;SG	N;NOM;NEUT;SG
cél	ziel	cél	ziel	N;NOM;SG	N;NOM;NEUT;SG
cél	bestimmung	cél	bestimmung	N;NOM;SG	N;NOM;FEM;SG
cél	ziel	cél	ziel	N;NOM;SG	N;NOM;NEUT;SG
cél	ziel	cél	ziel	N;NOM;SG	N;NOM;NEUT;SG
területi	territorial	területi	territorial	ADJ;NOM;SG	ADJ
területi	territorialer	területi	territorial	ADJ;NOM;SG	ADJ
területi	räumlicher	területi	räumlich	ADJ;NOM;SG	ADJ
jelentett	berichtete	jelent	berichten	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
jelentett	gemeldet	jelent	melden	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
jelentett	berichtet	jelent	berichten	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
bizonyult	bewies	bizonyul	beweisen	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
bizonyult	bewiesen	bizonyul	beweisen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
bizonyult	bewährt	bizonyul	bewähren	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
kapcsolatok	beziehungen	kapcsolat	beziehungen	N;NOM;PL	N;NOM;FEM;PL
kapcsolatok	relationen	kapcsolat	relationen	N;NOM;PL	N;NOM;PL
kapcsolatok	beziehungen	kapcsolat	beziehungen	N;NOM;PL	N;NOM;FEM;PL
valós	real	valós	real	ADJ;NOM;SG	ADJ
valós	realen	valós	real	ADJ;NOM;SG	ADJ;SG
valós	echten	valós	echt	ADJ;NOM;SG	ADJ;MASC;SG
változó	variabler	változó	variabel	ADJ;NOM;SG	ADJ
változó	unterschiedlich	változó	unterschiedlich	ADJ;NOM;SG	ADJ
változó	variabel	változó	variabel	ADJ;NOM;SG	ADJ
elsődleges	prime	elsődleges	prim	ADJ;NOM;SG	ADJ
elsődleges	primär	elsődleges	primär	ADJ;NOM;SG	ADJ
elsődleges	primären	elsődleges	primär	ADJ;NOM;SG	ADJ
alapvetően	grundsätzlich	alapvető	grundsätzlich	ADJ;FRML;SG	ADJ
alapvetően	prinzipiell	alapvető	prinzipiell	ADJ;FRML;SG	ADJ
alapvetően	grundsätzlich	alapvető	grundsätzlich	ADJ;FRML;SG	ADJ
alapvetően	grundlegend	alapvető	grundlegend	ADJ;FRML;SG	ADJ
alapvetően	fundamental	alapvető	fundamental	ADJ;FRML;SG	ADJ
hatalom	leistung	hatalom	leistung	N;NOM;SG	N;NOM;FEM;SG
hatalom	stromversorgung	hatalom	stromversorgung	N;NOM;SG	N;NOM;FEM;SG
állította	beansprucht	állít	beanspruchen	V;DEF;IND;SG;3;PST;FIN;ACT	V;FIN
állította	beanspruchte	állít	beanspruchen	V;DEF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;FIN
állította	behauptete	állít	behaupten	V;DEF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
állította	behauptet	állít	behaupten	V;DEF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
elkészült	abgeschlossen	elkészült	abschließen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
elkészült	fertiggestellt	elkészült	fertigstellen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
elkészült	beendet	elkészült	beenden	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
elkészült	erledigt	elkészült	erledigen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
elkészült	abgeschlossen	elkészült	abschließen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
elkészült	fertiggestellt	elkészült	fertigstellen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
elkészült	beendet	elkészült	beenden	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
eközben	unterdessen	eközben	unterdessen	ADV	ADV
eközben	mittlerweile	eközben	mittlerweile	ADV	ADV
eközben	inzwischen	eközben	inzwischen	ADV	ADV
eközben	währenddessen	eközben	währenddessen	ADV	ADV
szereplők	spielern	szereplő	spielern	N;NOM;PL	N;PL
szereplők	schauspielerinnen	szereplő	schauspielerinnen	N;NOM;PL	N;NOM;FEM;PL
szereplők	hauptrollen	szereplő	hauptrollen	N;NOM;PL	N;NOM;PL
zokni	strümpfe	zok	strümpf	N;NOM;SG	N
eszközök	messgeräte	eszköz	meßgerät	N;NOM;PL	N;NOM;FEM;PL
eszközök	werkzeuge	eszköz	werkzeugen	N;NOM;PL	N;NOM;PL
eszközök	geräte	eszköz	geräten	N;NOM;PL	N;NOM;NEUT;PL
bíróság	gericht	bíróság	ringen	N;NOM;SG	N;NOM;SG
betegség	erkrankung	betegség	erkrankung	N;NOM;SG	N;NOM;FEM;SG
betegség	erkrankung	betegség	erkrankung	N;NOM;SG	N;NOM;FEM;SG
betegség	erkrankung	betegség	erkrankung	N;NOM;SG	N;NOM;FEM;SG
betegség	krankenversicherung	betegség	krankenversicherung	N;NOM;SG	N;NOM;FEM;SG
doktori	doktorgrad	doktori	doktorgrad	N;NOM;SG	N;SG
doktori	doktor	doktori	doktor	N;NOM;SG	N;SG
mély	tiefe	mély	tief		
mély	deep	mély	deep		
statisztikai	statistischer	statisztikai	statistisch	ADJ;NOM;SG	ADJ
statisztikai	statistischen	statisztikai	statistisch	ADJ;NOM;SG	ADJ;NOM
hivatkozás	link	hivatkozás	link	N;NOM;SG	N;SG
hivatkozás	verknüpfung	hivatkozás	verknüpfang	N;NOM;SG	N;SG
írás	schwanz	írás	schwanzen	N;NOM;SG	N
írás	zahl	írás	zahl	N;NOM;SG	N;NOM;FEM;SG
mix	mix	mix	mixen		
vidéki	ländlichen	vidéki	ländlich	ADJ;NOM;SG	ADJ
vidéki	ländliches	vidéki	ländlich	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
vidéki	ländlich	vidéki	ländlich	ADJ;NOM;SG	ADJ
dávid	dávid	dávid	dávid		
hasonlít	gleicht	hasonlít	gleichen	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
hasonlít	ähnelt	hasonlít	ähneln	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
hozzáférés	zugang	hozzáférés	zugang	N;NOM;SG	N
hozzáférés	zugriff	hozzáférés	zugreifen	N;NOM;SG	N
hozzáférés	zugang	hozzáférés	zugang	N;NOM;SG	N
hozzáférés	zugriff	hozzáférés	zugreifen	N;NOM;SG	N
hill	hügel	hill	hügeln		
tömeg	gewicht	tömeg	wechen	N;NOM;SG	N;NOM;NEUT;SG
tömeg	menge	tömeg	mengen	N;NOM;SG	N;NOM;FEM;SG
parlamenti	parlamentarischer	parlamenti	parlamentarischer	ADJ;NOM;SG	ADJ
beszélt	sprach	beszél	sprechen	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
beszélt	gesprochen	beszél	sprechen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
beszélt	sprach	beszél	sprechen	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
beszélt	gesprochen	beszél	sprechen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
beszélt	geredet	beszél	reden	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
beszélt	sprach	beszél	sprechen	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
beszélt	gesprochen	beszél	sprechen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
will	wille	will	willen		
elméleti	theoretischen	elméleti	theoretisch	ADJ;NOM;SG	ADJ
elméleti	theoretisches	elméleti	theoretisch	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
elméleti	theoretischer	elméleti	theoretisch	ADJ;NOM;SG	ADJ
elméleti	theoretisch	elméleti	theoretisch	ADJ;NOM;SG	ADJ
elméleti	hypothetisch	elméleti	hypothetisch	ADJ;NOM;SG	ADJ
elméleti	hypothetischen	elméleti	hypothetischen	ADJ;NOM;SG	ADJ
megszerezte	gekauft	megszerez	kaufen	V;DEF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
megszerezte	erworben	megszerez	erwerben	V;DEF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
követi	folgt	követ	folgen	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
hetedik	siebte	hetedik	siebt	ADJ;NOM;SG	ADJ;NOM;SG
hetedik	siebenten	hetedik	siebent	ADJ;NOM;SG	ADJ
hetedik	siebten	hetedik	siebt	ADJ;NOM;SG	ADJ;NOM;MASC;SG
hetedik	siebter	hetedik	siebter	ADJ;NOM;SG	ADJ
párhuzamosan	breitengrad	párhuzamos	breitengrad	ADJ;FRML;SG	ADJ
párhuzamosan	parallele	párhuzamos	parallel	ADJ;FRML;SG	ADJ
párhuzamosan	gleichzeitig	párhuzamos	gleichzeitig	ADJ;FRML;SG	ADJ
párhuzamosan	parallel	párhuzamos	parallel	ADJ;FRML;SG	ADJ
medence	beckens	medence	beckens	N;NOM;SG	N;NOM;NEUT;SG
különbség	unterschiede	különbség	unterscheiden	N;NOM;SG	N;NOM
nyújtott	gewährte	nyújt	gewährt	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
nyújtott	bewilligt	nyújt	bewilligen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
nyújtott	gewährt	nyújt	gewähren|währen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
nyújtott	erteilt	nyújt	erteilen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
nyújtott	stattgegeben	nyújt	stattgeben	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
kezdődik	fängt	kezdődik	fängen	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
kezdődik	beginnt	kezdődik	beginnen	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
kezdődik	startet	kezdődik	starten	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
kezdődik	fängt	kezdődik	fängen	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
kezdődik	beginnt	kezdődik	beginnen	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
ugyanaz	selbe	ugyanaz	selb		
szilárd	feststoffe	szilárd	feststoff		
haza	zuhause	haza	zuhause		
csökkent	verringert	csökken	verringern	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
csökkent	zurückgegangen	csökken	zurückgehen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
csökkent	reduziert	csökken	reduzieren	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
csökkent	reduziert	csökken	reduzieren	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
csökkent	verringerte	csökken	verringern	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
csökkent	vermindert	csökken	vermindern	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
csökkent	verminderte	csökken	vermindert	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
csökkent	reduziert	csökken	reduzieren	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
csökkent	verringert	csökken	verringern	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
csökkent	reduzierte	csökken	reduzieren	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
rendszerek	systeme	rendszer	system	N;NOM;PL	N;NOM
találkozott	getroffen	találkozik	treffen|triefen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
találkozott	traf	találkozik	treffen	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
találkozott	erfüllt	találkozik	erfüllen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
asszony	frau	asszony	frau	N;NOM;SG	N;NOM;FEM;SG
létezett	existierte	létezik	existieren	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
létezett	bestanden	létezik	bestehen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
elemek	gegenstände	elem	gegenständ	N;NOM;PL	N;NOM;FEM;PL
elemek	akkumulatoren	elem	akkumulator	N;NOM;PL	N;NOM;PL
üzenetet	mitteilung	üzenet	mitteilung	N;ACC;SG	N;FEM;SG
éjszaka	nacht	éjszaka	nacht	N;NOM;SG	N
romantikus	romantischen	romantikus	romantisch	ADJ;NOM;SG	ADJ
romantikus	romantisches	romantikus	romantisch	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
romantikus	romantisch	romantikus	romantisch	ADJ;NOM;SG	ADJ
érkező	eingehender	érkező	eingehend	ADJ;NOM;SG	ADJ
argentin	argentinischer	argent	argentinisch	ADJ;NOM;SG	ADJ
argentin	argentinischer	argent	argentinisch	ADJ;NOM;SG	ADJ
népek	leute	nép	leute	N;NOM;PL	N;NOM;PL
népek	völkern	nép	völkern	N;NOM;PL	N;NOM;PL
üres	leere	üres	leer		
üres	leere	üres	leer		
jegyzetek	hinweise	jegyzet	hinweisen	N;NOM;PL	N;NOM;FEM;PL
dénes	dénes	dénes	dénes		
gyártó	produzent	gyártó	produzent	ADJ;NOM;SG	ADJ
gyártó	hersteller	gyártó	hersteller	ADJ;NOM;SG	ADJ
gyártó	erzeuger	gyártó	erzeuger	ADJ;NOM;SG	ADJ
gyártó	hersteller	gyártó	hersteller	ADJ;NOM;SG	ADJ
értelme	sinn	értelem	sein		
készül	vorbereitungen	készül	vorbereitungen	V;INDF;IND;SG;3;PRS;FIN;ACT	V
készül	vorbereiten	készül	vorbereiten	V;INDF;IND;SG;3;PRS;FIN;ACT	V;NFIN
bill	schein	bill	schein		
hall	halle	hall	hallen		
hall	flur	hall	flur		
újság	tageszeitung	újság	Tageszeitung	N;NOM;SG	N;NOM;FEM;SG
ajánlott	vorschlug	ajánl	vorschlagen	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
ajánlott	vorgeschlagen	ajánl	vorschlagen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
ajánlott	schlug	ajánl	schlagen	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
ajánlott	empfohlen	ajánl	empfehlen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
ajánlott	empfehlen	ajánl	empfehlen	V;INDF;IND;SG;3;PST;FIN;ACT	V;NFIN
ajánlott	empfohlen	ajánl	empfehlen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
sci	science	sci	science		
sci	wissenschaft	sci	wissenschaft		
kifejezetten	ausdrücklich	kifejezett	ausdrücklich	ADJ;FRML;SG	ADJ
kifejezetten	spezifisch	kifejezett	spezifisch	ADJ;FRML;SG	ADJ
kifejezetten	konkret	kifejezett	konkret	ADJ;FRML;SG	ADJ
kifejezetten	speziell	kifejezett	speziell	ADJ;FRML;SG	ADJ
függvény	funktion	függvény	Funktion	N;NOM;SG	N;SG
csoportok	gruppen	csoport	grappen	N;NOM;PL	N;NOM;FEM;PL
menekült	geflüchtet	menekült	flüchten	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
menekült	floh	menekült	fliehen	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;FIN
menekült	geflohen	menekült	fliehen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
részletes	detaillierte	részletes	detaillieren	ADJ;NOM;SG	ADJ;SG
részletes	detailliert	részletes	detaillieren	ADJ;NOM;SG	ADJ;V.PTCP
részletes	detaillierter	részletes	detaillierter	ADJ;NOM;SG	ADJ
részletes	ausführlich	részletes	ausführlich	ADJ;NOM;SG	ADJ
részletes	detailliert	részletes	detaillieren	ADJ;NOM;SG	ADJ;V.PTCP
utat	trasse	út	trassen	N;ACC;SG	N
hiszem	glauben	hisz	glauben	V;DEF;IND;SG;1;PRS;FIN;ACT	V;NFIN
örök	ewig	örök	ewig		
sereg	armee	sereg	arme	N;NOM;SG	N;NOM;FEM;SG
gyakorlati	praktisches	gyakorlati	praktisch	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
gyakorlati	praktischer	gyakorlati	praktisch	ADJ;NOM;SG	ADJ
gyakorlati	praktisch	gyakorlati	praktisch	ADJ;NOM;SG	ADJ
elfogadott	angenommen	el+fogadott	annehmen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
elfogadott	akzeptierte	el+fogadott	akzeptieren	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
elfogadott	akzeptiert	el+fogadott	akzeptieren	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
elfogadott	angenommen	el+fogadott	annehmen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
elfogadott	verabschiedet	el+fogadott	verabschieden	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
elfogadott	erlassen	el+fogadott	erlassen	V;INDF;IND;SG;3;PST;FIN;ACT	V;NFIN
elfogadott	adoptiert	el+fogadott	adoptieren	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
mesterséges	künstlich	mesterséges	künstlich	ADJ;NOM;SG	ADJ
mesterséges	künstlichen	mesterséges	künstlich	ADJ;NOM;SG	ADJ
mesterséges	künstliches	mesterséges	künstlich	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
mesterséges	künstlicher	mesterséges	künstlich	ADJ;NOM;SG	ADJ
automatikusan	automatisch	automatikus	automatisch	ADJ;FRML;SG	ADJ
legkisebb	geringste	kevés	gering	ADJ;NOM;RL;SG	ADJ;NOM;FEM;SG
gyűjtemény	sammlung	gyűjtemény	sammlung	N;NOM;SG	N;NOM;FEM;SG
gyűjtemény	erhebung	gyűjtemény	Erhebung	N;NOM;SG	N;NOM;FEM;SG
erdei	woodland	erdei	woodland		
erdei	wälder	erdei	wald		
erdei	wälder	erdei	wald		
időközben	unterdessen	időközben	unterdessen	ADV	ADV
időközben	mittlerweile	időközben	mittlerweile	ADV	ADV
időközben	inzwischen	időközben	inzwischen	ADV	ADV
időközben	währenddessen	időközben	währenddessen	ADV	ADV
változatok	versionen	változat	versionen	N;NOM;PL	N;NOM;FEM;PL
okozta	verursachte	okoz	verursachen	V;DEF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
okozta	hervorgerufen	okoz	hervorrufen	V;DEF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
okozta	verursacht	okoz	verursachen	V;DEF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
időpont	termin	időpont	termin	N;NOM;SG	N;SG
időpont	berufung	időpont	berufung	N;NOM;SG	N
időpont	bestellung	időpont	bestellung	N;NOM;SG	N;NOM;FEM;SG
időtartam	periode	időtartam	periode	N;NOM;SG	N;SG
meleg	warmen	meleg	warm		
meleg	wärme	meleg	wärm		
köt	gebunden	köt	binden	V;INDF;IND;SG;3;PRS;FIN;ACT	V;V.PTCP
köt	gefesselt	köt	fesseln	V;INDF;IND;SG;3;PRS;FIN;ACT	V;V.PTCP
alakul	gehe	alakul	gehen	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
alakul	gehen	alakul	gehen	V;INDF;IND;SG;3;PRS;FIN;ACT	V;NFIN
gyerekek	kinder	gyerek	kinder	N;NOM;PL	N;NOM;NEUT;PL
gyerekek	kindern	gyerek	kindern	N;NOM;PL	N;NOM;NEUT;PL
gyerekek	kinder	gyerek	kinder	N;NOM;PL	N;NOM;NEUT;PL
gyerekek	kindern	gyerek	kindern	N;NOM;PL	N;NOM;NEUT;PL
elpusztult	zerstört	elpusztult	zerstören	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
elpusztult	vernichtet	elpusztult	vernichten	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
nyilvános	öffentlicher	nyilvános	öffentlich	ADJ;NOM;SG	ADJ
nyilvános	öffentlichkeit	nyilvános	öffentlichkeit	ADJ;NOM;SG	ADJ
nyilvános	öffentlich	nyilvános	öffentlich	ADJ;NOM;SG	ADJ
aktuális	aktuell	aktuális	aktuell	ADJ;NOM;SG	ADJ
aktuális	aktuellen	aktuális	aktuell	ADJ;NOM;SG	ADJ
aktuális	aktueller	aktuális	aktuell	ADJ;NOM;SG	ADJ
aktuális	aktuelles	aktuális	aktuell	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
aktuális	aktuell	aktuális	aktuell	ADJ;NOM;SG	ADJ
aktuális	angesagt	aktuális	ansagen	ADJ;NOM;SG	ADJ
leírása	beschreibung	leírás	Beschreibung	N;NOM;SG	N;NOM;FEM;SG
kihalt	verlassen	ki+hal	verlassen	V;INDF;IND;SG;3;PST;FIN;ACT	V;NFIN
kihalt	erloschen	ki+hal	erlöschen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
kihalt	ausgelöscht	ki+hal	auslöschen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
kihalt	ausgerottet	ki+hal	ausrotten	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
kihalt	aussterben	ki+hal	aussterben	V;INDF;IND;SG;3;PST;FIN;ACT	V;NFIN
kihalt	ausgestorben	ki+hal	aussterben	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
üzleti	geschäft	üzlet	schäfen	N;NOM;SG	N;NOM;NEUT;SG
válogatás	auswahl	válogatás	auswahl	N;NOM;SG	N;NOM;SG
válogatás	sammlung	válogatás	sammlung	N;NOM;SG	N;NOM;FEM;SG
válogatás	zusammenstellung	válogatás	zusammenstellung	N;NOM;SG	N;NOM;FEM;SG
válogatás	erstellung	válogatás	Erstellung	N;NOM;SG	N;NOM;FEM;SG
