comparte	distribuie	compartir	distribui	V;IND;SG;3;PRS;FIN	V;IND;3;PRS;FIN
útiles	utile	útil	util	ADJ;PL	ADJ;INDF;FEM;PL
útiles	folositoare	útil	folositor	ADJ;PL	ADJ;INDF;FEM
mixto	amestecat	mixto	amesteca	ADJ;MASC;SG	ADJ;INDF;MASC;SG
mixto	mixt	mixto	mixt	ADJ;MASC;SG	ADJ;INDF;MASC;SG
mixto	mixtă	mixto	mixt	ADJ;MASC;SG	ADJ;INDF;FEM;SG
interino	interimar	interino	interimar	N;MASC;SG	N;INDF;MASC;SG
melodía	melody	melodía	melody	N;FEM;SG	N;INDF;MASC;SG
melodía	melodia	melodía	melodie	N;FEM;SG	N;DEF;FEM;SG
melodía	melodie	melodía	melodie	N;FEM;SG	N;INDF;FEM;SG
melodía	melodie	melodía	melodie	N;FEM;SG	N;INDF;FEM;SG
estimación	estimarea	estimación	estimare	N;FEM;SG	N;DEF;FEM;SG
estimación	estimare	estimación	estimare	N;FEM;SG	N;INDF;FEM;SG
estimación	estimarea	estimación	estimare	N;FEM;SG	N;DEF;FEM;SG
estimación	estimare	estimación	estimare	N;FEM;SG	N;INDF;FEM;SG
afc	afc	afc	afc	N;FEM;SG	N
area	zonă	area	zonă	N;FEM;SG	N;INDF;FEM;SG
area	zona	area	zonă	N;FEM;SG	N;DEF;FEM;SG
area	suprafață	area	suprafață	N;FEM;SG	N;INDF;FEM;SG
comunicado	comunicatul	comunicado	comunicat	N;MASC;SG	N;DEF;MASC;SG
comunicado	declarație	comunicado	declarație	N;MASC;SG	N;INDF;FEM;SG
comunicado	declarația	comunicado	declarație	N;MASC;SG	N;DEF;FEM;SG
ucraniano	ucrainean	ucraniano	ucrainean	ADJ;MASC;SG	ADJ;INDF;MASC;SG
ucraniano	ucraineană	ucraniano	ucrainean	ADJ;MASC;SG	ADJ;INDF;FEM;SG
esencia	esență	esencia	esență	N;FEM;SG	N;INDF;FEM;SG
esencia	esenta	esencia	esent	N;FEM;SG	N;DEF;FEM;SG
seúl	seul	seúl	seu	N;MASC;SG	N;DEF;MASC;SG
seúl	seoul	seúl	seoul	N;MASC;SG	N;DEF;MASC;SG
conversaciones	conversații	conversación	conversație	N;FEM;PL	N;INDF;FEM;PL
fijo	fixă	fijo	fix	ADJ;MASC;SG	ADJ;INDF;FEM;SG
fijo	fix	fijo	fix	ADJ;MASC;SG	ADJ;INDF;MASC;SG
fijo	reparat	fijo	repara	ADJ;MASC;SG	ADJ;INDF;MASC;SG
fijo	fixat	fijo	fixat	ADJ;MASC;SG	ADJ;INDF;MASC;SG
subespecies	subspecii	subespecie	subspeciu	N;FEM;PL	N;DEF;FEM;PL
descripciones	descrierile	descripción	descriere	N;FEM;PL	N;DEF;FEM;PL
descripciones	descrieri	descripción	descriere	N;FEM;PL	N;INDF;FEM;PL
bachillerato	bacalaureatul	bachillerato	bacalaureat	N;MASC;SG	N;DEF;MASC;SG
artísticos	artistice	artístico	artistic	ADJ;MASC;PL	ADJ;INDF;FEM;PL
excavaciones	săpăturile	excavación	săpătură	N;FEM;PL	N;DEF;FEM;PL
excavaciones	săpături	excavación	săpătură	N;FEM;PL	N;INDF;FEM;PL
excavaciones	săpături	excavación	săpătură	N;FEM;PL	N;INDF;FEM;PL
wii	wii	wii	wiu	N;SG	N
pila	baterie	pila	baterie	N;FEM;SG	N;INDF;FEM;SG
pila	bateria	pila	baterie	N;FEM;SG	N;DEF;FEM;SG
pila	gramada	pila	gramadă	N;FEM;SG	N;DEF;FEM;SG
pila	grămadă	pila	grămadă	N;FEM;SG	N;INDF;FEM;SG
pila	morman	pila	morman	N;FEM;SG	N;INDF;MASC;SG
pila	grămada	pila	grămadă	N;FEM;SG	N;DEF;FEM;SG
pila	teanc	pila	teanc	N;FEM;SG	N;INDF;MASC;SG
regularmente	regulat	regularmente	regulat	ADV	ADV
caos	mutilare	caos	mutilar	N;MASC	N;INDF;FEM;SG
caos	haosul	caos	haos	N;MASC	N;DEF;MASC;SG
caos	haos	caos	haos	N;MASC	N;INDF;MASC;SG
módulo	modul	módulo	mod	N;MASC;SG	N;DEF;MASC;SG
módulo	modulul	módulo	modul	N;MASC;SG	N;DEF;MASC;SG
eslovenia	slovenă	eslovenia	sloven	N;FEM;SG	N;INDF;FEM;SG
turcos	turcii	turco	turc	N;MASC;PL	N;DEF;MASC;PL
turcos	turci	turco	turc	N;MASC;PL	N;INDF;MASC;PL
turcos	turcilor	turco	turcă	N;MASC;PL	N;DEF;MASC;PL
turcos	turci	turco	turc	N;MASC;PL	N;INDF;MASC;PL
sedes	sedii	sede	sedie	N;FEM;PL	N;INDF;FEM;PL
garganta	gât	garganta	gât	N;FEM;SG	N;INDF;MASC;SG
garganta	gâtul	garganta	gât	N;FEM;SG	N;DEF;MASC;SG
garganta	defileu	garganta	defileu	N;FEM;SG	N;INDF;MASC;SG
eficiencia	randament	eficiencia	randament	N;FEM;SG	N;INDF;MASC;SG
eficiencia	eficiență	eficiencia	eficiență	N;FEM;SG	N;INDF;FEM;SG
eficiencia	eficiența	eficiencia	eficiență	N;FEM;SG	N;DEF;FEM;SG
prohibido	interzis	prohibido	interzice	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
prohibido	interzisă	prohibido	interzice	ADJ;MASC;SG;V.PTCP	ADJ;INDF;FEM;SG
prohibido	interzis	prohibido	interzice	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
prohibido	interzisă	prohibido	interzice	ADJ;MASC;SG;V.PTCP	ADJ;INDF;FEM;SG
prohibido	interzis	prohibido	interzice	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
consistente	consistentă	consistente	consistent	ADJ;SG	ADJ;INDF;FEM;SG
consistente	consecventă	consistente	consecvent	ADJ;SG	ADJ;INDF;FEM;SG
rítmica	ritmică	rítmica	ritmic	ADJ;FEM;SG	ADJ;INDF;FEM;SG
dulces	dulciuri	dulce	dulce	N;MASC;PL	N;INDF;FEM;PL
dulces	bomboane	dulce	bombon	N;MASC;PL	N;INDF;FEM;PL
dulces	dulciuri	dulce	dulce	N;MASC;PL	N;INDF;FEM;PL
euskera	bască	euskera	bască	N;MASC;SG	N;INDF;FEM;SG
conformada	conformat	conformado	conforma	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
anglo	anglo	anglo	anglo	N;MASC;SG	N;INDF;MASC;SG
grueso	gros	grueso	gros	ADJ;MASC;SG	ADJ;INDF;MASC;SG
grueso	groasă	grueso	gros	ADJ;MASC;SG	ADJ;INDF;FEM;SG
exceso	exces	exceso	exces	N;MASC;SG	N;INDF;MASC;SG
exceso	excesul	exceso	exces	N;MASC;SG	N;DEF;MASC;SG
obtención	obținerea	obtención	obținere	N;FEM;SG	N;DEF;FEM;SG
obtención	obținere	obtención	obținere	N;FEM;SG	N;INDF;FEM;SG
triángulo	triunghi	triángulo	triunghi	N;MASC;SG	N;INDF;MASC;SG
triángulo	triunghiul	triángulo	triunghi	N;MASC;SG	N;DEF;MASC;SG
bart	bart	bart	bart	N;SG	N;INDF;MASC;SG
clero	clerului	clero	cler	N;MASC;SG	N;DEF;MASC;SG
habsburgo	habsburg	habsburgo	habsburg	N;MASC;SG	N;INDF;MASC;SG
relativo	relativă	relativo	relativ	ADJ;MASC;SG	ADJ;INDF;FEM;SG
cama	patul	cama	pat	N;FEM;SG	N;DEF;MASC;SG
cama	pat	cama	pat	N;FEM;SG	N;INDF;MASC;SG
eficaz	eficienta	eficaz	eficient	ADJ;SG	ADJ;DEF;FEM;SG
eficaz	eficientă	eficaz	eficient	ADJ;SG	ADJ;INDF;FEM;SG
eficaz	eficientă	eficaz	eficient	ADJ;SG	ADJ;INDF;FEM;SG
eficaz	eficace	eficaz	eficace	ADJ;SG	ADJ
eficaz	efectivă	eficaz	efectiv	ADJ;SG	ADJ;INDF;FEM;SG
comenta	comentează	comentar	comenta	V;IND;SG;3;PRS;FIN	V;IND;3;PRS;FIN
terminando	terminând	terminar	termina	V;V.MSDR	V;V.MSDR
piedad	milă	piedad	milă	N;FEM;SG	N;INDF;FEM;SG
piedad	milă	piedad	milă	N;FEM;SG	N;INDF;FEM;SG
piedad	mila	piedad	milă	N;FEM;SG	N;DEF;FEM;SG
ram	berbec	ram	berbec	N;FEM;SG	N;INDF;MASC;SG
ram	ram	ram	ram	N;FEM;SG	N;INDF;MASC;SG
realismo	realism	realismo	realism	N;MASC;SG	N;INDF;MASC;SG
espinosa	spinoasă	espinoso	spinos	ADJ;FEM;SG	ADJ;INDF;FEM;SG
conversación	conversatie	conversación	conversatie	N;FEM;SG	N;INDF;FEM;SG
conversación	conversație	conversación	conversație	N;FEM;SG	N;INDF;FEM;SG
dante	dante	dante	dante		
clasificar	clasifica	clasificar	clasifica	V;NFIN	V;IND;SG;3;IPFV;FIN
clasificar	clasifică	clasificar	clasifica	V;NFIN	V;IND;SG;3;PST;FIN
emisoras	stații	emisora	stație	N;FEM;PL	N;INDF;FEM;PL
emisoras	statii	emisora	stat	N;FEM;PL	N;INDF;FEM;PL
espinas	spini	espina	spin	N;FEM;PL	N;INDF;MASC;PL
habitaciones	dormitoarele	habitación	dormitor	N;FEM;PL	N;DEF;FEM;PL
habitaciones	camerele	habitación	cameră	N;FEM;PL	N;DEF;FEM;PL
habitaciones	camere	habitación	cameră	N;FEM;PL	N;INDF;FEM;PL
myspace	myspace	myspace	myspac	N;MASC;SG	N;INDF;MASC;SG
constituida	constituită	constituido	constitui	ADJ;FEM;SG;V.PTCP	ADJ;INDF;FEM;SG
constituida	constituit	constituido	constitui	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
arbustos	tufisuri	arbusto	tufis	N;MASC;PL	N;INDF;FEM;PL
consecutivas	consecutive	consecutivo	consecutiv	ADJ;FEM;PL	ADJ;INDF;FEM;PL
aeropuertos	aeroporturi	aeropuerto	aeroport	N;MASC;PL	N;INDF;FEM;PL
aeropuertos	aeroporturile	aeropuerto	aeroport	N;MASC;PL	N;DEF;FEM;PL
urbanización	urbanizare	urbanización	urbanizare	N;FEM;SG	N;INDF;FEM;SG
supervivencia	supraviețuire	supervivencia	supraviețuire	N;FEM;SG	N;INDF;FEM;SG
supervivencia	supravietuire	supervivencia	supravietuire	N;FEM;SG	N;INDF;FEM;SG
pistola	pistol	pistola	pistol	N;FEM;SG	N;INDF;MASC;SG
pistola	pistol	pistola	pistol	N;FEM;SG	N;INDF;MASC;SG
pistola	armă	pistola	armă	N;FEM;SG	N;INDF;FEM;SG
pistola	arma	pistola	armă	N;FEM;SG	N;DEF;FEM;SG
ascensión	înălţarea	ascensión	înălhare	N;FEM;SG	N;DEF;FEM;SG
ascensión	ascensiunea	ascensión	ascensiune	N;FEM;SG	N;DEF;FEM;SG
ascensión	ascensiune	ascensión	ascensiune	N;FEM;SG	N;INDF;FEM;SG
ascensión	ascensiune	ascensión	ascensiune	N;FEM;SG	N;INDF;FEM;SG
cover	coperta	cover	copertă	N	N;DEF;FEM;SG
cover	copertă	cover	copertă	N	N;INDF;FEM;SG
cover	cover	cover	cover	N	N;INDF;MASC;SG
cover	acoperire	cover	acoperire	N	N;INDF;FEM;SG
migración	migrare	migración	migrare	N;FEM;SG	N;INDF;FEM;SG
migración	migrație	migración	migrație	N;FEM;SG	N;INDF;FEM;SG
migración	migrarea	migración	migrare	N;FEM;SG	N;DEF;FEM;SG
editora	editorul	editora	editor	N;FEM;SG	N;DEF;MASC;SG
editora	redactor	editora	redactor	N;FEM;SG	N;INDF;MASC;SG
editora	editor	editora	editor	N;FEM;SG	N;INDF;MASC;SG
hunter	vanator	hunter	vanator	N	N;INDF;MASC;SG
hunter	vânător	hunter	vânător	N	N;INDF;MASC;SG
hunter	hunter	hunter	hunter	N	N;INDF;MASC;SG
hunter	vânătorul	hunter	vânător	N	N;DEF;MASC;SG
box	căsuța	box	căsuță	N	N;DEF;FEM;SG
box	cutie	box	cutie	N	N;INDF;FEM;SG
box	cutia	box	cutie	N	N;DEF;FEM;SG
conveniente	convenabilă	conveniente	convenabil	ADJ;SG	ADJ;INDF;FEM;SG
honoris	honoris	honoris	honoris	N;SG	N;INDF;MASC;SG
ola	val	ola	val	N;FEM;SG	N;INDF;MASC;SG
ola	valul	ola	val	N;FEM;SG	N;DEF;MASC;SG
martha	martha	martha	martha	N;FEM;SG	N;DEF;FEM;SG
adición	adăugarea	adición	adăugare	N;FEM;SG	N;DEF;FEM;SG
adición	adăugarea	adición	adăugare	N;FEM;SG	N;DEF;FEM;SG
adición	completare	adición	completare	N;FEM;SG	N;INDF;FEM;SG
dialecto	dialectul	dialecto	dialect	N;MASC;SG	N;DEF;MASC;SG
dialecto	dialect	dialecto	dialect	N;MASC;SG	N;INDF;MASC;SG
gramática	gramatică	gramático	gramatică	N;FEM;SG	N;INDF;FEM;SG
gramática	gramatica	gramático	gramatică	N;FEM;SG	N;DEF;FEM;SG
limpieza	curățenie	limpieza	curățenie	N;FEM;SG	N;INDF;FEM;SG
limpieza	curățarea	limpieza	curățare	N;FEM;SG	N;DEF;FEM;SG
limpieza	curățare	limpieza	curățare	N;FEM;SG	N;INDF;FEM;SG
limpieza	curatenie	limpieza	curatenie	N;FEM;SG	N;INDF;FEM;SG
limpieza	clean	limpieza	clean	N;FEM;SG	N;INDF;MASC;SG
limpieza	menajera	limpieza	menajera	N;FEM;SG	N;DEF;FEM;SG
limpieza	menaj	limpieza	menaj	N;FEM;SG	N;INDF;MASC;SG
explorer	explorer	explorer	explorer	N;MASC;SG	N;INDF;MASC;SG
explorer	explorator	explorer	explorator	N;MASC;SG	N;INDF;MASC;SG
marcar	formează	marcar	forma	V;NFIN	V;IND;3;PRS;FIN
marcar	formeaza	marcar	formează	V;NFIN	V;IND;SG;3;IPFV;FIN
marcar	marchează	marcar	marca	V;NFIN	V;IND;3;PRS;FIN
cáucaso	caucazian	cáucaso	caucazian	ADJ;MASC;SG	ADJ;INDF;MASC;SG
after	dupa	after	dupa	N	N;DEF;FEM;SG
revolucionaria	revolutionar	revolucionario	revolutionar	ADJ;FEM;SG	ADJ;INDF;MASC;SG
policías	polițiști	policía	polițist	N;PL	N;INDF;MASC;PL
púrpura	violet	púrpura	violet	N;FEM;SG	N;INDF;MASC;SG
tecnológica	tehnologică	tecnológico	tehnologic	ADJ;FEM;SG	ADJ;INDF;FEM;SG
expresar	exprim	expresar	exprima	V;NFIN	V;IND;SG;1;PRS;FIN
expresar	exprimă	expresar	exprima	V;NFIN	V;IND;SG;3;PST;FIN
expresar	exprima	expresar	exprima	V;NFIN	V;IND;SG;3;IPFV;FIN
minoría	minoritatea	minoría	minoritate	N;FEM;SG	N;DEF;FEM;SG
minoría	minoritate	minoría	minoritate	N;FEM;SG	N;INDF;FEM;SG
medicamentos	droguri	medicamento	drog	N;MASC;PL	N;INDF;FEM;PL
medicamentos	drogurile	medicamento	drog	N;MASC;PL	N;DEF;FEM;PL
medicamentos	medicamente	medicamento	medicament	N;MASC;PL	N;INDF;FEM;PL
medicamentos	medicamente	medicamento	medicament	N;MASC;PL	N;INDF;FEM;PL
crean	creează	crear	crea	V;IND;PL;3;PRS;FIN	V;IND;3;PRS;FIN
bebida	băut	bebida	băut	N;FEM;SG	N;INDF;MASC;SG
bebida	băutură	bebida	băutură	N;FEM;SG	N;INDF;FEM;SG
bebida	băutură	bebida	băutură	N;FEM;SG	N;INDF;FEM;SG
aceptada	acceptat	aceptado	acceptat	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
aceptada	acceptata	aceptado	acceptată	ADJ;FEM;SG;V.PTCP	ADJ;DEF;FEM;SG
aceptada	acceptată	aceptado	accepta	ADJ;FEM;SG;V.PTCP	ADJ;INDF;FEM;SG
favorito	preferat	favorito	preferat	ADJ;MASC;SG	ADJ;INDF;MASC;SG
favorito	favorit	favorito	favori	ADJ;MASC;SG	ADJ;INDF;MASC;SG
favorito	preferat	favorito	preferat	ADJ;MASC;SG	ADJ;INDF;MASC;SG
favorito	favorit	favorito	favori	ADJ;MASC;SG	ADJ;INDF;MASC;SG
favorito	preferata	favorito	preferat	ADJ;MASC;SG	ADJ;DEF;FEM;SG
tiende	tinde	tender	tinde	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
apoya	sprijină	apoyar	sprijini	V;IND;SG;3;PRS;FIN	V;IND;3;PRS;FIN
élite	elita	élite	elita	N;FEM;SG	N;DEF;FEM;SG
élite	elită	élite	elită	N;FEM;SG	N;INDF;FEM;SG
pagina	paginii	pagina	pagină	N;FEM;SG	N;DEF;FEM;SG
pagina	pagina	pagina	pagină	N;FEM;SG	N;DEF;FEM;SG
pagina	pagină	pagina	pagină	N;FEM;SG	N;INDF;FEM;SG
ncaa	ncaa	ncaa	ncaa	N;SG	N;INDF;MASC;SG
negativo	negativă	negativo	negativ	ADJ;MASC;SG	ADJ;INDF;FEM;SG
cordero	mielul	cordero	miel	N;MASC;SG	N;DEF;MASC;SG
cordero	miel	cordero	miel	N;MASC;SG	N;INDF;MASC;SG
coma	coma	coma	coma		
oscuridad	dark	oscuridad	dark	N;FEM;SG	N;INDF;MASC;SG
oscuridad	intuneric	oscuridad	intuneric	N;FEM;SG	N;INDF;MASC;SG
oscuridad	întunericul	oscuridad	întuneric	N;FEM;SG	N;DEF;MASC;SG
oscuridad	intuneric	oscuridad	intuneric	N;FEM;SG	N;INDF;MASC;SG
oscuridad	obscuritate	oscuridad	obscuritate	N;FEM;SG	N;INDF;FEM;SG
caracol	melc	caracol	melc	N;MASC;SG	N;INDF;MASC;SG
caracol	melcul	caracol	melc	N;MASC;SG	N;DEF;MASC;SG
estatuas	statui	estatua	statui	N;FEM;PL	N;INDF;FEM;PL
estatuas	statuile	estatua	stat	N;FEM;PL	N;DEF;FEM;PL
days	zilele	day	zi	N	N;DEF;FEM;PL
days	zile	day	zi	N	N;INDF;FEM;PL
cazadores	vanatori	cazador	vanator	N;MASC;PL	N;INDF;MASC;PL
cazadores	vânători	cazador	vânător	N;MASC;PL	N;INDF;MASC;PL
cazadores	vânătorii	cazador	vânător	N;MASC;PL	N;DEF;MASC;PL
temple	templul	temple	templu	N;MASC;SG	N;DEF;MASC;SG
temple	templu	temple	templu	N;MASC;SG	N;INDF;MASC;SG
urbanismo	urbanism	urbanismo	urbanism	N;MASC;SG	N;INDF;MASC;SG
vendidos	vândute	vendido	vinde	ADJ;MASC;PL;V.PTCP	ADJ;INDF;FEM;PL
doctores	doctorii	doctor	doctor	N;MASC;PL	N;DEF;MASC;PL
doctores	medicii	doctor	medic	N;MASC;PL	N;DEF;MASC;PL
doctores	doctori	doctor	doctor	N;MASC;PL	N;INDF;MASC;PL
doctores	doctorilor	doctor	doctor	N;MASC;PL	N;DEF;MASC;PL
doctores	medici	doctor	medic	N;MASC;PL	N;INDF;MASC;PL
trastorno	tulburare	trastorno	tulburare	N;MASC;SG	N;INDF;FEM;SG
restricciones	restricții	restricción	restricție	N;FEM;PL	N;INDF;FEM;PL
restricciones	restricții	restricción	restricție	N;FEM;PL	N;INDF;FEM;PL
restricciones	constrângeri	restricción	constrângere	N;FEM;PL	N;INDF;FEM;PL
capillas	capele	capilla	cap	N;FEM;PL	N;INDF;FEM;PL
traición	trădare	traición	trădare	N;FEM;SG	N;INDF;FEM;SG
traición	trădare	traición	trădare	N;FEM;SG	N;INDF;FEM;SG
traición	tradare	traición	tradare	N;FEM;SG	N;INDF;FEM;SG
traición	trădarea	traición	trădare	N;FEM;SG	N;DEF;FEM;SG
traición	trădare	traición	trădare	N;FEM;SG	N;INDF;FEM;SG
traición	tradare	traición	tradare	N;FEM;SG	N;INDF;FEM;SG
amenazas	amenintari	amenaza	amenintar	N;FEM;PL	N;INDF;FEM;PL
amenazas	amenințări	amenaza	amenințare	N;FEM;PL	N;INDF;FEM;PL
suministro	furnizare	suministro	furnizare	N;MASC;SG	N;INDF;FEM;SG
suministro	aprovizionare	suministro	aprovizionare	N;MASC;SG	N;INDF;FEM;SG
rumores	zvonurile	rumor	zvon	N;MASC;PL	N;DEF;FEM;PL
rumores	zvonuri	rumor	zvon	N;MASC;PL	N;INDF;FEM;PL
rumores	zvonuri	rumor	zvon	N;MASC;PL	N;INDF;FEM;PL
sandra	sandra	sandra	sandra	N;FEM;SG	N;DEF;FEM;SG
sombrero	sombrero	sombrero	sombrero	N;MASC;SG	N;INDF;MASC;SG
sombrero	pălărie	sombrero	pălărie	N;MASC;SG	N;INDF;FEM;SG
sombrero	palarie	sombrero	palarie	N;MASC;SG	N;INDF;FEM;SG
sombrero	pălăria	sombrero	pălărie	N;MASC;SG	N;DEF;FEM;SG
sentir	simți	sentir	simți	V;NFIN	V;IND;SG;3;PST;FIN
sentir	simte	sentir	simți	V;NFIN	V;IND;SG;3;PRS;FIN
sentir	simțiți	sentir	simți	V;NFIN	V;IND;PL;2;IPFV;FIN
sentir	simt	sentir	simți	V;NFIN	V;IND;PL;3;PRS;FIN
mit	mit	mit	mit	N;MASC;SG	N;INDF;MASC;SG
mit	mit	mit	mit	N;MASC;SG	N;INDF;MASC;SG
territoriales	teritoriale	territorial	teritorial	ADJ;PL	ADJ;INDF;FEM;PL
armonía	armonia	armonía	armonie	N;FEM;SG	N;DEF;FEM;SG
armonía	armonie	armonía	armonie	N;FEM;SG	N;INDF;FEM;SG
armonía	harmony	armonía	harmony	N;FEM;SG	N;INDF;MASC;SG
cadáver	body	cadáver	body	N;MASC;SG	N;INDF;MASC;SG
cadáver	organism	cadáver	organism	N;MASC;SG	N;INDF;MASC;SG
cadáver	corp	cadáver	corp	N;MASC;SG	N;INDF;MASC;SG
cadáver	corpul	cadáver	corp	N;MASC;SG	N;DEF;MASC;SG
cadáver	trup	cadáver	trup	N;MASC;SG	N;INDF;MASC;SG
cadáver	cadavru	cadáver	cadavru	N;MASC;SG	N;INDF;MASC;SG
inter	inter	inter	inter	N	N;INDF;MASC;SG
obligación	obligația	obligación	obligație	N;FEM;SG	N;DEF;FEM;SG
obligación	obligație	obligación	obligație	N;FEM;SG	N;INDF;FEM;SG
soccer	fotbal	soccer	fotbal	N;SG	N;INDF;MASC;SG
sweet	sweet	sweet	sweet	N	N;INDF;MASC;SG
distancias	distanțe	distancia	distanță	N;FEM;PL	N;INDF;FEM;PL
distancias	distante	distancia	distant	N;FEM;PL	N;INDF;FEM;PL
bordes	frontiere	borde	frontiere	N;MASC;PL	N;INDF;FEM;PL
bordes	frontierele	borde	frontieră	N;MASC;PL	N;DEF;FEM;PL
bordes	graniţele	borde	granig	N;MASC;PL	N;DEF;FEM;PL
bordes	margini	borde	margine	N;MASC;PL	N;INDF;FEM;PL
bordes	marginile	borde	margine	N;MASC;PL	N;DEF;FEM;PL
cintas	panglici	cinta	panglic	N;FEM;PL	N;INDF;FEM;PL
cintas	benzi	cinta	bandă	N;FEM;PL	N;INDF;FEM;PL
cintas	casete	cinta	caset	N;FEM;PL	N;INDF;FEM;PL
cintas	casetele	cinta	caset	N;FEM;PL	N;DEF;FEM;PL
homosexualidad	lgbt	homosexualidad	lgbt	N;FEM;SG	N;INDF;MASC;SG
homosexualidad	homosexualitatea	homosexualidad	homosexualitate	N;FEM;SG	N;DEF;FEM;SG
picos	piroane	pico	piroană	N;MASC;PL	N;INDF;FEM;PL
picos	vârfuri	pico	vârf	N;MASC;PL	N;INDF;FEM;PL
orquídeas	orhidee	orquídea	orhidee	N;FEM;PL	N;INDF;FEM;PL
orquídeas	orhidee	orquídea	orhidee	N;FEM;PL	N;INDF;FEM;PL
agrega	adaugă	agregar	adăuga	V;IND;SG;3;PRS;FIN	V;IND;3;PRS;FIN
invitación	invitație	invitación	invitație	N;FEM;SG	N;INDF;FEM;SG
invitación	invitatie	invitación	invitatie	N;FEM;SG	N;INDF;FEM;SG
invitación	invitație	invitación	invitație	N;FEM;SG	N;INDF;FEM;SG
patagonia	patagonia	patagonia	patagonie	N;FEM;SG	N;DEF;FEM;SG
cívica	civică	cívico	civică	ADJ;FEM;SG	ADJ;INDF;FEM;SG
cívica	civică	cívico	civică	ADJ;FEM;SG	ADJ;INDF;FEM;SG
cívica	civic	cívico	civic	ADJ;FEM;SG	ADJ;INDF;MASC;SG
terra	terra	terra	terru	N;FEM;SG	N;DEF;FEM;SG
mágico	magic	mágico	magic	ADJ;MASC;SG	ADJ;INDF;MASC;SG
mágico	magică	mágico	magic	ADJ;MASC;SG	ADJ;INDF;FEM;SG
mágico	magic	mágico	magic	ADJ;MASC;SG	ADJ;INDF;MASC;SG
mágico	magică	mágico	magic	ADJ;MASC;SG	ADJ;INDF;FEM;SG
transmitir	transmit	transmitir	transmite	V;NFIN	V;IND;PL;3;PRS;FIN
transmitir	transmit	transmitir	transmite	V;NFIN	V;IND;PL;3;PRS;FIN
transmitir	transmite	transmitir	transmite	V;NFIN	V;IND;SG;3;PRS;FIN
richter	richter	richter	richter	N;FEM;SG	N;INDF;MASC;SG
corpus	corpus	corpus	corpus	N;MASC;SG	N;INDF;MASC;SG
exclusivo	exclusivă	exclusivo	exclusiv	ADJ;MASC;SG	ADJ;INDF;FEM;SG
round	rundă	round	rund	N;MASC;SG	N;INDF;FEM;SG
round	runda	round	runda	N;MASC;SG	N;DEF;FEM;SG
muerta	moartă	muerto	mort	ADJ;FEM;SG;V.PTCP	ADJ;INDF;FEM;SG
muerta	mort	muerto	mort	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
ritmos	ritmuri	ritmo	ritm	N;MASC;PL	N;INDF;FEM;PL
bebidas	bauturi	bebida	baut	N;FEM;PL	N;INDF;FEM;PL
bebidas	băuturi	bebida	băutură	N;FEM;PL	N;INDF;FEM;PL
bebidas	băuturile	bebida	băutură	N;FEM;PL	N;DEF;FEM;PL
bebidas	bauturi	bebida	baut	N;FEM;PL	N;INDF;FEM;PL
bebidas	băuturi	bebida	băutură	N;FEM;PL	N;INDF;FEM;PL
llanos	câmpii	llano	câmpie	N;MASC;PL	N;INDF;FEM;PL
tallo	tulpină	tallo	tulpină	N;MASC;SG	N;INDF;FEM;SG
tallo	tulpină	tallo	tulpină	N;MASC;SG	N;INDF;FEM;SG
tallo	stem	tallo	stem	N;MASC;SG	N;INDF;MASC;SG
dell	dell	dell	dell	N	N;INDF;MASC;SG
cartago	cartagina	cartago	cartagina	N;FEM;SG	N;DEF;FEM;SG
expuesto	expus	expuesto	expune	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
expuesto	expusă	expuesto	expune	ADJ;MASC;SG;V.PTCP	ADJ;INDF;FEM;SG
ion	ion	ion	ion	N;MASC;SG	N;INDF;MASC;SG
incapaz	incapabil	incapaz	incapabil	ADJ;SG	ADJ;INDF;MASC;SG
incapaz	incapabil	incapaz	incapabil	ADJ;SG	ADJ;INDF;MASC;SG
incapaz	incapabilă	incapaz	incapabil	ADJ;SG	ADJ;INDF;FEM;SG
aparatos	aparate	aparato	apara	N;MASC;PL	N;INDF;FEM;PL
aparatos	aparate	aparato	apara	N;MASC;PL	N;INDF;FEM;PL
aparatos	dispozitive	aparato	dispozitiv	N;MASC;PL	N;INDF;FEM;PL
leon	leon	leer	leon	N	N;INDF;MASC;SG
arañas	păianjeni	araña	păianjean	N;FEM;PL	N;INDF;MASC;PL
arañas	păianjenii	araña	păianjen	N;FEM;PL	N;DEF;MASC;PL
automática	automată	automático	automat	ADJ;FEM;SG	ADJ;INDF;FEM;SG
consciente	conștient	consciente	conștient	ADJ;SG	ADJ;INDF;MASC;SG
consciente	constient	consciente	constient	ADJ;SG	ADJ;INDF;MASC;SG
consciente	conștient	consciente	conștient	ADJ;SG	ADJ;INDF;MASC;SG
lola	lola	lola	lolă	N;FEM;SG	N;DEF;FEM;SG
honores	onoruri	honor	onor	N;MASC;PL	N;INDF;FEM;PL
