uma	एक	um	एक	NUM	NUM
hospital	हॉस्पिटल	hospital	हॉस्पिटल	N;MASC;SG	N;NOM;MASC;SG;3
nações	राष्ट्रों	nação	राष्ट्र	N;FEM;PL	N;ACC;MASC;PL;3
histórias	कहानियाँ	história	कहानी	N;FEM;PL	N;NOM;FEM;PL;3
histórias	कहानियां	história	कहानी	N;FEM;PL	N;NOM;FEM;PL;3
mão	हाथ	mão	हाथ	N;FEM;SG	N;NOM;MASC;SG;3
filosofia	दर्शन	filosofia	दर्शन	N;FEM;SG	N;NOM;MASC;SG;3
filosofia	दर्शनशास्त्र	filosofia	दर्शनशास्त्र	N;FEM;SG	N;NOM;MASC;SG;3
efeito	असर	efeito	असर	N;MASC;SG	N;NOM;MASC;SG;3
efeito	प्रभाव	efeito	प्रभाव	N;MASC;SG	N;NOM;MASC;SG;3
antigos	प्राचीन	antigo	प्राचीन	ADJ;MASC;PL	ADJ;NOM
viagem	यात्रा	viagem	यात्रा	N;FEM;SG	N;NOM;FEM;SG;3
viagem	सफर	viagem	सफर	N;FEM;SG	N;NOM;MASC;SG;3
viagem	सफर	viagem	सफर	N;FEM;SG	N;NOM;MASC;SG;3
viagem	सफ़र	viagem	सफ़र	N;FEM;SG	N;NOM;MASC;SG;3
viagem	यात्रा	viagem	यात्रा	N;FEM;SG	N;NOM;FEM;SG;3
viagem	यात्रा	viagem	यात्रा	N;FEM;SG	N;NOM;FEM;SG;3
construído	बनवाया	construir	बन	V;MASC;SG;V.PTCP	V;PFV;MASC;SG;V.PTCP;ACT
construído	बनवाई	construir	बन	V;MASC;SG;V.PTCP	V;PFV;FEM;SG;V.PTCP;ACT
esquerda	बाएं	esquerda	बाएं	N;FEM;SG	N;NOM;MASC;SG;3
peças	टाइलें	peça	टाइल	N;FEM;PL	N;NOM;FEM;PL;3
seção	धारा	seção	धारा	N;FEM;SG	N;NOM;FEM;SG;3
seção	खंड	seção	खंड	N;FEM;SG	N;NOM;MASC;SG;3
seção	अनुभाग	seção	अनुभाग	N;FEM;SG	N;NOM;MASC;SG;3
seção	खण्ड	seção	खण्ड	N;FEM;SG	N;NOM;MASC;SG;3
coração	हृदय	coração	हृदय	N;MASC;SG	N;NOM;MASC;SG;3
coração	ह्रदय	coração	ह्रदय	N;MASC;SG	N;NOM;MASC;SG;3
coração	दिल	coração	दिल	N;MASC;SG	N;NOM;MASC;SG;3
golos	लक्ष्यों	golo	लक्ष्य	N;MASC;PL	N;ACC;MASC;PL;3
tradicional	परंपरागत	tradicional	परंपरागत	ADJ;MASC;SG	ADJ
colégio	कॉलेज	colégio	कॉलेज	N;MASC;SG	N;NOM;MASC;SG;3
guarda	गार्ड	guarda	गार्ड	N;FEM;SG	N;NOM;MASC;SG;3
motor	इंजन	motor	इंजन	N;MASC;SG	N;NOM;MASC;SG;3
motor	मोटर	motor	मोटर	N;MASC;SG	N;NOM;FEM;SG;3
desempenho	निष्पादन	desempenho	निष्पादन	N;MASC;SG	N;NOM;MASC;SG;3
desempenho	प्रदर्शन	desempenho	प्रदर्शन	N;MASC;SG	N;NOM;MASC;SG;3
línguas	भाषाएँ	língua	भाषा	N;FEM;PL	N;NOM;FEM;PL;3
línguas	भाषाएं	língua	भाषा	N;FEM;PL	N;NOM;FEM;PL;3
reis	राजाओं	rei	राजा	N;MASC;PL	N;ACC;MASC;PL;3
visão	दर्शन	visão	दर्शन	N;FEM;SG	N;NOM;MASC;SG;3
visão	दृष्टि	visão	दृष्टि	N;FEM;SG	N;NOM;FEM;SG;3
especiais	विशेष	especial	विशेष	ADJ;MASC;PL	ADJ;NOM
especiais	खास	especial	खास	ADJ;MASC;PL	ADJ;NOM
cores	रंगों	cor	रंग	N;FEM;PL	N;ACC;MASC;PL;3
guilherme	विल्हेम	guilherme	विल्हेम	N;MASC;SG	N;NOM;MASC;SG;3
sítio	जगह	sítio	जगह	N;MASC;SG	N;NOM;FEM;SG;3
sítio	स्थान	sítio	स्थान	N;MASC;SG	N;NOM;MASC;SG;3
sítio	प्लेस	sítio	प्लेस	N;MASC;SG	N;NOM;FEM;SG;3
sítio	साइट	sítio	साइट	N;MASC;SG	N;NOM;FEM;SG;3
sítio	साईट	sítio	साईट	N;MASC;SG	N;NOM;FEM;SG;3
conflito	संघर्ष	conflito	संघर्ष	N;MASC;SG	N;NOM;MASC;SG;3
conflito	विरोध	conflito	विरोध	N;MASC;SG	N;NOM;MASC;SG;3
dinheiro	मुद्रा	dinheiro	मुद्रा	N;MASC;SG	N;NOM;FEM;SG;3
dinheiro	पैसा	dinheiro	पैसा	N;MASC;SG	N;NOM;MASC;SG;3
dinheiro	धन	dinheiro	धन	N;MASC;SG	N;NOM;MASC;SG;3
dinheiro	नकद	dinheiro	नकद	N;MASC;SG	N;NOM;MASC;SG;3
dinheiro	नकदी	dinheiro	नकदी	N;MASC;SG	N;NOM;FEM;SG;3
imprensa	प्रेस	imprensa	प्रेस	N;FEM;SG	N;NOM;FEM;SG;3
dvd	डीवीडी	dvd	डीवीडी	N;MASC;SG	N;NOM;MASC;SG;3
dvd	dvd	dvd	dvd	N;MASC;SG	N;NOM;MASC;SG;3
tour	भ्रमण	tour	भ्रमण	N;MASC;SG	N;NOM;MASC;SG;3
tour	टूर	tour	टूर	N;MASC;SG	N;NOM;MASC;SG;3
tour	दौरे	tour	दौरा	N;MASC;SG	N;NOM;MASC;SG;3
inicial	प्रारंभिक	inicial	प्रारंभिक	ADJ;MASC;SG	ADJ;NOM
rapidamente	जल्दी	rapidamente	जल्दी	ADV	ADV
porta	दरवाजा	porta	दरवाजा	N;FEM;SG	N;NOM;MASC;SG;3
porta	दरवाज़ा	porta	दरवाज़ा	N;FEM;SG	N;NOM;MASC;SG;3
porta	द्वार	porta	द्वार	N;FEM;SG	N;NOM;MASC;SG;3
lugares	सीटें	lugar	सीट	N;MASC;PL	N;NOM;FEM;PL;3
lugares	सीटों	lugar	सीट	N;MASC;PL	N;ACC;FEM;PL;3
marco	मार्को	marco	मार्को	N;MASC;SG	N;NOM;MASC;SG;3
superfície	सतह	superfície	सतह	N;FEM;SG	N;NOM;FEM;SG;3
ações	कार्रवाइयों	ação	कार्रवाई	N;FEM;PL	N;ACC;FEM;PL;3
ações	कार्रवाइयाँ	ação	कार्रवाई	N;FEM;PL	N;NOM;FEM;PL;3
ações	क्रियाएँ	ação	क्रिया	N;FEM;PL	N;NOM;FEM;PL;3
comentário	टिप्पणी	comentário	टिप्पणी	N;MASC;SG	N;NOM;FEM;SG;3
comentário	टिप्पणी	comentário	टिप्पणी	N;MASC;SG	N;NOM;FEM;SG;3
branca	सफ़ेद	branco	सफ़ेद	N;FEM;SG	N;NOM;MASC;SG;3
oriental	पूर्वी	oriental	पूर्वी	ADJ;MASC;SG	ADJ
constituição	संविधान	constituição	संविधान	N;FEM;SG	N;NOM;MASC;SG;3
auto	ऑटो	auto	ऑटो	N;MASC;SG	N;NOM;MASC;SG;3
memória	स्मरण	memória	स्मरण	N;FEM;SG	N;NOM;MASC;SG;3
memória	स्मृति	memória	स्मृति	N;FEM;SG	N;NOM;FEM;SG;3
memória	मेमोरी	memória	मेमोरी	N;FEM;SG	N;NOM;MASC;SG;3
biblioteca	लाइब्रेरी	biblioteca	लाइब्रेरी	N;FEM;SG	N;NOM;FEM;SG;3
biblioteca	पुस्तकालय	biblioteca	पुस्तकालय	N;FEM;SG	N;NOM;MASC;SG;3
medicina	दवा	medicina	दवा	N;FEM;SG	N;NOM;FEM;SG;3
medicina	औषधि	medicina	औषधि	N;FEM;SG	N;NOM;FEM;SG;3
medicina	आयुर्विज्ञान	medicina	आयुर्विज्ञान	N;FEM;SG	N;NOM;FEM;SG;3
medicina	मेडिकल	medicina	मेडिकल	N;FEM;SG	N;NOM;MASC;SG;3
medicina	चिकित्सा	medicina	चिकित्सा	N;FEM;SG	N;NOM;FEM;SG;3
peça	piece	peça	piece	N;FEM;SG	N;NOM;MASC;SG;3
peça	टुकड़ा	peça	टुकडा	N;FEM;SG	N;NOM;MASC;SG;3
propriedade	स्वामित्व	propriedade	स्वामित्व	N;FEM;SG	N;NOM;MASC;SG;3
propriedade	संपत्ति	propriedade	संपत्ति	N;FEM;SG	N;NOM;FEM;SG;3
propriedade	गुण	propriedade	गुण	N;FEM;SG	N;NOM;MASC;SG;3
propriedade	सम्पत्ति	propriedade	सम्पत्ति	N;FEM;SG	N;NOM;FEM;SG;3
propriedade	प्रॉपर्टी	propriedade	प्रॉपर्टी	N;FEM;SG	N;NOM;FEM;SG;3
propriedade	स्वामित्व	propriedade	स्वामित्व	N;FEM;SG	N;NOM;MASC;SG;3
fundador	संस्थापक	fundador	संस्थापक	N;MASC;SG	N;NOM;MASC;SG;3
regra	शासन	regra	शासन	N;FEM;SG	N;NOM;MASC;SG;3
regra	नियम	regra	नियम	N;FEM;SG	N;NOM;MASC;SG;3
tratamento	इलाज	tratamento	इलाज	N;MASC;SG	N;NOM;MASC;SG;3
tratamento	उपचार	tratamento	उपचार	N;MASC;SG	N;NOM;MASC;SG;3
temas	विषयों	tema	विषय	N;MASC;PL	N;ACC;MASC;PL;3
passando	गुजर	passar	गुजर	V;V.MSDR	V;ACT
perdeu	खोई	perder	खो	V;IND;SG;3;PST;FIN	V;PFV;FEM;SG;V.PTCP;ACT
perdeu	खोया	perder	खो	V;IND;SG;3;PST;FIN	V;PFV;MASC;SG;V.PTCP;ACT
aberto	खुला	abrir	खुल	V;MASC;SG;V.PTCP	V;PFV;MASC;SG;V.PTCP;ACT
aberto	खोला	abrir	खोल	V;MASC;SG;V.PTCP	V;PFV;MASC;SG;V.PTCP;ACT
aberto	खोली	abrir	खोल	V;MASC;SG;V.PTCP	V;PFV;FEM;SG;V.PTCP;ACT
passagem	ड्योढ़ी	passagem	ड्योढ़ी	N;FEM;SG	N;NOM;FEM;SG;3
novela	उपन्यास	novela	उपन्यास	N;FEM;SG	N;NOM;MASC;SG;3
falar	बोलें	falar	बोल	V;NFIN	V;SBJV;PL;FIN;ACT
falar	बोलो	falar	बोलो	V;NFIN	V;SBJV;SG;FIN;ACT
carta	लेटर	carta	लेटर	N;FEM;SG	N;NOM;MASC;SG;3
carta	पत्र	carta	पत्र	N;FEM;SG	N;NOM;MASC;SG;3
carta	अक्षर	carta	अक्षर	N;FEM;SG	N;NOM;MASC;SG;3
proteção	सुरक्षात्मक	proteção	सुरक्षात्मक	N;FEM;SG	N;NOM;MASC;SG;3
proteção	संरक्षण	proteção	संरक्षण	N;FEM;SG	N;NOM;MASC;SG;3
proteção	सुरक्षा	proteção	सुरक्षा	N;FEM;SG	N;NOM;FEM;SG;3
carro	कार	carro	कार	N;MASC;SG	N;NOM;FEM;SG;3
carro	गाड़ी	carro	गाड़ी	N;MASC;SG	N;NOM;FEM;SG;3
carro	गाडी	carro	गाडी	N;MASC;SG	N;NOM;FEM;SG;3
japonês	जापानी	japonês	जापानी	N;MASC;SG	N;NOM;MASC;SG;3
geração	पीढ़ी	geração	पीढी	N;FEM;SG	N;NOM;FEM;SG;3
frequentemente	अक्सर	frequentemente	अक्सर	ADV	ADV
frequentemente	अक्सर	frequentemente	अक्सर	ADV	ADV
frequentemente	प्रायः	frequentemente	प्रायः	ADV	ADV
fortaleza	किला	fortaleza	किला	N;FEM;SG	N;NOM;MASC;SG;3
fortaleza	किला	fortaleza	किला	N;FEM;SG	N;NOM;MASC;SG;3
solicitação	अनुरोध	solicitação	अनुरोध	N;FEM;SG	N;NOM;MASC;SG;3
solicitação	आग्रह	solicitação	आग्रह	N;FEM;SG	N;NOM;MASC;SG;3
solicitação	निवेदन	solicitação	निवेदन	N;FEM;SG	N;NOM;MASC;SG;3
taça	कटोरा	taça	कटोरा	N;FEM;SG	N;NOM;MASC;SG;3
taça	कटोरी	taça	कटोरी	N;FEM;SG	N;NOM;FEM;SG;3
bronze	पीतल	bronze	पीतल	N;MASC;SG	N;NOM;FEM;SG;3
descoberta	खोज	descoberta	खोज	N;FEM;SG	N;NOM;FEM;SG;3
satélite	सैटेलाइट	satélite	सैटेलाइट	N;MASC;SG	N;NOM;MASC;SG;3
satélite	उपग्रह	satélite	उपग्रह	N;MASC;SG	N;NOM;MASC;SG;3
participar	जुड़ें	participar	जुड़	V;NFIN	V;SBJV;PL;FIN;ACT
botânico	वनस्पति	botânico	वनस्पति	N;MASC;SG	N;NOM;FEM;SG;3
botânico	वनस्पतिशास्त्री	botânico	वनस्पतिशास्त्री	N;MASC;SG	N;NOM;MASC;SG;3
nacionais	नागरिकों	nacional	नागरिक	N;MASC;PL	N;ACC;MASC;PL;3
mata	माता	matar	माता	N;FEM;SG	N;NOM;FEM;SG;3
negro	काला	negro	काला	ADJ;MASC;SG	ADJ;NOM;MASC;SG
gestão	प्रबंधन	gestão	प्रबंधन	N;FEM;SG	N;NOM;MASC;SG;3
gestão	प्रबन्धन	gestão	प्रबन्धन	N;FEM;SG	N;NOM;MASC;SG;3
trilha	ट्रैक	trilha	ट्रैक	N;FEM;SG	N;NOM;MASC;SG;3
trilha	रील	trilha	रील	N;FEM;SG	N;NOM;MASC;SG;3
lago	झील	lago	झील	N;MASC;SG	N;NOM;FEM;SG;3
comédia	हास्य	comédia	हास्य	N;FEM;SG	N;NOM;MASC;SG;3
comédia	कॉमेडी	comédia	कॉमेडी	N;FEM;SG	N;NOM;FEM;SG;3
relevante	प्रासंगिक	relevante	प्रासंगिक	ADJ;MASC;SG	ADJ
pequenas	छोटे	pequeno	छोटा	ADJ;FEM;PL	ADJ;NOM;MASC;PL
sala	कमरे	sala	कमरा	N;FEM;SG	N;NOM;MASC;SG;3
sala	रूम	sala	रूम	N;FEM;SG	N;NOM;MASC;SG;3
extensão	विस्तार	extensão	विस्तार	N;FEM;SG	N;NOM;MASC;SG;3
extensão	एक्सटेंशन	extensão	एक्सटेंशन	N;FEM;SG	N;NOM;MASC;SG;3
números	आंकड़े	número	आंकड़ा	N;MASC;PL	N;NOM;MASC;PL;3
números	संख्याएँ	número	संख्या	N;MASC;PL	N;NOM;FEM;PL;3
candidato	आवेदक	candidato	आवेदक	N;MASC;SG	N;NOM;MASC;SG;3
candidato	प्रत्याशी	candidato	प्रत्याशी	N;MASC;SG	N;NOM;MASC;SG;3
morto	मर	morrer	मर	V;MASC;SG;V.PTCP	V;ACT
padre	पुजारी	padre	पुजारी	N;MASC;SG	N;NOM;MASC;SG;3
padre	बाप	padre	बाप	N;MASC;SG	N;NOM;MASC;SG;3
padre	पिता	padre	पिता	N;MASC;SG	N;NOM;MASC;SG;3
evitar	बचने	evitar	बच	V;NFIN	V;NFIN;ACT
rocha	रॉक	rocha	रॉक	N;FEM;SG	N;NOM;MASC;SG;3
rocha	चट्टान	rocha	चट्टान	N;FEM;SG	N;NOM;FEM;SG;3
objeto	वस्तु	objeto	वस्तु	N;MASC;SG	N;NOM;FEM;SG;3
objeto	ऑब्जेक्ट	objeto	ऑब्जेक्ट	N;MASC;SG	N;NOM;MASC;SG;3
king	राजा	king	राजा	N;MASC;SG	N;NOM;MASC;SG;3
king	बादशाह	king	बादशाह	N;MASC;SG	N;NOM;MASC;SG;3
difícil	कड़ा	difícil	कड़ा	ADJ;MASC;SG	ADJ;NOM;MASC;SG
difícil	कठोर	difícil	कठोर	ADJ;MASC;SG	ADJ
casas	मकानों	casa	मकान	N;FEM;PL	N;ACC;MASC;PL;3
casas	घरों	casa	घर	N;FEM;PL	N;ACC;MASC;PL;3
casas	घरों	casa	घर	N;FEM;PL	N;ACC;MASC;PL;3
assembleia	असेम्बली	assembleia	असेम्बली	N;FEM;SG	N;NOM;FEM;SG;3
assembleia	विधानसभा	assembleia	विधानसभा	N;FEM;SG	N;NOM;FEM;SG;3
assembleia	सभा	assembleia	सभा	N;FEM;SG	N;NOM;FEM;SG;3
fórmula	फ़ॉर्मूला	fórmula	फ़ॉर्मूला	N;FEM;SG	N;NOM;MASC;SG;3
experiência	प्रयोग	experiência	प्रयोग	N;FEM;SG	N;NOM;MASC;SG;3
experiência	अनुभव	experiência	अनुभव	N;FEM;SG	N;NOM;MASC;SG;3
awards	पुरस्कार	award	पुरस्कार	N;MASC;SG	N;NOM;MASC;SG;3
curta	छोटा	curto	छोटा	ADJ;FEM;SG	ADJ;NOM;MASC;SG
curta	छोटी	curto	छोटा	ADJ;FEM;SG	ADJ;FEM;SG
composição	संरचना	composição	संरचना	N;FEM;SG	N;NOM;FEM;SG;3
método	विधि	método	विधि	N;MASC;SG	N;NOM;FEM;SG;3
capaz	सक्षम	capaz	सक्षम	ADJ;MASC;SG	ADJ
industrial	औद्योगिक	industrial	औद्योगिक	ADJ;MASC;SG	ADJ;NOM
expressão	एक्सप्रेशन	expressão	एक्सप्रेशन	N;FEM;SG	N;NOM;MASC;SG;3
expressão	अभिव्यक्ति	expressão	अभिव्यक्ति	N;FEM;SG	N;NOM;FEM;SG;3
templo	मन्दिर	templo	मन्दिर	N;MASC;SG	N;NOM;MASC;SG;3
templo	मंदिर	templo	मंदिर	N;MASC;SG	N;NOM;MASC;SG;3
tribunal	अधिकरण	tribunal	अधिकरण	N;MASC;SG	N;NOM;MASC;SG;3
tribunal	ट्रिब्यूनल	tribunal	ट्रिब्यूनल	N;MASC;SG	N;NOM;MASC;SG;3
tribunal	कोर्ट	tribunal	कोर्ट	N;MASC;SG	N;NOM;MASC;SG;3
tribunal	न्यायालय	tribunal	न्यायालय	N;MASC;SG	N;NOM;MASC;SG;3
tribunal	अदालत	tribunal	अदालत	N;MASC;SG	N;NOM;FEM;SG;3
escrever	लिखे	escrever	लिख	V;NFIN	V;PFV;MASC;PL;V.PTCP;ACT
escrever	लिखें	escrever	लिख	V;NFIN	V;SBJV;PL;FIN;ACT
escrever	लिखकर	escrever	लिख	V;NFIN	V;V.CVB
escrever	लिखना	escrever	लिख	V;NFIN	V;MASC;NFIN;ACT
escrever	लिखने	escrever	लिख	V;NFIN	V;NFIN;ACT
famoso	मशहूर	famoso	मशहूर	ADJ;MASC;SG	ADJ
famoso	प्रसिद्ध	famoso	प्रसिद्ध	ADJ;MASC;SG	ADJ
soldados	सैनिकों	soldado	सैनिक	N;MASC;PL	N;ACC;MASC;PL;3
quarta	चौथा	quarto	चौथा	ADJ;FEM;SG	ADJ;NOM;MASC;SG
quarta	चौथी	quarto	चौथी	ADJ;FEM;SG	ADJ;NOM;FEM;SG
vencedor	विजेता	vencedor	विजेता	N;MASC;SG	N;NOM;MASC;SG;3
estrelas	तारों	estrela	तारा	N;FEM;PL	N;ACC;MASC;PL;3
estrelas	तारों	estrela	तारा	N;FEM;PL	N;ACC;MASC;PL;3
estrelas	सितारों	estrela	सितारा	N;FEM;PL	N;ACC;MASC;PL;3
famílias	परिवारों	família	परिवार	N;FEM;PL	N;ACC;MASC;PL;3
políticos	राजनेता	político	राजनेता	N;MASC;PL	N;NOM;MASC;PL;3
posto	पद	posto	पद	N;MASC;SG	N;NOM;MASC;SG;3
posto	दर्जा	posto	दर्जा	N;MASC;SG	N;NOM;MASC;SG;3
disponível	उपलब्ध	disponível	उपलब्ध	ADJ;MASC;SG	ADJ
programação	प्रोग्रामिंग	programação	प्रोग्रामिंग	N;FEM;SG	N;NOM;FEM;SG;3
programação	शेड्यूल	programação	शेड्यूल	N;FEM;SG	N;NOM;MASC;SG;3
programação	अनुसूची	programação	अनुसूची	N;FEM;SG	N;NOM;FEM;SG;3
eleição	चुनाव	eleição	चुनाव	N;FEM;SG	N;NOM;MASC;SG;3
eleição	चुनाव	eleição	चुनाव	N;FEM;SG	N;NOM;MASC;SG;3
letra	लेटर	letra	लेटर	N;FEM;SG	N;NOM;MASC;SG;3
letra	पत्र	letra	पत्र	N;FEM;SG	N;NOM;MASC;SG;3
letra	अक्षर	letra	अक्षर	N;FEM;SG	N;NOM;MASC;SG;3
software	सॉफ़्टवेयर	software	सॉफ़्टवेयर	N;MASC;SG	N;NOM;MASC;SG;3
software	सॉफ्टवेयर	software	सॉफ्टवेयर	N;MASC;SG	N;NOM;MASC;SG;3
software	साफ्टवेयर	software	साफ्टवेयर	N;MASC;SG	N;NOM;MASC;SG;3
software	तन्त्र	software	तन्त्र	N;MASC;SG	N;NOM;MASC;SG;3
white	सफ़ेद	white	सफ़ेद	N;MASC;SG	N;NOM;MASC;SG;3
tradição	परम्परा	tradição	परम्परा	N;FEM;SG	N;NOM;FEM;SG;3
tradição	परंपरा	tradição	परंपरा	N;FEM;SG	N;NOM;FEM;SG;3
pequenos	छोटे	pequeno	छोटा	ADJ;MASC;PL	ADJ;NOM;MASC;PL
decreto	डिक्री	decreto	डिक्री	N;MASC;SG	N;NOM;FEM;SG;3
star	तारे	star	तारा	N;MASC;SG	N;NOM;MASC;SG;3
star	स्टार	star	स्टार	N;MASC;SG	N;NOM;MASC;SG;3
encontrada	मिली	encontrar	मिल	V;FEM;SG;V.PTCP	V;PFV;FEM;SG;V.PTCP;ACT
encontrada	मिले	encontrar	मिल	V;FEM;SG;V.PTCP	V;PFV;MASC;SG;V.PTCP;ACT
encontrada	पाया	encontrar	पा	V;FEM;SG;V.PTCP	V;PFV;MASC;SG;V.PTCP;ACT
encontrada	मिला	encontrar	मिल	V;FEM;SG;V.PTCP	V;PFV;MASC;SG;V.PTCP;ACT
rios	नहरें	rio	नहर	N;MASC;PL	N;NOM;FEM;PL;3
rios	नदियाँ	rio	नदी	N;MASC;PL	N;NOM;FEM;PL;3
taxa	दर	taxa	दर	N;FEM;SG	N;NOM;FEM;SG;3
taxa	रेट	taxa	रेट	N;FEM;SG	N;NOM;MASC;SG;3
taxa	शुल्क	taxa	शुल्क	N;FEM;SG	N;NOM;MASC;SG;3
doença	बीमारी	doença	बीमारी	N;FEM;SG	N;NOM;FEM;SG;3
doença	विकार	doença	विकार	N;FEM;SG	N;NOM;MASC;SG;3
doença	रोग	doença	रोग	N;FEM;SG	N;NOM;MASC;SG;3
doença	बीमारी	doença	बीमारी	N;FEM;SG	N;NOM;FEM;SG;3
doença	बीमारी	doença	बीमारी	N;FEM;SG	N;NOM;FEM;SG;3
entrar	डालें	entrar	डाल	V;NFIN	V;SBJV;PL;FIN;ACT
valores	मानों	valor	मान	N;MASC;PL	N;ACC;MASC;PL;3
quinta	खेत	quinta	खेत	N;FEM;SG	N;NOM;MASC;SG;3
quinta	फ़ार्म	quinta	फाार्म	N;FEM;SG	N;NOM;MASC;SG;3
quinta	फार्म	quinta	फार्म	N;FEM;SG	N;NOM;MASC;SG;3
navio	पोत	navio	पोत	N;MASC;SG	N;NOM;MASC;SG;3
navio	जहाज	navio	जहाज	N;MASC;SG	N;NOM;MASC;SG;3
navio	जलयान	navio	जलयान	N;MASC;SG	N;NOM;MASC;SG;3
nove	नौ	nove	नौ	NUM	NUM
comportamento	व्यवहार	comportamento	व्यवहार	N;MASC;SG	N;NOM;MASC;SG;3
comportamento	बर्ताव	comportamento	बर्ताव	N;MASC;SG	N;NOM;MASC;SG;3
comportamento	आचरण	comportamento	आचरण	N;MASC;SG	N;NOM;MASC;SG;3
comportamento	व्यवहार	comportamento	व्यवहार	N;MASC;SG	N;NOM;MASC;SG;3
comportamento	बर्ताव	comportamento	बर्ताव	N;MASC;SG	N;NOM;MASC;SG;3
