まで	tot	まで	tot	ADP	ADP
範囲	marges	範囲	marge	N	N;PL
範囲	draagwijdte	範囲	draagwijdte	N	N;MASC+FEM;SG
範囲	toepassingsgebied	範囲	toepassingsgebied	N	N;NEUT;SG
範囲	reikwijdte	範囲	reikwijdte	N	N;MASC+FEM;SG
範囲	bereik	範囲	bereik	N	N;NEUT;SG
自治体	gemeenten	自治体	gemeente	N	N;PL
宣伝	promoten	宣伝	promoot	V	V;NFIN
宣伝	promoten	宣伝	promoot	V	V;NFIN
宣伝	promoot	宣伝	promoot	V	V;SG;PRS;FIN
宣伝	bevorderen	宣伝	bevorderen	V	V;NFIN
宣伝	promoten	宣伝	promoot	V	V;NFIN
哲学	filosofie	哲学	filosofie	N	N;MASC+FEM;SG
財団	stichting	財団	stichting	N	N;MASC+FEM;SG
財団	fundering	財団	fundering	N	N;MASC+FEM;SG
教師	leraar	教師	leraar	N	N;MASC+FEM;SG
教師	onderwijzer	教師	onderwijzer	N	N;MASC+FEM;SG
教師	docent	教師	docent	N	N;MASC+FEM;SG
教師	leerkracht	教師	leerkracht	N	N;MASC+FEM;SG
教師	lerares	教師	lerares	N	N;MASC+FEM;SG
教師	onderwijzers	教師	onderwijzer	N	N;PL
教師	leraren	教師	leraar	N	N;PL
教師	docenten	教師	docent	N	N;PL
教師	leerkrachten	教師	leerkracht	N	N;PL
教師	leraars	教師	leraar	N	N;PL
宗教	religie	宗教	religie	N	N;MASC+FEM;SG
宗教	godsdienst	宗教	godsdienst	N	N;MASC+FEM;SG
武器	wapens	武器	wapen	N	N;PL
武器	wapen	武器	wapen	N	N;NEUT;SG
住宅	huisvesting	住宅	huisvesting	N	N;MASC+FEM;SG
住宅	huizen	住宅	huis	N	N;PL
保存	sparen	保存	sparen	V	V;NFIN
保存	bewaar	保存	bewaren	V	V;SG;PRS;FIN
保存	bewaren	保存	bewaren	V	V;NFIN
保存	opslaan	保存	opslaan	V	V;NFIN
保存	opslaan	保存	opslaan	V	V;NFIN
保存	sparen	保存	sparen	V	V;NFIN
保存	redden	保存	redden	V	V;NFIN
機関	locomotief	機関	locomotief	N	N;MASC+FEM;SG
緊急	dringend	緊急	dringend	ADJ	ADJ
緊急	urgent	緊急	urgent	ADJ	ADJ
地下	ondergrondse	地下	ondergrondse	N	N;MASC+FEM;SG
地下	underground	地下	undergrounen	N	N;MASC+FEM;SG
地下	souterrain	地下	souterrain	N	N;NEUT;SG
地下	kelder	地下	kelder	N	N;MASC+FEM;SG
連隊	regiment	連隊	regiment	N	N;NEUT;SG
連隊	regimenten	連隊	regiment	N	N;PL
連結	geconsolideerde	連結	consolideren	V	V;V.PTCP
連結	geconsolideerd	連結	consolideren	V	V;V.PTCP
ストーリー	verhaal	ストーリー	verhaal	N	N;NEUT;SG
ストーリー	story	ストーリー	story	N	N;MASC+FEM;SG
ストーリー	verslagen	ストーリー	verslag	N	N;PL
ストーリー	verhalen	ストーリー	verhaal	N	N;PL
ストーリー	verhaaltjes	ストーリー	verhaal	N	N;PL
太陽	zon	太陽	zon	N	N;MASC+FEM;SG
交換	uitwisselen	交換	uitwisselen	V	V;NFIN
保険	verzekering	保険	verzekering	N	N;MASC+FEM;SG
保険	verzekeringen	保険	verzekering	N	N;PL
制限	beperkt	制限	beperken	V	V;V.PTCP
制限	beperkte	制限	beperken	V	V;SG;PST;FIN
制限	beperken	制限	beperken	V	V;NFIN
キー	keys	キー	keys	N	N;MASC+FEM;SG
キー	sleutels	キー	sleutel	N	N;PL
キー	toetsen	キー	toetsen	N	N;PL
キー	key	キー	key	N	N;MASC+FEM;SG
キー	sleutel	キー	sleutel	N	N;MASC+FEM;SG
キー	toets	キー	toets	N	N;MASC+FEM;SG
責任	aansprakelijkheid	責任	aansprakelijkheid	N	N;MASC+FEM;SG
責任	verantwoordelijkheid	責任	verantwoordelijkheid	N	N;MASC+FEM;SG
児童	kind	児童	kind	N	N;NEUT;SG
児童	kindje	児童	kind	N	N;NEUT;SG
フル	full	フル	full	N	N;MASC+FEM;SG
ボール	bal	ボール	bal	N	N;MASC+FEM;SG
ボール	ball	ボール	ball	N	N;MASC+FEM;SG
ボール	ballen	ボール	bal	N	N;PL
ボール	balletjes	ボール	bal	N	N;PL
急行	express	急行	express	N	N;MASC+FEM;SG
電力	elektriciteit	電力	elektriciteit	N	N;MASC+FEM;SG
電力	electriciteit	電力	electriciteit	N	N;MASC+FEM;SG
医学	medicijnen	医学	medicijn	N	N;PL
医学	geneeskunde	医学	geneeskunde	N	N;MASC+FEM;SG
医学	geneesmiddel	医学	geneesmiddel	N	N;NEUT;SG
サー	meneer	サー	meneer	N	N;MASC+FEM;SG
自己	self	自己	self	N	N;MASC+FEM;SG
シーン	scène	シーン	scène	N	N;MASC+FEM;SG
シーン	scene	シーン	scene	N	N;MASC+FEM;SG
シーン	schermen	シーン	scherm	N	N;PL
シーン	taferelen	シーン	tafereel	N	N;PL
シーン	scenes	シーン	scene	N	N;PL
シーン	scènes	シーン	schne	N	N;PL
憲法	grondwet	憲法	grondwet	N	N;MASC+FEM;SG
憲法	constitutie	憲法	constitutie	N	N;MASC+FEM;SG
支店	bijkantoor	支店	bijkantoor	N	N;NEUT;SG
支店	filiaal	支店	filiaal	N	N;NEUT;SG
支店	branch	支店	branch	N	N;MASC+FEM;SG
支店	tak	支店	tak	N	N;MASC+FEM;SG
管理	admin	管理	admin	N	N;MASC+FEM;SG
管理	beheerder	管理	beheerd	N	N;MASC+FEM;SG
管理	administrateurs	管理	administrateur	N	N;PL
管理	beheerders	管理	beheerder	N	N;PL
管理	beheerder	管理	beheerd	N	N;MASC+FEM;SG
管理	administrateur	管理	administrateur	N	N;MASC+FEM;SG
管理	beheerders	管理	beheerder	N	N;PL
略称	afkorting	略称	afkorting	N	N;MASC+FEM;SG
オープニング	opening	オープニング	opening	N	N;MASC+FEM;SG
タウン	stad	タウン	stad	N	N;MASC+FEM;SG
カバー	cover	カバー	cover	N	N;MASC+FEM;SG
カバー	dekking	カバー	dekking	N	N;MASC+FEM;SG
カバー	omslag	カバー	omslag	N	N;MASC+FEM;SG
コンピュータ	computer	コンピュータ	computer	N	N;MASC+FEM;SG
コンピュータ	computers	コンピュータ	computer	N	N;PL
長い	lang	長い	lang	ADJ	ADJ
長い	lange	長い	lang	ADJ	ADJ
禁止	verboden	禁止	verboden	V	V;V.PTCP
統計	statistiek	統計	statistiek	N	N;MASC+FEM;SG
統計	statistieken	統計	statistiek	N	N;PL
統計	statistieken	統計	statistiek	N	N;PL
フォー	pho	フォー	pho	N	N;MASC+FEM;SG
強化	versterken	強化	versterken	V	V;NFIN
強化	versterken	強化	versterken	V	V;NFIN
強化	versterken	強化	versterken	V	V;NFIN
パン	pan	パン	pan	N	N;MASC+FEM;SG
パン	brood	パン	brood	N	N;NEUT;SG
インターネット	internet	インターネット	internet	N	N;NEUT;SG
和歌	wakayama	和歌	wakayama	N	N;MASC+FEM;SG
回避	ontduiken	回避	ontduiken	V	V;NFIN
パーク	park	パーク	park	N	N;NEUT;SG
思想	denker	思想	denker	N	N;MASC+FEM;SG
先生	sensei	先生	sensei	N	N;MASC+FEM;SG
先生	leraar	先生	leraar	N	N;MASC+FEM;SG
先生	onderwijzer	先生	onderwijzer	N	N;MASC+FEM;SG
先生	docent	先生	docent	N	N;MASC+FEM;SG
先生	leerkracht	先生	leerkracht	N	N;MASC+FEM;SG
先生	lerares	先生	lerares	N	N;MASC+FEM;SG
先生	arts	先生	arts	N	N;MASC+FEM;SG
先生	doktor	先生	doktor	N	N;MASC+FEM;SG
先生	dokter	先生	dokter	N	N;MASC+FEM;SG
先生	doctor	先生	doctor	N	N;MASC+FEM;SG
訓練	trainen	訓練	trainen	V	V;NFIN
ハウス	huis	ハウス	huis	N	N;NEUT;SG
検索	zoeken	検索	zoeken	V	V;NFIN
検索	doorzoeken	検索	doorzoeken	V	V;NFIN
検索	zoekende	検索	zoeken	V	V;V.PTCP
ポール	paulus	ポール	paulus	N	N;MASC+FEM;SG
ポール	paul	ポール	paul	N	N;MASC+FEM;SG
会員	lid	会員	lid	N	N;NEUT;SG
会員	lidmaatschap	会員	lidmaatschap	N	N;NEUT;SG
トンネル	tunnel	トンネル	tunnel	N	N;MASC+FEM;SG
トンネル	tunnels	トンネル	tunnel	N	N;PL
チャート	grafieken	チャート	grafiek	N	N;PL
チャート	diagrammen	チャート	diagram	N	N;PL
チャート	grafiek	チャート	grafiek	N	N;MASC+FEM;SG
内部	interieur	内部	interieur	N	N;NEUT;SG
内部	binnenland	内部	binnenland	N	N;NEUT;SG
竣工	voltooiing	竣工	voltooiing	N	N;MASC+FEM;SG
カール	krullen	カール	krul	N	N;PL
カール	krul	カール	krul	N	N;MASC+FEM;SG
戦車	tank	戦車	tank	N	N;MASC+FEM;SG
戦車	tanks	戦車	tank	N	N;PL
愛称	bijnaam	愛称	bijnaam	N	N;MASC+FEM;SG
愛称	roepnaam	愛称	roepnaam	N	N;MASC+FEM;SG
愛称	nickname	愛称	nickname	N	N;MASC+FEM;SG
愛称	bijnamen	愛称	bijnaam	N	N;PL
再	heropening	再	heropening	N	N;MASC+FEM;SG
ミニ	mini	ミニ	mini	N	N;MASC+FEM;SG
機器	toestel	機器	toestel	N	N;NEUT;SG
機器	apparaat	機器	apparaat	N	N;NEUT;SG
機器	materiaal	機器	materiaal	N	N;NEUT;SG
機器	uitrusting	機器	uitrusting	N	N;MASC+FEM;SG
機器	apparatuur	機器	apparatuur	N	N;MASC+FEM;SG
機器	materieel	機器	materieel	N	N;NEUT;SG
機器	apparaten	機器	apparaat	N	N;PL
プロダクション	produktie	プロダクション	produktie	N	N;MASC+FEM;SG
プロダクション	productie	プロダクション	productie	N	N;MASC+FEM;SG
スタッフ	personeel	スタッフ	personeel	N	N;NEUT;SG
プログラム	programma	プログラム	programma	N	N;NEUT;SG
プログラム	programma	プログラム	programma	N	N;NEUT;SG
アカデミー	academy	アカデミー	academy	N	N;MASC+FEM;SG
アカデミー	academie	アカデミー	academie	N	N;MASC+FEM;SG
アカデミー	academies	アカデミー	academie	N	N;PL
司会	moderator	司会	moderator	N	N;MASC+FEM;SG
司会	presentator	司会	presentator	N	N;MASC+FEM;SG
司会	presentatrice	司会	presentatrice	N	N;MASC+FEM;SG
合意	afgesproken	合意	afspreken	V	V;V.PTCP
合意	overeengekomen	合意	overeenkomen	V	V;V.PTCP
二	twee	二	twee	NUM	NUM
改善	verbeteren	改善	verbeteren	V	V;NFIN
改善	verbeter	改善	verbeter	V	V;SG;PRS;FIN
改善	verbeteren	改善	verbeteren	V	V;NFIN
文書	document	文書	document	N	N;NEUT;SG
文書	documenten	文書	document	N	N;PL
世代	opwekking	世代	opwekking	N	N;MASC+FEM;SG
世代	generation	世代	generation	N	N;MASC+FEM;SG
世代	generatie	世代	generatie	N	N;MASC+FEM;SG
世代	generaties	世代	generatie	N	N;PL
ネットワーク	netwerk	ネットワーク	netwerk	N	N;NEUT;SG
ネットワーク	netwerken	ネットワーク	netwerken	N	N;PL
審査	beoordeling	審査	beoordeling	N	N;MASC+FEM;SG
審査	recensie	審査	recensie	N	N;MASC+FEM;SG
審査	herziening	審査	herziening	N	N;MASC+FEM;SG
重量	gewicht	重量	gewicht	N	N;NEUT;SG
観測	geobserveerd	観測	observeren	V	V;V.PTCP
観測	waargenomen	観測	waarnemen	V	V;V.PTCP
観測	observeren	観測	observeren	V	V;NFIN
プレイヤー	speler	プレイヤー	speler	N	N;MASC+FEM;SG
プレイヤー	player	プレイヤー	player	N	N;MASC+FEM;SG
プレイヤー	spelers	プレイヤー	speler	N	N;PL
河川	rivier	河川	rivier	N	N;MASC+FEM;SG
河川	river	河川	river	N	N;MASC+FEM;SG
河川	rivieren	河川	rivier	N	N;PL
クイズ	quiz	クイズ	quiz	N	N;MASC+FEM;SG
巨大	reusachtig	巨大	reusachtig	ADJ	ADJ
巨大	enorm	巨大	enorm	ADJ	ADJ
巨大	enorme	巨大	enorm	ADJ	ADJ
巨大	gigantisch	巨大	gigantisch	ADJ	ADJ
巨大	reuze	巨大	reuze	ADJ	ADJ
伝統	traditie	伝統	traditie	N	N;MASC+FEM;SG
伝統	tradities	伝統	traditie	N	N;PL
伝統	tradities	伝統	traditie	N	N;PL
ナイト	ridder	ナイト	ridder	N	N;MASC+FEM;SG
ナイト	avond	ナイト	avond	N	N;MASC+FEM;SG
ナイト	nacht	ナイト	nacht	N	N;MASC+FEM;SG
ナイト	avondje	ナイト	avond	N	N;NEUT;SG
区分	categorie	区分	categorie	N	N;MASC+FEM;SG
命令	bevelen	命令	bevelen	V	V;NFIN
旅行	reizen	旅行	reizen	V	V;NFIN
旅行	reizend	旅行	reizen	V	V;V.PTCP
ルー	lou	ルー	luulen	N	N;MASC+FEM;SG
要求	eisen	要求	eisen	V	V;NFIN
後継	opvolgers	後継	opvolger	N	N;PL
比較	vergelijken	比較	vergelijken	V	V;NFIN
比較	vergelijk	比較	vergelijk	V	V;SG;PRS;FIN
貴族	edelen	貴族	edelen	N	N;PL
貴族	adel	貴族	adel	N	N;MASC+FEM;SG
向上	verbeter	向上	verbeter	V	V;SG;PRS;FIN
向上	verbeteren	向上	verbeteren	V	V;NFIN
バトル	battle	バトル	battle	N	N;MASC+FEM;SG
バトル	slag	バトル	slag	N	N;MASC+FEM;SG
バトル	strijd	バトル	strijd	N	N;MASC+FEM;SG
バトル	gevecht	バトル	gevecht	N	N;NEUT;SG
バトル	veldslag	バトル	veldslag	N	N;MASC+FEM;SG
日曜	zondagen	日曜	zondag	N	N;PL
ダンス	dans	ダンス	dans	N	N;MASC+FEM;SG
ダンス	dansje	ダンス	dans	N	N;NEUT;SG
資格	kwalificaties	資格	kwalificatie	N	N;PL
資格	kwalificatie	資格	kwalificatie	N	N;MASC+FEM;SG
資格	kwalificaties	資格	kwalificatie	N	N;PL
実現	gerealiseerd	実現	realiseren	V	V;V.PTCP
実現	besefte	実現	beseffen	V	V;SG;PST;FIN
実現	realiseerde	実現	realiseren	V	V;SG;PST;FIN
ミサイル	raketten	ミサイル	raket	N	N;PL
ミサイル	raket	ミサイル	raket	N	N;MASC+FEM;SG
文章	zin	文章	zin	N	N;MASC+FEM;SG
文章	straf	文章	straf	N	N;MASC+FEM;SG
文章	vonnis	文章	vonnis	N	N;NEUT;SG
平和	vredig	平和	vredig	ADJ	ADJ
平和	vreedzame	平和	vreedzaam	ADJ	ADJ
平和	vreedzaam	平和	vreedzaam	ADJ	ADJ
注意	opgelet	注意	opletten	V	V;V.PTCP
一度	eens	一度	eens	ADV	ADV
集合	set	集合	set	N	N;MASC+FEM;SG
集合	verzamelingen	集合	verzameling	N	N;PL
集合	sets	集合	set	N	N;PL
コンサート	concert	コンサート	concert	N	N;NEUT;SG
コンサート	concerten	コンサート	concert	N	N;PL
回転	roteren	回転	roteren	V	V;NFIN
回転	draaiend	回転	draaien	V	V;V.PTCP
回転	draaien	回転	draaien	V	V;NFIN
回転	roterende	回転	roteren	V	V;V.PTCP
回転	roteren	回転	roteren	V	V;NFIN
回転	draaien	回転	draaien	V	V;NFIN
ロボット	robot	ロボット	robot	N	N;MASC+FEM;SG
ロボット	robots	ロボット	robot	N	N;PL
歩兵	infanterie	歩兵	infanterie	N	N;MASC+FEM;SG
青年	jeugd	青年	jeugd	N	N;MASC+FEM;SG
小惑星	asteroïden	小惑星	asteroïd	N	N;PL
小惑星	asteroïde	小惑星	asteroïde	N	N;MASC+FEM;SG
用語	term	用語	term	N	N;MASC+FEM;SG
用語	termen	用語	term	N	N;PL
用語	voorwaarden	用語	voorwaarde	N	N;PL
用語	terminologie	用語	terminologie	N	N;MASC+FEM;SG
前身	voorganger	前身	voorganger	N	N;MASC+FEM;SG
前身	voorloper	前身	voorloper	N	N;MASC+FEM;SG
前身	voorgangers	前身	voorganger	N	N;PL
姉妹	sisters	姉妹	sister	N	N;PL
姉妹	zusters	姉妹	zuster	N	N;PL
姉妹	zussen	姉妹	zussen	N	N;PL
姉妹	zusjes	姉妹	zus	N	N;PL
姉妹	zus	姉妹	zus	N	N;MASC+FEM;SG
姉妹	zusje	姉妹	zus	N	N;NEUT;SG
姉妹	zuster	姉妹	zuster	N	N;MASC+FEM;SG
小さな	kleine	小さな	klein	ADJ	ADJ
小さな	klein	小さな	klein	ADJ	ADJ
小さな	smal	小さな	smal	ADJ	ADJ
テン	marten	テン	mart	N	N;PL
適用	solliciteren	適用	solliciteren	V	V;NFIN
適用	toepassen	適用	toepassen	V	V;NFIN
イオン	ion	イオン	ion	N	N;MASC+FEM;SG
イオン	ionen	イオン	ionen	N	N;PL
仲間	kameraad	仲間	kameraad	N	N;MASC+FEM;SG
ジャック	jaap	ジャック	jaap	N	N;MASC+FEM;SG
ジャック	jack	ジャック	jack	N	N;MASC+FEM;SG
ジャック	sjaak	ジャック	sjaak	N	N;MASC+FEM;SG
ソロ	solo	ソロ	solo	N	N;MASC+FEM;SG
フィールド	veld	フィールド	veld	N	N;NEUT;SG
フィールド	velden	フィールド	vellen	N	N;PL
フィールド	fields	フィールド	fields	N	N;PL
フィールド	akkers	フィールド	akker	N	N;PL
キロ	kilometer	キロ	kilometer	N	N;MASC+FEM;SG
キロ	kilometers	キロ	kilometer	N	N;PL
キロ	kilo	キロ	kilo	N	N;MASC+FEM;SG
論文	scriptie	論文	scriptie	N	N;MASC+FEM;SG
論文	thesis	論文	thesis	N	N;MASC+FEM;SG
論文	proefschrift	論文	proefschrift	N	N;NEUT;SG
休止	pauzeren	休止	pauzeren	V	V;NFIN
福祉	welzijn	福祉	welzijn	N	N;NEUT;SG
属する	behoren	属する	behoren	V	V;NFIN
レポート	verslag	レポート	verslag	N	N;NEUT;SG
レポート	rapport	レポート	rapport	N	N;NEUT;SG
レポート	rapportage	レポート	rapportage	N	N;MASC+FEM;SG
レポート	verslaglegging	レポート	verslaglegging	N	N;MASC+FEM;SG
レポート	rapporten	レポート	rapport	N	N;PL
レポート	verslagen	レポート	verslag	N	N;PL
要素	elementen	要素	element	N	N;PL
要素	element	要素	element	N	N;NEUT;SG
市町村	gemeenten	市町村	gemeente	N	N;PL
平日	weekdagen	平日	weekdag	N	N;PL
ブラ	bh	ブラ	bh	N	N;MASC+FEM;SG
ブラ	bra	ブラ	bra	N	N;MASC+FEM;SG
ブラ	beha	ブラ	beha	N	N;MASC+FEM;SG
衛星	satelliet	衛星	satelliet	N	N;MASC+FEM;SG
性能	prestaties	性能	prestatie	N	N;PL
性能	prestatie	性能	prestatie	N	N;MASC+FEM;SG
カメラ	camera	カメラ	camera	N	N;MASC+FEM;SG
カメラ	fototoestel	カメラ	fototoestel	N	N;NEUT;SG
役割	rol	役割	rol	N	N;MASC+FEM;SG
役割	rollen	役割	rol	N	N;PL
ティー	tee	ティー	tee	N	N;MASC+FEM;SG
改良	verbeterde	改良	verbeteren	V	V;SG;PST;FIN
改良	verbeterd	改良	verbeteren	V	V;V.PTCP
講師	docent	講師	docent	N	N;MASC+FEM;SG
講師	instructeurs	講師	instructeur	N	N;PL
講師	instructeur	講師	instructeur	N	N;MASC+FEM;SG
録音	opnemen	録音	opnemen	V	V;NFIN
サブ	sub	サブ	sub	N	N;MASC+FEM;SG
読み	lezen	読む	lezen	V	V;NFIN
読み	gelezen	読む	lezen	V	V;V.PTCP
読み	lees	読む	lezen	V	V;SG;PRS;FIN
指名	nomineren	指名	nomineren	V	V;NFIN
指名	nomineren	指名	nomineren	V	V;NFIN
コレクション	verzamelingen	コレクション	verzameling	N	N;PL
コレクション	collecties	コレクション	collectie	N	N;PL
コレクション	collectie	コレクション	collectie	N	N;MASC+FEM;SG
コレクション	inzameling	コレクション	inzameling	N	N;MASC+FEM;SG
コレクション	verzameling	コレクション	verzameling	N	N;MASC+FEM;SG
犯罪	misdrijf	犯罪	misdrijf	N	N;NEUT;SG
犯罪	misdaad	犯罪	misdaad	N	N;MASC+FEM;SG
犯罪	criminaliteit	犯罪	criminaliteit	N	N;MASC+FEM;SG
大陸	continent	大陸	continent	N	N;NEUT;SG
大陸	werelddelen	大陸	werelddeel	N	N;PL
大陸	continenten	大陸	continent	N	N;PL
画面	screen	画面	screen	N	N;MASC+FEM;SG
画面	scherm	画面	scherm	N	N;NEUT;SG
画面	beeldscherm	画面	beeldscherm	N	N;NEUT;SG
医師	arts	医師	arts	N	N;MASC+FEM;SG
医師	geneesheer	医師	geneesheer	N	N;MASC+FEM;SG
医師	dokters	医師	dokter	N	N;PL
医師	artsen	医師	arts	N	N;PL
医師	artsen	医師	arts	N	N;PL
医師	arts	医師	arts	N	N;MASC+FEM;SG
医師	doktor	医師	doktor	N	N;MASC+FEM;SG
医師	dokter	医師	dokter	N	N;MASC+FEM;SG
医師	doctor	医師	doctor	N	N;MASC+FEM;SG
国会	parlement	国会	parlement	N	N;NEUT;SG
国会	dieet	国会	dieet	N	N;NEUT;SG
国会	voeding	国会	voeding	N	N;MASC+FEM;SG
インタビュー	interview	インタビュー	interview	N	N;NEUT;SG
インタビュー	sollicitatiegesprek	インタビュー	sollicitatiegesprek	N	N;NEUT;SG
インタビュー	sollicitatie	インタビュー	sollicitatie	N	N;MASC+FEM;SG
インタビュー	interviews	インタビュー	interview	N	N;PL
マガジン	tijdschrift	マガジン	tijdschrift	N	N;NEUT;SG
マガジン	magazine	マガジン	magazine	N	N;NEUT;SG
生命	leven	生命	leven	N	N;NEUT;SG
コミュニティ	gemeenschappen	コミュニティ	gemeenschap	N	N;PL
コミュニティ	gemeenschap	コミュニティ	gemeenschap	N	N;MASC+FEM;SG
コミュニティ	community	コミュニティ	community	N	N;MASC+FEM;SG
弁護士	juristen	弁護士	jurist	N	N;PL
弁護士	advocaten	弁護士	advocaat	N	N;PL
弁護士	advocaat	弁護士	advocaat	N	N;MASC+FEM;SG
弁護士	advocate	弁護士	advocate	N	N;MASC+FEM;SG
弁護士	jurist	弁護士	jurist	N	N;MASC+FEM;SG
危険	gevaarlijke	危険	gevaarlijk	ADJ	ADJ
危険	gevaarlijk	危険	gevaarlijk	ADJ	ADJ
健康	gezonde	健康	gezonde	ADJ	ADJ
健康	gezond	健康	gezond	ADJ	ADJ
設備	faciliteiten	設備	faciliteit	N	N;PL
設備	voorzieningen	設備	voorziening	N	N;PL
設備	faciliteiten	設備	faciliteit	N	N;PL
価格	prijzen	価格	prijs	N	N;PL
価格	prijzen	価格	prijs	N	N;PL
価格	prijs	価格	prijs	N	N;MASC+FEM;SG
価格	prijzen	価格	prijs	N	N;PL
価格	prijsstelling	価格	prijsstelling	N	N;MASC+FEM;SG
アニメーション	animatie	アニメーション	animatie	N	N;MASC+FEM;SG
アニメーション	animaties	アニメーション	animatie	N	N;PL
アニメーション	animatie	アニメーション	animatie	N	N;MASC+FEM;SG
参考	referentie	参考	referentie	N	N;MASC+FEM;SG
参考	verwijzing	参考	verwijzing	N	N;MASC+FEM;SG
カン	kang	カン	kang	N	N;MASC+FEM;SG
工学	engineering	工学	engineering	N	N;MASC+FEM;SG
工学	machinebouw	工学	machinebouw	N	N;MASC+FEM;SG
工学	techniek	工学	techniek	N	N;MASC+FEM;SG
タン	tan	タン	tan	N	N;MASC+FEM;SG
タン	kleurtje	タン	kleurtje	N	N;NEUT;SG
母親	moeders	母親	moeder	N	N;PL
母親	moeder	母親	moeder	N	N;MASC+FEM;SG
母親	moedertje	母親	moeder	N	N;NEUT;SG
専攻	majors	専攻	major	N	N;PL
専攻	majoor	専攻	majoor	N	N;MASC+FEM;SG
専攻	major	専攻	major	N	N;MASC+FEM;SG
専攻	hoofdvak	専攻	hoofdvak	N	N;NEUT;SG
ドア	deur	ドア	deur	N	N;MASC+FEM;SG
ドア	deuren	ドア	deur	N	N;PL
順位	klassement	順位	klassement	N	N;NEUT;SG
数学	wiskunde	数学	wiskunde	N	N;MASC+FEM;SG
数学	wiskunde	数学	wiskunde	N	N;MASC+FEM;SG
配給	rantsoen	配給	rantsoen	N	N;NEUT;SG
信号	seinen	信号	sein	N	N;PL
信号	signalen	信号	signaal	N	N;PL
信号	signaal	信号	signaal	N	N;NEUT;SG
ドン	don	ドン	don	N	N;MASC+FEM;SG
あまり	enigszins	あまり	enigszins	ADV	ADV
ゴール	doelstellingen	ゴール	doelstelling	N	N;PL
ゴール	doelpunten	ゴール	doelpunt	N	N;PL
ゴール	goals	ゴール	goal	N	N;PL
ゴール	doelen	ゴール	doel	N	N;PL
ゴール	doelstelling	ゴール	doelstelling	N	N;MASC+FEM;SG
ゴール	doel	ゴール	doel	N	N;NEUT;SG
ゴール	goal	ゴール	goal	N	N;MASC+FEM;SG
ゴール	doelpunt	ゴール	doelpunt	N	N;NEUT;SG
金融	financien	金融	financien	N	N;PL
金融	financiën	金融	financiën	N	N;PL
ミス	juffrouw	ミス	juffrouw	N	N;MASC+FEM;SG
ミス	miss	ミス	missen	N	N;MASC+FEM;SG
ミス	mejuffrouw	ミス	mejuffrouw	N	N;MASC+FEM;SG
周囲	omtrek	周囲	omtrek	N	N;MASC+FEM;SG
周囲	perimeter	周囲	perimeter	N	N;MASC+FEM;SG
動画	filmpje	動画	filmp	N	N;NEUT;SG
動画	video	動画	video	N	N;MASC+FEM;SG
動画	filmpjes	動画	filmp	N	N;PL
動画	videos	動画	videos	N	N;PL
広告	advertenties	広告	advertentie	N	N;PL
広告	reclame	広告	reclame	N	N;MASC+FEM;SG
広告	reclame	広告	reclame	N	N;MASC+FEM;SG
広告	advertentie	広告	advertentie	N	N;MASC+FEM;SG
ユダヤ	judea	ユダヤ	judea	N	N;PL
幕府	bakufu	幕府	bakufu	N	N;NEUT;SG
幕府	shogunaat	幕府	shogunaat	N	N;NEUT;SG
実行	uitvoeren	実行	uitvoeren	V	V;NFIN
実行	executeren	実行	executeren	V	V;NFIN
始める	start	始める	starten	V	V;SG;PRS;FIN
始める	starten	始める	starten	V	V;NFIN
始める	beginnen	始める	beginnen	V	V;NFIN
始める	beginnen	始める	beginnen	V	V;NFIN
入口	entree	入口	entree	N	N;MASC+FEM;SG
入口	ingang	入口	ingang	N	N;MASC+FEM;SG
チャンピオン	kampioen	チャンピオン	kampioen	N	N;MASC+FEM;SG
チャンピオン	kampioenen	チャンピオン	kampioen	N	N;PL
チャンピオン	champions	チャンピオン	champion	N	N;PL
日記	dagboeken	日記	dagboek	N	N;PL
日記	tijdschrift	日記	tijdschrift	N	N;NEUT;SG
日記	dagboek	日記	dagboek	N	N;NEUT;SG
日記	dagboek	日記	dagboek	N	N;NEUT;SG
