starania	snahy	starać	snaha	N;NOM;NEUT;PL	N;NOM;FEM;PL
przekierowanie	presmerovanie	przekierować	presmerovanie	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;NEUT;SG
przekierowanie	presmerovanie	przekierować	presmerovanie	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;NEUT;SG
krajobraz	krajina	krajobraz	krajina	N;NOM;MASC;SG	N;NOM;FEM;SG
tramwaj	električka	tramwa	električka	N;NOM;MASC;SG	N;NOM;FEM;SG
zdecydowała	rozhodol	zdecydować	rozhodnúť	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
zdecydowała	rozhodlo	zdecydować	rozhodnúť	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;PFV;NEUT;SG;POS;PST;V.PTCP
przekonać	presvedčiť	przekonać	presvedčiť	V;PFV;NFIN;ACT	V;PFV;POS;NFIN
przekonać	presvedčiť	przekonać	presvedčiť	V;PFV;NFIN;ACT	V;PFV;POS;NFIN
skuteczność	výkonnosť	skuteczność	výkonnosť	N;NOM;FEM;SG	N;NOM;FEM;SG
skuteczność	predstavenie	skuteczność	predstavenie	N;NOM;FEM;SG	N;NOM;NEUT;SG
skuteczność	výkon	skuteczność	výkon	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
skuteczność	plnenie	skuteczność	plnenie	N;NOM;FEM;SG	N;NOM;NEUT;SG
skuteczność	vystúpenie	skuteczność	vystúpenie	N;NOM;FEM;SG	N;NOM;NEUT;SG
skuteczność	efektívnosť	skuteczność	efektívnosť	N;NOM;FEM;SG	N;NOM;FEM;SG
skuteczność	účinnosť	skuteczność	účinnosť	N;NOM;FEM;SG	N;NOM;FEM;SG
skuteczność	účinnosť	skuteczność	účinnosť	N;NOM;FEM;SG	N;NOM;FEM;SG
skuteczność	efektívnosť	skuteczność	efektívnosť	N;NOM;FEM;SG	N;NOM;FEM;SG
skuteczność	účinnosť	skuteczność	účinnosť	N;NOM;FEM;SG	N;NOM;FEM;SG
skuteczność	efektivita	skuteczność	efektivita	N;NOM;FEM;SG	N;NOM;FEM;SG
przypadkowo	náhodne	przypadkowo	náhodne	ADV	ADV
przypadkowo	nechtiac	przypadkowo	nechtiac	ADV	ADV
tryby	režimy	tryb	režim	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
tryby	módy	tryb	móda	N;NOM;MASC;PL	N;NOM;FEM;PL
ślad	chodník	ślad	chodník	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
ślad	stopa	ślad	stopa	N;NOM;MASC;SG	N;NOM;FEM;SG
ślad	stopa	ślad	stopa	N;NOM;MASC;SG	N;NOM;FEM;SG
przyjęte	akceptované	przyjąć	akceptovaný	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
przyjęte	prijatý	przyjąć	prijatý	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
przyjęte	prijaté	przyjąć	prijatý	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
przyjęte	prijatá	przyjąć	prijatý	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
przyjęte	prijatý	przyjąć	prijatý	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
przyjęte	prijaté	przyjąć	prijatý	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
przyjęte	prijatá	przyjąć	prijatý	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
bloki	bloky	blok	blok	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
twierdzą	nárokovať	twierdzić	nárokovať	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;IPFV;POS;NFIN
podobieństwo	podobnosť	podobieństwo	podobnosť	N;NOM;NEUT;SG	N;NOM;FEM;SG
podobieństwo	podoba	podobieństwo	podoba	N;NOM;NEUT;SG	N;NOM;FEM;SG
podobieństwo	podobnosť	podobieństwo	podobnosť	N;NOM;NEUT;SG	N;NOM;FEM;SG
zatrudnienie	zamestnanie	zatrudnienie	zamestnanie	N;NOM;NEUT;SG	N;NOM;NEUT;SG
zatrudnienie	zamestnanosť	zatrudnienie	zamestnanosť	N;NOM;NEUT;SG	N;NOM;FEM;SG
zatrudnienie	nájom	zatrudnienie	náj	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
horror	hrôza	horror	hrôza	N;NOM;MASC;SG	N;NOM;FEM;SG
horror	horor	horror	horor	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
technologia	technológia	technologia	technológia	N;NOM;FEM;SG	N;NOM;FEM;SG
technologia	technika	technologia	technika	N;NOM;FEM;SG	N;NOM;FEM;SG
oklahoma	oklahoma	oklahy	oklah	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
konkretne	špecifické	konkretny	špecifický	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
konkretne	konkrétne	konkretny	konkrétny	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
konkretne	špecifická	konkretny	špecifický	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
konkretne	osobitné	konkretny	osobitný	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
konkretne	špecifický	konkretny	špecifický	ADJ;NOM;NEUT;SG	ADJ;INAN;NOM;MASC;SG
konkretne	konkrétny	konkretny	konkrétny	ADJ;NOM;NEUT;SG	ADJ;INAN;NOM;MASC;SG
konkretne	konkrétna	konkretny	konkrétny	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
konkretne	konkrétne	konkretny	konkrétny	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
konflikty	konflikty	konflikt	konflikt	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
konflikty	konflikty	konflikt	konflikt	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
wezwanie	predvolanie	wezwanie	predvolanie	N;NOM;NEUT;SG	N;NOM;NEUT;SG
sophie	sophia	soph	sophia	N;NOM;FEM;SG	N;NOM;FEM;SG
dokładne	presná	dokładny	presný	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
dokładne	presný	dokładny	presný	ADJ;NOM;NEUT;SG	ADJ;INAN;NOM;MASC;SG
dokładne	presné	dokładny	presný	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
dokładne	presná	dokładny	presný	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
dokładne	presný	dokładny	presný	ADJ;NOM;NEUT;SG	ADJ;INAN;NOM;MASC;SG
dokładne	presné	dokładny	presný	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
dokładne	presná	dokładny	presný	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
dokładne	presný	dokładny	presný	ADJ;NOM;NEUT;SG	ADJ;INAN;NOM;MASC;SG
dokładne	presné	dokładny	presný	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
zapobiec	zabrániť	zapobiec	zabrániť	V;PFV;NFIN;ACT	V;PFV;POS;NFIN
zapobiec	predísť	zapobiec	predísť	V;PFV;NFIN;ACT	V;PFV;POS;NFIN
skrzyżowanie	križovatka	skrzyżowanie	križovatko	N;NOM;NEUT;SG	N;NOM;FEM;SG
skrzyżowanie	prienik	skrzyżowanie	prienik	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
skrzyżowanie	križovatka	skrzyżowanie	križovatko	N;NOM;NEUT;SG	N;NOM;FEM;SG
architektów	architektov	architekt	architekt	N;ACC;MASC;PL	N;ANIM;ACC;MASC;PL
czytać	čítajte	czytać	čítať	V;IPFV;NFIN;ACT	V;IPFV;IMP;PL;2;POS;FIN
czytać	čítať	czytać	čítať	V;IPFV;NFIN;ACT	V;IPFV;POS;NFIN
dopuszczalna	prijateľný	dopuścizalny	prijateľný	ADJ;NOM;FEM;SG	ADJ;ANIM;NOM;MASC;SG
dopuszczalna	prijateľné	dopuścizalny	prijateľný	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
dopuszczalna	prijateľná	dopuścizalny	prijateľný	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
dopuszczalna	akceptovateľné	dopuścizalny	akceptovateľný	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
dopuszczalna	prípustná	dopuścizalny	prípustný	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
dopuszczalna	prípustný	dopuścizalny	prípustný	ADJ;NOM;FEM;SG	ADJ;INAN;NOM;MASC;SG
dopuszczalna	prípustné	dopuścizalny	prípustný	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
dopuszczalna	prípustná	dopuścizalny	prípustný	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
dopuszczalna	prípustné	dopuścizalny	prípustný	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
spada	klesá	spadać	klesý	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
spada	padá	spadać	padať	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
dramatyczny	dramatický	dramatyczny	dramatický	ADJ;NOM;MASC;SG	ADJ;INAN;NOM;MASC;SG
dramatyczny	dramatické	dramatyczny	dramatický	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
zapasy	zásoby	zapas	zásob	N;NOM;MASC;PL	N;NOM;FEM;PL
zapasy	dodávky	zapas	dodávka	N;NOM;MASC;PL	N;NOM;FEM;PL
zapasy	stavy	zapas	stav	N;NOM;MASC;PL	N;NOM;FEM;PL
zapasy	zásoby	zapas	zásob	N;NOM;MASC;PL	N;NOM;FEM;PL
organiczny	organický	organiczny	organický	ADJ;NOM;MASC;SG	ADJ;ANIM;NOM;MASC;SG
organiczny	organické	organiczny	organický	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
organiczny	organická	organiczny	organický	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
organiczny	ekologické	organiczny	ekologický	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
chrześcijaństwo	kresťanstvo	chrześcijaństwo	kresťanstvo	N;NOM;NEUT;SG	N;NOM;NEUT;SG
zgoda	súhlas	zgoda	súhlas	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
zgoda	súhlas	zgoda	súhlas	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
zgoda	schvaľovanie	zgoda	schvaľovanie	N;NOM;FEM;SG	N;NOM;NEUT;SG
opada	padá	opadać	padať	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
genewie	ženeve	genew	ženev	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
zapewnienie	zaistenie	zapewnić	zaistenie	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;NEUT;SG
chronologicznie	chronologicky	chronologicznie	chronologicky	ADV	ADV
barwa	farba	barwa	farba	N;NOM;FEM;SG	N;NOM;FEM;SG
barwa	farba	barwa	farba	N;NOM;FEM;SG	N;NOM;FEM;SG
inżynieria	inžinierstvo	inżynierie	inžinierstvo	N;NOM;FEM;SG	N;NOM;NEUT;SG
radnego	poslanca	radny	poslanca	N;ACC;MASC;SG	N;ANIM;ACC;MASC;SG
sale	haly	sala	haly	N;NOM;FEM;PL	N;NOM;FEM;PL
sale	sály	sala	sála	N;NOM;FEM;PL	N;NOM;FEM;PL
sale	siene	sala	sieeň	N;NOM;FEM;PL	N;NOM;FEM;PL
literaturę	literatúru	literatura	literatúra	N;ACC;FEM;SG	N;ACC;FEM;SG
artyleria	delostrelectvo	artylerium	delostrelectvo	N;NOM;FEM;SG	N;NOM;NEUT;SG
siatkówki	volejbal	siatkówka	volejbať	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
sklepy	obchody	sklep	obchod	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
sklepy	predajne	sklep	predajňa	N;NOM;MASC;PL	N;NOM;FEM;PL
sklepy	obchody	sklep	obchod	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
sklepy	predajne	sklep	predajňa	N;NOM;MASC;PL	N;NOM;FEM;PL
uzupełnić	doplniť	uzupełnić	doplniť	V;PFV;NFIN;ACT	V;PFV;POS;NFIN
uzupełnić	doplniť	uzupełnić	doplniť	V;PFV;NFIN;ACT	V;PFV;POS;NFIN
prawdopodobieństwo	pravdepodobnosť	prawdopodobieństwo	pravdepodobnosť	N;NOM;NEUT;SG	N;NOM;FEM;SG
prawdopodobieństwo	pravdepodobnosť	prawdopodobieństwo	pravdepodobnosť	N;NOM;NEUT;SG	N;NOM;FEM;SG
wieczny	večný	wieczny	večný	ADJ;NOM;MASC;SG	ADJ;ANIM;NOM;MASC;SG
wieczny	večné	wieczny	večný	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
wieczny	večný	wieczny	večný	ADJ;NOM;MASC;SG	ADJ;ANIM;NOM;MASC;SG
wieczny	večná	wieczny	večný	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
wieczny	večné	wieczny	večný	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
przyznaje	priznáva	przyznawać	priznávať	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
przyznaje	pripúšťa	przyznawać	pripúšťať	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
przyznaje	priznáva	przyznawać	priznávať	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
przyznaje	pripúšťa	przyznawać	pripúšťať	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
przyznaje	uznáva	przyznawać	uznávať	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
odkryć	objaviť	odkryć	objaviť	V;PFV;NFIN;ACT	V;PFV;POS;NFIN
stężenie	koncentrácia	stężyć	koncentrácia	N;NOM;NEUT;SG	N;NOM;FEM;SG
stężenie	koncentrácia	stężyć	koncentrácia	N;NOM;NEUT;SG	N;NOM;FEM;SG
zrobione	prevzaté	zrobić	prevziať	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
zrobione	prijaté	zrobić	prijatý	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
zrobione	vyrobený	zrobić	vyrobený	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
zrobione	vyrobené	zrobić	vyrobený	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
zrobione	vyrobená	zrobić	vyrobený	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
zrobione	hotová	zrobić	hotový	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;FEM;SG
zrobione	urobené	zrobić	urobený	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
zrobione	hotové	zrobić	hotový	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;NEUT;SG
zrobione	vykonané	zrobić	vykonaný	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
rozbił	rozbil	rozbić	rozbiť	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
rozbił	rozbila	rozbić	rozbiť	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;FEM;SG;POS;PST;V.PTCP
inżynierów	inžinierov	inżynier	inžinier	N;ACC;MASC;PL	N;ANIM;ACC;MASC;PL
odwołany	zrušená	odwołać	zrušený	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;FEM;SG
odwołany	zrušené	odwołać	zrušený	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
odwołany	zrušený	odwołać	zrušený	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;INAN;NOM;MASC;SG
odwołany	zrušené	odwołać	zrušený	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
odwołany	zrušená	odwołać	zrušený	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;FEM;SG
odwołany	zrušený	odwołać	zrušený	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;INAN;NOM;MASC;SG
żyła	žilo	żyć	žiť	V;IPFV;FEM;IND;SG;PST;FIN;ACT	V;IPFV;NEUT;SG;POS;PST;V.PTCP
żyła	žila	żyć	žiť	V;IPFV;FEM;IND;SG;PST;FIN;ACT	V;IPFV;FEM;SG;POS;PST;V.PTCP
żyła	žil	żyć	žiť	V;IPFV;FEM;IND;SG;PST;FIN;ACT	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
żyła	žila	żyć	žiť	V;IPFV;FEM;IND;SG;PST;FIN;ACT	V;IPFV;FEM;SG;POS;PST;V.PTCP
zjednoczenie	jednotnosť	zjednoczenie	jednotnosť	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;FEM;SG
zjednoczenie	jednota	zjednoczenie	jednota	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;FEM;SG
zjednoczenie	zjednotenie	zjednoczenie	zjednotenie	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;NEUT;SG
zjednoczenie	stretnutie	zjednoczenie	stretnutie	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;NEUT;SG
wnioski	prihlášky	wniosek	prihláška	N;NOM;MASC;PL	N;NOM;FEM;PL
wnioski	aplikácie	wniosek	aplikácia	N;NOM;MASC;PL	N;NOM;FEM;PL
wnioski	žiadosti	wniosek	žiadosť	N;NOM;MASC;PL	N;NOM;FEM;PL
wnioski	požiadavky	wniosek	požiadavka	N;NOM;MASC;PL	N;NOM;FEM;PL
wnioski	žiadosti	wniosek	žiadosť	N;NOM;MASC;PL	N;NOM;FEM;PL
wnioski	závery	wniosek	záver	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
rak	karcinóm	rak	karcin	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
rak	rakovina	rak	rakovina	N;NOM;MASC;SG	N;NOM;FEM;SG
atlantyku	atlantiku	atlantyk	atlantika	N;GEN;MASC;SG	N;INAN;GEN;MASC;SG
parki	parky	park	parka	N;NOM;MASC;PL	N;NOM;FEM;PL
konstrukcje	stavby	konstrukcja	stavba	N;NOM;FEM;PL	N;NOM;FEM;PL
konstrukcje	konštrukcie	konstrukcja	konštrukcia	N;NOM;FEM;PL	N;NOM;FEM;PL
konstrukcje	konštrukcie	konstrukcja	konštrukcia	N;NOM;FEM;PL	N;NOM;FEM;PL
konstrukcje	stavby	konstrukcja	stavba	N;NOM;FEM;PL	N;NOM;FEM;PL
konstrukcje	štruktúry	konstrukcja	štruktúra	N;NOM;FEM;PL	N;NOM;FEM;PL
połączyć	spojiť	połączyć	spojiť	V;PFV;NFIN;ACT	V;PFV;POS;NFIN
połączyć	zlúčiť	połączyć	zlúčiť	V;PFV;NFIN;ACT	V;PFV;POS;NFIN
połączyć	spojiť	połączyć	spojiť	V;PFV;NFIN;ACT	V;PFV;POS;NFIN
pozytywne	pozitívna	pozytywny	pozitívny	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
pozytywne	kladná	pozytywny	kladný	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
pozytywne	pozitívny	pozytywny	pozitívny	ADJ;NOM;NEUT;SG	ADJ;INAN;NOM;MASC;SG
intensywnie	intenzívne	intensywnie	intenzívne	ADV	ADV
magnus	magnus	magnus	magnus	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
przejęcia	nadobudnutie	przejąć	nadobudnutie	N;NOM;NEUT;SG	N;NOM;NEUT;SG
przejęcia	prevzatie	przejąć	prevzatie	N;NOM;NEUT;SG	N;NOM;NEUT;SG
malarzy	maliarov	malarz	maliar	N;ACC;MASC;PL	N;ANIM;ACC;MASC;PL
nagrobek	hrobku	nagrobek	hrobok	N;ACC;MASC;SG	N;ACC;FEM;SG
rozmieszczenie	nasadenie	rozmieszczenie	nasadenie	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;NEUT;SG
rozmieszczenie	zavádzanie	rozmieszczenie	zavádzanie	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;NEUT;SG
rozmieszczenie	rozmiestnenie	rozmieszczenie	rozmiestnenie	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;NEUT;SG
rozmieszczenie	rozloženie	rozmieszczenie	rozloženie	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;NEUT;SG
rozmieszczenie	usporiadanie	rozmieszczenie	usporiadanie	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;NEUT;SG
uzyskuje	získava	uzyskiwać	získavať	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
przekształcenia	transformácia	przekształcenie	transformácia	N;NOM;NEUT;SG	N;NOM;FEM;SG
wiara	viera	wiara	viera	N;NOM;FEM;SG	N;NOM;FEM;SG
wiara	viera	wiara	viera	N;NOM;FEM;SG	N;NOM;FEM;SG
myślenia	premýšľanie	myślenie	premýšľanie	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;NEUT;SG
myślenia	myslenie	myślenie	myslenie	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;NEUT;SG
zmiennych	premenných	zmienny	premenný	ADJ;GEN;MASC;PL	ADJ;GEN;MASC;PL
wywołuje	indukuje	wywoływać	indukovať	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
pułków	plukov	pułka	pluk	N;GEN;MASC;PL	N;INAN;GEN;MASC;PL
głębokie	hlboké	głęboki	hlboký	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
przejęcie	prevzatie	przejąć	prevzatie	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;NEUT;SG
przejęcie	nadobudnutie	przejąć	nadobudnutie	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;NEUT;SG
przejęcie	získavanie	przejąć	získavanie	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;NEUT;SG
przejęcie	získanie	przejąć	získanie	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;NEUT;SG
przedstawiona	prezentované	przedstawić	prezentovaný	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
przedstawiona	predstavené	przedstawić	predstavený	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
przedstawiona	predložené	przedstawić	predložený	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
przedstawiona	predkladané	przedstawić	predkladaný	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
przedstawiona	predstavený	przedstawić	predstavený	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
plakat	plagát	plakat	plagát	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
inicjatywa	iniciatíva	inicjatywa	iniciatíva	N;NOM;FEM;SG	N;NOM;FEM;SG
bohaterka	hrdinka	bohaterka	hrdinka	N;NOM;FEM;SG	N;NOM;FEM;SG
wdowa	vdova	wdowa	vdova	N;NOM;FEM;SG	N;NOM;FEM;SG
kulturowe	kultúrna	kulturowy	kultúrny	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
kulturowe	kultúrny	kulturowy	kultúrny	ADJ;NOM;NEUT;SG	ADJ;INAN;NOM;MASC;SG
kulturowe	kultúrne	kulturowy	kultúrny	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
prywatny	súkromný	prywatny	súkromný	ADJ;NOM;MASC;SG	ADJ;ANIM;NOM;MASC;SG
prywatny	súkromná	prywatny	súkromný	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
prywatny	súkromné	prywatny	súkromný	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
synod	synoda	synod	synoda	N;NOM;MASC;SG	N;NOM;FEM;SG
wyrażenia	výraz	wyrażenie	výraz	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
wyrażenia	vyjadrenie	wyrażenie	vyjadrenie	N;NOM;NEUT;SG	N;NOM;NEUT;SG
gazy	plyny	gaz	plyn	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
starsza	starší	stary	starý	ADJ;NOM;CMPR;FEM;SG	ADJ;ANIM;NOM;CMPR;MASC;SG
starsza	starší	stary	starý	ADJ;NOM;CMPR;FEM;SG	ADJ;ANIM;NOM;CMPR;MASC;SG
starsza	staršia	stary	starý	ADJ;NOM;CMPR;FEM;SG	ADJ;NOM;CMPR;FEM;SG
porównania	prirovnanie	porównanie	prirovnanie	N;NOM;NEUT;SG	N;NOM;NEUT;SG
porównania	porovnanie	porównanie	porovnanie	N;NOM;NEUT;SG	N;NOM;NEUT;SG
porównania	porovnávanie	porównanie	porovnávanie	N;NOM;NEUT;SG	N;NOM;NEUT;SG
chaos	chaos	chaos	chaos	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
zarzut	tvrdenie	zarzut	tvrdenie	N;NOM;MASC;SG	N;NOM;NEUT;SG
zarzut	obvinenie	zarzut	obvinenie	N;NOM;MASC;SG	N;NOM;NEUT;SG
dziób	zobák	dziób	zobák	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
dialog	dialóg	dialog	dialóg	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
palace	palace	palak	palac	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
palace	palác	palak	palác	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
sztuczne	umelé	sztuczny	umelý	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
sztuczne	umelá	sztuczny	umelať	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
sztuczne	umelý	sztuczny	umelý	ADJ;NOM;NEUT;SG	ADJ;INAN;NOM;MASC;SG
baltimore	baltimore	baltimor	baltimor	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
