hän	彼女	hän	彼女	PRO;NOM;SG;3	PRO
vaikutusta	影響	vaikutus	影響	N;PRT;SG	N
vaikutusta	エフェクト	vaikutus	エフェクト	N;PRT;SG	N
vaikutusta	効果	vaikutus	効果	N;PRT;SG	N
pelaajia	選手	pelaaja	選手	N;PRT;PL	N
pelaajia	プレイヤー	pelaaja	プレイヤー	N;PRT;PL	N
pelaajia	ゲーマー	pelaaja	ゲーマー	N;PRT;PL	N
viesti	メッセージ	viesti	メッセージ	N;NOM;SG	N
viesti	伝言	viesti	伝言	N;NOM;SG	N
poistetaan	削除	poistaa	削除	V;IND;PRS;FIN;PASS	V
kukat	お	kuka	お	N;NOM;PL	N
pelastaa	保存	pelastaa	保存	V;IND;SG;3;PRS;FIN;ACT	V
pelastaa	救助	pelastaa	救助	V;IND;SG;3;PRS;FIN;ACT	V
miehiä	男性	mies	男性	N;PRT;PL	N
miehiä	メン	mies	メン	N;PRT;PL	N
society	社会	societty	社会	N;NOM;SG	N
kirjallisuutta	文学	kirjallisuus	文学	N;PRT;SG	N
kirjallisuutta	文芸	kirjallisuus	文芸	N;PRT;SG	N
kirjallisuutta	参考	kirjallisuus	参考	N;PRT;SG	N
lennon	フライト	lento	フライト	N;GEN;SG	N
lennon	飛行	lento	飛行	N;GEN;SG	N
esittely	デモ	esittely	デモ	N;NOM;SG	N
esittely	プレゼン	esittely	プレゼン	N;NOM;SG	N
esittely	プレゼンテーション	esittely	プレゼンテーション	N;NOM;SG	N
museum	美術館	museum	美術館	N;NOM;SG	N
museum	博物館	museum	博物館	N;NOM;SG	N
yllättäen	突然	yllättäen	突然	ADV	ADV
puolueet	当事	puolue	当事	N;NOM;PL	N
puolueet	パーティ	puolue	パーティ	N;NOM;PL	N
puolueet	パーティー	puolue	パーティー	N;NOM;PL	N
pianisti	ピアニスト	pianisti	ピアニスト	N;NOM;SG	N
muuttunut	変更	muuttua	変更	V;NOM;SG;V.PTCP;ACT	V
pienempiä	小さい	pieni	小さい	ADJ;PRT;CMPR;PL	ADJ
tyyli	スタイル	tyyli	スタイル	N;NOM;SG	N
nopeus	速度	nopeus	速度	N;NOM;SG	N
nopeus	スピード	nopeus	スピード	N;NOM;SG	N
tuotteita	プロダクト	tuote	プロダクト	N;PRT;PL	N
tuotteita	商品	tuote	商品	N;PRT;PL	N
tuotteita	製品	tuote	製品	N;PRT;PL	N
menestynyt	成功	menestyä	成功	V;NOM;SG;V.PTCP;ACT	V
tapahtumien	イベント	tapahtuma	イベント	N;GEN;PL	N
tapahtumien	行事	tapahtuma	行事	N;GEN;PL	N
ympäristössä	周辺	ympäristö	周辺	N;IN+ESS;SG	N
säätiö	財団	säätiö	財団	N;NOM;SG	N
säätiö	ファンデーション	säätiö	ファンデーション	N;NOM;SG	N
säätiö	ファウンデーション	säätiö	ファウンデーション	N;NOM;SG	N
viikossa	毎週	viikko	毎週	N;IN+ESS;SG	N
viikossa	週間	viikko	週間	N;IN+ESS;SG	N
viikossa	週刊	viikko	週刊	N;IN+ESS;SG	N
lahko	セクト	lahko	セクト	N;NOM;SG	N
budjetti	予算	budjetti	予算	N;NOM;SG	N
vaihe	フェーズ	vaihe	フェーズ	N;NOM;SG	N
vaihe	位相	vaihe	位相	N;NOM;SG	N
vaihe	ステップ	vaihe	ステップ	N;NOM;SG	N
vaihe	舞台	vaihe	舞台	N;NOM;SG	N
vaihe	ステージ	vaihe	ステージ	N;NOM;SG	N
patsas	彫像	patsas	彫像	N;NOM;SG	N
edustaja	代理人	edustaja	代理人	N;NOM;SG	N
maalaus	絵画	maalaus	絵画	N;NOM;SG	N
sopii	合う	sopia	合う	V;IND;SG;3;PRS;FIN;ACT	V
roolin	役割	rooli	役割	N;GEN;SG	N
kirjallisuus	文学	kirjallisuus	文学	N;NOM;SG	N
kirjallisuus	文芸	kirjallisuus	文芸	N;NOM;SG	N
turkki	七面	turkki	七面	N;NOM;SG	N
turkki	毛皮	turkki	毛皮	N;NOM;SG	N
palkintoja	懸賞	palkinta	懸賞	N;PRT;PL	N
palkintoja	賞品	palkinta	賞品	N;PRT;PL	N
palkintoja	トロフィー	palkinta	トロフィー	N;PRT;PL	N
havaittu	観測	havaita	観測	V;NOM;SG;V.PTCP;PASS	V
havaittu	検知	havaita	検知	V;NOM;SG;V.PTCP;PASS	V
todellinen	リアル	todellinen	リアル	ADJ;NOM;SG	ADJ
muistomerkki	記念碑	muisto#merkki	記念碑	N;NOM;SG	N
muistomerkki	モニュメント	muisto#merkki	モニュメント	N;NOM;SG	N
muistomerkki	記念碑	muisto#merkki	記念碑	N;NOM;SG	N
kasvien	植物	kasvi	植物	N;GEN;PL	N
ilmasto	気候	ilmasto	気候	N;NOM;SG	N
sanomalehti	新聞紙	sanoma#lehti	新聞紙	N;NOM;SG	N
sanomalehti	新聞	sanoma#lehti	新聞	N;NOM;SG	N
kaudet	季節	kausi	季節	N;NOM;PL	N
kaudet	シーズン	kausi	シーズン	N;NOM;PL	N
kaudet	ピリオド	kausi	ピリオド	N;NOM;PL	N
energiaa	エネルギー	energia	エネルギー	N;PRT;SG	N
selittää	説明	selittää	説明	V;IND;SG;3;PRS;FIN;ACT	V
näyttelijät	キャスト	näyttelijä	キャスト	N;NOM;PL	N
näyttelijät	ギプス	näyttelijä	ギプス	N;NOM;PL	N
näyttelijät	俳優	näyttelijä	俳優	N;NOM;PL	N
pidätettiin	逮捕	pidättää	逮捕	V;IND;PST;FIN;PASS	V
vuori	マウンテン	vuori	マウンテン	N;NOM;SG	N
vuori	マウント	vuori	マウント	N;NOM;SG	N
määritelty	指定	määritellä	指定	V;NOM;SG;V.PTCP;PASS	V
suosiota	人気	suosio	人気	N;PRT;SG	N
jakson	エピソード	jakso	エピソード	N;GEN;SG	N
syö	食べる	syödä	食べる	V;IND;SG;2;PRS;FIN;ACT	V
syö	食べる	syödä	食べる	V;IND;SG;2;PRS;FIN;ACT	V
sotilaat	兵士	sotala	兵士	N;NOM;PL	N
tukholma	ストック	tukholma	ストック	N;NOM;SG	N
association	社団	association	社団	N;GEN;SG	N
association	協会	association	協会	N;GEN;SG	N
association	アソシエーション	association	アソシエーション	N;GEN;SG	N
vaikeaa	難しい	vaikea	難しい	ADJ;PRT;SG	ADJ
perustuslain	体質	perustus#laki	体質	N;GEN;SG	N
perustuslain	憲法	perustus#laki	憲法	N;GEN;SG	N
luostari	修道	luostari	修道	N;NOM;SG	N
luostari	僧院	luostari	僧院	N;NOM;SG	N
luostari	修道	luostari	修道	N;NOM;SG	N
luostari	修道	luostari	修道	N;NOM;SG	N
jotenkin	なんと	jotenkin	なんと	ADV	ADV
kustannus	費用	kustannus	費用	N;NOM;SG	N
kustannus	原価	kustannus	原価	N;NOM;SG	N
kustannus	コスト	kustannus	コスト	N;NOM;SG	N
veljekset	兄弟	veli	兄弟	N;NOM;PL	N
maksaa	支払う	maksaa	支払う	V;IND;SG;3;PRS;FIN;ACT	V
maksaa	支払い	maksaa	支払う	V;IND;SG;3;PRS;FIN;ACT	V
aseita	武器	ase	武器	N;PRT;PL	N
aseita	兵器	ase	兵器	N;PRT;PL	N
herttua	公爵	herttua	公爵	N;NOM;SG	N
puisto	パーク	puisto	パーク	N;NOM;SG	N
puisto	公園	puisto	公園	N;NOM;SG	N
puisto	公園	puisto	公園	N;NOM;SG	N
ravintola	レストラン	ravintola	レストラン	N;NOM;SG	N
ravintola	飲食店	ravintola	飲食店	N;NOM;SG	N
suunnittelu	計画	suunnittelu	計画	N;NOM;SG	N
suunnittelu	企画	suunnittelu	企画	N;NOM;SG	N
suunnittelu	プランニング	suunnittelu	プランニング	N;NOM;SG	N
suunnittelu	デザイン	suunnittelu	デザイン	N;NOM;SG	N
suunnittelu	意匠	suunnittelu	意匠	N;NOM;SG	N
ministeri	公使	ministeri	公使	N;NOM;SG	N
ministeri	大臣	ministeri	大臣	N;NOM;SG	N
viikko	週間	viikko	週間	N;NOM;SG	N
viikko	毎週	viikko	毎週	N;NOM;SG	N
viikko	週間	viikko	週間	N;NOM;SG	N
viikko	週刊	viikko	週刊	N;NOM;SG	N
tilastot	統計	tilasto	統計	N;NOM;PL	N
tilastot	統計	tilasto	統計	N;NOM;PL	N
temppeli	寺院	temppeli	寺院	N;NOM;SG	N
temppeli	神殿	temppeli	神殿	N;NOM;SG	N
käyttäjiä	ユーザー	käyttäjä	ユーザー	N;PRT;PL	N
käyttäjiä	ユーザ	käyttäjä	ユーザ	N;PRT;PL	N
elokuvista	映画	elo#kuva	映画	N;IN+ABL;PL	N
syntyneet	誕生	syntyä	誕生	V;NOM;PL;V.PTCP;ACT	V
into	熱意	into	熱意	N;NOM;SG	N
rykmentin	連隊	rykmentti	連隊	N;GEN;SG	N
liikenteen	トラフィック	liikenne	トラフィック	N;GEN;SG	N
liikenteen	交通	liikenne	交通	N;GEN;SG	N
hip	股関節	hip	股関節	N;NOM;SG	N
hip	ヒップ	hip	ヒップ	N;NOM;SG	N
college	カレッジ	college	カレッジ	N;NOM;SG	N
college	大学	college	大学	N;NOM;SG	N
luonnon	ナチュラル	luonto	ナチュラル	N;GEN;SG	N
palauttaa	復元	palauttaa	復元	V;IND;SG;FIN;ACT	V
kalenteri	カレンダー	kalenteri	カレンダー	N;NOM;SG	N
tuhosi	破壊	tuhota	破壊	V;IND;SG;3;PST;FIN;ACT	V
teoria	セオリー	teoria	セオリー	N;NOM;SG	N
teoria	理論	teoria	理論	N;NOM;SG	N
lähtevät	去る	lähteä	去る	V;IND;PL;3;PRS;FIN;ACT	V
taistelut	合戦	taistelu	合戦	N;NOM;PL	N
taistelut	ファイティング	taistelu	ファイティング	N;NOM;PL	N
pormestari	町長	pormestari	町長	N;NOM;SG	N
pormestari	市長	pormestari	市長	N;NOM;SG	N
kapellimestari	車	kapelli#mestari	車	N;NOM;SG	N
ase	武器	ase	武器	N;NOM;SG	N
ase	ガン	ase	ガン	N;NOM;SG	N
pelejä	ゲーム	peli	ゲーム	N;PRT;PL	N
kilpailujen	コンテスト	kilpailu	コンテスト	N;GEN;PL	N
kielletty	禁止	kieltää	禁止	V;NOM;SG;V.PTCP;PASS	V
historiasta	履歴	historia	履歴	N;IN+ABL;SG	N
historiasta	由緒	historia	由緒	N;IN+ABL;SG	N
historiasta	歴史	historia	歴史	N;IN+ABL;SG	N
historiasta	沿革	historia	沿革	N;IN+ABL;SG	N
valinta	セレクション	valinta	セレクション	N;NOM;SG	N
valinta	チョイス	valinta	チョイス	N;NOM;SG	N
hopea	シルバー	hopea	シルバー	N;NOM;SG	N
vähentää	減らす	vähentää	減らす	V;IND;SG;3;PRS;FIN;ACT	V
asioiden	事務	asia	事務	N;GEN;PL	N
vasen	左側	vasen	左側	N;NOM;SG	N
hotelli	ホテル	hotelli	ホテル	N;NOM;SG	N
vaalit	選挙	vaali	選挙	N;NOM;PL	N
vaalit	選挙	vaali	選挙	N;NOM;PL	N
jääkiekko	ホッケー	jää#kiekko	ホッケー	N;NOM;SG	N
jääkiekko	アイス	jää#kiekko	アイス	N;NOM;SG	N
edistää	宣伝	edistää	宣伝	V;IND;SG;3;PRS;FIN;ACT	V
ranta	砂浜	ranta	砂浜	N;NOM;SG	N
urheilijat	選手	urheilija	選手	N;NOM;PL	N
urheilijat	アスリート	urheilija	アスリート	N;NOM;PL	N
talouden	経済	talous	経済	N;GEN;SG	N
hinta	価格	hinta	価格	N;NOM;SG	N
hinta	プライス	hinta	プライス	N;NOM;SG	N
hinta	対価	hinta	対価	N;NOM;SG	N
hinta	値段	hinta	値段	N;NOM;SG	N
hinta	価格	hinta	価格	N;NOM;SG	N
hinta	費用	hinta	費用	N;NOM;SG	N
hinta	原価	hinta	原価	N;NOM;SG	N
hinta	コスト	hinta	コスト	N;NOM;SG	N
tutkia	探検	tutkia	探検	V;SG;NFIN;ACT	V
yksilöä	標本	yksilö	標本	N;PRT;SG	N
yksilöä	見本	yksilö	見本	N;PRT;SG	N
hyötyä	利益	hyöty	利益	N;PRT;SG	N
tehtävät	代入	tehtävä	代入	N;NOM;PL	N
tehtävät	タスク	tehtävä	タスク	N;NOM;PL	N
tehtävät	ミッション	tehtävä	ミッション	N;NOM;PL	N
pauli	ポール	pauli	ポール	N;NOM;SG	N
tarinoita	記事	tarina	記事	N;PRT;PL	N
tarinoita	ストーリー	tarina	ストーリー	N;PRT;PL	N
lopettaa	辞める	lopettaa	辞める	V;SG;NFIN;ACT	V
lopettaa	終了	lopettaa	終了	V;SG;NFIN;ACT	V
aiheen	話題	aihe	話題	N;GEN;SG	N
aiheen	トピック	aihe	トピック	N;GEN;SG	N
rehtori	校長	rehtori	校長	N;NOM;SG	N
rehtori	総長	rehtori	総長	N;NOM;SG	N
rehtori	校長	rehtori	校長	N;NOM;SG	N
rehtori	元本	rehtori	元本	N;NOM;SG	N
paikallinen	ローカル	paikallinen	ローカル	ADJ;NOM;SG	ADJ
tuoda	持ち込み	tuoda	持ち込み	V;SG;NFIN;ACT	V
käytettävä	使用	käyttää	使用	V;NOM;SG;V.PTCP;PASS	V
hitaasti	ゆっくり	hitaasti	ゆっくり	ADV	ADV
hitaasti	ゆっくり	hitaasti	ゆっくり	ADV	ADV
ilma	空気	ilma	空気	N;NOM;SG	N
ilma	航空	ilma	航空	N;NOM;SG	N
koneet	機械	kone	機械	N;NOM;PL	N
koneet	機械	kone	機械	N;NOM;PL	N
ruokaa	食べ物	ruoka	食べ物	N;PRT;SG	N
ruokaa	食品	ruoka	食品	N;PRT;SG	N
rotu	人種	rotu	人種	N;NOM;SG	N
rotu	競走	rotu	競走	N;NOM;SG	N
rotu	レース	rotu	レース	N;NOM;SG	N
instituutti	研究所	instituutti	研究所	N;NOM;SG	N
kaupunkeja	都市	kaupunki	都市	N;PRT;PL	N
muokata	編集	muokata	編集	V;SG;NFIN;ACT	V
muokata	変更	muokata	変更	V;SG;NFIN;ACT	V
metro	地下鉄	metro	地下鉄	N;NOM;SG	N
metro	地下鉄	metro	地下鉄	N;NOM;SG	N
kartta	マップ	kartta	マップ	N;NOM;SG	N
pikajuoksija	スプリンター	pika#juoksija	スプリンター	N;NOM;SG	N
merkkejä	文字	merkki	文字	N;PRT;PL	N
merkkejä	キャラクター	merkki	キャラクター	N;PRT;PL	N
merkkejä	サイン	merkki	サイン	N;PRT;PL	N
kemian	化学	kemia	化学	N;GEN;SG	N
toukokuun	五月	toukokuu	五月	N;GEN;SG	N
suunnitelman	計画	suunnitelma	計画	N;GEN;SG	N
suunnitelman	プラン	suunnitelma	プラン	N;GEN;SG	N
korjata	修正	korjata	修正	V;SG;NFIN;ACT	V
hylättiin	却下	hylätä	却下	V;IND;PST;FIN;PASS	V
kirkkoon	教会堂	kirkko	教会堂	N;IN+ALL;SG	N
kirkkoon	教会	kirkko	教会	N;IN+ALL;SG	N
lounais	南西	lounais	南西	N;NOM;SG	N
versiota	バージョン	versio	バージョン	N;PRT;SG	N
kirjaston	図書館	kirjasto	図書館	N;GEN;SG	N
kirjaston	ライブラリ	kirjasto	ライブラリ	N;GEN;SG	N
laivastoon	海軍	laivasto	海軍	N;IN+ALL;SG	N
laivastoon	ネイビー	laivasto	ネイビー	N;IN+ALL;SG	N
sivuston	ウェブ	sivusto	ウェブ	N;GEN;SG	N
sivuston	サイト	sivusto	サイト	N;GEN;SG	N
sivuston	敷地	sivusto	敷地	N;GEN;SG	N
hahmot	形状	hahmo	形状	N;NOM;PL	N
hahmot	シェイプ	hahmo	シェイプ	N;NOM;PL	N
hahmot	文字	hahmo	文字	N;NOM;PL	N
hahmot	キャラクター	hahmo	キャラクター	N;NOM;PL	N
autoja	カーズ	auto	カーズ	N;PRT;PL	N
puun	ツリー	puu	ツリー	N;GEN;SG	N
ehdokkaana	ノミネート	ehdokas	ノミネート	N;FRML;SG	N
ehdokkaana	候補	ehdokas	候補	N;FRML;SG	N
ehdokkaana	候補	ehdokas	候補	N;FRML;SG	N
viestin	メッセージ	viesti	メッセージ	N;GEN;SG	N
viestin	伝言	viesti	伝言	N;GEN;SG	N
arvostelu	評論	arvostelu	評論	N;NOM;SG	N
arvostelu	レビュー	arvostelu	レビュー	N;NOM;SG	N
arvostelu	レビュー	arvostelu	レビュー	N;NOM;SG	N
arvostelu	審査	arvostelu	審査	N;NOM;SG	N
arvostelu	格付	arvostelu	格付	N;NOM;SG	N
ongelmat	トラブル	ongelma	トラブル	N;NOM;PL	N
ongelmat	問題	ongelma	問題	N;NOM;PL	N
ongelmat	問題	ongelma	問題	N;NOM;PL	N
mustat	黒い	musta	黒い	ADJ;NOM;PL	ADJ
epäonnistui	失敗	epäonnistua	失敗	V;IND;SG;3;PST;FIN;ACT	V
torni	タワー	torni	タワー	N;NOM;SG	N
vaihtoehto	オプション	vaihto#ehto	オプション	N;NOM;SG	N
kommentin	コメント	kommentti	コメント	N;GEN;SG	N
palvelut	サービス	palvelu	サービス	N;NOM;PL	N
majuri	少佐	majuri	少佐	N;NOM;SG	N
majuri	メジャー	majuri	メジャー	N;NOM;SG	N
majuri	専攻	majuri	専攻	N;NOM;SG	N
pelaajien	選手	pelaaja	選手	N;GEN;PL	N
pelaajien	プレイヤー	pelaaja	プレイヤー	N;GEN;PL	N
sport	スポーツ	sport	スポーツ	N;NOM;SG	N
luokat	クラス	luokka	クラス	N;NOM;PL	N
luokat	カテゴリー	luokka	カテゴリー	N;NOM;PL	N
luokat	カテゴリ	luokka	カテゴリ	N;NOM;PL	N
materiaali	素材	materiaali	素材	N;NOM;SG	N
materiaali	材料	materiaali	材料	N;NOM;SG	N
materiaali	マテリアル	materiaali	マテリアル	N;NOM;SG	N
materiaali	材料	materiaali	材料	N;NOM;SG	N
materiaali	素材	materiaali	素材	N;NOM;SG	N
maailmaan	世界	maailma	世界	N;IN+ALL;SG	N
maailmaan	ワールド	maailma	ワールド	N;IN+ALL;SG	N
keksi	発明	keksiä	発明	V;IND;SG;3;PST;FIN;ACT	V
väestön	人口	väestö	人口	N;GEN;SG	N
nopea	速い	nopea	速い	ADJ;NOM;SG	ADJ
nopea	高速	nopea	高速	ADJ;NOM;SG	ADJ
ympäristön	環境	ympäristö	環境	N;GEN;SG	N
äänestää	投票	äänestää	投票	V;SG;NFIN;ACT	V
äänestää	投票	äänestää	投票	V;SG;NFIN;ACT	V
pankin	バンク	pankki	バンク	N;GEN;SG	N
pankin	銀行	pankki	銀行	N;GEN;SG	N
valkoiset	白い	valkoinen	白い	ADJ;NOM;PL	ADJ
salon	サロン	salo	サロン	N;GEN;SG	N
etu	フロント	etu	フロント	N;NOM;SG	N
etu	表側	etu	表側	N;NOM;SG	N
etu	前面	etu	前面	N;NOM;SG	N
etu	利点	etu	利点	N;NOM;SG	N
paavin	教皇	paavi	教皇	N;GEN;SG	N
cas	カス	cas	カス	N;NOM;SG	N
täydellinen	完璧	täydellinen	完璧	ADJ;NOM;SG	ADJ
versioita	バージョン	versio	バージョン	N;PRT;PL	N
ikä	年齢	ikä	年齢	N;NOM;SG	N
suhteet	リレーション	suhde	リレーション	N;NOM;PL	N
suhteet	リレーション	suhde	リレーション	N;NOM;PL	N
suhteet	リレーション	suhde	リレーション	N;NOM;PL	N
suhteet	関係	suhde	関係	N;NOM;PL	N
ilves	ボブキャット	ilves	ボブキャット	N;NOM;SG	N
ajoittain	たま	ajoittain	たま	ADV	ADV
suosio	人気	suosio	人気	N;NOM;SG	N
kuvernööri	知事	kuvernööri	知事	N;NOM;SG	N
opetus	教訓	opetus	教訓	N;NOM;SG	N
opetus	レッスン	opetus	レッスン	N;NOM;SG	N
opetus	授業	opetus	授業	N;NOM;SG	N
sydän	心臓	sydän	心臓	N;NOM;SG	N
sydän	ハート	sydän	ハート	N;NOM;SG	N
kaunis	美しい	kaunis	美しい	ADJ;NOM;SG	ADJ
tapahtumassa	ハプニング	tapahtuma	ハプニング	N;IN+ESS;SG	N
maanviljelijä	農家	maan#viljelijä	農家	N;NOM;SG	N
kilpa	競走	kilpa	競走	N;NOM;SG	N
kilpa	レース	kilpa	レース	N;NOM;SG	N
versiot	バージョン	versiot	バージョン	N;NOM;PL	N
politiikan	ポリシー	politiikka	ポリシー	N;GEN;SG	N
politiikan	政策	politiikka	政策	N;GEN;SG	N
politiikan	方針	politiikka	方針	N;GEN;SG	N
politiikan	政治	politiikka	政治	N;GEN;SG	N
osui	ヒット	osua	ヒット	V;IND;SG;3;PST;FIN;ACT	V
termiä	用語	termi	用語	N;PRT;SG	N
jako	スプリット	jako	スプリット	N;NOM;SG	N
odottaa	待ち	odottaa	待つ	V;IND;SG;3;PRS;FIN;ACT	V
tappiot	損失	tappio	損失	N;NOM;PL	N
tappiot	損失	tappio	損失	N;NOM;PL	N
puhua	喋る	puhua	喋る	V;SG;NFIN;ACT	V
vastaanoton	レセプション	vastaanotto	レセプション	N;GEN;SG	N
vastaanoton	披露	vastaanotto	披露	N;GEN;SG	N
eroa	差分	ero	差分	N;PRT;SG	N
pään	ヘッド	pää	ヘッド	N;GEN;SG	N
pään	頭部	pää	頭部	N;GEN;SG	N
äänet	サウンド	ääni	サウンド	N;NOM;PL	N
äänet	サウンド	ääni	サウンド	N;NOM;PL	N
kuvien	画像	kuva	画像	N;GEN;PL	N
kuvien	イメージ	kuva	イメージ	N;GEN;PL	N
lakia	法律	laki	法律	N;PRT;SG	N
lakia	法学	laki	法学	N;PRT;SG	N
luostarin	修道	luostari	修道	N;GEN;SG	N
luostarin	僧院	luostari	僧院	N;GEN;SG	N
villa	ウール	villa	ウール	N;NOM;SG	N
kova	難しい	kova	難しい	ADJ;NOM;SG	ADJ
kova	タフ	kova	タフ	ADJ;NOM;SG	ADJ
kova	厳しい	kova	厳しい	ADJ;NOM;SG	ADJ
voitot	利得	voitto	利得	N;NOM;PL	N
voitot	営利	voitto	営利	N;NOM;PL	N
voitot	利益	voitto	利益	N;NOM;PL	N
kilogrammaa	キログラム	kilogrammaa	キログラム	N;PRT;SG	N
kilogrammaa	キログラム	kilogrammaa	キログラム	N;PRT;SG	N
tuhota	破壊	tuhota	破壊	V;SG;NFIN;ACT	V
ranskalaiset	フレンチ	ranska#lainen	フレンチ	N;NOM;PL	N
haastattelu	面接	haastattelu	面接	N;NOM;SG	N
haastattelu	インタビュー	haastattelu	インタビュー	N;NOM;SG	N
institute	研究所	institute	研究所	N;NOM;SG	N
sanoja	言葉	sana	言葉	N;PRT;PL	N
sanoja	単語	sana	単語	N;PRT;PL	N
liittyä	参加	liittyä	参加	V;SG;NFIN;ACT	V
kieliä	言語	kieli	言語	N;PRT;PL	N
osallistuu	出席	osallistua	出席	V;IND;SG;3;PRS;FIN;ACT	V
energian	エネルギー	energia	エネルギー	N;GEN;SG	N
kevyt	軽い	kevyt	軽い	ADJ;NOM;SG	ADJ
kevyt	明るい	kevyt	明るい	ADJ;NOM;SG	ADJ
maatalous	農業	maa#talous	農業	N;NOM;SG	N
maatalous	農業	maa#talous	農業	N;NOM;SG	N
luvut	フィギュア	luku	フィギュア	N;NOM;PL	N
luvut	数字	luku	数字	N;NOM;PL	N
luvut	数値	luku	数値	N;NOM;PL	N
luvut	チャプター	luku	チャプター	N;NOM;PL	N
karhu	クマ	karhu	クマ	N;NOM;SG	N
hallitsija	定規	hallitsija	定規	N;NOM;SG	N
hallitsija	主権	hallitsija	主権	N;NOM;SG	N
koulua	学校	koulu	学校	N;PRT;SG	N
koulua	スクール	koulu	スクール	N;PRT;SG	N
runko	船体	runko	船体	N;NOM;SG	N
kuorma	ロード	kuorma	ロード	N;NOM;SG	N
pääosassa	主演	pää#osa	主演	N;IN+ESS;SG	N
kapinan	反乱	kapina	反乱	N;GEN;SG	N
kala	魚類	kala	魚類	N;NOM;SG	N
areena	アリーナ	are	アリーナ	N;NOM;SG	N
yleisö	観客	yleisö	観客	N;NOM;SG	N
yleisö	オーディエンス	yleisö	オーディエンス	N;NOM;SG	N
yleisö	群衆	yleisö	群衆	N;NOM;SG	N
yleisö	群集	yleisö	群集	N;NOM;SG	N
yleisö	人	yleisö	人	N;NOM;SG	N
lukumäärä	番号	luku#määrä	番号	N;NOM;SG	N
lukumäärä	数値	luku#määrä	数値	N;NOM;SG	N
lukumäärä	ナンバー	luku#määrä	ナンバー	N;NOM;SG	N
myöntää	付与	myöntää	付与	V;SG;NFIN;ACT	V
teollisuuden	業界	teollisuus	業界	N;GEN;SG	N
teollisuuden	産業	teollisuus	産業	N;GEN;SG	N
paavali	ポール	paavali	ポール	N;NOM;SG	N
mäki	ヒル	mäki	ヒル	N;NOM;SG	N
sydämen	心臓	sydän	心臓	N;GEN;SG	N
sydämen	ハート	sydän	ハート	N;GEN;SG	N
paha	悪い	paha	悪い	ADJ;NOM;SG	ADJ
preussin	プロイセン	preussi	プロイセン	N;GEN;SG	N
preussin	プロイセン	preussi	プロイセン	N;GEN;SG	N
aiheita	トピック	aihe	トピック	N;PRT;PL	N
aiheita	科目	aihe	科目	N;PRT;PL	N
paikassa	場所	paikka	場所	N;IN+ESS;SG	N
paikassa	スポット	paikka	スポット	N;IN+ESS;SG	N
arvoa	バリュー	arvo	バリュー	N;PRT;SG	N
arvoa	価額	arvo	価額	N;PRT;SG	N
sairaalassa	病院	sairaala	病院	N;IN+ESS;SG	N
tavallinen	普通	tavallinen	普通	ADJ;NOM;SG	ADJ
tavallinen	普通	tavallinen	普通	ADJ;NOM;SG	ADJ
paula	ポーラ	paula	ポーラ	N;NOM;SG	N
menetelmä	方法論	menetelmä	方法論	N;NOM;SG	N
menetelmä	方法	menetelmä	方法	N;NOM;SG	N
ylläpitäjä	管理	ylläpitäjä	管理	N;NOM;SG	N
ylläpitäjä	管理人	ylläpitäjä	管理人	N;NOM;SG	N
ylläpitäjä	管理	ylläpitäjä	管理	N;NOM;SG	N
ylläpitäjä	管理人	ylläpitäjä	管理人	N;NOM;SG	N
aurinko	太陽	aurinko	太陽	N;NOM;SG	N
säännöt	規則	sääntö	規則	N;NOM;PL	N
säännöt	ルール	sääntö	ルール	N;NOM;PL	N
matematiikan	数学	matematiikka	数学	N;GEN;SG	N
matematiikan	数学	matematiikka	数学	N;GEN;SG	N
manner	本土	manner	本土	N;NOM;SG	N
ensisijaisesti	主に	ensi#sijaisesti	主に	ADV	ADV
laite	デバイス	laite	デバイス	N;NOM;SG	N
laite	機器	laite	機器	N;NOM;SG	N
laite	マシン	laite	マシン	N;NOM;SG	N
laite	マシーン	laite	マシーン	N;NOM;SG	N
laite	機械	laite	機械	N;NOM;SG	N
orkesterin	オーケストラ	orkesteri	オーケストラ	N;GEN;SG	N
planeetan	惑星	planeetta	惑星	N;GEN;SG	N
luutnantti	警部	luutnantti	警部	N;NOM;SG	N
luutnantti	中尉	luutnantti	中尉	N;NOM;SG	N
rakennuksessa	建物	rakennus	建物	N;IN+ESS;SG	N
pan	パン	pan	パン	N;NOM;SG	N
loppu	エンド	loppu	エンド	N;NOM;SG	N
kertomus	レポート	kertomus	レポート	N;NOM;SG	N
myydään	売る	myydä	売る	V;IND;PRS;FIN;PASS	V
myydään	落札	myydä	落札	V;IND;PRS;FIN;PASS	V
myydään	販売	myydä	販売	V;IND;PRS;FIN;PASS	V
reitin	経路	reitti	経路	N;GEN;SG	N
ruoka	食べ物	ruoka	食べ物	N;NOM;SG	N
ruoka	食品	ruoka	食品	N;NOM;SG	N
kotipaikka	住居	koti#paikka	住居	N;NOM;SG	N
kotipaikka	居所	koti#paikka	居所	N;NOM;SG	N
kotipaikka	住所	koti#paikka	住所	N;NOM;SG	N
kotipaikka	座席	koti#paikka	座席	N;NOM;SG	N
logo	ロゴ	logo	ロゴ	N;NOM;SG	N
levyä	ディスク	levy	ディスク	N;PRT;SG	N
levyä	円盤	levy	円盤	N;PRT;SG	N
levyä	ディスク	levy	ディスク	N;PRT;SG	N
