bija	بود	būt	بود#باش	V;FH;IND;3;POS;PST;FIN;ACT	V;SG;3;PST
politikas	سیاستهای	politika	سیاست	N;NOM;FEM;PL	N;PL
ernests	ارنست	ernests	ارنست	N;NOM;MASC;SG	N;SG
mežu	وودلند	mežs	وودلند	N;ACC;MASC;SG	N;SG
putns	پرنده	putns	پرنده	N;NOM;MASC;SG	N;SG
skolotājs	معلم	skolotājs	معلم	N;NOM;MASC;SG	N;SG
skolotājs	معلمی	skolotājs	معلم	N;NOM;MASC;SG	N;SG
skolotājs	teacher	skolotājs	teacher	N;NOM;MASC;SG	N;SG
skolotājs	آموزگار	skolotājs	آموزگار	N;NOM;MASC;SG	N;SG
purvs	باتلاق	purvs	باتلاق	N;NOM;MASC;SG	N;SG
purvs	مرداب	purvs	مرداب	N;NOM;MASC;SG	N;SG
purvs	باتلاق	purvs	باتلاق	N;NOM;MASC;SG	N;SG
islāma	اسلام	islams	اسلام	N;NOM;FEM;SG	N;SG
augsta	بلند	augsts	بلند	ADJ;NOM;FEM;SG	ADJ
aprīļa	اپریل	aprīlis	اپریل	N;GEN;MASC;SG	N;SG
aprīļa	آوریل	aprīlis	None	N;GEN;MASC;SG	N;SG
laukumā	مربع	laukums	مربع	N;ESS;MASC;SG	N;SG
laukumā	میدان	laukums	میدان	N;ESS;MASC;SG	N;SG
ražošana	تولید	ražošana	تولید	N;NOM;FEM;SG	N;SG
ražošana	تولید	ražošana	تولید	N;NOM;FEM;SG	N;SG
ražošana	ساخت	ražošana	ساخت	N;NOM;FEM;SG	N;SG
ražošana	تولیدی	ražošana	تولیدی	N;NOM;FEM;SG	N;SG
melnā	سیاه	melns	سیاه	ADJ;NOM;FEM;SG	ADJ
tūkstošiem	هزاران	tūkstoši	هزار	NUM;DAT;MASC;PL	NUM
tūkstošiem	هزارها	tūkstoši	هزار	NUM;DAT;MASC;PL	NUM
profesija	حرفه	profesija	None	N;NOM;FEM;SG	N;SG
profesija	شغلی	profesija	شغلی	N;NOM;FEM;SG	N;SG
profesija	شغل	profesija	شغل	N;NOM;FEM;SG	N;SG
profesija	اشغال	profesija	اشغال	N;NOM;FEM;SG	N;SG
barību	تغذیه	barība	تغذیه	N;ACC;FEM;SG	N;SG
barību	خوراندن	barība	خوراندن	N;ACC;FEM;SG	N;SG
tramvaju	تراموا	tramvajs	تراموا	N;ACC;MASC;SG	N;SG
spēkā	معتبری	spēks	معتبر	N;ESS;MASC;SG	N;SG
spēkā	زور	spēks	زور	N;ESS;MASC;SG	N;SG
spēkā	اجباری	spēks	اجباری	N;ESS;MASC;SG	N;SG
spēkā	نیرو	spēks	نیرو	N;ESS;MASC;SG	N;SG
spēkā	اجبار	spēks	اجبار	N;ESS;MASC;SG	N;SG
priekšnieks	رییس	priekšnieks	رییس	N;NOM;MASC;SG	N;SG
priekšnieks	رئیس	priekšnieks	رئیس	N;NOM;MASC;SG	N;SG
pozīcijas	مواضع	pozīcija	موضع	N;NOM;FEM;PL	N;PL
pozīcijas	موقعیتهای	pozīcija	موقعیت	N;NOM;FEM;PL	N;PL
grupām	گروهها	grupa	گروه	N;DAT;FEM;PL	N;PL
savienojumi	اتصالات	savienojums	اتصال	N;NOM;MASC;PL	N;PL
savienojumi	ارتباطات	savienojums	ارتباط	N;NOM;MASC;PL	N;PL
instrumenti	آلات	instruments	آلات	N;NOM;MASC;PL	N;PL
instrumenti	ابزارها	instruments	ابزار	N;NOM;MASC;PL	N;PL
instrumenti	ابزارهای	instruments	ابزار	N;NOM;MASC;PL	N;PL
sievas	همسران	sieva	همسر	N;NOM;FEM;PL	N;PL
federācija	فدراسیون	federācija	فدراسیون	N;NOM;FEM;SG	N;SG
augsts	بلند	augsts	بلند	ADJ;NOM;MASC;SG	ADJ
pārvalde	admins	pārvalde	admins	N;NOM;FEM;SG	N;SG
spēka	قوت	spēks	قوت	N;GEN;MASC;SG	N;SG
spēka	نیرو	spēks	نیرو	N;GEN;MASC;SG	N;SG
spēka	قدرت	spēks	قدرت	N;GEN;MASC;SG	N;SG
spēka	استحکام	spēks	استحکام	N;GEN;MASC;SG	N;SG
spēka	زور	spēks	زور	N;GEN;MASC;SG	N;SG
spēka	اجباری	spēks	اجباری	N;GEN;MASC;SG	N;SG
spēka	نیرو	spēks	نیرو	N;GEN;MASC;SG	N;SG
spēka	اجبار	spēks	اجبار	N;GEN;MASC;SG	N;SG
kosmonauts	فضانورد	kosmonauts	فضانورد	N;NOM;MASC;SG	N;SG
zvaigznes	ستارگان	zvaigzne	None	N;NOM;FEM;PL	N;PL
meistars	master	meistars	master	N;NOM;MASC;SG	N;SG
meistars	استادی	meistars	استاد	N;NOM;MASC;SG	N;SG
meistars	ارباب	meistars	ارباب	N;NOM;MASC;SG	N;SG
meistars	استاد	meistars	استاد	N;NOM;MASC;SG	N;SG
deputāti	اعضای	deputāts	عضو	N;NOM;MASC;PL	N;PL
deputāti	اعضا	deputāts	عضو	N;NOM;MASC;PL	N;PL
termins	ترم	termins	ترم	N;NOM;MASC;SG	N;SG
termins	اصطلاح	termins	None	N;NOM;MASC;SG	N;SG
nesējs	فروز	nesējs	فروز	N;NOM;MASC;SG	N;SG
nesējs	حامل	nesējs	حامل	N;NOM;MASC;SG	N;SG
objekts	شئ	objekts	شئ	N;NOM;MASC;SG	N;SG
objekts	مفعول	objekts	مفعول	N;NOM;MASC;SG	N;SG
objekts	شیء	objekts	شیء	N;NOM;MASC;SG	N;SG
objekts	سوژه	objekts	None	N;NOM;MASC;SG	N;SG
objekts	فاعل	objekts	None	N;NOM;MASC;SG	N;SG
objekts	موضوع	objekts	موضوع	N;NOM;MASC;SG	N;SG
dibinātājs	بنیانگذار	dibinātājs	بنیانگذار	N;NOM;MASC;SG	N;SG
dibinātājs	موسس	dibinātājs	موسس	N;NOM;MASC;SG	N;SG
natvar	natvar	natvarēt	None	N;NOM;MASC;SG	N;SG
uzņēmējs	اپراتور	uzņēmējs	اپراتور	N;NOM;MASC;SG	N;SG
uzņēmējs	عملگر	uzņēmējs	عملگر	N;NOM;MASC;SG	N;SG
uzņēmējs	کارآفرین	uzņēmējs	کارآفرین	N;NOM;MASC;SG	N;SG
uzņēmējs	کاسب	uzņēmējs	کاسب	N;NOM;MASC;SG	N;SG
atbrīvošanas	آزادسازی	atbrīvošana	آزادسازی	N;NOM;FEM;SG	N;SG
spēks	قوت	spēks	قوت	N;NOM;MASC;SG	N;SG
spēks	نیرو	spēks	نیرو	N;NOM;MASC;SG	N;SG
spēks	قدرت	spēks	قدرت	N;NOM;MASC;SG	N;SG
spēks	استحکام	spēks	استحکام	N;NOM;MASC;SG	N;SG
spēks	زور	spēks	زور	N;NOM;MASC;SG	N;SG
spēks	اجباری	spēks	اجباری	N;NOM;MASC;SG	N;SG
spēks	نیرو	spēks	نیرو	N;NOM;MASC;SG	N;SG
spēks	اجبار	spēks	اجبار	N;NOM;MASC;SG	N;SG
lidojums	پروازی	lidojums	پروازی	N;NOM;MASC;SG	N;SG
lidojums	پرواز	lidojums	پرواز	N;NOM;MASC;SG	N;SG
laikraksta	روزنامه	laikraksts	روزنامه	N;GEN;MASC;SG	N;SG
uzvara	پیروزی	uzvara	پیروزی	N;NOM;FEM;SG	N;SG
uzvara	فتح	uzvara	فتح	N;NOM;FEM;SG	N;SG
persona	شخص	persona	شخص	N;NOM;FEM;SG	N;SG
ieroču	آغوش	ierocis	آغوش	N;ACC;MASC;SG	N;SG
ieroču	بازو	ierocis	بازو	N;ACC;MASC;SG	N;SG
atjaunošanas	بازسازی	atjaunošana	بازسازی	N;NOM;FEM;SG	N;SG
atjaunošanas	نوسازی	atjaunošana	نوسازی	N;NOM;FEM;SG	N;SG
atjaunošanas	بازسازی	atjaunošana	بازسازی	N;NOM;FEM;SG	N;SG
soda	مجازات	sods	مجازات	N;GEN;MASC;SG	N;SG
soda	پنالتی	sods	None	N;GEN;MASC;SG	N;SG
soda	سودا	sods	سودا	N;GEN;MASC;SG	N;SG
virzieni	مسیرها	virziens	مسیر	N;NOM;MASC;PL	N;PL
lietas	اوضاع	lieta	وضع	N;NOM;FEM;PL	N;PL
lietas	چیزها	lieta	چیز	N;NOM;FEM;PL	N;PL
lietas	موارد	lieta	مورد	N;NOM;FEM;PL	N;PL
teorija	نظریه	teorija	نظریه	N;NOM;FEM;SG	N;SG
teorija	تئوری	teorija	تئوری	N;NOM;FEM;SG	N;SG
teorija	فرضیه	teorija	فرضیه	N;NOM;FEM;SG	N;SG
ostas	بنادر	osta	بندر	N;NOM;FEM;PL	N;PL
banka	بنک	banka	بنک	N;NOM;FEM;SG	N;SG
banka	بانک	banka	بانک	N;NOM;FEM;SG	N;SG
valdnieks	حاکم	valdnieks	حاکم	N;NOM;MASC;SG	N;SG
vadība	مدیریت	vadība	مدیریت	N;NOM;FEM;SG	N;SG
vadība	فرمان	vadība	فرمان	N;NOM;FEM;SG	N;SG
vadība	رهبری	vadība	رهبر	N;NOM;FEM;SG	N;SG
ministra	وزیر	ministrs	وزیر	N;GEN;MASC;SG	N;SG
ministra	وزیری	ministrs	وزیری	N;GEN;MASC;SG	N;SG
tūrisma	توریست	tūrisms	توریست	N;GEN;MASC;SG	N;SG
tūrisma	گردشگری	tūrisms	گردشگری	N;GEN;MASC;SG	N;SG
tūrisma	جهانگرد	tūrisms	جهانگرد	N;GEN;MASC;SG	N;SG
tūrisma	توریستی	tūrisms	توریستی	N;GEN;MASC;SG	N;SG
tūrisma	گردشگر	tūrisms	گردشگر	N;GEN;MASC;SG	N;SG
nepieciešama	لازم	nepieciešama	لازم	ADJ;NOM;FEM;SG	ADJ
nepieciešama	لازم	nepieciešama	لازم	ADJ;NOM;FEM;SG	ADJ
nepieciešama	ضروری	nepieciešama	ضروری	ADJ;NOM;FEM;SG	ADJ
augšējā	بالایی	augšēja	بالا	ADJ;NOM;FEM;SG	ADJ
parkā	park	parks	park	N;ESS;MASC;SG	N;SG
parkā	پارک	parks	None	N;ESS;MASC;SG	N;SG
kanāls	کانال	kanāls	None	N;NOM;MASC;SG	N;SG
kanāls	مجرا	kanāls	None	N;NOM;MASC;SG	N;SG
kanāls	مجرای	kanāls	None	N;NOM;MASC;SG	N;SG
kanāls	کانال	kanāls	None	N;NOM;MASC;SG	N;SG
kanāls	مجرا	kanāls	None	N;NOM;MASC;SG	N;SG
kanāls	مجرای	kanāls	None	N;NOM;MASC;SG	N;SG
kanāls	چنل	kanāls	چنل	N;NOM;MASC;SG	N;SG
kanāls	channel	kanāls	channel	N;NOM;MASC;SG	N;SG
hermanis	هرمان	hermanis	هرمان	N;NOM;MASC;SG	N;SG
progress	پیشرفت	progress	پیشرفت	N;NOM;MASC;SG	N;SG
progress	پیشرفتی	progress	پیشرفتی	N;NOM;MASC;SG	N;SG
tev	تو	tu	تو	PRO;DAT;SG;2	PRO;SG;2
doktora	دکترای	doktors	دکترای	N;GEN;MASC;SG	N;SG
zināma	دانسته	zināt	دانست#دان	V;NOM;INDF;FEM;SG;PRS;V.PTCP;PASS	V;SG;3;V.PTCP
oglekļa	کربن	ogleklis	None	N;NOM;MASC;SG	N;SG
oglekļa	کربنی	ogleklis	کربنی	N;NOM;MASC;SG	N;SG
māksla	arts	māksla	arts	N;NOM;FEM;SG	N;SG
māksla	هنر	māksla	هنر	N;NOM;FEM;SG	N;SG
māksla	art	māksla	art	N;NOM;FEM;SG	N;SG
māksla	هنر	māksla	هنر	N;NOM;FEM;SG	N;SG
māksla	آرت	māksla	آرت	N;NOM;FEM;SG	N;SG
teorijas	نظریات	teorija	نظریه	N;NOM;FEM;PL	N;PL
youthclubs	youthclubs	youthclubs	youthclubs	N;NOM;MASC;SG	N;SG
decembra	دسامبر	decembris	دسامبر	N;GEN;MASC;SG	N;SG
dzejas	آیات	dzeja	None	N;NOM;FEM;PL	N;PL
galvu	هد	galva	هد	N;ACC;FEM;SG	N;SG
galvu	سر	galva	سر	N;ACC;FEM;SG	N;SG
savvaļā	وحشی	savvaļa	وحشی	N;ESS;FEM;SG	N;SG
savvaļā	وایلد	savvaļa	وایلد	N;ESS;FEM;SG	N;SG
akadēmijā	آکادمی	akadēmija	آکادمی	N;ESS;FEM;SG	N;SG
akadēmijā	فرهنگستان	akadēmija	فرهنگست	N;ESS;FEM;SG	N;SG
līcis	خلیج	līcis	None	N;NOM;MASC;SG	N;SG
līcis	خلیج	līcis	None	N;NOM;MASC;SG	N;SG
locekļi	اعضای	loceklis	عضو	N;NOM;MASC;PL	N;PL
locekļi	اعضا	loceklis	عضو	N;NOM;MASC;PL	N;PL
okeānā	اقیانوس	okeāns	None	N;ESS;MASC;SG	N;SG
okeānā	اقیانوسی	okeāns	اقیانوسی	N;ESS;MASC;SG	N;SG
aste	تیل	aste	تیل	N;NOM;FEM;SG	N;SG
aste	دم	aste	دم	N;NOM;FEM;SG	N;SG
aste	دمش	aste	دمش	N;NOM;FEM;SG	N;SG
zemēm	اراضی	zeme	ارض	N;DAT;FEM;PL	N;PL
zemēm	سرزمینهای	zeme	سرزمین	N;DAT;FEM;PL	N;PL
skats	نمای	skats	None	N;NOM;MASC;SG	N;SG
valdis	والدیس	valdis	والدیس	N;NOM;MASC;SG	N;SG
lauka	فیلد	lauks	None	N;GEN;MASC;SG	N;SG
lauka	حوزه	lauks	حوزه	N;GEN;MASC;SG	N;SG
zaļā	سبز	zaļš	سبز	ADJ;NOM;FEM;SG	ADJ
vecā	کهنه	veca	کهنه	ADJ;NOM;FEM;SG	ADJ
sasniegumi	دستاوردهای	sasniegums	دستاورد	N;NOM;MASC;PL	N;PL
zivis	ماهیان	zivs	ماهیان	N;NOM;FEM;PL	N;PL
šķirnes	نژادهای	šķirne	نژاد	N;NOM;FEM;PL	N;PL
līdzīgs	مشابه	līdzīgs	مشابه	ADJ;NOM;MASC;SG	ADJ
šūnu	سلولی	šūns	None	N;ACC;FEM;SG	N;SG
uzbrukumu	حمله	uzbrukums	حمله	N;ACC;MASC;SG	N;SG
stāsts	داستان	stāsts	داستان	N;NOM;MASC;SG	N;SG
stāsts	داستانی	stāsts	داستان	N;NOM;MASC;SG	N;SG
stāsts	قصه	stāsts	None	N;NOM;MASC;SG	N;SG
bāze	پایه	bāze	پایه	N;NOM;FEM;SG	N;SG
bāze	مبنا	bāze	مبنا	N;NOM;FEM;SG	N;SG
bāze	پایگاه	bāze	None	N;NOM;FEM;SG	N;SG
bāze	پایه	bāze	پایه	N;NOM;FEM;SG	N;SG
žurnāls	مجله	žurnāls	مجله	N;NOM;MASC;SG	N;SG
mazāks	کوچکتر	mazs	کوچک	ADJ;NOM;CMPR;MASC;SG	ADJ;CMPR
pakalpojumu	خدمت	pakalpojums	خدمت	N;ACC;MASC;SG	N;SG
pakalpojumu	سرویس	pakalpojums	سرویس	N;ACC;MASC;SG	N;SG
plāna	تدبیر	plāns	تدبیر	N;NOM;FEM;SG	N;SG
plāna	پلان	plāns	پلان	N;NOM;FEM;SG	N;SG
plāna	نقشه	plāns	None	N;NOM;FEM;SG	N;SG
cīņa	رزم	cīņa	رزم	N;NOM;FEM;SG	N;SG
cīņa	کارزار	cīņa	کارزار	N;NOM;FEM;SG	N;SG
cīņa	بتل	cīņa	بتل	N;NOM;FEM;SG	N;SG
cīņa	نبرد	cīņa	None	N;NOM;FEM;SG	N;SG
cīņa	جهاد	cīņa	جهاد	N;NOM;FEM;SG	N;SG
cīņa	کشمکش	cīņa	کشمکش	N;NOM;FEM;SG	N;SG
cīņa	جنگیدن	cīņa	None	N;NOM;FEM;SG	N;SG
cīņa	دعوا	cīņa	None	N;NOM;FEM;SG	N;SG
cīņa	بجنگ	cīņa	بجنگ	N;NOM;FEM;SG	N;SG
apvienība	انجمن	apvienība	انجمن	N;NOM;FEM;SG	N;SG
kapi	قبرها	kaps	قبر	N;NOM;MASC;PL	N;PL
kapi	گورها	kaps	گور	N;NOM;MASC;PL	N;PL
izmantošana	استعمال	izmantošana	None	N;NOM;FEM;SG	N;SG
izmantošana	کاربرد	izmantošana	کاربرد	N;NOM;FEM;SG	N;SG
sports	sport	sports	sport	N;NOM;MASC;SG	N;SG
sports	اسپورت	sports	اسپورت	N;NOM;MASC;SG	N;SG
sports	ورزش	sports	ورزش	N;NOM;MASC;SG	N;SG
sports	ورزشی	sports	ورزشی	N;NOM;MASC;SG	N;SG
sports	ورزشکار	sports	ورزشکار	N;NOM;MASC;SG	N;SG
sports	اسپرت	sports	اسپرت	N;NOM;MASC;SG	N;SG
sports	اسپورت	sports	اسپورت	N;NOM;MASC;SG	N;SG
sports	ورزشی	sports	ورزشی	N;NOM;MASC;SG	N;SG
sports	ورزش	sports	ورزش	N;NOM;MASC;SG	N;SG
konference	کنفرانس	konference	کنفرانس	N;NOM;FEM;SG	N;SG
konference	همایش	konference	همایش	N;NOM;FEM;SG	N;SG
zālē	هال	zāle	هال	N;ESS;FEM;SG	N;SG
zālē	تالار	zāle	تالار	N;ESS;FEM;SG	N;SG
karaliene	queen	karaliene	queen	N;NOM;FEM;SG	N;SG
karaliene	ملکه	karaliene	ملکه	N;NOM;FEM;SG	N;SG
karaliene	بیبی	karaliene	بیبی	N;NOM;FEM;SG	N;SG
sekretārs	دبیر	sekretārs	دبیر	N;NOM;MASC;SG	N;SG
sekretārs	منشی	sekretārs	منشی	N;NOM;MASC;SG	N;SG
sešas	شش	sešas	شش	NUM;NOM;FEM;PL	NUM
sešas	شیش	sešas	شیش	NUM;NOM;FEM;PL	NUM
itālija	ایتالیا	itālija	ایتالیا	N;NOM;FEM;SG	N;SG
rakstīšanas	تحریر	rakstīšana	تحریر	N;NOM;FEM;SG	N;SG
rakstīšanas	تایپ	rakstīšana	تایپ	N;NOM;FEM;SG	N;SG
apzīmējums	ترم	apzīmējums	ترم	N;NOM;MASC;SG	N;SG
apzīmējums	اصطلاح	apzīmējums	None	N;NOM;MASC;SG	N;SG
kalna	کوه	kalns	کوه	N;GEN;MASC;SG	N;SG
kalna	طور	kalns	طور	N;GEN;MASC;SG	N;SG
dienās	روزها	diena	روز	N;ESS;FEM;PL	N;PL
dienās	روزهایی	diena	روز	N;ESS;FEM;PL	N;PL
dienās	روزای	diena	روزا	N;ESS;FEM;PL	N;PL
dienās	روزهای	diena	روز	N;ESS;FEM;PL	N;PL
vietnieks	متناوب	vietnieks	متناوب	N;NOM;MASC;SG	N;SG
vietnieks	معاون	vietnieks	معاون	N;NOM;MASC;SG	N;SG
saņem	میگیرد	saņemt	گرفت#گیر	V;FH;IND;3;POS;PRS;FIN;ACT	V;SG;3;PRS
arēna	آرنا	arēna	آرنا	N;NOM;FEM;SG	N;SG
elseif	elseif	elseif	elseif	N;DAT;FEM;SG	N;SG
kari	جنگها	karš	جنگ	N;NOM;MASC;PL	N;PL
tehnoloģijas	فناوریهای	tehnoloģija	فناوری	N;NOM;FEM;PL	N;PL
problēmu	مشکل	problēma	مشکل	N;ACC;FEM;SG	N;SG
problēmu	مسئله	problēma	مسئله	N;ACC;FEM;SG	N;SG
problēmu	مشکلی	problēma	مشکل	N;ACC;FEM;SG	N;SG
viņai	او	viņa	او	PRO;DAT;FEM;SG;3	PRO;SG;3
nāciju	ملت	nācija	ملت	N;ACC;FEM;SG	N;SG
attēli	تصاویر	attēls	تصویر	N;NOM;MASC;PL	N;PL
attēli	تصاویر	attēls	تصویر	N;NOM;MASC;PL	N;PL
attēli	عکسها	attēls	عکس	N;NOM;MASC;PL	N;PL
attēli	عکسها	attēls	عکس	N;NOM;MASC;PL	N;PL
vii	هفتم	vii	هفتم	ADJ	ADJ
treneri	coach	treneris	coach	N;ACC;MASC;SG	N;SG
treneri	دلیجان	treneris	دلیج	N;ACC;MASC;SG	N;SG
treneri	مربیگری	treneris	None	N;ACC;MASC;SG	N;SG
treneri	مربی	treneris	مربی	N;ACC;MASC;SG	N;SG
elements	عنصر	elements	عنصر	N;NOM;MASC;SG	N;SG
pieci	پنج	pieci	پنج	NUM;NOM;MASC;PL	NUM
sienas	دیواری	siena	دیواری	N;NOM;FEM;SG	N;SG
sienas	دیوار	siena	دیوار	N;NOM;FEM;SG	N;SG
sienas	دیوار	siena	دیوار	N;NOM;FEM;SG	N;SG
stāvoklī	بارداری	stāvoklis	بارداری	N;ESS;MASC;SG	N;SG
stāvoklī	حامله	stāvoklis	حامله	N;ESS;MASC;SG	N;SG
stāvoklī	باردار	stāvoklis	باردار	N;ESS;MASC;SG	N;SG
gadsimts	قرن	gadsimts	قرن	N;NOM;MASC;SG	N;SG
gadsimts	قرنه	gadsimts	قرنه	N;NOM;MASC;SG	N;SG
gadsimts	سده	gadsimts	سده	N;NOM;MASC;SG	N;SG
teodors	تئودور	teodors	تئودور	N;NOM;MASC;SG	N;SG
kultūra	تمدن	kultūra	تمدن	N;NOM;FEM;SG	N;SG
kultūra	فرهنگی	kultūra	فرهنگی	N;NOM;FEM;SG	N;SG
kultūra	فرهنگ	kultūra	فرهنگ	N;NOM;FEM;SG	N;SG
kultūra	برش	kultūra	None	N;NOM;FEM;SG	N;SG
celtniecība	ساخت	celtniecība	ساخت	N;NOM;FEM;SG	N;SG
celtniecība	سازندگی	celtniecība	سازندگی	N;NOM;FEM;SG	N;SG
celtniecība	ساختمان	celtniecība	ساختمان	N;NOM;FEM;SG	N;SG
kalnos	کوهها	kalns	کوه	N;ESS;MASC;PL	N;PL
glezna	نقاشی	glezna	نقاشی	N;NOM;FEM;SG	N;SG
nelielas	کوچک	neliela	کوچک	ADJ;NOM;FEM;PL	ADJ
birojs	اداره	birojs	اداره	N;NOM;MASC;SG	N;SG
birojs	دفتر	birojs	دفتر	N;NOM;MASC;SG	N;SG
oskars	اسکار	oskars	اسکار	N;NOM;MASC;SG	N;SG
oskars	اسکار	oskars	اسکار	N;NOM;MASC;SG	N;SG
vērtības	مقادیر	vērtība	مقدار	N;NOM;FEM;PL	N;PL
vērtības	ارزشها	vērtība	ارزش	N;NOM;FEM;PL	N;PL
pdf	pdf	pdf	pdf	N	N;SG
augstumā	ارتفاع	augstums	ارتفاع	N;ESS;MASC;SG	N;SG
rakstīt	نوشت	rakstīt	نوشت#نویس	V;POS;NFIN	V;SG;3;PST
rakstīt	نویسند	rakstīt	نویست#نویس	V;POS;NFIN	V;SBJV;PL;3;PRS
rakstīt	بنویسید	rakstīt	نسود#آو	V;POS;NFIN	V;SBJV;PL;2;PRS
rakstīt	بنویسد	rakstīt	نوشت#نویس	V;POS;NFIN	V;SBJV;SG;3;PRS
atgriešanās	بازگشت	atgriešanās	بازگشت	N;NOM;FEM;SG	N;SG
karavīri	سربازها	karavīrs	سرباز	N;NOM;MASC;PL	N;PL
karavīri	سربازان	karavīrs	سرباز	N;NOM;MASC;PL	N;PL
garas	طولانی	gara	طولانی	ADJ;NOM;FEM;PL	ADJ
garas	دراز	gara	دراز	ADJ;NOM;FEM;PL	ADJ
lidmašīnas	هواپیماهای	lidmašīna	هواپیما	N;NOM;FEM;PL	N;PL
lidmašīnas	هواپیماها	lidmašīna	هواپیما	N;NOM;FEM;PL	N;PL
prēmija	اضافی	prēmija	None	N;NOM;FEM;SG	N;SG
roka	بازو	roka	بازو	N;NOM;FEM;SG	N;SG
roka	دست	roka	دست	N;NOM;FEM;SG	N;SG
roka	آرم	roka	آرم	N;NOM;FEM;SG	N;SG
roka	بازوی	roka	بازوی	N;NOM;FEM;SG	N;SG
roka	دست	roka	دست	N;NOM;FEM;SG	N;SG
rinda	صف	rinda	صف	N;NOM;FEM;SG	N;SG
rinda	سطر	rinda	سطر	N;NOM;FEM;SG	N;SG
zīme	امضا	zīme	None	N;NOM;FEM;SG	N;SG
zīme	امضاء	zīme	امضاء	N;NOM;FEM;SG	N;SG
zīme	علامت	zīme	None	N;NOM;FEM;SG	N;SG
zīme	مارک	zīme	مارک	N;NOM;FEM;SG	N;SG
pārtrauca	ایستاد	pārtraukt	ایستاد#ایست	V;FH;IND;3;POS;PST;FIN;ACT	V;SG;3;PST
alus	آبجو	ali	آبجو	N;NOM;MASC;SG	N;SG
alus	آبجوی	ali	آبجوی	N;NOM;MASC;SG	N;SG
zinātnieks	دانشمندی	zinātnieks	دانشمندی	N;NOM;MASC;SG	N;SG
zinātnieks	دانشمند	zinātnieks	دانشمند	N;NOM;MASC;SG	N;SG
gaisā	هوابرد	gaiss	هوابرد	N;ESS;MASC;SG	N;SG
nogalināja	کشته	nogalināt	کشت#کش	V;FH;IND;3;POS;PST;FIN;ACT	V;SG;3;V.PTCP
krājums	موجودی	krājums	None	N;NOM;MASC;SG	N;SG
redaktors	ویرایشگر	redaktors	ویرایشگر	N;NOM;MASC;SG	N;SG
metode	متد	metode	متد	N;NOM;FEM;SG	N;SG
metode	روش	metode	روش	N;NOM;FEM;SG	N;SG
izdevums	ورژن	izdevums	ورژن	N;NOM;MASC;SG	N;SG
autori	نویسندگان	autors	نویسنده	N;NOM;MASC;PL	N;PL
lielāki	بزرگتر	liels	بزرگ	ADJ;NOM;CMPR;MASC;PL	ADJ;CMPR
lielāki	بزرگتر	liels	بزرگ	ADJ;NOM;CMPR;MASC;PL	ADJ;CMPR
lielāki	بزرگتری	liels	بزرگ	ADJ;NOM;CMPR;MASC;PL	ADJ;CMPR
popularitāti	محبوبیت	popularitāte	محبوبیت	N;ACC;FEM;SG	N;SG
palīgs	دستیاری	palīgs	دستیار	N;NOM;MASC;SG	N;SG
palīgs	دستیار	palīgs	دستیار	N;NOM;MASC;SG	N;SG
palīgs	یاور	palīgs	یاور	N;NOM;MASC;SG	N;SG
palīgs	یاوری	palīgs	یاوری	N;NOM;MASC;SG	N;SG
priekš	برای	priekš	برای	ADP	ADP
roku	دست	roka	دست	N;ACC;FEM;SG	N;SG
sarunas	مذاکرات	saruna	مذاکره	N;NOM;FEM;PL	N;PL
sarunas	مذاکرات	saruna	مذاکره	N;NOM;FEM;PL	N;PL
sarunas	مکالمات	saruna	مکالمه	N;NOM;FEM;PL	N;PL
gala	نهائی	gals	نهائی	N;NOM;MASC;SG	N;SG
gala	پایانی	gals	پایان	N;NOM;MASC;SG	N;SG
gala	فاینال	gals	فاینال	N;NOM;MASC;SG	N;SG
līderi	لیدر	līderis	لیدر	N;ACC;MASC;SG	N;SG
līderi	رهبر	līderis	رهبر	N;ACC;MASC;SG	N;SG
kājām	پاهای	kāja	پا	N;DAT;FEM;PL	N;PL
sākums	شروع	sākums	شروع	N;NOM;MASC;SG	N;SG
sākums	آغاز	sākums	آغاز	N;NOM;MASC;SG	N;SG
sākums	ابتدای	sākums	ابتدا	N;NOM;MASC;SG	N;SG
sākums	آغاز	sākums	آغاز	N;NOM;MASC;SG	N;SG
youthyears	youthyears	youthyears	youthyears	N;NOM;MASC;SG	N;SG
uzdevumu	تکلیف	uzdevums	تکلیف	N;ACC;MASC;SG	N;SG
diriģents	رسانا	diriģents	رسان	N;NOM;MASC;SG	N;SG
diriģents	راهبر	diriģents	راهبر	N;NOM;MASC;SG	N;SG
akadēmija	آکادمی	akadēmija	آکادمی	N;NOM;FEM;SG	N;SG
akadēmija	فرهنگستان	akadēmija	فرهنگست	N;NOM;FEM;SG	N;SG
suns	سگ	suns	سگ	N;NOM;MASC;SG	N;SG
suns	سگی	suns	سگی	N;NOM;MASC;SG	N;SG
sabiedrība	اجتماع	sabiedrība	None	N;NOM;FEM;SG	N;SG
sabiedrība	جامعه	sabiedrība	جامعه	N;NOM;FEM;SG	N;SG
sabiedrība	انجمن	sabiedrība	انجمن	N;NOM;FEM;SG	N;SG
sabiedrība	شرکت	sabiedrība	شرکت	N;NOM;FEM;SG	N;SG
sabiedrība	company	sabiedrība	None	N;NOM;FEM;SG	N;SG
sabiedrība	کمپانی	sabiedrība	کمپانی	N;NOM;FEM;SG	N;SG
doma	تفکر	doma	تفکر	N;NOM;FEM;SG	N;SG
