que	că	que	că	CONJ	CONJ;POS
investigación	investigație	investigación	investigație	N;FEM;SG	N;INDF;FEM;SG
investigación	anchetă	investigación	anchetă	N;FEM;SG	N;INDF;FEM;SG
investigación	ancheta	investigación	anchetă	N;FEM;SG	N;DEF;FEM;SG
investigación	cercetare	investigación	cercetare	N;FEM;SG	N;INDF;FEM;SG
investigación	cercetarea	investigación	cercetare	N;FEM;SG	N;DEF;FEM;SG
prefijo	prefix	prefegir	prefix	N;MASC;SG	N;INDF;MASC;SG
prefijo	prefixul	prefegir	prefix	N;MASC;SG	N;DEF;MASC;SG
problemas	necazurile	problema	necaz	N;MASC;PL	N;DEF;FEM;PL
problemas	necazuri	problema	necaz	N;MASC;PL	N;INDF;FEM;PL
problemas	probleme	problema	problemă	N;MASC;PL	N;INDF;FEM;PL
problemas	necazuri	problema	necaz	N;MASC;PL	N;INDF;FEM;PL
problemas	belele	problema	bele	N;MASC;PL	N;DEF;FEM;PL
problemas	problemele	problema	problemă	N;MASC;PL	N;DEF;FEM;PL
problemas	probleme	problema	problemă	N;MASC;PL	N;INDF;FEM;PL
modelo	model	modelo	model	N;MASC;SG	N;INDF;MASC;SG
modelo	modelul	modelo	model	N;MASC;SG	N;DEF;MASC;SG
modelo	fotomodel	modelo	fotomodel	N;MASC;SG	N;INDF;MASC;SG
svg	svg	svg	svg	N;MASC;SG	N
favor	favor	favor	favor	N;MASC;SG	N;INDF;MASC;SG
favor	favoare	favor	favoare	N;MASC;SG	N;INDF;FEM;SG
favor	favoare	favor	favoare	N;MASC;SG	N;INDF;FEM;SG
actividad	activitatea	actividad	activitate	N;FEM;SG	N;DEF;FEM;SG
actividad	activitate	actividad	activitate	N;FEM;SG	N;INDF;FEM;SG
formación	antrenament	formación	antrenament	N;FEM;SG	N;INDF;MASC;SG
formación	pregătire	formación	pregătire	N;FEM;SG	N;INDF;FEM;SG
formación	formare	formación	formare	N;FEM;SG	N;INDF;FEM;SG
formación	formarea	formación	formare	N;FEM;SG	N;DEF;FEM;SG
formación	formație	formación	formație	N;FEM;SG	N;INDF;FEM;SG
lugares	localuri	lugar	local	N;MASC;PL	N;INDF;FEM;PL
lugares	locuri	lugar	loc	N;MASC;PL	N;INDF;FEM;PL
lugares	locatii	lugar	locat	N;MASC;PL	N;INDF;FEM;PL
lugares	locații	lugar	locație	N;MASC;PL	N;INDF;FEM;PL
incluyendo	incluzând	incluir	include	V;V.MSDR	V;V.MSDR
planta	plantă	planta	plantă	N;FEM;SG	N;INDF;FEM;SG
planta	planta	planta	plantă	N;FEM;SG	N;DEF;FEM;SG
planta	etajul	planta	etaj	N;FEM;SG	N;DEF;MASC;SG
planta	etaj	planta	etaj	N;FEM;SG	N;INDF;MASC;SG
planta	podea	planta	podea	N;FEM;SG	N;INDF;FEM;SG
período	perioadă	período	perioadă	N;MASC;SG	N;INDF;FEM;SG
período	perioada	período	perioadă	N;MASC;SG	N;DEF;FEM;SG
montañas	muntii	montaña	munte	N;FEM;PL	N;DEF;MASC;PL
montañas	munţii	montaña	munhă	N;FEM;PL	N;DEF;MASC;PL
montañas	munții	montaña	munte	N;FEM;PL	N;INDF;MASC;PL
ronda	ronda	ronda	rondă	N;FEM;SG	N;DEF;FEM;SG
ronda	rundă	ronda	rund	N;FEM;SG	N;INDF;FEM;SG
ronda	runda	ronda	runda	N;FEM;SG	N;DEF;FEM;SG
clase	clasă	clase	clasă	N;FEM;SG	N;INDF;FEM;SG
clase	clasa	clase	clasă	N;FEM;SG	N;DEF;FEM;SG
oficina	biroul	oficina	birou	N;FEM;SG	N;DEF;MASC;SG
oficina	oficiu	oficina	oficiu	N;FEM;SG	N;INDF;MASC;SG
oficina	biroul	oficina	birou	N;FEM;SG	N;DEF;MASC;SG
oficina	oficiul	oficina	oficiu	N;FEM;SG	N;DEF;MASC;SG
oficina	birou	oficina	birou	N;FEM;SG	N;INDF;MASC;SG
alcalde	primarul	alcalde	primar	N;MASC;SG	N;DEF;MASC;SG
alcalde	primar	alcalde	primar	N;MASC;SG	N;INDF;MASC;SG
longitud	lungime	longitud	lungime	N;FEM;SG	N;INDF;FEM;SG
longitud	lungimea	longitud	lungime	N;FEM;SG	N;DEF;FEM;SG
longitud	longitudine	longitud	longitudine	N;FEM;SG	N;INDF;FEM;SG
temas	subiectele	tema	subiect	N;MASC;PL	N;DEF;FEM;PL
temas	subiecte	tema	subiect	N;MASC;PL	N;INDF;FEM;PL
temas	teme	tema	temă	N;MASC;PL	N;INDF;FEM;PL
temas	probleme	tema	problemă	N;MASC;PL	N;INDF;FEM;PL
temas	aspecte	tema	aspect	N;MASC;PL	N;INDF;FEM;PL
temas	chestiuni	tema	chestiune	N;MASC;PL	N;INDF;FEM;PL
políticos	politicienii	político	politician	N;MASC;PL	N;DEF;MASC;PL
políticos	politicienilor	político	politiciene	N;MASC;PL	N;DEF;MASC;PL
políticos	politicieni	político	politician	N;MASC;PL	N;INDF;MASC;PL
arquitectura	arhitectura	arquitectura	arhitectură	N;FEM;SG	N;DEF;FEM;SG
arquitectura	arhitectură	arquitectura	arhitectură	N;FEM;SG	N;INDF;FEM;SG
creación	crearea	creación	creare	N;FEM;SG	N;DEF;FEM;SG
creación	creatie	creación	creatie	N;FEM;SG	N;INDF;FEM;SG
creación	creare	creación	creare	N;FEM;SG	N;INDF;FEM;SG
creación	crearea	creación	creare	N;FEM;SG	N;DEF;FEM;SG
creación	creare	creación	creare	N;FEM;SG	N;INDF;FEM;SG
barrio	vecinătate	barrio	vecinătate	N;MASC;SG	N;INDF;FEM;SG
barrio	cartierul	barrio	cartier	N;MASC;SG	N;DEF;MASC;SG
barrio	cartier	barrio	cartier	N;MASC;SG	N;INDF;MASC;SG
barrio	vecinătate	barrio	vecinătate	N;MASC;SG	N;INDF;FEM;SG
barrio	cartier	barrio	cartier	N;MASC;SG	N;INDF;MASC;SG
argentino	argentinian	argentino	argentinian	N;MASC;SG	N;INDF;MASC;SG
argentino	argentino	argentino	argentino	N;MASC;SG	N;INDF;MASC;SG
argentino	argentinian	argentino	argentinian	N;MASC;SG	N;INDF;MASC;SG
argentino	argentina	argentino	argentina	N;MASC;SG	N;DEF;FEM;SG
argentino	argentinian	argentino	argentinian	N;MASC;SG	N;INDF;MASC;SG
libros	cărţi	libro	care	N;MASC;PL	N;INDF;FEM;PL
libros	carti	libro	carti	N;MASC;PL	N;INDF;FEM;PL
libros	cărți	libro	carte	N;MASC;PL	N;INDF;FEM;PL
novela	roman	novela	roman	N;FEM;SG	N;INDF;MASC;SG
novela	romanul	novela	roman	N;FEM;SG	N;DEF;MASC;SG
novela	nuvelă	novela	nuvelă	N;FEM;SG	N;INDF;FEM;SG
olímpicos	olimpice	olímpico	olimpic	ADJ;MASC;PL	ADJ;INDF;FEM;PL
razas	rase	raza	rasă	N;FEM;PL	N;INDF;FEM;PL
razas	curse	raza	cursă	N;FEM;PL	N;INDF;FEM;PL
razas	rase	raza	rasă	N;FEM;PL	N;INDF;FEM;PL
academia	academy	academia	academy	N;FEM;SG	N;INDF;MASC;SG
academia	academia	academia	academie	N;FEM;SG	N;DEF;FEM;SG
academia	academie	academia	academie	N;FEM;SG	N;INDF;FEM;SG
jefe	sef	jefe	sef	N;MASC;SG	N;INDF;MASC;SG
jefe	șef	jefe	șef	N;MASC;SG	N;INDF;MASC;SG
jefe	boss	jefe	boss	N;MASC;SG	N;INDF;MASC;SG
defensa	apărarea	defensa	apărare	N;SG	N;DEF;FEM;SG
defensa	apărare	defensa	apărare	N;SG	N;INDF;FEM;SG
defensa	aparare	defensa	aparare	N;SG	N;INDF;FEM;SG
defensa	apararea	defensa	aparare	N;SG	N;DEF;FEM;SG
defensa	apărarea	defensa	apărare	N;SG	N;DEF;FEM;SG
defensa	apărare	defensa	apărare	N;SG	N;INDF;FEM;SG
defensa	aparare	defensa	aparare	N;SG	N;INDF;FEM;SG
características	caracteristici	característica	caracteristică	N;FEM;PL	N;INDF;FEM;PL
características	caracteristicile	característica	caracteristică	N;FEM;PL	N;DEF;FEM;PL
características	caracteristici	característica	caracteristică	N;FEM;PL	N;INDF;FEM;PL
características	trăsături	característica	trăsătură	N;FEM;PL	N;INDF;FEM;PL
honor	onoare	honor	onoare	N;MASC;SG	N;INDF;FEM;SG
honor	onoarea	honor	onoare	N;MASC;SG	N;DEF;FEM;SG
honor	onoare	honor	onoare	N;MASC;SG	N;INDF;FEM;SG
honor	onoarea	honor	onoare	N;MASC;SG	N;DEF;FEM;SG
incluye	include	incluir	include	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
incluye	include	incluir	include	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
amor	amor	amor	amor	N;MASC;SG	N;INDF;MASC;SG
amor	iubire	amor	iubire	N;MASC;SG	N;INDF;FEM;SG
amor	iubirea	amor	iubire	N;MASC;SG	N;DEF;FEM;SG
amor	dragoste	amor	dragoste	N;MASC;SG	N;INDF;MASC
amor	dragostea	amor	dragoste	N;MASC;SG	N;DEF;FEM;SG
fuente	sursă	fuente	sursă	N;FEM;SG	N;INDF;FEM;SG
fuente	sursa	fuente	sursă	N;FEM;SG	N;DEF;FEM;SG
fuente	font	fuente	font	N;FEM;SG	N;INDF;MASC;SG
fuente	fântâna	fuente	fântână	N;FEM;SG	N;DEF;FEM;SG
fuente	fantana	fuente	fantana	N;FEM;SG	N;DEF;FEM;SG
fuente	fântână	fuente	fântână	N;FEM;SG	N;INDF;FEM;SG
fuente	fuente	fuente	fuent	N;FEM;SG	N;INDF;MASC;SG
situación	stare	situación	stare	N;FEM;SG	N;INDF;FEM;SG
situación	starea	situación	stare	N;FEM;SG	N;DEF;FEM;SG
situación	status	situación	status	N;FEM;SG	N;INDF;MASC;SG
situación	statutul	situación	statut	N;FEM;SG	N;DEF;MASC;SG
situación	statut	situación	statut	N;FEM;SG	N;INDF;MASC;SG
situación	situatie	situación	situatie	N;FEM;SG	N;INDF;FEM;SG
situación	situația	situación	situație	N;FEM;SG	N;DEF;FEM;SG
situación	situaţia	situación	situaţia	N;FEM;SG	N;DEF;FEM;SG
situación	situație	situación	situație	N;FEM;SG	N;INDF;FEM;SG
nombrado	numit	nombrado	numit	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
ellas	ei	él	el	PRO;FEM;PL;3	PRO;MASC;PL;3
ellas	ei	él	el	PRO;FEM;PL;3	PRO;MASC;PL;3
ellas	ele	él	el	PRO;FEM;PL;3	PRO;FEM;PL;3
derechos	drepturile	derecho	drept	N;MASC;PL	N;DEF;FEM;PL
derechos	drepturi	derecho	drept	N;MASC;PL	N;INDF;FEM;PL
ministro	ministru	ministro	ministru	N;MASC;SG	N;INDF;MASC;SG
ministro	ministrul	ministro	ministru	N;MASC;SG	N;DEF;MASC;SG
interés	interes	interés	interes	N;MASC;SG	N;INDF;MASC;SG
interés	dobânda	interés	dobândă	N;MASC;SG	N;DEF;FEM;SG
interés	dobândă	interés	dobândă	N;MASC;SG	N;INDF;FEM;SG
interés	interesul	interés	interes	N;MASC;SG	N;DEF;MASC;SG
series	serii	serie	serie	N;FEM;PL	N;INDF;FEM;PL
texto	text	texto	text	N;MASC;SG	N;INDF;MASC;SG
texto	textul	texto	text	N;MASC;SG	N;DEF;MASC;SG
escritores	scriitorii	escritor	scriitor	N;MASC;PL	N;DEF;MASC;PL
escritores	scriitorilor	escritor	scriitor	N;MASC;PL	N;DEF;MASC;PL
escritores	scriitori	escritor	scriitor	N;MASC;PL	N;INDF;MASC;PL
actriz	actrita	actriz	actrita	N;FEM;SG	N;DEF;FEM;SG
actriz	actriță	actriz	actriță	N;FEM;SG	N;INDF;FEM;SG
persona	persoană	persona	persoană	N;FEM;SG	N;INDF;FEM;SG
persona	persoana	persona	persoană	N;FEM;SG	N;DEF;FEM;SG
capacidad	capacitatea	capacidad	capacitate	N;FEM;SG	N;DEF;FEM;SG
capacidad	capacitate	capacidad	capacitate	N;FEM;SG	N;INDF;FEM;SG
capacidad	abilitate	capacidad	abilitate	N;FEM;SG	N;INDF;FEM;SG
capacidad	capacitatea	capacidad	capacitate	N;FEM;SG	N;DEF;FEM;SG
capacidad	abilitatea	capacidad	abilitate	N;FEM;SG	N;DEF;FEM;SG
capacidad	capacitate	capacidad	capacitate	N;FEM;SG	N;INDF;FEM;SG
artes	arte	arte	artă	N;PL	N;INDF;FEM;PL
cantidad	sumă	cantidad	sumă	N;FEM;SG	N;INDF;FEM;SG
cantidad	cantitate	cantidad	cantitate	N;FEM;SG	N;INDF;FEM;SG
cantidad	suma	cantidad	sumă	N;FEM;SG	N;DEF;FEM;SG
cantidad	cantitatea	cantidad	cantitate	N;FEM;SG	N;DEF;FEM;SG
cantidad	cantitate	cantidad	cantitate	N;FEM;SG	N;INDF;FEM;SG
situada	situata	situado	situat	ADJ;FEM;SG;V.PTCP	ADJ;DEF;FEM;SG
situada	situată	situado	situat	ADJ;FEM;SG;V.PTCP	ADJ;INDF;FEM;SG
situada	situat	situado	situa	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
fuentes	sursele	fuente	sursă	N;FEM;PL	N;DEF;FEM;PL
fuentes	surse	fuente	sursă	N;FEM;PL	N;INDF;FEM;PL
fuentes	fonturi	fuente	font	N;FEM;PL	N;INDF;FEM;PL
fuentes	fântâni	fuente	fântână	N;FEM;PL	N;INDF;FEM;PL
luz	lumină	luz	lumină	N;FEM;SG	N;INDF;FEM;SG
luz	lumina	luz	lumină	N;FEM;SG	N;DEF;FEM;SG
paz	paz	paz	paz	N;FEM;SG	N;INDF;MASC;SG
paz	pace	paz	pace	N;FEM;SG	N;INDF;FEM;SG
paz	pacea	paz	pace	N;FEM;SG	N;DEF;FEM;SG
vuelta	poala	vuelta	poală	N;FEM;SG	N;DEF;FEM;SG
vuelta	poală	vuelta	poală	N;FEM;SG	N;INDF;FEM;SG
vuelta	retur	vuelta	retur	N;FEM;SG	N;INDF;MASC;SG
vuelta	întoarcere	vuelta	întoarcere	N;FEM;SG	N;INDF;FEM;SG
vuelta	vuelta	vuelta	vuelta	N;FEM;SG	N;DEF;FEM;SG
noche	seară	noche	seară	N;FEM;SG	N;INDF;FEM;SG
noche	seara	noche	seară	N;FEM;SG	N;DEF;FEM;SG
noche	noapte	noche	noapte	N;FEM;SG	N;INDF;FEM;SG
muestra	arată	mostrar	arăta	V;IND;SG;3;PRS;FIN	V;IND;3;PRS;FIN
rusia	rusa	rusia	rusa	N;FEM;SG	N;DEF;FEM;SG
personal	personala	personal	personal	ADJ;SG	ADJ;DEF;FEM;SG
personal	personală	personal	personal	ADJ;SG	ADJ;INDF;FEM;SG
aeropuerto	aeroport	aeropuerto	aeroport	N;MASC;SG	N;INDF;MASC;SG
aeropuerto	aeroportul	aeropuerto	aeroport	N;MASC;SG	N;DEF;MASC;SG
apoyo	suport	apoyo	suport	N;MASC;SG	N;INDF;MASC;SG
apoyo	sprijin	apoyo	sprijin	N;MASC;SG	N;INDF;MASC;SG
apoyo	sprijinul	apoyo	sprijin	N;MASC;SG	N;DEF;MASC;SG
semana	săptămână	semana	săptămână	N;FEM;SG	N;INDF;FEM;SG
semana	saptamana	semana	saptamană	N;FEM;SG	N;DEF;FEM;SG
semana	săptămâna	semana	săptămână	N;FEM;SG	N;DEF;FEM;SG
semana	săptămînă	semana	săptămînă	N;FEM;SG	N;INDF;FEM;SG
semana	săptămîna	semana	săptămână	N;FEM;SG	N;DEF;FEM;SG
palacio	palacio	palacio	palacio	N;MASC;SG	N;INDF;MASC;SG
palacio	palatul	palacio	palat	N;MASC;SG	N;DEF;MASC;SG
palacio	palat	palacio	palat	N;MASC;SG	N;INDF;MASC;SG
palacio	palace	palacio	palac	N;MASC;SG	N;INDF;MASC;SG
propia	proprie	propio	propriu	ADJ;FEM;SG	ADJ;INDF;FEM;SG
escritor	scriitorul	escritor	scriitor	N;MASC;SG	N;DEF;MASC;SG
escritor	scriitor	escritor	scriitor	N;MASC;SG	N;INDF;MASC;SG
profesor	profesor	profesor	profesor	N;MASC;SG	N;INDF;MASC;SG
profesor	profesorul	profesor	profesor	N;MASC;SG	N;DEF;MASC;SG
profesor	profesor	profesor	profesor	N;MASC;SG	N;INDF;MASC;SG
profesor	profesoară	profesor	profesoară	N;MASC;SG	N;INDF;FEM;SG
roma	rome	roma	romă	N;SG	N;INDF;MASC;SG
diseño	proiectare	diseño	proiectare	N;MASC;SG	N;INDF;FEM;SG
diseño	design	diseño	design	N;MASC;SG	N;INDF;MASC;SG
diseño	proiectarea	diseño	proiectare	N;MASC;SG	N;DEF;FEM;SG
casos	cazurile	caso	caz	N;MASC;PL	N;DEF;FEM;PL
casos	cazuri	caso	caz	N;MASC;PL	N;INDF;FEM;PL
negro	neagră	negro	negru	ADJ;MASC;SG	ADJ;INDF;FEM;SG
negro	negru	negro	negru	ADJ;MASC;SG	ADJ;INDF;MASC;SG
negro	neagra	negro	negru	ADJ;MASC;SG	ADJ;DEF;FEM;SG
camino	cărare	camino	cărare	N;MASC;SG	N;INDF;FEM;SG
camino	cale	camino	cale	N;MASC;SG	N;INDF;FEM;SG
camino	calea	camino	cale	N;MASC;SG	N;DEF;FEM;SG
camino	drum	camino	drum	N;MASC;SG	N;INDF;MASC;SG
camino	drumul	camino	drum	N;MASC;SG	N;DEF;MASC;SG
camino	road	camino	road	N;MASC;SG	N;INDF;MASC;SG
camino	way	camino	way	N;MASC;SG	N;INDF;MASC;SG
ayuda	ajutor	ayuda	ajutor	N;FEM;SG	N;INDF;MASC;SG
causa	cauză	causa	cauză	N;FEM;SG	N;INDF;FEM;SG
causa	cauza	causa	cauză	N;FEM;SG	N;DEF;FEM;SG
horario	orarul	horario	orar	N;MASC;SG	N;DEF;MASC;SG
horario	program	horario	program	N;MASC;SG	N;INDF;MASC;SG
horario	programul	horario	program	N;MASC;SG	N;DEF;MASC;SG
ciencias	ştiinţe	ciencia	ştiinţe	N;FEM;PL	N;INDF;FEM;PL
ciencias	stiinte	ciencia	stiinte	N;FEM;PL	N;INDF;FEM;PL
ciencias	științe	ciencia	ști	N;FEM;PL	N;INDF;FEM;PL
ciencias	ştiinţe	ciencia	ştiinţe	N;FEM;PL	N;INDF;FEM;PL
tamaño	dimensiune	tamaño	dimensiune	N;MASC;SG	N;INDF;FEM;SG
tamaño	marime	tamaño	marim	N;MASC;SG	N;INDF;FEM;SG
tamaño	dimensiunea	tamaño	dimensiune	N;MASC;SG	N;DEF;FEM;SG
tamaño	mărimea	tamaño	mărime	N;MASC;SG	N;DEF;FEM;SG
tamaño	mărime	tamaño	mărime	N;MASC;SG	N;INDF;FEM;SG
principio	principiul	principio	principiu	N;MASC;SG	N;DEF;MASC;SG
principio	principiu	principio	principiu	N;MASC;SG	N;INDF;MASC;SG
periodo	perioadă	periodo	perioadă	N;MASC;SG	N;INDF;FEM;SG
periodo	perioada	periodo	perioadă	N;MASC;SG	N;DEF;FEM;SG
nacimiento	naștere	nacimiento	naștere	N;MASC;SG	N;INDF;FEM;SG
nacimiento	naşterea	nacimiento	naștere	N;MASC;SG	N;DEF;FEM;SG
etapa	faza	etapa	fază	N;FEM;SG	N;DEF;FEM;SG
etapa	fază	etapa	fază	N;FEM;SG	N;INDF;FEM;SG
etapa	etapa	etapa	etapă	N;FEM;SG	N;DEF;FEM;SG
etapa	etapă	etapa	etapă	N;FEM;SG	N;INDF;FEM;SG
etapa	stadiul	etapa	stadiu	N;FEM;SG	N;DEF;MASC;SG
actualidad	curentul	actualidad	curent	N;FEM;SG	N;DEF;MASC;SG
actualidad	curent	actualidad	curent	N;FEM;SG	N;INDF;MASC;SG
actualidad	curentului	actualidad	curent	N;FEM;SG	N;DEF;MASC;SG
actualidad	actualitate	actualidad	actualitate	N;FEM;SG	N;INDF;FEM;SG
pequeño	mic	pequeño	mic	ADJ;MASC;SG	ADJ;INDF;MASC;SG
pequeño	mică	pequeño	mic	ADJ;MASC;SG	ADJ;INDF;FEM;SG
pequeño	mic	pequeño	mic	ADJ;MASC;SG	ADJ;INDF;MASC;SG
santo	sfinte	santo	sfânt		
zonas	zone	zona	zonă	N;FEM;PL	N;INDF;FEM;PL
zonas	arii	zona	arie	N;FEM;PL	N;INDF;FEM;PL
zonas	domenii	zona	domeniu	N;FEM;PL	N;INDF;FEM;PL
zonas	zonele	zona	zonă	N;FEM;PL	N;DEF;FEM;PL
zonas	zone	zona	zonă	N;FEM;PL	N;INDF;FEM;PL
referencias	referiri	referencia	referire	N;FEM;PL	N;INDF;FEM;PL
referencias	trimiteri	referencia	trimitere	N;FEM;PL	N;INDF;FEM;PL
referencias	referințe	referencia	referință	N;FEM;PL	N;INDF;FEM;PL
referencias	trimiteri	referencia	trimitere	N;FEM;PL	N;INDF;FEM;PL
única	unicat	único	unica	ADJ;FEM;SG	ADJ;INDF;MASC;SG
única	unic	único	unic	ADJ;FEM;SG	ADJ;INDF;MASC;SG
única	unică	único	unic	ADJ;FEM;SG	ADJ;INDF;FEM;SG
ediciones	ediţii	edición	edig	N;FEM;PL	N;INDF;FEM;PL
ediciones	editări	edición	editare	N;FEM;PL	N;INDF;FEM;PL
debut	debut	debut	debut	N;MASC;SG	N;INDF;MASC;SG
debut	debutul	debut	debut	N;MASC;SG	N;DEF;MASC;SG
presente	prezentă	presente	prezent	ADJ;SG	ADJ;INDF;FEM;SG
congreso	congres	congreso	congres	N;MASC;SG	N;INDF;MASC;SG
congreso	congresului	congreso	congres	N;MASC;SG	N;DEF;MASC;SG
congreso	congresul	congreso	congres	N;MASC;SG	N;DEF;MASC;SG
guitarra	chitara	guitarra	chitară	N;FEM;SG	N;DEF;FEM;SG
elementos	elemente	elemento	element	N;MASC;PL	N;INDF;FEM;PL
relaciones	relații	relación	relație	N;FEM;PL	N;INDF;FEM;PL
relaciones	relațiile	relación	relație	N;FEM;PL	N;DEF;FEM;PL
relaciones	relatii	relación	relatie	N;FEM;PL	N;INDF;FEM;PL
relaciones	relații	relación	relație	N;FEM;PL	N;INDF;FEM;PL
relaciones	relațiile	relación	relație	N;FEM;PL	N;DEF;FEM;PL
relaciones	relatii	relación	relatie	N;FEM;PL	N;INDF;FEM;PL
compuesto	compus	compuesto	compus	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
horas	ore	hora	oră	N;FEM;PL	N;INDF;FEM;PL
horas	orele	hora	oră	N;FEM;PL	N;DEF;FEM;PL
partes	părți	parte	parte	N;FEM;PL	N;INDF;FEM;PL
partes	piese	parte	piesă	N;FEM;PL	N;INDF;FEM;PL
partes	părţi	parte	pară	N;FEM;PL	N;INDF;FEM;PL
text	text	text	text	N	N;INDF;MASC;SG
text	textul	text	text	N	N;DEF;MASC;SG
lengua	limba	lengua	limbă	N;FEM;SG	N;DEF;FEM;SG
lengua	limbă	lengua	limbă	N;FEM;SG	N;INDF;FEM;SG
lengua	limba	lengua	limbă	N;FEM;SG	N;DEF;FEM;SG
lengua	limbă	lengua	limbă	N;FEM;SG	N;INDF;FEM;SG
lengua	limbaj	lengua	limbaj	N;FEM;SG	N;INDF;MASC;SG
lengua	limbajul	lengua	limbaj	N;FEM;SG	N;DEF;MASC;SG
militares	militari	militar	militar	N;PL	N;INDF;MASC;PL
torre	turn	torre	turn	N;FEM;SG	N;INDF;MASC;SG
torre	turnul	torre	turn	N;FEM;SG	N;DEF;MASC;SG
torre	tură	torre	tură	N;FEM;SG	N;INDF;FEM;SG
torre	tura	torre	tură	N;FEM;SG	N;DEF;FEM;SG
actividades	activitati	actividad	activitati	N;FEM;PL	N;INDF;FEM;PL
actividades	activitățile	actividad	activitate	N;FEM;PL	N;DEF;FEM;PL
actividades	activități	actividad	activitate	N;FEM;PL	N;INDF;FEM;PL
nacionales	naţionale	nacional	nagional	ADJ;PL	ADJ;INDF;FEM;PL
cantón	guangzhou	cantón	guangzhou	N;MASC;SG	N;INDF;MASC;SG
cantón	cantonul	cantón	canton	N;MASC;SG	N;DEF;MASC;SG
cantón	canton	cantón	canton	N;MASC;SG	N;INDF;MASC;SG
sencillo	simplă	sencillo	simplu	ADJ;MASC;SG	ADJ;INDF;FEM;SG
sencillo	singură	sencillo	singur	ADJ;MASC;SG	ADJ;INDF;FEM;SG
sencillo	singur	sencillo	singur	ADJ;MASC;SG	ADJ;INDF;MASC;SG
federal	federal	federal	federal	ADJ;SG	ADJ;INDF;MASC;SG
federal	federală	federal	federal	ADJ;SG	ADJ;INDF;FEM;SG
participación	implicare	participación	implicare	N;FEM;SG	N;INDF;FEM;SG
participación	implicarea	participación	implicare	N;FEM;SG	N;DEF;FEM;SG
participación	participare	participación	participare	N;FEM;SG	N;INDF;FEM;SG
participación	participarea	participación	participare	N;FEM;SG	N;DEF;FEM;SG
fuerte	puternica	fuerte	puternic	ADJ;SG	ADJ;DEF;FEM;SG
fuerte	puternic	fuerte	puternic	ADJ;SG	ADJ;INDF;MASC;SG
fuerte	puternică	fuerte	puternic	ADJ;SG	ADJ;INDF;FEM;SG
italiano	italiana	italiano	italiană	N;MASC;SG	N;DEF;FEM;SG
italiano	italiană	italiano	italiană	N;MASC;SG	N;INDF;FEM;SG
posee	detine	poseer	detină	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
jugadores	jucători	jugador	jucător	N;MASC;PL	N;INDF;MASC;PL
jugadores	jucatori	jugador	jucator	N;MASC;PL	N;INDF;MASC;PL
jugadores	jucătorii	jugador	jucător	N;MASC;PL	N;DEF;MASC;PL
seguridad	securitate	seguridad	securitate	N;FEM;SG	N;INDF;FEM;SG
seguridad	securitatea	seguridad	securitate	N;FEM;SG	N;DEF;FEM;SG
seguridad	pază	seguridad	pază	N;FEM;SG	N;INDF;FEM;SG
seguridad	paza	seguridad	pază	N;FEM;SG	N;DEF;FEM;SG
seguridad	siguranță	seguridad	siguranță	N;FEM;SG	N;INDF;FEM;SG
seguridad	siguranța	seguridad	siguranță	N;FEM;SG	N;DEF;FEM;SG
seguridad	siguranta	seguridad	sigurantă	N;FEM;SG	N;DEF;FEM;SG
administración	administrator	administración	administrator	N;FEM;SG	N;INDF;MASC;SG
administración	administratorul	administración	administrator	N;FEM;SG	N;DEF;MASC;SG
administración	gestionare	administración	gestionare	N;FEM;SG	N;INDF;FEM;SG
administración	conducerea	administración	conducere	N;FEM;SG	N;DEF;FEM;SG
administración	managementul	administración	management	N;FEM;SG	N;DEF;MASC;SG
administración	gestionarea	administración	gestionare	N;FEM;SG	N;DEF;FEM;SG
administración	management	administración	management	N;FEM;SG	N;INDF;MASC;SG
administración	administrația	administración	administrație	N;FEM;SG	N;DEF;FEM;SG
administración	administrarea	administración	administrare	N;FEM;SG	N;DEF;FEM;SG
administración	administrare	administración	administrare	N;FEM;SG	N;INDF;FEM;SG
administración	administrație	administración	administrație	N;FEM;SG	N;INDF;FEM;SG
empresas	societăți	empresa	societate	N;FEM;PL	N;INDF;FEM;PL
empresas	companii	empresa	companie	N;FEM;PL	N;INDF;FEM;PL
empresas	companiile	empresa	companie	N;FEM;PL	N;DEF;FEM;PL
empresas	întreprinderile	empresa	întreprindere	N;FEM;PL	N;DEF;FEM;PL
empresas	intreprinderi	empresa	intreprindere	N;FEM;PL	N;INDF;FEM;PL
empresas	întreprinderi	empresa	întreprindere	N;FEM;PL	N;INDF;FEM;PL
mercado	mercado	mercado	mercado	N;MASC;SG	N;INDF;MASC;SG
mercado	bazar	mercado	bazar	N;MASC;SG	N;INDF;MASC;SG
mercado	piață	mercado	piață	N;MASC;SG	N;INDF;FEM;SG
mercado	piața	mercado	piață	N;MASC;SG	N;DEF;FEM;SG
mercado	piaţă	mercado	piaţă	N;MASC;SG	N;INDF;FEM;SG
mercado	piaţa	mercado	piagă	N;MASC;SG	N;DEF;FEM;SG
