もの	lietas	もの	lieta	N	N;NOM;FEM;PL
翻訳	tulko	翻訳	tulko	V	V;FH;IND;3;POS;PRS;FIN;ACT
翻訳	iztulkot	翻訳	iztulkot	V	V;POS;NFIN
翻訳	pārtulkot	翻訳	pārtulkot	V	V;POS;NFIN
翻訳	tulkot	翻訳	tulkot	V	V;POS;NFIN
コード	kods	コード	kods	N	N;NOM;MASC;SG
被害	bojājums	被害	bojājums	N	N;NOM;MASC;SG
商品	preces	商品	prece	N	N;NOM;FEM;PL
商品	izstrādājumi	商品	izstrādājums	N	N;NOM;MASC;PL
商品	produkti	商品	produkts	N	N;NOM;MASC;PL
商品	ražojumi	商品	ražojums	N	N;NOM;MASC;PL
商品	preci	商品	prece	N	N;ACC;FEM;SG
商品	prece	商品	prece	N	N;NOM;FEM;SG
商品	preci	商品	prece	N	N;ACC;FEM;SG
商品	preces	商品	prece	N	N;NOM;FEM;PL
詳細	detaļas	詳細	detaļa	N	N;NOM;FEM;PL
備考	piezīmes	備考	piezīme	N	N;NOM;FEM;PL
備考	piezīmes	備考	piezīme	N	N;NOM;FEM;PL
単位	mērvienības	単位	mērvienība	N	N;NOM;FEM;PL
単位	vienības	単位	vienība	N	N;NOM;FEM;PL
単位	vienība	単位	vienība	N	N;NOM;FEM;SG
機械	mašīna	機械	mašīna	N	N;NOM;FEM;SG
機械	iekārtas	機械	iekārta	N	N;NOM;FEM;PL
機械	mehānismi	機械	mehānisms	N	N;NOM;MASC;PL
機械	tehnika	機械	tehnika	N	N;NOM;FEM;SG
機械	mašīnas	機械	mašīna	N	N;NOM;FEM;PL
機械	mašīnas	機械	mašīna	N	N;NOM;FEM;PL
東北	tohoku	東北	tohoks	N	N;ACC;MASC;SG
出版社	izdevējs	出版社	izdevējs	N	N;NOM;MASC;SG
これら	šīs	これら	šī	PRO	PRO;NOM;FEM;PL
これら	šie	これら	šis	PRO	PRO;NOM;MASC;PL
革命	revolūcija	革命	revolūcija	N	N;NOM;FEM;SG
増加	palielināt	増加	palielināt	V	V;POS;NFIN
増加	pieaug	増加	pieaugt	V	V;FH;IND;3;POS;PRS;FIN;ACT
増加	palielinās	増加	palielināties	V	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
増加	palielinot	増加	palielināt	V	V;V.CVB
軌道	orbītā	軌道	orbīta	N	N;ESS;FEM;SG
農業	lauksaimniecības	農業	lauksaimniecība	N	N;NOM;FEM;SG
農業	lauksaimniecība	農業	lauksaimniecība	N	N;NOM;FEM;SG
農業	audzēšana	農業	audzēšana	N	N;NOM;FEM;SG
農業	lauksaimniecība	農業	lauksaimniecība	N	N;NOM;FEM;SG
条約	līgumi	条約	līgums	N	N;NOM;MASC;PL
条約	līgums	条約	līgums	N	N;NOM;MASC;SG
土曜	sestdienas	土曜	sestdiena	N	N;NOM;FEM;SG
理論	teorija	理論	teorija	N	N;NOM;FEM;SG
理論	teorijas	理論	teorija	N	N;NOM;FEM;PL
成長	aug	成長	augt	V	V;FH;IND;3;POS;PRS;FIN;ACT
海外	aizjūras	海外	aizjūra	N	N;NOM;FEM;PL
海外	ārvalstīs	海外	ārvalsts	N	N;ESS;FEM;PL
海外	ārzemēm	海外	ārzemes	N	N;DAT;FEM;PL
海外	ārvalstīm	海外	ārvalsts	N	N;DAT;FEM;PL
海外	ārzemēs	海外	ārzemes	N	N;ESS;FEM
生物	organisms	生物	organisms	N	N;NOM;MASC;SG
戦士	spēkavīrs	戦士	spēkavīrs	N	N;NOM;MASC;SG
戦士	warriors	戦士	warriors	N	N;NOM;MASC;SG
戦士	kareivji	戦士	kareivji	N	N;NOM;MASC;PL
ジャンル	žanrs	ジャンル	žanrs	N	N;NOM;MASC;SG
ジャンル	žanru	ジャンル	žanra	N	N;ACC;FEM;SG
実験	eksperimentos	実験	eksperiments	N	N;ESS;MASC;PL
実験	izmēģinājumi	実験	izmēģinājums	N	N;NOM;MASC;PL
実験	eksperimenti	実験	eksperiments	N	N;NOM;MASC;PL
実験	izmēģinājums	実験	izmēģinājums	N	N;NOM;MASC;SG
実験	eksperimentu	実験	eksperiments	N	N;ACC;MASC;SG
実験	eksperiments	実験	eksperiments	N	N;NOM;MASC;SG
実験	eksperimentā	実験	eksperiments	N	N;ESS;MASC;SG
実験	eksperimenta	実験	eksperiments	N	N;GEN;MASC;SG
出力	izvades	出力	izvade	N	N;NOM;FEM;PL
出力	izlaide	出力	izlaide	N	N;NOM;FEM;SG
出力	izvadi	出力	izvads	N	N;NOM;MASC;SG
出力	produkcija	出力	produkcija	N	N;NOM;FEM;SG
出力	iznākumi	出力	iznākums	N	N;NOM;MASC;PL
師団	divīzija	師団	divīzija	N	N;NOM;FEM;SG
師団	rajons	師団	rajons	N	N;NOM;MASC;SG
師団	dalīšana	師団	dalīšana	N	N;NOM;FEM;SG
主催	uzņem	主催	uzņemt	V	V;IMP;SG;2;POS;FIN;ACT
主催	rīko	主催	rīkot	V	V;IMP;SG;2;POS;FIN;ACT
主催	uzņēma	主催	uzņemt	V	V;FH;IND;3;POS;PST;FIN;ACT
主催	rīkoja	主催	rīkot	V	V;FH;IND;3;POS;PST;FIN;ACT
統一	vienotība	統一	vienotība	N	N;NOM;FEM;SG
ブランド	zīmolu	ブランド	zīmols	N	N;ACC;MASC;SG
ブランド	zīmols	ブランド	zīmols	N	N;NOM;MASC;SG
ブランド	zīmola	ブランド	zīmols	N	N;GEN;MASC;SG
首都	kapitāls	首都	kapitāls	N	N;NOM;MASC;SG
首都	galvaspilsēta	首都	galvaspilsēta	N	N;NOM;FEM;SG
破壊	iznīcināt	破壊	iznīcināt	V	V;POS;NFIN
スタジアム	stadionā	スタジアム	stadions	N	N;ESS;MASC;SG
スタジアム	stadions	スタジアム	stadions	N	N;NOM;MASC;SG
停止	apstāties	停止	apstāties	V	V;POS;REFL;NFIN
停止	apturēt	停止	apturēt	V	V;POS;NFIN
停止	beidz	停止	beigt	V	V;IMP;SG;2;POS;FIN;ACT
停止	apstādināt	停止	apstādināt	V	V;POS;NFIN
停止	apturēt	停止	apturēt	V	V;POS;NFIN
土地	zemēm	土地	zeme	N	N;DAT;FEM;PL
土地	zemi	土地	zeme	N	N;ACC;FEM;SG
土地	zeme	土地	zeme	N	N;NOM;FEM;SG
土地	zemes	土地	zeme	N	N;NOM;FEM;PL
解散	izšķīdināta	解散	izšķīdināt	V	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
解散	izšķīdušā	解散	izšķīst	V	V;PFV;NOM;DEF;FEM;SG;PST;V.PTCP
解散	atlaists	解散	atlaist	V	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
解散	noraidīts	解散	noraidīt	V	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
解散	noraidīja	解散	noraidīt	V	V;FH;IND;3;POS;PST;FIN;ACT
捜査	izmeklēšana	捜査	izmeklēšana	N	N;NOM;FEM;SG
捜査	izmeklēšanā	捜査	izmeklēšana	N	N;ESS;FEM;SG
兄弟	brālim	兄弟	brālis	N	N;DAT;MASC;SG
兄弟	brālis	兄弟	brālis	N	N;NOM;MASC;SG
兄弟	brāli	兄弟	brālis	N	N;ACC;MASC;SG
兄弟	brāļi	兄弟	brālis	N	N;NOM;MASC;PL
戦隊	eskadriļā	戦隊	eskadriļš	N	N;ESS;MASC;SG
イメージ	attēli	イメージ	attēls	N	N;NOM;MASC;PL
イメージ	attēlus	イメージ	attēls	N	N;ACC;MASC;PL
イメージ	attēla	イメージ	attēls	N	N;GEN;MASC;SG
イメージ	attēls	イメージ	attēls	N	N;NOM;MASC;SG
イメージ	attēlu	イメージ	attēls	N	N;ACC;MASC;SG
カラー	krāsu	カラー	krāsa	N	N;ACC;FEM;SG
カラー	krāsa	カラー	krāsa	N	N;NOM;FEM;SG
カラー	krāsas	カラー	krāsa	N	N;NOM;FEM;PL
カラー	krāsvielas	カラー	krāsviela	N	N;NOM;FEM;PL
カラー	krāsu	カラー	krāsa	N	N;ACC;FEM;SG
カラー	krāsa	カラー	krāsa	N	N;NOM;FEM;SG
カラー	krāsas	カラー	krāsa	N	N;NOM;FEM;PL
チャンネル	kanāli	チャンネル	kanāls	N	N;NOM;MASC;PL
チャンネル	kanāls	チャンネル	kanāls	N	N;NOM;MASC;SG
西部	rietumu	西部	rietumi	N	N;ACC;MASC;SG
西部	rietumos	西部	rietumi	N	N;ESS;MASC;PL
西部	rietumi	西部	rietumi	N	N;NOM;MASC;PL
セット	komplekts	セット	komplekts	N	N;NOM;MASC;SG
セット	kopa	セット	kopt	N	N;NOM;FEM;SG
セット	komplekti	セット	komplekts	N	N;NOM;MASC;PL
動物	dzīvniekus	動物	dzīvnieks	N	N;ACC;MASC;PL
動物	dzīvniekiem	動物	dzīvnieks	N	N;DAT;MASC;PL
動物	dzīvnieki	動物	dzīvnieks	N	N;NOM;MASC;PL
動物	dzīvnieku	動物	dzīvnieks	N	N;ACC;MASC;SG
動物	dzīvnieks	動物	dzīvnieks	N	N;NOM;MASC;SG
動物	dzīvniekam	動物	dzīvnieks	N	N;DAT;MASC;SG
住民	iedzīvotāji	住民	iedzīvotājs	N	N;NOM;MASC;PL
住民	rezidentu	住民	rezidents	N	N;ACC;MASC;SG
住民	rezidents	住民	rezidents	N	N;NOM;MASC;SG
住民	iedzīvotājs	住民	iedzīvotājs	N	N;NOM;MASC;SG
住民	rezidenti	住民	rezidents	N	N;NOM;MASC;PL
住民	iedzīvotāji	住民	iedzīvotājs	N	N;NOM;MASC;PL
資本	kapitāls	資本	kapitāls	N	N;NOM;MASC;SG
資本	galvaspilsēta	資本	galvaspilsēta	N	N;NOM;FEM;SG
テンプレート	veidnes	テンプレート	veidne	N	N;NOM;FEM;PL
テンプレート	sagataves	テンプレート	sagatave	N	N;NOM;FEM;PL
テンプレート	sagatavi	テンプレート	sagatavi	N	N;NOM;FEM;SG
テンプレート	paraugs	テンプレート	paraugs	N	N;NOM;MASC;SG
あなた	tu	あなた	tu	PRO	PRO;NOM;SG;2
あなた	tevi	あなた	tu	PRO	PRO;ACC;SG;2
あなた	jums	あなた	jūs	PRO	PRO;DAT;PL;2
あなた	tev	あなた	tu	PRO	PRO;DAT;SG;2
あなた	jūs	あなた	jūs	PRO	PRO;NOM;PL;2
選択	izvēlies	選択	izvēlēties	V	V;IMP;SG;2;POS;REFL;FIN;ACT
選択	izvēlēties	選択	izvēlēties	V	V;POS;REFL;NFIN
選択	izvēlēties	選択	izvēlēties	V	V;POS;REFL;NFIN
失敗	neizdodas	失敗	neizdoties	V	V;FH;IND;3;NEG;REFL;PRS;FIN;ACT
失敗	neizdosies	失敗	neizdoties	V	V;FH;IND;3;NEG;REFL;FUT;FIN;ACT
失敗	neizdevās	失敗	neizdoties	V	V;FH;IND;3;NEG;REFL;PST;FIN;ACT
標準	standartam	標準	standarts	N	N;DAT;MASC;SG
標準	standarta	標準	standarts	N	N;GEN;MASC;SG
標準	standarts	標準	standarts	N	N;NOM;MASC;SG
購入	nopirkt	購入	nopirkt	V	V;POS;NFIN
購入	pirkt	購入	pirkt	V	V;POS;NFIN
購入	pērkot	購入	pērkot	V	V;V.CVB
購入	pērk	購入	pirkt	V	V;FH;IND;3;POS;PRS;FIN;ACT
ライ	rudzi	ライ	rudzi	N	N;NOM;MASC;PL
ライ	rudzu	ライ	rudzi	N	N;ACC;MASC
タレント	mūziķe	タレント	mūziķe	N	N;NOM;FEM;SG
タレント	talanti	タレント	talants	N	N;NOM;MASC;PL
タレント	talantus	タレント	talants	N	N;ACC;MASC;PL
タレント	talantu	タレント	talants	N	N;ACC;MASC;SG
タレント	talanti	タレント	talants	N	N;NOM;MASC;PL
タレント	talants	タレント	talants	N	N;NOM;MASC;SG
階級	rindās	階級	rinda	N	N;ESS;FEM;PL
階級	šķira	階級	šķirt	N	N;NOM;FEM;SG
階級	klase	階級	klase	N	N;NOM;FEM;SG
市長	mērs	市長	mērs	N	N;NOM;MASC;SG
コーチ	treneru	コーチ	treneris	N	N;ACC;MASC;SG
コーチ	vagoni	コーチ	vagons	N	N;NOM;MASC;PL
コーチ	treneris	コーチ	treneris	N	N;NOM;MASC;SG
コーチ	treneri	コーチ	treneris	N	N;ACC;MASC;SG
建物	ēkas	建物	ēka	N	N;NOM;FEM;PL
建物	ēka	建物	ēka	N	N;NOM;FEM;SG
建物	ēkas	建物	ēka	N	N;NOM;FEM;PL
建物	celtnes	建物	celtne	N	N;NOM;FEM;PL
ジュニア	junioru	ジュニア	juniors	N	N;ACC;MASC;SG
候補	kandidāts	候補	kandidāts	N	N;NOM;MASC;SG
候補	kandidāti	候補	kandidāts	N	N;NOM;MASC;PL
候補	kandidātam	候補	kandidāts	N	N;DAT;MASC;SG
朝鮮	koreja	朝鮮	koreja	N	N;NOM;FEM;SG
朝鮮	korejā	朝鮮	koreja	N	N;ESS;MASC;SG
自動	auto	自動	auto	N	N
モード	režīms	モード	režīms	N	N;NOM;MASC;SG
モード	režīmi	モード	režīms	N	N;NOM;MASC;PL
モード	režīmus	モード	režīms	N	N;ACC;MASC;PL
劇団	trupā	劇団	trupa	N	N;ESS;MASC;SG
皇帝	imperators	皇帝	imperators	N	N;NOM;MASC;SG
皇帝	imperatori	皇帝	imperators	N	N;NOM;MASC;PL
認定	sertificēta	認定	sertificēt	V	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
認定	sertificēti	認定	sertificēti	V	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
認定	sertificēts	認定	sertificēt	V	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
集団	grupu	集団	grupa	N	N;ACC;FEM;SG
集団	grupa	集団	grupa	N	N;NOM;FEM;SG
集団	grupas	集団	grupa	N	N;NOM;FEM;PL
魔法	maģija	魔法	maģija	N	N;NOM;FEM;SG
魔法	burvība	魔法	burvība	N	N;NOM;FEM;SG
修正	salabot	修正	salabot	V	V;POS;NFIN
修正	fiksēt	修正	fiksēt	V	V;POS;NFIN
修正	noteikt	修正	noteikt	V	V;POS;NFIN
継続	turpinājās	継続	turpināties	V	V;FH;IND;3;POS;REFL;PST;FIN;ACT
継続	turpinot	継続	turpināt	V	V;V.CVB
地下鉄	pazemē	地下鉄	pazeme	N	N;ESS;FEM;SG
地下鉄	pazemes	地下鉄	pazeme	N	N;NOM;FEM;PL
地下鉄	metro	地下鉄	metrs	N	N
地下鉄	metro	地下鉄	metrs	N	N
ブログ	blogā	ブログ	bloga	N	N;ESS;MASC;SG
ブログ	blogus	ブログ	blogs	N	N;ACC;MASC;PL
部屋	istaba	部屋	istaba	N	N;NOM;FEM;SG
部屋	istabā	部屋	istaba	N	N;ESS;FEM;SG
部屋	istabas	部屋	istaba	N	N;NOM;FEM;PL
部屋	telpa	部屋	telpa	N	N;NOM;FEM;SG
部屋	istabu	部屋	istaba	N	N;ACC;FEM;SG
部屋	telpas	部屋	telpa	N	N;NOM;FEM;PL
既に	jau	既に	jau	ADV	ADV
トラック	celiņš	トラック	celiņš	N	N;NOM;MASC;SG
トラック	celiņa	トラック	celiņš	N	N;GEN;MASC;SG
トラック	trases	トラック	trase	N	N;NOM;FEM;PL
トラック	celiņu	トラック	celiņš	N	N;ACC;MASC;SG
トラック	celiņi	トラック	celiņš	N	N;NOM;MASC;PL
トラック	pēdas	トラック	pēda	N	N;NOM;FEM;PL
トラック	sliedes	トラック	sliede	N	N;NOM;FEM;PL
トラック	auto	トラック	auto	N	N
トラック	mašīna	トラック	mašīna	N	N;NOM;FEM;SG
美術館	muzeji	美術館	muzejs	N	N;NOM;MASC;PL
美術館	muzeju	美術館	muzejs	N	N;ACC;MASC;SG
美術館	muzeja	美術館	muzejs	N	N;GEN;MASC;SG
美術館	muzejā	美術館	muzejs	N	N;ESS;MASC;SG
美術館	muzejs	美術館	muzejs	N	N;NOM;MASC;SG
合計	summa	合計	summa	N	N;NOM;FEM;SG
合計	summas	合計	summa	N	N;NOM;FEM;PL
合計	kopsummas	合計	kopsumma	N	N;NOM;FEM;PL
エンディング	noslēgšana	エンディング	noslēgšana	N	N;NOM;FEM;SG
エンディング	secinājums	エンディング	secinājums	N	N;NOM;MASC;SG
ユーザー	lietotājs	ユーザー	lietotājs	N	N;NOM;MASC;SG
ユーザー	lietotāja	ユーザー	lietotāja	N	N;NOM;MASC;SG
ユーザー	lietotājam	ユーザー	lietotājs	N	N;DAT;MASC;SG
ユーザー	izmantotāji	ユーザー	izmantotājs	N	N;NOM;MASC;PL
ユーザー	lietotāji	ユーザー	lietotājs	N	N;NOM;MASC;PL
父親	tēviem	父親	tēvs	N	N;DAT;MASC;PL
父親	tēvi	父親	tēvs	N	N;NOM;MASC;PL
父親	tēvam	父親	tēvs	N	N;DAT;MASC;SG
父親	tēva	父親	tēvs	N	N;GEN;MASC;SG
父親	tēvs	父親	tēvs	N	N;NOM;MASC;SG
バック	bak	バック	bak	N	N
原因	cēlonis	原因	cēlonis	N	N;NOM;MASC;SG
植物	augi	植物	augs	N	N;NOM;MASC;PL
植物	rūpnīcas	植物	rūpnīca	N	N;NOM;FEM;PL
植物	stādi	植物	stāds	N	N;NOM;MASC;PL
植物	rūpnīca	植物	rūpnīca	N	N;NOM;FEM;SG
植物	iekārta	植物	iekārta	N	N;NOM;FEM;SG
植物	augs	植物	augt	N	N;NOM;MASC;SG
植物	augu	植物	augs	N	N;ACC;MASC;SG
ショー	šovs	ショー	šovs	N	N;NOM;MASC;SG
ショー	šova	ショー	šovs	N	N;NOM;MASC;SG
ボーカル	vocals	ボーカル	vocals	N	N;NOM;MASC;SG
ボーカル	vokālā	ボーカル	vokāls	N	N;ESS;MASC;SG
コミック	komiksus	コミック	komikss	N	N;ACC;MASC;PL
毎週	nedēļas	毎週	nedēļa	N	N;NOM;FEM;PL
毎週	nedēļā	毎週	nedēļa	N	N;ESS;FEM;SG
エネルギー	enerģētika	エネルギー	enerģētika	N	N;NOM;FEM;SG
エネルギー	enerģija	エネルギー	enerģija	N	N;NOM;FEM;SG
ルール	noteikumi	ルール	noteikums	N	N;NOM;MASC;PL
ルール	noteikums	ルール	noteikums	N	N;NOM;MASC;SG
未来	nākotnes	未来	nākotne	N	N;NOM;FEM;PL
未来	nākotne	未来	nākotne	N	N;NOM;FEM;SG
未来	nākotnē	未来	nākotne	N	N;ESS;FEM;SG
未来	nākotni	未来	Nākotne	N	N;ACC;FEM;SG
移行	migrēt	移行	migrēt	V	V;POS;NFIN
移行	migrē	移行	migrē	V	V;FH;IND;3;POS;PRS;FIN;ACT
ユース	jaunatne	ユース	jaunatne	N	N;NOM;FEM;SG
ユース	jaunieši	ユース	jaunietis	N	N;NOM;MASC;PL
ユース	jaunība	ユース	jaunība	N	N;NOM;FEM;SG
週刊	nedēļas	週刊	nedēļa	N	N;NOM;FEM;PL
週刊	nedēļā	週刊	nedēļa	N	N;ESS;FEM;SG
まだ	vēl	まだ	vēl	ADV	ADV
まだ	joprojām	まだ	joprojām	ADV	ADV
ランキング	ranga	ランキング	ranga	N	N;NOM;MASC;SG
ランキング	rangs	ランキング	rangs	N	N;NOM;MASC;SG
金曜	piektdienās	金曜	piektdiena	N	N;ESS;FEM;PL
年齢	vecums	年齢	vecums	N	N;NOM;MASC;SG
エリア	teritorija	エリア	teritorija	N	N;NOM;FEM;SG
エリア	platība	エリア	platība	N	N;NOM;FEM;SG
エリア	apgabals	エリア	apgabals	N	N;NOM;MASC;SG
エリア	laukums	エリア	laukums	N	N;NOM;MASC;SG
形態	morfoloģiju	形態	morfoloģija	N	N;ACC;FEM;SG
形態	formas	形態	forma	N	N;NOM;FEM;PL
形態	formās	形態	forma	N	N;ESS;FEM;PL
形態	veidlapas	形態	veidlapa	N	N;NOM;FEM;PL
シン	apakšstilba	シン	apakšstilba	N	N;NOM;MASC;SG
シン	grēks	シン	grēks	N	N;NOM;MASC;SG
作曲家	komponista	作曲家	komponists	N	N;GEN;MASC;SG
精神	gars	精神	gars	N	N;NOM;MASC;SG
スタート	sākt	スタート	sākt	V	V;POS;NFIN
スタート	palaist	スタート	palaist	V	V;POS;NFIN
範囲	diapazoni	範囲	diapazoni	N	N;NOM;MASC;PL
範囲	diapazons	範囲	diapazons	N	N;NOM;MASC;SG
範囲	joma	範囲	joma	N	N;NOM;FEM;SG
範囲	diapazons	範囲	diapazons	N	N;NOM;MASC;SG
自治体	pašvaldībām	自治体	pašvaldība	N	N;DAT;FEM;PL
自治体	pašvaldības	自治体	pašvaldība	N	N;NOM;FEM;PL
自治体	municipalitātes	自治体	municipalitāte	N	N;NOM;FEM;PL
宣伝	veicināt	宣伝	veicināt	V	V;POS;NFIN
宣伝	veicinātu	宣伝	veicināt	V	V;COND;POS;FIN;ACT
宣伝	popularizēt	宣伝	popularizēt	V	V;POS;NFIN
哲学	filozofijas	哲学	filozofija	N	N;NOM;FEM;PL
哲学	filozofija	哲学	filozofija	N	N;NOM;FEM;SG
財団	pamats	財団	pamats	N	N;NOM;MASC;SG
財団	fonds	財団	fonds	N	N;NOM;MASC;SG
教師	pasniedzēja	教師	pasniedzēt	N	N;NOM;FEM;SG
教師	skolotāju	教師	skolotājs	N	N;ACC;FEM;SG
教師	skolotāja	教師	skolotājs	N	N;NOM;FEM;SG
教師	skolotājs	教師	skolotājs	N	N;NOM;MASC;SG
教師	skolotāji	教師	skolotājs	N	N;NOM;MASC;PL
教師	skolotājiem	教師	skolotājs	N	N;DAT;MASC;PL
教師	pasniedzēji	教師	pasniedzējs	N	N;NOM;MASC;PL
宗教	reliģija	宗教	reliģija	N	N;NOM;FEM;SG
武器	ieročus	武器	ierocis	N	N;ACC;MASC;PL
武器	ieroči	武器	ieroce	N	N;NOM;MASC;PL
武器	ieroča	武器	ierocis	N	N;NOM;MASC;SG
住宅	mājokļa	住宅	mājoklis	N	N;GEN;MASC;SG
住宅	mājoklis	住宅	mājoklis	N	N;NOM;MASC;SG
住宅	mājokļi	住宅	mājoklis	N	N;NOM;MASC;PL
住宅	mājas	住宅	māja	N	N;NOM;FEM;PL
保存	saglabāt	保存	saglabāt	V	V;POS;NFIN
機関	lokomotīvju	機関	lokomotīve	N	N;ACC;FEM;PL
地下	pazemē	地下	pazeme	N	N;ESS;FEM;SG
地下	pazemes	地下	pazeme	N	N;NOM;FEM;PL
地下	pagrabu	地下	pagrabs	N	N;ACC;MASC;SG
地下	pagrabs	地下	pagrabs	N	N;NOM;MASC;SG
地下	pagrabā	地下	pagrabs	N	N;ESS;MASC;SG
連隊	pulka	連隊	pulka	N	N;NOM;MASC;SG
ストーリー	stāsts	ストーリー	stāsts	N	N;NOM;MASC;SG
ストーリー	stāsti	ストーリー	stāsts	N	N;NOM;MASC;PL
ストーリー	stāstījuma	ストーリー	stāstījums	N	N;GEN;MASC;SG
太陽	saule	太陽	saule	N	N;NOM;FEM;SG
太陽	saulē	太陽	saule	N	N;ESS;FEM;SG
太陽	saules	太陽	saule	N	N;NOM;FEM;PL
保険	apdrošināšana	保険	apdrošināšana	N	N;NOM;FEM;SG
制限	ierobežots	制限	ierobežot	V	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
制限	ierobežoti	制限	ierobežot	V	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
制限	ierobežotā	制限	ierobežot	V	V;PFV;NOM;DEF;FEM;SG;PST;V.PTCP
制限	ierobežota	制限	ierobežot	V	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
制限	ierobežot	制限	ierobežot	V	V;POS;NFIN
キー	taustiņi	キー	taustiņš	N	N;NOM;MASC;PL
キー	atslēgas	キー	atslēga	N	N;NOM;FEM;PL
キー	atslēga	キー	atslēgt	N	N;NOM;FEM;SG
キー	taustiņš	キー	taustiņš	N	N;NOM;MASC;SG
責任	atbildība	責任	atbildība	N	N;NOM;FEM;SG
責任	atbildības	責任	atbildība	N	N;NOM;FEM;PL
責任	atbildība	責任	atbildība	N	N;NOM;FEM;SG
責任	atbildības	責任	atbildība	N	N;NOM;FEM;PL
児童	bērns	児童	bērns	N	N;NOM;MASC;SG
ボール	bumbu	ボール	bumba	N	N;ACC;FEM;SG
ボール	balle	ボール	balle	N	N;NOM;FEM;SG
ボール	bumba	ボール	bumba	N	N;NOM;FEM;SG
ボール	bumbas	ボール	bumba	N	N;NOM;FEM;PL
ボール	bumbiņas	ボール	bumbiņa	N	N;NOM;FEM;PL
急行	express	急行	express	N	N;NOM;MASC;SG
急行	ekspress	急行	ekspress	N	N;NOM;MASC;SG
電力	elektroenerģija	電力	elektroenerģija	N	N;NOM;FEM;SG
電力	elektrība	電力	elektrība	N	N;NOM;FEM;SG
医学	zāles	医学	zāle	N	N;NOM;FEM;PL
医学	medicīna	医学	medicīna	N	N;NOM;FEM;SG
医学	medicīnas	医学	medicīna	N	N;NOM;FEM;PL
所有	pieder	所有	piederēt	V	V;FH;IND;3;POS;PRS;FIN;ACT
サー	kungs	サー	kungs	N	N;NOM;MASC;SG
シーン	skatuves	シーン	skatuve	N	N;NOM;FEM;PL
シーン	skatuve	シーン	skatuve	N	N;NOM;FEM;SG
シーン	ainas	シーン	aina	N	N;NOM;FEM;PL
憲法	konstitūcija	憲法	konstitūcija	N	N;NOM;FEM;SG
憲法	konstitūcijas	憲法	konstitūcija	N	N;NOM;FEM;PL
憲法	konstitūcijā	憲法	konstitūcija	N	N;ESS;FEM;SG
支店	zars	支店	zars	N	N;NOM;MASC;SG
支店	zaru	支店	zars	N	N;ACC;MASC;SG
支店	filiāle	支店	filiāle	N	N;NOM;FEM;SG
支店	zara	支店	zars	N	N;NOM;FEM;SG
管理	administrators	管理	administrators	N	N;NOM;MASC;SG
管理	administratora	管理	administrators	N	N;GEN;MASC;SG
管理	administratori	管理	administrators	N	N;NOM;MASC;PL
管理	administratoriem	管理	administrators	N	N;DAT;MASC;PL
管理	administrators	管理	administrators	N	N;NOM;MASC;SG
管理	administratora	管理	administrators	N	N;GEN;MASC;SG
管理	administratori	管理	administrators	N	N;NOM;MASC;PL
管理	pārvalde	管理	pārvalde	N	N;NOM;FEM;SG
略称	saīsinājums	略称	saīsinājums	N	N;NOM;MASC;SG
オープニング	atvēršanās	オープニング	atvēršanās	N	N;NOM;FEM;SG
オープニング	atvēršana	オープニング	atvēršana	N	N;NOM;FEM;SG
オープニング	atvēršanas	オープニング	atvēršana	N	N;NOM;FEM;SG
タウン	pilsēta	タウン	pilsēta	N	N;NOM;FEM;SG
カバー	vāks	カバー	vākt	N	N;NOM;MASC;SG
カバー	vāka	カバー	vāks	N	N;NOM;MASC;SG
カバー	segums	カバー	segums	N	N;NOM;MASC;SG
コンピュータ	datoram	コンピュータ	dators	N	N;DAT;MASC;SG
コンピュータ	datoru	コンピュータ	dators	N	N;ACC;MASC;SG
コンピュータ	dators	コンピュータ	dators	N	N;NOM;MASC;SG
コンピュータ	datoriem	コンピュータ	dators	N	N;DAT;MASC;PL
コンピュータ	datorus	コンピュータ	dators	N	N;ACC;MASC;PL
コンピュータ	datori	コンピュータ	dators	N	N;NOM;MASC;PL
長い	garais	長い	garais	ADJ	ADJ;NOM;MASC;SG
長い	gara	長い	garš	ADJ	ADJ;NOM;FEM;SG
長い	garas	長い	gara	ADJ	ADJ;NOM;FEM;PL
長い	garš	長い	garš	ADJ	ADJ;NOM;MASC;SG
禁止	aizliegta	禁止	aizliegt	V	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
禁止	aizliegts	禁止	aizliegt	V	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
禁止	aizliegtas	禁止	aizliegt	V	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP
禁止	aizliegti	禁止	aizliegt	V	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
統計	statistika	統計	statistika	N	N;NOM;FEM;SG
統計	statistika	統計	statistika	N	N;NOM;FEM;SG
