kategória	kategorija	kategória	kategorija	N;NOM;FEM;SG	N;NOM;FEM;SG
postavenie	novietojums	postavenie	novietojums	N;NOM;NEUT;SG	N;NOM;MASC;SG
postavenie	pozīcija	postavenie	pozīcija	N;NOM;NEUT;SG	N;NOM;FEM;SG
colspan	colspan	colspan	colspan	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
vytvoriť	izveidot	vytvoriť	izveidot	V;PFV;POS;NFIN	V;POS;NFIN
vytvoriť	radīt	vytvoriť	radīt	V;PFV;POS;NFIN	V;POS;NFIN
vytvoriť	veidot	vytvoriť	veidot	V;PFV;POS;NFIN	V;POS;NFIN
riešenie	atrisinājums	riešenie	atrisinājums	N;NOM;NEUT;SG	N;NOM;MASC;SG
riešenie	šķīdums	riešenie	šķīdums	N;NOM;NEUT;SG	N;NOM;MASC;SG
riešenie	risinājums	riešenie	risinājums	N;NOM;NEUT;SG	N;NOM;MASC;SG
držitelia	īpašnieki	držiteľ	īpašnieks	N;ANIM;NOM;MASC;PL	N;NOM;MASC;PL
držitelia	turētāji	držiteľ	turētājs	N;ANIM;NOM;MASC;PL	N;NOM;MASC;PL
držitelia	turētāji	držiteľ	turētājs	N;ANIM;NOM;MASC;PL	N;NOM;MASC;PL
windows	windows	windows	windows	N;NOM;MASC;SG	N
kláštor	abatija	kláštor	abatija	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
útok	uzbrukums	útok	uzbrukums	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
útok	uzbrukums	útok	uzbrukums	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
web	mājaslapa	web	mājaslaps	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
web	web	web	web	N;INAN;NOM;MASC;SG	N
web	tīmekļa	web	tīmeklis	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
noci	naktis	noc	nakts	N;NOM;FEM;PL	N;NOM;FEM;PL
krát	laiki	krát	laiks	N;NOM;MASC;PL	N;NOM;MASC;PL
zmluvy	līgumi	zmluva	līgums	N;NOM;FEM;PL	N;NOM;MASC;PL
zmluvy	līgumi	zmluva	līgums	N;NOM;FEM;PL	N;NOM;MASC;PL
veda	zinātne	veda	zinātne	N;NOM;FEM;SG	N;NOM;FEM;SG
dlho	ilgi	dlho	ilgi	ADV	ADV
posádky	apkalpes	posádka	apkalpe	N;NOM;FEM;PL	N;NOM;FEM;PL
metal	metāls	metať	metāls	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
patril	piederēja	patriť	piederēt	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V;FH;IND;3;POS;PST;FIN;ACT
ocenenia	balvas	ocenenie	balva	N;NOM;NEUT;PL	N;NOM;FEM;PL
ocenenia	godalgas	ocenenie	godalga	N;NOM;NEUT;PL	N;NOM;FEM;PL
ocenenia	balvas	ocenenie	balva	N;NOM;NEUT;PL	N;NOM;FEM;PL
ocenenia	vērtējumi	ocenenie	vērtējums	N;NOM;NEUT;PL	N;NOM;MASC;PL
tímy	komandas	tím	komanda	N;INAN;NOM;MASC;PL	N;NOM;FEM;PL
tvorba	izveidošanas	tvorba	izveidošana	N;NOM;FEM;SG	N;NOM;FEM;SG
tvorba	izveide	tvorba	izveide	N;NOM;FEM;SG	N;NOM;FEM;SG
tvorba	izveidošana	tvorba	izveidošana	N;NOM;FEM;SG	N;NOM;FEM;SG
tvorba	radīšana	tvorba	radīšana	N;NOM;FEM;SG	N;NOM;FEM;SG
tvorba	dibināšana	tvorba	dibināšana	N;NOM;FEM;SG	N;NOM;FEM;SG
tvorba	veidošanās	tvorba	veidošanās	N;NOM;FEM;SG	N;NOM;FEM;SG
tvorba	veidošana	tvorba	veidošana	N;NOM;FEM;SG	N;NOM;FEM;SG
názory	viedokļi	názor	viedoklis	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
názory	atzinumi	názor	atzinums	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
názory	viedokļi	názor	viedoklis	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
názory	uzskati	názor	uzskats	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
názory	skati	názor	skats	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
septembri	septembris	september	septembris	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
lietadla	lidmašīnas	lietadlo	lidmašīna	N;NOM;NEUT;PL	N;NOM;FEM;PL
lietadla	lidaparāti	lietadlo	lidaparāts	N;NOM;NEUT;PL	N;NOM;MASC;PL
januári	janvārī	január	janvāris	N;INAN;ESS;MASC;SG	N;ESS;MASC;SG
majster	kapteinis	majster	kapteinis	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
majster	meistars	majster	meistars	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
majster	saimnieks	majster	saimnieks	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
priemer	diametrs	priemer	diametrs	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
dolina	ieleja	dolina	ieleja	N;NOM;FEM;SG	N;NOM;FEM;SG
dolina	dolina	dolina	dolināt	N;NOM;FEM;SG	N;NOM;MASC;SG
rakety	raķetes	raketa	raķete	N;NOM;FEM;PL	N;NOM;FEM;PL
rakety	raķetes	raketa	raķete	N;NOM;FEM;PL	N;NOM;FEM;PL
rakety	raketes	raketa	rakete	N;NOM;FEM;PL	N;NOM;FEM;PL
nálezy	secinājumi	nález	secinājums	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
nálezy	atzinumi	nález	atzinums	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
hora	hora	hora	hora	N;NOM;FEM;SG	N;NOM;FEM;SG
hora	kalns	hora	kalns	N;NOM;FEM;SG	N;NOM;MASC;SG
doliny	ielejas	dolina	ieleja	N;NOM;FEM;PL	N;NOM;FEM;PL
auguste	ogists	augusta	ogists	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
auguste	augusts	augusta	augusts	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
konkrétne	konkrētais	konkrétny	konkrēts	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
konkrétne	konkrēts	konkrétny	konkrēts	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
konkrétne	konkrēta	konkrétny	konkrēts	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
hory	kalni	hory	kalns	N;NOM;FEM;PL	N;NOM;MASC;PL
link	saikne	link	saikne	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
link	saite	link	saite	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
pôvodný	sākotnējais	pôvodný	sākotnējs	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;MASC;SG
sonda	zonde	sonda	zonde	N;NOM;FEM;SG	N;NOM;FEM;SG
divízie	nodaļas	divízia	nodaļa	N;NOM;FEM;PL	N;NOM;FEM;PL
divízie	rajoni	divízia	rajons	N;NOM;FEM;PL	N;NOM;MASC;PL
symbol	simbols	symbol	simbols	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
spája	vieno	spáj	vienot	V;IPFV;IND;SG;3;POS;PRS;FIN	V;FH;IND;3;POS;PRS;FIN;ACT
posádka	apkalpe	posádka	apkalpe	N;NOM;FEM;SG	N;NOM;FEM;SG
materiál	materiāls	materiál	materiāls	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
lepšie	labāk	dobre	labi	ADV;CMPR	ADV;CMPR
marci	martā	marec	marts	N;INAN;ESS;MASC;SG	N;ESS;MASC;SG
forma	forma	forma	forma	N;NOM;FEM;SG	N;NOM;FEM;SG
kariéra	karjera	kariéra	karjera	N;NOM;FEM;SG	N;NOM;FEM;SG
kariéra	karjera	kariéra	karjera	N;NOM;FEM;SG	N;NOM;FEM;SG
slovakia	slovākija	slovakie	slovākija	N;NOM;NEUT;SG	N;NOM;FEM;SG
texty	teksti	text	teksts	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
texty	teksti	text	teksts	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
dni	dienas	deň	diena	N;INAN;NOM;MASC;PL	N;NOM;FEM;PL
sondy	zondes	sonda	zonde	N;NOM;FEM;PL	N;NOM;FEM;PL
sondy	zondes	sonda	zonde	N;NOM;FEM;PL	N;NOM;FEM;PL
známi	paziņas	známy	paziņa	N;ANIM;NOM;MASC;PL	N;NOM;MASC;PL
choroby	slimības	choroba	slimība	N;NOM;FEM;PL	N;NOM;FEM;PL
choroby	slimības	choroba	slimība	N;NOM;FEM;PL	N;NOM;FEM;PL
choroby	slimības	choroba	slimība	N;NOM;FEM;PL	N;NOM;FEM;PL
siete	tīkli	sieť	tīkls	N;NOM;FEM;PL	N;NOM;MASC;PL
siete	tīkli	sieť	tīkls	N;NOM;FEM;PL	N;NOM;MASC;PL
jadro	kodols	jadro	kodols	N;NOM;NEUT;SG	N;NOM;MASC;SG
jadro	kodols	jadro	kodols	N;NOM;NEUT;SG	N;NOM;MASC;SG
zariadenie	ierīce	zariadenie	ierīce	N;NOM;NEUT;SG	N;NOM;FEM;SG
zariadenie	inventārs	zariadenie	inventārs	N;NOM;NEUT;SG	N;NOM;MASC;SG
zariadenie	aprīkojums	zariadenie	aprīkojums	N;NOM;NEUT;SG	N;NOM;MASC;SG
zariadenie	iekārta	zariadenie	iekārta	N;NOM;NEUT;SG	N;NOM;FEM;SG
zariadenie	uzstādīšana	zariadenie	uzstādīšana	N;NOM;NEUT;SG	N;NOM;FEM;SG
zariadenie	instalācija	zariadenie	instalācija	N;NOM;NEUT;SG	N;NOM;FEM;SG
zariadenie	iekārta	zariadenie	iekārta	N;NOM;NEUT;SG	N;NOM;FEM;SG
nezávislosť	neatkarība	nezávislosť	neatkarība	N;NOM;FEM;SG	N;NOM;FEM;SG
výhry	uzvaras	výhra	uzvara	N;NOM;FEM;PL	N;NOM;FEM;PL
federácia	federācija	federácia	federācija	N;NOM;FEM;SG	N;NOM;FEM;SG
decembri	decembra	december	decembris	N;INAN;GEN;MASC;SG	N;GEN;MASC;SG
voľby	iestatījumi	voľba	iestatījums	N;NOM;FEM;PL	N;NOM;MASC;PL
voľby	iespējas	voľba	iespēja	N;NOM;FEM;PL	N;NOM;FEM;PL
voľby	opcijas	voľba	opcija	N;NOM;FEM;PL	N;NOM;FEM;PL
voľby	vēlēšanas	voľba	vēlēšanas	N;NOM;FEM;PL	N;NOM;FEM;PL
voľby	vēlēšanas	voľba	vēlēšanas	N;NOM;FEM;PL	N;NOM;FEM;PL
možnosti	iespējas	možnosť	iespēja	N;NOM;FEM;PL	N;NOM;FEM;PL
možnosti	iestatījumi	možnosť	iestatījums	N;NOM;FEM;PL	N;NOM;MASC;PL
možnosti	iespējas	možnosť	iespēja	N;NOM;FEM;PL	N;NOM;FEM;PL
možnosti	opcijas	možnosť	opcija	N;NOM;FEM;PL	N;NOM;FEM;PL
zápis	pieraksts	zápis	pieraksts	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
zápis	brīdinājums	zápis	brīdinājums	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
obyvateľstvo	populācija	obyvateľstvo	populācija	N;NOM;NEUT;SG	N;NOM;FEM;SG
riaditeľ	direktors	riaditeľ	direktors	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
riaditeľ	direktore	riaditeľ	direktore	N;ANIM;NOM;MASC;SG	N;NOM;FEM;SG
riaditeľ	režisors	riaditeľ	režisors	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
sieť	tīkls	sieť	tīkls	N;NOM;FEM;SG	N;NOM;MASC;SG
zakladateľ	dibinātāja	zakladateľ	dibinātāja	N;ANIM;NOM;MASC;SG	N;NOM;FEM;SG
zakladateľ	dibinātājs	zakladateľ	dibinātājs	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
rastliny	augi	rastlina	augs	N;NOM;FEM;PL	N;NOM;MASC;PL
rastliny	rūpnīcas	rastlina	rūpnīca	N;NOM;FEM;PL	N;NOM;FEM;PL
rastliny	stādi	rastlina	stāds	N;NOM;FEM;PL	N;NOM;MASC;PL
line	līnija	lina	līnija	N;NOM;FEM;SG	N;NOM;FEM;SG
pokračoval	turpinājās	pokračovať	turpināties	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V;FH;IND;3;POS;REFL;PST;FIN;ACT
pozície	pozīcijas	pozícia	pozīcija	N;NOM;FEM;PL	N;NOM;FEM;PL
pozície	nostājas	pozícia	nostāja	N;NOM;FEM;PL	N;NOM;FEM;PL
spomína	piemin	spomínať	pieminēt	V;IPFV;IND;SG;3;POS;PRS;FIN	V;FH;IND;3;POS;PRS;FIN;ACT
vety	frāzes	veta	frāze	N;NOM;FEM;PL	N;NOM;FEM;PL
veže	torņi	veža	tornis	N;NOM;FEM;PL	N;NOM;MASC;PL
novembri	novembris	november	novembris	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
olympijské	olimpiskā	olympijský	olimpiska	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
olympijské	olimpiskais	olympijský	olimpisks	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
manželky	sievas	manželka	sieva	N;NOM;FEM;PL	N;NOM;FEM;PL
firma	firma	firm	firma	N;NOM;FEM;SG	N;NOM;FEM;SG
firma	sabiedrība	firm	sabiedrība	N;NOM;FEM;SG	N;NOM;FEM;SG
firma	uzņēmums	firm	uzņēmums	N;NOM;FEM;SG	N;NOM;MASC;SG
firma	kompānija	firm	kompānija	N;NOM;FEM;SG	N;NOM;FEM;SG
štart	sākums	štart	sākums	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
štart	starts	štart	starts	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
štart	palaišana	štart	palaišana	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
štart	palaišanas	štart	palaišana	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
socha	statuja	socha	statujs	N;NOM;FEM;SG	N;NOM;FEM;SG
festival	festivāls	festival	festivāls	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
dosahuje	sasniedz	dosahovať	sasniegt	V;IPFV;IND;SG;3;POS;PRS;FIN	V;FH;IND;3;POS;PRS;FIN;ACT
technické	tehniskais	technický	tehnisks	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
technické	tehniskā	technický	tehniska	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
úsek	iedaļa	úsek	iedaļa	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
úsek	sadaļa	úsek	sadaļa	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
úsek	sekcija	úsek	sekcija	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
úsek	iecirknis	úsek	iecirknis	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
úsek	nodalījums	úsek	nodalījums	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
úsek	segments	úsek	segments	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
severne	ziemeļi	severne	ziemelis	N;NOM;FEM;PL	N;NOM;MASC;PL
noviny	avīzes	noviny	avīze	N;NOM;FEM;PL	N;NOM;FEM;PL
noviny	laikraksti	noviny	laikraksts	N;NOM;FEM;PL	N;NOM;MASC;PL
stáva	kļūstot	stávať	kļūt	V;IPFV;IND;SG;3;POS;PRS;FIN	V;V.CVB
objekt	objekts	objekt	objekts	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
slnko	saule	slnko	saule	N;NOM;NEUT;SG	N;NOM;FEM;SG
mapy	kartes	mapy	karte	N;NOM;FEM;PL	N;NOM;FEM;PL
účastníci	dalībnieki	účastník	dalībnieks	N;ANIM;NOM;MASC;PL	N;NOM;MASC;PL
účastníci	dalībnieki	účastník	dalībnieks	N;ANIM;NOM;MASC;PL	N;NOM;MASC;PL
znova	atkal	znova	atkal	ADV	ADV
znova	vēlreiz	znova	vēlreiz	ADV	ADV
slúžil	kalpoja	slúžiť	kalpot	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V;FH;IND;3;POS;PST;FIN;ACT
politika	politika	politika	politika	N;NOM;FEM;SG	N;NOM;FEM;SG
politika	politika	politika	politika	N;NOM;FEM;SG	N;NOM;FEM;SG
špeciálne	īpaši	špeciálne	īpaši	ADV	ADV
zloženie	sastāvs	zloženie	sastāvs	N;NOM;NEUT;SG	N;NOM;MASC;SG
poskytuje	sniedz	poskytovať	sniegt	V;IPFV;IND;SG;3;POS;PRS;FIN	V;FH;IND;3;POS;PRS;FIN;ACT
poskytuje	nodrošina	poskytovať	nodrošināt	V;IPFV;IND;SG;3;POS;PRS;FIN	V;FH;IND;3;POS;PRS;FIN;ACT
učiteľ	pasniedzēja	učiteľ	pasniedzēt	N;ANIM;NOM;MASC;SG	N;NOM;FEM;SG
učiteľ	skolotāja	učiteľ	skolotājs	N;ANIM;NOM;MASC;SG	N;NOM;FEM;SG
učiteľ	skolotājs	učiteľ	skolotājs	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
zlatá	smuka	zlatý	smuka	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
zlatá	smuks	zlatý	smuks	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
hlas	balss	hlas	balss	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
hodnota	vērtība	hodnota	vērtība	N;NOM;FEM;SG	N;NOM;FEM;SG
kmeň	celms	kmeň	celms	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
kmeň	cilts	kmeň	cilts	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
automaticky	automātiski	automaticky	automātiski	ADV	ADV
automaticky	automātiski	automaticky	automātiski	ADV	ADV
herečky	aktrises	herečka	aktrise	N;NOM;FEM;PL	N;NOM;FEM;PL
stretnutia	sesijas	stretnutie	sesija	N;NOM;NEUT;PL	N;NOM;FEM;PL
stretnutia	sanāksmes	stretnutie	sanāksme	N;NOM;NEUT;PL	N;NOM;FEM;PL
stretnutia	sēdes	stretnutie	sēde	N;NOM;NEUT;PL	N;NOM;FEM;PL
aktivity	darbības	aktivita	darbība	N;NOM;FEM;PL	N;NOM;FEM;PL
aktivity	aktivitātes	aktivita	aktivitāte	N;NOM;FEM;PL	N;NOM;FEM;PL
aktivity	aktivitātes	aktivita	aktivitāte	N;NOM;FEM;PL	N;NOM;FEM;PL
grécko	grieķija	grécko	grieķija	N;NOM;NEUT;SG	N;NOM;FEM;SG
zámky	slēdzenes	zámok	slēdzenes	N;INAN;NOM;MASC;PL	N;NOM;FEM;PL
výraz	izteiksme	výraz	izteiksme	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
výraz	izpausme	výraz	izpausme	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
červená	sarkana	červený	sarkana	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
červená	sarkanais	červený	sarkans	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
červená	sarkans	červený	sarkans	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
červená	sarkanā	červený	sarkana	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
správne	pareizi	správne	pareizi	ADV	ADV
správne	pareizi	správne	pareizi	ADV	ADV
svetla	gaismas	svetlo	gaisma	N;NOM;NEUT;PL	N;NOM;FEM;PL
čierna	melnā	čierny	melns	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
čierna	melna	čierny	melna	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
čierna	melns	čierny	melns	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
vidieť	redz	vidieť	redzēt	V;IPFV;POS;NFIN	V;FH;IND;3;POS;PRS;FIN;ACT
vidieť	redz	vidieť	redzēt	V;IPFV;POS;NFIN	V;FH;IND;3;POS;PRS;FIN;ACT
vidieť	skatīt	vidieť	skatīt	V;IPFV;POS;NFIN	V;POS;NFIN
hore	augšā	hore	augšā	ADV	ADV
hnutie	kustība	hnutie	kustība	N;NOM;NEUT;SG	N;NOM;FEM;SG
doslova	burtiski	doslova	burtiski	ADV	ADV
bunky	elementi	bunka	elements	N;NOM;FEM;PL	N;NOM;MASC;PL
bunky	šūnas	bunka	šūna	N;NOM;FEM;PL	N;NOM;FEM;PL
administratívne	administratīvā	administratívne	administratīva	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
administratívne	administratīvais	administratívne	administratīvs	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
administratívne	administratīva	administratívne	administratīva	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
čoskoro	drīz	čoskoro	drīz	ADV	ADV
skratka	saīsinājums	skratka	saīsinājums	N;NOM;FEM;SG	N;NOM;MASC;SG
skratka	akronīms	skratka	akronīms	N;NOM;FEM;SG	N;NOM;MASC;SG
posledná	pēdējoreiz	posledný	pēdējoreiz	N;NOM;FEM;SG	N;NOM;MASC;SG
hrať	atskaņot	hrať	atskaņot	V;IPFV;POS;NFIN	V;POS;NFIN
hrať	spēlē	hrať	spēlēt	V;IPFV;POS;NFIN	V;FH;IND;3;POS;PRS;FIN;ACT
hrať	spēlēt	hrať	spēlēt	V;IPFV;POS;NFIN	V;POS;NFIN
hrať	spēlē	hrať	spēlēt	V;IPFV;POS;NFIN	V;FH;IND;3;POS;PRS;FIN;ACT
hrať	spēlējas	hrať	spēlēties	V;IPFV;POS;NFIN	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
hrať	spēlējot	hrať	spēlēt	V;IPFV;POS;NFIN	V;V.CVB
ferdinand	ferdinands	ferdinand	ferdinands	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
sezóna	sezona	sezón	sezona	N;NOM;FEM;SG	N;NOM;FEM;SG
bitky	cīņas	bitka	cīņa	N;NOM;FEM;PL	N;NOM;FEM;PL
slovan	slovan	slovan	slovan	N;NOM;NEUT;SG	N;NOM;FEM;SG
motora	motora	motor	motors	N;INAN;GEN;MASC;SG	N;GEN;MASC;SG
tatry	tatri	tatra	tatri	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
boj	cīņa	boj	cīņa	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
boj	cīņa	boj	cīņa	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
porazil	pieveica	poraziť	pieveikt	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;FH;IND;3;POS;PST;FIN;ACT
júni	jūnijs	jún	jūnijs	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
pásmo	josla	pásmo	josla	N;NOM;NEUT;SG	N;NOM;FEM;SG
nižšie	zemāk	nízko	zemi	ADV;CMPR	ADV;CMPR
divákov	skatītājus	divák	skatītājs	N;ANIM;ACC;MASC;PL	N;ACC;MASC;PL
úspešne	sekmīgi	úspešne	sekmīgi	ADV	ADV
úspešne	veiksmīgi	úspešne	veiksmīgi	ADV	ADV
panna	jaunava	panna	jaunava	N;NOM;FEM;SG	N;NOM;FEM;SG
panna	jaunava	panna	jaunava	N;NOM;FEM;SG	N;NOM;FEM;SG
dvakrát	divreiz	dvakrát	divreiz	ADV	ADV
dna	dns	dno	dns	N;NOM;NEUT;SG	N
provincia	province	provincie	province	N;NOM;FEM;SG	N;NOM;FEM;SG
žena	sieviete	žena	sieviete	N;NOM;FEM;SG	N;NOM;FEM;SG
žena	sieviete	žena	sieviete	N;NOM;FEM;SG	N;NOM;FEM;SG
žena	sieva	žena	sieva	N;NOM;FEM;SG	N;NOM;FEM;SG
situácia	situācija	situácia	situācija	N;NOM;FEM;SG	N;NOM;FEM;SG
situácia	stāvoklis	situácia	stāvoklis	N;NOM;FEM;SG	N;NOM;MASC;SG
sila	stiprums	sila	stiprums	N;NOM;FEM;SG	N;NOM;MASC;SG
sila	stiprība	sila	stiprība	N;NOM;FEM;SG	N;NOM;FEM;SG
sila	izturība	sila	izturība	N;NOM;FEM;SG	N;NOM;FEM;SG
sila	spēks	sila	spēks	N;NOM;FEM;SG	N;NOM;MASC;SG
sila	spēks	sila	spēks	N;NOM;FEM;SG	N;NOM;MASC;SG
dieťa	mazulis	dieťa	mazulis	N;NOM;NEUT;SG	N;NOM;MASC;SG
dieťa	bērns	dieťa	bērns	N;NOM;NEUT;SG	N;NOM;MASC;SG
dieťa	bērns	dieťa	bērns	N;NOM;NEUT;SG	N;NOM;MASC;SG
dieťa	puika	dieťa	puika	N;NOM;NEUT;SG	N;NOM;MASC;SG
dieťa	bērns	dieťa	bērns	N;NOM;NEUT;SG	N;NOM;MASC;SG
ústav	institūts	ústav	institūts	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
mierne	mēreni	mierne	mēreni	ADV	ADV
mierne	nedaudz	mierne	nedaudz	ADV	ADV
vedenie	pārvaldība	vedenie	pārvaldība	N;NOM;NEUT;SG	N;NOM;FEM;SG
vedenie	apsaimniekošana	vedenie	apsaimniekošana	N;NOM;NEUT;SG	N;NOM;FEM;SG
vedenie	vadība	vedenie	vadība	N;NOM;NEUT;SG	N;NOM;FEM;SG
vedenie	vadība	vedenie	vadība	N;NOM;NEUT;SG	N;NOM;FEM;SG
vedenie	svina	vedenie	svināt	N;NOM;NEUT;SG	N;NOM;MASC;SG
arena	arēna	arena	arēna	N;NOM;FEM;SG	N;NOM;FEM;SG
stredná	vidēja	stredný	vidējs	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
stredná	vidējs	stredný	vidējs	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
stredná	centrālā	stredný	centrāla	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
stredná	centrālais	stredný	centrāls	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
stredná	mērens	stredný	mērens	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
stredná	mērena	stredný	mērena	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
stredná	vidējais	stredný	vidējs	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
skončila	beidzās	skončiť	beigties	V;PFV;FEM;SG;POS;PST;V.PTCP	V;FH;IND;3;POS;REFL;PST;FIN;ACT
skončila	beidzās	skončiť	beigties	V;PFV;FEM;SG;POS;PST;V.PTCP	V;FH;IND;3;POS;REFL;PST;FIN;ACT
skončila	beidzies	skončiť	beigties	V;PFV;FEM;SG;POS;PST;V.PTCP	V;PFV;NOM;INDF;MASC;SG;REFL;PST;V.PTCP
referencie	rekomendācijas	referencia	rekomendācija	N;NOM;FEM;PL	N;NOM;FEM;PL
referencie	atsauces	referencia	atsauce	N;NOM;FEM;PL	N;NOM;FEM;PL
referencie	atsauces	referencia	atsauce	N;NOM;FEM;PL	N;NOM;FEM;PL
plochy	virsmas	plocha	virsma	N;NOM;FEM;PL	N;NOM;FEM;PL
plochy	jomas	plocha	joma	N;NOM;FEM;PL	N;NOM;FEM;PL
plochy	apgabali	plocha	apgabali	N;NOM;FEM;PL	N;NOM;MASC;PL
plochy	teritorijas	plocha	teritorija	N;NOM;FEM;PL	N;NOM;FEM;PL
plochy	platības	plocha	platība	N;NOM;FEM;PL	N;NOM;FEM;PL
plochy	darbvirsmas	plocha	darbvirsma	N;NOM;FEM;PL	N;NOM;FEM;PL
plochy	darbvirsmas	plocha	darbvirsma	N;NOM;FEM;PL	N;NOM;FEM;PL
schopnosť	spēja	schopnosť	spēja	N;NOM;FEM;SG	N;NOM;FEM;SG
schopnosť	spēja	schopnosť	spēja	N;NOM;FEM;SG	N;NOM;FEM;SG
končí	noslēdzas	končiť	noslēgties	V;IPFV;IND;SG;3;POS;PRS;FIN	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
