catégorie	kategori	catégorie	kategori	N;FEM;SG	N;INDF;MASC+FEM;SG
prise	udtaget	prendre	udtage	V;FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
prise	taget	prendre	tage	V;FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
clubs	klubber	club	klub	N;MASC;PL	N;INDF;MASC+FEM;PL
clubs	natklubber	club	natklub	N;MASC;PL	N;INDF;MASC+FEM;PL
clubs	køller	club	kølle	N;MASC;PL	N;INDF;MASC+FEM;PL
clubs	klubberne	club	klub	N;MASC;PL	N;DEF;MASC+FEM;PL
générale	generel	général	generel	ADJ;FEM;SG	ADJ;INDF;MASC+FEM;SG
générale	almindelig	général	almindelig	ADJ;FEM;SG	ADJ;INDF;MASC+FEM;SG
vitesse	hastighed	vitesse	hastighed	N;FEM;SG	N;INDF;MASC+FEM;SG
vitesse	fart	vitesse	fart	N;FEM;SG	N;INDF;MASC+FEM;SG
vitesse	hastighed	vitesse	hastighed	N;FEM;SG	N;INDF;MASC+FEM;SG
vitesse	hastigheden	vitesse	hastighed	N;FEM;SG	N;DEF;MASC+FEM;SG
scénario	manuskript	scénario	manuskript	N;MASC;SG	N;INDF;NEUT;SG
scénario	scenariet	scénario	scenariet	N;MASC;SG	N;DEF;NEUT;SG
scénario	scenarie	scénario	scenarie	N;MASC;SG	N;INDF;NEUT;SG
scénario	scenario	scénario	scenario	N;MASC;SG	N;INDF;NEUT;SG
scénario	manus	scénario	manus	N;MASC;SG	N;INDF;NEUT;SG
scénario	scriptet	scénario	scripte	N;MASC;SG	N;DEF;NEUT;SG
scénario	manuskript	scénario	manuskript	N;MASC;SG	N;INDF;NEUT;SG
scénario	script	scénario	script	N;MASC;SG	N;INDF;NEUT;SG
chemin	sti	chemin	sti	N;MASC;SG	N;INDF;MASC+FEM;SG
chemin	stien	chemin	stie	N;MASC;SG	N;DEF;MASC+FEM;SG
chemin	vejen	chemin	vej	N;MASC;SG	N;DEF;MASC+FEM;SG
chemin	vej	chemin	vej	N;MASC;SG	N;INDF;MASC+FEM;SG
chemin	landevej	chemin	landevej	N;MASC;SG	N;INDF;MASC+FEM;SG
réalisation	realisering	réalisation	realisering	N;FEM;SG	N;INDF;MASC+FEM;SG
réalisation	virkeliggørelse	réalisation	virkeliggørelse	N;FEM;SG	N;INDF;MASC+FEM;SG
réalisation	realisering	réalisation	realisering	N;FEM;SG	N;INDF;MASC+FEM;SG
réalisation	virkeliggørelse	réalisation	virkeliggørelse	N;FEM;SG	N;INDF;MASC+FEM;SG
réalisation	erkendelse	réalisation	erkendelse	N;FEM;SG	N;INDF;MASC+FEM;SG
centrale	centralt	central	centralt	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
statut	status	statut	status	N;MASC;SG	N;INDF;MASC+FEM;SG
statut	statussen	statut	statusse	N;MASC;SG	N;DEF;MASC+FEM;SG
statut	vedtægt	statut	vedtægt	N;MASC;SG	N;INDF;MASC+FEM;SG
statut	statutten	statut	statut	N;MASC;SG	N;DEF;MASC+FEM;SG
statut	statut	statut	statut	N;MASC;SG	N;INDF;MASC+FEM;SG
groupes	bands	groupe	band	N;MASC;PL	N;INDF;NEUT;PL
groupes	grupper	groupe	gruppe	N;MASC;PL	N;INDF;MASC+FEM;PL
groupes	grupperne	groupe	gruppe	N;MASC;PL	N;DEF;MASC+FEM;PL
avis	udtalelse	avis	udtalelse	N;MASC;SG	N;INDF;MASC+FEM;SG
avis	meddelelse	avis	meddelelse	N;MASC;SG	N;INDF;MASC+FEM;SG
avis	bekendtgørelse	avis	bekendtgørelse	N;MASC;SG	N;INDF;MASC+FEM;SG
avis	avis	avis	avis	N;MASC;SG	N;INDF;MASC+FEM;SG
éléments	grundstoffer	élément	grundstof	N;MASC;PL	N;INDF;NEUT;PL
éléments	elementer	élément	element	N;MASC;PL	N;INDF;NEUT;PL
éléments	elementerne	élément	element	N;MASC;PL	N;DEF;NEUT;PL
salle	værelse	salle	værelse	N;FEM;SG	N;INDF;NEUT;SG
salle	stue	salle	stue	N;FEM;SG	N;INDF;MASC+FEM;SG
salle	værelset	salle	værelse	N;FEM;SG	N;DEF;NEUT;SG
salle	rum	salle	rum	N;FEM;SG	N;INDF;NEUT;SG
carte	landkort	carte	landkort	N;FEM;SG	N;INDF;NEUT;SG
sociale	socialt	social	socialt	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
travers	travers	travers	trave	N;MASC;SG	N;INDF;MASC+FEM;SG
valeur	værdien	valeur	værdi	N;FEM;SG	N;DEF;MASC+FEM;SG
valeur	værdi	valeur	værdi	N;FEM;SG	N;INDF;MASC+FEM;SG
utilisation	brug	utilisation	brug	N;FEM;SG	N;INDF;MASC+FEM;SG
utilisation	anvendelse	utilisation	anvendelse	N;FEM;SG	N;INDF;MASC+FEM;SG
allemande	tysk	allemand	tysk	ADJ;FEM;SG	ADJ;INDF;SG
palais	palais	palais	palais	N;MASC;SG	N;INDF;MASC+FEM;SG
palais	slot	palais	slå	N;MASC;SG	N;INDF;NEUT;SG
palais	paladset	palais	palads	N;MASC;SG	N;DEF;NEUT;SG
palais	palads	palais	palads	N;MASC;SG	N;INDF;NEUT;SG
palais	palace	palais	palace	N;MASC;SG	N;INDF;MASC+FEM;SG
émission	emission	émission	emission	N;FEM;SG	N;INDF;MASC+FEM;SG
composé	sammensat	composer	sammensætte	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
situation	situation	situation	situation	N;FEM;SG	N;INDF;MASC+FEM;SG
situation	situationen	situation	situation	N;FEM;SG	N;DEF;MASC+FEM;SG
droits	rettigheder	droit	rettighed	N;MASC;PL	N;INDF;MASC+FEM;PL
court	kort	court	kort	ADJ;MASC;SG	ADJ;INDF;SG
vallée	dal	vallée	dal	N;FEM;SG	N;INDF;MASC+FEM;SG
vallée	valley	vallée	valley	N;FEM;SG	N;INDF;MASC+FEM;SG
vallée	dalen	vallée	dal	N;FEM;SG	N;DEF;MASC+FEM;SG
comité	komiteen	comité	komite	N;MASC;SG	N;DEF;MASC+FEM;SG
comité	udvalg	comité	udvalg	N;MASC;SG	N;INDF;NEUT;SG
comité	udvalget	comité	udvalg	N;MASC;SG	N;DEF;NEUT;SG
anciens	gamle	ancien	gammel	ADJ;MASC;PL	ADJ;PL
rugby	rugby	rugby	rugby	N;MASC;SG	N;INDF;MASC+FEM;SG
cité	citeret	citer	citere	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
cité	citerede	citer	citere	V;MASC;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
basse	lavt	bas	lav	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
occasion	anledning	occasion	anledning	N;FEM;SG	N;INDF;MASC+FEM;SG
nationalité	nationalitet	nationalité	nationalitet	N;FEM;SG	N;INDF;MASC+FEM;SG
nationalité	statsborgerskab	nationalité	statsborgerskab	N;FEM;SG	N;INDF;NEUT;SG
nationalité	borgerskab	nationalité	borgerskab	N;FEM;SG	N;INDF;NEUT;SG
nationalité	medborgerskab	nationalité	medborgerskab	N;FEM;SG	N;INDF;NEUT;SG
nationalité	statsborgerskab	nationalité	statsborgerskab	N;FEM;SG	N;INDF;NEUT;SG
nationalité	unionsborgerskab	nationalité	unionsborgerskab	N;FEM;SG	N;INDF;NEUT;SG
chambre	værelse	chambre	værelse	N;FEM;SG	N;INDF;NEUT;SG
chambre	stue	chambre	stue	N;FEM;SG	N;INDF;MASC+FEM;SG
chambre	værelset	chambre	værelse	N;FEM;SG	N;DEF;NEUT;SG
chambre	rum	chambre	rum	N;FEM;SG	N;INDF;NEUT;SG
chambre	værelses	chambre	værelse	N;FEM;SG	N;GEN;INDF;MASC+FEM;SG
chambre	soveværelset	chambre	soveværelse	N;FEM;SG	N;DEF;NEUT;SG
chambre	soveværelse	chambre	soveværelse	N;FEM;SG	N;INDF;NEUT;SG
nouveaux	nye	nouveau	ny	ADJ;MASC;PL	ADJ;PL
savoir	ved	savoir	vide	V;NFIN	V;IND;PRS;FIN;ACT
savoir	vide	savoir	vide	V;NFIN	V;NFIN;ACT
savoir	kender	savoir	kende	V;NFIN	V;IND;PRS;FIN;ACT
savoir	kend	savoir	kend	V;NFIN	V;IMP
glace	is	glace	is	N;FEM;SG	N;INDF;MASC+FEM;SG
glace	køl	glace	køl	N;FEM;SG	N;INDF;MASC+FEM;SG
originale	originalt	original	originalt	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
originale	original	original	original	ADJ;FEM;SG	ADJ;INDF;MASC+FEM;SG
proche	nær	proche	nær	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
proche	nærliggende	proche	nærliggende	ADJ;MASC;SG	ADJ
mot	ordet	mot	ord	N;MASC;SG	N;DEF;NEUT;SG
mot	word	mot	word	N;MASC;SG	N;INDF;MASC+FEM;SG
main	hånd	main	hånd	N;FEM;SG	N;INDF;MASC+FEM;SG
huit	otte	huit	otte	NUM	NUM
assemblée	montage	assemblée	montage	N;FEM;SG	N;INDF;MASC+FEM;SG
assemblée	samling	assemblée	samling	N;FEM;SG	N;INDF;MASC+FEM;SG
assemblée	forsamling	assemblée	forsamling	N;FEM;SG	N;INDF;MASC+FEM;SG
assemblée	forsamlingen	assemblée	forsamling	N;FEM;SG	N;DEF;MASC+FEM;SG
populaire	populært	populaire	populær	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
populaire	populær	populaire	populær	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
populaire	populært	populaire	populær	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
critique	kritisk	critique	kritisk	ADJ;MASC;SG	ADJ;INDF;SG
publication	indlæg	publication	indlæg	N;FEM;SG	N;INDF;NEUT;SG
publication	opslag	publication	opslag	N;FEM;SG	N;INDF;NEUT;SG
publication	post	publication	post	N;FEM;SG	N;INDF;MASC+FEM;SG
publication	offentliggørelse	publication	offentliggørelse	N;FEM;SG	N;INDF;MASC+FEM;SG
publication	udgivelse	publication	udgivelse	N;FEM;SG	N;INDF;MASC+FEM;SG
publication	publikation	publication	publikation	N;FEM;SG	N;INDF;MASC+FEM;SG
publication	offentliggørelse	publication	offentliggørelse	N;FEM;SG	N;INDF;MASC+FEM;SG
publication	udgivelse	publication	udgivelse	N;FEM;SG	N;INDF;MASC+FEM;SG
publication	forlagsvirksomhed	publication	forlagsvirksomhed	N;FEM;SG	N;INDF;MASC+FEM;SG
dieu	gud	dieu	gud	N;MASC;SG	N;INDF;MASC+FEM;SG
japonais	japansk	japonais	japansk	ADJ;MASC;SG	ADJ;INDF;SG
hôtel	hotellet	hôtel	hotel	N;MASC;SG	N;DEF;NEUT;SG
hôtel	hotel	hôtel	hotel	N;MASC;SG	N;INDF;NEUT;SG
catholique	katolsk	catholique	katolsk	ADJ;MASC;SG	ADJ;INDF;SG
mission	kommissorium	mission	kommissorium	N;FEM;SG	N;INDF;NEUT;SG
mission	tjenesterejse	mission	tjenesterejse	N;FEM;SG	N;INDF;MASC+FEM;SG
mission	mission	mission	mission	N;FEM;SG	N;INDF;MASC+FEM;SG
mission	missionen	mission	mission	N;FEM;SG	N;DEF;MASC+FEM;SG
mission	tjenesterejser	mission	tjenesterejse	N;FEM;SG	N;INDF;MASC+FEM;SG
https	https	https	https	N;MASC;SG	N;INDF;MASC+FEM;SG
accord	akkord	accord	akkord	N;MASC;SG	N;INDF;MASC+FEM;SG
accord	enighed	accord	enighed	N;MASC;SG	N;INDF;MASC+FEM;SG
accord	overenskomst	accord	overenskomst	N;MASC;SG	N;INDF;MASC+FEM;SG
accord	aftale	accord	aftale	N;MASC;SG	N;INDF;MASC+FEM;SG
campagne	landskab	campagne	landskab	N;FEM;SG	N;INDF;NEUT;SG
campagne	kampagne	campagne	kampagne	N;FEM;SG	N;INDF;MASC+FEM;SG
campagne	kampagnen	campagne	kampagne	N;FEM;SG	N;DEF;MASC+FEM;SG
rapidement	hurtigt	rapidement	hurtigt	ADV	ADV
rapidement	hurtigt	rapidement	hurtigt	ADV	ADV
rapidement	hurtigt	rapidement	hurtigt	ADV	ADV
traduction	oversættelse	traduction	oversættelse	N;FEM;SG	N;INDF;MASC+FEM;SG
départ	udrejse	départ	udrejse	N;MASC;SG	N;INDF;MASC+FEM;SG
départ	afgang	départ	afgang	N;MASC;SG	N;INDF;MASC+FEM;SG
départ	afrejse	départ	afrejse	N;MASC;SG	N;INDF;MASC+FEM;SG
étude	undersøgelse	étude	undersøgelse	N;FEM;SG	N;INDF;MASC+FEM;SG
étude	studie	étude	studie	N;FEM;SG	N;INDF;NEUT;SG
programme	program	programme	program	N;MASC;SG	N;INDF;NEUT;SG
programme	programmet	programme	program	N;MASC;SG	N;DEF;NEUT;SG
programme	program	programme	program	N;MASC;SG	N;INDF;NEUT;SG
programme	arbejdsprogram	programme	arbejdsprogram	N;MASC;SG	N;INDF;NEUT;SG
importante	vigtig	important	vigtig	ADJ;FEM;SG	ADJ;INDF;MASC+FEM;SG
importante	vigtigt	important	vigtig	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
choix	udvælgelse	choix	udvælgelse	N;MASC;SG	N;INDF;MASC+FEM;SG
choix	markering	choix	markering	N;MASC;SG	N;INDF;MASC+FEM;SG
choix	valg	choix	valg	N;MASC;SG	N;INDF;NEUT;SG
choix	udvalg	choix	udvalg	N;MASC;SG	N;INDF;NEUT;SG
choix	valg	choix	valg	N;MASC;SG	N;INDF;NEUT;SG
choix	valg	choix	valg	N;MASC;SG	N;INDF;NEUT;SG
coup	slag	coup	slag	N;MASC;SG	N;INDF;NEUT;SG
coup	pust	coup	pust	N;MASC;SG	N;INDF;NEUT;SG
coup	skud	coup	skud	N;MASC;SG	N;INDF;NEUT;SG
enfant	barns	enfant	barns	N;MASC;SG	N;GEN;INDF;NEUT;SG
enfant	barn	enfant	barn	N;MASC;SG	N;INDF;NEUT;SG
information	oplysning	information	oplysning	N;FEM;SG	N;INDF;MASC+FEM;SG
information	information	information	information	N;FEM;SG	N;INDF;MASC+FEM;SG
information	underretning	information	underretning	N;FEM;SG	N;INDF;MASC+FEM;SG
maurice	mauritius	maurice	mauritius	N;MASC;SG	N;INDF;MASC+FEM;SG
défense	forsvar	défense	forsvar	N;FEM;SG	N;INDF;NEUT;SG
défense	forsvaret	défense	forsvar	N;FEM;SG	N;DEF;NEUT;SG
défense	forsvar	défense	forsvar	N;FEM;SG	N;INDF;NEUT;SG
défense	forsvaret	défense	forsvar	N;FEM;SG	N;DEF;NEUT;SG
vice	næstformand	vice	næstformand	N;MASC;SG	N;INDF;MASC+FEM;SG
vice	vice	vice	vice	N;MASC;SG	N;INDF;MASC+FEM;SG
contrôle	kontrol	contrôle	kontrol	N;MASC;SG	N;INDF;MASC+FEM;SG
noms	navne	nom	navn	N;MASC;PL	N;INDF;NEUT;PL
noms	betegnelser	nom	betegnelse	N;MASC;PL	N;INDF;MASC+FEM;PL
internet	internettet	internet	internettet	N;MASC;SG	N;DEF;NEUT;SG
internet	internet	internet	interne	N;MASC;SG	N;DEF;NEUT;SG
label	etikette	label	etikette	N;MASC;SG	N;INDF;MASC+FEM;SG
label	etiket	label	etike	N;MASC;SG	N;INDF;MASC+FEM;SG
label	label	label	label	N;MASC;SG	N;INDF;NEUT;SG
hiver	vinteren	hiver	vinter	N;MASC;SG	N;DEF;MASC+FEM;SG
hiver	vinter	hiver	vinter	N;MASC;SG	N;INDF;MASC+FEM;SG
fondation	instituttet	fondation	institut	N;FEM;SG	N;DEF;NEUT;SG
fondation	foundation	fondation	foundation	N;FEM;SG	N;INDF;MASC+FEM;SG
fondation	institut	fondation	institut	N;FEM;SG	N;INDF;MASC+FEM;SG
fondation	fond	fondation	fond	N;FEM;SG	N;INDF;MASC+FEM;SG
fondation	stiftelse	fondation	stiftelse	N;FEM;SG	N;INDF;MASC+FEM;SG
fondation	fundament	fondation	fundament	N;FEM;SG	N;INDF;NEUT;SG
européenne	europæisk	européen	europæisk	ADJ;FEM;SG	ADJ;INDF;SG
troupes	tropperne	troupe	trop	N;FEM;PL	N;DEF;MASC+FEM;PL
troupes	tropper	troupe	troppe	N;FEM;PL	N;INDF;MASC+FEM;PL
file	køen	file	kø	N;FEM;SG	N;DEF;MASC+FEM;SG
antoine	antonius	antoine	antonius	N;MASC;SG	N;INDF;MASC+FEM;SG
cœur	hjerte	cœur	hjerte	N;MASC;SG	N;INDF;NEUT;SG
cœur	hjertet	cœur	hjerte	N;MASC;SG	N;DEF;NEUT;SG
cœur	kernen	cœur	kerne	N;MASC;SG	N;DEF;MASC+FEM;SG
cœur	kerne	cœur	kerne	N;MASC;SG	N;INDF;MASC+FEM;SG
îles	øerne	île	øerne	N;FEM;PL	N;DEF;NEUT;PL
îles	øer	île	øe	N;FEM;PL	N;INDF;NEUT;PL
pris	fanget	prendre	fange	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
pris	fangede	prendre	fange	V;MASC;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
pris	tog	prendre	tage	V;MASC;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
pris	indtaget	prendre	indtage	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
pris	udtaget	prendre	udtage	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
pris	taget	prendre	tage	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
marine	flåden	marine	flåd	N;FEM;SG	N;DEF;MASC+FEM;SG
marine	flåde	marine	flåde	N;FEM;SG	N;INDF;MASC+FEM;SG
marine	marine	marine	marine	N;FEM;SG	N;INDF;MASC+FEM;SG
marine	søværnet	marine	søværn	N;FEM;SG	N;DEF;NEUT;SG
marine	marinesoldat	marine	marinesoldat	N;FEM;SG	N;INDF;MASC+FEM;SG
marine	marine	marine	marine	N;FEM;SG	N;INDF;MASC+FEM;SG
juste	bare	juste	bare	ADV	ADV
fondé	grundlagde	fonder	grundlægge	V;MASC;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
fondé	grundlagt	fonder	grundlægge	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
vient	kommer	venir	komme	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
seine	vod	seine	vod	N;FEM;SG	N;INDF;NEUT;SG
seine	seine	seine	seine	N;FEM;SG	N;INDF;MASC+FEM;SG
amour	kærlighed	amour	kærlighed	N;MASC;SG	N;INDF;MASC+FEM;SG
amour	love	amour	love	N;MASC;SG	N;INDF;MASC+FEM;SG
faisant	laver	faire	lave	V;PRS;V.PTCP	V;IND;PRS;FIN;ACT
statistiques	statistikker	statistique	statistik	N;FEM;PL	N;INDF;MASC+FEM;PL
science	naturvidenskab	science	naturvidenskab	N;FEM;SG	N;INDF;MASC+FEM;SG
science	videnskab	science	videnskab	N;FEM;SG	N;INDF;MASC+FEM;SG
personnages	karakterer	personnage	karakter	N;MASC;PL	N;INDF;MASC+FEM;PL
personnages	figurer	personnage	figur	N;MASC;PL	N;INDF;MASC+FEM;PL
altitude	højde	altitude	højde	N;FEM;SG	N;INDF;MASC+FEM;SG
unité	sammenhold	unité	sammenhold	N;FEM;SG	N;INDF;NEUT;SG
unité	enhed	unité	enhed	N;FEM;SG	N;INDF;MASC+FEM;SG
unité	enhed	unité	enhed	N;FEM;SG	N;INDF;MASC+FEM;SG
particulièrement	særligt	particulièrement	særligt	ADV	ADV
particulièrement	specielt	particulièrement	specielt	ADV	ADV
particulièrement	især	particulièrement	især	ADV	ADV
particulièrement	specielt	particulièrement	specielt	ADV	ADV
particulièrement	især	particulièrement	især	ADV	ADV
lignes	rækker	ligne	række	N;FEM;PL	N;INDF;MASC+FEM;PL
lignes	strækninger	ligne	strækning	N;FEM;PL	N;INDF;MASC+FEM;PL
lignes	linier	ligne	linie	N;FEM;PL	N;INDF;MASC+FEM;PL
lignes	linjer	ligne	linje	N;FEM;PL	N;INDF;MASC+FEM;PL
montre	se	montrer	se	V;IND;SG;3;PRS;FIN	V;NFIN;ACT
idée	ide	idée	ide	N;FEM;SG	N;INDF;MASC+FEM;SG
idée	idé	idée	idé	N;FEM;SG	N;INDF;MASC+FEM;SG
éditeur	forlægger	éditeur	forlægge	N;MASC;SG	N;INDF;MASC+FEM;SG
éditeur	forlag	éditeur	forlag	N;MASC;SG	N;INDF;NEUT;SG
éditeur	chefredaktør	éditeur	chefredaktør	N;MASC;SG	N;INDF;MASC+FEM;SG
éditeur	editor	éditeur	editor	N;MASC;SG	N;INDF;MASC+FEM;SG
éditeur	redigering	éditeur	redigering	N;MASC;SG	N;INDF;MASC+FEM;SG
éditeur	redaktør	éditeur	redaktør	N;MASC;SG	N;INDF;MASC+FEM;SG
littérature	litteratur	littérature	litteratur	N;FEM;SG	N;INDF;MASC+FEM;SG
littérature	litteraturen	littérature	litteratur	N;FEM;SG	N;DEF;MASC+FEM;SG
attaque	slagtilfælde	attaque	slagtilfælde	N;FEM;SG	N;INDF;NEUT;SG
attaque	hjerneblødning	attaque	hjerneblødning	N;FEM;SG	N;INDF;MASC+FEM;SG
attaque	takt	attaque	takt	N;FEM;SG	N;INDF;MASC+FEM;SG
attaque	angrebet	attaque	angreb	N;FEM;SG	N;DEF;NEUT;SG
attaque	angriber	attaque	angriber	N;FEM;SG	N;INDF;MASC+FEM;SG
attaque	angreb	attaque	angreb	N;FEM;SG	N;INDF;NEUT;SG
records	plader	record	plade	N;MASC;PL	N;INDF;MASC+FEM;PL
records	registreringer	record	registrering	N;MASC;PL	N;INDF;MASC+FEM;PL
records	fortegnelser	record	fortegnelse	N;MASC;PL	N;INDF;MASC+FEM;PL
records	optegnelser	record	optegnelse	N;MASC;PL	N;INDF;MASC+FEM;PL
principaux	vigtigste	principal	vigtig	ADJ;MASC;PL	ADJ;DEF;RL
sol	jordbunden	sol	jordbund	N;MASC;SG	N;DEF;MASC+FEM;SG
sol	jord	sol	jord	N;MASC;SG	N;INDF;MASC+FEM;SG
sol	jordbund	sol	jordbund	N;MASC;SG	N;INDF;MASC+FEM;SG
sol	sol	sol	sol	N;MASC;SG	N;INDF;MASC+FEM;SG
sol	gulvet	sol	gulv	N;MASC;SG	N;DEF;NEUT;SG
sol	etage	sol	etage	N;MASC;SG	N;INDF;MASC+FEM;SG
sol	gulv	sol	gulv	N;MASC;SG	N;INDF;NEUT;SG
chaîne	lænke	chaîne	lænke	N;FEM;SG	N;INDF;MASC+FEM;SG
chaîne	kæde	chaîne	kæde	N;FEM;SG	N;INDF;MASC+FEM;SG
chaîne	kæden	chaîne	kæde	N;FEM;SG	N;DEF;MASC+FEM;SG
chaîne	kanal	chaîne	kanal	N;FEM;SG	N;INDF;MASC+FEM;SG
chaîne	kanalen	chaîne	kanal	N;FEM;SG	N;DEF;MASC+FEM;SG
chaîne	snor	chaîne	snor	N;FEM;SG	N;INDF;MASC+FEM;SG
chaîne	strengen	chaîne	streng	N;FEM;SG	N;DEF;MASC+FEM;SG
fondée	grundlagde	fonder	grundlægge	V;FEM;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
fondée	grundlagt	fonder	grundlægge	V;FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
fond	bunden	fond	bund	N;MASC;SG	N;DEF;MASC+FEM;SG
fond	forneden	fond	forneden	N;MASC;SG	N;DEF;MASC+FEM;SG
fond	bund	fond	bund	N;MASC;SG	N;INDF;MASC+FEM;SG
fond	baggrund	fond	baggrund	N;MASC;SG	N;INDF;MASC+FEM;SG
fond	baggrunden	fond	baggrund	N;MASC;SG	N;DEF;MASC+FEM;SG
format	format	format	format	N;MASC;SG	N;INDF;NEUT;SG
mode	mode	mode	mode	N;FEM;SG	N;INDF;MASC+FEM;SG
mode	tilstand	mode	tilstand	N;FEM;SG	N;INDF;MASC+FEM;SG
mode	mode	mode	mode	N;FEM;SG	N;INDF;MASC+FEM;SG
original	originalt	original	originalt	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
original	original	original	original	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
producteur	producent	producteur	producent	N;MASC;SG	N;INDF;MASC+FEM;SG
producteur	producenten	producteur	producent	N;MASC;SG	N;DEF;MASC+FEM;SG
producteur	producer	producteur	producer	N;MASC;SG	N;INDF;MASC+FEM;SG
artiste	kunstner	artiste	kunstner	N;MASC;SG	N;INDF;MASC+FEM;SG
artiste	artist	artiste	artist	N;MASC;SG	N;INDF;MASC+FEM;SG
créer	opretter	créer	oprette	V;NFIN	V;IND;PRS;FIN;ACT
créer	oprette	créer	oprette	V;NFIN	V;NFIN;ACT
créer	opret	créer	opre	V;NFIN	V;IMP
créer	opretter	créer	oprette	V;NFIN	V;IND;PRS;FIN;ACT
créer	oprette	créer	oprette	V;NFIN	V;NFIN;ACT
créer	skabe	créer	skabe	V;NFIN	V;NFIN;ACT
composition	komposition	composition	komposition	N;FEM;SG	N;INDF;MASC+FEM;SG
composition	sammensætning	composition	sammensætning	N;FEM;SG	N;INDF;MASC+FEM;SG
décide	bestemmer	décider	bestemme	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
décide	beslutter	décider	beslutte	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
décide	beslutte	décider	beslutte	V;IND;SG;3;PRS;FIN	V;NFIN;ACT
décide	beslutter	décider	beslutte	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
garde	garde	garde	gard	N;FEM;SG	N;INDF;MASC+FEM;SG
garde	vagt	garde	vagt	N;FEM;SG	N;INDF;MASC+FEM;SG
garde	guard	garde	guard	N;FEM;SG	N;INDF;MASC+FEM;SG
garde	vagten	garde	vagt	N;FEM;SG	N;DEF;MASC+FEM;SG
garde	forældremyndighed	garde	forældremyndighed	N;FEM;SG	N;INDF;MASC+FEM;SG
garde	varetægt	garde	varetægt	N;FEM;SG	N;INDF;MASC+FEM;SG
garde	varetægtsfængslet	garde	varetægtsfængslet	N;FEM;SG	N;DEF;NEUT;SG
garde	forældremyndigheden	garde	forældremyndighed	N;FEM;SG	N;DEF;MASC+FEM;SG
votre	din	son	din	DET;MASC;SG	DET;MASC+FEM;SG;2
sécurité	tryghed	sécurité	tryghed	N;FEM;SG	N;INDF;MASC+FEM;SG
sécurité	sikkerhed	sécurité	sikkerhed	N;FEM;SG	N;INDF;MASC+FEM;SG
sécurité	sikkerheden	sécurité	sikkerhed	N;FEM;SG	N;DEF;MASC+FEM;SG
sécurité	sikkerhed	sécurité	sikkerhed	N;FEM;SG	N;INDF;MASC+FEM;SG
fédération	forbund	fédération	forbund	N;FEM;SG	N;INDF;NEUT;SG
fédération	føderation	fédération	føderation	N;FEM;SG	N;INDF;MASC+FEM;SG
fédération	federation	fédération	federation	N;FEM;SG	N;INDF;MASC+FEM;SG
fédération	føderationen	fédération	føderation	N;FEM;SG	N;DEF;MASC+FEM;SG
fédération	fédération	fédération	fédération	N;FEM;SG	N;INDF;MASC+FEM;SG
quatrième	fjerde	quatrième	fjerde	ADJ;MASC;SG	ADJ
police	skrifttypen	police	skrifttype	N;FEM;SG	N;DEF;MASC+FEM;SG
police	skrifttype	police	skrifttype	N;FEM;SG	N;INDF;MASC+FEM;SG
police	politi	police	politi	N;FEM;SG	N;INDF;NEUT;SG
police	politiet	police	politi	N;FEM;SG	N;DEF;NEUT;SG
police	police	police	police	N;FEM;SG	N;INDF;MASC+FEM;SG
comédie	komedie	comédie	komedie	N;FEM;SG	N;INDF;MASC+FEM;SG
empereur	kejseren	empereur	kejser	N;MASC;SG	N;DEF;MASC+FEM;SG
empereur	kejser	empereur	kejse	N;MASC;SG	N;INDF;MASC+FEM;SG
infanterie	infanteri	infanterie	infanteri	N;FEM;SG	N;INDF;NEUT;SG
