اِبتدائی	elementary	اِبتدائی	elementary	N;NOM;MASC;SG;3	N;SG
بڑا	vast	بڑا	vast	ADJ;NOM;MASC;SG	ADJ
بڑا	noble	بڑا	noble	ADJ;NOM;MASC;SG	ADJ
بڑا	senior	بڑا	senior	ADJ;NOM;MASC;SG	ADJ
بڑا	superior	بڑا	superior	ADJ;NOM;MASC;SG	ADJ
بڑا	old	بڑا	old	ADJ;NOM;MASC;SG	ADJ
بڑا	supreme	بڑا	supreme	ADJ;NOM;MASC;SG	ADJ
بڑا	big	بڑا	big	ADJ;NOM;MASC;SG	ADJ
بڑا	large	بڑا	large	ADJ;NOM;MASC;SG	ADJ
بڑا	exclusive	بڑا	exclusive	ADJ;NOM;MASC;SG	ADJ
بڑا	respectable	بڑا	respectable	ADJ;NOM;MASC;SG	ADJ
بڑا	excessive	بڑا	excessive	ADJ;NOM;MASC;SG	ADJ
بڑا	huge	بڑا	huge	ADJ;NOM;MASC;SG	ADJ
بڑا	principal	بڑا	principal	ADJ;NOM;MASC;SG	ADJ
بڑا	immense	بڑا	immense	ADJ;NOM;MASC;SG	ADJ
بڑا	exalted	بڑا	exalt	ADJ;NOM;MASC;SG	ADJ
بڑا	vast	بڑا	vast	ADJ;NOM;MASC;SG	ADJ
بڑا	noble	بڑا	noble	ADJ;NOM;MASC;SG	ADJ
بڑا	senior	بڑا	senior	ADJ;NOM;MASC;SG	ADJ
بڑا	grand	بڑا	grand	ADJ;NOM;MASC;SG	ADJ
بڑا	superior	بڑا	superior	ADJ;NOM;MASC;SG	ADJ
بڑا	old	بڑا	old	ADJ;NOM;MASC;SG	ADJ
بڑا	supreme	بڑا	supreme	ADJ;NOM;MASC;SG	ADJ
بڑا	big	بڑا	big	ADJ;NOM;MASC;SG	ADJ
بڑائی	brag	بڑائی	brag	V;PFV;FEM;SG;V.PTCP;ACT	V;IMP;FIN
بڑائی	boast	بڑائی	boast	V;PFV;FEM;SG;V.PTCP;ACT	V;IMP;FIN
بڑنا	penetrate	بڑنا	penetrate	V;SG;NFIN;ACT	V;IMP;FIN
بڑنا	enter	بڑنا	enter	V;SG;NFIN;ACT	V;IMP;FIN
بڑی	big	بڑی	big	ADJ;FEM	ADJ
بڑھانا	expand	بڑھا	expand	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بڑھانا	elevate	بڑھا	elevate	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بڑھانا	enlarge	بڑھا	enlarge	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بڑھانا	postpone	بڑھا	postpone	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بڑھانا	remove	بڑھا	remove	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بڑھانا	encourage	بڑھا	encourage	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بڑھانا	raise	بڑھا	raise	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بڑھانا	exalt	بڑھا	exal	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بڑھانا	promote	بڑھا	promote	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بڑھانا	exaggerate	بڑھا	exaggerate	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بڑھانا	expand	بڑھا	expand	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بڑھانا	add	بڑھا	add	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بڑھانا	elevate	بڑھا	elevate	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بڑھانا	enlarge	بڑھا	enlarge	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بڑھانا	postpone	بڑھا	postpone	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بڑھانا	remove	بڑھا	remove	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بڑھانا	encourage	بڑھا	encourage	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بڑھانا	raise	بڑھا	raise	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بڑھانا	extend	بڑھا	extend	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بڑھانا	aggravate	بڑھا	aggravate	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بڑھانا	exalt	بڑھا	exal	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بڑھانا	promote	بڑھا	promote	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بڑھانا	exaggerate	بڑھا	exaggerate	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بڑھتا	increasing	بڑھتا	increase	V;IPFV;MASC;SG;V.PTCP;ACT	V;V.MSDR
بڑھتا	growing	بڑھتا	grow	V;IPFV;MASC;SG;V.PTCP;ACT	V;V.MSDR
بڑھنا	surpass	بڑھ	surpass	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بڑھنا	expand	بڑھ	expand	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بڑھنا	prosper	بڑھ	prosper	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بڑھنا	thrive	بڑھ	thrive	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بڑھنا	proceed	بڑھ	proceed	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بڑھنا	accumulate	بڑھ	accumulate	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بڑھنا	exceed	بڑھ	exceed	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بڑھنا	flourish	بڑھ	flourish	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بڑھنا	rise	بڑھ	rise	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بڑھنا	surpass	بڑھ	surpass	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بڑھنا	expand	بڑھ	expand	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بڑھنا	grow	بڑھ	grow	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بڑھنا	prosper	بڑھ	prosper	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بڑھنا	thrive	بڑھ	thrive	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بڑھنا	proceed	بڑھ	proceed	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بڑھنا	accumulate	بڑھ	accumulate	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بڑھنا	exceed	بڑھ	exceed	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بڑھنا	flourish	بڑھ	flourish	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بُزدلانہ	cowardly	بُزدلانہ	cowardly	ADJ	ADJ
بس	power	بس	power	N;NOM;MASC;SG;3	N;SG
بس	influence	بس	influence	N;NOM;MASC;SG;3	N;SG
بس	end	بس	end	N;NOM;MASC;SG;3	N;SG
بس	control	بس	control	N;NOM;MASC;SG;3	N;SG
بس	command	بس	command	N;NOM;MASC;SG;3	N;SG
بس	opportunity	بس	opportunity	N;NOM;MASC;SG;3	N;SG
بس	finish	بس	finish	N;NOM;MASC;SG;3	N;SG
بس	authority	بس	authority	N;NOM;MASC;SG;3	N;SG
بس	power	بس	power	N;NOM;MASC;SG;3	N;SG
بس	influence	بس	influence	N;NOM;MASC;SG;3	N;SG
بس	end	بس	end	N;NOM;MASC;SG;3	N;SG
بس	control	بس	control	N;NOM;MASC;SG;3	N;SG
بس	command	بس	command	N;NOM;MASC;SG;3	N;SG
بس	opportunity	بس	opportunity	N;NOM;MASC;SG;3	N;SG
بس	finish	بس	finish	N;NOM;MASC;SG;3	N;SG
بس	authority	بس	authority	N;NOM;MASC;SG;3	N;SG
بِسات	goods	بِسات	goods	N;NOM;MASC;PL;3	N;PL
بِسارنا	miss	بِسارنا	miss	V;NFIN;ACT	V;IMP;FIN
بِسارنا	forget	بِسارنا	forget	V;NFIN;ACT	V;IMP;FIN
بِسارنا	lose	بِسارنا	lose	V;NFIN;ACT	V;IMP;FIN
بِساط	power	بِساط	power	N	N;SG
بِساط	space	بِساط	space	N	N;SG
بِساط	carpet	بِساط	carpet	N	N;SG
بِساط	bed	بِساط	bed	N	N;SG
بِساط	capacity	بِساط	capacity	N	N;SG
بِساط	capital	بِساط	capital	N	N;SG
بِساط	bedding	بِساط	bedding	N	N;SG
بِساط	estate	بِساط	estate	N	N;SG
بِسانا	endure	بِسانا	endure	V;SG;NFIN;ACT	V;IMP;FIN
بِسانا	get	بِسانا	get	V;SG;NFIN;ACT	V;IMP;FIN
بِسانا	procure	بِسانا	procure	V;SG;NFIN;ACT	V;IMP;FIN
بِسانا	acquire	بِسانا	acquire	V;SG;NFIN;ACT	V;IMP;FIN
بستر	apparel	بستر	apparel	N;NOM;MASC;SG;3	N;SG
بستر	garment	بستر	garment	N;NOM;MASC;SG;3	N;SG
بستر	dress	بستر	dress	N;NOM;MASC;SG;3	N;SG
بستر	apparel	بستر	apparel	N;NOM;MASC;SG;3	N;SG
بستر	garment	بستر	garment	N;NOM;MASC;SG;3	N;SG
بستر	dress	بستر	dress	N;NOM;MASC;SG;3	N;SG
بستی	hustle	بس	hustle	N;NOM;FEM;SG;3	N;SG
بستی	bustle	بس	bustle	N;NOM;FEM;SG;3	N;SG
بستی	colony	بس	colony	N;NOM;FEM;SG;3	N;SG
بِسرام	ease	بِسرام	ease	N	N;SG
بِسرام	comfort	بِسرام	comfort	N	N;SG
بِسرام	repose	بِسرام	repose	N	N;SG
بِسرام	pause	بِسرام	pause	N	N;SG
بسنت	smallpox	بسنت	smallpox	N;NOM;MASC;SG;3	N;SG
بسیط	surface	بسیط	surface	N;NOM;MASC;SG;3	N;SG
بشارت	revelation	بشارت	revelation	N;NOM;FEM;SG;3	N;SG
بشری	human	بشری	human	ADJ	ADJ
بصارت	perceiving	بصارت	perceive	N;NOM;MASC;SG;3	N;SG
بصارت	understanding	بصارت	understanding	N;NOM;MASC;SG;3	N;SG
بصارت	insight	بصارت	insight	N;NOM;MASC;SG;3	N;SG
بصارت	vision	بصارت	vision	N;NOM;MASC;SG;3	N;SG
بصیرت	insight	بصیرت	insight	N;NOM;MASC;SG;3	N;SG
بصیرت	skill	بصیرت	skill	N;NOM;MASC;SG;3	N;SG
بصیرت	foresight	بصیرت	foresight	N;NOM;MASC;SG;3	N;SG
بصیرت	understanding	بصیرت	understanding	N;NOM;MASC;SG;3	N;SG
بصیرت	vision	بصیرت	vision	N;NOM;MASC;SG;3	N;SG
بصیرت	perception	بصیرت	perception	N;NOM;MASC;SG;3	N;SG
بصیرت	acumen	بصیرت	acume	N;NOM;MASC;SG;3	N;SG
بصیرت	insight	بصیرت	insight	N;NOM;MASC;SG;3	N;SG
بصیرت	skill	بصیرت	skill	N;NOM;MASC;SG;3	N;SG
بصیرت	foresight	بصیرت	foresight	N;NOM;MASC;SG;3	N;SG
بصیرت	understanding	بصیرت	understanding	N;NOM;MASC;SG;3	N;SG
بصیرت	vision	بصیرت	vision	N;NOM;MASC;SG;3	N;SG
بصیرت	discernment	بصیرت	discernment	N;NOM;MASC;SG;3	N;SG
بصیرت	perception	بصیرت	perception	N;NOM;MASC;SG;3	N;SG
بِضاعتی	rich	بِضاعتی	rich	ADJ	ADJ
بطن	stomach	بطن	stomach	N;NOM;MASC;SG;3	N;SG
بطن	generation	بطن	generation	N;NOM;MASC;SG;3	N;SG
بطن	womb	بطن	womb	N;NOM;MASC;SG;3	N;SG
بطن	belly	بطن	belly	N;NOM;MASC;SG;3	N;SG
بطن	abdomen	بطن	abdome	N;NOM;MASC;SG;3	N;SG
بُعد	dimension	بُعد	dimension	N;NOM;MASC;SG;3	N;SG
بُعد	remoteness	بُعد	remoteness	N;NOM;MASC;SG;3	N;SG
بُعد	distance	بُعد	distance	N;NOM;MASC;SG;3	N;SG
بُعد	difference	بُعد	difference	N;NOM;MASC;SG;3	N;SG
بعض	some	بعض	some	DET	DET
بغاوت	mutiny	بغاوت	mutiny	N;NOM;MASC;SG;3	N;SG
بغاوت	treason	بغاوت	treason	N;NOM;MASC;SG;3	N;SG
بغاوت	mutiny	بغاوت	mutiny	N;NOM;MASC;SG;3	N;SG
بغاوت	treason	بغاوت	treason	N;NOM;MASC;SG;3	N;SG
بغاوت	revolt	بغاوت	revolt	N;NOM;MASC;SG;3	N;SG
بغاوت	rebellion	بغاوت	rebellion	N;NOM;MASC;SG;3	N;SG
بغل	embrace	بغل	embrace	V;ACT	V;IMP;FIN
بغل	embrace	بغل	embrace	V;ACT	V;IMP;FIN
بقا	immortality	بقا	immortality	N;NOM;MASC;SG;3	N;SG
بقا	survival	بقا	survival	N;NOM;MASC;SG;3	N;SG
بقا	permanence	بقا	permanence	N;NOM;MASC;SG;3	N;SG
بُقراطیت	solemnity	بُقراطیت	solemnity	N;NOM;MASC;SG;3	N;SG
بُقراطیت	gravity	بُقراطیت	gravity	N;NOM;MASC;SG;3	N;SG
بُقُولاتی	vegetarian	بُقُولاتی	vegetarian	ADJ;NOM	ADJ
بکارت	virginity	بکارت	virginity	N;NOM;FEM;SG;3	N;SG
بکتر	armour	بکتر	armour	N;NOM;MASC;SG;3	N;SG
بکنا	speak	بک	speak	V;SG;NFIN;ACT	V;IMP;FIN
بکھاننا	explain	بکھان	explain	V;NFIN;ACT	V;IMP;FIN
بکھاننا	declare	بکھان	declare	V;NFIN;ACT	V;IMP;FIN
بِکھرنا	dispersed	بِکھر	disperse	V;NFIN;ACT	V;PST;V.PTCP
بکھیرنا	scatter	بکھیر	scatter	V;NFIN;ACT	V;IMP;FIN
بگارنا	scatter	بگار	scatter	V;NFIN;ACT	V;IMP;FIN
بگارنا	disperse	بگار	disperse	V;NFIN;ACT	V;IMP;FIN
بِگاڑنا	spoil	بِگاڑنا	spoil	V;NFIN;ACT	V;IMP;FIN
بِگاڑنا	ruin	بِگاڑنا	ruin	V;NFIN;ACT	V;IMP;FIN
بِگاڑنا	harm	بِگاڑنا	harm	V;NFIN;ACT	V;IMP;FIN
بِگڑنا	destroyed	بِگڑنا	destroy	V;NFIN;ACT	V;PST;V.PTCP
بِگڑنا	ruined	بِگڑنا	ruin	V;NFIN;ACT	V;PST;V.PTCP
بِگڑنا	worsen	بِگڑنا	worsen	V;NFIN;ACT	V;IMP;FIN
بِگڑنا	deteriorate	بِگڑنا	deteriorate	V;NFIN;ACT	V;IMP;FIN
بل	difference	بل	difference	N;NOM;MASC;SG;3	N;SG
بل	pride	بل	pride	N;NOM;MASC;SG;3	N;SG
بل	sacrifice	بل	sacrifice	N;NOM;MASC;SG;3	N;SG
بل	oblation	بل	oblation	N;NOM;MASC;SG;3	N;SG
بل	vigour	بل	vigour	N;NOM;MASC;SG;3	N;SG
بل	vanity	بل	vanity	N;NOM;MASC;SG;3	N;SG
بل	curl	بل	curl	N;NOM;MASC;SG;3	N;SG
بل	convolution	بل	convolution	N;NOM;MASC;SG;3	N;SG
بل	strength	بل	strength	N;NOM;MASC;SG;3	N;SG
بل	support	بل	support	N;NOM;MASC;SG;3	N;SG
بل	wrinkle	بل	wrinkle	N;NOM;MASC;SG;3	N;SG
بل	coil	بل	coil	N;NOM;MASC;SG;3	N;SG
بل	ability	بل	ability	N;NOM;MASC;SG;3	N;SG
بل	help	بل	help	N;NOM;MASC;SG;3	N;SG
بل	discrepancy	بل	discrepancy	N;NOM;MASC;SG;3	N;SG
بل	difference	بل	difference	N;NOM;MASC;SG;3	N;SG
بل	pride	بل	pride	N;NOM;MASC;SG;3	N;SG
بل	sacrifice	بل	sacrifice	N;NOM;MASC;SG;3	N;SG
بل	oblation	بل	oblation	N;NOM;MASC;SG;3	N;SG
بل	vigour	بل	vigour	N;NOM;MASC;SG;3	N;SG
بل	vanity	بل	vanity	N;NOM;MASC;SG;3	N;SG
بل	twist	بل	twist	N;NOM;MASC;SG;3	N;SG
بل	curl	بل	curl	N;NOM;MASC;SG;3	N;SG
بل	convolution	بل	convolution	N;NOM;MASC;SG;3	N;SG
بل	strength	بل	strength	N;NOM;MASC;SG;3	N;SG
بل	support	بل	support	N;NOM;MASC;SG;3	N;SG
بل	wrinkle	بل	wrinkle	N;NOM;MASC;SG;3	N;SG
بل	power	بل	power	N;NOM;MASC;SG;3	N;SG
بل	coil	بل	coil	N;NOM;MASC;SG;3	N;SG
بل	ability	بل	ability	N;NOM;MASC;SG;3	N;SG
بل	help	بل	help	N;NOM;MASC;SG;3	N;SG
بل	discrepancy	بل	discrepancy	N;NOM;MASC;SG;3	N;SG
بلاخیز	tumultuous	بلاخیز	tumultuous	ADJ	ADJ
بلاخیز	tempestuous	بلاخیز	tempestuous	ADJ	ADJ
بلاخیز	turbulent	بلاخیز	turbulent	ADJ	ADJ
بلازدہ/نصیب	unfortunate	بلازدہ/نصیب	unfortunate	ADJ	ADJ
بلاغت	rhetoric	بلاغت	rhetoric	N;NOM;MASC;SG;3	N;SG
بلاغت	eloquence	بلاغت	eloquence	N;NOM;MASC;SG;3	N;SG
بِلانا	distribute	بِلانا	distribute	V;SG;NFIN;ACT	V;IMP;FIN
بِلانا	disappear	بِلانا	disappear	V;SG;NFIN;ACT	V;IMP;FIN
بِلانا	dissipate	بِلانا	dissipate	V;SG;NFIN;ACT	V;IMP;FIN
بِلانا	vanish	بِلانا	vanish	V;SG;NFIN;ACT	V;IMP;FIN
بُلانا	invite	بُلانا	invite	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بُلانا	summon	بُلانا	summon	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بلبلانا	ferment	بلبلانا	ferment	V;SG;ACT	V;IMP;FIN
بِلٹنا	deteriorate	بِلٹ	deteriorate	V;SG;NFIN;ACT	V;IMP;FIN
بلغم	phlegm	بلغم	phlegm	N;NOM;MASC;SG;3	N;SG
بلغمی	moist	بلغمی	moist	ADJ	ADJ
بِلکنا	crave	بِلک	crave	V;NFIN;ACT	V;IMP;FIN
بِلکنا	weep	بِلک	weep	V;NFIN;ACT	V;IMP;FIN
بلنا	burn	بل	burn	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بلنا	turn	بل	turn	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بلند	high	بلند	high	ADJ	ADJ
بلند	tall	بلند	tall	ADJ	ADJ
بلند	exalted	بلند	exalt	ADJ	ADJ
بلند	loud	بلند	loud	ADJ	ADJ
بلند	sublime	بلند	sublime	ADJ	ADJ
بلندی	eminence	بلندی	eminence	N;NOM;FEM;SG;3	N;SG
بلندی	exaltation	بلندی	exaltation	N;NOM;FEM;SG;3	N;SG
بلندی	elevation	بلندی	elevation	N;NOM;FEM;SG;3	N;SG
بلندی	height	بلندی	height	N;NOM;FEM;SG;3	N;SG
بلندی	eminence	بلندی	eminence	N;NOM;FEM;SG;3	N;SG
بلندی	exaltation	بلندی	exaltation	N;NOM;FEM;SG;3	N;SG
بُلوانا	summon	بُلوانا	summon	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بلی	mighty	بلی	mighty	N;NOM;FEM;SG;3	N;SG
بلی	sacrifice	بلی	sacrifice	N;NOM;FEM;SG;3	N;SG
بم	fountain	بم	fountain	N;NOM;MASC;SG;3	N;SG
بم	bomb	بم	bomb	N;NOM;MASC;SG;3	N;SG
بم	noise	بم	noise	N;NOM;MASC;SG;3	N;SG
بم	bombshell	بم	bombshell	N;NOM;MASC;SG;3	N;SG
بم	bamboo	بم	bamboo	N;NOM;MASC;SG;3	N;SG
بم	protest	بم	protest	N;NOM;MASC;SG;3	N;SG
بم	pump	بم	pump	N;NOM;MASC;SG;3	N;SG
بمباری	bombardment	بمباری	bombardment	N;NOM;MASC;SG;3	N;SG
بمباری	bombing	بمباری	bombing	N;NOM;MASC;SG;3	N;SG
بنا	constructed	بنا	construct	V;ACT	V;PST;V.PTCP
بنا	done	بنا	do	V;ACT	V;PST;V.PTCP
بنا	made	بنا	make	V;ACT	V;PST;V.PTCP
بنا	finished	بنا	finish	V;ACT	V;PST;V.PTCP
بنا	established	بنا	establish	V;ACT	V;PST;V.PTCP
بنا	formed	بنا	form	V;ACT	V;PST;V.PTCP
بنا	settled	بنا	settle	V;ACT	V;PST;V.PTCP
بنا	fixed	بنا	fix	V;ACT	V;PST;V.PTCP
بنا	completed	بنا	complete	V;ACT	V;PST;V.PTCP
بنا	composed	بنا	compose	V;ACT	V;PST;V.PTCP
بنانا	decorate	بنا	decorate	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بنانا	adorn	بنا	adorn	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بنانا	reconcile	بنا	reconcile	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بنانا	perform	بنا	perform	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بنانا	rectify	بنا	rectify	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بنانا	prepare	بنا	prepare	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بنانا	forge	بنا	forge	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بنانا	invent	بنا	invent	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بنانا	create	بنا	create	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بنانا	construct	بنا	construct	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بنانا	adjust	بنا	adjust	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بنانا	decorate	بنا	decorate	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بنانا	adorn	بنا	adorn	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بنانا	reconcile	بنا	reconcile	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بنانا	perform	بنا	perform	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بنانا	rectify	بنا	rectify	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بنانا	build	بنا	build	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بنانا	prepare	بنا	prepare	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بنانا	forge	بنا	forge	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بنانا	make	بنا	make	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بنانا	invent	بنا	invent	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بنانا	create	بنا	create	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بنانا	fabricate	بنا	fabricate	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بنانا	construct	بنا	construct	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بنانا	adjust	بنا	adjust	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بناوٹ	formation	بناوٹ	formation	N;NOM;MASC;SG;3	N;SG
بناوٹ	structure	بناوٹ	structure	N;NOM;MASC;SG;3	N;SG
بناوٹ	shape	بناوٹ	shape	N;NOM;MASC;SG;3	N;SG
بناوٹ	construction	بناوٹ	construction	N;NOM;MASC;SG;3	N;SG
بناوٹ	constitution	بناوٹ	constitution	N;NOM;MASC;SG;3	N;SG
بناوٹ	appearance	بناوٹ	appearance	N;NOM;MASC;SG;3	N;SG
بناوٹ	formation	بناوٹ	formation	N;NOM;MASC;SG;3	N;SG
بناوٹ	structure	بناوٹ	structure	N;NOM;MASC;SG;3	N;SG
بناوٹ	shape	بناوٹ	shape	N;NOM;MASC;SG;3	N;SG
بناوٹ	artificiality	بناوٹ	artificiality	N;NOM;MASC;SG;3	N;SG
بناوٹ	construction	بناوٹ	construction	N;NOM;MASC;SG;3	N;SG
بناوٹ	constitution	بناوٹ	constitution	N;NOM;MASC;SG;3	N;SG
بناوٹ	affectation	بناوٹ	affectation	N;NOM;MASC;SG;3	N;SG
بناوٹ	appearance	بناوٹ	appearance	N;NOM;MASC;SG;3	N;SG
بناوٹی	affected	بناوٹی	affect	V;PFV;FEM;SG;V.PTCP;ACT	V;PST;V.PTCP
بنایا	made	بنا	make	V;PFV;MASC;SG;V.PTCP;ACT	V;PST;V.PTCP
بنٹانا	share	بنٹا	share	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بنٹانا	divide	بنٹا	divide	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بنٹانا	distribute	بنٹا	distribute	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بند	joint	بند	joint	ADJ	ADJ
بند	hushed	بند	hush	ADJ	ADJ
بند	quiet	بند	quiet	ADJ	ADJ
بند	joint	بند	joint	ADJ	ADJ
بند	hushed	بند	hush	ADJ	ADJ
بند	quiet	بند	quiet	ADJ	ADJ
بندگی	obedience	بندگی	obedience	N;NOM;MASC;SG;3	N;SG
بندگی	service	بندگی	service	N;NOM;MASC;SG;3	N;SG
بندگی	humility	بندگی	humility	N;NOM;MASC;SG;3	N;SG
بندگی	slavery	بندگی	slavery	N;NOM;MASC;SG;3	N;SG
بندگی	devotion	بندگی	devotion	N;NOM;MASC;SG;3	N;SG
بندگی	adoration	بندگی	adoration	N;NOM;MASC;SG;3	N;SG
بندگی	compliment	بندگی	compliment	N;NOM;MASC;SG;3	N;SG
بندگی	praise	بندگی	praise	N;NOM;MASC;SG;3	N;SG
بندگی	worship	بندگی	worship	N;NOM;MASC;SG;3	N;SG
بندوبست	settlement	بندوبست	settlement	N;NOM;MASC;SG;3	N;SG
بندوبست	order	بندوبست	order	N;NOM;MASC;SG;3	N;SG
بندوبست	system	بندوبست	system	N;NOM;MASC;SG;3	N;SG
بندوبست	management	بندوبست	management	N;NOM;MASC;SG;3	N;SG
بندوبست	arrangement	بندوبست	arrangement	N;NOM;MASC;SG;3	N;SG
بندوبست	regulation	بندوبست	regulation	N;NOM;MASC;SG;3	N;SG
بندوبست	economy	بندوبست	economy	N;NOM;MASC;SG;3	N;SG
بندوبست	organization	بندوبست	organization	N;NOM;MASC;SG;3	N;SG
بندوبست	method	بندوبست	method	N;NOM;MASC;SG;3	N;SG
بندوبست	plan	بندوبست	plan	N;NOM;MASC;SG;3	N;SG
بندوبست	settlement	بندوبست	settlement	N;NOM;MASC;SG;3	N;SG
بندوبست	order	بندوبست	order	N;NOM;MASC;SG;3	N;SG
بندوبست	system	بندوبست	system	N;NOM;MASC;SG;3	N;SG
بندوبست	administration	بندوبست	administration	N;NOM;MASC;SG;3	N;SG
بندوبست	management	بندوبست	management	N;NOM;MASC;SG;3	N;SG
بندوبست	arrangement	بندوبست	arrangement	N;NOM;MASC;SG;3	N;SG
بندوبست	regulation	بندوبست	regulation	N;NOM;MASC;SG;3	N;SG
بندوبست	economy	بندوبست	economy	N;NOM;MASC;SG;3	N;SG
بندوبست	organization	بندوبست	organization	N;NOM;MASC;SG;3	N;SG
بندوبست	method	بندوبست	method	N;NOM;MASC;SG;3	N;SG
بندوبست	plan	بندوبست	plan	N;NOM;MASC;SG;3	N;SG
بندی	punctual	بندی	punctual	ADJ	ADJ
بندی	bound	بندی	bound	ADJ	ADJ
بندھا	tied	بندھ	tie	V;PFV;MASC;SG;V.PTCP;ACT	V;PST;V.PTCP
بندھا	established	بندھ	establish	V;PFV;MASC;SG;V.PTCP;ACT	V;PST;V.PTCP
بندھا	fixed	بندھ	fix	V;PFV;MASC;SG;V.PTCP;ACT	V;PST;V.PTCP
بنک	bank	بنک	bank	N;NOM;MASC;SG;3	N;SG
بنکارنا	brag	بنکار	brag	V;NFIN	V;IMP;FIN
بنکارنا	boast	بنکار	boast	V;NFIN	V;IMP;FIN
بنکارنا	brag	بنکار	brag	V;NFIN	V;IMP;FIN
بنکارنا	boast	بنکار	boast	V;NFIN	V;IMP;FIN
بننا	pretend	بن	pretend	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بننا	become	بن	become	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بننا	pretend	بن	pretend	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بننا	become	بن	become	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بنی	formed	بن	form	V;PFV;FEM;SG;V.PTCP;ACT	V;PST;V.PTCP
بنی	settled	بن	settle	V;PFV;FEM;SG;V.PTCP;ACT	V;PST;V.PTCP
