com	سے	com	سے	ADP	ADP
figura	زائچہ	figura	زائچہ	N;FEM;SG	N;NOM;MASC;SG;3
pressão	زور	pressão	زور	N;FEM;SG	N;NOM;MASC;SG;3
aérea	فضا	aéreo	فضا	N;FEM;SG	N;NOM;MASC;SG;3
escala	ترازو	escala	ترازو	N;FEM;SG	N;NOM;MASC;SG;3
grau	خوبی	grau	خوبی	N;MASC;SG	N;NOM;MASC;SG;3
grau	مہارت	grau	مہارت	N;MASC;SG	N;NOM;MASC;SG;3
grau	نسبت	grau	نسبت	N;MASC;SG	N;NOM;MASC;SG;3
erro	چوک	erro	چوک	N;MASC;SG	N;NOM;MASC;SG;3
erro	چوک	erro	چوک	N;MASC;SG	N;NOM;MASC;SG;3
mudar	بدلنا	mudar	بدل	V;NFIN	V;MASC;SG;NFIN;ACT
tabela	تصویر	tabela	تصویر	N;FEM;SG	N;NOM;MASC;SG;3
complexo	مربوط	complexo	مربوط	ADJ;MASC;SG	ADJ
complexo	مربوط	complexo	مربوط	ADJ;MASC;SG	ADJ
complexo	پیچیدہ	complexo	پیچیدہ	ADJ;MASC;SG	ADJ
chave	کلید	chave	کلید	N;FEM;SG	N;NOM;MASC;SG;3
vinte	xx	vinte	xx	NUM	NUM
ponta	شام	ponta	شام	N;FEM;SG	N;NOM;FEM;SG;3
ponta	بخشش	ponta	بخشش	N;FEM;SG	N;NOM;MASC;SG;3
ponta	شام	ponta	شام	N;FEM;SG	N;NOM;FEM;SG;3
manutenção	استقرار.	manutenção	استقرار.	N;FEM;SG	N;NOM;MASC;SG;3
manutenção	پرورش	manutenção	پرورش	N;FEM;SG	N;NOM;FEM;SG;3
começo	سرا	começo	سرا	N;MASC;SG	N;NOM;MASC;SG;3
fusão	اتحاد	fusão	اتحاد	N;FEM;SG	N;NOM;MASC;SG;3
out	ڈانٹ	out	ڈانٹ	N;MASC;SG	N;NOM;MASC;SG;3
out	دور	out	دور	N;MASC;SG	N;NOM;MASC;SG;3
out	ڈانٹ	out	ڈانٹ	N;MASC;SG	N;NOM;MASC;SG;3
out	دور	out	دور	N;MASC;SG	N;NOM;MASC;SG;3
saída	نتیجہ	saída	نتیجہ	N;FEM;SG	N;NOM;MASC;SG;3
saída	طاقت	saída	طاقت	N;FEM;SG	N;NOM;FEM;SG;3
saída	برآمدگی	saída	برآمدگی	N;FEM;SG	N;NOM;MASC;SG;3
saída	اخراج	saída	اخراج	N;FEM;SG	N;NOM;MASC;SG;3
gente	قبیلہ	gente	قبیلہ	N;FEM;SG	N;NOM;MASC;SG;3
gente	نسل	gente	نسل	N;FEM;SG	N;NOM;MASC;SG;3
duração	اثنا	duração	اثنا	N;FEM;SG	N;NOM;MASC;SG;3
duração	دور	duração	دور	N;FEM;SG	N;NOM;MASC;SG;3
parceria	شراکت	parceria	شراکت	N;FEM;SG	N;NOM;MASC;SG;3
parceria	شراکت	parceria	شراکت	N;FEM;SG	N;NOM;MASC;SG;3
best	خاصیت	best	خاصیت	N;MASC;SG	N;NOM;MASC;SG;3
diferença	جھگڑا	diferença	جھگڑا	N;FEM;SG	N;NOM;MASC;SG;3
diferença	تنازع	diferença	تنازع	N;FEM;SG	N;NOM;MASC;SG;3
diferença	تکرار	diferença	تکرار	N;FEM;SG	N;NOM;MASC;SG;3
diferença	اختلاف	diferença	اختلاف	N;FEM;SG	N;NOM;MASC;SG;3
diferença	فصل	diferença	فصل	N;FEM;SG	N;NOM;MASC;SG;3
diferença	جھگڑا	diferença	جھگڑا	N;FEM;SG	N;NOM;MASC;SG;3
diferença	تنازع	diferença	تنازع	N;FEM;SG	N;NOM;MASC;SG;3
diferença	تکرار	diferença	تکرار	N;FEM;SG	N;NOM;MASC;SG;3
diferença	اختلاف	diferença	اختلاف	N;FEM;SG	N;NOM;MASC;SG;3
diferença	فصل	diferença	فصل	N;FEM;SG	N;NOM;MASC;SG;3
diferença	فرق	diferença	فرق	N;FEM;SG	N;ACC;MASC;SG;3
deixa	بٹھانا	deixar	بٹھا	V;IND;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
deixa	اتارنا	deixar	اتار	V;IND;SG;3;PRS;FIN	V;NFIN;ACT
coronel	lieutenant-colonel	coronel	lieutenant-colonel	N;MASC;SG	N;NOM;MASC;SG;3
dança	رقص	dança	رقص	N;FEM;SG	N;NOM;MASC;SG;3
completa	پورا	completo	پورا	ADJ;FEM;SG	ADJ;NOM;MASC;SG
completa	ماہر	completo	ماہر	ADJ;FEM;SG	ADJ
completa	پورا	completo	پورا	ADJ;FEM;SG	ADJ;NOM;MASC;SG
completa	ماہر	completo	ماہر	ADJ;FEM;SG	ADJ
completa	تمام	completo	تمام	ADJ;FEM;SG	ADJ
sinal	سبب	sinal	سبب	N;MASC;SG	N;ACC;MASC;SG;3
sinal	موقع	sinal	موقع	N;MASC;SG	N;NOM;MASC;SG;3
sinal	شناخت	sinal	شناخت	N;MASC;SG	N;NOM;MASC;SG;3
reforma	سبکدوشی	reforma	سبکدوش	N;FEM;SG	N;NOM;MASC;SG;3
voltar	دھکیلنا	voltar	دھکیل	V;NFIN	V;NFIN;ACT
voltar	دھکیلنا	voltar	دھکیل	V;NFIN	V;NFIN;ACT
instrumento	اوزار	instrumento	اوزار	N;MASC;SG	N;NOM;MASC;SG;3
inferior	نچلا	inferior	نچل	ADJ;MASC;SG	ADJ;NOM;MASC;SG
inferior	نچلا	inferior	نچل	ADJ;MASC;SG	ADJ;NOM;MASC;SG
inferior	زیریں	inferior	زیر	ADJ;MASC;SG	ADJ
inferior	کمتر	inferior	کمتر	ADJ;MASC;SG	ADJ
contato	ربط	contato	ربط	N;MASC;SG	N;NOM;MASC;SG;3
setor	معاشرے	setor	معاشرہ	N;MASC;SG	N;NOM;MASC;SG;3
queda	تال	queda	تال	N;FEM;SG	N;NOM;MASC;SG;3
queda	زوال	queda	زوال	N;FEM;SG	N;NOM;MASC;SG;3
queda	تال	queda	تال	N;FEM;SG	N;NOM;MASC;SG;3
obter	پانا	obter	پانا	V;NFIN	V;SG;NFIN;ACT
obter	سیکھنا	obter	سیکھ	V;NFIN	V;SG;NFIN;ACT
obter	سمجھنا	obter	سمجھ	V;NFIN	V;MASC;SG;NFIN;ACT
obter	کمانا	obter	کمانا	V;NFIN	V;MASC;SG;NFIN;ACT
obter	پانا	obter	پانا	V;NFIN	V;SG;NFIN;ACT
obter	سیکھنا	obter	سیکھ	V;NFIN	V;SG;NFIN;ACT
obter	سمجھنا	obter	سمجھ	V;NFIN	V;MASC;SG;NFIN;ACT
obter	کمانا	obter	کمانا	V;NFIN	V;MASC;SG;NFIN;ACT
levar	پانا	levar	پانا	V;NFIN	V;SG;NFIN;ACT
levar	کھانا	levar	کھا	V;NFIN	V;MASC;SG;NFIN;ACT
levar	سمجھنا	levar	سمجھ	V;NFIN	V;MASC;SG;NFIN;ACT
levar	پکڑنا	levar	پکڑ	V;NFIN	V;MASC;SG;NFIN;ACT
levar	چُننا	levar	چُن	V;NFIN	V;MASC;SG;NFIN;ACT
levar	آزمانا	levar	آزما	V;NFIN	V;SG;ACT
levar	ڈالنا	levar	ڈال	V;NFIN	V;MASC;SG;NFIN;ACT
levar	کمانا	levar	کمانا	V;NFIN	V;MASC;SG;NFIN;ACT
levar	چاہنا	levar	چاہ	V;NFIN	V;MASC;SG;NFIN;ACT
quinto	پانچواں	quinto	پانچواں	ADJ;MASC;SG	ADJ
apagar	مٹانا	apagar	مٹا	V;NFIN	V;MASC;SG;NFIN;ACT
química	جز	química	جز	N;FEM;SG	N;NOM;MASC;SG;3
núcleo	گری	núcleo	گری	N;MASC;SG	N;NOM;MASC;SG;3
neto	پوتا	neto	پوتا	N;MASC;SG	N;NOM;MASC;SG;3
fazenda	کشت	fazenda	کشت	N;FEM;SG	N;NOM;MASC;SG;3
band	پٹی	band	پٹی	N;MASC;SG	N;NOM;MASC;SG;3
ato	حرکت	ato	حرکت	N;MASC;SG	N;NOM;MASC;SG;3
ato	اقدام	ato	اقدام	N;MASC;SG	N;NOM;MASC;SG;3
ato	حرکت	ato	حرکت	N;MASC;SG	N;NOM;MASC;SG;3
ato	اقدام	ato	اقدام	N;MASC;SG	N;NOM;MASC;SG;3
ato	عمل	ato	عمل	N;MASC;SG	N;NOM;MASC;SG;3
resistência	رکاوٹ	resistência	رکاوٹ	N;FEM;SG	N;NOM;MASC;SG;3
acidente	اتفاق	acidente	اتفاق	N;MASC;SG	N;NOM;MASC;SG;3
acidente	حادثہ	acidente	حادثہ	N;MASC;SG	N;NOM;MASC;SG;3
debate	بحث	debate	بحث	N;MASC;SG	N;NOM;MASC;SG;3
conclusão	تکمیل	conclusão	تکمیل	N;FEM;SG	N;NOM;MASC;SG;3
conclusão	تصفیہ	conclusão	تصفیہ	N;FEM;SG	N;NOM;MASC;SG;3
conclusão	اختتام.	conclusão	اختتام.	N;FEM;SG	N;NOM;MASC;SG;3
facto	سچائی	facto	سچا	N;MASC;SG	N;NOM;FEM;SG;3
facto	شہادت	facto	شہادت	N;MASC;SG	N;NOM;MASC;SG;3
facto	واقعہ	facto	واقعہ	N;MASC;SG	N;NOM;MASC;SG;3
game	تفریح	game	تفریح	N;MASC;SG	N;NOM;MASC;SG;3
game	تدبیر	game	تدبیر	N;MASC;SG	N;NOM;MASC;SG;3
game	توانا	game	توانا	N;MASC;SG	N;NOM;MASC;SG;3
game	کھیل	game	کھیل	N;MASC;SG	N;NOM;MASC;SG;3
game	ہدف	game	ہدف	N;MASC;SG	N;NOM;MASC;SG;3
game	اپاہج	game	اپاہج	N;MASC;SG	N;NOM;MASC;SG;3
game	تفریح	game	تفریح	N;MASC;SG	N;NOM;MASC;SG;3
game	تدبیر	game	تدبیر	N;MASC;SG	N;NOM;MASC;SG;3
game	توانا	game	توانا	N;MASC;SG	N;NOM;MASC;SG;3
game	کھیل	game	کھیل	N;MASC;SG	N;NOM;MASC;SG;3
game	ہدف	game	ہدف	N;MASC;SG	N;NOM;MASC;SG;3
game	اپاہج	game	اپاہج	N;MASC;SG	N;NOM;MASC;SG;3
game	بازی	game	بازی	N;MASC;SG	N;NOM;MASC;SG;3
possibilidade	اصلاح	possibilidade	اصلاح	N;FEM;SG	N;NOM;MASC;SG;3
possibilidade	امکان	possibilidade	امکان	N;FEM;SG	N;NOM;MASC;SG;3
possibilidade	احتمال	possibilidade	احتمال	N;FEM;SG	N;NOM;MASC;SG;3
músico	موسیقار	músico	موسیقار	N;MASC;SG	N;NOM;MASC;SG;3
rótulo	کارڈ	rótulo	کارڈ	N;MASC;SG	N;NOM;MASC;SG;3
expansão	میدان	expansão	میدان	N;FEM;SG	N;NOM;MASC;SG;3
expansão	افزائش	expansão	افزائش	N;FEM;SG	N;NOM;MASC;SG;3
fundamental	ابتدائی	fundamental	ابتدائی	ADJ;MASC;SG	ADJ
fundamental	بنیادی	fundamental	بنیادی	ADJ;MASC;SG	ADJ
fundamental	ابتدائی	fundamental	ابتدائی	ADJ;MASC;SG	ADJ
fundamental	اصلی	fundamental	اصلی	ADJ;MASC;SG	ADJ
fundamental	بنیادی	fundamental	بنیادی	ADJ;MASC;SG	ADJ
estatuto	رسوخ	estatuto	رسوخ	N;MASC;SG	N;NOM;MASC;SG;3
estatuto	رسائی.	estatuto	رسائی.	N;MASC;SG	N;NOM;MASC;SG;3
estatuto	مرتبہ	estatuto	مرتبہ	N;MASC;SG	N;NOM;MASC;SG;3
estatuto	رسوخ	estatuto	رسوخ	N;MASC;SG	N;NOM;MASC;SG;3
estatuto	رسائی.	estatuto	رسائی.	N;MASC;SG	N;NOM;MASC;SG;3
estatuto	درجہ	estatuto	درجہ	N;MASC;SG	N;NOM;MASC;SG;3
agricultura	کاشتکاری	agricultura	کاشتکاری	N;FEM;SG	N;NOM;MASC;SG;3
agricultura	زراعت	agricultura	زراعت	N;FEM;SG	N;NOM;FEM;SG;3
agricultura	کاشتکاری	agricultura	کاشتکاری	N;FEM;SG	N;NOM;MASC;SG;3
utilização	رواج	utilização	رواج	N;FEM;SG	N;NOM;MASC;SG;3
utilização	رواج	utilização	رواج	N;FEM;SG	N;NOM;MASC;SG;3
utilização	استعمال	utilização	استعمال	N;FEM;SG	N;NOM;MASC;SG;3
fotografia	نقش	fotografia	نقش	N;FEM;SG	N;NOM;MASC;SG;3
fotografia	عکاسی.	fotografia	عکاس	N;FEM;SG	N;NOM;MASC;SG;3
mesmos	یکساں	mesmo	یکساں	ADJ;MASC;PL	ADJ
provas	واقعات	prova	واقع	N;FEM;PL	N;NOM;MASC;PL;3
design	مشین	design	مشین	N;MASC;SG	N;NOM;MASC;SG;3
design	ترکیب	design	ترکیب	N;MASC;SG	N;NOM;FEM;SG;3
design	تصویر	design	تصویر	N;MASC;SG	N;NOM;MASC;SG;3
design	منصوبہ	design	منصوبہ	N;MASC;SG	N;NOM;MASC;SG;3
design	مشین	design	مشین	N;MASC;SG	N;NOM;MASC;SG;3
design	ترکیب	design	ترکیب	N;MASC;SG	N;NOM;FEM;SG;3
design	تصویر	design	تصویر	N;MASC;SG	N;NOM;MASC;SG;3
design	مقصد	design	مقصد	N;MASC;SG	N;NOM;MASC;SG;3
atuais	عصری	atual	عصری	ADJ;MASC;PL	ADJ
atuação	قصہ	atuação	قصہ	N;FEM;SG	N;NOM;MASC;SG;3
atuação	قضیہ	atuação	قضیہ	N;FEM;SG	N;NOM;MASC;SG;3
símbolo	خیال	símbolo	خیال	N;MASC;SG	N;NOM;MASC;SG;3
símbolo	رمز	símbolo	رمز	N;MASC;SG	N;NOM;MASC;SG;3
símbolo	خیال	símbolo	خیال	N;MASC;SG	N;NOM;MASC;SG;3
símbolo	علامت	símbolo	علامت	N;MASC;SG	N;NOM;MASC;SG;3
negócios	مصروفیات	negócio	مصروفیت	N;MASC;PL	N;NOM;MASC;PL;3
negócios	مصروفیات	negócio	مصروفیت	N;MASC;PL	N;NOM;MASC;PL;3
posse	عملداری.	posse	عملداریؤ	N;FEM;SG	N;NOM;MASC;SG;3
posse	جائیداد	posse	جائیداد	N;FEM;SG	N;NOM;MASC;SG;3
posse	دولت	posse	دولت	N;FEM;SG	N;NOM;FEM;SG;3
posse	اثاثہ	posse	اثاثہ	N;FEM;SG	N;NOM;MASC;SG;3
posse	عملداری.	posse	عملداریؤ	N;FEM;SG	N;NOM;MASC;SG;3
posse	قبضہ	posse	قبضہ	N;FEM;SG	N;NOM;MASC;SG;3
posse	جائیداد	posse	جائیداد	N;FEM;SG	N;NOM;MASC;SG;3
posse	دولت	posse	دولت	N;FEM;SG	N;NOM;FEM;SG;3
posse	اثاثہ	posse	اثاثہ	N;FEM;SG	N;NOM;MASC;SG;3
posse	ملکیت	posse	ملکیت	N;FEM;SG	N;NOM;MASC;SG;3
destino	مقدر	destino	مقدر	N;MASC;SG	N;NOM;MASC;SG;3
destino	تقدیر	destino	تقدیر	N;MASC;SG	N;NOM;FEM;SG;3
destino	مقدر	destino	مقدر	N;MASC;SG	N;NOM;MASC;SG;3
destino	تباہی	destino	تباہی	N;MASC;SG	N;NOM;MASC;SG;3
destino	موت	destino	موت	N;MASC;SG	N;NOM;FEM;SG;3
coroa	بادشاہت.	coroa	بادشاہت.	N;FEM;SG	N;NOM;MASC;SG;3
coroa	بادشاہت.	coroa	بادشاہت.	N;FEM;SG	N;NOM;MASC;SG;3
introdução	تمہید	introdução	تمہید	N;FEM;SG	N;NOM;MASC;SG;3
aldeia	موضع	aldeia	موضع	N;FEM;SG	N;NOM;MASC;SG;3
aldeia	موضع	aldeia	موضع	N;FEM;SG	N;NOM;MASC;SG;3
localidade	ضلع	localidade	ضلع	N;FEM;SG	N;NOM;MASC;SG;3
localidade	علاقہ	localidade	علاقہ	N;FEM;SG	N;NOM;MASC;SG;3
turno	فریب	turno	فریب	N;MASC;SG	N;NOM;MASC;SG;3
projecto	فلم	projecto	فلم	N;MASC;SG	N;NOM;FEM;SG;3
formar	بنانا.	formar	بناناؤ	V;NFIN	V;MASC;SG;NFIN;ACT
formar	بولنا.	formar	بولنا.	V;NFIN	V;NFIN;ACT
formar	بنانا.	formar	بناناؤ	V;NFIN	V;MASC;SG;NFIN;ACT
formar	بولنا.	formar	بولنا.	V;NFIN	V;NFIN;ACT
registro	فرد	registro	فرد	N;MASC;SG	N;NOM;MASC;SG;3
registro	رفتار	registro	رفتار	N;MASC;SG	N;NOM;MASC;SG;3
registro	فہرست	registro	فہرست	N;MASC;SG	N;NOM;FEM;SG;3
registro	فرد	registro	فرد	N;MASC;SG	N;NOM;MASC;SG;3
registro	رفتار	registro	رفتار	N;MASC;SG	N;NOM;MASC;SG;3
registro	دفتر	registro	دفتر	N;MASC;SG	N;NOM;MASC;SG;3
registro	فہرست	registro	فہرست	N;MASC;SG	N;NOM;FEM;SG;3
registro	رجسٹری	registro	رجسٹری	N;MASC;SG	N;NOM;MASC;SG;3
registro	رجسٹری	registro	رجسٹری	N;MASC;SG	N;NOM;MASC;SG;3
mídia	اوسط	mídia	اوسط	N;FEM;SG	N;NOM;MASC;SG;3
mídia	قسم	mídia	قسم	N;FEM;SG	N;NOM;MASC;SG;3
mídia	افزائش	mídia	افزائش	N;FEM;SG	N;NOM;MASC;SG;3
mídia	اوسط	mídia	اوسط	N;FEM;SG	N;NOM;MASC;SG;3
mídia	واسطہ	mídia	واسطہ	N;FEM;SG	N;NOM;MASC;SG;3
mídia	قسم	mídia	قسم	N;FEM;SG	N;NOM;MASC;SG;3
mídia	افزائش	mídia	افزائش	N;FEM;SG	N;NOM;MASC;SG;3
grosso	دقیق	grosso	دقیق	N;MASC;SG	N;NOM;MASC;SG;3
grosso	دقیق	grosso	دقیق	N;MASC;SG	N;NOM;MASC;SG;3
ficção	اختراع	ficção	اختراع	N;FEM;SG	N;NOM;MASC;SG;3
ficção	بیان	ficção	بیان	N;FEM;SG	N;NOM;MASC;SG;3
ficção	افسانہ	ficção	افسانہ	N;FEM;SG	N;NOM;MASC;SG;3
ficção	ایجاد	ficção	ایجاد	N;FEM;SG	N;NOM;MASC;SG;3
risco	خطرہ	risco	خطرہ	N;MASC;SG	N;NOM;MASC;SG;3
reconhecimento	شناخت	reconhecimento	شناخت	N;MASC;SG	N;NOM;MASC;SG;3
reconhecimento	اقرار	reconhecimento	اقرار	N;MASC;SG	N;NOM;MASC;SG;3
reconhecimento	تسلیم	reconhecimento	تسلیم	N;MASC;SG	N;NOM;MASC;SG;3
oposição	مخاصمت	oposição	مخاصمت	N;FEM;SG	N;NOM;MASC;SG;3
oposição	تناقض.	oposição	تناقض.	N;FEM;SG	N;NOM;MASC;SG;3
oposição	مدافعت	oposição	مدافعت	N;FEM;SG	N;NOM;MASC;SG;3
oposição	عداوت	oposição	عداوت	N;FEM;SG	N;NOM;MASC;SG;3
oposição	مخالفت	oposição	مخالفت	N;FEM;SG	N;NOM;MASC;SG;3
oposição	مخاصمت	oposição	مخاصمت	N;FEM;SG	N;NOM;MASC;SG;3
oposição	تناقض.	oposição	تناقض.	N;FEM;SG	N;NOM;MASC;SG;3
oposição	مدافعت	oposição	مدافعت	N;FEM;SG	N;NOM;MASC;SG;3
oposição	تضاد	oposição	تضاد	N;FEM;SG	N;NOM;MASC;SG;3
oposição	عداوت	oposição	عداوت	N;FEM;SG	N;NOM;MASC;SG;3
oposição	مخالفت	oposição	مخالفت	N;FEM;SG	N;NOM;MASC;SG;3
clássico	آرٹسٹ	clássico	آرٹسٹ	N;MASC;SG	N;NOM;MASC;SG;3
fácil	آسودہ	fácil	آسودہ	ADJ;MASC;SG	ADJ
fácil	سہل	fácil	سہل	ADJ;MASC;SG	ADJ
fácil	آسان	fácil	آسان	ADJ;MASC;SG	ADJ
fácil	آسودہ	fácil	آسودہ	ADJ;MASC;SG	ADJ
passo	اندازِپا.	passo	اندازِپا.	N;MASC;SG	N;NOM;MASC;SG;3
carga	کام	carga	کام	N;FEM;SG	N;NOM;MASC;SG;3
carga	سامان	carga	سامان	N;FEM;SG	N;NOM;MASC;SG;3
fortes	حاوی	forte	حاوی	ADJ;MASC;PL	ADJ
fortes	واضح	forte	واضح	ADJ;MASC;PL	ADJ
fortes	متحد	forte	متحد	ADJ;MASC;PL	ADJ
fortes	حاوی	forte	حاوی	ADJ;MASC;PL	ADJ
fortes	واضح	forte	واضح	ADJ;MASC;PL	ADJ
fortes	مضبوط	forte	مضبوط	ADJ;MASC;PL	ADJ
fortes	متحد	forte	متحد	ADJ;MASC;PL	ADJ
vontade	وصیت	vontade	وصیت	N;FEM;SG	N;NOM;MASC;SG;3
vontade	ارادہ	vontade	ارادہ	N;FEM;SG	N;NOM;MASC;SG;3
vontade	عزم	vontade	عزم	N;FEM;SG	N;NOM;MASC;SG;3
honra	شرف	honra	شرف	N;FEM;SG	N;NOM;MASC;SG;3
honra	اعتبار	honra	اعتبار	N;FEM;SG	N;NOM;MASC;SG;3
honra	عزت	honra	عزت	N;FEM;SG	N;NOM;MASC;SG;3
honra	بادشاہ	honra	بادشاہ	N;FEM;SG	N;NOM;MASC;SG;3
honra	وقار	honra	وقار	N;FEM;SG	N;NOM;MASC;SG;3
honra	شرف	honra	شرف	N;FEM;SG	N;NOM;MASC;SG;3
honra	اعتبار	honra	اعتبار	N;FEM;SG	N;NOM;MASC;SG;3
honra	عزت	honra	عزت	N;FEM;SG	N;NOM;MASC;SG;3
honra	بادشاہ	honra	بادشاہ	N;FEM;SG	N;NOM;MASC;SG;3
ler	جانچنا	ler	جانچ	V;NFIN	V;MASC;SG;NFIN;ACT
ler	بھانپنا	ler	بھانپنا	V;NFIN	V;SG;NFIN;ACT
avaliação	تشخیص	avaliação	تشخیص	N;FEM;SG	N;NOM;MASC;SG;3
avaliação	جانچ	avaliação	جانچ	N;FEM;SG	N;NOM;MASC;SG;3
conhecer	جُڑنا	conhecer	جُڑ	V;NFIN	V;SG;NFIN;ACT
conhecer	بھڑنا.	conhecer	بھڑنا.	V;NFIN	V;SG;NFIN;ACT
conhecer	ملنا	conhecer	مل	V;NFIN	V;MASC;SG;NFIN;ACT
topo	چھت	topo	چھت	N;MASC;SG	N;NOM;MASC;SG;3
populares	مقبول	popular	مقبول	ADJ;MASC;PL	ADJ
advogado	وکیل	advogado	وکیل	N;MASC;SG	N;NOM;MASC;SG;3
rural	مضافاتی	rural	مضافاتی	ADJ;MASC;SG	ADJ;NOM
rural	دیہاتی	rural	دیہاتی	ADJ;MASC;SG	ADJ
rural	مضافاتی	rural	مضافاتی	ADJ;MASC;SG	ADJ;NOM
pista	اشارہ	pista	اشارہ	N;FEM;SG	N;NOM;MASC;SG;3
pista	سراغ	pista	سراغ	N;FEM;SG	N;NOM;MASC;SG;3
histórica	تاریخی	histórico	تاریخی	ADJ;FEM;SG	ADJ
viver	بولی	viver	بول	V;NFIN	V;PFV;FEM;SG;V.PTCP;ACT
condição	شرط	condição	شرط	N;FEM;SG	N;NOM;FEM;SG;3
condição	موجب	condição	موجب	N;FEM;SG	N;NOM;MASC;SG;3
condição	کیفیت	condição	کیفیت	N;FEM;SG	N;NOM;FEM;SG;3
gama	خط	gama	خط	N;FEM;SG	N;NOM;MASC;SG;3
gama	سمت	gama	سمت	N;FEM;SG	N;NOM;MASC;SG;3
gama	سلسلہ	gama	سلسلہ	N;FEM;SG	N;NOM;MASC;SG;3
gama	حدود	gama	حد	N;FEM;SG	N;NOM;MASC;SG;3
gama	قطار	gama	قطار	N;FEM;SG	N;NOM;MASC;SG;3
chama	جگانا	chamar	جگا	V;IND;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
chama	رکھنا	chamar	رکھ	V;IND;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
chama	چیخ	chamar	چیخ	V;IND;SG;3;PRS;FIN	V;ACT
chama	سمجھنا	chamar	سمجھ	V;IND;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
chama	پکار	chamar	پکار	V;IND;SG;3;PRS;FIN	V;SG;ACT
chama	چمکنا	chamar	چمک	V;IND;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
chama	چمکنا	chamar	چمک	V;IND;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
chama	لپٹ	chamar	لپٹ	V;IND;SG;3;PRS;FIN	V;ACT
eliminar	مٹانا	eliminar	مٹا	V;NFIN	V;MASC;SG;NFIN;ACT
procura	ہنر	procura	ہنر	N;FEM;SG	N;NOM;MASC;SG;3
procura	مطالبہ	procura	مطالبہ	N;FEM;SG	N;NOM;MASC;SG;3
diário	جریدہ	diário	جریدہ	N;MASC;SG	N;NOM;MASC;SG;3
diário	راستہ	diário	راستہ	N;MASC;SG	N;NOM;MASC;SG;3
horário	جدول	horário	جدول	N;MASC;SG	N;NOM;MASC;SG;3
horário	دور	horário	دور	N;MASC;SG	N;NOM;MASC;SG;3
horário	عہد	horário	عہد	N;MASC;SG	N;NOM;MASC;SG;3
horário	دور	horário	دور	N;MASC;SG	N;NOM;MASC;SG;3
chegando	پہنچ	chegar	پہنچ	V;V.MSDR	V;ACT
chegando	پہنچ	chegar	پہنچ	V;V.MSDR	V;ACT
séries	تماشوں	série	تماشہ	N;FEM;PL	N;ACC;MASC;PL;3
etapa	اندازِپا.	etapa	اندازِپا.	N;FEM;SG	N;NOM;MASC;SG;3
aplicação	توجہ	aplicação	توجہ	N;FEM;SG	N;NOM;MASC;SG;3
aplicação	محنت	aplicação	محنت	N;FEM;SG	N;NOM;FEM;SG;3
aplicação	توجہ	aplicação	توجہ	N;FEM;SG	N;NOM;MASC;SG;3
aplicação	درخواست	aplicação	درخواست	N;FEM;SG	N;NOM;FEM;SG;3
aplicação	محنت	aplicação	محنت	N;FEM;SG	N;NOM;FEM;SG;3
golpe	شگفتگی	golpe	شگفتگی	N;MASC;SG	N;NOM;MASC;SG;3
econômica	معاشی	econômico	معاشی	ADJ;FEM;SG	ADJ
econômica	عملی	econômico	عملی	ADJ;FEM;SG	ADJ
econômica	کاروباری	econômico	کاروباری	ADJ;FEM;SG	ADJ
constante	مستقل	constante	مستقل	ADJ;MASC;SG	ADJ
constante	جاری	constante	جاری	ADJ;MASC;SG	ADJ
constante	متواتر	constante	متواتر	ADJ;MASC;SG	ADJ
cobertura	سائبان	cobertura	سائبان	N;FEM;SG	N;NOM;MASC;SG;3
enorme	زوردار	enorme	زوردار	ADJ;MASC;SG	ADJ
enorme	ٹھوس	enorme	ٹھوس	ADJ;MASC;SG	ADJ
geografia	وسائل	geografia	وسائل	N;FEM;SG	N;NOM;MASC;SG;3
poesia	نظم	poesia	نظم	N;FEM;SG	N;NOM;MASC;SG;3
poesia	لطافت	poesia	لطافت	N;FEM;SG	N;NOM;MASC;SG;3
disciplina	سزا	disciplina	سزا	N;FEM;SG	N;NOM;MASC;SG;3
company	گروہ	company	گروہ	N;MASC;SG	N;NOM;MASC;SG;3
company	صحبت	company	صحبت	N;MASC;SG	N;NOM;FEM;SG;3
invasão	حملہ	invasão	حملہ	N;FEM;SG	N;NOM;MASC;SG;3
socorro	علاج	socorro	علاج	N;MASC;SG	N;NOM;MASC;SG;3
socorro	مدد	socorro	مدد	N;MASC;SG	N;NOM;MASC;SG;3
socorro	علاج	socorro	علاج	N;MASC;SG	N;NOM;MASC;SG;3
casado	بیاہتا	casado	بیاہتا	N;MASC;SG	N;NOM;MASC;SG;3
construir	جوڑنا	construir	جوڑ	V;NFIN	V;MASC;SG;NFIN;ACT
construir	بڑھانا	construir	بڑھا	V;NFIN	V;MASC;SG;NFIN;ACT
construir	جوڑنا	construir	جوڑ	V;NFIN	V;MASC;SG;NFIN;ACT
construir	بڑھانا	construir	بڑھا	V;NFIN	V;MASC;SG;NFIN;ACT
construir	بنانا	construir	بنا	V;NFIN	V;MASC;SG;NFIN;ACT
juventude	جوش	juventude	جوش	N;FEM;SG	N;NOM;MASC;SG;3
