que	že	que	že	CONJ	CONJ
económica	ekonomická	económico	ekonomický	ADJ;FEM;SG	ADJ;NOM;FEM;SG;POS
económica	ekonomický	económico	ekonomický	ADJ;FEM;SG	ADJ;INAN;NOM;MASC;SG;POS
económica	hospodářská	económico	hospodářský	ADJ;FEM;SG	ADJ;NOM;FEM;SG;POS
marca	značka	marca	značka	N;FEM;SG	N;NOM;FEM;SG;POS
marca	značka	marca	značka	N;FEM;SG	N;NOM;FEM;SG;POS
tipos	typy	tipo	typ	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
tipos	druhy	tipo	druh	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
tipos	typů	tipo	typ	N;MASC;PL	N;INAN;GEN;MASC;PL;POS
baloncesto	basket	baloncesto	basket	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
baloncesto	basketbal	baloncesto	basketbal	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
contenido	obsahu	contenido	obsah	N;MASC;SG	N;INAN;GEN;MASC;SG;POS
contenido	obsah	contenido	obsah	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
contenido	obsah	contenido	obsah	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
todavía	stále	todavía	stále	ADV	ADV
todavía	pořád	todavía	pořád	ADV	ADV
todavía	ještě	todavía	ještě	ADV	ADV
haciendo	dělat	hacer	dělat	V;V.MSDR	V;IPFV;POS;NFIN
sala	pokoj	sala	pokoj	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
sala	místnost	sala	místnost	N;FEM;SG	N;NOM;FEM;SG;POS
estrella	hvězda	estrella	hvězda	N;FEM;SG	N;NOM;FEM;SG;POS
viaje	plavba	viaje	plavba	N;MASC;SG	N;NOM;FEM;SG;POS
viaje	cestování	viaje	cestování	N;MASC;SG	N;NOM;NEUT;SG;POS
viaje	putování	viaje	putování	N;MASC;SG	N;NOM;NEUT;SG;POS
viaje	cesta	viaje	cesta	N;MASC;SG	N;NOM;FEM;SG;POS
viaje	výlet	viaje	výlet	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
viaje	trip	viaje	trip	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
rosa	růži	rosa	růže	N;FEM;SG	N;ACC;FEM;SG;POS
rosa	růže	rosa	růže	N;FEM;SG	N;NOM;FEM;SG;POS
rosa	rosa	rosa	rosa	N;FEM;SG	N;NOM;FEM;SG;POS
formato	formátování	formato	formátování	N;MASC;SG	N;NOM;NEUT;SG;POS
formato	formát	formato	formát	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
tour	turné	tour	turné	N;MASC;SG	N;NEUT;POS
tour	prohlídka	tour	prohlídka	N;MASC;SG	N;NOM;FEM;SG;POS
prueba	test	prueba	test	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
prueba	zkouška	prueba	zkouška	N;FEM;SG	N;NOM;FEM;SG;POS
prueba	důkaz	prueba	důkaz	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
peso	závaží	peso	závaží	N;MASC;SG	N;NOM;NEUT;SG;POS
peso	hmotnosti	peso	hmotnost	N;MASC;SG	N;NOM;FEM;SG;POS
peso	hmotnost	peso	hmotnost	N;MASC;SG	N;NOM;FEM;SG;POS
peso	váha	peso	váha	N;MASC;SG	N;NOM;FEM;SG;POS
peso	peso	peso	peso	N;MASC;SG	N;NOM;NEUT;SG;POS
mal	špatně	mal	špatně	ADV	ADV;POS
jersey	svetr	jersey	svetr	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
jersey	dres	jersey	dres	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
marco	marcus	marco	marcus	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
marco	marcuse	marco	marcus	N;MASC;SG	N;ANIM;ACC;MASC;SG;POS
marco	rámec	marco	rámec	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
marco	rám	marco	rám	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
marco	rámeček	marco	rámeček	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
llega	přijíždí	llegar	přijíždět	V;IND;SG;3;PRS;FIN	V;PFV;IND;SG;3;POS;PRS;FIN;ACT
llega	dorazí	llegar	dorazit	V;IND;SG;3;PRS;FIN	V;PFV;IND;SG;3;POS;PRS;FIN;ACT
musicales	muzikály	musical	muzikál	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
eduardo	edwarda	eduardo	edwarda	N;MASC;SG	N;ANIM;ACC;MASC;SG;POS
duque	vévoda	duque	vévoda	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
amigo	kamarád	amigo	kamarád	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
amigo	kamarádka	amigo	kamarádek	N;MASC;SG	N;NOM;FEM;SG;POS
amigo	příteli	amigo	přítel	N;MASC;SG	N;ANIM;DAT;MASC;SG;POS
amigo	přítel	amigo	přítel	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
empezó	začal	empezar	začít	V;IND;SG;3;PST;FIN	V;MASC;SG;POS;PST;V.PTCP;ACT
empezó	začalo	empezar	začít	V;IND;SG;3;PST;FIN	V;NEUT;SG;POS;PST;V.PTCP;ACT
evitar	vyhnout	evitar	vyhnout	V;NFIN	V;POS;NFIN
emperador	císař	emperador	císař	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
restos	ostatky	resto	ostatky	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
restos	pozůstatky	resto	pozůstatek	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
ingresos	příjmy	ingreso	příjem	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
ingresos	výnosy	ingreso	výnos	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
ingresos	výdělky	ingreso	výdělek	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
ingresos	příjmy	ingreso	příjem	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
ingresos	výnosy	ingreso	výnos	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
ingresos	příjmy	ingreso	příjem	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
ingresos	příjmy	ingreso	příjem	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
ingresos	účtenky	ingreso	účtenka	N;MASC;PL	N;NOM;FEM;PL;POS
obispo	biskup	obispo	biskup	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
obispo	střelec	obispo	střelec	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
pocos	málokdo	poco	málokdo	PRO;MASC;PL	PRO;ANIM;NOM;MASC
toma	vzít	tomar	vzít	V;IND;SG;3;PRS;FIN	V;POS;NFIN
toma	bere	tomar	brát	V;IND;SG;3;PRS;FIN	V;IND;SG;3;POS;PRS;FIN;ACT
campos	polí	campo	pole	N;MASC;PL	N;GEN;NEUT;PL;POS
campos	tábory	campo	tábor	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
campos	táborů	campo	tábor	N;MASC;PL	N;INAN;GEN;MASC;PL;POS
mexicano	mexičan	mexicano	mexičan	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
europea	evropská	europeo	evropský	ADJ;FEM;SG	ADJ;NOM;FEM;SG;POS
europea	evropské	europeo	evropský	ADJ;FEM;SG	ADJ;NOM;MASC;SG;POS
europea	evropský	europeo	evropský	ADJ;FEM;SG	ADJ;INAN;NOM;MASC;SG;POS
kilómetros	kilometrů	kilómetro	kilometr	N;MASC;PL	N;INAN;GEN;MASC;PL;POS
kilómetros	kilometry	kilómetro	kilometr	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
kilómetros	kilometry	kilómetro	kilometr	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
kilómetros	mil	kilómetro	milión	N;MASC;PL	N;INAN;MASC;POS
kilómetros	míle	kilómetro	míla	N;MASC;PL	N;NOM;FEM;PL;POS
kilómetros	kilometrů	kilómetro	kilometr	N;MASC;PL	N;INAN;GEN;MASC;PL;POS
kilómetros	kilometry	kilómetro	kilometr	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
justicia	justice	justicia	justice	N;FEM;SG	N;NOM;FEM;SG;POS
justicia	spravedlnost	justicia	spravedlnost	N;FEM;SG	N;NOM;FEM;SG;POS
justicia	spravedlnosti	justicia	spravedlnost	N;FEM;SG	N;NOM;FEM;SG;POS
bastante	spravedlivě	bastante	spravedlivě	ADV	ADV;POS
bastante	docela	bastante	docela	ADV	ADV
love	láska	love	láska	N	N;NOM;FEM;SG;POS
love	lásky	love	láska	N	N;NOM;FEM;PL;POS
señora	madam	señora	madam	N;FEM;SG	N;NOM;FEM;SG;POS
señora	paní	señora	paní	N;FEM;SG	N;NOM;FEM;SG;POS
señora	milenka	señora	milenka	N;FEM;SG	N;NOM;FEM;SG;POS
señora	paní	señora	paní	N;FEM;SG	N;NOM;FEM;SG;POS
señora	dáma	señora	dáma	N;FEM;SG	N;NOM;FEM;SG;POS
señora	lady	señora	lady	N;FEM;SG	N;FEM;SG;POS
señora	paní	señora	paní	N;FEM;SG	N;NOM;FEM;SG;POS
señora	madam	señora	madam	N;FEM;SG	N;NOM;FEM;SG;POS
realiza	vykonává	realizar	vykonávat	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
realiza	plní	realizar	plnit	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
ana	annu	ana	anna	N;FEM;SG	N;ACC;FEM;SG;POS
naturales	přírodní	natural	přírodní	ADJ;PL	ADJ;NOM;MASC;PL;POS
publicación	nakladatelství	publicación	nakladatelství	N;FEM;SG	N;NOM;NEUT;SG;POS
publicación	vydavatelství	publicación	vydavatelství	N;FEM;SG	N;NOM;NEUT;SG;POS
publicación	zveřejňování	publicación	zveřejňování	N;FEM;SG	N;NOM;NEUT;SG;POS
publicación	publikování	publicación	publikování	N;FEM;SG	N;NOM;NEUT;SG;POS
publicación	zveřejnění	publicación	zveřejnění	N;FEM;SG	N;NOM;NEUT;SG;POS
publicación	post	publicación	post	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
publicación	pošta	publicación	pošta	N;FEM;SG	N;NOM;FEM;SG;POS
publicación	příspěvek	publicación	příspěvek	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
publicación	zveřejňování	publicación	zveřejňování	N;FEM;SG	N;NOM;NEUT;SG;POS
publicación	vyhlášení	publicación	vyhlášení	N;FEM;SG	N;NOM;NEUT;SG;POS
publicación	publikace	publicación	publikace	N;FEM;SG	N;NOM;FEM;SG;POS
publicación	uveřejnění	publicación	uveřejnění	N;FEM;SG	N;NOM;NEUT;SG;POS
publicación	zveřejnění	publicación	zveřejnění	N;FEM;SG	N;NOM;NEUT;SG;POS
figura	postava	figura	postava	N;FEM;SG	N;NOM;FEM;SG;POS
soldados	vojáky	soldado	voják	N;MASC;PL	N;ANIM;ACC;MASC;PL;POS
soldados	vojáků	soldado	voják	N;MASC;PL	N;ANIM;GEN;MASC;PL;POS
soldados	vojáci	soldado	voják	N;MASC;PL	N;ANIM;NOM;MASC;PL;POS
blanca	bílá	blanco	bílý	ADJ;FEM;SG	ADJ;NOM;FEM;SG;POS
blanca	bílý	blanco	bílý	ADJ;FEM;SG	ADJ;ANIM;NOM;MASC;SG;POS
aves	ptáci	ave	pták	N;FEM;PL	N;ANIM;NOM;MASC;PL;POS
aves	ptáky	ave	pták	N;FEM;PL	N;ANIM;ACC;MASC;PL;POS
aves	ptáků	ave	pták	N;FEM;PL	N;ANIM;GEN;MASC;PL;POS
peter	petře	peter	petra	N;MASC;SG	N;DAT;FEM;SG;POS
pie	noha	pie	noha	N;MASC;SG	N;NOM;FEM;SG;POS
pie	nohu	pie	noha	N;MASC;SG	N;ACC;FEM;SG;POS
pie	koláč	pie	koláč	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
pie	pie	pie	pie	N;MASC;SG	N;NOM;MASC;SG;POS
hora	hodinu	hora	hodina	N;FEM;SG	N;ACC;FEM;SG;POS
hora	hodinka	hora	hodinka	N;FEM;SG	N;NOM;FEM;SG;POS
hora	hodina	hora	hodina	N;FEM;SG	N;NOM;FEM;SG;POS
hora	čas	hora	čas	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
hora	doba	hora	doba	N;FEM;SG	N;NOM;FEM;SG;POS
hora	time	hora	time	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
amigos	přátelé	amigo	přítel	N;MASC;PL	N;ANIM;NOM;MASC;PL;POS
amigos	přátel	amigo	přítel	N;MASC;PL	N;ANIM;GEN;MASC;PL;POS
amigos	kamarádi	amigo	kamarád	N;MASC;PL	N;ANIM;NOM;MASC;PL;POS
amigos	přátele	amigo	přítel	N;MASC;PL	N;ANIM;ACC;MASC;PL;POS
amigos	přáteli	amigo	přítel	N;MASC;PL	N;ANIM;INS;MASC;PL;POS
numerosos	četné	numeroso	četný	ADJ;MASC;PL	ADJ;NOM;MASC;PL;POS
crítica	kritika	crítica	kritika	N;FEM;SG	N;NOM;FEM;SG;POS
crítica	kritiku	crítica	kritika	N;FEM;SG	N;ACC;FEM;SG;POS
crítica	kritika	crítica	kritika	N;FEM;SG	N;NOM;FEM;SG;POS
crítica	kritik	crítica	kritik	N;FEM;SG	N;ANIM;NOM;MASC;SG;POS
maestro	maestro	maestro	maestro	N;MASC;SG	N;NOM;NEUT;SG;POS
maestro	mistr	maestro	mistr	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
maestro	učitel	maestro	učitel	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
maestro	učitelka	maestro	učitelka	N;MASC;SG	N;NOM;FEM;SG;POS
casas	domy	casa	dům	N;FEM;PL	N;INAN;NOM;MASC;PL;POS
casas	domovy	casa	domov	N;FEM;PL	N;INAN;NOM;MASC;PL;POS
casas	domovů	casa	domov	N;FEM;PL	N;INAN;GEN;MASC;PL;POS
casas	rody	casa	rod	N;FEM;PL	N;INAN;NOM;MASC;PL;POS
casas	domy	casa	dům	N;FEM;PL	N;INAN;NOM;MASC;PL;POS
motor	motoru	motor	motor	N;MASC;SG	N;INAN;GEN;MASC;SG;POS
motor	motor	motor	motor	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
motor	motor	motor	motor	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
efecto	účinek	efecto	účinek	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
efecto	efekt	efecto	efekt	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
completo	plné	completo	plný	ADJ;MASC;SG	ADJ;NOM;NEUT;SG;POS
completo	plný	completo	plný	ADJ;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS
completo	plná	completo	plný	ADJ;MASC;SG	ADJ;NOM;FEM;SG;POS
completo	úplná	completo	úplný	ADJ;MASC;SG	ADJ;NOM;FEM;SG;POS
completo	dokončeno	completo	dokončený	ADJ;MASC;SG	ADJ;NEUT;SG;POS;V.PTCP;PASS
completo	kompletní	completo	kompletní	ADJ;MASC;SG	ADJ;NOM;MASC;SG;POS
trabajó	fungovalo	trabajar	fungovat	V;IND;SG;3;PST;FIN	V;IPFV;NEUT;SG;POS;PST;V.PTCP;ACT
trabajó	pracoval	trabajar	pracovat	V;IND;SG;3;PST;FIN	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT
crecimiento	růst	crecimiento	růst	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
doctor	doktore	doctor	doktor	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
doctor	lékař	doctor	lékař	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
doctor	doktor	doctor	doktor	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
doctor	doctor	doctor	doctor	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
pequeños	malé	pequeño	malý	ADJ;MASC;PL	ADJ;NOM;MASC;PL;POS
autores	autory	autor	autor	N;MASC;PL	N;ANIM;ACC;MASC;PL;POS
autores	autoři	autor	autor	N;MASC;PL	N;ANIM;NOM;MASC;PL;POS
autores	autorů	autor	autor	N;MASC;PL	N;ANIM;GEN;MASC;PL;POS
junta	těsnění	junta	těsnění	N;FEM;SG	N;NOM;NEUT;SG;POS
junta	prkno	junta	prkno	N;FEM;SG	N;NOM;NEUT;SG;POS
junta	palubě	junta	paluba	N;FEM;SG	N;DAT;FEM;SG;POS
junta	junta	junta	junta	N;FEM;SG	N;NOM;FEM;SG;POS
europeo	evropská	europeo	evropský	ADJ;MASC;SG	ADJ;NOM;FEM;SG;POS
europeo	evropské	europeo	evropský	ADJ;MASC;SG	ADJ;NOM;MASC;SG;POS
europeo	evropský	europeo	evropský	ADJ;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS
nuevamente	znovu	nuevamente	znovu	ADV	ADV
nuevamente	zase	nuevamente	zase	ADV	ADV
nuevamente	opět	nuevamente	opět	ADV	ADV
grado	stupeň	grado	stupeň	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
grado	stupeň	grado	stupeň	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
facultad	fakulta	facultad	fakulta	N;FEM;SG	N;NOM;FEM;SG;POS
cataluña	catalunya	cataluña	catalunya	N;FEM;SG	N;NOM;FEM;SG;POS
tradicional	tradiční	tradicional	tradiční	ADJ;SG	ADJ;NOM;MASC;SG;POS
derecha	doprava	derecha	doprava	N;FEM;SG	N;NOM;FEM;SG;POS
niño	kluk	niño	kluk	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
niño	chlapec	niño	chlapec	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
niño	batole	niño	batole	N;MASC;SG	N;NOM;NEUT;SG;POS
niño	kluk	niño	kluk	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
niño	dítě	niño	dítě	N;MASC;SG	N;NOM;NEUT;SG;POS
niño	dítě	niño	dítě	N;MASC;SG	N;NOM;NEUT;SG;POS
votos	hlasy	voto	hlas	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
votos	hlasů	voto	hlas	N;MASC;PL	N;INAN;GEN;MASC;PL;POS
votos	sliby	voto	slib	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
banco	banco	banco	bancký	N;MASC;SG	N;NOM;NEUT;SG;POS
banco	banku	banco	banka	N;MASC;SG	N;ACC;FEM;SG;POS
banco	banka	banco	banka	N;MASC;SG	N;NOM;FEM;SG;POS
banco	lavice	banco	lavice	N;MASC;SG	N;NOM;FEM;SG;POS
banco	lavičce	banco	lavička	N;MASC;SG	N;DAT;FEM;SG;POS
consiguió	dostal	conseguir	dostat	V;IND;SG;3;PST;FIN	V;MASC;SG;POS;PST;V.PTCP;ACT
contrato	zakázka	contrato	zakázka	N;MASC;SG	N;NOM;FEM;SG;POS
contrato	smlouva	contrato	smlouva	N;MASC;SG	N;NOM;FEM;SG;POS
pintura	nátěr	pintura	nátěr	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
pintura	barva	pintura	barva	N;FEM;SG	N;NOM;FEM;SG;POS
pintura	obraz	pintura	obraz	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
pintura	malba	pintura	malba	N;FEM;SG	N;NOM;FEM;SG;POS
pintura	malování	pintura	malování	N;FEM;SG	N;NOM;NEUT;SG;POS
ruso	ruské	ruso	ruský	ADJ;MASC;SG	ADJ;NOM;FEM;SG;POS
ruso	ruská	ruso	ruský	ADJ;MASC;SG	ADJ;NOM;FEM;SG;POS
ruso	ruský	ruso	ruský	ADJ;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS
cuenca	povodí	cuenca	povodí	N;FEM;SG	N;NOM;NEUT;SG;POS
batería	baterie	batería	baterie	N;FEM;SG	N;NOM;FEM;SG;POS
diputados	poslanci	diputado	poslanec	N;MASC;PL	N;ANIM;NOM;MASC;PL;POS
diputados	členové	diputado	člen	N;MASC;PL	N;ANIM;NOM;MASC;PL;POS
diputados	členy	diputado	člen	N;MASC;PL	N;ANIM;ACC;MASC;PL;POS
diputados	poslanci	diputado	poslanec	N;MASC;PL	N;ANIM;NOM;MASC;PL;POS
diputados	členů	diputado	člen	N;MASC;PL	N;ANIM;GEN;MASC;PL;POS
diputados	zástupci	diputado	zástupce	N;MASC;PL	N;ANIM;NOM;MASC;PL;POS
pasa	míjí	pasar	míj	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
pasa	projde	pasar	projít	V;IND;SG;3;PRS;FIN	V;IND;SG;3;POS;PRS;FIN;ACT
pasa	projít	pasar	projít	V;IND;SG;3;PRS;FIN	V;POS;NFIN
máximo	maximální	máximo	maximální	ADJ;MASC;SG	ADJ;NOM;MASC;SG;POS
deportes	sporty	deporte	sport	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
representa	zastupuje	representar	zastupovat	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
representa	reprezentuje	representar	reprezentovat	V;IND;SG;3;PRS;FIN	V;IND;SG;3;POS;PRS;FIN;ACT
representa	představuje	representar	představovat	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
representa	reprezentovat	representar	reprezentovat	V;IND;SG;3;PRS;FIN	V;POS;NFIN
representa	zastupovat	representar	zastupovat	V;IND;SG;3;PRS;FIN	V;IPFV;POS;NFIN
recursos	zdrojů	recurso	zdroj	N;MASC;PL	N;INAN;GEN;MASC;PL;POS
recursos	zdroje	recurso	zdroj	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
recursos	prostředky	recurso	prostředek	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
misión	mise	misión	mise	N;FEM;SG	N;NOM;FEM;SG;POS
misión	poslání	misión	poslání	N;FEM;SG	N;NOM;NEUT;SG;POS
compositor	skladatel	compositor	skladatel	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
compositor	skladatel	compositor	skladatel	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
corresponden	odpovídají	corresponder	odpovídat	V;IND;PL;3;PRS;FIN	V;IPFV;IND;PL;3;POS;PRS;FIN;ACT
futuro	budoucnosti	futuro	budoucnost	N;MASC;SG	N;NOM;FEM;SG;POS
futuro	budoucnost	futuro	budoucnost	N;MASC;SG	N;NOM;FEM;SG;POS
futuro	futures	futuro	futures	N;MASC;SG	N;NOM;MASC;SG;POS
ángeles	andělé	ángel	anděl	N;MASC;PL	N;ANIM;NOM;MASC;PL;POS
ángeles	anděly	ángel	anděl	N;MASC;PL	N;ANIM;INS;MASC;PL;POS
ángeles	andílci	ángel	andílko	N;MASC;PL	N;ANIM;NOM;MASC;PL;POS
utilizado	použito	utilizado	použitý	ADJ;MASC;SG;V.PTCP	ADJ;NEUT;SG;POS;V.PTCP;PASS
utilizado	používané	utilizado	používaný	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS
utilizado	použitý	utilizado	použitý	ADJ;MASC;SG;V.PTCP	ADJ;INAN;NOM;MASC;SG;POS
utilizado	používaný	utilizado	používaný	ADJ;MASC;SG;V.PTCP	ADJ;INAN;NOM;MASC;SG;POS
vicente	vincent	vicente	vincent	N;SG	N;ANIM;NOM;MASC;SG;POS
vicente	vincenta	vicente	vincent	N;SG	N;ANIM;ACC;MASC;SG;POS
terminó	skončilo	terminar	skončit	V;IND;SG;3;PST;FIN	V;PFV;NEUT;SG;POS;PST;V.PTCP;ACT
terminó	skončil	terminar	skončit	V;IND;SG;3;PST;FIN	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
tecnología	technologie	tecnología	technologie	N;FEM;SG	N;NOM;FEM;SG;POS
tecnología	technologii	tecnología	technologie	N;FEM;SG	N;ACC;FEM;SG;POS
tecnología	technologie	tecnología	technologie	N;FEM;SG	N;NOM;FEM;SG;POS
tecnología	technika	tecnología	technika	N;FEM;SG	N;NOM;FEM;SG;POS
trabajar	pracovat	trabajar	pracovat	V;NFIN	V;IPFV;POS;NFIN
considera	domnívá	considerar	domnívat	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
tiempos	časy	tiempo	čas	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
ramón	ramone	ramón	ramonout	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
ramón	raymonda	ramón	raymonda	N;MASC;SG	N;ANIM;ACC;MASC;SG;POS
ramón	ramone	ramón	ramonout	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
fiesta	fiesta	fiesta	fiesta	N;FEM;SG	N;NOM;FEM;SG;POS
fiesta	večírek	fiesta	večírek	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
fiesta	strana	fiesta	strana	N;FEM;SG	N;NOM;FEM;SG;POS
jardín	zahrada	jardín	zahrada	N;MASC;SG	N;NOM;FEM;SG;POS
madera	dřevo	madera	dřevo	N;FEM;SG	N;NOM;NEUT;SG;POS
madera	dřevo	madera	dřevo	N;FEM;SG	N;NOM;NEUT;SG;POS
inferior	dolní	inferior	dolní	ADJ;SG	ADJ;NOM;FEM;SG;POS
inferior	nižší	inferior	nízký	ADJ;SG	ADJ;NOM;CMPR;MASC;SG;POS
inferior	spodní	inferior	spodní	ADJ;SG	ADJ;NOM;MASC;SG;POS
inferior	podřadné	inferior	podřadný	ADJ;SG	ADJ;NOM;NEUT;SG;POS
inferior	spodní	inferior	spodní	ADJ;SG	ADJ;NOM;MASC;SG;POS
clubes	kluby	club	klub	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
clubes	hole	club	hůl	N;MASC;PL	N;NOM;FEM;PL;POS
clubes	klubů	club	klub	N;MASC;PL	N;INAN;GEN;MASC;PL;POS
mexicana	mexická	mexicano	mexický	ADJ;FEM;SG	ADJ;NOM;FEM;SG;POS
mexicana	mexický	mexicano	mexický	ADJ;FEM;SG	ADJ;ANIM;NOM;MASC;SG;POS
mexicana	mexické	mexicano	mexický	ADJ;FEM;SG	ADJ;NOM;MASC;SG;POS
incluyen	zahrnovat	incluir	zahrnovat	V;IND;PL;3;PRS;FIN	V;IPFV;POS;NFIN
incluyen	zahrnout	incluir	zahrnout	V;IND;PL;3;PRS;FIN	V;POS;NFIN
frontera	hranice	frontera	hranice	N;FEM;SG	N;NOM;FEM;SG;POS
frontera	hranici	frontera	hranice	N;FEM;SG	N;ACC;FEM;SG;POS
frontera	hranice	frontera	hranice	N;FEM;SG	N;NOM;FEM;SG;POS
frontera	hranici	frontera	hranice	N;FEM;SG	N;ACC;FEM;SG;POS
frontera	hranice	frontera	hranice	N;FEM;SG	N;NOM;FEM;SG;POS
atención	pozor	atención	pozor	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
atención	pozornost	atención	pozornost	N;FEM;SG	N;NOM;FEM;SG;POS
digital	digitální	digital	digitální	ADJ;SG	ADJ;NOM;MASC;SG;POS
torres	věže	torre	věž	N;FEM;PL	N;NOM;FEM;PL;POS
doble	dvojité	doble	dvojitý	ADJ;SG	ADJ;NOM;NEUT;SG;POS
doble	dvojitá	doble	dvojitý	ADJ;SG	ADJ;NOM;FEM;SG;POS
referirse	odkazovat	referir	odkazovat	V;SBJV;SG;3;IPFV;FIN	V;IPFV;POS;NFIN
comandante	major	comandante	major	N;SG	N;ANIM;NOM;MASC;SG;POS
comandante	velitel	comandante	velitel	N;SG	N;ANIM;NOM;MASC;SG;POS
corazón	heart	corazón	heart	N;MASC;SG	N;MASC;SG;POS
corazón	srdce	corazón	srdce	N;MASC;SG	N;NOM;NEUT;SG;POS
secretario	sekretářka	secretario	sekretářka	N;MASC;SG	N;NOM;FEM;SG;POS
secretario	tajemník	secretario	tajemník	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
letras	dopisy	letra	dopis	N;FEM;PL	N;INAN;NOM;MASC;PL;POS
