und	og	und	og	CONJ	CONJ
erklärt	forklaret	erklären	forklare	V;V.PTCP	V;INDF;SG;PST;V.PTCP
erklärt	forklarer	erklären	forklare	V;V.PTCP	V;IND;PRS;FIN;ACT
erklärt	erklærer	erklären	erklære	V;V.PTCP	V;IND;PRS;FIN;ACT
gesehen	spottet	sehen	spottet	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gesehen	plettet	sehen	plet	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gesehen	opdaget	sehen	opdage	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gesehen	set	sehen	se	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gesehen	overvågede	sehen	overvåget	V;V.PTCP	V;PL;PST;V.PTCP
gesehen	set	sehen	se	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gesehen	overvåget	sehen	overvåge	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gesehen	set	sehen	se	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gesehen	ses	sehen	se	V;V.PTCP	V;NFIN;PASS
gesehen	set	sehen	se	V;V.PTCP	V;INDF;SG;PST;V.PTCP
fanden	fundne	finden	fundne	V;IND;PL;3;PST;FIN	V;NFIN;ACT
fanden	fandt	finden	finde	V;IND;PL;3;PST;FIN	V;IND;PST;FIN;ACT
nimmt	tager	nehmen	tage	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
nimmt	antager	nehmen	antage	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
bedeutet	betyder	bedeuten	betyde	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
bietet	tilbyder	bieten	tilbyde	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
bietet	giver	bieten	give	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
bietet	leverer	bieten	levere	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
bietet	sørger	bieten	sørge	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
vertreter	repræsentative	vertreter	repræsentativ	ADJ	ADJ;PL
vertreter	repræsentativ	vertreter	repræsentativ	ADJ	ADJ;INDF;MASC+FEM;SG
hochgeladen	uploadet	hochladen	upload	V;V.PTCP	V;INDF;SG;PST;V.PTCP
hochgeladen	overførte	hochladen	overføre	V;V.PTCP	V;IND;PST;FIN;ACT
hochgeladen	overført	hochladen	overføre	V;V.PTCP	V;INDF;SG;PST;V.PTCP
leute	gutter	leute	gutte	N;NOM;PL	N;INDF;MASC+FEM;PL
leute	mennesker	leute	menneske	N;NOM;PL	N;INDF;NEUT;PL
leute	personer	leute	person	N;NOM;PL	N;INDF;MASC+FEM;PL
leute	folk	leute	folk	N;NOM;PL	N;INDF;NEUT;PL
halten	beholder	halten	beholde	V;NFIN	V;IND;PRS;FIN;ACT
halten	hold	halten	holde	V;NFIN	V;IMP
halten	bevar	halten	bevare	V;NFIN	V;IMP
hand	palme	hand	palme	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
hand	palm	hand	palm	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
hand	hånd	hand	hånd	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
sammlung	samling	sammlung	samling	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
sammlung	samling	sammlung	samling	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
sammlung	opsamling	sammlung	opsamling	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
sammlung	afhentning	sammlung	afhentning	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
sammlung	indsamling	sammlung	indsamling	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
sammlung	opkrævning	sammlung	opkrævning	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
meisterschaft	beherskelse	meisterschaft	beherskelse	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
meisterschaft	mesterskabet	meisterschaft	mesterskab	N;NOM;FEM;SG	N;DEF;NEUT;SG
meisterschaft	mesterskab	meisterschaft	mesterskab	N;NOM;FEM;SG	N;INDF;NEUT;SG
meisterschaft	championship	meisterschaft	championship	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
erfolgreich	vellykket	erfolgreich	vellykket	ADJ	ADJ;INDF;SG
erfolgreich	succesfuld	erfolgreich	succesfuld	ADJ	ADJ;INDF;MASC+FEM;SG
erfolgreich	succesrig	erfolgreich	succesrig	ADJ	ADJ;INDF;MASC+FEM;SG
erfolgreich	vellykket	erfolgreich	vellykket	ADJ	ADJ;INDF;SG
erfolgreich	succesfuldt	erfolgreich	succesfuldt	ADJ	ADJ;INDF;NEUT;SG
nehmen	tage	nehmen	tage	V;NFIN	V;NFIN;ACT
nehmen	tag	nehmen	tage	V;NFIN	V;IMP
wichtige	vigtige	wichtig	vigtig	ADJ;NOM;FEM;PL	ADJ;PL
erbaut	bygget	erbauen	bygge	V;V.PTCP	V;INDF;SG;PST;V.PTCP
erbaut	byggede	erbauen	bygge	V;V.PTCP	V;IND;PST;FIN;ACT
erbaut	opbygget	erbauen	opbygge	V;V.PTCP	V;INDF;SG;PST;V.PTCP
erbaut	indbygget	erbauen	indbygge	V;V.PTCP	V;INDF;SG;PST;V.PTCP
hoch	høj	hoch	høj	ADJ	ADJ;INDF;MASC+FEM;SG
hoch	højt	hoch	høj	ADJ	ADJ;INDF;NEUT;SG
hoch	høje	hoch	høj	ADJ	ADJ;PL
mittlerweile	imens	mittlerweile	imens	ADV	ADV
herren	herrer	herr	herrer	N;NOM;PL	N;INDF;MASC+FEM;PL
herren	mændene	herr	mand	N;NOM;PL	N;DEF;MASC+FEM;PL
herren	mænd	herr	mand	N;NOM;PL	N;INDF;MASC+FEM;PL
erscheint	fremstår	erscheinen	fremstår	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
erscheint	vises	erscheinen	vise	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;PASS
orte	pladser	ort	plads	N;NOM;MASC;PL	N;INDF;MASC+FEM;PL
orte	steder	ort	sted	N;NOM;MASC;PL	N;INDF;NEUT;PL
orte	placeringer	ort	placering	N;NOM;MASC;PL	N;INDF;MASC+FEM;PL
orte	steder	ort	sted	N;NOM;MASC;PL	N;INDF;NEUT;PL
orte	lokaliteter	ort	lokalitet	N;NOM;MASC;PL	N;INDF;MASC+FEM;PL
orte	lokalområder	ort	lokalområder	N;NOM;MASC;PL	N;INDF;NEUT;PL
orte	lokaliteter	ort	lokalitet	N;NOM;MASC;PL	N;INDF;MASC+FEM;PL
trotzdem	alligevel	trotzdem	alligevel	ADV	ADV
trotzdem	stadig	trotzdem	stadig	ADV	ADV
trotzdem	stadigvæk	trotzdem	stadigvæk	ADV	ADV
trotzdem	endnu	trotzdem	endnu	ADV	ADV
trotzdem	alligevel	trotzdem	alligevel	ADV	ADV
trotzdem	alligevel	trotzdem	alligevel	ADV	ADV
staat	stat	staaen	stat	N	N;INDF;MASC+FEM;SG
staat	delstat	staaen	delstat	N	N;INDF;MASC+FEM;SG
staat	tilstand	staaen	tilstand	N	N;INDF;MASC+FEM;SG
staat	regering	staaen	regering	N	N;INDF;MASC+FEM;SG
staat	regeringen	staaen	regering	N	N;DEF;MASC+FEM;SG
langen	lang	lang	lang	ADJ	ADJ;INDF;MASC+FEM;SG
langen	lange	lang	lang	ADJ	ADJ;PL
dient	tilbede	dienen	tilbede	V;IND;SG;3;PRS;FIN	V;NFIN;ACT
dient	tilbeder	dienen	tilbede	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
dient	serverer	dienen	servere	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
neun	ni	neun	ni	NUM	NUM
genommen	indtaget	nehmen	indtage	V;V.PTCP	V;INDF;SG;PST;V.PTCP
genommen	udtaget	nehmen	udtage	V;V.PTCP	V;INDF;SG;PST;V.PTCP
genommen	taget	nehmen	tage	V;V.PTCP	V;INDF;SG;PST;V.PTCP
brachte	bragt	bringen	bringe	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
brachte	bragte	bringen	bringe	V;IND;SG;3;PST;FIN	V;IND;PST;FIN;ACT
brachte	medbragte	bringen	medbringe	V;IND;SG;3;PST;FIN	V;IND;PST;FIN;ACT
enthalten	inkluderet	enthalten	inkludere	V;NFIN	V;INDF;SG;PST;V.PTCP
enthalten	omfattede	enthalten	omfatte	V;NFIN	V;IND;PST;FIN;ACT
enthalten	inkluderede	enthalten	inkludere	V;NFIN	V;PL;PST;V.PTCP
enthalten	medtaget	enthalten	medtage	V;NFIN	V;INDF;SG;PST;V.PTCP
enthalten	indeholdte	enthalten	indeholde	V;NFIN	V;IND;PST;FIN;ACT
enthalten	indesluttet	enthalten	indeslutte	V;NFIN	V;INDF;SG;PST;V.PTCP
enthalten	indeholdt	enthalten	indeholde	V;NFIN	V;PST;V.PTCP
enthalten	omfatte	enthalten	omfatte	V;NFIN	V;NFIN;ACT
enthalten	indeholder	enthalten	indeholde	V;NFIN	V;IND;PRS;FIN;ACT
enthalten	indeholde	enthalten	indeholde	V;NFIN	V;NFIN;ACT
jedem	hver	jed	hver	PRO;DAT;INDF;MASC;SG	PRO;MASC+FEM;SG
städte	byer	staden	by	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
städte	byerne	staden	by	N;NOM;FEM;PL	N;DEF;MASC+FEM;PL
städte	storbyer	staden	storby	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
städte	byer	staden	by	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
kapelle	kapellet	kapell	kapel	N;NOM;FEM;SG	N;DEF;NEUT;SG
kapelle	kapel	kapell	kapel	N;NOM;FEM;SG	N;INDF;NEUT;SG
verloren	tabte	verlieren	tabe	V;V.PTCP	V;IND;PST;FIN;ACT
verloren	mistede	verlieren	miste	V;V.PTCP	V;IND;PST;FIN;ACT
verloren	tabt	verlieren	tabe	V;V.PTCP	V;INDF;SG;PST;V.PTCP
verloren	mistet	verlieren	miste	V;V.PTCP	V;INDF;SG;PST;V.PTCP
neuer	ny	neu	ny	ADJ	ADJ;INDF;MASC+FEM;SG
neuer	nyt	neu	ny	ADJ	ADJ;INDF;NEUT;SG
neuer	nye	neu	ny	ADJ	ADJ;PL
neuer	nyere	neu	ny	ADJ	ADJ;CMPR
jugend	unge	jugend	ung	ADJ	ADJ;PL
jugend	unge	jugend	ung	ADJ	ADJ;PL
jugend	ung	jugend	ung	ADJ	ADJ;INDF;MASC+FEM;SG
allgemeinen	generel	allgemein	generel	ADJ	ADJ;INDF;MASC+FEM;SG
allgemeinen	generelle	allgemein	generel	ADJ	ADJ;PL
allgemeinen	almindelig	allgemein	almindelig	ADJ	ADJ;INDF;MASC+FEM;SG
soldaten	soldaterne	soldat	soldat	N;PL	N;DEF;MASC+FEM;PL
soldaten	soldater	soldat	soldat	N;PL	N;INDF;MASC+FEM;PL
soldaten	tropperne	soldat	trop	N;PL	N;DEF;MASC+FEM;PL
soldaten	tropper	soldat	troppe	N;PL	N;INDF;MASC+FEM;PL
zeigen	afslører	zeigen	afsløre	V;NFIN	V;IND;PRS;FIN;ACT
zeigen	afsløre	zeigen	afsløre	V;NFIN	V;NFIN;ACT
zeigen	viser	zeigen	vise	V;NFIN	V;IND;PRS;FIN;ACT
sinnvoll	meningsfuld	sinnvoll	meningsfuld	ADJ	ADJ;INDF;MASC+FEM;SG
sinnvoll	fornuftigt	sinnvoll	fornuftig	ADJ	ADJ;INDF;NEUT;SG
sinnvoll	fornuftige	sinnvoll	fornuftig	ADJ	ADJ;PL
sinnvoll	fornuftig	sinnvoll	fornuftig	ADJ	ADJ;INDF;MASC+FEM;SG
umgebung	miljø	Umgebung	miljø	N;NOM;FEM;SG	N;INDF;NEUT;SG
bücher	bøger	büchern	bog	N;NOM;NEUT;PL	N;INDF;MASC+FEM;PL
medien	medier	medeinen	medie	N;NOM;NEUT;PL	N;INDF;NEUT;PL
medien	medierne	medeinen	medie	N;NOM;NEUT;PL	N;DEF;NEUT;PL
jedes	hver	jed	hver	PRO;NOM;INDF;NEUT;SG	PRO;MASC+FEM;SG
jedes	hver	jed	hver	PRO;NOM;INDF;NEUT;SG	PRO;MASC+FEM;SG
entscheidung	afgørelse	entscheidung	afgørelse	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
entscheidung	beslutning	entscheidung	beslutning	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
entscheidung	afgørelsen	entscheidung	afgørelse	N;NOM;FEM;SG	N;DEF;MASC+FEM;SG
entscheidung	bedømmelse	entscheidung	bedømmelse	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
entscheidung	retsafgørelse	entscheidung	retsafgørelse	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
entscheidung	dom	entscheidung	dom	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
anlage	tillæg	anlage	tillæg	N;NOM;FEM;SG	N;INDF;NEUT;SG
anlage	appendiks	anlage	appendiks	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
anlage	montering	anlage	montering	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
anlage	installering	anlage	installering	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
anlage	installation	anlage	installation	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
anlage	anlæg	anlage	anlæg	N;NOM;FEM;SG	N;INDF;NEUT;SG
anlage	udlæg	anlage	udlæg	N;NOM;FEM;SG	N;INDF;NEUT;SG
anlage	fastgørelse	anlage	fastgørelse	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
beschrieben	beskriver	beschreiben	beskrive	V;V.PTCP	V;IND;PRS;FIN;ACT
beschrieben	beskrevet	beschreiben	beskrive	V;V.PTCP	V;INDF;SG;PST;V.PTCP
beschrieben	beskrev	beschreiben	beskrive	V;V.PTCP	V;IND;PST;FIN;ACT
mehrfach	adskillige	mehrfach	adskillig	ADJ	ADJ;PL
mehrfach	flere	mehrfach	mange	ADJ	ADJ;CMPR;PL
schutz	ly	schutz	ly	N	N;INDF;MASC+FEM;SG
schutz	beskyttelse	schutz	beskyttelse	N	N;INDF;MASC+FEM;SG
lied	sang	lied	sang	N;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
eröffnet	indviet	eröffnen	indvie	V;V.PTCP	V;INDF;SG;PST;V.PTCP
eröffnet	indviede	eröffnen	indvie	V;V.PTCP	V;IND;PST;FIN;ACT
eröffnet	åbnede	eröffnen	åbne	V;V.PTCP	V;IND;PST;FIN;ACT
eröffnet	åbnet	eröffnen	åbne	V;V.PTCP	V;INDF;SG;PST;V.PTCP
eröffnet	åbnes	eröffnen	åbne	V;V.PTCP	V;IND;PRS;FIN;PASS
eröffnet	åbner	eröffnen	åbne	V;V.PTCP	V;IND;PRS;FIN;ACT
ansonsten	ellers	ansonsten	ellers	ADV	ADV
rechte	højre	recht	højre	ADJ;NOM;FEM;PL	ADJ
russischen	russiske	russisch	russisk	ADJ;NOM;MASC;PL	ADJ;PL
erkennbar	synlig	erkennbar	synlig	ADJ	ADJ;INDF;MASC+FEM;SG
erkennbar	synligt	erkennbar	synligt	ADJ	ADJ;INDF;NEUT;SG
erkennbar	synlige	erkennbar	synlig	ADJ	ADJ;PL
erkennbar	genkendelig	erkennbar	genkendelig	ADJ	ADJ;INDF;MASC+FEM;SG
erkennbar	genkendelig	erkennbar	genkendelig	ADJ	ADJ;INDF;MASC+FEM;SG
italienischer	italienske	italienisch	italiensk	ADJ	ADJ;PL
italienischer	italiensk	italienisch	italiensk	ADJ	ADJ;INDF;SG
jeweiligen	respektive	jeweilig	respektive	ADJ;NOM;MASC;PL	ADJ;PL
live	levende	live	levende	ADJ	ADJ
entspricht	overholder	entsprechen	overholde	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
unten	ned	unten	ned	ADV	ADV
unten	nede	unten	nede	ADV	ADV
unten	nedenfor	unten	nedenfor	ADV	ADV
unten	under	unten	under	ADV	ADV
unten	nedenunder	unten	nedenunder	ADV	ADV
unten	nedenunder	unten	nedenunder	ADV	ADV
unten	nederst	unten	nederst	ADV	ADV
papst	pave	papst	pave	N;NOM;MASC;SG	N;INDF;MASC+FEM;SG
papst	paven	papst	pave	N;NOM;MASC;SG	N;DEF;MASC+FEM;SG
zugleich	samtidig	zugleich	samtidig	ADV	ADV
zugleich	samtidigt	zugleich	samtidigt	ADV	ADV
regelmäßig	regelmæssig	regelmäßig	regelmæssig	ADJ	ADJ;INDF;MASC+FEM;SG
regelmäßig	regelmæssige	regelmäßig	regelmæssig	ADJ	ADJ;PL
regelmäßig	regelmæssig	regelmäßig	regelmæssig	ADJ	ADJ;INDF;MASC+FEM;SG
regelmäßig	periodiske	regelmäßig	periodisk	ADJ	ADJ;PL
erschienen	frigjort	erscheinen	frigjort	V;V.PTCP	V;INDF;SG;PST;V.PTCP
erschienen	udgivet	erscheinen	udgive	V;V.PTCP	V;INDF;SG;PST;V.PTCP
erschienen	løsladt	erscheinen	løsladt	V;V.PTCP	V;INDF;SG;PST;V.PTCP
erschienen	frigivet	erscheinen	frigiv	V;V.PTCP	V;INDF;SG;PST;V.PTCP
erschienen	offentliggjort	erscheinen	offentliggjort	V;V.PTCP	V;INDF;SG;PST;V.PTCP
erschienen	udkommet	erscheinen	udkomme	V;V.PTCP	V;INDF;SG;PST;V.PTCP
erschienen	udgivet	erscheinen	udgive	V;V.PTCP	V;INDF;SG;PST;V.PTCP
erschienen	offentliggøres	erscheinen	offentliggøre	V;V.PTCP	V;NFIN;PASS
junge	unge	jung	ung	ADJ;NOM;FEM;PL	ADJ;PL
folgt	følger	folgen	følge	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
folgt	følger	folgen	følge	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
ländern	delstaterne	ländern	delstat	N;PL	N;DEF;MASC+FEM;PL
ländern	delstater	ländern	delstat	N;PL	N;INDF;MASC+FEM;PL
ländern	landene	ländern	land	N;PL	N;DEF;NEUT;PL
ländern	lande	ländern	land	N;PL	N;INDF;NEUT;PL
größe	højden	groß	højde	N;NOM;FEM;SG	N;DEF;MASC+FEM;SG
größe	højde	groß	højde	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
größe	storhed	groß	storhed	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
größe	størrelse	groß	størrelse	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
größe	størrelsen	groß	størrelse	N;NOM;FEM;SG	N;DEF;MASC+FEM;SG
weltweit	verdensomspændende	weltweit	verdensomspændende	ADJ	ADJ
weltweit	globe	weltweit	glob	ADJ	ADJ;INDF;MASC+FEM;SG
weltweit	global	weltweit	global	ADJ	ADJ;INDF;MASC+FEM;SG
weltweit	globale	weltweit	global	ADJ	ADJ;PL
offenbar	tilsyneladende	offenbar	tilsyneladende	ADV	ADV
offenbar	åbenbart	offenbar	åbenbart	ADV	ADV
offenbar	åbenbart	offenbar	åbenbart	ADV	ADV
offenbar	tydeligvis	offenbar	tydeligvis	ADV	ADV
katholische	katolske	katholisch	katolsk	ADJ;NOM;FEM;PL	ADJ;PL
spricht	snakker	sprechen	snakke	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
spricht	taler	sprechen	tale	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
spricht	taler	sprechen	tale	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
hielt	holdt	halten	holde	V;IND;SG;3;PST;FIN	V;IND;PST;FIN;ACT
hielt	afholdt	halten	afholde	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
hielt	varede	halten	vare	V;IND;SG;3;PST;FIN	V;IND;PST;FIN;ACT
philosophie	filosofien	philosophie	filosofi	N;NOM;FEM;SG	N;DEF;MASC+FEM;SG
philosophie	filosofi	philosophie	filosofi	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
vorher	tidligere	vorher	tidligere	ADV	ADV;CMPR
vorher	forud	vorher	forud	ADV	ADV
vorher	inden	vorher	inden	ADV	ADV
vorher	før	vorher	før	ADV	ADV
auftrag	overdragelse	auftragen	overdragelse	N;MASC;SG	N;INDF;MASC+FEM;SG
auftrag	opgave	auftragen	opgave	N;MASC;SG	N;INDF;MASC+FEM;SG
auftrag	mandat	auftragen	mandat	N;MASC;SG	N;INDF;NEUT;SG
auftrag	kommissorium	auftragen	kommissorium	N;MASC;SG	N;INDF;NEUT;SG
auftrag	mandatet	auftragen	mandat	N;MASC;SG	N;DEF;NEUT;SG
auftrag	kommissorium	auftragen	kommissorium	N;MASC;SG	N;INDF;NEUT;SG
auftrag	tjenesterejse	auftragen	tjenesterejse	N;MASC;SG	N;INDF;MASC+FEM;SG
auftrag	mission	auftragen	mission	N;MASC;SG	N;INDF;MASC+FEM;SG
auftrag	missionen	auftragen	mission	N;MASC;SG	N;DEF;MASC+FEM;SG
auftrag	tjenesterejser	auftragen	tjenesterejse	N;MASC;SG	N;INDF;MASC+FEM;SG
auftrag	bestilling	auftragen	bestilling	N;MASC;SG	N;INDF;MASC+FEM;SG
auftrag	ordre	auftragen	ordre	N;MASC;SG	N;INDF;MASC+FEM;SG
auftrag	rækkefølge	auftragen	rækkefølg	N;MASC;SG	N;INDF;MASC+FEM;SG
verlor	tabte	verlieren	tabe	V;IND;SG;3;PST;FIN	V;IND;PST;FIN;ACT
verlor	mistede	verlieren	miste	V;IND;SG;3;PST;FIN	V;IND;PST;FIN;ACT
verlor	tabt	verlieren	tabe	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
verlor	mistet	verlieren	miste	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
größere	større	groß	stor	ADJ;NOM;FEM;PL	ADJ;CMPR
größere	større	groß	stor	ADJ;NOM;FEM;PL	ADJ;CMPR
größere	støre	groß	støre	ADJ;NOM;FEM;PL	ADJ;CMPR
größere	større	groß	stor	ADJ;NOM;FEM;PL	ADJ;CMPR
gebracht	bragt	bringen	bringe	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gebracht	bragte	bringen	bringe	V;V.PTCP	V;IND;PST;FIN;ACT
gebracht	medbragte	bringen	medbringe	V;V.PTCP	V;IND;PST;FIN;ACT
brücke	bro	brücken	bro	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
brücke	bridge	brücken	bridge	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
brücke	broen	brücken	bro	N;NOM;FEM;SG	N;DEF;MASC+FEM;SG
überwiegend	overvejende	überwiegend	overveje	ADJ	ADJ
zerstört	udslettet	zerstören	udslette	V;V.PTCP	V;INDF;SG;PST;V.PTCP
zerstört	ødelagt	zerstören	ødelægge	V;V.PTCP	V;INDF;SG;PST;V.PTCP
zerstört	tilintetgjort	zerstören	tilintetgjort	V;V.PTCP	V;INDF;SG;PST;V.PTCP
zerstört	destrueret	zerstören	destruere	V;V.PTCP	V;INDF;SG;PST;V.PTCP
zerstört	knust	zerstören	knust	V;V.PTCP	V;INDF;SG;PST;V.PTCP
zerstört	knuste	zerstören	knuse	V;V.PTCP	V;PST;V.PTCP
zerstört	smadret	zerstören	smadret	V;V.PTCP	V;INDF;SG;PST;V.PTCP
teilen	deler	teilen	dele	V;NFIN	V;IND;PRS;FIN;ACT
teilen	deler	teilen	dele	V;NFIN	V;IND;PRS;FIN;ACT
teilen	flækker	teilen	flække	V;NFIN	V;IND;PRS;FIN;ACT
teilen	delt	teilen	delt	V;NFIN	V;INDF;SG;PST;V.PTCP
teilen	opdelt	teilen	opdele	V;NFIN	V;INDF;SG;PST;V.PTCP
nacht	godnat	nacht	godnat	N	N;INDF;NEUT;SG
nacht	natten	nacht	nat	N	N;DEF;MASC+FEM;SG
nacht	nat	nacht	nat	N	N;INDF;MASC+FEM;SG
nacht	aften	nacht	aften	N	N;DEF;MASC+FEM;SG
versionen	versioner	versionen	version	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
versionen	udgaver	versionen	udgave	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
lesen	læses	lesen	læse	V;NFIN	V;IND;PRS;FIN;PASS
lesen	læse	lesen	læse	V;NFIN	V;NFIN;ACT
lesen	læs	lesen	læs	V;NFIN	V;IMP
lesen	læst	lesen	læse	V;NFIN	V;INDF;SG;PST;V.PTCP
lesen	læser	lesen	læse	V;NFIN	V;IND;PRS;FIN;ACT
lesen	læse	lesen	læse	V;NFIN	V;NFIN;ACT
idee	ide	idee	ide	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
idee	idé	idee	idé	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
rot	rådne	rot	rådne	ADJ	ADJ;PL
rot	rødt	rot	rød	ADJ	ADJ;INDF;NEUT;SG
rot	røde	rot	rød	ADJ	ADJ;PL
rot	rød	rot	rød	ADJ	ADJ;INDF;MASC+FEM;SG
eindeutig	utvetydige	eindeutig	utvetydig	ADJ	ADJ;PL
eindeutig	entydig	eindeutig	entydig	ADJ	ADJ;INDF;MASC+FEM;SG
eindeutig	utvetydig	eindeutig	utvetydig	ADJ	ADJ;INDF;MASC+FEM;SG
eindeutig	utvetydige	eindeutig	utvetydig	ADJ	ADJ;PL
eindeutig	utvetydig	eindeutig	utvetydig	ADJ	ADJ;INDF;MASC+FEM;SG
eindeutig	entydig	eindeutig	entydig	ADJ	ADJ;INDF;MASC+FEM;SG
eindeutig	udtrykkelige	eindeutig	udtrykkelig	ADJ	ADJ;PL
eindeutig	udtrykkelig	eindeutig	udtrykkelig	ADJ	ADJ;INDF;MASC+FEM;SG
eindeutig	eksplicitte	eindeutig	eksplicitte	ADJ	ADJ;PL
bestimmt	fastlagt	bestimmen	fastlægge	V;V.PTCP	V;INDF;SG;PST;V.PTCP
bestimmt	fastslået	bestimmen	fastslå	V;V.PTCP	V;INDF;SG;PST;V.PTCP
lebte	boet	leben	bo	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
lebte	boede	leben	bo	V;IND;SG;3;PST;FIN	V;IND;PST;FIN;ACT
lebte	levede	leben	leve	V;IND;SG;3;PST;FIN	V;IND;PST;FIN;ACT
lebte	levet	leben	leve	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
klein	små	klein	lille	ADJ	ADJ;PL
klein	lille	klein	lille	ADJ	ADJ;SG
klein	små	klein	lille	ADJ	ADJ;PL
klein	lille	klein	lille	ADJ	ADJ;SG
darum	derfor	darum	derfor	ADV	ADV
einführung	introduktion	einführung	introduktion	N;SG	N;INDF;MASC+FEM;SG
einführung	indledning	einführung	indledning	N;SG	N;INDF;MASC+FEM;SG
einführung	introduktion	einführung	introduktion	N;SG	N;INDF;MASC+FEM;SG
einführung	pålæg	einführung	pålæg	N;SG	N;INDF;NEUT;SG
einführung	opsendelse	einführung	opsendelse	N;SG	N;INDF;MASC+FEM;SG
einführung	lancering	einführung	lancering	N;SG	N;INDF;MASC+FEM;SG
einführung	affyring	einführung	affyring	N;SG	N;INDF;MASC+FEM;SG
genug	nok	genug	nok	ADV	ADV
zuerst	først	zuerst	først	ADV	ADV
enzyklopädie	leksikon	enzyklopädie	leksikon	N;NOM;FEM;SG	N;INDF;NEUT;SG
kind	spædbarn	kind	spædbarn	N;NOM;NEUT;SG	N;INDF;NEUT;SG
kind	knægten	kind	knægt	N;NOM;NEUT;SG	N;DEF;MASC+FEM;SG
kind	dreng	kind	dreng	N;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
kind	knægt	kind	knægt	N;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
kind	kid	kind	kid	N;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
