for	για	for	για	ADP	ADP
mængde	όγκος	mængde	όγκος	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
mængde	όγκο	mængde	όγκος	N;INDF;MASC+FEM;SG	N;ACC;MASC;SG
mængde	τόμος	mængde	τόμος	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
mængde	ποσό	mængde	ποσό	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
mængde	ποσότητα	mængde	ποσότητα	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
producer	παραγωγός	producer	παραγωγός	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
beskrevet	περιγράφηκε	beskrive	περιγράφω	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
bevægelse	κίνηση	bevægelse	κίνηση	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
bevægelse	μετακίνηση	bevægelse	μετακίνηση	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
bevægelse	κίνημα	bevægelse	κίνημα	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
bevægelse	κίνηση	bevægelse	κίνηση	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
forblev	έμεινα	forblev	μένεινος	V;IND;PST;FIN;ACT	V;PFV;IND;SG;1;PST;FIN;ACT
forblev	έμεινε	forblev	μένω	V;IND;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
forblev	παρέμενε	forblev	παραμένω	V;IND;PST;FIN;ACT	V;IPFV;IND;SG;3;PST;FIN;ACT
forblev	παρέμειναν	forblev	παραμένω	V;IND;PST;FIN;ACT	V;PFV;IND;PL;3;PST;FIN;ACT
forblev	παρέμεινε	forblev	παραμένω	V;IND;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
grundlag	βαση	grundlag	βαση	N;INDF;NEUT;SG	N;NOM;FEM;SG
grundlag	βάση	grundlag	βάση	N;INDF;NEUT;SG	N;ACC;FEM;SG
tider	φορές	tid	φορά	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
tider	χρόνοι	tid	χρόνος	N;INDF;MASC+FEM;PL	N;NOM;MASC;PL
fred	ειρήνη	fred	ειρήνη	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
fred	γαλήνη	fred	γαλήνω	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
hæren	στρατός	hær	στρατός	N;DEF;MASC+FEM;SG	N;NOM;MASC;SG
hæren	στρατό	hær	στρατός	N;DEF;MASC+FEM;SG	N;ACC;MASC;SG
forskning	έρευνα	forskning	έρευνα	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
forskning	ερευνα	forskning	ερευνα	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
partier	παρτίδες	parti	παρτίδα	N;INDF;NEUT;PL	N;NOM;FEM;PL
partier	κόμματα	parti	κόμμα	N;INDF;NEUT;PL	N;NOM;NEUT;PL
partier	μέρη	parti	μέρος	N;INDF;NEUT;PL	N;NOM;NEUT;PL
tæthed	αφθονία	tæthed	αφθονία	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
tæthed	πυκνότητα	tæthed	πυκνότητα	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
resultatet	αποτέλεσμα	resultat	αποτέλεσμα	N;DEF;NEUT;SG	N;ACC;NEUT;SG
resultatet	αποτελεσμα	resultat	αποτελεσμα	N;DEF;NEUT;SG	N;NOM;NEUT;SG
korps	σώμα	korps	σώμα	N;INDF;NEUT;SG	N;NOM;NEUT;SG
handel	εμπορίου	handel	εμπόριο	N;INDF;MASC+FEM;SG	N;GEN;NEUT;SG
handel	εμπόριο	handel	εμπόριο	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
handel	εμπορίου	handel	εμπόριο	N;INDF;MASC+FEM;SG	N;GEN;NEUT;SG
handel	ανταλλαγή	handel	ανταλλαγή	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
handel	εμπόριο	handel	εμπόριο	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
aktive	ενεργοί	aktiv	ενεργός	ADJ;PL	ADJ;NOM;MASC;PL
biografi	βιο	biografi	βιος	N;INDF;MASC+FEM;SG	N;NOM;SG
biografi	βιογραφικό	biografi	βιογραφικός	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
biografi	βίο	biografi	βίο	N;INDF;MASC+FEM;SG	N;ACC;MASC;SG
biografi	βιογραφία	biografi	βιογραφία	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
sammenhæng	συνεκτικότητα	sammenhæng	συνεκτικότητα	N;INDF	N;ACC;FEM;SG
sammenhæng	συνοχή	sammenhæng	συνοχή	N;INDF	N;NOM;FEM;SG
sammenhæng	πλαίσιο	sammenhæng	πλαίσιο	N;INDF	N;NOM;NEUT;SG
sammenhæng	συνεκτικότητα	sammenhæng	συνεκτικότητα	N;INDF	N;ACC;FEM;SG
sammenhæng	συνέπεια	sammenhæng	συνέπεια	N;INDF	N;ACC;FEM;SG
sammenhæng	συνοχή	sammenhæng	συνοχή	N;INDF	N;NOM;FEM;SG
rent	καθαρή	ren	καθερός	ADJ;INDF;NEUT;SG	ADJ;NOM;FEM;SG
rent	καθαρό	ren	καθερός	ADJ;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
rent	καθαρός	ren	καθαρός	ADJ;INDF;NEUT;SG	ADJ;NOM;MASC;SG
rent	καθαρή	ren	καθερός	ADJ;INDF;NEUT;SG	ADJ;NOM;FEM;SG
slottet	καστρο	slotte	καστρο	N;DEF;NEUT;SG	N;NOM;NEUT;SG
lufthavn	αεροδρόμιο	lufthavn	αεροδρόμιο	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
sandsynligvis	πιθανότατα	sandsynligvis	πιθανώς	ADV	ADV;CMPR
sandsynligvis	πιθανόν	sandsynligvis	πιθανώς	ADV	ADV
sandsynligvis	πιθανώς	sandsynligvis	πιθανώς	ADV	ADV
kor	χορωδία	kor	χορωδία	N;INDF;NEUT;SG	N;NOM;FEM;SG
kor	χορωδία	kor	χορωδία	N;INDF;NEUT;SG	N;NOM;FEM;SG
priser	τιμές	pris	τιμή	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
opera	όπερα	opera	όπερα	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
eksemplarer	αντίγραφα	eksemplar	αντίγραφο	N;INDF;NEUT;PL	N;NOM;NEUT;PL
eksemplarer	αντίτυπα	eksemplar	αντίτυπο	N;INDF;NEUT;PL	N;NOM;NEUT;PL
farve	χρώμα	farve	χρώμα	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
farve	χρωμα	farve	χρωμα	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
farve	χρώμα	farve	χρώμα	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
farve	χρωμα	farve	χρωμα	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
viden	γνώσει	viden	γνώσει	N;INDF;MASC+FEM;SG	N;DAT;FEM;SG
viden	γνώση	viden	γνώση	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
råd	συμβουλή	råd	συμβουλής	N;INDF;NEUT;SG	N;NOM;FEM;SG
organisation	οργάνωση	organisation	οργάνωση	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
organisation	οργανισμός	organisation	οργανισμός	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
organisation	φορέας	organisation	φορέας	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
organisation	οργάνωση	organisation	οργάνωση	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
organisation	διοργάνωση	organisation	διοργάνωση	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
organisation	οργανισμός	organisation	οργανισμός	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
købte	αγόρασε	købe	αγοράζω	V;IND;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
modtaget	ελήφθη	modtage	λαμβάνω	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
modtaget	έλαβε	modtage	λαμβάνω	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
tegn	κλήρωση	tegn	κλήρωση	N;INDF;NEUT;SG	N;NOM;FEM;SG
tegn	σχεδίαση	tegn	σχεδίαση	N;INDF;NEUT;SG	N;ACC;FEM;SG
tegn	ισοπαλία	tegn	ισοπαλία	N;INDF;NEUT;SG	N;ACC;FEM;SG
tegn	σημάδι	tegn	σημάδι	N;INDF;NEUT;SG	N;NOM;NEUT;SG
tegn	χαρακτήρας	tegn	χαρακτήρας	N;INDF;NEUT;SG	N;NOM;MASC;SG
tegn	χαρακτήρα	tegn	χαρακτήρας	N;INDF;NEUT;SG	N;ACC;MASC;SG
fremstillet	κατασκευασμένο	fremstille	κατασκευασμένος	V;INDF;SG;PST;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
bevaret	διατηρημένο	bevare	διατηρώ	V;INDF;SG;PST;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
erstattet	αντικαταστάθηκε	erstatte	αντικαθιστώ	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
erstattet	αντικατέστησε	erstatte	αντικαθιστώ	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
undgå	αποφεύγοντας	undgå	αποφεύγω	V;NFIN;ACT	V;IPFV;V.CVB;ACT
undgå	αποφεύγω	undgå	αποφεύγω	V;NFIN;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
undgå	αποφύγετε	undgå	αποφεύγω	V;NFIN;ACT	V;IPFV;IND;PL;2;PRS;FIN;ACT
undgå	αποφεύγετε	undgå	αποφεύγω	V;NFIN;ACT	V;IPFV;IND;PL;2;PRS;FIN;ACT
kræver	απαιτούν	kræve	απαιτώ	V;IND;PRS;FIN;ACT	V;IPFV;IND;PL;3;PRS;FIN;ACT
kræver	απαιτεί	kræve	απαιτώ	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
elisabeth	ελισάβετ	elisabeth	ελισάβετ	N;INDF;MASC+FEM;SG	N
elisabeth	ελισάβετ	elisabeth	ελισάβετ	N;INDF;MASC+FEM;SG	N
behandling	θεραπεία	behandling	θεραπείο	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
scorede	σκόραρε	score	σκοράρω	V;IND;PST;FIN;ACT	V;IPFV;IND;SG;3;PST;FIN;ACT
blade	φύλλα	blad	φύλλο	N;INDF;NEUT;PL	N;NOM;NEUT;PL
blade	μπλέιντ	blad	μπλέιντ	N;INDF;NEUT;PL	N
blade	λεπίδες	blad	λεπίδα	N;INDF;NEUT;PL	N;NOM;FEM;PL
rød	κόκκινη	rød	κόκκινος	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
rød	κόκκινος	rød	κόκκινος	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
kører	οδηγεί	køre	οδηγώ	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
kører	τρέχει	køre	τρέχω	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
kører	τρέχοντας	køre	τρέχων	V;IND;PRS;FIN;ACT	V;IPFV;V.CVB;ACT
kører	τρέχω	køre	τρέχω	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
beskriver	χαρακτηρίζοντας	beskrive	χαρακτηρίζω	V;IND;PRS;FIN;ACT	V;IPFV;V.CVB;ACT
beskriver	περιγράφει	beskrive	περιγράφω	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
ukendt	άγνωστη	ukendt	άγνωστος	ADJ;INDF;SG	ADJ;NOM;FEM;SG
ukendt	άγνωστος	ukendt	άγνωστος	ADJ;INDF;SG	ADJ;NOM;MASC;SG
ukendt	άγνωστο	ukendt	άγνωστος	ADJ;INDF;SG	ADJ;NOM;NEUT;SG
betydelig	σημαντική	betydelig	σημαντικός	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
nederlag	ήττα	nederlag	ήττα	N;INDF;NEUT;SG	N;ACC;FEM;SG
præst	ιεροκήρυκας	præst	ιεροκήρυκας	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
præst	παπάς	præst	παπάς	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
præst	ιερέας	præst	ιερία	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
præst	ιερέα	præst	ιερία	N;INDF;MASC+FEM;SG	N;ACC;MASC;SG
præst	πάστορα	præst	πάστορα	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
stille	σιωπηλό	stille	σιωπηλός	ADJ	ADJ;NOM;NEUT;SG
stille	σιωπηλή	stille	σιωπηλός	ADJ	ADJ;NOM;FEM;SG
stille	σιωπηλός	stille	σιωπηλός	ADJ	ADJ;NOM;MASC;SG
omgang	στρογγυλό	omgang	στρογγυλός	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
omgang	γύρο	omgang	γύρος	N;INDF;MASC+FEM;SG	N;ACC;MASC;SG
omgang	γύρος	omgang	γύρος	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
vigtigt	σημαντική	vigtig	σημαντικός	ADJ;INDF;NEUT;SG	ADJ;NOM;FEM;SG
vigtigt	σημαντικό	vigtig	σημαντικός	ADJ;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
vigtigt	σημαντικός	vigtig	σημαντικός	ADJ;INDF;NEUT;SG	ADJ;NOM;MASC;SG
forsvar	άμυνας	forsvar	άμυνα	N;INDF;NEUT;SG	N;GEN;FEM;SG
forsvar	άμυνα	forsvar	άμυνα	N;INDF;NEUT;SG	N;NOM;FEM;SG
forsvar	υπεράσπιση	forsvar	υπεράσπιση	N;INDF;NEUT;SG	N;ACC;FEM;SG
forsvar	άμυνα	forsvar	άμυνα	N;INDF;NEUT;SG	N;NOM;FEM;SG
forsvar	υπεράσπιση	forsvar	υπεράσπιση	N;INDF;NEUT;SG	N;ACC;FEM;SG
elever	σπουδαστές	elev	σπουδαστής	N;INDF;MASC+FEM;PL	N;NOM;MASC;PL
elever	μαθητές	elev	μαθητής	N;INDF;MASC+FEM;PL	N;NOM;MASC;PL
elever	φοιτητές	elev	φοιτητής	N;INDF;MASC+FEM;PL	N;NOM;MASC;PL
elever	μαθητών	elev	μαθητής	N;INDF;MASC+FEM;PL	N;GEN;MASC;PL
elever	μαθητές	elev	μαθητής	N;INDF;MASC+FEM;PL	N;NOM;MASC;PL
elever	κόρες	elev	κόρα	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
mesterskaber	πρωταθλήματα	mesterskab	πρωτάθλημα	N;INDF;NEUT;PL	N;NOM;NEUT;PL
fader	πατερα	fade	πατέρα	N;INDF;MASC+FEM;SG	N;VOC;MASC;SG
fader	πατέρας	fade	πατέρα	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
fader	πατέρα	fade	πατέρα	N;INDF;MASC+FEM;SG	N;ACC;MASC;SG
fader	πάτερ	fade	πάτερ	N;INDF;MASC+FEM;SG	N;VOC;MASC;SG
stater	πολιτείες	stat	πολιτεία	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
stater	κρατών	stat	κράτος	N;INDF;MASC+FEM;PL	N;GEN;NEUT;PL
stater	κράτη	stat	κράτος	N;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
trække	τράβα	trække	τράβα	V;NFIN;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
trække	τραβώντας	trække	τραβώ	V;NFIN;ACT	V;IPFV;V.CVB;ACT
hånd	χέρι	hånd	χέρι	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
søster	αδελφή	søster	αδελφή	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
søster	αδερφή	søster	αδερφή	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
traditionelle	παραδοσιακές	traditionel	παραδοσιακός	ADJ;PL	ADJ;NOM;FEM;PL
kunstnere	καλλιτέχνες	kunstner	καλλιτέχνα	N;INDF;MASC+FEM;PL	N;NOM;MASC;PL
afdeling	τμήμα	afdeling	τμήμα	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
afdeling	τμημα	afdeling	τμημα	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
afdeling	μεραρχία	afdeling	μεραρχία	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
afdeling	διαίρεση	afdeling	διαίρεση	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
afdeling	ενότητα	afdeling	ενότητα	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
afdeling	τμήμα	afdeling	τμήμα	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
afdeling	τμημα	afdeling	τμημα	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
læge	γιατρός	læge	γιατρός	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
læge	ιατρός	læge	ιατρός	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
læge	νοσοκόμος	læge	νοσοκόμος	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
læge	γιατρός	læge	γιατρός	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
læge	γιατρό	læge	γιατρός	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
kanal	κανάλι	kanal	κανάλι	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
kanal	κανάλι	kanal	κανάλι	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
indspillet	καταγεγραμμένη	indspille	καταγεγράμμενος	V;INDF;SG;PST;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
indspillet	καταγράφηκε	indspille	καταγράφω	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
mangler	λείπουν	mangle	λείπω	V;IND;PRS;FIN;ACT	V;IPFV;IND;PL;3;PRS;FIN;ACT
mangler	λείπει	mangle	λείπω	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
hovedsageligt	κυρίως	hovedsageligt	κυρίως	ADV	ADV
hovedsageligt	κυριως	hovedsageligt	κυριως	ADV	ADV
religiøse	θρησκευτικές	religiøs	θρησκευτικός	ADJ;PL	ADJ;NOM;FEM;PL
imellem	ανάμεσα	imellem	ανάμεσα	ADV	ADV
bærer	κουβαλώντας	bære	κουβαλώ	V;IND;PRS;FIN;ACT	V;IPFV;V.CVB;ACT
rejser	ταξίδια	rejse	ταξίδι	N;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
rejser	διαδρομές	rejse	διαδρομή	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
rejser	ταξίδια	rejse	ταξίδι	N;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
rejser	ταξίδια	rejse	ταξίδι	N;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
rejser	ταξίδια	rejse	ταξίδι	N;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
rejser	ταξίδια	rejse	ταξίδι	N;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
website	ιστοσελίδα	website	ιστοσελίδα	N;INDF;NEUT;SG	N;NOM;FEM;SG
website	ιστότοπος	website	ιστότοπος	N;INDF;NEUT;SG	N;NOM;MASC;SG
mary	μαίρη	mary	μαίρης	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
ender	τελειώνει	ende	τελειώνω	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
straks	αμέσως	straks	αμέσως	ADV	ADV
street	οδός	stre	οδός	N;INDF;NEUT;SG	N;NOM;FEM;SG
street	δρόμος	stre	δρόμος	N;INDF;NEUT;SG	N;NOM;MASC;SG
jesus	ιησούς	jesus	ιησός	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
jesus	ιησού	jesus	ιησός	N;INDF;MASC+FEM;SG	N;VOC;MASC;SG
elementer	στοιχεία	element	στοιχείο	N;INDF;NEUT;PL	N;NOM;NEUT;PL
lære	εκμάθηση	lære	εκμάθηση	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
lære	μάθηση	lære	μάθηση	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
lære	μάθησης	lære	μάθηση	N;INDF;MASC+FEM;SG	N;GEN;FEM;SG
havn	λιμάνι	havn	λιμάνι	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
havn	λιμένας	havn	λιμένα	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
havn	θύρα	havn	θύρα	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
havn	λιμάνι	havn	λιμάνι	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
natur	φύση	natur	φύση	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
natur	φυση	natur	φυση	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
festival	φεστιβάλ	festival	φεστιβάλ	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
republik	δημοκρατια	republik	δημοκρατια	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
republik	δημοκρατία	republik	δημοκρατία	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
katolske	καθολικές	katolsk	καθολικός	ADJ;PL	ADJ;NOM;FEM;PL
katolske	καθολικοί	katolsk	καθολικός	ADJ;PL	ADJ;NOM;MASC;PL
kroner	κορώνες	krone	κορώνας	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
nationalitet	ιθαγένεια	nationalitet	ιθαγένεια	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
nationalitet	εθνικότητα	nationalitet	εθνικότητα	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
nationalitet	υπηκοότητα	nationalitet	υπηκοότητα	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
deltage	συμμετέχετε	deltage	συμμετέχω	V;NFIN;ACT	V;IPFV;IND;PL;2;PRS;FIN;ACT
deltage	συμμετάσχετε	deltage	συμμετέχω	V;NFIN;ACT	V;PFV;IND;PL;2;FIN;ACT
deltage	συμμετέχουν	deltage	συμμετέχω	V;NFIN;ACT	V;IPFV;IND;PL;3;PRS;FIN;ACT
systemet	συστημα	system	συστημα	N;DEF;NEUT;SG	N;NOM;NEUT;SG
systemet	σύστημα	system	σύστημα	N;DEF;NEUT;SG	N;NOM;NEUT;SG
diskussion	συζητηση	diskussion	συζητηση	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
diskussion	συζήτηση	diskussion	συζήτηση	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
skrifter	γραφές	skrift	γραφή	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
skrifter	γραπτά	skrift	γραπτός	N;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
skrifter	γραφές	skrift	γραφή	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
begrænset	περιορισμένη	begrænse	περιορίζω	V;INDF;SG;PST;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
begrænset	περιορισμένος	begrænse	περιορισμένος	V;INDF;SG;PST;V.PTCP	V;PFV;NOM;MASC;SG;V.PTCP;PASS
begrænset	περιορισμένο	begrænse	περιορίζω	V;INDF;SG;PST;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
begrænset	περιορισμένη	begrænse	περιορίζω	V;INDF;SG;PST;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
begrænset	περιορισμένο	begrænse	περιορίζω	V;INDF;SG;PST;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
begrænset	περιορισμένος	begrænse	περιορισμένος	V;INDF;SG;PST;V.PTCP	V;PFV;NOM;MASC;SG;V.PTCP;PASS
svarer	απαντάει	svare	απαντώ	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
indbyggertal	πληθυσμός	indbyggertal	πληθυσμός	N;INDF;NEUT;SG	N;NOM;MASC;SG
indbyggertal	πληθυσμού	indbyggertal	πληθυσμός	N;INDF;NEUT;SG	N;GEN;MASC;SG
minister	υπουργός	minist	υπουργός	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
fængsel	φυλάκιση	fængsel	φυλάκιση	N;INDF;NEUT;SG	N;ACC;FEM;SG
fængsel	φυλακή	fængsel	φυλακή	N;INDF;NEUT;SG	N;ACC;FEM;SG
fængsel	φυλακή	fængsel	φυλακή	N;INDF;NEUT;SG	N;ACC;FEM;SG
redaktør	συντάκτης	redaktør	συντάκτης	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
redaktør	εκδότη	redaktør	εκδότης	N;INDF;MASC+FEM;SG	N;VOC;MASC;SG
redaktør	επεξεργαστής	redaktør	επεξεργαστής	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
redaktør	εκδότης	redaktør	εκδότης	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
stadium	στάδιο	stadium	στάδιο	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
stadium	γήπεδο	stadium	γήπεδο	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
selvstændig	ανεξάρτητο	selvstændig	ανεξάρτητος	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
selvstændig	ανεξάρτητος	selvstændig	ανεξάρτητος	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
selvstændig	ανεξάρτητη	selvstændig	ανεξάρτητος	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
selvstændig	αυτόνομη	selvstændig	αυτόνομος	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
selvstændig	αυτόνομο	selvstændig	αυτόνομος	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
teksten	κείμενο	tekst	κείμενο	N;DEF;MASC+FEM;SG	N;NOM;NEUT;SG
group	όμιλος	group	όμιλος	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
group	ομαδα	group	ομαδα	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
group	ομάδα	group	ομάδα	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
sjældent	σπανίως	sjældent	σπανίως	ADV	ADV
sjældent	σπανίως	sjældent	σπανίως	ADV	ADV
sjældent	σπάνια	sjældent	σπάνια	ADV	ADV
sjældent	σπάνια	sjældent	σπάνια	ADV	ADV
beliggenhed	τόπος	beliggenhed	τόπος	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
beliggenhed	τοποθεσία	beliggenhed	τοποθεσία	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
oberst	συνταγματάρχη	oberst	συνταγματάρχης	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
oberst	συνταγματάρχης	oberst	συνταγματάρχης	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
behov	αναγκη	behov	αναγκη	N;INDF;NEUT;SG	N;ACC;FEM;SG
behov	ανάγκη	behov	ανάγκη	N;INDF;NEUT;SG	N;ACC;FEM;SG
enhed	συσκευή	enhed	συσκευή	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
enhed	ενότητα	enhed	ενότητα	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
enhed	μονάδα	enhed	μονάδα	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
enhed	οντότητα	enhed	οντότητα	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
