kategória	categoría	kategória	categoría	N;NOM;FEM;SG	N
konečné	definitivo	konečný	definitivo	ADJ;NOM;NEUT;SG	ADJ
série	serie	séria	serie	N;NOM;FEM;PL	N
ruskej	rusa	ruský	rusa	ADJ;GEN;FEM;SG	ADJ
vytvára	crea	vytvárať	crear	V;IPFV;IND;SG;3;POS;PRS;FIN	V
vytvára	crear	vytvárať	crear	V;IPFV;IND;SG;3;POS;PRS;FIN	V
vytvára	creando	vytvárať	crear	V;IPFV;IND;SG;3;POS;PRS;FIN	V
sever	norte	sever	norte	N;INAN;NOM;MASC;SG	N
vojenské	militar	vojenský	militar	ADJ;NOM;NEUT;SG	ADJ
podmienky	termos	podmienka	ter	N;NOM;FEM;PL	N
podmienky	funcionamento	podmienka	funcionamento	N;NOM;FEM;PL	N
podmienky	condicións	podmienka	condición	N;NOM;FEM;PL	N
podmienky	patoloxías	podmienka	patoloxía	N;NOM;FEM;PL	N
podmienky	condición	podmienka	condición	N;NOM;FEM;PL	N
podmienky	situación	podmienka	situación	N;NOM;FEM;PL	N
podmienky	doenza	podmienka	doenza	N;NOM;FEM;PL	N
podmienky	estado	podmienka	estado	N;NOM;FEM;PL	N
obraz	foto	obraz	foto	N;INAN;NOM;MASC;SG	N
obraz	imaxe	obraz	imaxe	N;INAN;NOM;MASC;SG	N
obraz	fotografía	obraz	fotografía	N;INAN;NOM;MASC;SG	N
obraz	imaxe	obraz	imaxe	N;INAN;NOM;MASC;SG	N
obraz	cadro	obraz	cadro	N;INAN;NOM;MASC;SG	N
obraz	pintura	obraz	pintura	N;INAN;NOM;MASC;SG	N
hodín	horas	hodiny	hora	N;GEN;FEM;PL	N
hodín	reloxo	hodiny	reloxo	N;GEN;FEM;PL	N
hodín	pé	hodiny	pé	N;GEN;FEM;PL	N
mesiaca	lúa	mesiac	lúa	N;INAN;GEN;MASC;SG	N
mesiaca	mes	mesiac	mes	N;INAN;GEN;MASC;SG	N
priestoru	espazo	priestor	espazo	N;INAN;GEN;MASC;SG	N
priestoru	espacio	priestor	espacio	N;INAN;GEN;MASC;SG	N
skutočnosti	feitos	skutočnosť	feito	N;NOM;FEM;SG	N
skutočnosti	probas	skutočnosť	proba	N;NOM;FEM;SG	N
síl	forzas	sila	forza	N;GEN;FEM;PL	N
projektu	proxecto	projekt	proxecto	N;INAN;GEN;MASC;SG	N
profesor	mestre	profesor	mestre	N;ANIM;NOM;MASC;SG	N
profesor	profesor	profesor	profesor	N;ANIM;NOM;MASC;SG	N
lietadlo	avión	lietadlo	avión	N;NOM;NEUT;SG	N
látky	substancia	látka	substancia	N;NOM;FEM;PL	N
jednotiek	unidades	jednotka	unidade	N;GEN;FEM;PL	N
európska	europea	európsky	europeo	ADJ;NOM;FEM;SG	ADJ
európska	europeas	európsky	europeo	ADJ;NOM;FEM;SG	ADJ
úspech	logro	úspech	logro	N;INAN;NOM;MASC;SG	N
úspech	éxito	úspech	éxito	N;INAN;NOM;MASC;SG	N
hranice	fronteiras	hranica	fronteira	N;NOM;FEM;PL	N
hranice	fronteira	hranica	fronteira	N;NOM;FEM;PL	N
málo	pouco	málo	pouco	ADV	ADV
výroba	produción	výroba	produción	N;NOM;FEM;SG	N
výroba	producción	výroba	producción	N;NOM;FEM;SG	N
brehu	costa	breh	costa	N;INAN;GEN;MASC;SG	N
časopis	revistas	časopis	revista	N;INAN;NOM;MASC;SG	N
časopis	revista	časopis	revista	N;INAN;NOM;MASC;SG	N
posledné	recente	posledný	recente	ADJ;NOM;NEUT;SG	ADJ
posledné	recentes	posledný	recente	ADJ;NOM;NEUT;SG	ADJ
posledné	últimos	posledný	último	ADJ;NOM;NEUT;SG	ADJ
posledné	último	posledný	último	ADJ;NOM;NEUT;SG	ADJ
posledné	últimos	posledný	último	ADJ;NOM;NEUT;SG	ADJ
posledné	pasado	posledný	pasado	ADJ;NOM;NEUT;SG	ADJ
posledné	última	posledný	último	ADJ;NOM;NEUT;SG	ADJ
posledné	últimos	posledný	último	ADJ;NOM;NEUT;SG	ADJ
posledné	último	posledný	último	ADJ;NOM;NEUT;SG	ADJ
posledné	últimas	posledný	último	ADJ;NOM;NEUT;SG	ADJ
politici	políticos	politica	político	N;ANIM;NOM;MASC;PL	N
juh	sur	juh	sur	N;INAN;NOM;MASC;SG	N
súčasný	actual	súčasný	actual	ADJ;ANIM;NOM;MASC;SG	ADJ
súčasný	actuais	súčasný	actual	ADJ;ANIM;NOM;MASC;SG	ADJ
súčasný	corrente	súčasný	corrente	ADJ;ANIM;NOM;MASC;SG	ADJ
letu	voo	let	voo	N;INAN;GEN;MASC;SG	N
podobné	similar	podobný	similar	ADJ;NOM;NEUT;SG	ADJ
podobné	similares	podobný	similar	ADJ;NOM;NEUT;SG	ADJ
podobné	semellantes	podobný	semellante	ADJ;NOM;NEUT;SG	ADJ
podobné	semellante	podobný	semellante	ADJ;NOM;NEUT;SG	ADJ
podobné	parecidas	podobný	parecer	ADJ;NOM;NEUT;SG	ADJ
chcel	quería	chcieť	querer	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V
chcel	quixen	chcieť	quixir	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V
forme	forma	forma	forma	N;DAT;FEM;SG	N
forme	xeito	forma	xeito	N;DAT;FEM;SG	N
misie	misións	misia	misión	N;NOM;FEM;PL	N
misie	misión	misia	misión	N;NOM;FEM;PL	N
sem	aquí	sem	aquí	ADV	ADV
musia	debo	musieť	deber	V;IPFV;IND;PL;3;POS;PRS;FIN	V
musia	debe	musieť	deber	V;IPFV;IND;PL;3;POS;PRS;FIN	V
musia	debemos	musieť	deber	V;IPFV;IND;PL;3;POS;PRS;FIN	V
musia	deben	musieť	deber	V;IPFV;IND;PL;3;POS;PRS;FIN	V
musia	hai	musieť	haber	V;IPFV;IND;PL;3;POS;PRS;FIN	V
rastlín	plantas	rastlina	planta	N;GEN;FEM;PL	N
rastlín	planta	rastlina	planta	N;GEN;FEM;PL	N
farby	cor	farba	cor	N;NOM;FEM;PL	N
farby	cores	farba	cora	N;NOM;FEM;PL	N
farby	cores	farba	cora	N;NOM;FEM;PL	N
farby	cor	farba	cor	N;NOM;FEM;PL	N
stojí	queda	stáť	quedar	V;IPFV;IND;SG;3;POS;PRS;FIN	V
spojenie	conexión	spojenie	conexión	N;NOM;NEUT;SG	N
spojenie	enlace	spojenie	enlace	N;NOM;NEUT;SG	N
niektorí	algúns	niektorý	algún	DET;ANIM;NOM;MASC;PL	DET
niektorí	algunhas	niektorý	algún	DET;ANIM;NOM;MASC;PL	DET
niektorí	un	niektorý	un	DET;ANIM;NOM;MASC;PL	DET
druhé	segunda	druhý	segundo	ADJ;NOM;NEUT;SG	ADJ
cestu	camiño	cesta	camiño	N;ACC;FEM;SG	N
cestu	senda	cesta	senda	N;ACC;FEM;SG	N
univerzita	universidade	univerzita	universidade	N;NOM;FEM;SG	N
univerzita	universidades	univerzita	universidade	N;NOM;FEM;SG	N
planéty	planeta	planéta	planeta	N;NOM;FEM;PL	N
planéty	planetas	planéta	planeta	N;NOM;FEM;PL	N
týždňa	semana	týždeň	semanar	N;INAN;GEN;MASC;SG	N
týždňa	á	týždeň	á	N;INAN;GEN;MASC;SG	N
parku	parque	park	parque	N;INAN;GEN;MASC;SG	N
späť	atrás	späť	atrás	ADV	ADV
západ	oeste	západ	oeste	N;INAN;NOM;MASC;SG	N
západ	occidente	západ	occidente	N;INAN;NOM;MASC;SG	N
kód	código	kód	código	N;INAN;NOM;MASC;SG	N
všetci	todo	všetok	todo	DET;ANIM;NOM;MASC;PL	DET
všetci	todos	všetok	todo	DET;ANIM;NOM;MASC;PL	DET
všetci	o	všetok	o	DET;ANIM;NOM;MASC;PL	DET
všetci	todo	všetok	todo	DET;ANIM;NOM;MASC;PL	DET
všetci	todos	všetok	todo	DET;ANIM;NOM;MASC;PL	DET
všetci	todas	všetok	todo	DET;ANIM;NOM;MASC;PL	DET
všetci	todo	všetok	todo	DET;ANIM;NOM;MASC;PL	DET
všetci	o	všetok	o	DET;ANIM;NOM;MASC;PL	DET
všetci	todos	všetok	todo	DET;ANIM;NOM;MASC;PL	DET
obsah	contido	obsah	contido	N;INAN;NOM;MASC;SG	N
pôvod	orixe	pôvod	orixe	N;INAN;NOM;MASC;SG	N
lekár	médico	lekár	médico	N;ANIM;NOM;MASC;SG	N
lekár	médico	lekár	médico	N;ANIM;NOM;MASC;SG	N
lekár	doutor	lekár	doutor	N;ANIM;NOM;MASC;SG	N
more	mar	more	mar	N;NOM;NEUT;SG	N
námestie	praza	námestie	praza	N;NOM;NEUT;SG	N
okolie	barrio	okolie	barrio	N;NOM;NEUT;SG	N
vzdialenosti	distancia	vzdialenosť	distancia	N;NOM;FEM;PL	N
vzdialenosti	distancias	vzdialenosť	distancia	N;NOM;FEM;PL	N
veci	cousas	vec	cousa	N;NOM;FEM;PL	N
veci	cousas	vec	cousa	N;NOM;FEM;PL	N
veci	material	vec	material	N;NOM;FEM;PL	N
medzinárodné	internacional	medzinárodný	internacional	ADJ;NOM;NEUT;SG	ADJ
medzinárodné	internacionais	medzinárodný	internacional	ADJ;NOM;NEUT;SG	ADJ
prírodné	natural	prírodný	natural	ADJ;NOM;NEUT;SG	ADJ
prírodné	normal	prírodný	normal	ADJ;NOM;NEUT;SG	ADJ
prírodné	naturais	prírodný	natural	ADJ;NOM;NEUT;SG	ADJ
príliš	tamén	príliš	tamén	ADV	ADV
príliš	demasiado	príliš	demasiado	ADV	ADV
príliš	moi	príliš	moi	ADV	ADV
biskup	bispo	biskup	bispo	N;ANIM;NOM;MASC;SG	N
ulici	rúa	ulica	rúa	N;DAT;FEM;SG	N
vzťah	relación	vzťah	relación	N;INAN;NOM;MASC;SG	N
vzťah	relación	vzťah	relación	N;INAN;NOM;MASC;SG	N
výsledok	resultado	výsledok	resultado	N;INAN;NOM;MASC;SG	N
výsledok	consecuencia	výsledok	consecuencia	N;INAN;NOM;MASC;SG	N
výsledok	resultado	výsledok	resultado	N;INAN;NOM;MASC;SG	N
vysoké	alto	vysoký	alto	ADJ;NOM;NEUT;SG	ADJ
vysoké	alta	vysoký	alto	ADJ;NOM;NEUT;SG	ADJ
vysoké	alto	vysoký	alto	ADJ;NOM;NEUT;SG	ADJ
vysoké	alta	vysoký	alto	ADJ;NOM;NEUT;SG	ADJ
dňoch	días	deň	día	N;INAN;GEN;MASC;PL	N
firmy	empresas	firma	empresa	N;NOM;FEM;PL	N
firmy	compañías	firma	compañía	N;NOM;FEM;PL	N
väčšinu	maioría	väčšina	maioría	N;ACC;FEM;SG	N
výskum	investigación	výskum	investigación	N;INAN;NOM;MASC;SG	N
výskum	investigacións	výskum	investigación	N;INAN;NOM;MASC;SG	N
strán	páxinas	strana	páxina	N;GEN;FEM;PL	N
posledných	recente	posledný	recente	ADJ;GEN;MASC;PL	ADJ
posledných	recentes	posledný	recente	ADJ;GEN;MASC;PL	ADJ
posledných	últimos	posledný	último	ADJ;GEN;MASC;PL	ADJ
brat	irmán	brat	irmán	N;ANIM;NOM;MASC;SG	N
otca	pai	otec	pai	N;ANIM;ACC;MASC;SG	N
otca	padre	otec	padre	N;ANIM;ACC;MASC;SG	N
víťazi	gañadores	víťaz	gañador	N;ANIM;NOM;MASC;PL	N
filozofie	filosofía	filozofie	filosofía	N;NOM;FEM;PL	N
mesiacov	meses	mesiac	mes	N;INAN;GEN;MASC;PL	N
veža	torre	veža	torre	N;NOM;FEM;SG	N
smrť	morte	smrť	morte	N;NOM;FEM;SG	N
réžia	dirección	réžia	dirección	N;NOM;FEM;SG	N
vydavateľ	edición	vydavateľ	edición	N;ANIM;NOM;MASC;SG	N
pole	campo	pole	campo	N;NOM;NEUT;SG	N
pole	campos	pole	campo	N;NOM;NEUT;SG	N
pole	terreo	pole	terreo	N;NOM;NEUT;SG	N
pole	foxa	pole	foxa	N;NOM;NEUT;SG	N
dlhé	longo	dlhý	longo	ADJ;NOM;NEUT;SG	ADJ
dlhé	longa	dlhý	longo	ADJ;NOM;NEUT;SG	ADJ
producent	produtor	producent	produtor	N;ANIM;NOM;MASC;SG	N
povrch	superficie	povrch	superficie	N;INAN;NOM;MASC;SG	N
vydanie	edición	vydanie	edición	N;NOM;NEUT;SG	N
vydanie	tema	vydanie	tema	N;NOM;NEUT;SG	N
vydanie	problema	vydanie	problema	N;NOM;NEUT;SG	N
postup	procedemento	postup	procedemento	N;INAN;NOM;MASC;SG	N
zahŕňa	inclúe	zahŕňať	incluír	V;IPFV;IND;SG;3;POS;PRS;FIN	V
prišiel	cheguei	prísť	chegar	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V
prišiel	chegou	prísť	chegar	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V
prišiel	chegamos	prísť	chegar	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V
prišiel	chegaron	prísť	chegar	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V
prišiel	chegar	prísť	chegar	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V
prišiel	chegou	prísť	chegar	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V
prišiel	veu	prísť	vir	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V
cisára	emperador	cisár	emperador	N;ANIM;ACC;MASC;SG	N
existujú	existen	existovať	existir	V;IPFV;IND;PL;3;POS;PRS;FIN	V
existujú	existir	existovať	existir	V;IPFV;IND;PL;3;POS;PRS;FIN	V
existujú	existe	existovať	existir	V;IPFV;IND;PL;3;POS;PRS;FIN	V
sovietsky	soviética	sovietsky	soviético	ADJ;ANIM;NOM;MASC;SG	ADJ
vysoká	alto	vysoký	alto	ADJ;NOM;FEM;SG	ADJ
vysoká	alta	vysoký	alto	ADJ;NOM;FEM;SG	ADJ
vysoká	alto	vysoký	alto	ADJ;NOM;FEM;SG	ADJ
vysoká	alta	vysoký	alto	ADJ;NOM;FEM;SG	ADJ
dostali	teño	dostať	ter	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V
dostali	tes	dostať	tes	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V
dostali	ten	dostať	ter	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V
dostali	temos	dostať	ter	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V
formy	formas	forma	forma	N;NOM;FEM;PL	N
formy	forma	forma	forma	N;NOM;FEM;PL	N
formy	documentos	forma	documento	N;NOM;FEM;PL	N
medzinárodná	internacional	medzinárodný	internacional	ADJ;NOM;FEM;SG	ADJ
medzinárodná	internacionais	medzinárodný	internacional	ADJ;NOM;FEM;SG	ADJ
niekto	alguén	niekto	alguén	PRO;ANIM;NOM;MASC;SG	PRO
niekto	alguén	niekto	alguén	PRO;ANIM;NOM;MASC;SG	PRO
niekto	alguén	niekto	alguén	PRO;ANIM;NOM;MASC;SG	PRO
niekto	que	niekto	que	PRO;ANIM;NOM;MASC;SG	PRO
niekto	alguén	niekto	alguén	PRO;ANIM;NOM;MASC;SG	PRO
architektúry	arquitectura	architektúra	arquitectura	N;NOM;FEM;PL	N
vedy	ciencia	veda	ciencia	N;NOM;FEM;PL	N
vedy	ciencias	veda	ciencia	N;NOM;FEM;PL	N
vedy	cencia	veda	cencia	N;NOM;FEM;PL	N
podporu	apoio	podpora	apoio	N;ACC;FEM;SG	N
tých	eses	ten	ese	DET;ANIM;GEN;MASC;PL	DET
tých	esas	ten	ese	DET;ANIM;GEN;MASC;PL	DET
tých	os	ten	o	DET;ANIM;GEN;MASC;PL	DET
objekty	obxectos	objekt	obxecto	N;INAN;NOM;MASC;PL	N
obyvatelia	habitantes	obyvateľ	habitante	N;ANIM;NOM;MASC;PL	N
obyvatelia	residentes	obyvateľ	residente	N;ANIM;NOM;MASC;PL	N
obrázkov	imaxes	obrázok	imaxe	N;INAN;GEN;MASC;PL	N
obrázkov	fotos	obrázok	foto	N;INAN;GEN;MASC;PL	N
obrázkov	imaxes	obrázok	imaxe	N;INAN;GEN;MASC;PL	N
obrázkov	fotografías	obrázok	fotografía	N;INAN;GEN;MASC;PL	N
rodina	familia	rodina	familia	N;NOM;FEM;SG	N
štýl	estilo	štýl	estilo	N;INAN;NOM;MASC;SG	N
používať	usamos	používať	usar	V;IPFV;POS;NFIN	V
používať	usar	používať	usar	V;IPFV;POS;NFIN	V
používať	usan	používať	usar	V;IPFV;POS;NFIN	V
video	vídeo	video	vídeo	N;NOM;NEUT;SG	N
video	video	video	video	N;NOM;NEUT;SG	N
video	videoxogos	video	videoxogos	N;NOM;NEUT;SG	N
grécka	grego	grécka	grego	N;NOM;NEUT;SG	N
grécka	grecia	grécka	grecio	N;NOM;NEUT;SG	N
južná	sudáfrica	južný	sudáfricar	ADJ;NOM;FEM;SG	ADJ
výber	opción	výber	opción	N;INAN;NOM;MASC;SG	N
výber	elección	výber	elección	N;INAN;NOM;MASC;SG	N
výber	escolla	výber	escolla	N;INAN;NOM;MASC;SG	N
výber	alternativa	výber	alternativa	N;INAN;NOM;MASC;SG	N
house	casa	hous	casa	N;INAN;NOM;MASC;SG	N
divadla	teatro	divadlo	teatro	N;NOM;NEUT;PL	N
divadla	recinto	divadlo	recinto	N;NOM;NEUT;PL	N
divadla	teatro	divadlo	teatro	N;NOM;NEUT;PL	N
zámok	castelo	zámok	castelo	N;INAN;NOM;MASC;SG	N
účasť	participación	účasť	participación	N;NOM;FEM;SG	N
list	carta	list	carta	N;INAN;NOM;MASC;SG	N
list	letra	list	letra	N;INAN;NOM;MASC;SG	N
pohoria	montañas	pohoriť	montaña	N;NOM;NEUT;PL	N
pohoria	das	pohoriť	das	N;NOM;NEUT;PL	N
pohoria	andes	pohoriť	ande	N;NOM;NEUT;PL	N
pohoria	montes	pohoriť	monte	N;NOM;NEUT;PL	N
pohoria	montaña	pohoriť	montaña	N;NOM;NEUT;PL	N
pohoria	monte	pohoriť	monte	N;NOM;NEUT;PL	N
šesť	6	šesť	6	NUM;NOM;NEUT;SG	NUM
výroby	produción	výroba	produción	N;NOM;FEM;PL	N
výroby	producción	výroba	producción	N;NOM;FEM;PL	N
hodnoty	valores	hodnota	valor	N;NOM;FEM;PL	N
nás	nos	my	nos	PRO;ACC;PL;1	PRO
organizácia	organización	organizácia	organización	N;NOM;FEM;SG	N
organizácia	sindicato	organizácia	sindicato	N;NOM;FEM;SG	N
termín	termo	termina	termo	N;INAN;NOM;MASC;SG	N
termín	prazo	termina	prazo	N;INAN;NOM;MASC;SG	N
termín	período	termina	período	N;INAN;NOM;MASC;SG	N
úrad	autoridade	úrad	autoridade	N;INAN;NOM;MASC;SG	N
úrad	oficina	úrad	oficinar	N;INAN;NOM;MASC;SG	N
úrad	despacho	úrad	despacho	N;INAN;NOM;MASC;SG	N
úrad	correo	úrad	correo	N;INAN;NOM;MASC;SG	N
provincie	provincia	provincia	provincia	N;NOM;FEM;PL	N
prístup	acceso	prístup	acceso	N;INAN;NOM;MASC;SG	N
prístup	enfoque	prístup	enfoque	N;INAN;NOM;MASC;SG	N
vzduchu	aire	vzduch	aire	N;INAN;GEN;MASC;SG	N
vzduchu	ar	vzduch	ar	N;INAN;GEN;MASC;SG	N
teplota	temperatura	teplota	temperatura	N;NOM;FEM;SG	N
prakticky	practicamente	prakticky	practicamente	ADV	ADV
nájsť	atopar	nájsť	atopar	V;PFV;POS;NFIN	V
blízko	preto	blízko	preto	ADV	ADV
čísla	figuras	číslo	figura	N;NOM;NEUT;PL	N
čísla	números	číslo	número	N;NOM;NEUT;PL	N
čísla	das	číslo	das	N;NOM;NEUT;PL	N
čísla	número	číslo	número	N;NOM;NEUT;PL	N
únie	unión	únia	unión	N;NOM;FEM;PL	N
únie	sindicato	únia	sindicato	N;NOM;FEM;PL	N
únie	sindicalista	únia	sindicalista	N;NOM;FEM;PL	N
únie	sindical	únia	sindical	N;NOM;FEM;PL	N
žil	vivimos	žiť	vivir	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V
žil	viviron	žiť	ver	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V
žil	viviu	žiť	vivir	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V
žil	viviamos	žiť	vivir	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V
žil	vivían	žiť	vivir	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V
žil	vivín	žiť	vivir	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V
žil	vivía	žiť	vivir	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V
veliteľ	xefe	veliteľ	xefar	N;ANIM;NOM;MASC;SG	N
veliteľ	comandante	veliteľ	comandante	N;ANIM;NOM;MASC;SG	N
zariadenia	equipamento	zariadenie	equipamento	N;NOM;NEUT;PL	N
zariadenia	mecanismos	zariadenie	mecanismo	N;NOM;NEUT;PL	N
zariadenia	dispositivos	zariadenie	dispositivo	N;NOM;NEUT;PL	N
zariadenia	aparellos	zariadenie	aparello	N;NOM;NEUT;PL	N
zariadenia	utensilios	zariadenie	utensilio	N;NOM;NEUT;PL	N
zariadenia	instalacións	zariadenie	instalación	N;NOM;NEUT;PL	N
storočie	século	storočie	século	N;NOM;NEUT;SG	N
dedičstva	herdanza	dedičstvo	herdanza	N;NOM;NEUT;PL	N
práca	traballo	práca	traballo	N;NOM;FEM;SG	N
práca	traballo	práca	traballo	N;NOM;FEM;SG	N
práca	traballo	práca	traballo	N;NOM;FEM;SG	N
turné	xira	turný	xira	N;NOM;NEUT;SG	N
dosť	abondo	dosť	abondo	ADV	ADV
udalosti	eventos	udalosť	evento	N;NOM;FEM;PL	N
udalosti	sucesos	udalosť	suceso	N;NOM;FEM;PL	N
udalosti	feitos	udalosť	feito	N;NOM;FEM;PL	N
udalosti	adversos	udalosť	adverso	N;NOM;FEM;PL	N
udalosti	xuntanzas	udalosť	xuntanza	N;NOM;FEM;PL	N
udalosti	acontecementos	udalosť	acontecemento	N;NOM;FEM;PL	N
udalosti	acontecemento	udalosť	acontecemento	N;NOM;FEM;PL	N
udalosti	eventos	udalosť	evento	N;NOM;FEM;PL	N
udalosti	evento	udalosť	evento	N;NOM;FEM;PL	N
udalosti	suceso	udalosť	suceso	N;NOM;FEM;PL	N
výboru	comité	výbor	comité	N;INAN;GEN;MASC;SG	N
sústava	sistema	sústava	sistema	N;NOM;FEM;SG	N
znak	carácter	znak	carácter	N;INAN;NOM;MASC;SG	N
znak	sinal	znak	sinal	N;INAN;NOM;MASC;SG	N
preklad	tradución	preklad	tradución	N;INAN;NOM;MASC;SG	N
staršie	máis	staro	máis	ADV;CMPR	ADV
champagne	champaña	champagne	champaña	N;NOM;MASC;SG	N
piesní	cancións	piesniť	canción	N;GEN;FEM;PL	N
piesní	canción	piesniť	canción	N;GEN;FEM;PL	N
boh	deus	boh	daus	N;ANIM;NOM;MASC;SG	N
hráčov	músicos	hráč	músico	N;ANIM;ACC;MASC;PL	N
hráčov	entidades	hráč	entidade	N;ANIM;ACC;MASC;PL	N
významný	significativas	významný	significativo	ADJ;ANIM;NOM;MASC;SG	ADJ
významný	significativa	významný	significativo	ADJ;ANIM;NOM;MASC;SG	ADJ
významný	significativo	významný	significativo	ADJ;ANIM;NOM;MASC;SG	ADJ
významný	importante	významný	importante	ADJ;ANIM;NOM;MASC;SG	ADJ
pomoc	axuda	pomoc	axuda	N;ACC;FEM;SG	N
pomoc	axuda	pomoc	axuda	N;ACC;FEM;SG	N
pomoc	evitalo	pomoc	evitalo	N;ACC;FEM;SG	N
dlhý	longo	dlhý	longo	ADJ;ANIM;NOM;MASC;SG	ADJ
dlhý	longa	dlhý	longo	ADJ;ANIM;NOM;MASC;SG	ADJ
skončil	rematamos	skončiť	rematar	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V
skončil	rematou	skončiť	rematar	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V
skončil	acabou	skončiť	acabar	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V
skončil	rematei	skončiť	rematar	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V
skončil	rematado	skončiť	rematar	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V
skončil	acabado	skončiť	acabar	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V
skončil	rematar	skončiť	rematar	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V
skončil	rematou	skončiť	rematar	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V
kapely	banda	kapela	banda	N;NOM;FEM;PL	N
metra	metro	metra	metro	N;INAN;GEN;MASC;SG	N
metra	pantalóns	metra	pantalón	N;INAN;GEN;MASC;SG	N
začiatok	comezo	začiatok	comezo	N;INAN;NOM;MASC;SG	N
začiatok	principio	začiatok	principio	N;INAN;NOM;MASC;SG	N
platí	paga	platiť	pagar	V;IPFV;IND;SG;3;POS;PRS;FIN	V
platí	aplica	platiť	aplicar	V;IPFV;IND;SG;3;POS;PRS;FIN	V
dediny	aldeas	dedina	aldea	N;NOM;FEM;PL	N
dediny	pobos	dedina	pobo	N;NOM;FEM;PL	N
dediny	aldea	dedina	aldea	N;NOM;FEM;PL	N
dediny	pobo	dedina	pobo	N;NOM;FEM;PL	N
dediny	vila	dedina	vila	N;NOM;FEM;PL	N
zmienka	mención	zmienka	mención	N;NOM;FEM;SG	N
vzdialenosť	distancia	vzdialenosť	distancia	N;NOM;FEM;SG	N
vzdialenosť	distancias	vzdialenosť	distancia	N;NOM;FEM;SG	N
systémy	sistemas	systém	sistema	N;INAN;NOM;MASC;PL	N
systémy	sistema	systém	sistema	N;INAN;NOM;MASC;PL	N
použiť	usamos	použiť	usar	V;PFV;POS;NFIN	V
použiť	usar	použiť	usar	V;PFV;POS;NFIN	V
použiť	usan	použiť	usar	V;PFV;POS;NFIN	V
príbeh	conto	príbeh	conto	N;INAN;NOM;MASC;SG	N
príbeh	fadas	príbeh	facer	N;INAN;NOM;MASC;SG	N
príbeh	historia	príbeh	historia	N;INAN;NOM;MASC;SG	N
príbeh	relato	príbeh	relato	N;INAN;NOM;MASC;SG	N
stránkach	páxinas	stránka	páxina	N;GEN;FEM;PL	N
politické	político	politický	político	ADJ;NOM;NEUT;SG	ADJ
maďarsko	hungría	maďarsko	hungría	N;NOM;NEUT;SG	N
pohyb	movemento	pohyb	movemento	N;INAN;NOM;MASC;SG	N
pohyb	movemento	pohyb	movemento	N;INAN;NOM;MASC;SG	N
pohyb	movementos	pohyb	movemento	N;INAN;NOM;MASC;SG	N
pohyb	movimento	pohyb	movimento	N;INAN;NOM;MASC;SG	N
pohyb	xesto	pohyb	xesto	N;INAN;NOM;MASC;SG	N
kníh	libros	kniha	libro	N;GEN;FEM;PL	N
vzťahy	relación	vzťah	relación	N;INAN;NOM;MASC;PL	N
vzťahy	relacións	vzťah	relación	N;INAN;NOM;MASC;PL	N
vzťahy	relación	vzťah	relación	N;INAN;NOM;MASC;PL	N
vzťahy	relacións	vzťah	relación	N;INAN;NOM;MASC;PL	N
prvkov	elementos	prvok	elemento	N;INAN;GEN;MASC;PL	N
ochrana	protección	ochrana	protección	N;NOM;FEM;SG	N
politická	político	politický	político	ADJ;NOM;FEM;SG	ADJ
víťazstvo	vitoria	víťazstvo	vitoria	N;NOM;NEUT;SG	N
víťazstvo	victoria	víťazstvo	victoria	N;NOM;NEUT;SG	N
veľkosti	tamaño	veľkosť	tamaño	N;NOM;FEM;PL	N
veľkosti	tamaños	veľkosť	tamaño	N;NOM;FEM;PL	N
dôležité	importante	dôležitý	importante	ADJ;NOM;NEUT;SG	ADJ
dôležité	importantes	dôležitý	importante	ADJ;NOM;NEUT;SG	ADJ
