एक	一	एक	一	NUM	NUM
मूल्यांकन	評定	मूल्यांकन	評定	N;NOM;MASC;SG;3	N
वाक्य	センテンス	वाक्य	センテンス	N;NOM;MASC;SG;3	N
वाक्य	文章	वाक्य	文章	N;NOM;MASC;SG;3	N
डाटा	データ	डाटा	データ	N;NOM;MASC;SG;3	N
ध्वज	バナー	ध्वज	バナー	N;NOM;MASC;SG;3	N
ध्वज	横断幕	ध्वज	横断幕	N;NOM;MASC;SG;3	N
ध्वज	国旗	ध्वज	国旗	N;NOM;MASC;SG;3	N
ध्वज	国旗	ध्वज	国旗	N;NOM;MASC;SG;3	N
ध्वज	バナー	ध्वज	バナー	N;NOM;MASC;SG;3	N
ध्वज	横断幕	ध्वज	横断幕	N;NOM;MASC;SG;3	N
पुल	ブリッジ	पुल	ブリッジ	N;NOM;MASC;SG;3	N
डाल	出演	डाल	出演	V;ACT	V
फीट	フィート	फुट	フィート	N;NOM;MASC;SG;3	N
फीट	両足	फुट	両足	N;NOM;MASC;SG;3	N
पुस्तकें	書物	पुस्तक	書物	N;NOM;FEM;PL;3	N
पुस्तकें	帳簿	पुस्तक	帳簿	N;NOM;FEM;PL;3	N
पुस्तकें	書籍	पुस्तक	書籍	N;NOM;FEM;PL;3	N
बहन	姉妹	बहन	姉妹	N;NOM;FEM;SG;3	N
हल	船体	हल	船体	N;NOM;MASC;SG;3	N
हल	ソリューション	हल	ソリューション	N;NOM;MASC;SG;3	N
हल	溶液	हल	溶液	N;NOM;MASC;SG;3	N
तारों	スター	तारा	スター	N;ACC;MASC;PL;3	N
तारों	恒星	तारा	恒星	N;ACC;MASC;PL;3	N
अधिकारों	権利	अधिकार	権利	N;ACC;MASC;PL;3	N
साक्षात्कार	面接	साक्षात्कार	面接	N;NOM;MASC;SG;3	N
साक्षात्कार	インタビュー	साक्षात्कार	インタビュー	N;NOM;MASC;SG;3	N
साक्षात्कार	インタビュー	साक्षात्कार	インタビュー	N;NOM;MASC;SG;3	N
सेवाएं	サービス	सेवा	サービス	N;NOM;FEM;PL;3	N
बीमा	保険	बीमा	保険	N;NOM;MASC;SG;3	N
सुबह	モーニング	सुबह	モーニング	N;NOM;FEM;SG;3	N
मानचित्र	マップ	मानचित्र	マップ	N;NOM;MASC;SG;3	N
मानचित्र	マップ	मानचित्र	マップ	N;NOM;MASC;SG;3	N
संस्थाओं	機関	संस्था	機関	N;ACC;FEM;PL;3	N
खर्च	費用	खर्च	費用	N;NOM;MASC;SG;3	N
खर्च	経費	खर्च	経費	N;NOM;MASC;SG;3	N
जातियाँ	コミュニティ	जाति	コミュニティ	N;NOM;FEM;PL;3	N
हाई	ハイ	हाई	ハイ	N;NOM	N
मालिक	オーナー	मालिक	オーナー	N;NOM;MASC;SG;3	N
मालिक	所有者	मालिक	所有者	N;NOM;MASC;SG;3	N
जंगल	フォレスト	जंगल	フォレスト	N;NOM;MASC;SG;3	N
जंगल	森林	जंगल	森林	N;NOM;MASC;SG;3	N
पैर	フィート	पैर	フィート	N;NOM;MASC;PL;3	N
पैर	両足	पैर	両足	N;NOM;MASC;PL;3	N
पैर	フィート	पैर	フィート	N;NOM;MASC;PL;3	N
बालक	子供	बालक	子供	N;NOM;MASC;SG;3	N
बालक	児童	बालक	児童	N;NOM;MASC;SG;3	N
चुनावों	選挙	चुनाव	選挙	N;ACC;MASC;PL;3	N
सैनिकों	兵士	सैनिक	兵士	N;ACC;MASC;PL;3	N
बेटे	息子	बेटा	息子	N;NOM;MASC;SG;3	N
बेटे	息子	बेटा	息子	N;NOM;MASC;SG;3	N
कोर्ट	法廷	कोर्ट	法廷	N;NOM;MASC;SG;3	N
कोर्ट	コート	कोर्ट	コート	N;NOM;MASC;SG;3	N
कोर्ट	裁判所	कोर्ट	裁判所	N;NOM;MASC;SG;3	N
निर्देश	方向	निर्देश	方向	N;NOM;MASC;SG;3	N
निर्देश	道	निर्देश	道	N;NOM;MASC;SG;3	N
निर्देश	手順	निर्देश	手順	N;NOM;MASC;SG;3	N
आवाज	音量	आवाज	音量	N;NOM;FEM;SG;3	N
आवाज	ボリューム	आवाज	ボリューム	N;NOM;FEM;SG;3	N
आवाज	体積	आवाज	体積	N;NOM;FEM;SG;3	N
आवाज	ボイス	आवाज	ボイス	N;NOM;FEM;SG;3	N
आवाज	音声	आवाज	音声	N;NOM;FEM;SG;3	N
मनोरंजन	レクリエーション	मनोरंजन	レクリエーション	N;NOM;MASC;SG;3	N
मनोरंजन	エンターテイメント	मनोरंजन	エンターテイメント	N;NOM;MASC;SG;3	N
मनोरंजन	エンターテインメント	मनोरंजन	エンターテインメント	N;NOM;MASC;SG;3	N
मनोरंजन	アミューズメント	मनोरंजन	アミューズメント	N;NOM;MASC;SG;3	N
विलय	マージ	विलय	マージ	N;NOM;MASC;SG;3	N
विलय	マージ	विलय	マージ	N;NOM;MASC;SG;3	N
दीवार	ウォール	दीवार	ウォール	N;NOM;FEM;SG;3	N
सकारात्मक	ポジティブ	सकारात्मक	ポジティブ	ADJ	ADJ
संभवतः	おそらく	संभवतः	おそらく	ADV	ADV
चिकित्सक	医師	चिकित्सक	医師	N;NOM;MASC;SG;3	N
चिकित्सक	セラピスト	चिकित्सक	セラピスト	N;NOM;MASC;SG;3	N
चिकित्सक	治療	चिकित्सक	治療	N;NOM;MASC;SG;3	N
चिकित्सक	セラピー	चिकित्सक	セラピー	N;NOM;MASC;SG;3	N
चिकित्सक	セラピスト	चिकित्सक	セラピスト	N;NOM;MASC;SG;3	N
वर्ण	色相	वर्ण	色相	N;NOM;MASC;SG;3	N
वर्ण	文字	वर्ण	文字	N;NOM;MASC;SG;3	N
वर्ण	性格	वर्ण	性格	N;NOM;MASC;SG;3	N
वर्ण	キャラクター	वर्ण	キャラクター	N;NOM;MASC;SG;3	N
वर्ण	文字	वर्ण	文字	N;NOM;MASC;SG;3	N
वर्ण	キャラクター	वर्ण	キャラクター	N;NOM;MASC;SG;3	N
किताब	書物	किताब	書物	N;NOM;FEM;SG;3	N
किताब	ブック	किताब	ブック	N;NOM;FEM;SG;3	N
वनस्पति	植生	वनस्पति	植生	N;NOM;FEM;SG;3	N
प्रतिनिधि	代理人	प्रतिनिधि	代理人	N;NOM;MASC;SG;3	N
शब्दावली	用語	शब्दावली	用語	N;NOM;FEM;SG;3	N
शब्दावली	語彙	शब्दावली	語彙	N;NOM;FEM;SG;3	N
रास्ते	ウェイ	रास्ता	ウェイ	N;NOM;MASC;SG;3	N
लेखकों	作家	लेखक	作家	N;ACC;MASC;PL;3	N
फैसला	ジャッジ	फैसला	ジャッジ	N;NOM;MASC;SG;3	N
फैसला	裁判官	फैसला	裁判官	N;NOM;MASC;SG;3	N
कीमत	プライス	कीमत	プライス	N;NOM;FEM;SG;3	N
कीमत	対価	कीमत	対価	N;NOM;FEM;SG;3	N
कीमत	値段	कीमत	値段	N;NOM;FEM;SG;3	N
कीमत	価格	कीमत	価格	N;NOM;FEM;SG;3	N
प्रतिमा	彫像	प्रतिमा	彫像	N;NOM;FEM;SG;3	N
ज्योतिष	占星術	ज्योतिष	占星術	N;NOM;MASC;SG;3	N
ईंधन	燃料	ईंधन	燃料	N;NOM;MASC;SG;3	N
तनाव	ストレス	तनाव	ストレス	N;NOM;MASC;SG;3	N
योग्यता	資格	योग्यता	資格	N;NOM;FEM;SG;3	N
योग्यता	資格	योग्यता	資格	N;NOM;FEM;SG;3	N
बैठक	ミーティング	बैठक	ミーティング	N;NOM;FEM;SG;3	N
बैठक	会議	बैठक	会議	N;NOM;FEM;SG;3	N
बैठक	ミーティング	बैठक	ミーティング	N;NOM;FEM;SG;3	N
बैठक	会議	बैठक	会議	N;NOM;FEM;SG;3	N
कम्प्यूटर	コンピューター	कम्प्यूटर	コンピューター	N;NOM;MASC;SG;3	N
कम्प्यूटर	コンピュータ	कम्प्यूटर	コンピュータ	N;NOM;MASC;SG;3	N
जल्द	まも	जल्द	まも	ADV	ADV
जल्द	もう	जल्द	もう	ADV	ADV
हॉल	ホール	हॉल	ホール	N;NOM;MASC;SG;3	N
जवाब	返信	जवाब	返信	N;NOM;MASC;SG;3	N
जवाब	レスポンス	जवाब	レスポンス	N;NOM;MASC;SG;3	N
जवाब	返信	जवाब	返信	N;NOM;MASC;SG;3	N
संपादक	エディタ	संपादक	エディタ	N;NOM;MASC;SG;3	N
संपादक	エディタ	संपादक	エディタ	N;NOM;MASC;SG;3	N
बंदरगाह	港湾	बंदरगाह	港湾	N;NOM;MASC;SG;3	N
बंदरगाह	ポート	बंदरगाह	ポート	N;NOM;MASC;SG;3	N
ग्रुप	集団	ग्रुप	集団	N;NOM;MASC;SG;3	N
ग्रुप	グループ	ग्रुप	グループ	N;NOM;MASC;SG;3	N
गहराई	深度	गहराई	深度	N;NOM;FEM;SG;3	N
गहराई	奥行き	गहराई	奥行き	N;NOM;FEM;SG;3	N
आश्रम	ホスピス	आश्रम	ホスピス	N;NOM;MASC;SG;3	N
कण	粒子	कण	粒子	N;NOM;MASC;SG;3	N
कण	パーティクル	कण	パーティクル	N;NOM;MASC;SG;3	N
कण	粒子	कण	粒子	N;NOM;MASC;SG;3	N
वाणिज्यिक	コマーシャル	वाणिज्यिक	コマーシャル	N;NOM;MASC;3	N
वाणिज्यिक	商業	वाणिज्यिक	商業	N;NOM;MASC;3	N
शिखर	山頂	शिखर	山頂	N;NOM;MASC;SG;3	N
शिखर	ピーク	शिखर	ピーク	N;NOM;MASC;SG;3	N
धरती	地球	धरती	地球	N;NOM;FEM;SG;3	N
धरती	アース	धरती	アース	N;NOM;FEM;SG;3	N
पेशेवर	プロフェッショナル	पेशेवर	プロフェッショナル	N;NOM;MASC;SG;3	N
पेशेवर	プロフェッショナル	पेशेवर	プロフェッショナル	N;NOM;MASC;SG;3	N
समीकरण	方程式	समीकरण	方程式	N;NOM;MASC;SG;3	N
जाँच	テスト	जाँच	テスト	N;NOM;FEM;SG;3	N
जाँच	テスト	जाँच	テスト	N;NOM;FEM;SG;3	N
प्रथा	練習	प्रथा	練習	N;NOM;FEM;SG;3	N
दोनो	両方	दोनो	両方		
परम्परा	伝統	परम्परा	伝統	N;NOM;FEM;SG;3	N
एसोसिएशन	組合	एसोसिएशन	組合	N;NOM;FEM;SG;3	N
एसोसिएशन	社団	एसोसिएशन	社団	N;NOM;FEM;SG;3	N
एसोसिएशन	協会	एसोसिएशन	協会	N;NOM;FEM;SG;3	N
एसोसिएशन	アソシエーション	एसोसिएशन	アソシエーション	N;NOM;FEM;SG;3	N
आध्यात्मिक	スピリチュアル	आध्यात्मिक	スピリチュアル	N;NOM;MASC;SG;3	N
साइट	サイト	साइट	サイト	N;NOM;FEM;SG;3	N
साइट	敷地	साइट	敷地	N;NOM;FEM;SG;3	N
साइट	サイト	साइट	サイト	N;NOM;FEM;SG;3	N
विशेषकर	特に	विशेषकर	特に	ADV	ADV
विशेषकर	特に	विशेषकर	特に	ADV	ADV
महाद्वीप	大陸	महाद्वीप	大陸	N;NOM;MASC;SG;3	N
महाद्वीप	大陸	महाद्वीप	大陸	N;NOM;MASC;SG;3	N
तरीका	ウェイ	तरीका	ウェイ	N;NOM;MASC;SG;3	N
बॉक्स	ボックス	बॉक्स	ボックス	N;NOM;MASC;SG;3	N
बॉक्स	ボックス	बॉक्स	ボックス	N;NOM;MASC;SG;3	N
श्रेय	クレジット	श्रेय	クレジット	N;NOM;MASC;SG;3	N
श्रेय	クレジット	श्रेय	クレジット	N;NOM;MASC;SG;3	N
श्रेय	謝	श्रेय	謝	N;NOM;MASC;SG;3	N
स्टेट	都道府県	स्टेट	都道府県	N;NOM;MASC;SG;3	N
स्टेट	状態	स्टेट	状態	N;NOM;MASC;SG;3	N
समकालीन	現代	समकालीन	現代	N;NOM;MASC;SG;3	N
प्रारूप	ドラフト	प्रारूप	ドラフト	N;NOM;MASC;SG;3	N
प्रारूप	下書き	प्रारूप	下書き	N;NOM;MASC;SG;3	N
प्रारूप	フォーマット	प्रारूप	フォーマット	N;NOM;MASC;SG;3	N
प्रारूप	書式	प्रारूप	書式	N;NOM;MASC;SG;3	N
एक्सप्रेस	エクスプレス	एक्सप्रेस	エクスプレス	N;NOM;FEM;SG;3	N
एक्सप्रेस	急行	एक्सप्रेस	急行	N;NOM;FEM;SG;3	N
वजन	重量	वजन	重量	N;NOM;MASC;SG;3	N
वजन	体重	वजन	体重	N;NOM;MASC;SG;3	N
प्रक्रियाओं	プロセス	प्रक्रिया	プロセス	N;ACC;FEM;PL;3	N
प्रक्रियाओं	手続	प्रक्रिया	手続	N;ACC;FEM;PL;3	N
प्रक्रियाओं	プロシージャ	प्रक्रिया	プロシージャ	N;ACC;FEM;PL;3	N
प्रक्रियाओं	手順	प्रक्रिया	手順	N;ACC;FEM;PL;3	N
अभिव्यक्ति	発話	अभिव्यक्ति	発話	N;NOM;FEM;SG;3	N
मंदिरों	寺院	मंदिर	寺院	N;ACC;MASC;PL;3	N
चोट	外傷	चोट	外傷	N;NOM;FEM;SG;3	N
संगीतकार	音楽家	संगीतकार	音楽家	N;NOM;MASC;SG;3	N
संगीतकार	ミュージシャン	संगीतकार	ミュージシャン	N;NOM;MASC;SG;3	N
संगीतकार	ミュージシャン	संगीतकार	ミュージシャン	N;NOM;MASC;SG;3	N
प्रवृत्ति	トレンド	प्रवृत्ति	トレンド	N;NOM;FEM;SG;3	N
रुचि	利子	रुचि	利子	N;NOM;FEM;SG;3	N
रुचि	利息	रुचि	利息	N;NOM;FEM;SG;3	N
पर्यटक	ツーリスト	पर्यटक	ツーリスト	N;NOM;MASC;PL;3	N
पर्यटक	ツーリスト	पर्यटक	ツーリスト	N;NOM;MASC;PL;3	N
पर्यटक	観光	पर्यटक	観光	N;NOM;MASC;PL;3	N
मछली	繊維	मछली	繊維	N;NOM;FEM;SG;3	N
मछली	ファイバ	मछली	ファイバ	N;NOM;FEM;SG;3	N
मछली	魚類	मछली	魚類	N;NOM;FEM;SG;3	N
मछली	繊維	मछली	繊維	N;NOM;FEM;SG;3	N
उपभोक्ता	消費者	उपभोक्ता	消費者	N;NOM;MASC;SG;3	N
उपभोक्ता	消費者	उपभोक्ता	消費者	N;NOM;MASC;SG;3	N
आसान	易しい	आसान	易しい	ADJ	ADJ
आसान	やさしい	आसान	やさしい	ADJ	ADJ
आसान	簡単	आसान	簡単	ADJ	ADJ
पाठ्यक्रम	コース	पाठ्यक्रम	コース	N;NOM;MASC;SG;3	N
पाठ्यक्रम	コース	पाठ्यक्रम	コース	N;NOM;MASC;SG;3	N
गवर्नर	知事	गवर्नर	知事	N;NOM;MASC;SG;3	N
प्रतिभा	天才	प्रतिभा	天才	N;NOM;FEM;SG;3	N
प्रतिभा	タレント	प्रतिभा	タレント	N;NOM;FEM;SG;3	N
सीट	座席	सीट	座席	N;NOM;FEM;SG;3	N
उत्सव	フェスティバル	उत्सव	フェスティバル	N;NOM;MASC;SG;3	N
उत्सव	祭事	उत्सव	祭事	N;NOM;MASC;SG;3	N
उत्सव	祭り	उत्सव	祭り	N;NOM;MASC;SG;3	N
उत्सव	お	उत्सव	お	N;NOM;MASC;SG;3	N
उत्सव	ジャンボリー	उत्सव	ジャンボリー	N;NOM;MASC;SG;3	N
उत्सव	祝賀	उत्सव	祝賀	N;NOM;MASC;SG;3	N
उत्सव	お	उत्सव	お	N;NOM;MASC;SG;3	N
कपड़े	被服	कपड़ा	被服	N;NOM;MASC;PL;3	N
कपड़े	被服	कपड़ा	被服	N;NOM;MASC;PL;3	N
कपड़े	洋服	कपड़ा	洋服	N;NOM;MASC;PL;3	N
सालों	年数	साल	年数	N;NOM;MASC;PL;3	N
खनिज	鉱物	खनिज	鉱物	N;NOM;MASC;SG;3	N
खनिज	化石	खनिज	化石	N;NOM;MASC;SG;3	N
खनिज	鉱物	खनिज	鉱物	N;NOM;MASC;SG;3	N
लम्बी	長い	लंबा	長い	ADJ;NOM;FEM;SG	ADJ
बुद्धि	知能	बुद्धि	知能	N;NOM;FEM;SG;3	N
विषाणु	ウィルス	विषाणु	ウィルス	N;NOM;MASC;SG;3	N
विषाणु	ウイルス	विषाणु	ウイルス	N;NOM;MASC;SG;3	N
कठोर	難しい	कठोर	難しい	ADJ	ADJ
प्रणालियों	システム	प्रणाली	システム	N;ACC;MASC;PL;3	N
प्रणालियों	システムズ	प्रणाली	システムズ	N;ACC;MASC;PL;3	N
विकार	病気	विकार	病気	N;NOM;MASC;SG;3	N
विकार	疾病	विकार	疾病	N;NOM;MASC;SG;3	N
विकार	疾患	विकार	疾患	N;NOM;MASC;SG;3	N
घटक	コンポジット	घटक	コンポジット	N;NOM;MASC;SG;3	N
घटक	複合	घटक	複合	N;NOM;MASC;SG;3	N
घटक	コンポーネント	घटक	コンポーネント	N;NOM;MASC;SG;3	N
घनत्व	密度	घनत्व	密度	N;NOM;MASC;SG;3	N
वर्गों	正方	वर्ग	正方	N;ACC;MASC;PL;3	N
वर्गों	セクション	वर्ग	セクション	N;ACC;MASC;PL;3	N
संहिता	コード	संहिता	コード	N;NOM;FEM;SG;3	N
संहिता	符号	संहिता	符号	N;NOM;FEM;SG;3	N
काल्पनिक	ファンタジー	काल्पनिक	ファンタジー	N;NOM;MASC;SG;3	N
तारामंडल	星座	तारामंडल	星座	N;NOM;MASC;SG;3	N
बातें	モノ	बात	モノ	N;NOM;FEM;PL;3	N
बातें	物事	बात	物事	N;NOM;FEM;PL;3	N
बातें	もの	बात	もの	N;NOM;FEM;PL;3	N
बातें	語録	बात	語録	N;NOM;FEM;PL;3	N
नदियाँ	河川	नदी	河川	N;NOM;FEM;PL;3	N
कृति	名作	कृति	名作	N;NOM;FEM;SG;3	N
कृति	傑作	कृति	傑作	N;NOM;FEM;SG;3	N
श्रम	分娩	श्रम	分娩	N;NOM;MASC;SG;3	N
श्रम	労働	श्रम	労働	N;NOM;MASC;SG;3	N
श्रम	分娩	श्रम	分娩	N;NOM;MASC;SG;3	N
श्रम	労働	श्रम	労働	N;NOM;MASC;SG;3	N
दर्जा	格付	दर्जा	格付	N;NOM;MASC;SG;3	N
दर्जा	ランク	दर्जा	ランク	N;NOM;MASC;SG;3	N
