daha	mais	daha	mais	ADV	ADV
ilişki	relacionamento	ilişki	relacionamento	N;NOM;SG;3	N;MASC;SG
ilişki	relação	ilişki	relação	N;NOM;SG;3	N;FEM;SG
ilişki	coito	ilişki	coito	N;NOM;SG;3	N;MASC;SG
ilişki	relação	ilişki	relação	N;NOM;SG;3	N;FEM;SG
imzaladı	assinado	imzala	assinar	V;PFV;IND;SG;3;POS;PST	V;MASC;SG;V.PTCP
imzaladı	assinou	imzala	assinar	V;PFV;IND;SG;3;POS;PST	V;IND;SG;3;PST;FIN
imzaladı	assinada	imzala	assinar	V;PFV;IND;SG;3;POS;PST	V;FEM;SG;V.PTCP
isimleri	nomes	isim	nome	N;ACC;PL;3	N;MASC;PL
cumhurbaşkanlığı	presidência	cumhurbaşkanlığı	presidência	N;NOM;SG;3	N;FEM;SG
cumhurbaşkanlığı	presidencial	cumhurbaşkanlığı	presidencial	N;NOM;SG;3	N;MASC;SG
kitapları	livros	kitap	livro	N;ACC;PL;3	N;MASC;PL
çıkardı	extraído	çıkar	extrair	V;PFV;IND;SG;3;POS;PST	V;MASC;SG;V.PTCP
çıkardı	extraída	çıkar	extrair	V;PFV;IND;SG;3;POS;PST	V;FEM;SG;V.PTCP
birini	alguém	biri	alguém	PRO;ACC;SG;3	PRO;MASC;SG
öldürüldü	assassinado	öl	assassinar	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
öldürüldü	assassinada	öl	assassinar	V;PFV;IND;SG;3;POS;PST;PASS	V;FEM;SG;V.PTCP
öldürüldü	morto	öl	morrer	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
öldürüldü	matou	öl	matar	V;PFV;IND;SG;3;POS;PST;PASS	V;IND;SG;3;PST;FIN
demek	significa	de	significar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IND;SG;3;PRS;FIN
köprüsü	bridge	köprü	bridge	N;NOM;SG;3	N;MASC;SG
köprüsü	ponte	köprü	ponte	N;NOM;SG;3	N;FEM;SG
yılların	anos	yıl	ano	N;GEN;PL;3	N;MASC;PL
başkanlık	presidencial	başkanlık	presidencial	N;NOM;SG;3	N;MASC;SG
başkanlık	presidência	başkanlık	presidência	N;NOM;SG;3	N;FEM;SG
seçilmiş	escolhido	seç	escolher	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
seçilmiş	escolhida	seç	escolher	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;FEM;SG;V.PTCP
seçilmiş	eleito	seç	eleger	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
seçilmiş	eleita	seç	eleger	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;FEM;SG;V.PTCP
seçilmiş	seleccionado	seç	seleccionar	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
seçilmiş	selecionado	seç	selecionar	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
seçilmiş	selecionada	seç	selecionado	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;FEM;SG;V.PTCP
kütüphanesi	biblioteca	kütüphane	biblioteca	N;NOM;SG;3	N;FEM;SG
barajı	barragem	barajı	barragem	N;NOM;SG;3	N;FEM;SG
barajı	dique	barajı	dicar	N;NOM;SG;3	N;MASC;SG
barajı	represa	barajı	represa	N;NOM;SG;3	N;FEM;SG
barajı	dam	barajı	dam	N;NOM;SG;3	N;MASC;SG
air	ar	air	ar	N;NOM;SG;3	N;MASC;SG
air	air	air	air	N;NOM;SG;3	N;MASC;SG
sözleri	letras	söz	letra	N;NOM;PL;3	N;FEM;PL
kapağı	tampa	kapak	tampa	N;NOM;SG;3	N;FEM;SG
şehristanı	condado	şehristan	condar	N;NOM;SG;3	N;MASC;SG
sanatsal	artístico	sanatsal	artístico	ADJ	ADJ;MASC;SG
sesi	sound	ses	sound	N;NOM;SG;3	N;MASC;SG
sesi	som	ses	som	N;NOM;SG;3	N;MASC;SG
sesi	volume	ses	volume	N;NOM;SG;3	N;MASC;SG
sesi	voice	ses	voice	N;NOM;SG;3	N;MASC;SG
sesi	voz	ses	voz	N;NOM;SG;3	N;FEM;SG
gösterilmiştir	mostrada	göster	mostrar	V;PFV;NFH;SG;3;POS;PST;PASS	V;FEM;SG;V.PTCP
gösterilmiştir	mostrado	göster	mostrar	V;PFV;NFH;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
gösterilmiştir	exibido	göster	exibir	V;PFV;NFH;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
yerler	locais	yer	local	N;NOM;PL;3	N;MASC;PL
yerler	lugares	yer	lugar	N;NOM;PL;3	N;MASC;PL
yerler	sítios	yer	sítio	N;NOM;PL;3	N;MASC;PL
yerler	localizações	yer	localização	N;NOM;PL;3	N;FEM;PL
yerler	localidades	yer	localidade	N;NOM;PL;3	N;FEM;PL
yerler	locais	yer	local	N;NOM;PL;3	N;MASC;PL
yerler	pisos	yer	piso	N;NOM;PL;3	N;MASC;PL
yerler	andares	yer	andar	N;NOM;PL;3	N;MASC;PL
yerler	pavimentos	yer	pavimento	N;NOM;PL;3	N;MASC;PL
yerler	destinos	yer	destino	N;NOM;PL;3	N;MASC;PL
sürümü	versão	sürü	versão	N;ACC;SG;3	N;FEM;SG
tanınmış	renomado	tanı	renomar	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
hristiyan	christian	hristiyan	christian	N;NOM;SG;3	N;MASC;SG
hristiyan	cristã	hristiyan	cristã	N;NOM;SG;3	N;FEM;SG
hristiyan	cristiano	hristiyan	cristiano	N;NOM;SG;3	N;MASC;SG
hristiyan	cristão	hristiyan	cristão	N;NOM;SG;3	N;MASC;SG
komisyonu	comissão	komisyon	comissão	N;ACC;SG;3	N;FEM;SG
geliştirme	melhorar	geliş	melhorar	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;NFIN
geliştirme	melhorando	geliş	melhorar	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;V.MSDR
geliştirme	desenvolver	geliş	desenvolver	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;NFIN
geliştirme	desenvolvendo	geliş	desenvolver	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;V.MSDR
teklif	lance	teklif	lançar	N;NOM;SG;3	N;MASC;SG
teklif	licitação	teklif	licitação	N;NOM;SG;3	N;FEM;SG
teklif	proposta	teklif	proposta	N;NOM;SG;3	N;FEM;SG
teklif	licitação	teklif	licitação	N;NOM;SG;3	N;FEM;SG
teklif	oferta	teklif	oferta	N;NOM;SG;3	N;FEM;SG
ayak	foot	ayak	foot	N;NOM;SG;3	N;MASC;SG
ayak	pé	ayak	pé	N;NOM;SG;3	N;MASC;SG
hayatta	viva	hayat	vivo	N;ESS;SG;3	N;FEM;SG
hayatta	vivo	hayat	vivo	N;ESS;SG;3	N;MASC;SG
hayatta	alive	hayat	alive	N;ESS;SG;3	N;MASC;SG
bağımsızlık	independência	bağımsızlık	independência	N;NOM;SG;3	N;FEM;SG
bağımsızlık	independence	bağımsızlık	independence	N;NOM;SG;3	N;MASC;SG
kulesi	torre	kule	torre	N;NOM;SG;3	N;FEM;SG
kulesi	tower	kule	tower	N;NOM;SG;3	N;MASC;SG
şampiyonluk	campeonato	şampiyonluk	campeonato	N;NOM;SG;3	N;MASC;SG
şampiyonluk	championship	şampiyonluk	championship	N;NOM;SG;3	N;MASC;SG
istasyonu	estação	ista	estação	N;ACC;SG;3	N;FEM;SG
dağlık	montanhosa	dağlık	montanhoso	N;NOM;SG;3	N;FEM;SG
dağlık	nagorno	dağlık	nagorno	N;NOM;SG;3	N;MASC;SG
dağlık	hilly	dağlık	hilly	N;NOM;SG;3	N;MASC;SG
mühendislik	engenharia	mühendislik	engenharia	N;NOM;SG;3	N;FEM;SG
oyunlar	jogadas	oyun	jogada	N;NOM;PL;3	N;FEM;PL
oyunlar	games	oyun	game	N;NOM;PL;3	N;MASC;PL
oyunlar	jogos	oyun	jogo	N;NOM;PL;3	N;MASC;PL
performansı	performance	performans	performance	N;NOM;SG;3	N;FEM;SG
performansı	atuação	performans	atuação	N;NOM;SG;3	N;FEM;SG
performansı	desempenho	performans	desempenho	N;NOM;SG;3	N;MASC;SG
dedi	disse	de	dizer	V;PFV;IND;SG;3;POS;PST	V;IND;SG;3;PST;FIN
çocuklar	rapazes	çocuk	rapaz	N;NOM;PL;3	N;MASC;PL
çocuklar	meninos	çocuk	menino	N;NOM;PL;3	N;MASC;PL
çocuklar	garotos	çocuk	garoto	N;NOM;PL;3	N;MASC;PL
çocuklar	crianças	çocuk	criança	N;NOM;PL;3	N;FEM;PL
çocuklar	filhos	çocuk	filho	N;NOM;PL;3	N;MASC;PL
çocuklar	miúdos	çocuk	miúdo	N;NOM;PL;3	N;MASC;PL
çocuklar	tipos	çocuk	tipo	N;NOM;PL;3	N;MASC;PL
çocuklar	crianças	çocuk	criança	N;NOM;PL;3	N;FEM;PL
çocuklar	filhos	çocuk	filho	N;NOM;PL;3	N;MASC;PL
facebook	facebook	facebook	facebook	N;NOM;SG;3	N;MASC;SG
erişim	acesso	erişim	acesso	N;NOM;SG;3	N;MASC;SG
erişim	alcance	erişim	alcance	N;NOM;SG;3	N;MASC;SG
erişim	reach	erişim	reach	N;NOM;SG;3	N;MASC;SG
dönen	girando	dön	girar	V;PFV;IND;POS;PRS;V.PTCP	V;V.MSDR
dönen	girar	dön	girar	V;PFV;IND;POS;PRS;V.PTCP	V;NFIN
yaşamış	viveu	yaşa	viver	V;PFV;NFH;IND;SG;3;POS;PST	V;IND;SG;3;PST;FIN
yaşamış	vivido	yaşa	viver	V;PFV;NFH;IND;SG;3;POS;PST	V;MASC;SG;V.PTCP
kelimesi	word	kelime	word	N;NOM;SG;3	N;MASC;SG
kelimesi	palavra	kelime	palavra	N;NOM;SG;3	N;FEM;SG
istedi	pediu	iste	pedir	V;PFV;IND;SG;3;POS;PST	V;IND;SG;3;PST;FIN
istedi	perguntou	iste	perguntar	V;PFV;IND;SG;3;POS;PST	V;IND;SG;3;PST;FIN
istedi	perguntado	iste	perguntar	V;PFV;IND;SG;3;POS;PST	V;MASC;SG;V.PTCP
vergi	tributação	vergi	tributação	N;NOM;SG;3	N;FEM;SG
vergi	fiscalidade	vergi	fiscalidade	N;NOM;SG;3	N;FEM;SG
hastalık	doença	hastalık	doença	N;NOM;SG;3	N;FEM;SG
hastalık	doença	hastalık	doença	N;NOM;SG;3	N;FEM;SG
hastalık	doença	hastalık	doença	N;NOM;SG;3	N;FEM;SG
hastalık	enjoo	hastalık	enjoo	N;NOM;SG;3	N;MASC;SG
şekli	forma	şekli	forma	N;ACC;SG;3	N;FEM;SG
şekli	shape	şekli	shape	N;ACC;SG;3	N;MASC;SG
adları	nomes	ad	nome	N;ACC;PL;3	N;MASC;PL
içeriği	teor	içerik	teor	N;NOM;SG;3	N;MASC;SG
içeriği	conteúdo	içerik	conteúdo	N;NOM;SG;3	N;MASC;SG
içeriği	conteúdo	içerik	conteúdo	N;NOM;SG;3	N;MASC;SG
etkileri	efeitos	etki	efeito	N;ACC;PL;3	N;MASC;PL
etkileri	impactos	etki	impacto	N;ACC;PL;3	N;MASC;PL
etkileri	impactes	etki	impacte	N;ACC;PL;3	N;MASC;PL
dolar	dólar	dolar	dólar	N;NOM;SG;3	N;MASC;SG
güvenilir	confiado	güven	confiar	V;IPFV;IND;SG;3;POS;V.PTCP;PASS	V;MASC;SG;V.PTCP
getiren	traz	getir	trazer	V;PFV;IND;POS;PRS;V.PTCP	V;IND;SG;3;PRS;FIN
dikkate	consideração	dikkat	consideração	N;DAT;SG;3	N;FEM;SG
belirtti	indicou	belir	indicar	V;PFV;IND;SG;3;POS;PST;CAUS	V;IND;SG;3;PST;FIN
belirtti	indicado	belir	indicar	V;PFV;IND;SG;3;POS;PST;CAUS	V;MASC;SG;V.PTCP
belirtti	indicada	belir	indicar	V;PFV;IND;SG;3;POS;PST;CAUS	V;FEM;SG;V.PTCP
akşam	noite	akşam	noite	N;NOM;SG;3	N;FEM;SG
bilimleri	ciências	bilim	ciência	N;ACC;PL;3	N;FEM;PL
eklendi	adicionado	ekle	adicionar	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
eklendi	adicionada	ekle	adicionar	V;PFV;IND;SG;3;POS;PST;PASS	V;FEM;SG;V.PTCP
eklendi	acrescentado	ekle	acrescentar	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
eklendi	adicionou	ekle	adicionar	V;PFV;IND;SG;3;POS;PST;PASS	V;IND;SG;3;PST;FIN
bayrağı	pavilhão	bayrak	pavilhão	N;NOM;SG;3	N;MASC;SG
bayrağı	bandeira	bayrak	bandeira	N;NOM;SG;3	N;FEM;SG
alana	alana	alan	alanar	N;DAT;SG;3	N;FEM;SG
yolları	caminhos	yol	caminho	N;NOM;PL;3	N;MASC;PL
yolları	maneiras	yol	maneira	N;NOM;PL;3	N;FEM;PL
yolları	rotas	yol	roto	N;NOM;PL;3	N;FEM;PL
yolları	itinerários	yol	itinerário	N;NOM;PL;3	N;MASC;PL
yolları	percursos	yol	percurso	N;NOM;PL;3	N;MASC;PL
gösterildi	mostrada	göster	mostrar	V;PFV;IND;SG;3;POS;PST;PASS	V;FEM;SG;V.PTCP
gösterildi	mostrado	göster	mostrar	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
gösterildi	exibido	göster	exibir	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
köyleri	vilas	köy	vila	N;ACC;PL;3	N;FEM;PL
köyleri	aldeias	köy	aldeia	N;ACC;PL;3	N;FEM;PL
vermiş	deu	ver	dar	V;PFV;NFH;IND;SG;3;POS;PST	V;IND;SG;3;PST;FIN
temsilcisi	representante	temsilci	representante	N;NOM;SG;3	N;MASC;SG
temsilcisi	representante	temsilci	representante	N;NOM;SG;3	N;MASC;SG
gerekiyor	exigido	gerek	exigir	V;PROG;IND;SG;3;POS;INFM;PRS	V;MASC;SG;V.PTCP
gerekiyor	requerido	gerek	requerer	V;PROG;IND;SG;3;POS;INFM;PRS	V;MASC;SG;V.PTCP
bulunması	encontrar	bulun	encontrar	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS	V;NFIN
bulunması	encontrando	bulun	encontrar	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS	V;V.MSDR
verilmiş	dada	ver	dar	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;FEM;SG;V.PTCP
verilmiş	dado	ver	dar	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
chp	chp	chp	chp	N;NOM;SG;3	N;MASC;SG
özellikler	características	özellik	característica	N;NOM;PL;3	N;FEM;PL
özellikler	funcionalidades	özellik	funcionalidade	N;NOM;PL;3	N;FEM;PL
özellikler	especificações	özellik	especificação	N;NOM;PL;3	N;FEM;PL
özellikler	características	özellik	característica	N;NOM;PL;3	N;FEM;PL
özellikler	atributos	özellik	atributo	N;NOM;PL;3	N;MASC;PL
özellikler	imóveis	özellik	imóvel	N;NOM;PL;3	N;MASC;PL
özellikler	propriedades	özellik	propriedade	N;NOM;PL;3	N;FEM;PL
taşındı	movida	taşı	mover	V;PFV;IND;SG;3;POS;PST;PASS	V;FEM;SG;V.PTCP
taşındı	movido	taşı	mover	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
taşındı	comovida	taşı	comover	V;PFV;IND;SG;3;POS;PST;PASS	V;FEM;SG;V.PTCP
taşındı	comovido	taşı	comover	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
konumu	localização	konum	localização	N;ACC;SG;3	N;FEM;SG
gösterilen	mostrados	göster	mostrar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;MASC;PL;V.PTCP
gösterilen	mostrada	göster	mostrar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;FEM;SG;V.PTCP
gösterilen	mostrado	göster	mostrar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;MASC;SG;V.PTCP
gösterilen	exibido	göster	exibir	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;MASC;SG;V.PTCP
gösterilen	exibida	göster	exibir	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;FEM;SG;V.PTCP
gösterilen	exibidos	göster	exibir	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;MASC;PL;V.PTCP
gösterilen	exibidas	göster	exibir	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;FEM;PL;V.PTCP
gösterilen	mostrado	göster	mostrar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;MASC;SG;V.PTCP
gösterilen	exibido	göster	exibir	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;MASC;SG;V.PTCP
başlığı	cabeçalho	başlık	cabeçalho	N;NOM;SG;3	N;MASC;SG
başlığı	titulo	başlık	titulo	N;NOM;SG;3	N;MASC;SG
başlığı	título	başlık	título	N;NOM;SG;3	N;MASC;SG
kulüpler	clubs	kulüp	clubs	N;NOM;PL;3	N;MASC;PL
kulüpler	discotecas	kulüp	discoteca	N;NOM;PL;3	N;FEM;PL
kulüpler	clubes	kulüp	clube	N;NOM;PL;3	N;MASC;PL
dersleri	ensinamentos	ders	ensinamento	N;NOM;PL;3	N;MASC;PL
dersleri	lições	ders	lição	N;NOM;PL;3	N;FEM;PL
dersleri	aulas	ders	aula	N;NOM;PL;3	N;FEM;PL
dersleri	classes	ders	classe	N;NOM;PL;3	N;FEM;PL
dersleri	turmas	ders	turma	N;NOM;PL;3	N;FEM;PL
dersleri	aulas	ders	aula	N;NOM;PL;3	N;FEM;PL
kolordu	corps	kolor	corps	N;NOM;SG;3	N;MASC;SG
isimler	nomes	isim	nome	N;NOM;PL;3	N;MASC;PL
isimler	substantivos	isim	substantivo	N;NOM;PL;3	N;MASC;PL
elizabeth	isabel	elizabeth	isabel	N;NOM;SG;3	N;FEM;SG
elizabeth	elizabeth	elizabeth	elizabeth	N;NOM;SG;3	N;FEM;SG
madalyası	medalha	madalya	medalha	N;NOM;SG;3	N;FEM;SG
gönderildi	submetido	gönder	submeter	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
gönderildi	enviado	gönder	enviar	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
gönderildi	enviada	gönder	enviar	V;PFV;IND;SG;3;POS;PST;PASS	V;FEM;SG;V.PTCP
gönderildi	enviou	gönder	enviar	V;PFV;IND;SG;3;POS;PST;PASS	V;IND;SG;3;PST;FIN
gönderildi	enviado	gönder	enviar	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
gönderildi	publicado	gönder	publicar	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
gönderildi	postado	gönder	postar	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
gönderildi	postou	gönder	postar	V;PFV;IND;SG;3;POS;PST;PASS	V;IND;SG;3;PST;FIN
gönderildi	publicou	gönder	publicar	V;PFV;IND;SG;3;POS;PST;PASS	V;IND;SG;3;PST;FIN
tarihçi	historiador	tarihçi	historiador	N;NOM;SG;3	N;MASC;SG
tarihçi	cronista	tarihçi	cronista	N;NOM;SG;3	N;MASC;SG
mutlu	feliz	mutlu	feliz	ADJ	ADJ;MASC;SG
mutlu	felizes	mutlu	feliz	ADJ	ADJ;MASC;PL
varlığını	presença	varlık	presença	N;ACC;SG;3	N;FEM;SG
kişiye	pessoa	kişi	pessoa	N;DAT;SG;3	N;FEM;SG
bölümler	episódios	bölüm	episódio	N;NOM;PL;3	N;MASC;PL
bölümler	secções	bölüm	secção	N;NOM;PL;3	N;FEM;PL
bölümler	seções	bölüm	seção	N;NOM;PL;3	N;FEM;PL
bölümler	capítulos	bölüm	capítulo	N;NOM;PL;3	N;MASC;PL
bölümler	departamentos	bölüm	departamento	N;NOM;PL;3	N;MASC;PL
varlığı	presença	varlık	presença	N;NOM;SG;3	N;FEM;SG
oda	câmara	oda	câmara	N;NOM;SG;3	N;FEM;SG
oda	sala	oda	sala	N;NOM;SG;3	N;FEM;SG
oda	quarto	oda	quarto	N;NOM;SG;3	N;MASC;SG
alınmış	tirada	al	tirar	V;PFV;NFH;IND;POS;PST;PASS	V;FEM;SG;V.PTCP
alınmış	tomado	al	tomar	V;PFV;NFH;IND;POS;PST;PASS	V;MASC;SG;V.PTCP
alınmış	levado	al	levar	V;PFV;NFH;IND;POS;PST;PASS	V;MASC;SG;V.PTCP
alınmış	tomadas	al	tomar	V;PFV;NFH;IND;POS;PST;PASS	V;FEM;PL;V.PTCP
alınmış	tiradas	al	tirar	V;PFV;NFH;IND;POS;PST;PASS	V;FEM;PL;V.PTCP
okuma	lidos	oku	ler	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;MASC;PL;V.PTCP
okuma	ler	oku	ler	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
okuma	lê	oku	ler	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IND;SG;3;PRS;FIN
okuma	ler	oku	ler	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
okuma	lendo	oku	ler	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;V.MSDR
grupları	grupos	grup	grupo	N;ACC;PL;3	N;MASC;PL
yöntemi	método	yöntem	método	N;ACC;SG;3	N;MASC;SG
seçimi	seleção	seçim	seleção	N;ACC;SG;3	N;FEM;SG
seçimi	selecção	seçim	selecção	N;ACC;SG;3	N;FEM;SG
çevresi	circunferência	çevre	circunferência	N;NOM;SG;3	N;FEM;SG
museum	museu	museum	museu	N;NOM;SG;3	N;MASC;SG
karakterler	caracteres	karak	caracter	N;NOM;PL;3	N;MASC;PL
karakterler	carateres	karak	carater	N;NOM;PL;3	N;MASC;PL
karakterler	personagens	karak	personagem	N;NOM;PL;3	N;MASC;PL
alanlar	alanos	alan	alano	N;NOM;PL;3	N;MASC;PL
alanlar	campos	alan	campo	N;NOM;PL;3	N;MASC;PL
alanlar	áreas	alan	área	N;NOM;PL;3	N;FEM;PL
oyunculuk	atuação	oyunculuk	atuação	N;NOM;SG;3	N;FEM;SG
sorunları	problemas	sorun	problema	N;ACC;PL;3	N;MASC;PL
sorunları	questões	sorun	questão	N;ACC;PL;3	N;FEM;PL
eve	home	ev	home	N;DAT;SG;3	N;MASC;SG
eve	casa	ev	casa	N;DAT;SG;3	N;FEM;SG
eve	lar	ev	lar	N;DAT;SG;3	N;MASC;SG
eve	eva	ev	eva	N;DAT;SG;3	N;FEM;SG
eve	véspera	ev	véspera	N;DAT;SG;3	N;FEM;SG
eve	eve	ev	eve	N;DAT;SG;3	N;MASC;SG
villa	villa	villa	villa	N;NOM;SG;3	N;MASC;SG
seyahat	viagem	seyahat	viagem	N;NOM;SG;3	N;FEM;SG
seyahat	viagem	seyahat	viagem	N;NOM;SG;3	N;FEM;SG
seyahat	jornada	seyahat	jornada	N;NOM;SG;3	N;FEM;SG
seyahat	journey	seyahat	journey	N;NOM;SG;3	N;MASC;SG
özgürlük	liberdade	özgürlük	liberdade	N;NOM;SG;3	N;FEM;SG
özgürlük	freedom	özgürlük	freedom	N;NOM;SG;3	N;MASC;SG
özgürlük	liberdade	özgürlük	liberdade	N;NOM;SG;3	N;FEM;SG
özgürlük	liberty	özgürlük	liberty	N;NOM;SG;3	N;MASC;SG
hizmetleri	serviços	hizmet	serviço	N;NOM;PL;3	N;MASC;PL
kapısı	portão	kapı	portão	N;NOM;SG;3	N;MASC;SG
kapısı	portal	kapı	portal	N;NOM;SG;3	N;MASC;SG
kapısı	gate	kapı	gate	N;NOM;SG;3	N;MASC;SG
şikayet	relatório	şikayet	relatório	N;NOM;SG;3	N;MASC;SG
şikayet	reclamação	şikayet	reclamação	N;NOM;SG;3	N;FEM;SG
şikayet	denúncia	şikayet	denúncia	N;NOM;SG;3	N;FEM;SG
şikayet	queixa	şikayet	queixa	N;NOM;SG;3	N;FEM;SG
öğrenciler	alunos	öğrenci	aluno	N;NOM;PL;3	N;MASC;PL
öğrenciler	estudantes	öğrenci	estudante	N;NOM;PL;3	N;MASC;PL
kaydetti	listada	kaydet	listar	V;PFV;IND;SG;3;POS;PST	V;FEM;SG;V.PTCP
kaydetti	listado	kaydet	listar	V;PFV;IND;SG;3;POS;PST	V;MASC;SG;V.PTCP
kaydetti	anotado	kaydet	anotar	V;PFV;IND;SG;3;POS;PST	V;MASC;SG;V.PTCP
kaydetti	notou	kaydet	notar	V;PFV;IND;SG;3;POS;PST	V;IND;SG;3;PST;FIN
kaydetti	observou	kaydet	observar	V;PFV;IND;SG;3;POS;PST	V;IND;SG;3;PST;FIN
caddesi	avenida	cadde	avenida	N;NOM;SG;3	N;FEM;SG
caddesi	avenue	cadde	avenue	N;NOM;SG;3	N;MASC;SG
galibiyet	win	galibiyet	win	N;NOM;SG;3	N;MASC;SG
galibiyet	vitória	galibiyet	vitória	N;NOM;SG;3	N;FEM;SG
elektron	elétron	elektron	elétron	N;NOM;SG;3	N;MASC;SG
elektron	eletrônica	elektron	eletrônico	N;NOM;SG;3	N;FEM;SG
elektron	electrónica	elektron	electrónica	N;NOM;SG;3	N;FEM;SG
elektron	eletrônico	elektron	eletrônico	N;NOM;SG;3	N;MASC;SG
planı	plano	plan	plano	N;ACC;SG;3	N;MASC;SG
planı	plan	plan	plan	N;ACC;SG;3	N;MASC;SG
kökeni	origem	köken	origem	N;ACC;SG;3	N;FEM;SG
fabrikası	fabrica	fabrikası	fabricar	N;NOM;SG;3	N;FEM;SG
fabrikası	factory	fabrikası	factory	N;NOM;SG;3	N;MASC;SG
fabrikası	fábrica	fabrikası	fábrica	N;NOM;SG;3	N;FEM;SG
kullanmak	utilizar	kullan	utilizar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
kullanmak	usar	kullan	usar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
kullanmak	usando	kullan	usar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;V.MSDR
kullanmak	utilizando	kullan	utilizar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;V.MSDR
kullanmak	usar	kullan	usar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
kullanmak	utilizar	kullan	utilizar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
kullanmak	redimir	kullan	redimir	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
kullanmak	resgatar	kullan	resgatar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
yazarlar	roteiristas	yazar	roteirista	N;NOM;PL;3	N;MASC;PL
yazarlar	escritores	yazar	escritor	N;NOM;PL;3	N;MASC;PL
yazarlar	autores	yazar	autor	N;NOM;PL;3	N;MASC;PL
açılış	abertura	açılış	abertura	N;NOM;SG;3	N;FEM;SG
açılış	inauguração	açılış	inauguração	N;NOM;SG;3	N;FEM;SG
numarası	número	numara	número	N;NOM;SG;3	N;MASC;SG
numarası	numero	numara	numero	N;NOM;SG;3	N;MASC;SG
kalabalık	multidão	kalabalık	multidão	N;NOM;SG;3	N;FEM;SG
kuzeyde	norte	kuzeyde	norte	N;ESS;SG;3	N;MASC;SG
kuzeyde	north	kuzeyde	north	N;ESS;SG;3	N;MASC;SG
korumak	proteger	koru	proteger	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
korumak	protegendo	koru	proteger	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;V.MSDR
