cortinas	gardiner	cortina	gardin	N	N;INDF;MASC+FEM;PL
internacionais	internationalt	internacional	international	ADJ	ADJ;INDF;NEUT;SG
internacionais	internationale	internacional	international	ADJ	ADJ;PL
socio	kompagnon	socio	kompagnon	N	N;INDF;MASC+FEM;SG
socio	partner	socio	partner	N	N;INDF;MASC+FEM;SG
socio	samarbejdspartner	socio	samarbejdspartner	N	N;INDF;MASC+FEM;SG
socio	makker	socio	makke	N	N;INDF;MASC+FEM;SG
socio	medarbejder	socio	medarbejder	N	N;INDF;MASC+FEM;SG
esquecido	glemte	esquecer	glemme	V	V;IND;PST;FIN;ACT
esquecido	glemt	esquecer	glemme	V	V;INDF;SG;PST;V.PTCP
escoitarme	lytter	escoitarme	lytte	V	V;IND;PRS;FIN;ACT
escoitarme	lytte	escoitarme	lytte	V	V;NFIN;ACT
escoitarme	lyt	escoitarme	lyt	V	V;IMP
escoitarme	hører	escoitarme	høre	V	V;IND;PRS;FIN;ACT
escoitarme	hørt	escoitarme	høre	V	V;INDF;SG;PST;V.PTCP
escoitarme	høre	escoitarme	høre	V	V;NFIN;ACT
rabia	raseri	rabia	raseri	N	N;INDF;NEUT;SG
caros	dyre	caro	dyr	ADJ	ADJ;PL
caros	dyrt	caro	dyr	ADJ	ADJ;INDF;NEUT;SG
católica	katolsk	católico	katolsk	ADJ	ADJ;INDF;SG
católica	katolske	católico	katolsk	ADJ	ADJ;PL
sacrificar	ofrer	sacrificar	ofre	V	V;IND;PRS;FIN;ACT
apropiado	ville	apropiar	ville	V	V;IND;PST;FIN;ACT
carreta	fantomet	carreta	fantom	N	N;DEF;NEUT;SG
carreta	fantom	carreta	fantom	N	N;INDF;NEUT;SG
carreta	vogn	carreta	vogn	N	N;INDF;MASC+FEM;SG
carreta	gokart	carreta	gokart	N	N;INDF;MASC+FEM;SG
deberá	må	deber	måtte	V	V;IND;PRS;FIN;ACT
deberá	skal	deber	skulle	V	V;IND;PRS;FIN;ACT
buscaba	var	buscar	være	V	V;IND;PST;FIN;ACT
buscaba	blev	buscar	blive	V	V;IND;PST;FIN;ACT
buscaba	søger	buscar	søge	V	V;IND;PRS;FIN;ACT
buscaba	kigger	buscar	kigge	V	V;IND;PRS;FIN;ACT
buscaba	ser	buscar	se	V	V;IND;PRS;FIN;ACT
dubido	tvivler	dober	tvivle	V	V;IND;PRS;FIN;ACT
suor	sved	suor	sved	N	N;INDF;NEUT;SG
suor	sveden	suor	sved	N	N;DEF;MASC+FEM;SG
merca	køb	merca	køb	N	N;INDF;NEUT;SG
copas	drikkevarer	copa	drikkevarer	N	N;INDF;MASC+FEM;PL
copas	drinks	copa	drinks	N	N;INDF;MASC+FEM;SG
pasase	sket	pasase	ske	V	V;INDF;SG;PST;V.PTCP
pasase	skete	pasase	ske	V	V;IND;PST;FIN;ACT
saúda	hejsa	saúda	hejsa	N	N;INDF;MASC+FEM;SG
saúda	hej	saúda	hej	N	N;INDF;MASC+FEM;SG
falabamos	snakkede	falabar	snakke	V	V;IND;PST;FIN;ACT
falabamos	talte	falabar	tale	V	V;IND;PST;FIN;ACT
abrazo	favn	abrazo	favn	N	N;INDF;MASC+FEM;SG
dicircho	fortæl	dicircho	fortæl	V	V;IMP
tea	klud	tea	klud	N	N;INDF;MASC+FEM;SG
inspección	eftersyn	inspección	eftersyn	N	N;INDF;NEUT;SG
inspección	inspektion	inspección	inspektion	N	N;INDF;MASC+FEM;SG
inspección	besigtigelse	inspección	besigtigelse	N	N;INDF;MASC+FEM;SG
cambiaches	ændret	cambiaches	ændre	V	V;INDF;SG;PST;V.PTCP
cambiaches	forandret	cambiaches	forandre	V	V;INDF;SG;PST;V.PTCP
cambiaches	ændrede	cambiaches	ændre	V	V;PL;PST;V.PTCP
cambiaches	ændr	cambiaches	ændr	V	V;IMP
interesan	interesserede	interesar	interessere	V	V;PL;PST;V.PTCP
interesan	interesseret	interesar	interessere	V	V;INDF;SG;PST;V.PTCP
peitos	bryster	peito	bryst	N	N;INDF;MASC+FEM;PL
peitos	brysterne	peito	bryst	N	N;DEF;MASC+FEM;PL
peitos	bryst	peito	bryst	N	N;INDF;NEUT;SG
despedido	affyret	despedir	affyre	V	V;INDF;SG;PST;V.PTCP
despedido	fyret	despedir	fyre	V	V;INDF;SG;PST;V.PTCP
baleiras	tomme	baleira	tom	ADJ	ADJ;PL
baleiras	tomt	baleira	tom	ADJ	ADJ;INDF;NEUT;SG
furioso	rasende	furioso	rasende	ADJ	ADJ
sacalo	take	sacalo	take	N	N;INDF;NEUT;SG
retiro	pensionering	retiro	pensionering	N	N;INDF;MASC+FEM;SG
retiro	take	retiro	take	N	N;INDF;NEUT;SG
peles	skind	pel	skind	N	N;INDF;NEUT;SG
peles	pels	pel	pels	N	N;INDF;MASC+FEM;SG
cranio	kranie	cranio	kranie	N	N;INDF;NEUT;SG
cranio	kranium	cranio	kranium	N	N;INDF;NEUT;SG
cranio	kraniet	cranio	kranie	N	N;DEF;NEUT;SG
fique	stå	fique	stå	V	V;NFIN;ACT
destruíron	udslettet	destruír	udslette	V	V;INDF;SG;PST;V.PTCP
destruíron	ødelagt	destruír	ødelægge	V	V;INDF;SG;PST;V.PTCP
destruíron	tilintetgjort	destruír	tilintetgjort	V	V;INDF;SG;PST;V.PTCP
destruíron	destrueret	destruír	destruere	V	V;INDF;SG;PST;V.PTCP
batallóns	bataljoner	batallón	bataljon	N	N;INDF;MASC+FEM;PL
conquista	erobringer	conquista	erobring	N	N;INDF;MASC+FEM;PL
conquista	erobring	conquista	erobring	N	N;INDF;MASC+FEM;SG
veteranos	veteraner	veterano	veteran	N	N;INDF;MASC+FEM;PL
veteranos	dyrlæger	veterano	dyrlæge	N	N;INDF;MASC+FEM;PL
valentía	mod	valentía	mod	N	N;INDF;NEUT;SG
cecais	måske	cecal	måske	ADV	ADV
cheguemos	få	cheguer	få	V	V;NFIN;ACT
atoparei	finde	atopar	finde	V	V;NFIN;ACT
atoparei	find	atopar	find	V	V;IMP
atoparei	finder	atopar	finde	V	V;IND;PRS;FIN;ACT
tesouro	skatten	tesouro	skat	N	N;DEF;MASC+FEM;SG
tesouro	skatte	tesouro	skatte	N	N;INDF;NEUT;PL
destruído	udslettet	destruír	udslette	V	V;INDF;SG;PST;V.PTCP
destruído	ødelagt	destruír	ødelægge	V	V;INDF;SG;PST;V.PTCP
destruído	tilintetgjort	destruír	tilintetgjort	V	V;INDF;SG;PST;V.PTCP
destruído	destrueret	destruír	destruere	V	V;INDF;SG;PST;V.PTCP
roubando	stjæler	roubar	stjæle	V	V;IND;PRS;FIN;ACT
roubando	stjæle	roubar	stjæle	V	V;NFIN;ACT
chamarme	ring	chamarme	ring	V	V;IMP
chamarme	ringe	chamarme	ringe	V	V;NFIN;ACT
delicioso	lækkert	delicioso	lækker	ADJ	ADJ;INDF;NEUT;SG
delicioso	lækre	delicioso	lækker	ADJ	ADJ;PL
delicioso	lækker	delicioso	lække	ADJ	ADJ;INDF;MASC+FEM;SG
pixamas	pyjamas	pixar	pyjamas	N	N;INDF;NEUT;SG
pixamas	nattøj	pixar	nattøj	N	N;INDF;NEUT;SG
pau	stik	pau	stik	N	N;INDF;NEUT;SG
pau	stick	pau	stick	N	N;INDF;MASC+FEM;SG
pau	pind	pau	pind	N	N;INDF;MASC+FEM;SG
filliña	brev	filliña	brev	N	N;INDF;NEUT;SG
filliña	skrivelse	filliña	skrivelse	N	N;INDF;MASC+FEM;SG
filliña	bogstav	filliña	bogstav	N	N;INDF;NEUT;SG
filliña	pigen	filliña	pige	N	N;DEF;MASC+FEM;SG
filliña	tøs	filliña	tøs	N	N;INDF;MASC+FEM;SG
filliña	pige	filliña	pige	N	N;INDF;MASC+FEM;SG
excusas	undskyldninger	excusa	undskyldning	N	N;INDF;MASC+FEM;PL
insolente	uforskammede	insolente	uforskamme	ADJ	ADJ;PL
insolente	uforskammet	insolente	uforskammet	ADJ	ADJ;INDF;SG
mineral	mineral	mineral	mineral	N	N;INDF;NEUT;SG
mineral	malm	mineral	malm	N	N;INDF;NEUT;SG
cantaba	syng	cantar	syng	V	V;IMP
cantaba	synge	cantar	synge	V	V;NFIN;ACT
cantaba	sunget	cantar	sunge	V	V;INDF;SG;PST;V.PTCP
tentaron	prøvet	tentar	prøve	V	V;INDF;SG;PST;V.PTCP
tentaron	forsøgt	tentar	forsøge	V	V;INDF;SG;PST;V.PTCP
tentaron	forsøgte	tentar	forsøge	V	V;IND;PST;FIN;ACT
tentaron	prøvede	tentar	prøve	V	V;IND;PST;FIN;ACT
gaspare	gaspare	gaspare	gaspare	N	N;INDF;MASC+FEM;SG
armadas	væbnet	armado	væbne	N	N;DEF;NEUT;SG
executado	henrettet	executar	henrette	V	V;INDF;SG;PST;V.PTCP
executado	henrettede	executar	henrettet	V	V;PST;V.PTCP;ACT
anarquista	anarkist	anarquista	anarkist	N	N;INDF;MASC+FEM;SG
escribo	skrive	escribir	skrive	V	V;NFIN;ACT
escribo	skriv	escribir	skrive	V	V;IMP
escribo	skriver	escribir	skrive	V	V;IND;PRS;FIN;ACT
irlandeses	irere	irlander	irer	N	N;INDF;MASC+FEM;PL
irlandeses	irerne	irlander	ire	N	N;DEF;MASC+FEM;PL
irlandeses	irsk	irlander	irsk	N	N;INDF;NEUT;SG
detido	arresterede	deter	arrestere	V	V;PL;PST;V.PTCP
detido	anholdte	deter	anholde	V	V;PL;PST;V.PTCP
detido	anholdt	deter	anholde	V	V;INDF;SG;PST;V.PTCP
detido	arresteret	deter	arrestere	V	V;INDF;SG;PST;V.PTCP
artillería	artilleri	artillería	artilleri	N	N;INDF;NEUT;SG
terroristas	terrorister	terrorista	terrorist	N	N;INDF;MASC+FEM;PL
terroristas	terroristerne	terrorista	terrorist	N	N;DEF;MASC+FEM;PL
ambulancias	ambulancer	ambulancia	ambulance	N	N;INDF;MASC+FEM;PL
punk	punk	punk	punk	N	N;INDF;MASC+FEM;SG
condesa	grevinden	condesa	grevinde	N	N;DEF;MASC+FEM;SG
condesa	grevinde	condesa	grevinde	N	N;INDF;MASC+FEM;SG
profes	lærere	profe	lærer	N	N;INDF;MASC+FEM;PL
profes	undervisere	profe	undervisere	N	N;INDF;MASC+FEM;PL
profes	lærerne	profe	lærer	N	N;DEF;MASC+FEM;PL
asteroides	asteroider	asteroide	asteroide	N	N;INDF;MASC+FEM;PL
asteroides	asteroide	asteroide	asteroide	N	N;INDF;MASC+FEM;SG
desexaba	eftersøgte	desexar	eftersøge	V	V;PL;PST;V.PTCP
desexaba	efterlyst	desexar	efterlyst	V	V;INDF;SG;PST;V.PTCP
desexaba	eftersøgt	desexar	eftersøge	V	V;INDF;SG;PST;V.PTCP
desexaba	ønskede	desexar	ønske	V	V;PL;PST;V.PTCP
desexaba	håbede	desexar	håbe	V	V;IND;PST;FIN;ACT
ensina	underviser	ensinar	undervise	V	V;IND;PRS;FIN;ACT
solucionar	løse	solucionar	løse	V	V;NFIN;ACT
solucionar	løser	solucionar	løse	V	V;IND;PRS;FIN;ACT
ángeles	angeles	ángele	angeles	N	N;INDF;MASC+FEM;SG
doenzas	sygdomme	doenza	sygdom	N	N;INDF;MASC+FEM;PL
hormona	hormon	hormona	hormon	N	N;INDF;NEUT;SG
doutores	lægerne	doutor	læge	N	N;DEF;MASC+FEM;PL
doutores	læger	doutor	læge	N	N;INDF;MASC+FEM;PL
cambiando	skifter	cambiar	skifte	V	V;IND;PRS;FIN;ACT
cambiando	ændrer	cambiar	ændre	V	V;IND;PRS;FIN;ACT
aconteza	ske	aconteza	ske	V	V;NFIN;ACT
tocamos	spille	tocar	spille	V	V;NFIN;ACT
bendición	velsignelse	bendición	velsignelse	N	N;INDF;MASC+FEM;SG
incribles	fantastisk	incrible	fantastisk	ADJ	ADJ;INDF;SG
incribles	fantastiske	incrible	fantastisk	ADJ	ADJ;PL
incribles	utroligt	incrible	utrolig	ADJ	ADJ;INDF;NEUT;SG
incribles	utroligt	incrible	utrolig	ADJ	ADJ;INDF;NEUT;SG
incribles	utrolig	incrible	utrolig	ADJ	ADJ;INDF;MASC+FEM;SG
inspiración	inspiration	inspiración	inspiration	N	N;INDF;MASC+FEM;SG
sabia	vidste	sabia	vide	V	V;IND;PST;FIN;ACT
sabia	kendte	sabia	kende	V	V;IND;PST;FIN;ACT
ministerio	ministeriet	ministerio	ministerium	N	N;DEF;NEUT;SG
ministerio	ministerium	ministerio	ministerium	N	N;INDF;NEUT;SG
ministerio	kontor	ministerio	kontor	N	N;INDF;NEUT;SG
ministerio	kontoret	ministerio	kontor	N	N;DEF;NEUT;SG
ministerio	embede	ministerio	embed	N	N;INDF;NEUT;SG
pensaría	tror	pensar	tro	V	V;IND;PRS;FIN;ACT
pensaría	synes	pensar	synes	V	V;IND;PRS;FIN;ACT
nostalxia	nostalgi	nostalxia	nostalgi	N	N;INDF;NEUT;SG
existía	var	existir	være	V	V;IND;PST;FIN;ACT
existía	blev	existir	blive	V	V;IND;PST;FIN;ACT
seguise	var	seguir	være	V	V;IND;PST;FIN;ACT
seguise	blev	seguir	blive	V	V;IND;PST;FIN;ACT
seguise	tage	seguir	tage	V	V;NFIN;ACT
seguise	tag	seguir	tage	V	V;IMP
vendía	solgte	vendía	sælge	V	V;PST;FIN;ACT
vendía	sælges	vendía	sælge	V	V;IND;PRS;FIN;PASS
vendía	solgt	vendía	sælge	V	V;INDF;SG;PST;V.PTCP
decatámonos	indset	decatámonos	indse	V	V;INDF;SG;PST;V.PTCP
decatámonos	realiseret	decatámonos	realisere	V	V;INDF;SG;PST;V.PTCP
decatámonos	indså	decatámonos	indså	V	V;IND;PST;FIN;ACT
poemas	digte	poema	digte	N	N;INDF;MASC+FEM;PL
collelo	take	collelo	take	N	N;INDF;NEUT;SG
coñecedes	ved	coñecede	vide	V	V;IND;PRS;FIN;ACT
coñecedes	vide	coñecede	vide	V	V;NFIN;ACT
coñecedes	kender	coñecede	kende	V	V;IND;PRS;FIN;ACT
coñecedes	kend	coñecede	kend	V	V;IMP
ducias	snesevis	ducia	snesevis	N	N;INDF;MASC+FEM;SG
ensaios	afprøvninger	ensalo	afprøvning	N	N;INDF;MASC+FEM;PL
ensaios	forsøg	ensalo	forsøg	N	N;INDF;NEUT;SG
ensaios	retssager	ensalo	retssag	N	N;INDF;MASC+FEM;PL
táboa	bordet	táboa	bord	N	N;DEF;NEUT;SG
táboa	bord	táboa	bord	N	N;INDF;NEUT;SG
táboa	tabel	táboa	tabel	N	N;INDF;MASC+FEM;SG
táboa	brød	táboa	brød	N	N;INDF;NEUT;SG
errada	forkert	errada	forkert	ADJ	ADJ;INDF;SG
errada	forkerte	errada	forkert	ADJ	ADJ;PL
illamento	isolation	illamento	isolation	N	N;INDF;MASC+FEM;SG
illamento	isolering	illamento	isolering	N	N;INDF;MASC+FEM;SG
aparellos	enheder	aparello	enhed	N	N;INDF;MASC+FEM;PL
aparellos	indretninger	aparello	indretning	N	N;INDF;MASC+FEM;PL
aparellos	anordninger	aparello	anordning	N	N;INDF;MASC+FEM;PL
negociacións	forhandlinger	negociación	forhandling	N	N;INDF;MASC+FEM;PL
negociacións	forhandlingerne	negociación	forhandling	N	N;DEF;MASC+FEM;PL
competición	konkurrencen	competición	konkurrence	N	N;DEF;MASC+FEM;SG
competición	konkurrence	competición	konkurrence	N	N;INDF;MASC+FEM;SG
posicións	stillinger	posición	stilling	N	N;INDF;MASC+FEM;PL
posicións	positioner	posición	position	N	N;INDF;MASC+FEM;PL
posicións	holdninger	posición	holdning	N	N;INDF;MASC+FEM;PL
aplicar	ansøge	aplicar	ansøge	V	V;NFIN;ACT
aplicar	anvend	aplicar	anvende	V	V;IMP
positiva	positivt	positivo	positiv	ADJ	ADJ;INDF;NEUT;SG
positiva	positive	positivo	positiv	ADJ	ADJ;PL
positiva	positiv	positivo	positiv	ADJ	ADJ;INDF;MASC+FEM;SG
seriamente	seriøst	seriamente	seriøst	ADV	ADV
seriamente	alvorligt	seriamente	alvorligt	ADV	ADV
ecuación	ligning	ecuación	ligning	N	N;INDF;MASC+FEM;SG
axudas	hjælp	axuda	hjælp	N	N;INDF;MASC+FEM;SG
típica	typiske	típico	typisk	ADJ	ADJ;PL
deixara	havde	deixar	have	V	V;IND;PST;FIN;ACT
deixara	haft	deixar	have	V	V;INDF;SG;PST;V.PTCP
xenocidio	folkedrabet	xenocidio	folkedrab	N	N;DEF;NEUT;SG
xenocidio	folkedrab	xenocidio	folkedrab	N	N;INDF;NEUT;SG
xenocidio	folkemord	xenocidio	folkemord	N	N;INDF;NEUT;SG
racial	racemæssig	racial	racemæssig	ADJ	ADJ;INDF;MASC+FEM;SG
casco	hjelmen	casco	hjelme	N	N;DEF;MASC+FEM;SG
casco	hjelm	casco	hjelm	N	N;INDF;MASC+FEM;SG
deberan	skulle	deber	skulle	V	V;IND;PST;FIN;ACT
deberan	skal	deber	skulle	V	V;IND;PRS;FIN;ACT
deberan	burde	deber	burde	V	V;IND;PST;FIN;ACT
refiro	mener	referir	mene	V	V;IND;PRS;FIN;ACT
africana	afrikanske	africano	afrikansk	ADJ	ADJ;PL
africana	afrikansk	africano	afrikansk	ADJ	ADJ;INDF;SG
paisaxes	landskaber	paisaxe	landskaber	N	N;INDF;NEUT;PL
imitar	efterligner	imitar	efterligne	V	V;IND;PRS;FIN;ACT
imitar	efterligne	imitar	efterligne	V	V;NFIN;ACT
recoñeceu	genkendte	recoñecer	genkende	V	V;IND;PST;FIN;ACT
recoñeceu	erkendt	recoñecer	erkendt	V	V;INDF;SG;PST;V.PTCP
recoñeceu	genkendt	recoñecer	genkende	V	V;INDF;SG;PST;V.PTCP
recoñeceu	anerkendt	recoñecer	anerkende	V	V;INDF;SG;PST;V.PTCP
fragmentos	brudstykker	fragmento	brudstykker	N	N;INDF;NEUT;PL
fragmentos	fragmenter	fragmento	fragment	N	N;INDF;NEUT;PL
atrapar	fange	atrapar	fange	V	V;NFIN;ACT
atrapar	grib	atrapar	grib	V	V;IMP
electrónica	elektroniske	electrónico	elektronisk	ADJ	ADJ;PL
eficacia	effekt	eficacia	effekt	N	N;INDF;MASC+FEM;SG
eficacia	effektivitet	eficacia	effektivitet	N	N;INDF;MASC+FEM;SG
eficacia	effektiviteten	eficacia	effektivitet	N	N;DEF;MASC+FEM;SG
eficacia	virkningsgrad	eficacia	virkningsgrad	N	N;INDF;MASC+FEM;SG
eficacia	effektivitet	eficacia	effektivitet	N	N;INDF;MASC+FEM;SG
debuxar	tegne	debuxar	tegne	V	V;NFIN;ACT
debuxar	henlede	debuxar	henle	V	V;NFIN;ACT
debuxar	tegner	debuxar	tegne	V	V;IND;PRS;FIN;ACT
debuxar	tegne	debuxar	tegne	V	V;NFIN;ACT
desesperada	fortvivlet	desesperar	fortvivle	V	V;INDF;SG;PST;V.PTCP
balea	hval	balea	hval	N	N;INDF;MASC+FEM;SG
balea	hvaler	balea	hvale	N	N;INDF;MASC+FEM;PL
balea	hvalen	balea	hvale	N	N;DEF;MASC+FEM;SG
tráxico	tragisk	tráxico	tragisk	ADJ	ADJ;INDF;SG
tráxico	tragiske	tráxico	tragisk	ADJ	ADJ;PL
rexeita	afslår	rexeitar	afslå	V	V;IND;PRS;FIN;ACT
rexeita	nægter	rexeitar	nægte	V	V;IND;PRS;FIN;ACT
biolóxico	biologiske	biolóxico	biologisk	ADJ	ADJ;PL
abren	åbn	abren	åbn	V	V;IMP
variedade	forskelligartethed	variedade	forskelligartethed	N	N;INDF;MASC+FEM;SG
variedade	variation	variedade	variation	N	N;INDF;MASC+FEM;SG
caribe	vestindien	caribe	vestindie	N	N;DEF;MASC+FEM;SG
caribe	caribien	caribe	caribi	N	N;DEF;MASC+FEM;SG
recuperación	genopretning	recuperación	genopretning	N	N;INDF;MASC+FEM;SG
recuperación	inddrivelse	recuperación	inddrivelse	N	N;INDF;MASC+FEM;SG
recuperación	tilbagebetaling	recuperación	tilbagebetaling	N	N;INDF;MASC+FEM;SG
contaminación	forurening	contaminación	forurening	N	N;INDF;MASC+FEM;SG
contaminación	forureningen	contaminación	forurening	N	N;DEF;MASC+FEM;SG
contaminación	forureningsbekæmpelse	contaminación	forureningsbekæmpelse	N	N;INDF;MASC+FEM;SG
pedazos	styk	pedazo	styk	N	N;INDF;NEUT;SG
pedazos	stykker	pedazo	stykke	N	N;INDF;NEUT;PL
pedazos	brikker	pedazo	brik	N	N;INDF;MASC+FEM;PL
pedazos	stumper	pedazo	stump	N	N;INDF;MASC+FEM;PL
bases	baser	base	base	N	N;INDF;MASC+FEM;PL
minte	lyve	minte	lyve	V	V;NFIN;ACT
minte	lyver	minte	lyve	V	V;IND;PRS;FIN;ACT
minte	liggende	minte	ligge	V	V;PRS;V.PTCP
minte	lyve	minte	lyve	V	V;NFIN;ACT
minte	lyver	minte	lyve	V	V;IND;PRS;FIN;ACT
exercicios	øvelser	exercicio	øvelse	N	N;INDF;MASC+FEM;PL
lixeiramente	lidt	lixeiramente	lidt	ADV	ADV
ventos	vindstød	vento	vindstød	N	N;INDF;MASC+FEM;SG
ventos	vind	vento	vind	N	N;INDF;MASC+FEM;SG
atopen	finde	atopar	finde	V	V;NFIN;ACT
atopen	find	atopar	find	V	V;IMP
atopen	finder	atopar	finde	V	V;IND;PRS;FIN;ACT
fundación	instituttet	fundación	institut	N	N;DEF;NEUT;SG
fundación	foundation	fundación	foundation	N	N;INDF;MASC+FEM;SG
fundación	institut	fundación	institut	N	N;INDF;MASC+FEM;SG
fundación	fond	fundación	fond	N	N;INDF;MASC+FEM;SG
fundación	stiftelse	fundación	stiftelse	N	N;INDF;MASC+FEM;SG
fundación	fundament	fundación	fundament	N	N;INDF;NEUT;SG
construir	byg	construir	byg	V	V;IMP
construir	bygge	construir	bygge	V	V;NFIN;ACT
farrapos	klude	farrapo	klude	N	N;INDF;MASC+FEM;PL
tarda	tager	tarda	tage	V	V;IND;PRS;FIN;ACT
traballaban	arbejdede	traballar	arbejde	V	V;IND;PST;FIN;ACT
traballaban	bearbejdede	traballar	bearbejde	V	V;PL;PST;V.PTCP
traballaban	bearbejdet	traballar	bearbejde	V	V;INDF;SG;PST;V.PTCP
traballaban	arbejder	traballar	arbejde	V	V;IND;PRS;FIN;ACT
tiveran	har	ter	have	V	V;IND;PRS;FIN;ACT
tiveran	have	ter	have	V	V;NFIN;ACT
tiveran	havde	ter	have	V	V;IND;PST;FIN;ACT
tiveran	haft	ter	have	V	V;INDF;SG;PST;V.PTCP
ainda	stadig	ainda	stadig	ADV	ADV
ainda	stadigvæk	ainda	stadigvæk	ADV	ADV
usala	anvend	usalar	anvende	V	V;IMP
optimista	optimistiske	optimista	optimistisk	ADJ	ADJ;PL
optimista	optimistisk	optimista	optimistisk	ADJ	ADJ;INDF;SG
medran	gro	medrar	gro	V	V;NFIN;ACT
medran	vokser	medrar	vokse	V	V;IND;PRS;FIN;ACT
medran	vokse	medrar	vokse	V	V;NFIN;ACT
cadela	hund	cadela	hund	N	N;INDF;MASC+FEM;SG
cadela	tæve	cadela	tæve	N	N;INDF;MASC+FEM;SG
cadela	bitch	cadela	bitch	N	N;INDF;MASC+FEM;SG
cadela	kælling	cadela	kælling	N	N;INDF;MASC+FEM;SG
encantaríame	elsker	encantaríame	elske	V	V;IND;PRS;FIN;ACT
virtude	dyd	virtude	dyd	N	N;INDF;MASC+FEM;SG
perigos	farerne	perigo	far	N	N;DEF;MASC+FEM;PL
intencións	intentionerne	intención	intention	N	N;DEF;MASC+FEM;PL
intencións	hensigter	intención	hensigt	N	N;INDF;NEUT;PL
intencións	intentioner	intención	intention	N	N;INDF;MASC+FEM;PL
cursos	kurser	curso	kursus	N	N;INDF;NEUT;PL
cursos	kurserne	curso	kurs	N	N;DEF;MASC+FEM;PL
cursos	seminarer	curso	seminar	N	N;INDF;MASC+FEM;PL
herbas	græs	herba	græs	N	N;INDF;NEUT;SG
herbas	krydderurter	herba	krydderurter	N	N;INDF;MASC+FEM;PL
herbas	urter	herba	urt	N	N;INDF;MASC+FEM;PL
computadora	computeren	computar	computer	N	N;DEF;MASC+FEM;SG
computadora	computer	computar	compute	N	N;INDF;MASC+FEM;SG
arquitecto	arkitekten	arquitecto	arkitekt	N	N;DEF;MASC+FEM;SG
arquitecto	arkitekt	arquitecto	arkitekt	N	N;INDF;MASC+FEM;SG
arquitecto	arkitekter	arquitecto	arkitekt	N	N;INDF;MASC+FEM;PL
catedral	katedral	catedral	katedral	N	N;INDF;MASC+FEM;SG
catedral	katedralen	catedral	katedral	N	N;DEF;MASC+FEM;SG
comparar	sammenligner	comparar	sammenligne	V	V;IND;PRS;FIN;ACT
comparar	sammenligne	comparar	sammenligne	V	V;NFIN;ACT
manexar	håndtere	manexar	håndtere	V	V;NFIN;ACT
española	spanske	español	spansk	ADJ	ADJ;PL
xogador	player	xogador	play	N	N;INDF;MASC+FEM;PL
xogador	spilleren	xogador	spiller	N	N;DEF;MASC+FEM;SG
xogador	afspiller	xogador	afspille	N	N;INDF;MASC+FEM;SG
computadores	computere	computador	computere	N	N;INDF;MASC+FEM;PL
computadores	datamater	computador	datamat	N	N;INDF;MASC+FEM;PL
computadores	pendlere	computador	pendler	N	N;INDF;MASC+FEM;PL
durmía	sover	durmía	sove	V	V;IND;PRS;FIN;ACT
durmía	sove	durmía	sove	V	V;NFIN;ACT
durmía	sov	durmía	sove	V	V;IND;PST;FIN;ACT
durmía	sovet	durmía	sove	V	V;INDF;SG;PST;V.PTCP
durmía	sov	durmía	sove	V	V;IND;PST;FIN;ACT
bacteria	bakterie	bacteria	bakterie	N	N;INDF;MASC+FEM;SG
bacteria	bakterien	bacteria	bakterie	N	N;DEF;MASC+FEM;SG
bacteria	bakterier	bacteria	bakterie	N	N;INDF;MASC+FEM;PL
bacteria	bakterie	bacteria	bakterie	N	N;INDF;MASC+FEM;SG
entren	få	entren	få	V	V;NFIN;ACT
parentes	slægtninge	parente	slægtning	N	N;INDF;MASC+FEM;PL
empezaron	startet	empezar	starte	V	V;INDF;SG;PST;V.PTCP
empezaron	påbegyndt	empezar	påbegynde	V	V;INDF;SG;PST;V.PTCP
empezaron	begyndte	empezar	begynde	V	V;IND;PST;FIN;ACT
empezaron	begyndt	empezar	begynde	V	V;INDF;SG;PST;V.PTCP
empezaron	startede	empezar	starte	V	V;IND;PST;FIN;ACT
estadio	stadion	estadio	stadion	N	N;INDF;NEUT;SG
estadio	stadium	estadio	stadium	N	N;INDF;MASC+FEM;SG
estadio	arena	estadio	arena	N	N;INDF;MASC+FEM;SG
fósemos	var	fósemo	være	V	V;IND;PST;FIN;ACT
obstáculos	forhindringer	obstáculo	forhindring	N	N;INDF;MASC+FEM;PL
obstáculos	hindringer	obstáculo	hindring	N	N;INDF;MASC+FEM;PL
sinxelamente	simpelthen	sinxelamente	simpelthen	ADV	ADV
sinxelamente	bare	sinxelamente	bare	ADV	ADV
variedades	sorter	variedade	sort	N	N;INDF;MASC+FEM;PL
estupidez	dumhed	estupidez	dumhed	N	N;INDF;MASC+FEM;SG
estupidez	dumheder	estupidez	dumhed	N	N;INDF;MASC+FEM;PL
hamburguesa	burger	hamburguesa	burger	N	N;INDF;MASC+FEM;SG
hamburguesa	hamburger	hamburguesa	hamburger	N	N;INDF;MASC+FEM;SG
deitados	sofaer	deitado	sofa	N	N;INDF;MASC+FEM;PL
razas	racer	raza	race	N	N;INDF;MASC+FEM;PL
razas	regn	raza	regn	N	N;INDF;MASC+FEM;SG
razas	regnvejr	raza	regnvejr	N	N;INDF;NEUT;SG
declarou	erklæret	declarar	erklære	V	V;INDF;SG;PST;V.PTCP
pulmón	lunge	pulmón	lunge	N	N;INDF;MASC+FEM;SG
pulmón	lungekræft	pulmón	lungekræft	N	N;INDF;MASC+FEM;SG
pulmón	lunger	pulmón	lunge	N	N;INDF;MASC+FEM;PL
