une	una	un	uno	DET;INDF;FEM;SG	DET;INDF;FEM;SG
construire	costruire	construire	costruire	V;NFIN	V;NFIN
contrairement	contrariamente	contrairement	contrariamente	ADV	ADV
utilisant	usando	utiliser	usare	V;PRS;V.PTCP	V;V.MSDR
huile	olio	huile	olio	N;FEM;SG	N;MASC;SG
huile	petrolio	huile	petrolio	N;FEM;SG	N;MASC;SG
convention	convenzione	convention	convenzione	N;FEM;SG	N;FEM;SG
orient	east	orier	east	N;MASC;SG	N;MASC
orient	est	orier	est	N;MASC;SG	N;MASC;SG
tourné	trasformato	tourner	trasformare	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
tourné	girato	tourner	girare	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
dessin	progettazione	dessin	progettazione	N;MASC;SG	N;FEM;SG
dessin	design	dessin	design	N;MASC;SG	N;MASC
dessin	disegno	dessin	disegno	N;MASC;SG	N;MASC;SG
barcelone	barcellona	barcelone	barcellona	N;MASC;SG	N;FEM;SG
manuel	manuel	manuel	manuel	N;MASC;SG	N;MASC;SG
espagnole	spagnolo	espagnol	spagnolo	ADJ;FEM;SG	ADJ;MASC;SG
pression	pressione	pression	pressione	N;FEM;SG	N;FEM;SG
maroc	marocco	maroc	marocco	N;MASC;SG	N;MASC
maroc	maroc	maroc	maroc	N;MASC;SG	N
faux	errata	faux	errato	ADJ;MASC;SG	ADJ;FEM;SG
faux	errato	faux	errato	ADJ;MASC;SG	ADJ;MASC;SG
faux	falsa	faux	falso	ADJ;MASC;SG	ADJ;FEM;SG
faux	falso	faux	falso	ADJ;MASC;SG	ADJ;MASC;SG
faux	falsa	faux	falso	ADJ;MASC;SG	ADJ;FEM;SG
faux	falso	faux	falso	ADJ;MASC;SG	ADJ;MASC;SG
faux	finto	faux	finto	ADJ;MASC;SG	ADJ;MASC;SG
christ	cristo	christ	cristo	N;MASC;SG	N;MASC;SG
baie	berry	baie	berry	N;FEM;SG	N
baie	bacca	baie	bacca	N;FEM;SG	N;FEM;SG
baie	baia	baie	baia	N;FEM;SG	N;FEM;SG
baie	bay	baie	bay	N;FEM;SG	N;MASC;SG
documents	documenti	document	documento	N;MASC;PL	N;MASC;PL
athlète	atleta	athlète	atleta	N;MASC;SG	N;SG
bourgogne	borgogna	bourgogne	borgogna	N;MASC;SG	N;FEM;SG
bourgogne	borgogna	bourgogne	borgogna	N;MASC;SG	N;FEM;SG
contraire	contrario	contraire	contrario	ADJ;MASC;SG	ADJ;MASC;SG
contraire	opposto	contraire	opposto	ADJ;MASC;SG	ADJ;MASC;SG
destination	destinazione	destination	destinazione	N;FEM;SG	N;FEM;SG
champs	campi	champ	campo	N;MASC;PL	N;MASC;PL
vierge	bianco	vierge	bianco	ADJ;MASC;SG	ADJ;MASC;SG
température	temperatura	température	temperatura	N;FEM;SG	N;FEM;SG
enfance	infanzia	enfance	infanzia	N;FEM;SG	N;FEM;SG
acteurs	attori	acteur	attore	N;MASC;PL	N;MASC;PL
candidat	richiedente	candidat	richiedere	N;MASC;SG	N;SG
candidat	candidato	candidat	candidato	N;MASC;SG	N;MASC;SG
lancé	varato	lancer	varato	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
lancé	lanciata	lancer	lanciare	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
lancé	lanciato	lancer	lanciare	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
lancé	varata	lancer	varata	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
dates	datteri	date	dattere	N;FEM;PL	N;MASC;PL
procès	processo	procès	processo	N;MASC;SG	N;MASC;SG
procès	trial	procès	trial	N;MASC;SG	N;MASC
cercle	cerchio	cercle	cerchio	N;MASC;SG	N;MASC;SG
cercle	circle	cercle	circle	N;MASC;SG	N
cercle	circolo	cercle	circolo	N;MASC;SG	N;MASC;SG
essais	test	essai	test	N;MASC;PL	N;MASC
essais	prove	essai	prova	N;MASC;PL	N;FEM;PL
essais	prove	essai	prova	N;MASC;PL	N;FEM;PL
essais	testing	essai	testing	N;MASC;PL	N;MASC
essais	test	essai	test	N;MASC;PL	N;MASC
essais	saggi	essai	saggio	N;MASC;PL	N;MASC;PL
aider	aiutare	aider	aiutare	V;NFIN	V;NFIN
aider	aiutando	aider	aiutare	V;NFIN	V;V.MSDR
aider	aiutare	aider	aiutare	V;NFIN	V;NFIN
mention	menzione	mention	menzione	N;FEM;SG	N;FEM;SG
arrêt	stop	arrêt	stop	N;MASC;SG	N;MASC
arrêt	spegnimento	arrêt	spegnimento	N;MASC;SG	N;MASC;SG
agence	agenzia	agence	agenzia	N;FEM;SG	N;FEM;SG
perd	perdere	perdre	perdere	V;IND;SG;3;PRS;FIN	V;NFIN
perd	perde	perdre	perdere	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
perd	perde	perdre	perdere	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
mari	marito	mari	marito	N;MASC;SG	N;MASC;SG
élément	elemento	élément	elemento	N;MASC;SG	N;MASC;SG
représentation	rappresentazione	représentation	rappresentazione	N;FEM;SG	N;FEM;SG
représentation	rappresentanza	représentation	rappresentanza	N;FEM;SG	N;FEM;SG
cycle	ciclo	cycle	ciclo	N;MASC;SG	N;MASC;SG
chemins	percorsi	chemin	percorso	N;MASC;PL	N;MASC;PL
chemins	tracciati	chemin	tracciato	N;MASC;PL	N;MASC;PL
chemins	sentieri	chemin	sentiero	N;MASC;PL	N;MASC;PL
chemins	strade	chemin	strada	N;MASC;PL	N;FEM;PL
renaissance	rinascimento	renaissance	rinascimento	N;FEM;SG	N;MASC;SG
renaissance	rinascita	renaissance	rinascita	N;FEM;SG	N;FEM;SG
hall	padiglione	hall	padiglione	N;MASC;SG	N;MASC;SG
hall	hall	hall	hall	N;MASC;SG	N;MASC
hall	lobby	hall	lobby	N;MASC;SG	N;FEM
attention	attenzione	attention	attenzione	N;FEM;SG	N;FEM;SG
jones	jones	jone	jones	N;MASC;SG	N;MASC;SG
marin	marin	marin	marin	N;MASC;SG	N;MASC;SG
marin	marín	marin	martn	N;MASC;SG	N;MASC;SG
marin	sailor	marin	sailore	N;MASC;SG	N;SG
marin	marinaio	marin	marinaio	N;MASC;SG	N;MASC;SG
marin	marino	marin	marino	N;MASC;SG	N;MASC;SG
domaines	domini	domaine	domini	N;MASC;PL	N;MASC;PL
domaines	campi	domaine	campo	N;MASC;PL	N;MASC;PL
domaines	aree	domaine	area	N;MASC;PL	N;FEM;PL
usine	pianta	usine	pianta	N;FEM;SG	N;FEM;SG
usine	fabbrica	usine	fabbrica	N;FEM;SG	N;FEM;SG
usine	stabilimento	usine	stabilimento	N;FEM;SG	N;MASC;SG
usine	factory	usine	factory	N;FEM;SG	N;MASC
fontaine	fontana	fontaine	fontana	N;FEM;SG	N;FEM;SG
fontaine	fontaine	fontaine	fontare	N;FEM;SG	N;FEM;SG
printemps	molla	printemps	molla	N;MASC;SG	N;FEM;SG
printemps	primavera	printemps	primavera	N;MASC;SG	N;FEM;SG
printemps	printemps	printemps	printemps	N;MASC;SG	N
prêtre	prêtre	prêtre	protra	N;MASC;SG	N;MASC;SG
prêtre	sacerdote	prêtre	sacerdote	N;MASC;SG	N;MASC;SG
prêtre	prete	prêtre	prete	N;MASC;SG	N;MASC;SG
étoiles	stelle	étoile	stella	N;FEM;PL	N;FEM;PL
étoiles	stelle	étoile	stella	N;FEM;PL	N;FEM;PL
réforme	riforma	réforme	riforma	N;FEM;SG	N;FEM;SG
réforme	riforma	réforme	riforma	N;FEM;SG	N;FEM;SG
gabriel	gabriel	gabriel	gabriel	N;MASC;SG	N;MASC;SG
gabriel	gabriele	gabriel	gabriele	N;MASC;SG	N;SG
élevé	alto	élevé	alto	ADJ;MASC;SG	ADJ;MASC;SG
élevé	alta	élevé	alto	ADJ;MASC;SG	ADJ;FEM;SG
élevé	elevata	élevé	elevato	ADJ;MASC;SG	ADJ;FEM;SG
élevé	elevato	élevé	elevato	ADJ;MASC;SG	ADJ;MASC;SG
élevé	elevato	élevé	elevato	ADJ;MASC;SG	ADJ;MASC;SG
élevé	elevata	élevé	elevato	ADJ;MASC;SG	ADJ;FEM;SG
monastère	monastero	monastère	monastero	N;MASC;SG	N;MASC;SG
organisé	organizzata	organiser	organizzare	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
organisé	organizzato	organiser	organizzare	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
organisé	organizzata	organiser	organizzare	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
organisé	organizzato	organiser	organizzare	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
dos	dos	dos	dos	N;MASC;SG	N;MASC;SG
dos	schiena	dos	schiena	N;MASC;SG	N;FEM;SG
dos	ritorno	dos	ritorno	N;MASC;SG	N;MASC;SG
dos	back	dos	back	N;MASC;SG	N
enquête	inchiesta	enquête	inchiesta	N;FEM;SG	N;FEM;SG
enquête	richiesta	enquête	richiesta	N;FEM;SG	N;FEM;SG
enquête	investigazione	enquête	investigazione	N;FEM;SG	N;FEM;SG
enquête	indagine	enquête	indagine	N;FEM;SG	N;FEM;SG
enquête	indagine	enquête	indagine	N;FEM;SG	N;FEM;SG
enquête	sondaggio	enquête	sondaggio	N;FEM;SG	N;MASC;SG
trouvé	trovata	trouver	trovare	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
trouvé	trovato	trouver	trovare	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
anomalie	anomalia	anomalie	anomalia	N;FEM;SG	N;FEM;SG
anomalie	anomalia	anomalie	anomalia	N;FEM;SG	N;FEM;SG
majeur	maggiore	majeur	maggiore	ADJ;MASC;SG	ADJ;CMPR;SG
beau	bella	beau	bello	ADJ;MASC;SG	ADJ;FEM;SG
beau	bellissima	beau	bello	ADJ;MASC;SG	ADJ;AB;FEM;SG
beau	bellissimo	beau	bello	ADJ;MASC;SG	ADJ;AB;MASC;SG
villa	villa	villa	villa	N;FEM;SG	N;FEM;SG
lecture	lettura	lecture	lettura	N;FEM;SG	N;FEM;SG
montage	montaggio	montage	montaggio	N;MASC;SG	N;MASC;SG
montage	montaggio	montage	montaggio	N;MASC;SG	N;MASC;SG
montage	installazione	montage	installazione	N;MASC;SG	N;FEM;SG
dollars	dollari	dollar	dollaro	N;MASC;PL	N;MASC;PL
professionnelle	professionale	professionnel	professionale	ADJ;FEM;SG	ADJ;SG
masculin	maschile	masculin	maschile	ADJ;MASC;SG	ADJ;SG
masculin	maschile	masculin	maschile	ADJ;MASC;SG	ADJ;SG
masculin	virile	masculin	virile	ADJ;MASC;SG	ADJ;SG
cantons	cantoni	canton	cantone	N;MASC;PL	N;MASC;PL
branche	succursale	branche	succursale	N;FEM;SG	N;MASC;SG
branche	ramo	branche	ramo	N;FEM;SG	N;MASC;SG
branche	filiale	branche	filiale	N;FEM;SG	N;FEM;SG
branche	branca	branche	branca	N;FEM;SG	N;FEM;SG
batterie	batteria	batterie	batteria	N;FEM;SG	N;FEM;SG
batterie	drum	batterie	drum	N;FEM;SG	N
batterie	tamburo	batterie	tamburo	N;FEM;SG	N;MASC;SG
batterie	batteria	batterie	batteria	N;FEM;SG	N;FEM;SG
pointe	mancia	pointe	manciare	N;FEM;SG	N;FEM;SG
pointe	tip	pointe	tip	N;FEM;SG	N
pointe	suggerimento	pointe	suggerimento	N;FEM;SG	N;MASC;SG
pointe	pointe	pointe	pointa	N;FEM;SG	N;FEM;SG
thèse	tesi	thèse	tesi	N;FEM;SG	N;FEM
thèse	tesi	thèse	tesi	N;FEM;SG	N;FEM
démocratique	democratica	démocratique	democratico	ADJ;MASC;SG	ADJ;FEM;SG
démocratique	democratico	démocratique	democratico	ADJ;MASC;SG	ADJ;MASC;SG
géographie	geografia	géographie	geografia	N;FEM;SG	N;FEM;SG
amateur	dilettante	amateur	dilettante	N;MASC;SG	N;SG
assurer	assicurate	assurer	assicurare	V;NFIN	V;FEM;PL;PST;V.PTCP
sait	sa	savoir	sapere	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
caroline	caroline	caroline	caroline	N;FEM;SG	N;FEM;SG
caroline	maurizio	caroline	maurizio	N;FEM;SG	N;MASC;SG
caroline	carolina	caroline	carolina	N;FEM;SG	N;FEM;SG
participer	partecipa	participer	partecipare	V;NFIN	V;IND;SG;3;PRS;FIN
participer	partecipate	participer	partecipare	V;NFIN	V;IND;PL;PST;FIN
participer	partecipare	participer	partecipare	V;NFIN	V;NFIN
autorités	autorità	autorité	autorità	N;FEM;PL	N;FEM
clair	limpida	clair	limpida	ADJ;MASC;SG	ADJ;FEM;SG
clair	chiara	clair	chiaro	ADJ;MASC;SG	ADJ;FEM;SG
clair	chiaro	clair	chiaro	ADJ;MASC;SG	ADJ;MASC;SG
test	test	test	test	N;MASC;SG	N;MASC
test	testing	test	testing	N;MASC;SG	N;MASC
test	collaudo	test	collaudo	N;MASC;SG	N;MASC;SG
test	test	test	test	N;MASC;SG	N;MASC
relativement	relativamente	relativement	relativamente	ADV	ADV
découvre	scopre	découvrir	scoprire	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
exemplaires	copie	exemplaire	copia	N;MASC;PL	N;FEM;PL
versions	versioni	version	versione	N;FEM;PL	N;FEM;PL
venir	vieni	venir	venire	V;NFIN	V;IND;SG;2;PRS;FIN
venir	venite	venir	venita	V;NFIN	V;IND;PL;2;PRS;FIN
laisser	lasciare	laisser	lasciare	V;NFIN	V;NFIN
laisser	lascia	laisser	lasciare	V;NFIN	V;IND;SG;2;PRS;FIN
laisser	lasciate	laisser	lasciare	V;NFIN	V;IMP;PL;2;PRS;FIN
plateau	vassoio	plateau	vassoio	N;MASC;SG	N;MASC;SG
plateau	altopiano	plateau	altopiare	N;MASC;SG	N;MASC;SG
plateau	plateau	plateau	plateau	N;MASC;SG	N;MASC;SG
bataillon	battaglione	bataillon	battaglione	N;MASC;SG	N;MASC;SG
vin	vin	vin	vin	N;MASC;SG	N;MASC
vin	vino	vin	vino	N;MASC;SG	N;MASC;SG
devenue	divenne	devenir	divenire	V;FEM;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
découvreur	scopritore	découvreur	scopritore	N;MASC;SG	N;MASC;SG
spécialiste	specialista	spécialiste	specialista	N;MASC;SG	N;SG
vivant	vivere	vivre	vivere	V;PRS;V.PTCP	V;NFIN
vivant	vivere	vivre	vivere	V;PRS;V.PTCP	V;NFIN
ressources	risorse	ressource	risorsa	N;FEM;PL	N;FEM;PL
ajouter	aggiungere	ajouter	aggiungere	V;NFIN	V;NFIN
ajouter	aggiungi	ajouter	aggiungere	V;NFIN	V;IMP;SG;2;PRS;FIN
féminine	femminile	féminin	femminile	ADJ;FEM;SG	ADJ;SG
rencontres	incontri	rencontre	incontro	N;FEM;PL	N;MASC;PL
rencontres	incontri	rencontre	incontro	N;FEM;PL	N;MASC;PL
rencontres	riunioni	rencontre	riunione	N;FEM;PL	N;FEM;PL
rencontres	appuntamenti	rencontre	appuntamento	N;FEM;PL	N;MASC;PL
demander	chiedi	demander	chiedere	V;NFIN	V;IMP;SG;2;PRS;FIN
demander	chiedere	demander	chiedere	V;NFIN	V;NFIN
demander	chiedete	demander	chiedere	V;NFIN	V;IND;PL;2;PRS;FIN
demander	richiedi	demander	richiedere	V;NFIN	V;IMP;SG;2;PRS;FIN
israël	israele	israël	israele	N;MASC;SG	N;MASC;SG
tué	ucciso	tuer	uccidere	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
tué	assassinato	tuer	assassinare	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
tué	assassinata	tuer	assassinare	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
tué	ucciso	tuer	uccidere	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
siècles	secoli	siècle	secolo	N;MASC;PL	N;MASC;PL
présenté	presentato	présenter	presentare	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
territoires	territori	territoire	territorio	N;MASC;PL	N;MASC;PL
png	png	png	png	N;MASC;SG	N
revanche	vendetta	revanche	vendetta	N;FEM;SG	N;FEM;SG
revanche	rivincita	revanche	rivincita	N;FEM;SG	N;FEM;SG
revanche	revanche	revanche	revanche	N;FEM;SG	N;FEM;SG
revanche	vendetta	revanche	vendetta	N;FEM;SG	N;FEM;SG
recueil	compendio	recueil	compendio	N;MASC;SG	N;MASC;SG
recueil	compilazione	recueil	compilazione	N;MASC;SG	N;FEM;SG
recueil	compilation	recueil	compilation	N;MASC;SG	N;FEM
recueil	collezione	recueil	collezione	N;MASC;SG	N;FEM;SG
recueil	raccolta	recueil	raccolta	N;MASC;SG	N;FEM;SG
napoléon	napoleone	napoléon	napoleone	N;MASC;SG	N;MASC;SG
napoléon	napoleone	napoléon	napoleone	N;MASC;SG	N;MASC;SG
net	netto	net	netto	ADJ;MASC;SG	ADJ;MASC;SG
planète	planet	planète	planet	N;FEM;SG	N;MASC
planète	pianeta	planète	pianeta	N;FEM;SG	N;MASC;SG
endroit	posto	endroit	posto	N;MASC;SG	N;MASC;SG
endroit	luogo	endroit	luogo	N;MASC;SG	N;MASC;SG
endroit	place	endroit	place	N;MASC;SG	N;MASC
intervention	intervento	intervention	intervento	N;FEM;SG	N;MASC;SG
auparavant	precedentemente	auparavant	precedentemente	ADV	ADV
auparavant	precedentemente	auparavant	precedentemente	ADV	ADV
auparavant	prima	auparavant	prima	ADV	ADV
législature	legislatore	législature	legislatore	N;FEM;SG	N;MASC;SG
législature	legislatura	législature	legislatura	N;FEM;SG	N;FEM;SG
bob	bob	bob	bob	N;MASC;SG	N;MASC
océan	ocean	océan	ocean	N;MASC;SG	N
océan	oceano	océan	oceano	N;MASC;SG	N;MASC;SG
idées	idee	idée	idea	N;FEM;PL	N;FEM;PL
combats	risse	combat	risso	N;MASC;PL	N;FEM;PL
combats	combattimenti	combat	combattimento	N;MASC;PL	N;MASC;PL
combats	combattimenti	combat	combattimento	N;MASC;PL	N;MASC;PL
tokyo	tokio	tokyo	tokio	N;MASC;SG	N;MASC;SG
tokyo	tokyo	tokyo	tokyo	N;MASC;SG	N;MASC
totale	totale	total	totale	ADJ;FEM;SG	ADJ;SG
finales	finali	finale	finale	ADJ;FEM;PL	ADJ;PL
bus	bus	bus	bus	N;MASC;SG	N;MASC
bus	autobus	bus	autobus	N;MASC;SG	N;MASC
comprendre	capire	comprendre	capire	V;NFIN	V;NFIN
comprendre	comprendere	comprendre	comprendere	V;NFIN	V;NFIN
comprendre	comprendere	comprendre	comprendere	V;NFIN	V;NFIN
vivre	vivere	vivre	vivere	V;NFIN	V;NFIN
vivre	vivere	vivre	vivere	V;NFIN	V;NFIN
edward	edoardo	edward	edoardo	N;MASC;SG	N;MASC;SG
ordres	ordinanze	ordre	ordinanza	N;MASC;PL	N;FEM;PL
ordres	ordinazioni	ordre	ordinazione	N;MASC;PL	N;FEM;PL
ordres	ordini	ordre	ordine	N;MASC;PL	N;MASC;PL
arme	arma	arme	arma	N;FEM;SG	N;FEM;SG
arme	fucile	arme	fucile	N;FEM;SG	N;MASC;SG
arme	gun	arme	gun	N;FEM;SG	N
arme	pistola	arme	pistola	N;FEM;SG	N;FEM;SG
dynastie	dinastia	dynastie	dinastia	N;FEM;SG	N;FEM;SG
erreur	errore	erreur	errore	N;FEM;SG	N;MASC;SG
erreur	errore	erreur	errore	N;FEM;SG	N;MASC;SG
publications	post	publication	post	N;FEM;PL	N
publications	pubblicazioni	publication	pubblicazione	N;FEM;PL	N;FEM;PL
organisme	body	organisme	body	N;MASC;SG	N
organisme	corpo	organisme	corpo	N;MASC;SG	N;MASC;SG
organisme	carrozzeria	organisme	carrozzeria	N;MASC;SG	N;FEM;SG
organisme	organismo	organisme	organismo	N;MASC;SG	N;MASC;SG
faculté	facoltà	faculté	facoltà	N;FEM;SG	N;FEM
génération	generation	génération	generation	N;FEM;SG	N;MASC
génération	generazione	génération	generazione	N;FEM;SG	N;FEM;SG
expédition	spedizione	expédition	spedizione	N;FEM;SG	N;FEM;SG
expédition	spedizione	expédition	spedizione	N;FEM;SG	N;FEM;SG
expédition	spedizione	expédition	spedizione	N;FEM;SG	N;FEM;SG
tchèque	ceca	tchèque	ceco	N;MASC;SG	N;FEM;SG
tchèque	ceco	tchèque	ceco	N;MASC;SG	N;MASC;SG
google	google	google	googliere	N;MASC;SG	N;MASC
arbre	albero	arbre	albero	N;MASC;SG	N;MASC;SG
tribunal	corte	tribunal	corte	N;MASC;SG	N;FEM;SG
appartient	appartiene	appartenir	appartenere	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
règle	righello	règle	righello	N;FEM;SG	N;MASC;SG
règle	regola	règle	regola	N;FEM;SG	N;FEM;SG
possibilité	possibilità	possibilité	possibilità	N;FEM;SG	N;FEM
euros	euro	euro	euro	N;MASC;PL	N;MASC
euros	euros	euro	euros	N;MASC;PL	N
euros	euro	euro	euro	N;MASC;PL	N;MASC
avions	velivoli	avion	velivolo	N;MASC;PL	N;MASC;PL
avions	aeroplani	avion	aeroplano	N;MASC;PL	N;MASC;PL
avions	aeroplani	avion	aeroplano	N;MASC;PL	N;MASC;PL
avions	aerei	avion	aereo	N;MASC;PL	N;MASC;PL
avions	aeromobili	avion	aeromobile	N;MASC;PL	N;MASC;PL
avions	aerei	avion	aereo	N;MASC;PL	N;MASC;PL
avions	aerei	avion	aereo	N;MASC;PL	N;MASC;PL
archevêque	arcivescovo	archevêque	arcivescovo	N;MASC;SG	N;MASC;SG
participants	partecipanti	participant	partecipante	N;MASC;PL	N;PL
participants	partecipanti	participant	partecipante	N;MASC;PL	N;PL
dvd	dvd	DVD	dvd	N;MASC;SG	N;MASC
dvd	dvd	DVD	dvd	N;MASC;SG	N;MASC
artillerie	artiglieria	artillerie	artiglieria	N;FEM;SG	N;FEM;SG
mesures	misure	mesure	misura	N;FEM;PL	N;FEM;PL
mesures	misure	mesure	misura	N;FEM;PL	N;FEM;PL
mesures	misurazioni	mesure	misurazione	N;FEM;PL	N;FEM;PL
mesures	misurazioni	mesure	misurazione	N;FEM;PL	N;FEM;PL
occupation	occupazione	occupation	occupazione	N;FEM;SG	N;FEM;SG
occupation	professione	occupation	professione	N;FEM;SG	N;FEM;SG
vent	vento	vent	vento	N;MASC;SG	N;MASC;SG
vent	wind	vent	wind	N;MASC;SG	N
logiciel	software	logiciel	software	N;MASC;SG	N;MASC
définition	definizione	définition	definizione	N;FEM;SG	N;FEM;SG
définition	definizione	définition	definizione	N;FEM;SG	N;FEM;SG
danemark	danimarca	danemark	danimarco	N;MASC;SG	N;FEM;SG
administrateur	admin	administrateur	admin	N;MASC;SG	N
administrateur	amministratore	administrateur	amministratore	N;MASC;SG	N;MASC;SG
administrateur	amministratore	administrateur	amministratore	N;MASC;SG	N;MASC;SG
travailler	lavorare	travailler	lavorare	V;NFIN	V;NFIN
travailler	lavora	travailler	lavorare	V;NFIN	V;IND;SG;3;PRS;FIN
travailler	lavorare	travailler	lavorare	V;NFIN	V;NFIN
églises	chiese	église	chiedere	N;FEM;PL	N;FEM;PL
mouvements	movimenti	mouvement	movimento	N;MASC;PL	N;MASC;PL
mouvements	movimenti	mouvement	movimento	N;MASC;PL	N;MASC;PL
princesse	principessa	princesse	principessa	N;FEM;SG	N;FEM;SG
volonté	testamento	volonté	testamento	N;FEM;SG	N;MASC;SG
volonté	volontà	volonté	volontà	N;FEM;SG	N;FEM
oiseaux	uccelli	oiseau	uccello	N;MASC;PL	N;MASC;PL
oiseaux	uccelli	oiseau	uccello	N;MASC;PL	N;MASC;PL
race	razza	race	razza	N;FEM;SG	N;FEM;SG
race	regata	race	regare	N;FEM;SG	N;FEM;SG
race	razza	race	razza	N;FEM;SG	N;FEM;SG
race	corsa	race	corsa	N;FEM;SG	N;FEM;SG
race	gara	race	gara	N;FEM;SG	N;FEM;SG
sûr	sicuro	sûr	sicuro	ADJ;MASC;SG	ADJ;MASC;SG
disponible	disponibile	disponible	disponibile	ADJ;MASC;SG	ADJ;SG
totalement	pienamente	totalement	pienamente	ADV	ADV
totalement	totalmente	totalement	totalmente	ADV	ADV
totalement	completamente	totalement	completamente	ADV	ADV
totalement	totalmente	totalement	totalmente	ADV	ADV
totalement	completamente	totalement	completamente	ADV	ADV
continentale	continentale	continental	continentale	ADJ;FEM;SG	ADJ;SG
ski	sci	ski	sci	N;MASC;SG	N;MASC
ouvre	apre	ouvrir	aprire	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
échelle	scala	échelle	scala	N;FEM;SG	N;FEM;SG
échelle	scala	échelle	scala	N;FEM;SG	N;FEM;SG
machine	macchina	machine	macchina	N;FEM;SG	N;FEM;SG
sujets	argomenti	sujet	argomento	N;MASC;PL	N;MASC;PL
sujets	soggetti	sujet	soggetto	N;MASC;PL	N;MASC;PL
sujets	materie	sujet	materia	N;MASC;PL	N;FEM;PL
luxembourg	lussemburgo	luxembourg	lussemburgo	N;MASC;SG	N;MASC;SG
luxembourg	lussemburgo	luxembourg	lussemburgo	N;MASC;SG	N;MASC;SG
luxembourg	luxembourg	luxembourg	luxembourg	N;MASC;SG	N;MASC
antique	antico	antique	antico	ADJ;MASC;SG	ADJ;MASC;SG
antique	antica	antique	antico	ADJ;MASC;SG	ADJ;FEM;SG
manche	manica	manche	manico	N;FEM;SG	N;FEM;SG
buteur	attaccante	buteur	attaccante	N;MASC;SG	N;SG
buteur	striker	buteur	striker	N;MASC;SG	N;MASC
dimanche	domenica	dimanche	domenica	N;MASC;SG	N;FEM;SG
dimanche	sunday	dimanche	sunday	N;MASC;SG	N;MASC
électronique	elettronica	électronique	elettronico	ADJ;MASC;SG	ADJ;FEM;SG
électronique	elettronico	électronique	elettronico	ADJ;MASC;SG	ADJ;MASC;SG
électronique	elettronica	électronique	elettronico	ADJ;MASC;SG	ADJ;FEM;SG
fil	feed	fil	feed	N;MASC;SG	N
fil	mangime	fil	mangima	N;MASC;SG	N;MASC;SG
fil	wire	fil	wire	N;MASC;SG	N
fil	filo	fil	filo	N;MASC;SG	N;MASC;SG
fil	filato	fil	filato	N;MASC;SG	N;MASC;SG
fil	filo	fil	filo	N;MASC;SG	N;MASC;SG
fil	thread	fil	thread	N;MASC;SG	N;MASC
suivre	segui	suivre	seguire	V;NFIN	V;IMP;SG;2;PRS;FIN
suivre	seguite	suivre	seguire	V;NFIN	V;FEM;PL;PST;V.PTCP
suivre	seguire	suivre	seguire	V;NFIN	V;NFIN
suivre	seguo	suivre	seguo	V;NFIN	V;IND;SG;1;PRS;FIN
sixième	sesto	sixième	sesto	ADJ;MASC;SG	ADJ;MASC;SG
sixième	sesta	sixième	sesto	ADJ;MASC;SG	ADJ;FEM;SG
accident	incidente	accident	incidente	N;MASC;SG	N;MASC;SG
accident	infortunio	accident	infortunio	N;MASC;SG	N;MASC;SG
accident	crash	accident	crash	N;MASC;SG	N;MASC
accident	schianto	accident	schianto	N;MASC;SG	N;MASC;SG
cérémonie	cerimonia	cérémonie	cerimonia	N;FEM;SG	N;FEM;SG
discours	discorso	discours	discorso	N;MASC;SG	N;MASC;SG
finaliste	finalista	finaliste	finalista	N;MASC;SG	N;SG
humaine	umano	humain	umano	ADJ;FEM;SG	ADJ;MASC;SG
humaine	umana	humain	umano	ADJ;FEM;SG	ADJ;FEM;SG
échange	commercio	échange	commercio	N;MASC;SG	N;MASC;SG
échange	trade	échange	trada	N;MASC;SG	N
échange	swap	échange	swap	N;MASC;SG	N;MASC
