رده	třída	رده	třída	N;SG	N;NOM;FEM;SG;POS
تیتر	nadpis	تیتر	nadpis	N;SG	N;INAN;NOM;MASC;SG;POS
تیتر	titulek	تیتر	titulek	N;SG	N;INAN;NOM;MASC;SG;POS
متفاوت	jiný	متفاوت	jiný	ADJ	ADJ;ANIM;NOM;MASC;SG;POS
متفاوت	jiná	متفاوت	jiný	ADJ	ADJ;NOM;FEM;SG;POS
متفاوت	různé	متفاوت	různý	ADJ	ADJ;NOM;MASC;PL;POS
متفاوت	jiné	متفاوت	jiný	ADJ	ADJ;NOM;NEUT;SG;POS
مجله	zásobník	مجله	zásobník	N;SG	N;INAN;NOM;MASC;SG;POS
مجله	časopis	مجله	časopis	N;SG	N;INAN;NOM;MASC;SG;POS
مجله	magazín	مجله	magazín	N;SG	N;INAN;NOM;MASC;SG;POS
مجله	deník	مجله	deník	N;SG	N;INAN;NOM;MASC;SG;POS
مجله	journal	مجله	journal	N;SG	N;INAN;NOM;MASC;SG;POS
مجله	věstníku	مجله	věstník	N;SG	N;INAN;GEN;MASC;SG;POS
حساب	účet	حساب	účet	N;SG	N;INAN;NOM;MASC;SG;POS
حساب	účtu	حساب	účet	N;SG	N;INAN;GEN;MASC;SG;POS
ماساچوست	massachusetts	ماساچوست	massachusetts	N;SG	N;INAN;NOM;MASC;SG;POS
دفاع	obrana	دفاع	obrana	N;SG	N;NOM;FEM;SG;POS
دفاع	obhajoba	دفاع	obhajoba	N;SG	N;NOM;FEM;SG;POS
دفاع	obrany	دفاع	obrana	N;SG	N;NOM;FEM;SG;POS
دفاع	obrany	دفاع	obrana	N;SG	N;NOM;FEM;SG;POS
دفاع	obrana	دفاع	obrana	N;SG	N;NOM;FEM;SG;POS
دفاع	obhajoba	دفاع	obhajoba	N;SG	N;NOM;FEM;SG;POS
دفاع	obranu	دفاع	obrana	N;SG	N;ACC;FEM;SG;POS
دانشنامه	encyklopedie	None	encyklopedie	N;SG	N;NOM;FEM;SG;POS
انسانی	člověk	انسانی	člověk	N;SG	N;ANIM;NOM;MASC;SG;POS
والیبال	volejbal	والیبال	volejbal	N;SG	N;INAN;NOM;MASC;SG;POS
مؤسسه	institutu	مؤسسه	institut	N;SG	N;INAN;GEN;MASC;SG;POS
مؤسسه	ústav	مؤسسه	ústav	N;SG	N;INAN;NOM;MASC;SG;POS
مؤسسه	institut	مؤسسه	institut	N;SG	N;INAN;NOM;MASC;SG;POS
مؤسسه	instituci	مؤسسه	instituce	N;SG	N;ACC;FEM;SG;POS
شخصیت	znak	شخصیت	znak	N;SG	N;INAN;NOM;MASC;SG;POS
شخصیت	postava	شخصیت	postava	N;SG	N;NOM;FEM;SG;POS
شخصیت	charakter	شخصیت	charakter	N;SG	N;INAN;NOM;MASC;SG;POS
شخصیت	osobnost	شخصیت	osobnost	N;SG	N;NOM;FEM;SG;POS
شخص	člověk	شخص	člověk	N;SG	N;ANIM;NOM;MASC;SG;POS
شخص	osoba	شخص	osoba	N;SG	N;NOM;FEM;SG;POS
شخص	osobu	شخص	osoba	N;SG	N;ACC;FEM;SG;POS
مایکل	michaeli	مایکل	michael	N;SG	N;NOM;FEM;SG;POS
پستانداران	savců	پستاندار	savec	N;PL	N;ANIM;GEN;MASC;PL;POS
پستانداران	savce	پستاندار	savec	N;PL	N;ANIM;NOM;MASC;PL;POS
پستانداران	savci	پستاندار	savec	N;PL	N;ANIM;NOM;MASC;PL;POS
درمان	hojení	درمان	hojení	N;SG	N;NOM;NEUT;SG;POS
درمان	uzdravení	درمان	uzdravení	N;SG	N;NOM;NEUT;SG;POS
درمان	léčení	درمان	léčení	N;SG	N;NOM;NEUT;SG;POS
درمان	terapie	درمان	terapie	N;SG	N;NOM;FEM;SG;POS
درمان	terapii	درمان	terapie	N;SG	N;ACC;FEM;SG;POS
درمان	zacházení	درمان	zacházení	N;SG	N;NOM;NEUT;SG;POS
درمان	léčby	درمان	léčba	N;SG	N;NOM;FEM;SG;POS
درمان	léčba	درمان	léčba	N;SG	N;NOM;FEM;SG;POS
درمان	ošetření	درمان	ošetření	N;SG	N;NOM;NEUT;SG;POS
درمان	léčení	درمان	léčení	N;SG	N;NOM;NEUT;SG;POS
درمان	léčbě	درمان	léčba	N;SG	N;DAT;FEM;SG;POS
کودکان	děti	کودک	dítě	N;PL	N;NOM;FEM;PL;POS
میانه	střed	میانه	střed	N;SG	N;INAN;NOM;MASC;SG;POS
اساسی	zásadní	اساسی	zásadní	ADJ	ADJ;NOM;MASC;SG;POS
شش	šest	شش	šest	NUM	NUM;NOM;SG
قهرمان	šampion	قهرمان	šampion	N;SG	N;ANIM;NOM;MASC;SG;POS
قهرمان	hrdina	قهرمان	hrdina	N;SG	N;ANIM;NOM;MASC;SG;POS
قهرمان	šampion	قهرمان	šampion	N;SG	N;ANIM;NOM;MASC;SG;POS
قهرمان	šampión	قهرمان	šampión	N;SG	N;ANIM;NOM;MASC;SG;POS
ساختار	struktura	ساختار	struktura	N;SG	N;NOM;FEM;SG;POS
ساختار	strukturu	ساختار	struktura	N;SG	N;ACC;FEM;SG;POS
ساختار	konstrukce	ساختار	konstrukce	N;SG	N;NOM;FEM;SG;POS
محله	okolí	محله	okolí	N;SG	N;NOM;NEUT;SG;POS
محله	čtvrť	محله	čtvrť	N;SG	N;NOM;FEM;SG;POS
محله	sousedství	محله	sousedství	N;SG	N;NOM;NEUT;SG;POS
یهودیان	židům	یهودی	žid	N;PL	N;INAN;DAT;MASC;PL;POS
یهودیان	židé	یهودی	žid	N;PL	N;ANIM;NOM;MASC;PL;POS
یهودیان	židů	یهودی	žid	N;PL	N;ANIM;GEN;MASC;PL;POS
فشار	tisk	فشار	tisk	N;SG	N;INAN;NOM;MASC;SG;POS
فشار	tlak	فشار	tlak	N;SG	N;INAN;NOM;MASC;SG;POS
فشار	nátlak	فشار	nátlak	N;SG	N;INAN;NOM;MASC;SG;POS
محصول	produkt	محصول	produkt	N;SG	N;INAN;NOM;MASC;SG;POS
محصول	produktu	محصول	produkt	N;SG	N;INAN;GEN;MASC;SG;POS
محصول	výrobek	محصول	výrobek	N;SG	N;INAN;NOM;MASC;SG;POS
مسئله	problem	مسئله	probl	N;SG	N;NOM;MASC;SG;POS
مسئله	problém	مسئله	problém	N;SG	N;INAN;NOM;MASC;SG;POS
مسئله	vydání	مسئله	vydání	N;SG	N;NOM;NEUT;SG;POS
گاهی	někdy	گاه	někdy	ADV	ADV
گاهی	občas	گاه	občas	ADV	ADV
گاز	kousnutí	گاز	kousnutí	N;SG	N;NOM;NEUT;SG;POS
گاز	benzín	گاز	benzín	N;SG	N;INAN;NOM;MASC;SG;POS
گاز	plyn	گاز	plyn	N;SG	N;INAN;NOM;MASC;SG;POS
جمع	plurál	جمع	plurál	N;SG	N;INAN;NOM;MASC;SG;POS
فیلمی	film	فیلم	film	N;SG	N;INAN;NOM;MASC;SG;POS
جنبش	hnutí	جنبش	hnutí	N;SG	N;NOM;NEUT;SG;POS
جنبش	pohybu	جنبش	pohyb	N;SG	N;INAN;GEN;MASC;SG;POS
جنبش	pohyb	جنبش	pohyb	N;SG	N;INAN;NOM;MASC;SG;POS
تحصیل	studium	تحصیل	studium	N;SG	N;NOM;NEUT;SG;POS
اهمیت	důležitost	اهمیت	důležitost	N;SG	N;NOM;FEM;SG;POS
اهمیت	význam	اهمیت	význam	N;SG	N;INAN;NOM;MASC;SG;POS
جایی	místo	جا	místo	N;SG	N;NOM;NEUT;SG;POS
جایی	misto	جا	misto	N;SG	N;NOM;MASC;SG;POS
ارشد	senior	ارشد	senior	N;SG	N;ANIM;NOM;MASC;SG;POS
کاربردی	přihláška	کاربردی	přihláška	N;SG	N;NOM;FEM;SG;POS
کاربردی	aplikace	کاربردی	aplikace	N;SG	N;NOM;FEM;SG;POS
کاربردی	žádost	کاربردی	žádost	N;SG	N;NOM;FEM;SG;POS
تابع	funkci	None	funkce	N;SG	N;ACC;FEM;SG;POS
تابع	funkcí	None	funkce	N;SG	N;INS;FEM;SG;POS
تابع	funkce	None	funkce	N;SG	N;NOM;FEM;SG;POS
مهر	známka	مهر	známka	N;SG	N;NOM;FEM;SG;POS
مهر	razítko	مهر	razítko	N;SG	N;NOM;NEUT;SG;POS
مهر	těsnění	مهر	těsnění	N;SG	N;NOM;NEUT;SG;POS
مهر	pečeť	مهر	pečeť	N;SG	N;NOM;FEM;SG;POS
جدول	stůl	جدول	stůl	N;SG	N;INAN;NOM;MASC;SG;POS
جدول	tabulka	جدول	tabulka	N;SG	N;NOM;FEM;SG;POS
جدول	stolek	جدول	stolek	N;SG	N;INAN;NOM;MASC;SG;POS
اجازه	povolení	اجازه	povolení	N;SG	N;NOM;NEUT;SG;POS
اجازه	svolení	اجازه	svolení	N;SG	N;NOM;NEUT;SG;POS
اجازه	povolení	اجازه	povolení	N;SG	N;NOM;NEUT;SG;POS
اجازه	oprávnění	اجازه	oprávnění	N;SG	N;NOM;NEUT;SG;POS
شاعران	básníci	شاعر	básník	N;PL	N;ANIM;NOM;MASC;PL;POS
امیر	emir	امیر	emir	N;SG	N;ANIM;NOM;MASC;SG;POS
فضایی	mimozemšťan	فضا	mimozemšťan	N;SG	N;ANIM;NOM;MASC;SG;POS
فضایی	vetřelec	فضا	vetřelec	N;SG	N;ANIM;NOM;MASC;SG;POS
فضایی	vesmír	فضا	vesmír	N;SG	N;INAN;NOM;MASC;SG;POS
فضایی	prostor	فضا	prostor	N;SG	N;INAN;NOM;MASC;SG;POS
فضایی	prostoru	فضا	prostor	N;SG	N;INAN;GEN;MASC;SG;POS
سنای	senátu	سنا	senát	N;SG	N;INAN;GEN;MASC;SG;POS
سنای	senát	سنا	senát	N;SG	N;INAN;NOM;MASC;SG;POS
دار	dar	دار	dar	N;SG	N;INAN;NOM;MASC;SG;POS
وزن	závaží	وزن	závaží	N;SG	N;NOM;NEUT;SG;POS
وزن	hmotnosti	وزن	hmotnost	N;SG	N;NOM;FEM;SG;POS
وزن	hmotnost	وزن	hmotnost	N;SG	N;NOM;FEM;SG;POS
وزن	váha	وزن	váha	N;SG	N;NOM;FEM;SG;POS
تقریباً	skoro	تقریباً	skoro	ADV	ADV
تقریباً	téměř	تقریباً	téměř	ADV	ADV
قرآن	korán	قرآن	korán	N;SG	N;INAN;NOM;MASC;SG;POS
قرآن	koránu	قرآن	korán	N;SG	N;INAN;GEN;MASC;SG;POS
قرآن	korán	قرآن	korán	N;SG	N;INAN;NOM;MASC;SG;POS
قرآن	koránu	قرآن	korán	N;SG	N;INAN;GEN;MASC;SG;POS
طلایی	zlaté	طلایی	zlatý	ADJ	ADJ;NOM;NEUT;PL;POS
طلایی	zlatý	طلایی	zlatý	ADJ	ADJ;INAN;NOM;MASC;SG;POS
طلایی	zlatí	طلایی	zlatit	ADJ	ADJ;ANIM;NOM;MASC;PL;POS
طلایی	zlatá	طلایی	zlatý	ADJ	ADJ;NOM;FEM;SG;POS
طلایی	zlatá	طلایی	zlatý	ADJ	ADJ;NOM;FEM;SG;POS
طلایی	zlatý	طلایی	zlatý	ADJ	ADJ;INAN;NOM;MASC;SG;POS
طلایی	zlaté	طلایی	zlatý	ADJ	ADJ;NOM;NEUT;PL;POS
ستاره	hvězda	ستاره	hvězda	N;SG	N;NOM;FEM;SG;POS
تصویب	schválení	تصویب	schválení	N;SG	N;NOM;NEUT;SG;POS
تصویب	schvalování	تصویب	schvalování	N;SG	N;NOM;NEUT;SG;POS
پرورش	chovu	پرورش	chov	N;SG	N;INAN;GEN;MASC;SG;POS
پرورش	chov	پرورش	chov	N;SG	N;INAN;NOM;MASC;SG;POS
پرورش	výchova	پرورش	výchova	N;SG	N;NOM;FEM;SG;POS
بهمن	lavina	بهمن	lavina	N;SG	N;NOM;FEM;SG;POS
طلا	zlato	طلا	zlato	N;SG	N;NOM;NEUT;SG;POS
دره	údolí	دره	údolí	N;SG	N;NOM;NEUT;SG;POS
هفته	týden	هفته	týden	N;SG	N;INAN;NOM;MASC;SG;POS
هفته	tyden	هفته	tyden	N;SG	N;NOM;MASC;SG;POS
سیتی	město	سیتی	město	N;SG	N;NOM;NEUT;SG;POS
ثابت	stabilní	ثابت	stabilní	ADJ	ADJ;NOM;MASC;SG;POS
ثابت	stanovena	ثابت	stanovený	ADJ	ADJ;POS;V.PTCP;PASS
ثابت	pevná	ثابت	pevný	ADJ	ADJ;NOM;FEM;SG;POS
ثابت	pevné	ثابت	pevný	ADJ	ADJ;NOM;MASC;PL;POS
ثابت	fixní	ثابت	fixní	ADJ	ADJ;NOM;MASC;SG;POS
ثابت	konstantní	ثابت	konstantní	ADJ	ADJ;NOM;MASC;SG;POS
ثابت	stálý	ثابت	stálý	ADJ	ADJ;INAN;NOM;MASC;SG;POS
ثابت	neustálé	ثابت	neustálý	ADJ	ADJ;NOM;NEUT;SG;NEG
ثابت	stálé	ثابت	stálý	ADJ	ADJ;NOM;NEUT;SG;POS
ثابت	stálá	ثابت	stálý	ADJ	ADJ;NOM;FEM;SG;POS
ثابت	prokázané	ثابت	prokázaný	ADJ	ADJ;NOM;NEUT;SG;POS
ثابت	prokázána	ثابت	prokázaný	ADJ	ADJ;POS;V.PTCP;PASS
ثابت	prokázáno	ثابت	prokázaný	ADJ	ADJ;NEUT;SG;POS;V.PTCP;PASS
ورود	příjezdu	ورود	příjezd	N;SG	N;INAN;GEN;MASC;SG;POS
ورود	příjezd	ورود	příjezd	N;SG	N;INAN;NOM;MASC;SG;POS
ورود	příchod	ورود	příchod	N;SG	N;INAN;NOM;MASC;SG;POS
ورود	přílet	ورود	přílet	N;SG	N;INAN;NOM;MASC;SG;POS
ورود	vstupu	ورود	vstup	N;SG	N;INAN;GEN;MASC;SG;POS
ورود	vstup	ورود	vstup	N;SG	N;INAN;NOM;MASC;SG;POS
برجسته	prominentní	برجسته	prominentní	ADJ	ADJ;NOM;MASC;SG;POS
برجسته	vynikající	برجسته	vynikající	ADJ	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
میلیارد	miliarda	میلیارد	miliarda	N;SG	N;NOM;FEM;SG;POS
قبلی	předchozí	قبل	předchozí	ADJ	ADJ;NOM;MASC;SG;POS
قبلی	předcházející	قبل	předcházející	ADJ	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
نقطه	spot	نقطه	spot	N;SG	N;INAN;NOM;MASC;SG;POS
نقطه	bod	نقطه	bod	N;SG	N;INAN;NOM;MASC;SG;POS
حفظ	zachování	حفظ	zachování	N;SG	N;NOM;NEUT;SG;POS
حفظ	zachování	حفظ	zachování	N;SG	N;NOM;NEUT;SG;POS
حفظ	udržování	حفظ	udržování	N;SG	N;NOM;NEUT;SG;POS
مشترک	časté	مشترک	častý	ADJ	ADJ;NOM;NEUT;SG;POS
مشترک	společná	مشترک	společný	ADJ	ADJ;NOM;FEM;SG;POS
مشترک	společné	مشترک	společný	ADJ	ADJ;NOM;NEUT;SG;POS
آتش	oheň	آتش	oheň	N;SG	N;INAN;NOM;MASC;SG;POS
آتش	požár	آتش	požár	N;SG	N;INAN;NOM;MASC;SG;POS
بلوچستان	balúčistánu	بلوچستان	balúčistán	N;SG	N;INAN;DAT;MASC;SG;POS
زیست	biologie	زیست	biologie	N;SG	N;NOM;FEM;SG;POS
فنی	fanny	فنی	fann	N;SG	N;NOM;FEM;SG;POS
چشمه	fontána	چشمه	fontaný	N;SG	N;NOM;FEM;SG;POS
پوشش	obal	پوشش	obal	N;SG	N;INAN;NOM;MASC;SG;POS
پوشش	krytí	پوشش	krytí	N;SG	N;NOM;NEUT;SG;POS
پوشش	pokrytí	پوشش	pokrytí	N;SG	N;NOM;NEUT;SG;POS
پوشش	krytí	پوشش	krytí	N;SG	N;NOM;NEUT;SG;POS
پوشش	pokrytí	پوشش	pokrytí	N;SG	N;NOM;NEUT;SG;POS
سلطنتی	imperial	سلطنت	imperial	N;SG	N;INAN;NOM;MASC;SG;POS
زیردریایی	ponorku	زیردریایی	ponorek	N;SG	N;ACC;FEM;SG;POS
زیردریایی	ponorka	زیردریایی	ponorka	N;SG	N;NOM;FEM;SG;POS
کتابخانه	knihovna	کتابخانه	knihovna	N;SG	N;NOM;FEM;SG;POS
کتابخانه	knihovně	کتابخانه	knihovna	N;SG	N;DAT;FEM;SG;POS
کتابخانه	knihovnu	کتابخانه	knihovna	N;SG	N;ACC;FEM;SG;POS
تشخیص	zjišťování	تشخیص	zjišťování	N;SG	N;NOM;NEUT;SG;POS
تشخیص	odhalování	تشخیص	odhalování	N;SG	N;NOM;NEUT;SG;POS
تشخیص	zjištění	تشخیص	zjištění	N;SG	N;NOM;NEUT;SG;POS
تشخیص	detekce	تشخیص	detekce	N;SG	N;NOM;FEM;SG;POS
تشخیص	diagnózu	تشخیص	diagnóza	N;SG	N;ACC;FEM;SG;POS
تشخیص	diagnostika	تشخیص	diagnostika	N;SG	N;NOM;FEM;SG;POS
تشخیص	diagnóza	تشخیص	diagnóza	N;SG	N;NOM;FEM;SG;POS
درخت	strom	درخت	strom	N;SG	N;INAN;NOM;MASC;SG;POS
تأثیر	vliv	تأثیر	vliv	N;SG	N;INAN;NOM;MASC;SG;POS
تأثیر	vlivu	تأثیر	vliv	N;SG	N;INAN;GEN;MASC;SG;POS
تأثیر	účinek	تأثیر	účinek	N;SG	N;INAN;NOM;MASC;SG;POS
تأثیر	efekt	تأثیر	efekt	N;SG	N;INAN;NOM;MASC;SG;POS
عرض	šířka	عرض	šířka	N;SG	N;NOM;FEM;SG;POS
عرض	šířku	عرض	šířka	N;SG	N;ACC;FEM;SG;POS
دید	zviditelnění	دید#بین	zviditelnění	N;SG	N;NOM;NEUT;SG;POS
دید	viditelnost	دید#بین	viditelnost	N;SG	N;NOM;FEM;SG;POS
دید	vize	دید#بین	vize	N;SG	N;NOM;FEM;SG;POS
دید	vidění	دید#بین	vidění	N;SG	N;NOM;NEUT;SG;POS
خدمت	služba	خدمت	služba	N;SG	N;NOM;FEM;SG;POS
خدمت	servis	خدمت	servis	N;SG	N;INAN;NOM;MASC;SG;POS
خدمت	obsluha	خدمت	obsluha	N;SG	N;NOM;FEM;SG;POS
داستانی	story	داستان	story	N;SG	N;FEM;SG;POS
داستانی	příběh	داستان	příběh	N;SG	N;INAN;NOM;MASC;SG;POS
بعدها	později	بعد	pozdě	ADV	ADV;CMPR;POS
پرواز	moucha	پرواز	moucha	N;SG	N;NOM;FEM;SG;POS
پرواز	létání	پرواز	létání	N;SG	N;NOM;NEUT;SG;POS
پرواز	lítání	پرواز	lítání	N;SG	N;NOM;NEUT;SG;POS
پرواز	letu	پرواز	let	N;SG	N;INAN;DAT;MASC;SG;POS
رمان	román	رمان	román	N;SG	N;INAN;NOM;MASC;SG;POS
حاصل	produkt	حاصل	produkt	N;SG	N;INAN;NOM;MASC;SG;POS
حاصل	produktu	حاصل	produkt	N;SG	N;INAN;GEN;MASC;SG;POS
حاصل	výrobek	حاصل	výrobek	N;SG	N;INAN;NOM;MASC;SG;POS
حاصل	výsledek	حاصل	výsledek	N;SG	N;INAN;NOM;MASC;SG;POS
حاصل	výsledkem	حاصل	výsledek	N;SG	N;INAN;INS;MASC;SG;POS
خرد	intelekt	خرد	intelekt	N;SG	N;INAN;NOM;MASC;SG;POS
بنیاد	nadace	None	nadace	N;SG	N;NOM;FEM;SG;POS
بنیاد	základ	None	základ	N;SG	N;INAN;NOM;MASC;SG;POS
خدا	bůh	خدا	bůh	N;SG	N;ANIM;NOM;MASC;SG;POS
شهید	mučedník	شهید	mučedník	N;SG	N;ANIM;NOM;MASC;SG;POS
رهبری	vůdcovství	رهبر	vůdcovství	N;SG	N;NOM;NEUT;SG;POS
رهبری	vedení	رهبر	vedení	N;SG	N;NOM;NEUT;SG;POS
تحقیقات	výzkumy	تحقیق	výzkum	N;PL	N;INAN;NOM;MASC;PL;POS
کلاسیک	klasika	کلاسیک	klasik	N;SG	N;NOM;FEM;SG;POS
کلاسیک	classic	کلاسیک	classic	N;SG	N;INAN;NOM;MASC;SG;POS
زندان	vězení	زندان	vězení	N;SG	N;NOM;NEUT;SG;POS
زندان	věznice	زندان	věznice	N;SG	N;NOM;FEM;SG;POS
زندان	vězení	زندان	vězení	N;SG	N;NOM;NEUT;SG;POS
سلطان	sultán	سلطان	sultán	N;SG	N;ANIM;NOM;MASC;SG;POS
هوا	počasí	هوا	počasí	N;SG	N;NOM;NEUT;SG;POS
هوا	vzduchu	هوا	vzduch	N;SG	N;INAN;GEN;MASC;SG;POS
هوا	ovzduší	هوا	ovzduší	N;SG	N;NOM;NEUT;SG;POS
هوا	vzduch	هوا	vzduch	N;SG	N;INAN;NOM;MASC;SG;POS
هوا	air	هوا	air	N;SG	N;INAN;NOM;MASC;SG;POS
برق	elektřina	برق	elektřina	N;SG	N;NOM;FEM;SG;POS
برق	elektřiny	برق	elektřina	N;SG	N;NOM;FEM;SG;POS
برق	blesk	برق	blesk	N;SG	N;INAN;NOM;MASC;SG;POS
برق	blesk	برق	blesk	N;SG	N;INAN;NOM;MASC;SG;POS
برق	blesku	برق	blesk	N;SG	N;INAN;GEN;MASC;SG;POS
جزایر	ostrovů	جزایر	ostrov	N;PL	N;INAN;GEN;MASC;PL;POS
جزایر	ostrovy	جزایر	ostrov	N;PL	N;INAN;NOM;MASC;PL;POS
خورشید	slunce	خورشید	slunce	N;SG	N;NOM;NEUT;SG;POS
نقاشی	nátěr	نقاشی	nátěr	N;SG	N;INAN;NOM;MASC;SG;POS
نقاشی	barva	نقاشی	barva	N;SG	N;NOM;FEM;SG;POS
نقاشی	obraz	نقاشی	obraz	N;SG	N;INAN;NOM;MASC;SG;POS
نقاشی	malba	نقاشی	malba	N;SG	N;NOM;FEM;SG;POS
نقاشی	malování	نقاشی	malování	N;SG	N;NOM;NEUT;SG;POS
نقاشی	kreslení	نقاشی	kreslení	N;SG	N;NOM;NEUT;SG;POS
نقاشی	kresba	نقاشی	kresba	N;SG	N;NOM;FEM;SG;POS
نقاشی	losování	نقاشی	losování	N;SG	N;NOM;NEUT;SG;POS
معتبر	platné	معتبر	platný	ADJ	ADJ;NOM;NEUT;SG;POS
معتبر	platná	معتبر	platný	ADJ	ADJ;NOM;FEM;SG;POS
معتبر	platný	معتبر	platný	ADJ	ADJ;INAN;NOM;MASC;SG;POS
پایتخت	kapitál	پایتخت	kapitál	N;SG	N;INAN;NOM;MASC;SG;POS
تاسیس	usazení	تاسیس	usazení	N;SG	N;NOM;NEUT;SG;POS
تاسیس	zřízení	تاسیس	zřízení	N;SG	N;NOM;NEUT;SG;POS
شاعر	básníka	شاعر	básník	N;SG	N;ANIM;ACC;MASC;SG;POS
شاعر	básník	شاعر	básník	N;SG	N;ANIM;NOM;MASC;SG;POS
تیر	šíp	تیر	šíp	N;SG	N;INAN;NOM;MASC;SG;POS
تیر	šipku	تیر	šipka	N;SG	N;ACC;FEM;SG;POS
تیر	šipka	تیر	šipka	N;SG	N;NOM;FEM;SG;POS
مطالعه	studium	مطالعه	studium	N;SG	N;NOM;NEUT;SG;POS
مطالعه	studium	مطالعه	studium	N;SG	N;NOM;NEUT;SG;POS
قتل	vražda	قتل	vražda	N;SG	N;NOM;FEM;SG;POS
رادیو	radio	رادیو	rádio	N;SG	N;NOM;NEUT;SG;POS
رادیو	vysílačka	رادیو	vysílačka	N;SG	N;NOM;FEM;SG;POS
رادیو	rádio	رادیو	rádio	N;SG	N;NOM;NEUT;SG;POS
رادیو	rozhlas	رادیو	rozhlas	N;SG	N;INAN;NOM;MASC;SG;POS
نقشه	mapě	None	mapa	N;SG	N;NOM;FEM;SG;POS
نقشه	mapa	None	mapa	N;SG	N;NOM;FEM;SG;POS
نقشه	mapu	None	mapa	N;SG	N;ACC;FEM;SG;POS
نقشه	plán	None	plán	N;SG	N;INAN;NOM;MASC;SG;POS
تغییرات	varianty	تغییر	varianta	N;PL	N;NOM;FEM;PL;POS
تغییرات	variace	تغییر	variace	N;PL	N;NOM;FEM;PL;POS
تغییرات	změny	تغییر	změna	N;PL	N;NOM;FEM;PL;POS
تغییرات	změn	تغییر	změna	N;PL	N;GEN;FEM;PL;POS
امروز	dneska	امروز	dneska	ADV	ADV
امروز	dnes	امروز	dnes	ADV	ADV
بلند	vysoký	بلند	vysoký	ADJ	ADJ;INAN;NOM;MASC;SG;POS
بلند	vysoké	بلند	vysoký	ADJ	ADJ;NOM;MASC;PL;POS
بلند	vysoká	بلند	vysoký	ADJ	ADJ;NOM;FEM;SG;POS
بلند	hlasitý	بلند	hlasitý	ADJ	ADJ;INAN;NOM;MASC;SG;POS
بلند	hlasité	بلند	hlasitý	ADJ	ADJ;NOM;NEUT;SG;POS
خودرو	automobil	خودرو	automobil	N;SG	N;INAN;NOM;MASC;SG;POS
خودرو	auto	خودرو	auto	N;SG	N;NOM;NEUT;SG;POS
خودرو	automobil	خودرو	automobil	N;SG	N;INAN;NOM;MASC;SG;POS
خودرو	vůz	خودرو	vůz	N;SG	N;INAN;NOM;MASC;SG;POS
خودرو	vozidlo	خودرو	vozidlo	N;SG	N;NOM;NEUT;SG;POS
نماینده	vyslanec	نماینده	vyslanec	N;SG	N;ANIM;NOM;MASC;SG;POS
نماینده	zástupce	نماینده	zástupce	N;SG	N;ANIM;NOM;MASC;SG;POS
نماینده	představitel	نماینده	představitel	N;SG	N;ANIM;NOM;MASC;SG;POS
نماینده	delegát	نماینده	delegát	N;SG	N;ANIM;NOM;MASC;SG;POS
اوج	vyvrcholení	اوج	vyvrcholení	N;SG	N;NOM;NEUT;SG;POS
اوج	top	اوج	top	N;SG	N;MASC;POS
اوج	vrchol	اوج	vrchol	N;SG	N;INAN;NOM;MASC;SG;POS
اوج	vrcholu	اوج	vrchol	N;SG	N;INAN;GEN;MASC;SG;POS
اوج	vrchol	اوج	vrchol	N;SG	N;INAN;NOM;MASC;SG;POS
اوج	zenith	اوج	zenit	N;SG	N;INAN;NOM;MASC;SG;POS
مقدس	posvátný	مقدس	posvátný	ADJ	ADJ;INAN;NOM;MASC;SG;POS
مقدس	posvátné	مقدس	posvátný	ADJ	ADJ;NOM;NEUT;SG;POS
مقدس	posvátná	مقدس	posvátný	ADJ	ADJ;NOM;FEM;SG;POS
مقدس	svatý	مقدس	svatý	ADJ	ADJ;ANIM;NOM;MASC;SG;POS
مقدس	svaté	مقدس	svatý	ADJ	ADJ;NOM;NEUT;SG;POS
مقدس	svatá	مقدس	svatý	ADJ	ADJ;NOM;FEM;SG;POS
حرف	povídání	حرف	povídání	N;SG	N;NOM;NEUT;SG;POS
حرف	mluvení	حرف	mluvení	N;SG	N;NOM;NEUT;SG;POS
حرف	dopis	حرف	dopis	N;SG	N;INAN;NOM;MASC;SG;POS
حرف	písmeno	حرف	písmeno	N;SG	N;NOM;NEUT;SG;POS
ابراهیم	abraham	ابراهیم	abraham	N;SG	N;ANIM;NOM;MASC;SG;POS
اشتباه	chyba	اشتباه	chyba	N;SG	N;NOM;FEM;SG;POS
اشتباه	omyl	اشتباه	omyl	N;SG	N;INAN;NOM;MASC;SG;POS
اشتباه	chybu	اشتباه	chyba	N;SG	N;ACC;FEM;SG;POS
شهرک	město	شهرک	město	N;SG	N;NOM;NEUT;SG;POS
شهرک	městečko	شهرک	městečko	N;SG	N;NOM;NEUT;SG;POS
دهانه	kráter	دهانه	kráter	N;SG	N;INAN;NOM;MASC;SG;POS
جعبه	box	جعبه	box	N;SG	N;INAN;NOM;MASC;SG;POS
جعبه	krabice	جعبه	krabice	N;SG	N;NOM;FEM;SG;POS
جعبه	kolonka	جعبه	kolonka	N;SG	N;NOM;FEM;SG;POS
جعبه	krabička	جعبه	krabička	N;SG	N;NOM;FEM;SG;POS
جعبه	krabici	جعبه	krabice	N;SG	N;ACC;FEM;SG;POS
