この	to	この	ta	DET	DET;NOM;NEUT;SG
軍団	korpus	軍団	korpus	N	N;NOM;MASC;SG
遺跡	ruševinah	遺跡	ruševina	N	N;ESS;FEM;PL
遺跡	ruševine	遺跡	ruševina	N	N;NOM;FEM;PL
遺跡	ruševin	遺跡	ruševina	N	N;GEN;FEM;PL
アクション	dejanja	アクション	dejanje	N	N;NOM;NEUT;PL
アクション	akcija	アクション	akcija	N	N;NOM;FEM;SG
アクション	dejanje	アクション	dejanje	N	N;NOM;NEUT;SG
アクション	ukrepanje	アクション	ukrepanje	N	N;NOM;NEUT;SG
アクション	dejanja	アクション	dejanje	N	N;NOM;NEUT;PL
アクション	ukrepi	アクション	ukrep	N	N;NOM;MASC;PL
検証	preveri	検証	preveriti	V	V;PFV;IND;SG;3;PRS;FIN
検証	potrdi	検証	potrd	V	V;PFV;IND;SG;3;PRS;FIN
検証	potrdi	検証	potrd	V	V;PFV;IND;SG;3;PRS;FIN
認識	prepoznava	認識	prepoznava	V	V;IPFV;IND;SG;3;PRS;FIN
逮捕	aretirali	逮捕	aretirati	V	V;MASC;PL;V.PTCP
金属	kovine	金属	kovina	N	N;NOM;FEM;PL
金属	kovina	金属	kovina	N	N;NOM;FEM;SG
金属	kovin	金属	kovina	N	N;NOM;FEM;PL
金属	kovine	金属	kovina	N	N;NOM;FEM;PL
金属	kovin	金属	kovina	N	N;NOM;FEM;PL
トーク	govorjenje	トーク	govorjenje	N	N;NOM;NEUT;SG
トーク	pogovor	トーク	pogovor	N	N;NOM;MASC;SG
トーク	pogovori	トーク	pogovor	N	N;NOM;MASC;PL
バラ	vrtnice	バラ	vrtnica	N	N;NOM;FEM;PL
バラ	rose	バラ	rosa	N	N;NOM;FEM;SG
バラ	vrtnica	バラ	vrtnica	N	N;NOM;FEM;SG
拒否	zavrniti	拒否	zavrniti	V	V;PFV;NFIN
拒否	zavrne	拒否	zavrniti	V	V;PFV;IND;SG;3;PRS;FIN
拒否	zanikati	拒否	zanikati	V	V;PFV;NFIN
拒否	zavrne	拒否	zavrniti	V	V;PFV;IND;SG;3;PRS;FIN
ボス	šefica	ボス	šefica	N	N;NOM;FEM;SG
ボス	boss	ボス	boss	N	N;NOM;MASC;SG
ボス	šef	ボス	šef	N	N;NOM;MASC;SG
戦略	strategije	戦略	strategija	N	N;NOM;FEM;PL
戦略	strategij	戦略	strategija	N	N;GEN;FEM;PL
戦略	strategijo	戦略	strategija	N	N;ACC;FEM;SG
戦略	strategija	戦略	strategija	N	N;NOM;FEM;SG
ゴールデン	zlat	ゴールデン	zlat	N	N;NOM;MASC;SG
クロス	križec	クロス	križec	N	N;NOM;MASC;SG
クロス	križ	クロス	križ	N	N;NOM;MASC;SG
クロス	cross	クロス	cross	N	N;NOM;MASC;SG
スケート	drsalke	スケート	drsalka	N	N;NOM;FEM;PL
関数	funkcija	関数	funkcija	N	N;NOM;FEM;SG
関数	funkcijo	関数	funkcija	N	N;ACC;FEM;SG
関数	funkcije	関数	funkcija	N	N;NOM;FEM;PL
関数	funkcij	関数	funkcija	N	N;GEN;FEM;PL
ガール	punca	ガール	punca	N	N;NOM;FEM;SG
ガール	deklica	ガール	deklica	N	N;NOM;FEM;SG
ガール	dekle	ガール	dekle	N	N;NOM;NEUT;SG
ガール	punco	ガール	punca	N	N;ACC;FEM;SG
職員	uslužbenec	職員	uslužbenec	N	N;NOM;MASC;SG
職員	delavec	職員	delavec	N	N;NOM;MASC;SG
職員	osebje	職員	osebje	N	N;NOM;NEUT;SG
職員	uradnik	職員	uradnik	N	N;NOM;MASC;SG
ポート	pristanišče	ポート	pristanišče	N	N;NOM;NEUT;SG
ポート	pristanišča	ポート	pristanišče	N	N;NOM;NEUT;PL
ポート	port	ポート	port	N	N;NOM;MASC;SG
ポート	pristanišča	ポート	pristanišče	N	N;NOM;NEUT;PL
検査	pregled	検査	pregled	N	N;NOM;MASC;SG
検査	preučitev	検査	preučitev	N	N;NOM;FEM;SG
検査	inšpekcija	検査	inšpekcija	N	N;NOM;FEM;SG
ホワイト	bel	ホワイト	bel	N	N;NOM;MASC;SG
ミックス	mešanica	ミックス	mešanica	N	N;NOM;FEM;SG
資金	sredstva	資金	sredstvo	N	N;NOM;NEUT;PL
資金	skladi	資金	sklad	N	N;NOM;MASC;PL
演劇	gledališče	演劇	gledališče	N	N;NOM;NEUT;SG
演劇	gledališče	演劇	gledališče	N	N;NOM;NEUT;SG
言及	omenil	言及	omeniti	V	V;PFV;MASC;SG;V.PTCP
言及	omeni	言及	omeniti	V	V;PFV;IND;SG;3;PRS;FIN
言及	omeni	言及	omeniti	V	V;PFV;IND;SG;3;PRS;FIN
言及	omenja	言及	omenjati	V	V;IPFV;IND;SG;3;PRS;FIN
金曜日	petek	金曜日	petek	N	N;INAN;ACC;MASC;SG
金曜日	petkih	金曜日	petek	N	N;ESS;MASC;PL
ライフ	zivljenje	ライフ	zivljenje	N	N;NOM;NEUT;SG
ライフ	življenje	ライフ	življenje	N	N;NOM;NEUT;SG
否定	zanikati	否定	zanikati	V	V;PFV;NFIN
大使	veleposlanik	大使	veleposlanik	N	N;NOM;MASC;SG
大使	ambasador	大使	ambasador	N	N;NOM;MASC;SG
大使	ambasadorji	大使	ambasador	N	N;NOM;MASC;PL
大使	odposlanca	大使	odposlanec	N	N;ANIM;NOM;MASC;SG
広場	kvadrat	広場	kvadrat	N	N;NOM;MASC;SG
常に	vedno	常に	vedno	ADV	ADV
常に	zmeraj	常に	zmeraj	ADV	ADV
売上	prodaja	売上	prodaja	N	N;NOM;FEM;SG
重	dvojniki	重	dvojnik	N	N;NOM;MASC;PL
重	dvojnik	重	dvojnik	N	N;NOM;MASC;SG
重	prekrivanje	重	prekrivanje	N	N;NOM;NEUT;SG
重	prekrivanja	重	prekrivanje	N	N;GEN;NEUT;SG
概念	pojem	概念	pojem	N	N;NOM;MASC;SG
概念	koncept	概念	koncept	N	N;NOM;MASC;SG
概念	pojmi	概念	pojem	N	N;NOM;MASC;PL
概念	koncepti	概念	koncept	N	N;NOM;MASC;PL
パート	del	パート	del	N	N;NOM;MASC;SG
危機	krize	危機	kriza	N	N;NOM;FEM;PL
危機	kriz	危機	kriz	N	N;GEN;FEM;PL
危機	kriza	危機	kriza	N	N;NOM;FEM;SG
危機	krizo	危機	kriza	N	N;ACC;FEM;SG
危機	krize	危機	kriza	N	N;NOM;FEM;PL
ドライバー	vozniki	ドライバー	voznik	N	N;NOM;MASC;PL
ドライバー	strojevodje	ドライバー	strojevod	N	N;NOM;NEUT;SG
ドライバー	voznikov	ドライバー	voznik	N	N;GEN;MASC;PL
ドライバー	voznika	ドライバー	voznik	N	N;ANIM;ACC;MASC;SG
ドライバー	voznik	ドライバー	voznik	N	N;NOM;MASC;SG
ドライバー	strojevodja	ドライバー	strojevodje	N	N;NOM;NEUT;SG
ドライバー	šofer	ドライバー	šofer	N	N;NOM;MASC;SG
トーナメント	turnirju	トーナメント	turnir	N	N;DAT;MASC;SG
トーナメント	turnir	トーナメント	turnir	N	N;NOM;MASC;SG
トーナメント	turnirja	トーナメント	turnir	N	N;NOM;MASC;SG
調整	prilagodi	調整	prilagoditi	V	V;PFV;IND;SG;3;PRS;FIN
根拠	podlaga	根拠	podlaga	N	N;NOM;FEM;SG
根拠	razlogi	根拠	razlog	N	N;NOM;MASC;PL
プレイ	igraj	プレイ	igraj	V	V;IPFV;IMP;SG;2;FIN
ビット	koščke	ビット	košček	N	N;ACC;MASC;PL
ビット	bitov	ビット	biti	N	N;GEN;MASC;PL
日曜日	nedelje	日曜日	nedelje	N	N;NOM;FEM;PL
日曜日	nedeljah	日曜日	nedelja	N	N;ESS;FEM;PL
日曜日	nedeljo	日曜日	nedelja	N	N;ACC;FEM;SG
日曜日	nedelje	日曜日	nedelje	N	N;NOM;FEM;PL
日曜日	nedelja	日曜日	nedeljati	N	N;NOM;FEM;SG
国王	kralj	国王	kralj	N	N;NOM;MASC;SG
パス	pot	パス	pot	N	N;NOM;FEM;SG
パス	poti	パス	pot	N	N;NOM;FEM;SG
パス	poteh	パス	pot	N	N;ESS;FEM;PL
パス	podaj	パス	podaj	N	N;NOM;MASC;SG
パス	prelaz	パス	prelaz	N	N;NOM;MASC;SG
ミュージシャン	glasbenik	ミュージシャン	glasbenik	N	N;NOM;MASC;SG
ミュージシャン	glasbenikov	ミュージシャン	glasbenik	N	N;GEN;MASC;PL
ミュージシャン	glasbeniki	ミュージシャン	glasbenik	N	N;NOM;MASC;PL
ミュージシャン	glasbenika	ミュージシャン	glasbenik	N	N;ANIM;ACC;MASC;SG
ミュージシャン	glasbenike	ミュージシャン	glasbenik	N	N;ACC;MASC;PL
リーダー	bralci	リーダー	bralec	N	N;NOM;MASC;PL
リーダー	vodja	リーダー	vodja	N	N;NOM;MASC;SG
リーダー	leader	リーダー	leader	N	N;NOM;MASC;SG
リーダー	bralec	リーダー	bralec	N	N;NOM;MASC;SG
与える	dej	与える	daj	V	V;PFV;IMP;SG;2;FIN
与える	daj	与える	daj	V	V;PFV;IMP;SG;2;FIN
高度	višina	高度	višina	N	N;NOM;FEM;SG
テニス	tenisu	テニス	tenis	N	N;DAT;MASC;SG
テニス	tenis	テニス	tenis	N	N;NOM;MASC;SG
結合	vez	結合	vez	N	N;NOM;FEM;SG
知識	znanja	知識	znanje	N	N;NOM;NEUT;PL
知識	poznavanje	知識	poznavanje	N	N;NOM;NEUT;SG
知識	znanje	知識	znanje	N	N;NOM;NEUT;SG
ライセンス	licence	ライセンス	licenca	N	N;NOM;FEM;PL
ライセンス	dovoljenje	ライセンス	dovoljenje	N	N;NOM;NEUT;SG
ライセンス	licenco	ライセンス	licenca	N	N;ACC;FEM;SG
ライセンス	licenca	ライセンス	licenca	N	N;NOM;FEM;SG
ライセンス	dovoljenje	ライセンス	dovoljenje	N	N;NOM;NEUT;SG
ライセンス	licenca	ライセンス	licenca	N	N;NOM;FEM;SG
ライセンス	licenco	ライセンス	licenca	N	N;ACC;FEM;SG
メール	mail	メール	mail	N	N;NOM;MASC;SG
メール	pošta	メール	pošta	N	N;NOM;FEM;SG
メール	email	メール	email	N	N;NOM;MASC;SG
赤い	rdeča	赤い	rdeč	ADJ	ADJ;NOM;FEM;SG
赤い	rdeči	赤い	rdeč	ADJ	ADJ;NOM;DEF;MASC;SG
赤い	rdeč	赤い	rdeč	ADJ	ADJ;NOM;INDF;MASC;SG
赤い	rdeče	赤い	rdeč	ADJ	ADJ;NOM;NEUT;SG
実績	dosežke	実績	dosežek	N	N;ACC;MASC;PL
実績	dosežki	実績	dosežek	N	N;NOM;MASC;PL
実績	dosežek	実績	dosežek	N	N;NOM;MASC;SG
実績	doseganje	実績	doseganje	N	N;NOM;NEUT;SG
バスケット	košarka	バスケット	košarka	N	N;NOM;FEM;SG
バスケット	košarko	バスケット	košarka	N	N;ACC;FEM;SG
新規	novo	新規	nov	ADJ	ADJ;NOM;NEUT;SG
新規	nov	新規	nov	ADJ	ADJ;NOM;INDF;MASC;SG
新規	novi	新規	nov	ADJ	ADJ;NOM;DEF;MASC;SG
新規	nove	新規	nov	ADJ	ADJ;NOM;FEM;PL
新規	nova	新規	nov	ADJ	ADJ;NOM;FEM;SG
土曜日	sobote	土曜日	sobota	N	N;NOM;FEM;PL
土曜日	soboto	土曜日	sobota	N	N;ACC;FEM;SG
土曜日	sobota	土曜日	sobota	N	N;NOM;FEM;SG
土曜日	sobote	土曜日	sobota	N	N;NOM;FEM;PL
土曜日	sobotah	土曜日	sobota	N	N;ESS;FEM;PL
端末	terminal	端末	terminal	N	N;NOM;MASC;SG
端末	terminalu	端末	terminal	N	N;DAT;MASC;SG
端末	terminali	端末	terminal	N	N;NOM;MASC;PL
端末	terminalov	端末	terminal	N	N;GEN;MASC;PL
事情	okoliščine	事情	okoliščina	N	N;NOM;FEM;PL
事情	okoliščin	事情	okoliščina	N	N;GEN;FEM;PL
都道府県	prefektur	都道府県	prefektur	N	N;GEN;MASC;PL
都道府県	prefekture	都道府県	prefektura	N	N;NOM;FEM;PL
都道府県	stanje	都道府県	stanje	N	N;NOM;NEUT;SG
都道府県	država	都道府県	država	N	N;NOM;FEM;SG
隊長	stotnik	隊長	stotnik	N	N;NOM;MASC;SG
隊長	kapitan	隊長	kapitan	N	N;NOM;MASC;SG
悪魔	hudič	悪魔	hudič	N	N;NOM;MASC;SG
悪魔	vrag	悪魔	vraga	N	N;NOM;MASC;SG
悪魔	demona	悪魔	demona	N	N;ACC;MASC;SG
悪魔	demon	悪魔	demon	N	N;NOM;MASC;SG
判決	sodba	判決	sodba	N	N;NOM;FEM;SG
判決	presoja	判決	presoja	N	N;NOM;FEM;SG
駐車	parkiranje	駐車	parkiranje	N	N;NOM;NEUT;SG
女王	kraljico	女王	kraljica	N	N;ACC;FEM;SG
女王	kraljica	女王	kraljica	N	N;NOM;FEM;SG
木曜	četrtek	木曜	četrtek	N	N;INAN;ACC;MASC;SG
ローズ	rose	ローズ	rosa	N	N;NOM;FEM;SG
ローズ	vrtnica	ローズ	vrtnica	N	N;NOM;FEM;SG
数字	številke	数字	številka	N	N;NOM;FEM;PL
数字	števila	数字	število	N	N;GEN;NEUT;SG
提示	predstavljamo	提示	predstavljati	V	V;IPFV;IND;PL;1;PRS;FIN
国旗	označitev	国旗	označitev	N	N;NOM;FEM;SG
国旗	zastava	国旗	zastava	N	N;NOM;FEM;SG
国旗	zastavo	国旗	zastava	N	N;ACC;FEM;SG
国旗	zastave	国旗	zastava	N	N;NOM;FEM;PL
国旗	zastave	国旗	zastava	N	N;NOM;FEM;PL
人類	človečnost	人類	človečnost	N	N;NOM;FEM;SG
人類	človeštvo	人類	človeštvo	N	N;NOM;NEUT;SG
人類	človeštvo	人類	človeštvo	N	N;NOM;NEUT;SG
現象	pojave	現象	pojava	N	N;ACC;MASC;PL
現象	fenomen	現象	fenomen	N	N;NOM;MASC;SG
現象	pojav	現象	pojav	N	N;NOM;MASC;SG
二	dve	二	dva	NUM	NUM;NOM;FEM;DU
二	dva	二	dva	NUM	NUM;NOM;MASC;DU
証明	dokazal	証明	dokazati	V	V;PFV;MASC;SG;V.PTCP
祭り	festival	祭り	festival	N	N;NOM;MASC;SG
祭り	praznik	祭り	praznik	N	N;NOM;MASC;SG
祭り	praznovanje	祭り	praznovanje	N	N;NOM;NEUT;SG
祭り	festivale	祭り	festival	N	N;ACC;MASC;PL
応援	navija	応援	navijati	V	V;IPFV;IND;SG;3;PRS;FIN
ゴールド	zlat	ゴールド	zlat	N	N;NOM;MASC;SG
社員	uslužbenec	社員	uslužbenec	N	N;NOM;MASC;SG
社員	delavec	社員	delavec	N	N;NOM;MASC;SG
社員	uslužbenci	社員	uslužbenec	N	N;NOM;MASC;PL
ボタン	gumbi	ボタン	gumba	N	N;NOM;MASC;PL
ボタン	gumb	ボタン	gumb	N	N;NOM;MASC;SG
ボタン	button	ボタン	button	N	N;NOM;MASC;SG
プロフィール	profil	プロフィール	profiti	N	N;NOM;MASC;SG
プロフィール	profile	プロフィール	profiti	N	N;ACC;MASC;PL
プロフィール	profilov	プロフィール	profil	N	N;GEN;MASC;PL
プロフィール	profili	プロフィール	profiti	N	N;NOM;MASC;PL
仏教	budizem	仏教	budizem	N	N;NOM;MASC;SG
ストリート	ulico	ストリート	ulica	N	N;ACC;FEM;SG
ストリート	ulica	ストリート	ulica	N	N;NOM;FEM;SG
ストリート	ulice	ストリート	ulica	N	N;NOM;FEM;PL
ストリート	ceste	ストリート	cesta	N	N;NOM;FEM;PL
ロス	rossa	ロス	rossa	N	N;NOM;MASC;SG
サウンド	zvok	サウンド	zvok	N	N;NOM;MASC;SG
サウンド	zvoka	サウンド	zvok	N	N;GEN;MASC;SG
サウンド	zvoki	サウンド	zvok	N	N;NOM;MASC;PL
世帯	gospodinjstva	世帯	gospodinjstvo	N	N;NOM;NEUT;PL
世帯	gospodinjstvo	世帯	gospodinjstvo	N	N;NOM;NEUT;SG
生成	ustvari	生成	ustvariti	V	V;PFV;IND;SG;3;PRS;FIN
ローカル	krajevno	ローカル	krajeven	ADJ	ADJ;NOM;NEUT;SG
ローカル	krajevna	ローカル	krajeven	ADJ	ADJ;NOM;FEM;SG
ローカル	krajevni	ローカル	krajeven	ADJ	ADJ;NOM;MASC;SG
ローカル	lokalni	ローカル	lokalen	ADJ	ADJ;NOM;MASC;SG
ローカル	krajevno	ローカル	krajeven	ADJ	ADJ;NOM;NEUT;SG
境界	meje	境界	meja	N	N;NOM;FEM;PL
境界	meja	境界	meja	N	N;NOM;FEM;SG
蒸気	pare	蒸気	para	N	N;NOM;FEM;PL
蒸気	para	蒸気	par	N	N;NOM;MASC;SG
蒸気	hlapi	蒸気	hlapa	N	N;NOM;MASC;PL
巡洋艦	križarke	巡洋艦	križarka	N	N;NOM;FEM;PL
巡洋艦	križarka	巡洋艦	križarka	N	N;NOM;FEM;SG
インチ	palcev	インチ	palec	N	N;GEN;MASC;PL
インチ	centimetrov	インチ	centimeter	N	N;GEN;MASC;PL
ブレーキ	zaviranje	ブレーキ	zaviranje	N	N;NOM;NEUT;SG
ブレーキ	zavoro	ブレーキ	zavora	N	N;ACC;FEM;SG
ブレーキ	zavora	ブレーキ	zavor	N	N;NOM;FEM;SG
ブレーキ	zavore	ブレーキ	zavora	N	N;NOM;FEM;PL
ブレーキ	zavor	ブレーキ	zavora	N	N;GEN;FEM;PL
兵士	vojak	兵士	vojak	N	N;NOM;MASC;SG
兵士	vojaki	兵士	vojak	N	N;NOM;MASC;PL
石油	olje	石油	olje	N	N;NOM;NEUT;SG
石油	olja	石油	olje	N	N;NOM;NEUT;PL
石油	nafta	石油	naft	N	N;NOM;FEM;SG
バレーボール	odbojko	バレーボール	odbojek	N	N;ACC;FEM;SG
リード	svinec	リード	svinec	N	N;NOM;MASC;SG
ゴルフ	golf	ゴルフ	golf	N	N;NOM;MASC;SG
シート	lista	シート	list	N	N;NOM;MASC;SG
シート	list	シート	list	N	N;NOM;MASC;SG
シート	listi	シート	list	N	N;NOM;MASC;PL
ミッション	misija	ミッション	misija	N	N;NOM;FEM;SG
ミッション	misijo	ミッション	misiti	N	N;ACC;FEM;SG
ミッション	poslanstvo	ミッション	poslanstvo	N	N;NOM;NEUT;SG
ミッション	naloga	ミッション	naloga	N	N;NOM;FEM;SG
ミッション	misije	ミッション	misija	N	N;NOM;FEM;PL
組み合わせ	združi	組み合わせる	združiti	V	V;PFV;IND;SG;3;PRS;FIN
組み合わせ	združujejo	組み合わせる	združevati	V	V;IPFV;IND;PL;3;PRS;FIN
準決勝	polfinale	準決勝	polfinale	N	N;NOM;MASC;SG
人形	punčke	人形	punčka	N	N;NOM;FEM;PL
人形	lutke	人形	lutka	N	N;NOM;FEM;PL
人形	lutk	人形	lutka	N	N;GEN;FEM;PL
人形	lutko	人形	lutka	N	N;ACC;FEM;SG
人形	punčka	人形	punčka	N	N;NOM;FEM;SG
人形	lutka	人形	lutko	N	N;NOM;FEM;SG
ミュージカル	muzikal	ミュージカル	muzikal	N	N;NOM;MASC;SG
現場	scena	現場	scena	N	N;NOM;FEM;SG
現場	prizor	現場	prizor	N	N;NOM;MASC;SG
現場	prizorišče	現場	prizorišče	N	N;NOM;NEUT;SG
現場	sceno	現場	scena	N	N;ACC;FEM;SG
趣味	konjiček	趣味	konjiček	N	N;NOM;MASC;SG
趣味	hobi	趣味	hoba	N	N;NOM;MASC;SG
授業	lekcije	授業	lekcija	N	N;NOM;FEM;PL
授業	lekcija	授業	lekcija	N	N;NOM;FEM;SG
授業	poduk	授業	poduk	N	N;NOM;MASC;SG
身体	truplo	身体	truplo	N	N;NOM;NEUT;SG
身体	body	身体	body	N	N;NOM;MASC;SG
身体	telesa	身体	telo	N	N;NOM;NEUT;PL
身体	telo	身体	telo	N	N;NOM;NEUT;SG
作者	avtorji	作者	avtor	N	N;NOM;MASC;PL
作者	avtor	作者	avtor	N	N;NOM;MASC;SG
地理	zemljepis	地理	zemljepis	N	N;NOM;MASC;SG
ダブルス	dvojice	ダブルス	dvojica	N	N;NOM;FEM;PL
表面	površino	表面	površina	N	N;ACC;FEM;SG
表面	površje	表面	površje	N	N;NOM;NEUT;SG
表面	ploskev	表面	ploskv	N	N;GEN;MASC;SG
訪問	obiščite	訪問	obiščiti	V	V;PFV;IMP;PL;2;FIN
パイロット	piloti	パイロット	pilot	N	N;NOM;MASC;PL
パイロット	pilote	パイロット	pilota	N	N;ACC;MASC;PL
パイロット	pilot	パイロット	pilot	N	N;NOM;MASC;SG
マス	postrv	マス	postrv	N	N;NOM;MASC;SG
マス	postrvi	マス	postrv	N	N;NOM;FEM;PL
ディスク	disk	ディスク	disk	N	N;NOM;MASC;SG
ディスク	diska	ディスク	disk	N	N;NOM;MASC;SG
ディスク	disk	ディスク	disk	N	N;NOM;MASC;SG
続き	nadaljevalo	続く	nadaljevati	V	V;IPFV;NEUT;SG;V.PTCP
次元	razsežnost	次元	razsežnost	N	N;NOM;FEM;SG
次元	dimenzija	次元	dimenzija	N	N;NOM;FEM;SG
パーソナリティ	osebnosti	パーソナリティ	osebnost	N	N;NOM;FEM;PL
パーソナリティ	osebnost	パーソナリティ	osebnost	N	N;NOM;FEM;SG
国籍	državljanstvo	国籍	državljanstvo	N	N;NOM;NEUT;SG
称号	naslovi	称号	naslov	N	N;NOM;MASC;PL
称号	naslovov	称号	naslov	N	N;GEN;MASC;PL
称号	naslov	称号	naslov	N	N;INAN;ACC;MASC;SG
称号	naziv	称号	naziv	N	N;NOM;MASC;SG
セン	sen	セン	sena	N	N;NOM;MASC;SG
規則	pravila	規則	pravilo	N	N;NOM;NEUT;PL
規則	predpisi	規則	predpis	N	N;NOM;MASC;PL
クラシック	klasika	クラシック	klasika	N	N;NOM;FEM;SG
車線	steze	車線	steza	N	N;NOM;FEM;PL
機会	priložnost	機会	priložnost	N	N;NOM;FEM;SG
機会	priložnosti	機会	priložnost	N	N;GEN;FEM;SG
大隊	bataljon	大隊	bataljon	N	N;NOM;MASC;SG
スカイ	nebo	スカイ	nebo	N	N;NOM;NEUT;SG
ドリーム	sanje	ドリーム	sanja	N	N;NOM;FEM;PL
ドリーム	dream	ドリーム	dream	N	N;NOM;MASC;SG
ロゴ	logo	ロゴ	log	N	N;NOM;MASC;SG
ロゴ	logotip	ロゴ	logotip	N	N;NOM;MASC;SG
ロゴ	logotipi	ロゴ	logotip	N	N;NOM;MASC;PL
コア	jedro	コア	jedro	N	N;NOM;NEUT;SG
学期	semester	学期	semester	N	N;NOM;MASC;SG
学期	semestra	学期	semester	N	N;GEN;NEUT;SG
古典	klasike	古典	klasika	N	N;NOM;FEM;PL
古典	klasika	古典	klasika	N	N;NOM;FEM;SG
海岸	obalo	海岸	obala	N	N;ACC;FEM;SG
海岸	obala	海岸	obala	N	N;NOM;FEM;SG
ボックス	box	ボックス	box	N	N;NOM;MASC;SG
ボックス	zaboj	ボックス	zaboj	N	N;NOM;MASC;SG
ボックス	škatlica	ボックス	škatlica	N	N;NOM;FEM;SG
ボックス	škatla	ボックス	škatla	N	N;NOM;FEM;SG
ボックス	škatlo	ボックス	škatla	N	N;ACC;FEM;SG
ボックス	škatle	ボックス	škatla	N	N;NOM;FEM;PL
神話	mitov	神話	mit	N	N;GEN;MASC;PL
神話	miti	神話	miti	N	N;NOM;MASC;PL
神話	mitologija	神話	mitologija	N	N;NOM;FEM;SG
神話	mit	神話	mit	N	N;NOM;MASC;SG
フィギュア	kipec	フィギュア	kipec	N	N;NOM;MASC;SG
フィギュア	številke	フィギュア	številka	N	N;NOM;FEM;PL
フィギュア	figure	フィギュア	figura	N	N;NOM;FEM;PL
柔道	judo	柔道	jud	N	N;NOM;FEM;SG
支部	veja	支部	veja	N	N;NOM;FEM;SG
支部	podružnica	支部	podružnica	N	N;NOM;FEM;SG
貿易	trgovanje	貿易	trgovanje	N	N;NOM;NEUT;SG
貿易	trgovina	貿易	trgovina	N	N;NOM;FEM;SG
貿易	menjava	貿易	menjava	N	N;NOM;FEM;SG
挿入	vstavi	挿入	vstaviti	V	V;PFV;IND;SG;3;PRS;FIN
敷地	prostori	敷地	prostor	N	N;NOM;MASC;PL
マッチ	vžigalice	マッチ	vžigalica	N	N;NOM;FEM;PL
マッチ	ujemanje	マッチ	ujemanje	N	N;NOM;NEUT;SG
空気	zrak	空気	zrak	N	N;NOM;MASC;SG
空気	air	空気	air	N	N;NOM;MASC;SG
ピン	igle	ピン	igti	N	N;NOM;FEM;PL
ピン	pin	ピン	pin	N	N;NOM;MASC;SG
両親	starše	両親	starš	N	N;ACC;MASC;PL
両親	starša	両親	starš	N	N;NOM;MASC;DU
両親	starši	両親	starš	N	N;NOM;MASC;PL
投資	vlaganje	投資	vlaganje	N	N;NOM;NEUT;SG
投資	naložbe	投資	naložba	N	N;NOM;FEM;PL
投資	vlaganje	投資	vlaganje	N	N;NOM;NEUT;SG
投資	naložbe	投資	naložba	N	N;NOM;FEM;PL
投資	investicije	投資	investicija	N	N;NOM;FEM;PL
投資	naložba	投資	naložba	N	N;NOM;FEM;SG
投資	naložbe	投資	naložba	N	N;NOM;FEM;PL
投資	investicije	投資	investicija	N	N;NOM;FEM;PL
ミステリー	skrivnost	ミステリー	skrivnost	N	N;NOM;FEM;SG
キャンパス	kampusu	キャンパス	kampus	N	N;DAT;MASC;SG
ゲート	vrata	ゲート	vrata	N	N;NOM;NEUT;PL
ゲート	gate	ゲート	gata	N	N;NOM;MASC;SG
恋人	ljubimca	恋人	ljubimec	N	N;NOM;MASC;DU
恋人	ljubitelji	恋人	ljubitelj	N	N;NOM;MASC;PL
恋人	zaljubljenca	恋人	zaljubljenca	N	N;NOM;MASC;DU
恋人	ljubimci	恋人	ljubimec	N	N;NOM;MASC;PL
恋人	ljubimec	恋人	ljubimec	N	N;NOM;MASC;SG
別名	alias	別名	alias	N	N;NOM;MASC;SG
話題	vsebina	話題	vsebina	N	N;NOM;FEM;SG
話題	tema	話題	tema	N	N;NOM;FEM;SG
水曜	sredo	水曜	sreda	N	N;ACC;FEM;SG
水曜	sreda	水曜	sreda	N	N;NOM;FEM;SG
本体	truplo	本体	truplo	N	N;NOM;NEUT;SG
本体	body	本体	body	N	N;NOM;MASC;SG
本体	telesa	本体	telo	N	N;NOM;NEUT;PL
本体	telo	本体	telo	N	N;NOM;NEUT;SG
怪獣	pošast	怪獣	pošast	N	N;NOM;FEM;SG
反乱	vstaja	反乱	vstajati	N	N;NOM;FEM;SG
反乱	upor	反乱	upor	N	N;NOM;MASC;SG
反乱	upor	反乱	upor	N	N;NOM;MASC;SG
不可能	nemogoče	不可能	nemogoč	ADJ	ADJ;NOM;NEUT;SG
ジャズ	jazz	ジャズ	jazz	N	N;NOM;MASC;SG
利益	dobiček	利益	dobiček	N	N;NOM;MASC;SG
利益	korist	利益	korist	N	N;NOM;FEM;SG
利益	ugodnost	利益	ugodnost	N	N;NOM;FEM;SG
利益	ugodnosti	利益	ugodnost	N	N;NOM;FEM;PL
爆弾	bombo	爆弾	bomba	N	N;ACC;FEM;SG
爆弾	bomba	爆弾	bomba	N	N;NOM;FEM;SG
文芸	literaturo	文芸	literatura	N	N;ACC;FEM;SG
文芸	književnost	文芸	književnost	N	N;NOM;FEM;SG
文芸	literatura	文芸	literatura	N	N;NOM;FEM;SG
側面	boka	側面	bok	N	N;NOM;MASC;SG
側面	vidike	側面	vidik	N	N;ACC;MASC;PL
側面	vidiki	側面	vidik	N	N;NOM;MASC;PL
側面	vidik	側面	vidik	N	N;NOM;MASC;SG
患者	pacienti	患者	pacient	N	N;NOM;MASC;PL
患者	bolnike	患者	bolnik	N	N;ACC;MASC;PL
患者	bolniki	患者	bolnik	N	N;NOM;MASC;PL
患者	bolnik	患者	bolnik	N	N;NOM;MASC;SG
