per	para	per	para	ADP	ADP
tecnica	técnica	tecnica	técnica	N;FEM;SG	N;FEM;SG
lega	aleación	lega	aleación	N;FEM;SG	N;FEM;SG
lega	league	lega	league	N;FEM;SG	N;FEM;SG
lega	liga	lega	liga	N;FEM;SG	N;FEM;SG
lega	lega	lega	lega	N;FEM;SG	N;FEM;SG
speciale	especial	speciale	especial	ADJ;SG	ADJ;SG
azienda	compañia	azienda	compañia	N;FEM;SG	N;FEM;SG
azienda	empresa	azienda	empresa	N;FEM;SG	N;FEM;SG
azienda	compañía	azienda	compañía	N;FEM;SG	N;FEM;SG
azienda	companía	azienda	companía	N;FEM;SG	N;FEM;SG
artista	artista	artista	artista	N;SG	N;SG
anna	anne	anna	anne	N;FEM;SG	N;FEM;SG
anna	ana	anna	ana	N;FEM;SG	N;FEM;SG
anna	ana	anna	ana	N;FEM;SG	N;FEM;SG
record	registro	record	registro	N;MASC	N;MASC;SG
record	récord	record	récord	N;MASC	N;MASC;SG
record	actas	record	acta	N;MASC	N;FEM;PL
record	registros	record	registro	N;MASC	N;MASC;PL
record	discos	record	disco	N;MASC	N;MASC;PL
record	records	record	records	N;MASC	N;MASC
mercato	mercado	mercato	mercado	N;MASC;SG	N;MASC;SG
mercato	mercado	mercato	mercado	N;MASC;SG	N;MASC;SG
mercato	market	mercato	market	N;MASC;SG	N
versioni	versiones	versione	versión	N;FEM;PL	N;FEM;PL
giocatori	jugadores	giocatore	jugador	N;MASC;PL	N;MASC;PL
giocatori	reproductores	giocatore	reproductor	N;MASC;PL	N;MASC;PL
giocatori	apostadores	giocatore	apostador	N;MASC;PL	N;MASC;PL
giocatori	jugadores	giocatore	jugador	N;MASC;PL	N;MASC;PL
giocatori	jugadores	giocatore	jugador	N;MASC;PL	N;MASC;PL
chiamata	llame	chiamare	llamar	V;FEM;SG;PST;V.PTCP	V;IMP;SG;3;FIN
chiamata	llamar	chiamare	llamar	V;FEM;SG;PST;V.PTCP	V;NFIN
chiamata	llamé	chiamare	llamar	V;FEM;SG;PST;V.PTCP	V;IND;SG;1;PST;FIN
stagioni	estaciones	stagione	estación	N;FEM;PL	N;FEM;PL
stagioni	temporadas	stagione	temporada	N;FEM;PL	N;FEM;PL
sale	sal	sala	sal	N;MASC;SG	N;FEM;SG
libri	libros	libro	libro	N;MASC;PL	N;MASC;PL
border	frontera	bordere	frontera	N	N;FEM;SG
border	fronteras	bordere	frontera	N	N;FEM;PL
border	borde	bordere	borde	N	N;MASC;SG
trovare	encontrar	trovare	encontrar	V;NFIN	V;NFIN
trovare	encuentra	trovare	encontrar	V;NFIN	V;IND;SG;3;PRS;FIN
trovare	encuentre	trovare	encontrar	V;NFIN	V;SBJV;SG;3;PRS;FIN
natura	naturaleza	natura	naturaleza	N;FEM;SG	N;FEM;SG
natura	nature	natura	nature	N;FEM;SG	N
tennis	tenis	tennis	tenis	N;MASC;SG	N;MASC
capacità	capacidad	capacità	capacidad	N;FEM	N;FEM;SG
capacità	capacidades	capacità	capacidad	N;FEM	N;FEM;PL
capacità	capacidad	capacità	capacidad	N;FEM	N;FEM;SG
capacità	capacidad	capacità	capacidad	N;FEM	N;FEM;SG
capacità	habilidad	capacità	habilidad	N;FEM	N;FEM;SG
dare	dar	dare	dar	V;NFIN	V;NFIN
buona	buena	buono	buen	ADJ;FEM;SG	ADJ;FEM;SG
frazione	fracción	frazione	fracción	N;FEM;SG	N;FEM;SG
nave	recipiente	nave	recipiente	N;FEM;SG	N;MASC;SG
nave	embarcación	nave	embarcación	N;FEM;SG	N;FEM;SG
nave	buque	nave	buque	N;FEM;SG	N;MASC;SG
nave	barco	nave	barco	N;FEM;SG	N;MASC;SG
nave	nave	nave	nave	N;FEM;SG	N;FEM;SG
nave	buque	nave	buque	N;FEM;SG	N;MASC;SG
estate	summer	estate	summer	N;FEM;SG	N
estate	verano	estate	verano	N;FEM;SG	N;MASC;SG
pubblica	publico	pubblico	publico	ADJ;FEM;SG	ADJ;MASC;SG
pubblica	publico	pubblico	publico	ADJ;FEM;SG	ADJ;MASC;SG
giappone	japón	giappore	japón	N;MASC;SG	N;MASC;SG
volume	volumen	volume	volumen	N;MASC;SG	N;MASC;SG
fuoco	incendio	fuoco	incendio	N;MASC;SG	N;MASC;SG
fuoco	fuego	fuoco	fuego	N;MASC;SG	N;MASC;SG
vuole	quiere	volere	querer	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
differenza	diferencia	differenza	diferencia	N;FEM;SG	N;FEM;SG
gol	gol	gol	gol	N;MASC	N;MASC;SG
gol	metas	gol	meta	N;MASC	N;FEM;PL
gol	objetivos	gol	objetivo	N;MASC	N;MASC;PL
gol	goles	gol	gol	N;MASC	N;MASC;PL
gol	gol	gol	gol	N;MASC	N;MASC;SG
gol	meta	gol	meta	N;MASC	N;FEM;SG
gol	objetivo	gol	objetivo	N;MASC	N;MASC;SG
gol	portería	gol	portería	N;MASC	N;FEM;SG
campagna	campiña	campagna	campiña	N;FEM;SG	N;FEM;SG
campagna	campo	campagna	campo	N;FEM;SG	N;MASC;SG
campagna	campaña	campagna	campaña	N;FEM;SG	N;FEM;SG
accesso	acceso	accesso	acceso	N;MASC;SG	N;MASC;SG
accesso	access	accesso	acces	N;MASC;SG	N;MASC
organizzazione	organizacion	organizzazione	organizacion	N;FEM;SG	N;FEM;SG
organizzazione	organización	organizzazione	organización	N;FEM;SG	N;FEM;SG
organizzazione	organizacion	organizzazione	organizacion	N;FEM;SG	N;FEM;SG
organizzazione	organización	organizzazione	organización	N;FEM;SG	N;FEM;SG
link	link	link	link	N;MASC	N;MASC;SG
link	enlace	link	enlace	N;MASC	N;MASC;SG
link	vínculo	link	vínculo	N;MASC	N;MASC;SG
link	acoplamientos	link	acoplamiento	N;MASC	N;MASC;PL
link	vínculos	link	vínculo	N;MASC	N;MASC;PL
link	enlaces	link	enlace	N;MASC	N;MASC;PL
link	links	link	link	N;MASC	N;MASC;PL
lago	lago	lago	lago	N;MASC;SG	N;MASC;SG
lago	laguna	lago	laguna	N;MASC;SG	N;FEM;SG
canale	canal	canale	canal	N;MASC;SG	N;MASC;SG
canale	canal	canale	canal	N;MASC;SG	N;MASC;SG
canale	channel	canale	channel	N;MASC;SG	N;SG
popolare	popular	popolare	popular	ADJ;SG	ADJ;SG
ufficiali	official	ufficiale	official	N;MASC;PL	N
ufficiali	agentes	ufficiale	agente	N;MASC;PL	N;PL
viaggio	travesía	viaggio	travesía	N;MASC;SG	N;FEM;SG
viaggio	viaje	viaggio	viaje	N;MASC;SG	N;MASC;SG
viaggio	viaje	viaggio	viaje	N;MASC;SG	N;MASC;SG
viaggio	travesía	viaggio	travesía	N;MASC;SG	N;FEM;SG
viaggio	viaje	viaggio	viaje	N;MASC;SG	N;MASC;SG
viaggio	trayecto	viaggio	trayecto	N;MASC;SG	N;MASC;SG
viaggio	viaje	viaggio	viaje	N;MASC;SG	N;MASC;SG
quarto	cuarto	quarto	cuarto	ADJ;MASC;SG	ADJ;MASC;SG
quarto	cuarta	quarto	cuarto	ADJ;MASC;SG	ADJ;FEM;SG
tappa	etapa	tappa	etapa	N;FEM;SG	N;FEM;SG
tappa	escenario	tappa	escenario	N;FEM;SG	N;MASC;SG
tappa	stage	tappa	stage	N;FEM;SG	N
inferiore	inferior	inferiore	inferior	ADJ;CMPR;SG	ADJ;SG
inferiore	inferior	inferiore	inferior	ADJ;CMPR;SG	ADJ;SG
ponte	bridge	ponte	bridge	N;MASC;SG	N;MASC;SG
ponte	puente	ponte	puente	N;MASC;SG	N;MASC;SG
ponte	mazo	ponte	mazo	N;MASC;SG	N;MASC;SG
ponte	baraja	ponte	barajar	N;MASC;SG	N;FEM;SG
materiale	material	materiale	material	N;MASC;SG	N;MASC;SG
pallacanestro	básquetbol	pallacanestro	básquetbol	N;FEM	N;MASC;SG
pallacanestro	baloncesto	pallacanestro	baloncesto	N;FEM	N;MASC;SG
comprende	incluye	comprendere	incluir	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
fisica	fisica	fisica	fisica	N;FEM;SG	N;FEM;SG
pilota	pilot	pilota	pilot	N;MASC;SG	N
pilota	piloto	pilota	piloto	N;MASC;SG	N;SG
cancellare	borrar	cancellare	borrar	V;NFIN	V;NFIN
cancellare	borrar	cancellare	borrar	V;NFIN	V;NFIN
cancellare	eliminar	cancellare	eliminar	V;NFIN	V;NFIN
cancellare	suprimir	cancellare	suprimir	V;NFIN	V;NFIN
contiene	contiene	contenere	contener	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
armi	armas	arma	arma	N;FEM;PL	N;FEM;PL
armi	pistolas	arma	pistola	N;FEM;PL	N;FEM;PL
armi	guns	arma	guns	N;FEM;PL	N
armi	fusiles	arma	fusil	N;FEM;PL	N;MASC;PL
armi	cañones	arma	cañón	N;FEM;PL	N;MASC;PL
armi	armas	arma	arma	N;FEM;PL	N;FEM;PL
armi	brazos	arma	brazo	N;FEM;PL	N;MASC;PL
armi	armas	arma	arma	N;FEM;PL	N;FEM;PL
relazione	reporte	relazione	reportar	N;FEM;SG	N;MASC;SG
relazione	denuncia	relazione	denuncia	N;FEM;SG	N;FEM;SG
relazione	informe	relazione	informe	N;FEM;SG	N;MASC;SG
relazione	parentesco	relazione	parentesco	N;FEM;SG	N;MASC;SG
relazione	relación	relazione	relación	N;FEM;SG	N;FEM;SG
relazione	relacion	relazione	relacion	N;FEM;SG	N;FEM;SG
oggetto	objeto	oggetto	objeto	N;MASC;SG	N;MASC;SG
oggetto	asignatura	oggetto	asignatura	N;MASC;SG	N;FEM;SG
oggetto	asunto	oggetto	asunto	N;MASC;SG	N;MASC;SG
oggetto	súbdito	oggetto	súbdito	N;MASC;SG	N;MASC;SG
oggetto	tema	oggetto	tema	N;MASC;SG	N;MASC;SG
eventi	eventos	evento	evento	N;MASC;PL	N;MASC;PL
eventi	acontecimientos	evento	acontecimiento	N;MASC;PL	N;MASC;PL
medico	medico	medico	medico	N;MASC;SG	N;MASC;SG
medico	médico	medico	médico	N;MASC;SG	N;MASC;SG
medico	medico	medico	medico	N;MASC;SG	N;MASC;SG
medico	medicina	medico	medicina	N;MASC;SG	N;FEM;SG
medico	médico	medico	médico	N;MASC;SG	N;MASC;SG
medico	medico	medico	medico	N;MASC;SG	N;MASC;SG
medico	médico	medico	médico	N;MASC;SG	N;MASC;SG
medico	doctora	medico	doctora	N;MASC;SG	N;FEM;SG
medico	doctor	medico	doctor	N;MASC;SG	N;MASC;SG
semplice	simple	semplice	simple	ADJ;SG	ADJ;SG
semplice	sencilla	semplice	sencillo	ADJ;SG	ADJ;FEM;SG
semplice	sencillo	semplice	sencillo	ADJ;SG	ADJ;MASC;SG
ministro	ministro	ministro	ministro	N;MASC;SG	N;MASC;SG
ministro	pastor	ministro	pastor	N;MASC;SG	N;MASC;SG
ministro	ministra	ministro	ministra	N;MASC;SG	N;FEM;SG
motivo	razón	motivo	razón	N;MASC;SG	N;FEM;SG
motivo	motivo	motivo	motivo	N;MASC;SG	N;MASC;SG
motivo	razon	motivo	razon	N;MASC;SG	N;FEM;SG
motivo	motivo	motivo	motivo	N;MASC;SG	N;MASC;SG
sole	sun	sole	sun	N;MASC;SG	N;SG
sole	sol	sole	sol	N;MASC;SG	N;MASC;SG
sole	sunshine	sole	sunshinir	N;MASC;SG	N;MASC;SG
sole	sol	sole	sol	N;MASC;SG	N;MASC;SG
rimase	permaneció	rimanere	permanecer	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
prodotti	productos	prodotto	producto	N;MASC;PL	N;MASC;PL
sport	deportes	sport	deporte	N;MASC	N;MASC;PL
sport	sport	sport	sport	N;MASC	N
sport	deporte	sport	deporte	N;MASC	N;MASC;SG
sport	deportes	sport	deporte	N;MASC	N;MASC;PL
sport	deporte	sport	deporte	N;MASC	N;MASC;SG
direttamente	directamente	direttamente	directamente	ADV	ADV
appare	aparece	apparire	aparecer	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
ottenere	obtener	ottenere	obtener	V;NFIN	V;NFIN
ottenere	obtenga	ottenere	obtener	V;NFIN	V;SBJV;SG;3;PRS;FIN
ottenere	conseguir	ottenere	conseguir	V;NFIN	V;NFIN
ottenere	consigue	ottenere	conseguir	V;NFIN	V;IND;SG;3;PRS;FIN
ottenere	obtener	ottenere	obtener	V;NFIN	V;NFIN
ottenere	obtenga	ottenere	obtener	V;NFIN	V;SBJV;SG;3;PRS;FIN
creare	crear	creare	crear	V;NFIN	V;NFIN
creare	crea	creare	creer	V;NFIN	V;SBJV;SG;3;FIN
creare	crean	creare	crear	V;NFIN	V;IND;PL;3;PRS;FIN
creare	crear	creare	crear	V;NFIN	V;NFIN
creare	creando	creare	crear	V;NFIN	V;V.MSDR
divisioni	divisiones	divisione	división	N;FEM;PL	N;FEM;PL
isole	islas	isola	isla	N;FEM;PL	N;FEM;PL
colonna	columna	colonna	columna	N;FEM;SG	N;FEM;SG
colonna	colonna	colonna	colonna	N;FEM;SG	N;FEM;SG
medaglia	medalla	medaglia	medalla	N;FEM;SG	N;FEM;SG
testi	textos	testo	texto	N;MASC;PL	N;MASC;PL
testi	letras	testo	letra	N;MASC;PL	N;FEM;PL
creato	creó	creare	crear	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
sola	sola	solo	solo	ADJ;FEM;SG	ADJ;FEM;SG
tratto	tramo	tratto	tramo	N;MASC;SG	N;MASC;SG
tratto	estiramiento	tratto	estiramiento	N;MASC;SG	N;MASC;SG
vecchio	viejo	vecchio	viejo	ADJ;MASC;SG	ADJ;MASC;SG
vecchio	antiguo	vecchio	antiguo	ADJ;MASC;SG	ADJ;MASC;SG
vecchio	antigua	vecchio	antiguo	ADJ;MASC;SG	ADJ;FEM;SG
vecchio	vieja	vecchio	viejo	ADJ;MASC;SG	ADJ;FEM;SG
matrimonio	casamiento	matrimonio	casamiento	N;MASC;SG	N;MASC;SG
matrimonio	matrimonio	matrimonio	matrimonio	N;MASC;SG	N;MASC;SG
matrimonio	boda	matrimonio	boda	N;MASC;SG	N;FEM;SG
matrimonio	casamiento	matrimonio	casamiento	N;MASC;SG	N;MASC;SG
minore	menor	minore	menor	ADJ;CMPR;SG	ADJ;SG
minore	menor	minore	menor	ADJ;CMPR;SG	ADJ;SG
meridionale	sureña	meridionale	sureño	ADJ;SG	ADJ;FEM;SG
meridionale	meridional	meridionale	meridional	ADJ;SG	ADJ;SG
meridionale	sureño	meridionale	sureño	ADJ;SG	ADJ;MASC;SG
aggiornamento	actualización	aggiornamento	actualización	N;MASC;SG	N;FEM;SG
aggiornamento	actualización	aggiornamento	actualización	N;MASC;SG	N;FEM;SG
aggiornamento	actualización	aggiornamento	actualización	N;MASC;SG	N;FEM;SG
onda	oleada	onda	oleada	N;FEM;SG	N;FEM;SG
onda	ola	onda	ola	N;FEM;SG	N;FEM;SG
onda	onda	onda	onda	N;FEM;SG	N;FEM;SG
onda	wave	onda	wave	N;FEM;SG	N
aspetto	aspecto	aspetto	aspecto	N;MASC;SG	N;MASC;SG
aspetto	aparición	aspetto	aparición	N;MASC;SG	N;FEM;SG
aspetto	comparecencia	aspetto	comparecencia	N;MASC;SG	N;FEM;SG
aspetto	apariencia	aspetto	apariencia	N;MASC;SG	N;FEM;SG
aspetto	aspecto	aspetto	aspecto	N;MASC;SG	N;MASC;SG
architetto	arquitecto	architetto	arquitecto	N;MASC;SG	N;MASC;SG
precedenti	anteriores	precedente	anterior	ADJ;PL	ADJ;PL
precedenti	previos	precedente	previo	ADJ;PL	ADJ;MASC;PL
contratto	contrato	contratto	contrato	N;MASC;SG	N;MASC;SG
filippo	phillip	filippo	phillip	N;MASC;SG	N;MASC;SG
filippo	filipo	filippo	filipo	N;MASC;SG	N;MASC;SG
filippo	filippo	filippo	filippo	N;MASC;SG	N;MASC;SG
raccolta	colección	raccolta	colección	N;FEM;SG	N;FEM;SG
raccolta	coleccion	raccolta	coleccionar	N;FEM;SG	N;FEM;SG
raccolta	recolección	raccolta	recolección	N;FEM;SG	N;FEM;SG
raccolta	vendimia	raccolta	vendimia	N;FEM;SG	N;FEM;SG
raccolta	cosecha	raccolta	cosecha	N;FEM;SG	N;FEM;SG
nascita	natalidad	nascita	natalidad	N;FEM;SG	N;FEM;SG
nascita	nacimiento	nascita	nacimiento	N;FEM;SG	N;MASC;SG
nascita	parto	nascita	parto	N;FEM;SG	N;MASC;SG
mark	marca	mark	marca	N	N;FEM;SG
mark	marcos	mark	marco	N	N;MASC;PL
naturale	natural	naturale	natural	ADJ;SG	ADJ;SG
coppia	par	coppia	par	N;FEM;SG	N;MASC;SG
coppia	pareja	coppia	pareja	N;FEM;SG	N;FEM;SG
coppia	pareja	coppia	pareja	N;FEM;SG	N;FEM;SG
coppia	par	coppia	par	N;FEM;SG	N;MASC;SG
coppia	torsión	coppia	torsión	N;FEM;SG	N;FEM;SG
presto	temprano	presto	temprano	ADV	ADV
presto	pronto	presto	pronto	ADV	ADV
presto	próximamente	presto	próximamente	ADV	ADV
scelta	elección	scelta	elección	N;FEM;SG	N;FEM;SG
scelta	opción	scelta	opción	N;FEM;SG	N;FEM;SG
scelta	choice	scelta	choice	N;FEM;SG	N
vedere	véase	vedere	véase	V;NFIN	V;SBJV;SG;3;PRS;FIN
vedere	ver	vedere	ver	V;NFIN	V;NFIN
vedere	vea	vedere	ver	V;NFIN	V;IMP;SG;3;FIN
federico	federico	federico	federico	ADJ;MASC;SG	ADJ;MASC;SG
federico	federico	federico	federico	ADJ;MASC;SG	ADJ;MASC;SG
federico	federico	federico	federico	ADJ;MASC;SG	ADJ;MASC;SG
promozione	promocion	promozione	promocion	N;FEM;SG	N;FEM;SG
promozione	promoción	promozione	promoción	N;FEM;SG	N;FEM;SG
promozione	ascenso	promozione	ascenso	N;FEM;SG	N;MASC;SG
articolo	articulo	articolo	articulo	N;MASC;SG	N;MASC;SG
articolo	artículo	articolo	artículo	N;MASC;SG	N;MASC;SG
condizioni	condiciones	condizione	condición	N;FEM;PL	N;FEM;PL
complesso	compleja	complesso	complejo	ADJ;MASC;SG	ADJ;FEM;SG
complesso	complejo	complesso	complejo	ADJ;MASC;SG	ADJ;MASC;SG
linee	líneas	linea	línea	N;FEM;PL	N;FEM;PL
linee	lines	linea	lín	N;FEM;PL	N
linee	lineas	linea	linea	N;FEM;PL	N;FEM;PL
futuro	futura	futuro	futuro	ADJ;MASC;SG	ADJ;FEM;SG
orchestra	orchestra	orchestra	orchestra	N;FEM;SG	N;FEM;SG
orchestra	orquesta	orchestra	orquesta	N;FEM;SG	N;FEM;SG
settore	sector	settore	sector	N;MASC;SG	N;MASC;SG
principalmente	principalmente	principalmente	principalmente	ADV	ADV
principalmente	principalmente	principalmente	principalmente	ADV	ADV
principalmente	primordialmente	principalmente	primordialmente	ADV	ADV
principalmente	principalmente	principalmente	principalmente	ADV	ADV
principalmente	mayormente	principalmente	mayormente	ADV	ADV
sebbene	aunque	sebbene	aunque	CONJ	CONJ
sebbene	aunque	sebbene	aunque	CONJ	CONJ
camera	sala	camera	sala	N;FEM;SG	N;FEM;SG
camera	habitación	camera	habitación	N;FEM;SG	N;FEM;SG
decise	decidió	decidere	decidir	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
cup	taza	cup	taza	N;MASC	N;FEM;SG
cup	copa	cup	copa	N;MASC	N;FEM;SG
cup	cup	cup	cupo	N;MASC	N;FEM;SG
comandante	comandante	comandante	comandante	N;MASC;SG	N;SG
comandante	comendador	comandante	comendador	N;MASC;SG	N;MASC;SG
settimana	week	settimana	week	N;FEM;SG	N;FEM;SG
settimana	semana	settimana	semana	N;FEM;SG	N;FEM;SG
potenza	potencia	potenza	potencia	N;FEM;SG	N;FEM;SG
potenza	potenza	potenza	potenza	N;FEM;SG	N;MASC;SG
potenza	potencia	potenza	potencia	N;FEM;SG	N;FEM;SG
potenza	power	potenza	power	N;FEM;SG	N
giocato	jugó	giocare	jugar	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
esiste	existe	esistere	existir	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
atto	ley	atto	ley	N;MASC;SG	N;FEM;SG
atto	acta	atto	acta	N;MASC;SG	N;FEM;SG
atto	acto	atto	acto	N;MASC;SG	N;MASC;SG
collaborazione	colaboración	collaborazione	colaboración	N;FEM;SG	N;FEM;SG
russia	rusia	russia	rusia	N;FEM;SG	N;FEM;SG
cappella	cappella	cappella	cappella	N;FEM;SG	N;FEM;SG
cappella	ermita	cappella	ermitir	N;FEM;SG	N;FEM;SG
cappella	capilla	cappella	capilla	N;FEM;SG	N;FEM;SG
figura	figura	figura	figura	N;FEM;SG	N;FEM;SG
figura	cifra	figura	cifra	N;FEM;SG	N;FEM;SG
rai	rai	rai	rai	N;FEM;SG	N;FEM;SG
giovani	jovenes	giovane	joven	N;PL	N;PL
giovani	jóvenes	giovane	joven	N;PL	N;PL
giovani	jovenes	giovane	joven	N;PL	N;PL
giovani	jóvenes	giovane	joven	N;PL	N;PL
gare	razas	gara	raza	N;FEM;PL	N;FEM;PL
gare	carreras	gara	carrera	N;FEM;PL	N;FEM;PL
croce	croce	croce	croce	N;FEM;SG	N;SG
croce	cruz	croce	cruz	N;FEM;SG	N;FEM;SG
croce	cruz	croce	cruz	N;FEM;SG	N;FEM;SG
croce	cross	croce	cross	N;FEM;SG	N
croce	cruce	croce	cruce	N;FEM;SG	N;MASC;SG
zone	zonas	zona	zona	N;FEM;PL	N;FEM;PL
zone	zone	zona	zone	N;FEM;PL	N
prende	toma	prendere	tomar	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
cattolico	católico	cattolico	católico	ADJ;MASC;SG	ADJ;MASC;SG
cattolico	católica	cattolico	católico	ADJ;MASC;SG	ADJ;FEM;SG
posta	correo	posta	correo	N;FEM;SG	N;MASC;SG
posta	correspondencia	posta	correspondencia	N;FEM;SG	N;FEM;SG
posta	mail	posta	mail	N;FEM;SG	N;MASC;SG
michele	michael	michele	michael	N;MASC;SG	N;MASC;SG
francesi	franceses	francese	francés	N;PL	N;MASC;PL
regina	regina	regina	regina	N;FEM;SG	N;FEM;SG
regina	queen	regina	quear	N;FEM;SG	N;SG
regina	reina	regina	reina	N;FEM;SG	N;FEM;SG
tradizione	tradición	tradizione	tradición	N;FEM;SG	N;FEM;SG
polizia	policía	polizia	policía	N;FEM;SG	N;SG
polizia	police	polizia	police	N;FEM;SG	N
polizia	policia	polizia	policia	N;FEM;SG	N;FEM;SG
migliori	mejores	migliore	mejor	ADJ;CMPR;PL	ADJ;PL
sconfitta	derrota	sconfitta	derrota	N;FEM;SG	N;FEM;SG
pace	paz	pace	paz	N;FEM;SG	N;FEM;SG
pace	peace	pace	peace	N;FEM;SG	N
qualcosa	algo	qualcosa	algo	PRO;SG	PRO;SG
massa	mass	massa	mass	N;FEM;SG	N
massa	masa	massa	masa	N;FEM;SG	N;FEM;SG
massa	misa	massa	misa	N;FEM;SG	N;FEM;SG
energia	energia	energia	energia	N;FEM;SG	N;FEM;SG
energia	energía	energia	energía	N;FEM;SG	N;FEM;SG
rosa	pink	rosa	pink	N;FEM;SG	N;SG
rosa	rosado	rosa	rosar	N;FEM;SG	N;MASC;SG
rosa	rosa	rosa	rosa	N;FEM;SG	N;FEM;SG
rosa	rose	rosa	rose	N;FEM;SG	N
rosa	rosa	rosa	rosa	N;FEM;SG	N;FEM;SG
rosa	rosa	rosa	rosa	N;FEM;SG	N;FEM;SG
aria	aria	aria	aria	N;FEM;SG	N;FEM;SG
aria	aire	aria	aire	N;FEM;SG	N;MASC;SG
aria	air	aria	air	N;FEM;SG	N
militari	militares	militare	militar	N;PL	N;PL
storici	historiadores	storico	historiador	N;MASC;PL	N;MASC;PL
fondata	fundó	fondare	fundar	V;FEM;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
tracce	huellas	traccia	huella	N;FEM;PL	N;FEM;PL
tracce	pistas	traccia	pista	N;FEM;PL	N;FEM;PL
tracce	tracks	traccia	tracks	N;FEM;PL	N;MASC;PL
nessuno	ninguna	nessuno	ninguno	PRO;MASC;SG	PRO;FEM;SG
nessuno	ninguno	nessuno	ninguno	PRO;MASC;SG	PRO;MASC;SG
nessuno	nadie	nessuno	nadie	PRO;MASC;SG	PRO;SG
marito	marido	marito	marido	N;MASC;SG	N;MASC;SG
marito	esposo	marito	esposo	N;MASC;SG	N;MASC;SG
diretta	direct	diretta	directo	N;FEM;SG	N
capitano	capitana	capitano	capitana	N;MASC;SG	N;FEM;SG
capitano	capitán	capitano	capitán	N;MASC;SG	N;MASC;SG
capitano	capitan	capitano	capitar	N;MASC;SG	N;MASC;SG
piccoli	pequeñas	piccolo	pequeño	ADJ;MASC;PL	ADJ;FEM;PL
piccoli	pequeños	piccolo	pequeño	ADJ;MASC;PL	ADJ;MASC;PL
elezioni	elecciones	elezione	elección	N;FEM;PL	N;FEM;PL
elezioni	elecciones	elezione	elección	N;FEM;PL	N;FEM;PL
artisti	artistas	artista	artista	N;MASC;PL	N;PL
teoria	teoría	teoria	teoría	N;FEM;SG	N;FEM;SG
teoria	teoria	teoria	teoria	N;FEM;SG	N;FEM;SG
distribuzione	reparto	distribuzione	reparto	N;FEM;SG	N;MASC;SG
distribuzione	distribución	distribuzione	distribución	N;FEM;SG	N;FEM;SG
dieci	diez	dieci	diez	NUM	NUM;PL
evento	acontecimiento	evento	acontecimiento	N;MASC;SG	N;MASC;SG
evento	evento	evento	evento	N;MASC;SG	N;MASC;SG
internazionali	internacionales	internazionale	internacional	ADJ;PL	ADJ;PL
enciclopedia	enciclopedia	enciclopedia	enciclopedia	N;FEM;SG	N;FEM;SG
enciclopedia	enciclopedia	enciclopedia	enciclopedia	N;FEM;SG	N;FEM;SG
canzoni	cantos	canzone	canto	N;FEM;PL	N;MASC;PL
canzoni	canciones	canzone	canción	N;FEM;PL	N;FEM;PL
canzoni	songs	canzone	songs	N;FEM;PL	N
uscita	salida	uscita	salida	N;FEM;SG	N;FEM;SG
distanza	distancia	distanza	distancia	N;FEM;SG	N;FEM;SG
brani	huellas	brano	huella	N;MASC;PL	N;FEM;PL
brani	pistas	brano	pista	N;MASC;PL	N;FEM;PL
brani	tracks	brano	tracks	N;MASC;PL	N;MASC;PL
brani	cantos	brano	canto	N;MASC;PL	N;MASC;PL
brani	canciones	brano	canción	N;MASC;PL	N;FEM;PL
brani	songs	brano	songs	N;MASC;PL	N
portato	trajo	portare	traer	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
portato	traido	portare	trair	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
qualsiasi	cualquier	qualsiasi	cualquiera	DET;SG	DET;SG
africa	africa	africa	africar	N;FEM;SG	N;FEM;SG
africa	áfrica	africa	áfrico	N;FEM;SG	N;FEM;SG
lingue	idiomas	lingua	idioma	N;FEM;PL	N;MASC;PL
lingue	lenguas	lingua	lengua	N;FEM;PL	N;FEM;PL
memoria	memoria	memoria	memoria	N;FEM;SG	N;FEM;SG
amici	friends	amico	friends	N;MASC;PL	N
amici	amigos	amico	amigo	N;MASC;PL	N;MASC;PL
amici	amigas	amico	amiga	N;MASC;PL	N;FEM;PL
amici	friend	amico	friend	N;MASC;PL	N
maestro	maestro	maestro	maestro	N;MASC;SG	N;MASC;SG
maestro	maestro	maestro	maestro	N;MASC;SG	N;MASC;SG
maestro	master	maestro	master	N;MASC;SG	N;MASC;SG
maestro	máster	maestro	máster	N;MASC;SG	N;MASC;SG
bambino	bebe	bambino	beber	N;MASC;SG	N;MASC;SG
bambino	nena	bambino	nena	N;MASC;SG	N;FEM;SG
bambino	bebé	bambino	bebé	N;MASC;SG	N;MASC;SG
