une	una	un	uno	DET;INDF;FEM;SG	DET;INDF;FEM;SG
pilote	controlador	pilote	controlador	N;MASC;SG	N;MASC;SG
pilote	driver	pilote	driver	N;MASC;SG	N;MASC;SG
pilote	chofer	pilote	chofer	N;MASC;SG	N;MASC;SG
pilote	conductor	pilote	conductor	N;MASC;SG	N;MASC;SG
pilote	chófer	pilote	chófer	N;MASC;SG	N;MASC;SG
pilote	pilote	pilote	pilote	N;MASC;SG	N;MASC;SG
pilote	pilot	pilote	pilot	N;MASC;SG	N
pilote	piloto	pilote	piloto	N;MASC;SG	N;SG
studio	estudio	studio	estudio	N;MASC;SG	N;MASC;SG
studio	studio	studio	studio	N;MASC;SG	N;MASC;SG
réponse	respuesta	réponse	respuesta	N;FEM;SG	N;FEM;SG
réponse	contestación	réponse	contestación	N;FEM;SG	N;FEM;SG
réponse	respuesta	réponse	respuesta	N;FEM;SG	N;FEM;SG
réponse	repuesta	réponse	repuesta	N;FEM;SG	N;FEM;SG
réponse	respuesta	réponse	respuesta	N;FEM;SG	N;FEM;SG
reine	queen	reine	quear	N;FEM;SG	N;SG
reine	reina	reine	reina	N;FEM;SG	N;FEM;SG
physique	física	physique	físico	ADJ;MASC;SG	ADJ;FEM;SG
physique	física	physique	físico	ADJ;MASC;SG	ADJ;FEM;SG
physique	fisico	physique	fisico	ADJ;MASC;SG	ADJ;MASC;SG
physique	físico	physique	físico	ADJ;MASC;SG	ADJ;MASC;SG
auteurs	guionistas	auteur	guionista	N;MASC;PL	N;PL
auteurs	escritores	auteur	escritor	N;MASC;PL	N;MASC;PL
auteurs	redactores	auteur	redactor	N;MASC;PL	N;MASC;PL
auteurs	autores	auteur	autor	N;MASC;PL	N;MASC;PL
chansons	cantos	chanson	canto	N;FEM;PL	N;MASC;PL
chansons	canciones	chanson	canción	N;FEM;PL	N;FEM;PL
chansons	songs	chanson	songs	N;FEM;PL	N
compris	entendí	comprendre	entender	V;MASC;SG;PST;V.PTCP	V;IND;SG;1;PST;FIN
compris	entendió	comprendre	entender	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
étienne	stephen	étien	stephar	N;MASC;SG	N;MASC;SG
étienne	étienne	étien	étenner	N;MASC;SG	N;SG
étienne	etienne	étien	etenne	N;MASC;SG	N;SG
étienne	étienne	étien	étenner	N;MASC;SG	N;SG
étienne	etienne	étien	etenne	N;MASC;SG	N;SG
représente	representa	représenter	representar	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
via	mediante	via	mediante	ADP	ADP
volume	volumen	volume	volumen	N;MASC;SG	N;MASC;SG
pape	pape	pape	pape	N;MASC;SG	N;SG
pape	papa	pape	papa	N;MASC;SG	N;MASC;SG
quoi	qué	quoi	qué	PRO	PRO;SG
questions	preguntas	question	pregunta	N;FEM;PL	N;FEM;PL
questions	interrogantes	question	interrogante	N;FEM;PL	N;PL
questions	cuestiones	question	cuestión	N;FEM;PL	N;FEM;PL
parle	habla	parler	hablar	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
parle	hablar	parler	hablar	V;IND;SG;3;PRS;FIN	V;NFIN
parle	habla	parler	hablar	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
parle	hablar	parler	hablar	V;IND;SG;3;PRS;FIN	V;NFIN
parle	habla	parler	hablar	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
lire	lea	lire	leer	V;NFIN	V;IMP;SG;3;FIN
lire	leer	lire	leer	V;NFIN	V;NFIN
lire	leyendo	lire	leer	V;NFIN	V;V.MSDR
lire	leer	lire	leer	V;NFIN	V;NFIN
ouvrages	libros	ouvrage	libro	N;MASC;PL	N;MASC;PL
industrie	industria	industrie	industria	N;FEM;SG	N;FEM;SG
lettre	letra	lettre	letra	N;FEM;SG	N;FEM;SG
lettre	carta	lettre	carta	N;FEM;SG	N;FEM;SG
terres	tierras	terre	tierra	N;FEM;PL	N;FEM;PL
terres	terrenos	terre	terreno	N;FEM;PL	N;MASC;PL
terres	land	terre	land	N;FEM;PL	N
terres	tierras	terre	tierra	N;FEM;PL	N;FEM;PL
brésil	brazil	brésil	brazil	N;MASC;SG	N
brésil	brasil	brésil	brasil	N;MASC;SG	N;SG
man	man	man	man	N;MASC;SG	N
man	hombre	man	hombre	N;MASC;SG	N;MASC;SG
opération	operación	opération	operación	N;FEM;SG	N;FEM;SG
opération	funcionamiento	opération	funcionamiento	N;FEM;SG	N;MASC;SG
opération	transacción	opération	transacción	N;FEM;SG	N;FEM;SG
piste	pista	piste	pista	N;FEM;SG	N;FEM;SG
piste	track	piste	track	N;FEM;SG	N;SG
piste	atletismo	piste	atletismo	N;FEM;SG	N;MASC;SG
piste	pista	piste	pista	N;FEM;SG	N;FEM;SG
piste	pasarela	piste	pasarela	N;FEM;SG	N;FEM;SG
piste	sendero	piste	sendero	N;FEM;SG	N;MASC;SG
piste	rastro	piste	rastro	N;FEM;SG	N;MASC;SG
paix	paz	paix	paz	N;FEM;SG	N;FEM;SG
paix	peace	paix	peace	N;FEM;SG	N
vieux	viejito	vieux	viejito	ADJ;MASC;SG	ADJ;MASC;SG
vieux	viejo	vieux	viejo	ADJ;MASC;SG	ADJ;MASC;SG
vieux	antiguo	vieux	antiguo	ADJ;MASC;SG	ADJ;MASC;SG
vieux	antigua	vieux	antiguo	ADJ;MASC;SG	ADJ;FEM;SG
vieux	vieja	vieux	viejo	ADJ;MASC;SG	ADJ;FEM;SG
propriétaire	propietario	propriétaire	propietario	N;MASC;SG	N;MASC;SG
propriétaire	dueño	propriétaire	dueño	N;MASC;SG	N;MASC;SG
propriétaire	dueña	propriétaire	dueña	N;MASC;SG	N;FEM;SG
faible	débil	faible	débil	ADJ;MASC;SG	ADJ;SG
pyrénées	pirineos	pyrénée	pirineo	N;FEM;PL	N;MASC;PL
journée	día	journée	día	N;FEM;SG	N;MASC;SG
journée	dia	journée	diar	N;FEM;SG	N;MASC;SG
cathédrale	catedral	cathédrale	catedral	N;FEM;SG	N;FEM;SG
participation	asistencia	participation	asistencia	N;FEM;SG	N;FEM;SG
participation	concurrencia	participation	concurrencia	N;FEM;SG	N;FEM;SG
participation	participación	participation	participación	N;FEM;SG	N;FEM;SG
participation	participación	participation	participación	N;FEM;SG	N;FEM;SG
puissance	potencia	puissance	potencia	N;FEM;SG	N;FEM;SG
puissance	power	puissance	power	N;FEM;SG	N
zones	zonas	zone	zona	N;FEM;PL	N;FEM;PL
zones	áreas	zone	área	N;FEM;PL	N;FEM;PL
zones	zonas	zone	zona	N;FEM;PL	N;FEM;PL
zones	areas	zone	area	N;FEM;PL	N;FEM;PL
final	definitivo	final	definitivo	ADJ;MASC;SG	ADJ;MASC;SG
simon	simon	simon	simon	N;MASC;SG	N;MASC;SG
simon	simón	simon	simón	N;MASC;SG	N;MASC;SG
endémique	endémico	endémique	endémico	ADJ;MASC;SG	ADJ;MASC;SG
endémique	endémica	endémique	endémica	ADJ;MASC;SG	ADJ;FEM;SG
formule	formula	formule	formula	N;FEM;SG	N;FEM;SG
formule	fórmula	formule	fórmula	N;FEM;SG	N;FEM;SG
sœur	hermanita	sœur	hermanita	N;FEM;SG	N;FEM;SG
sœur	sister	sœur	sister	N;FEM;SG	N
sœur	hermana	sœur	hermana	N;FEM;SG	N;FEM;SG
opéra	ópera	opéra	ópera	N;MASC;SG	N;FEM;SG
joué	jugó	jouer	jugar	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
locale	local	local	local	ADJ;FEM;SG	ADJ;SG
piano	piano	piano	piano	N;MASC;SG	N;MASC;SG
gros	grande	gros	grande	ADJ;MASC;SG	ADJ;SG
gros	gran	gros	gran	ADJ;MASC;SG	ADJ;SG
gros	gordo	gros	gordo	ADJ;MASC;SG	ADJ;MASC;SG
gros	gorda	gros	gordo	ADJ;MASC;SG	ADJ;FEM;SG
gros	mayorista	gros	mayorista	ADJ;MASC;SG	ADJ;SG
montagne	montaña	montagne	montaña	N;FEM;SG	N;FEM;SG
montagne	montaña	montagne	montaña	N;FEM;SG	N;FEM;SG
découverte	descubrir	découvrir	descubrir	V;FEM;SG;PST;V.PTCP	V;NFIN
front	fachada	front	fachada	N;MASC;SG	N;FEM;SG
front	front	front	front	N;MASC;SG	N
front	frente	front	frente	N;MASC;SG	N
front	delantero	front	delantero	N;MASC;SG	N;MASC;SG
front	frente	front	frente	N;MASC;SG	N
front	ceja	front	ceja	N;MASC;SG	N;FEM;SG
front	ceño	front	ceño	N;MASC;SG	N;MASC;SG
front	frente	front	frente	N;MASC;SG	N
circonscription	division	circonscription	division	N;FEM;SG	N;FEM;SG
circonscription	división	circonscription	división	N;FEM;SG	N;FEM;SG
circonscription	circunscripción	circonscription	circunscripción	N;FEM;SG	N;FEM;SG
poète	poeta	poète	poeta	N;MASC;SG	N;MASC;SG
poète	poetisa	poète	poetisa	N;MASC;SG	N;FEM;SG
champ	field	champ	field	N;MASC;SG	N
champ	campo	champ	campo	N;MASC;SG	N;MASC;SG
champ	campeón	champ	campeón	N;MASC;SG	N;MASC;SG
champ	campeona	champ	campeona	N;MASC;SG	N;FEM;SG
champ	campeon	champ	campeon	N;MASC;SG	N;MASC;SG
champ	champ	champ	champ	N;MASC;SG	N;SG
val	vicente	val	vicente	N;MASC;SG	N;SG
val	val	val	val	N;MASC;SG	N;MASC;SG
religieux	religioso	religieux	religioso	ADJ;MASC;SG	ADJ;MASC;SG
religieux	religiosa	religieux	religioso	ADJ;MASC;SG	ADJ;FEM;SG
archives	archivos	archive	archivo	N;FEM;PL	N;MASC;PL
archives	archivos	archive	archivo	N;FEM;PL	N;MASC;PL
vote	voto	vote	voto	N;MASC;SG	N;MASC;SG
vote	votación	vote	votación	N;MASC;SG	N;FEM;SG
vote	votación	vote	votación	N;MASC;SG	N;FEM;SG
projets	proyectos	projet	proyecto	N;MASC;PL	N;MASC;PL
projets	projects	projet	project	N;MASC;PL	N
formes	formas	forme	forma	N;FEM;PL	N;FEM;PL
formes	formularios	forme	formulario	N;FEM;PL	N;MASC;PL
formes	formas	forme	forma	N;FEM;PL	N;FEM;PL
lycée	liceo	lycée	liceo	N;MASC;SG	N;MASC;SG
proximité	cercanía	proximité	cercanía	N;FEM;SG	N;FEM;SG
proximité	proximidad	proximité	proximidad	N;FEM;SG	N;FEM;SG
proximité	cercanía	proximité	cercanía	N;FEM;SG	N;FEM;SG
proximité	proximidad	proximité	proximidad	N;FEM;SG	N;FEM;SG
proximité	vecindad	proximité	vecindad	N;FEM;SG	N;FEM;SG
appelée	llamé	appeler	llamar	V;FEM;SG;PST;V.PTCP	V;IND;SG;1;PST;FIN
romaine	romana	romain	romano	ADJ;FEM;SG	ADJ;FEM;SG
romaine	romano	romain	romano	ADJ;FEM;SG	ADJ;MASC;SG
obtenir	recibiendo	obtenir	recibir	V;NFIN	V;V.MSDR
obtenir	consiguiendo	obtenir	conseguir	V;NFIN	V;V.MSDR
obtenir	obteniendo	obtenir	obtener	V;NFIN	V;V.MSDR
obtenir	obtener	obtenir	obtener	V;NFIN	V;NFIN
obtenir	obtenga	obtenir	obtener	V;NFIN	V;SBJV;SG;3;PRS;FIN
obtenir	conseguir	obtenir	conseguir	V;NFIN	V;NFIN
obtenir	consigue	obtenir	conseguir	V;NFIN	V;IND;SG;3;PRS;FIN
obtenir	obtener	obtenir	obtener	V;NFIN	V;NFIN
obtenir	obtenga	obtenir	obtener	V;NFIN	V;SBJV;SG;3;PRS;FIN
blanche	blanca	blanc	blanco	ADJ;FEM;SG	ADJ;FEM;SG
blanche	blanca	blanc	blanco	ADJ;FEM;SG	ADJ;FEM;SG
blanche	blanco	blanc	blanco	ADJ;FEM;SG	ADJ;MASC;SG
belle	hermoso	beau	hermoso	ADJ;FEM;SG	ADJ;MASC;SG
belle	guapa	beau	guapo	ADJ;FEM;SG	ADJ;FEM;SG
belle	hermosa	beau	hermoso	ADJ;FEM;SG	ADJ;FEM;SG
belle	bella	beau	bello	ADJ;FEM;SG	ADJ;FEM;SG
belle	precioso	beau	precioso	ADJ;FEM;SG	ADJ;MASC;SG
belle	encantadora	beau	encantador	ADJ;FEM;SG	ADJ;FEM;SG
belle	adorable	beau	adorable	ADJ;FEM;SG	ADJ;SG
belle	preciosa	beau	precioso	ADJ;FEM;SG	ADJ;FEM;SG
motif	motivo	motif	motivo	N;MASC;SG	N;MASC;SG
motif	patrón	motif	patrón	N;MASC;SG	N;MASC;SG
motif	patron	motif	patron	N;MASC;SG	N;MASC;SG
motif	pauta	motif	pauta	N;MASC;SG	N;FEM;SG
motif	motivo	motif	motivo	N;MASC;SG	N;MASC;SG
continue	continua	continu	continuo	ADJ;FEM;SG	ADJ;FEM;SG
continue	continuo	continu	continuo	ADJ;FEM;SG	ADJ;MASC;SG
continue	continua	continu	continuo	ADJ;FEM;SG	ADJ;FEM;SG
continue	continua	continu	continuo	ADJ;FEM;SG	ADJ;FEM;SG
chant	canto	chant	canto	N;MASC;SG	N;MASC;SG
chant	cancion	chant	cancionar	N;MASC;SG	N;FEM;SG
chant	canción	chant	canción	N;MASC;SG	N;FEM;SG
chant	canto	chant	canto	N;MASC;SG	N;MASC;SG
chant	canto	chant	canto	N;MASC;SG	N;MASC;SG
mondial	mundial	mondial	mundial	ADJ;MASC;SG	ADJ;SG
mondial	mundial	mondial	mundial	ADJ;MASC;SG	ADJ;SG
mondial	mundial	mondial	mundial	ADJ;MASC;SG	ADJ;SG
mondial	global	mondial	global	ADJ;MASC;SG	ADJ;SG
colonel	coronel	colonel	coronel	N;MASC;SG	N;MASC;SG
congrès	congreso	congrès	congreso	N;MASC;SG	N;MASC;SG
soleil	sun	soleil	sun	N;MASC;SG	N;SG
soleil	sol	soleil	sol	N;MASC;SG	N;MASC;SG
soleil	sunshine	soleil	sunshinir	N;MASC;SG	N;MASC;SG
soleil	sol	soleil	sol	N;MASC;SG	N;MASC;SG
utilisateur	usuario	utilisateur	usuario	N;MASC;SG	N;MASC;SG
amis	friends	ami	friends	N;MASC;PL	N
amis	amigos	ami	amigo	N;MASC;PL	N;MASC;PL
amis	amigas	ami	amiga	N;MASC;PL	N;FEM;PL
amis	friend	ami	friend	N;MASC;PL	N
lnh	nhl	lnh	nhl	N;FEM;SG	N;MASC;SG
toulouse	toulouse	toulouse	toulouse	N;FEM;SG	N;MASC;SG
peinture	pintura	peinture	pintura	N;FEM;SG	N;FEM;SG
peinture	pinta	peinture	pinta	N;FEM;SG	N;FEM;SG
peinture	cuadro	peinture	cuadro	N;FEM;SG	N;MASC;SG
peinture	pintura	peinture	pintura	N;FEM;SG	N;FEM;SG
légion	legión	légion	legión	N;FEM;SG	N;FEM;SG
inclinaison	inclinación	inclinaison	inclinación	N;FEM;SG	N;FEM;SG
inclinaison	inclinación	inclinaison	inclinación	N;FEM;SG	N;FEM;SG
inclinaison	inclinación	inclinaison	inclinación	N;FEM;SG	N;FEM;SG
figure	figura	figure	figura	N;FEM;SG	N;FEM;SG
figure	cifra	figure	cifra	N;FEM;SG	N;FEM;SG
limite	límite	limite	límite	N;FEM;SG	N;MASC;SG
dernières	últimos	dernier	último	ADJ;FEM;PL	ADJ;MASC;PL
dernières	últimas	dernier	último	ADJ;FEM;PL	ADJ;FEM;PL
dernières	ultimas	dernier	ultimo	ADJ;FEM;PL	ADJ;FEM;PL
dernières	últimos	dernier	último	ADJ;FEM;PL	ADJ;MASC;PL
dernières	ultimos	dernier	ultimo	ADJ;FEM;PL	ADJ;MASC;PL
cinquième	quinto	cinquième	quinto	ADJ;MASC;SG	ADJ;MASC;SG
cinquième	quinta	cinquième	quinto	ADJ;MASC;SG	ADJ;FEM;SG
gens	personas	gens	persona	N;MASC;PL	N;FEM;PL
guitare	guitarra	guitare	guitarra	N;FEM;SG	N;FEM;SG
liberté	freedom	liberté	freedom	N;FEM;SG	N;MASC;SG
liberté	libertad	liberté	libertad	N;FEM;SG	N;FEM;SG
liberté	liberté	liberté	liberté	N;FEM;SG	N;SG
liberté	liberty	liberté	liberty	N;FEM;SG	N;MASC;SG
liberté	libertad	liberté	libertad	N;FEM;SG	N;FEM;SG
html	html	html	html	N;MASC;SG	N;MASC;SG
star	estrella	star	estrella	N;FEM;SG	N;FEM;SG
star	star	star	star	N;FEM;SG	N
fête	festival	fête	festival	N;FEM;SG	N;MASC;SG
fête	banquete	fête	banquete	N;FEM;SG	N;MASC;SG
fête	festín	fête	festín	N;FEM;SG	N;MASC;SG
fête	parte	fête	parte	N;FEM;SG	N;FEM;SG
fête	partido	fête	partido	N;FEM;SG	N;MASC;SG
fête	fiesta	fête	fiesta	N;FEM;SG	N;FEM;SG
fête	party	fête	party	N;FEM;SG	N
rhône	ródano	rhône	ródano	N;MASC;SG	N;MASC;SG
rhône	ródano	rhône	ródano	N;MASC;SG	N;MASC;SG
rhône	rhône	rhône	rhône	N;MASC;SG	N;MASC;SG
photo	fotografía	photo	fotografía	N;FEM;SG	N;FEM;SG
photo	photo	photo	photo	N;FEM;SG	N
photo	foto	photo	foto	N;FEM;SG	N;FEM;SG
photo	foto	photo	foto	N;FEM;SG	N;FEM;SG
canal	canal	canal	canal	N;MASC;SG	N;MASC;SG
canal	canal	canal	canal	N;MASC;SG	N;MASC;SG
canal	channel	canal	channel	N;MASC;SG	N;SG
vincent	vicente	vincent	vicente	N;MASC;SG	N;SG
jouer	juegue	jouer	jugar	V;NFIN	V;IMP;SG;3;FIN
jouer	juega	jouer	jugar	V;NFIN	V;IND;SG;3;PRS;FIN
jouer	jugar	jouer	jugar	V;NFIN	V;NFIN
jouer	reproducir	jouer	reproducir	V;NFIN	V;NFIN
jouer	jugando	jouer	jugar	V;NFIN	V;V.MSDR
jouer	tocando	jouer	tocar	V;NFIN	V;V.MSDR
jouer	jugar	jouer	jugar	V;NFIN	V;NFIN
jules	julio	jule	julio	N;MASC;SG	N
précédente	anterior	précédent	anterior	ADJ;FEM;SG	ADJ;SG
précédente	previo	précédent	previo	ADJ;FEM;SG	ADJ;MASC;SG
polonais	polaca	polonais	polaco	ADJ;MASC;SG	ADJ;FEM;SG
analyse	analisis	analyse	analisis	N;FEM;SG	N;MASC
analyse	análisis	analyse	análisis	N;FEM;SG	N;MASC
noire	negra	noir	negro	ADJ;FEM;SG	ADJ;FEM;SG
noire	negro	noir	negro	ADJ;FEM;SG	ADJ;MASC;SG
recherches	búsquedas	recherche	búsqueda	N;FEM;PL	N;FEM;PL
recherches	investigaciones	recherche	investigación	N;FEM;PL	N;FEM;PL
côtés	lados	côté	lado	N;MASC;PL	N;MASC;PL
côtés	laterales	côté	lateral	N;MASC;PL	N;PL
côtés	bandos	côté	bando	N;MASC;PL	N;MASC;PL
offre	ofrecimiento	offre	ofrecimiento	N;FEM;SG	N;MASC;SG
offre	oferta	offre	oferta	N;FEM;SG	N;FEM;SG
sauf	excepto	sauf	excepto	ADP	ADP
sauf	salvo	sauf	salvo	ADP	ADP
frontière	frontera	frontière	frontera	N;FEM;SG	N;FEM;SG
frontière	borde	frontière	borde	N;FEM;SG	N;MASC;SG
frontière	frontera	frontière	frontera	N;FEM;SG	N;FEM;SG
américains	americanas	américain	americano	ADJ;MASC;PL	ADJ;FEM;PL
existence	existencia	existence	existencia	N;FEM;SG	N;FEM;SG
indépendance	autonomía	indépendance	autonomía	N;FEM;SG	N;FEM;SG
indépendance	independencia	indépendance	independencia	N;FEM;SG	N;FEM;SG
eaux	aguas	eau	agua	N;FEM;PL	N;FEM;PL
eaux	waters	eau	waters	N;FEM;PL	N
bâtiments	edificaciones	bâtiment	edificación	N;MASC;PL	N;FEM;PL
bâtiments	construcciones	bâtiment	construcción	N;MASC;PL	N;FEM;PL
bâtiments	edificios	bâtiment	edificio	N;MASC;PL	N;MASC;PL
bâtiments	inmuebles	bâtiment	inmueble	N;MASC;PL	N;MASC;PL
uniquement	únicamente	uniquement	únicamente	ADV	ADV
uniquement	solo	uniquement	solo	ADV	ADV
uniquement	sólo	uniquement	sólo	ADV	ADV
uniquement	solamente	uniquement	solamente	ADV	ADV
entière	entero	entier	entero	ADJ;FEM;SG	ADJ;MASC;SG
entière	entera	entier	entero	ADJ;FEM;SG	ADJ;FEM;SG
résistance	fortaleza	résistance	fortaleza	N;FEM;SG	N;FEM;SG
résistance	fuerza	résistance	fuerza	N;FEM;SG	N;FEM;SG
résistance	resistencia	résistance	resistencia	N;FEM;SG	N;FEM;SG
caractère	carácter	caractère	carácter	N;MASC;SG	N;MASC;SG
caractère	caracter	caractère	caracter	N;MASC;SG	N;MASC;SG
caractère	personaje	caractère	personaje	N;MASC;SG	N;MASC;SG
contient	contiene	contenir	contener	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
bleu	blue	bleu	blue	N;MASC;SG	N
bleu	bleu	bleu	bleu	N;MASC;SG	N;MASC;SG
classé	presentó	classer	presentar	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
excentricité	excentricidad	excentricité	excentricidad	N;FEM;SG	N;FEM;SG
signifie	significa	signifier	significar	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
objets	objetos	objet	objeto	N;MASC;PL	N;MASC;PL
sommet	cumbre	sommet	cumbre	N;MASC;SG	N;FEM;SG
sommet	cima	sommet	cima	N;MASC;SG	N;FEM;SG
sommet	summit	sommet	summit	N;MASC;SG	N;MASC;SG
border	frontera	border	frontera	N;MASC;SG	N;FEM;SG
border	borde	border	borde	N;MASC;SG	N;MASC;SG
licence	licencia	licence	licencia	N;FEM;SG	N;FEM;SG
licence	licencia	licence	licencia	N;FEM;SG	N;FEM;SG
juifs	judías	juif	judía	N;MASC;PL	N;FEM;PL
juifs	judíos	juif	judío	N;MASC;PL	N;MASC;PL
juifs	judios	juif	judio	N;MASC;PL	N;MASC;PL
juifs	judíos	juif	judío	N;MASC;PL	N;MASC;PL
médecin	medico	médecin	medico	N;MASC;SG	N;MASC;SG
médecin	médico	médecin	médico	N;MASC;SG	N;MASC;SG
médecin	medico	médecin	medico	N;MASC;SG	N;MASC;SG
médecin	médico	médecin	médico	N;MASC;SG	N;MASC;SG
médecin	doctora	médecin	doctora	N;MASC;SG	N;FEM;SG
médecin	doctor	médecin	doctor	N;MASC;SG	N;MASC;SG
écrire	escribe	écrire	escribir	V;NFIN	V;IND;SG;3;PRS;FIN
écrire	escribo	écrire	escribir	V;NFIN	V;IND;SG;1;PRS;FIN
écrire	escribir	écrire	escribir	V;NFIN	V;NFIN
écrire	escriba	écrire	escribir	V;NFIN	V;IMP;SG;3;FIN
écrire	escribiendo	écrire	escribir	V;NFIN	V;V.MSDR
écrire	escribir	écrire	escribir	V;NFIN	V;NFIN
lance	lanza	lance	lanza	N;FEM;SG	N;FEM;SG
lance	lanza	lance	lanza	N;FEM;SG	N;FEM;SG
fonds	fondo	fonds	fondo	N;MASC;SG	N;MASC;SG
besoin	need	besoin	need	N;MASC;SG	N
besoin	necesidad	besoin	necesidad	N;MASC;SG	N;FEM;SG
fondateur	fundador	fondateur	fundador	N;MASC;SG	N;MASC;SG
avance	adelanto	avance	adelanto	N;FEM;SG	N;MASC;SG
avance	avance	avance	avance	N;FEM;SG	N;MASC;SG
avance	anticipo	avance	anticipo	N;FEM;SG	N;MASC;SG
grec	griega	grec	griego	ADJ;MASC;SG	ADJ;FEM;SG
bordeaux	burdeos	bordeau	burdeo	N;MASC;PL	N;MASC;PL
règles	normas	règle	norma	N;FEM;PL	N;FEM;PL
règles	reglas	règle	regla	N;FEM;PL	N;FEM;PL
soldats	soldados	soldat	soldado	N;MASC;PL	N;MASC;PL
provence	provence	provence	provenir	N;FEM;SG	N;MASC;SG
provence	provenza	provence	provenza	N;FEM;SG	N;FEM;SG
publie	publica	publier	publicar	V;SG;PRS;V.PTCP	V;IND;SG;3;PRS;FIN
publie	publicar	publier	publicar	V;SG;PRS;V.PTCP	V;NFIN
publie	publique	publier	publicar	V;SG;PRS;V.PTCP	V;IMP;SG;3;FIN
religion	religion	religion	religion	N;FEM;SG	N;FEM;SG
religion	religión	religion	religión	N;FEM;SG	N;FEM;SG
successeur	sucesora	successeur	sucesora	N;MASC;SG	N;FEM;SG
successeur	sucesor	successeur	sucesor	N;MASC;SG	N;MASC;SG
cimetière	cementerio	cimetière	cementerio	N;MASC;SG	N;MASC;SG
cimetière	cementerio	cimetière	cementerio	N;MASC;SG	N;MASC;SG
somme	somme	somme	somme	N;FEM;SG	N;MASC;SG
somme	sum	somme	sum	N;FEM;SG	N
somme	suma	somme	suma	N;FEM;SG	N;FEM;SG
éviter	evitando	éviter	evitar	V;NFIN	V;V.MSDR
éviter	evitar	éviter	evitar	V;NFIN	V;NFIN
éviter	evitar	éviter	evitar	V;NFIN	V;NFIN
éviter	evita	éviter	evitar	V;NFIN	V;IND;SG;3;PRS;FIN
éviter	evitan	éviter	evitar	V;NFIN	V;IND;PL;3;PRS;FIN
éviter	evite	éviter	evitar	V;NFIN	V;IMP;SG;3;FIN
éviter	eviten	éviter	evitar	V;NFIN	V;IMP;PL;3;FIN
éviter	evitar	éviter	evitar	V;NFIN	V;NFIN
réserve	reserva	réserve	reserva	N;FEM;SG	N;FEM;SG
réserve	reserva	réserve	reserva	N;FEM;SG	N;FEM;SG
défaite	derrota	défaite	derrota	N;FEM;SG	N;FEM;SG
sports	deportes	sport	deporte	N;MASC;PL	N;MASC;PL
ceci	este	ceci	este	PRO;SG	PRO;MASC;SG
ceci	esto	ceci	este	PRO;SG	PRO;SG
ceci	esta	ceci	este	PRO;SG	PRO;FEM;SG
maritime	marítima	maritime	marítimo	ADJ;MASC;SG	ADJ;FEM;SG
épreuve	calvario	épreuve	calvario	N;FEM;SG	N;MASC;SG
épreuve	test	épreuve	test	N;FEM;SG	N;MASC;SG
épreuve	prueba	épreuve	prueba	N;FEM;SG	N;FEM;SG
épreuve	ensayo	épreuve	ensayo	N;FEM;SG	N;MASC;SG
voies	carriles	voie	carril	N;FEM;PL	N;MASC;PL
cardinal	cardenal	cardinal	cardenal	N;MASC;SG	N;MASC;SG
exploitation	explotación	exploitation	explotación	N;FEM;SG	N;FEM;SG
sert	sirve	servir	servir	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
encyclopédie	encyclopédie	encyclopédie	encyclopédie	N;FEM;SG	N;FEM;SG
encyclopédie	enciclopedia	encyclopédie	enciclopedia	N;FEM;SG	N;FEM;SG
encyclopédie	enciclopedia	encyclopédie	enciclopedia	N;FEM;SG	N;FEM;SG
lutte	wrestling	lutte	wrestling	N;FEM;SG	N
lutte	lucha	lutte	lucha	N;FEM;SG	N;FEM;SG
lutte	pelea	lutte	pelea	N;FEM;SG	N;FEM;SG
lutte	fight	lutte	fight	N;FEM;SG	N
lutte	lucha	lutte	lucha	N;FEM;SG	N;FEM;SG
lutte	lucha	lutte	lucha	N;FEM;SG	N;FEM;SG
parents	progenitores	parent	progenitor	N;MASC;PL	N;MASC;PL
parents	padres	parent	padre	N;MASC;PL	N;MASC;PL
parents	padres	parent	padre	N;MASC;PL	N;MASC;PL
rose	rosada	rose	rosado	ADJ;FEM;SG	ADJ;FEM;SG
disque	disco	disque	disco	N;MASC;SG	N;MASC;SG
disque	disco	disque	disco	N;MASC;SG	N;MASC;SG
recensement	censo	recensement	censo	N;MASC;SG	N;MASC;SG
philosophie	filosofía	philosophie	filosofía	N;FEM;SG	N;FEM;SG
hôpital	hospital	hôpital	hospital	N;MASC;SG	N;MASC;SG
hôpital	hospitalización	hôpital	hospitalización	N;MASC;SG	N;FEM;SG
propriété	propiedad	propriété	propiedad	N;FEM;SG	N;FEM;SG
propriété	inmueble	propriété	inmueble	N;FEM;SG	N;MASC;SG
propriété	titularidad	propriété	titularidad	N;FEM;SG	N;FEM;SG
