الاكتئاب	depresión	اِكتِئَاب	depresión	N;NOM;DEF;SG	N;FEM;SG
قزم	elf	قَزَّم	elf	N;NOM;INDF;SG	N;SG
قزم	elfo	قَزَّم	elfo	N;NOM;INDF;SG	N;MASC;SG
قزم	enano	قَزَّم	enano	N;NOM;INDF;SG	N;MASC;SG
قزم	enana	قَزَّم	enana	N;NOM;INDF;SG	N;FEM;SG
قزم	enano	قَزَّم	enano	N;NOM;INDF;SG	N;MASC;SG
قزم	enana	قَزَّم	enana	N;NOM;INDF;SG	N;FEM;SG
قزم	gnome	قَزَّم	gnome	N;NOM;INDF;SG	N;MASC;SG
قزم	gnomo	قَزَّم	gnomo	N;NOM;INDF;SG	N;MASC;SG
حشد	muchedumbre	حَشد	muchedumbre	N;NOM;INDF;SG	N;FEM;SG
حشد	multitud	حَشد	multitud	N;NOM;INDF;SG	N;FEM;SG
ضرر	daño	ضَرَّر	daño	N;NOM;INDF;SG	N;MASC;SG
الموضة	moda	مُوضَة	moda	N;NOM;DEF;SG	N;FEM;SG
الموضة	fashion	مُوضَة	fashion	N;NOM;DEF;SG	N
متكرر	repetido	مُتَكَرِّر	repetido	ADJ;NOM;INDF;MASC;SG	ADJ;MASC;SG;V.PTCP
متكرر	repetida	مُتَكَرِّر	repetido	ADJ;NOM;INDF;MASC;SG	ADJ;FEM;SG;V.PTCP
متكرر	repetitivo	مُتَكَرِّر	repetitivo	ADJ;NOM;INDF;MASC;SG	ADJ;MASC;SG
متكرر	recurrente	مُتَكَرِّر	recurrente	ADJ;NOM;INDF;MASC;SG	ADJ;SG
متكرر	recurrente	مُتَكَرِّر	recurrente	ADJ;NOM;INDF;MASC;SG	ADJ;SG
متكرر	frecuente	مُتَكَرِّر	frecuente	ADJ;NOM;INDF;MASC;SG	ADJ;SG
التحضير	preparación	تَحضِير	preparación	N;NOM;DEF;SG	N;FEM;SG
التحضير	preparación	تَحضِير	preparación	N;NOM;DEF;SG	N;FEM;SG
الصنوبر	pinus	صُنُوبِر	pinu	N;NOM;DEF;SG	N
الصنوبر	pino	صُنُوبِر	pino	N;NOM;DEF;SG	N;MASC;SG
مولود	born	مولود	born	N;NOM;INDF;SG	N
يحول	convierte	حَوَّل	convertir	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IND;SG;3;PRS;FIN
يحول	transforma	حَوَّل	transformar	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IND;SG;3;PRS;FIN
العاصفة	tormenta	عَاصِفَة	tormenta	N;NOM;DEF;SG	N;FEM;SG
العاصفة	tempestad	عَاصِفَة	tempestad	N;NOM;DEF;SG	N;FEM;SG
العاصفة	storm	عَاصِفَة	storm	N;NOM;DEF;SG	N
ميزات	características	مِيزَة	característica	N;NOM;INDF;PL	N;FEM;PL
ميزات	rasgos	مِيزَة	rasgo	N;NOM;INDF;PL	N;MASC;PL
ميزات	caracteristicas	مِيزَة	caracteristica	N;NOM;INDF;PL	N;FEM;PL
ميزات	funciones	مِيزَة	función	N;NOM;INDF;PL	N;FEM;PL
مربعة	cuadrada	مُرَبَّع	cuadrado	ADJ;NOM;INDF;FEM;SG	ADJ;FEM;SG
العمالة	laborista	عَمَالَة	laborista	N;NOM;DEF;SG	N;SG
العمالة	empleo	عَمَالَة	empleo	N;NOM;DEF;SG	N;MASC;SG
التمثال	estatua	تَمَثَّال	estatua	N;NOM;DEF;SG	N;FEM;SG
فارغة	vacía	فارغة	vacío	ADJ;NOM;INDF;FEM;SG	ADJ;FEM;SG
فارغة	blanco	فارغة	blanco	ADJ;NOM;INDF;FEM;SG	ADJ;MASC;SG
الرجم	lapidación	رَجم	lapidación	N;NOM;DEF;SG	N;FEM;SG
خطية	escrito	خَطِّيّ	escrito	ADJ;NOM;INDF;FEM;SG	ADJ;MASC;SG;V.PTCP
خطية	escrita	خَطِّيّ	escrito	ADJ;NOM;INDF;FEM;SG	ADJ;FEM;SG;V.PTCP
خطية	lineal	خَطِّيّ	lineal	ADJ;NOM;INDF;FEM;SG	ADJ;SG
السموم	venenos	سُمُوم	veneno	N;NOM;DEF;PL	N;MASC;PL
السموم	toxinas	سُمُوم	toxina	N;NOM;DEF;PL	N;FEM;PL
الحزام	cinto	حِزَام	cinto	N;NOM;DEF;SG	N;MASC;SG
الحزام	cinturón	حِزَام	cinturón	N;NOM;DEF;SG	N;MASC;SG
سعيدة	feliz	سَعِيد	feliz	ADJ;NOM;INDF;FEM;SG	ADJ;SG
سعيدة	contenta	سَعِيد	contentar	ADJ;NOM;INDF;FEM;SG	ADJ;FEM;SG
سعيدة	contento	سَعِيد	contento	ADJ;NOM;INDF;FEM;SG	ADJ;MASC;SG
القفز	salto	قَفز	salto	N;NOM;DEF;SG	N;MASC;SG
السلاحف	tortugas	سَلَاحِف	tortuga	N;NOM;DEF;PL	N;FEM;PL
التحرر	emancipación	تَحَرُّر	emancipación	N;NOM;DEF;SG	N;FEM;SG
التحرر	liberación	تَحَرُّر	liberación	N;NOM;DEF;SG	N;FEM;SG
يحتفظ	retiene	اِحتَفَظ	retener	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IND;SG;3;PRS;FIN
القوارب	barcos	قَارِبَة	barco	N;NOM;DEF;PL	N;MASC;PL
القوارب	embarcaciones	قَارِبَة	embarcación	N;NOM;DEF;PL	N;FEM;PL
القوارب	botes	قَارِبَة	bote	N;NOM;DEF;PL	N;MASC;PL
القوارب	lanchas	قَارِبَة	lancha	N;NOM;DEF;PL	N;FEM;PL
الخنزير	cerdo	خِنزِير	cerdo	N;NOM;DEF;SG	N;MASC;SG
الخنزير	cochino	خِنزِير	cochino	N;NOM;DEF;SG	N;MASC;SG
الخنزير	puerco	خِنزِير	puerco	N;NOM;DEF;SG	N;MASC;SG
الخنزير	cerda	خِنزِير	cerda	N;NOM;DEF;SG	N;FEM;SG
تدقيق	comprobación	تَدقِيق	comprobación	N;NOM;INDF;SG	N;FEM;SG
تدقيق	escrutinio	تَدقِيق	escrutinio	N;NOM;INDF;SG	N;MASC;SG
الانسان	humanos	إِنسَان	humanos	N;NOM;DEF;SG	N
ستين	sesenta	سِتُّون	sesenta	NUM;NOM;INDF	NUM;PL
قاعات	salones	قَاعَة	salón	N;NOM;INDF;PL	N;MASC;PL
قاعات	pasillos	قَاعَة	pasillo	N;NOM;INDF;PL	N;MASC;PL
التقاط	captura	اِلتِقَاط	captura	N;NOM;INDF;SG	N;FEM;SG
التقاط	captura	اِلتِقَاط	captura	N;NOM;INDF;SG	N;FEM;SG
القماش	tela	قِمَاش	tela	N;NOM;DEF;SG	N;FEM;SG
القماش	paño	قِمَاش	paño	N;NOM;DEF;SG	N;MASC;SG
القماش	tela	قِمَاش	tela	N;NOM;DEF;SG	N;FEM;SG
فكرية	intelectual	فِكرِيّ	intelectual	ADJ;NOM;INDF;FEM;SG	ADJ;SG
بقعة	mancha	بقعة	mancha	N;NOM;INDF;SG	N;FEM;SG
بقعة	spot	بقعة	spot	N;NOM;INDF;SG	N;MASC;SG
الرقبة	cuello	رَقبَة	cuello	N;NOM;DEF;SG	N;MASC;SG
المزرعة	granja	مَزرَعَة	granja	N;NOM;DEF;SG	N;FEM;SG
المزرعة	finca	مَزرَعَة	finca	N;NOM;DEF;SG	N;FEM;SG
الطماطم	tomate	طَمَاطِم	tomate	N;NOM;DEF;SG	N;MASC;SG
الطماطم	tomate	طَمَاطِم	tomate	N;NOM;DEF;SG	N;MASC;SG
اطلاق	lanzamiento	إِطلَاق	lanzamiento	N;NOM;INDF;SG	N;MASC;SG
اطلاق	lanzamiento	إِطلَاق	lanzamiento	N;NOM;INDF;SG	N;MASC;SG
تنظيف	limpieza	تَنظِيف	limpieza	N;NOM;INDF;SG	N;FEM;SG
تنظيف	limpieza	تَنظِيف	limpieza	N;NOM;INDF;SG	N;FEM;SG
الالتحاق	inscripción	اِلتِحَاق	inscripción	N;NOM;DEF;SG	N;FEM;SG
الالتحاق	matriculación	اِلتِحَاق	matriculación	N;NOM;DEF;SG	N;FEM;SG
الالتحاق	matriculación	اِلتِحَاق	matriculación	N;NOM;DEF;SG	N;FEM;SG
الالتحاق	matrícula	اِلتِحَاق	matrícula	N;NOM;DEF;SG	N;FEM;SG
سمة	temática	سِمَّة	temática	N;NOM;INDF;SG	N;FEM;SG
سمة	tema	سِمَّة	tema	N;NOM;INDF;SG	N;MASC;SG
سمة	característica	سِمَّة	característica	N;NOM;INDF;SG	N;FEM;SG
سمة	rasgo	سِمَّة	rasgo	N;NOM;INDF;SG	N;MASC;SG
سمة	largometraje	سِمَّة	largometraje	N;NOM;INDF;SG	N;MASC;SG
جداول	mesas	جَدوَل	mesa	N;NOM;INDF;PL	N;FEM;PL
جداول	tablas	جَدوَل	tabla	N;NOM;INDF;PL	N;FEM;PL
جداول	cuadros	جَدوَل	cuadro	N;NOM;INDF;PL	N;MASC;PL
جداول	arroyos	جَدوَل	arroyo	N;NOM;INDF;PL	N;MASC;PL
جداول	horarios	جَدوَل	horario	N;NOM;INDF;PL	N;MASC;PL
المتزايد	creciente	مُتَزَايِد	creciente	ADJ;NOM;DEF;MASC;SG	ADJ;SG
مفاعل	reactor	مُفَاعِل	reactor	N;NOM;INDF;SG	N;MASC;SG
الذئب	loba	ذِئب	loba	N;NOM;DEF;SG	N;FEM;SG
الذئب	wolf	ذِئب	wolf	N;NOM;DEF;SG	N
الذئب	lobo	ذِئب	lobo	N;NOM;DEF;SG	N;MASC;SG
الفخار	cerámica	فِخَار	cerámica	N;NOM;DEF;SG	N;FEM;SG
سحاب	cremallera	سَحَّاب	cremallera	N;NOM;INDF;SG	N;FEM;SG
سحاب	nube	سَحَّاب	nube	N;NOM;INDF;SG	N;FEM;SG
سحاب	cloud	سَحَّاب	cloud	N;NOM;INDF;SG	N
حافلة	bus	حَافِلَة	bus	N;NOM;INDF;SG	N;MASC;SG
حافلة	autobus	حَافِلَة	autobus	N;NOM;INDF;SG	N;MASC;SG
حافلة	autobús	حَافِلَة	autobús	N;NOM;INDF;SG	N;MASC;SG
حافلة	ómnibus	حَافِلَة	ómnibus	N;NOM;INDF;SG	N;MASC
الرفع	levantamiento	رَفع	levantamiento	N;NOM;DEF;SG	N;MASC;SG
مبتدئ	principiante	مُبتَدَع	principiante	N;NOM;INDF;SG	N;SG
مبتدئ	iniciación	مُبتَدَع	iniciación	N;NOM;INDF;SG	N;FEM;SG
محليا	local	مَحَلِّيّ	local	ADJ;ACC;INDF;MASC;SG	ADJ;SG
مكسيكي	mexicana	مكسيكي	mexicano	ADJ;NOM;INDF;MASC;SG	ADJ;FEM;SG
اليوتيوب	youtube	اليوتيوب	youtebir	N;NOM;DEF;SG	N;MASC;SG
السلمية	pacífico	سِلمِيّ	pacífico	ADJ;NOM;DEF;FEM;SG	ADJ;MASC;SG
السلمية	pacífica	سِلمِيّ	pacífico	ADJ;NOM;DEF;FEM;SG	ADJ;FEM;SG
مصور	fotógrafa	مُصَوِّر	fotógrafa	N;NOM;INDF;SG	N;FEM;SG
مصور	fotografo	مُصَوِّر	fotografo	N;NOM;INDF;SG	N;MASC;SG
مصور	fotógrafo	مُصَوِّر	fotógrafo	N;NOM;INDF;SG	N;MASC;SG
الكونية	cósmico	كُونِيّ	cósmico	ADJ;NOM;DEF;FEM;SG	ADJ;MASC;SG
الكونية	cósmica	كُونِيّ	cósmica	ADJ;NOM;DEF;FEM;SG	ADJ;FEM;SG
العيوب	defectos	عَيب	defecto	N;NOM;DEF;PL	N;MASC;PL
العيوب	fallas	عَيب	falla	N;NOM;DEF;PL	N;FEM;PL
العيوب	imperfecciones	عَيب	imperfección	N;NOM;DEF;PL	N;FEM;PL
العيوب	defectos	عَيب	defecto	N;NOM;DEF;PL	N;MASC;PL
مغطاة	cubierta	مُغَطَّا	cubierto	ADJ;NOM;INDF;FEM;SG	ADJ;FEM;SG;V.PTCP
مغطاة	cubierto	مُغَطَّا	cubierto	ADJ;NOM;INDF;FEM;SG	ADJ;MASC;SG;V.PTCP
معاناة	sufrimiento	مُعَانَاة	sufrimiento	N;NOM;INDF;SG	N;MASC;SG
العبارات	frases	عِبَارَة	frase	N;NOM;DEF;PL	N;FEM;PL
العبارات	transbordadores	عِبَارَة	transbordador	N;NOM;DEF;PL	N;MASC;PL
العبارات	ferries	عِبَارَة	ferrie	N;NOM;DEF;PL	N;FEM;PL
البلوغ	pubertad	بَلوَغ	pubertad	N;NOM;DEF;SG	N;FEM;SG
اكتسب	adquirió	اِكتَسَب	adquirir	V;PFV;MASC;SG;3;ACT	V;IND;SG;3;PST;FIN
القلوب	hearts	قَلب	hear	N;NOM;DEF;PL	N;MASC
القلوب	corazones	قَلب	corazón	N;NOM;DEF;PL	N;MASC;PL
يكمل	complementa	أَكمَل	complementar	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IND;SG;3;PRS;FIN
قلادة	collar	قُلَادَة	collar	N;NOM;INDF;SG	N;MASC;SG
سماع	audición	سَمَاع	audición	N;NOM;INDF;SG	N;FEM;SG
تحطم	choque	تَحَطُّم	choque	N;NOM;INDF;SG	N;MASC;SG
تحطم	crash	تَحَطُّم	crash	N;NOM;INDF;SG	N
تحطم	accidente	تَحَطُّم	accidente	N;NOM;INDF;SG	N;MASC;SG
تحطم	caída	تَحَطُّم	caída	N;NOM;INDF;SG	N;FEM;SG
الدمار	destrucción	دَمَار	destrucción	N;NOM;DEF;SG	N;FEM;SG
العنصري	racista	عُنصُرِيّ	racista	ADJ;NOM;DEF;MASC;SG	ADJ;SG
الفوج	regimiento	فَوجَة	regimiento	N;NOM;DEF;SG	N;MASC;SG
النرويجية	noruego	نُروِيجِيّ	noruego	N;NOM;DEF;SG	N;MASC;SG
النرويجية	noruega	نُروِيجِيّ	noruego	N;NOM;DEF;SG	N;FEM;SG
الملاحظة	note	مُلَاحَظَة	notar	N;NOM;DEF;SG	N
الملاحظة	nota	مُلَاحَظَة	nota	N;NOM;DEF;SG	N;FEM;SG
الملاحظة	observación	مُلَاحَظَة	observación	N;NOM;DEF;SG	N;FEM;SG
النسبي	relativa	نِسبِيّ	relativo	ADJ;NOM;DEF;MASC;SG	ADJ;FEM;SG
النسبي	relativo	نِسبِيّ	relativo	ADJ;NOM;DEF;MASC;SG	ADJ;MASC;SG
صلالة	salalah	صَلَالَة	salalah	N;NOM;INDF;SG	N;MASC;SG
خلط	mezcla	خَلط	mezcla	N;NOM;INDF;SG	N;FEM;SG
النية	intencion	نِيَّة	intencion	N;NOM;DEF;SG	N;FEM;SG
النية	intención	نِيَّة	intención	N;NOM;DEF;SG	N;FEM;SG
النية	intención	نِيَّة	intención	N;NOM;DEF;SG	N;FEM;SG
الرهبان	monjes	رَهَبَان	monje	N;NOM;DEF;PL	N;MASC;PL
صداقة	amistad	صَدَاقَة	amistad	N;NOM;INDF;SG	N;FEM;SG
برميل	cañón	بَرمِيل	cañón	N;NOM;INDF;SG	N;MASC;SG
برميل	barril	بَرمِيل	barril	N;NOM;INDF;SG	N;MASC;SG
وقائع	hechos	وَقِيعَة	hecho	N;NOM;INDF;PL	N;MASC;PL
زمالة	compañerismo	زَمَالَة	compañerismo	N;NOM;INDF;SG	N;MASC;SG
ودية	amigable	وُدِّيّ	amigable	ADJ;NOM;INDF;FEM;SG	ADJ;SG
ودية	amistoso	وُدِّيّ	amistoso	ADJ;NOM;INDF;FEM;SG	ADJ;MASC;SG
ودية	amistosa	وُدِّيّ	amistoso	ADJ;NOM;INDF;FEM;SG	ADJ;FEM;SG
ثقيلة	pesado	ثَقِيل	pesado	ADJ;NOM;INDF;FEM;SG	ADJ;MASC;SG;V.PTCP
ثقيلة	pesada	ثَقِيل	pesado	ADJ;NOM;INDF;FEM;SG	ADJ;FEM;SG;V.PTCP
الحقن	inyección	الحقن	inyección	N;NOM;DEF;SG	N;FEM;SG
زوايا	esquinas	زَاءِي	esquina	N;NOM;INDF;PL	N;FEM;PL
زوايا	rincones	زَاءِي	rincón	N;NOM;INDF;PL	N;MASC;PL
زوايا	ángulos	زَاءِي	ángulo	N;NOM;INDF;PL	N;MASC;PL
شارة	placa	شَارَّة	placa	N;NOM;INDF;SG	N;FEM;SG
شارة	insignia	شَارَّة	insignia	N;NOM;INDF;SG	N;FEM;SG
الرحمة	clemencia	رَحمَة	clemencia	N;NOM;DEF;SG	N;FEM;SG
الرحمة	misericordia	رَحمَة	misericordia	N;NOM;DEF;SG	N;FEM;SG
الرحمة	piedad	رَحمَة	piedad	N;NOM;DEF;SG	N;FEM;SG
المطارات	aeropuertos	مَطَار	aeropuerto	N;NOM;DEF;PL	N;MASC;PL
التكاثر	cría	تَكَاثُر	cría	N;NOM;DEF;SG	N;FEM;SG
التكاثر	crianza	تَكَاثُر	crianza	N;NOM;DEF;SG	N;FEM;SG
التكاثر	reproducción	تَكَاثُر	reproducción	N;NOM;DEF;SG	N;FEM;SG
التكاثر	reproducción	تَكَاثُر	reproducción	N;NOM;DEF;SG	N;FEM;SG
ظواهر	fenómenos	ظَاهِرَة	fenómeno	N;NOM;INDF;PL	N;MASC;PL
السلاسل	cadenas	سَلسَلَة	cadena	N;NOM;DEF;PL	N;FEM;PL
مطاعم	restaurantes	مَطعَم	restaurante	N;NOM;INDF;PL	N;PL
المختلطة	mixta	مُختَلِط	mixto	ADJ;NOM;DEF;FEM;SG	ADJ;FEM;SG
المختلطة	mixto	مُختَلِط	mixto	ADJ;NOM;DEF;FEM;SG	ADJ;MASC;SG
المختلطة	mezclado	مُختَلِط	mezclado	ADJ;NOM;DEF;FEM;SG	ADJ;MASC;SG;V.PTCP
المختلطة	híbrida	مُختَلِط	híbrida	ADJ;NOM;DEF;FEM;SG	ADJ;FEM;SG;V.PTCP
المختلطة	híbrido	مُختَلِط	híbrido	ADJ;NOM;DEF;FEM;SG	ADJ;MASC;SG
الظلم	injusticia	ظُلم	injusticia	N;NOM;DEF;SG	N;FEM;SG
الجثة	cadaver	جُثَّة	cadaver	N;NOM;DEF;SG	N;MASC;SG
الجثة	cadáver	جُثَّة	cadáver	N;NOM;DEF;SG	N;MASC;SG
الكهوف	cavernas	كَهف	caverna	N;NOM;DEF;PL	N;FEM;PL
الكهوف	cuevas	كَهف	cueva	N;NOM;DEF;PL	N;FEM;PL
صغر	small	صَغَر	small	N;NOM;INDF;SG	N
شاشات	pantallas	شَاشَة	pantalla	N;NOM;INDF;PL	N;FEM;PL
شاشات	monitores	شَاشَة	monitor	N;NOM;INDF;PL	N;MASC;PL
عضوة	miembro	عُضوَة	miembro	N;NOM;INDF;SG	N;MASC;SG
اخترع	inventó	اِختَرَع	inventar	V;PFV;MASC;SG;3;ACT	V;IND;SG;3;PST;FIN
اخترع	inventar	اِختَرَع	inventar	V;PFV;MASC;SG;3;ACT	V;NFIN
اخترع	inventa	اِختَرَع	inventar	V;PFV;MASC;SG;3;ACT	V;IND;SG;3;PRS;FIN
الاحتكاك	fricción	اِحتِكَاك	fricción	N;NOM;DEF;SG	N;FEM;SG
عظمة	hueso	عَظمَة	hueso	N;NOM;INDF;SG	N;MASC;SG
عظمة	bone	عَظمَة	bone	N;NOM;INDF;SG	N
عظمة	grandeza	عَظمَة	grandeza	N;NOM;INDF;SG	N;FEM;SG
لاتينية	latina	لاتينية	latino	ADJ;NOM;INDF;FEM;SG	ADJ;FEM;SG
لاتينية	latina	لاتينية	latino	ADJ;NOM;INDF;FEM;SG	ADJ;FEM;SG
النظرة	mirada	نَظرَة	mirada	N;NOM;DEF;SG	N;FEM;SG
الممتلكات	propiedades	مُمتَلَكَات	propiedad	N;NOM;DEF;PL	N;FEM;PL
الممتلكات	propiedades	مُمتَلَكَات	propiedad	N;NOM;DEF;PL	N;FEM;PL
الممتلكات	fincas	مُمتَلَكَات	finca	N;NOM;DEF;PL	N;FEM;PL
الممتلكات	inmuebles	مُمتَلَكَات	inmueble	N;NOM;DEF;PL	N;MASC;PL
اتجاهات	tendencias	اِتِّجَاه	tendencia	N;NOM;INDF;PL	N;FEM;PL
الغاية	proposito	غَايَة	proposito	N;NOM;DEF;SG	N;MASC;SG
الغاية	finalidad	غَايَة	finalidad	N;NOM;DEF;SG	N;FEM;SG
الغاية	propósito	غَايَة	propósito	N;NOM;DEF;SG	N;MASC;SG
الرعد	thunder	رَعد	thunder	N;NOM;DEF;SG	N;MASC
الرعد	trueno	رَعد	trueno	N;NOM;DEF;SG	N;MASC;SG
رسومات	dibujos	رَسم	dibujo	N;NOM;INDF;PL	N;MASC;PL
رسومات	gráficos	رَسم	gráfico	N;NOM;INDF;PL	N;MASC;PL
التغطية	cobertura	تَغطِيَة	cobertura	N;NOM;DEF;SG	N;FEM;SG
عقيد	coronel	عَقِيد	coronel	N;NOM;INDF;SG	N;MASC;SG
التراجع	retiro	تَرَاجُع	retiro	N;NOM;DEF;SG	N;MASC;SG
التراجع	retirada	تَرَاجُع	retirada	N;NOM;DEF;SG	N;FEM;SG
الزينة	decoración	زِينَة	decoración	N;NOM;DEF;SG	N;FEM;SG
السقف	azotea	سَقف	azotea	N;NOM;DEF;SG	N;FEM;SG
السقف	techo	سَقف	techo	N;NOM;DEF;SG	N;MASC;SG
فراغ	vacío	فَرَاغ	vacío	N;NOM;INDF;SG	N;MASC;SG
فراغ	vacío	فَرَاغ	vacío	N;NOM;INDF;SG	N;MASC;SG
فراغ	vacio	فَرَاغ	vacio	N;NOM;INDF;SG	N;MASC;SG
الطاولة	cuadro	طَاوِلَة	cuadro	N;NOM;DEF;SG	N;MASC;SG
الطاولة	mesa	طَاوِلَة	mesa	N;NOM;DEF;SG	N;FEM;SG
الطاولة	tabla	طَاوِلَة	tabla	N;NOM;DEF;SG	N;FEM;SG
الطاولة	backgammon	طَاوِلَة	backgammon	N;NOM;DEF;SG	N;MASC;SG
بلاط	azulejo	بَلَاط	azulejo	N;NOM;INDF;SG	N;MASC;SG
بلاط	teja	بَلَاط	teja	N;NOM;INDF;SG	N;FEM;SG
متزوجة	casada	مُتَزَوِّج	casado	ADJ;NOM;INDF;FEM;SG	ADJ;FEM;SG;V.PTCP
متزوجة	casado	مُتَزَوِّج	casado	ADJ;NOM;INDF;FEM;SG	ADJ;MASC;SG;V.PTCP
المرات	tiempos	مَرَّة	tiempo	N;NOM;DEF;PL	N;MASC;PL
المرات	veces	مَرَّة	vez	N;NOM;DEF;PL	N;FEM;PL
المرات	épocas	مَرَّة	época	N;NOM;DEF;PL	N;FEM;PL
المرات	times	مَرَّة	time	N;NOM;DEF;PL	N
تولد	generar	تَوَلُّد	generar	V;IPFV;FEM;IND;SG;3;FIN;ACT	V;NFIN
تولد	genera	تَوَلُّد	generar	V;IPFV;FEM;IND;SG;3;FIN;ACT	V;IND;SG;3;PRS;FIN
تمرير	pergamino	تَمرِير	pergamino	N;NOM;INDF;SG	N;MASC;SG
تمرير	paso	تَمرِير	paso	N;NOM;INDF;SG	N;MASC;SG
عجلة	rueda	عَجَلَة	rueda	N;NOM;INDF;SG	N;FEM;SG
المثلية	homosexualidad	مِثلِيَّة	homosexualidad	N;NOM;DEF;SG	N;FEM;SG
الطحالب	algas	طَحَالَب	alga	N;NOM;DEF;PL	N;FEM;PL
مطلقة	divorciada	مُطلَق	divorciado	ADJ;NOM;INDF;FEM;SG	ADJ;FEM;SG;V.PTCP
مطلقة	divorciado	مُطلَق	divorciado	ADJ;NOM;INDF;FEM;SG	ADJ;MASC;SG;V.PTCP
مطلقة	absoluta	مُطلَق	absoluto	ADJ;NOM;INDF;FEM;SG	ADJ;FEM;SG
مطلقة	absoluto	مُطلَق	absoluto	ADJ;NOM;INDF;FEM;SG	ADJ;MASC;SG
كروية	esférica	كُروِيّ	esférico	ADJ;NOM;INDF;FEM;SG	ADJ;FEM;SG
يشترط	requiere	اِشتَرَط	requerir	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IND;SG;3;PRS;FIN
المدمرة	destructor	مُدَمِّر	destructor	N;NOM;DEF;SG	N;MASC;SG
الحائط	muralla	حَائِط	muralla	N;NOM;DEF;SG	N;FEM;SG
الحائط	pared	حَائِط	pared	N;NOM;DEF;SG	N;FEM;SG
الحائط	muro	حَائِط	muro	N;NOM;DEF;SG	N;MASC;SG
الهدنة	tregua	هُدنَة	tregua	N;NOM;DEF;SG	N;FEM;SG
الهدنة	armisticio	هُدنَة	armisticio	N;NOM;DEF;SG	N;MASC;SG
البيئات	entornos	بَيئَة	entorno	N;NOM;DEF;PL	N;MASC;PL
البيئات	ambientes	بَيئَة	ambiente	N;NOM;DEF;PL	N;MASC;PL
الكتل	bloques	كَتل	bloque	N;NOM;DEF;PL	N;MASC;PL
الكتل	cuadras	كَتل	cuadra	N;NOM;DEF;PL	N;FEM;PL
معلقة	pendiente	مُعَلَّق	pendiente	ADJ;NOM;INDF;FEM;SG	ADJ;SG
رقيق	delgado	رَقِيق	delgado	ADJ;NOM;INDF;MASC;SG	ADJ;MASC;SG
رقيق	delgada	رَقِيق	delgada	ADJ;NOM;INDF;MASC;SG	ADJ;FEM;SG
ازدهرت	floreció	أَزدَه	florecer	V;PFV;FEM;SG;3;ACT	V;IND;SG;3;PST;FIN
الشيشان	chechenia	شِيشَان	chechenia	N;NOM;DEF;SG	N;FEM;SG
الشيشان	checheno	شِيشَان	checheno	N;NOM;DEF;SG	N;MASC;SG
الشيشان	chechenia	شِيشَان	chechenia	N;NOM;DEF;SG	N;FEM;SG
يفهم	entendió	فَهِم	entender	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IND;SG;3;PST;FIN
يفهم	comprende	فَهِم	comprender	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IND;SG;3;PRS;FIN
يفهم	entiende	فَهِم	entender	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IND;SG;3;PRS;FIN
المناخية	climática	مُنَاخِيّ	climático	ADJ;NOM;DEF;FEM;SG	ADJ;FEM;SG
غسل	wash	غُسل	wash	N;NOM;INDF;SG	N
دمر	destruyó	دَمَّر	destruir	V;PFV;MASC;SG;3;ACT	V;IND;SG;3;PST;FIN
دمر	destruye	دَمَّر	destruir	V;PFV;MASC;SG;3;ACT	V;IND;SG;3;PRS;FIN
دمر	destruir	دَمَّر	destruir	V;PFV;MASC;SG;3;ACT	V;NFIN
الاسكتلندي	escocesa	إِسكُتلَندِيّ	escocesa	ADJ;NOM;DEF;MASC;SG	ADJ;FEM;SG
تنفذ	ejecuta	نَفَّذ	ejecuto	V;IPFV;FEM;IND;SG;3;FIN;PASS	V;IND;SG;3;PRS;FIN
ميزان	balanza	مِيزَان	balanza	N;NOM;INDF;SG	N;FEM;SG
العشاء	cena	عَشَاء	cena	N;NOM;DEF;SG	N;FEM;SG
اهداف	objetivos	هَدَف	objetivo	N;NOM;INDF;PL	N;MASC;PL
اهداف	metas	هَدَف	meta	N;NOM;INDF;PL	N;FEM;PL
اهداف	objetivos	هَدَف	objetivo	N;NOM;INDF;PL	N;MASC;PL
اهداف	goles	هَدَف	gol	N;NOM;INDF;PL	N;MASC;PL
اهداف	metas	هَدَف	meta	N;NOM;INDF;PL	N;FEM;PL
اهداف	objetivos	هَدَف	objetivo	N;NOM;INDF;PL	N;MASC;PL
اهداف	blancos	هَدَف	blanco	N;NOM;INDF;PL	N;MASC;PL
التميز	excelencia	تَمَيُّز	excelencia	N;NOM;DEF;SG	N;FEM;SG
الليبرالي	liberal	لِيبِرَالِيّ	liberal	ADJ;NOM;DEF;MASC;SG	ADJ;SG
امر	mando	أَمر	mando	N;NOM;INDF;SG	N;MASC;SG
امر	comando	أَمر	comando	N;NOM;INDF;SG	N;MASC;SG
امر	comandancia	أَمر	comandancia	N;NOM;INDF;SG	N;FEM;SG
امر	orden	أَمر	orden	N;NOM;INDF;SG	N;MASC;SG
امر	encargo	أَمر	encargo	N;NOM;INDF;SG	N;MASC;SG
