من	從	مِن	從	ADP	ADP
ضعف	缺點	ضُعف	缺點	N;NOM;INDF;SG	N
ضعف	弱點	ضُعف	弱點	N;NOM;INDF;SG	N
قراءة	閱讀	قِرَاءَة	閱讀	N;NOM;INDF;SG	N
قراءة	閱讀	قِرَاءَة	閱讀	N;NOM;INDF;SG	N
قراءة	讀書	قِرَاءَة	讀書	N;NOM;INDF;SG	N
الصناعة	工業	صِنَاعَة	工業	N;NOM;DEF;SG	N
الصناعة	產業	صِنَاعَة	產業	N;NOM;DEF;SG	N
الصناعة	行業	صِنَاعَة	行業	N;NOM;DEF;SG	N
الصناعة	業界	صِنَاعَة	業界	N;NOM;DEF;SG	N
المكتبة	圖書	مَكتَبَة	圖書	N;NOM;DEF;SG	N
برمجيات	軟體	بَرمَجِيّ	軟體	N;NOM;INDF;PL	N
ماء	水	مَاء	水	N;NOM;INDF;SG	N
الصحف	報章	صَحِيفَة	報章	N;NOM;DEF;PL	N
الصحف	報刊	صَحِيفَة	報刊	N;NOM;DEF;PL	N
الصحف	論文	صَحِيفَة	論文	N;NOM;DEF;PL	N
الدموية	血腥	دَمَوِيّ	血腥	N;NOM;DEF;SG	N
البحيرة	湖泊	بُحَيرَة	湖泊	N;NOM;DEF;SG	N
البحيرة	湖	بُحَيرَة	湖	N;NOM;DEF;SG	N
البحيرة	潟湖	بُحَيرَة	潟湖	N;NOM;DEF;SG	N
قوانين	規則	قَانُون	規則	N;NOM;INDF;PL	N
قوانين	細則	قَانُون	細則	N;NOM;INDF;PL	N
قوانين	法律	قَانُون	法律	N;NOM;INDF;PL	N
حفل	黨	حَفل	黨	N;NOM;INDF;SG	N
حفل	政黨	حَفل	政黨	N;NOM;INDF;SG	N
حفل	宴會	حَفل	宴會	N;NOM;INDF;SG	N
حفل	聚會	حَفل	聚會	N;NOM;INDF;SG	N
حفل	音樂	حَفل	音樂	N;NOM;INDF;SG	N
اللقب	姓	لَقَب	姓	N;NOM;DEF;SG	N
اللقب	姓氏	لَقَب	姓氏	N;NOM;DEF;SG	N
اللقب	標題	لَقَب	標題	N;NOM;DEF;SG	N
التربة	泥土	تَرَبَّة	泥土	N;NOM;DEF;SG	N
التربة	土壤	تَرَبَّة	土壤	N;NOM;DEF;SG	N
التربة	土	تَرَبَّة	土	N;NOM;DEF;SG	N
التربة	土壤	تَرَبَّة	土壤	N;NOM;DEF;SG	N
عالمية	普遍	عَالَمِيّ	普遍	ADJ;NOM;INDF;FEM;SG	ADJ
رد	回覆	رَدّ	回覆	V;PFV;MASC;SG;3;ACT	V
رد	答復	رَدّ	答復	V;PFV;MASC;SG;3;ACT	V
طبيب	醫師	طبيب	醫師	N;NOM;INDF;SG	N
طبيب	醫生	طبيب	醫生	N;NOM;INDF;SG	N
طبيب	博士	طبيب	博士	N;NOM;INDF;SG	N
فلسفة	哲學	فَلسَفَة	哲學	N;NOM;INDF;SG	N
فلسفة	理念	فَلسَفَة	理念	N;NOM;INDF;SG	N
محافظات	各省	مُحَافِظَة	各省	N;NOM;INDF;PL	N
محافظات	省份	مُحَافِظَة	省份	N;NOM;INDF;PL	N
محافظات	各省	مُحَافِظَة	各省	N;NOM;INDF;PL	N
منح	准予	مَنَح	准予	V;PFV;MASC;SG;3;ACT	V
منح	補助	مَنَح	補助	V;PFV;MASC;SG;3;ACT	V
المعارك	戰役	مَعرَكَة	戰役	N;NOM;DEF;PL	N
الطلب	秩序	طَلَب	秩序	N;NOM;DEF;SG	N
الطلب	順序	طَلَب	順序	N;NOM;DEF;SG	N
الطلب	需求	طَلَب	需求	N;NOM;DEF;SG	N
المبنى	大樓	مَبنَى	大樓	N;NOM;DEF;SG	N
المبنى	建築	مَبنَى	建築	N;NOM;DEF;SG	N
الكائنات	生物	كَائِن	生物	N;NOM;DEF;PL	N
علامات	標記	عَلَامَة	標記	N;NOM;INDF;PL	N
علامات	標記	عَلَامَة	標記	N;NOM;INDF;PL	N
علامات	標籤	عَلَامَة	標籤	N;NOM;INDF;PL	N
علامات	跡象	عَلَامَة	跡象	N;NOM;INDF;PL	N
علامات	標誌	عَلَامَة	標誌	N;NOM;INDF;PL	N
الجيل	世代	جِيل	世代	N;NOM;DEF;SG	N
الحلقات	環	حَلقَة	環	N;NOM;DEF;PL	N
الحلقات	戒指	حَلقَة	戒指	N;NOM;DEF;PL	N
الوادي	峽谷	وَادِي	峽谷	N;NOM;DEF;SG	N
الوادي	河谷	وَادِي	河谷	N;NOM;DEF;SG	N
الوادي	谷	وَادِي	谷	N;NOM;DEF;SG	N
الوادي	山谷	وَادِي	山谷	N;NOM;DEF;SG	N
الوادي	谷地	وَادِي	谷地	N;NOM;DEF;SG	N
المهنية	專業	مِهنِيّ	專業	N;NOM;DEF;SG	N
التوقيع	簽名	تَوقِيع	簽名	N;NOM;DEF;SG	N
التوقيع	簽名	تَوقِيع	簽名	N;NOM;DEF;SG	N
فروع	分行	فَرع	分行	N;NOM;INDF;PL	N
فروع	樹枝	فَرع	樹枝	N;NOM;INDF;PL	N
فروع	分支	فَرع	分支	N;NOM;INDF;PL	N
محكمة	法庭	مَحكَمَة	法庭	N;NOM;INDF;SG	N
محكمة	法院	مَحكَمَة	法院	N;NOM;INDF;SG	N
شجرة	樹	شُجرَة	樹	N;NOM;INDF;SG	N
شجرة	樹木	شُجرَة	樹木	N;NOM;INDF;SG	N
علامة	簽名	عَلَامَة	簽名	N;NOM;INDF;SG	N
علامة	標記	عَلَامَة	標記	N;NOM;INDF;SG	N
بيئة	環境	بِيئَة	環境	N;NOM;INDF;SG	N
الذهب	黃金	ذَهَب	黃金	N;NOM;DEF;SG	N
الذهب	金色	ذَهَب	金色	N;NOM;DEF;SG	N
ميدالية	獎章	مِيدَالِيَّة	獎章	N;NOM;INDF;SG	N
ميدالية	勳章	مِيدَالِيَّة	勳章	N;NOM;INDF;SG	N
ميدالية	獎牌	مِيدَالِيَّة	獎牌	N;NOM;INDF;SG	N
التعبير	表情	تَعبِير	表情	N;NOM;DEF;SG	N
الحيوان	動物	حَيَان	動物	N;NOM;DEF;SG	N
العمارة	結構	العمارة	結構	N;NOM;DEF;SG	N
العمارة	架構	العمارة	架構	N;NOM;DEF;SG	N
العمارة	建築	العمارة	建築	N;NOM;DEF;SG	N
منتجات	商品	مُنتَج	商品	N;NOM;INDF;PL	N
منتجات	產品	مُنتَج	產品	N;NOM;INDF;PL	N
منتجات	產物	مُنتَج	產物	N;NOM;INDF;PL	N
منتجات	商品	مُنتَج	商品	N;NOM;INDF;PL	N
منتجات	產品	مُنتَج	產品	N;NOM;INDF;PL	N
ربع	季度	رُبع	季度	N;NOM;INDF;SG	N
ثمانية	八	ثَمَانِيَة	八	NUM;NOM;INDF;MASC	NUM
ثمانية	八	ثَمَانِيَة	八	NUM;NOM;INDF;MASC	NUM
فنون	藝術	فَنّ	藝術	N;NOM;INDF;PL	N
خلق	創建	خَلَق	創建	V;PFV;MASC;SG;3;ACT	V
خلق	創作	خَلَق	創作	V;PFV;MASC;SG;3;ACT	V
خلق	創建	خَلَق	創建	V;PFV;MASC;SG;3;ACT	V
خلق	創造	خَلَق	創造	V;PFV;MASC;SG;3;ACT	V
خلق	建立	خَلَق	建立	V;PFV;MASC;SG;3;ACT	V
المباني	建築	مَبنَى	建築	N;NOM;DEF;PL	N
حرية	自由	حُرِّيَّة	自由	N;NOM;INDF;SG	N
سفينة	船隻	سَفِينَة	船隻	N;NOM;INDF;SG	N
سفينة	船	سَفِينَة	船	N;NOM;INDF;SG	N
سفينة	船隻	سَفِينَة	船隻	N;NOM;INDF;SG	N
سفينة	艦	سَفِينَة	艦	N;NOM;INDF;SG	N
سفينة	船舶	سَفِينَة	船舶	N;NOM;INDF;SG	N
الضفة	河濱	ضِفَّة	河濱	N;NOM;DEF;SG	N
السيارة	車	سَيَّارَة	車	N;NOM;DEF;SG	N
السيارة	汽車	سَيَّارَة	汽車	N;NOM;DEF;SG	N
السرطان	癌症	سَرَطَان	癌症	N;NOM;DEF;SG	N
السرطان	癌	سَرَطَان	癌	N;NOM;DEF;SG	N
السطح	表面	سَطح	表面	N;NOM;DEF;SG	N
السطح	地面	سَطح	地面	N;NOM;DEF;SG	N
السطح	地表	سَطح	地表	N;NOM;DEF;SG	N
السطح	屋頂	سَطح	屋頂	N;NOM;DEF;SG	N
جدة	祖母	جِدَّة	祖母	N;NOM;INDF;SG	N
جدة	奶奶	جِدَّة	奶奶	N;NOM;INDF;SG	N
النشر	郵政	نَشر	郵政	N;NOM;DEF;SG	N
زراعة	農耕	زِرَاعَة	農耕	N;NOM;INDF;SG	N
زراعة	耕作	زِرَاعَة	耕作	N;NOM;INDF;SG	N
زراعة	務	زِرَاعَة	務	N;NOM;INDF;SG	N
زراعة	農業	زِرَاعَة	農業	N;NOM;INDF;SG	N
زراعة	農業	زِرَاعَة	農業	N;NOM;INDF;SG	N
ملايين	百萬	مِليُون	百萬	NUM;NOM;INDF;PL	NUM
شهرة	名望	شُهرَة	名望	N;NOM;INDF;SG	N
شهرة	名氣	شُهرَة	名氣	N;NOM;INDF;SG	N
نجاح	成功	نَجَاح	成功	N;NOM;INDF;SG	N
رموز	符號	رَمز	符號	N;NOM;INDF;PL	N
الصلاة	禱告	صَلَاة	禱告	N;NOM;DEF;SG	N
الصفحات	頁	صَفحَة	頁	N;NOM;DEF;PL	N
ظاهرة	現象	ظَاهِرَة	現象	N;NOM;INDF;SG	N
ظاهرة	現象	ظَاهِرَة	現象	N;NOM;INDF;SG	N
الوحدات	單元	وَحدَة	單元	N;NOM;DEF;PL	N
الوحدات	單位	وَحدَة	單位	N;NOM;DEF;PL	N
تقييم	評比	تَقيِيم	評比	N;NOM;INDF;SG	N
قنوات	頻道	قَنَاة	頻道	N;NOM;INDF;PL	N
قنوات	渠道	قَنَاة	渠道	N;NOM;INDF;PL	N
المدى	山脈	مَدَى	山脈	N;NOM;DEF;SG	N
المدى	範圍	مَدَى	範圍	N;NOM;DEF;SG	N
المدى	射程	مَدَى	射程	N;NOM;DEF;SG	N
الطبيب	醫師	طَبِيب	醫師	N;NOM;DEF;SG	N
الطبيب	醫生	طَبِيب	醫生	N;NOM;DEF;SG	N
الطبيب	博士	طَبِيب	博士	N;NOM;DEF;SG	N
المنزل	家	مَنزِل	家	N;NOM;DEF;SG	N
المنزل	住家	مَنزِل	住家	N;NOM;DEF;SG	N
المنزل	屋	مَنزِل	屋	N;NOM;DEF;SG	N
المنزل	房屋	مَنزِل	房屋	N;NOM;DEF;SG	N
المنزل	房子	مَنزِل	房子	N;NOM;DEF;SG	N
بلدان	國家	بَلَد	國家	N;NOM;INDF;PL	N
بلدان	各國	بَلَد	各國	N;NOM;INDF;PL	N
الاجتماع	會議	اِجتِمَاع	會議	N;NOM;DEF;SG	N
المنصب	職位	مَنصِب	職位	N;NOM;DEF;SG	N
المنصب	位置	مَنصِب	位置	N;NOM;DEF;SG	N
المنصب	立場	مَنصِب	立場	N;NOM;DEF;SG	N
انخفاض	低低	اِنخِفَاض	低低	N;NOM;INDF;SG	N
العقل	頭腦	عَقل	頭腦	N;NOM;DEF;SG	N
العقل	心靈	عَقل	心靈	N;NOM;DEF;SG	N
تعيين	集	تَعيِين	集	N;NOM;INDF;SG	N
ميدان	欄位	مَيدَان	欄位	N;NOM;INDF;SG	N
ميدان	平方	مَيدَان	平方	N;NOM;INDF;SG	N
ميدان	方塊	مَيدَان	方塊	N;NOM;INDF;SG	N
ميدان	方形	مَيدَان	方形	N;NOM;INDF;SG	N
ميدان	廣場	مَيدَان	廣場	N;NOM;INDF;SG	N
الوجه	臉	وَجه	臉	N;NOM;DEF;SG	N
الوجه	臉部	وَجه	臉部	N;NOM;DEF;SG	N
المقدسة	神聖	مُقَدَّس	神聖	ADJ;NOM;DEF;FEM;SG	ADJ
المقدسة	神聖	مُقَدَّس	神聖	ADJ;NOM;DEF;FEM;SG	ADJ
بيان	宣言	بَيَان	宣言	N;NOM;INDF;SG	N
السماء	天國	سَمَاء	天國	N;NOM;DEF;SG	N
السماء	天堂	سَمَاء	天堂	N;NOM;DEF;SG	N
السماء	天空	سَمَاء	天空	N;NOM;DEF;SG	N
العرش	王座	عَرش	王座	N;NOM;DEF;SG	N
العرش	王位	عَرش	王位	N;NOM;DEF;SG	N
العرش	寶座	عَرش	寶座	N;NOM;DEF;SG	N
الحضارة	文明	حَضَارَة	文明	N;NOM;DEF;SG	N
البطولات	錦標	البطولات	錦標	N;NOM;DEF;PL	N
البطولات	錦標	البطولات	錦標	N;NOM;DEF;PL	N
مسابقة	競爭	مُسَابَقَة	競爭	N;NOM;INDF;SG	N
مسابقة	競賽	مُسَابَقَة	競賽	N;NOM;INDF;SG	N
مسابقة	比賽	مُسَابَقَة	比賽	N;NOM;INDF;SG	N
مسابقة	競賽	مُسَابَقَة	競賽	N;NOM;INDF;SG	N
النحو	文法	نَحو	文法	N;NOM;DEF;SG	N
النحو	語法	نَحو	語法	N;NOM;DEF;SG	N
خصائص	特徵	خَصِيصَة	特徵	N;NOM;INDF;PL	N
خصائص	特性	خَصِيصَة	特性	N;NOM;INDF;PL	N
خصائص	特點	خَصِيصَة	特點	N;NOM;INDF;PL	N
خصائص	屬性	خَصِيصَة	屬性	N;NOM;INDF;PL	N
الكهرباء	電力	كَهرَبَاء	電力	N;NOM;DEF;SG	N
الكهرباء	電	كَهرَبَاء	電	N;NOM;DEF;SG	N
القضية	案例	قَضِيَّة	案例	N;NOM;DEF;SG	N
القضية	個案	قَضِيَّة	個案	N;NOM;DEF;SG	N
القضية	案件	قَضِيَّة	案件	N;NOM;DEF;SG	N
الخلية	細胞	خَلِيَّة	細胞	N;NOM;DEF;SG	N
الخلية	牢房	خَلِيَّة	牢房	N;NOM;DEF;SG	N
حمل	裝載	حَمَل	裝載	V;PFV;MASC;SG;3;ACT	V
حمل	負荷	حَمَل	負荷	V;PFV;MASC;SG;3;ACT	V
حمل	下載	حَمَل	下載	V;PFV;MASC;SG;3;ACT	V
حمل	懷孕	حَمَل	懷孕	V;PFV;MASC;SG;3;ACT	V
حمل	妊娠	حَمَل	妊娠	V;PFV;MASC;SG;3;ACT	V
العنف	暴力	عُنف	暴力	N;NOM;DEF;SG	N
المطلق	絕對	مُطلَق	絕對	ADJ;NOM;DEF;MASC;SG	ADJ
التدريس	教書	تَدرِيس	教書	N;NOM;DEF;SG	N
التدريس	教學	تَدرِيس	教學	N;NOM;DEF;SG	N
التدريس	教	تَدرِيس	教	N;NOM;DEF;SG	N
القضايا	案例	قَضِيَّة	案例	N;NOM;DEF;PL	N
متعدد	多	مُتَعَدِّد	多	ADJ;NOM;INDF;MASC;SG	ADJ
خطر	危險	خَطَر	危險	N;NOM;INDF;SG	N
خطر	危險	خَطَر	危險	N;NOM;INDF;SG	N
التواصل	網路	تَوَاصُل	網路	N;NOM;DEF;SG	N
التواصل	通訊	تَوَاصُل	通訊	N;NOM;DEF;SG	N
يتضمن	包括	تَضَمَّن	包括	V;IPFV;MASC;IND;SG;3;FIN;ACT	V
سلطة	沙拉	سُلطَة	沙拉	N;NOM;INDF;SG	N
جميل	漂亮	جَمِيل	漂亮	N;NOM;INDF;SG	N
جميل	美女	جَمِيل	美女	N;NOM;INDF;SG	N
جميل	美麗	جَمِيل	美麗	N;NOM;INDF;SG	N
يشمل	包括	شَمِل	包括	V;IPFV;MASC;IND;SG;3;FIN;ACT	V
وزن	重量	وَزن	重量	N;NOM;INDF;SG	N
وزن	體重	وَزن	體重	N;NOM;INDF;SG	N
وزن	份量	وَزن	份量	N;NOM;INDF;SG	N
المشاريع	項目	مَشرُوع	項目	N;NOM;DEF;PL	N
المخرج	主任	مُخرِج	主任	N;NOM;DEF;SG	N
المخرج	司長	مُخرِج	司長	N;NOM;DEF;SG	N
المخرج	出口	مُخرِج	出口	N;NOM;DEF;SG	N
يحتاج	需要	اِحتَاج	需要	V;IPFV;MASC;IND;SG;3;FIN;ACT	V
المواطنين	市民	مُوَاطِن	市民	N;NOM;DEF;PL	N
المواطنين	公民	مُوَاطِن	公民	N;NOM;DEF;PL	N
وظيفة	功能	وَظِيفَة	功能	N;NOM;INDF;SG	N
وظيفة	職能	وَظِيفَة	職能	N;NOM;INDF;SG	N
وظيفة	函數	وَظِيفَة	函數	N;NOM;INDF;SG	N
وظيفة	工作	وَظِيفَة	工作	N;NOM;INDF;SG	N
شروط	術語	شَرط	術語	N;NOM;INDF;PL	N
شروط	條款	شَرط	條款	N;NOM;INDF;PL	N
شروط	條件	شَرط	條件	N;NOM;INDF;PL	N
السرعة	速度	سُرعَة	速度	N;NOM;DEF;SG	N
السرعة	速	سُرعَة	速	N;NOM;DEF;SG	N
موسيقي	音樂	مُوسِيقِيّ	音樂	N;NOM;INDF;SG	N
موسيقي	音樂	مُوسِيقِيّ	音樂	N;NOM;INDF;SG	N
موسيقي	音樂	مُوسِيقِيّ	音樂	N;NOM;INDF;SG	N
الكتلة	質量	كُتلَة	質量	N;NOM;DEF;SG	N
الكتلة	彌撒	كُتلَة	彌撒	N;NOM;DEF;SG	N
تكلفة	費用	تَكلِفَة	費用	N;NOM;INDF;SG	N
تكلفة	成本	تَكلِفَة	成本	N;NOM;INDF;SG	N
ممارسة	實踐	مُمَارَسَة	實踐	N;NOM;INDF;SG	N
الترتيب	名次	تَرتِيب	名次	N;NOM;DEF;SG	N
مواجهة	決戰	مُوَاجَهَة	決戰	N;NOM;INDF;SG	N
ملكية	地產	مِلكِيَّة	地產	N;NOM;INDF;SG	N
ملكية	屬性	مِلكِيَّة	屬性	N;NOM;INDF;SG	N
ملكية	財產	مِلكِيَّة	財產	N;NOM;INDF;SG	N
ملكية	物業	مِلكِيَّة	物業	N;NOM;INDF;SG	N
ملكية	君主	مِلكِيَّة	君主	N;NOM;INDF;SG	N
ملكية	君主	مِلكِيَّة	君主	N;NOM;INDF;SG	N
ملكية	君主	مِلكِيَّة	君主	N;NOM;INDF;SG	N
البنك	銀行	بَنك	銀行	N;NOM;DEF;SG	N
حلقات	環	حَلقَة	環	N;NOM;INDF;PL	N
حلقات	戒指	حَلقَة	戒指	N;NOM;INDF;PL	N
المفضلة	最愛	مُفضَلّ	最愛	N;NOM;DEF;SG	N
حوض	浴盆	حَوض	浴盆	N;NOM;INDF;SG	N
حوض	浴缸	حَوض	浴缸	N;NOM;INDF;SG	N
حوض	骨盆	حَوض	骨盆	N;NOM;INDF;SG	N
حوض	盆地	حَوض	盆地	N;NOM;INDF;SG	N
حوض	海盆	حَوض	海盆	N;NOM;INDF;SG	N
حوض	流域	حَوض	流域	N;NOM;INDF;SG	N
حوض	盆	حَوض	盆	N;NOM;INDF;SG	N
حوض	水槽	حَوض	水槽	N;NOM;INDF;SG	N
الرحلة	旅途	رِحلَة	旅途	N;NOM;DEF;SG	N
الرحلة	旅程	رِحلَة	旅程	N;NOM;DEF;SG	N
الرحلة	班機	رِحلَة	班機	N;NOM;DEF;SG	N
الرحلة	旅行	رِحلَة	旅行	N;NOM;DEF;SG	N
الرحلة	行程	رِحلَة	行程	N;NOM;DEF;SG	N
تحقق	驗證	حَقَّق	驗證	V;PFV;MASC;SG;3;ACT	V
تحقق	檢查	حَقَّق	檢查	V;PFV;MASC;SG;3;ACT	V
الربيع	春	رَبِيع	春	N;NOM;DEF;SG	N
الربيع	春秋	رَبِيع	春秋	N;NOM;DEF;SG	N
الربيع	春天	رَبِيع	春天	N;NOM;DEF;SG	N
الربيع	彈簧	رَبِيع	彈簧	N;NOM;DEF;SG	N
الربيع	春季	رَبِيع	春季	N;NOM;DEF;SG	N
كثافة	強度	كَثَافَة	強度	N;NOM;INDF;SG	N
كثافة	密度	كَثَافَة	密度	N;NOM;INDF;SG	N
كثافة	密度	كَثَافَة	密度	N;NOM;INDF;SG	N
الجودة	素質	جَودَة	素質	N;NOM;DEF;SG	N
الجودة	品質	جَودَة	品質	N;NOM;DEF;SG	N
الجودة	優質	جَودَة	優質	N;NOM;DEF;SG	N
الجودة	質量	جَودَة	質量	N;NOM;DEF;SG	N
تقنيات	技術	تَقنِيَّة	技術	N;NOM;INDF;PL	N
مؤسسات	地基	مُؤَسَّسَة	地基	N;NOM;INDF;PL	N
مؤسسات	基金	مُؤَسَّسَة	基金	N;NOM;INDF;PL	N
مؤسسات	機構	مُؤَسَّسَة	機構	N;NOM;INDF;PL	N
الشتاء	冬	شِتَاء	冬	N;NOM;DEF;SG	N
الشتاء	冬季	شِتَاء	冬季	N;NOM;DEF;SG	N
الشتاء	冬天	شِتَاء	冬天	N;NOM;DEF;SG	N
تحوي	含有	تَحَوِّي	含有	V;IPFV;FEM;IND;SG;3;FIN;ACT	V
تحوي	包含	تَحَوِّي	包含	V;IPFV;FEM;IND;SG;3;FIN;ACT	V
التقويم	日曆	تَقوِيم	日曆	N;NOM;DEF;SG	N
التقويم	曆	تَقوِيم	曆	N;NOM;DEF;SG	N
ملاعب	操場	مَلعَب	操場	N;NOM;INDF;PL	N
الممثل	代表	مُمَثِّل	代表	N;NOM;DEF;SG	N
الممثل	男	مُمَثِّل	男	N;NOM;DEF;SG	N
الممثل	演員	مُمَثِّل	演員	N;NOM;DEF;SG	N
الخيال	想象	خِيَال	想象	N;NOM;DEF;SG	N
الخيال	想像	خِيَال	想像	N;NOM;DEF;SG	N
الخيال	虛構	خِيَال	虛構	N;NOM;DEF;SG	N
الخيال	小說	خِيَال	小說	N;NOM;DEF;SG	N
الخيال	幻想	خِيَال	幻想	N;NOM;DEF;SG	N
سهل	輕鬆	سَهل	輕鬆	ADJ;NOM;INDF;MASC;SG	ADJ
سهل	簡單	سَهل	簡單	ADJ;NOM;INDF;MASC;SG	ADJ
نهائي	決賽	نِهَائِيّ	決賽	N;NOM;INDF;SG	N
القاضي	法官	القاضي	法官	N;NOM;DEF;SG	N
كوميدي	喜劇	كوميدي	喜劇	N;NOM;INDF;SG	N
الهاتف	電話	هَاتِف	電話	N;NOM;DEF;SG	N
الهاتف	手機	هَاتِف	手機	N;NOM;DEF;SG	N
الهاتف	電話	هَاتِف	電話	N;NOM;DEF;SG	N
الهواية	嗜好	هُوَايَة	嗜好	N;NOM;DEF;SG	N
الهواية	愛好	هُوَايَة	愛好	N;NOM;DEF;SG	N
المجالات	網域	مَجَال	網域	N;NOM;DEF;PL	N
المجالات	域	مَجَال	域	N;NOM;DEF;PL	N
المجالات	地區	مَجَال	地區	N;NOM;DEF;PL	N
الحدث	事件	حَدَث	事件	N;NOM;DEF;SG	N
الحدث	活動	حَدَث	活動	N;NOM;DEF;SG	N
الدليل	手冊	دَلِيل	手冊	N;NOM;DEF;SG	N
الدليل	指南	دَلِيل	指南	N;NOM;DEF;SG	N
الدليل	指引	دَلِيل	指引	N;NOM;DEF;SG	N
الدليل	嚮導	دَلِيل	嚮導	N;NOM;DEF;SG	N
الدليل	證據	دَلِيل	證據	N;NOM;DEF;SG	N
الشعار	標誌	شِعَار	標誌	N;NOM;DEF;SG	N
الشعار	標識	شِعَار	標識	N;NOM;DEF;SG	N
الشعار	國徽	شِعَار	國徽	N;NOM;DEF;SG	N
قضايا	案例	قَضِيَّة	案例	N;NOM;INDF;PL	N
بنك	銀行	بَنك	銀行	N;NOM;INDF;SG	N
الاهتمام	關愛	اِهتِمَام	關愛	N;NOM;DEF;SG	N
الاهتمام	愛心	اِهتِمَام	愛心	N;NOM;DEF;SG	N
الاهتمام	關心	اِهتِمَام	關心	N;NOM;DEF;SG	N
الاهتمام	興趣	اِهتِمَام	興趣	N;NOM;DEF;SG	N
الاهتمام	利息	اِهتِمَام	利息	N;NOM;DEF;SG	N
صلاة	禱告	صَلَاة	禱告	N;NOM;INDF;SG	N
صلاة	禱告	صَلَاة	禱告	N;NOM;INDF;SG	N
نمط	圖案	نَمَط	圖案	N;NOM;INDF;SG	N
نمط	格局	نَمَط	格局	N;NOM;INDF;SG	N
نمط	模式	نَمَط	模式	N;NOM;INDF;SG	N
نمط	模式	نَمَط	模式	N;NOM;INDF;SG	N
طبيعي	天然	طَبِيعِيّ	天然	ADJ;NOM;INDF;MASC;SG	ADJ
المدرب	教練	مُدَرِّب	教練	N;NOM;DEF;SG	N
ملكة	女王	مَلِكَة	女王	N;NOM;INDF;SG	N
ملكة	皇后	مَلِكَة	皇后	N;NOM;INDF;SG	N
ملكة	王后	مَلِكَة	王后	N;NOM;INDF;SG	N
اللاعبين	球員	لَاعِب	球員	N;NOM;DEF;PL	N
اللاعبين	玩家	لَاعِب	玩家	N;NOM;DEF;PL	N
المدير	主任	مُدِير	主任	N;NOM;DEF;SG	N
المدير	司長	مُدِير	司長	N;NOM;DEF;SG	N
المدير	經理	مُدِير	經理	N;NOM;DEF;SG	N
المدير	經理	مُدِير	經理	N;NOM;DEF;SG	N
قصيدة	詩	قَصِيدَة	詩	N;NOM;INDF;SG	N
قصيدة	頌	قَصِيدَة	頌	N;NOM;INDF;SG	N
استخدمت	使用	اِستَخدَم	使用	V;PFV;FEM;SG;3;PASS	V
حوادث	事故	حَادِث	事故	N;NOM;INDF;PL	N
حوادث	事件	حَادِث	事件	N;NOM;INDF;PL	N
الغذاء	糧食	غِذَاء	糧食	N;NOM;DEF;SG	N
الغذاء	食品	غِذَاء	食品	N;NOM;DEF;SG	N
الغذاء	食物	غِذَاء	食物	N;NOM;DEF;SG	N
الصيف	夏日	صَيف	夏日	N;NOM;DEF;SG	N
الصيف	夏季	صَيف	夏季	N;NOM;DEF;SG	N
الصيف	暑假	صَيف	暑假	N;NOM;DEF;SG	N
الصيف	夏天	صَيف	夏天	N;NOM;DEF;SG	N
الخطاب	講話	خِطَاب	講話	N;NOM;DEF;SG	N
الخطاب	演講	خِطَاب	演講	N;NOM;DEF;SG	N
الخطاب	語音	خِطَاب	語音	N;NOM;DEF;SG	N
الجمهور	觀眾	جُمهُور	觀眾	N;NOM;DEF;SG	N
الجمهور	公眾	جُمهُور	公眾	N;NOM;DEF;SG	N
النطاق	網域	نِطَاق	網域	N;NOM;DEF;SG	N
النطاق	域	نِطَاق	域	N;NOM;DEF;SG	N
النطاق	山脈	نِطَاق	山脈	N;NOM;DEF;SG	N
النطاق	範圍	نِطَاق	範圍	N;NOM;DEF;SG	N
النطاق	射程	نِطَاق	射程	N;NOM;DEF;SG	N
اكثر	更多	أَكثَر	更多	ADJ;NOM;INDF;MASC;SG	ADJ
فرصة	機會	فُرصَة	機會	N;NOM;INDF;SG	N
فرصة	機遇	فُرصَة	機遇	N;NOM;INDF;SG	N
فرصة	機會	فُرصَة	機會	N;NOM;INDF;SG	N
المذهب	原則	مَذهَب	原則	N;NOM;DEF;SG	N
المذهب	學說	مَذهَب	學說	N;NOM;DEF;SG	N
المذهب	教義	مَذهَب	教義	N;NOM;DEF;SG	N
المذهب	理論	مَذهَب	理論	N;NOM;DEF;SG	N
المذهب	原理	مَذهَب	原理	N;NOM;DEF;SG	N
قرن	牛角	قَرن	牛角	N;NOM;INDF;SG	N
قرن	喇叭	قَرن	喇叭	N;NOM;INDF;SG	N
قرن	號角	قَرن	號角	N;NOM;INDF;SG	N
قرن	世紀	قَرن	世紀	N;NOM;INDF;SG	N
الطرف	黨	طَرَف	黨	N;NOM;DEF;SG	N
الطرف	政黨	طَرَف	政黨	N;NOM;DEF;SG	N
الطرف	宴會	طَرَف	宴會	N;NOM;DEF;SG	N
الطرف	聚會	طَرَف	聚會	N;NOM;DEF;SG	N
وظائف	函數	وَظِيفَة	函數	N;NOM;INDF;PL	N
وظائف	工作	وَظِيفَة	工作	N;NOM;INDF;PL	N
الدنيا	世界	دِنِّيَا	世界	N;NOM;DEF;SG	N
زاوية	角落	زَاوِيَة	角落	N;NOM;INDF;SG	N
زاوية	轉角	زَاوِيَة	轉角	N;NOM;INDF;SG	N
زاوية	角	زَاوِيَة	角	N;NOM;INDF;SG	N
