ve	e	ve	e	CONJ	CONJ
kalitesi	calidade	kalite	calidade	N;NOM;SG;3	N
projeler	proxectos	proje	proxecto	N;NOM;PL;3	N
kullanılıyor	usa	kullan	usar	V;PROG;IND;SG;3;POS;INFM;PRS;PASS	V
patates	patacas	patates	pataca	N;NOM;SG;3	N
etiketi	etiqueta	etiket	etiqueta	N;NOM;SG;3	N
yaşamak	vivir	yaşa	vivir	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
yaşamak	vivindo	yaşa	vivir	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
hastalıklar	enfermidades	hastalık	enfermidade	N;NOM;PL;3	N
hastalıklar	enfermedades	hastalık	enfermedade	N;NOM;PL;3	N
hastalıklar	doenzas	hastalık	doenza	N;NOM;PL;3	N
hastalıklar	doenza	hastalık	doenza	N;NOM;PL;3	N
hastalıklar	enfermidades	hastalık	enfermidade	N;NOM;PL;3	N
hastalıklar	enfermidade	hastalık	enfermidade	N;NOM;PL;3	N
hastalıklar	cardíacas	hastalık	cardíaco	N;NOM;PL;3	N
çiftlik	granxa	çiftlik	granxa	N;NOM;SG;3	N
çiftlik	campo	çiftlik	campo	N;NOM;SG;3	N
çiftlik	leira	çiftlik	leira	N;NOM;SG;3	N
çiftlik	casa	çiftlik	casa	N;NOM;SG;3	N
çiftlik	reserva	çiftlik	reserva	N;NOM;SG;3	N
yüzyıllar	séculos	yüzyıl	século	N;NOM;PL;3	N
gemiler	barcos	gemi	barco	N;NOM;PL;3	N
gemiler	vasos	gemi	vaso	N;NOM;PL;3	N
gemiler	frota	gemi	frota	N;NOM;PL;3	N
silahları	armas	silah	arma	N;NOM;PL;3	N
silahları	armamento	silah	armamento	N;NOM;PL;3	N
silahları	arma	silah	arma	N;NOM;PL;3	N
silahları	armas	silah	arma	N;NOM;PL;3	N
silahları	fusís	silah	fuso	N;NOM;PL;3	N
silahları	armados	silah	armar	N;NOM;PL;3	N
silahları	metralladoras	silah	metrallador	N;NOM;PL;3	N
kararlar	decisións	karar	decisión	N;NOM;PL;3	N
girmek	entrar	gir	entrar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
giderler	gastos	git	gasto	N;NOM;PL;3	N
dayanıklı	resistentes	dayanıklı	resistente	ADJ	ADJ
dayanıklı	resistente	dayanıklı	resistente	ADJ	ADJ
azınlık	minoría	azınlık	minoría	N;NOM;SG;3	N
şekilleri	formas	şekil	forma	N;ACC;PL;3	N
makaleler	artigos	makale	artigo	N;NOM;PL;3	N
bağışıklık	inmunes	bağışıklık	inmune	N;NOM;SG;3	N
bağışıklık	inmune	bağışıklık	inmune	N;NOM;SG;3	N
bağışıklık	inmunitario	bağışıklık	inmunitario	N;NOM;SG;3	N
uygulanır	aplica	uygula	aplicar	V;IPFV;IND;SG;3;POS;PASS	V
çözümü	solución	çözüm	solución	N;ACC;SG;3	N
çözümü	solucións	çözüm	solución	N;ACC;SG;3	N
akışı	fluxo	akış	fluxo	N;NOM;SG;3	N
akışı	transmisión	akış	transmisión	N;NOM;SG;3	N
gerektirir	require	gerek	requirir	V;IPFV;IND;SG;3;POS;CAUS	V
sorular	preguntas	soru	pregunta	N;NOM;PL;3	N
sorular	pregunta	soru	pregunta	N;NOM;PL;3	N
sorular	cuestións	soru	cuestión	N;NOM;PL;3	N
koleksiyonu	colección	koleksiyonu	colección	N;ACC;SG;3	N
gönderir	envía	gönder	enviar	V;IPFV;IND;SG;3;POS	V
çiçeği	flor	çiçek	flor	N;NOM;SG;3	N
yurtdışında	estranxeiro	yurtdışı	estranxeiro	N;ESS;SG;3	N
gözler	ollos	göz	ollo	N;NOM;PL;3	N
yöntemler	métodos	yöntem	método	N;NOM;PL;3	N
balıkçılık	pesca	balıkçılık	pesca	N;NOM;SG;3	N
taraftar	ventiladores	taraf	ventiladores	N;NOM;SG;3	N
kapatıldı	pechada	kapa	pechada	V;PFV;IND;SG;3;POS;PST;PASS	V
kapatıldı	pechou	kapa	pechar	V;PFV;IND;SG;3;POS;PST;PASS	V
kapatıldı	pechados	kapa	pechar	V;PFV;IND;SG;3;POS;PST;PASS	V
yıldızları	estrelas	yıldız	estrela	N;NOM;PL;3	N
yıldızları	das	yıldız	das	N;NOM;PL;3	N
üniversiteler	universidades	üniversite	universidade	N;NOM;PL;3	N
araştırmacılar	investigadores	araştır	investigador	N;NOM;PL;3	N
yetenek	habilidade	yetenek	habilidade	N;NOM;SG;3	N
yetenek	talento	yetenek	talento	N;NOM;SG;3	N
yetenek	capacidade	yetenek	capacidade	N;NOM;SG;3	N
yetenek	habilidade	yetenek	habilidade	N;NOM;SG;3	N
malzemeler	ingredientes	malzeme	ingrediente	N;NOM;PL;3	N
malzemeler	materiais	malzeme	material	N;NOM;PL;3	N
malzemeler	subministración	malzeme	subministración	N;NOM;PL;3	N
sesleri	sons	ses	son	N;NOM;PL;3	N
sesleri	sona	ses	sona	N;NOM;PL;3	N
sesleri	voces	ses	voz	N;NOM;PL;3	N
ölçüm	medida	ölçüm	medida	N;NOM;SG;3	N
tutulan	perdín	tut	perder	V;PFV;IND;POS;PRS;V.PTCP;PASS	V
tutulan	tiña	tut	ter	V;PFV;IND;POS;PRS;V.PTCP;PASS	V
tutulan	atopo	tut	atopo	V;PFV;IND;POS;PRS;V.PTCP;PASS	V
strateji	estratexia	strateji	estratexia	N;NOM;SG;3	N
kuruluşlar	organizacións	kuruluş	organización	N;NOM;PL;3	N
kuruluşlar	institucións	kuruluş	institución	N;NOM;PL;3	N
üretildi	producida	üre	producir	V;PFV;IND;SG;3;POS;PST;PASS	V
bak	mira	bak	miro	V;PFV;IMP;SG;2;POS;PRS	V
yapıların	estruturas	yapı	estrutura	N;GEN;PL;3	N
görüntüler	imaxes	görüntü	imaxe	N;NOM;PL;3	N
ağzı	boca	ağzı	boca	N;NOM;SG;3	N
işlemler	operacións	işlem	operación	N;NOM;PL;3	N
kurumlar	institucións	kurum	institución	N;NOM;PL;3	N
öneri	suxestión	öneri	suxestión	N;NOM;SG;3	N
öneri	proposta	öneri	proposta	N;NOM;SG;3	N
öneri	proposición	öneri	proposición	N;NOM;SG;3	N
rehberi	guía	rehber	guía	N;NOM;SG;3	N
hizmetler	servizos	hizmet	servizo	N;NOM;PL;3	N
başlıklar	temas	başlık	tema	N;NOM;PL;3	N
kırdı	rompeu	kır	rompar	V;PFV;IND;SG;3;POS;PST	V
kırdı	crebou	kır	crebar	V;PFV;IND;SG;3;POS;PST	V
kırdı	entraron	kır	entrar	V;PFV;IND;SG;3;POS;PST	V
düşmüş	caeu	düş	caeu	V;PFV;NFH;IND;SG;3;POS;PST	V
düşmüş	namorou	düş	namorar	V;PFV;NFH;IND;SG;3;POS;PST	V
düşmüş	adormeceu	düş	adormecer	V;PFV;NFH;IND;SG;3;POS;PST	V
düşmüş	cae	düş	caer	V;PFV;NFH;IND;SG;3;POS;PST	V
düşmüş	caeu	düş	caeu	V;PFV;NFH;IND;SG;3;POS;PST	V
düşmüş	namorado	düş	namorar	V;PFV;NFH;IND;SG;3;POS;PST	V
denklemi	ecuación	denklem	ecuación	N;NOM;SG;3	N
ilkeleri	principios	ilke	principio	N;NOM;PL;3	N
ilkeleri	políticas	ilke	política	N;NOM;PL;3	N
anlaşmazlık	conflito	anlaşmazlık	conflito	N;NOM;SG;3	N
domates	tomate	domates	tomate	N;NOM;SG;3	N
okullar	escolas	okul	escola	N;NOM;PL;3	N
çabaları	esforzos	çaba	esforzo	N;NOM;PL;3	N
hikaye	historia	hika	historia	N;NOM;SG;3	N
hikaye	relato	hika	relato	N;NOM;SG;3	N
cenazesi	funeral	cenaze	funeral	N;NOM;SG;3	N
cenazesi	enterro	cenaze	enterro	N;NOM;SG;3	N
hücreler	células	hücre	célula	N;NOM;PL;3	N
ormanları	bosques	orman	bosque	N;NOM;PL;3	N
gazeteciler	xornalistas	gazeteci	xornalista	N;NOM;PL;3	N
gazeteciler	xornalistas	gazeteci	xornalista	N;NOM;PL;3	N
şartlar	condicións	şart	condición	N;NOM;PL;3	N
şartlar	patoloxías	şart	patoloxía	N;NOM;PL;3	N
şartlar	termos	şart	ter	N;NOM;PL;3	N
şartlar	funcionamento	şart	funcionamento	N;NOM;PL;3	N
sevgiler	amor	sevgi	amor	N;NOM;PL;3	N
sevgiler	ama	sevgi	ama	N;NOM;PL;3	N
yakaladı	atrapado	yakala	atrapar	V;PFV;IND;SG;3;POS;PST	V
yakaladı	colleran	yakala	coller	V;PFV;IND;SG;3;POS;PST	V
duruyor	queda	dur	quedar	V;PROG;IND;SG;3;POS;INFM;PRS	V
seçti	elixín	seç	elixín	V;PFV;IND;SG;3;POS;PST	V
ayakkabı	zapato	ayakkabı	zapato	N;NOM;SG;3	N
ayakkabı	zapatos	ayakkabı	zapato	N;NOM;SG;3	N
ayakkabı	botas	ayakkabı	bota	N;NOM;SG;3	N
ayakkabı	tenis	ayakkabı	tenis	N;NOM;SG;3	N
öğrenmek	aprender	öğren	aprender	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
öğrenmek	aprendendo	öğren	aprender	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
öğrenmek	aprenden	öğren	aprender	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
öğrenmek	aprender	öğren	aprender	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
garden	xardín	garden	xardír	N;NOM;SG;3	N
garden	horta	garden	horta	N;NOM;SG;3	N
saldırdı	atacado	sal	atacar	V;PFV;IND;SG;3;POS;PST;CAUS	V
kendiliğinden	espontaneamente	kendiliğinden	espontaneamente	ADV	ADV
etkinliği	acontecemento	etkinlik	acontecemento	N;ACC;SG;3	N
etkinliği	eventos	etkinlik	evento	N;ACC;SG;3	N
etkinliği	evento	etkinlik	evento	N;ACC;SG;3	N
etkinliği	suceso	etkinlik	suceso	N;ACC;SG;3	N
temsilciler	representantes	temsilci	representante	N;NOM;PL;3	N
sesler	sons	ses	son	N;NOM;PL;3	N
sesler	sona	ses	sona	N;NOM;PL;3	N
sesler	voces	ses	voz	N;NOM;PL;3	N
davranışları	condutas	davranış	conduta	N;NOM;PL;3	N
davranışları	comportamento	davranış	comportamento	N;NOM;PL;3	N
davranışları	conducta	davranış	conducta	N;NOM;PL;3	N
davranışları	comportamentos	davranış	comportamento	N;NOM;PL;3	N
davranışları	conduta	davranış	conduta	N;NOM;PL;3	N
gitmiş	marchou	git	marchar	V;PFV;NFH;IND;SG;3;POS;PST	V
veritabanı	base	verit	base	N;NOM;SG;3	N
veritabanı	datos	verit	dato	N;NOM;SG;3	N
insanlık	humanidade	insanlık	humanidade	N;NOM;SG;3	N
element	elementos	element	elemento	N;NOM;SG;3	N
çevrilmiş	traducido	çevir	traducir	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V
dedesi	avó	dede	avó	N;NOM;SG;3	N
internette	liña	internet	liña	N;ESS;SG;3	N
planları	plans	plan	plan	N;ACC;PL;3	N
planları	planos	plan	plano	N;ACC;PL;3	N
biliyor	sabe	bil	saber	V;PROG;IND;SG;3;POS;INFM;PRS	V
biliyor	coñece	bil	coñecer	V;PROG;IND;SG;3;POS;INFM;PRS	V
biliyor	sábeo	bil	sábeo	V;PROG;IND;SG;3;POS;INFM;PRS	V
biliyor	sabes	bil	saber	V;PROG;IND;SG;3;POS;INFM;PRS	V
biliyor	sabe	bil	saber	V;PROG;IND;SG;3;POS;INFM;PRS	V
biliyor	sei	bil	saber	V;PROG;IND;SG;3;POS;INFM;PRS	V
biliyor	sabemos	bil	saber	V;PROG;IND;SG;3;POS;INFM;PRS	V
malzemeleri	ingredientes	malzeme	ingrediente	N;ACC;PL;3	N
peynir	queixo	peynir	queixo	N;NOM;SG;3	N
modeller	modelos	model	modelo	N;NOM;PL;3	N
haklar	dereitos	hak	dereito	N;NOM;PL;3	N
haklar	carta	hak	carta	N;NOM;PL;3	N
haklar	dereito	hak	dereito	N;NOM;PL;3	N
tasarımcısı	estilista	tasarımcı	estilista	N;NOM;SG;3	N
kralları	reis	kral	rei	N;ACC;PL;3	N
geliştirildi	desenvolveu	geliş	desenvolver	V;PFV;IND;SG;3;POS;PST;PASS	V
geliştirildi	desenvolvido	geliş	desenvolver	V;PFV;IND;SG;3;POS;PST;PASS	V
geliştirildi	desenvolvidos	geliş	desenvolver	V;PFV;IND;SG;3;POS;PST;PASS	V
geliştirildi	desenvolvemos	geliş	desenvolver	V;PFV;IND;SG;3;POS;PST;PASS	V
hafıza	memoria	hafız	memoria	N;NOM;SG;3	N
amaçlar	obxectivos	amaç	obxectivo	N;NOM;PL;3	N
amaçlar	propósitos	amaç	propósito	N;NOM;PL;3	N
tankı	tanque	tankı	tanque	N;NOM;SG;3	N
tankı	depósito	tankı	depósito	N;NOM;SG;3	N
station	comisaría	station	comisar	N;NOM;SG;3	N
station	estación	station	estación	N;NOM;SG;3	N
koşullar	condicións	koş	condición	N;NOM;PL;3	N
koşullar	patoloxías	koş	patoloxía	N;NOM;PL;3	N
koşullar	termos	koş	ter	N;NOM;PL;3	N
koşullar	funcionamento	koş	funcionamento	N;NOM;PL;3	N
tower	torre	tower	torre	N;NOM;SG;3	N
sohbet	conversación	sohbet	conversación	N;NOM;SG;3	N
sohbet	conversa	sohbet	converso	N;NOM;SG;3	N
soğan	cebola	soğ	cebola	N;NOM;SG;3	N
dizayn	deseño	dizayn	deseño	N;NOM;SG;3	N
tepkiler	reaccións	tepki	reacción	N;NOM;PL;3	N
tepkiler	reacción	tepki	reacción	N;NOM;PL;3	N
tepkiler	respostas	tepki	resposta	N;NOM;PL;3	N
düşünerek	pensando	düşün	pensar	V;PFV;IND;POS;PRS;V.CVB	V
düşünerek	pensar	düşün	pensar	V;PFV;IND;POS;PRS;V.CVB	V
çevrildi	traducido	çevir	traducir	V;PFV;IND;SG;3;POS;PST;PASS	V
adaylar	candidatos	aday	candidato	N;NOM;PL;3	N
çevrimiçi	liña	çevrimiçi	liña	N;NOM;SG;3	N
aniden	repente	aniden	repente	ADV	ADV
garanti	garantía	garanti	garantía	N;NOM;SG;3	N
kalmak	quedar	kal	quedar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
kalmak	quedará	kal	quedar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
parçacıklar	partículas	parçacık	partícula	N;NOM;PL;3	N
çalışıyor	funciona	çalış	funcionar	V;PROG;IND;SG;3;POS;INFM;PRS	V
çalışıyor	traballa	çalış	traballar	V;PROG;IND;SG;3;POS;INFM;PRS	V
çalışıyor	traballando	çalış	traballar	V;PROG;IND;SG;3;POS;INFM;PRS	V
çalışıyor	traballar	çalış	traballar	V;PROG;IND;SG;3;POS;INFM;PRS	V
bilir	sabe	bil	saber	V;IPFV;IND;SG;3;POS	V
bilir	coñece	bil	coñecer	V;IPFV;IND;SG;3;POS	V
bilir	sábeo	bil	sábeo	V;IPFV;IND;SG;3;POS	V
koymak	poñer	koy	poñer	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
koymak	poñendo	koy	poñer	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
koymak	pagando	koy	pagar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
koymak	pór	koy	pór	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
faaliyetler	actividades	faaliyet	actividade	N;NOM;PL;3	N
gezegenler	planetas	gezegen	planeta	N;NOM;PL;3	N
yasaları	leis	yasa	lei	N;NOM;PL;3	N
rejimi	réxime	rejim	réxime	N;ACC;SG;3	N
basket	baloncesto	basket	baloncesto	N;NOM;SG;3	N
camp	campo	camp	campo	N;NOM;SG;3	N
camp	campamento	camp	campamento	N;NOM;SG;3	N
camp	acampamento	camp	acampamento	N;NOM;SG;3	N
temsilcileri	representantes	temsilci	representante	N;NOM;PL;3	N
bireyler	persoas	birey	persoa	N;NOM;PL;3	N
bireyler	individuos	birey	individuo	N;NOM;PL;3	N
bireyler	autismo	birey	autismo	N;NOM;PL;3	N
mezarlık	cemiterio	mezarlık	cemiterio	N;NOM;SG;3	N
sakinleri	residentes	sakin	residente	N;ACC;PL;3	N
detayları	detalles	detay	detalle	N;NOM;PL;3	N
detayları	crédito	detay	crédito	N;NOM;PL;3	N
amaçları	obxectivos	amaç	obxectivo	N;ACC;PL;3	N
tamamlanmış	completa	tamamla	completar	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V
tamamlanmış	completar	tamamla	completar	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V
kayıtlar	discos	kayıt	disco	N;NOM;PL;3	N
parçacıkların	partículas	parçacık	partícula	N;GEN;PL;3	N
nedenleri	razóns	neden	razón	N;ACC;PL;3	N
nedenleri	polas	neden	pola	N;ACC;PL;3	N
nedenleri	motivos	neden	motivo	N;ACC;PL;3	N
nedenleri	causa	neden	causa	N;ACC;PL;3	N
nedenleri	causas	neden	causa	N;ACC;PL;3	N
dosyaları	arquivos	dosya	arquivo	N;NOM;PL;3	N
paketi	paquete	paket	paquete	N;NOM;SG;3	N
yatak	cama	yatak	cama	N;NOM;SG;3	N
akrabalık	relación	akrabalık	relación	N;NOM;SG;3	N
tesisi	instalacións	tesi	instalación	N;NOM;SG;3	N
temizlik	limpeza	temizlik	limpeza	N;NOM;SG;3	N
mountain	montaña	mountain	montaña	N;NOM;SG;3	N
kanıtlar	probas	kanıt	proba	N;NOM;PL;3	N
kanıtlar	evidencia	kanıt	evidencia	N;NOM;PL;3	N
kanıtlar	evidencias	kanıt	evidencia	N;NOM;PL;3	N
tanıtımı	promoción	tanıtım	promoción	N;NOM;SG;3	N
tanıtımı	ascenso	tanıtım	ascenso	N;NOM;SG;3	N
duvarları	paredes	duvar	parede	N;ACC;PL;3	N
duvarları	muros	duvar	muro	N;ACC;PL;3	N
duvarları	defensas	duvar	defensa	N;ACC;PL;3	N
müslümanların	musulmáns	müslüman	musulmáns	N;GEN;PL;3	N
açıkçası	francamente	açıkçası	francamente	ADV	ADV
üstünlük	dominación	üstünlük	dominación	N;NOM;SG;3	N
belgeler	documentos	belge	documento	N;NOM;PL;3	N
noktalar	puntos	nokta	punto	N;NOM;PL;3	N
noktalar	cabos	nokta	cabo	N;NOM;PL;3	N
noktalar	puntos	nokta	punto	N;NOM;PL;3	N
noktalar	manchas	nokta	mancha	N;NOM;PL;3	N
koltuk	asento	koltuk	asento	N;NOM;SG;3	N
koltuk	sitio	koltuk	sitio	N;NOM;SG;3	N
koltuk	cadeira	koltuk	cadeira	N;NOM;SG;3	N
fikirleri	opinión	fikir	opinión	N;NOM;PL;3	N
fikirleri	opinións	fikir	opinión	N;NOM;PL;3	N
fikirleri	ideas	fikir	idea	N;NOM;PL;3	N
politikalar	políticas	politika	política	N;NOM;PL;3	N
cehennem	inferno	cehenne	inferno	N;NOM;SG;3	N
cehennem	demo	cehenne	demo	N;NOM;SG;3	N
cehennem	cona	cehenne	cona	N;NOM;SG;3	N
çarpışma	mellora	çarpış	mellorar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
bozukluğu	trastorno	bozukluk	trastorno	N;NOM;SG;3	N
bozukluğu	desorde	bozukluk	desorde	N;NOM;SG;3	N
denklem	ecuación	denkle	ecuación	N;NOM;SG;3	N
egemenlik	dominación	egemenlik	dominación	N;NOM;SG;3	N
markası	marca	marka	marca	N;NOM;SG;3	N
öldürdü	mataron	öl	matar	V;PFV;IND;SG;3;POS;PST;CAUS	V
öldürdü	matou	öl	matar	V;PFV;IND;SG;3;POS;PST;CAUS	V
öldürdü	asasinado	öl	asasinar	V;PFV;IND;SG;3;POS;PST;CAUS	V
fransızlar	franceses	fransız	francese	N;NOM;PL;3	N
fransızlar	francés	fransız	francés	N;NOM;PL;3	N
ahlak	ética	ahlak	ética	N;NOM;SG;3	N
ahlak	vicepresidente	ahlak	vicepresidente	N;NOM;SG;3	N
ahlak	vicio	ahlak	vicio	N;NOM;SG;3	N
ahlak	moral	ahlak	moral	N;NOM;SG;3	N
ahlak	vontade	ahlak	vontade	N;NOM;SG;3	N
şiddetle	violencia	şiddet	violencia	N;INS;SG;3	N
işçiler	traballadores	işçi	traballador	N;NOM;PL;3	N
işçiler	obreiros	işçi	obreiro	N;NOM;PL;3	N
işçiler	empregados	işçi	empregado	N;NOM;PL;3	N
görüşmeler	entrevistas	görüşme	entrevista	N;NOM;PL;3	N
görüşmeler	debates	görüşme	debate	N;NOM;PL;3	N
görüşmeler	discusións	görüşme	discusión	N;NOM;PL;3	N
marsilya	marsella	marsilya	marsella	N;NOM;SG;3	N
biter	termina	bit	terminar	V;IPFV;IND;SG;3;POS	V
biter	remata	bit	rematar	V;IPFV;IND;SG;3;POS	V
kalıntılar	restos	kalıntı	resto	N;NOM;PL;3	N
kalıntılar	ruínas	kalıntı	ruína	N;NOM;PL;3	N
beklenmedik	inesperado	bekle	inesperar	V;PFV;POT;PL;1;NEG;PST	V
pasaportu	pasaporte	pasaport	pasaporte	N;ACC;SG;3	N
zincir	cadeas	zincir	cadea	N;NOM;SG;3	N
zincir	cadea	zincir	cadea	N;NOM;SG;3	N
zincir	subministración	zincir	subministración	N;NOM;SG;3	N
zincir	traballos	zincir	traballo	N;NOM;SG;3	N
çerçeve	foto	çerçev	foto	N;NOM;SG;3	N
cadde	rúa	cadde	rúa	N;NOM;SG;3	N
disiplin	disciplina	dis	disciplina	N;NOM;SG;3	N
çeşitlilik	diversidade	çeşitlilik	diversidade	N;NOM;SG;3	N
çeşitlilik	variedade	çeşitlilik	variedade	N;NOM;SG;3	N
uzaklık	distancia	uzaklık	distancia	N;NOM;SG;3	N
uzaklık	distancias	uzaklık	distancia	N;NOM;SG;3	N
yaratmak	crear	yarat	crear	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
yaratmak	creando	yarat	crear	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
yükselir	sobe	yüksel	sober	V;IPFV;IND;SG;3;POS	V
anlatıyor	di	anlat	dicir	V;PROG;IND;SG;3;POS;INFM;PRS	V
kararları	decisións	karar	decisión	N;ACC;PL;3	N
yöneticiler	directores	yönetici	director	N;NOM;PL;3	N
pazarı	mercado	pazar	mercado	N;ACC;SG;3	N
pazarı	mercados	pazar	mercado	N;ACC;SG;3	N
pazarı	feira	pazar	feira	N;ACC;SG;3	N
aydınlık	luz	aydınlık	luz	N;NOM;SG;3	N
asistanı	axudante	asistan	axudante	N;ACC;SG;3	N
aileleri	familias	aile	familia	N;ACC;PL;3	N
cihazlar	mecanismos	cihaz	mecanismo	N;NOM;PL;3	N
cihazlar	dispositivos	cihaz	dispositivo	N;NOM;PL;3	N
cihazlar	aparellos	cihaz	aparello	N;NOM;PL;3	N
cihazlar	utensilios	cihaz	utensilio	N;NOM;PL;3	N
okumak	lin	oku	lin	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
okumak	ler	oku	ler	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
okumak	lendo	oku	lendo	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
okumak	ler	oku	ler	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
şimdiden	xa	şimdiden	xa	ADV	ADV
yüzük	anel	yüzük	anel	N;NOM;SG;3	N
yüzük	aneis	yüzük	aneis	N;NOM;SG;3	N
deneyimi	experiencia	deney	experiencia	N;ACC;SG;3	N
bağlanmış	pegados	bağla	pegar	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V
bağlanmış	conectados	bağla	conectar	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V
bağlanmış	conectada	bağla	conectar	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V
bağlanmış	conectado	bağla	conectar	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V
bağlanmış	conectadas	bağla	conectar	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V
bağlanmış	conectan	bağla	conectar	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V
bağlanmış	conectadas	bağla	conectar	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V
aramaya	buscando	ara	buscar	V;PFV;DAT;IND;POS;PRS;V.MSDR	V
aramaya	busca	ara	buscar	V;PFV;DAT;IND;POS;PRS;V.MSDR	V
üçüncüsü	terceira	üçüncü	terceiro	ADJ;NOM;SG;3	ADJ
üçüncüsü	terceiro	üçüncü	terceiro	ADJ;NOM;SG;3	ADJ
iphone	iphone	iphon	iphone	N;NOM;SG;3	N
fikirler	opinión	fikir	opinión	N;NOM;PL;3	N
fikirler	opinións	fikir	opinión	N;NOM;PL;3	N
fikirler	ideas	fikir	idea	N;NOM;PL;3	N
sağlanan	ofrecía	sağla	ofrecer	V;PFV;IND;POS;PRS;V.PTCP;PASS	V
önerisi	suxestión	öneri	suxestión	N;NOM;SG;3	N
topluluklar	comunidades	topluluk	comunidade	N;NOM;PL;3	N
topluluklar	sociedades	topluluk	sociedade	N;NOM;PL;3	N
topluluklar	sociedade	topluluk	sociedade	N;NOM;PL;3	N
yakalandı	atrapado	yakala	atrapar	V;PFV;IND;SG;3;POS;PST;PASS	V
yakalandı	colleran	yakala	coller	V;PFV;IND;SG;3;POS;PST;PASS	V
yakalandı	capturado	yakala	capturado	V;PFV;IND;SG;3;POS;PST;PASS	V
yakalandı	capturados	yakala	capturar	V;PFV;IND;SG;3;POS;PST;PASS	V
çekimler	disparos	çekim	disparo	N;NOM;PL;3	N
kaybeder	perde	kaybet	perder	V;IPFV;IND;SG;3;POS	V
kaybeder	perder	kaybet	perder	V;IPFV;IND;SG;3;POS	V
kaybeder	perdemos	kaybet	perder	V;IPFV;IND;SG;3;POS	V
videoları	vídeos	video	vídeos	N;ACC;PL;3	N
kaydedilen	salvado	kaydet	salvar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V
kaydedilen	salvou	kaydet	salvar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V
sipariş	orde	sipariş	orde	N;NOM;SG;3	N
sipariş	xiro	sipariş	xiro	N;NOM;SG;3	N
sipariş	postal	sipariş	postal	N;NOM;SG;3	N
sipariş	ordes	sipariş	orde	N;NOM;SG;3	N
sipariş	orde	sipariş	orde	N;NOM;SG;3	N
sipariş	encargos	sipariş	encargo	N;NOM;SG;3	N
ağaçlar	árbores	ağaç	árbor	N;NOM;PL;3	N
ağaçlar	das	ağaç	das	N;NOM;PL;3	N
değişti	cambiou	değiş	cambiar	V;PFV;IND;SG;3;POS;PST	V
değişti	cambiei	değiş	cambiar	V;PFV;IND;SG;3;POS;PST	V
katılımı	participación	katılım	participación	N;ACC;SG;3	N
ilaçlar	medicinas	ilaç	medicina	N;NOM;PL;3	N
ilaçlar	medicina	ilaç	medicina	N;NOM;PL;3	N
ilaçlar	na	ilaç	na	N;NOM;PL;3	N
ilaçlar	médicos	ilaç	médico	N;NOM;PL;3	N
ilaçlar	menciña	ilaç	menciña	N;NOM;PL;3	N
ilaçlar	pílulas	ilaç	pílula	N;NOM;PL;3	N
ilaçlar	pastillas	ilaç	pastilla	N;NOM;PL;3	N
ilaçlar	somníferos	ilaç	somnífer	N;NOM;PL;3	N
yahudilere	xudeus	yahudi	xudeu	N;DAT;PL;3	N
teşhis	identificalos	teşhis	identificalo	N;NOM;SG;3	N
teşhis	identifiques	teşhis	identifique	N;NOM;SG;3	N
teşhis	diagnóstico	teşhis	diagnóstico	N;NOM;SG;3	N
teşhis	diagnose	teşhis	diagnose	N;NOM;SG;3	N
hayvanat	zoolóxico	hayvanat	zoolóxico	ADJ;NOM;SG;3	ADJ
iğne	prendedor	iğne	prendedor	N;NOM;SG;3	N
eşsiz	único	eşsiz	único	ADJ	ADJ
eşsiz	únicas	eşsiz	único	ADJ	ADJ
katılımcılar	participantes	katılımcı	participante	N;NOM;PL;3	N
ameliyat	cirurxía	ameliyat	cirurxía	N;NOM;SG;3	N
ameliyat	operación	ameliyat	operación	N;NOM;SG;3	N
