hostince	herbergen	hostinec	herbergen	N;INAN;NOM;MASC;PL;POS	N;PL
mor	pest	mor	pest	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
saxofonista	saxofonist	saxofonista	saxofonist	N;ANIM;NOM;MASC;SG;POS	N;MASC+FEM;SG
jedině	alleen	jedině	alleen	ADV;POS	ADV
jedině	slechts	jedině	slechts	ADV;POS	ADV
přírodovědec	natuuronderzoeker	přírodovědec	natuuronderzoeker	N;ANIM;NOM;MASC;SG;POS	N;MASC+FEM;SG
obrat	ommekeer	obrat	ommekeer	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
obrat	omzet	obrat	omzet	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
doklady	documenten	doklad	document	N;INAN;NOM;MASC;PL;POS	N;PL
doklady	papieren	doklad	papieren	N;INAN;NOM;MASC;PL;POS	N;PL
césar	cesar	césar	cesar	N;ANIM;NOM;MASC;SG;POS	N;MASC+FEM;SG
césar	césar	césar	césar	N;ANIM;NOM;MASC;SG;POS	N;MASC+FEM;SG
atlantis	atlantis	atlantis	atlantis	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
zásahy	interventies	zásah	interventie	N;INAN;NOM;MASC;PL;POS	N;PL
zásahy	tussenkomsten	zásah	tussenkomst	N;INAN;NOM;MASC;PL;POS	N;PL
zásahy	interventies	zásah	interventie	N;INAN;NOM;MASC;PL;POS	N;PL
plošiny	platforms	plošin	platform	N;NOM;FEM;PL;POS	N;PL
plošiny	platformen	plošin	platform	N;NOM;FEM;PL;POS	N;PL
viru	virus	vir	virus	N;INAN;GEN;MASC;SG;POS	N;NEUT;SG
sestavy	kits	sestava	kits	N;NOM;FEM;PL;POS	N;PL
sestavy	routines	sestava	routine	N;NOM;FEM;PL;POS	N;PL
mlýny	molens	mlýn	molen	N;INAN;NOM;MASC;PL;POS	N;PL
podvozku	chassis	podvozek	chassis	N;INAN;GEN;MASC;SG;POS	N;NEUT;SG
kantonů	kantons	kanton	kanton	N;INAN;GEN;MASC;PL;POS	N;PL
profilu	profiel	profil	profiel	N;INAN;GEN;MASC;SG;POS	N;NEUT;SG
kanadská	canadees	kanadský	canadees	ADJ;NOM;FEM;SG;POS	ADJ
kanadská	canadese	kanadský	canadees	ADJ;NOM;FEM;SG;POS	ADJ
partner	partner	partner	partner	N;ANIM;NOM;MASC;SG;POS	N;MASC+FEM;SG
konkurenční	competitief	konkurenční	competitief	ADJ;NOM;MASC;SG;POS	ADJ
konkurenční	competitieve	konkurenční	competitief	ADJ;NOM;MASC;SG;POS	ADJ
transformace	transformatie	transformace	transformatie	N;NOM;FEM;SG;POS	N;MASC+FEM;SG
profesionál	professional	profesionál	professional	N;ANIM;NOM;MASC;SG;POS	N;MASC+FEM;SG
inspiroval	inspirerend	inspirovat	inspireren	V;MASC;SG;POS;PST;V.PTCP;ACT	V;V.PTCP
inspiroval	geïnspireerd	inspirovat	inspireren	V;MASC;SG;POS;PST;V.PTCP;ACT	V;V.PTCP
inspiroval	geïnspireerde	inspirovat	inspireren	V;MASC;SG;POS;PST;V.PTCP;ACT	V;V.PTCP
odpověděl	geantwoord	odpovědět	antwoorden	V;MASC;SG;POS;PST;V.PTCP;ACT	V;V.PTCP
odpověděl	antwoordde	odpovědět	antwoorden	V;MASC;SG;POS;PST;V.PTCP;ACT	V;SG;PST;FIN
odpověděl	antwoordde	odpovědět	antwoorden	V;MASC;SG;POS;PST;V.PTCP;ACT	V;SG;PST;FIN
odpověděl	beantwoord	odpovědět	beantwoorden	V;MASC;SG;POS;PST;V.PTCP;ACT	V;V.PTCP
odpověděl	beantwoorde	odpovědět	beantwoorden	V;MASC;SG;POS;PST;V.PTCP;ACT	V;SG;PST;FIN
odpověděl	reageerde	odpovědět	reageren	V;MASC;SG;POS;PST;V.PTCP;ACT	V;SG;PST;FIN
zpravodaj	newsletter	zpravodaj	newsletter	N;ANIM;NOM;MASC;SG;POS	N;MASC+FEM;SG
zpravodaj	nieuwsbrief	zpravodaj	nieuwsbrief	N;ANIM;NOM;MASC;SG;POS	N;MASC+FEM;SG
zpravodaj	bulletin	zpravodaj	bulletin	N;ANIM;NOM;MASC;SG;POS	N;NEUT;SG
zpravodaj	rapporteur	zpravodaj	rapporteur	N;ANIM;NOM;MASC;SG;POS	N;MASC+FEM;SG
sdělení	communicatie	sdělení	communicatie	N;NOM;NEUT;SG;POS	N;MASC+FEM;SG
sdělení	mededeling	sdělení	mededeling	N;NOM;NEUT;SG;POS	N;MASC+FEM;SG
sdělení	communicatie	sdělení	communicatie	N;NOM;NEUT;SG;POS	N;MASC+FEM;SG
pruh	laan	pruh	laan	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
pruh	lane	pruh	laan	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
pruh	streep	pruh	streep	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
piloti	piloten	pilot	piloot	N;ANIM;NOM;MASC;PL;POS	N;PL
oldfield	oldfield	oldfield	oldfielen	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
plavidel	vaartuigen	plavidlo	vaartuig	N;GEN;NEUT;PL;POS	N;PL
deutscher	deutscher	deutscher	deutscher	N;MASC;SG;POS	N;MASC+FEM;SG
koloniální	koloniaal	koloniální	koloniaal	ADJ;NOM;MASC;SG;POS	ADJ
koloniální	koloniale	koloniální	koloniaal	ADJ;NOM;MASC;SG;POS	ADJ
muhammad	muhammad	muhammad	muhammad	N;ANIM;NOM;MASC;SG;POS	N;MASC+FEM;SG
muhammad	mohammed	muhammad	mohammed	N;ANIM;NOM;MASC;SG;POS	N;MASC+FEM;SG
hop	hop	hop	hop	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
ovce	schapen	ovce	schaap	N;NOM;FEM;PL;POS	N;PL
superpohár	supercup	superpohár	supercup	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
konfederace	confederatie	konfederace	confederatie	N;NOM;FEM;SG;POS	N;MASC+FEM;SG
konfederace	confederatie	konfederace	confederatie	N;NOM;FEM;SG;POS	N;MASC+FEM;SG
konfederace	bondsstaat	konfederace	bondsstaat	N;NOM;FEM;SG;POS	N;MASC+FEM;SG
účetní	boekhoudkundige	účetní	boekhoudkundig	ADJ;NOM;MASC;SG;POS	ADJ
náboženský	religieuze	náboženský	religieus	ADJ;INAN;NOM;MASC;SG;POS	ADJ
náboženský	religieus	náboženský	religieus	ADJ;INAN;NOM;MASC;SG;POS	ADJ
hluboký	diep	hluboký	diep	ADJ;INAN;NOM;MASC;SG;POS	ADJ
hluboký	diepe	hluboký	diep	ADJ;INAN;NOM;MASC;SG;POS	ADJ
synovec	neef	synovec	neef	N;ANIM;NOM;MASC;SG;POS	N;MASC+FEM;SG
synovec	neefje	synovec	neefje	N;ANIM;NOM;MASC;SG;POS	N;NEUT;SG
pokusů	pogingen	pokus	poging	N;INAN;GEN;MASC;PL;POS	N;PL
nesmysl	nonsens	nesmysl	nonsens	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
nesmysl	onzin	nesmysl	onzin	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
nesmysl	zever	nesmysl	zever	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
marketing	marketing	marketing	marketing	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
hymna	volkslied	hymna	volkslied	N;NOM;FEM;SG;POS	N;NEUT;SG
hymna	hymne	hymna	hymne	N;NOM;FEM;SG;POS	N;MASC+FEM;SG
potrubí	pijpleiding	potrubí	pijpleiding	N;NOM;NEUT;SG;POS	N;MASC+FEM;SG
potrubí	pijplijn	potrubí	pijplijn	N;NOM;NEUT;SG;POS	N;MASC+FEM;SG
potrubí	pipe	potrubí	pipe	N;NOM;NEUT;SG;POS	N;MASC+FEM;SG
potrubí	pijp	potrubí	pijp	N;NOM;NEUT;SG;POS	N;MASC+FEM;SG
potrubí	sanitair	potrubí	sanitair	N;NOM;NEUT;SG;POS	N;NEUT;SG
zatčení	arrestatie	zatčení	arrestatie	N;NOM;NEUT;SG;POS	N;MASC+FEM;SG
zatčení	aanhouding	zatčení	aanhouding	N;NOM;NEUT;SG;POS	N;MASC+FEM;SG
nutná	noodzakelijke	nutný	noodzakelijk	ADJ;NOM;FEM;SG;POS	ADJ
nutná	nodig	nutný	nodig	ADJ;NOM;FEM;SG;POS	ADJ
nutná	noodzakelijk	nutný	noodzakelijk	ADJ;NOM;FEM;SG;POS	ADJ
položek	items	položka	item	N;GEN;FEM;PL;POS	N;PL
opuštění	stopzetting	opuštění	stopzetting	N;NOM;NEUT;SG;POS	N;MASC+FEM;SG
odborníci	professionals	odborník	professional	N;ANIM;NOM;MASC;PL;POS	N;PL
odborníci	professionelen	odborník	professioneel	N;ANIM;NOM;MASC;PL;POS	N;PL
odborníci	vakmensen	odborník	vakmens	N;ANIM;NOM;MASC;PL;POS	N;PL
odborníci	experts	odborník	expert	N;ANIM;NOM;MASC;PL;POS	N;PL
odborníci	experten	odborník	expert	N;ANIM;NOM;MASC;PL;POS	N;PL
odborníci	specialisten	odborník	specialist	N;ANIM;NOM;MASC;PL;POS	N;PL
portugalské	portugese	portugalský	portugees	ADJ;NOM;NEUT;SG;POS	ADJ
portugalské	portugees	portugalský	portugees	ADJ;NOM;NEUT;SG;POS	ADJ
stanovena	vaste	stanovený	vast	ADJ;POS;V.PTCP;PASS	ADJ
panorama	panorama	panorama	panorama	N;NOM;NEUT;SG;POS	N;NEUT;SG
panorama	skyline	panorama	skyline	N;NOM;NEUT;SG;POS	N;MASC+FEM;SG
kancléř	bondskanselier	kancléř	bondskanselier	N;ANIM;NOM;MASC;SG;POS	N;MASC+FEM;SG
kancléř	kanselier	kancléř	kanselier	N;ANIM;NOM;MASC;SG;POS	N;MASC+FEM;SG
mozek	brein	mozek	brein	N;INAN;NOM;MASC;SG;POS	N;NEUT;SG
mozek	brein	mozek	brein	N;INAN;NOM;MASC;SG;POS	N;NEUT;SG
zločin	misdrijf	zločin	misdrijf	N;INAN;NOM;MASC;SG;POS	N;NEUT;SG
zločin	misdrijf	zločin	misdrijf	N;INAN;NOM;MASC;SG;POS	N;NEUT;SG
zločin	misdaad	zločin	misdaad	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
zločin	criminaliteit	zločin	criminaliteit	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
převod	overplaatsing	převod	overplaatsing	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
převod	transfer	převod	transfer	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
převod	overdracht	převod	overdracht	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
kanálů	kanalen	kanál	kanaal	N;INAN;GEN;MASC;PL;POS	N;PL
ničení	verwoesting	ničení	verwoesting	N;NOM;NEUT;SG;POS	N;MASC+FEM;SG
ničení	vernietiging	ničení	vernietiging	N;NOM;NEUT;SG;POS	N;MASC+FEM;SG
ničení	destructie	ničení	destructie	N;NOM;NEUT;SG;POS	N;MASC+FEM;SG
ničení	vernieling	ničení	vernieling	N;NOM;NEUT;SG;POS	N;MASC+FEM;SG
cache	cache	cacho	cach	N;NOM;MASC;SG;POS	N;MASC+FEM;SG
zveřejnil	gepost	zveřejnit	posten	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT	V;V.PTCP
zveřejnil	geplaatste	zveřejnit	plaatsen	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT	V;V.PTCP
zveřejnil	geplaatst	zveřejnit	plaatsen	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT	V;V.PTCP
návštěvníky	bezoekers	návštěvník	bezoeker	N;ANIM;ACC;MASC;PL;POS	N;PL
dosáhli	bereikt	dosáhnout	bereiken	V;ANIM;MASC;PL;POS;PST;V.PTCP;ACT	V;V.PTCP
balet	ballet	balet	ballet	N;INAN;NOM;MASC;SG;POS	N;NEUT;SG
bomby	bommen	bomba	bom	N;NOM;FEM;PL;POS	N;PL
předchůdci	voorgangers	předchůdce	voorganger	N;ANIM;NOM;MASC;PL;POS	N;PL
hdp	bnp	hdp	bnp	N;INAN;MASC;POS	N;NEUT;SG
hdp	bbp	hdp	bbp	N;INAN;MASC;POS	N;NEUT;SG
normálně	normaliter	normálně	normaliter	ADV;POS	ADV
pozemek	grond	pozemek	grond	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
pozemek	land	pozemek	land	N;INAN;NOM;MASC;SG;POS	N;NEUT;SG
uplatnit	solliciteren	uplatnit	solliciteren	V;POS;NFIN	V;NFIN
uplatnit	toepassen	uplatnit	toepassen	V;POS;NFIN	V;NFIN
uplatnit	inwisselen	uplatnit	inwisselen	V;POS;NFIN	V;NFIN
uplatnit	verlossen	uplatnit	verlossen	V;POS;NFIN	V;NFIN
uplatnit	verzilveren	uplatnit	verzilveren	V;POS;NFIN	V;NFIN
zúčastnit	bijwonen	zúčastnit	bijwonen	V;PFV;POS;NFIN	V;NFIN
kazatel	prediker	kazatel	predik	N;ANIM;NOM;MASC;SG;POS	N;MASC+FEM;SG
kazatel	predikant	kazatel	predikant	N;ANIM;NOM;MASC;SG;POS	N;MASC+FEM;SG
připraven	gereed	připravený	gereed	ADJ;MASC;SG;POS;V.PTCP;PASS	ADJ
připraven	klaar	připravený	klaar	ADJ;MASC;SG;POS;V.PTCP;PASS	ADJ
ostré	scherp	ostrý	scherp	ADJ;NOM;NEUT;SG;POS	ADJ
ostré	scherpe	ostrý	scherp	ADJ;NOM;NEUT;SG;POS	ADJ
zeměpisné	geografisch	zeměpisný	geografisch	ADJ;NOM;NEUT;SG;POS	ADJ
zeměpisné	geografisch	zeměpisný	geografisch	ADJ;NOM;NEUT;SG;POS	ADJ
drak	draak	drak	draak	N;ANIM;NOM;MASC;SG;POS	N;MASC+FEM;SG
drak	dragon	drak	dragon	N;ANIM;NOM;MASC;SG;POS	N;MASC+FEM;SG
dosah	bereik	dosah	bereik	N;INAN;NOM;MASC;SG;POS	N;NEUT;SG
dosah	bereik	dosah	bereik	N;INAN;NOM;MASC;SG;POS	N;NEUT;SG
chemický	chemisch	chemický	chemisch	ADJ;INAN;NOM;MASC;SG;POS	ADJ
sud	vat	sud	vat	N;INAN;NOM;MASC;SG;POS	N;NEUT;SG
sud	barrel	sud	barrel	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
sud	vat	sud	vat	N;INAN;NOM;MASC;SG;POS	N;NEUT;SG
sud	sud	sud	sud	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
sud	vat	sud	vat	N;INAN;NOM;MASC;SG;POS	N;NEUT;SG
filmografie	filmografie	filmografie	filmografie	N;NOM;FEM;SG;POS	N;MASC+FEM;SG
astronomie	astronomie	astronomie	astronomie	N;NOM;FEM;SG;POS	N;MASC+FEM;SG
přirozený	natuurlijk	přirozený	natuurlijk	ADJ;INAN;NOM;MASC;SG;POS	ADJ
přirozený	natuurlijke	přirozený	natuurlijk	ADJ;INAN;NOM;MASC;SG;POS	ADJ
allmusic	allmusic	allmusic	allmusic	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
citroën	citroën	citroën	citroën	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
uhlíku	carbon	uhlík	carbon	N;INAN;GEN;MASC;SG;POS	N;MASC+FEM;SG
uhlíku	koolstof	uhlík	koolstof	N;INAN;GEN;MASC;SG;POS	N;MASC+FEM;SG
dělník	arbeider	dělník	arbeider	N;ANIM;NOM;MASC;SG;POS	N;MASC+FEM;SG
dělník	arbeider	dělník	arbeider	N;ANIM;NOM;MASC;SG;POS	N;MASC+FEM;SG
dělník	werker	dělník	werker	N;ANIM;NOM;MASC;SG;POS	N;MASC+FEM;SG
dělník	werknemer	dělník	werknemer	N;ANIM;NOM;MASC;SG;POS	N;MASC+FEM;SG
dělník	arbeider	dělník	arbeider	N;ANIM;NOM;MASC;SG;POS	N;MASC+FEM;SG
potkal	ontmoet	potkat	ontmoeten	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT	V;V.PTCP
potkal	ontmoette	potkat	ontmoeten	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT	V;SG;PST;FIN
ramena	schouders	rameno	schouder	N;NOM;NEUT;PL;POS	N;PL
zvuky	klanken	zvuk	klank	N;INAN;NOM;MASC;PL;POS	N;PL
zvuky	geluiden	zvuk	geluiden	N;INAN;NOM;MASC;PL;POS	N;PL
zvuky	geluiden	zvuk	geluiden	N;INAN;NOM;MASC;PL;POS	N;PL
bibli	bijbel	bible	bijbel	N;ACC;FEM;SG;POS	N;MASC+FEM;SG
požadoval	geëist	požadovat	eisen	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT	V;V.PTCP
požadoval	eiste	požadovat	eisen	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT	V;SG;PST;FIN
požadoval	geëiste	požadovat	eisen	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT	V;V.PTCP
palestině	palestina	palestina	palestina	N;DAT;FEM;SG;POS	N;NEUT;SG
homosexuální	homoseksuele	homosexuální	homoseksueel	ADJ;NOM;MASC;SG;POS	ADJ
výpočetní	computationele	výpočetní	computionioneel	ADJ;NOM;FEM;SG;POS	ADJ
prezidentských	presidentiële	prezidentský	presidentiel	ADJ;GEN;MASC;PL;POS	ADJ
prezidentských	presidentieel	prezidentský	presidentieel	ADJ;GEN;MASC;PL;POS	ADJ
buňka	cel	buňka	cel	N;NOM;FEM;SG;POS	N;MASC+FEM;SG
gama	gamma	gama	gamma	N;NOM;MASC;SG;POS	N;NEUT;SG
proteinů	proteïnen	protein	proteïn	N;INAN;GEN;MASC;PL;POS	N;PL
proteinů	eiwitten	protein	eiwit	N;INAN;GEN;MASC;PL;POS	N;PL
duši	ziel	duše	ziel	N;ACC;FEM;SG;POS	N;MASC+FEM;SG
duši	soul	duše	soul	N;ACC;FEM;SG;POS	N;MASC+FEM;SG
zveřejnění	openbaarmaking	zveřejnění	openbaarmaking	N;NOM;NEUT;SG;POS	N;MASC+FEM;SG
zveřejnění	publicatie	zveřejnění	publicatie	N;NOM;NEUT;SG;POS	N;MASC+FEM;SG
zveřejnění	publikatie	zveřejnění	publikatie	N;NOM;NEUT;SG;POS	N;MASC+FEM;SG
zveřejnění	bekendmaking	zveřejnění	bekendmaking	N;NOM;NEUT;SG;POS	N;MASC+FEM;SG
zveřejnění	publicatie	zveřejnění	publicatie	N;NOM;NEUT;SG;POS	N;MASC+FEM;SG
zveřejnění	uitgeverij	zveřejnění	uitgeverij	N;NOM;NEUT;SG;POS	N;MASC+FEM;SG
držet	vasthouden	držet	vasthouden	V;POS;NFIN	V;NFIN
porazit	verslaan	porazit	verslaan	V;PFV;POS;NFIN	V;NFIN
ukázky	manifestaties	ukázka	manifestatie	N;NOM;FEM;PL;POS	N;PL
ukázky	demonstraties	ukázka	demonstratie	N;NOM;FEM;PL;POS	N;PL
ukázky	betogingen	ukázka	betoging	N;NOM;FEM;PL;POS	N;PL
ukázky	monsters	ukázka	monster	N;NOM;FEM;PL;POS	N;PL
porucha	storing	porucha	storing	N;NOM;FEM;SG;POS	N;MASC+FEM;SG
porucha	defect	porucha	defect	N;NOM;FEM;SG;POS	N;NEUT;SG
porucha	stoornis	porucha	stoornis	N;NOM;FEM;SG;POS	N;MASC+FEM;SG
porucha	wanorde	porucha	wanorde	N;NOM;FEM;SG;POS	N;MASC+FEM;SG
emma	emma	emma	emma	N;NOM;FEM;SG;POS	N;MASC+FEM;SG
léky	medicijnen	lék	medicijn	N;INAN;NOM;MASC;PL;POS	N;PL
léky	drugs	lék	drug	N;INAN;NOM;MASC;PL;POS	N;PL
léky	geneesmiddelen	lék	geneesmiddelen	N;INAN;NOM;MASC;PL;POS	N;PL
léky	medicijnen	lék	medicijn	N;INAN;NOM;MASC;PL;POS	N;PL
léky	medicijnen	lék	medicijn	N;INAN;NOM;MASC;PL;POS	N;PL
ledové	ijzige	ledový	ijzige	ADJ;NOM;FEM;SG;POS	ADJ
krajinu	landschap	krajina	landschap	N;ACC;FEM;SG;POS	N;NEUT;SG
metr	meter	metr	meter	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
metr	meter	metr	meter	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
tón	toon	tón	toon	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
tón	toontje	tón	toon	N;INAN;NOM;MASC;SG;POS	N;NEUT;SG
tón	tone	tón	tone	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
slavík	nachtegaal	slavík	nachtegaal	N;ANIM;NOM;MASC;SG;POS	N;MASC+FEM;SG
slavík	zangvogel	slavík	zangvogel	N;ANIM;NOM;MASC;SG;POS	N;MASC+FEM;SG
basketbal	basketball	basketbal	basketball	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
basketbal	basketbal	basketbal	basketbal	N;INAN;NOM;MASC;SG;POS	N;NEUT;SG
smrk	spruce	smrk	spruce	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
smrk	spar	smrk	spar	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
zima	kou	zima	kou	N;NOM;FEM;SG;POS	N;MASC+FEM;SG
zima	winter	zima	winter	N;NOM;FEM;SG;POS	N;MASC+FEM;SG
frankfurtu	frankfurt	frankfurt	frankfurt	N;INAN;GEN;MASC;SG;POS	N;MASC+FEM;SG
hnědý	bruine	hnědý	bruin	ADJ;INAN;NOM;MASC;SG;POS	ADJ
hnědý	bruin	hnědý	bruin	ADJ;INAN;NOM;MASC;SG;POS	ADJ
sporné	twijfelachtige	sporný	twijfelachtig	ADJ;NOM;NEUT;SG;POS	ADJ
sporné	twijfelachtig	sporný	twijfelachtig	ADJ;NOM;NEUT;SG;POS	ADJ
extrémní	extreme	extrémní	extreem	ADJ;NOM;MASC;SG;POS	ADJ
extrémní	extreem	extrémní	extreem	ADJ;NOM;MASC;SG;POS	ADJ
éra	tijdperk	éra	tijdperk	N;NOM;FEM;SG;POS	N;NEUT;SG
éra	era	éra	era	N;NOM;FEM;SG;POS	N;NEUT;SG
signály	seinen	signál	sein	N;INAN;NOM;MASC;PL;POS	N;PL
signály	signalen	signál	signaal	N;INAN;NOM;MASC;PL;POS	N;PL
holý	blote	holý	bloot	ADJ;ANIM;NOM;MASC;SG;POS	ADJ
dokládá	illustreert	dokládat	illustreren	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V;SG;PRS;FIN
ideologie	ideologie	ideologie	ideologie	N;NOM;FEM;SG;POS	N;MASC+FEM;SG
odhad	schatting	odhad	schatting	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
odhad	raming	odhad	raming	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
odhad	inschatting	odhad	inschatting	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
odhad	schatting	odhad	schatting	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
odhad	raming	odhad	raming	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
odhad	schatting	odhad	schatting	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
pacienta	patiënt	pacient	patiënt	N;ANIM;ACC;MASC;SG;POS	N;MASC+FEM;SG
pacienta	patient	pacient	patienen	N;ANIM;ACC;MASC;SG;POS	N;MASC+FEM;SG
irské	ierse	irský	iers	ADJ;NOM;NEUT;SG;POS	ADJ
irské	iers	irský	iers	ADJ;NOM;NEUT;SG;POS	ADJ
kázání	preek	kázání	preek	N;NOM;NEUT;SG;POS	N;MASC+FEM;SG
kázání	preek	kázání	preek	N;NOM;NEUT;SG;POS	N;MASC+FEM;SG
poválečné	naoorlogse	poválečný	naoorlogs	ADJ;NOM;NEUT;SG;POS	ADJ
prázdná	leeg	prázdný	leeg	ADJ;NOM;FEM;SG;POS	ADJ
prázdná	lege	prázdný	leeg	ADJ;NOM;FEM;SG;POS	ADJ
dvojí	dubbele	dvojí	dubbel	ADJ;NOM;MASC;SG	ADJ
dvojí	duale	dvojí	duaal	ADJ;NOM;MASC;SG	ADJ
převodovka	transmissie	převodovka	transmissie	N;NOM;FEM;SG;POS	N;MASC+FEM;SG
převodovka	versnellingsbak	převodovka	versnellingsbak	N;NOM;FEM;SG;POS	N;MASC+FEM;SG
pohřebiště	kerkhof	pohřebiště	kerkhof	N;NOM;NEUT;SG;POS	N;NEUT;SG
pohřebiště	begraafplaats	pohřebiště	begraafplaats	N;NOM;NEUT;SG;POS	N;MASC+FEM;SG
strop	plafond	strop	plafond	N;INAN;NOM;MASC;SG;POS	N;NEUT;SG
zemře	sterft	zemřít	sterven	V;IND;SG;3;POS;PRS;FIN;ACT	V;SG;PRS;FIN
údržbu	onderhoud	údržba	onderhoud	N;ACC;FEM;SG;POS	N;NEUT;SG
plnit	vervullen	plnit	vervullen	V;IPFV;POS;NFIN	V;NFIN
portugalská	portugese	portugalský	portugees	ADJ;NOM;FEM;SG;POS	ADJ
portugalská	portugees	portugalský	portugees	ADJ;NOM;FEM;SG;POS	ADJ
rozcestí	kruispunt	rozcestí	kruispunt	N;NOM;NEUT;SG;POS	N;NEUT;SG
výdělek	winst	výdělek	winst	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
porozumění	inzicht	porozumění	inzicht	N;NOM;NEUT;SG;POS	N;NEUT;SG
porozumění	begrip	porozumění	begrip	N;NOM;NEUT;SG;POS	N;NEUT;SG
biblické	bijbels	biblický	bijbel	ADJ;NOM;NEUT;SG;POS	ADJ
biblické	bijbelse	biblický	bijbels	ADJ;NOM;NEUT;SG;POS	ADJ
pánve	pannen	pánev	pannen	N;NOM;FEM;PL;POS	N;PL
nabídka	offerte	nabídka	offert	N;NOM;FEM;SG;POS	N;MASC+FEM;SG
nabídka	bod	nabídka	bod	N;NOM;FEM;SG;POS	N;NEUT;SG
nabídka	aanbod	nabídka	aanbod	N;NOM;FEM;SG;POS	N;NEUT;SG
nabídka	aanbieding	nabídka	aanbieding	N;NOM;FEM;SG;POS	N;MASC+FEM;SG
pomáhat	helpen	pomáhat	helpen	V;IPFV;POS;NFIN	V;NFIN
nadpis	kop	nadpis	kop	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
nadpis	koptekst	nadpis	koptekst	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
nadpis	krantenkop	nadpis	krantenkop	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
nadpis	koers	nadpis	koers	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
nadpis	rubriek	nadpis	rubriek	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
nadpis	titel	nadpis	titel	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
hole	clubs	hůl	club	N;NOM;FEM;PL;POS	N;PL
hole	stokken	hůl	stok	N;NOM;FEM;PL;POS	N;PL
hole	sticks	hůl	stick	N;NOM;FEM;PL;POS	N;PL
hole	stokjes	hůl	stok	N;NOM;FEM;PL;POS	N;PL
klarinet	klarinet	klarinet	klarinet	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
křižníky	kruisers	křižník	kruiser	N;INAN;NOM;MASC;PL;POS	N;PL
patent	octrooi	patent	octrooi	N;INAN;NOM;MASC;SG;POS	N;NEUT;SG
patent	patent	patent	patent	N;INAN;NOM;MASC;SG;POS	N;NEUT;SG
absence	afwezigheid	absence	afwezigheid	N;NOM;FEM;SG;POS	N;MASC+FEM;SG
absence	afwezigheid	absence	afwezigheid	N;NOM;FEM;SG;POS	N;MASC+FEM;SG
