del	de	del	de	ADP;MASC;SG	ADP
alguien	alguén	alguien	alguén	PRO;SG	PRO
alguien	que	alguien	que	PRO;SG	PRO
estrellas	estrelas	estrella	estrela	N;PL	N
estrellas	das	estrella	das	N;PL	N
sangre	sangue	sangre	sangue	N;FEM;SG	N
resistencia	resistencia	resistencia	resistencia	N;FEM;SG	N
conflicto	conflito	conflicto	conflito	N;MASC;SG	N
software	software	software	software	N;MASC;SG	N
volumen	volume	volumen	volume	N;MASC;SG	N
técnico	técnico	técnico	técnico	N;MASC;SG	N
técnico	técnica	técnico	técnica	N;MASC;SG	N
humano	humanos	humano	humano	ADJ;MASC;SG	ADJ
humano	humana	humano	humano	ADJ;MASC;SG	ADJ
humano	humano	humano	humano	ADJ;MASC;SG	ADJ
consecuencia	consecuencia	consecuencia	consecuencia	N;FEM;SG	N
colaboración	colaboración	colaboración	colaboración	N;FEM;SG	N
aparecen	parecen	aparecer	parecer	V;IND;PL;3;PRS;FIN	V
colores	cores	color	cora	N;MASC;PL	N
per	por	per	por	ADP	ADP
materiales	materiais	material	material	N;MASC;PL	N
materiales	material	material	material	N;MASC;PL	N
materiales	prima	material	prima	N;MASC;PL	N
materiales	materiais	material	material	N;MASC;PL	N
carta	carta	carta	carta	N;FEM;SG	N
carta	letra	carta	letra	N;FEM;SG	N
centros	centros	centro	centro	N;MASC;PL	N
curso	suposto	curso	suposto	N;MASC;SG	N
fiestas	festas	fiesta	festa	N;FEM;PL	N
fiestas	partidos	fiesta	partido	N;FEM;PL	N
simplemente	simplemente	simplemente	simple	ADV	ADV
simplemente	só	simplemente	só	ADV	ADV
simplemente	só	simplemente	só	ADV	ADV
japonés	xaponeses	japonés	xaponés	N;MASC;SG	N
opinión	opinión	opinión	opinión	N;FEM;SG	N
opinión	na	opinión	na	N;FEM;SG	N
temperatura	temperatura	temperatura	temperatura	N;FEM;SG	N
propuesta	proposta	propuesta	proposta	N;FEM;SG	N
propuesta	proposición	propuesta	proposición	N;FEM;SG	N
decisión	decisión	decisión	decisión	N;FEM;SG	N
concepción	deseño	concepción	deseño	N;FEM;SG	N
cara	cara	cara	cara	N;FEM;SG	N
cara	rostro	cara	rostro	N;FEM;SG	N
editor	edición	editor	edición	N;MASC;SG	N
hogar	fogar	hogar	fogar	N;MASC;SG	N
hogar	casa	hogar	casa	N;MASC;SG	N
hogar	á	hogar	á	N;MASC;SG	N
hogar	na	hogar	na	N;MASC;SG	N
experiencia	experiencia	experiencia	experiencia	N;FEM;SG	N
abierto	aberta	abierto	aberto	ADJ;MASC;SG;V.PTCP	ADJ
noroeste	noroeste	noroeste	noroeste	N;SG	N
participantes	participación	participante	participación	N;PL	N
participantes	participantes	participante	participante	N;PL	N
instituciones	institucións	institución	institución	N;FEM;PL	N
monasterio	mosteiro	monasterio	mosteiro	N;MASC;SG	N
nota	nota	nota	nota	N;FEM;SG	N
concurso	competición	concurso	competición	N;MASC;SG	N
seguir	seguir	seguir	seguir	V;NFIN	V
seguir	seguen	seguir	seguir	V;NFIN	V
seguir	siga	seguir	siga	V;NFIN	V
dólares	dólares	dólar	dólar	N;MASC;PL	N
peces	peixes	pez	peixe	N;MASC;PL	N
peces	peixe	pez	peixe	N;MASC;PL	N
ascenso	promoción	ascenso	promoción	N;MASC;SG	N
ascenso	ascenso	ascenso	ascenso	N;MASC;SG	N
planeta	planeta	planeta	planeta	N;MASC;SG	N
monumento	día	monumento	día	N;MASC;SG	N
monumento	caídos	monumento	caído	N;MASC;SG	N
monumento	monumentos	monumento	monumento	N;MASC;SG	N
marcha	marzo	marcha	marzo	N;FEM;SG	N
marcha	marcha	marcha	marcha	N;FEM;SG	N
representación	representación	representación	representación	N;FEM;SG	N
ingeniería	enxeñería	ingeniería	enxeñería	N;FEM;SG	N
semanas	semanas	semana	semana	N;FEM;PL	N
saber	sabes	saber	saber	V;NFIN	V
saber	sabe	saber	saber	V;NFIN	V
saber	sei	saber	saber	V;NFIN	V
saber	sabemos	saber	saber	V;NFIN	V
utilizar	usamos	utilizar	usar	V;NFIN	V
utilizar	usar	utilizar	usar	V;NFIN	V
utilizar	usan	utilizar	usar	V;NFIN	V
piezas	partes	pieza	parte	N;FEM;PL	N
piezas	pezas	pieza	peza	N;FEM;PL	N
piezas	clave	pieza	clave	N;FEM;PL	N
piezas	anacos	pieza	anaco	N;FEM;PL	N
piezas	pedazos	pieza	pedazo	N;FEM;PL	N
participar	participar	participar	participar	V;NFIN	V
poner	poñer	poner	poñer	V;NFIN	V
poner	poñendo	poner	poñer	V;NFIN	V
poner	pagando	poner	pagar	V;NFIN	V
poner	pór	poner	pór	V;NFIN	V
corea	corea	corear	corea	N;SG	N
religión	relixión	religión	relixión	N;FEM;SG	N
técnicas	técnicas	técnica	técnica	N;FEM;PL	N
estaciones	estacións	estación	estación	N;FEM;PL	N
estaciones	comisarías	estación	comisarías	N;FEM;PL	N
estaciones	postos	estación	posto	N;FEM;PL	N
escuelas	escolas	escuela	escola	N;FEM;PL	N
elección	elección	elección	elección	N;FEM;SG	N
elección	eleccións	elección	elección	N;FEM;SG	N
elección	opción	elección	opción	N;FEM;SG	N
elección	elección	elección	elección	N;FEM;SG	N
elección	escolla	elección	escolla	N;FEM;SG	N
elección	alternativa	elección	alternativa	N;FEM;SG	N
clases	clases	clase	clase	N;FEM;PL	N
clases	clase	clase	clase	N;FEM;PL	N
completamente	totalmente	completamente	total	ADV	ADV
completamente	totalmente	completamente	total	ADV	ADV
completamente	completamente	completamente	completamente	ADV	ADV
vuelo	voo	vuelo	voo	N;MASC;SG	N
parlamento	parlamento	parlamento	parlamento	N;MASC;SG	N
florida	florida	florida	floridar	N;FEM;SG	N
económico	económico	económico	económico	ADJ;MASC;SG	ADJ
económico	económicas	económico	económico	ADJ;MASC;SG	ADJ
económico	económica	económico	económico	ADJ;MASC;SG	ADJ
rápidamente	rapidamente	rápidamente	rapidamente	ADV	ADV
rápidamente	rapidamente	rápidamente	rapidamente	ADV	ADV
rápidamente	axiña	rápidamente	axiña	ADV	ADV
sabe	sabe	saber	saber	V;IND;SG;3;PRS;FIN	V
sabe	coñece	saber	coñecer	V;IND;SG;3;PRS;FIN	V
sabe	sábeo	saber	sábeo	V;IND;SG;3;PRS;FIN	V
nave	barco	nave	barco	N;FEM;SG	N
posibilidad	posibilidade	posibilidad	posibilidade	N;FEM;SG	N
directo	directo	directo	directo	ADJ;MASC;SG	ADJ
directo	directa	directo	directo	ADJ;MASC;SG	ADJ
totalmente	totalmente	totalmente	total	ADV	ADV
totalmente	totalmente	totalmente	total	ADV	ADV
totalmente	completamente	totalmente	completamente	ADV	ADV
totalmente	totalmente	totalmente	total	ADV	ADV
volver	volver	volver	volver	V;NFIN	V
autoridades	autoridades	autoridad	autoridade	N;FEM;PL	N
pista	pista	pista	pistar	N;FEM;SG	N
pista	camiño	pista	camiño	N;FEM;SG	N
pista	rastro	pista	rastro	N;FEM;SG	N
pista	cambios	pista	cambio	N;FEM;SG	N
pista	hipódromo	pista	hipódromo	N;FEM;SG	N
pista	pista	pista	pistar	N;FEM;SG	N
pista	idea	pista	idea	N;FEM;SG	N
iglesias	igrexas	iglesia	igrexa	N;FEM;PL	N
método	método	método	método	N;MASC;SG	N
concierto	concerto	concierto	concerto	N;MASC;SG	N
concierto	balde	concierto	balde	N;MASC;SG	N
concierto	espectáculo	concierto	espectáculo	N;MASC;SG	N
cuarta	cuarto	cuarto	cuarto	ADJ;FEM;SG	ADJ
cuarta	cuarta	cuarto	cuarto	ADJ;FEM;SG	ADJ
agricultura	agricultura	agricultura	agricultura	N;FEM;SG	N
par	par	par	par	N;MASC;SG	N
capaz	capaz	capaz	capaz	ADJ;SG	ADJ
capaz	capaces	capaz	capaz	ADJ;SG	ADJ
capaz	capaz	capaz	capaz	ADJ;SG	ADJ
tratamiento	tratamento	tratamiento	tratamento	N;MASC;SG	N
tratamiento	tratamentos	tratamiento	tratamento	N;MASC;SG	N
tratamiento	trato	tratamiento	trato	N;MASC;SG	N
especiales	especial	especial	especial	ADJ;PL	ADJ
especiales	especiais	especial	especial	ADJ;PL	ADJ
nueve	9	nueve	9	NUM;PL	NUM
bosque	bosque	bosque	bosque	N;MASC;SG	N
bosque	bosques	bosque	bosque	N;MASC;SG	N
bosque	árbores	bosque	árbor	N;MASC;SG	N
bosque	monte	bosque	monte	N;MASC;SG	N
bosque	bosque	bosque	bosque	N;MASC;SG	N
bosque	bosques	bosque	bosque	N;MASC;SG	N
carga	carga	carga	carga	N;FEM;SG	N
carga	cargamento	carga	cargamento	N;FEM;SG	N
carga	cargo	carga	cargo	N;FEM;SG	N
carga	mando	carga	mando	N;FEM;SG	N
carga	cargos	carga	cargo	N;FEM;SG	N
carga	carga	carga	carga	N;FEM;SG	N
quiere	quere	querer	querer	V;IND;SG;3;PRS;FIN	V
letra	carta	letra	carta	N;FEM;SG	N
letra	letra	letra	letra	N;FEM;SG	N
necesidad	necesidade	necesidad	necesidade	N;FEM;SG	N
dejar	deixar	dejar	deixar	V;NFIN	V
registro	rexistro	registro	rexistro	N;MASC;SG	N
registro	disco	registro	disco	N;MASC;SG	N
registro	rexistro	registro	rexistro	N;MASC;SG	N
registro	tarxeta	registro	tarxeta	N;MASC;SG	N
regreso	cambio	regreso	cambio	N;MASC;SG	N
regreso	retorno	regreso	retorno	N;MASC;SG	N
regreso	volta	regreso	volta	N;MASC;SG	N
complejo	complexa	complejo	complexo	ADJ;MASC;SG	ADJ
acto	acto	acto	acto	N;MASC;SG	N
life	vida	life	vida	N	N
fundó	fundou	fundar	fundar	V;IND;SG;3;PST;FIN	V
voto	voto	voto	voto	N;MASC;SG	N
voto	votos	voto	voto	N;MASC;SG	N
arquitecto	arquitecto	arquitecto	arquitecto	N;MASC;SG	N
perdió	perdeu	perder	perder	V;IND;SG;3;PST;FIN	V
perdió	perderon	perder	perder	V;IND;SG;3;PST;FIN	V
perdió	perdín	perder	perder	V;IND;SG;3;PST;FIN	V
perdió	perdemos	perder	perder	V;IND;SG;3;PST;FIN	V
perdió	perdido	perder	perdido	V;IND;SG;3;PST;FIN	V
playa	praia	playa	praia	N;FEM;SG	N
rango	rango	rango	rango	N;MASC;SG	N
rango	cadea	rango	cadea	N;MASC;SG	N
rango	abano	rango	abano	N;MASC;SG	N
arriba	enriba	arriba	enriba	ADV	ADV
arriba	riba	arriba	riba	ADV	ADV
arriba	enriba	arriba	enriba	ADV	ADV
arriba	arriba	arriba	arriba	ADV	ADV
arriba	arriba	arriba	arriba	ADV	ADV
regresó	volveu	regresar	volver	V;IND;SG;3;PST;FIN	V
instalaciones	instalacións	instalación	instalación	N;FEM;PL	N
vive	vivir	vivir	vivir	V;IND;SG;3;PRS;FIN	V
vive	viven	vivir	vivir	V;IND;SG;3;PRS;FIN	V
vive	vive	vivir	vivir	V;IND;SG;3;PRS;FIN	V
vive	vive	vivir	vivir	V;IND;SG;3;PRS;FIN	V
cosa	cousa	cosa	cousa	N;FEM;SG	N
derrota	derrota	derrota	derrota	N;FEM;SG	N
king	xurxo	king	xurxo	N	N
international	internacional	international	internacional	ADJ;SG	ADJ
international	internacionais	international	internacional	ADJ;SG	ADJ
oriente	leste	oriente	leste	N;MASC;SG	N
oriente	oriente	oriente	oriente	N;MASC;SG	N
leyes	estatutos	ley	estatuto	N;FEM;PL	N
leyes	leis	ley	lei	N;FEM;PL	N
leyes	lei	ley	lei	N;FEM;PL	N
leyes	leis	ley	lei	N;FEM;PL	N
estructuras	estruturas	estructura	estrutura	N;FEM;PL	N
entrevista	entrevista	entrevista	entrevista	N;FEM;SG	N
entrevista	entrevisto	entrevista	entrevisto	N;FEM;SG	N
niveles	niveis	nivel	nivel	N;MASC;PL	N
justo	xusto	justo	xusto	ADV	ADV
difícil	difícil	difícil	difícil	ADJ;SG	ADJ
difícil	duro	difícil	duro	ADJ;SG	ADJ
difícil	difícil	difícil	difícil	ADJ;SG	ADJ
difícil	dificil	difícil	dificil	ADJ;SG	ADJ
discos	discos	disco	disco	N;MASC;PL	N
simple	simples	simple	simple	ADJ;SG	ADJ
simple	simple	simple	simple	ADJ;SG	ADJ
simple	sinxelo	simple	sinxelo	ADJ;SG	ADJ
simple	sinxela	simple	sinxela	ADJ;SG	ADJ
listas	lista	lista	lista	N;FEM;PL	N
listas	preparados	lista	preparar	N;FEM;PL	N
listas	listo	lista	listo	N;FEM;PL	N
listas	preparado	lista	preparado	N;FEM;PL	N
histórica	históricas	histórico	histórico	ADJ;FEM;SG	ADJ
histórica	histórica	histórico	histórico	ADJ;FEM;SG	ADJ
histórica	históricos	histórico	histórico	ADJ;FEM;SG	ADJ
histórica	histórico	histórico	histórico	ADJ;FEM;SG	ADJ
histórica	histórica	histórico	histórico	ADJ;FEM;SG	ADJ
diputado	axudante	diputado	axudante	N;MASC;SG	N
ideas	ideas	idea	idea	N;FEM;PL	N
ojos	ollos	ojo	ollo	N;MASC;PL	N
continuó	continuou	continuar	continuar	V;IND;SG;3;PST;FIN	V
músico	músico	músico	músico	N;MASC;SG	N
números	números	número	número	N;MASC;PL	N
números	das	número	das	N;MASC;PL	N
números	número	número	número	N;MASC;PL	N
destino	destino	destino	destino	N;MASC;SG	N
destino	destino	destino	destino	N;MASC;SG	N
destino	destino	destino	destino	N;MASC;SG	N
comarca	rexión	comarca	rexión	N;FEM;SG	N
contacto	contacto	contacto	contacto	N;MASC;SG	N
reforma	reforma	reforma	reforma	N;FEM;SG	N
teniendo	ter	tener	ter	V;V.MSDR	V
teniendo	tendo	tener	ter	V;V.MSDR	V
carreras	razas	carrera	raza	N;FEM;PL	N
carreras	carreiras	carrera	carreira	N;FEM;PL	N
invierno	inverno	invierno	inverno	N;MASC;SG	N
llegaron	cheguei	llegar	chegar	V;IND;PL;3;PST;FIN	V
llegaron	chegou	llegar	chegar	V;IND;PL;3;PST;FIN	V
llegaron	chegamos	llegar	chegar	V;IND;PL;3;PST;FIN	V
llegaron	chegaron	llegar	chegar	V;IND;PL;3;PST;FIN	V
llegaron	chegar	llegar	chegar	V;IND;PL;3;PST;FIN	V
diferente	diferentes	diferente	diferente	ADJ;SG	ADJ
diferente	distintas	diferente	distinto	ADJ;SG	ADJ
diferente	distinto	diferente	distinto	ADJ;SG	ADJ
diferente	distintos	diferente	distinto	ADJ;SG	ADJ
diferente	diferente	diferente	diferente	ADJ;SG	ADJ
cree	cre	creer	crer	V;IND;SG;3;PRS;FIN	V
relevancia	relevancia	relevancia	relevancia	N;FEM;SG	N
boca	boca	boca	boca	N;FEM;SG	N
universal	universais	universal	universal	ADJ;SG	ADJ
universal	universal	universal	universal	ADJ;SG	ADJ
completa	completo	completo	completo	ADJ;FEM;SG	ADJ
dando	dar	dar	dar	V;V.MSDR	V
variedad	variedade	variedad	variedade	N;FEM;SG	N
dominio	dominación	dominio	dominación	N;MASC;SG	N
trabajadores	traballadores	trabajador	traballador	N;MASC;PL	N
trabajadores	obreiros	trabajador	obreiro	N;MASC;PL	N
star	estrela	star	estrela	N	N
valores	valores	valor	valor	N;MASC;PL	N
mas	máis	mas	máis	ADV	ADV
movimientos	movementos	movimiento	movemento	N;MASC;PL	N
movimientos	movemento	movimiento	movemento	N;MASC;PL	N
movimientos	movementos	movimiento	movemento	N;MASC;PL	N
movimientos	movimento	movimiento	movimento	N;MASC;PL	N
movimientos	xesto	movimiento	xesto	N;MASC;PL	N
océano	océanos	océano	océano	N;MASC;SG	N
océano	océano	océano	océano	N;MASC;SG	N
océano	océanos	océano	océano	N;MASC;SG	N
promedio	media	promedio	media	N;MASC;SG	N
promedio	medio	promedio	medio	N;MASC;SG	N
promedio	mediocre	promedio	mediocre	N;MASC;SG	N
árabe	árabe	árabe	árabar	N;SG	N
aplicación	aplicación	aplicación	aplicación	N;FEM;SG	N
aplicación	aplicación	aplicación	aplicación	N;FEM;SG	N
famoso	famoso	famoso	famoso	ADJ;MASC;SG	ADJ
famoso	famosos	famoso	famoso	ADJ;MASC;SG	ADJ
famoso	famosa	famoso	famor	ADJ;MASC;SG	ADJ
interpretación	interpretación	interpretación	interpretación	N;FEM;SG	N
competición	competición	competición	competición	N;FEM;SG	N
terreno	terra	terreno	terra	N;MASC;SG	N
terreno	país	terreno	país	N;MASC;SG	N
terreno	terras	terreno	terra	N;MASC;SG	N
terreno	terreo	terreno	terreo	N;MASC;SG	N
terreno	chan	terreno	chan	N;MASC;SG	N
terreno	terra	terreno	terra	N;MASC;SG	N
entró	entrou	entrar	entrar	V;IND;SG;3;PST;FIN	V
entró	entra	entrar	entrar	V;IND;SG;3;PST;FIN	V
similares	similar	similar	similar	ADJ;PL	ADJ
similares	similares	similar	similar	ADJ;PL	ADJ
similares	semellantes	similar	semellante	ADJ;PL	ADJ
similares	semellante	similar	semellante	ADJ;PL	ADJ
similares	parecidas	similar	parecer	ADJ;PL	ADJ
construir	construír	construir	construír	V;NFIN	V
construir	crear	construir	crear	V;NFIN	V
construir	construir	construir	construir	V;NFIN	V
periódico	xornais	periódico	xornal	N;MASC;SG	N
periódico	xornal	periódico	xornal	N;MASC;SG	N
noticias	noticias	noticia	noticia	N;FEM;PL	N
noticias	noticia	noticia	noticia	N;FEM;PL	N
miss	srta	miss	srta	N;FEM;SG	N
miss	señorita	miss	señoritar	N;FEM;SG	N
normalmente	habitualmente	normalmente	habitual	ADV	ADV
normalmente	normalmente	normalmente	normal	ADV	ADV
normalmente	normalmente	normalmente	normal	ADV	ADV
normalmente	normalmente	normalmente	normal	ADV	ADV
piloto	piloto	piloto	piloto	N;SG	N
unió	unidos	unir	unir	V;IND;SG;3;PST;FIN	V
unió	unidas	unir	unir	V;IND;SG;3;PST;FIN	V
abogado	avogado	abogado	avogado	N;MASC;SG	N
abogado	asistencia	abogado	asistencia	N;MASC;SG	N
abogado	avogado	abogado	avogado	N;MASC;SG	N
abogado	avogado	abogado	avogado	N;MASC;SG	N
figuras	figuras	figura	figura	N;FEM;PL	N
clásico	clásico	clásico	clásico	ADJ;MASC;SG	ADJ
activo	activas	activo	activo	ADJ;MASC;SG	ADJ
irlanda	irlandeses	irlanda	irlander	N;FEM;SG	N
detrás	detrás	detrás	detrás	ADV	ADV
detrás	atrás	detrás	atrás	ADV	ADV
llegando	vir	llegar	vir	V;V.MSDR	V
llegando	vén	llegar	vir	V;V.MSDR	V
llegando	vou	llegar	var	V;V.MSDR	V
descripción	descrición	descripción	descrición	N;FEM;SG	N
aspecto	aspecto	aspecto	aspecto	N;MASC;SG	N
vídeo	vídeo	vídeo	vídeo	N;MASC;SG	N
vídeo	video	vídeo	video	N;MASC;SG	N
vídeo	videoxogos	vídeo	videoxogos	N;MASC;SG	N
presión	presión	presión	presión	N;FEM;SG	N
conciertos	concerto	concierto	concerto	N;MASC;PL	N
conciertos	balde	concierto	balde	N;MASC;PL	N
conciertos	espectáculo	concierto	espectáculo	N;MASC;PL	N
vecinos	veciños	vecino	veciño	N;MASC;PL	N
competencia	competición	competencia	competición	N;FEM;SG	N
sky	ceo	sky	ceo	N	N
punta	punta	punta	punta	N;FEM;SG	N
punta	propinas	punta	propina	N;FEM;SG	N
punta	momento	punta	momento	N;FEM;SG	N
punta	punto	punta	punto	N;FEM;SG	N
fórmula	fórmula	fórmula	fórmula	N;FEM;SG	N
núcleo	núcleo	núcleo	núcleo	N;MASC;SG	N
galería	galería	galería	galería	N;FEM;SG	N
galería	louvre	galería	louvrer	N;FEM;SG	N
humana	humanos	humano	humano	ADJ;FEM;SG	ADJ
humana	humana	humano	humano	ADJ;FEM;SG	ADJ
humana	humano	humano	humano	ADJ;FEM;SG	ADJ
cambiar	cambiar	cambiar	cambiar	V;NFIN	V
cambiar	cambiando	cambiar	cambiar	V;NFIN	V
cambiar	muda	cambiar	muda	V;NFIN	V
cambiar	mudando	cambiar	mudar	V;NFIN	V
cambiar	cambiar	cambiar	cambiar	V;NFIN	V
cambiar	mudar	cambiar	mudar	V;NFIN	V
verdad	verdade	verdad	verdade	N;FEM;SG	N
verdad	verdade	verdad	verdade	N;FEM;SG	N
juventud	xuventude	juventud	xuventude	N;FEM;SG	N
juventud	mozos	juventud	mozo	N;FEM;SG	N
juventud	mocidade	juventud	mocidade	N;FEM;SG	N
juventud	francia	juventud	francia	N;FEM;SG	N
golpe	golpe	golpe	golpe	N;MASC;SG	N
avión	avión	avión	avión	N;MASC;SG	N
estadounidenses	americanos	estadounidense	americano	N;PL	N
estadounidenses	ianquis	estadounidense	ianqui	N;PL	N
masa	diñeiro	masa	diñeiro	N;FEM;SG	N
masa	foxas	masa	foxa	N;FEM;SG	N
masa	masa	masa	masa	N;FEM;SG	N
masa	masas	masa	masa	N;FEM;SG	N
masa	misa	masa	misa	N;FEM;SG	N
bosques	bosque	bosque	bosque	N;MASC;PL	N
bosques	bosques	bosque	bosque	N;MASC;PL	N
bosques	árbores	bosque	árbor	N;MASC;PL	N
bosques	monte	bosque	monte	N;MASC;PL	N
bosques	bosques	bosque	bosque	N;MASC;PL	N
bosques	bosque	bosque	bosque	N;MASC;PL	N
bienes	bens	bien	ben	N;MASC;PL	N
bienes	luxo	bien	luxo	N;MASC;PL	N
bienes	bens	bien	ben	N;MASC;PL	N
moderna	modernos	moderno	moderno	ADJ;FEM;SG	ADJ
moderna	moderna	moderno	moderno	ADJ;FEM;SG	ADJ
moderna	modernas	moderno	moderno	ADJ;FEM;SG	ADJ
moderna	moderno	moderno	moderno	ADJ;FEM;SG	ADJ
escribir	escribir	escribir	escribir	V;NFIN	V
escribir	escribe	escribir	escribir	V;NFIN	V
escribir	escribo	escribir	escribir	V;NFIN	V
escribir	escribir	escribir	escribir	V;NFIN	V
escribir	escribía	escribir	escribir	V;NFIN	V
escribir	facendo	escribir	facer	V;NFIN	V
escribir	escrita	escribir	escribir	V;NFIN	V
escribir	escribe	escribir	escribir	V;NFIN	V
históricos	históricas	histórico	histórico	ADJ;MASC;PL	ADJ
históricos	histórica	histórico	histórico	ADJ;MASC;PL	ADJ
históricos	históricos	histórico	histórico	ADJ;MASC;PL	ADJ
históricos	histórico	histórico	histórico	ADJ;MASC;PL	ADJ
históricos	histórica	histórico	histórico	ADJ;MASC;PL	ADJ
reserva	reserva	reserva	reserva	N;FEM;SG	N
reserva	reserva	reserva	reserva	N;FEM;SG	N
públicas	público	público	público	ADJ;FEM;PL	ADJ
públicas	pública	público	público	ADJ;FEM;PL	ADJ
públicas	públicos	público	público	ADJ;FEM;PL	ADJ
públicas	públicas	público	público	ADJ;FEM;PL	ADJ
árboles	árbore	árbol	árbore	N;MASC;PL	N
árboles	árbores	árbol	árbor	N;MASC;PL	N
árboles	das	árbol	das	N;MASC;PL	N
culturales	cultural	cultural	cultural	ADJ;PL	ADJ
comienzo	comezo	comienzo	comezo	N;MASC;SG	N
comienzo	principio	comienzo	principio	N;MASC;SG	N
denominación	nome	denominación	nome	N;FEM;SG	N
hábitat	hábitat	hábitat	hábitat	N;MASC;SG	N
lenguaje	idioma	lenguaje	idioma	N;MASC;SG	N
lenguaje	linguaxe	lenguaje	linguaxe	N;MASC;SG	N
lenguaje	lingua	lenguaje	lingua	N;MASC;SG	N
judíos	xudeu	judío	xudar	N;MASC;PL	N
judíos	bebé	judío	bebé	N;MASC;PL	N
judíos	xudeo	judío	xudeo	N;MASC;PL	N
judíos	xudeus	judío	xudeu	N;MASC;PL	N
expresión	expresión	expresión	expresión	N;FEM;SG	N
ejecutivo	executivo	ejecutivo	executivo	N;MASC;SG	N
ejecutivo	ordenanza	ejecutivo	ordenanza	N;MASC;SG	N
órdenes	ordes	orden	orde	N;FEM;PL	N
órdenes	orde	orden	orde	N;FEM;PL	N
órdenes	encargos	orden	encargo	N;FEM;PL	N
corto	curto	corto	curto	ADJ;MASC;SG	ADJ
corto	curta	corto	curto	ADJ;MASC;SG	ADJ
populares	popular	popular	popular	N;PL	N
populares	frente	popular	frente	N;PL	N
populares	cantante	popular	cantante	N;PL	N
usando	usando	usar	usar	V;V.MSDR	V
usando	usar	usar	usar	V;V.MSDR	V
usando	usan	usar	usar	V;V.MSDR	V
clara	clara	claro	claro	ADJ;FEM;SG	ADJ
normal	normal	normal	normal	ADJ;SG	ADJ
tampoco	tampouco	tampoco	tampouco	ADV	ADV
búsqueda	procura	búsqueda	procura	N;FEM;SG	N
sello	filatelia	sello	filatelia	N;MASC;SG	N
sello	selo	sello	selo	N;MASC;SG	N
sello	foca	sello	foca	N;MASC;SG	N
sello	selo	sello	selo	N;MASC;SG	N
revistas	revistas	revista	revista	N;FEM;PL	N
revistas	revista	revista	revista	N;FEM;PL	N
revistas	revistas	revista	revista	N;FEM;PL	N
teniente	tenente	teniente	tenente	N;SG	N
investigaciones	investigación	investigación	investigación	N;FEM;PL	N
investigaciones	investigacións	investigación	investigación	N;FEM;PL	N
comerciales	comercial	comercial	comercial	ADJ;PL	ADJ
jack	janek	jack	janek	N;MASC;SG	N
café	café	café	café	N;MASC;SG	N
café	café	café	café	N;MASC;SG	N
café	cafetaría	café	cafetaría	N;MASC;SG	N
hierro	ferro	hierro	ferro	N;MASC;SG	N
nuestro	noso	nuestro	noso	DET;MASC;SG;1	DET
nuestro	nosas	nuestro	noso	DET;MASC;SG;1	DET
nuestro	nosa	nuestro	noso	DET;MASC;SG;1	DET
nuestro	nosos	nuestro	noso	DET;MASC;SG;1	DET
nuestro	o	nuestro	o	DET;MASC;SG;1	DET
nuestro	a	nuestro	o	DET;MASC;SG;1	DET
nuestro	os	nuestro	o	DET;MASC;SG;1	DET
nuestro	noso	nuestro	noso	DET;MASC;SG;1	DET
nuestro	nosas	nuestro	noso	DET;MASC;SG;1	DET
nuestro	nosa	nuestro	noso	DET;MASC;SG;1	DET
nuestro	nosos	nuestro	noso	DET;MASC;SG;1	DET
latín	latín	latín	latín	N;MASC;SG	N
oposición	oposición	oposición	oposición	N;FEM;SG	N
árbol	árbore	árbol	árbore	N;MASC;SG	N
global	mundial	global	mundial	ADJ;SG	ADJ
global	global	global	global	ADJ;SG	ADJ
global	globais	global	global	ADJ;SG	ADJ
escala	escala	escala	escala	N;FEM;SG	N
muertos	mortos	muerto	morto	N;MASC;PL	N
muertos	morto	muerto	morto	N;MASC;PL	N
muertos	morta	muerto	morto	N;MASC;PL	N
reales	real	real	real	ADJ;PL	ADJ
reales	royal	real	royal	ADJ;PL	ADJ
reales	real	real	real	ADJ;PL	ADJ
comunidades	comunidades	comunidad	comunidade	N;FEM;PL	N
marcos	marca	marco	marca	N;MASC;PL	N
marcos	marcos	marco	marco	N;MASC;PL	N
vivir	vivir	vivir	vivir	V;NFIN	V
vivir	vivindo	vivir	vivir	V;NFIN	V
vivir	vivir	vivir	vivir	V;NFIN	V
vivir	viven	vivir	vivir	V;NFIN	V
vivir	vive	vivir	vivir	V;NFIN	V
fama	reputación	fama	reputación	N;FEM;SG	N
fama	sona	fama	sona	N;FEM;SG	N
votación	votación	votación	votación	N;FEM;SG	N
votación	voto	votación	voto	N;FEM;SG	N
votación	votos	votación	voto	N;FEM;SG	N
apenas	apenas	apenas	apenas	ADV	ADV
apenas	dificilmente	apenas	dificil	ADV	ADV
apenas	case	apenas	case	ADV	ADV
apenas	apenas	apenas	apenas	ADV	ADV
vino	viño	vino	vir	N;MASC;SG	N
caída	derrube	caída	derrubir	N;FEM;SG	N
caída	caída	caída	caída	N;FEM;SG	N
caída	outono	caída	outono	N;FEM;SG	N
únicamente	só	únicamente	só	ADV	ADV
visión	visión	visión	visión	N;FEM;SG	N
visión	vista	visión	vista	N;FEM;SG	N
arena	area	arena	area	N;FEM;SG	N
