que	že	que	že	CONJ	CONJ
basat	založená	basat	založený	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
basat	založené	basat	založený	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
incloure	zahrnúť	incloure	zahrnúť	V;NFIN	V;PFV;POS;NFIN
intent	pokus	intent	pokus	N;MASC;SG	N;INAN;NOM;MASC;SG
document	doklad	document	doklad	N;MASC;SG	N;INAN;NOM;MASC;SG
document	dokument	document	dokument	N;MASC;SG	N;INAN;NOM;MASC;SG
document	písomnosť	document	písomnosť	N;MASC;SG	N;NOM;FEM;SG
document	dokumentu	document	dokument	N;MASC;SG	N;INAN;GEN;MASC;SG
clàssica	klasický	clàssic	klasický	ADJ;FEM;SG	ADJ;ANIM;NOM;MASC;SG
clàssica	klasická	clàssic	klasický	ADJ;FEM;SG	ADJ;NOM;FEM;SG
clàssica	klasické	clàssic	klasický	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
mínim	minimálny	mínim	minimálny	ADJ;MASC;SG	ADJ;INAN;NOM;MASC;SG
mínim	minimálna	mínim	minimálny	ADJ;MASC;SG	ADJ;NOM;FEM;SG
obertures	otvory	obertura	otvor	N;FEM;PL	N;INAN;NOM;MASC;PL
institucions	inštitúcie	institució	inštitúcia	N;FEM;PL	N;NOM;FEM;PL
representant	predstaviteľ	representant	predstaviteľ	N;SG	N;ANIM;NOM;MASC;SG
representant	zástupca	representant	zástupca	N;SG	N;ANIM;NOM;MASC;SG
altura	výška	altura	výška	N;FEM;SG	N;NOM;FEM;SG
altura	výšku	altura	výška	N;FEM;SG	N;ACC;FEM;SG
organitzar	usporiadať	organitzar	usporiadať	V;NFIN	V;PFV;POS;NFIN
organitzar	organizovať	organitzar	organizovať	V;NFIN	V;IPFV;POS;NFIN
organitzar	zorganizovať	organitzar	zorganizovať	V;NFIN	V;PFV;POS;NFIN
escultura	socha	escultura	socha	N;FEM;SG	N;NOM;FEM;SG
editor	vydavateľ	editor	vydavateľ	N;MASC;SG	N;ANIM;NOM;MASC;SG
editor	editor	editor	editor	N;MASC;SG	N;INAN;NOM;MASC;SG
agència	agentúra	agència	agentúra	N;FEM;SG	N;NOM;FEM;SG
visió	vízia	visió	víziť	N;FEM;SG	N;NOM;FEM;SG
visió	videnie	visió	videnie	N;FEM;SG	N;NOM;NEUT;SG
visió	víziu	visió	vízium	N;FEM;SG	N;ACC;FEM;SG
international	medzinárodný	international	medzinárodný	ADJ;SG	ADJ;INAN;NOM;MASC;SG
international	medzinárodná	international	medzinárodný	ADJ;SG	ADJ;NOM;FEM;SG
international	medzinárodné	international	medzinárodný	ADJ;SG	ADJ;NOM;NEUT;SG
elegit	zvolené	elegit	zvolený	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
elegit	vybratý	elegit	vybratý	ADJ;MASC;SG;V.PTCP	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
elegit	zvolená	elegit	zvolený	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
elegit	vybraný	elegit	vybraný	ADJ;MASC;SG;V.PTCP	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
elegit	vybraté	elegit	vybratý	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
elegit	zvolený	elegit	zvolený	ADJ;MASC;SG;V.PTCP	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
musulmans	moslimov	musulmà	moslim	N;MASC;PL	N;ANIM;ACC;MASC;PL
musulmans	moslimovia	musulmà	moslim	N;MASC;PL	N;ANIM;NOM;MASC;PL
gira	otočiť	girar	otočiť	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
retorn	vrátenie	retorn	vrátenie	N;MASC;SG	N;NOM;NEUT;SG
retorn	návratnosť	retorn	návratnosť	N;MASC;SG	N;NOM;FEM;SG
retorn	návrat	retorn	návrat	N;MASC;SG	N;INAN;NOM;MASC;SG
concurs	súťaž	concurs	súťaž	N;MASC;SG	N;NOM;FEM;SG
acceptar	prijíma	acceptar	prijímať	V;NFIN	V;IPFV;IND;SG;3;POS;PRS;FIN
acceptar	akceptovať	acceptar	akceptovať	V;NFIN	V;IPFV;POS;NFIN
acceptar	prijať	acceptar	prijať	V;NFIN	V;PFV;POS;NFIN
possiblement	eventuálne	possiblement	eventuálny	ADV	ADV
possiblement	prípadne	possiblement	prípadne	ADV	ADV
reacció	reakcia	reacció	reakcia	N;FEM;SG	N;NOM;FEM;SG
reacció	reakciu	reacció	reakcia	N;FEM;SG	N;ACC;FEM;SG
global	globálny	global	globálny	ADJ;SG	ADJ;INAN;NOM;MASC;SG
global	globálna	global	globálny	ADJ;SG	ADJ;NOM;FEM;SG
global	globálne	global	globálny	ADJ;SG	ADJ;NOM;NEUT;SG
textos	textov	text	text	N;MASC;PL	N;INAN;GEN;MASC;PL
textos	znenia	text	znenie	N;MASC;PL	N;NOM;NEUT;PL
textos	texty	text	text	N;MASC;PL	N;INAN;NOM;MASC;PL
marit	manžela	marit	manžel	N;MASC;SG	N;ANIM;ACC;MASC;SG
marit	manžel	marit	manžel	N;MASC;SG	N;ANIM;NOM;MASC;SG
terrestre	pozemné	terrestre	pozemný	ADJ;SG	ADJ;NOM;NEUT;SG
terrestre	pozemná	terrestre	pozemný	ADJ;SG	ADJ;NOM;FEM;SG
terrestre	suchozemské	terrestre	suchozemský	ADJ;SG	ADJ;NOM;NEUT;SG
terrestre	pozemný	terrestre	pozemný	ADJ;SG	ADJ;ANIM;NOM;MASC;SG
terrestre	pozemské	terrestre	pozemský	ADJ;SG	ADJ;NOM;NEUT;SG
tractar	ošetriť	tractar	ošetriť	V;NFIN	V;PFV;POS;NFIN
tractar	liečiť	tractar	liečiť	V;NFIN	V;IPFV;POS;NFIN
tractar	zaobchádzať	tractar	zaobchádzať	V;NFIN	V;IPFV;POS;NFIN
partida	zápas	partida	zápas	N;FEM;SG	N;INAN;NOM;MASC;SG
partida	hra	partida	hra	N;FEM;SG	N;NOM;FEM;SG
ribera	ribera	ribera	riber	N;FEM;SG	N;INAN;NOM;MASC;SG
capaç	schopný	capaç	schopný	ADJ;SG	ADJ;ANIM;NOM;MASC;SG
capaç	schopná	capaç	schopný	ADJ;SG	ADJ;NOM;FEM;SG
capaç	schopné	capaç	schopný	ADJ;SG	ADJ;NOM;NEUT;SG
matèria	hmota	matèria	hmota	N;FEM;SG	N;NOM;FEM;SG
matèria	hmotu	matèria	hmot	N;FEM;SG	N;ACC;FEM;SG
matèria	záležitosť	matèria	záležitosť	N;FEM;SG	N;NOM;FEM;SG
arbre	strom	arbre	strom	N;MASC;SG	N;INAN;NOM;MASC;SG
arbre	stromček	arbre	stromček	N;MASC;SG	N;INAN;NOM;MASC;SG
arbre	strome	arbre	strom	N;MASC;SG	N;INAN;ESS;MASC;SG
declarar	vyhlásiť	declarar	vyhlásiť	V;NFIN	V;PFV;POS;NFIN
declarar	vyhlasujem	declarar	vyhlasovať	V;NFIN	V;IPFV;IND;SG;1;POS;PRS;FIN
cicle	cyklus	cicle	cyklus	N;MASC;SG	N;INAN;NOM;MASC;SG
cicle	cyklu	cicle	cyklus	N;MASC;SG	N;INAN;GEN;MASC;SG
llançament	štart	llançament	štart	N;MASC;SG	N;INAN;NOM;MASC;SG
llançament	spustenie	llançament	spustenie	N;MASC;SG	N;NOM;NEUT;SG
processos	procesy	procés	proces	N;MASC;PL	N;INAN;NOM;MASC;PL
processos	procesov	procés	proces	N;MASC;PL	N;INAN;GEN;MASC;PL
patir	trpia	patir	trpia	V;NFIN	V;IPFV;IND;PL;3;POS;PRS;FIN
patir	trpieť	patir	trpieť	V;NFIN	V;IPFV;POS;NFIN
estrelles	hviezd	estrella	hviezda	N;FEM;PL	N;GEN;FEM;PL
estrelles	hviezdy	estrella	hviezda	N;FEM;PL	N;NOM;FEM;PL
estrelles	hviezdičky	estrella	hviezdička	N;FEM;PL	N;NOM;FEM;PL
notable	pozoruhodný	notable	pozoruhodný	ADJ;SG	ADJ;INAN;NOM;MASC;SG
notable	pozoruhodné	notable	pozoruhodný	ADJ;SG	ADJ;NOM;NEUT;SG
enviat	odoslané	enviat	odoslaný	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
enviat	poslané	enviat	poslaný	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
enviat	odoslaná	enviat	odoslaný	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
estructures	konštrukcie	estructura	konštrukcia	N;FEM;PL	N;NOM;FEM;PL
estructures	stavby	estructura	stavba	N;FEM;PL	N;NOM;FEM;PL
estructures	štruktúry	estructura	štruktúra	N;FEM;PL	N;NOM;FEM;PL
ciutadans	občanov	ciutadà	občan	N;MASC;PL	N;ANIM;ACC;MASC;PL
ciutadans	občania	ciutadà	občanie	N;MASC;PL	N;ANIM;NOM;MASC;PL
inicis	začiatky	inici	začiatok	N;MASC;PL	N;INAN;NOM;MASC;PL
signar	podpísať	signar	podpísať	V;NFIN	V;PFV;POS;NFIN
guerres	vojen	guerra	vojna	N;FEM;PL	N;GEN;FEM;PL
guerres	vojny	guerra	vojna	N;FEM;PL	N;NOM;FEM;PL
generació	generácia	generació	generácia	N;FEM;SG	N;NOM;FEM;SG
generació	generáciu	generació	generácia	N;FEM;SG	N;ACC;FEM;SG
generació	generovanie	generació	generovanie	N;FEM;SG	N;NOM;NEUT;SG
platja	pláž	platja	pláž	N;FEM;SG	N;NOM;FEM;SG
platja	pláži	platja	plážiť	N;FEM;SG	N;NOM;FEM;SG
publicacions	príspevky	publicació	príspevok	N;FEM;PL	N;INAN;NOM;MASC;PL
publicacions	príspevkov	publicació	príspevok	N;FEM;PL	N;INAN;GEN;MASC;PL
invasió	invázia	invasió	inváziť	N;FEM;SG	N;NOM;FEM;SG
invasió	inváziu	invasió	invázia	N;FEM;SG	N;ACC;FEM;SG
eix	osi	eix	osi	N;MASC;SG	N;NOM;FEM;SG
papers	papiere	paper	papier	N;MASC;PL	N;INAN;NOM;MASC;PL
casat	vydatá	casat	vyda	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
casat	ženatý	casat	ženatý	ADJ;MASC;SG;V.PTCP	ADJ;ANIM;NOM;MASC;SG
alegre	veselý	alegre	veselý	ADJ;SG	ADJ;ANIM;NOM;MASC;SG
alegre	veselá	alegre	veselý	ADJ;SG	ADJ;NOM;FEM;SG
pràcticament	prakticky	pràcticament	prakticky	ADV	ADV
ermita	hermitage	ermita	hermitag	N;FEM;SG	N;INAN;NOM;MASC;SG
gèneres	žánre	gènere	žánry	N;MASC;PL	N;INAN;NOM;MASC;PL
pilot	pilotom	pilot	pilot	N;MASC;SG	N;ANIM;INS;MASC;SG
pilot	pilota	pilot	pilot	N;MASC;SG	N;ANIM;ACC;MASC;SG
pilot	pilot	pilot	pilot	N;MASC;SG	N;ANIM;NOM;MASC;SG
igualment	rovnako	igualment	rovnako	ADV	ADV
igualment	obdobne	igualment	obdobne	ADV	ADV
igualment	podobne	igualment	podobne	ADV	ADV
arbres	stromy	arbre	strom	N;MASC;PL	N;INAN;NOM;MASC;PL
arbres	stromov	arbre	strom	N;MASC;PL	N;INAN;GEN;MASC;PL
liberal	liberálna	liberal	liberálny	ADJ;SG	ADJ;NOM;FEM;SG
ulls	oči	ull	oko	N;MASC;PL	N;NOM;NEUT;PL
ulls	očká	ull	očko	N;MASC;PL	N;NOM;NEUT;PL
ulls	očí	ull	oko	N;MASC;PL	N;GEN;NEUT;PL
ulls	očami	ull	oko	N;MASC;PL	N;INS;NEUT;PL
conservació	zachovanie	conservació	zachovanie	N;FEM;SG	N;NOM;NEUT;SG
presidència	predsedníctvo	presidència	predsedníctvo	N;FEM;SG	N;NOM;NEUT;SG
actuació	výkonnosť	actuació	výkonnosť	N;FEM;SG	N;NOM;FEM;SG
actuació	predstavenie	actuació	predstavenie	N;FEM;SG	N;NOM;NEUT;SG
actuació	výkon	actuació	výkon	N;FEM;SG	N;INAN;NOM;MASC;SG
actuació	plnenie	actuació	plnenie	N;FEM;SG	N;NOM;NEUT;SG
actuació	vystúpenie	actuació	vystúpenie	N;FEM;SG	N;NOM;NEUT;SG
usa	používať	usar	používať	V;IND;SG;3;PRS;FIN	V;IPFV;POS;NFIN
usa	použiť	usar	použiť	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
documentació	dokumentáciu	documentació	dokumentácia	N;FEM;SG	N;ACC;FEM;SG
documentació	dokumentácia	documentació	dokumentácia	N;FEM;SG	N;NOM;FEM;SG
concerts	koncertov	concert	koncert	N;MASC;PL	N;INAN;GEN;MASC;PL
concerts	koncerty	concert	koncert	N;MASC;PL	N;INAN;NOM;MASC;PL
comunitats	spoločenstvá	comunitat	spoločenstvo	N;FEM;PL	N;NOM;NEUT;PL
comunitats	spoločenstiev	comunitat	spoločenstvo	N;FEM;PL	N;GEN;NEUT;PL
comunitats	komunity	comunitat	komunita	N;FEM;PL	N;NOM;FEM;PL
plans	plánov	pla	plán	N;MASC;PL	N;INAN;GEN;MASC;PL
plans	plány	pla	plán	N;MASC;PL	N;INAN;NOM;MASC;PL
artístic	umeleckej	artístic	umelecký	ADJ;MASC;SG	ADJ;GEN;FEM;SG
artístic	umelecký	artístic	umelecký	ADJ;MASC;SG	ADJ;INAN;NOM;MASC;SG
artístic	umelecké	artístic	umelecký	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
artístic	umelecká	artístic	umelecký	ADJ;MASC;SG	ADJ;NOM;FEM;SG
freqüència	frekvencia	freqüència	frekvencia	N;FEM;SG	N;NOM;FEM;SG
freqüència	periodicita	freqüència	periodicita	N;FEM;SG	N;NOM;FEM;SG
aconsegueix	získať	aconseguir	získať	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
aconsegueix	dostať	aconseguir	dostať	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
mètodes	spôsoby	mètode	spôsob	N;MASC;PL	N;INAN;NOM;MASC;PL
mètodes	metód	mètode	metód	N;MASC;PL	N;GEN;FEM;PL
mètodes	metódy	mètode	metóda	N;MASC;PL	N;NOM;FEM;PL
algú	niekto	algú	niekto	PRO;SG	PRO;ANIM;NOM;MASC;SG
algú	niekomu	algú	niekto	PRO;SG	PRO;ANIM;DAT;MASC;SG
algú	niekoho	algú	niekto	PRO;SG	PRO;ANIM;NOM;MASC;SG
experiència	skúsenosť	experiència	skúsenosť	N;FEM;SG	N;NOM;FEM;SG
experiència	prax	experiència	prax	N;FEM;SG	N;NOM;FEM;SG
experiència	zážitok	experiència	zážitok	N;FEM;SG	N;INAN;NOM;MASC;SG
esmenta	uvádza	esmentar	uvádzať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
esmenta	spomína	esmentar	spomínať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
expansió	rozšírenie	expansió	rozšírenie	N;FEM;SG	N;NOM;NEUT;SG
expansió	rozširovanie	expansió	rozširovanie	N;FEM;SG	N;NOM;NEUT;SG
aeroport	letisko	aeroport	letisko	N;MASC;SG	N;NOM;NEUT;SG
curt	krátka	curt	krátka	ADJ;MASC;SG	ADJ;NOM;FEM;SG
curt	krátky	curt	krátky	ADJ;MASC;SG	ADJ;INAN;NOM;MASC;SG
curt	krátke	curt	krátky	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
alumnes	študenti	alumne	študent	N;MASC;PL	N;ANIM;NOM;MASC;PL
alumnes	žiaci	alumne	žiak	N;MASC;PL	N;ANIM;NOM;MASC;PL
alumnes	študentky	alumne	študentka	N;MASC;PL	N;NOM;FEM;PL
alumnes	študentov	alumne	študent	N;MASC;PL	N;ANIM;ACC;MASC;PL
veïns	susedov	veí	sused	N;MASC;PL	N;ANIM;ACC;MASC;PL
veïns	susedia	veí	susedie	N;MASC;PL	N;ANIM;NOM;MASC;PL
veïns	susedov	veí	sused	N;MASC;PL	N;ANIM;ACC;MASC;PL
veïns	susedia	veí	susedie	N;MASC;PL	N;ANIM;NOM;MASC;PL
restaurant	reštaurácia	restaurant	reštaurácia	N;MASC;SG	N;NOM;FEM;SG
retornar	vrátiť	retornar	vrátiť	V;NFIN	V;PFV;POS;NFIN
representar	reprezentovať	representar	reprezentovať	V;NFIN	V;IPFV;POS;NFIN
representar	zastupovať	representar	zastupovať	V;NFIN	V;IPFV;POS;NFIN
representar	reprezentujú	representar	reprezentovať	V;NFIN	V;IPFV;IND;PL;3;POS;PRS;FIN
representar	predstavujú	representar	predstavovať	V;NFIN	V;IPFV;IND;PL;3;POS;PRS;FIN
bellesa	kráska	bellesa	kráska	N;FEM;SG	N;NOM;FEM;SG
bellesa	krása	bellesa	krása	N;FEM;SG	N;NOM;FEM;SG
guitarra	gitaru	guitarra	gitara	N;FEM;SG	N;ACC;FEM;SG
guitarra	gitare	guitarra	gitara	N;FEM;SG	N;DAT;FEM;SG
guitarra	gitara	guitarra	gitaer	N;FEM;SG	N;NOM;FEM;SG
democràtica	demokratické	democràtic	demokratický	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
democràtica	demokratickej	democràtic	demokratický	ADJ;FEM;SG	ADJ;GEN;FEM;SG
democràtica	demokratická	democràtic	demokratický	ADJ;FEM;SG	ADJ;NOM;FEM;SG
democràtica	demokratický	democràtic	demokratický	ADJ;FEM;SG	ADJ;INAN;NOM;MASC;SG
decisió	rozhodnutie	decisió	rozhodnutie	N;FEM;SG	N;NOM;NEUT;SG
mesures	opatrení	mesura	opatrenie	N;FEM;PL	N;GEN;NEUT;PL
mesures	opatrenia	mesura	opatrenie	N;FEM;PL	N;NOM;NEUT;PL
atlàntic	atlantický	atlàntic	atlantický	ADJ;MASC;SG	ADJ;ANIM;NOM;MASC;SG
selva	džungli	selva	džungľa	N;FEM;SG	N;DAT;FEM;SG
instrument	nástroja	instrument	nástroj	N;MASC;SG	N;INAN;GEN;MASC;SG
instrument	nástroj	instrument	nástroj	N;MASC;SG	N;INAN;NOM;MASC;SG
guàrdia	stráž	guàrdia	stráža	N;SG	N;NOM;FEM;SG
guàrdia	strážnik	guàrdia	strážnik	N;SG	N;ANIM;NOM;MASC;SG
esmentat	spomenuté	esmentat	spomenutý	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
elèctric	elektrický	elèctric	elektrický	ADJ;MASC;SG	ADJ;INAN;NOM;MASC;SG
elèctric	elektrická	elèctric	elektrický	ADJ;MASC;SG	ADJ;NOM;FEM;SG
elèctric	elektrické	elèctric	elektrický	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
advocat	právnik	advocat	právnik	N;MASC;SG	N;ANIM;NOM;MASC;SG
advocat	právnika	advocat	právnik	N;MASC;SG	N;ANIM;ACC;MASC;SG
advocat	advokát	advocat	advokát	N;MASC;SG	N;ANIM;NOM;MASC;SG
menors	mladistvých	menor	mladistvý	ADJ;PL	ADJ;ANIM;GEN;MASC;PL
menors	neplnoletých	menor	neplnoletý	ADJ;PL	ADJ;ANIM;GEN;MASC;PL
menors	maloletých	menor	maloletý	ADJ;PL	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;PASS
fruit	ovocia	fruit	ovoc	N;MASC;SG	N;GEN;NEUT;SG
solució	riesenie	solució	riesenie	N;FEM;SG	N;NOM;NEUT;SG
solució	riešenie	solució	riešenie	N;FEM;SG	N;NOM;NEUT;SG
solució	roztok	solució	roztok	N;FEM;SG	N;INAN;NOM;MASC;SG
conserven	zachovať	conservar	zachovať	V;IND;PL;3;PRS;FIN	V;PFV;POS;NFIN
conserven	ponechať	conservar	ponechať	V;IND;PL;3;PRS;FIN	V;PFV;POS;NFIN
vent	vietor	vent	vietor	N;MASC;SG	N;INAN;NOM;MASC;SG
vent	vetra	vent	vetra	N;MASC;SG	N;INAN;NOM;MASC;SG
tinent	poručík	tinent	poručík	N;SG	N;ANIM;NOM;MASC;SG
tinent	nadporučík	tinent	nadporučík	N;SG	N;ANIM;NOM;MASC;SG
correu	mail	correu	maiť	N;MASC;SG	N;INAN;NOM;MASC;SG
correu	pošta	correu	pošta	N;MASC;SG	N;NOM;FEM;SG
desenvolupat	vyvinutá	desenvolupar	vyvinutý	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
desenvolupat	vyvinutý	desenvolupar	vyvinutý	ADJ;MASC;SG;V.PTCP	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
desenvolupat	rozvinuté	desenvolupar	rozvinutý	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
desenvolupat	vyvinuté	desenvolupar	vyvinutý	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
aplicacions	prihlášky	aplicació	prihláška	N;FEM;PL	N;NOM;FEM;PL
aplicacions	aplikácií	aplicació	aplikácia	N;FEM;PL	N;GEN;FEM;PL
aplicacions	aplikácie	aplicació	aplikácia	N;FEM;PL	N;NOM;FEM;PL
aplicacions	žiadosti	aplicació	žiadosť	N;FEM;PL	N;NOM;FEM;PL
aplicacions	aplikácií	aplicació	aplikácia	N;FEM;PL	N;GEN;FEM;PL
aplicacions	aplikácie	aplicació	aplikácia	N;FEM;PL	N;NOM;FEM;PL
texas	texasu	texas	texasa	N;SG	N;INAN;GEN;MASC;SG
texas	texase	texas	texasa	N;SG	N;INAN;NOM;MASC;SG
badia	zálive	badia	záliva	N;FEM;SG	N;NOM;FEM;SG
badia	záliv	badia	záliv	N;FEM;SG	N;INAN;NOM;MASC;SG
breu	krátky	breu	krátky	ADJ;SG	ADJ;INAN;NOM;MASC;SG
breu	stručná	breu	stručný	ADJ;SG	ADJ;NOM;FEM;SG
breu	stručné	breu	stručný	ADJ;SG	ADJ;NOM;NEUT;SG
breu	krátke	breu	krátky	ADJ;SG	ADJ;NOM;NEUT;SG
breu	stručný	breu	stručný	ADJ;SG	ADJ;ANIM;NOM;MASC;SG
coordenades	súradnice	coordenat	súradnica	N;FEM;PL	N;NOM;FEM;PL
banc	banku	banc	banka	N;MASC;SG	N;ACC;FEM;SG
banc	banka	banc	banka	N;MASC;SG	N;NOM;FEM;SG
religiós	náboženské	religiós	náboženský	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
religiós	náboženský	religiós	náboženský	ADJ;MASC;SG	ADJ;ANIM;NOM;MASC;SG
religiós	náboženská	religiós	náboženský	ADJ;MASC;SG	ADJ;NOM;FEM;SG
vehicles	vozidiel	vehicle	vozidlieť	N;MASC;PL	N;GEN;NEUT;PL
vehicles	vozidlá	vehicle	vozidlo	N;MASC;PL	N;NOM;NEUT;PL
pintors	maliarov	pintor	maliar	N;MASC;PL	N;ANIM;ACC;MASC;PL
districtes	okresov	districte	okres	N;MASC;PL	N;INAN;GEN;MASC;PL
districtes	obvody	districte	obvod	N;MASC;PL	N;INAN;NOM;MASC;PL
augment	nárast	augment	nárast	N;MASC;SG	N;INAN;NOM;MASC;SG
augment	zvýšenie	augment	zvýšenie	N;MASC;SG	N;NOM;NEUT;SG
ocell	vtáčik	ocell	vtáčik	N;MASC;SG	N;ANIM;NOM;MASC;SG
ocell	vták	ocell	vták	N;MASC;SG	N;ANIM;NOM;MASC;SG
ocell	vtáka	ocell	vták	N;MASC;SG	N;ANIM;ACC;MASC;SG
possessió	držanie	possessió	držanie	N;FEM;SG	N;NOM;NEUT;SG
possessió	držba	possessió	držba	N;FEM;SG	N;NOM;FEM;SG
conseller	poradca	conseller	poradca	N;MASC;SG	N;ANIM;NOM;MASC;SG
persecució	prenasledovanie	persecució	prenasledovanie	N;FEM;SG	N;NOM;NEUT;SG
càrrecs	obvinenia	càrrec	obvinenie	N;MASC;PL	N;NOM;NEUT;PL
càrrecs	odplaty	càrrec	odplat	N;MASC;PL	N;NOM;FEM;PL
càrrecs	poplatky	càrrec	poplatok	N;MASC;PL	N;INAN;NOM;MASC;PL
oceà	oceánu	oceà	oceán	N;MASC;SG	N;INAN;GEN;MASC;SG
oceà	oceán	oceà	oceán	N;MASC;SG	N;INAN;NOM;MASC;SG
cònsol	konzul	cònsol	konzul	N;MASC;SG	N;ANIM;NOM;MASC;SG
manté	udržiava	mantenir	udržiav	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
manté	zachováva	mantenir	zachovávať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
manté	udržuje	mantenir	udržovať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
rebut	prijatý	rebut	prijatý	ADJ;MASC;SG;V.PTCP	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
rebut	prijaté	rebut	prijatý	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
rebut	prijatá	rebut	prijatý	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
jardí	záhrade	jardí	záhrada	N;MASC;SG	N;DAT;FEM;SG
jardí	záhrada	jardí	záhrada	N;MASC;SG	N;NOM;FEM;SG
perú	peru	perú	peru	N;MASC;SG	N;NOM;NEUT;SG
medalles	medaily	medalla	medaila	N;FEM;PL	N;NOM;FEM;PL
autoritats	autority	autoritat	autorita	N;FEM;PL	N;INAN;NOM;MASC;PL
autoritats	úrady	autoritat	úrad	N;FEM;PL	N;INAN;NOM;MASC;PL
autoritats	orgány	autoritat	orgán	N;FEM;PL	N;INAN;NOM;MASC;PL
registre	register	registre	register	N;MASC;SG	N;INAN;NOM;MASC;SG
registre	registrácia	registre	registrácia	N;MASC;SG	N;NOM;FEM;SG
tribunal	dvor	tribunal	dvor	N;MASC;SG	N;INAN;NOM;MASC;SG
tribunal	súd	tribunal	súd	N;MASC;SG	N;INAN;NOM;MASC;SG
mestres	učitelia	mestre	učiteľ	N;MASC;PL	N;ANIM;NOM;MASC;PL
mestres	učiteľov	mestre	učiteľ	N;MASC;PL	N;ANIM;ACC;MASC;PL
error	chyba	error	chyba	N;MASC;SG	N;NOM;FEM;SG
error	omyl	error	omyl	N;MASC;SG	N;INAN;NOM;MASC;SG
error	chybu	error	chyba	N;MASC;SG	N;ACC;FEM;SG
error	chyba	error	chyba	N;MASC;SG	N;NOM;FEM;SG
denominació	názov	denominació	názov	N;FEM;SG	N;INAN;NOM;MASC;SG
denominació	meno	denominació	meno	N;FEM;SG	N;NOM;NEUT;SG
denominació	názov	denominació	názov	N;FEM;SG	N;INAN;NOM;MASC;SG
denominació	pomenovanie	denominació	pomenovanie	N;FEM;SG	N;NOM;NEUT;SG
capítol	kapitolu	capítol	kapitola	N;MASC;SG	N;ACC;FEM;SG
capítol	kapitola	capítol	kapitola	N;MASC;SG	N;NOM;FEM;SG
realitza	vykonáva	realitzar	vykonávať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
realitza	plní	realitzar	plný	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
malalties	choroby	malaltia	choroba	N;FEM;PL	N;NOM;FEM;PL
malalties	ochorenia	malaltia	ochorenie	N;FEM;PL	N;NOM;NEUT;PL
dolça	sladký	dolç	sladký	ADJ;FEM;SG	ADJ;ANIM;NOM;MASC;SG
dolça	sladká	dolç	sladký	ADJ;FEM;SG	ADJ;NOM;FEM;SG
