que	että	que	että	CONJ	CONJ
dimensions	mitat	dimensió	mitta	N;FEM;PL	N;NOM;PL
dimensions	ulottuvuudet	dimensió	ulottuvuus	N;FEM;PL	N;NOM;PL
anteriorment	aikaisemmin	anteriorment	aikaisemmin	ADV	ADV
anteriorment	aiemmin	anteriorment	aiemmin	ADV	ADV
parròquia	seurakunta	parròquia	seura#kunta	N;FEM;SG	N;NOM;SG
comunista	kommunisti	comunista	kommunisti	N;SG	N;NOM;SG
exemples	esimerkit	exemple	esi#merkki	N;MASC;PL	N;NOM;PL
exemples	esimerkkejä	exemple	esi#merkki	N;MASC;PL	N;PRT;PL
reserva	varata	reservar	varata	V;IND;SG;3;PRS;FIN	V;SG;NFIN;ACT
explica	selittää	explicar	selittää	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
explica	selitetään	explicar	selittää	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;PASS
vídeo	videon	vídeo	video	N;MASC;SG	N;GEN;SG
vídeo	videossa	vídeo	video	N;MASC;SG	N;IN+ESS;SG
vídeo	videota	vídeo	video	N;MASC;SG	N;PRT;SG
vídeo	video	vídeo	video	N;MASC;SG	N;NOM;SG
autoritat	viranomaisen	autoritat	viran#omainen	N;FEM;SG	N;GEN;SG
autoritat	viranomainen	autoritat	viran#omainen	N;FEM;SG	N;NOM;SG
forta	vahva	fort	vahva	ADJ;FEM;SG	ADJ;NOM;SG
forta	vahvaa	fort	vahva	ADJ;FEM;SG	ADJ;PRT;SG
forta	voimakas	fort	voimakas	ADJ;FEM;SG	ADJ;NOM;SG
econòmic	taloudellinen	econòmic	taloudellinen	ADJ;MASC;SG	ADJ;NOM;SG
darrera	viimeisenä	darrer	viimeinen	ADJ;FEM;SG	ADJ;FRML;SG
darrera	viimeisin	darrer	viimeinen	ADJ;FEM;SG	ADJ;NOM;RL;SG
darrera	viimeinen	darrer	viimeinen	ADJ;FEM;SG	ADJ;NOM;SG
darrera	viime	darrer	viime	ADJ;FEM;SG	ADJ
expressió	ilmaisua	expressió	ilmaisu	N;FEM;SG	N;PRT;SG
expressió	lauseke	expressió	lauseke	N;FEM;SG	N;NOM;SG
expressió	ilmaisu	expressió	ilmaisu	N;FEM;SG	N;NOM;SG
accions	toiminnat	acció	toiminta	N;FEM;PL	N;NOM;PL
accions	toimet	acció	toimi	N;FEM;PL	N;NOM;PL
accions	toiminnot	acció	toiminto	N;FEM;PL	N;NOM;PL
càrrega	kuorma	càrrega	kuorma	N;FEM;SG	N;NOM;SG
càrrega	kuormitus	càrrega	kuormitus	N;FEM;SG	N;NOM;SG
càrrega	lataaminen	càrrega	lataaminen	N;FEM;SG	N;NOM;SG
càrrega	kuormitus	càrrega	kuormitus	N;FEM;SG	N;NOM;SG
càrrega	lastaus	càrrega	lastaus	N;FEM;SG	N;NOM;SG
descripció	kuvaus	descripció	kuvaus	N;FEM;SG	N;NOM;SG
muhammad	muhammad	muhammad	muha	N;MASC;SG	N;NOM;SG
lleis	lait	llei	laki	N;FEM;PL	N;NOM;PL
lleis	lakeja	llei	laki	N;FEM;PL	N;PRT;PL
atenció	huomio	atenció	huomio	N;FEM;SG	N;NOM;SG
justícia	oikeudenmukaisuus	justícia	oikeuden#mukaisuus	N;FEM;SG	N;NOM;SG
justícia	oikeus	justícia	oikeus	N;FEM;SG	N;NOM;SG
justícia	oikeutta	justícia	oikeus	N;FEM;SG	N;PRT;SG
volia	etsintäkuulutettu	voler	etsintä#kuuluttaa	V;IND;SG;3;IPFV;FIN	V;NOM;SG;V.PTCP;PASS
volia	haluttu	voler	haluta	V;IND;SG;3;IPFV;FIN	V;NOM;SG;V.PTCP;PASS
fàbrica	tehtaan	fàbrica	tehdas	N;FEM;SG	N;GEN;SG
fàbrica	tehtaassa	fàbrica	tehdas	N;FEM;SG	N;IN+ESS;SG
fàbrica	tehdas	fàbrica	tehdas	N;FEM;SG	N;NOM;SG
diners	rahat	diner	raha	N;MASC;PL	N;NOM;PL
béns	tavarat	bé	tavara	N;MASC;PL	N;NOM;PL
béns	tavaroiden	bé	tavara	N;MASC;PL	N;GEN;PL
gas	kaasu	gas	kaasu	N;MASC;SG	N;NOM;SG
gas	kaasua	gas	kaasu	N;MASC;SG	N;PRT;SG
gas	bensiini	gas	bensiini	N;MASC;SG	N;NOM;SG
gas	bensa	gas	bensa	N;MASC;SG	N;NOM;SG
gas	kaasun	gas	kaasu	N;MASC;SG	N;GEN;SG
populars	suosittuja	popular	suosittu	ADJ;PL	ADJ;PRT;PL
populars	suositut	popular	suosittu	ADJ;PL	ADJ;NOM;PL
nivells	tasot	nivell	taso	N;MASC;PL	N;NOM;PL
nivells	tasoja	nivell	taso	N;MASC;PL	N;PRT;PL
completa	täydellinen	complet	täydellinen	ADJ;FEM;SG	ADJ;NOM;SG
flota	laivaston	flota	laivasto	N;FEM;SG	N;GEN;SG
flota	laivue	flota	laivue	N;FEM;SG	N;NOM;SG
flota	kalusto	flota	kalusto	N;FEM;SG	N;NOM;SG
flota	laivasto	flota	laivasto	N;FEM;SG	N;NOM;SG
simplement	yksinkertaisesti	simplement	yksinkertaisesti	ADV	ADV
indica	ilmaisee	indicar	ilmaista	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
programes	ohjelmat	programa	ohjelma	N;MASC;PL	N;NOM;PL
programes	ohjelmia	programa	ohjelma	N;MASC;PL	N;PRT;PL
programes	ohjelmat	programa	ohjelma	N;MASC;PL	N;NOM;PL
centres	keskuksia	centre	keskus	N;MASC;PL	N;PRT;PL
centres	keskukset	centre	keskus	N;MASC;PL	N;NOM;PL
centres	keskusten	centre	keskus	N;MASC;PL	N;GEN;PL
centres	keskuksia	centre	keskus	N;MASC;PL	N;PRT;PL
centres	keskukset	centre	keskus	N;MASC;PL	N;NOM;PL
planeta	planeetta	planeta	planeetta	N;MASC;SG	N;NOM;SG
planeta	planeetan	planeta	planeetta	N;MASC;SG	N;GEN;SG
atacs	iskujen	atac	isku	N;MASC;PL	N;GEN;PL
atacs	hyökkäykset	atac	hyökkäys	N;MASC;PL	N;NOM;PL
atacs	iskut	atac	isku	N;MASC;PL	N;NOM;PL
principat	ruhtinaskunnan	principar	ruhtinas#kunta	N;MASC;SG	N;GEN;SG
habitual	tavallinen	habitual	tavallinen	ADJ;SG	ADJ;NOM;SG
habitual	tavallista	habitual	tavallinen	ADJ;SG	ADJ;PRT;SG
habitual	tavanomainen	habitual	tavan#omainen	ADJ;SG	ADJ;NOM;SG
migdia	keskipäivällä	migdia	keski#päivä	N;MASC;SG	N;AT+ESS
;SG
treballadors	työntekijöitä	treballador	työ#tekijä	N;MASC;PL	N;PRT;PL
treballadors	työläiset	treballador	työ#läinen	N;MASC;PL	N;NOM;PL
treballadors	työntekijöiden	treballador	työ#tekijä	N;MASC;PL	N;GEN;PL
treballadors	työntekijät	treballador	työn#tekijä	N;MASC;PL	N;NOM;PL
carrers	kadut	carrer	katu	N;MASC;PL	N;NOM;PL
carrers	katujen	carrer	katu	N;MASC;PL	N;GEN;PL
carrers	katuja	carrer	katu	N;MASC;PL	N;PRT;PL
carrers	kaduilla	carrer	katu	N;MASC;PL	N;AT+ESS
;PL
instruments	instrumentit	instrument	instrumentti	N;MASC;PL	N;NOM;PL
instruments	välineitä	instrument	väline	N;MASC;PL	N;PRT;PL
instruments	välineet	instrument	väline	N;MASC;PL	N;NOM;PL
nombres	numerot	nombre	numero	N;MASC;PL	N;NOM;PL
nombres	numeroita	nombre	numero	N;MASC;PL	N;PRT;PL
nombres	numeroista	nombre	numero	N;MASC;PL	N;IN+ABL;PL
nombres	luvut	nombre	luku	N;MASC;PL	N;NOM;PL
complex	monimutkaista	complex	monimutkainen	ADJ;MASC;SG	ADJ;PRT;SG
complex	monitahoinen	complex	moni#tahoinen	ADJ;MASC;SG	ADJ;NOM;SG
complex	monimutkainen	complex	moni#mutkainen	ADJ;MASC;SG	ADJ;NOM;SG
pintures	maalit	pintura	maali	N;FEM;PL	N;NOM;PL
pintures	taulut	pintura	taulu	N;FEM;PL	N;NOM;PL
pintures	maalaukset	pintura	maalaus	N;FEM;PL	N;NOM;PL
pintures	maalauksia	pintura	maalaus	N;FEM;PL	N;PRT;PL
pintures	tauluja	pintura	taulu	N;FEM;PL	N;PRT;PL
constant	jatkuvaa	constant	jatkuva	ADJ;SG	ADJ;PRT;SG
constant	jatkuva	constant	jatkuva	ADJ;SG	ADJ;NOM;SG
matar	tappaa	matar	tappaa	V;NFIN	V;IND;SG;PRS;FIN;ACT
gestió	hallinnointi	gestió	hallinnointi	N;FEM;SG	N;NOM;SG
gestió	hallinto	gestió	hallinto	N;FEM;SG	N;NOM;SG
gestió	johto	gestió	johto	N;FEM;SG	N;NOM;SG
gestió	hallinta	gestió	hallinta	N;FEM;SG	N;NOM;SG
àcid	happo	àcid	happo	N;MASC;SG	N;NOM;SG
àcid	happoa	àcid	happo	N;MASC;SG	N;PRT;SG
cossos	elimet	cos	elin	N;MASC;PL	N;NOM;PL
cossos	ruumiita	cos	ruumis	N;MASC;PL	N;PRT;PL
cossos	elinten	cos	elin	N;MASC;PL	N;GEN;PL
cossos	ruumiit	cos	ruumis	N;MASC;PL	N;NOM;PL
temporades	kaudet	temporada	kausi	N;FEM;PL	N;NOM;PL
crisi	kriisin	crisi	kriisi	N;FEM;SG	N;GEN;SG
crisi	kriisi	crisi	kriisi	N;FEM;SG	N;NOM;SG
sants	pyhimyksiä	sant	pyhimys	N;MASC;PL	N;PRT;PL
ensenyament	opettaminen	ensenyament	opettaminen	N;MASC;SG	N;NOM;SG
ensenyament	opetus	ensenyament	opetus	N;MASC;SG	N;NOM;SG
ensenyament	opetusta	ensenyament	opetus	N;MASC;SG	N;PRT;SG
ministeri	ministeriön	ministeri	ministeriö	N;MASC;SG	N;GEN;SG
ministeri	ministeriö	ministeri	ministeriö	N;MASC;SG	N;NOM;SG
giro	giro	giro	giro	N;MASC;SG	N;NOM;SG
participants	osallistujia	participant	osallistuja	N;PL	N;PRT;PL
participants	osanottajat	participant	osanottaja	N;PL	N;NOM;PL
participants	osallistujien	participant	osallistuja	N;PL	N;GEN;PL
participants	osallistujat	participant	osallistuja	N;PL	N;NOM;PL
motius	syyt	motiu	syy	N;MASC;PL	N;NOM;PL
motius	syitä	motiu	syy	N;MASC;PL	N;PRT;PL
motius	motiiveja	motiu	motiivi	N;MASC;PL	N;PRT;PL
regional	alueellinen	regional	alueellinen	ADJ;SG	ADJ;NOM;SG
ascensió	nousu	ascensió	nousu	N;FEM;SG	N;NOM;SG
necessitat	tarve	necessitat	tarve	N;FEM;SG	N;NOM;SG
necessitat	tarvetta	necessitat	tarve	N;FEM;SG	N;PRT;SG
possibilitat	mahdollisuus	possibilitat	mahdollisuus	N;FEM;SG	N;NOM;SG
complet	täydellinen	complet	täydellinen	ADJ;MASC;SG	ADJ;NOM;SG
cardenal	kardinaali	cardenal	kardinaali	N;MASC;SG	N;NOM;SG
convent	luostari	convent	luostari	N;MASC;SG	N;NOM;SG
jueus	juutalaiset	jueu	juutalainen	N;MASC;PL	N;NOM;PL
jueus	juutalaisia	jueu	juutalainen	N;MASC;PL	N;PRT;PL
cristians	kristityt	cristià	kristityt	N;MASC;PL	N;NOM;PL
cristians	kristittyjen	cristià	kristitty	N;MASC;PL	N;GEN;PL
cristians	kristittyjä	cristià	kristitty	N;MASC;PL	N;PRT;PL
derrota	tappio	derrota	tappio	N;FEM;SG	N;NOM;SG
derrota	tappion	derrota	tappio	N;FEM;SG	N;GEN;SG
derrota	häviö	derrota	häviö	N;FEM;SG	N;NOM;SG
famós	kuuluisa	famós	kuuluisa	ADJ;MASC;SG	ADJ;NOM;SG
famós	tunnettu	famós	tunnettu	ADJ;MASC;SG	ADJ;NOM;SG
estudiants	opiskelijat	estudiant	opiskelija	N;PL	N;NOM;PL
estudiants	opiskelijoille	estudiant	opiskelija	N;PL	N;AT+ALL;PL
estudiants	oppilaat	estudiant	oppilas	N;PL	N;NOM;PL
estudiants	oppilaita	estudiant	oppilas	N;PL	N;PRT;PL
estudiants	opiskelijoita	estudiant	opiskelija	N;PL	N;PRT;PL
doctor	tohtori	doctor	tohtori	N;MASC;SG	N;NOM;SG
doctor	lääkäri	doctor	lääkäri	N;MASC;SG	N;NOM;SG
espais	tilat	espai	tila	N;MASC;PL	N;NOM;PL
riera	virta	riera	virta	N;FEM;SG	N;NOM;SG
riera	puro	riera	puro	N;FEM;SG	N;NOM;SG
riera	stream	riera	stream	N;FEM;SG	N;NOM;SG
interpretació	tulkinta	interpretació	tulkinta	N;FEM;SG	N;NOM;SG
interpretació	tulkintaa	interpretació	tulkinta	N;FEM;SG	N;PRT;SG
caiguda	syksy	caiguda	syksy	N;FEM;SG	N;NOM;SG
aspectes	näkökohdat	aspecte	näkö#kohta	N;MASC;PL	N;NOM;PL
aspectes	näkökohtia	aspecte	näkö#kohta	N;MASC;PL	N;PRT;PL
document	asiakirjan	document	asia#kirja	N;MASC;SG	N;GEN;SG
document	dokumentti	document	dokumentti	N;MASC;SG	N;NOM;SG
document	asiakirja	document	asia#kirja	N;MASC;SG	N;NOM;SG
clàssica	klassisen	clàssic	klassinen	ADJ;FEM;SG	ADJ;GEN;SG
clàssica	klassinen	clàssic	klassinen	ADJ;FEM;SG	ADJ;NOM;SG
clàssica	klassista	clàssic	klassinen	ADJ;FEM;SG	ADJ;PRT;SG
obertures	aukkoja	obertura	aukko	N;FEM;PL	N;PRT;PL
obertures	aukkojen	obertura	aukko	N;FEM;PL	N;GEN;PL
obertures	aukot	obertura	aukko	N;FEM;PL	N;NOM;PL
institucions	toimielimiin	institució	toimi#elin	N;FEM;PL	N;IN+ALL;PL
institucions	toimielimet	institució	toimi#elin	N;FEM;PL	N;NOM;PL
institucions	laitokset	institució	laitos	N;FEM;PL	N;NOM;PL
institucions	toimielimiä	institució	toimi#elin	N;FEM;PL	N;PRT;PL
institucions	toimielinten	institució	toimi#elin	N;FEM;PL	N;GEN;PL
representant	edustaja	representant	edustaja	N;SG	N;NOM;SG
altura	pituus	altura	pituus	N;FEM;SG	N;NOM;SG
altura	korkeuden	altura	korkeus	N;FEM;SG	N;GEN;SG
altura	korkeus	altura	korkeus	N;FEM;SG	N;NOM;SG
organitzar	organisoida	organitzar	organisoida	V;NFIN	V;SG;NFIN;ACT
organitzar	järjestä	organitzar	järjestää	V;NFIN	V;IMP;SG;2;FIN;ACT
organitzar	järjestää	organitzar	järjestää	V;NFIN	V;IND;SG;PRS;FIN;ACT
escultura	veistos	escultura	veistos	N;FEM;SG	N;NOM;SG
editor	toimittaja	editor	toimittaja	N;MASC;SG	N;NOM;SG
editor	päätoimittaja	editor	pää#toimittaja	N;MASC;SG	N;NOM;SG
editor	editorin	editor	editori	N;MASC;SG	N;GEN;SG
agència	toimisto	agència	toimisto	N;FEM;SG	N;NOM;SG
agència	kemikaalivirasto	agència	kemikaali#virasto	N;FEM;SG	N;NOM;SG
agència	viraston	agència	virasto	N;FEM;SG	N;GEN;SG
agència	virasto	agència	virasto	N;FEM;SG	N;NOM;SG
visió	näkemys	visió	näkemys	N;FEM;SG	N;NOM;SG
visió	näkö	visió	tämä	N;FEM;SG	N;NOM;SG
visió	näky	visió	näky	N;FEM;SG	N;NOM;SG
visió	vision	visió	visio	N;FEM;SG	N;GEN;SG
visió	visio	visió	visio	N;FEM;SG	N;NOM;SG
international	kansainvälisen	international	kansain#välinen	ADJ;SG	ADJ;GEN;SG
international	kansainvälinen	international	kansain#välinen	ADJ;SG	ADJ;NOM;SG
diòcesi	hiippakunta	diòcesi	hiippa#kunta	N;FEM;SG	N;NOM;SG
musulmans	muslimien	musulmà	muslimi	N;MASC;PL	N;GEN;PL
musulmans	muslimeja	musulmà	muslimi	N;MASC;PL	N;PRT;PL
musulmans	muslimit	musulmà	muslimi	N;MASC;PL	N;NOM;PL
retorn	paluu	retorn	paluu	N;MASC;SG	N;NOM;SG
retorn	palautus	retorn	palautus	N;MASC;SG	N;NOM;SG
concurs	kilpailuun	concurs	kilpailu	N;MASC;SG	N;IN+ALL;SG
concurs	kilpailun	concurs	kilpailu	N;MASC;SG	N;GEN;SG
concurs	kisaa	concurs	kisa	N;MASC;SG	N;PRT;SG
concurs	kilpailu	concurs	kilpailu	N;MASC;SG	N;NOM;SG
acceptar	hyväksyy	acceptar	hyväksyä	V;NFIN	V;IND;SG;3;PRS;FIN;ACT
acceptar	hyväksyä	acceptar	hyväksyä	V;NFIN	V;SG;NFIN;ACT
acceptar	hyväksytään	acceptar	hyväksyä	V;NFIN	V;IND;PRS;FIN;PASS
acceptar	hyväksy	acceptar	hyväksyä	V;NFIN	V;IMP;SG;2;FIN;ACT
acceptar	hyväksyä	acceptar	hyväksyä	V;NFIN	V;SG;NFIN;ACT
possiblement	mahdollisesti	possiblement	mahdollisesti	ADV	ADV
reacció	reaktio	reacció	reaktio	N;FEM;SG	N;NOM;SG
reacció	reaktiota	reacció	reaktio	N;FEM;SG	N;PRT;SG
reacció	reaktion	reacció	reaktio	N;FEM;SG	N;GEN;SG
global	globaali	global	globaali	ADJ;SG	ADJ;NOM;SG
global	maailmanlaajuinen	global	maailman#laajuinen	ADJ;SG	ADJ;NOM;SG
global	maailmanlaajuisen	global	maailman#laajuinen	ADJ;SG	ADJ;GEN;SG
textos	tekstit	text	teksti	N;MASC;PL	N;NOM;PL
textos	tekstejä	text	teksti	N;MASC;PL	N;PRT;PL
marit	aviomiehen	marit	avio#mies	N;MASC;SG	N;GEN;SG
marit	aviomies	marit	avio#mies	N;MASC;SG	N;NOM;SG
terrestre	maanpäällisen	terrestre	maan#päällinen	ADJ;SG	ADJ;GEN;SG
tractar	kohdella	tractar	kohdella	V;NFIN	V;SG;NFIN;ACT
actuals	tämänhetkiset	actual	tämänhetkinen	ADJ;PL	ADJ;NOM;PL
actuals	nykyiset	actual	nykyinen	ADJ;PL	ADJ;NOM;PL
responsable	vastuussa	responsable	vastuu	N;SG	N;IN+ESS;SG
partida	peliä	partida	peli	N;FEM;SG	N;PRT;SG
partida	pelin	partida	peli	N;FEM;SG	N;GEN;SG
partida	peli	partida	peli	N;FEM;SG	N;NOM;SG
matèria	väliä	matèria	väli	N;FEM;SG	N;PRT;SG
arbre	puu	arbre	puu	N;MASC;SG	N;NOM;SG
arbre	puuta	arbre	puu	N;MASC;SG	N;PRT;SG
arbre	puun	arbre	puu	N;MASC;SG	N;GEN;SG
propis	omista	propi	oma	ADJ;MASC;PL	ADJ;IN+ABL;PL
propis	omat	propi	oma	ADJ;MASC;PL	ADJ;NOM;PL
declarar	julistaa	declarar	julistaa	V;NFIN	V;IND;SG;3;PRS;FIN;ACT
cicle	kierto	cicle	kierto	N;MASC;SG	N;NOM;SG
cicle	syklin	cicle	syklin	N;MASC;SG	N;GEN;SG
llançament	laukaisu	llançament	laukaisu	N;MASC;SG	N;NOM;SG
llançament	käynnistä	llançament	käynti	N;MASC;SG	N;IN+ABL;SG
processos	prosessit	procés	prosessi	N;MASC;PL	N;NOM;PL
processos	prosesseja	procés	prosessi	N;MASC;PL	N;PRT;PL
processos	prosessien	procés	prosessi	N;MASC;PL	N;GEN;PL
orient	orient	orient	orient	N;MASC;SG	N;NOM;SG
patir	kärsi	patir	kärsiä	V;NFIN	V;IND;SG;3;PST;FIN;ACT
patir	kärsivät	patir	kärsiä	V;NFIN	V;IND;PL;3;PRS;FIN;ACT
patir	kärsii	patir	kärsiä	V;NFIN	V;IND;SG;3;PRS;FIN;ACT
patir	kärsiä	patir	kärsi	V;NFIN	V;SG;NFIN;ACT
similars	samanlaisia	similar	samanlainen	ADJ;PL	ADJ;PRT;PL
similars	samankaltaiset	similar	samankaltainen	ADJ;PL	ADJ;NOM;PL
similars	samanlaiset	similar	samanlainen	ADJ;PL	ADJ;NOM;PL
estrelles	tähdet	estrella	tähti	N;FEM;PL	N;NOM;PL
estrelles	tähtien	estrella	tähtien	N;FEM;PL	N;GEN;PL
estrelles	tähtiä	estrella	tähti	N;FEM;PL	N;PRT;PL
notable	huomattavaa	notable	huomattava	ADJ;SG	ADJ;PRT;SG
notable	merkittävä	notable	merkittävä	ADJ;SG	ADJ;NOM;SG
notable	merkittävää	notable	merkittävä	ADJ;SG	ADJ;PRT;SG
notable	huomattava	notable	huomattava	ADJ;SG	ADJ;NOM;SG
estructures	rakenteita	estructura	rakenne	N;FEM;PL	N;PRT;PL
estructures	rakenteet	estructura	rakenne	N;FEM;PL	N;NOM;PL
estructures	rakenteiden	estructura	rakenne	N;FEM;PL	N;GEN;PL
ciutadans	kansalaisten	ciutadà	kansalainen	N;MASC;PL	N;GEN;PL
ciutadans	kansalaisia	ciutadà	kansa#lainen	N;MASC;PL	N;PRT;PL
ciutadans	kansalaiset	ciutadà	kansalainen	N;MASC;PL	N;NOM;PL
inicis	alkuja	inici	alku	N;MASC;PL	N;PRT;PL
signar	allekirjoittaa	signar	alle#kirjoittaa	V;NFIN	V;SG;NFIN;ACT
guerres	sodat	guerra	sota	N;FEM;PL	N;NOM;PL
guerres	sotia	guerra	sota	N;FEM;PL	N;PRT;PL
generació	sukupolven	generació	suku#polvi	N;FEM;SG	N;GEN;SG
generació	sukupolvea	generació	suku#polvi	N;FEM;SG	N;PRT;SG
generació	sukupolvi	generació	suku#polvi	N;FEM;SG	N;NOM;SG
platja	rannan	platja	ranta	N;FEM;SG	N;GEN;SG
platja	ranta	platja	ranta	N;FEM;SG	N;NOM;SG
platja	beach	platja	beach	N;FEM;SG	N;NOM;SG
platja	rantaa	platja	ranta	N;FEM;SG	N;PRT;SG
publicacions	julkaisuja	publicació	julkaisu	N;FEM;PL	N;PRT;PL
publicacions	julkaisujen	publicació	julkaisu	N;FEM;PL	N;GEN;PL
publicacions	julkaisut	publicació	julkaisu	N;FEM;PL	N;NOM;PL
invasió	hyökkäys	invasió	hyökkäys	N;FEM;SG	N;NOM;SG
invasió	hyökkäyksen	invasió	hyökkäys	N;FEM;SG	N;GEN;SG
eix	akselin	eix	akseli	N;MASC;SG	N;GEN;SG
eix	akseli	eix	akseli	N;MASC;SG	N;NOM;SG
papers	paperit	paper	paperi	N;MASC;PL	N;NOM;PL
alegre	hilpeä	alegre	hilpeä	ADJ;SG	ADJ;NOM;SG
alegre	iloinen	alegre	iloinen	ADJ;SG	ADJ;NOM;SG
nobel	nobelin	nobel	nobelin	N;MASC;SG	N;GEN;SG
nobel	nobel	nobel	nobel	N;MASC;SG	N;NOM;SG
ermita	hermitage	ermita	hermitage	N;FEM;SG	N;NOM;SG
pilot	pilotti	pilot	pilottaa	N;MASC;SG	N;NOM;SG
pilot	lentäjä	pilot	lentäjä	N;MASC;SG	N;NOM;SG
coalició	koalitio	coalició	koalitio	N;FEM;SG	N;NOM;SG
igualment	tasapuolisesti	igualment	tasa#puolisesti	ADV	ADV
igualment	vastaavasti	igualment	vastaavasti	ADV	ADV
arbres	puita	arbre	puu	N;MASC;PL	N;PRT;PL
arbres	puut	arbre	puu	N;MASC;PL	N;NOM;PL
arbres	puista	arbre	puu	N;MASC;PL	N;IN+ABL;PL
liberal	liberaali	liberal	liberaali	ADJ;SG	ADJ;NOM;SG
ulls	silmiä	ull	silmä	N;MASC;PL	N;PRT;PL
ulls	silmät	ull	silmä	N;MASC;PL	N;NOM;PL
conservació	suojelu	conservació	suojelu	N;FEM;SG	N;NOM;SG
conservació	säilyttäminen	conservació	säilyttäminen	N;FEM;SG	N;NOM;SG
presidència	puheenjohtajuus	presidència	puheen#johtajuus	N;FEM;SG	N;NOM;SG
actuació	suorituskyvyn	actuació	suoritus#kyky	N;FEM;SG	N;GEN;SG
actuació	tehokkuus	actuació	tehokkuus	N;FEM;SG	N;NOM;SG
actuació	esitys	actuació	esitys	N;FEM;SG	N;NOM;SG
actuació	suoritus	actuació	suoritus	N;FEM;SG	N;NOM;SG
actuació	suorituskykyä	actuació	suoritus#kyky	N;FEM;SG	N;PRT;SG
actuació	suorituskyky	actuació	suoritus#kyky	N;FEM;SG	N;NOM;SG
usa	käyttää	usar	käyttää	V;IND;SG;3;PRS;FIN	V;IND;SG;PRS;FIN;ACT
usa	käytettävä	usar	käyttää	V;IND;SG;3;PRS;FIN	V;NOM;SG;V.PTCP;PASS
documentació	dokumentaatio	documentació	dokumentaatio	N;FEM;SG	N;NOM;SG
concerts	konsertteja	concert	konsertti	N;MASC;PL	N;PRT;PL
comunitats	yhteisöt	comunitat	yhteisö	N;FEM;PL	N;NOM;PL
comunitats	yhteisöjen	comunitat	yhteisö	N;FEM;PL	N;GEN;PL
plans	suunnitelmia	pla	suunnitelma	N;MASC;PL	N;PRT;PL
plans	suunnitelmien	pla	suunnitelma	N;MASC;PL	N;GEN;PL
plans	suunnitelmat	pla	suunnitelma	N;MASC;PL	N;NOM;PL
artístic	taiteellinen	artístic	taiteellinen	ADJ;MASC;SG	ADJ;NOM;SG
ducat	herttuakunta	ducar	herttua#kunta	N;MASC;SG	N;NOM;SG
freqüència	esiintyvyys	freqüència	esiintyvyys	N;FEM;SG	N;NOM;SG
freqüència	taajuus	freqüència	taajuus	N;FEM;SG	N;NOM;SG
freqüència	esiintymistiheys	freqüència	esiintyä#tiheys	N;FEM;SG	N;NOM;SG
freqüència	tiheys	freqüència	tiheys	N;FEM;SG	N;NOM;SG
freqüència	yleisyys	freqüència	yleisyys	N;FEM;SG	N;NOM;SG
aconsegueix	saada	aconseguir	saada	V;IND;SG;3;PRS;FIN	V;SG;NFIN;ACT
mètodes	menetelmiä	mètode	menetelmä	N;MASC;PL	N;PRT;PL
mètodes	menetelmät	mètode	menetelmä	N;MASC;PL	N;NOM;PL
poques	harvat	poc	harva	PRO;FEM;PL	PRO;NOM;PL
trajectòria	rataa	trajectòria	rata	N;FEM;SG	N;PRT;SG
trajectòria	lentorata	trajectòria	lento#rata	N;FEM;SG	N;NOM;SG
algú	joku	algú	joku	PRO;SG	PRO;NOM;SG
algú	jonkun	algú	joku	PRO;SG	PRO;GEN;SG
experiència	kokemus	experiència	kokemus	N;FEM;SG	N;NOM;SG
experiència	kokemuksen	experiència	kokemus	N;FEM;SG	N;GEN;SG
experiència	kokemusta	experiència	kokemus	N;FEM;SG	N;PRT;SG
esmenta	mainitsee	esmentar	mainita	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
esmenta	mainitaan	esmentar	mainita	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;PASS
expansió	laajentuminen	expansió	laajentuminen	N;FEM;SG	N;NOM;SG
expansió	laajentaminen	expansió	laajentaminen	N;FEM;SG	N;NOM;SG
expansió	laajeneminen	expansió	laajeneminen	N;FEM;SG	N;NOM;SG
expansió	laajennus	expansió	laajennus	N;FEM;SG	N;NOM;SG
aeroport	lentokenttä	aeroport	lento#kenttä	N;MASC;SG	N;NOM;SG
aeroport	lentokentälle	aeroport	lento#kenttä	N;MASC;SG	N;AT+ALL;SG
aeroport	lentoasema	aeroport	lento#asema	N;MASC;SG	N;NOM;SG
curt	lyhyt	curt	lyhyt	ADJ;MASC;SG	ADJ;NOM;SG
alumnes	opiskelijat	alumne	opiskelija	N;MASC;PL	N;NOM;PL
alumnes	opiskelijoille	alumne	opiskelija	N;MASC;PL	N;AT+ALL;PL
alumnes	oppilaat	alumne	oppilas	N;MASC;PL	N;NOM;PL
alumnes	oppilaita	alumne	oppilas	N;MASC;PL	N;PRT;PL
alumnes	opiskelijoita	alumne	opiskelija	N;MASC;PL	N;PRT;PL
veïns	naapureita	veí	naapuri	N;MASC;PL	N;PRT;PL
veïns	naapurit	veí	naapuri	N;MASC;PL	N;NOM;PL
veïns	naapureita	veí	naapuri	N;MASC;PL	N;PRT;PL
veïns	naapurit	veí	naapuri	N;MASC;PL	N;NOM;PL
