табори	kampen	табір	kamp	N;INAN;NOM;MASC;PL	N;PL
сосни	dennen	сосна	dennen	N;INAN;NOM;FEM;PL	N;PL
павільйон	paviljoen	павільйний	paviljoen	N;INAN;NOM;MASC;SG	N;NEUT;SG
копіювання	kopie	копіювання	kopie	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
подарунок	geschenk	подарунок	geschenk	N;INAN;NOM;MASC;SG	N;NEUT;SG
подарунок	cadeautje	подарунок	cadeautje	N;INAN;NOM;MASC;SG	N;NEUT;SG
подарунок	cadeau	подарунок	cadeau	N;INAN;NOM;MASC;SG	N;NEUT;SG
подарунок	gift	подарунок	gift	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
подарунок	kado	подарунок	kado	N;INAN;NOM;MASC;SG	N;NEUT;SG
шляхтич	gentilhomme	шляхтич	gentilhomme	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
буркіна	burkina	буркін	burkina	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
блиск	shine	блиска	shine	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
блиск	glans	блиска	glans	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
продати	verkopen	продати	verkopen	V;PFV;NFIN	V;NFIN
помічника	assistente	помічник	assistent	N;ANIM;ACC;MASC;SG	N;MASC+FEM;SG
помічника	assistent	помічник	assistent	N;ANIM;ACC;MASC;SG	N;MASC+FEM;SG
рівність	gelijkheid	рівність	gelijkheid	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
іноземців	buitenlanders	іноземець	buitenlander	N;ANIM;ACC;MASC;PL	N;PL
іноземців	vreemdelingen	іноземець	vreemdeling	N;ANIM;ACC;MASC;PL	N;PL
захоплено	vangt	захоплено	vangen	V;PFV;IND;0;FIN	V;SG;PRS;FIN
захоплено	binnengedrongen	захоплено	binnendringen	V;PFV;IND;0;FIN	V;V.PTCP
захоплено	binnengevallen	захоплено	binnenvallen	V;PFV;IND;0;FIN	V;V.PTCP
фаза	fase	фаза	fase	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
прочитати	lezen	прочитати	lezen	V;PFV;NFIN	V;NFIN
прочитати	gelezen	прочитати	lezen	V;PFV;NFIN	V;V.PTCP
прочитати	lees	прочитати	lezen	V;PFV;NFIN	V;SG;PRS;FIN
мовознавство	taalkunde	мовознавство	taalkunde	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
електроніка	elektronica	електроніка	elektronica	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
електроніка	electronica	електроніка	electronica	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
координації	coördinatie	координація	coördinatie	N;INAN;GEN;FEM;SG	N;MASC+FEM;SG
перетворити	omzetten	перетворити	omzetten	V;PFV;NFIN	V;NFIN
перетворити	bekeren	перетворити	bekeren	V;PFV;NFIN	V;NFIN
перетворити	converteren	перетворити	converteren	V;PFV;NFIN	V;NFIN
перетворити	transformeren	перетворити	transformeren	V;PFV;NFIN	V;NFIN
дизайнер	ontwerper	дизайнер	ontwerper	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
дизайнер	designer	дизайнер	designer	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
партнерів	maten	партнер	maten	N;ANIM;ACC;MASC;PL	N;PL
цинку	zink	цинка	zink	N;INAN;ACC;FEM;SG	N;NEUT;SG
узагальнення	generalisatie	узагальнення	generalisatie	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
узагальнення	veralgemening	узагальнення	veralgemening	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
узагальнення	veralgemening	узагальнення	veralgemening	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
комуністи	communisten	комуніст	communist	N;ANIM;NOM;MASC;PL	N;PL
ленін	lenin	ленін	lenin	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
болгарський	bulgaarse	болгарський	bulgaars	ADJ;NOM;MASC;SG	ADJ
болгарський	bulgaars	болгарський	bulgaar	ADJ;NOM;MASC;SG	ADJ
говорили	praten	говорити	praten	V;IPFV;IND;PL;PST;FIN	V;NFIN
говорили	pratende	говорити	praten	V;IPFV;IND;PL;PST;FIN	V;V.PTCP
говорили	spraken	говорити	spreken	V;IPFV;IND;PL;PST;FIN	V;PL;PST;FIN
фрукти	vruchten	фрукт	vrucht	N;INAN;NOM;MASC;PL	N;PL
фрукти	vruchten	фрукт	vrucht	N;INAN;NOM;MASC;PL	N;PL
міф	mythe	міф.	mythe	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
промені	stralen	промений	straal	N;INAN;NOM;MASC;PL	N;PL
промені	balken	промений	balk	N;INAN;NOM;MASC;PL	N;PL
промені	stralen	промений	straal	N;INAN;NOM;MASC;PL	N;PL
партнер	partner	партнер	partner	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
чудовий	heerlijk	чудовий	heerlijk	ADJ;NOM;MASC;SG	ADJ
налаштування	valstrik	налаштування	valstrik	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
налаштування	configuratie	налаштування	configuratie	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
рушій	engine	рушія	engine	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
рушій	motor	рушія	motor	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
навички	vaardigheden	навичка	vaardigheid	N;INAN;NOM;FEM;PL	N;PL
навички	skills	навичка	skill	N;INAN;NOM;FEM;PL	N;PL
завдали	veroorzaakt	завдати	veroorzaken	V;PFV;IND;PL;PST;FIN	V;V.PTCP
зустрічей	benoemingen	зустріч	benoeming	N;INAN;GEN;FEM;PL	N;PL
зустрічей	afspraken	зустріч	afspraak	N;INAN;GEN;FEM;PL	N;PL
зустрічей	meetings	зустріч	meetings	N;INAN;GEN;FEM;PL	N;PL
зустрічей	ontmoetingen	зустріч	ontmoeting	N;INAN;GEN;FEM;PL	N;PL
зустрічей	vergaderingen	зустріч	vergadering	N;INAN;GEN;FEM;PL	N;PL
зустрічей	bijeenkomsten	зустріч	bijeenkomst	N;INAN;GEN;FEM;PL	N;PL
діалог	query	діалог	query	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
діалог	zoekopdracht	діалог	zoekopdracht	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
діалог	dialoog	діалог	dialoog	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
діалог	dialoog	діалог	dialoog	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
купити	kopen	купити	kopen	V;PFV;NFIN	V;NFIN
геральдика	heraldiek	геральдик	heraldiek	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
цивільний	civiele	цивільний	civiel	ADJ;NOM;MASC;SG	ADJ
цивільний	burgerlijke	цивільний	burgerlijk	ADJ;NOM;MASC;SG	ADJ
цивільний	burgerlijk	цивільний	burgerlijk	ADJ;NOM;MASC;SG	ADJ
цивільний	civiel	цивільний	civiel	ADJ;NOM;MASC;SG	ADJ
цивільний	civiel	цивільний	civiel	ADJ;NOM;MASC;SG	ADJ
потяги	treinen	потяг	trein	N;INAN;NOM;MASC;PL	N;PL
принцеси	prinsessen	принцес	prinses	N;ANIM;NOM;FEM;PL	N;PL
практичне	praktische	практичний	praktisch	ADJ;NOM;NEUT;SG	ADJ
практичне	praktisch	практичний	praktisch	ADJ;NOM;NEUT;SG	ADJ
завершується	eindigt	завершуватися	eindigen	V;IPFV;IND;SG;3;PRS;FIN	V;SG;PRS;FIN
завершується	eindigend	завершуватися	eindigen	V;IPFV;IND;SG;3;PRS;FIN	V;V.PTCP
редакторів	redacteuren	редактор	redacteur	N;ANIM;ACC;MASC;PL	N;PL
шини	banden	шина	band	N;INAN;NOM;FEM;PL	N;PL
продовжили	hervat	продовжити	hervatten	V;PFV;IND;PL;PST;FIN	V;V.PTCP
захисники	beschermers	захисник	beschermer	N;ANIM;NOM;MASC;PL	N;PL
переробка	recycling	переробка	recycling	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
житель	burger	житель	burger	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
житель	citizen	житель	citis	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
брокгауза	efron	брокгауза	efron	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
демократичний	democratische	демократичний	democratisch	ADJ;NOM;MASC;SG	ADJ
демократичний	democratisch	демократичний	democratisch	ADJ;NOM;MASC;SG	ADJ
протистояти	confronteren	протистояти	confronteren	V;PFV;NFIN	V;NFIN
погіршення	verergering	погіршення	verergering	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
погіршення	verslechtering	погіршення	verslechtering	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
ситуаціях	situaties	ситуація	situatie	N;INAN;ESS;FEM;PL	N;PL
зараження	neerslag	зараження	neerslag	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
захисників	verdedigers	захисник	verdediger	N;ANIM;ACC;MASC;PL	N;PL
фірмі	firma	фірма	firma	N;INAN;DAT;FEM;SG	N;MASC+FEM;SG
лід	lood	лід	lood	N;INAN;NOM;MASC;SG	N;NEUT;SG
лід	lead	лід	lead	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
лід	ijs	лід	ijs	N;INAN;NOM;MASC;SG	N;NEUT;SG
лід	ice	лід	ice	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
помітні	opvallend	помітний	opvallend	ADJ;NOM;PL	ADJ
соціалістів	socialisten	соціаліст	socialist	N;ANIM;ACC;MASC;PL	N;PL
прибрати	schoonmaken	прибрати	schoonmaken	V;PFV;NFIN	V;NFIN
прибрати	verwijder	прибрати	verwijder	V;PFV;NFIN	V;SG;PRS;FIN
прибрати	verwijderen	прибрати	verwijderen	V;PFV;NFIN	V;NFIN
палаті	ward	палата	warden	N;INAN;DAT;FEM;SG	N;MASC+FEM;SG
темний	duister	темний	duister	ADJ;NOM;MASC;SG	ADJ
темний	donker	темний	donker	ADJ;NOM;MASC;SG	ADJ
темний	donkere	темний	donker	ADJ;NOM;MASC;SG	ADJ
мусульмани	moslims	мусульман	moslims	N;ANIM;NOM;MASC;PL	N;PL
мусульмани	moslims	мусульман	moslims	N;ANIM;NOM;MASC;PL	N;PL
видобування	extractie	видобування	extractie	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
видобування	winning	видобування	winning	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
видобування	ripper	видобування	ripper	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
облога	belegering	облогий	belegering	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
облога	beleg	облогий	beleg	N;INAN;NOM;FEM;SG	N;NEUT;SG
ходів	moves	хід	moves	N;INAN;GEN;MASC;PL	N;PL
брами	gates	брама	gaat	N;INAN;NOM;FEM;PL	N;PL
брами	poorten	брама	poort	N;INAN;NOM;FEM;PL	N;PL
додаткова	extra	додатковий	extra	ADJ;NOM;FEM;SG	ADJ
припинено	afgebroken	припинути	afbreken	V;PFV;IND;0;FIN	V;V.PTCP
претендентів	inzendingen	претендент	inzending	N;ANIM;ACC;MASC;PL	N;PL
перетворено	geconverteerd	перетворити	converteren	V;PFV;IND;0;FIN	V;V.PTCP
перетворено	bekeerd	перетворити	bekeerd	V;PFV;IND;0;FIN	V;V.PTCP
перетворено	omgezet	перетворити	omzetten	V;PFV;IND;0;FIN	V;V.PTCP
перетворено	omgerekend	перетворити	omrekenen	V;PFV;IND;0;FIN	V;V.PTCP
перетворено	omgebouwd	перетворити	ombouwen	V;PFV;IND;0;FIN	V;V.PTCP
геологічних	geologisch	геологічний	geologisch	ADJ;GEN;PL	ADJ
перекласти	vertaal	перекласти	vertaal	V;PFV;NFIN	V;SG;PRS;FIN
перекласти	vertalen	перекласти	vertalen	V;PFV;NFIN	V;NFIN
перемагає	winnende	перемагати	winnen	V;IPFV;IND;SG;3;PRS;FIN	V;V.PTCP
перемагає	winnend	перемагати	winnen	V;IPFV;IND;SG;3;PRS;FIN	V;V.PTCP
перемагає	winnen	перемагати	winnen	V;IPFV;IND;SG;3;PRS;FIN	V;NFIN
чекати	wachten	чекати	wachten	V;IPFV;NFIN	V;NFIN
чекати	wacht	чекати	wachten	V;IPFV;NFIN	V;SG;PRS;FIN
вченим	geleerde	вчений	geleerd	ADJ;PFV;INS;MASC;SG;V.PTCP;PASS	ADJ
птаха	vogeltje	птах	vogel	N;ANIM;ACC;MASC;SG	N;NEUT;SG
птаха	vogel	птах	vogel	N;ANIM;ACC;MASC;SG	N;MASC+FEM;SG
стадія	podium	стадія	podium	N;INAN;NOM;FEM;SG	N;NEUT;SG
стадія	fase	стадія	fase	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
стадія	toneel	стадія	toneel	N;INAN;NOM;FEM;SG	N;NEUT;SG
стадія	stadium	стадія	stadium	N;INAN;NOM;FEM;SG	N;NEUT;SG
повідомили	geïnformeerd	повідомити	informeren	V;PFV;IND;PL;PST;FIN	V;V.PTCP
рейд	raid	рейд	raid	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
рейд	inval	рейд	inval	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
пояснив	toegelicht	пояснити	toelichten	V;PFV;MASC;IND;SG;PST;FIN	V;V.PTCP
пояснив	uitgelegd	пояснити	uitleggen	V;PFV;MASC;IND;SG;PST;FIN	V;V.PTCP
автоматична	automatische	автоматичний	automatisch	ADJ;NOM;FEM;SG	ADJ
автоматична	automatisch	автоматичний	automatisch	ADJ;NOM;FEM;SG	ADJ
партизани	guerrillastrijders	партизаний	guerrillastrijder	N;ANIM;NOM;MASC;PL	N;PL
партизани	partizanen	партизаний	partizaan	N;ANIM;NOM;MASC;PL	N;PL
отвори	holes	отвір	holes	N;INAN;NOM;MASC;PL	N;PL
отвори	gaten	отвір	gat	N;INAN;NOM;MASC;PL	N;PL
сухі	droge	сухий	droog	ADJ;NOM;PL	ADJ
сухі	droog	сухий	droog	ADJ;NOM;PL	ADJ
розіграш	loterij	розіграш	loterij	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
дивитися	kijk	дивитися	kijken	V;IPFV;NFIN	V;SG;PRS;FIN
дивитися	kijken	дивитися	kijken	V;IPFV;NFIN	V;NFIN
дивитися	kijken	дивитися	kijken	V;IPFV;NFIN	V;NFIN
ставлять	fokken	ставити	fokken	V;IPFV;IND;PL;3;PRS;FIN	V;NFIN
ставлять	voortplanten	ставити	voortplant	V;IPFV;IND;PL;3;PRS;FIN	V;NFIN
таємниця	mysterie	таємниця	mysterie	N;INAN;NOM;FEM;SG	N;NEUT;SG
таємниця	mystery	таємниця	mystery	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
таємниця	geheimhouding	таємниця	geheimhouding	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
таємниця	geheimzinnigheid	таємниця	geheimzinnigheid	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
творців	scheppers	творець	schepper	N;ANIM;ACC;MASC;PL	N;PL
творців	makers	творець	maker	N;ANIM;ACC;MASC;PL	N;PL
застосувати	solliciteren	застосувати	solliciteren	V;PFV;NFIN	V;NFIN
застосувати	toepassen	застосувати	toepassen	V;PFV;NFIN	V;NFIN
печер	grotten	печер	grot	N;INAN;GEN;FEM;PL	N;PL
істини	waarheden	істина	waarheden	N;INAN;NOM;FEM;PL	N;PL
вагон	wagon	вагон	wagon	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
вагон	wagen	вагон	wagen	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
нагляду	supervisie	нагляд	supervisie	N;INAN;GEN;MASC;SG	N;MASC+FEM;SG
нагляду	toezicht	нагляд	toezicht	N;INAN;GEN;MASC;SG	N;NEUT;SG
ректора	rector	ректор	rector	N;ANIM;ACC;MASC;SG	N;MASC+FEM;SG
описи	beschrijvingen	опис	beschrijving	N;INAN;NOM;MASC;PL	N;PL
описи	omschrijvingen	опис	omschrijving	N;INAN;NOM;MASC;PL	N;PL
напали	aangevallen	напасти	aanvallen	V;PFV;IND;PL;PST;FIN	V;V.PTCP
універсальний	universeel	універсальний	universeel	ADJ;NOM;MASC;SG	ADJ
універсальний	universele	універсальний	universeel	ADJ;NOM;MASC;SG	ADJ
подивитися	zien	подивитися	zien	V;PFV;NFIN	V;NFIN
подивитися	zie	подивитися	zien	V;PFV;NFIN	V;SG;PRS;FIN
подивитися	kijk	подивитися	kijken	V;PFV;NFIN	V;SG;PRS;FIN
подивитися	kijken	подивитися	kijken	V;PFV;NFIN	V;NFIN
подивитися	kijk	подивитися	kijken	V;PFV;NFIN	V;SG;PRS;FIN
очікується	verwacht	очікуватися	verwachten	V;IPFV;IND;SG;3;PRS;FIN	V;V.PTCP
очікується	verwacht	очікуватися	verwachten	V;IPFV;IND;SG;3;PRS;FIN	V;V.PTCP
очікується	verwachten	очікуватися	verwachten	V;IPFV;IND;SG;3;PRS;FIN	V;NFIN
очікується	hangende	очікуватися	hangen	V;IPFV;IND;SG;3;PRS;FIN	V;V.PTCP
членство	lidmaatschap	членство	lidmaatschap	N;INAN;NOM;NEUT;SG	N;NEUT;SG
оригінальне	oorspronkelijke	оригінальний	oorspronkelijk	ADJ;NOM;NEUT;SG	ADJ
оригінальне	origineel	оригінальний	origineel	ADJ;NOM;NEUT;SG	ADJ
оригінальне	originele	оригінальний	origineel	ADJ;NOM;NEUT;SG	ADJ
звернутися	consulteren	звернутися	consulteren	V;PFV;NFIN	V;NFIN
звернутися	raadplegen	звернутися	raadplegen	V;PFV;NFIN	V;NFIN
подають	gediend	подавати	dienen	V;IPFV;IND;PL;3;PRS;FIN	V;V.PTCP
подають	opgediend	подавати	opdienen	V;IPFV;IND;PL;3;PRS;FIN	V;V.PTCP
подають	geserveerd	подавати	serveren	V;IPFV;IND;PL;3;PRS;FIN	V;V.PTCP
гомер	homer	гомер	homer	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
орда	horde	орда	horde	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
степ	steppe	степ	step	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
пострілів	schoten	постріл	schot	N;INAN;GEN;MASC;PL	N;PL
пострілів	shots	постріл	shot	N;INAN;GEN;MASC;PL	N;PL
тінь	shadow	тінь	shadow	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
тінь	schaduw	тінь	schaduw	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
переглянути	zien	переглянути	zien	V;PFV;NFIN	V;NFIN
переглянути	zie	переглянути	zien	V;PFV;NFIN	V;SG;PRS;FIN
переглянути	bekijk	переглянути	bekijk	V;PFV;NFIN	V;SG;PRS;FIN
переглянути	bekijken	переглянути	bekijken	V;PFV;NFIN	V;NFIN
антологія	bloemlezing	антологія	bloemlezing	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
інтенсивність	intensiteit	інтенсивність	intensiteit	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
інтенсивність	sterkte	інтенсивність	sterkte	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
інтенсивність	kracht	інтенсивність	kracht	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
поклав	gedeponeerde	покласти	gedeponeerd	V;PFV;MASC;IND;SG;PST;FIN	V;V.PTCP
поклав	gestort	покласти	storten	V;PFV;MASC;IND;SG;PST;FIN	V;V.PTCP
поклав	gedeponeerd	покласти	deponeren	V;PFV;MASC;IND;SG;PST;FIN	V;V.PTCP
християни	christenen	християнин	christenen	N;ANIM;NOM;MASC;PL	N;PL
християни	christenen	християнин	christenen	N;ANIM;NOM;MASC;PL	N;PL
паша	pasja	паш	pasja	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
викрадення	kidnapping	викрадення	kidnapping	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
викрадення	ontvoering	викрадення	ontvoering	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
знімок	momentopname	знімок	momentopname	N;INAN;NOM;MASC;SG	N;NEUT;SG
сусідів	huisgenoten	сусід	huisgenoot	N;ANIM;ACC;MASC;PL	N;PL
фундамент	stichting	фундамент	stichting	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
фундамент	fundering	фундамент	fundering	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
окреме	aparte	окреме	apart	ADJ;NOM;NEUT;SG	ADJ
окреме	apart	окреме	apart	ADJ;NOM;NEUT;SG	ADJ
позов	rechtzaak	позов	rechtzaak	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
позов	rechtszaak	позов	rechtszaak	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
оподаткування	belasting	оподаткування	belasting	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
оподаткування	fiscaliteit	оподаткування	fiscaliteit	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
нагляд	supervisie	нагляд	supervisie	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
нагляд	toezicht	нагляд	toezicht	N;INAN;NOM;MASC;SG	N;NEUT;SG
ходити	wandelen	ходити	wandelen	V;IPFV;NFIN	V;NFIN
ходити	lopen	ходити	lopen	V;IPFV;NFIN	V;NFIN
ходити	lopend	ходити	lopen	V;IPFV;NFIN	V;V.PTCP
хоккайдо	hokkaido	хоккайдо	hokkaido	N;INAN;NOM;FEM;SG	N;NEUT;SG
ключі	sleutels	ключ	sleutel	N;INAN;NOM;MASC;PL	N;PL
ключі	toetsen	ключ	toetsen	N;INAN;NOM;MASC;PL	N;PL
ключі	penningen	ключ	penning	N;INAN;NOM;MASC;PL	N;PL
салоні	hut	салон	hut	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
салоні	kajuit	салон	kajuit	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
салоні	blokhut	салон	blokhut	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
салоні	cabine	салон	cabine	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
землеробство	landbouw	землеробство	landbouw	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
бак	buck	бак	buck	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
бак	bak	бак	bak	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
бак	bac	бак	bac	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
самка	vrouw	самка	vrouw	N;ANIM;NOM;FEM;SG	N;MASC+FEM;SG
самка	vrouwtje	самка	vrouwtje	N;ANIM;NOM;FEM;SG	N;NEUT;SG
таблиць	tabellen	таблиця	tabel	N;INAN;GEN;FEM;PL	N;PL
таблиць	tafels	таблиця	tafel	N;INAN;GEN;FEM;PL	N;PL
скрізь	overal	скрізь	overal	ADV	ADV
приєднатися	meedoen	приєднатися	meedoen	V;PFV;NFIN	V;NFIN
меблі	meubels	меблий	meubel	N;INAN;NOM;PL	N;PL
меблі	meubelen	меблий	meubelen	N;INAN;NOM;PL	N;PL
відзначено	aangeeft	відзначити	aanveffen	V;PFV;IND;0;FIN	V;SG;PRS;FIN
чия	wiens	чия	wie	DET;NOM;FEM;SG	DET
сенатор	senator	сенатор	senator	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
гітари	harmonischen	гітар	harmonisch	N;INAN;NOM;FEM;PL	N;PL
глибокий	diep	глибокий	diep	ADJ;NOM;MASC;SG	ADJ
глибокий	diepe	глибокий	diep	ADJ;NOM;MASC;SG	ADJ
просте	eenvoudige	прости	eenvoudig	ADJ;NOM;NEUT;SG	ADJ
просте	simpel	прости	simpel	ADJ;NOM;NEUT;SG	ADJ
просте	eenvoudig	прости	eenvoudig	ADJ;NOM;NEUT;SG	ADJ
хутро	vacht	хутро	vacht	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
чеської	tsjechische	чеський	tsjechisch	ADJ;GEN;FEM;SG	ADJ
чеської	tsjechisch	чеський	tsjechisch	ADJ;GEN;FEM;SG	ADJ
дано	gegeven	дати	geven	V;PFV;IND;0;FIN	V;V.PTCP
посадку	aanvoer	посадок	aanvoer	N;INAN;ACC;FEM;SG	N;MASC+FEM;SG
посадку	aanlanding	посадок	aanlanding	N;INAN;ACC;FEM;SG	N;MASC+FEM;SG
посадку	landing	посадок	landing	N;INAN;ACC;FEM;SG	N;MASC+FEM;SG
скандал	schandaal	скандал	schandaal	N;INAN;NOM;MASC;SG	N;NEUT;SG
арабські	arabische	арабський	arabisch	ADJ;NOM;PL	ADJ
арабські	arabisch	арабський	arabisch	ADJ;NOM;PL	ADJ
астронавти	astronauten	астронавт	astronaut	N;ANIM;NOM;MASC;PL	N;PL
обеліск	obelisk	обеліск	obelisk	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
збирає	verzamelt	збирати	verzamelen	V;IPFV;IND;SG;3;PRS;FIN	V;SG;PRS;FIN
збирає	verzamelt	збирати	verzamelen	V;IPFV;IND;SG;3;PRS;FIN	V;SG;PRS;FIN
збирає	bouwt	збирати	bouwen	V;IPFV;IND;SG;3;PRS;FIN	V;SG;PRS;FIN
референдум	referenda	референдум	referenda	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
референдум	referendum	референдум	referendum	N;INAN;NOM;MASC;SG	N;NEUT;SG
патент	octrooi	патент	octrooi	N;INAN;NOM;MASC;SG	N;NEUT;SG
патент	patent	патент	patent	N;INAN;NOM;MASC;SG	N;NEUT;SG
аматорів	amateurs	аматор	amateur	N;ANIM;ACC;MASC;PL	N;PL
їсти	eten	їсти	eten	V;IPFV;NFIN	V;NFIN
їсти	eet	їсти	emmen	V;IPFV;NFIN	V;SG;PRS;FIN
їсти	eten	їсти	eten	V;IPFV;NFIN	V;NFIN
прихід	aankomst	прихід	aankomst	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
чверть	kwart	чверть	kwart	N;INAN;NOM;FEM;SG	N;NEUT;SG
чверть	kwartaal	чверть	kwartaal	N;INAN;NOM;FEM;SG	N;NEUT;SG
чверть	kwartje	чверть	kwartje	N;INAN;NOM;FEM;SG	N;NEUT;SG
протест	bezwaar	протест	bezwaar	N;INAN;NOM;MASC;SG	N;NEUT;SG
протест	bezwaarschrift	протест	bezwaarschrift	N;INAN;NOM;MASC;SG	N;NEUT;SG
протест	protest	протест	protest	N;INAN;NOM;MASC;SG	N;NEUT;SG
фермі	fermi	ферма	fermi	N;ANIM;DAT;FEM;SG	N;MASC+FEM;SG
меню	menu	меню	menu	N;INAN;NOM;NEUT;SG	N;NEUT;SG
меню	menukaart	меню	menukaart	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
яйце	eitje	яйце	eitje	N;INAN;NOM;NEUT;SG	N;NEUT;SG
яйце	ei	яйце	ei	N;INAN;NOM;NEUT;SG	N;NEUT;SG
турецькі	turkse	турецький	turks	ADJ;NOM;PL	ADJ
турецькі	turks	турецький	turk	ADJ;NOM;PL	ADJ
побачила	zag	побачити	zien	V;PFV;FEM;IND;SG;PST;FIN	V;SG;PST;FIN
складна	moeilijk	складний	moeilijk	ADJ;NOM;FEM;SG	ADJ
складна	hard	складний	hard	ADJ;NOM;FEM;SG	ADJ
складна	harde	складний	hard	ADJ;NOM;FEM;SG	ADJ
сир	kaas	сир	kaas	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
трилер	thriller	трилер	thriller	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
путіна	poetin	путіний	poetin	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
сніг	sneeuw	сніг	sneeuw	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
необхідним	noodzakelijke	необхідний	noodzakelijk	ADJ;INS;NEUT;SG	ADJ
необхідним	nodig	необхідний	nodig	ADJ;INS;NEUT;SG	ADJ
