ve	και	ve	και	CONJ	CONJ
karakterleri	χαρακτήρες	karakter	χαρακτήρας	N;NOM;PL;3	N;NOM;FEM;PL
hazırlanmış	δημιουργημένο	hazırla	δημιουργημένος	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
hazırlanmış	προετοιμασμένος	hazırla	προετοιμασμένος	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;PFV;NOM;MASC;SG;V.PTCP;PASS
hazırlanmış	προετοιμασμένη	hazırla	προετοιμάζω	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;PFV;NOM;FEM;SG;V.PTCP;PASS
hazırlanmış	παρασκευασμένα	hazırla	παρασκευασμένος	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;PFV;NOM;NEUT;PL;V.PTCP;PASS
tutuklandı	συνελήφθη	tutukla	συνελήφος	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
organizasyon	φορέας	organizasyon	φορέας	N;NOM;SG;3	N;NOM;MASC;SG
organizasyon	οργάνωση	organizasyon	οργάνωση	N;NOM;SG;3	N;NOM;FEM;SG
organizasyon	διοργάνωση	organizasyon	διοργάνωση	N;NOM;SG;3	N;NOM;FEM;SG
organizasyon	οργανισμός	organizasyon	οργανισμός	N;NOM;SG;3	N;NOM;MASC;SG
organizasyon	οργάνωση	organizasyon	οργάνωση	N;NOM;SG;3	N;NOM;FEM;SG
organizasyon	οργανισμός	organizasyon	οργανισμός	N;NOM;SG;3	N;NOM;MASC;SG
yükseklik	υψόμετρο	yükseklik	υψόμετρο	N;NOM;SG;3	N;NOM;NEUT;SG
yükseklik	ύψος	yükseklik	ύψος	N;NOM;SG;3	N;NOM;NEUT;SG
yükseklik	χάιτς	yükseklik	χάιτς	N;NOM;SG;3	N
yükseklik	υψόμετρο	yükseklik	υψόμετρο	N;NOM;SG;3	N;NOM;NEUT;SG
yükseklik	ύψος	yükseklik	ύψος	N;NOM;SG;3	N;NOM;NEUT;SG
etkinlik	αγώνισμα	etkinlik	αγώνισμα	N;NOM;SG;3	N;NOM;NEUT;SG
etkinlik	γεγονός	etkinlik	γεγονός	N;NOM;SG;3	N;NOM;NEUT;SG
etkinlik	συμβάν	etkinlik	συμβάν	N;NOM;SG;3	N;NOM;NEUT;SG
merak	περίεργος	merak	περίεργος	N;NOM;SG;3	N;NOM;MASC;SG
merak	περιέργεια	merak	περιέργεια	N;NOM;SG;3	N;NOM;FEM;SG
merak	περιέργεια	merak	περιέργεια	N;NOM;SG;3	N;NOM;FEM;SG
merak	θαύμα	merak	θαύμα	N;NOM;SG;3	N;NOM;NEUT;SG
kaybeden	αποτυχημένος	kaybet	αποτυχημένος	V;PFV;IND;POS;PRS;V.PTCP	V;PFV;NOM;MASC;SG;V.PTCP;PASS
kaybeden	χαμένος	kaybet	χαμένος	V;PFV;IND;POS;PRS;V.PTCP	V;PFV;NOM;MASC;SG;V.PTCP;PASS
sunuldu	παρουσιάστηκε	sun	παρουσιάζω	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
sayfayı	σελιδα	sayfa	σελιδα	N;ACC;SG;3	N;ACC;FEM;SG
devriye	περιπολία	devri	περιπολία	N;NOM;SG;3	N;NOM;FEM;SG
devriye	περίπολος	devri	περίπολος	N;NOM;SG;3	N;NOM;MASC;SG
devriye	περιπολία	devri	περιπολία	N;NOM;SG;3	N;NOM;FEM;SG
açısı	γωνία	açı	γωνία	N;NOM;SG;3	N;NOM;FEM;SG
sunucusu	παρουσιαστής	sunucu	παρουσιαστής	N;NOM;SG;3	N;NOM;MASC;SG
sunucusu	παρουσιάστρια	sunucu	παρουσιάστρια	N;NOM;SG;3	N;NOM;FEM;SG
sunucusu	εξυπηρετητή	sunucu	εξυπηρετητής	N;NOM;SG;3	N;NOM;MASC;SG
sunucusu	διακομιστής	sunucu	διακομιστής	N;NOM;SG;3	N;NOM;MASC;SG
alışveriş	κατάστημα	alışveriş	κατάστημα	N;NOM;SG;3	N;NOM;NEUT;SG
alışveriş	μαγαζί	alışveriş	μαγαζί	N;NOM;SG;3	N;NOM;NEUT;SG
alışveriş	αγορα	alışveriş	αγορά	N;NOM;SG;3	N;NOM;FEM;SG
alışveriş	ψώνια	alışveriş	ψώνια	N;NOM;SG;3	N;NOM;FEM;SG
uygulamalar	εφαρμογές	uygulama	εφαρμογή	N;NOM;PL;3	N;NOM;FEM;PL
uygulamalar	αιτήσεις	uygulama	αίτηση	N;NOM;PL;3	N;NOM;FEM;PL
uygulamalar	εφαρμογές	uygulama	εφαρμογή	N;NOM;PL;3	N;NOM;FEM;PL
sistemler	συστήματα	sistem	σύστημα	N;NOM;PL;3	N;NOM;NEUT;PL
güvenliği	ασφάλεια	güvenlik	ασφάλεια	N;NOM;SG;3	N;NOM;FEM;SG
tapınak	ναός	tapınak	ναός	N;NOM;SG;3	N;NOM;MASC;SG
topraklar	εδάφη	toprak	εδάφη	N;NOM;PL;3	N;NOM;NEUT;PL
romantik	ειδύλλιο	romantik	ειδύλλιο	N;NOM;SG;3	N;NOM;NEUT;SG
romantik	ρομάντζο	romantik	ρομάντζο	N;NOM;SG;3	N;NOM;NEUT;SG
romantik	ρομαντισμός	romantik	ρομαντισμός	N;NOM;SG;3	N;NOM;MASC;SG
bahçesi	κήπος	bahçe	κήπος	N;NOM;SG;3	N;NOM;MASC;SG
merkezleri	κόμβους	merkez	κόμβος	N;ACC;PL;3	N;ACC;MASC;PL
bakanlar	υπουργοί	bakan	υπουργός	N;NOM;PL;3	N;NOM;MASC;PL
otobüs	λεωφορείο	otobüs	λεωφορείο	N;NOM;SG;3	N;NOM;NEUT;SG
oluşturulmuş	σχηματίστηκε	oluş	σχηματίζω	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
oluşturulmuş	σχηματιστεί	oluş	σχηματίζω	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;PFV;NFIN;PASS
atıldı	εκτινάχθηκε	at	εκτινάσσω	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
atıldı	αποβληθεί	at	αποβάλλω	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NFIN;PASS
gaziantepspor	γκαζιάντεπσπορ	gaziantepspor	γκαζιάντεπσπορ	N;NOM;SG;3	N
eskişehirspor	εσκισεχίρσπορ	eskişehirspor	εσκισεχίρσπορ	N;NOM;SG;3	N;NOM;SG
kurallar	κανόνες	kural	κανόνας	N;NOM;PL;3	N;NOM;MASC;PL
kurallar	προσανατολισμοί	kural	προσανατολισμός	N;NOM;PL;3	N;NOM;MASC;PL
duygusal	συναισθηματικός	duygusal	συναισθηματικός	ADJ	ADJ;NOM;MASC;SG
duygusal	συναισθηματικό	duygusal	συναισθηματικός	ADJ	ADJ;NOM;NEUT;SG
duygusal	συναισθηματική	duygusal	συναισθηματικός	ADJ	ADJ;NOM;FEM;SG
duygusal	συναισθηματικός	duygusal	συναισθηματικός	ADJ	ADJ;NOM;MASC;SG
duygusal	συναισθηματικό	duygusal	συναισθηματικός	ADJ	ADJ;NOM;NEUT;SG
duygusal	συναισθηματική	duygusal	συναισθηματικός	ADJ	ADJ;NOM;FEM;SG
haberleri	ειδήσεις	haber	είδηση	N;NOM;PL;3	N;NOM;FEM;PL
girişimi	απόπειρα	girişim	απόπειρα	N;NOM;SG;3	N;NOM;FEM;SG
girişimi	πρωτοβουλία	girişim	πρωτοβουλία	N;NOM;SG;3	N;NOM;FEM;SG
dostluk	φιλια	dostluk	φιλιά	N;NOM;SG;3	N;NOM;FEM;SG
dostluk	φιλία	dostluk	φιλία	N;NOM;SG;3	N;NOM;FEM;SG
moon	φεγγάρι	moon	φεγγάρι	N;NOM;SG;3	N;NOM;NEUT;SG
moon	σελήνη	moon	σελήνη	N;NOM;SG;3	N;NOM;FEM;SG
ian	ιαν	ian	ιαν		
ian	ιαν	ian	ιαν		
teori	θεωρία	teori	θεωρία	N;NOM;SG;3	N;NOM;FEM;SG
filosu	στόλος	filo	στόλος	N;NOM;SG;3	N;NOM;MASC;SG
fotoğrafları	φωτογραφιες	fotoğraf	φωτογραφιά	N;NOM;PL;3	N;NOM;FEM;PL
fotoğrafları	φωτογραφίες	fotoğraf	φωτογραφία	N;NOM;PL;3	N;NOM;FEM;PL
bahçe	κήπος	bahçe	κήπος	N;NOM;SG;3	N;NOM;MASC;SG
çeşitleri	τύπους	çeşit	τύπος	N;ACC;PL;3	N;ACC;MASC;PL
tanımlanan	καθορισμένα	tanımla	καθορίζω	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;PFV;NOM;NEUT;PL;V.PTCP;PASS
tanımlanan	καθορισμένη	tanımla	καθορίζω	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;PFV;NOM;FEM;SG;V.PTCP;PASS
tanımlanan	καθορισμένο	tanımla	καθορίζω	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
oluşturuldu	δημιουργήθηκε	oluş	δημιουργώ	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
sözler	υποσχέσεις	söz	υπόσχεση	N;NOM;PL;3	N;NOM;FEM;PL
sözler	λογια	söz	λογιο	N;NOM;PL;3	N;NOM;NEUT;PL
sözler	λόγια	söz	λόγος	N;NOM;PL;3	N;NOM;NEUT;PL
sözler	λέξεις	söz	λέξη	N;NOM;PL;3	N;NOM;FEM;PL
sözler	στίχοι	söz	στίχος	N;NOM;PL;3	N;NOM;MASC;PL
yaylası	οροπέδιο	yayla	οροπέδιο	N;NOM;SG;3	N;NOM;NEUT;SG
veriler	δεδομένα	veri	δεδομένο	N;NOM;PL;3	N;NOM;NEUT;PL
veriler	στοιχεια	veri	στοιχείο	N;NOM;PL;3	N;NOM;NEUT;PL
veriler	στοιχεία	veri	στοιχείο	N;NOM;PL;3	N;NOM;NEUT;PL
aileler	γονείς	aile	γονέας	N;NOM;PL;3	N;NOM;MASC;PL
aileler	οικογένειες	aile	οικογένεια	N;NOM;PL;3	N;NOM;FEM;PL
yöntemleri	μέθοδοι	yöntem	μέθοδος	N;NOM;PL;3	N;NOM;FEM;PL
yöntemleri	μεθόδους	yöntem	μέθοδος	N;NOM;PL;3	N;NOM;FEM;PL
salon	σαλόνι	salon	σαλόνι	N;NOM;SG;3	N;NOM;NEUT;SG
salon	σαλόνι	salon	σαλόνι	N;NOM;SG;3	N;NOM;NEUT;SG
salon	κομμωτήριο	salon	κομμωτήριο	N;NOM;SG;3	N;NOM;NEUT;SG
salon	χωλ	salon	χωλ	N;NOM;SG;3	N;NOM;NEUT;SG
ejderha	δράκο	ejderha	δράκο	N;NOM;SG;3	N;NOM;NEUT;SG
ejderha	δράκος	ejderha	δράκος	N;NOM;SG;3	N;NOM;MASC;SG
torunu	εγγονή	torun	εγγονή	N;NOM;SG;3	N;NOM;FEM;SG
torunu	εγγονός	torun	εγγονός	N;NOM;SG;3	N;NOM;MASC;SG
bağlantıları	δεσμοί	bağlantı	δεσμός	N;NOM;PL;3	N;NOM;MASC;PL
bağlantıları	συνδέσεις	bağlantı	σύνδεση	N;NOM;PL;3	N;NOM;FEM;PL
bağlantıları	συνδέσεις	bağlantı	σύνδεση	N;NOM;PL;3	N;NOM;FEM;PL
bağlantıları	διασυνδέσεις	bağlantı	διασύνδεση	N;NOM;PL;3	N;NOM;FEM;PL
tehlike	κίνδυνος	tehlike	κίνδυνος	N;NOM;SG;3	N;NOM;MASC;SG
balkanlar	βαλκάνια	balkan	βαλκάνια	N;NOM;PL;3	N;NOM;NEUT;PL
dersler	μαθήματα	ders	μάθημα	N;NOM;PL;3	N;NOM;NEUT;PL
dersler	διαλέξεις	ders	διάλεξη	N;NOM;PL;3	N;NOM;FEM;PL
dersler	μαθήματα	ders	μάθημα	N;NOM;PL;3	N;NOM;NEUT;PL
dersler	τάξεις	ders	τάξη	N;NOM;PL;3	N;NOM;FEM;PL
dersler	μαθήματα	ders	μάθημα	N;NOM;PL;3	N;NOM;NEUT;PL
dersler	κλάσεις	ders	κλάση	N;NOM;PL;3	N;NOM;FEM;PL
satranç	σκάκι	satranç	σκάκι	N;NOM;SG;3	N;NOM;NEUT;SG
tedavisi	θεραπεία	tedavi	θεραπείο	N;NOM;SG;3	N;NOM;FEM;SG
maalesef	δυστυχώς	maalesef	δυστυχώς	ADV	ADV
maalesef	δυστυχώς	maalesef	δυστυχώς	ADV	ADV
kayserispor	καϊσερίσπορ	kayserispor	καϊσερίσπορ	N;NOM;SG;3	N;SG
bateri	τύμπανο	bateri	τύμπανο	N;NOM;SG;3	N;NOM;NEUT;SG
bateri	βαρέλι	bateri	βαρέλι	N;NOM;SG;3	N;NOM;NEUT;SG
meryem	παναγια	meryem	πανάγια	N;NOM;SG;3	N;NOM;FEM;SG
meryem	παναγία	meryem	παναγία	N;NOM;SG;3	N;NOM;FEM;SG
meryem	μαίρη	meryem	μαίρης	N;NOM;SG;3	N;NOM;FEM;SG
savaşlar	πόλεμοι	savaş	πόλεμος	N;NOM;PL;3	N;NOM;MASC;PL
savaşlar	μάχες	savaş	μάχη	N;NOM;PL;3	N;NOM;FEM;PL
adalar	νησιά	ada	νησί	N;NOM;PL;3	N;NOM;NEUT;PL
misafir	επισκέπτης	misafir	επισκέπτης	N;NOM;SG;3	N;NOM;MASC;SG
rgb	rgb	rgb	rgb		
turistik	τουριστικό	turistik	τουριστικός	ADJ	ADJ;NOM;NEUT;SG
hediye	παρών	hedi	παράνω	N;NOM;SG;3	N;NOM;MASC;SG
hediye	δώρο	hedi	δώρος	N;NOM;SG;3	N;NOM;NEUT;SG
hediye	παρόν	hedi	παρόν	N;NOM;SG;3	N;NOM;NEUT;SG
hediye	χάρισμα	hedi	χάρισμα	N;NOM;SG;3	N;NOM;NEUT;SG
hediye	δώρο	hedi	δώρος	N;NOM;SG;3	N;NOM;NEUT;SG
hediye	δωράκι	hedi	δωράκι	N;NOM;SG;3	N;NOM;NEUT;SG
koşulları	όρους	koşul	όρος	N;ACC;PL;3	N;ACC;MASC;PL
doğmuş	γεννημένος	doğ	γεννημένος	V;PFV;NFH;IND;SG;3;POS;PST	V;PFV;NOM;MASC;SG;V.PTCP;PASS
doğmuş	γεννήθηκε	doğ	γεννώ	V;PFV;NFH;IND;SG;3;POS;PST	V;PFV;IND;SG;3;PST;FIN;PASS
şiirler	ποιήματα	şiir	ποίημα	N;NOM;PL;3	N;NOM;NEUT;PL
cumhuriyetçi	ρεπουμπλικάνος	cumhuriyetçi	ρεπουμπλικάνος	N;NOM;SG;3	N;NOM;MASC;SG
renkleri	χρωματα	renk	χρώμα	N;NOM;PL;3	N;NOM;NEUT;PL
renkleri	χρώματα	renk	χρώμα	N;NOM;PL;3	N;NOM;NEUT;PL
renkleri	χρωματα	renk	χρώμα	N;NOM;PL;3	N;NOM;NEUT;PL
renkleri	χρώματα	renk	χρώμα	N;NOM;PL;3	N;NOM;NEUT;PL
modelleri	μοντέλα	model	μοντέλα	N;NOM;PL;3	N;NOM;NEUT;PL
modelleri	υποδείγματα	model	υπόδειγμα	N;NOM;PL;3	N;NOM;NEUT;PL
tüfek	καραμπίνα	tüfek	καραμπίνα	N;NOM;SG;3	N;NOM;FEM;SG
tüfek	καραμπίνα	tüfek	καραμπίνα	N;NOM;SG;3	N;NOM;FEM;SG
tüfek	τουφέκι	tüfek	τουφέκι	N;NOM;SG;3	N;NOM;NEUT;SG
birlikler	μονάδες	birlik	μονάδα	N;NOM;PL;3	N;NOM;FEM;PL
birlikler	στρατεύματα	birlik	στράτευμα	N;NOM;PL;3	N;NOM;NEUT;PL
birlikler	στρατιώτες	birlik	στρατιώτης	N;NOM;PL;3	N;NOM;MASC;PL
sözlüğü	λεξικό	sözlük	λεξικός	N;NOM;SG;3	N;NOM;NEUT;SG
tasarlanmış	σχεδιασμένη	tasarla	σχεδιάζω	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;PFV;NOM;FEM;SG;V.PTCP;PASS
tasarlanmış	σχεδιασμένα	tasarla	σχεδιασμένα	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;PFV;NOM;NEUT;PL;V.PTCP;PASS
tasarlanmış	σχεδιασμένος	tasarla	σχεδιασμένος	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;PFV;NOM;MASC;SG;V.PTCP;PASS
tasarlanmış	σχεδιασμένο	tasarla	σχεδιάζω	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
tasarlanmış	σχεδιάστηκε	tasarla	σχεδιάζω	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
dk	min	dk	min		
evler	σπίτια	ev	σπίτι	N;NOM;PL;3	N;NOM;NEUT;PL
evler	σπίτια	ev	σπίτι	N;NOM;PL;3	N;NOM;NEUT;PL
sıcaklığı	θέρμη	sıcaklık	θέρμη	N;ACC;SG;3	N;ACC;FEM;SG
hacmi	όγκο	hacim	όγκος	N;ACC;SG;3	N;ACC;MASC;SG
oluşumu	σχηματισμό	oluş	σχηματισμός	N;ACC;SG;3	N;ACC;MASC;SG
çıkışı	έξοδο	çıkış	έξοδος	N;ACC;SG;3	N;ACC;FEM;SG
point	σημειο	point	σημειο	N;NOM;SG;3	N;NOM;NEUT;SG
point	σημείο	point	σημείο	N;NOM;SG;3	N;NOM;NEUT;SG
bitti	τελειώσει	bit	τελειώνω	V;PFV;IND;SG;3;POS;PST	V;PFV;NFIN;ACT
bitti	έγινε	bit	γίνομαι	V;PFV;IND;SG;3;POS;PST	V;PFV;IND;SG;3;PST;FIN;PASS
bitti	εγινε	bit	εγίνομαι	V;PFV;IND;SG;3;POS;PST	V;PFV;IND;SG;3;PST;FIN;PASS
yemekler	τροφές	yemek	τροφή	N;NOM;PL;3	N;NOM;FEM;PL
yemekler	τρόφιμα	yemek	τρόφιμα	N;NOM;PL;3	N;NOM;NEUT;PL
yemekler	τροφές	yemek	τροφή	N;NOM;PL;3	N;NOM;FEM;PL
yemekler	τρόφιμα	yemek	τρόφιμα	N;NOM;PL;3	N;NOM;NEUT;PL
yemekler	φαγητά	yemek	φαγητό	N;NOM;PL;3	N;NOM;NEUT;PL
yemekler	γεύματα	yemek	γεύμα	N;NOM;PL;3	N;NOM;NEUT;PL
yemekler	πιάτα	yemek	πιάτα	N;NOM;PL;3	N;NOM;NEUT;PL
durumlar	καταστάσεις	durum	κατάσταση	N;NOM;PL;3	N;NOM;FEM;PL
atlet	αθλήτρια	atlet	αθλήτρια	N;NOM;SG;3	N;NOM;FEM;SG
atlet	αθλητής	atlet	αθλητής	N;NOM;SG;3	N;NOM;MASC;SG
elverişli	βολικό	elverişli	βολικός	ADJ	ADJ;NOM;NEUT;SG
elverişli	βολική	elverişli	βολικός	ADJ	ADJ;NOM;FEM;SG
elverişli	ευνοϊκές	elverişli	ευνοϊκός	ADJ	ADJ;NOM;FEM;PL
elverişli	ευνοϊκή	elverişli	ευνοϊκός	ADJ	ADJ;NOM;FEM;SG
banka	τράπεζα	banka	τράπεζα	N;NOM;SG;3	N;NOM;FEM;SG
tamamlandı	ολοκληρωθεί	tamamla	ολοκληρώνω	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NFIN;PASS
tamamlandı	ολοκληρώθηκε	tamamla	ολοκληρώνω	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
tamamlandı	ολοκληρώθηκε	tamamla	ολοκληρώνω	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
dinamik	δυναμική	dinamik	δυναμικός	ADJ	ADJ;NOM;FEM;SG
dinamik	δυναμική	dinamik	δυναμικός	ADJ	ADJ;NOM;FEM;SG
dinamik	δυναμικός	dinamik	δυναμικός	ADJ	ADJ;NOM;MASC;SG
şarap	οίνος	şarap	οίνος	N;NOM;SG;3	N;NOM;MASC;SG
şarap	κρασί	şarap	κρασί	N;NOM;SG;3	N;NOM;NEUT;SG
vektör	διάνυσμα	vektör	διάνυσμα	N;NOM;SG;3	N;NOM;NEUT;SG
ateşi	πυρετός	ateşi	πυρετός	N;NOM;SG;3	N;NOM;MASC;SG
ateşi	πυρετό	ateşi	πυρετό	N;NOM;SG;3	N;NOM;NEUT;SG
berabere	γραβάτα	beraber	γραβάτα	N;NOM;SG;3	N;NOM;FEM;SG
berabere	δεμένο	beraber	δεμένο	N;NOM;SG;3	N;NOM;NEUT;SG
berabere	δεμένος	beraber	δεμένος	N;NOM;SG;3	N;NOM;MASC;SG
yazıldı	γράφτηκε	yaz	γράφτω	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
yazıldı	γραμμένο	yaz	γραμμένος	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
kazananlar	νικητές	kazanan	νικητής	N;NOM;PL;3	N;NOM;MASC;PL
partiler	κόμματα	parti	κόμμα	N;NOM;PL;3	N;NOM;NEUT;PL
partiler	μέρη	parti	μέρος	N;NOM;PL;3	N;NOM;NEUT;PL
semt	γειτονιά	semt	γειτονιά	N;NOM;SG;3	N;NOM;FEM;SG
semt	γειτονιά	semt	γειτονιά	N;NOM;SG;3	N;NOM;FEM;SG
semt	γειτονία	semt	γειτονία	N;NOM;SG;3	N;NOM;FEM;SG
semt	περιφέρεια	semt	περιφέρεια	N;NOM;SG;3	N;NOM;FEM;SG
dayanışma	αλληλεγγύη	dayanışma	αλληλεγγύη	N;NOM;SG;3	N;NOM;FEM;SG
kahve	καφέ	kahve	καφένας	N;NOM;SG;3	N;NOM;NEUT;SG
kahve	καφε	kahve	καφε	N;NOM;SG;3	N;NOM;NEUT;SG
kahve	καφές	kahve	καφής	N;NOM;SG;3	N;NOM;MASC;SG
adaylığı	διορισμός	adaylık	διορισμός	N;NOM;SG;3	N;NOM;MASC;SG
yönü	κατεύθυνση	yön	κατεύθυνση	N;ACC;SG;3	N;ACC;FEM;SG
balıklar	ιχθείς	balık	ιχθής	ADJ;NOM;PL;3	ADJ;NOM;MASC;PL
kategorisi	κατηγορια	kategori	κατηγορία	N;NOM;SG;3	N;NOM;FEM;SG
kategorisi	κατηγορία	kategori	κατηγορία	N;NOM;SG;3	N;NOM;FEM;SG
ingilizler	βρετανοί	ingiliz	βρετανός	ADJ;NOM;PL;3	ADJ;NOM;MASC;PL
seçimler	εκλογές	seçim	εκλογή	N;NOM;PL;3	N;NOM;FEM;PL
seçimler	επιλογές	seçim	επιλογή	N;NOM;PL;3	N;NOM;FEM;PL
seçimler	εκλογές	seçim	εκλογή	N;NOM;PL;3	N;NOM;FEM;PL
görevler	καθήκοντα	görev	καθήκον	N;NOM;PL;3	N;NOM;NEUT;PL
görevler	δουλειές	görev	δουλειή	N;NOM;PL;3	N;NOM;FEM;PL
görevler	εργασίες	görev	εργασία	N;NOM;PL;3	N;NOM;FEM;PL
görevler	αποστολές	görev	αποστολή	N;NOM;PL;3	N;NOM;FEM;PL
görevler	ρόλοι	görev	ρόλος	N;NOM;PL;3	N;NOM;MASC;PL
sattı	πούλησε	sat	πουλώ	V;PFV;IND;SG;3;POS;PST	V;PFV;IND;SG;3;PST;FIN;ACT
sattı	πουλήθηκε	sat	πουλώ	V;PFV;IND;SG;3;POS;PST	V;PFV;IND;SG;3;PST;FIN;PASS
sattı	πωλήθηκε	sat	πωλώ	V;PFV;IND;SG;3;POS;PST	V;PFV;IND;SG;3;PST;FIN;PASS
silahlar	όπλα	silah	όπλο	N;NOM;PL;3	N;NOM;NEUT;PL
silahlar	οπλα	silah	οπλά	N;NOM;PL;3	N;NOM;NEUT;PL
silahlar	πιστόλια	silah	πιστόλιο	N;NOM;PL;3	N;NOM;NEUT;PL
silahlar	όπλα	silah	όπλο	N;NOM;PL;3	N;NOM;NEUT;PL
silahlar	οπλα	silah	οπλά	N;NOM;PL;3	N;NOM;NEUT;PL
silahlar	μπράτσα	silah	μπράτσα	N;NOM;PL;3	N;NOM;NEUT;PL
silahlar	όπλα	silah	όπλο	N;NOM;PL;3	N;NOM;NEUT;PL
silahlar	οπλα	silah	οπλά	N;NOM;PL;3	N;NOM;NEUT;PL
silahlar	χέρια	silah	χέρι	N;NOM;PL;3	N;NOM;NEUT;PL
eşittir	ίσον	işi	ίσο		
görüşler	γνωμοδοτήσεις	görüş	γνωμοδότηση	N;NOM;PL;3	N;NOM;FEM;PL
görüşler	γνώμες	görüş	γνώμα	N;NOM;PL;3	N;NOM;FEM;PL
görüşler	απόψεις	görüş	άποψη	N;NOM;PL;3	N;NOM;FEM;PL
toplantı	συνεδρίαση	toplantı	συνεδρίαση	N;NOM;SG;3	N;NOM;FEM;SG
ölmüş	απεβίωσε	öl	αποβιώνω	V;PFV;NFH;IND;SG;3;POS;PST	V;PFV;IND;SG;3;PST;FIN;ACT
şartları	όροι	şart	όρος	N;NOM;PL;3	N;NOM;MASC;PL
adresi	διεύθυνση	adres	διεύθυνση	N;NOM;SG;3	N;NOM;FEM;SG
diplomat	διπλωμάτης	diplomat	διπλωμάτης	N;NOM;SG;3	N;NOM;MASC;SG
bağlandı	συνδεδεμένη	bağla	συνδέδω	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;FEM;SG;V.PTCP;PASS
bağlandı	συνδεδεμένος	bağla	συνδεδεμένος	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;MASC;SG;V.PTCP;PASS
bağlandı	συνδέθηκε	bağla	συνδέκτω	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
bağlandı	συνδεδεμένη	bağla	συνδέδω	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;FEM;SG;V.PTCP;PASS
sivasspor	σίβασπορ	sivasspor	σίβασπορ	N;NOM;SG;3	N;SG
gazetecilik	δημοσιογραφία	gazetecilik	δημοσιογραφία	N;NOM;SG;3	N;NOM;FEM;SG
haberler	ειδήσεις	haber	είδηση	N;NOM;PL;3	N;NOM;FEM;PL
haberler	ιστορίες	haber	ιστορία	N;NOM;PL;3	N;NOM;FEM;PL
haberler	ανακοινώσεις	haber	ανακοίνωση	N;NOM;PL;3	N;NOM;FEM;PL
nadiren	σπανίως	nadiren	σπανίως	ADV	ADV
nadiren	σπανίως	nadiren	σπανίως	ADV	ADV
nadiren	σπάνια	nadiren	σπάνια	ADV	ADV
şirketler	εταιρίες	şirket	εταιρία	N;NOM;PL;3	N;NOM;FEM;PL
şirketler	εταιρείες	şirket	εταιρεία	N;NOM;PL;3	N;NOM;FEM;PL
şirketler	εταιρίες	şirket	εταιρία	N;NOM;PL;3	N;NOM;FEM;PL
şirketler	εταιρείες	şirket	εταιρεία	N;NOM;PL;3	N;NOM;FEM;PL
şirketler	επιχειρήσεις	şirket	επιχείρηση	N;NOM;PL;3	N;NOM;FEM;PL
programlar	προγράμματα	program	πρόγραμμα	N;NOM;PL;3	N;NOM;NEUT;PL
programlar	προγράμματα	program	πρόγραμμα	N;NOM;PL;3	N;NOM;NEUT;PL
beach	παραλία	beach	παραλία	N;NOM;SG;3	N;NOM;FEM;SG
beach	παραλια	beach	παράλια	N;NOM;SG;3	N;NOM;FEM;SG
düzenledi	επεξεργάστηκε	düzenle	επεξεργώ	V;PFV;IND;SG;3;POS;PST	V;PFV;IND;SG;3;PST;FIN;PASS
beraberlik	γραβάτα	beraberlik	γραβάτα	N;NOM;SG;3	N;NOM;FEM;SG
