got	got	got	got	N;MASC+FEM;SG	N;NOM;MASC;SG
combineren	združi	combineren	združiti	V;NFIN	V;PFV;IND;SG;3;PRS;FIN
combineren	združujejo	combineren	združevati	V;NFIN	V;IPFV;IND;PL;3;PRS;FIN
acts	dejanja	acts	dejanje	N;PL	N;NOM;NEUT;PL
acts	akti	acts	akti	N;PL	N;NOM;MASC;PL
wettelijk	pravno	wettelijk	praven	ADJ	ADJ;NOM;NEUT;SG
wettelijk	legalno	wettelijk	legalen	ADJ	ADJ;NOM;NEUT;SG
wettelijk	pravna	wettelijk	praven	ADJ	ADJ;NOM;FEM;SG
wettelijk	pravno	wettelijk	praven	ADJ	ADJ;NOM;NEUT;SG
wettelijk	pravne	wettelijk	praven	ADJ	ADJ;NOM;FEM;PL
niger	niger	niger	niger	N;MASC+FEM;SG	N;NOM;MASC;SG
bass	bas	bass	bas	N;MASC+FEM;SG	N;NOM;MASC;SG
bass	bass	bass	bass	N;MASC+FEM;SG	N;NOM;MASC;SG
stelen	kradejo	stelen	krateti	V;NFIN	V;IPFV;IND;PL;3;PRS;FIN
stelen	ukradel	stelen	ukrasti	V;NFIN	V;PFV;MASC;SG;V.PTCP
stelen	ukradli	stelen	ukrasti	V;NFIN	V;PFV;MASC;PL;V.PTCP
kabel	kabel	kabel	kabel	N;MASC+FEM;SG	N;NOM;MASC;SG
kabel	cable	kabel	cabel	N;MASC+FEM;SG	N;NOM;MASC;SG
boos	jezna	boos	jezen	ADJ	ADJ;NOM;FEM;SG
boos	jezen	boos	jezen	ADJ	ADJ;NOM;INDF;MASC;SG
boos	jezni	boos	jezen	ADJ	ADJ;NOM;MASC;PL
boos	jezna	boos	jezen	ADJ	ADJ;NOM;FEM;SG
zuivere	čisti	zuiver	čist	ADJ	ADJ;NOM;DEF;MASC;SG
zuivere	čista	zuiver	čist	ADJ	ADJ;NOM;FEM;SG
montgomery	montgomery	montgomery	montgomery	N;MASC+FEM;SG	N;NOM;MASC;SG
regisseerde	režiral	regisseren	režirati	V;SG;PST;FIN	V;MASC;SG;V.PTCP
filter	filter	filter	filter	N;NEUT;SG	N;NOM;MASC;SG
filter	filtriranje	filter	filtriranje	N;NEUT;SG	N;NOM;NEUT;SG
vernieuwing	obnova	vernieuwing	obnova	N;MASC+FEM;SG	N;NOM;FEM;SG
vernieuwing	podaljšanje	vernieuwing	podaljšanje	N;MASC+FEM;SG	N;NOM;NEUT;SG
vernieuwing	obnovitev	vernieuwing	obnovitev	N;MASC+FEM;SG	N;NOM;FEM;SG
vernieuwing	inovativnost	vernieuwing	inovativnost	N;MASC+FEM;SG	N;NOM;FEM;SG
schoonheid	lepoto	schoonheid	lepota	N;MASC+FEM;SG	N;ACC;FEM;SG
schoonheid	lepoti	schoonheid	lepota	N;MASC+FEM;SG	N;DAT;FEM;SG
schoonheid	lepotica	schoonheid	lepotica	N;MASC+FEM;SG	N;NOM;FEM;SG
schoonheid	lepota	schoonheid	lepota	N;MASC+FEM;SG	N;NOM;FEM;SG
jonger	mlajši	jonger	mlad	ADJ;CMPR	ADJ;NOM;DEF;CMPR;MASC;SG
jonger	mlajša	jonger	mlad	ADJ;CMPR	ADJ;NOM;CMPR;FEM;SG
jonger	mlajše	jonger	mlad	ADJ;CMPR	ADJ;NOM;CMPR;FEM;SG
overstromingen	poplave	overstroming	poplava	N;PL	N;NOM;FEM;PL
overstromingen	poplav	overstroming	poplava	N;PL	N;GEN;FEM;PL
overstromingen	poplave	overstroming	poplava	N;PL	N;NOM;FEM;PL
overstromingen	poplav	overstroming	poplava	N;PL	N;GEN;FEM;PL
overstromingen	poplave	overstroming	poplava	N;PL	N;NOM;FEM;PL
theresia	tereza	theresia	terez	N;MASC+FEM;SG	N;NOM;FEM;SG
theresia	theresa	theresia	therd	N;MASC+FEM;SG	N;NOM;FEM;SG
elena	eleno	elena	eleno	N;MASC+FEM;SG	N;ACC;FEM;SG
klm	klm	klm	klm	N;MASC+FEM;SG	N;NOM;MASC;SG
equivalent	ekvivalent	equivalent	ekvivalent	N;NEUT;SG	N;NOM;MASC;SG
trofee	pokal	trofee	pokal	N;MASC+FEM;SG	N;NOM;MASC;SG
trofee	trofeja	trofee	trofe	N;MASC+FEM;SG	N;NOM;FEM;SG
presenteren	predstavljamo	presenteren	predstavljati	V;NFIN	V;IPFV;IND;PL;1;PRS;FIN
philipp	philipp	philipp	philipp	N;MASC+FEM;SG	N;NOM;MASC;SG
reptielen	plazilci	reptiel	plazilec	N;PL	N;NOM;MASC;PL
darts	pikado	darts	pikada	N;MASC+FEM;SG	N;NOM;FEM;SG
voel	občuti	voelen	občutiti	V;SG;PRS;FIN	V;PFV;IND;SG;3;PRS;FIN
sponsor	sponzor	sponsor	sponzor	N;MASC+FEM;SG	N;NOM;MASC;SG
sponsor	sponzorja	sponsor	sponzor	N;MASC+FEM;SG	N;NOM;MASC;SG
noordwest	northwestern	noordwest	northwwestern	N;MASC+FEM;SG	N;NOM;MASC;SG
noordwest	sz	noordwest	sz	N;MASC+FEM;SG	N;NOM;MASC;SG
zero	ničla	zero	ničelo	N;MASC+FEM;SG	N;NOM;FEM;SG
plastic	plastiko	plastic	plastika	N;NEUT;SG	N;ACC;FEM;SG
plastic	plastika	plastic	plastika	N;NEUT;SG	N;NOM;FEM;SG
eduardo	eduardo	eduardo	eduarda	N;MASC+FEM;SG	N;NOM;MASC;SG
basketbal	košarka	basketbal	košarka	N;NEUT;SG	N;NOM;FEM;SG
basketbal	košarko	basketbal	košarka	N;NEUT;SG	N;ACC;FEM;SG
elvis	elvis	elvis	elvis	N;MASC+FEM;SG	N;NOM;MASC;SG
elvis	elvisa	elvis	elvis	N;MASC+FEM;SG	N;NOM;MASC;SG
giant	velikan	ganen	velikan	N;MASC+FEM;SG	N;NOM;MASC;SG
anastasia	anastasia	anastasia	anastasia	N;MASC+FEM;SG	N;NOM;FEM;SG
chief	poglavar	chief	poglavar	N;MASC+FEM;SG	N;NOM;MASC;SG
chief	načelnik	chief	načelnik	N;MASC+FEM;SG	N;NOM;MASC;SG
omringende	obdaja	omringen	obdajati	V;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN
giftig	strupena	giftig	strupen	ADJ	ADJ;NOM;FEM;SG
giftig	strupeni	giftig	strupen	ADJ	ADJ;NOM;MASC;PL
giftig	strupen	giftig	strupen	ADJ	ADJ;NOM;INDF;MASC;SG
giftig	strupeno	giftig	strupen	ADJ	ADJ;NOM;NEUT;SG
giftig	strupenih	giftig	strupen	ADJ	ADJ;GEN;MASC;PL
giftig	strupena	giftig	strupen	ADJ	ADJ;NOM;FEM;SG
giftig	strupeni	giftig	strupen	ADJ	ADJ;NOM;MASC;PL
giftig	strupen	giftig	strupen	ADJ	ADJ;NOM;INDF;MASC;SG
giftig	strupeno	giftig	strupen	ADJ	ADJ;NOM;NEUT;SG
giftig	strupene	giftig	strupen	ADJ	ADJ;NOM;FEM;PL
jubileum	jubilej	jubileum	jubilej	N;NEUT;SG	N;NOM;MASC;SG
jubileum	obletnico	jubileum	obletnica	N;NEUT;SG	N;ACC;FEM;SG
jubileum	obletnica	jubileum	obletnica	N;NEUT;SG	N;NOM;FEM;SG
edge	robu	edg	rob	N;MASC+FEM;SG	N;DAT;MASC;SG
edge	rob	edg	rob	N;MASC+FEM;SG	N;NOM;MASC;SG
edge	ostrino	edg	ostrina	N;MASC+FEM;SG	N;ACC;FEM;SG
bulletin	bilten	bulletin	bilten	N;NEUT;SG	N;NOM;MASC;SG
bulletin	biltenu	bulletin	bilten	N;NEUT;SG	N;DAT;MASC;SG
augusta	augusta	augusta	august	N;MASC+FEM;SG	N;NOM;MASC;SG
forten	trdnjave	forten	trdnjava	N;PL	N;NOM;FEM;PL
forten	trdnjave	forten	trdnjava	N;PL	N;NOM;FEM;PL
forten	utrdbe	forten	utrdba	N;PL	N;NOM;FEM;PL
belegering	obleganje	belegering	obleganje	N;MASC+FEM;SG	N;NOM;NEUT;SG
sullivan	sullivan	sullivan	sullivan	N;MASC+FEM;SG	N;NOM;MASC;SG
crystal	kristal	crystal	kristati	N;MASC+FEM;SG	N;NOM;MASC;SG
betrouwbaar	zanesljiva	betrouwbaar	zanesljiv	ADJ	ADJ;NOM;FEM;SG
betrouwbaar	zanesljivi	betrouwbaar	zanesljiv	ADJ	ADJ;NOM;MASC;PL
betrouwbaar	zanesljiv	betrouwbaar	zanesljiv	ADJ	ADJ;NOM;INDF;MASC;SG
betrouwbaar	zanesljiv	betrouwbaar	zanesljiv	ADJ	ADJ;NOM;INDF;MASC;SG
nauwkeurig	točen	nauwkeurig	točen	ADJ	ADJ;NOM;INDF;MASC;SG
nauwkeurig	natančen	nauwkeurig	natančen	ADJ	ADJ;NOM;INDF;MASC;SG;V.PTCP
nauwkeurig	natančni	nauwkeurig	natančen	ADJ	ADJ;NOM;MASC;PL
nauwkeurig	natančna	nauwkeurig	natančen	ADJ	ADJ;NOM;FEM;SG
orléans	orléans	orléans	orllans	N;MASC+FEM;SG	N;NOM;MASC;SG
passeren	podaja	passeren	podajati	V;NFIN	V;IPFV;IND;SG;3;PRS;FIN
drive	vožnja	drive	vožnja	N;MASC+FEM;SG	N;NOM;FEM;SG
drive	pogon	drive	pogon	N;MASC+FEM;SG	N;NOM;MASC;SG
mick	mick	mick	micko	N;MASC+FEM;SG	N;NOM;MASC;SG
malcolm	malcolm	malcolm	malcolm	N;MASC+FEM;SG	N;NOM;MASC;SG
malcolm	malcolma	malcolm	malcolm	N;MASC+FEM;SG	N;ACC;MASC;SG
kapitaal	kapitala	kapitaal	kapital	N;NEUT;SG	N;GEN;MASC;SG
kapitaal	prestolnica	kapitaal	prestolnica	N;NEUT;SG	N;NOM;FEM;SG
kapitaal	kapital	kapitaal	kapital	N;NEUT;SG	N;NOM;MASC;SG
vangt	ujame	vangen	ujeti	V;SG;PRS;FIN	V;PFV;IND;SG;3;PRS;FIN
straatsburg	strasbourgu	straatsburg	strasbourg	N;MASC+FEM;SG	N;DAT;MASC;SG
straatsburg	strasbourg	straatsburg	strasbourg	N;MASC+FEM;SG	N;NOM;MASC;SG
maatregel	ukrep	maatregel	ukrep	N;MASC+FEM;SG	N;NOM;MASC;SG
maatregel	merilo	maatregel	merilo	N;MASC+FEM;SG	N;NOM;NEUT;SG
kast	omari	kast	omara	N;MASC+FEM;SG	N;NOM;FEM;SG
kast	omara	kast	omara	N;MASC+FEM;SG	N;NOM;FEM;SG
kast	omari	kast	omara	N;MASC+FEM;SG	N;NOM;FEM;SG
kast	omaro	kast	omara	N;MASC+FEM;SG	N;ACC;FEM;SG
kast	omara	kast	omara	N;MASC+FEM;SG	N;NOM;FEM;SG
eed	zaobljuba	eed	zaobljuba	N;MASC+FEM;SG	N;NOM;FEM;SG
eed	zaobljubo	eed	zaobljuba	N;MASC+FEM;SG	N;ACC;FEM;SG
eed	prisego	eed	prisega	N;MASC+FEM;SG	N;ACC;FEM;SG
touw	vrv	touw	vrv	N;NEUT;SG	N;NOM;FEM;SG
decreet	odloka	decreet	odlok	N;NEUT;SG	N;NOM;MASC;SG
decreet	odlok	decreet	odlok	N;NEUT;SG	N;NOM;MASC;SG
snuit	rilec	snuit	rilec	N;MASC+FEM;SG	N;NOM;MASC;SG
snuit	gobec	snuit	gobec	N;MASC+FEM;SG	N;NOM;MASC;SG
url	url	url	url	N;MASC+FEM;SG	N;NOM;MASC;SG
bevestigen	potrdi	bevestigen	potrd	V;NFIN	V;PFV;IND;SG;3;PRS;FIN
michail	mikhail	michail	mikhati	N;MASC+FEM;SG	N;NOM;MASC;SG
fernand	fernand	fernand	fernand	N;MASC+FEM;SG	N;NOM;MASC;SG
brandon	brandon	brandon	brandon	N;MASC+FEM;SG	N;NOM;MASC;SG
trinidad	trinidad	trinidad	trinidad	N;MASC+FEM;SG	N;NOM;FEM;SG
machtige	mogočni	machtig	mogočen	ADJ	ADJ;NOM;MASC;SG
machtige	mogočna	machtig	mogočen	ADJ	ADJ;NOM;FEM;SG
bepaling	določba	bepaling	določba	N;MASC+FEM;SG	N;NOM;FEM;SG
bepaling	zagotavljanje	bepaling	zagotavljanje	N;MASC+FEM;SG	N;NOM;NEUT;SG
bepaling	določitev	bepaling	določitev	N;MASC+FEM;SG	N;NOM;FEM;SG
bepaling	odločnost	bepaling	odločnost	N;MASC+FEM;SG	N;NOM;FEM;SG
bepaling	določanje	bepaling	določanje	N;MASC+FEM;SG	N;NOM;NEUT;SG
worstelaar	rokoborec	worstelaar	rokoborec	N;MASC+FEM;SG	N;NOM;MASC;SG
mathieu	mathieu	mathieu	mathi	N;MASC+FEM;SG	N;NOM;MASC;SG
crazy	nora	crazy	nor	N;MASC+FEM;SG	N;NOM;FEM;SG
imago	sliko	imago	slika	N;NEUT;SG	N;ACC;FEM;SG
imago	podoba	imago	podoba	N;NEUT;SG	N;NOM;FEM;SG
imago	slika	imago	slika	N;NEUT;SG	N;NOM;FEM;SG
matthias	matija	matthias	matija	N;MASC+FEM;SG	N;NOM;MASC;SG
grotten	jame	grot	jama	N;PL	N;NOM;FEM;PL
grotten	votline	grot	votlina	N;PL	N;NOM;FEM;PL
eagles	orli	eagles	orel	N;PL	N;NOM;MASC;PL
hansson	hansson	hansson	hansson	N;MASC+FEM;SG	N;NOM;MASC;SG
rechters	sodniki	rechter	sodnik	N;PL	N;NOM;MASC;PL
rechters	sodnikov	rechter	sodnik	N;PL	N;GEN;MASC;PL
trots	ponosna	trots	ponosen	ADJ	ADJ;NOM;FEM;SG
trots	ponosen	trots	ponosen	ADJ	ADJ;NOM;INDF;MASC;SG
trots	ponosni	trots	ponosen	ADJ	ADJ;NOM;MASC;PL
bình	brezovico	bình	brezovica	N;MASC+FEM;SG	N;ACC;FEM;SG
nood	potrebo	nood	potreba	N;MASC+FEM;SG	N;ACC;FEM;SG
nood	potreba	nood	potreba	N;MASC+FEM;SG	N;NOM;FEM;SG
aankoop	nakup	aankoop	nakup	N;MASC+FEM;SG	N;NOM;MASC;SG
aankoop	pridobitev	aankoop	pridobitev	N;MASC+FEM;SG	N;NOM;FEM;SG
aankoop	pridobivanje	aankoop	pridobivanje	N;MASC+FEM;SG	N;NOM;NEUT;SG
marsh	marsh	marsh	marsh	N;MASC+FEM;SG	N;NOM;MASC;SG
marsh	močvirje	marsh	močvirja	N;MASC+FEM;SG	N;NOM;NEUT;SG
sao	sao	sao	sao	N;MASC+FEM;SG	N;NOM;MASC;SG
schans	rampo	schans	rampa	N;MASC+FEM;SG	N;ACC;FEM;SG
wii	wii	wii	wii	N;MASC+FEM;SG	N;NOM;MASC;SG
peckham	peckham	peckham	peckha	N;MASC+FEM;SG	N;NOM;MASC;SG
verwondingen	poškodbe	verwonding	poškodba	N;PL	N;NOM;FEM;PL
verwondingen	poškodb	verwonding	poškodba	N;PL	N;GEN;FEM;PL
proza	proza	proza	proza	N;NEUT;SG	N;NOM;FEM;SG
gladde	gladka	glad	gladko	ADJ	ADJ;NOM;FEM;SG
gladde	gladek	glad	gladek	ADJ	ADJ;NOM;INDF;MASC;SG
browser	brskalnik	browser	brskalnik	N;MASC+FEM;SG	N;NOM;MASC;SG
truiden	truiden	truid	truiden	N;SG	N;NOM;MASC;SG
dierentuin	zoo	dierentuin	zoo	N;MASC+FEM;SG	N;NOM;MASC;SG
bewoning	zasedenosti	bewoning	zasedenost	N;MASC+FEM;SG	N;GEN;FEM;SG
avant	avant	avant	avant	N;MASC+FEM;SG	N;NOM;MASC;SG
geluiden	zvoki	geluiden	zvok	N;PL	N;NOM;MASC;PL
geluiden	zvoki	geluiden	zvok	N;PL	N;NOM;MASC;PL
burton	burton	burton	burton	N;MASC+FEM;SG	N;NOM;MASC;SG
begrijpt	razume	begrijpen	razumeti	V;SG;PRS;FIN	V;IND;SG;3;PRS;FIN
evangelische	evangeličanska	evangelisch	evangeličanski	ADJ	ADJ;NOM;FEM;SG
hero	junak	hero	junak	N;MASC+FEM;SG	N;NOM;MASC;SG
hero	heroj	hero	heroj	N;MASC+FEM;SG	N;NOM;MASC;SG
meesters	gospodarji	meester	gospodar	N;PL	N;NOM;MASC;PL
meesters	mojstri	meester	mojster	N;PL	N;NOM;MASC;PL
verwerven	pridobi	verwerven	pridobiti	V;NFIN	V;PFV;IND;SG;3;PRS;FIN
verwerven	pridobijo	verwerven	pridobiti	V;NFIN	V;PFV;IND;PL;3;PRS;FIN
saxofoon	sax	saxofoon	sax	N;MASC+FEM;SG	N;NOM;MASC;SG
saxofoon	saksofon	saxofoon	saksofon	N;MASC+FEM;SG	N;NOM;MASC;SG
botten	kosti	bot	kost	N;PL	N;NOM;FEM;PL
botten	kosteh	bot	kost	N;PL	N;ESS;MASC;PL
botten	kosti	bot	kost	N;PL	N;NOM;FEM;PL
fiche	čip	fich	čip	N;MASC+FEM;SG	N;NOM;MASC;SG
fiche	chip	fich	chip	N;MASC+FEM;SG	N;NOM;MASC;SG
vietnamese	vietnamski	vietnamees	vietnamski	ADJ	ADJ;NOM;MASC;SG
goal	gol	goal	gol	N;MASC+FEM;SG	N;NOM;MASC;SG
goal	cilj	goal	cilj	N;MASC+FEM;SG	N;NOM;MASC;SG
familienaam	priimek	familienaam	priimek	N;MASC+FEM;SG	N;NOM;MASC;SG
spijt	obžalovanje	spijt	obžalovanje	N;MASC+FEM;SG	N;NOM;NEUT;SG
spijt	obžalovanja	spijt	obžalovanje	N;MASC+FEM;SG	N;GEN;NEUT;SG
spijt	obžalovanje	spijt	obžalovanje	N;MASC+FEM;SG	N;NOM;NEUT;SG
spijt	obžalovanja	spijt	obžalovanje	N;MASC+FEM;SG	N;GEN;NEUT;SG
kristallen	kristali	kristal	kristati	N;PL	N;NOM;MASC;PL
alliance	zavezništvo	alliance	zavezništvo	N;MASC+FEM;SG	N;NOM;NEUT;SG
genezen	zaceli	genezen	zaceti	V;V.PTCP	V;PFV;MASC;PL;V.PTCP
genezen	ozdravi	genezen	ozdrav	V;V.PTCP	V;PFV;IND;SG;3;PRS;FIN
apparaten	naprave	apparaat	naprava	N;PL	N;NOM;FEM;PL
apparaten	aparati	apparaat	aparat	N;PL	N;NOM;MASC;PL
apparaten	naprave	apparaat	naprava	N;PL	N;NOM;FEM;PL
apparaten	naprav	apparaat	naprava	N;PL	N;GEN;FEM;PL
apparaten	pripomočki	apparaat	pripomoček	N;PL	N;NOM;MASC;PL
radioactief	radioaktivni	radioactief	radioaktiven	ADJ	ADJ;NOM;MASC;PL
radioactief	radioaktivnih	radioactief	radioaktiven	ADJ	ADJ;GEN;MASC;PL
radioactief	radioaktivnega	radioactief	radioaktiven	ADJ	ADJ;GEN;NEUT;SG
radioactief	radioaktivne	radioactief	radioaktiven	ADJ	ADJ;NOM;FEM;PL
radioactief	radioaktivno	radioactief	radioaktiven	ADJ	ADJ;NOM;NEUT;SG
besliste	odločil	beslissen	odločiti	V;SG;PST;FIN	V;PFV;MASC;SG;V.PTCP
besliste	odločila	beslissen	odločiti	V;SG;PST;FIN	V;PFV;FEM;SG;V.PTCP
sahara	sahari	sahara	sahara	N;MASC+FEM;SG	N;NOM;FEM;SG
elektronica	elektronika	elektronica	elektronika	N;MASC+FEM;SG	N;NOM;FEM;SG
elektronica	elektroniko	elektronica	elektronik	N;MASC+FEM;SG	N;ACC;FEM;SG
hel	pekel	hel	pečel	N;MASC+FEM;SG	N;NOM;MASC;SG
content	vsebine	content	vsebina	N;PL	N;NOM;FEM;PL
gebed	molitev	gebed	molitev	N;NEUT;SG	N;NOM;FEM;SG
gebed	molitev	gebed	molitev	N;NEUT;SG	N;NOM;FEM;SG
madison	madison	madison	madison	N;MASC+FEM;SG	N;NOM;MASC;SG
vensters	okna	venster	okno	N;PL	N;NOM;NEUT;PL
earl	earl	earl	earla	N;MASC+FEM;SG	N;NOM;MASC;SG
maag	želodec	maag	želodec	N;MASC+FEM;SG	N;NOM;MASC;SG
maag	trebuh	maag	trebuh	N;MASC+FEM;SG	N;NOM;MASC;SG
maarschalk	maršal	maarschalk	maršati	N;MASC+FEM;SG	N;NOM;MASC;SG
gezondheidszorg	zdravstvo	gezondheidszorg	zdravstvo	N;MASC+FEM;SG	N;NOM;NEUT;SG
getest	testirali	esten	testirati	V;V.PTCP	V;MASC;PL;V.PTCP
hagedissen	kuščarji	hagedis	kuščar	N;PL	N;NOM;MASC;PL
alinea	odstavek	alinea	odstavek	N;MASC+FEM;SG	N;NOM;MASC;SG
schelp	shell	schelp	sheti	N;MASC+FEM;SG	N;NOM;MASC;SG
schelp	lupino	schelp	lupina	N;MASC+FEM;SG	N;ACC;FEM;SG
schelp	lupina	schelp	lupina	N;MASC+FEM;SG	N;NOM;FEM;SG
schelp	školjka	schelp	školjka	N;MASC+FEM;SG	N;NOM;FEM;SG
vitamine	vitamina	vitamine	vitamin	N;MASC+FEM;SG	N;GEN;MASC;SG
vitamine	vitamin	vitamine	vitamin	N;MASC+FEM;SG	N;NOM;MASC;SG
freddy	freddy	freddy	freddy	N;MASC+FEM;SG	N;NOM;MASC;SG
routes	proge	route	proga	N;PL	N;NOM;FEM;PL
routes	poteh	route	pot	N;PL	N;ESS;FEM;PL
jake	jake	jake	jaka	N;MASC+FEM;SG	N;NOM;MASC;SG
inname	zaužitje	inname	zaužitje	N;MASC+FEM;SG	N;NOM;NEUT;SG
inname	vnos	inname	vnos	N;MASC+FEM;SG	N;NOM;MASC;SG
inname	zaužitje	inname	zaužitje	N;MASC+FEM;SG	N;NOM;NEUT;SG
vereiste	zahteva	vereisen	zahtevati	V;V.PTCP	V;IND;SG;3;PRS;FIN
jungle	džungla	jungle	džunčiti	N;MASC+FEM;SG	N;NOM;FEM;SG
jungle	džungli	jungle	džunčiti	N;MASC+FEM;SG	N;NOM;FEM;SG
jungle	džunglo	jungle	džungeti	N;MASC+FEM;SG	N;ACC;NEUT;SG
naoorlogse	povojni	naoorlogs	povojen	ADJ	ADJ;NOM;MASC;SG
onderwijzer	učiteljica	onderwijzer	učiteljica	N;MASC+FEM;SG	N;NOM;FEM;SG
onderwijzer	učitelj	onderwijzer	učitelj	N;MASC+FEM;SG	N;NOM;MASC;SG
offensief	ofenzivo	offensief	ofenziv	N;NEUT;SG	N;ACC;FEM;SG
eugene	eugene	eugene	eugen	N;MASC+FEM;SG	N;NOM;MASC;SG
hobby	konjiček	hobby	konjiček	N;MASC+FEM;SG	N;NOM;MASC;SG
hobby	hobi	hobby	hoba	N;MASC+FEM;SG	N;NOM;MASC;SG
nationalistische	nacionalistične	nationalistisch	nacionalističen	ADJ	ADJ;NOM;FEM;PL
nationalistische	nacionalistično	nationalistisch	nacionalističen	ADJ	ADJ;NOM;NEUT;SG
beweringen	trditve	bewering	trditev	N;PL	N;NOM;FEM;PL
beweringen	terjatve	bewering	terjatev	N;PL	N;NOM;FEM;PL
beweringen	trditve	bewering	trditev	N;PL	N;NOM;FEM;PL
beweringen	trditve	bewering	trditev	N;PL	N;NOM;FEM;PL
vita	vita	vita	vit	N;MASC+FEM;SG	N;NOM;MASC;SG
rivaal	tekmec	rivaal	tekmec	N;MASC+FEM;SG	N;NOM;MASC;SG
branden	gorela	branden	gorel	V;NFIN	V;IPFV;FEM;SG;V.PTCP
branden	zažgal	branden	zažgati	V;NFIN	V;PFV;MASC;SG;V.PTCP
branden	zgori	branden	zgoriti	V;NFIN	V;PFV;IND;SG;3;PRS;FIN
crash	trk	crash	trk	N;MASC+FEM;SG	N;NOM;MASC;SG
winnares	zmagovalec	winnare	zmagovalec	N;MASC+FEM;SG	N;NOM;MASC;SG
winnares	zmagovalka	winnare	zmagovalka	N;MASC+FEM;SG	N;NOM;FEM;SG
rijkdom	bogastva	rijkdom	bogastvo	N;MASC+FEM;SG	N;GEN;NEUT;SG
rijkdom	bogastvo	rijkdom	bogastvo	N;MASC+FEM;SG	N;NOM;NEUT;SG
rijkdom	bogastva	rijkdom	bogastvo	N;MASC+FEM;SG	N;GEN;NEUT;SG
rijkdom	bogastvo	rijkdom	bogastvo	N;MASC+FEM;SG	N;NOM;NEUT;SG
rijkdom	premoženje	rijkdom	premoženje	N;MASC+FEM;SG	N;NOM;NEUT;SG
dmitri	dmitri	dmitri	dmiter	N;MASC+FEM;SG	N;NOM;MASC;SG
dmitri	dimitrij	dmitri	dimiter	N;MASC+FEM;SG	N;NOM;MASC;SG
dmitri	dimitrij	dmitri	dimiter	N;MASC+FEM;SG	N;NOM;MASC;SG
dmitri	dimitri	dmitri	dimiter	N;MASC+FEM;SG	N;NOM;MASC;SG
punk	mulc	punk	mulc	N;MASC+FEM;SG	N;NOM;MASC;SG
punk	punk	punk	punk	N;MASC+FEM;SG	N;NOM;MASC;SG
plakken	prilepi	plak	prilepiti	V;NFIN	V;PFV;IND;SG;3;PRS;FIN
schoten	streli	schot	streliti	N;PL	N;NOM;MASC;PL
schoten	streli	schot	streliti	N;PL	N;NOM;MASC;PL
jodendom	judovstvo	jodendom	judovstvo	N;NEUT;SG	N;NOM;NEUT;SG
affinis	affinis	affinis	affinis	N;MASC+FEM;SG	N;NOM;MASC;SG
koppeling	sklopko	koppeling	sklopko	N;MASC+FEM;SG	N;ACC;FEM;SG
koppeling	link	koppeling	linka	N;MASC+FEM;SG	N;NOM;MASC;SG
koppeling	povezava	koppeling	povezava	N;MASC+FEM;SG	N;NOM;FEM;SG
dynamo	dinamo	dynamo	dinama	N;MASC+FEM;SG	N;ACC;FEM;SG
dynamo	alternator	dynamo	alternator	N;MASC+FEM;SG	N;NOM;MASC;SG
komiek	komik	komiek	komik	N;MASC+FEM;SG	N;NOM;MASC;SG
komiek	strip	komiek	strip	N;MASC+FEM;SG	N;NOM;MASC;SG
komiek	komik	komiek	komik	N;MASC+FEM;SG	N;NOM;MASC;SG
rijders	vozniki	rijder	voznik	N;PL	N;NOM;MASC;PL
rijders	voznikov	rijder	voznik	N;PL	N;GEN;MASC;PL
rijders	jezdeci	rijder	jezdec	N;PL	N;NOM;MASC;PL
conventies	konvencij	conventie	konvencija	N;PL	N;GEN;FEM;PL
conventies	konvencije	conventie	konvencija	N;PL	N;NOM;FEM;PL
broeders	brate	broeder	brat	N;PL	N;ACC;MASC;PL
broeders	bratje	broeder	bratje	N;PL	N;NOM;MASC;PL
broeders	bratov	broeder	brat	N;PL	N;GEN;MASC;PL
vierkant	kvadratnih	vierkant	kvadraten	ADJ	ADJ;GEN;MASC;PL
impuls	impulz	impul	impulza	N;MASC+FEM;SG	N;NOM;MASC;SG
genieten	uživamo	genieten	uživati	V;NFIN	V;IPFV;IND;PL;1;PRS;FIN
genieten	uživam	genieten	uživati	V;NFIN	V;IPFV;IND;SG;1;PRS;FIN
genieten	uživa	genieten	uživati	V;NFIN	V;IPFV;IND;SG;3;PRS;FIN
genieten	uživate	genieten	uživati	V;NFIN	V;IPFV;IND;PL;2;PRS;FIN
mercury	mercury	mercury	mercury	N;MASC+FEM;SG	N;NOM;MASC;SG
mercury	merkur	mercury	merkur	N;MASC+FEM;SG	N;NOM;MASC;SG
cannes	cannesu	canne	cannes	N;MASC+FEM;SG	N;DAT;MASC;SG
rusten	počiva	rusten	počivati	V;NFIN	V;IPFV;IND;SG;3;PRS;FIN
rusten	počival	rusten	počivati	V;NFIN	V;IPFV;MASC;SG;V.PTCP
supercup	superpokal	supercup	superpokati	N;MASC+FEM;SG	N;NOM;MASC;SG
giacomo	giacomo	giacomo	giacoma	N;MASC+FEM;SG	N;NOM;MASC;SG
volkswagen	volkswagen	volkswagen	volkswagen	N;MASC+FEM;SG	N;NOM;MASC;SG
propaganda	propagando	propaganda	propaganda	N;MASC+FEM;SG	N;ACC;FEM;SG
propaganda	propaganda	propaganda	propaganda	N;MASC+FEM;SG	N;NOM;FEM;SG
bon	kupon	bon	kupon	N;MASC+FEM;SG	N;NOM;MASC;SG
