com	mit	com	mit	ADP	ADP
comercial	kommerziell	comercial	kommerziell	ADJ;MASC;SG	ADJ
mestre	meister	mestre	meist	N;MASC;SG	N;NOM;MASC;SG
tipos	leute	tipo	leute	N;MASC;PL	N;NOM;PL
tipos	typen	tipo	typen	N;MASC;PL	N;NOM;PL
tipos	kerle	tipo	kerlen	N;MASC;PL	N;NOM;PL
tipos	arten	tipo	arten	N;MASC;PL	N;PL
tipos	typen	tipo	typen	N;MASC;PL	N;NOM;PL
abertura	offenheit	abertura	offenheit	N;FEM;SG	N
prática	praxis	prática	praxis	N;FEM;SG	N;NOM;SG
prática	übung	prática	übung	N;FEM;SG	N;NOM;SG
prática	praxis	prática	praxis	N;FEM;SG	N;NOM;SG
inclusive	darunter	inclusive	darunter	ADV	ADV
contrário	gegenteil	contrário	Gegenteil	ADV	ADV
contrário	entgegen	contrário	entgegen	ADV	ADV
ambiente	umwelt	ambiente	umwelt	N;MASC;SG	N;NOM;FEM;SG
ambiente	umgebung	ambiente	Umgebung	N;MASC;SG	N;NOM;FEM;SG
futuro	zukunft	futuro	zukunft	N;MASC;SG	N
unidades	einheiten	unidade	einheit	N;FEM;PL	N;PL
quantidade	betrag	quantidade	betragen	N;FEM;SG	N
quantidade	anzahl	quantidade	anzahl	N;FEM;SG	N;SG
quantidade	menge	quantidade	mengen	N;FEM;SG	N;NOM;FEM;SG
mandato	beschluss	mandato	beschließen	N;MASC;SG	N
mandato	mandat	mandato	mandat	N;MASC;SG	N;NOM;SG
mandato	auftrag	mandato	auftragen	N;MASC;SG	N;MASC;SG
tamanho	größe	tamanho	groß	N;MASC;SG	N;NOM;FEM;SG
link	link	link	link	N;MASC;SG	N;SG
link	verknüpfung	link	verknüpfang	N;MASC;SG	N;SG
inclui	einschließen	incluir	einschließen	V;IND;SG;3;PRS;FIN	V;NFIN
inclui	enthalten	incluir	enthalten	V;IND;SG;3;PRS;FIN	V;NFIN
inclui	beinhalten	incluir	beinhalten	V;IND;SG;3;PRS;FIN	V;NFIN
inclui	umfassen	incluir	umfassen	V;IND;SG;3;PRS;FIN	V;NFIN
inclui	eingeschlossen	incluir	einschließen	V;IND;SG;3;PRS;FIN	V;V.PTCP
inclui	umfasst	incluir	umfassen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
inclui	enthält	incluir	enthalten	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
inclui	beinhaltet	incluir	beinhalten	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
encontrar	finden	encontrar	finden	V;NFIN	V;NFIN
encontrar	findet	encontrar	finden	V;NFIN	V;IND;SG;3;PRS;FIN
encontrar	finden	encontrar	finden	V;NFIN	V;NFIN
encontrar	finde	encontrar	finden	V;NFIN	V;IND;SG;2;PRS;FIN
encontrar	suchen	encontrar	suchen	V;NFIN	V;NFIN
conquistou	erobert	conquistar	erobern	V;IND;SG;3;PST;FIN	V;V.PTCP
conquistou	eroberte	conquistar	erobern	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
conquistou	besiegt	conquistar	besiegen	V;IND;SG;3;PST;FIN	V;V.PTCP
considerada	berücksichtigt	considerar	berücksichtigen	V;FEM;SG;V.PTCP	V;V.PTCP
considerada	betrachtet	considerar	betrachten	V;FEM;SG;V.PTCP	V;V.PTCP
considerada	erwogen	considerar	erwägen	V;FEM;SG;V.PTCP	V;V.PTCP
normalmente	normalerweise	normalmente	normalerweise	ADV	ADV
normalmente	üblicherweise	normalmente	üblicherweise	ADV	ADV
normalmente	meist	normalmente	meist	ADV	ADV
normalmente	normalerweise	normalmente	normalerweise	ADV	ADV
normalmente	üblicherweise	normalmente	üblicherweise	ADV	ADV
normalmente	typischerweise	normalmente	typischerweise	ADV	ADV
normalmente	normalerweise	normalmente	normalerweise	ADV	ADV
terminou	beendet	terminar	beenden	V;IND;SG;3;PST;FIN	V;V.PTCP
terminou	geendet	terminar	geenden	V;IND;SG;3;PST;FIN	V;V.PTCP
terminou	beendete	terminar	beenden	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
terminou	endete	terminar	enden	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
terminou	abgeschlossen	terminar	abschließen	V;IND;SG;3;PST;FIN	V;V.PTCP
terminou	fertiggestellt	terminar	fertigstellen	V;IND;SG;3;PST;FIN	V;V.PTCP
terminou	beendet	terminar	beenden	V;IND;SG;3;PST;FIN	V;V.PTCP
terminou	erledigt	terminar	erledigen	V;IND;SG;3;PST;FIN	V;V.PTCP
finalmente	endlich	finalmente	endlich	ADV	ADV
finalmente	schließlich	finalmente	schließlich	ADV	ADV
mostra	zeigt	mostrar	zeigen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
mostra	zeigen	mostrar	zeigen	V;IND;SG;3;PRS;FIN	V;NFIN
mostra	zeigt	mostrar	zeigen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
mostra	zeige	mostrar	zeigen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
mostra	anzeigen	mostrar	anzeigen	V;IND;SG;3;PRS;FIN	V;NFIN
atrás	dahinter	atrás	dahinter	ADV	ADV
produzido	produziert	produzir	produzieren	V;MASC;SG;V.PTCP	V;V.PTCP
produzido	hergestellt	produzir	herstellen	V;MASC;SG;V.PTCP	V;V.PTCP
produzido	erzeugt	produzir	erzeugen	V;MASC;SG;V.PTCP	V;V.PTCP
indústria	industrie	indústria	industrie	N;FEM;SG	N;NOM;FEM;SG
sociais	soziale	social	sozial	ADJ;MASC;PL	ADJ;NOM;FEM;PL
sociais	sozialer	social	sozial	ADJ;MASC;PL	ADJ
sociais	sozial	social	sozial	ADJ;MASC;PL	ADJ
sociais	sozialen	social	sozial	ADJ;MASC;PL	ADJ;NOM;MASC;PL
existência	dasein	existência	dasein	N;FEM;SG	N;NOM;NEUT;SG
mapa	stadtplan	mapa	stadtplan	N;MASC;SG	N
mapa	stadtplan	mapa	stadtplan	N;MASC;SG	N
mudou	änderte	mudar	ändern	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
mudou	geändert	mudar	ändern	V;IND;SG;3;PST;FIN	V;V.PTCP
mudou	verändert	mudar	verändern	V;IND;SG;3;PST;FIN	V;V.PTCP
possuem	besitzen	possuir	besitzen	V;IND;PL;3;PRS;FIN	V;NFIN
recursos	berufung	recurso	berufung	N;MASC;PL	N
tecnologia	technik	tecnologia	technik	N;FEM;SG	N;SG
talvez	möglicherweise	talvez	möglicherweise	ADV	ADV
talvez	eventuell	talvez	eventuell	ADV	ADV
talvez	vielleicht	talvez	vielleicht	ADV	ADV
talvez	möglicherweise	talvez	möglicherweise	ADV	ADV
talvez	eventuell	talvez	eventuell	ADV	ADV
talvez	vielleicht	talvez	vielleicht	ADV	ADV
man	mensch	man	mensch	N;MASC;SG	N;SG
comércio	geschäft	comércio	schäfen	N;MASC;SG	N;NOM;NEUT;SG
linhas	datensätze	linha	datensatz	N;FEM;PL	N;NOM;FEM;PL
linhas	zeilen	linha	zeilen	N;FEM;PL	N;PL
linhas	zeilen	linha	zeilen	N;FEM;PL	N;PL
linhas	leitungen	linha	leitung	N;FEM;PL	N;NOM;FEM;PL
prazo	termin	prazo	termin	N;MASC;SG	N;SG
ponte	brücke	ponte	brücken	N;FEM;SG	N;NOM;FEM;SG
combate	bekämpfung	combate	bekämpfung	N;MASC;SG	N;SG
combate	kampf	combate	kampfen	N;MASC;SG	N;SG
combate	kampf	combate	kampfen	N;MASC;SG	N;SG
humanos	menschen	humano	menschen	N;MASC;PL	N;NOM;PL
roteiro	drehbuch	roteiro	drehbuch	N;MASC;SG	N;NOM;NEUT;SG
roteiro	drehbuch	roteiro	drehbuch	N;MASC;SG	N;NOM;NEUT;SG
roteiro	skript	roteiro	skripten	N;MASC;SG	N;NOM;SG
seguir	folgt	seguir	folgen	V;NFIN	V;IND;SG;3;PRS;FIN
seguir	folgen	seguir	folgen	V;NFIN	V;NFIN
estreou	uraufgeführt	estrear	uraufgeführt	V;IND;SG;3;PST;FIN	V;V.PTCP
estreou	debütierte	estrear	debütieren	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
tropas	soldaten	tropa	soldat	N;FEM;PL	N;PL
trabalhar	arbeiten	trabalhar	arbeiten	V;NFIN	V;NFIN
trabalhar	arbeiten	trabalhar	arbeiten	V;NFIN	V;NFIN
homenagem	ehrung	homenagem	ehrung	N;FEM;SG	N;SG
homenagem	ehrung	homenagem	ehrung	N;FEM;SG	N;SG
revolução	revolution	revolução	revolution	N;FEM;SG	N;NOM;FEM;SG
engenharia	technik	engenharia	technik	N;FEM;SG	N;SG
oficiais	beamte	oficial	beamt	N;MASC;PL	N;NOM;FEM;PL
oficiais	beamte	oficial	beamt	N;MASC;PL	N;NOM;FEM;PL
oficiais	polizisten	oficial	polizist	N;MASC;PL	N;PL
colocar	setzen	colocar	setzen	V;NFIN	V;NFIN
colocar	legen	colocar	legen	V;NFIN	V;NFIN
colocar	lege	colocar	lege	V;NFIN	V;SBJV;SG;3;PRS;FIN
tratado	vertrag	tratar	vertragen	V;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
ninguém	niemand	ninguém	niemand	PRO;MASC;SG	PRO;NOM;INDF;SG
ninguém	niemandem	ninguém	niemand	PRO;MASC;SG	PRO;DAT;INDF;NEUT;SG
comissão	ausschuss	comissão	ausschassen	N;FEM;SG	N
comissão	ausschuß	comissão	ausscheßen	N;FEM;SG	N;SG
composta	komponierte	compor	komponieren	V;FEM;SG;V.PTCP	V;IND;SG;3;PST;FIN
composta	zusammengesetzt	compor	zusammensetzen	V;FEM;SG;V.PTCP	V;V.PTCP
composta	komponiert	compor	komponieren	V;FEM;SG;V.PTCP	V;V.PTCP
corte	zuschnitt	corte	zuschneiden	N;MASC;SG	N
corte	gericht	corte	ringen	N;MASC;SG	N;NOM;SG
irmãos	brüder	irmão	brüder	N;MASC;PL	N;NOM;MASC;PL
prêmios	auszeichnungen	prêmio	auszeichnangen	N;MASC;PL	N;NOM;FEM;PL
prêmios	prämien	prêmio	prämien	N;MASC;PL	N;NOM
passar	ausgeben	passar	ausgeben	V;NFIN	V;NFIN
passar	verbringen	passar	verbringen	V;NFIN	V;NFIN
passar	verbringe	passar	verbringen	V;NFIN	V;SBJV;SG;3;PRS;FIN
passar	bestanden	passar	bestehen	V;NFIN	V;V.PTCP
passar	weitergeben	passar	weitergeben	V;NFIN	V;NFIN
passar	übergeben	passar	übergeben	V;NFIN	V;V.PTCP
passar	vergehen	passar	vergehen	V;NFIN	V;V.PTCP
realmente	wirklich	realmente	wirklich	ADV	ADV
transporte	transport	transporte	transporen	N;MASC;SG	N
federação	vereinigung	federação	vereinigung	N;FEM;SG	N;NOM;FEM;SG
permite	ermöglicht	permitir	ermöglichen	V;IND;SG;3;PRS;FIN	V;V.PTCP
permite	erlaubt	permitir	erlauben	V;IND;SG;3;PRS;FIN	V;V.PTCP
longa	lang	longo	lang	ADJ;FEM;SG	ADJ
longa	langen	longo	lang	ADJ;FEM;SG	ADJ
longa	langer	longo	lang	ADJ;FEM;SG	ADJ
mudança	veränderung	mudança	veränderung	N;FEM;SG	N;NOM;FEM;SG
mudança	änderung	mudança	änderung	N;FEM;SG	N;NOM;FEM;SG
crescimento	zunahme	crescimento	zunahme	N;MASC;SG	N;SG
crescimento	wachstum	crescimento	wachstum	N;MASC;SG	N;NOM;NEUT;SG
criou	geschaffen	criar	schaffen	V;IND;SG;3;PST;FIN	V;V.PTCP
criou	erzeugt	criar	erzeugen	V;IND;SG;3;PST;FIN	V;V.PTCP
criou	erstellt	criar	erstellen	V;IND;SG;3;PST;FIN	V;V.PTCP
criou	erschaffen	criar	erschaffen	V;IND;SG;3;PST;FIN	V;V.PTCP
criou	erstellte	criar	erstellt	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
metade	halbzeit	metade	halbzeit	N;FEM;SG	N
trabalhou	gearbeitet	trabalhar	arbeiten	V;IND;SG;3;PST;FIN	V;V.PTCP
trabalhou	arbeitete	trabalhar	arbeiten	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
veio	gekommen	vir	kommen	V;IND;SG;3;PST;FIN	V;V.PTCP
veio	kam	vir	kommen	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
jornalista	journalisten	jornalista	journalist	N;MASC;SG	N
análise	analyse	análise	analyse	N;FEM;SG	N;NOM;FEM;SG
análise	auswertung	análise	auswertung	N;FEM;SG	N;FEM;SG
análise	analyse	análise	analyse	N;FEM;SG	N;NOM;FEM;SG
editores	redakteure	editor	redakteur	N;MASC;PL	N;NOM;PL
editores	editoren	editor	editor	N;MASC;PL	N;NOM;PL
mensagem	mitteilung	mensagem	mitteilung	N;FEM;SG	N;FEM;SG
cena	szene	cena	szen	N;FEM;SG	N;SG
capela	kapelle	capela	kapell	N;FEM;SG	N;NOM;FEM;SG
médico	arzt	médico	arzen	N;MASC;SG	N;SG
médico	ärztin	médico	ärztin	N;MASC;SG	N;SG
médico	arzt	médico	arzen	N;MASC;SG	N;SG
médico	doktor	médico	doktor	N;MASC;SG	N;SG
médico	ärztin	médico	ärztin	N;MASC;SG	N;SG
ligação	link	ligação	link	N;FEM;SG	N;SG
ligação	verknüpfung	ligação	verknüpfang	N;FEM;SG	N;SG
resposta	erwiderung	resposta	Erwiderung	N;FEM;SG	N;FEM;SG
comandante	kommandeur	comandante	kommandeur	N;MASC;SG	N;SG
categorias	hauptkategorien	categoria	hauptkategorien	N;FEM;PL	N;NOM;PL
categorias	kategorien	categoria	kategorien	N;FEM;PL	N;NOM;FEM;PL
categorias	klassen	categoria	klassen	N;FEM;PL	N;NOM;PL
pedra	steine	pedra	stein	N;FEM;SG	N
projetos	entwürfe	projeto	entwürfen	N;MASC;PL	N;NOM;MASC;PL
versões	versionen	versão	versionen	N;FEM;PL	N;NOM;FEM;PL
sei	wissen	saber	wissen	V;IND;SG;1;PRS;FIN	V;NFIN
sei	kennen	saber	kennen	V;IND;SG;1;PRS;FIN	V;NFIN
totalmente	absolut	totalmente	absolut	ADV	ADV
formado	graduierte	formar	graduieren	V;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
formado	gegründet	formar	gründen	V;MASC;SG;V.PTCP	V;V.PTCP
formado	gebildet	formar	bilden	V;MASC;SG;V.PTCP	V;V.PTCP
formado	geformt	formar	formen	V;MASC;SG;V.PTCP	V;V.PTCP
veja	sehen	ver	sehen	V;SBJV;SG;3;PRS;FIN	V;NFIN
veja	ansehen	ver	ansehen	V;SBJV;SG;3;PRS;FIN	V;NFIN
conceito	konzeption	conceito	konzeption	N;MASC;SG	N;SG
conceito	konzept	conceito	konzept	N;MASC;SG	N;NOM;NEUT;SG
conceito	begriff	conceito	begreifen	N;MASC;SG	N;MASC;SG
anteriores	frühere	anterior	früh	ADJ;MASC;PL	ADJ;NOM;FEM;PL
anteriores	vorherige	anterior	vorherig	ADJ;MASC;PL	ADJ;NOM;FEM;PL
anteriores	vorhergehende	anterior	vorhergehend	ADJ;MASC;PL	ADJ;NOM;FEM;PL
anteriores	früheren	anterior	früh	ADJ;MASC;PL	ADJ
anteriores	vorheriger	anterior	vorherig	ADJ;MASC;PL	ADJ
localização	ort	localização	ort	N;FEM;SG	N;NOM;MASC;SG
localização	standorte	localização	standort	N;FEM;SG	N;NOM
pós	beitrag	pós	beitregen	N;MASC;SG	N;SG
chegar	anreisen	chegar	anreisen	V;NFIN	V;NFIN
chegar	anreisen	chegar	anreisen	V;NFIN	V;NFIN
chegar	ankommen	chegar	ankommen	V;NFIN	V;NFIN
times	mannschaften	time	mannschaften	N;MASC;PL	N;NOM;PL
times	teams	time	teams	N;MASC;PL	N;NOM;NEUT;PL
marinha	marine	marinho	marin	N;FEM;SG	N;NOM;FEM;SG
marinha	marine	marinho	marin	N;FEM;SG	N;NOM;FEM;SG
princesa	prinzessin	princesa	prinzessin	N;FEM;SG	N;NOM;FEM;SG
partidas	übereinstimmungen	partida	übereinstimmung	N;FEM;PL	N;NOM;FEM;PL
partidas	spiele	partida	spiel	N;FEM;PL	N;NOM;NEUT;PL
simplesmente	einfach	simplesmente	einfach	ADV	ADV
nações	nationen	nação	nation	N;FEM;PL	N;NOM;FEM;PL
histórias	erzählungen	história	erzählingen	N;FEM;PL	N;NOM;FEM;PL
mão	hand	mão	hand	N;FEM;SG	N;NOM;FEM;SG
filosofia	philosophie	filosofia	philosophie	N;FEM;SG	N;NOM;FEM;SG
pertence	gehört	pertencer	gehören	V;IND;SG;3;PRS;FIN	V;V.PTCP
pertence	hingehört	pertencer	hingehören|hinhören	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
efeito	auswirkung	efeito	auswirkung	N;MASC;SG	N;SG
efeito	wirkung	efeito	wirkung	N;MASC;SG	N;NOM;FEM;SG
efeito	effekt	efeito	effekt	N;MASC;SG	N
antigos	alte	antigo	alt	ADJ;MASC;PL	ADJ;NOM;FEM;PL
antigos	alten	antigo	alt	ADJ;MASC;PL	ADJ;NOM;MASC;PL
antigos	antiken	antigo	antik	ADJ;MASC;PL	ADJ;NOM
viagem	ausflug	viagem	ausflagen	N;FEM;SG	N;SG
construído	aufgebaut	construir	aufbauen	V;MASC;SG;V.PTCP	V;V.PTCP
construído	gebaut	construir	bauen	V;MASC;SG;V.PTCP	V;V.PTCP
construído	errichtet	construir	errichten	V;MASC;SG;V.PTCP	V;V.PTCP
construído	erbaut	construir	erbauen	V;MASC;SG;V.PTCP	V;V.PTCP
construído	aufgebaut	construir	aufbauen	V;MASC;SG;V.PTCP	V;V.PTCP
construído	gebaut	construir	bauen	V;MASC;SG;V.PTCP	V;V.PTCP
construído	konstruiert	construir	konstruieren	V;MASC;SG;V.PTCP	V;V.PTCP
peças	steine	peça	stein	N;FEM;PL	N
golos	tore	golo	tor	N;MASC;PL	N;NOM;NEUT;PL
golos	ziele	golo	ziel	N;MASC;PL	N;NOM;NEUT;PL
tradicional	traditionell	tradicional	traditionell	ADJ;MASC;SG	ADJ
tradicional	traditioneller	tradicional	traditionell	ADJ;MASC;SG	ADJ
tradicional	traditionelles	tradicional	traditionell	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
colégio	hochschule	colégio	hochschule	N;MASC;SG	N;NOM;FEM;SG
desempenho	leistung	desempenho	leistung	N;MASC;SG	N;NOM;FEM;SG
línguas	programmiersprachen	língua	programmiersprachen	N;FEM;PL	N;NOM;FEM;PL
línguas	fremdsprachen	língua	fremdsprachen	N;FEM;PL	N;NOM;FEM;PL
efeitos	effekte	efeito	effekt	N;MASC;PL	N;NOM;PL
efeitos	effekt	efeito	effekt	N;MASC;PL	N
visão	sicht	visão	sechen	N;FEM;SG	N;SG
visão	sehvermögen	visão	sehvermögen	N;FEM;SG	N;NOM
especiais	angebote	especial	angebit	ADJ;MASC;PL	ADJ;NOM;PL
especiais	spezielle	especial	speziell	ADJ;MASC;PL	ADJ;NOM;FEM;PL
especiais	besondere	especial	besonder	ADJ;MASC;PL	ADJ;NOM;FEM;PL
ajudar	helfen	ajudar	helfen	V;NFIN	V;NFIN
ajudar	hilft	ajudar	helfen	V;NFIN	V;IND;SG;3;PRS;FIN
ajudar	helfen	ajudar	helfen	V;NFIN	V;NFIN
ajudar	hilfen	ajudar	halfen	V;NFIN	V;NFIN
humano	menschlicher	humano	menschlich	ADJ;MASC;SG	ADJ
humano	menschlichen	humano	menschlich	ADJ;MASC;SG	ADJ
sítio	ort	sítio	ort	N;MASC;SG	N;NOM;MASC;SG
sítio	website	sítio	websit	N;MASC;SG	N;SG
sítio	seite	sítio	seit	N;MASC;SG	N
dinheiro	geld	dinheiro	geld	N;MASC;SG	N;NOM;NEUT;SG
dinheiro	geld	dinheiro	geld	N;MASC;SG	N;NOM;NEUT;SG
tour	besichtigung	tour	Besichtigung	N;MASC;SG	N;NOM;FEM;SG
inicial	initialen	inicial	initial	ADJ;MASC;SG	ADJ
fundado	gegründet	fundar	gründen	V;MASC;SG;V.PTCP	V;V.PTCP
fundado	gründete	fundar	gründen	V;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
porta	tür	porta	tür	N;FEM;SG	N
lugares	plätze	lugar	platz	N;MASC;PL	N;NOM;MASC;PL
lugares	orte	lugar	ort	N;MASC;PL	N;NOM;MASC;PL
lugares	plätze	lugar	platz	N;MASC;PL	N;NOM;MASC;PL
relacionados	verwandten	relacionar	verwandt	V;MASC;PL;V.PTCP	V;PL;FIN
leva	nimmt	levar	nehmen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
superfície	fläche	superfície	fläche	N;FEM;SG	N;NOM;FEM;SG
medida	massnahme	medida	massnahm	N;FEM;SG	N;NOM;FEM;SG
oriental	osteuropa	oriental	osteuropa	ADJ;MASC;SG	ADJ
oriental	östlichen	oriental	östlich	ADJ;MASC;SG	ADJ;ACC;MASC;SG
decidiu	beschlossen	decidir	beschließen	V;IND;SG;3;PST;FIN	V;V.PTCP
decidiu	entschieden	decidir	entscheiden	V;IND;SG;3;PST;FIN	V;V.PTCP
decidiu	entschied	decidir	entscheiden	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
decidiu	entschlossen	decidir	entschlossen	V;IND;SG;3;PST;FIN	V;V.PTCP
constituição	verfassung	constituição	verfassung	N;FEM;SG	N;NOM;FEM;SG
auto	auto	auto	auto	N;MASC;SG	N;NOM;SG
biblioteca	bibliotheken	biblioteca	bibliothek	N;FEM;SG	N
biblioteca	bibliothek	biblioteca	bibliothek	N;FEM;SG	N;NOM;FEM;SG
medicina	medizin	medicina	medizin	N;FEM;SG	N;NOM;SG
medicina	arzt	medicina	arzen	N;FEM;SG	N;SG
medicina	medizin	medicina	medizin	N;FEM;SG	N;NOM;SG
precisa	benötigen	precisar	benötigen	V;IND;SG;3;PRS;FIN	V;NFIN
precisa	benötigt	precisar	benötigen	V;IND;SG;3;PRS;FIN	V;V.PTCP
precisa	brauchen	precisar	brauchen	V;IND;SG;3;PRS;FIN	V;NFIN
precisa	brauch	precisar	brauch	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
precisa	braucht	precisar	brauchen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
precisa	benötigt	precisar	benötigen	V;IND;SG;3;PRS;FIN	V;V.PTCP
precisa	bedürfnissen	precisar	bedürfnissen	V;IND;SG;3;PRS;FIN	V;NFIN
passando	ableben	passar	ableben	V;V.MSDR	V;NFIN
passando	vorbeigehen	passar	vorbeigehen	V;V.MSDR	V;NFIN
perdeu	verlor	perder	verlieren	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
perdeu	verirrt	perder	verirren	V;IND;SG;3;PST;FIN	V;V.PTCP
perdeu	verloren	perder	verlieren	V;IND;SG;3;PST;FIN	V;V.PTCP
aberto	geöffnet	abrir	öffnen	V;MASC;SG;V.PTCP	V;V.PTCP
aberto	öffnen	abrir	öffnen	V;MASC;SG;V.PTCP	V;NFIN
aberto	eröffnet	abrir	eröffnen	V;MASC;SG;V.PTCP	V;V.PTCP
aberto	geöffnet	abrir	öffnen	V;MASC;SG;V.PTCP	V;V.PTCP
aberto	öffnete	abrir	öffnen	V;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
novela	roman	novela	roman	N;FEM;SG	N;NOM;MASC;SG
falar	reden	falar	reden	V;NFIN	V;NFIN
falar	sprechen	falar	sprechen	V;NFIN	V;NFIN
falar	sprecht	falar	sprechen	V;NFIN	V;IND;SG;3;FIN
notas	hinweise	nota	hinweisen	N;FEM;PL	N;NOM;FEM;PL
dando	geben	dar	geben	V;V.MSDR	V;NFIN
proteção	schutz	proteção	schutz	N;FEM;SG	N
proteção	schutz	proteção	schutz	N;FEM;SG	N
carro	auto	carro	auto	N;MASC;SG	N;NOM;SG
carro	autovermietung	carro	autovermietung	N;MASC;SG	N;NOM;MASC;SG
geração	erzeugung	geração	erzeugung	N;FEM;SG	N;SG
frequentemente	oft	frequentemente	oft	ADV	ADV
frequentemente	oft	frequentemente	oft	ADV	ADV
frequentemente	oftmals	frequentemente	oftmals	ADV	ADV
taça	pokal	taça	pokal	N;FEM;SG	N;NOM;MASC;SG
internacionais	international	internacional	international	ADJ;MASC;PL	ADJ
internacionais	internationalen	internacional	international	ADJ;MASC;PL	ADJ;NOM;MASC;PL
internacionais	internationaler	internacional	international	ADJ;MASC;PL	ADJ
internacionais	internationale	internacional	international	ADJ;MASC;PL	ADJ;NOM;FEM;PL
romana	roman	romano	roman	N;FEM;SG	N;NOM;MASC;SG
incluem	einschließen	incluir	einschließen	V;IND;PL;3;PRS;FIN	V;NFIN
incluem	enthalten	incluir	enthalten	V;IND;PL;3;PRS;FIN	V;NFIN
incluem	beinhalten	incluir	beinhalten	V;IND;PL;3;PRS;FIN	V;NFIN
incluem	umfassen	incluir	umfassen	V;IND;PL;3;PRS;FIN	V;NFIN
descoberta	entdeckung	descoberta	entdeckung	N;FEM;SG	N;SG
participar	teilnehmen	participar	teilnehmen	V;NFIN	V;NFIN
participar	mitmachen	participar	mitmachen	V;NFIN	V;NFIN
participar	beitreten	participar	beitreten	V;NFIN	V;NFIN
participar	mitmachen	participar	mitmachen	V;NFIN	V;NFIN
participar	teilnehmen	participar	teilnehmen	V;NFIN	V;NFIN
participar	mitwirken	participar	mitwirken	V;NFIN	V;NFIN
participar	beteiligen	participar	beteiligen	V;NFIN	V;NFIN
negro	schwarzer	negro	schwarz	ADJ;MASC;SG	ADJ
negro	schwarz	negro	schwarz	ADJ;MASC;SG	ADJ
negro	schwarzen	negro	schwarz	ADJ;MASC;SG	ADJ
negro	neger	negro	neger	ADJ;MASC;SG	ADJ
gestão	geschäftsführung	gestão	geschäftsführung	N;FEM;SG	N;NOM;FEM;SG
gestão	unternehmensführung	gestão	unternehmensführung	N;FEM;SG	N;NOM;FEM;SG
trilha	strecke	trilha	strecken	N;FEM;SG	N;SG
trilha	wanderweg	trilha	wanderweg	N;FEM;SG	N
lago	stausee	lago	stausen	N;MASC;SG	N;SG
atuou	handelte	atuar	handeln	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
atuou	agierte	atuar	agieren	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
atuou	gehandelt	atuar	handeln	V;IND;SG;3;PST;FIN	V;V.PTCP
comédia	komödie	comédia	komödie	N;FEM;SG	N;NOM;SG
relevante	relevant	relevante	relevant	ADJ;MASC;SG	ADJ
relevante	relevanter	relevante	relevant	ADJ;MASC;SG	ADJ
relevante	einschlägigen	relevante	einschlägig	ADJ;MASC;SG	ADJ
pequenas	kleiner	pequeno	klein	ADJ;FEM;PL	ADJ
pequenas	kleine	pequeno	klein	ADJ;FEM;PL	ADJ;NOM;FEM;PL
pequenas	kleinen	pequeno	klein	ADJ;FEM;PL	ADJ;PL
pequenas	klein	pequeno	klein	ADJ;FEM;PL	ADJ
sala	zimmer	sala	zimmer	N;FEM;SG	N
extensão	ausmaß	extensão	ausmaß	N;FEM;SG	N;NOM;SG
extensão	ausmass	extensão	ausmassen	N;FEM;SG	N;SG
extensão	ausweitung	extensão	ausweitung	N;FEM;SG	N;FEM;SG
extensão	ausdehnung	extensão	ausdehnung	N;FEM;SG	N;NOM;FEM;SG
extensão	ausbau	extensão	ausbau	N;FEM;SG	N
extensão	erweiterung	extensão	Erweiterung	N;FEM;SG	N;NOM;FEM;SG
números	nummern	número	nummern	N;MASC;PL	N
formada	gegründet	formar	gründen	V;FEM;SG;V.PTCP	V;V.PTCP
formada	gebildet	formar	bilden	V;FEM;SG;V.PTCP	V;V.PTCP
