para	dla	para	dla	ADP	ADP
individual	indywidualne	individual	indywidualny	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
inverno	zimy	inverno	zima	N;MASC;SG	N;ACC;FEM;SG
inverno	zima	inverno	zima	N;MASC;SG	N;NOM;FEM;SG
walter	waltera	walter	walter	N;MASC;SG	N;ACC;MASC;SG
walter	walter	walter	walter	N;MASC;SG	N;NOM;MASC;SG
desenho	projekt	desenho	projekt	N;MASC;SG	N;NOM;MASC;SG
desenho	konstrukcja	desenho	konstrukcja	N;MASC;SG	N;NOM;FEM;SG
desenho	projektowanie	desenho	projektować	N;MASC;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
desenho	rysunek	desenho	rysunek	N;MASC;SG	N;NOM;MASC;SG
desenho	losowanie	desenho	losowanie	N;MASC;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
desenho	projektowanie	desenho	projektować	N;MASC;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
portal	bramka	portal	bramka	N;MASC;SG	N;NOM;FEM;SG
portal	brama	portal	brama	N;MASC;SG	N;NOM;FEM;SG
portal	bramę	portal	brama	N;MASC;SG	N;ACC;FEM;SG
portal	wrota	portal	wrota	N;MASC;SG	N;NOM;NEUT;SG
portal	portalu	portal	portal	N;MASC;SG	N;GEN;MASC;SG
portal	portal	portal	portal	N;MASC;SG	N;NOM;MASC;SG
exposição	wystawę	exposição	wystawa	N;FEM;SG	N;ACC;FEM;SG
exposição	wystawa	exposição	wystawa	N;FEM;SG	N;NOM;FEM;SG
exposição	wystawy	exposição	wystawa	N;FEM;SG	N;ACC;FEM;SG
exposição	narażenia	exposição	narażenie	N;FEM;SG	N;GEN;NEUT;SG
exposição	ekspozycja	exposição	ekspozycja	N;FEM;SG	N;NOM;FEM;SG
exposição	narażenie	exposição	narażenie	N;FEM;SG	N;NOM;NEUT;SG
perda	strata	perda	strata	N;FEM;SG	N;NOM;FEM;SG
declaro	oświadczam	declaro	oświadczać	V;IND;SG;1;PRS;FIN	V;IPFV;IND;SG;1;PRS;FIN;ACT
pintura	farba	pintura	farba	N;FEM;SG	N;NOM;FEM;SG
pintura	obraz	pintura	obraz	N;FEM;SG	N;NOM;MASC;SG
pintura	malarstwo	pintura	malarstwo	N;FEM;SG	N;NOM;NEUT;SG
pintura	malowanie	pintura	malować	N;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
congresso	kongres	congresso	kongres	N;MASC;SG	N;NOM;MASC;SG
congresso	kongresie	congresso	kongres	N;MASC;SG	N;DAT;MASC;SG
congresso	kongresu	congresso	kongres	N;MASC;SG	N;GEN;MASC;SG
bibliografia	bibliografia	bibliografia	bibliografia	N;FEM;SG	N;NOM;FEM;SG
drama	dramat	drama	dramat	N;MASC;SG	N;NOM;MASC;SG
brasília	brasília	brasília	brasília	N;FEM;SG	N;NOM;MASC;SG
criança	dziecko	criança	dziecko	N;FEM;SG	N;NOM;NEUT;SG
recentemente	niedawno	recentemente	niedawno	ADV	ADV
recentemente	ostatnio	recentemente	ostatnio	ADV	ADV
realizar	wykonać	realizar	wykonać	V;NFIN	V;PFV;NFIN;ACT
receber	otrzymywać	receber	otrzymywać	V;NFIN	V;IPFV;NFIN;ACT
receber	odbierać	receber	odbierać	V;NFIN	V;IPFV;NFIN;ACT
receber	otrzymać	receber	otrzymać	V;NFIN	V;PFV;NFIN;ACT
modelos	wzory	modelo	wzór	N;MASC;PL	N;NOM;MASC;PL
modelos	modeli	modelo	model	N;MASC;PL	N;GEN;MASC;PL
modelos	modele	modelo	model	N;MASC;PL	N;NOM;MASC;PL
modelos	szablony	modelo	szablony	N;MASC;PL	N;NOM;MASC;PL
séculos	wieków	século	wiek	N;MASC;PL	N;GEN;MASC;PL
séculos	wieki	século	wiek	N;MASC;PL	N;ACC;MASC;PL
apresentação	prezentacja	apresentação	prezentacja	N;FEM;SG	N;NOM;FEM;SG
apresentação	prezentacji	apresentação	prezentacja	N;FEM;SG	N;GEN;FEM;SG
apresentação	przedłożenia	apresentação	przedłożyć	N;FEM;SG	N;PFV;GEN;NEUT;SG;POS;V.MSDR
bairros	dzielnice	bairro	dzielnica	N;MASC;PL	N;NOM;FEM;PL
bairros	okręgi	bairro	okręga	N;MASC;PL	N;NOM;MASC;PL
bairros	okręgów	bairro	okręg	N;MASC;PL	N;GEN;MASC;PL
bairros	dzielnice	bairro	dzielnica	N;MASC;PL	N;NOM;FEM;PL
bairros	dzielnice	bairro	dzielnica	N;MASC;PL	N;NOM;FEM;PL
bairros	dzielnicach	bairro	dzielnica	N;MASC;PL	N;DAT;FEM;PL
links	linków	link	link	N;MASC;PL	N;GEN;MASC;PL
links	linki	link	linka	N;MASC;PL	N;NOM;FEM;PL
links	odnośniki	link	odnośnik	N;MASC;PL	N;ACC;MASC;PL
mark	znak	mark	znak	N;MASC;SG	N;NOM;MASC;SG
marcelo	marcellus	marcelo	marcellus	N;MASC;SG	N;NOM;MASC;SG
marcelo	marcela	marcelo	marcel	N;MASC;SG	N;NOM;FEM;SG
marcelo	stephena	marcelo	stephen	N;MASC;SG	N;ACC;MASC;SG
prisão	areszt	prisão	areszt	N;FEM;SG	N;NOM;MASC;SG
prisão	aresztowanie	prisão	aresztowanie	N;FEM;SG	N;NOM;NEUT;SG
prisão	więzienia	prisão	więzienie	N;FEM;SG	N;GEN;NEUT;SG
prisão	areszt	prisão	areszt	N;FEM;SG	N;NOM;MASC;SG
prisão	więzienie	prisão	więzienie	N;FEM;SG	N;NOM;NEUT;SG
prisão	więzieniu	prisão	więzienie	N;FEM;SG	N;DAT;NEUT;SG
prisão	więzienie	prisão	więzienie	N;FEM;SG	N;NOM;NEUT;SG
art	sztuka	art	sztuka	N;MASC;SG	N;NOM;FEM;SG
art	sztukę	art	sztuka	N;MASC;SG	N;ACC;FEM;SG
derrota	klęska	derrota	klęski	N;FEM;SG	N;NOM;FEM;SG
derrota	przegrana	derrota	przegrać	N;FEM;SG	N;NOM;FEM;SG
derrota	porażka	derrota	porażka	N;FEM;SG	N;NOM;FEM;SG
evolução	rozwój	evolução	rozwój	N;FEM;SG	N;NOM;MASC;SG
evolução	rozwoju	evolução	rozwój	N;FEM;SG	N;GEN;MASC;SG
evolução	opracowywanie	evolução	opracowywać	N;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
evolução	opracowanie	evolução	opracowanie	N;FEM;SG	N;NOM;NEUT;SG
evolução	ewolucja	evolução	ewolucja	N;FEM;SG	N;NOM;FEM;SG
evolução	ewolucję	evolução	ewolucja	N;FEM;SG	N;ACC;FEM;SG
evolução	ewolucji	evolução	ewolucja	N;FEM;SG	N;GEN;FEM;SG
concurso	przetargu	concurso	przetarg	N;MASC;SG	N;GEN;MASC;SG
concurso	przetarg	concurso	przetarg	N;MASC;SG	N;NOM;MASC;SG
concurso	rywalizacja	concurso	rywalizacja	N;MASC;SG	N;NOM;FEM;SG
concurso	konkurencja	concurso	konkurencja	N;MASC;SG	N;NOM;FEM;SG
concurso	konkurs	concurso	konkurs	N;MASC;SG	N;NOM;MASC;SG
concurso	konkurencji	concurso	konkurencja	N;MASC;SG	N;GEN;FEM;SG
concurso	konkursie	concurso	konkurs	N;MASC;SG	N;INS;MASC;SG
concurso	konkurs	concurso	konkurs	N;MASC;SG	N;NOM;MASC;SG
concurso	konkursu	concurso	konkurs	N;MASC;SG	N;GEN;MASC;SG
planta	roślina	planta	roślina	N;FEM;SG	N;NOM;FEM;SG
suíça	szwajcaria	suíço	szwajcariać	N;FEM;SG	N;NOM;FEM;SG
suíça	szwajcaria	suíço	szwajcariać	N;FEM;SG	N;NOM;FEM;SG
realidade	rzeczywistości	realidade	rzeczywistość	N;FEM;SG	N;GEN;FEM;SG
realidade	rzeczywistość	realidade	rzeczywistość	N;FEM;SG	N;NOM;FEM;SG
piano	pianinie	piano	pianino	N;MASC;SG	N;ACC;NEUT;SG
piano	fortepian	piano	fortepianin	N;MASC;SG	N;NOM;MASC;SG
piano	pianino	piano	pianino	N;MASC;SG	N;NOM;NEUT;SG
clima	klimat	clima	klimat	N;MASC;SG	N;NOM;MASC;SG
clima	pogoda	clima	pogoda	N;MASC;SG	N;NOM;FEM;SG
clima	pogody	clima	pogoda	N;MASC;SG	N;GEN;FEM;SG
entrevista	wywiad	entrevista	wywiad	N;FEM;SG	N;NOM;MASC;SG
entrevista	przesłuchanie	entrevista	przesłuchanie	N;FEM;SG	N;NOM;NEUT;SG
entrevista	rozmowa	entrevista	rozmowa	N;FEM;SG	N;NOM;FEM;SG
renda	wynajem	renda	wynaj	N;FEM;SG	N;NOM;MASC;SG
renda	czynsz	renda	czynsz	N;FEM;SG	N;NOM;MASC;SG
renda	dochód	renda	dochód	N;FEM;SG	N;NOM;MASC;SG
renda	przychód	renda	przychód	N;FEM;SG	N;NOM;MASC;SG
normal	normalne	normal	normalny	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
normal	normalny	normal	normalny	ADJ;MASC;SG	ADJ;NOM;MASC;SG
normal	normalna	normal	normalny	ADJ;MASC;SG	ADJ;NOM;FEM;SG
administradores	administratorów	administrador	administrator	N;MASC;PL	N;ACC;MASC;PL
administradores	administratorzy	administrador	administrator	N;MASC;PL	N;NOM;MASC;PL
administradores	administratorów	administrador	administrator	N;MASC;PL	N;ACC;MASC;PL
administradores	administratorzy	administrador	administrator	N;MASC;PL	N;NOM;MASC;PL
construída	zbudowano	construir	zbudować	V;FEM;SG;V.PTCP	V;PFV;IND;0;PST;FIN;ACT
gravação	nagrywanie	gravação	nagrywać	N;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
gravação	nagranie	gravação	nagranie	N;FEM;SG	N;NOM;NEUT;SG
gravação	zapisywanie	gravação	zapisywać	N;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
gravação	rejestrowanie	gravação	rejestrować	N;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
segue	następuje	seguir	następować	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
reinado	panowania	reinado	panowanie	N;MASC;SG	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
reinado	panowanie	reinado	panować	N;MASC;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
engenheiro	inżynier	engenheiro	inżynier	N;MASC;SG	N;NOM;MASC;SG
resto	wypoczynek	resto	wypoczynek	N;MASC;SG	N;ACC;FEM;SG
resto	odpoczynek	resto	odpoczynek	N;MASC;SG	N;ACC;MASC;SG
vandalismo	wandalizm	vandalismo	wandalizm	N;MASC;SG	N;NOM;MASC;SG
campeões	mistrzowie	campeão	mistrz	N;MASC;PL	N;NOM;MASC;PL
campeões	mistrzów	campeão	mistrz	N;MASC;PL	N;ACC;MASC;PL
exemplos	przykładów	exemplo	przykład	N;MASC;PL	N;GEN;MASC;PL
exemplos	przykłady	exemplo	przykład	N;MASC;PL	N;NOM;MASC;PL
júnior	júnior	júnior	júnior	N;MASC;SG	N;NOM;MASC;SG
shows	koncerty	show	koncert	N;MASC;PL	N;NOM;MASC;PL
shows	pokazy	show	pokazać	N;MASC;PL	N;NOM;MASC;PL
figura	rysunek	figura	rysunek	N;FEM;SG	N;NOM;MASC;SG
figura	figura	figura	figura	N;FEM;SG	N;NOM;FEM;SG
pressão	presja	pressão	presja	N;FEM;SG	N;NOM;FEM;SG
pressão	ciśnienie	pressão	ciśnienie	N;FEM;SG	N;NOM;NEUT;SG
pressão	nacisk	pressão	nacisk	N;FEM;SG	N;NOM;MASC;SG
aérea	antena	aéreo	antena	N;FEM;SG	N;NOM;FEM;SG
escala	skala	escala	skala	N;FEM;SG	N;NOM;FEM;SG
cursos	kursy	curso	kurs	N;MASC;PL	N;NOM;MASC;PL
chris	chrisa	chri	chrisa	N;MASC;SG	N;ACC;MASC;SG
chris	chrisem	chri	chris	N;MASC;SG	N;INS;MASC;SG
mato	buszu	mato	busz	N;MASC;SG	N;GEN;MASC;SG
poderes	uprawnienia	poder	uprawnić	N;MASC;PL	N;NOM;NEUT;PL
poderes	moce	poder	moc	N;MASC;PL	N;NOM;FEM;PL
poderes	uprawnień	poder	uprawnienie	N;MASC;PL	N;GEN;NEUT;PL
poderes	kompetencje	poder	kompetencja	N;MASC;PL	N;NOM;FEM;PL
grau	stopień	grau	stopień	N;MASC;SG	N;NOM;MASC;SG
grau	klasie	grau	klasa	N;MASC;SG	N;DAT;FEM;SG
grau	stopień	grau	stopień	N;MASC;SG	N;NOM;MASC;SG
erro	błąd	erro	błąd	N;MASC;SG	N;NOM;MASC;SG
erro	błąd	erro	błąd	N;MASC;SG	N;NOM;MASC;SG
stadium	stadion	stadium	stadion	N;MASC;SG	N;NOM;MASC;SG
stadium	stadium	stadium	stadium	N;MASC;SG	N;NOM;NEUT;SG
publicou	opublikował	publicar	opublikować	V;IND;SG;3;PST;FIN	V;PFV;MASC;IND;SG;PST;FIN;ACT
chega	dociera	chegar	docierać	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
chega	przybywa	chegar	przybywać	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
mudar	zmienić	mudar	zmienić	V;NFIN	V;PFV;NFIN;ACT
mudar	zmień	mudar	zmień	V;NFIN	V;PFV;IMP;SG;2;FIN;ACT
billboard	billboard	billboard	billboard	N;MASC;SG	N;NOM;MASC;SG
tabela	stół	tabela	stół	N;FEM;SG	N;NOM;MASC;SG
tabela	stolik	tabela	stolik	N;FEM;SG	N;NOM;MASC;SG
tabela	tablica	tabela	tablica	N;FEM;SG	N;NOM;FEM;SG
tabela	wykres	tabela	wykres	N;FEM;SG	N;NOM;MASC;SG
complexo	złożone	complexo	złożyć	ADJ;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
complexo	złożona	complexo	złożyć	ADJ;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
complexo	złożony	complexo	złożyć	ADJ;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
complexo	skomplikowane	complexo	skomplikować	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
textos	teksty	texto	tekst	N;MASC;PL	N;NOM;MASC;PL
arquitetura	architektura	arquitetura	architektura	N;FEM;SG	N;NOM;FEM;SG
arquitetura	architektury	arquitetura	architektura	N;FEM;SG	N;GEN;FEM;SG
chave	klucz	chave	klucz	N;FEM;SG	N;NOM;MASC;SG
chave	klawisz	chave	klawić	N;FEM;SG	N;NOM;MASC;SG
vinte	dwadzieścia	vinte	dwadzieścia	NUM	NUM;ACC;MASC;PL
ponta	cynk	ponta	cynk	N;FEM;SG	N;NOM;MASC;SG
ponta	wskazówka	ponta	wskazówka	N;FEM;SG	N;NOM;FEM;SG
marcou	zdobył	marcar	zdobyć	V;IND;SG;3;PST;FIN	V;PFV;MASC;IND;SG;PST;FIN;ACT
barra	bar	barra	bar	N;FEM;SG	N;NOM;MASC;SG
manutenção	opiekun	manutenção	opiekun	N;FEM;SG	N;NOM;MASC;SG
manutenção	utrzymanie	manutenção	utrzymać	N;FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
manutenção	utrzymania	manutenção	utrzymać	N;FEM;SG	N;PFV;GEN;NEUT;SG;POS;V.MSDR
manutenção	konserwacja	manutenção	konserwacja	N;FEM;SG	N;NOM;FEM;SG
louis	ludwik	loul	ludwik	N;MASC;SG	N;NOM;MASC;SG
começo	początku	começo	początek	N;MASC;SG	N;GEN;MASC;SG
começo	początek	começo	początek	N;MASC;SG	N;NOM;MASC;SG
fusão	fuzja	fusão	fuzja	N;FEM;SG	N;NOM;FEM;SG
fusão	połączenie	fusão	połączenie	N;FEM;SG	N;NOM;NEUT;SG
fusão	łączenie	fusão	łączenie	N;FEM;SG	N;NOM;NEUT;SG
fusão	łączenie	fusão	łączenie	N;FEM;SG	N;NOM;NEUT;SG
fusão	fuzja	fusão	fuzja	N;FEM;SG	N;NOM;FEM;SG
out	październik	out	październik	N;MASC;SG	N;NOM;MASC;SG
saída	wyjście	saída	wyjście	N;FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
saída	wyjście	saída	wyjście	N;FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
saída	wyjazd	saída	wyjazd	N;FEM;SG	N;NOM;MASC;SG
saída	wyjścia	saída	wyjście	N;FEM;SG	N;NOM;NEUT;SG
parceria	partnerstwo	parceria	partnerstwo	N;FEM;SG	N;NOM;NEUT;SG
parceria	partnerstwa	parceria	partnerstwo	N;FEM;SG	N;NOM;NEUT;SG
navios	okręty	navio	okręt	N;MASC;PL	N;NOM;MASC;PL
navios	statki	navio	statek	N;MASC;PL	N;NOM;MASC;PL
navios	statki	navio	statek	N;MASC;PL	N;NOM;MASC;PL
navios	naczynia	navio	naczynie	N;MASC;PL	N;NOM;NEUT;PL
animal	zwierzak	animal	zwierzak	N;MASC;SG	N;NOM;MASC;SG
animal	zwierzę	animal	zwierzę	N;MASC;SG	N;NOM;NEUT;SG
diferença	różnica	diferença	różnica	N;FEM;SG	N;NOM;FEM;SG
aqueles	tych	aquele	ten	DET;MASC;PL	DET;GEN;MASC;PL
aqueles	te	aquele	ten	DET;MASC;PL	DET;NOM;MASC;PL
harry	harrego	harry	harry	N;MASC;SG	N;ACC;MASC;SG
harry	harry	harry	harr	N;MASC;SG	N;NOM;MASC;SG
profissionais	specjalistów	profissional	specjalista	N;MASC;PL	N;ACC;MASC;PL
profissionais	specjali	profissional	specjać	N;MASC;PL	N;DAT;MASC;PL
profissionais	profesjonalistów	profissional	profesjonalista	N;MASC;PL	N;ACC;MASC;PL
profissionais	zawodowcy	profissional	zawodowiec	N;MASC;PL	N;NOM;MASC;PL
encontro	posiedzenie	encontro	posiedzenie	N;MASC;SG	N;NOM;NEUT;SG
encontro	zebranie	encontro	zebranie	N;MASC;SG	N;NOM;NEUT;SG
encontro	spotkanie	encontro	spotkanie	N;MASC;SG	N;NOM;NEUT;SG
permaneceu	pozostał	permanecer	pozostać	V;IND;SG;3;PST;FIN	V;PFV;MASC;IND;SG;PST;FIN;ACT
permaneceu	pozostał	permanecer	pozostać	V;IND;SG;3;PST;FIN	V;PFV;MASC;IND;SG;PST;FIN;ACT
coronel	pułkowniku	coronel	pułkownik	N;MASC;SG	N;VOC;MASC;SG
coronel	pułkownik	coronel	pułkownik	N;MASC;SG	N;NOM;MASC;SG
velha	stary	velho	stary	ADJ;FEM;SG	ADJ;NOM;MASC;SG
estudou	studiował	estudar	studiować	V;IND;SG;3;PST;FIN	V;IPFV;MASC;IND;SG;PST;FIN;ACT
galáxia	galaktyce	galáxia	galaktyka	N;FEM;SG	N;DAT;FEM;SG
galáxia	galaktyka	galáxia	galaktyka	N;FEM;SG	N;NOM;FEM;SG
galáxia	galaxy	galáxia	galar	N;FEM;SG	N;ACC;MASC;SG
dança	taniec	dança	taniec	N;FEM;SG	N;NOM;MASC;SG
dança	taniec	dança	taniec	N;FEM;SG	N;NOM;MASC;SG
deixando	odchodzi	deixar	odchodzić	V;V.MSDR	V;IPFV;IND;SG;3;PRS;FIN;ACT
deixando	zostawiając	deixar	zostawiać	V;V.MSDR	V;IPFV;PRS;V.CVB;ACT
completa	kompletny	completo	kompletny	ADJ;FEM;SG	ADJ;NOM;MASC;SG
completa	kompletna	completo	kompletny	ADJ;FEM;SG	ADJ;NOM;FEM;SG
completa	kompletne	completo	kompletny	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
movimentos	ruchy	movimento	ruch	N;MASC;PL	N;NOM;MASC;PL
movimentos	ruchy	movimento	ruch	N;MASC;PL	N;NOM;MASC;PL
sinal	sygnał	sinal	sygnał	N;MASC;SG	N;ACC;MASC;SG
sinal	znak	sinal	znak	N;MASC;SG	N;NOM;MASC;SG
league	liga	leagar	liga	N;MASC;SG	N;NOM;FEM;SG
league	lidze	leagar	liga	N;MASC;SG	N;DAT;FEM;SG
league	ligi	leagar	liga	N;MASC;SG	N;ACC;FEM;SG
olhos	oczy	olho	oko	N;MASC;PL	N;NOM;NEUT;PL
reforma	reformacja	reforma	reformacja	N;FEM;SG	N;NOM;FEM;SG
reforma	emeryturę	reforma	emerytura	N;FEM;SG	N;ACC;FEM;SG
reforma	emerytura	reforma	emerytura	N;FEM;SG	N;NOM;FEM;SG
reforma	reformę	reforma	reforma	N;FEM;SG	N;ACC;FEM;SG
reforma	reforma	reforma	reforma	N;FEM;SG	N;NOM;FEM;SG
reforma	reformy	reforma	reforma	N;FEM;SG	N;ACC;FEM;SG
solução	rozwiązanie	solução	rozwiązanie	N;FEM;SG	N;NOM;NEUT;SG
solução	roztwór	solução	roztwór	N;FEM;SG	N;NOM;MASC;SG
processos	procesy	processo	proces	N;MASC;PL	N;NOM;MASC;PL
processos	procesów	processo	proces	N;MASC;PL	N;GEN;MASC;PL
processos	przypadkach	processo	przypadek	N;MASC;PL	N;GEN;MASC;PL
processos	sprawy	processo	sprawa	N;MASC;PL	N;NOM;FEM;PL
processos	przypadki	processo	przypadek	N;MASC;PL	N;NOM;MASC;PL
instrumento	instrument	instrumento	instrument	N;MASC;SG	N;ACC;MASC;SG
instrumento	przyrząd	instrumento	przyrząd	N;MASC;SG	N;NOM;MASC;SG
inferior	niższy	inferior	nisszyć	ADJ;MASC;SG	ADJ;NOM;CMPR;MASC;SG
inferior	niższa	inferior	nissza	ADJ;MASC;SG	ADJ;NOM;CMPR;FEM;SG
inferior	gorszy	inferior	zły	ADJ;MASC;SG	ADJ;NOM;CMPR;MASC;SG
apresentado	przedstawiono	apresentar	przedstawić	V;MASC;SG;V.PTCP	V;PFV;IND;0;PST;FIN;ACT
contato	kontakt	contato	kontakt	N;MASC;SG	N;NOM;MASC;SG
escolha	wybór	escolha	wybór	N;FEM;SG	N;NOM;MASC;SG
críticas	przeglądy	crítica	przegląd	N;FEM;PL	N;NOM;MASC;PL
críticas	opinie	crítica	opinia	N;FEM;PL	N;NOM;FEM;PL
diocese	diecezja	diocese	diecezja	N;FEM;SG	N;NOM;FEM;SG
diocese	diecezji	diocese	diecezja	N;FEM;SG	N;GEN;FEM;SG
setor	sektor	setor	sektor	N;MASC;SG	N;NOM;MASC;SG
setor	branża	setor	branż	N;MASC;SG	N;NOM;FEM;SG
gabriel	gabriel	gabriel	gabriel	N;MASC;SG	N;NOM;MASC;SG
gabriel	gabriela	gabriel	gabriel	N;MASC;SG	N;NOM;FEM;SG
trono	tronu	trono	tron	N;MASC;SG	N;GEN;MASC;SG
trono	tron	trono	tron	N;MASC;SG	N;NOM;MASC;SG
trono	tronie	trono	trona	N;MASC;SG	N;DAT;MASC;SG
queda	upadek	queda	upadek	N;FEM;SG	N;NOM;MASC;SG
crise	kryzys	crise	kryzys	N;FEM;SG	N;NOM;MASC;SG
crise	kryzysu	crise	kryzys	N;FEM;SG	N;GEN;MASC;SG
obter	uzyskiwać	obter	uzyskiwać	V;NFIN	V;IPFV;NFIN;ACT
obter	uzyskać	obter	uzyskać	V;NFIN	V;PFV;NFIN;ACT
levar	weź	levar	wziąć	V;NFIN	V;PFV;IMP;SG;2;FIN;ACT
levar	brać	levar	brać	V;NFIN	V;IPFV;NFIN;ACT
levar	bierz	levar	brać	V;NFIN	V;IPFV;IMP;SG;2;FIN;ACT
encontrado	znaleziono	encontrar	znaleźć	V;MASC;SG;V.PTCP	V;PFV;IND;0;PST;FIN;ACT
encontrado	znalazł	encontrar	znaleźć	V;MASC;SG;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN;ACT
quinto	piątej	quinto	piąty	ADJ;MASC;SG	ADJ;GEN;FEM;SG
quinto	piąty	quinto	piąty	ADJ;MASC;SG	ADJ;NOM;MASC;SG
hall	sala	hall	sala	N;MASC;SG	N;NOM;FEM;SG
hall	holu	hall	hol	N;MASC;SG	N;GEN;MASC;SG
nosso	nasz	nosso	nasz	DET;MASC;SG	DET;NOM;MASC;SG;1
nosso	nasza	nosso	nasz	DET;MASC;SG	DET;NOM;FEM;SG;1
nosso	nasze	nosso	nasz	DET;MASC;SG	DET;NOM;NEUT;SG;1
nosso	nasz	nosso	nasz	DET;MASC;SG	DET;NOM;MASC;SG;1
nosso	nasza	nosso	nasz	DET;MASC;SG	DET;NOM;FEM;SG;1
nosso	nasze	nosso	nasz	DET;MASC;SG	DET;NOM;NEUT;SG;1
record	rekord	record	rekord	N;FEM;SG	N;NOM;MASC;SG
record	zapis	record	zapis	N;FEM;SG	N;NOM;MASC;SG
record	płyta	record	płyta	N;FEM;SG	N;NOM;FEM;SG
biografia	życiorys	biografia	życiorys	N;FEM;SG	N;NOM;MASC;SG
biografia	biografia	biografia	biografium	N;FEM;SG	N;NOM;FEM;SG
biografia	życiorys	biografia	życiorys	N;FEM;SG	N;NOM;MASC;SG
biografia	biografię	biografia	biografia	N;FEM;SG	N;ACC;FEM;SG
apagar	wymazać	apagar	wymazać	V;NFIN	V;PFV;NFIN;ACT
apagar	usuń	apagar	usiń	V;NFIN	V;PFV;IMP;SG;2;FIN;ACT
apagar	usunąć	apagar	usunąć	V;NFIN	V;PFV;NFIN;ACT
núcleo	rdzeń	núcleo	rdzeń	N;MASC;SG	N;NOM;MASC;SG
núcleo	rdzenia	núcleo	rdzeniać	N;MASC;SG	N;GEN;NEUT;SG
grécia	grecja	grécia	grecja	N;FEM;SG	N;NOM;FEM;SG
grécia	grecji	grécia	grecja	N;FEM;SG	N;GEN;FEM;SG
grécia	grecja	grécia	grecja	N;FEM;SG	N;NOM;FEM;SG
neto	wnuka	neto	wnukać	N;MASC;SG	N;ACC;MASC;SG
neto	wnuk	neto	wnuk	N;MASC;SG	N;NOM;MASC;SG
neto	wnukiem	neto	wnuk	N;MASC;SG	N;INS;MASC;SG
fazenda	farmie	fazenda	farma	N;FEM;SG	N;DAT;FEM;SG
fazenda	gospodarstwa	fazenda	gospodarstwo	N;FEM;SG	N;NOM;NEUT;SG
fazenda	gospodarstwo	fazenda	gospodarstwo	N;FEM;SG	N;NOM;NEUT;SG
band	pasmo	band	pasmo	N;MASC;SG	N;NOM;NEUT;SG
band	zespołu	band	zespół	N;MASC;SG	N;GEN;MASC;SG
band	zespół	band	zespół	N;MASC;SG	N;NOM;MASC;SG
dólares	dolary	dólar	dolar	N;MASC;PL	N;NOM;MASC;PL
sérvia	serbia	sérvio	serbia	N;FEM;SG	N;NOM;FEM;SG
ato	akt	ato	akt	N;MASC;SG	N;NOM;MASC;SG
serviu	służył	servir	służyć	V;IND;SG;3;PST;FIN	V;IPFV;MASC;IND;SG;PST;FIN;ACT
championship	mistrzostwo	championship	mistrzostwo	N;MASC;SG	N;NOM;NEUT;SG
resistência	opór	resistência	opór	N;FEM;SG	N;NOM;MASC;SG
resistência	odporność	resistência	odporność	N;FEM;SG	N;ACC;FEM;SG
acidente	wypadek	acidente	wypadek	N;MASC;SG	N;NOM;MASC;SG
acidente	awaria	acidente	awariać	N;MASC;SG	N;NOM;FEM;SG
acidente	katastrofa	acidente	katastrofa	N;MASC;SG	N;NOM;FEM;SG
acidente	zderzak	acidente	zderzak	N;MASC;SG	N;NOM;MASC;SG
debate	debata	debate	debata	N;MASC;SG	N;NOM;FEM;SG
debate	debaty	debate	debata	N;MASC;SG	N;ACC;FEM;SG
conclusão	zakończenia	conclusão	zakończyć	N;FEM;SG	N;PFV;GEN;NEUT;SG;POS;V.MSDR
conclusão	wypełnianie	conclusão	wypełniać	N;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
conclusão	zakończenie	conclusão	zakończyć	N;FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
