この	tento	この	tento	DET	DET;NOM;MASC;SG
食品	jídla	食品	jídlo	N	N;NOM;NEUT;PL;POS
食品	potrava	食品	potrava	N	N;NOM;FEM;SG;POS
食品	potraviny	食品	potravina	N	N;NOM;FEM;PL;POS
サポート	podporovat	サポート	podporovat	V	V;IPFV;POS;NFIN
サポート	podpořit	サポート	podpořit	V	V;PFV;POS;NFIN
ステーション	nádraží	ステーション	nádraží	N	N;NOM;NEUT;SG;POS
ステーション	stanice	ステーション	stanice	N	N;NOM;FEM;SG;POS
騎士	rytíři	騎士	rytíř	N	N;ANIM;NOM;MASC;PL;POS
騎士	rytíř	騎士	rytíř	N	N;ANIM;NOM;MASC;SG;POS
騎士	rytíře	騎士	rytíř	N	N;ANIM;ACC;MASC;PL;POS
騎士	rytíři	騎士	rytíř	N	N;ANIM;NOM;MASC;PL;POS
音声	hlas	音声	hlas	N	N;INAN;NOM;MASC;SG;POS
音声	zvuk	音声	zvuk	N	N;INAN;NOM;MASC;SG;POS
音声	audio	音声	audio	N	N;NOM;NEUT;SG;POS
音声	proslov	音声	proslov	N	N;INAN;NOM;MASC;SG;POS
音声	řeči	音声	řeč	N	N;NOM;FEM;PL;POS
音声	projev	音声	projev	N	N;INAN;NOM;MASC;SG;POS
音声	řeč	音声	řeč	N	N;NOM;FEM;SG;POS
遺産	dědictví	遺産	dědictví	N	N;NOM;NEUT;SG;POS
権利	práva	権利	právo	N	N;NOM;NEUT;PL;POS
権利	práv	権利	právo	N	N;GEN;NEUT;PL;POS
学習	naučil	学習	naučit	V	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
学習	naučit	学習	naučit	V	V;PFV;POS;NFIN
バンク	banku	バンク	banka	N	N;ACC;FEM;SG;POS
バンク	banka	バンク	banka	N	N;NOM;FEM;SG;POS
バンク	banky	バンク	banka	N	N;NOM;FEM;PL;POS
バンク	bank	バンク	banka	N	N;GEN;FEM;PL;POS
スコア	skóre	スコア	skóre	N	N;NOM;NEUT;SG;POS
スコア	skóre	スコア	skóre	N	N;NOM;NEUT;SG;POS
スペース	prostory	スペース	prostora	N	N;INAN;NOM;MASC;PL;POS
スペース	mezery	スペース	mezera	N	N;NOM;FEM;PL;POS
スペース	vesmír	スペース	vesmír	N	N;INAN;NOM;MASC;SG;POS
スペース	prostor	スペース	prostor	N	N;INAN;NOM;MASC;SG;POS
スペース	prostoru	スペース	prostor	N	N;INAN;GEN;MASC;SG;POS
潜水艦	ponorky	潜水艦	ponorka	N	N;NOM;FEM;PL;POS
潜水艦	ponorku	潜水艦	ponorek	N	N;ACC;FEM;SG;POS
潜水艦	ponorka	潜水艦	ponorka	N	N;NOM;FEM;SG;POS
潜水艦	ponorek	潜水艦	ponorka	N	N;GEN;FEM;PL;POS
潜水艦	ponorky	潜水艦	ponorka	N	N;NOM;FEM;PL;POS
人生	zivot	人生	zivot	N	N;NOM;MASC;SG;POS
人生	život	人生	život	N	N;INAN;NOM;MASC;SG;POS
ウェブ	web	ウェブ	web	N	N;INAN;NOM;MASC;SG;POS
ウェブ	weby	ウェブ	weby	N	N;INAN;NOM;MASC;PL;POS
コピー	kopírovat	コピー	kopírovat	V	V;IPFV;POS;NFIN
コピー	zkopírovat	コピー	zkopírovat	V	V;PFV;POS;NFIN
ステークス	sázky	ステークス	sázka	N	N;NOM;FEM;PL;POS
エピソード	epizod	エピソード	epizod	N	N;GEN;FEM;PL;POS
エピソード	epizody	エピソード	epizoda	N	N;NOM;FEM;PL;POS
エピソード	díl	エピソード	díl	N	N;INAN;NOM;MASC;SG;POS
エピソード	epizoda	エピソード	epizoda	N	N;NOM;FEM;SG;POS
イラスト	ilustrace	イラスト	ilustrace	N	N;NOM;FEM;SG;POS
イラスト	ilustrace	イラスト	ilustrace	N	N;NOM;FEM;SG;POS
すでに	již	すでに	již	ADV	ADV
すでに	už	すでに	už	ADV	ADV
収容	závazek	収容	závazek	N	N;INAN;NOM;MASC;SG;POS
収容	odhodlání	収容	odhodlání	N	N;NOM;NEUT;SG;POS
収容	zadržování	収容	zadržování	N	N;NOM;NEUT;SG;POS
収容	zadržení	収容	zadržení	N	N;NOM;NEUT;SG;POS
希望	doufá	希望	doufat	V	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
希望	doufám	希望	doufat	V	V;IPFV;IND;SG;1;POS;PRS;FIN;ACT
希望	doufat	希望	doufat	V	V;IPFV;POS;NFIN
航空機	letoun	航空機	letoun	N	N;INAN;NOM;MASC;SG;POS
航空機	letadla	航空機	letadlo	N	N;NOM;NEUT;PL;POS
航空機	letadlo	航空機	letadlo	N	N;NOM;NEUT;SG;POS
マシン	přístroj	マシン	přístroj	N	N;INAN;NOM;MASC;SG;POS
マシン	stroj	マシン	stroj	N	N;INAN;NOM;MASC;SG;POS
練習	trénink	練習	trénink	N	N;INAN;NOM;MASC;SG;POS
練習	praxe	練習	praxe	N	N;NOM;FEM;SG;POS
練習	praxi	練習	praxe	N	N;ACC;FEM;SG;POS
練習	tréninky	練習	trénink	N	N;INAN;NOM;MASC;PL;POS
ソフトウェア	softwaru	ソフトウェア	software	N	N;INAN;GEN;MASC;SG;POS
ソフトウェア	software	ソフトウェア	software	N	N;INAN;NOM;MASC;SG;POS
燃料	paliva	燃料	palivo	N	N;NOM;NEUT;PL;POS
燃料	palivo	燃料	palivo	N	N;NOM;NEUT;SG;POS
燃料	paliva	燃料	palivo	N	N;NOM;NEUT;PL;POS
燃料	paliv	燃料	palivo	N	N;GEN;NEUT;PL;POS
古い	starý	古い	starý	ADJ	ADJ;INAN;NOM;MASC;SG;POS
古い	staré	古い	starý	ADJ	ADJ;NOM;MASC;PL;POS
古い	stará	古い	starý	ADJ	ADJ;NOM;FEM;SG;POS
撤退	ustoupit	撤退	ustoupit	V	V;PFV;POS;NFIN
領域	oblasti	領域	oblast	N	N;NOM;FEM;PL;POS
領域	oblast	領域	oblast	N	N;NOM;FEM;SG;POS
領域	plocha	領域	plocha	N	N;NOM;FEM;SG;POS
司令官	velitel	司令官	velitel	N	N;ANIM;NOM;MASC;SG;POS
司令官	veliteli	司令官	velitel	N	N;ANIM;DAT;MASC;PL;POS
防御	obrany	防御	obrana	N	N;NOM;FEM;SG;POS
防御	obrana	防御	obrana	N	N;NOM;FEM;SG;POS
防御	obhajoba	防御	obhajoba	N	N;NOM;FEM;SG;POS
防御	obranu	防御	obrana	N	N;ACC;FEM;SG;POS
防御	obrana	防御	obrana	N	N;NOM;FEM;SG;POS
防御	obhajoba	防御	obhajoba	N	N;NOM;FEM;SG;POS
防御	obrany	防御	obrana	N	N;NOM;FEM;SG;POS
天使	andělé	天使	anděl	N	N;ANIM;NOM;MASC;PL;POS
天使	anděly	天使	anděl	N	N;ANIM;INS;MASC;PL;POS
天使	andílci	天使	andílko	N	N;ANIM;NOM;MASC;PL;POS
天使	anděli	天使	anděl	N	N;ANIM;INS;MASC;PL;POS
天使	andílek	天使	andílek	N	N;ANIM;NOM;MASC;SG;POS
天使	anděl	天使	anděl	N	N;ANIM;NOM;MASC;SG;POS
教室	třída	教室	třída	N	N;NOM;FEM;SG;POS
ビジネス	podniky	ビジネス	podnik	N	N;INAN;NOM;MASC;PL;POS
ビジネス	obchod	ビジネス	obchod	N	N;INAN;NOM;MASC;SG;POS
ビジネス	podnikání	ビジネス	podnikání	N	N;NOM;NEUT;SG;POS
ビジネス	byznys	ビジネス	byznys	N	N;INAN;NOM;MASC;SG;POS
ジャンプ	skok	ジャンプ	skok	N	N;INAN;NOM;MASC;SG;POS
ジャンプ	skoky	ジャンプ	skok	N	N;INAN;NOM;MASC;PL;POS
友人	kamarád	友人	kamarád	N	N;ANIM;NOM;MASC;SG;POS
友人	kamarádka	友人	kamarádek	N	N;NOM;FEM;SG;POS
友人	příteli	友人	přítel	N	N;ANIM;DAT;MASC;SG;POS
友人	přítel	友人	přítel	N	N;ANIM;NOM;MASC;SG;POS
期待	čekal	期待	čekat	V	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT
傾向	sklon	傾向	sklon	N	N;INAN;NOM;MASC;SG;POS
傾向	tendence	傾向	tendence	N	N;NOM;FEM;SG;POS
傾向	tendenci	傾向	tendence	N	N;ACC;FEM;SG;POS
自転車	motorky	自転車	motorka	N	N;NOM;FEM;PL;POS
自転車	kola	自転車	kolo	N	N;NOM;NEUT;PL;POS
自転車	kola	自転車	kolo	N	N;NOM;NEUT;PL;POS
自転車	motorka	自転車	motorka	N	N;NOM;FEM;SG;POS
自転車	kolo	自転車	kolo	N	N;NOM;NEUT;SG;POS
自転車	motocykl	自転車	motocykl	N	N;INAN;NOM;MASC;SG;POS
自転車	kolo	自転車	kolo	N	N;NOM;NEUT;SG;POS
動き	hnutí	動き	hnutí	N	N;NOM;NEUT;SG;POS
動き	pohyby	動き	pohyb	N	N;INAN;NOM;MASC;PL;POS
銀河	galaxií	銀河	galaxie	N	N;INS;FEM;SG;POS
銀河	galaxie	銀河	galaxie	N	N;NOM;FEM;SG;POS
銀河	galaxii	銀河	galaxie	N	N;ACC;FEM;SG;POS
銀河	galaxy	銀河	galax	N	N;INAN;NOM;MASC;PL;POS
困難	obtížné	困難	obtížný	ADJ	ADJ;NOM;NEUT;SG;POS
モンスター	zrůda	モンスター	zrůda	N	N;NOM;FEM;SG;POS
モンスター	příšera	モンスター	příšera	N	N;NOM;FEM;SG;POS
モンスター	monstrum	モンスター	monstrum	N	N;NOM;NEUT;SG;POS
モンスター	monster	モンスター	monster	N	N;NOM;MASC;SG;POS
アカウント	účet	アカウント	účet	N	N;INAN;NOM;MASC;SG;POS
アカウント	účtu	アカウント	účet	N	N;INAN;GEN;MASC;SG;POS
アカウント	účty	アカウント	účet	N	N;INAN;NOM;MASC;PL;POS
フィルム	film	フィルム	film	N	N;INAN;NOM;MASC;SG;POS
ロケット	raketa	ロケット	raketa	N	N;NOM;FEM;SG;POS
低い	nízký	低い	nízký	ADJ	ADJ;INAN;NOM;MASC;SG;POS
低い	nízké	低い	nízký	ADJ	ADJ;NOM;MASC;PL;POS
低い	nízká	低い	nízký	ADJ	ADJ;NOM;FEM;SG;POS
解決	vyřešit	解決	vyřešit	V	V;PFV;POS;NFIN
兵器	zbraně	兵器	zbraň	N	N;NOM;FEM;PL;POS
ウェイ	způsob	ウェイ	způsob	N	N;INAN;NOM;MASC;SG;POS
引用	citovat	引用	citovat	V	V;IPFV;POS;NFIN
引用	cituji	引用	citovat	V	V;IPFV;IND;SG;1;POS;PRS;FIN;ACT
サイド	straně	サイド	strana	N	N;DAT;FEM;SG;POS
サイド	strana	サイド	strana	N	N;NOM;FEM;SG;POS
サイド	side	サイド	sít	N	N;NOM;MASC;SG;POS
ラブ	láska	ラブ	láska	N	N;NOM;FEM;SG;POS
ラブ	lásky	ラブ	láska	N	N;NOM;FEM;PL;POS
株式	akcie	株式	akcie	N	N;NOM;FEM;PL;POS
株式	podíly	株式	podíl	N	N;INAN;NOM;MASC;PL;POS
株式	sdílení	株式	sdílení	N	N;NOM;NEUT;SG;POS
株式	akcie	株式	akcie	N	N;NOM;FEM;PL;POS
株式	skladem	株式	sklad	N	N;INAN;INS;MASC;SG;POS
信頼	věřit	信頼	věřit	V	V;IPFV;POS;NFIN
分析	analyzovat	分析	analyzovat	V	V;IPFV;POS;NFIN
収入	příjmy	収入	příjem	N	N;INAN;NOM;MASC;PL;POS
収入	výnosy	収入	výnos	N	N;INAN;NOM;MASC;PL;POS
収入	příjem	収入	příjem	N	N;INAN;NOM;MASC;SG;POS
収入	příjmy	収入	příjem	N	N;INAN;NOM;MASC;PL;POS
収入	výnosy	収入	výnos	N	N;INAN;NOM;MASC;PL;POS
収入	příjem	収入	příjem	N	N;INAN;NOM;MASC;SG;POS
惑星	planetu	惑星	planeta	N	N;ACC;FEM;SG;POS
惑星	planet	惑星	planeta	N	N;GEN;FEM;PL;POS
惑星	planeta	惑星	planeta	N	N;NOM;FEM;SG;POS
惑星	planetě	惑星	planeta	N	N;DAT;FEM;SG;POS
惑星	planet	惑星	planeta	N	N;GEN;FEM;PL;POS
惑星	planety	惑星	planeta	N	N;NOM;FEM;PL;POS
目標	cíle	目標	cíl	N	N;INAN;NOM;MASC;PL;POS
目標	branky	目標	branka	N	N;NOM;FEM;PL;POS
目標	góly	目標	gól	N	N;INAN;NOM;MASC;PL;POS
しばしば	mnohdy	しばしば	mnohdy	ADV	ADV
しばしば	často	しばしば	často	ADV	ADV;POS
裁判所	soudu	裁判所	soud	N	N;INAN;GEN;MASC;SG;POS
裁判所	soud	裁判所	soud	N	N;INAN;NOM;MASC;SG;POS
裁判所	dvůr	裁判所	dvůr	N	N;INAN;NOM;MASC;SG;POS
裁判所	soudy	裁判所	soud	N	N;INAN;NOM;MASC;PL;POS
計算	vypočítat	計算	vypočítat	V	V;PFV;POS;NFIN
計算	spočítat	計算	spočítat	V	V;PFV;POS;NFIN
自治	autonomie	自治	autonomie	N	N;NOM;FEM;SG;POS
自治	autonomii	自治	autonomie	N	N;ACC;FEM;SG;POS
テスト	test	テスト	test	N	N;INAN;NOM;MASC;SG;POS
テスト	zkouška	テスト	zkouška	N	N;NOM;FEM;SG;POS
テスト	testy	テスト	test	N	N;INAN;NOM;MASC;PL;POS
テスト	zkoušky	テスト	zkouška	N	N;NOM;FEM;PL;POS
テスト	testování	テスト	testování	N	N;NOM;NEUT;SG;POS
テスト	zkoušení	テスト	zkoušení	N	N;NOM;NEUT;SG;POS
テスト	zkouška	テスト	zkouška	N	N;NOM;FEM;SG;POS
テスト	zkoušky	テスト	zkouška	N	N;NOM;FEM;PL;POS
物質	hmota	物質	hmota	N	N;NOM;FEM;SG;POS
物質	hmoty	物質	hmota	N	N;NOM;FEM;PL;POS
物質	hmotu	物質	hmota	N	N;ACC;FEM;SG;POS
物質	látka	物質	látka	N	N;NOM;FEM;SG;POS
物質	substance	物質	substance	N	N;NOM;FEM;SG;POS
許可	povolit	許可	povolit	V	V;PFV;POS;NFIN
許可	umožnit	許可	umožnit	V	V;PFV;POS;NFIN
許可	povolit	許可	povolit	V	V;PFV;POS;NFIN
画家	malíři	画家	malíř	N	N;ANIM;NOM;MASC;PL;POS
画家	malíře	画家	malíř	N	N;ANIM;ACC;MASC;SG;POS
画家	malíř	画家	malíř	N	N;ANIM;NOM;MASC;SG;POS
画家	malíři	画家	malíř	N	N;ANIM;NOM;MASC;PL;POS
画家	malíře	画家	malíř	N	N;ANIM;ACC;MASC;SG;POS
中止	přerušit	中止	přerušit	V	V;PFV;POS;NFIN
中止	zrušit	中止	zrušit	V	V;PFV;POS;NFIN
書籍	knihy	書籍	kniha	N	N;NOM;FEM;PL;POS
書籍	knih	書籍	kniha	N	N;GEN;FEM;PL;POS
書籍	knížky	書籍	knížka	N	N;NOM;FEM;PL;POS
大きい	velký	大きい	velký	ADJ	ADJ;INAN;NOM;MASC;SG;POS
大きい	velké	大きい	velký	ADJ	ADJ;NOM;MASC;PL;POS
大きい	velká	大きい	velký	ADJ	ADJ;NOM;FEM;SG;POS
大きい	velký	大きい	velký	ADJ	ADJ;INAN;NOM;MASC;SG;POS
大きい	velké	大きい	velký	ADJ	ADJ;NOM;MASC;PL;POS
大きい	velká	大きい	velký	ADJ	ADJ;NOM;FEM;SG;POS
大きい	big	大きい	big	ADJ	ADJ;POS
ハート	heart	ハート	heart	N	N;MASC;SG;POS
ハート	srdce	ハート	srdce	N	N;NOM;NEUT;SG;POS
メン	muže	メン	muž	N	N;ANIM;ACC;MASC;PL;POS
メン	mužů	メン	muž	N	N;ANIM;GEN;MASC;PL;POS
メン	muži	メン	muž	N	N;ANIM;NOM;MASC;PL;POS
治療	terapie	治療	terapie	N	N;NOM;FEM;SG;POS
治療	terapii	治療	terapie	N	N;ACC;FEM;SG;POS
治療	zacházení	治療	zacházení	N	N;NOM;NEUT;SG;POS
治療	léčby	治療	léčba	N	N;NOM;FEM;SG;POS
治療	léčba	治療	léčba	N	N;NOM;FEM;SG;POS
治療	ošetření	治療	ošetření	N	N;NOM;NEUT;SG;POS
治療	léčení	治療	léčení	N	N;NOM;NEUT;SG;POS
観客	diváci	観客	divák	N	N;ANIM;NOM;MASC;PL;POS
観客	diváky	観客	divák	N	N;ANIM;ACC;MASC;PL;POS
観客	diváků	観客	divák	N	N;ANIM;GEN;MASC;PL;POS
観客	diváci	観客	divák	N	N;ANIM;NOM;MASC;PL;POS
観客	publikum	観客	publikum	N	N;NOM;NEUT;SG;POS
観客	audience	観客	audience	N	N;NOM;FEM;SG;POS
免許	licenci	免許	licence	N	N;ACC;FEM;SG;POS
免許	licence	免許	licence	N	N;NOM;FEM;SG;POS
装甲	brnění	装甲	brnění	N	N;NOM;NEUT;SG;POS
装甲	zbroj	装甲	zbroj	N	N;NOM;FEM;SG;POS
装甲	brnění	装甲	brnění	N	N;NOM;NEUT;SG;POS
装甲	zbroj	装甲	zbroj	N	N;NOM;FEM;SG;POS
寺院	svatyně	寺院	svatyně	N	N;NOM;FEM;SG;POS
寺院	chrám	寺院	chrám	N	N;INAN;NOM;MASC;SG;POS
寺院	chrámy	寺院	chrám	N	N;INAN;NOM;MASC;PL;POS
青春	mládež	青春	mládež	N	N;NOM;FEM;SG;POS
青春	mládí	青春	mládí	N	N;NOM;NEUT;SG;POS
青春	mládeže	青春	mládež	N	N;NOM;FEM;SG;POS
背景	pozadí	背景	pozadí	N	N;NOM;NEUT;SG;POS
背景	zázemí	背景	zázemí	N	N;NOM;NEUT;SG;POS
比較的	poměrně	比較的	poměrně	ADV	ADV;POS
比較的	poměrně	比較的	poměrně	ADV	ADV;POS
比較的	relativně	比較的	relativně	ADV	ADV;POS
準備	připravujeme	準備	připravovat	V	V;IPFV;IND;PL;1;POS;PRS;FIN;ACT
準備	připravit	準備	připravit	V	V;PFV;POS;NFIN
アート	umění	アート	umění	N	N;NOM;NEUT;SG;POS
規格	normy	規格	norma	N	N;NOM;FEM;PL;POS
規格	standardy	規格	standard	N	N;INAN;NOM;MASC;PL;POS
規格	norem	規格	norma	N	N;GEN;FEM;PL;POS
形状	tvary	形状	tvar	N	N;INAN;NOM;MASC;PL;POS
形状	tvarů	形状	tvar	N	N;INAN;GEN;MASC;PL;POS
形状	tvar	形状	tvar	N	N;INAN;NOM;MASC;SG;POS
シアター	divadla	シアター	divadlo	N	N;NOM;NEUT;PL;POS
シアター	divadlo	シアター	divadlo	N	N;NOM;NEUT;SG;POS
知事	guvernérů	知事	guvernér	N	N;ANIM;GEN;MASC;PL;POS
知事	guvernér	知事	guvernér	N	N;ANIM;NOM;MASC;SG;POS
知事	guvernéra	知事	guvernér	N	N;ANIM;ACC;MASC;SG;POS
キリスト	křesťan	キリスト	křesťan	N	N;ANIM;NOM;MASC;SG;POS
キリスト	křesťanství	キリスト	křesťanství	N	N;NOM;NEUT;SG;POS
事項	záležitosti	事項	záležitost	N	N;NOM;FEM;PL;POS
マスター	mistr	マスター	mistr	N	N;ANIM;NOM;MASC;SG;POS
オール	veslo	オール	veslo	N	N;NOM;NEUT;SG;POS
インター	výměny	インター	výměna	N	N;NOM;FEM;PL;POS
アウト	out	アウト	out	N	N;INAN;NOM;MASC;SG;POS
スクール	školy	スクール	škola	N	N;NOM;FEM;PL;POS
スクール	školu	スクール	škola	N	N;ACC;FEM;SG;POS
スクール	škola	スクール	škola	N	N;NOM;FEM;SG;POS
事務	záležitosti	事務	záležitost	N	N;NOM;FEM;PL;POS
大佐	plukovník	大佐	plukovník	N	N;ANIM;NOM;MASC;SG;POS
大佐	plukovníku	大佐	plukovník	N	N;ANIM;DAT;MASC;SG;POS
ブック	kniha	ブック	kniha	N	N;NOM;FEM;SG;POS
ブック	knihu	ブック	kniha	N	N;ACC;FEM;SG;POS
ブック	knížka	ブック	knížka	N	N;NOM;FEM;SG;POS
遺跡	trosky	遺跡	troska	N	N;NOM;FEM;PL;POS
遺跡	troskách	遺跡	troska	N	N;DAT;FEM;PL;POS
遺跡	ruiny	遺跡	ruina	N	N;NOM;FEM;PL;POS
中間	meziproduktů	中間	meziprodukt	N	N;INAN;GEN;MASC;PL;POS
アクション	akce	アクション	akce	N	N;NOM;FEM;SG;POS
アクション	akci	アクション	akce	N	N;ACC;FEM;SG;POS
アクション	akce	アクション	akce	N	N;NOM;FEM;SG;POS
検証	ověřte	検証	ověřit	V	V;PFV;IMP;PL;2;POS;FIN
検証	ověřit	検証	ověřit	V	V;PFV;POS;NFIN
検証	ověřovat	検証	ověřovat	V	V;IPFV;POS;NFIN
逮捕	zatknout	逮捕	zatknout	V	V;PFV;POS;NFIN
金属	kovy	金属	kov	N	N;INAN;NOM;MASC;PL;POS
金属	metal	金属	metal	N	N;INAN;NOM;MASC;SG;POS
金属	kov	金属	kov	N	N;INAN;NOM;MASC;SG;POS
金属	kovy	金属	kov	N	N;INAN;NOM;MASC;PL;POS
古墳	kofun	古墳	kofuna	N	N;NOM;MASC;SG;POS
バラ	růže	バラ	růže	N	N;NOM;FEM;SG;POS
バラ	růži	バラ	růže	N	N;ACC;FEM;SG;POS
バラ	růže	バラ	růže	N	N;NOM;FEM;SG;POS
拒否	odmítnout	拒否	odmítnout	V	V;PFV;POS;NFIN
拒否	zamítnout	拒否	zamítnout	V	V;PFV;POS;NFIN
拒否	odmítnout	拒否	odmítnout	V	V;PFV;POS;NFIN
拒否	popírat	拒否	popírat	V	V;IPFV;POS;NFIN
拒否	popřít	拒否	popřít	V	V;POS;NFIN
拒否	odmítnout	拒否	odmítnout	V	V;PFV;POS;NFIN
拒否	zamítnout	拒否	zamítnout	V	V;PFV;POS;NFIN
ボス	šéfe	ボス	šéf	N	N;NOM;MASC;SG;POS
ボス	šéf	ボス	šéf	N	N;ANIM;NOM;MASC;SG;POS
戦略	strategie	戦略	strategie	N	N;NOM;FEM;SG;POS
戦略	strategie	戦略	strategie	N	N;NOM;FEM;SG;POS
戦略	strategii	戦略	strategie	N	N;ACC;FEM;SG;POS
クロス	křížem	クロス	kříž	N	N;INAN;INS;MASC;SG;POS
クロス	křížek	クロス	křížek	N	N;INAN;NOM;MASC;SG;POS
クロス	kříž	クロス	kříž	N	N;INAN;NOM;MASC;SG;POS
スケート	brusle	スケート	brusle	N	N;NOM;FEM;PL;POS
関数	funkci	関数	funkce	N	N;ACC;FEM;SG;POS
関数	funkcí	関数	funkce	N	N;INS;FEM;SG;POS
関数	funkce	関数	funkce	N	N;NOM;FEM;SG;POS
関数	funkcí	関数	funkce	N	N;INS;FEM;SG;POS
関数	funkce	関数	funkce	N	N;NOM;FEM;SG;POS
ガール	dívka	ガール	dívka	N	N;NOM;FEM;SG;POS
ガール	děvče	ガール	děvče	N	N;NOM;NEUT;SG;POS
ガール	holčička	ガール	holčička	N	N;NOM;FEM;SG;POS
ガール	holka	ガール	holka	N	N;NOM;FEM;SG;POS
職員	zaměstnance	職員	zaměstnanec	N	N;ANIM;ACC;MASC;PL;POS
職員	zaměstnanec	職員	zaměstnanec	N	N;ANIM;NOM;MASC;SG;POS
職員	zaměstnankyně	職員	zaměstnankyně	N	N;NOM;FEM;SG;POS
職員	personál	職員	personál	N	N;INAN;NOM;MASC;SG;POS
職員	úředník	職員	úředník	N	N;ANIM;NOM;MASC;SG;POS
ポート	přístavu	ポート	přístav	N	N;INAN;GEN;MASC;SG;POS
ポート	přístav	ポート	přístav	N	N;INAN;NOM;MASC;SG;POS
ポート	port	ポート	port	N	N;INAN;NOM;MASC;SG;POS
ポート	přístavů	ポート	přístav	N	N;INAN;GEN;MASC;PL;POS
ポート	přístavy	ポート	přístav	N	N;INAN;NOM;MASC;PL;POS
検査	zkoumání	検査	zkoumání	N	N;NOM;NEUT;SG;POS
検査	vyšetření	検査	vyšetření	N	N;NOM;NEUT;SG;POS
検査	kontrola	検査	kontrola	N	N;NOM;FEM;SG;POS
検査	inspekce	検査	inspekce	N	N;NOM;FEM;SG;POS
検査	prohlídka	検査	prohlídka	N	N;NOM;FEM;SG;POS
ミックス	mix	ミックス	miximra	N	N;INAN;NOM;MASC;SG;POS
資金	fondy	資金	fond	N	N;INAN;NOM;MASC;PL;POS
資金	fondů	資金	fond	N	N;INAN;GEN;MASC;PL;POS
演劇	divadla	演劇	divadlo	N	N;NOM;NEUT;PL;POS
演劇	divadlo	演劇	divadlo	N	N;NOM;NEUT;SG;POS
演劇	divadla	演劇	divadlo	N	N;NOM;NEUT;PL;POS
演劇	divadlo	演劇	divadlo	N	N;NOM;NEUT;SG;POS
言及	zmínit	言及	zmínit	V	V;PFV;POS;NFIN
言及	zmínila	言及	zmínit	V	V;PFV;POS;PST;V.PTCP;ACT
言及	zmínil	言及	zmínit	V	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
言及	zmiňuje	言及	zmiňovat	V	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
金曜日	pátku	金曜日	pátek	N	N;INAN;GEN;MASC;SG;POS
金曜日	pátek	金曜日	pátek	N	N;INAN;NOM;MASC;SG;POS
金曜日	pátky	金曜日	pátek	N	N;INAN;NOM;MASC;PL;POS
ライフ	zivot	ライフ	zivot	N	N;NOM;MASC;SG;POS
ライフ	život	ライフ	život	N	N;INAN;NOM;MASC;SG;POS
否定	popírat	否定	popírat	V	V;IPFV;POS;NFIN
否定	popřít	否定	popřít	V	V;POS;NFIN
大使	velvyslanec	大使	velvyslanec	N	N;ANIM;NOM;MASC;SG;POS
大使	velvyslankyně	大使	velvyslankyně	N	N;NOM;FEM;SG;POS
大使	velvyslanci	大使	velvyslanec	N	N;ANIM;NOM;MASC;PL;POS
大使	vyslanci	大使	vyslanec	N	N;ANIM;NOM;MASC;PL;POS
広場	náměstí	広場	náměstí	N	N;NOM;NEUT;SG;POS
広場	čtverec	広場	čtverec	N	N;INAN;NOM;MASC;SG;POS
常に	vždy	常に	vždy	ADV	ADV
常に	vždycky	常に	vždycky	ADV	ADV
売上	prodeje	売上	prodej	N	N;INAN;NOM;MASC;SG;POS
売上	prodej	売上	prodej	N	N;INAN;NOM;MASC;SG;POS
重	duplikáty	重	duplikát	N	N;INAN;NOM;MASC;PL;POS
重	duplikát	重	duplikát	N	N;INAN;NOM;MASC;SG;POS
重	překrývání	重	překrývání	N	N;NOM;NEUT;SG;POS
概念	pojem	概念	pojem	N	N;INAN;NOM;MASC;SG;POS
概念	konceptu	概念	koncept	N	N;INAN;GEN;MASC;SG;POS
概念	koncept	概念	koncept	N	N;INAN;NOM;MASC;SG;POS
概念	koncepce	概念	koncepce	N	N;NOM;FEM;SG;POS
概念	pojetí	概念	pojetí	N	N;NOM;NEUT;SG;POS
概念	pojmy	概念	pojem	N	N;INAN;NOM;MASC;PL;POS
概念	koncepce	概念	koncepce	N	N;NOM;FEM;SG;POS
概念	koncepty	概念	koncept	N	N;INAN;NOM;MASC;PL;POS
パート	part	パート	part	N	N;INAN;NOM;MASC;SG;POS
パート	část	パート	část	N	N;NOM;FEM;SG;POS
危機	krize	危機	krize	N	N;NOM;FEM;SG;POS
危機	krizi	危機	krize	N	N;ACC;FEM;SG;POS
危機	krize	危機	krize	N	N;NOM;FEM;SG;POS
ドライバー	ovladače	ドライバー	ovladač	N	N;INAN;NOM;MASC;PL;POS
ドライバー	řidiče	ドライバー	řidič	N	N;ANIM;ACC;MASC;SG;POS
ドライバー	řidiči	ドライバー	řidič	N	N;ANIM;NOM;MASC;PL;POS
ドライバー	řidiče	ドライバー	řidič	N	N;ANIM;ACC;MASC;SG;POS
ドライバー	řidič	ドライバー	řidič	N	N;ANIM;NOM;MASC;SG;POS
ドライバー	řidiči	ドライバー	řidič	N	N;ANIM;NOM;MASC;PL;POS
トーナメント	turnaje	トーナメント	turnaj	N	N;INAN;NOM;MASC;PL;POS
トーナメント	turnaj	トーナメント	turnaj	N	N;INAN;NOM;MASC;SG;POS
