egy	ένας	egy	ένας	DET;INDF	DET;NOM;INDF;MASC;SG
kezdődik	ξεκινά	kezdődik	ξεκινός	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
kezdődik	ξεκινάει	kezdődik	ξεκινώ	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
kezdődik	αρχίζει	kezdődik	αρχίζω	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
közönséges	χυδαία	közönséges	χυδαίος	N;NOM;SG	N;NOM;FEM;SG
főváros	κεφάλαιο	főváros	κεφάλαιο	N;NOM;SG	N;NOM;NEUT;SG
főváros	πρωτεύουσα	főváros	πρωτεύουσα	N;NOM;SG	N;NOM;FEM;SG
főváros	κεφαλαίο	főváros	κεφαλαίο	N;NOM;SG	N;NOM;NEUT;SG
közönség	κοινό	közönség	κοινό	N;NOM;SG	N;NOM;NEUT;SG
közönség	ακροατήριο	közönség	ακροατήριο	N;NOM;SG	N;NOM;NEUT;SG
közönség	κοινο	közönség	κοινο	N;NOM;SG	N;NOM;NEUT;SG
rendszerek	συστήματα	rendszer	σύστημα	N;NOM;PL	N;NOM;NEUT;PL
találkozott	γνωρίσει	találkozik	γνωρίζω	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;NFIN;ACT
asszony	γυναικα	asszony	γυναικα	N;NOM;SG	N;NOM;FEM;SG
asszony	γυναίκα	asszony	γυναίκα	N;NOM;SG	N;NOM;FEM;SG
elemek	αντικείμενα	elem	αντικείμενο	N;NOM;PL	N;NOM;NEUT;PL
elemek	μπαταρίες	elem	μπαταρία	N;NOM;PL	N;NOM;FEM;PL
elemek	συσσωρευτές	elem	συσσωρευτής	N;NOM;PL	N;NOM;MASC;PL
elemek	στοιχεία	elem	στοιχείο	N;NOM;PL	N;NOM;NEUT;PL
temető	νεκροταφείο	temető	νεκροταφείο	N;NOM;SG	N;NOM;NEUT;SG
temető	κοιμητήριο	temető	κοιμητήριο	N;NOM;SG	N;NOM;NEUT;SG
temető	νεκροταφείο	temető	νεκροταφείο	N;NOM;SG	N;NOM;NEUT;SG
parlament	βουλή	parlament	βουλή	N;NOM;SG	N;NOM;FEM;SG
parlament	κοινοβούλιο	parlament	κοινοβούλιο	N;NOM;SG	N;NOM;NEUT;SG
éjszaka	νυχτα	éjszaka	νυχτα	N;NOM;SG	N;NOM;FEM;SG
romantikus	ρομαντικό	romantikus	ρομαντικός	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
romantikus	ρομαντική	romantikus	ρομαντικός	ADJ;NOM;SG	ADJ;NOM;FEM;SG
romantikus	ρομαντικός	romantikus	ρομαντικός	ADJ;NOM;SG	ADJ;NOM;MASC;SG
népek	λαοί	nép	λαός	N;NOM;PL	N;NOM;MASC;PL
jegyzetek	νότες	jegyzet	νότος	N;NOM;PL	N;NOM;FEM;PL
jegyzetek	σημειώσεις	jegyzet	σημείωση	N;NOM;PL	N;NOM;FEM;PL
újság	περιοδικό	újság	περιοδικός	N;NOM;SG	N;NOM;NEUT;SG
újság	εφημερίδα	újság	εφημερίδα	N;NOM;SG	N;NOM;FEM;SG
újság	εφημεριδα	újság	εφημεριδα	N;NOM;SG	N;NOM;FEM;SG
ajánlott	πρότεινε	ajánl	προτείνω	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
szabadság	ελευθερια	szabadság	ελευθερία	N;NOM;SG	N;NOM;FEM;SG
szabadság	ελευθερία	szabadság	ελευθερία	N;NOM;SG	N;NOM;FEM;SG
szabadság	ελευθερία	szabadság	ελευθερία	N;NOM;SG	N;NOM;FEM;SG
forgatókönyvíró	σεναριογράφος	forgatókönyvíró	σεναριογράφος	N;NOM;SG	N;NOM;MASC;SG
filozófus	φιλόσοφος	filozófus	φιλόσοφος	N;NOM;SG	N;NOM;MASC;SG
csoportok	ομαδες	csoport	ομαδα	N;NOM;PL	N;NOM;FEM;PL
csoportok	ομάδες	csoport	ομάδα	N;NOM;PL	N;NOM;FEM;PL
részletes	λεπτομερές	részletes	λεπτομερής	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
részletes	λεπτομερής	részletes	λεπτομερής	ADJ;NOM;SG	ADJ;NOM;MASC;SG
utat	διαδρομή	út	διαδρομή	N;ACC;SG	N;ACC;FEM;SG
sereg	στρατός	sereg	στρατός	N;NOM;SG	N;NOM;MASC;SG
gyakorlati	πρακτική	gyakorlati	πρακτικός	ADJ;NOM;SG	ADJ;NOM;FEM;SG
gyakorlati	πρακτικός	gyakorlati	πρακτικός	ADJ;NOM;SG	ADJ;NOM;MASC;SG
gyakorlati	πρακτικό	gyakorlati	πρακτικός	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
olaj	πετρέλαιο	olaj	πετρέλαιο	N;NOM;SG	N;NOM;NEUT;SG
olaj	λάδι	olaj	λάδι	N;NOM;SG	N;NOM;NEUT;SG
olaj	έλαιο	olaj	έλαιο	N;NOM;SG	N;NOM;NEUT;SG
elfogadott	ενέκρινε	el+fogadott	εγκρίνω	V;INDF;IND;SG;3;PST;FIN;ACT	V;IPFV;IND;SG;3;PST;FIN;ACT
mesterséges	τεχνητή	mesterséges	τεχνητός	ADJ;NOM;SG	ADJ;NOM;FEM;SG
mesterséges	τεχνητό	mesterséges	τεχνητός	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
gondolat	σκέψη	gondolat	σκέψη	N;NOM;SG	N;NOM;FEM;SG
köszi	ευχαριστω	köszi	ευχαριστω	V;DEF;IND;SG;1;PRS;FIN;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
köszi	ευχαριστώ	köszi	ευχαριστώ	V;DEF;IND;SG;1;PRS;FIN;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
királyok	βασιλιάδες	király	βασιλιάδα	N;NOM;PL	N;NOM;MASC;PL
királyok	βασιλείς	király	βασίλης	N;NOM;PL	N;NOM;MASC;PL
járat	πτήση	járat	πτήση	N;NOM;SG	N;NOM;FEM;SG
gyűjtemény	συλλογη	gyűjtemény	συλλογή	N;NOM;SG	N;NOM;FEM;SG
gyűjtemény	συλλογή	gyűjtemény	συλλογή	N;NOM;SG	N;NOM;FEM;SG
elmélet	θεωρία	elmélet	θεωρία	N;NOM;SG	N;NOM;FEM;SG
időközben	εντωμεταξύ	időközben	εντωμεταξύ	ADV	ADV
változatok	εκδοχές	változat	εκδοχή	N;NOM;PL	N;NOM;FEM;PL
változatok	παραλλαγές	változat	παραλλαγή	N;NOM;PL	N;NOM;FEM;PL
okozta	προκάλεσε	okoz	προκαλώ	V;DEF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
időpont	ραντεβού	időpont	ραντεβός	N;NOM;SG	N;NOM;NEUT;SG
időpont	ημερομηνια	időpont	ημερομηνία	N;NOM;SG	N;NOM;FEM;SG
időpont	ραντεβού	időpont	ραντεβός	N;NOM;SG	N;NOM;NEUT;SG
időpont	διορισμός	időpont	διορισμός	N;NOM;SG	N;NOM;MASC;SG
időpont	χρόνος	időpont	χρόνος	N;NOM;SG	N;NOM;MASC;SG
időtartam	περίοδος	időtartam	περίοδος	N;NOM;SG	N;NOM;FEM;SG
alakul	πηγαίνοντας	alakul	πηγαίνω	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;V.CVB;ACT
gyerekek	παιδια	gyerek	παιδί	N;NOM;PL	N;NOM;NEUT;PL
gyerekek	παιδιά	gyerek	παιδί	N;NOM;PL	N;NOM;NEUT;PL
gyerekek	παιδια	gyerek	παιδί	N;NOM;PL	N;NOM;NEUT;PL
gyerekek	τέκνα	gyerek	τέκνα	N;NOM;PL	N;NOM;NEUT;PL
gyerekek	παιδιά	gyerek	παιδί	N;NOM;PL	N;NOM;NEUT;PL
tudós	επιστήμων	tudós	επίστημα	N;NOM;SG	N;NOM;MASC;SG
tudós	επιστήμονας	tudós	επιστήμονας	N;NOM;SG	N;NOM;MASC;SG
tudós	λόγιος	tudós	λόγιος	N;NOM;SG	N;NOM;MASC;SG
jelentősége	σημασία	jelentőség	σημασία	N;NOM;SG	N;NOM;FEM;SG
nyilvános	δημόσια	nyilvános	δημόσιος	ADJ;NOM;SG	ADJ;NOM;FEM;SG
nyilvános	δημόσιος	nyilvános	δημόσιος	ADJ;NOM;SG	ADJ;NOM;MASC;SG
aktuális	τρέχουσα	aktuális	τρέχων	ADJ;NOM;SG	ADJ;NOM;FEM;SG
aktuális	τρέχον	aktuális	τρέχον	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
aktuális	επίκαιρο	aktuális	επίκαιρος	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
leírása	περιγραφή	leírás	περιγραφή	N;NOM;SG	N;NOM;FEM;SG
pilóta	πιλότος	pilóta	πιλότος	N;NOM;SG	N;NOM;MASC;SG
válogatás	επιλογή	válogatás	επιλογή	N;NOM;SG	N;NOM;FEM;SG
válogatás	διαλογή	válogatás	διαλογή	N;NOM;SG	N;NOM;FEM;SG
emlékmű	μνημείο	emlékmű	μνημείο	N;NOM;SG	N;NOM;NEUT;SG
emlékmű	μεμόριαλ	emlékmű	μεμόριαλ	N;NOM;SG	N;NOM;NEUT;SG
emlékmű	μνημείο	emlékmű	μνημείο	N;NOM;SG	N;NOM;NEUT;SG
múlt	παρελθον	múlt	παρελθον	N;NOM;SG	N;NOM;NEUT;SG
múlt	παρελθόν	múlt	παρελθόν	N;NOM;SG	N;NOM;NEUT;SG
htm	htm	htm	htm	N;NOM;SG	N
problémák	προβληματα	probléma	πρόβλημα	N;NOM;PL	N;NOM;NEUT;PL
problémák	προβλήματα	probléma	πρόβλημα	N;NOM;PL	N;NOM;NEUT;PL
problémák	θέματα	probléma	θέμα	N;NOM;PL	N;NOM;NEUT;PL
problémák	θεματα	probléma	θέμα	N;NOM;PL	N;NOM;NEUT;PL
kollégium	εστία	kollégium	εστία	N;NOM;SG	N;NOM;FEM;SG
kollégium	κοιτώνα	kollégium	κοιτώνας	N;NOM;SG	N;NOM;NEUT;SG
kollégium	κοιτώνα	kollégium	κοιτώνας	N;NOM;SG	N;NOM;NEUT;SG
kollégium	κολλέγιο	kollégium	κολλέγιο	N;NOM;SG	N;NOM;NEUT;SG
kollégium	κολέγιο	kollégium	κολέγιο	N;NOM;SG	N;NOM;NEUT;SG
tartalom	περιεκτικότητα	tartalom	περιεκτικότητα	N;NOM;SG	N;NOM;FEM;SG
tartalom	περιεχόμενο	tartalom	περιεχόμενο	N;NOM;SG	N;NOM;NEUT;SG
tartalom	περιεχόμενο	tartalom	περιεχόμενο	N;NOM;SG	N;NOM;NEUT;SG
elnöki	προεδρική	elnöki	προεδρικός	ADJ;NOM;SG	ADJ;NOM;FEM;SG
elnöki	προεδρικό	elnöki	προεδρικός	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
harc	πάλη	harc	πάλη	N;NOM;SG	N;NOM;FEM;SG
harc	καυγάς	harc	καυγάς	N;NOM;SG	N;NOM;FEM;SG
harc	αγώνας	harc	αγώνας	N;NOM;SG	N;NOM;MASC;SG
autópálya	αυτοκινητόδρομος	autópály	αυτοκινητόδρομος	N;NOM;SG	N;NOM;MASC;SG
autópálya	αυτοκινητόδρομο	autópály	αυτοκινητόδρομος	N;NOM;SG	N;NOM;MASC;SG
autópálya	αυτοκινητόδρομος	autópály	αυτοκινητόδρομος	N;NOM;SG	N;NOM;MASC;SG
autópálya	αυτοκινητόδρομο	autópály	αυτοκινητόδρομος	N;NOM;SG	N;NOM;MASC;SG
autópálya	αυτοκινητόδρομος	autópály	αυτοκινητόδρομος	N;NOM;SG	N;NOM;MASC;SG
autópálya	λεωφόρος	autópály	λεωφόρος	N;NOM;SG	N;NOM;FEM;SG
autópálya	αυτοκινητόδρομο	autópály	αυτοκινητόδρομος	N;NOM;SG	N;NOM;MASC;SG
napot	μέρα	nap	μέρα	N;ACC;SG	N;ACC;FEM;SG
energia	ενέργεια	energia	ενέργεια	N;NOM;SG	N;NOM;FEM;SG
energia	εξουσία	energia	εξουσία	N;NOM;SG	N;NOM;FEM;SG
energia	ισχύς	energia	ισχύς	N;NOM;SG	N;NOM;FEM;SG
kutatások	έρευνες	kutatás	έρευνα	N;NOM;PL	N;NOM;FEM;PL
eszköz	συσκευή	eszköz	συσκευή	N;NOM;SG	N;NOM;FEM;SG
eszköz	όργανο	eszköz	όργανο	N;NOM;SG	N;NOM;NEUT;SG
eszköz	εργαλείο	eszköz	εργαλείο	N;NOM;SG	N;NOM;NEUT;SG
fokozat	πτυχίο	fokozat	πτυχίο	N;NOM;SG	N;NOM;NEUT;SG
fokozat	βαθμός	fokozat	βαθμός	N;NOM;SG	N;NOM;MASC;SG
fokozat	βαθμός	fokozat	βαθμός	N;NOM;SG	N;NOM;MASC;SG
szerzetes	μοναχός	szerzetes	μοναχός	N;NOM;SG	N;NOM;MASC;SG
szolgál	εξυπηρετεί	szolgál	εξυπηρίζω	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
szolgál	υπηρετεί	szolgál	υπηρώ	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
terv	πλάνο	terv	πλάνο	N;NOM;SG	N;NOM;NEUT;SG
terv	σχέδιο	terv	σχέδιο	N;NOM;SG	N;NOM;NEUT;SG
szabályok	κανόνες	szabály	κανόνας	N;NOM;PL	N;NOM;MASC;PL
erdők	δάση	erdő	δάσος	N;NOM;PL	N;NOM;NEUT;PL
erdők	δάση	erdő	δάσος	N;NOM;PL	N;NOM;NEUT;PL
jogász	δικηγόρος	jogász	δικηγόρος	N;NOM;SG	N;NOM;MASC;SG
igazolt	επιβεβαίωσε	igazolt	επιβεβαιώνω	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
háborúk	πόλεμοι	háború	πόλεμος	N;NOM;PL	N;NOM;MASC;PL
épületek	κτήρια	épület	κτήριος	N;NOM;PL	N;NOM;NEUT;PL
épületek	κτίρια	épület	κτίριο	N;NOM;PL	N;NOM;NEUT;PL
erő	ισχύς	erő	ισχύς	N;NOM;SG	N;NOM;FEM;SG
erő	εξουσία	erő	εξουσία	N;NOM;SG	N;NOM;FEM;SG
erő	ισχύς	erő	ισχύς	N;NOM;SG	N;NOM;FEM;SG
körzet	διαίρεση	körzet	διαίρεση	N;NOM;SG	N;NOM;FEM;SG
körzet	περιφέρεια	körzet	περιφέρεια	N;NOM;SG	N;NOM;FEM;SG
gyár	εργοστάσιο	gyár	εργοστάσιο	N;NOM;SG	N;NOM;NEUT;SG
jelzi	υποδηλώνει	jelz	υποδηλώνω	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
rendőrség	αστυνομία	rendőrség	αστυνομία	N;NOM;SG	N;NOM;FEM;SG
versenyzők	οδηγοί	versenyző	οδηγός	N;NOM;PL	N;NOM;MASC;PL
versenyzők	ανταγωνιστές	versenyző	ανταγωνιστής	N;NOM;PL	N;NOM;MASC;PL
versenyzők	καβαλάρηδες	versenyző	καβαλάρηδα	N;NOM;PL	N;NOM;MASC;PL
versenyzők	ιππείς	versenyző	ιππές	N;NOM;PL	N;NOM;MASC;PL
versenyzők	αναβάτες	versenyző	αναβάτης	N;NOM;PL	N;NOM;MASC;PL
fejezet	κεφάλαιο	fejezet	κεφάλαιο	N;NOM;SG	N;NOM;NEUT;SG
net	δίχτυ	net	δίχτυ	N;NOM;SG	N;NOM;NEUT;SG
hangszer	όργανο	hangszer	όργανο	N;NOM;SG	N;NOM;NEUT;SG
elem	μπαταρία	elem	μπαταρία	N;NOM;SG	N;NOM;FEM;SG
elem	στοιχείο	elem	στοιχείο	N;NOM;SG	N;NOM;NEUT;SG
elem	αντικείμενο	elem	αντικείμενο	N;NOM;SG	N;NOM;NEUT;SG
elem	συστατικό	elem	συστατικό	N;NOM;SG	N;NOM;NEUT;SG
elem	στοιχείο	elem	στοιχείο	N;NOM;SG	N;NOM;NEUT;SG
írott	γράψει	írott	γράψει	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;NFIN;ACT
oktatás	παιδεία	oktatás	παιδεία	N;NOM;SG	N;NOM;FEM;SG
videó	βιντεο	videó	βιντεο	N;NOM;SG	N
videó	βίντεο	videó	βίντεο	N;NOM;SG	N;NEUT;SG
részletek	λεπτομέρειες	részlet	λεπτομέρεια	N;NOM;PL	N;NOM;FEM;PL
dráma	δράμα	dráma	δράμα	N;NOM;SG	N;NOM;NEUT;SG
oktatók	εκπαιδευτές	oktató	εκπαιδευτής	N;NOM;PL	N;NOM;MASC;PL
oktatók	εκπαιδευτές	oktató	εκπαιδευτής	N;NOM;PL	N;NOM;MASC;PL
segít	βοηθώντας	segít	βοηθώ	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;V.CVB;ACT
segít	βοηθάει	segít	βοηθώ	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
segít	βοηθά	segít	βοηθός	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
autó	αυτοκίνητο	autó	αυτοκίνητο	N;NOM;SG	N;NOM;NEUT;SG
autó	αμάξι	autó	αμάξι	N;NOM;SG	N;NOM;NEUT;SG
feladat	καθήκον	feladat	καθήκον	N;NOM;SG	N;NOM;NEUT;SG
feladat	αποστολή	feladat	αποστολή	N;NOM;SG	N;NOM;FEM;SG
javaslat	πρόταση	javaslat	πρόταση	N;NOM;SG	N;NOM;FEM;SG
regionális	περιφερειακή	regionális	περιφερειακός	ADJ;NOM;SG	ADJ;NOM;FEM;SG
portál	πύλη	por	πύλη	N;NOM;SG	N;NOM;FEM;SG
változik	αλλάζει	változik	αλλάζω	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
festett	ζωγράφισε	festett	ζωγραφίζω	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
hal	ψάρι	hal	ψάρι	N;NOM;SG	N;NOM;NEUT;SG
kérte	ζήτησε	kér	ζητώ	V;DEF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
kérte	ρώτησε	kér	ρωτώ	V;DEF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
kérte	ζήτησε	kér	ζητώ	V;DEF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
kutatás	έρευνα	kutatás	έρευνα	N;NOM;SG	N;NOM;FEM;SG
kutatás	ερευνα	kutatás	ερευνα	N;NOM;SG	N;NOM;FEM;SG
típusa	τύπος	típus	τύπος	N;NOM;SG	N;NOM;MASC;SG
típusa	είδος	típus	είδος	N;NOM;SG	N;NOM;NEUT;SG
érvényes	έγκυρο	érvényes	έγκυρος	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
érvényes	έγκυρη	érvényes	έγκυρος	ADJ;NOM;SG	ADJ;NOM;FEM;SG
kórház	νοσοκομείο	kórház	νοσοκομείο	N;NOM;SG	N;NOM;NEUT;SG
görögország	ελλαδα	görögország	ελλαδα	N;NOM;SG	N;NOM;FEM;SG
zsuzsa	ζούζα	zsuzsa	ζούζα	N;NOM;SG	N
okoz	προκαλώντας	okoz	προκαλώ	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;V.CVB;ACT
okoz	προκαλεί	okoz	προκαλώ	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
ügyvéd	δικηγόρος	ügyvéd	δικηγόρος	N;NOM;SG	N;NOM;MASC;SG
ügyvéd	δικηγόρος	ügyvéd	δικηγόρος	N;NOM;SG	N;NOM;MASC;SG
törzs	φυλή	törzs	φυλή	N;NOM;SG	N;NOM;FEM;SG
törzs	κορμός	törzs	κορμός	N;NOM;SG	N;NOM;MASC;SG
törzs	στέλεχος	törzs	στέλεχος	N;NOM;SG	N;NOM;MASC;SG
példány	δείγμα	példány	δείγμα	N;NOM;SG	N;NOM;NEUT;SG
nyújt	παρέχει	nyújt	παρέχω	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
egyezmény	συνέλευση	egyezmény	συνέλευση	N;NOM;SG	N;NOM;FEM;SG
professzor	καθηγητής	professzor	καθηγητής	N;NOM;SG	N;NOM;MASC;SG
festők	ζωγράφοι	festő	ζωγράφος	N;NOM;PL	N;NOM;MASC;PL
tartalma	περιεκτικότητα	tartalom	περιεκτικότητα	N;NOM;SG	N;NOM;FEM;SG
tartalma	περιεχόμενο	tartalom	περιεχόμενο	N;NOM;SG	N;NOM;NEUT;SG
tartalma	περιεχόμενο	tartalom	περιεχόμενο	N;NOM;SG	N;NOM;NEUT;SG
rövidebb	μικρότερη	rövid	μικρός	ADJ;NOM;CMPR;SG	ADJ;NOM;CMPR;FEM;SG
rövidebb	συντομότερη	rövid	σύντομος	ADJ;NOM;CMPR;SG	ADJ;NOM;CMPR;FEM;SG
szultán	σουλτάνος	szultán	σουλτάνος	N;NOM;SG	N;NOM;MASC;SG
tétel	στοιχείο	tétel	στοιχείο	N;NOM;SG	N;NOM;NEUT;SG
tétel	αντικείμενο	tétel	αντικείμενο	N;NOM;SG	N;NOM;NEUT;SG
tétel	παρτίδα	tétel	παρτίδα	N;NOM;SG	N;NOM;FEM;SG
tétel	παρτίδα	tétel	παρτίδα	N;NOM;SG	N;NOM;FEM;SG
tétel	θεώρημα	tétel	θεώρημα	N;NOM;SG	N;NOM;NEUT;SG
növekvő	αυξανόμενη	növekvő	αυξανόμενος	ADJ;NOM;SG	ADJ;NOM;FEM;SG
növekvő	αυξανόμενος	növekvő	αυξανόμενος	ADJ;NOM;SG	ADJ;NOM;MASC;SG
növekvő	αυξανόμενη	növekvő	αυξανόμενος	ADJ;NOM;SG	ADJ;NOM;FEM;SG
visszatér	επιστρέφει	visszatér	επιστρέφω	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
kezdeti	αρχική	kezdeti	αρχικός	ADJ;NOM;SG	ADJ;NOM;FEM;SG
kezdeti	αρχικός	kezdeti	αρχικός	ADJ;NOM;SG	ADJ;NOM;MASC;SG
kezdeti	αρχικό	kezdeti	αρχικός	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
viselte	φορούσε	visel	φορώ	V;DEF;IND;SG;3;PST;FIN;ACT	V;IPFV;IND;SG;3;PST;FIN;ACT
alacsonyabb	χαμηλότερο	alacsony	χαμηλός	ADJ;NOM;CMPR;SG	ADJ;NOM;CMPR;NEUT;SG
önkormányzat	δήμος	önkormányzat	δήμος	N;NOM;SG	N;NOM;MASC;SG
jármű	όχημα	jármű	όχημα	N;NOM;SG	N;NOM;NEUT;SG
magassága	ύψος	magasság	ύψος	N;NOM;SG	N;NOM;NEUT;SG
vonatkozik	ισχύει	vonatkozik	ισχύω	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
tulajdonosa	κάτοχος	tulajdonos	κάτοχος	N;NOM;SG	N;NOM;MASC;SG
tulajdonosa	ιδιοκτήτρια	tulajdonos	ιδιοκτήτρια	N;NOM;SG	N;NOM;FEM;SG
tulajdonosa	ιδιοκτήτης	tulajdonos	ιδιοκτήτης	N;NOM;SG	N;NOM;MASC;SG
harcok	καβγάδες	harc	καβγάδα	N;NOM;PL	N;NOM;FEM;PL
harcok	καυγάδες	harc	καυγάδα	N;NOM;PL	N;NOM;FEM;PL
harcok	μάχες	harc	μάχη	N;NOM;PL	N;NOM;FEM;PL
harcok	μάχες	harc	μάχη	N;NOM;PL	N;NOM;FEM;PL
zászló	σημαία	zászló	σημαία	N;NOM;SG	N;NOM;FEM;SG
tömege	μάζα	tömeg	μάζα	N;NOM;SG	N;NOM;FEM;SG
népszámlálás	απογραφή	népszámlálás	απογραφή	N;NOM;SG	N;NOM;FEM;SG
mérete	μέγεθος	méret	μέγεθος	N;NOM;SG	N;NOM;NEUT;SG
segített	βοήθησε	segít	βοηθώ	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
beszél	μιλάει	beszél	μιλώ	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
beszél	μιλώντας	beszél	μιλώ	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;V.CVB;ACT
öböl	κόλπος	öböl	κόλπος	N;NOM;SG	N;NOM;MASC;SG
öböl	κόλπος	öböl	κόλπος	N;NOM;SG	N;NOM;MASC;SG
legyőzte	νίκησε	legyőz	νικώ	V;DEF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
tört	έσπασε	tört	σπάω	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
hím	άνδρας	hím	άντρας	N;NOM;SG	N;NOM;MASC;SG
hím	άρρεν	hím	άρρεν	N;NOM;SG	N;NOM;MASC;SG
egyenlő	ίσον	egyenlő	ίσο		
elérni	φτάσει	el+ér	φτάνω	V;NFIN;ACT	V;PFV;NFIN;ACT
hőmérséklet	θερμοκρασία	hőmérséklet	θερμοκρασία	N;NOM;SG	N;NOM;FEM;SG
újságírók	δημοσιογράφοι	újságíró	δημοσιογράφος	N;NOM;PL	N;NOM;MASC;PL
újságírók	δημοσιογράφοι	újságíró	δημοσιογράφος	N;NOM;PL	N;NOM;MASC;PL
északkeleti	βορειοανατολική	északkeleti	βορειοανατολικός	ADJ;NOM;SG	ADJ;NOM;FEM;SG
vitatott	αμφισβήτησε	vitat	αμφισβητώ	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
júlia	τζούλια	júlia	τζούλιο	N;NOM;SG	N;NOM;FEM;SG
júlia	ιουλιέτα	júlia	ιουλιέτα	N;NOM;SG	N;NOM;FEM;SG
címere	έμβλημα	címer	έμβλημα	N;NOM;SG	N;NOM;NEUT;SG
eltűnt	έφυγε	el+tűnik	φεύγω	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
eltűnt	εφυγε	el+tűnik	φύγω	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
szokásos	φυσιολογικός	szokásos	φυσιολογικός	ADJ;NOM;SG	ADJ;NOM;MASC;SG
szokásos	κανονικό	szokásos	κανονικός	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
szokásos	φυσιολογική	szokásos	φυσιολογικός	ADJ;NOM;SG	ADJ;NOM;FEM;SG
szokásos	φυσιολογικό	szokásos	φυσιολογικός	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
szokásos	κανονική	szokásos	κανονικός	ADJ;NOM;SG	ADJ;NOM;FEM;SG
szokásos	συνήθης	szokásos	συνήθης	ADJ;NOM;SG	ADJ;NOM;FEM;SG
szokásos	σύνηθες	szokásos	σύνηθος	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
képviselői	εκπροσώπους	képviselő	εκπρόσωπος	N;NOM;PL	N;NOM;MASC;PL
képviselői	αντιπρόσωποι	képviselő	αντιπρόσωπος	N;NOM;PL	N;NOM;MASC;PL
képviselői	εκπρόσωποι	képviselő	εκπρόσωπος	N;NOM;PL	N;NOM;MASC;PL
dolgok	πραγματα	dolog	πράγμα	N;NOM;PL	N;NOM;NEUT;PL
