رده	trieda	رده	trieda	N;SG	N;NOM;FEM;SG
پلیس	políciu	پلیس	polícia	N;SG	N;ACC;FEM;SG
مفهوم	koncepcia	مفهوم	koncepcia	N;SG	N;NOM;FEM;SG
مفهوم	pojem	مفهوم	pojem	N;SG	N;INAN;NOM;MASC;SG
مفهوم	koncept	مفهوم	koncept	N;SG	N;INAN;NOM;MASC;SG
مفهوم	koncepciu	مفهوم	koncepcia	N;SG	N;ACC;FEM;SG
خطی	rukopis	خطی	rukopis	N;SG	N;INAN;NOM;MASC;SG
خوانده	čítať	خواند#خوان	čítať	V;SG;3;V.PTCP	V;IPFV;POS;NFIN
بنده	služobník	بنده	služobník	N;SG	N;ANIM;NOM;MASC;SG
بنده	sluha	بنده	sluha	N;SG	N;ANIM;NOM;MASC;SG
بنده	otrok	بنده	otrok	N;SG	N;ANIM;NOM;MASC;SG
بنده	otrokom	بنده	otrok	N;SG	N;ANIM;INS;MASC;SG
بنده	otroka	بنده	otroka	N;SG	N;ANIM;ACC;MASC;SG
کمیته	výbor	کمیته	výbor	N;SG	N;INAN;NOM;MASC;SG
کمیته	výbore	کمیته	výbor	N;SG	N;INAN;NOM;MASC;SG
کمیته	výboru	کمیته	výbor	N;SG	N;INAN;GEN;MASC;SG
اسماعیل	ismael	اسماعیل	ismael	N;SG	N;INAN;NOM;MASC;SG
تنظیم	úprava	تنظیم	úprava	N;SG	N;NOM;FEM;SG
تنظیم	nastavenie	تنظیم	nastavenie	N;SG	N;NOM;NEUT;SG
تنظیم	prispôsobenie	تنظیم	prispôsobenie	N;SG	N;NOM;NEUT;SG
تنظیم	set	تنظیم	set	N;SG	N;INAN;NOM;MASC;SG
تنظیم	nastavenie	تنظیم	nastavenie	N;SG	N;NOM;NEUT;SG
خلاصه	prehľad	خلاصه	prehľad	N;SG	N;INAN;NOM;MASC;SG
خلاصه	súhrn	خلاصه	súhrn	N;SG	N;INAN;NOM;MASC;SG
خلاصه	zhrnutie	خلاصه	zhrnutie	N;SG	N;NOM;NEUT;SG
ساکن	obyvateľ	ساکن	obyvateľ	N;SG	N;ANIM;NOM;MASC;SG
ساکن	bydlisko	ساکن	bydlisko	N;SG	N;NOM;NEUT;SG
گسترده	rozšírený	گسترده	rozšírený	ADJ	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
گسترده	rozšírená	گسترده	rozšírený	ADJ	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
گسترده	rozšírené	گسترده	rozšírený	ADJ	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
گسترده	predĺžený	گسترده	predĺžený	ADJ	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
گسترده	rozšírený	گسترده	rozšírený	ADJ	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
گسترده	predĺžená	گسترده	predĺžený	ADJ	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
گسترده	rozšírená	گسترده	rozšírený	ADJ	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
گسترده	predĺžené	گسترده	predĺžený	ADJ	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
گسترده	rozšírené	گسترده	rozšírený	ADJ	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
رایانه	počítač	رایانه	počítač	N;SG	N;INAN;NOM;MASC;SG
رایانه	počítačom	رایانه	počítač	N;SG	N;INAN;INS;MASC;SG
رایانه	počítača	رایانه	počítač	N;SG	N;INAN;GEN;MASC;SG
رایانه	computing	رایانه	computing	N;SG	N;NOM;FEM;SG
عبور	prevoz	عبور	prevoz	N;SG	N;INAN;NOM;MASC;SG
عبور	tranzit	عبور	tranzit	N;SG	N;INAN;NOM;MASC;SG
عبور	kríž	عبور	kríž	N;SG	N;INAN;NOM;MASC;SG
ششم	šiesta	ششم	šiesto	ADJ	ADJ;NOM;FEM;SG
ششم	šiestej	ششم	šiesty	ADJ	ADJ;GEN;FEM;SG
ششم	šieste	ششم	šiesto	ADJ	ADJ;NOM;NEUT;SG
ششم	šiesty	ششم	šiesty	ADJ	ADJ;INAN;NOM;MASC;SG
هنرمند	umelec	هنرمند	umelec	N;SG	N;ANIM;NOM;MASC;SG
هنرمند	umelkyňa	هنرمند	umelkyňa	N;SG	N;NOM;FEM;SG
هنرمند	umelca	هنرمند	umelec	N;SG	N;ANIM;ACC;MASC;SG
گوناگون	rôznorodé	گوناگون	rôznorodý	ADJ	ADJ;NOM;NEUT;SG
گوناگون	rozmanité	گوناگون	rozmanitý	ADJ	ADJ;NOM;NEUT;SG
گوناگون	rozličné	گوناگون	rozličný	ADJ	ADJ;NOM;NEUT;SG
گوناگون	rôzne	گوناگون	rôzny	ADJ	ADJ;NOM;NEUT;SG
گوناگون	rôznych	گوناگون	rôzny	ADJ	ADJ;GEN;MASC;PL
ماشین	prístroj	ماشین	prístroj	N;SG	N;INAN;NOM;MASC;SG
ماشین	automat	ماشین	automat	N;SG	N;INAN;NOM;MASC;SG
ماشین	stroj	ماشین	stroj	N;SG	N;INAN;NOM;MASC;SG
ماشین	auto	ماشین	auto	N;SG	N;NOM;NEUT;SG
ماشین	autom	ماشین	auto	N;SG	N;INS;NEUT;SG
ماشین	vozidla	ماشین	vozidnúť	N;SG	N;NOM;NEUT;SG
ماشین	vozidlo	ماشین	vozidnúť	N;SG	N;NOM;NEUT;SG
شیر	leva	شیر	lev	N;SG	N;ANIM;ACC;MASC;SG
شیر	lev	شیر	lev	N;SG	N;ANIM;NOM;MASC;SG
شیر	mlieko	شیر	mlieko	N;SG	N;NOM;NEUT;SG
سخن	slovo	سخن	slovo	N;SG	N;NOM;NEUT;SG
سخن	slovom	سخن	slovo	N;SG	N;INS;NEUT;SG
نقد	kritika	نقد	kritika	N;SG	N;NOM;FEM;SG
نقد	kritike	نقد	kritika	N;SG	N;DAT;FEM;SG
نقد	kritiku	نقد	kritika	N;SG	N;ACC;FEM;SG
نقد	hotovosť	نقد	hotovosť	N;SG	N;NOM;FEM;SG
نقد	cash	نقد	cash	N;SG	N;INAN;NOM;MASC;SG
محافظت	ochrana	محافظت	ochrana	N;SG	N;NOM;FEM;SG
محافظت	ochranu	محافظت	ochrana	N;SG	N;ACC;FEM;SG
محافظت	ochrana	محافظت	ochrana	N;SG	N;NOM;FEM;SG
تنیس	tenis	تنیس	tenis	N;SG	N;INAN;NOM;MASC;SG
بهار	prameň	بهار	prameň	N;SG	N;INAN;NOM;MASC;SG
بهار	jar	بهار	jar	N;SG	N;NOM;FEM;SG
حکم	rozsudok	حکم	rozsudok	N;SG	N;INAN;NOM;MASC;SG
حکم	úsudok	حکم	úsudok	N;SG	N;INAN;NOM;MASC;SG
حکم	rozsudok	حکم	rozsudok	N;SG	N;INAN;NOM;MASC;SG
حکم	úsudok	حکم	úsudok	N;SG	N;INAN;NOM;MASC;SG
حکم	rozsudok	حکم	rozsudok	N;SG	N;INAN;NOM;MASC;SG
حکم	vetu	حکم	vetu	N;SG	N;ACC;FEM;SG
حکم	veta	حکم	veto	N;SG	N;NOM;FEM;SG
قصد	zámer	قصد	zámer	N;SG	N;INAN;NOM;MASC;SG
قصد	úmysel	قصد	úmysel	N;SG	N;INAN;NOM;MASC;SG
قصد	zámer	قصد	zámer	N;SG	N;INAN;NOM;MASC;SG
قصد	úmysel	قصد	úmysel	N;SG	N;INAN;NOM;MASC;SG
هوای	počasie	هوا	počasie	N;SG	N;NOM;NEUT;SG
هوای	počasí	هوا	počasie	N;SG	N;NOM;NEUT;SG
ماهی	ryba	ماهی	ryba	N;SG	N;NOM;FEM;SG
ماهی	rybka	ماهی	rybka	N;SG	N;NOM;FEM;SG
رم	ríme	رم	rím	N;SG	N;INAN;NOM;MASC;SG
رم	ríma	رم	rím	N;SG	N;INAN;GEN;MASC;SG
رم	ram	رم	ram	N;SG	N;INAN;NOM;MASC;SG
هماهنگ	koordinačná	هماهنگ	koordinačný	ADJ	ADJ;NOM;FEM;SG
هماهنگ	koordinačné	هماهنگ	koordinačný	ADJ	ADJ;NOM;NEUT;SG
کبک	jarabica	کبک	jarabica	N;SG	N;NOM;FEM;SG
مستند	dokument	مستند	dokument	N;SG	N;INAN;NOM;MASC;SG
فرهنگستان	akadémia	فرهنگست	akadémia	N;SG	N;NOM;FEM;SG
جایگاه	bydlisko	جایگاه	bydlisko	N;SG	N;NOM;NEUT;SG
جایگاه	pobyt	جایگاه	pobyt	N;SG	N;INAN;NOM;MASC;SG
جایگاه	resort	جایگاه	resort	N;SG	N;INAN;NOM;MASC;SG
خطوط	čiary	خط	čiara	N;PL	N;NOM;FEM;PL
خطوط	riadkov	خط	riadok	N;PL	N;INAN;GEN;MASC;PL
خطوط	linky	خط	linka	N;PL	N;NOM;FEM;PL
خطوط	riadky	خط	riadok	N;PL	N;INAN;NOM;MASC;PL
خطوط	trate	خط	triata	N;PL	N;NOM;FEM;PL
سالهای	roky	سال	rok	N;PL	N;INAN;NOM;MASC;PL
سالهای	rokov	سال	rok	N;PL	N;INAN;GEN;MASC;PL
زمینی	zemi	زمینی	zem	N;SG	N;DAT;FEM;SG
زمینی	zem	زمینی	zem	N;SG	N;NOM;FEM;SG
نژاد	plemeno	نژاد	plemeno	N;SG	N;NOM;NEUT;SG
نژاد	závod	نژاد	závod	N;SG	N;INAN;NOM;MASC;SG
نژاد	rasa	نژاد	ras	N;SG	N;NOM;FEM;SG
نژاد	rodokmeň	نژاد	rodokmeň	N;SG	N;INAN;NOM;MASC;SG
اروپای	európa	اروپا	európa	N;SG	N;NOM;FEM;SG
اروپای	európu	اروپا	európ	N;SG	N;ACC;FEM;SG
اروپای	európe	اروپا	európa	N;SG	N;DAT;FEM;SG
خاندان	klan	خاندان	klan	N;SG	N;INAN;NOM;MASC;SG
خاندان	klanu	خاندان	klan	N;SG	N;INAN;GEN;MASC;SG
طولانی	dlhý	طولانی	dlhý	ADJ	ADJ;ANIM;NOM;MASC;SG
طولانی	dlhé	طولانی	dlhý	ADJ	ADJ;NOM;NEUT;SG
طولانی	dlhá	طولانی	dlhý	ADJ	ADJ;NOM;FEM;SG
ریشه	koreň	ریشه	koreň	N;SG	N;INAN;NOM;MASC;SG
مریلند	marylande	مریلند	marylande	N;SG	N;INAN;NOM;MASC;SG
سرد	zima	سرد	zima	N;SG	N;NOM;FEM;SG
سرد	chlad	سرد	chlad	N;SG	N;INAN;NOM;MASC;SG
تحقیق	prešetrenie	تحقیق	prešetrenie	N;SG	N;NOM;NEUT;SG
تحقیق	zisťovanie	تحقیق	zisťovanie	N;SG	N;NOM;NEUT;SG
تحقیق	skúmanie	تحقیق	skúmanie	N;SG	N;NOM;NEUT;SG
تحقیق	vyšetrovanie	تحقیق	vyšetrovanie	N;SG	N;NOM;NEUT;SG
تحقیق	prešetrenie	تحقیق	prešetrenie	N;SG	N;NOM;NEUT;SG
تحقیق	vyšetrovanie	تحقیق	vyšetrovanie	N;SG	N;NOM;NEUT;SG
تحقیق	výskum	تحقیق	výskum	N;SG	N;INAN;NOM;MASC;SG
تحقیق	výskumu	تحقیق	výskum	N;SG	N;INAN;GEN;MASC;SG
ریچارد	richard	ریچارد	richard	N;SG	N;ANIM;NOM;MASC;SG
کاتولیک	katolík	کاتولیک	katolík	N;SG	N;ANIM;NOM;MASC;SG
اکلاهما	oklahoma	اکلاهما	oklah	N;SG	N;INAN;NOM;MASC;SG
جنگی	vojna	جنگی	vojna	N;SG	N;NOM;FEM;SG
متوسط	priemerný	متوسط	priemerný	ADJ	ADJ;INAN;NOM;MASC;SG
متوسط	priemerná	متوسط	priemerný	ADJ	ADJ;NOM;FEM;SG
متوسط	priemerné	متوسط	priemerný	ADJ	ADJ;NOM;NEUT;SG
متوسط	stredný	متوسط	stredný	ADJ	ADJ;ANIM;NOM;MASC;SG
متوسط	stredná	متوسط	stredný	ADJ	ADJ;NOM;FEM;SG
متوسط	stredné	متوسط	stredný	ADJ	ADJ;NOM;NEUT;SG
دموکرات	demokrat	دموکر	demokrat	N;SG	N;ANIM;NOM;MASC;SG
دادگاه	tribunál	دادگاه	tribunál	N;SG	N;INAN;NOM;MASC;SG
دادگاه	súd	دادگاه	súd	N;SG	N;INAN;NOM;MASC;SG
دادگاه	dvor	دادگاه	dvor	N;SG	N;INAN;NOM;MASC;SG
دادگاه	súd	دادگاه	súd	N;SG	N;INAN;NOM;MASC;SG
سزار	cézar	سزار	cézar	N;SG	N;ANIM;NOM;MASC;SG
سزار	cesar	سزار	cesar	N;SG	N;ANIM;NOM;MASC;SG
سزار	cézar	سزار	cézar	N;SG	N;ANIM;NOM;MASC;SG
سزار	caesar	سزار	caesar	N;SG	N;ANIM;NOM;MASC;SG
یمن	jemen	یمن	jemen	N;SG	N;INAN;NOM;MASC;SG
یمن	jemene	یمن	jemeno	N;SG	N;DAT;FEM;SG
شناسایی	identifikovanie	شناسایی	identifikovanie	N;SG	N;NOM;NEUT;SG
شناسایی	identifikáciu	شناسایی	identifikácia	N;SG	N;ACC;FEM;SG
شناسایی	identifikácia	شناسایی	identifikácia	N;SG	N;NOM;FEM;SG
شناسایی	identifikáciu	شناسایی	identifikácia	N;SG	N;ACC;FEM;SG
شناسایی	označenie	شناسایی	označenie	N;SG	N;NOM;NEUT;SG
قطر	katar	قطر	katar	N;SG	N;ANIM;NOM;MASC;SG
بند	pásmo	بند	pásmo	N;SG	N;NOM;NEUT;SG
بند	kapela	بند	kapel	N;SG	N;NOM;FEM;SG
بند	odsek	بند	odsek	N;SG	N;INAN;NOM;MASC;SG
بند	odseku	بند	odsek	N;SG	N;INAN;GEN;MASC;SG
ستارگان	hviezd	None	hviezda	N;PL	N;GEN;FEM;PL
ستارگان	hviezdy	None	hviezda	N;PL	N;NOM;FEM;PL
ستارگان	hviezdičky	None	hviezdička	N;PL	N;NOM;FEM;PL
درختان	stromy	درخت	strom	N;PL	N;INAN;NOM;MASC;PL
درختان	stromov	درخت	strom	N;PL	N;INAN;GEN;MASC;PL
نتایج	výsledkoch	نتیجه	výsledok	N;PL	N;INAN;INS;MASC;PL
نتایج	výsledky	نتیجه	výsledok	N;PL	N;INAN;NOM;MASC;PL
نتایج	výsledkov	نتیجه	výsledok	N;PL	N;INAN;GEN;MASC;PL
نتایج	vysledky	نتیجه	vysledok	N;PL	N;INAN;NOM;MASC;PL
اثبات	dôkaz	اثبات	dôkaz	N;SG	N;INAN;NOM;MASC;SG
ادغام	fúzia	None	fúzia	N;SG	N;NOM;FEM;SG
ادغام	zlúčenie	None	zlúčenie	N;SG	N;NOM;NEUT;SG
ادغام	zlúčenie	None	zlúčenie	N;SG	N;NOM;NEUT;SG
ادغام	zlúčenie	None	zlúčenie	N;SG	N;NOM;NEUT;SG
جذب	absorpciu	جذب	absorpcia	N;SG	N;ACC;FEM;SG
جذب	absorpcia	جذب	absorpcia	N;SG	N;NOM;FEM;SG
جذب	príťažlivosť	جذب	príťažlivosť	N;SG	N;NOM;FEM;SG
لباس	odev	لباس	odev	N;SG	N;INAN;NOM;MASC;SG
لباس	oblečenie	لباس	oblečenie	N;SG	N;NOM;NEUT;SG
لباس	oblečenie	لباس	oblečenie	N;SG	N;NOM;NEUT;SG
ترکی	moriak	ترکی	moriak	N;SG	N;ANIM;NOM;MASC;SG
ترکی	turecku	ترکی	turecko	N;SG	N;DAT;MASC;SG
ترکی	turecka	ترکی	turecko	N;SG	N;NOM;FEM;SG
سلام	hello	None	hello	N;SG	N;NOM;MASC;SG
سلام	pokoj	None	pokoj	N;SG	N;INAN;NOM;MASC;SG
سلام	mier	None	mier	N;SG	N;INAN;NOM;MASC;SG
سلام	mieru	None	mier	N;SG	N;ACC;FEM;SG
تحلیل	rozbor	تحلیل	rozbor	N;SG	N;INAN;NOM;MASC;SG
تحلیل	analýza	تحلیل	analýza	N;SG	N;NOM;FEM;SG
تحلیل	analýzu	تحلیل	analýza	N;SG	N;ACC;FEM;SG
ریاضی	matematiku	ریاضی	matematika	N;SG	N;ACC;FEM;SG
ریاضی	matematika	ریاضی	matematika	N;SG	N;NOM;FEM;SG
ریاضی	matematiku	ریاضی	matematika	N;SG	N;ACC;FEM;SG
ریاضی	matematika	ریاضی	matematika	N;SG	N;NOM;FEM;SG
همچنان	stále	همچنان	stále	ADV	ADV
تاریخچه	histórii	تاریخچه	história	N;SG	N;DAT;FEM;SG
تاریخچه	históriu	تاریخچه	história	N;SG	N;ACC;FEM;SG
تاریخچه	história	تاریخچه	história	N;SG	N;NOM;FEM;SG
نوشتار	doklad	نوشتار	doklad	N;SG	N;INAN;NOM;MASC;SG
نوشتار	dokument	نوشتار	dokument	N;SG	N;INAN;NOM;MASC;SG
نوشتار	písomnosť	نوشتار	písomnosť	N;SG	N;NOM;FEM;SG
نوشتار	dokumentu	نوشتار	dokument	N;SG	N;INAN;GEN;MASC;SG
نقره	striebro	نقره	striebro	N;SG	N;NOM;NEUT;SG
نقره	silver	نقره	silver	N;SG	N;ANIM;NOM;MASC;SG
آواز	spev	آواز	spev	N;SG	N;INAN;NOM;MASC;SG
آواز	spievanie	آواز	spievanie	N;SG	N;NOM;NEUT;SG
آواز	pesnička	آواز	pesnička	N;SG	N;NOM;FEM;SG
آواز	pieseň	آواز	pieseň	N;SG	N;NOM;FEM;SG
آواز	skladba	آواز	skladba	N;SG	N;NOM;FEM;SG
گلوب	glóbus	گلوب	glóbus	N;SG	N;INAN;NOM;MASC;SG
نظرات	stanoviská	نظر	stanovisko	N;PL	N;NOM;NEUT;PL
نظرات	stanovísk	نظر	stanovísky	N;PL	N;GEN;FEM;PL
نظرات	názory	نظر	názor	N;PL	N;INAN;NOM;MASC;PL
نظرات	pripomienky	نظر	pripomienka	N;PL	N;NOM;FEM;PL
نظرات	komentáre	نظر	komentár	N;PL	N;INAN;NOM;MASC;PL
نظرات	komentárov	نظر	komentár	N;PL	N;ANIM;GEN;MASC;PL
مرز	hranicu	مرز	hranica	N;SG	N;ACC;FEM;SG
مرز	hranica	مرز	hranica	N;SG	N;NOM;FEM;SG
مرز	hranica	مرز	hranica	N;SG	N;NOM;FEM;SG
رویدادهای	udalostí	رویداد	udalosť	N;PL	N;GEN;FEM;PL
رویدادهای	podujatia	رویداد	podujatie	N;PL	N;NOM;NEUT;PL
رویدادهای	udalosti	رویداد	udalosť	N;PL	N;NOM;FEM;PL
روستاها	dedín	روستا	dedina	N;PL	N;GEN;FEM;PL
روستاها	dediny	روستا	dedina	N;PL	N;NOM;FEM;PL
روستاها	obce	روستا	obec	N;PL	N;NOM;FEM;PL
گیاه	závod	گیاه	závod	N;SG	N;INAN;NOM;MASC;SG
گیاه	rastlina	گیاه	rastlina	N;SG	N;NOM;FEM;SG
فرزندان	synovia	فرزند	syn	N;PL	N;ANIM;NOM;MASC;PL
فرزندان	synov	فرزند	syn	N;PL	N;ANIM;ACC;MASC;PL
فرزندان	deti	فرزند	dieťa	N;PL	N;NOM;NEUT;PL
تدریس	výučba	تدریس	výučba	N;SG	N;NOM;FEM;SG
تدریس	učenie	تدریس	učenie	N;SG	N;NOM;NEUT;SG
تدریس	vyučovanie	تدریس	vyučovanie	N;SG	N;NOM;NEUT;SG
امپراتور	cisára	امپراتور	cisár	N;SG	N;ANIM;ACC;MASC;SG
امپراتور	vládca	امپراتور	vládca	N;SG	N;ANIM;NOM;MASC;SG
امپراتور	cisár	امپراتور	cisár	N;SG	N;ANIM;NOM;MASC;SG
خانگی	domáci	خانگی	domáci	N;SG	N;ANIM;NOM;MASC;SG
خانگی	domácu	خانگی	domáci	N;SG	N;ACC;FEM;SG
نویسندگی	písanie	نویسندگی	písanie	N;SG	N;NOM;NEUT;SG
حاکم	vládca	حاکم	vládca	N;SG	N;ANIM;NOM;MASC;SG
حاکم	vládcu	حاکم	vládca	N;SG	N;ANIM;ACC;MASC;SG
حاکم	guvernérom	حاکم	guvernér	N;SG	N;ANIM;INS;MASC;SG
حاکم	guvernéra	حاکم	guvernéra	N;SG	N;ANIM;ACC;MASC;SG
بندر	harbor	بندر	harbor	N;SG	N;INAN;NOM;MASC;SG
بندر	prístav	بندر	prístava	N;SG	N;INAN;NOM;MASC;SG
بندر	prístavu	بندر	prístava	N;SG	N;INAN;GEN;MASC;SG
بندر	prístav	بندر	prístava	N;SG	N;INAN;NOM;MASC;SG
بندر	port	بندر	port	N;SG	N;INAN;NOM;MASC;SG
بندر	bandar	بندر	bandar	N;SG	N;NOM;MASC;SG
چینی	číňan	چینی	číňan	N;SG	N;ANIM;NOM;MASC;SG
اینترنتی	internete	اینترنتی	internet	N;SG	N;INAN;NOM;MASC;SG
اینترنتی	internetom	اینترنتی	internet	N;SG	N;INAN;INS;MASC;SG
اینترنتی	internet	اینترنتی	internet	N;SG	N;INAN;NOM;MASC;SG
هزینه	výdavok	هزینه	výdavok	N;SG	N;INAN;NOM;MASC;SG
آرکانزاس	arkansase	آرکانزاس	arkansas	N;SG	N;INAN;NOM;MASC;SG
همزمان	zároveň	همزمان	zároveň	ADV	ADV
همزمان	simultánne	همزمان	simultánne	ADV	ADV
همزمان	súčasne	همزمان	súčasne	ADV	ADV
همزمان	súbežne	همزمان	súbežne	ADV	ADV
اتاق	miestnosť	None	miestnosť	N;SG	N;NOM;FEM;SG
اتاق	izbu	None	izba	N;SG	N;ACC;FEM;SG
اتاق	izba	None	izba	N;SG	N;NOM;FEM;SG
نسل	generácia	نسل	generácia	N;SG	N;NOM;FEM;SG
نسل	generáciu	نسل	generácia	N;SG	N;ACC;FEM;SG
نسل	generovanie	نسل	generovanie	N;SG	N;NOM;NEUT;SG
نسل	osiva	نسل	osiva	N;SG	N;INAN;GEN;MASC;SG
نسل	semeno	نسل	semeno	N;SG	N;NOM;NEUT;SG
نسل	osivo	نسل	osivo	N;SG	N;INAN;NOM;MASC;SG
طبقه	podlaha	طبقه	podlaha	N;SG	N;NOM;FEM;SG
طبقه	podlaha	طبقه	podlaha	N;SG	N;NOM;FEM;SG
طبقه	poschodie	طبقه	poschodie	N;SG	N;NOM;NEUT;SG
روند	trend	روند	trend	N;SG	N;INAN;NOM;MASC;SG
روند	tendencia	روند	tendencia	N;SG	N;NOM;FEM;SG
روند	proces	روند	proces	N;SG	N;INAN;NOM;MASC;SG
روند	postup	روند	postup	N;SG	N;INAN;NOM;MASC;SG
روند	konanie	روند	konanie	N;SG	N;NOM;NEUT;SG
قیمت	cena	قیمت	cena	N;SG	N;NOM;FEM;SG
قیمت	cene	قیمت	cena	N;SG	N;DAT;FEM;SG
ضبط	zaznamenanie	None	zaznamenanie	N;SG	N;NOM;NEUT;SG
ضبط	záznam	None	záznam	N;SG	N;INAN;NOM;MASC;SG
ضبط	zaznamenávanie	None	zaznamenávanie	N;SG	N;NOM;NEUT;SG
ضبط	nahrávanie	None	nahrávanie	N;SG	N;NOM;NEUT;SG
ضبط	záznam	None	záznam	N;SG	N;INAN;NOM;MASC;SG
ضبط	nahrávanie	None	nahrávanie	N;SG	N;NOM;NEUT;SG
مستقر	umiestnený	مستقر	umiestnený	ADJ	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
هفتم	siedma	هفتم	siedmy	ADJ	ADJ;NOM;FEM;SG
هفتم	siedmy	هفتم	siedmy	ADJ	ADJ;INAN;NOM;MASC;SG
هفتم	siedmej	هفتم	siedmy	ADJ	ADJ;GEN;FEM;SG
هفتم	siedmeho	هفتم	siedmy	ADJ	ADJ;GEN;NEUT;SG
هفتم	siedme	هفتم	siedmy	ADJ	ADJ;NOM;NEUT;SG
قابلیت	schopnosť	قابلیت	schopnosť	N;SG	N;NOM;FEM;SG
قابلیت	schopnosť	قابلیت	schopnosť	N;SG	N;NOM;FEM;SG
صلح	pokoj	صلح	pokoj	N;SG	N;INAN;NOM;MASC;SG
صلح	mier	صلح	mier	N;SG	N;INAN;NOM;MASC;SG
صلح	mieru	صلح	mier	N;SG	N;ACC;FEM;SG
نیازمند	potrebné	نیازمند	potrebný	ADJ	ADJ;NOM;NEUT;SG
اعداد	počty	اعداد	počet	N;PL	N;INAN;NOM;MASC;PL
اعداد	čísla	اعداد	číslo	N;PL	N;NOM;NEUT;PL
توانایی	schopnosť	توانایی	schopnosť	N;SG	N;NOM;FEM;SG
ویندوز	windows	ویندوز	windows	N;SG	N;NOM;MASC;SG
نصب	inštalácia	نصب	inštalácia	N;SG	N;NOM;FEM;SG
نصب	inštaláciu	نصب	inštalácia	N;SG	N;ACC;FEM;SG
نصب	montáž	نصب	montáž	N;SG	N;NOM;FEM;SG
نصب	zariadenie	نصب	zariadenie	N;SG	N;NOM;NEUT;SG
نصب	inštalovanie	نصب	inštalovanie	N;SG	N;NOM;NEUT;SG
نصب	inštalácia	نصب	inštalácia	N;SG	N;NOM;FEM;SG
نصب	inštalácia	نصب	inštalácia	N;SG	N;NOM;FEM;SG
هندی	indián	هندی	indián	N;SG	N;ANIM;NOM;MASC;SG
موج	vlna	موج	vlna	N;SG	N;NOM;FEM;SG
موج	vlnu	موج	vln	N;SG	N;ACC;FEM;SG
نوشت	písať	نوشت#نویس	písať	V;SG;3;PST	V;IPFV;POS;NFIN
نوشت	napísať	نوشت#نویس	napísať	V;SG;3;PST	V;PFV;POS;NFIN
قلمرو	územie	قلمرو	územie	N;SG	N;NOM;NEUT;SG
قلمرو	teritórium	قلمرو	teritórium	N;SG	N;NOM;NEUT;SG
قلمرو	ríša	قلمرو	ríša	N;SG	N;NOM;FEM;SG
کشیده	ťahal	کشید#کش	ťahať	V;SG;3;V.PTCP	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
آبشار	vodopád	آبشار	vodopád	N;SG	N;INAN;NOM;MASC;SG
ویسکانسین	wisconsine	ویسکانسین	wisconsine	N;SG	N;NOM;FEM;SG
تالار	komora	تالار	komora	N;SG	N;NOM;FEM;SG
تالار	hala	تالار	hať	N;SG	N;NOM;FEM;SG
تالار	sála	تالار	sála	N;SG	N;NOM;FEM;SG
تالار	sieň	تالار	sieň	N;SG	N;NOM;FEM;SG
مذهب	vyznanie	مذهب	vyznanie	N;SG	N;NOM;NEUT;SG
مذهب	náboženstvo	مذهب	náboženstvo	N;SG	N;NOM;NEUT;SG
نظارت	sledovanie	نظارت	sledovanie	N;SG	N;NOM;NEUT;SG
نظارت	monitoring	نظارت	monitoring	N;SG	N;INAN;NOM;MASC;SG
نظارت	monitorovanie	نظارت	monitorovanie	N;SG	N;NOM;NEUT;SG
نظارت	monitor	نظارت	monitor	N;SG	N;INAN;NOM;MASC;SG
نظارت	dohľad	نظارت	dohľad	N;SG	N;INAN;NOM;MASC;SG
نظارت	dozor	نظارت	dozor	N;SG	N;INAN;NOM;MASC;SG
نظارت	dohľad	نظارت	dohľad	N;SG	N;INAN;NOM;MASC;SG
نظارت	sledovanie	نظارت	sledovanie	N;SG	N;NOM;NEUT;SG
نظارت	dozor	نظارت	dozor	N;SG	N;INAN;NOM;MASC;SG
آسیب	poškodenie	آسیب	poškodenie	N;SG	N;NOM;NEUT;SG
احتمالاً	pravdepodobne	احتمالاً	pravdepodobne	ADV	ADV
الجزایر	alžírsku	الجزایر	alžírsky	N;SG	N;NOM;FEM;SG
بیت	rytmus	بیت	rytmus	N;SG	N;INAN;NOM;MASC;SG
بیت	bit	بیت	bit	N;SG	N;INAN;NOM;MASC;SG
لرستان	bronz	لرستان	bronz	N;SG	N;INAN;NOM;MASC;SG
نواحی	okresov	ناحیه	okres	N;PL	N;INAN;GEN;MASC;PL
نواحی	obvody	ناحیه	obvod	N;PL	N;INAN;NOM;MASC;PL
نواحی	plochy	ناحیه	plocha	N;PL	N;NOM;FEM;PL
نواحی	oblasti	ناحیه	oblasť	N;PL	N;NOM;FEM;PL
عناصر	prvkov	عنصر	prvok	N;PL	N;INAN;GEN;MASC;PL
عناصر	prvky	عنصر	prvok	N;PL	N;INAN;NOM;MASC;PL
