per	pentru	per	pentru	ADP	ADP;ACC
difesa	apărare	difesa	apărare	N;FEM;SG	N;INDF;FEM;SG
difesa	aparare	difesa	aparare	N;FEM;SG	N;INDF;FEM;SG
americano	american	americano	american	ADJ;MASC;SG	ADJ;INDF;MASC;SG
americano	americană	americano	american	ADJ;MASC;SG	ADJ;INDF;FEM;SG
americano	americancă	americano	americanc	ADJ;MASC;SG	ADJ;INDF;FEM;SG
accordo	coarda	accordo	coardă	N;MASC;SG	N;DEF;FEM;SG
accordo	coardă	accordo	coardă	N;MASC;SG	N;INDF;FEM;SG
accordo	acordul	accordo	acord	N;MASC;SG	N;DEF;MASC;SG
accordo	acord	accordo	acord	N;MASC;SG	N;INDF;MASC;SG
personale	personala	personale	personal	ADJ;SG	ADJ;DEF;FEM;SG
personale	personală	personale	personal	ADJ;SG	ADJ;INDF;FEM;SG
dimensioni	dimensiunile	dimensione	dimensiune	N;FEM;PL	N;DEF;FEM;PL
dimensioni	dimensiuni	dimensione	dimensiune	N;FEM;PL	N;INDF;FEM;PL
completamente	complet	completamente	complet	ADV	ADV
completamente	total	completamente	total	ADV	ADV
radio	radio	radio	radio	N;FEM	N;INDF;MASC;SG
radio	radiouri	radio	radio	N;FEM	N;INDF;FEM;PL
records	discuri	records	disc	N;MASC	N;INDF;FEM;PL
records	records	records	records	N;MASC	N;INDF;MASC;SG
records	înregistrări	records	înregistrare	N;MASC	N;INDF;FEM;PL
records	recorduri	records	record	N;MASC	N;INDF;FEM;PL
sette	şapte	sette	şapte	NUM	NUM;PL
sette	șapte	sette	șapte	NUM	NUM;PL
sette	sapte	sette	sapt	NUM	NUM;PL
capitale	capitala	capitale	capitală	N;FEM;SG	N;DEF;FEM;SG
capitale	capitală	capitale	capitală	N;FEM;SG	N;INDF;FEM;SG
capitale	capital	capitale	capital	N;FEM;SG	N;INDF;MASC;SG
competizioni	concursuri	competizione	concurs	N;FEM;PL	N;INDF;FEM;PL
situazione	situatie	situazione	situatie	N;FEM;SG	N;INDF;FEM;SG
situazione	situația	situazione	situație	N;FEM;SG	N;DEF;FEM;SG
situazione	situaţia	situazione	situaţia	N;FEM;SG	N;DEF;FEM;SG
situazione	situație	situazione	situație	N;FEM;SG	N;INDF;FEM;SG
parole	cuvintele	parola	cuvânt	N;FEM;PL	N;DEF;FEM;PL
parole	cuvinte	parola	cuvânt	N;FEM;PL	N;INDF;FEM;PL
parole	vorbe	parola	vorbă	N;FEM;PL	N;INDF;FEM;PL
aiuto	ajutor	aiuto	ajutor	N;MASC;SG	N;INDF;MASC;SG
effetti	efectele	effetto	efect	N;MASC;PL	N;DEF;FEM;PL
effetti	efecte	effetto	efect	N;MASC;PL	N;INDF;FEM;PL
greco	grecesc	greco	grecesc	ADJ;MASC;SG	ADJ;INDF;MASC;SG
scopo	scopul	scopo	scop	N;MASC;SG	N;DEF;MASC;SG
scopo	scop	scopo	scop	N;MASC;SG	N;INDF;MASC;SG
idea	idee	idea	idee	N;FEM;SG	N;INDF;FEM;SG
idea	ideea	idea	idee	N;FEM;SG	N;DEF;FEM;SG
idea	idea	idea	idee	N;FEM;SG	N;DEF;FEM;SG
madonna	madonna	madonna	madonna	N;FEM;SG	N;DEF;FEM;SG
rivista	revista	rivista	revistă	N;FEM;SG	N;DEF;FEM;SG
rivista	revistă	rivista	revistă	N;FEM;SG	N;INDF;FEM;SG
santo	santo	santo	santo	N;MASC;SG	N;INDF;MASC;SG
parco	park	parco	park	N;MASC;SG	N;INDF;MASC;SG
parco	parc	parco	parc	N;MASC;SG	N;INDF;MASC;SG
parco	parcul	parco	parc	N;MASC;SG	N;DEF;MASC;SG
resto	odihnă	resto	odihnă	N;MASC;SG	N;INDF;FEM;SG
resto	odihna	resto	odihnă	N;MASC;SG	N;DEF;FEM;SG
romana	romană	romano	roman	ADJ;FEM;SG	ADJ;INDF;FEM;SG
otto	opt	otto	opt	NUM	NUM;PL
direzione	direcţia	direzione	direchi	N;FEM;SG	N;DEF;FEM;SG
direzione	direcție	direzione	direcție	N;FEM;SG	N;INDF;FEM;SG
direzione	directie	direzione	directie	N;FEM;SG	N;INDF;FEM;SG
direzione	direcția	direzione	direcție	N;FEM;SG	N;DEF;FEM;SG
marina	marina	marina	marină	N;FEM;SG	N;DEF;FEM;SG
richiesta	anchetă	richiesta	anchetă	N;FEM;SG	N;INDF;FEM;SG
richiesta	ancheta	richiesta	anchetă	N;FEM;SG	N;DEF;FEM;SG
richiesta	solicitare	richiesta	solicitare	N;FEM;SG	N;INDF;FEM;SG
richiesta	cererea	richiesta	cerere	N;FEM;SG	N;DEF;FEM;SG
richiesta	cerere	richiesta	cerere	N;FEM;SG	N;INDF;FEM;SG
editore	editor	editore	editor	N;MASC;SG	N;INDF;MASC;SG
editore	editura	editore	editură	N;MASC;SG	N;DEF;FEM;SG
editore	editorul	editore	editor	N;MASC;SG	N;DEF;MASC;SG
editore	redactor	editore	redactor	N;MASC;SG	N;INDF;MASC;SG
editore	editor	editore	editor	N;MASC;SG	N;INDF;MASC;SG
risultato	rezultatul	risultato	rezultat	N;MASC;SG	N;DEF;MASC;SG
risultato	rezultat	risultato	rezultat	N;MASC;SG	N;INDF;MASC;SG
mostra	arată	mostrare	arăta	V;IND;SG;3;PRS;FIN	V;IND;3;PRS;FIN
mostra	afișează	mostrare	afișa	V;IND;SG;3;PRS;FIN	V;IND;3;PRS;FIN
duca	ducele	duca	duce	N;MASC;SG	N;DEF;MASC;SG
carica	sarcină	carica	sarcină	N;FEM;SG	N;INDF;FEM;SG
carica	încărcare	carica	încărcare	N;FEM;SG	N;INDF;FEM;SG
votazione	vot	votazione	vot	N;FEM;SG	N;INDF;MASC;SG
votazione	votare	votazione	votare	N;FEM;SG	N;INDF;FEM;SG
votazione	votul	votazione	vot	N;FEM;SG	N;DEF;MASC;SG
votazione	votarea	votazione	votare	N;FEM;SG	N;DEF;FEM;SG
sociale	socială	sociale	social	ADJ;SG	ADJ;INDF;FEM;SG
maschile	masculin	maschile	masculin	ADJ;SG	ADJ;INDF;MASC;SG
maschile	masculin	maschile	masculin	ADJ;SG	ADJ;INDF;MASC;SG
cose	lucrurile	cosa	lucru	N;FEM;PL	N;DEF;FEM;PL
cose	lucruri	cosa	lucru	N;FEM;PL	N;INDF;FEM;PL
prova	încearcă	provare	încerca	V;IND;SG;3;PRS;FIN	V;IND;3;PRS;FIN
qualità	calitate	qualità	calitate	N;FEM	N;INDF;FEM;SG
qualità	calitatea	qualità	calitate	N;FEM	N;DEF;FEM;SG
black	black	black	black	N	N;INDF;MASC;SG
minuti	minutele	minuto	minut	N;MASC;PL	N;DEF;FEM;PL
minuti	minute	minuto	minut	N;MASC;PL	N;INDF;FEM;PL
stella	stella	stella	stella	N;FEM;SG	N;DEF;FEM;SG
stella	vedeta	stella	vedeta	N;FEM;SG	N;DEF;FEM;SG
stella	steaua	stella	stea	N;FEM;SG	N;DEF;FEM;SG
porto	portul	porto	port	N;MASC;SG	N;DEF;MASC;SG
porto	port	porto	port	N;MASC;SG	N;INDF;MASC;SG
angelo	inger	angelo	inger	N;MASC;SG	N;INDF;MASC;SG
angelo	înger	angelo	înger	N;MASC;SG	N;INDF;MASC;SG
angelo	angel	angelo	angel	N;MASC;SG	N;INDF;MASC;SG
tecnica	tehnică	tecnica	tehnică	N;FEM;SG	N;INDF;FEM;SG
tecnica	tehnică	tecnica	tehnică	N;FEM;SG	N;INDF;FEM;SG
tecnica	tehnica	tecnica	tehnică	N;FEM;SG	N;DEF;FEM;SG
lega	aliaj	lega	aliaj	N;FEM;SG	N;INDF;MASC;SG
lega	league	lega	league	N;FEM;SG	N;INDF;MASC;SG
lega	ligii	lega	ligă	N;FEM;SG	N;DEF;FEM;SG
lega	liga	lega	ligă	N;FEM;SG	N;DEF;FEM;SG
lega	ligă	lega	ligă	N;FEM;SG	N;INDF;FEM;SG
speciale	specială	speciale	special	ADJ;SG	ADJ;INDF;FEM;SG
speciale	speciala	speciale	special	ADJ;SG	ADJ;DEF;FEM;SG
azienda	companie	azienda	companie	N;FEM;SG	N;INDF;FEM;SG
azienda	compania	azienda	companie	N;FEM;SG	N;DEF;FEM;SG
artista	artistă	artista	artistă	N;SG	N;INDF;FEM;SG
artista	artista	artista	artista	N;SG	N;DEF;FEM;SG
artista	artistul	artista	artist	N;SG	N;DEF;MASC;SG
artista	artist	artista	artist	N;SG	N;INDF;MASC;SG
pure	pur	pure	pur	ADV	ADV
record	record	record	record	N;MASC	N;INDF;MASC;SG
record	înregistrare	record	înregistrare	N;MASC	N;INDF;FEM;SG
record	discuri	record	disc	N;MASC	N;INDF;FEM;PL
record	records	record	records	N;MASC	N;INDF;MASC;SG
record	înregistrări	record	înregistrare	N;MASC	N;INDF;FEM;PL
record	recorduri	record	record	N;MASC	N;INDF;FEM;PL
diventa	devine	diventare	deveni	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
mercato	bazar	mercato	bazar	N;MASC;SG	N;INDF;MASC;SG
mercato	piață	mercato	piață	N;MASC;SG	N;INDF;FEM;SG
mercato	piața	mercato	piață	N;MASC;SG	N;DEF;FEM;SG
mercato	piaţă	mercato	piaţă	N;MASC;SG	N;INDF;FEM;SG
mercato	piaţa	mercato	piagă	N;MASC;SG	N;DEF;FEM;SG
mercato	piata	mercato	piată	N;MASC;SG	N;DEF;FEM;SG
mercato	market	mercato	market	N;MASC;SG	N;INDF;MASC;SG
versioni	versiunile	versione	versiune	N;FEM;PL	N;DEF;FEM;PL
versioni	versiuni	versione	versiune	N;FEM;PL	N;INDF;FEM;PL
giocatori	jucători	giocatore	jucător	N;MASC;PL	N;INDF;MASC;PL
giocatori	jucatori	giocatore	jucator	N;MASC;PL	N;INDF;MASC;PL
giocatori	jucătorii	giocatore	jucător	N;MASC;PL	N;DEF;MASC;PL
chiamata	sună	chiamare	suna	V;FEM;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
stagioni	anotimpurile	stagione	anotimp	N;FEM;PL	N;DEF;FEM;PL
stagioni	sezoane	stagione	sezon	N;FEM;PL	N;INDF;FEM;PL
stagioni	anotimpuri	stagione	anotimp	N;FEM;PL	N;INDF;FEM;PL
sale	salt	sala	salt	N;MASC;SG	N;INDF;MASC;SG
sale	sarea	sala	sare	N;MASC;SG	N;DEF;FEM;SG
sale	sare	sala	sare	N;MASC;SG	N;INDF;FEM;SG
libri	cărţi	libro	care	N;MASC;PL	N;INDF;FEM;PL
libri	carti	libro	carti	N;MASC;PL	N;INDF;FEM;PL
libri	cărți	libro	carte	N;MASC;PL	N;INDF;FEM;PL
border	frontiera	bordere	frontieră	N	N;DEF;FEM;SG
border	granita	bordere	granită	N	N;DEF;FEM;SG
border	frontieră	bordere	frontieră	N	N;INDF;FEM;SG
trovare	găsiți	trovare	găsi	V;NFIN	V;IND;PL;2;IPFV;FIN
trovare	găseşte	trovare	găsea	V;NFIN	V;IND;SG;3;PRS;FIN
trovare	găsește	trovare	găsi	V;NFIN	V;IND;SG;3;PRS;FIN
natura	natură	natura	natură	N;FEM;SG	N;INDF;FEM;SG
natura	natura	natura	natură	N;FEM;SG	N;DEF;FEM;SG
tennis	tenisul	tennis	tenis	N;MASC;SG	N;DEF;MASC;SG
tennis	tenis	tennis	tenis	N;MASC;SG	N;INDF;MASC;SG
capacità	capacități	capacità	capacitate	N;FEM	N;INDF;FEM;PL
capacità	capacitățile	capacità	capacitate	N;FEM	N;DEF;FEM;PL
capacità	capacitatea	capacità	capacitate	N;FEM	N;DEF;FEM;SG
capacità	capacitate	capacità	capacitate	N;FEM	N;INDF;FEM;SG
capacità	abilitate	capacità	abilitate	N;FEM	N;INDF;FEM;SG
capacità	capacitatea	capacità	capacitate	N;FEM	N;DEF;FEM;SG
capacità	abilitatea	capacità	abilitate	N;FEM	N;DEF;FEM;SG
capacità	capacitate	capacità	capacitate	N;FEM	N;INDF;FEM;SG
dare	dați	dare	da	V;NFIN	V;IND;PL;2;IPFV;FIN
dare	dă	dare	da	V;NFIN	V;IND;SG;3;PRS;FIN
buona	buna	buono	bun	ADJ;FEM;SG	ADJ;DEF;FEM;SG
buona	bun	buono	bun	ADJ;FEM;SG	ADJ;INDF;MASC;SG
nave	vas	nave	vas	N;FEM;SG	N;INDF;MASC;SG
nave	navă	nave	navă	N;FEM;SG	N;INDF;FEM;SG
nave	recipient	nave	recipient	N;FEM;SG	N;INDF;MASC;SG
nave	nava	nave	navă	N;FEM;SG	N;DEF;FEM;SG
nave	navă	nave	navă	N;FEM;SG	N;INDF;FEM;SG
nave	vapor	nave	vapor	N;FEM;SG	N;INDF;MASC;SG
nave	corabie	nave	corabie	N;FEM;SG	N;INDF;FEM;SG
estate	vara	estate	vară	N;FEM;SG	N;DEF;FEM;SG
estate	vară	estate	vară	N;FEM;SG	N;INDF;FEM;SG
pubblica	public	pubblico	public	ADJ;FEM;SG	ADJ;INDF;MASC;SG
giappone	japonia	giappore	japonie	N;MASC;SG	N;DEF;FEM;SG
volume	volumul	volume	volum	N;MASC;SG	N;DEF;MASC;SG
volume	volum	volume	volum	N;MASC;SG	N;INDF;MASC;SG
fuoco	focul	fuoco	foc	N;MASC;SG	N;DEF;MASC;SG
fuoco	incendiu	fuoco	incendiu	N;MASC;SG	N;INDF;MASC;SG
fuoco	foc	fuoco	foc	N;MASC;SG	N;INDF;MASC;SG
differenza	diferența	differenza	diferență	N;FEM;SG	N;DEF;FEM;SG
differenza	diferență	differenza	diferență	N;FEM;SG	N;INDF;FEM;SG
differenza	diferenta	differenza	diferent	N;FEM;SG	N;DEF;FEM;SG
gol	obiectivele	gol	obiectiv	N;MASC	N;DEF;FEM;PL
gol	goluri	gol	gol	N;MASC	N;INDF;FEM;PL
gol	obiective	gol	obiectiv	N;MASC	N;INDF;FEM;PL
gol	gol	gol	gol	N;MASC	N;INDF;MASC;SG
gol	obiectiv	gol	obiectiv	N;MASC	N;INDF;MASC;SG
gol	scopul	gol	scop	N;MASC	N;DEF;MASC;SG
campagna	campanie	campagna	campanie	N;FEM;SG	N;INDF;FEM;SG
campagna	campaniei	campagna	campanie	N;FEM;SG	N;DEF;FEM;SG
campagna	campania	campagna	campanie	N;FEM;SG	N;DEF;FEM;SG
accesso	access	accesso	access	N;MASC;SG	N;INDF;MASC;SG
accesso	acces	accesso	acces	N;MASC;SG	N;INDF;MASC;SG
accesso	accesul	accesso	acces	N;MASC;SG	N;DEF;MASC;SG
accesso	conectare	accesso	conectare	N;MASC;SG	N;INDF;FEM;SG
accesso	autentificare	accesso	autentificare	N;MASC;SG	N;INDF;FEM;SG
organizzazione	organizare	organizzazione	organizare	N;FEM;SG	N;INDF;FEM;SG
organizzazione	organizația	organizzazione	organizație	N;FEM;SG	N;DEF;FEM;SG
organizzazione	organizație	organizzazione	organizație	N;FEM;SG	N;INDF;FEM;SG
organizzazione	organizare	organizzazione	organizare	N;FEM;SG	N;INDF;FEM;SG
organizzazione	organizația	organizzazione	organizație	N;FEM;SG	N;DEF;FEM;SG
organizzazione	organizarea	organizzazione	organizare	N;FEM;SG	N;DEF;FEM;SG
organizzazione	organizație	organizzazione	organizație	N;FEM;SG	N;INDF;FEM;SG
link	legătura	link	legătură	N;MASC	N;DEF;FEM;SG
link	legătură	link	legătură	N;MASC	N;INDF;FEM;SG
link	link	link	link	N;MASC	N;INDF;MASC;SG
link	linkul	link	link	N;MASC	N;DEF;MASC;SG
link	linkuri	link	link	N;MASC	N;INDF;FEM;PL
link	legaturi	link	legatură	N;MASC	N;INDF;FEM;PL
link	linkurile	link	link	N;MASC	N;DEF;FEM;PL
link	legături	link	legătură	N;MASC	N;INDF;FEM;PL
lago	lago	lago	lago	N;MASC;SG	N;INDF;MASC;SG
lago	lacul	lago	lac	N;MASC;SG	N;DEF;MASC;SG
lago	lac	lago	lac	N;MASC;SG	N;INDF;MASC;SG
canale	canal	canale	canal	N;MASC;SG	N;INDF;MASC;SG
canale	canal	canale	canal	N;MASC;SG	N;INDF;MASC;SG
canale	canalul	canale	canal	N;MASC;SG	N;DEF;MASC;SG
canale	channel	canale	channel	N;MASC;SG	N;INDF;MASC;SG
popolare	popular	popolare	popular	ADJ;SG	ADJ;INDF;MASC;SG
popolare	populară	popolare	popular	ADJ;SG	ADJ;INDF;FEM;SG
rimane	rămâne	rimanere	rămâne	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
ufficiali	ofițerii	ufficiale	ofițer	N;MASC;PL	N;DEF;MASC;PL
ufficiali	ofițeri	ufficiale	ofițer	N;MASC;PL	N;INDF;MASC;PL
ufficiali	ofiteri	ufficiale	ofiteri	N;MASC;PL	N;INDF;MASC;PL
viaggio	voiaj	viaggio	voiaj	N;MASC;SG	N;INDF;MASC;SG
viaggio	călătorie	viaggio	călătorie	N;MASC;SG	N;INDF;FEM;SG
viaggio	calatorie	viaggio	calatorie	N;MASC;SG	N;INDF;FEM;SG
viaggio	călătorie	viaggio	călătorie	N;MASC;SG	N;INDF;FEM;SG
viaggio	excursie	viaggio	excursie	N;MASC;SG	N;INDF;FEM;SG
viaggio	trip	viaggio	trip	N;MASC;SG	N;INDF;MASC;SG
viaggio	călătorie	viaggio	călătorie	N;MASC;SG	N;INDF;FEM;SG
tappa	etapa	tappa	etapă	N;FEM;SG	N;DEF;FEM;SG
tappa	etapă	tappa	etapă	N;FEM;SG	N;INDF;FEM;SG
tappa	stadiul	tappa	stadiu	N;FEM;SG	N;DEF;MASC;SG
ponte	pod	ponte	pod	N;MASC;SG	N;INDF;MASC;SG
ponte	podul	ponte	pod	N;MASC;SG	N;DEF;MASC;SG
ponte	punte	ponte	punte	N;MASC;SG	N;INDF;FEM;SG
ponte	puntea	ponte	puntea	N;MASC;SG	N;DEF;FEM;SG
ponte	punte	ponte	punte	N;MASC;SG	N;INDF;FEM;SG
ponte	puntea	ponte	puntea	N;MASC;SG	N;DEF;FEM;SG
ponte	ponte	ponte	ponte	N;MASC;SG	N;INDF;MASC;SG
materiale	materialul	materiale	material	N;MASC;SG	N;DEF;MASC;SG
materiale	material	materiale	material	N;MASC;SG	N;INDF;MASC;SG
pallacanestro	basket	pallacanestro	basket	N;FEM	N;INDF;MASC;SG
pallacanestro	baschet	pallacanestro	baschet	N;FEM	N;INDF;MASC;SG
comprende	include	comprendere	include	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
fisica	fizica	fisica	fizică	N;FEM;SG	N;DEF;FEM;SG
pilota	pilot	pilota	pilot	N;MASC;SG	N;INDF;MASC;SG
cancellare	șterge	cancellare	șterge	V;NFIN	V;IND;SG;3;PRS;FIN
cancellare	sterge	cancellare	sterge	V;NFIN	V;IND;SG;3;PRS;FIN
contiene	conţine	contenere	conţine	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
contiene	conține	contenere	conține	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
contiene	contine	contenere	contin	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
armi	armele	arma	armă	N;FEM;PL	N;DEF;FEM;PL
armi	arme	arma	armă	N;FEM;PL	N;INDF;FEM;PL
armi	armele	arma	armă	N;FEM;PL	N;DEF;FEM;PL
armi	arme	arma	armă	N;FEM;PL	N;INDF;FEM;PL
armi	bratele	arma	brate	N;FEM;PL	N;DEF;FEM;PL
armi	brațe	arma	braț	N;FEM;PL	N;INDF;FEM;PL
relazione	raport	relazione	raport	N;FEM;SG	N;INDF;MASC;SG
relazione	raportul	relazione	raport	N;FEM;SG	N;DEF;MASC;SG
relazione	relația	relazione	relație	N;FEM;SG	N;DEF;FEM;SG
relazione	relatie	relazione	relatie	N;FEM;SG	N;INDF;FEM;SG
relazione	relație	relazione	relație	N;FEM;SG	N;INDF;FEM;SG
oggetto	obiect	oggetto	obiect	N;MASC;SG	N;INDF;MASC;SG
oggetto	obiectul	oggetto	obiect	N;MASC;SG	N;DEF;MASC;SG
oggetto	subiect	oggetto	subiect	N;MASC;SG	N;INDF;MASC;SG
oggetto	subiectul	oggetto	subiect	N;MASC;SG	N;DEF;MASC;SG
eventi	evenimentele	evento	eveniment	N;MASC;PL	N;DEF;FEM;PL
eventi	evenimente	evento	eveniment	N;MASC;PL	N;INDF;FEM;PL
medico	medic	medico	medic	N;MASC;SG	N;INDF;MASC;SG
medico	doctor	medico	doctor	N;MASC;SG	N;INDF;MASC;SG
conto	cont	conto	cont	N;MASC;SG	N;INDF;MASC;SG
conto	contul	conto	cont	N;MASC;SG	N;DEF;MASC;SG
semplice	simplă	semplice	simplu	ADJ;SG	ADJ;INDF;FEM;SG
ministro	ministru	ministro	ministru	N;MASC;SG	N;INDF;MASC;SG
ministro	ministrul	ministro	ministru	N;MASC;SG	N;DEF;MASC;SG
motivo	motivul	motivo	motiv	N;MASC;SG	N;DEF;MASC;SG
motivo	motiv	motivo	motiv	N;MASC;SG	N;INDF;MASC;SG
sole	soare	sole	soare	N;MASC;SG	N;INDF;MASC;SG
sole	soarele	sole	soare	N;MASC;SG	N;DEF;MASC;SG
sole	soare	sole	soare	N;MASC;SG	N;INDF;MASC;SG
sole	sunshine	sole	sunshine	N;MASC;SG	N;INDF;MASC;SG
prodotti	produse	prodotto	produs	N;MASC;PL	N;INDF;FEM;PL
prodotti	produse	prodotto	produs	N;MASC;PL	N;INDF;FEM;PL
prodotti	produsele	prodotto	produs	N;MASC;PL	N;DEF;FEM;PL
sport	sport	sport	sport	N;MASC	N;INDF;MASC;SG
sport	sportul	sport	sport	N;MASC	N;DEF;MASC;SG
sport	sport	sport	sport	N;MASC	N;INDF;MASC;SG
sport	sporturi	sport	sport	N;MASC	N;INDF;FEM;PL
direttamente	direct	direttamente	direct	ADV	ADV
grafica	grafică	grafica	grafic	N;FEM;SG	N;INDF;FEM;SG
grafica	grafica	grafica	grafică	N;FEM;SG	N;DEF;FEM;SG
grafica	grafică	grafica	grafic	N;FEM;SG	N;INDF;FEM;SG
appare	apare	apparire	apărea	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
ottenere	obține	ottenere	obține	V;NFIN	V;IND;SG;3;PRS;FIN
creare	creează	creare	crea	V;NFIN	V;IND;3;PRS;FIN
creare	creez	creare	creez	V;NFIN	V;IND;SG;1;PRS;FIN
creare	creând	creare	crea	V;NFIN	V;V.MSDR
divisioni	divizii	divisione	divizie	N;FEM;PL	N;INDF;FEM;PL
divisioni	diviziile	divisione	divizie	N;FEM;PL	N;DEF;FEM;PL
isole	insulele	isola	insulă	N;FEM;PL	N;DEF;FEM;PL
isole	insule	isola	insulă	N;FEM;PL	N;INDF;FEM;PL
colonna	coloană	colonna	coloană	N;FEM;SG	N;INDF;FEM;SG
colonna	coloana	colonna	coloană	N;FEM;SG	N;DEF;FEM;SG
medaglia	medalia	medaglia	medalie	N;FEM;SG	N;DEF;FEM;SG
medaglia	medalie	medaglia	medalie	N;FEM;SG	N;INDF;FEM;SG
testi	texte	testo	text	N;MASC;PL	N;INDF;FEM;PL
testi	versuri	testo	vers	N;MASC;PL	N;INDF;FEM;PL
testi	versurile	testo	vers	N;MASC;PL	N;DEF;FEM;PL
tratto	întindere	tratto	întindere	N;MASC;SG	N;INDF;FEM;SG
vecchio	bătrân	vecchio	bătrân	ADJ;MASC;SG	ADJ;INDF;MASC;SG
vecchio	vechi	vecchio	vechi	ADJ;MASC;SG	ADJ;INDF;MASC;SG
vecchio	veche	vecchio	vechi	ADJ;MASC;SG	ADJ;INDF;FEM;SG
bassa	scăzută	basso	scăzut	ADJ;FEM;SG	ADJ;INDF;FEM;SG
bassa	scăzut	basso	scăzut	ADJ;FEM;SG	ADJ;INDF;MASC;SG
matrimonio	căsătorie	matrimonio	căsătorie	N;MASC;SG	N;INDF;FEM;SG
matrimonio	căsătoria	matrimonio	căsătorie	N;MASC;SG	N;DEF;FEM;SG
matrimonio	casatorie	matrimonio	casatorie	N;MASC;SG	N;INDF;FEM;SG
matrimonio	casatoria	matrimonio	casatorie	N;MASC;SG	N;DEF;FEM;SG
matrimonio	căsnicie	matrimonio	căsnicie	N;MASC;SG	N;INDF;FEM;SG
matrimonio	nuntă	matrimonio	nuntă	N;MASC;SG	N;INDF;FEM;SG
matrimonio	nunta	matrimonio	nunta	N;MASC;SG	N;DEF;FEM;SG
meridionale	sudic	meridionale	sudic	ADJ;SG	ADJ;INDF;MASC;SG
aggiornamento	actualizarea	aggiornamento	actualizare	N;MASC;SG	N;DEF;FEM;SG
aggiornamento	actualizare	aggiornamento	actualizare	N;MASC;SG	N;INDF;FEM;SG
aggiornamento	actualizarea	aggiornamento	actualizare	N;MASC;SG	N;DEF;FEM;SG
onda	val	onda	val	N;FEM;SG	N;INDF;MASC;SG
onda	valul	onda	val	N;FEM;SG	N;DEF;MASC;SG
aspetto	aspectul	aspetto	aspect	N;MASC;SG	N;DEF;MASC;SG
aspetto	aspect	aspetto	aspect	N;MASC;SG	N;INDF;MASC;SG
aspetto	aspect	aspetto	aspect	N;MASC;SG	N;INDF;MASC;SG
architetto	arhitect	architetto	arhitect	N;MASC;SG	N;INDF;MASC;SG
precedenti	anterioare	precedente	anterior	ADJ;PL	ADJ;INDF;FEM;PL
contratto	contractul	contratto	contract	N;MASC;SG	N;DEF;MASC;SG
contratto	contract	contratto	contract	N;MASC;SG	N;INDF;MASC;SG
contratto	contractului	contratto	contract	N;MASC;SG	N;DEF;MASC;SG
raccolta	colectie	raccolta	colectie	N;FEM;SG	N;INDF;FEM;SG
raccolta	colecţie	raccolta	colecţie	N;FEM;SG	N;INDF;FEM;SG
raccolta	colecţia	raccolta	colechie	N;FEM;SG	N;DEF;FEM;SG
raccolta	colecție	raccolta	colecție	N;FEM;SG	N;INDF;FEM;SG
raccolta	colectare	raccolta	colectare	N;FEM;SG	N;INDF;FEM;SG
raccolta	colecția	raccolta	colecție	N;FEM;SG	N;DEF;FEM;SG
raccolta	recoltare	raccolta	recoltare	N;FEM;SG	N;INDF;FEM;SG
raccolta	recoltarea	raccolta	recoltare	N;FEM;SG	N;DEF;FEM;SG
nascita	naștere	nascita	naștere	N;FEM;SG	N;INDF;FEM;SG
nascita	naşterea	nascita	naștere	N;FEM;SG	N;DEF;FEM;SG
mark	marca	mark	marcă	N	N;DEF;FEM;SG
naturale	naturală	naturale	natural	ADJ;SG	ADJ;INDF;FEM;SG
naturale	natural	naturale	natural	ADJ;SG	ADJ;INDF;MASC;SG
scritta	scrise	scritto	scrie	V;FEM;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
coppia	perechea	coppia	pereche	N;FEM;SG	N;DEF;FEM;SG
coppia	pereche	coppia	pereche	N;FEM;SG	N;INDF;FEM;SG
coppia	cuplu	coppia	cuplu	N;FEM;SG	N;INDF;MASC;SG
coppia	cuplul	coppia	cuplu	N;FEM;SG	N;DEF;MASC;SG
coppia	cuplu	coppia	cuplu	N;FEM;SG	N;INDF;MASC;SG
coppia	cuplului	coppia	cuplu	N;FEM;SG	N;DEF;MASC;SG
presto	timpuriu	presto	timpuriu	ADV	ADV
presto	devreme	presto	devreme	ADV	ADV
presto	curând	presto	curând	ADV	ADV
vede	vede	vedere	vedea	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
scelta	alegerea	scelta	alegere	N;FEM;SG	N;DEF;FEM;SG
scelta	alegere	scelta	alegere	N;FEM;SG	N;INDF;FEM;SG
vedere	vezi	vedere	vedea	V;NFIN	V;IND;SG;2;PRS;FIN
promozione	promovare	promozione	promovare	N;FEM;SG	N;INDF;FEM;SG
promozione	promovarea	promozione	promovare	N;FEM;SG	N;DEF;FEM;SG
articolo	articolul	articolo	articol	N;MASC;SG	N;DEF;MASC;SG
articolo	articol	articolo	articol	N;MASC;SG	N;INDF;MASC;SG
