magyar	унгарски	magyar	унгарски	ADJ;NOM;SG	ADJ;INDF;MASC;SG
függvény	функциониране	függvény	функциониране	N;NOM;SG	N;INDF;NEUT;SG
forgatókönyvíró	сценарист	forgatókönyvíró	сценарист	N;NOM;SG	N;INDF;MASC;SG
filozófus	философ	filozófus	философ	N;NOM;SG	N;INDF;MASC;SG
csoportok	групи	csoport	група	N;NOM;PL	N;INDF;FEM;PL
részletes	подробен	részletes	подробен	ADJ;NOM;SG	ADJ;INDF;MASC;SG
részletes	подробна	részletes	подробен	ADJ;NOM;SG	ADJ;INDF;FEM;SG
utat	пътека	út	пътека	N;ACC;SG	N;INDF;FEM;SG
utat	път	út	път	N;ACC;SG	N;INDF;MASC;SG
szöveget	текст	szöveg	текст	N;ACC;SG	N;INDF;MASC;SG
sereg	армията	sereg	армия	N;NOM;SG	N;DEF;FEM;SG
sereg	армеец	sereg	армеец	N;NOM;SG	N;INDF;MASC;SG
sereg	армия	sereg	армия	N;NOM;SG	N;INDF;FEM;SG
gyakorlati	практичен	gyakorlati	практичен	ADJ;NOM;SG	ADJ;INDF;MASC;SG
gyakorlati	практически	gyakorlati	практически	ADJ;NOM;SG	ADJ;INDF;MASC;SG
gyakorlati	практична	gyakorlati	практичен	ADJ;NOM;SG	ADJ;INDF;FEM;SG
olaj	нефт	olaj	нефт	N;NOM;SG	N;INDF;MASC;SG
olaj	петрол	olaj	петрол	N;NOM;SG	N;INDF;MASC;SG
olaj	олио	olaj	олио	N;NOM;SG	N;INDF;NEUT;SG
olaj	масло	olaj	масло	N;NOM;SG	N;INDF;NEUT;SG
elfogadott	прие	el+fogadott	приема	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
mesterséges	изкуствен	mesterséges	изкуствен	ADJ;NOM;SG	ADJ;INDF;MASC;SG
mesterséges	изкуствена	mesterséges	изкуствен	ADJ;NOM;SG	ADJ;INDF;FEM;SG
gondolat	мисъл	gondolat	мисъл	N;NOM;SG	N;INDF;FEM;SG
köszi	благодаря	köszi	благодаря	V;DEF;IND;SG;1;PRS;FIN;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
királyok	царе	király	царе	N;NOM;PL	N;INDF;MASC;PL
királyok	кралете	király	крал	N;NOM;PL	N;DEF;MASC;PL
királyok	крале	király	крал	N;NOM;PL	N;INDF;MASC;PL
járat	полет	járat	полет	N;NOM;SG	N;INDF;MASC;SG
gyűjtemény	събиране	gyűjtemény	събиране	N;NOM;SG	N;INDF;NEUT;SG
gyűjtemény	колекция	gyűjtemény	колекция	N;NOM;SG	N;INDF;FEM;SG
elmélet	хипотеза	elmélet	хипотеза	N;NOM;SG	N;INDF;FEM;SG
elmélet	теорията	elmélet	теория	N;NOM;SG	N;DEF;FEM;SG
elmélet	теория	elmélet	теория	N;NOM;SG	N;INDF;FEM;SG
időközben	междувременно	időközben	междувременно	ADV	ADV
változatok	версиите	változat	версия	N;NOM;PL	N;DEF;FEM;PL
változatok	версии	változat	версия	N;NOM;PL	N;INDF;FEM;PL
változatok	варианти	változat	вариант	N;NOM;PL	N;INDF;MASC;PL
időpont	среща	időpont	среща	N;NOM;SG	N;INDF;FEM;SG
időpont	дата	időpont	дата	N;NOM;SG	N;INDF;FEM;SG
időpont	назначаване	időpont	назначаване	N;NOM;SG	N;INDF;NEUT;SG
időpont	времето	időpont	време	N;NOM;SG	N;DEF;NEUT;SG
időpont	време	időpont	време	N;NOM;SG	N;INDF;NEUT;SG
időtartam	времетраене	időtartam	времетраене	N;NOM;SG	N;INDF;NEUT;SG
időtartam	продължителност	időtartam	продължителност	N;NOM;SG	N;INDF;FEM;SG
időtartam	период	időtartam	период	N;NOM;SG	N;INDF;MASC;SG
könyvet	тефтер	könyv	тефтер	N;ACC;SG	N;INDF;MASC;SG
könyvet	книга	könyv	книга	N;ACC;SG	N;INDF;FEM;SG
gyerekek	деца	gyerek	дете	N;NOM;PL	N;INDF;NEUT;PL
gyerekek	децата	gyerek	дете	N;NOM;PL	N;DEF;NEUT;PL
gyerekek	деца	gyerek	дете	N;NOM;PL	N;INDF;NEUT;PL
tudós	учен	tudós	учен	N;NOM;SG	N;INDF;MASC;SG
tudós	учен	tudós	учен	N;NOM;SG	N;INDF;MASC;SG
jelentősége	значимост	jelentőség	значимост	N;NOM;SG	N;INDF;FEM;SG
jelentősége	значимост	jelentőség	значимост	N;NOM;SG	N;INDF;FEM;SG
nyilvános	публична	nyilvános	публичен	ADJ;NOM;SG	ADJ;INDF;FEM;SG
nyilvános	публичен	nyilvános	публичен	ADJ;NOM;SG	ADJ;INDF;MASC;SG
aktuális	текущ	aktuális	текущ	ADJ;NOM;SG	ADJ;INDF;MASC;SG
aktuális	текуща	aktuális	текущ	ADJ;NOM;SG	ADJ;INDF;FEM;SG
aktuális	актуален	aktuális	актуален	ADJ;NOM;SG	ADJ;INDF;MASC;SG
leírása	описание	leírás	описание	N;NOM;SG	N;INDF;NEUT;SG
üzleti	бизнес	üzlet	бизнес	N;NOM;SG	N;INDF;MASC;SG
pilóta	пилот	pilóta	пилот	N;NOM;SG	N;INDF;MASC;SG
válogatás	селекция	válogatás	селекция	N;NOM;SG	N;INDF;FEM;SG
válogatás	подбор	válogatás	подбор	N;NOM;SG	N;INDF;MASC;SG
válogatás	избор	válogatás	избор	N;NOM;SG	N;INDF;MASC;SG
válogatás	съставяне	válogatás	съставяне	N;NOM;SG	N;INDF;NEUT;SG
válogatás	компилация	válogatás	компилация	N;NOM;SG	N;INDF;FEM;SG
válogatás	сортиране	válogatás	сортиране	N;NOM;SG	N;INDF;NEUT;SG
emlékmű	мемориал	emlékmű	мемориал	N;NOM;SG	N;INDF;MASC;SG
emlékmű	паметник	emlékmű	паметник	N;NOM;SG	N;INDF;MASC;SG
múlt	минало	múlt	минало	N;NOM;SG	N;INDF;NEUT;SG
problémák	проблеми	probléma	проблем	N;NOM;PL	N;INDF;MASC;PL
problémák	проблемите	probléma	проблем	N;NOM;PL	N;DEF;MASC;PL
problémák	въпроси	probléma	въпрос	N;NOM;PL	N;INDF;MASC;PL
problémák	проблеми	probléma	проблем	N;NOM;PL	N;INDF;MASC;PL
látni	виждайки	lát	виждам-(се)	V;NFIN;ACT	V;IPFV;IMP;SG;2;FIN
kollégium	общежитието	kollégium	общежитие	N;NOM;SG	N;DEF;NEUT;SG
kollégium	общежитие	kollégium	общежитие	N;NOM;SG	N;INDF;NEUT;SG
kollégium	общежитие	kollégium	общежитие	N;NOM;SG	N;INDF;NEUT;SG
kollégium	колежа	kollégium	колеж	N;NOM;SG	N;DEF;MASC;SG
kollégium	колежът	kollégium	колеж	N;NOM;SG	N;DEF;MASC;SG
kollégium	колеж	kollégium	колеж	N;NOM;SG	N;INDF;MASC;SG
építészet	архитектурата	építészet	архитектура	N;NOM;SG	N;DEF;FEM;SG
építészet	архитектура	építészet	архитектура	N;NOM;SG	N;INDF;FEM;SG
tartalom	съдържание	tartalom	съдържание	N;NOM;SG	N;INDF;NEUT;SG
tartalom	съдържание	tartalom	съдържание	N;NOM;SG	N;INDF;NEUT;SG
elnöki	президентски	elnöki	президентски	ADJ;NOM;SG	ADJ;INDF;MASC;SG
harc	битката	harc	битка	N;NOM;SG	N;DEF;FEM;SG
harc	битка	harc	битка	N;NOM;SG	N;INDF;FEM;SG
harc	битка	harc	битка	N;NOM;SG	N;INDF;FEM;SG
harc	борба	harc	борба	N;NOM;SG	N;INDF;FEM;SG
harc	борба	harc	борба	N;NOM;SG	N;INDF;FEM;SG
harc	битка	harc	битка	N;NOM;SG	N;INDF;FEM;SG
harc	бой	harc	бой	N;NOM;SG	N;INDF;MASC;SG
iskolában	училището	iskolában	училище	N;IN+ESS;SG	N;DEF;NEUT;SG
iskolában	школа	iskolában	школа	N;IN+ESS;SG	N;INDF;FEM;SG
iskolában	училище	iskolában	училище	N;IN+ESS;SG	N;INDF;NEUT;SG
autópálya	магистрала	autópály	магистрала	N;NOM;SG	N;INDF;FEM;SG
autópálya	магистрала	autópály	магистрала	N;NOM;SG	N;INDF;FEM;SG
autópálya	магистралата	autópály	магистрала	N;NOM;SG	N;DEF;FEM;SG
autópálya	магистрала	autópály	магистрала	N;NOM;SG	N;INDF;FEM;SG
autópálya	магистралата	autópály	магистрала	N;NOM;SG	N;DEF;FEM;SG
napot	денят	nap	ден	N;ACC;SG	N;DEF;MASC;SG
napot	ден	nap	ден	N;ACC;SG	N;INDF;MASC;SG
energia	енергия	energia	енергия	N;NOM;SG	N;INDF;FEM;SG
energia	енергетика	energia	енергетика	N;NOM;SG	N;INDF;FEM;SG
energia	мощност	energia	мощност	N;NOM;SG	N;INDF;FEM;SG
energia	сила	energia	сила	N;NOM;SG	N;INDF;FEM;SG
energia	власт	energia	власт	N;NOM;SG	N;INDF;FEM;SG
energia	мощ	energia	мощ	N;NOM;SG	N;INDF;FEM;SG
kutatások	проучвания	kutatás	проучване	N;NOM;PL	N;INDF;NEUT;PL
kutatások	изследвания	kutatás	изследване	N;NOM;PL	N;INDF;NEUT;PL
eszköz	устройство	eszköz	устройство	N;NOM;SG	N;INDF;NEUT;SG
eszköz	устройството	eszköz	устройство	N;NOM;SG	N;DEF;NEUT;SG
eszköz	инструмент	eszköz	инструмент	N;NOM;SG	N;INDF;MASC;SG
eszköz	инструмент	eszköz	инструмент	N;NOM;SG	N;INDF;MASC;SG
fokozat	градус	fokozat	градус	N;NOM;SG	N;INDF;MASC;SG
fokozat	степен	fokozat	степен	N;NOM;SG	N;INDF;FEM;SG
fokozat	степен	fokozat	степен	N;NOM;SG	N;INDF;FEM;SG
szerzetes	монах	szerzetes	монах	N;NOM;SG	N;INDF;MASC;SG
szolgál	служи	szolgál	служа	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
terv	план	terv	план	N;NOM;SG	N;INDF;MASC;SG
politikusok	политици	politikus	политик	N;NOM;PL	N;INDF;MASC;PL
politikusok	политиците	politikus	политик	N;NOM;PL	N;DEF;MASC;PL
politikusok	политици	politikus	политик	N;NOM;PL	N;INDF;MASC;PL
amatőr	аматьор	amatőr	аматьор	N;NOM;SG	N;INDF;MASC;SG
szabályok	правила	szabály	правило	N;NOM;PL	N;INDF;NEUT;PL
szabályok	правилата	szabály	правило	N;NOM;PL	N;DEF;NEUT;PL
erdők	гори	erdő	гора	N;NOM;PL	N;INDF;FEM;PL
erdők	горите	erdő	гора	N;NOM;PL	N;DEF;FEM;PL
jogász	адвокатка	jogász	адвокатка	N;NOM;SG	N;INDF;FEM;SG
jogász	адвокат	jogász	адвокат	N;NOM;SG	N;INDF;MASC;SG
jogász	юрист	jogász	юрист	N;NOM;SG	N;INDF;MASC;SG
háborúk	войните	háború	войн	N;NOM;PL	N;DEF;MASC;PL
háborúk	войни	háború	война	N;NOM;PL	N;INDF;FEM;PL
épületek	сгради	épület	сграда	N;NOM;PL	N;INDF;FEM;PL
műhold	спътник	műhold	спътник	N;NOM;SG	N;INDF;MASC;SG
műhold	сателит	műhold	сателит	N;NOM;SG	N;INDF;MASC;SG
erő	сила	erő	сила	N;NOM;SG	N;INDF;FEM;SG
erő	мощ	erő	мощ	N;NOM;SG	N;INDF;FEM;SG
erő	якост	erő	якост	N;NOM;SG	N;INDF;FEM;SG
erő	сила	erő	сила	N;NOM;SG	N;INDF;FEM;SG
erő	мощност	erő	мощност	N;NOM;SG	N;INDF;FEM;SG
erő	сила	erő	сила	N;NOM;SG	N;INDF;FEM;SG
erő	власт	erő	власт	N;NOM;SG	N;INDF;FEM;SG
erő	мощ	erő	мощ	N;NOM;SG	N;INDF;FEM;SG
körzet	участък	körzet	участък	N;NOM;SG	N;INDF;MASC;SG
körzet	разделение	körzet	разделение	N;NOM;SG	N;INDF;NEUT;SG
körzet	дивизия	körzet	дивизия	N;NOM;SG	N;INDF;FEM;SG
körzet	деление	körzet	деление	N;NOM;SG	N;INDF;NEUT;SG
körzet	окръг	körzet	окръг	N;NOM;SG	N;INDF;MASC;SG
körzet	област	körzet	област	N;NOM;SG	N;INDF;FEM;SG
körzet	район	körzet	район	N;NOM;SG	N;INDF;MASC;SG
edit	редактиране	edit	редактиране	N;NOM;SG	N;INDF;NEUT;SG
esetekben	случаи	eset	случай	N;IN+ESS;PL	N;INDF;MASC;PL
gyár	фабрика	gyár	фабрика	N;NOM;SG	N;INDF;FEM;SG
gyár	завод	gyár	завод	N;NOM;SG	N;INDF;MASC;SG
gyár	фабриката	gyár	фабрика	N;NOM;SG	N;DEF;FEM;SG
jelzi	указва	jelz	указвам	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
rendőrség	полиция	rendőrség	полиция	N;NOM;SG	N;INDF;FEM;SG
versenyzők	състезатели	versenyző	състезател	N;NOM;PL	N;INDF;MASC;PL
versenyzők	шофьори	versenyző	шофьор	N;NOM;PL	N;INDF;MASC;PL
versenyzők	водачите	versenyző	водач	N;NOM;PL	N;DEF;MASC;PL
versenyzők	водачи	versenyző	водач	N;NOM;PL	N;INDF;MASC;PL
versenyzők	конкуренти	versenyző	конкурент	N;NOM;PL	N;INDF;MASC;PL
versenyzők	съперници	versenyző	съперник	N;NOM;PL	N;INDF;MASC;PL
versenyzők	конници	versenyző	конница	N;NOM;PL	N;INDF;MASC;PL
versenyzők	ездачи	versenyző	ездач	N;NOM;PL	N;INDF;FEM;PL
remix	ремикс	remix	ремикс	N;NOM;SG	N;INDF;MASC;SG
fejezet	глава	fejezet	глава	N;NOM;SG	N;INDF;FEM;SG
eurovíziós	евровизия	eurovíziós	евровизия	N;NOM;SG	N;INDF;FEM;SG
net	мрежа	net	мрежа	N;NOM;SG	N;INDF;FEM;SG
net	нетен	net	нетен	N;NOM;SG	N;INDF;MASC;SG
net	net	net	net	N;NOM;SG	N;INDF;MASC;SG
net	нет	net	нет	N;NOM;SG	N;INDF;MASC;SG
hangszer	инструмент	hangszer	инструмент	N;NOM;SG	N;INDF;MASC;SG
elem	батерията	elem	батерия	N;NOM;SG	N;DEF;FEM;SG
elem	акумулатор	elem	акумулатор	N;NOM;SG	N;INDF;MASC;SG
elem	батерия	elem	батерия	N;NOM;SG	N;INDF;FEM;SG
elem	точка	elem	точка	N;NOM;SG	N;INDF;FEM;SG
elem	елемент	elem	елемент	N;NOM;SG	N;INDF;MASC;SG
elem	артикул	elem	артикул	N;NOM;SG	N;INDF;MASC;SG
elem	джаджа	elem	джаджа	N;NOM;SG	N;INDF;FEM;SG
elem	елемент	elem	елемент	N;NOM;SG	N;INDF;MASC;SG
beleértve	включително	bele+értv	включително	ADV;V.CVB	ADV
vereség	поражение	vereség	поражение	N;NOM;SG	N;INDF;NEUT;SG
oktatás	обучение	oktatás	обучение	N;NOM;SG	N;INDF;NEUT;SG
oktatás	образование	oktatás	образование	N;NOM;SG	N;INDF;NEUT;SG
oktatás	възпитание	oktatás	възпитание	N;NOM;SG	N;INDF;NEUT;SG
videó	запис	videó	запис	N;NOM;SG	N;INDF;MASC;SG
videó	видеоклип	videó	видеоклип	N;NOM;SG	N;INDF;MASC;SG
videó	видео	videó	видео	N;NOM;SG	N;INDF;NEUT;SG
részletek	детайли	részlet	детайла	N;NOM;PL	N;INDF;MASC;PL
részletek	подробности	részlet	подробност	N;NOM;PL	N;INDF;FEM;PL
blues	блус	blues	блус	N;NOM;SG	N;INDF;MASC;SG
dráma	драмата	dráma	драма	N;NOM;SG	N;DEF;FEM;SG
dráma	драма	dráma	драма	N;NOM;SG	N;INDF;FEM;SG
mozdonyok	локомотиви	mozdony	локомотив	N;NOM;PL	N;INDF;FEM;PL
oktatók	инструктори	oktató	инструктор	N;NOM;PL	N;INDF;MASC;PL
oktatók	маратонки	oktató	маратонка	N;NOM;PL	N;INDF;FEM;PL
oktatók	инструктори	oktató	инструктор	N;NOM;PL	N;INDF;MASC;PL
oktatók	треньори	oktató	треньор	N;NOM;PL	N;INDF;MASC;PL
oktatók	преподаватели	oktató	преподавател	N;NOM;PL	N;INDF;MASC;PL
segít	помага	segít	помагам	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
autó	автомобил	autó	автомобил	N;NOM;SG	N;INDF;MASC;SG
autó	кола	autó	кола	N;NOM;SG	N;INDF;FEM;SG
autó	колата	autó	кола	N;NOM;SG	N;DEF;FEM;SG
feladat	задача	feladat	задача	N;NOM;SG	N;INDF;FEM;SG
feladat	задачата	feladat	задача	N;NOM;SG	N;DEF;FEM;SG
feladat	мисията	feladat	мисия	N;NOM;SG	N;DEF;FEM;SG
feladat	мисия	feladat	мисия	N;NOM;SG	N;INDF;FEM;SG
javaslat	предложение	javaslat	предложение	N;NOM;SG	N;INDF;NEUT;SG
javaslat	предложение	javaslat	предложение	N;NOM;SG	N;INDF;NEUT;SG
regionális	регионален	regionális	регионален	ADJ;NOM;SG	ADJ;INDF;MASC;SG
regionális	регионална	regionális	регионален	ADJ;NOM;SG	ADJ;INDF;FEM;SG
beteg	пациентът	beteg	пациент	N;NOM;SG	N;DEF;MASC;SG
beteg	пациентка	beteg	пациентка	N;NOM;SG	N;INDF;FEM;SG
beteg	пациент	beteg	пациент	N;NOM;SG	N;INDF;MASC;SG
portál	портал	por	портал	N;NOM;SG	N;INDF;MASC;SG
festett	нарисувал	festett	нарисувам	V;INDF;IND;SG;3;PST;FIN;ACT	V;IPFV;INDF;MASC;SG;PST;V.PTCP;ACT
komárom	комарно	komárom	комарен	N;NOM;SG	N;INDF;NEUT;SG
hal	фиш	hal	фиш	N;NOM;SG	N;INDF;MASC;SG
hal	риба	hal	риба	N;NOM;SG	N;INDF;FEM;SG
hal	хал	hal	хал	N;NOM;SG	N;INDF;MASC;SG
kérte	поиска	kér	поискам	V;DEF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
kérte	попита	kér	попитам	V;DEF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
kutatás	проучване	kutatás	проучване	N;NOM;SG	N;INDF;NEUT;SG
kutatás	изследване	kutatás	изследване	N;NOM;SG	N;INDF;NEUT;SG
rendelkezésre	достъпност	rendelkezés	достъпност	N;ON+ALL;SG	N;INDF;FEM;SG
rendelkezésre	наличност	rendelkezés	наличност	N;ON+ALL;SG	N;INDF;FEM;SG
típusa	вид	típus	вид	N;NOM;SG	N;INDF;MASC;SG
típusa	тип	típus	тип	N;NOM;SG	N;INDF;MASC;SG
temetőben	гробището	temető	гробище	N;IN+ESS;SG	N;DEF;NEUT;SG
temetőben	гробище	temető	гробище	N;IN+ESS;SG	N;INDF;NEUT;SG
temetőben	гробището	temető	гробище	N;IN+ESS;SG	N;DEF;NEUT;SG
temetőben	гробище	temető	гробище	N;IN+ESS;SG	N;INDF;NEUT;SG
völgy	долината	völgy	долина	N;NOM;SG	N;DEF;FEM;SG
völgy	долина	völgy	долина	N;NOM;SG	N;INDF;FEM;SG
érvényes	валидна	érvényes	валиден	ADJ;NOM;SG	ADJ;INDF;FEM;SG
érvényes	валиден	érvényes	валиден	ADJ;NOM;SG	ADJ;INDF;MASC;SG
kórház	болница	kórház	болница	N;NOM;SG	N;INDF;FEM;SG
kórház	болницата	kórház	болница	N;NOM;SG	N;DEF;FEM;SG
kézilabda	хандбал	kézilabda	хандбал	N;NOM;SG	N;INDF;FEM;SG
okoz	причинява	okoz	причинявам	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
ügyvéd	адвокат	ügyvéd	адвокат	N;NOM;SG	N;INDF;MASC;SG
ügyvéd	адвокатка	ügyvéd	адвокатка	N;NOM;SG	N;INDF;FEM;SG
ügyvéd	адвокат	ügyvéd	адвокат	N;NOM;SG	N;INDF;MASC;SG
ügyvéd	юрист	ügyvéd	юрист	N;NOM;SG	N;INDF;MASC;SG
törzs	племето	törzs	племе	N;NOM;SG	N;DEF;NEUT;SG
törzs	племе	törzs	племе	N;NOM;SG	N;INDF;NEUT;SG
törzs	торса	törzs	торса	N;NOM;SG	N;DEF;MASC;SG
törzs	сорт	törzs	сорт	N;NOM;SG	N;INDF;MASC;SG
törzs	щам	törzs	щам	N;NOM;SG	N;INDF;MASC;SG
matematika	математика	matematika	математика	N;NOM;SG	N;INDF;FEM;SG
matematika	математика	matematika	математика	N;NOM;SG	N;INDF;FEM;SG
matematika	математика	matematika	математика	N;NOM;SG	N;INDF;FEM;SG
példány	образец	példány	образец	N;NOM;SG	N;INDF;MASC;SG
példány	екземпляр	példány	екземпляр	N;NOM;SG	N;INDF;MASC;SG
példány	екземпляра	példány	екземпляр	N;NOM;SG	N;DEF;MASC;SG
nyújt	осигурява	nyújt	осигурявам	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
nyújt	предоставя	nyújt	предоставям	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
nyújt	предвижда	nyújt	предвиждам	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
verzió	версия	verzió	версия	N;NOM;SG	N;INDF;FEM;SG
egyezmény	конвенция	egyezmény	конвенция	N;NOM;SG	N;INDF;FEM;SG
egyezmény	конгрес	egyezmény	конгрес	N;NOM;SG	N;INDF;MASC;SG
katolikusok	католици	katolikus	католик	N;NOM;PL	N;INDF;MASC;PL
katolikusok	католиците	katolikus	католик	N;NOM;PL	N;DEF;MASC;PL
katolikusok	католици	katolikus	католик	N;NOM;PL	N;INDF;MASC;PL
professzor	професор	professzor	професор	N;NOM;SG	N;INDF;MASC;SG
