त्रिज्या	radius	त्रिज्या	radius	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
ईर्ष्या	jalousi	ईर्ष्या	jalousi	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
मेडल	medalje	मेडल	medalje	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
मेडल	medaljen	मेडल	medalje	N;NOM;MASC;SG;3	N;DEF;MASC+FEM;SG
गायों	køerne	गाया	kø	N;ACC;MASC;PL;3	N;DEF;MASC+FEM;PL
गायों	køer	गाया	køre	N;ACC;MASC;PL;3	N;INDF;MASC+FEM;PL
गायकों	sangere	गायक	sangere	N;ACC;MASC;PL;3	N;INDF;MASC+FEM;PL
बैच	parti	बैच	parti	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
उड़ा	blæse	उड़ा	blæse	V;SG;FIN;ACT	V;NFIN;ACT
उड़ा	blæs	उड़ा	blæs	V;SG;FIN;ACT	V;IMP
किनारा	rand	किनारा	rand	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
किनारा	kant	किनारा	kant	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
किनारा	kanten	किनारा	kant	N;NOM;MASC;SG;3	N;DEF;MASC+FEM;SG
किनारा	grænse	किनारा	grænse	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
किनारा	kant	किनारा	kant	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
किनारा	grænsen	किनारा	grænse	N;NOM;MASC;SG;3	N;DEF;MASC+FEM;SG
बुर्ज	tårn	बुर्ज	tårn	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
बुर्ज	tårnet	बुर्ज	tårne	N;NOM;MASC;SG;3	N;DEF;NEUT;SG
बुर्ज	vagttårn	बुर्ज	vagttårn	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
बंदरगाहों	havne	बंदरगाह	havne	N;ACC;MASC;PL;3	N;INDF;MASC+FEM;PL
वर्षगांठ	bryllupsdag	वर्षगांठ	bryllupsdag	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
वर्षगांठ	årsdag	वर्षगांठ	årsdag	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
वर्षगांठ	jubilæum	वर्षगांठ	jubilæum	N;NOM;FEM;SG;3	N;INDF;NEUT;SG
वर्षगांठ	årsdagen	वर्षगांठ	årsdag	N;NOM;FEM;SG;3	N;DEF;MASC+FEM;SG
वर्षगांठ	bryllupsdagen	वर्षगांठ	bryllupsdag	N;NOM;FEM;SG;3	N;DEF;MASC+FEM;SG
आर्किटेक्चर	arkitekturen	आर्किटेक्चर	arkitektur	N;NOM;MASC;SG;3	N;DEF;MASC+FEM;SG
आर्किटेक्चर	arkitektur	आर्किटेक्चर	arkitektur	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
फैक्ट्री	fabrik	फैक्ट्री	fabrik	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
वॉर्स	wars	वॉर्स	wars	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
वायरल	viral	वायरल	viral	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
एडवेंचर	eventyr	एडवेंचर	eventyr	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
एडवेंचर	eventyret	एडवेंचर	eventyr	N;NOM;MASC;SG;3	N;DEF;NEUT;SG
घंटी	klokke	घंटी	klokke	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
प्लान	plan	प्लान	plan	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
खिंचाव	strækning	खिंचाव	strækning	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
खिंचाव	stræk	खिंचाव	stræk	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
माफी	tilgivelse	माफी	tilgivelse	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
माफी	forladelse	माफी	forladelse	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
दंगों	uroligheder	दंगा	urolighed	N;ACC;MASC;PL;3	N;INDF;MASC+FEM;PL
दंगों	optøjerne	दंगा	optøjer	N;ACC;MASC;PL;3	N;DEF;MASC+FEM;PL
दंगों	optøjer	दंगा	optøje	N;ACC;MASC;PL;3	N;INDF;MASC+FEM;PL
वर्ड	ordet	वर्ड	ord	N;NOM;MASC;SG;3	N;DEF;NEUT;SG
वर्ड	word	वर्ड	word	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
प्रभार	opkrævning	प्रभार	opkrævning	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
प्रभार	ladning	प्रभार	ladning	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
प्रभार	afgift	प्रभार	afgift	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
प्रभार	opladning	प्रभार	opladning	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
जुलूस	procession	जुलूस	procession	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
बधाई	tillykke	बधाई	tillykke	N;NOM;FEM;SG;3	N;INDF;NEUT;SG
बधाई	hilsen	बधाई	hilse	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
बधाई	tillykke	बधाई	tillykke	N;NOM;FEM;SG;3	N;INDF;NEUT;SG
हॉस्पिटल	hospital	हॉस्पिटल	hospital	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
हॉस्पिटल	sygehus	हॉस्पिटल	sygehus	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
हॉस्पिटल	sygehuset	हॉस्पिटल	sygehus	N;NOM;MASC;SG;3	N;DEF;NEUT;SG
हॉस्पिटल	hospitalet	हॉस्पिटल	hospital	N;NOM;MASC;SG;3	N;DEF;NEUT;SG
प्रांगण	gården	प्रांगण	gård	N;NOM;MASC;SG;3	N;DEF;MASC+FEM;SG
प्रांगण	gårdspladsen	प्रांगण	gårdsplads	N;NOM;MASC;SG;3	N;DEF;MASC+FEM;SG
हिंदुस्तानी	hindustani	हिंदुस्तानी	hindustani	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
त्यागपत्र	fratræden	त्यागपत्र	fratræden	N;NOM;MASC;SG;3	N;DEF;MASC+FEM;SG
त्यागपत्र	opsigelse	त्यागपत्र	opsigelse	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
त्यागपत्र	fratrædelse	त्यागपत्र	fratrædelse	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
जलसन्धि	strædet	जलसन्धि	stræde	N;NOM;FEM;SG;3	N;DEF;NEUT;SG
उठी	hævet	उठ	hæve	V;PFV;FEM;SG;V.PTCP;ACT	V;INDF;SG;PST;V.PTCP
उठी	opdraget	उठ	opdrage	V;PFV;FEM;SG;V.PTCP;ACT	V;INDF;SG;PST;V.PTCP
उठी	opdrættet	उठ	opdrætte	V;PFV;FEM;SG;V.PTCP;ACT	V;INDF;SG;PST;V.PTCP
उठी	rejst	उठ	rejse	V;PFV;FEM;SG;V.PTCP;ACT	V;INDF;SG;PST;V.PTCP
पोर्टेबल	bærbar	पोर्टेबल	bærbar	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
स्विंग	gynge	स्विंग	gynge	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
स्विंग	sving	स्विंग	sving	N;NOM;FEM;SG;3	N;INDF;NEUT;SG
टिप्पणियाँ	bemærkninger	टिप्पणी	bemærkning	N;NOM;FEM;PL;3	N;INDF;MASC+FEM;PL
टिप्पणियाँ	kommentarer	टिप्पणी	kommentar	N;NOM;FEM;PL;3	N;INDF;MASC+FEM;PL
प्रिंटर	printer	प्रिंटर	print	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
प्रिंटर	printeren	प्रिंटर	printer	N;NOM;MASC;SG;3	N;DEF;MASC+FEM;SG
गिरी	faldt	गिर	falde	V;PFV;FEM;SG;V.PTCP;ACT	V;IND;PST;FIN;ACT
गिरी	faldet	गिर	falde	V;PFV;FEM;SG;V.PTCP;ACT	V;INDF;SG;PST;V.PTCP
गिरी	væltede	गिर	vælte	V;PFV;FEM;SG;V.PTCP;ACT	V;IND;PST;FIN;ACT
अनिश्चितता	usikkerheden	अनिश्चितता	usikkerhed	N;NOM;FEM;SG;3	N;DEF;MASC+FEM;SG
अनिश्चितता	uvished	अनिश्चितता	uvished	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
अनिश्चितता	usikkerhed	अनिश्चितता	usikkerhed	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
अस्सी	firs	अस्सी	firs	NUM	NUM
अनोखी	bizart	अनोखा	bizart	ADJ;NOM;FEM;SG	ADJ;INDF;NEUT;SG
अनोखी	bizar	अनोखा	bizar	ADJ;NOM;FEM;SG	ADJ;INDF;MASC+FEM;SG
विषयवस्तु	indhold	विषयवस्तु	indhold	N;NOM;FEM;SG;3	N;INDF;NEUT;SG
विषयवस्तु	indholdet	विषयवस्तु	indhold	N;NOM;FEM;SG;3	N;DEF;NEUT;SG
विषयवस्तु	indholdsfortegnelse	विषयवस्तु	indholdsfortegnelse	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
विषयवस्तु	indhold	विषयवस्तु	indhold	N;NOM;FEM;SG;3	N;INDF;NEUT;SG
एजेंटों	agenterne	एजेंट	agent	N;ACC;MASC;PL;3	N;DEF;MASC+FEM;PL
एजेंटों	agenter	एजेंट	agent	N;ACC;MASC;PL;3	N;INDF;MASC+FEM;PL
प्रेमियों	kærester	प्रेमी	kærester	N;ACC;MASC;PL;3	N;INDF;MASC+FEM;PL
प्रेमियों	elskere	प्रेमी	elsker	N;ACC;MASC;PL;3	N;INDF;MASC+FEM;PL
हथेली	palme	हथेला	palme	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
हथेली	palm	हथेला	palm	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
अज़ाब	plage	अज़ाब	plage	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
अज़ाब	svøbe	अज़ाब	svøbe	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
अज़ाब	undergang	अज़ाब	undergang	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
मंचन	iscenesættelse	मंचन	iscenesættelse	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
मंचन	iscenesat	मंचन	iscenesat	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
बटालियन	bataljon	बटालियन	bataljon	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
ढलान	hældning	ढलान	hældning	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
दीर्घकालीन	tilbagefald	दीर्घकालीन	tilbagefald	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
परिवर्तनीय	variabel	परिवर्तनीय	variabel	N;NOM	N;INDF;MASC+FEM;SG
परिवर्तनीय	variablen	परिवर्तनीय	variable	N;NOM	N;DEF;MASC+FEM;SG
परिवर्तनीय	variabler	परिवर्तनीय	variabler	N;NOM	N;INDF;MASC+FEM;PL
मज्जा	marv	मज्जा	marv	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
पिछला	sidste	पिछला	sidste	ADJ;NOM;MASC;SG	ADJ
पिछला	foregående	पिछला	foregående	ADJ;NOM;MASC;SG	ADJ
पिछला	forrige	पिछला	forrige	ADJ;NOM;MASC;SG	ADJ
पिछला	forudgående	पिछला	forudgående	ADJ;NOM;MASC;SG	ADJ
घुड़सवार	rytter	घुड़सवार	rytte	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
प्रसाधन	toiletpapir	प्रसाधन	toiletpapir	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
प्रसाधन	toilet	प्रसाधन	toilet	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
प्रसाधन	toilettet	प्रसाधन	toilet	N;NOM;MASC;SG;3	N;DEF;NEUT;SG
प्रसाधन	wc	प्रसाधन	wc	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
ईमानदार	oprigtige	ईमानदार	oprigtig	ADJ	ADJ;PL
ईमानदार	oprigtig	ईमानदार	oprigtig	ADJ	ADJ;INDF;MASC+FEM;SG
ईमानदार	ærligt	ईमानदार	ærligt	ADJ	ADJ;INDF;NEUT;SG
ईमानदार	ærlige	ईमानदार	ærlig	ADJ	ADJ;PL
ईमानदार	ærlig	ईमानदार	ærlig	ADJ	ADJ;INDF;MASC+FEM;SG
ईमानदार	samvittighedsfuldt	ईमानदार	samvittighedsfuld	ADJ	ADJ;INDF;SG
ईमानदार	pligtopfyldende	ईमानदार	pligtopfyldende	ADJ	ADJ
ईमानदार	samvittighedsfuld	ईमानदार	samvittighedsfuld	ADJ	ADJ;INDF;MASC+FEM;SG
अंकीय	cifret	अंकीय	cifter	N;NOM	N;DEF;NEUT;SG
अंकीय	ciffer	अंकीय	ciffer	N;NOM	N;INDF;NEUT;SG
असेम्बली	montage	असेम्बली	montage	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
असेम्बली	samling	असेम्बली	samling	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
असेम्बली	forsamling	असेम्बली	forsamling	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
असेम्बली	forsamlingen	असेम्बली	forsamling	N;NOM;FEM;SG;3	N;DEF;MASC+FEM;SG
भिक्षुओं	munke	भिक्षु	munke	N;ACC;MASC;PL;3	N;INDF;MASC+FEM;PL
भिक्षुओं	munkene	भिक्षु	munk	N;ACC;MASC;PL;3	N;DEF;MASC+FEM;PL
कानों	ørene	कान	øre	N;NOM;MASC;PL;3	N;DEF;NEUT;PL
कानों	ørerne	कान	øre	N;NOM;MASC;PL;3	N;DEF;MASC+FEM;PL
कानों	ører	कान	øre	N;NOM;MASC;PL;3	N;INDF;NEUT;PL
चांसलर	forbundskansler	चांसलर	forbundskansel	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
चांसलर	kansler	चांसलर	kansel	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
चांसलर	kansleren	चांसलर	kansler	N;NOM;MASC;SG;3	N;DEF;MASC+FEM;SG
विवेकानंद	vivekananda	विवेकानंद	vivekananda	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
अहसास	fornemmelse	अहसास	fornemmelse	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
अहसास	følelse	अहसास	følelse	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
योद्धाओं	krigere	योद्धा	krig	N;ACC;MASC;PL;3	N;INDF;MASC+FEM;PL
कलाकृति	mesterværk	कलाकृति	mesterværk	N;NOM;FEM;SG;3	N;INDF;NEUT;SG
कलाकृति	grafik	कलाकृति	grafik	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
कलाकृति	kunstværk	कलाकृति	kunstværk	N;NOM;FEM;SG;3	N;INDF;NEUT;SG
थ्रिलर	thriller	थ्रिलर	thriller	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
अंतरजाल	internettet	अंतरजाल	internettet	N;NOM;MASC;SG;3	N;DEF;NEUT;SG
अंतरजाल	internet	अंतरजाल	interne	N;NOM;MASC;SG;3	N;DEF;NEUT;SG
अतिक्रमण	indtrængning	अतिक्रमण	indtrængning	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
ट्रैकिंग	sporing	ट्रैकिंग	sporing	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
पोस्टर	plakat	पोस्टर	plakat	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
छात्रावास	sovesal	छात्रावास	sovesal	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
छात्रावास	kollegium	छात्रावास	kollegium	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
वंशजों	efterkommere	वंशज	efterkommer	N;ACC;MASC;PL;3	N;INDF;MASC+FEM;PL
रंजक	pigment	रंजक	pigment	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
उंगलियों	fingrene	उंगली	finger	N;ACC;FEM;PL;3	N;DEF;MASC+FEM;PL
उंगलियों	fingre	उंगली	finger	N;ACC;FEM;PL;3	N;INDF;MASC+FEM;PL
सभाओं	forsamlinger	सभा	forsamling	N;ACC;FEM;PL;3	N;INDF;MASC+FEM;PL
सभाओं	samlinger	सभा	samling	N;ACC;FEM;PL;3	N;INDF;MASC+FEM;PL
चॉकलेट	chokolade	चॉकलेट	chokolade	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
चॉकलेट	chokolade	चॉकलेट	chokolade	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
राइफल	riffel	राइफल	riffel	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
राइफल	gevær	राइफल	gevær	N;NOM;FEM;SG;3	N;INDF;NEUT;SG
बल्ले	flagermus	बल्ले	flagermus	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
स्थलाकृति	topografi	स्थलाकृति	topografi	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
सुन्दरता	skønhed	सुन्दरता	skønhed	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
सुन्दरता	skønheden	सुन्दरता	skønheden	N;NOM;FEM;SG;3	N;DEF;MASC+FEM;SG
अंतरिम	mellemliggende	अंतरिम	mellemliggende	ADJ;NOM	ADJ
जबड़े	kæber	जबड़	kæbe	N;NOM;MASC;PL;3	N;INDF;MASC+FEM;PL
सर्वनाम	stedord	सर्वनाम	stedord	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
रसोई	køkken	रसोई	køkke	N;NOM;FEM;SG;3	N;INDF;NEUT;SG
रसोई	køkkenet	रसोई	køkken	N;NOM;FEM;SG;3	N;DEF;NEUT;SG
चिकित्सालय	hospital	चिकित्सालय	hospital	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
चिकित्सालय	sygehus	चिकित्सालय	sygehus	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
चिकित्सालय	sygehuset	चिकित्सालय	sygehus	N;NOM;MASC;SG;3	N;DEF;NEUT;SG
चिकित्सालय	hospitalet	चिकित्सालय	hospital	N;NOM;MASC;SG;3	N;DEF;NEUT;SG
फंस	fanget	फँस	fange	V;ACT	V;INDF;SG;PST;V.PTCP
चट्टानें	havnearbejdere	चट्टान	havnearbejder	N;NOM;FEM;PL;3	N;INDF;MASC+FEM;PL
चट्टानें	klipper	चट्टान	klippe	N;NOM;FEM;PL;3	N;INDF;MASC+FEM;PL
तीतर	partridge	तीतर	partridge	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
सजातीय	homogen	सजातीय	homogen	ADJ	ADJ;INDF;MASC+FEM;SG
सजातीय	ensartet	सजातीय	ensartet	ADJ	ADJ;INDF;SG
सजातीय	homogent	सजातीय	homogen	ADJ	ADJ;INDF;NEUT;SG
परिवर्तक	konverter	परिवर्तक	konvert	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
किराया	billetpris	किराया	billetpris	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
किराया	leje	किराया	leje	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
किराया	husleje	किराया	husleje	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
खिलौने	legetøj	खिलौना	legetøj	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
महीना	måneden	महीना	måned	N;NOM;MASC;SG;3	N;DEF;MASC+FEM;SG
महीना	måned	महीना	måned	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
रिपोर्टिंग	indberetning	रिपोर्टिंग	indberetning	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
रिपोर्टिंग	anmeldelse	रिपोर्टिंग	anmeldelse	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
रिपोर्टिंग	rapportering	रिपोर्टिंग	rapportering	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
चटनी	chutney	चटनी	chutney	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
प्लेग	plage	प्लेग	plage	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
प्लेग	pest	प्लेग	pest	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
प्लेग	pesten	प्लेग	pest	N;NOM;MASC;SG;3	N;DEF;MASC+FEM;SG
निजीकरण	privatiseringen	निजीकरण	privatisering	N;NOM;MASC;SG;3	N;DEF;MASC+FEM;SG
निजीकरण	privatisering	निजीकरण	privatisering	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
निजीकरण	personalisering	निजीकरण	personalisering	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
कीचड़	mudder	कीचड	mudder	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
डिफ़ॉल्ट	default	डिफ़ॉल्ट	default	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
डिफ़ॉल्ट	misligholdelse	डिफ़ॉल्ट	misligholdelse	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
डिफ़ॉल्ट	standard	डिफ़ॉल्ट	standard	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
ड्राफ्ट	udkast	ड्राफ्ट	udkast	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
ड्राफ्ट	kladde	ड्राफ्ट	kladde	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
रेफरी	dommer	रेफरी	dommer	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
उपेक्षित	oversete	उपेक्षित	overset	ADJ	ADJ;PL
ज़िंदगी	liv	ज़िंदगी	liv	N;NOM;FEM;SG;3	N;INDF;NEUT;SG
ज़िंदगी	livet	ज़िंदगी	liv	N;NOM;FEM;SG;3	N;DEF;NEUT;SG
ज़िंदगी	livstid	ज़िंदगी	livstid	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
दरें	satserne	दर	satser	N;NOM;FEM;PL;3	N;DEF;MASC+FEM;PL
पेशेवरों	fagfolk	पेशेवर	fagfolk	N;ACC;MASC;PL;3	N;INDF;NEUT;PL
मिश्रधातु	legering	मिश्रधातु	legering	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
आइटम	element	आइटम	element	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
आइटम	punkt	आइटम	punkt	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
फॉर्मेट	format	फॉर्मेट	format	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
पांव	fod	पाँव	fod	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
झगड़ा	skænderi	झगड़ा	skænderi	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
मीट्रिक	måling	मीट्रिक	måling	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
बांग्लादेशी	bangladesh	बांग्लादेशी	bangladesh	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
डिज़ाइनर	designer	डिज़ाइनर	designe	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
क्रीड़ा	sport	क्रीड़ा	sport	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
एकाग्रता	koncentration	एकाग्रता	koncentration	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
ईकाई	enhed	ईकाई	enhed	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
भतीजे	nevø	भतीजा	nevø	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
कुंभ	vandmanden	कुँभ	vandmand	N;NOM;MASC;SG;3	N;DEF;MASC+FEM;SG
संभाव्यता	sandsynligheden	संभाव्यता	sandsynlighed	N;NOM;FEM;SG;3	N;DEF;MASC+FEM;SG
संभाव्यता	sandsynlighed	संभाव्यता	sandsynlighed	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
स्तनधारियों	pattedyr	स्तनधारी	pattedyr	N;ACC;MASC;PL;3	N;INDF;NEUT;PL
संकेतक	markøren	संकेतक	markør	N;NOM;MASC;SG;3	N;DEF;MASC+FEM;SG
संकेतक	markør	संकेतक	markør	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
स्पष्टता	klarsyn	स्पष्टता	klarsyn	N;NOM;FEM;SG;3	N;INDF;NEUT;SG
स्पष्टता	klarhed	स्पष्टता	klarhed	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
स्पष्टता	tydelighed	स्पष्टता	tydelighed	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
नहरों	kanalerne	नहर	kanal	N;ACC;FEM;PL;3	N;DEF;MASC+FEM;PL
नहरों	kanaler	नहर	kanal	N;ACC;FEM;PL;3	N;INDF;MASC+FEM;PL
पिस्तौल	pistol	पिस्तौल	pistol	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
विभेदन	opløsning	विभेदन	opløsning	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
विभेदन	resolution	विभेदन	resolution	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
विभेदन	beslutning	विभेदन	beslutning	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
गुफाएं	huler	गुफा	huler	N;NOM;FEM;PL;3	N;INDF;MASC+FEM;PL
गुफाएं	hulerne	गुफा	hule	N;NOM;FEM;PL;3	N;DEF;MASC+FEM;PL
सूक्ष्मजैविकी	mikrobiologi	सूक्ष्मजैविकी	mikrobiologi	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
सीरियल	seriemorder	सीरियल	seriemorder	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
सीरियल	algeriet	सीरियल	algeri	N;NOM;MASC;SG;3	N;DEF;NEUT;SG
रिवर्स	bakgear	रिवर्स	bakgear	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
कास्ट	kast	कास्ट	kast	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
झटका	chok	झटका	chok	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
झटका	stød	झटका	stød	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
झटका	idiot	झटका	idiot	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
झटका	fjols	झटका	fjols	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
कैदी	fangerne	कैदी	fange	N;NOM;MASC;PL;3	N;DEF;MASC+FEM;PL
कैदी	fanger	कैदी	fange	N;NOM;MASC;PL;3	N;INDF;MASC+FEM;PL
विंडो	vindue	विंडो	vindue	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
विंडो	vinduet	विंडो	vindue	N;NOM;MASC;SG;3	N;DEF;NEUT;SG
विंडो	rude	विंडो	rude	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
खोने	mister	खो	miste	V;NFIN;ACT	V;IND;PRS;FIN;ACT
खोने	tabe	खो	tabe	V;NFIN;ACT	V;NFIN;ACT
लिप्यन्तरण	translitteration	लिप्यन्तरण	translitteration	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
अराजकता	anarki	अराजकता	anarki	N;NOM;FEM;SG;3	N;INDF;NEUT;SG
अराजकता	kaos	अराजकता	kaos	N;NOM;FEM;SG;3	N;INDF;NEUT;SG
आजीविका	karriere	आजीविका	karriere	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
आजीविका	karrieren	आजीविका	karriere	N;NOM;MASC;SG;3	N;DEF;MASC+FEM;SG
आजीविका	levebrød	आजीविका	levebrød	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
आजीविका	levevej	आजीविका	levevej	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
फायदे	fordele	फायदा	fordel	N;NOM;MASC;PL;3	N;INDF;MASC+FEM;PL
