tradución	تقریر	tradución	تقریر	N	N;NOM;FEM;SG;3
axeitadas	درست	axeitado	درست	ADJ	ADJ
axeitadas	ٹھیک	axeitado	ٹھیک	ADJ	ADJ
axeitadas	عین-	axeitado	عین-	ADJ	ADJ
axeitadas	درست	axeitado	درست	ADJ	ADJ
axeitadas	ٹھیک	axeitado	ٹھیک	ADJ	ADJ
axeitadas	صحیح	axeitado	صحیح	ADJ	ADJ
axeitadas	عین-	axeitado	عین-	ADJ	ADJ
viuno	کہاوت	viuno	کہاوت	N	N;NOM;MASC;SG;3
viuno	کہاوت	viuno	کہاوت	N	N;NOM;MASC;SG;3
espiral	بل	espiral	بل	N	N;NOM;MASC;SG;3
enquisa	معائنہ	enquisa	معائنہ	N	N;NOM;MASC;SG;3
enquisa	تحقیق	enquisa	تحقیق	N	N;NOM;MASC;SG;3
telos	دھوکا	tel	دھوکا	N	N;NOM;MASC;SG;3
telos	استعداد	tel	استعداد	N	N;NOM;MASC;SG;3
artificial	ظاہری	artificial	ظاہری	ADJ	ADJ
artificial	ظاہری	artificial	ظاہری	ADJ	ADJ
artificial	نقلی	artificial	نقلی	ADJ	ADJ
democráticos	جمہوری	democrático	جمہوری	ADJ	ADJ
mercan	خریدنا	mercar	خرید	V	V;SG;NFIN;ACT
salto	چھلانگ	salto	چھلانگ	N	N;NOM;MASC;SG;3
traelo	دلانا	traelo	دلانا	V	V;MASC;SG;NFIN;ACT
traelo	پانا	traelo	پانا	V	V;SG;NFIN;ACT
traelo	کھانا	traelo	کھا	V	V;MASC;SG;NFIN;ACT
traelo	سمجھنا	traelo	سمجھ	V	V;MASC;SG;NFIN;ACT
traelo	پکڑنا	traelo	پکڑ	V	V;MASC;SG;NFIN;ACT
traelo	چُننا	traelo	چُن	V	V;MASC;SG;NFIN;ACT
traelo	آزمانا	traelo	آزما	V	V;SG;ACT
traelo	ڈالنا	traelo	ڈال	V	V;MASC;SG;NFIN;ACT
traelo	کمانا	traelo	کمانا	V	V;MASC;SG;NFIN;ACT
traelo	چاہنا	traelo	چاہ	V	V;MASC;SG;NFIN;ACT
lanzar	پھینکنے	lanzar	پھینک	V	V;ACC;NFIN
lanzar	جھاڑنا.	lanzar	جھاڑن	V	V;SG;NFIN;ACT
lanzar	پھینکنے	lanzar	پھینک	V	V;ACC;NFIN
lanzar	جھاڑنا.	lanzar	جھاڑن	V	V;SG;NFIN;ACT
lanzar	پھینکنا	lanzar	پھینکنا	V	V;NFIN;ACT
gusten	جوڑ	gustar	جوڑ	V	V;ACT
gusten	بدل	gustar	بدل	V	V;ACT
gusten	جوڑ	gustar	جوڑ	V	V;ACT
gusten	بدل	gustar	بدل	V	V;ACT
quedando	چالو	quedar	چالو	V	V;ACT
asistir	آنا	asistir	آ	V	V;MASC;SG;NFIN;ACT
rebentar	سیکھنا	rebentar	سیکھ	V	V;SG;NFIN;ACT
rebentar	سمجھنا	rebentar	سمجھ	V	V;MASC;SG;NFIN;ACT
rebentar	کمانا	rebentar	کمانا	V	V;MASC;SG;NFIN;ACT
rebentar	پانا	rebentar	پانا	V	V;SG;NFIN;ACT
rebentar	سیکھنا	rebentar	سیکھ	V	V;SG;NFIN;ACT
rebentar	سمجھنا	rebentar	سمجھ	V	V;MASC;SG;NFIN;ACT
rebentar	کمانا	rebentar	کمانا	V	V;MASC;SG;NFIN;ACT
rebentar	پھوٹنا	rebentar	پھوٹ	V	V;NFIN;ACT
darán	چاہنا	dar	چاہ	V	V;MASC;SG;NFIN;ACT
darán	لگانا	dar	لگا	V	V;MASC;SG;NFIN;ACT
darán	پڑھنا	dar	پڑھ	V	V;MASC;SG;NFIN;ACT
darán	بتانا	dar	بتا	V	V;MASC;SG;NFIN;ACT
darán	بولنا	dar	بول	V	V;MASC;SG;NFIN;ACT
darán	سنانا	dar	سنا	V	V;MASC;SG;NFIN;ACT
darán	کہنا	dar	کہہ	V	V;MASC;NFIN
darán	بجائے.	dar	بجائے.	V	V;PFV;PL;V.PTCP;ACT
metano	غاز	metano	غاز	N	N;NOM;MASC;SG;3
metano	گیس	metano	گیس	N	N;NOM;MASC;SG;3
metano	پٹرول	metano	پٹرول	N	N;NOM;MASC;SG;3
asinado	بننے	asinar	بن	V	V;NFIN
paus	مخاصمت	paus	مخاصمت	N	N;NOM;MASC;SG;3
paus	وصف	paus	وصف	N	N;NOM;MASC;SG;3
paus	مخاصمت	paus	مخاصمت	N	N;NOM;MASC;SG;3
paus	وصف	paus	وصف	N	N;NOM;MASC;SG;3
perdan	ہارنا	perdar	ہار	V	V;MASC;SG;NFIN;ACT
gratis	ملاوٹ	grati	ملاوٹ	N	N;NOM;MASC;SG;3
gratis	مدّت	grati	مدّت	N	N;NOM;MASC;SG;3
gratis	پاسداری	grati	پاسداری	N	N;NOM;MASC;SG;3
meterme	سیکھنا	meterme	سیکھ	V	V;SG;NFIN;ACT
meterme	سمجھنا	meterme	سمجھ	V	V;MASC;SG;NFIN;ACT
meterme	کمانا	meterme	کمانا	V	V;MASC;SG;NFIN;ACT
meterme	پانا	meterme	پانا	V	V;SG;NFIN;ACT
meterme	سیکھنا	meterme	سیکھ	V	V;SG;NFIN;ACT
meterme	سمجھنا	meterme	سمجھ	V	V;MASC;SG;NFIN;ACT
meterme	کمانا	meterme	کمانا	V	V;MASC;SG;NFIN;ACT
inventar	گھڑنا	inventar	گھڑ	V	V;SG;NFIN;ACT
atentos	چوکس	atento	چوکس	ADJ	ADJ
xogou	ڈھاپتے	xogar	ڈھاپ	V	V;IPFV;MASC;PL;V.PTCP;ACT
xogou	ڈھاپتے	xogar	ڈھاپ	V	V;IPFV;MASC;PL;V.PTCP;ACT
sentimental	جذباتی	sentimental	جذباتی	ADJ	ADJ;NOM
feminino	زنانہ	feminino	زنانہ	ADJ	ADJ
feminino	زنانہ	feminino	زنانہ	ADJ	ADJ
etiqueta	کارڈ	etiqueta	کارڈ	N	N;NOM;MASC;SG;3
maldade	برائی	maldade	برائی	N	N;NOM;FEM;SG;3
maldade	منحوس	maldade	منحوس	N	N;SG
maldade	برائی	maldade	برائی	N	N;NOM;FEM;SG;3
maldade	منحوس	maldade	منحوس	N	N;SG
viras	بتدریج	vira	بتدریج	N	N;SG
viras	بتدریج	vira	بتدریج	N	N;SG
susto	حملے	susto	حملہ	N	N;NOM;MASC;SG;3
susto	حملے	susto	حملہ	N	N;NOM;MASC;SG;3
susto	ڈانٹ	susto	ڈانٹ	N	N;NOM;MASC;SG;3
susto	دور	susto	دور	N	N;NOM;MASC;SG;3
susto	ڈانٹ	susto	ڈانٹ	N	N;NOM;MASC;SG;3
susto	دور	susto	دور	N	N;NOM;MASC;SG;3
considera	جانچنا	considerar	جانچ	V	V;MASC;SG;NFIN;ACT
poñía	پھینکنا	poñer	پھینکنا	V	V;NFIN;ACT
liches	جانچنا	liche	جانچ	V	V;MASC;SG;NFIN;ACT
liches	بھانپنا	liche	بھانپنا	V	V;SG;NFIN;ACT
collan	سیکھنا	collar	سیکھ	V	V;SG;NFIN;ACT
collan	سمجھنا	collar	سمجھ	V	V;MASC;SG;NFIN;ACT
collan	کمانا	collar	کمانا	V	V;MASC;SG;NFIN;ACT
collan	پانا	collar	پانا	V	V;SG;NFIN;ACT
collan	سیکھنا	collar	سیکھ	V	V;SG;NFIN;ACT
collan	سمجھنا	collar	سمجھ	V	V;MASC;SG;NFIN;ACT
collan	کمانا	collar	کمانا	V	V;MASC;SG;NFIN;ACT
collan	پانا	collar	پانا	V	V;SG;NFIN;ACT
collan	کھانا	collar	کھا	V	V;MASC;SG;NFIN;ACT
collan	سمجھنا	collar	سمجھ	V	V;MASC;SG;NFIN;ACT
collan	پکڑنا	collar	پکڑ	V	V;MASC;SG;NFIN;ACT
collan	چُننا	collar	چُن	V	V;MASC;SG;NFIN;ACT
collan	آزمانا	collar	آزما	V	V;SG;ACT
collan	ڈالنا	collar	ڈال	V	V;MASC;SG;NFIN;ACT
collan	کمانا	collar	کمانا	V	V;MASC;SG;NFIN;ACT
collan	چاہنا	collar	چاہ	V	V;MASC;SG;NFIN;ACT
sorprendentes	حیرتناک	sorprendente	حیرتناک	ADJ	ADJ
deteñan	تاننا	deter	تان	V	V;SG;NFIN;ACT
deteñan	تاننا	deter	تان	V	V;SG;NFIN;ACT
deteñan	ٹھہرنا	deter	ٹھہر	V	V;MASC;SG;NFIN;ACT
deteñan	تھامنا	deter	تھامنا	V	V;SG;NFIN;ACT
deteñan	داہنا	deter	داہنا	V	V;MASC;SG;V.PTCP;ACT
deteñan	داہنا	deter	داہنا	V	V;MASC;SG;V.PTCP;ACT
morreremos	اکتانا	morrer	اکتانا	V	V;MASC;SG;NFIN;ACT
consideramos	جانچنا	considerar	جانچ	V	V;MASC;SG;NFIN;ACT
misteriosa	مخفی	misterioso	مخفی	ADJ	ADJ
lucro	بھلائی	lucro	بھلائی	N	N;NOM;FEM;SG;3
lucro	بھلائی	lucro	بھلائی	N	N;NOM;FEM;SG;3
lucro	فائدہ	lucro	فائدہ	N	N;NOM;MASC;SG;3
lucro	نفع	lucro	نفع	N	N;NOM;MASC;SG;3
baía	خانہ	baía	خانہ	N	N;NOM;MASC;SG;3
baía	ضلع	baía	ضلع	N	N;NOM;MASC;SG;3
baía	خانہ	baía	خانہ	N	N;NOM;MASC;SG;3
baía	ضلع	baía	ضلع	N	N;NOM;MASC;SG;3
xera	پکانا	xerar	پکانا	V	V;MASC;SG;V.PTCP;ACT
xera	سمجھنا	xerar	سمجھ	V	V;MASC;SG;NFIN;ACT
xera	پکانا	xerar	پکانا	V	V;MASC;SG;V.PTCP;ACT
xera	سمجھنا	xerar	سمجھ	V	V;MASC;SG;NFIN;ACT
xera	بنانا	xerar	بنا	V	V;MASC;SG;NFIN;ACT
apertura	ابتدا	apertura	ابتدا	N	N;NOM;MASC;SG;3
fabuloso	شاندار	fabuloso	شاندار	ADJ	ADJ
fabuloso	افسانوی	fabuloso	افسانوی	ADJ	ADJ
fabuloso	شاندار	fabuloso	شاندار	ADJ	ADJ
volante	سائیکل	volante	سائیکل	N	N;NOM;MASC;SG;3
volante	سائیکل	volante	سائیکل	N	N;NOM;MASC;SG;3
educativo	تعلیمی	educativo	تعلیمی	ADJ	ADJ
educativo	تعلیماتی	educativo	تعلیماتی	ADJ	ADJ;NOM
desaparecerá	غرق	desaparecer	غرق	V	V;ACT
desaparecerá	چاہنا	desaparecer	چاہ	V	V;MASC;SG;NFIN;ACT
morrerán	اکتانا	morrer	اکتانا	V	V;MASC;SG;NFIN;ACT
morrerán	چاہنا	morrer	چاہ	V	V;MASC;SG;NFIN;ACT
levara	چاہنا	levar	چاہ	V	V;MASC;SG;NFIN;ACT
excursión	یلغار	excursión	یلغار	N	N;NOM;MASC;SG;3
queima	وصیت	queima	وصیت	N	N;NOM;MASC;SG;3
queima	ارادہ	queima	ارادہ	N	N;NOM;MASC;SG;3
queima	عزم	queima	عزم	N	N;NOM;MASC;SG;3
queima	داغ	queima	داغ	N	N;NOM;MASC;SG;3
queima	سختی	queima	سختی	N	N;NOM;MASC;SG;3
xenerosidade	فیاضی	xenerosidade	فیاضی	N	N;NOM;MASC;SG;3
xenerosidade	سخاوت	xenerosidade	سخاوت	N	N;NOM;FEM;SG;3
xenerosidade	فیاضی	xenerosidade	فیاضی	N	N;NOM;MASC;SG;3
inusual	انوکھا	inusual	انوکھا	ADJ	ADJ;NOM;MASC;SG
inusual	غیرمعمولی	inusual	غیرمعمولی	ADJ	ADJ
visible	واضح	visible	واضح	ADJ	ADJ
visible	ظاہری	visible	ظاہری	ADJ	ADJ
musicais	غنائی	musical	غنا	ADJ	ADJ
tardan	بجائے.	tardar	بجائے.	V	V;PFV;PL;V.PTCP;ACT
organizada	چھن	organizar	چھن	V	V;ACT
organizada	مہین	organizar	مہین	V	V;SG;V.PTCP;ACT
observación	مشاہدہ	observación	مشاہدہ	N	N;NOM;MASC;SG;3
observación	تبصرہ	observación	تبصرہ	N	N;NOM;MASC;SG;3
observación	ادراک	observación	ادراک	N	N;NOM;MASC;SG;3
respeto	تعلق	respeto	تعلق	N	N;NOM;MASC;SG;3
respeto	تعلق	respeto	تعلق	N	N;NOM;MASC;SG;3
respeto	تکریم	respeto	تکریم	N	N;NOM;MASC;SG;3
íntima	ذاتی	íntima	ذاتی	ADJ	ADJ
íntima	لازمی	íntima	لازمی	ADJ	ADJ
íntima	فطری	íntima	فطری	ADJ	ADJ
íntima	ذاتی	íntima	ذاتی	ADJ	ADJ
íntima	لازمی	íntima	لازمی	ADJ	ADJ
íntima	مانوس	íntima	مانوس	ADJ	ADJ
íntima	فطری	íntima	فطری	ADJ	ADJ
silenciosa	سادہ	silencioso	سادہ	ADJ	ADJ
silenciosa	خاموش	silencioso	خاموش	ADJ	ADJ
silenciosa	سادہ	silencioso	سادہ	ADJ	ADJ
silenciosa	خاموش	silencioso	خاموش	ADJ	ADJ
convite	سرزنش.	convitir	سرزنش.	N	N;NOM;MASC;SG;3
convite	سرزنش.	convitir	سرزنش.	N	N;NOM;MASC;SG;3
convite	دھماکا	convitir	دھماکا	N	N;NOM;MASC;SG;3
traemos	دلانا	traer	دلانا	V	V;MASC;SG;NFIN;ACT
cortaron	ٹکڑے	cortar	ٹکڑے	V	V;PFV;MASC;PL;V.PTCP;ACT
cortaron	چاقو	cortar	چاقو	V	V;MASC;SG;V.PTCP;ACT
cortaron	نگینے	cortar	نگینہ	V	V;MASC;SG;ACT
cortaron	دوڑنا.	cortar	دوڑنا.	V	V;MASC;SG;NFIN;ACT
cortaron	کاٹنے	cortar	کاٹ	V	V;ACC;NFIN
cortaron	ٹکڑے	cortar	ٹکڑے	V	V;PFV;MASC;PL;V.PTCP;ACT
cortaron	چاقو	cortar	چاقو	V	V;MASC;SG;V.PTCP;ACT
cortaron	نگینے	cortar	نگینہ	V	V;MASC;SG;ACT
cortaron	دوڑنا.	cortar	دوڑنا.	V	V;MASC;SG;NFIN;ACT
cortaron	کاٹنے	cortar	کاٹ	V	V;ACC;NFIN
cortaron	پرے	cortar	پرا	V	V;PFV;MASC;SG;V.PTCP;ACT
cortaron	روکنے	cortar	روک	V	V;ACC;NFIN
shock	شورش	shock	شورش	N	N;NOM;MASC;SG;3
shock	صدمانا.	shock	صدمان	N	N;NOM;MASC;PL;3
shock	تصادم	shock	تصادم	N	N;NOM;MASC;SG;3
shock	دھماکا	shock	دھماکا	N	N;NOM;MASC;SG;3
pertencía	یکے	pertencía	یک	V	V;MASC;SG;V.PTCP;ACT
pertencía	یکے	pertencía	یک	V	V;MASC;SG;V.PTCP;ACT
quitalo	موقع	quitalo	موقع	N	N;NOM;MASC;SG;3
quitalo	موقع	quitalo	موقع	N	N;NOM;MASC;SG;3
quitalo	من	quitalo	من	N	N;NOM;MASC;SG;3
quitalo	سواری	quitalo	سواری	N	N;NOM;FEM;SG;3
quitalo	حالت	quitalo	حالت	N	N;NOM;FEM;SG;3
quitalo	سیدھی	quitalo	سیدھی	N	N;NOM;MASC;SG;3
quitalo	دور	quitalo	دور	N	N;NOM;MASC;SG;3
estúpidas	احمقانہ	estúpido	احمقانہ	ADJ	ADJ
estúpidas	احمقانہ	estúpido	احمقانہ	ADJ	ADJ
estúpidas	سادہ	estúpido	سادہ	ADJ	ADJ
horroroso	برا	horroroso	برا	ADJ	ADJ;NOM;MASC;SG
horroroso	خوفناک	horroroso	خوفناک	ADJ	ADJ
horroroso	ناہموار	horroroso	ناہموار	ADJ	ADJ
horroroso	ناخوشگوار	horroroso	ناخوشگوار	ADJ	ADJ
productos	معلومات	productos	معلومات	N	N;NOM;MASC;PL;3
queiman	بھڑکنا	queimar	بھڑک	V	V;NFIN;ACT
deixedes	بٹھانا	deixede	بٹھا	V	V;MASC;SG;NFIN;ACT
deixedes	اتارنا	deixede	اتار	V	V;NFIN;ACT
deixedes	پہننا	deixede	پہن	V	V;MASC;SG;NFIN;ACT
zume	توانائی	zumir	توانائی	N	N;NOM;FEM;SG;3
zume	سنٹی	zumir	سنٹی	N	N;NOM;MASC;SG;3
zume	خلاصہ	zumir	خلاصہ	N	N;NOM;MASC;SG;3
zume	رس	zumir	رس	N	N;NOM;MASC;SG;3
zume	خلاصہ	zumir	خلاصہ	N	N;NOM;MASC;SG;3
filtro	روشنی	filtro	روشنی	N	N;NOM;MASC;SG;3
machada	پکڑانا	machada	پکڑانا	V	V;MASC;SG;NFIN;ACT
machada	کلھاڑا	machada	کلھاڑا	V	V;PFV;MASC;SG;V.PTCP;ACT
machada	کلھاڑا	machada	کلھاڑا	V	V;PFV;MASC;SG;V.PTCP;ACT
disputa	تکرار	disputa	تکرار	N	N;NOM;MASC;SG;3
disputa	قضیہ	disputa	قضیہ	N	N;NOM;MASC;SG;3
cifras	تعلق	cifra	تعلق	N	N;NOM;MASC;SG;3
cifras	جدائی	cifra	جدا	N	N;NOM;MASC;SG;3
cifras	بیان	cifra	بیان	N	N;NOM;MASC;SG;3
cifras	تفصیل	cifra	تفصیل	N	N;NOM;MASC;SG;3
cifras	نسبت	cifra	نسبت	N	N;NOM;MASC;SG;3
cifras	فاصلہ	cifra	فاصلہ	N	N;NOM;MASC;SG;3
cifras	حوالہ	cifra	حوالہ	N	N;NOM;MASC;SG;3
cifras	ملکیت	cifra	ملکیت	N	N;NOM;MASC;SG;3
cifras	دوری	cifra	دوری	N	N;NOM;FEM;SG;3
cifras	تقسیم	cifra	تقسیم	N	N;NOM;FEM;SG;3
afectado	بناوٹی	afectar	بناوٹی	V	V;PFV;FEM;SG;V.PTCP;ACT
tentación	جانچ	tentación	جانچ	N	N;NOM;MASC;SG;3
tentación	آزمائش	tentación	آزمائش	N	N;NOM;MASC;SG;3
tentación	جانچ	tentación	جانچ	N	N;NOM;MASC;SG;3
tentación	آزمائش	tentación	آزمائش	N	N;NOM;MASC;SG;3
aforas	اتفاق	afor	اتفاق	N	N;NOM;MASC;SG;3
sacan	پانا	sacar	پانا	V	V;SG;NFIN;ACT
sacan	کھانا	sacar	کھا	V	V;MASC;SG;NFIN;ACT
sacan	سمجھنا	sacar	سمجھ	V	V;MASC;SG;NFIN;ACT
sacan	پکڑنا	sacar	پکڑ	V	V;MASC;SG;NFIN;ACT
sacan	چُننا	sacar	چُن	V	V;MASC;SG;NFIN;ACT
sacan	آزمانا	sacar	آزما	V	V;SG;ACT
sacan	ڈالنا	sacar	ڈال	V	V;MASC;SG;NFIN;ACT
sacan	کمانا	sacar	کمانا	V	V;MASC;SG;NFIN;ACT
sacan	چاہنا	sacar	چاہ	V	V;MASC;SG;NFIN;ACT
bocado	حالت.	bocado	حالت.	V	V;IPFV;MASC;SG;V.PTCP;ACT
bocado	یکے	bocado	یک	V	V;MASC;SG;V.PTCP;ACT
bocado	یکے	bocado	یک	V	V;MASC;SG;V.PTCP;ACT
satélite	ماتحت	satélite	ماتحت	N	N;NOM;MASC;SG;3
satélite	تابع	satélite	تابع	N	N;NOM;MASC;SG;3
parcial	متعصب	parcial	متعصب	ADJ	ADJ
parcial	نامکمل	parcial	نامکمل	ADJ	ADJ
parcial	جانبدار	parcial	جانبدار	ADJ	ADJ
mentalidade	ذہانت	mentalidade	ذہانت	N	N;NOM;MASC;SG;3
diámetro	عرصے	diámetro	عرصہ	N	N;NOM;MASC;SG;3
diámetro	حدود	diámetro	حد	N	N;NOM;MASC;SG;3
diámetro	مکان	diámetro	مکان	N	N;NOM;MASC;SG;3
diámetro	ترتیب	diámetro	ترتیب	N	N;NOM;FEM;SG;3
diámetro	داخل	diámetro	داخل	N	N;NOM;MASC;SG;3
diámetro	ذیل	diámetro	ذیل	N	N;NOM;MASC;SG;3
diámetro	گاڑی	diámetro	گاڑی	N	N;NOM;FEM;SG;3
diámetro	ذات	diámetro	ذات	N	N;NOM;FEM;SG;3
diámetro	عرصے	diámetro	عرصہ	N	N;NOM;MASC;SG;3
diámetro	حدود	diámetro	حد	N	N;NOM;MASC;SG;3
diámetro	مکان	diámetro	مکان	N	N;NOM;MASC;SG;3
diámetro	ترتیب	diámetro	ترتیب	N	N;NOM;FEM;SG;3
diámetro	داخل	diámetro	داخل	N	N;NOM;MASC;SG;3
diámetro	ذیل	diámetro	ذیل	N	N;NOM;MASC;SG;3
diámetro	گاڑی	diámetro	گاڑی	N	N;NOM;FEM;SG;3
diámetro	ذات	diámetro	ذات	N	N;NOM;FEM;SG;3
mudan	بدلنا	mudir	بدل	V	V;MASC;SG;NFIN;ACT
pedindo	بننے	pedir	بن	V	V;NFIN
pirata	تصنیف	piratar	تصنیف	N	N;NOM;MASC;SG;3
ganancias	اصلیت	ganancia	اصلیت	N	N;NOM;MASC;SG;3
ganancias	شناخت	ganancia	شناخت	N	N;NOM;MASC;SG;3
ganancias	قانون	ganancia	قانون	N	N;NOM;MASC;SG;3
ganancias	اعزاز	ganancia	اعزاز	N	N;NOM;MASC;SG;3
ganancias	وضع	ganancia	وضع	N	N;NOM;MASC;SG;3
ganancias	اصلیت	ganancia	اصلیت	N	N;NOM;MASC;SG;3
ganancias	شناخت	ganancia	شناخت	N	N;NOM;MASC;SG;3
ganancias	قانون	ganancia	قانون	N	N;NOM;MASC;SG;3
ganancias	اعزاز	ganancia	اعزاز	N	N;NOM;MASC;SG;3
trala	اتباع	tralar	اتباع	N	N;NOM;MASC;SG;3
trala	نسبت	tralar	نسبت	N	N;NOM;MASC;SG;3
trala	بابت	tralar	بابت	N	N;NOM;MASC;SG;3
trala	اتباع	tralar	اتباع	N	N;NOM;MASC;SG;3
trala	نسبت	tralar	نسبت	N	N;NOM;MASC;SG;3
trala	بابت	tralar	بابت	N	N;NOM;MASC;SG;3
fina	شاخوں	fina	شاخہ	N	N;ACC;MASC;PL;3
fina	شاخوں	fina	شاخہ	N	N;ACC;MASC;PL;3
fina	نحیف	fina	نحیف	N	N;NOM;MASC;SG;3
fina	پتلا	fina	پتلا	N	N;NOM;MASC;SG;3
fina	جرمانہ	fina	جرمانہ	N	N;NOM;MASC;SG;3
prepararse	سیکھنا	prepararse	سیکھ	V	V;SG;NFIN;ACT
prepararse	سمجھنا	prepararse	سمجھ	V	V;MASC;SG;NFIN;ACT
prepararse	کمانا	prepararse	کمانا	V	V;MASC;SG;NFIN;ACT
prepararse	پانا	prepararse	پانا	V	V;SG;NFIN;ACT
prepararse	سیکھنا	prepararse	سیکھ	V	V;SG;NFIN;ACT
prepararse	سمجھنا	prepararse	سمجھ	V	V;MASC;SG;NFIN;ACT
prepararse	کمانا	prepararse	کمانا	V	V;MASC;SG;NFIN;ACT
prepararse	پھیلانا	prepararse	پھیلانا	V	V;MASC;SG;NFIN;ACT
prepararse	جوڑنا	prepararse	جوڑ	V	V;MASC;SG;NFIN;ACT
prepararse	بیٹھنا	prepararse	بیٹھ	V	V;MASC;SG;NFIN;ACT
prepararse	پھیلانا	prepararse	پھیلانا	V	V;MASC;SG;NFIN;ACT
prepararse	جوڑنا	prepararse	جوڑ	V	V;MASC;SG;NFIN;ACT
prepararse	رکھنا	prepararse	رکھ	V	V;MASC;SG;NFIN;ACT
prepararse	بیٹھنا	prepararse	بیٹھ	V	V;MASC;SG;NFIN;ACT
prepararse	جمانا	prepararse	جمانا	V	V;PFV;MASC;SG;V.PTCP;ACT
traen	دلانا	traer	دلانا	V	V;MASC;SG;NFIN;ACT
esmola	خیرات	esmola	خیرات	N	N;NOM;MASC;SG;3
honesta	مخلصانہ	honesta	مخلصانہ	ADJ	ADJ
durará	چاہنا	durar	چاہ	V	V;MASC;SG;NFIN;ACT
irmanciña	مقدار	irmanciñar	مقدار	N	N;NOM;MASC;SG;3
irmanciña	قدقامت	irmanciñar	قدقامت	N	N;NOM;MASC;SG;3
irmanciña	مقدار	irmanciñar	مقدار	N	N;NOM;MASC;SG;3
irmanciña	قدقامت	irmanciñar	قدقامت	N	N;NOM;MASC;SG;3
irmanciña	دوست	irmanciñar	دوست	N	N;NOM;MASC;SG;3
irmanciña	دوست	irmanciñar	دوست	N	N;NOM;MASC;SG;3
irmanciña	بہن	irmanciñar	بہن	N	N;NOM;MASC;SG;3
bromas	مذاق	broma	مذاق	N	N;NOM;MASC;SG;3
seguirei	ڈھاپتے	seguir	ڈھاپ	V	V;IPFV;MASC;PL;V.PTCP;ACT
seguirei	ڈھاپتے	seguir	ڈھاپ	V	V;IPFV;MASC;PL;V.PTCP;ACT
seguirei	چالو	seguir	چالو	V	V;ACT
inmobiliario	اصلی	inmobiliario	اصلی	ADJ	ADJ
vampiro	توجہ	vampiro	توجہ	N	N;NOM;MASC;SG;3
vampiro	انہماک	vampiro	انہماک	N	N;NOM;MASC;SG;3
vampiro	توجہ	vampiro	توجہ	N	N;NOM;MASC;SG;3
vampiro	انہماک	vampiro	انہماک	N	N;NOM;MASC;SG;3
continuamos	گزرنا	continuar	گزر	V	V;MASC;SG;NFIN;ACT
continuamos	چالو	continuar	چالو	V	V;ACT
continuamos	ڈھاپتے	continuar	ڈھاپ	V	V;IPFV;MASC;PL;V.PTCP;ACT
continuamos	ڈھاپتے	continuar	ڈھاپ	V	V;IPFV;MASC;PL;V.PTCP;ACT
treboada	طوفان	treboar	طوفان	N	N;NOM;MASC;SG;3
treboada	تالیوں	treboar	تالی	N	N;NOM;MASC;PL;3
treboada	آندھی	treboar	آندھی	N	N;NOM;MASC;SG;3
atento	حصار.	atento	حصار.	N	N;NOM;MASC;SG;3
atento	حوالگی	atento	حوالگی	N	N;NOM;MASC;SG;3
atento	قبضہ	atento	قبضہ	N	N;NOM;MASC;SG;3
velada	شام	velar	شام	N	N;NOM;FEM;SG;3
velada	دماغ	velar	دماغ	N	N;NOM;MASC;SG;3
conseguirás	سیکھنا	conseguir	سیکھ	V	V;SG;NFIN;ACT
conseguirás	سمجھنا	conseguir	سمجھ	V	V;MASC;SG;NFIN;ACT
conseguirás	کمانا	conseguir	کمانا	V	V;MASC;SG;NFIN;ACT
conseguirás	پانا	conseguir	پانا	V	V;SG;NFIN;ACT
conseguirás	سیکھنا	conseguir	سیکھ	V	V;SG;NFIN;ACT
conseguirás	سمجھنا	conseguir	سمجھ	V	V;MASC;SG;NFIN;ACT
conseguirás	کمانا	conseguir	کمانا	V	V;MASC;SG;NFIN;ACT
fieis	استوار	fieir	استوار	N	N;NOM;MASC;SG;3
detédevos	کمر	detédevo	کمر	N	N;NOM;MASC;SG;3
detédevos	تعلق	detédevo	تعلق	N	N;NOM;MASC;SG;3
detédevos	جدائی	detédevo	جدا	N	N;NOM;MASC;SG;3
detédevos	بیان	detédevo	بیان	N	N;NOM;MASC;SG;3
detédevos	تفصیل	detédevo	تفصیل	N	N;NOM;MASC;SG;3
detédevos	نسبت	detédevo	نسبت	N	N;NOM;MASC;SG;3
detédevos	فاصلہ	detédevo	فاصلہ	N	N;NOM;MASC;SG;3
detédevos	حوالہ	detédevo	حوالہ	N	N;NOM;MASC;SG;3
detédevos	ملکیت	detédevo	ملکیت	N	N;NOM;MASC;SG;3
detédevos	دوری	detédevo	دوری	N	N;NOM;FEM;SG;3
detédevos	تقسیم	detédevo	تقسیم	N	N;NOM;FEM;SG;3
detédevos	بس	detédevo	بس	N	N;NOM;MASC;SG;3
detédevos	بس	detédevo	بس	N	N;NOM;MASC;SG;3
canalla	پرندوں	canallar	پرند	N	N;ACC;MASC;PL;3
faltas	سفاک	falta	سفاک	N	N;NOM;MASC;SG;3
faltas	تاریک	falta	تاریک	N	N;NOM;MASC;SG;3
faltas	سفاک	falta	سفاک	N	N;NOM;MASC;SG;3
faltas	تاریک	falta	تاریک	N	N;NOM;MASC;SG;3
protestar	کراہنا	protestar	کراہ	V	V;MASC;SG;NFIN;ACT
telas	حصار.	tela	حصار.	N	N;NOM;MASC;SG;3
telas	حوالگی	tela	حوالگی	N	N;NOM;MASC;SG;3
telas	قبضہ	tela	قبضہ	N	N;NOM;MASC;SG;3
